서연(007860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-09,15950,16250,15650,15850,77499,196341.0,12387416.0
2014-12-10,15850,15850,15400,15550,49856,192624.0,12387416.0
2014-12-11,15500,15800,15000,15000,61339,185811.0,12387416.0
2014-12-12,15050,15950,15050,15300,80133,189527.0,12387416.0
2014-12-15,15050,16000,15050,15950,54493,197579.0,12387416.0
2014-12-16,16100,16100,15600,16000,63450,198199.0,12387416.0
2014-12-17,16100,16300,15700,16050,61833,198818.0,12387416.0
2014-12-18,15700,16200,15250,15750,82120,195102.0,12387416.0
2014-12-19,16150,16150,13850,14000,462542,173424.0,12387416.0
2014-12-22,14100,14800,13850,14250,181369,176521.0,12387416.0
2014-12-23,14200,14550,13550,13550,118003,167849.0,12387416.0
2014-12-24,13550,13900,13300,13300,102514,164753.0,12387416.0
2014-12-26,13350,13700,13300,13400,67438,165991.0,12387416.0
2014-12-29,13350,13550,13000,13350,73479,165372.0,12387416.0
2014-12-30,13400,13400,11900,12100,338367,149888.0,12387416.0
2015-01-02,12100,12400,12050,12300,154892,152365.0,12387416.0
2015-01-05,12300,12400,11900,12100,234762,272069.0,22485004.0
2015-01-06,11850,12100,11750,12100,153061,272069.0,22485004.0
2015-01-07,12000,13650,12000,13200,453391,296802.0,22485004.0
2015-01-08,13400,13400,12800,13200,197263,296802.0,22485004.0
2015-01-09,13250,13900,13100,13600,231168,305796.0,22485004.0
2015-01-12,13400,14500,13400,14500,227988,326033.0,22485004.0
2015-01-13,14900,14900,14150,14600,195592,328281.0,22485004.0
2015-01-14,14700,14850,14350,14500,106315,326033.0,22485004.0
2015-01-15,14550,14800,14100,14300,116464,321536.0,22485004.0
2015-01-16,14250,16000,13850,15150,336064,340648.0,22485004.0
2015-01-19,15150,15550,14800,15550,115253,349642.0,22485004.0
2015-01-20,15500,15750,15150,15350,86832,345145.0,22485004.0
2015-01-21,15200,15350,15000,15250,64202,342896.0,22485004.0
2015-01-22,15400,15550,15100,15450,88048,347393.0,22485004.0
2015-01-23,15600,15600,15050,15300,62296,344021.0,22485004.0
2015-01-26,15050,15150,14300,14300,151761,321536.0,22485004.0
2015-01-27,13050,14200,13000,13550,320937,304672.0,22485004.0
2015-01-28,13600,14700,13550,14150,118379,318163.0,22485004.0
2015-01-29,14300,14450,13900,13900,81250,312542.0,22485004.0
2015-01-30,13950,14550,13750,14100,150427,317039.0,22485004.0
2015-02-02,14000,14600,13850,14500,66520,326033.0,22485004.0
2015-02-03,14850,15000,14300,14500,55111,326033.0,22485004.0
2015-02-04,14500,15100,14350,15100,90546,339524.0,22485004.0
2015-02-05,15050,15650,15050,15350,100921,345145.0,22485004.0
2015-02-06,15450,15850,15250,15500,71599,348518.0,22485004.0
2015-02-09,15250,15450,14300,14350,124614,322660.0,22485004.0
2015-02-10,14400,15250,14400,15250,124839,342896.0,22485004.0
2015-02-11,15550,15550,14150,14150,186987,318163.0,22485004.0
2015-02-12,14250,14700,14100,14500,98671,326033.0,22485004.0
2015-02-13,14650,14900,14450,14650,71158,329405.0,22485004.0
2015-02-16,14950,14950,14500,14650,34752,329405.0,22485004.0
2015-02-17,14800,15500,14300,15400,115594,346269.0,22485004.0
2015-02-23,15500,16300,15450,16300,114207,366506.0,22485004.0
2015-02-24,16300,16300,15750,15900,97482,357512.0,22485004.0
2015-02-25,15950,16100,15450,15950,79285,358636.0,22485004.0
2015-02-26,16150,17000,15900,16600,155220,373251.0,22485004.0
2015-02-27,16600,16900,15950,15950,100441,358636.0,22485004.0
2015-03-02,16000,16050,15400,15750,102870,354139.0,22485004.0
2015-03-03,15650,16600,15650,16300,82462,366506.0,22485004.0
2015-03-04,16500,17350,16350,16550,136957,372127.0,22485004.0
2015-03-05,17300,17550,16700,16950,124734,381121.0,22485004.0
2015-03-06,16900,17300,16500,16600,65995,373251.0,22485004.0
2015-03-09,16600,16950,16250,16400,48683,368754.0,22485004.0
2015-03-10,17000,18800,17000,18400,709742,413724.0,22485004.0
2015-03-11,18000,18350,17450,17850,313707,401357.0,22485004.0
2015-03-12,18150,18250,17100,17650,258972,396860.0,22485004.0
2015-03-13,17750,17750,17150,17400,147439,391239.0,22485004.0
2015-03-16,17400,17500,16900,17000,147908,382245.0,22485004.0
2015-03-17,17150,17300,16750,17050,134822,383369.0,22485004.0
2015-03-18,17150,17200,16600,16600,113958,373251.0,22485004.0
2015-03-19,16800,17300,16500,16800,122215,377748.0,22485004.0
2015-03-20,16650,17150,16500,16550,60809,372127.0,22485004.0
2015-03-23,16650,17000,16600,16650,65003,374375.0,22485004.0
2015-03-24,16650,16800,16150,16200,87434,364257.0,22485004.0
2015-03-25,16200,16550,15950,16000,52171,359760.0,22485004.0
2015-03-26,16000,16650,15950,16500,98062,371003.0,22485004.0
2015-03-27,16750,16750,15900,16050,74258,360884.0,22485004.0
2015-03-30,16050,16150,15900,16000,61081,359760.0,22485004.0
2015-03-31,16300,16300,15650,15700,91009,353015.0,22485004.0
2015-04-01,15750,15900,15450,15550,94768,349642.0,22485004.0
2015-04-02,15550,16000,15350,15500,105031,348518.0,22485004.0
2015-04-03,15700,16350,15600,16250,77884,365381.0,22485004.0
2015-04-06,16500,16500,15700,15900,87290,357512.0,22485004.0
2015-04-07,15900,16050,15250,15300,152697,344021.0,22485004.0
2015-04-08,15400,15550,14900,15000,103242,337275.0,22485004.0
2015-04-09,15100,15400,14400,14450,285140,324908.0,22485004.0
2015-04-10,14550,14750,14400,14500,159496,326033.0,22485004.0
2015-04-13,14650,14750,14150,14250,160433,320411.0,22485004.0
2015-04-14,14350,14500,14000,14000,233211,314790.0,22485004.0
2015-04-15,14100,14450,14100,14350,168249,322660.0,22485004.0
2015-04-16,14350,14550,14250,14400,109463,323784.0,22485004.0
2015-04-17,14500,14500,14050,14200,136002,319287.0,22485004.0
2015-04-20,14050,14200,13800,13900,129428,312542.0,22485004.0
2015-04-21,14000,14200,13900,14000,100267,314790.0,22485004.0
2015-04-22,14050,14200,13050,13500,209011,303548.0,22485004.0
2015-04-23,13650,13800,13100,13800,151293,310293.0,22485004.0
2015-04-24,14100,14550,13450,13900,367978,312542.0,22485004.0
2015-04-27,14100,14150,13500,13550,298270,304672.0,22485004.0
2015-04-28,13600,13600,13200,13300,190238,299051.0,22485004.0
2015-04-29,13400,13500,12850,13000,171329,292305.0,22485004.0
2015-04-30,13000,13050,12800,12950,57772,291181.0,22485004.0
2015-05-04,13000,13400,12850,12850,133933,288932.0,22485004.0
2015-05-06,12850,13050,12650,12700,77805,285560.0,22485004.0
2015-05-07,12800,13200,12500,13150,121135,295678.0,22485004.0
2015-05-08,13300,13350,13100,13300,84301,299051.0,22485004.0
2015-05-11,13400,13600,13300,13450,131379,302423.0,22485004.0
2015-05-12,13500,13650,13100,13200,127984,296802.0,22485004.0
2015-05-13,13300,13400,13200,13350,85470,300175.0,22485004.0
2015-05-14,13700,14200,13650,14000,396817,314790.0,22485004.0
2015-05-15,14000,14050,13250,13450,201975,302423.0,22485004.0
2015-05-18,13950,13950,13350,13450,178001,302423.0,22485004.0
2015-05-19,13600,13600,12850,13100,148037,294554.0,22485004.0
2015-05-20,13000,13150,12700,12900,147884,290057.0,22485004.0
2015-05-21,13100,13100,12600,12700,108794,285560.0,22485004.0
2015-05-22,12700,13550,12700,13250,211507,297926.0,22485004.0
2015-05-26,13400,13500,13150,13350,112342,300175.0,22485004.0
2015-05-27,13350,13450,13000,13150,88568,295678.0,22485004.0
2015-05-28,13250,13400,12850,12850,85697,288932.0,22485004.0
2015-05-29,12850,13050,12600,12600,194302,283311.0,22485004.0
2015-06-01,12700,13200,12350,13100,117548,294554.0,22485004.0
2015-06-02,12950,13000,12000,12000,226385,269820.0,22485004.0
2015-06-03,11800,11950,11100,11250,307028,252956.0,22485004.0
2015-06-04,11250,11600,11200,11200,125768,251832.0,22485004.0
2015-06-05,11150,11300,10850,10950,157567,246211.0,22485004.0
2015-06-08,11050,11050,10600,10800,155685,242838.0,22485004.0
2015-06-09,10800,11250,10700,11000,153304,247335.0,22485004.0
2015-06-10,11200,11250,10850,11050,75347,248459.0,22485004.0
2015-06-11,11300,12700,11250,12700,1156971,285560.0,22485004.0
2015-06-12,12600,12650,11400,11550,591266,259702.0,22485004.0
2015-06-15,11450,12100,11250,11350,330668,255205.0,22485004.0
2015-06-16,11350,11450,10750,10850,307437,243962.0,22485004.0
2015-06-17,11150,11400,10850,11100,306047,249584.0,22485004.0
2015-06-18,11200,11200,10700,10800,305284,242838.0,22485004.0
2015-06-19,11000,11000,10600,10650,278299,239465.0,22485004.0
2015-06-22,10800,11200,10700,11100,214706,249584.0,22485004.0
2015-06-23,11250,11600,11200,11450,221342,257453.0,22485004.0
2015-06-24,11500,11650,11250,11450,135044,257453.0,22485004.0
2015-06-25,11500,11800,11400,11550,151067,259702.0,22485004.0
2015-06-26,11550,11800,11350,11550,198946,259702.0,22485004.0
2015-06-29,11250,11500,10950,11000,177496,247335.0,22485004.0
2015-06-30,10800,11150,10700,11000,177513,247335.0,22485004.0
2015-07-01,10950,11300,10800,11150,159047,250708.0,22485004.0
2015-07-02,11200,11250,10750,10850,286622,243962.0,22485004.0
2015-07-03,10900,11100,10650,11050,195064,248459.0,22485004.0
2015-07-06,10900,11250,10850,11050,218096,248459.0,22485004.0
2015-07-07,11300,11300,10750,11000,312238,247335.0,22485004.0
2015-07-08,11150,11900,11100,11500,568346,258578.0,22485004.0
2015-07-09,11350,11400,11050,11300,271936,254081.0,22485004.0
2015-07-10,11350,11400,10850,10900,334656,245087.0,22485004.0
2015-07-13,10900,11050,10750,11000,267213,247335.0,22485004.0
2015-07-14,11050,11400,10900,11250,230881,252956.0,22485004.0
2015-07-15,11250,11500,11150,11450,257748,257453.0,22485004.0
2015-07-16,11550,11800,11400,11600,197135,260826.0,22485004.0
2015-07-17,11750,11800,11350,11350,211564,255205.0,22485004.0
2015-07-20,11450,11750,11350,11650,151321,261950.0,22485004.0
2015-07-21,11650,12300,11600,12000,439520,269820.0,22485004.0
2015-07-22,12000,12150,11750,11950,206232,268696.0,22485004.0
2015-07-23,11950,12500,11850,12350,303474,277690.0,22485004.0
2015-07-24,12200,12350,11800,11800,273916,265323.0,22485004.0
2015-07-27,11850,12050,11400,11800,246031,265323.0,22485004.0
2015-07-28,11550,11950,11500,11800,177172,265323.0,22485004.0
2015-07-29,11750,12400,11650,12200,289886,274317.0,22485004.0
2015-07-30,12300,12400,11900,12150,190353,273193.0,22485004.0
2015-07-31,12000,12500,11700,11850,252681,266447.0,22485004.0
2015-08-03,11950,12100,11750,11800,181100,265323.0,22485004.0
2015-08-04,11800,12150,11700,12150,159013,273193.0,22485004.0
2015-08-05,12250,12300,12000,12150,150455,273193.0,22485004.0
2015-08-06,12150,12450,11850,12250,366350,275441.0,22485004.0
2015-08-07,12350,12900,12300,12400,407007,278814.0,22485004.0
2015-08-10,12400,12800,12350,12650,255246,284435.0,22485004.0
2015-08-11,12850,12900,12450,12450,230853,279938.0,22485004.0
2015-08-12,12400,12800,12250,12300,354484,276566.0,22485004.0
2015-08-13,12450,12600,12250,12500,150324,281063.0,22485004.0
2015-08-17,12600,12750,12350,12700,120892,285560.0,22485004.0
2015-08-18,12650,12700,12350,12350,223236,277690.0,22485004.0
2015-08-19,12450,13150,12350,12900,620234,290057.0,22485004.0
2015-08-20,12900,13000,12600,12650,243534,284435.0,22485004.0
2015-08-21,11950,12350,11850,12250,386660,275441.0,22485004.0
2015-08-24,12150,12500,11600,11900,271088,267572.0,22485004.0
2015-08-25,12050,12700,11800,12500,267898,281063.0,22485004.0
2015-08-26,12300,12700,12300,12500,260567,281063.0,22485004.0
2015-08-27,12700,12800,12200,12350,230697,277690.0,22485004.0
2015-08-28,12500,12550,12200,12300,209218,276566.0,22485004.0
2015-08-31,12400,12400,11850,12100,207831,272069.0,22485004.0
2015-09-01,12100,12300,12000,12050,133847,270944.0,22485004.0
2015-09-02,11850,12400,11850,12400,158022,278814.0,22485004.0
2015-09-03,12500,12600,12100,12150,156768,273193.0,22485004.0
2015-09-04,12200,12250,11900,12050,119981,270944.0,22485004.0
2015-09-07,12000,12600,12000,12500,187636,281063.0,22485004.0
2015-09-08,12550,13350,12500,13300,417262,299051.0,22485004.0
2015-09-09,13450,13750,13150,13550,397086,304672.0,22485004.0
2015-09-10,13350,13700,13350,13600,159471,305796.0,22485004.0
2015-09-11,13550,13750,13350,13700,225247,308045.0,22485004.0
2015-09-14,14000,14100,13050,13150,297221,295678.0,22485004.0
2015-09-15,13100,13400,13000,13350,169788,300175.0,22485004.0
2015-09-16,13550,14050,13250,13750,430763,309169.0,22485004.0
2015-09-17,13900,14050,13550,13600,203412,305796.0,22485004.0
2015-09-18,13600,13650,13200,13300,245333,299051.0,22485004.0
2015-09-21,13200,13300,13050,13050,107842,293429.0,22485004.0
2015-09-22,13200,13650,13150,13600,179372,305796.0,22485004.0
2015-09-23,13350,13600,13050,13100,162453,294554.0,22485004.0
2015-09-24,13250,13350,12900,13100,115258,294554.0,22485004.0
2015-09-25,13200,13400,13150,13300,95439,299051.0,22485004.0
2015-09-30,13000,13300,12700,13250,115728,297926.0,22485004.0
2015-10-01,13250,13650,13100,13450,234453,302423.0,22485004.0
2015-10-02,13500,15150,13500,14900,1355726,335027.0,22485004.0
2015-10-05,15200,15250,14650,14950,446841,336151.0,22485004.0
2015-10-06,14650,14800,13700,13900,772373,312542.0,22485004.0
2015-10-07,13950,14050,13600,13850,341939,311417.0,22485004.0
2015-10-08,14000,14000,13250,13250,339395,297926.0,22485004.0
2015-10-12,13400,13600,13350,13400,145628,301299.0,22485004.0
2015-10-13,13500,13900,13300,13600,229491,305796.0,22485004.0
2015-10-14,13550,13700,13350,13500,148954,303548.0,22485004.0
2015-10-15,13500,13550,13350,13350,148515,300175.0,22485004.0
2015-10-16,13400,13450,12950,13150,235159,295678.0,22485004.0
2015-10-19,13250,13300,13000,13050,83805,293429.0,22485004.0
2015-10-20,13100,13200,12850,13200,127304,296802.0,22485004.0
2015-10-21,13200,13250,13000,13150,94667,295678.0,22485004.0
2015-10-22,13100,13250,12650,12650,141937,284435.0,22485004.0
2015-10-23,12800,12950,12300,12400,196602,278814.0,22485004.0
2015-10-26,12450,12850,12450,12700,135517,285560.0,22485004.0
2015-10-27,12800,12800,12550,12650,50824,284435.0,22485004.0
2015-10-28,12700,12750,12500,12550,61645,282187.0,22485004.0
2015-10-29,12550,12650,12400,12500,56780,281063.0,22485004.0
2015-10-30,12450,12500,11400,12250,453970,275441.0,22485004.0
2015-11-02,12300,12500,12300,12400,70824,278814.0,22485004.0
2015-11-03,12450,13000,12400,12950,213692,291181.0,22485004.0
2015-11-04,13050,13100,12800,12950,126617,291181.0,22485004.0
2015-11-05,13000,13300,12900,13250,154616,297926.0,22485004.0
2015-11-06,13300,13450,13100,13300,156613,299051.0,22485004.0
2015-11-09,13400,13400,13000,13000,130834,292305.0,22485004.0
2015-11-10,12800,13100,12300,12900,163186,290057.0,22485004.0
2015-11-11,12800,12900,12400,12550,73883,282187.0,22485004.0
2015-11-12,12500,12550,12000,12150,132483,273193.0,22485004.0
2015-11-13,12050,12250,11950,12050,63884,270944.0,22485004.0
2015-11-16,11900,12300,11600,12100,147952,272069.0,22485004.0
2015-11-17,12150,12550,12150,12400,114915,278814.0,22485004.0
2015-11-18,12300,12950,12300,12750,122070,286684.0,22485004.0
2015-11-19,12850,13000,12650,12750,52084,286684.0,22485004.0
2015-11-20,12700,12950,12500,12800,62745,287808.0,22485004.0
2015-11-23,12800,12900,12300,12650,164259,284435.0,22485004.0
2015-11-24,12700,12750,12450,12500,96396,281063.0,22485004.0
2015-11-25,12500,12650,12200,12250,128292,275441.0,22485004.0
2015-11-26,12300,12550,12200,12500,111284,281063.0,22485004.0
2015-11-27,12600,12700,12350,12450,82481,279938.0,22485004.0
2015-11-30,12400,12550,12300,12350,96790,277690.0,22485004.0
2015-12-01,12350,12600,12300,12500,112765,281063.0,22485004.0
2015-12-02,12550,12800,12500,12600,172295,283311.0,22485004.0
2015-12-03,12600,12750,12350,12650,73575,284435.0,22485004.0
2015-12-04,12500,12700,12500,12600,83846,283311.0,22485004.0
2015-12-07,12700,12800,12300,12400,106234,278814.0,22485004.0
2015-12-08,12300,12400,11800,12050,214607,270944.0,22485004.0
2015-12-09,12000,12300,11950,12250,115578,275441.0,22485004.0
2015-12-10,12200,12350,11900,12200,189403,274317.0,22485004.0
2015-12-11,12150,12450,12100,12400,104259,278814.0,22485004.0
2015-12-14,12250,12450,12050,12300,149197,276566.0,22485004.0
2015-12-15,12250,12600,12250,12450,104908,279938.0,22485004.0
2015-12-16,12500,13150,12450,12800,200670,287808.0,22485004.0
2015-12-17,13000,13150,12650,12700,95355,285560.0,22485004.0
2015-12-18,12700,13050,12600,12850,122567,288932.0,22485004.0
2015-12-21,12700,13000,12700,12950,97874,291181.0,22485004.0
2015-12-22,12950,13100,12900,13100,84292,294554.0,22485004.0
2015-12-23,13100,13200,12950,13000,74565,292305.0,22485004.0
2015-12-24,13050,13150,12900,13050,86019,293429.0,22485004.0
2015-12-28,13000,13150,12800,12850,77632,288932.0,22485004.0
2015-12-29,12750,12850,12600,12650,71831,284435.0,22485004.0
2015-12-30,12650,12800,12600,12700,63367,285560.0,22485004.0
2016-01-04,12650,12750,12050,12400,209710,278814.0,22485004.0
2016-01-05,12250,12800,12250,12800,102079,287808.0,22485004.0
2016-01-06,12800,12900,12350,12600,125330,283311.0,22485004.0
2016-01-07,12450,12750,12350,12400,89102,278814.0,22485004.0
2016-01-08,12100,12450,12100,12350,75694,277690.0,22485004.0
2016-01-11,12200,12350,12100,12200,84096,274317.0,22485004.0
2016-01-12,12300,12450,12150,12250,116624,275441.0,22485004.0
2016-01-13,12450,12650,12350,12450,91267,279938.0,22485004.0
2016-01-14,12250,12400,12000,12100,154218,272069.0,22485004.0
2016-01-15,12300,12350,12050,12050,115593,270944.0,22485004.0
2016-01-18,11950,12250,11950,12150,46282,273193.0,22485004.0
2016-01-19,12100,12200,11750,11950,91262,268696.0,22485004.0
2016-01-20,11900,11950,11250,11450,143545,257453.0,22485004.0
2016-01-21,11450,11750,11300,11400,139914,256329.0,22485004.0
2016-01-22,11400,11850,11400,11750,74155,264199.0,22485004.0
2016-01-25,11800,11950,11700,11800,53006,265323.0,22485004.0
2016-01-26,11750,11750,11300,11400,82283,256329.0,22485004.0
2016-01-27,11500,11900,11450,11800,61876,265323.0,22485004.0
2016-01-28,11650,11850,11600,11800,33383,265323.0,22485004.0
2016-01-29,11850,11900,11500,11600,91240,260826.0,22485004.0
2016-02-01,11650,11800,11500,11600,65218,260826.0,22485004.0
2016-02-02,11600,11950,11500,11750,83765,264199.0,22485004.0
2016-02-03,11750,11850,11550,11800,43540,265323.0,22485004.0
2016-02-04,11900,12150,11800,11900,97959,267572.0,22485004.0
2016-02-05,12200,12200,11750,11800,61223,265323.0,22485004.0
2016-02-11,11850,12250,11550,11850,186675,266447.0,22485004.0
2016-02-12,11650,11950,11200,11350,151859,255205.0,22485004.0
2016-02-15,11450,11650,11300,11400,116476,256329.0,22485004.0
2016-02-16,11450,11650,11350,11600,70364,260826.0,22485004.0
2016-02-17,11550,11700,11300,11450,104773,257453.0,22485004.0
2016-02-18,11500,11950,11500,11850,100508,266447.0,22485004.0
2016-02-19,11750,12000,11750,11900,49747,267572.0,22485004.0
2016-02-22,12050,12050,11800,12000,36195,269820.0,22485004.0
2016-02-23,12150,12150,11750,11950,56046,268696.0,22485004.0
2016-02-24,11950,12200,11850,12050,47451,270944.0,22485004.0
2016-02-25,12050,12200,11850,11950,71147,268696.0,22485004.0
2016-02-26,12050,12100,11750,11800,59575,265323.0,22485004.0
2016-02-29,11900,12000,11750,11750,56827,264199.0,22485004.0
2016-03-02,11900,12000,11550,11600,91314,260826.0,22485004.0
2016-03-03,11650,11900,11550,11800,81806,265323.0,22485004.0
2016-03-04,11900,12550,11850,12250,222740,275441.0,22485004.0
2016-03-07,12350,12500,12200,12350,82917,277690.0,22485004.0
2016-03-08,12400,12400,12000,12200,57690,274317.0,22485004.0
2016-03-09,12200,12650,12200,12550,106837,282187.0,22485004.0
2016-03-10,12600,12600,12300,12600,76892,283311.0,22485004.0
2016-03-11,12450,12600,12450,12550,19763,282187.0,22485004.0
2016-03-14,12550,12650,12350,12350,31908,277690.0,22485004.0
2016-03-15,12300,12450,11950,11950,100415,268696.0,22485004.0
2016-03-16,11950,12250,11900,11950,57112,268696.0,22485004.0
2016-03-17,12000,12150,11800,11900,142543,267572.0,22485004.0
2016-03-18,11900,12300,11800,12200,100394,274317.0,22485004.0
2016-03-21,12250,12600,12050,12550,97270,282187.0,22485004.0
2016-03-22,12550,12650,12200,12550,61646,282187.0,22485004.0
2016-03-23,12550,12700,12500,12550,70695,282187.0,22485004.0
2016-03-24,12500,12700,12450,12650,75810,284435.0,22485004.0
2016-03-25,12650,12650,12350,12400,40697,278814.0,22485004.0
2016-03-28,12400,12500,12150,12400,62040,278814.0,22485004.0
2016-03-29,12300,12550,12200,12300,101442,276566.0,22485004.0
2016-03-30,12350,12600,12300,12450,96362,279938.0,22485004.0
2016-03-31,12450,12600,12350,12550,79158,282187.0,22485004.0
2016-04-01,12600,12600,12350,12400,87161,278814.0,22485004.0
2016-04-04,12350,12400,12200,12250,64305,275441.0,22485004.0
2016-04-05,12150,12350,12150,12350,68814,277690.0,22485004.0
2016-04-06,12250,12550,12250,12450,76287,279938.0,22485004.0
2016-04-07,12450,12650,12400,12550,70018,282187.0,22485004.0
2016-04-08,12400,12750,12300,12700,97153,285560.0,22485004.0
2016-04-11,12650,13050,12600,13050,127236,293429.0,22485004.0
2016-04-12,13050,13050,12600,12700,83562,285560.0,22485004.0
2016-04-14,12650,13000,12650,13000,91286,292305.0,22485004.0
2016-04-15,13000,13100,12800,13100,89563,294554.0,22485004.0
2016-04-18,13050,13150,12750,13050,104402,293429.0,22485004.0
2016-04-19,13050,13300,12900,13200,71398,296802.0,22485004.0
2016-04-20,13200,13350,13100,13150,64336,295678.0,22485004.0
2016-04-21,13150,13300,13050,13250,98759,297926.0,22485004.0
2016-04-22,13300,13400,13250,13300,80896,299051.0,22485004.0
2016-04-25,13250,13250,12850,12900,86421,290057.0,22485004.0
2016-04-26,12950,13000,12750,12850,71931,288932.0,22485004.0
2016-04-27,13050,13050,12700,12800,56098,287808.0,22485004.0
2016-04-28,12750,12850,12450,12500,78697,281063.0,22485004.0
2016-04-29,12500,12500,12300,12350,70871,277690.0,22485004.0
2016-05-02,12400,12600,12300,12450,77008,279938.0,22485004.0
2016-05-03,12550,12600,11950,12100,123741,272069.0,22485004.0
2016-05-04,12100,12150,11800,11800,102304,265323.0,22485004.0
2016-05-09,11850,11900,11500,11700,98673,263075.0,22485004.0
2016-05-10,11700,11850,11650,11800,47641,265323.0,22485004.0
2016-05-11,11800,12100,11700,12050,80235,270944.0,22485004.0
2016-05-12,12050,12100,11850,12100,37915,272069.0,22485004.0
2016-05-13,12100,12150,11900,12000,29262,269820.0,22485004.0
2016-05-16,11900,12250,11800,12150,44725,273193.0,22485004.0
2016-05-17,12250,12350,11950,12150,109962,273193.0,22485004.0
2016-05-18,12100,12100,11650,11850,135947,266447.0,22485004.0
2016-05-19,11850,11850,11500,11600,67690,260826.0,22485004.0
2016-05-20,11600,11700,11300,11650,118886,261950.0,22485004.0
2016-05-23,11650,11800,11500,11500,43604,258578.0,22485004.0
2016-05-24,11500,11500,11200,11450,80710,257453.0,22485004.0
2016-05-25,11450,11600,11350,11600,62611,260826.0,22485004.0
2016-05-26,11600,11600,11000,11350,159674,255205.0,22485004.0
2016-05-27,11350,11450,11150,11400,79713,256329.0,22485004.0
2016-05-30,11450,11450,11200,11250,72041,252956.0,22485004.0
2016-05-31,11200,11300,11100,11100,128166,249584.0,22485004.0
2016-06-01,11100,11250,10950,11000,102634,247335.0,22485004.0
2016-06-02,11050,11200,11050,11150,64909,250708.0,22485004.0
2016-06-03,11200,11250,11050,11100,48458,249584.0,22485004.0
2016-06-07,11150,11200,10900,11050,92769,248459.0,22485004.0
2016-06-08,11150,11300,11050,11150,119437,250708.0,22485004.0
2016-06-09,11200,11250,10800,11050,447938,248459.0,22485004.0
2016-06-10,11050,11250,10950,11200,109287,251832.0,22485004.0
2016-06-13,11200,11200,11000,11000,67747,247335.0,22485004.0
2016-06-14,11100,11100,10800,10800,76265,242838.0,22485004.0
2016-06-15,10850,11000,10800,10950,107438,246211.0,22485004.0
2016-06-16,11000,11000,10700,10750,96150,241714.0,22485004.0
2016-06-17,10800,10850,10700,10850,84687,243962.0,22485004.0
2016-06-20,10850,11000,10850,10850,48818,243962.0,22485004.0
2016-06-21,10900,11100,10900,11000,66576,247335.0,22485004.0
2016-06-22,11100,11250,10950,10950,76814,246211.0,22485004.0
2016-06-23,10950,11000,10750,10900,56131,245087.0,22485004.0
2016-06-24,10950,11050,10400,10500,237551,236093.0,22485004.0
2016-06-27,10350,10900,10250,10850,166216,243962.0,22485004.0
2016-06-28,10800,10900,10600,10850,56009,243962.0,22485004.0
2016-06-29,11000,11000,10700,10850,61066,243962.0,22485004.0
2016-06-30,10950,10950,10750,10800,78355,242838.0,22485004.0
2016-07-01,10850,11050,10800,10900,71877,245087.0,22485004.0
2016-07-04,11000,11150,10850,10900,55014,245087.0,22485004.0
2016-07-05,11000,11000,10800,10900,37780,245087.0,22485004.0
2016-07-06,10900,10950,10600,10700,61829,240590.0,22485004.0
2016-07-07,10750,10850,10700,10750,43763,241714.0,22485004.0
2016-07-08,10800,10850,10400,10500,105718,236093.0,22485004.0
2016-07-11,10550,10750,10550,10650,33539,239465.0,22485004.0
2016-07-12,10700,10900,10600,10800,44853,242838.0,22485004.0
2016-07-13,10850,11000,10700,10800,94012,242838.0,22485004.0
2016-07-14,10800,11000,10650,10900,62137,245087.0,22485004.0
2016-07-15,11000,11350,10950,11150,142657,250708.0,22485004.0
2016-07-18,11050,11350,11000,11250,88549,252956.0,22485004.0
2016-07-19,11200,11350,11150,11250,41341,252956.0,22485004.0
2016-07-20,11200,11300,11050,11150,29813,250708.0,22485004.0
2016-07-21,11100,11250,11000,11200,41391,251832.0,22485004.0
2016-07-22,11200,11200,11000,11000,54925,247335.0,22485004.0
2016-07-25,11000,11250,11000,11200,63503,251832.0,22485004.0
2016-07-26,11100,11200,11050,11150,27544,250708.0,22485004.0
2016-07-27,11100,11250,11100,11100,38437,249584.0,22485004.0
2016-07-28,11150,11150,11000,11150,33417,250708.0,22485004.0
2016-07-29,11200,11200,11000,11050,20926,248459.0,22485004.0
2016-08-01,11100,11100,10950,10950,32373,246211.0,22485004.0
2016-08-02,11000,11050,10900,11000,16296,247335.0,22485004.0
2016-08-03,11000,11050,10850,10950,45095,246211.0,22485004.0
2016-08-04,11050,11050,10900,11000,27076,247335.0,22485004.0
2016-08-05,11050,11250,11000,11200,73955,251832.0,22485004.0
2016-08-08,11300,11300,11000,11100,57902,249584.0,22485004.0
2016-08-09,11150,11200,11000,11200,30956,251832.0,22485004.0
2016-08-10,11200,11200,10950,11050,85621,248459.0,22485004.0
2016-08-11,11000,11050,10900,11000,44212,247335.0,22485004.0
2016-08-12,11000,11150,10950,11100,40364,249584.0,22485004.0
2016-08-16,11200,11200,11050,11100,30093,249584.0,22485004.0
2016-08-17,11600,11800,11450,11650,375128,261950.0,22485004.0
2016-08-18,11750,11850,11600,11750,114289,264199.0,22485004.0
2016-08-19,11750,12200,11650,12200,241962,274317.0,22485004.0
2016-08-22,12300,12400,12050,12300,126101,276566.0,22485004.0
2016-08-23,12300,12400,12200,12300,68164,276566.0,22485004.0
2016-08-24,12200,12350,12000,12150,99449,273193.0,22485004.0
2016-08-25,12250,13000,12100,12950,337549,291181.0,22485004.0
