한국단자공업(025540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-03-10,38950,39200,37700,38800,38522,404102.0,10415000.0
2014-03-11,38350,38750,37400,38350,43776,399415.0,10415000.0
2014-03-12,38350,38500,37500,38400,37900,399936.0,10415000.0
2014-03-13,38700,39800,37550,38450,41781,400457.0,10415000.0
2014-03-14,38350,38650,38150,38300,10590,398894.0,10415000.0
2014-03-17,38350,38650,37800,38500,6952,400978.0,10415000.0
2014-03-18,38750,40200,38750,40200,23336,418683.0,10415000.0
2014-03-19,41000,44000,40350,41600,77848,433264.0,10415000.0
2014-03-20,41600,43350,41250,43350,30232,451490.0,10415000.0
2014-03-21,43350,43900,41850,43900,49190,457218.0,10415000.0
2014-03-24,43500,44500,42800,43050,20493,448366.0,10415000.0
2014-03-25,42750,43950,42400,42400,19369,441596.0,10415000.0
2014-03-26,42200,43750,42200,43600,23784,454094.0,10415000.0
2014-03-27,43600,43900,42800,43900,26860,457218.0,10415000.0
2014-03-28,44200,44550,42600,43800,22092,456177.0,10415000.0
2014-03-31,43400,44350,43300,44050,11680,458781.0,10415000.0
2014-04-01,43800,43950,43050,43250,18192,450449.0,10415000.0
2014-04-02,43300,43800,42350,42550,13401,443158.0,10415000.0
2014-04-03,42600,43650,42500,43600,9860,454094.0,10415000.0
2014-04-04,44450,44450,43150,44300,12020,461384.0,10415000.0
2014-04-07,44000,44700,43650,44650,8811,465030.0,10415000.0
2014-04-08,44450,44450,42900,43200,20703,449928.0,10415000.0
2014-04-09,43200,43700,42800,43250,10466,450449.0,10415000.0
2014-04-10,43200,43900,43100,43500,31777,453052.0,10415000.0
2014-04-11,42700,43900,42700,43050,11650,448366.0,10415000.0
2014-04-14,44150,44150,42400,42700,8353,444720.0,10415000.0
2014-04-15,42400,42700,42400,42550,4083,443158.0,10415000.0
2014-04-16,42300,42700,42200,42550,5922,443158.0,10415000.0
2014-04-17,42550,42900,42000,42900,6754,446804.0,10415000.0
2014-04-18,43150,43150,42350,42600,9158,443679.0,10415000.0
2014-04-21,42100,42300,41700,42050,15835,437951.0,10415000.0
2014-04-22,42000,42100,41600,42050,5970,437951.0,10415000.0
2014-04-23,42650,43350,41950,43250,16205,450449.0,10415000.0
2014-04-24,43050,43250,41800,42200,20592,439513.0,10415000.0
2014-04-25,41900,41900,41100,41600,19791,433264.0,10415000.0
2014-04-28,41100,41900,41100,41900,2590,436388.0,10415000.0
2014-04-29,41600,42200,41500,42200,6824,439513.0,10415000.0
2014-04-30,41950,43700,41750,43500,8366,453052.0,10415000.0
2014-05-02,43200,43600,41350,43600,14084,454094.0,10415000.0
2014-05-07,43300,44050,42350,44000,16800,458260.0,10415000.0
2014-05-08,43150,44350,42600,43000,16911,447845.0,10415000.0
2014-05-09,42750,43800,42750,43800,10292,456177.0,10415000.0
2014-05-12,43500,44350,43350,44000,9406,458260.0,10415000.0
2014-05-13,43750,44400,43750,44400,11521,462426.0,10415000.0
2014-05-14,43950,44100,43750,44000,11749,458260.0,10415000.0
2014-05-15,43900,44200,43250,43350,4430,451490.0,10415000.0
2014-05-16,43150,43850,42200,42400,21055,441596.0,10415000.0
2014-05-19,42550,43100,42000,42900,13311,446804.0,10415000.0
2014-05-20,42050,43000,42050,42950,8750,447324.0,10415000.0
2014-05-21,42700,43100,42000,42950,13045,447324.0,10415000.0
2014-05-22,42950,43800,42900,42900,8820,446804.0,10415000.0
2014-05-23,42450,44750,42450,43800,14330,456177.0,10415000.0
2014-05-26,43600,43800,43200,43300,5063,450970.0,10415000.0
2014-05-27,43250,44000,42600,43800,7312,456177.0,10415000.0
2014-05-28,43250,44000,43200,44000,3860,458260.0,10415000.0
2014-05-29,43600,43650,42850,43400,6240,452011.0,10415000.0
2014-05-30,43150,43500,42750,42900,9458,446804.0,10415000.0
2014-06-02,42900,42900,41700,42450,10748,442117.0,10415000.0
2014-06-03,41800,43300,41300,43000,13328,447845.0,10415000.0
2014-06-05,41650,43300,41650,42700,18529,444720.0,10415000.0
2014-06-09,42200,42650,41550,42200,12140,439513.0,10415000.0
2014-06-10,42000,43500,42000,43000,30921,447845.0,10415000.0
2014-06-11,43400,43400,42400,42700,23358,444720.0,10415000.0
2014-06-12,42300,44300,42300,44300,37655,461384.0,10415000.0
2014-06-13,44000,44550,43800,44300,13210,461384.0,10415000.0
2014-06-16,43850,44300,43300,44200,7339,460343.0,10415000.0
2014-06-17,43950,43950,43100,43500,12821,453052.0,10415000.0
2014-06-18,43250,43800,43050,43750,5427,455656.0,10415000.0
2014-06-19,44000,44300,42650,42650,17298,444200.0,10415000.0
2014-06-20,42700,43950,42700,43800,9256,456177.0,10415000.0
2014-06-23,43550,44350,43250,43750,9448,455656.0,10415000.0
2014-06-24,43500,43800,42850,43800,8565,456177.0,10415000.0
2014-06-25,43600,43850,42750,43200,10693,449928.0,10415000.0
2014-06-26,42800,43550,42800,42950,3834,447324.0,10415000.0
2014-06-27,42800,42900,42350,42450,9858,442117.0,10415000.0
2014-06-30,42450,43400,42450,43000,3171,447845.0,10415000.0
2014-07-01,42400,43550,42400,42850,11904,446283.0,10415000.0
2014-07-02,43350,43550,42600,42750,14697,445241.0,10415000.0
2014-07-03,42700,43350,42250,42750,15701,445241.0,10415000.0
2014-07-04,42750,43550,42500,42850,10325,446283.0,10415000.0
2014-07-07,42850,42850,42100,42450,14475,442117.0,10415000.0
2014-07-08,42100,42750,42050,42600,14620,443679.0,10415000.0
2014-07-09,42100,42700,42100,42650,8929,444200.0,10415000.0
2014-07-10,43100,43150,42500,43100,6667,448886.0,10415000.0
2014-07-11,42650,43650,42450,43400,6183,452011.0,10415000.0
2014-07-14,43400,44250,43000,44250,14612,460864.0,10415000.0
2014-07-15,44300,46000,43650,45900,31039,478048.0,10415000.0
2014-07-16,46300,46650,45000,45000,18862,468675.0,10415000.0
2014-07-17,46000,46650,45600,46200,21196,481173.0,10415000.0
2014-07-18,46000,46600,45650,46000,7018,479090.0,10415000.0
2014-07-21,46700,46750,45300,45500,4678,473882.0,10415000.0
2014-07-22,44800,48000,44750,46750,24920,486901.0,10415000.0
2014-07-23,46800,47500,45450,45850,13922,477528.0,10415000.0
2014-07-24,45600,46400,45250,45750,9517,476486.0,10415000.0
2014-07-25,45400,47500,45000,46150,11683,480652.0,10415000.0
2014-07-28,46150,46150,45000,45800,7342,477007.0,10415000.0
2014-07-29,45800,46350,43900,45050,31703,469196.0,10415000.0
2014-07-30,45050,46250,44600,44750,10358,466071.0,10415000.0
2014-07-31,44750,45250,44000,44850,17079,467113.0,10415000.0
2014-08-01,48600,48600,44100,44400,20373,462426.0,10415000.0
2014-08-04,44100,46500,43850,43900,31805,457218.0,10415000.0
2014-08-05,43950,45100,43750,44450,19719,462947.0,10415000.0
2014-08-06,44450,45450,43950,44400,17624,462426.0,10415000.0
2014-08-07,44000,45500,44000,45150,13295,470237.0,10415000.0
2014-08-08,45900,46200,44650,44850,10312,467113.0,10415000.0
2014-08-11,45700,45700,44650,44800,7929,466592.0,10415000.0
2014-08-12,45300,45400,44050,44300,13902,461384.0,10415000.0
2014-08-13,43850,44600,43650,44000,16684,458260.0,10415000.0
2014-08-14,44550,45650,44300,45300,8614,471800.0,10415000.0
2014-08-18,45000,45450,44700,44700,2702,465550.0,10415000.0
2014-08-19,44450,45300,44450,44900,4561,467634.0,10415000.0
2014-08-20,45350,46250,44800,46000,9100,479090.0,10415000.0
2014-08-21,46050,46400,45550,46100,14616,480132.0,10415000.0
2014-08-22,45500,46650,45500,46400,7122,483256.0,10415000.0
2014-08-25,47750,47750,45500,45850,5480,477528.0,10415000.0
2014-08-26,47000,47000,45650,46850,7262,487943.0,10415000.0
2014-08-27,47200,48000,46400,47800,14046,497837.0,10415000.0
2014-08-28,47300,49500,47300,47850,17990,498358.0,10415000.0
2014-08-29,47450,48400,46200,46750,12855,486901.0,10415000.0
2014-09-01,46200,47650,46150,46500,15392,484298.0,10415000.0
2014-09-02,46000,48200,46000,47400,9912,493671.0,10415000.0
2014-09-03,46500,48500,46500,47950,12716,499399.0,10415000.0
2014-09-04,47350,49800,47350,48000,16970,499920.0,10415000.0
2014-09-05,47300,49700,47300,49550,12431,516063.0,10415000.0
2014-09-11,49100,49600,48450,48450,6078,504607.0,10415000.0
2014-09-12,48250,48850,47500,47500,5229,494712.0,10415000.0
2014-09-15,47850,49150,47150,48400,5356,504086.0,10415000.0
2014-09-16,48800,50300,48500,49950,20176,520229.0,10415000.0
2014-09-17,50900,51500,49100,51300,15413,534290.0,10415000.0
2014-09-18,50400,51800,50400,50600,17334,526999.0,10415000.0
2014-09-19,51600,51600,50000,50400,7349,524916.0,10415000.0
2014-09-22,50400,51300,49450,50600,7403,526999.0,10415000.0
2014-09-23,51000,51000,50000,50900,7360,530124.0,10415000.0
2014-09-24,51200,52000,50100,51900,14175,540538.0,10415000.0
2014-09-25,52000,52900,51000,51300,16113,534290.0,10415000.0
2014-09-26,50600,52000,50600,51600,9810,537414.0,10415000.0
2014-09-29,51400,52200,50600,51700,19624,538456.0,10415000.0
2014-09-30,52700,52700,51000,52000,8808,541580.0,10415000.0
2014-10-01,51400,51900,49000,49800,12768,518667.0,10415000.0
2014-10-02,49600,51100,49200,50800,16820,529082.0,10415000.0
2014-10-06,50500,52000,50500,51800,9135,539497.0,10415000.0
2014-10-07,52600,52600,50500,50700,8763,528040.0,10415000.0
2014-10-08,51100,51900,50400,51600,6525,537414.0,10415000.0
2014-10-10,52200,53100,51100,52900,10370,550954.0,10415000.0
2014-10-13,53500,53500,50500,52700,7803,548870.0,10415000.0
2014-10-14,54900,54900,51700,52600,2702,547829.0,10415000.0
2014-10-15,52800,53200,50800,53200,6417,554078.0,10415000.0
2014-10-16,54000,54000,51100,51800,12356,539497.0,10415000.0
2014-10-17,52000,54500,51500,52900,14172,550954.0,10415000.0
2014-10-20,54200,54200,51500,51900,31656,540538.0,10415000.0
2014-10-21,51500,52200,50400,51200,10854,533248.0,10415000.0
2014-10-22,51200,52100,50600,51700,8102,538456.0,10415000.0
2014-10-23,51500,59000,51300,59000,120988,614485.0,10415000.0
2014-10-24,63400,63400,55500,56800,24687,591572.0,10415000.0
2014-10-27,56500,57300,52500,52800,28020,549912.0,10415000.0
2014-10-28,53800,56900,52700,55000,17546,572825.0,10415000.0
2014-10-29,55900,56700,54300,55100,17712,573866.0,10415000.0
2014-10-30,54600,55900,53000,53000,9492,551995.0,10415000.0
2014-10-31,54500,58600,52800,55100,28003,573866.0,10415000.0
2014-11-03,54700,57200,54700,56200,8230,585323.0,10415000.0
2014-11-04,57300,57300,54400,55900,8572,582198.0,10415000.0
2014-11-05,56800,58100,55400,56800,21819,591572.0,10415000.0
2014-11-06,56500,58200,56000,57100,10422,594696.0,10415000.0
2014-11-07,56400,59000,56400,59000,11456,614485.0,10415000.0
2014-11-10,59600,59600,58200,58800,7606,612402.0,10415000.0
2014-11-11,60500,60500,58300,59000,4005,614485.0,10415000.0
2014-11-12,58300,62400,57000,59800,17881,622817.0,10415000.0
2014-11-13,59400,61900,59000,60200,7704,626983.0,10415000.0
2014-11-14,60200,61600,59500,59600,8433,620734.0,10415000.0
2014-11-17,59000,59500,56500,59300,10403,617610.0,10415000.0
2014-11-18,58500,60600,57700,60500,6643,630108.0,10415000.0
2014-11-19,60200,61300,59400,60800,9645,633232.0,10415000.0
2014-11-20,60800,61000,59900,60500,5537,630108.0,10415000.0
2014-11-21,60500,60500,58500,58900,3481,613444.0,10415000.0
2014-11-24,58100,59500,57600,58300,6586,607194.0,10415000.0
2014-11-25,57900,60300,56800,60000,11929,624900.0,10415000.0
2014-11-26,60900,60900,58100,59500,4346,619692.0,10415000.0
2014-11-27,59200,59900,58100,59700,7189,621776.0,10415000.0
2014-11-28,59400,60600,58200,60200,18554,626983.0,10415000.0
2014-12-01,58900,60600,58900,59200,10972,616568.0,10415000.0
2014-12-02,59200,63900,59100,63600,22363,662394.0,10415000.0
2014-12-03,63600,63700,62200,63700,15300,663436.0,10415000.0
2014-12-04,63400,67900,63400,64600,18244,672809.0,10415000.0
2014-12-05,65100,65700,63800,64900,6452,675934.0,10415000.0
2014-12-08,63800,65600,63800,65600,9210,683224.0,10415000.0
2014-12-09,65600,66500,65000,66200,5168,689473.0,10415000.0
2014-12-10,65000,66400,64300,65800,10822,685307.0,10415000.0
2014-12-11,66200,67600,65000,65800,16665,685307.0,10415000.0
2014-12-12,65800,66100,64100,65100,10320,678016.0,10415000.0
2014-12-15,66200,69800,65100,67700,15044,705096.0,10415000.0
2014-12-16,68500,68500,64400,67300,19833,700930.0,10415000.0
2014-12-17,69500,69500,66300,67300,9430,700930.0,10415000.0
2014-12-18,68400,68700,66400,67800,8348,706137.0,10415000.0
2014-12-19,68900,68900,66600,68100,10267,709262.0,10415000.0
2014-12-22,67100,67800,66600,66800,4478,695722.0,10415000.0
2014-12-23,67300,67300,66200,66800,15366,695722.0,10415000.0
2014-12-24,66800,67000,66100,66600,10094,693639.0,10415000.0
2014-12-26,66100,67300,66100,67000,12400,697805.0,10415000.0
2014-12-29,67500,67900,66200,66200,7685,689473.0,10415000.0
2014-12-30,65800,69000,64300,67500,20490,703012.0,10415000.0
2015-01-02,66400,67700,65600,66500,10595,692598.0,10415000.0
2015-01-05,66200,66500,64600,65600,16970,683224.0,10415000.0
2015-01-06,65600,65800,62700,63400,21453,660311.0,10415000.0
2015-01-07,62400,63000,59200,59700,47669,621776.0,10415000.0
2015-01-08,59800,60600,59000,59900,18319,623858.0,10415000.0
2015-01-09,60200,60500,59600,59900,12995,623858.0,10415000.0
2015-01-12,59900,61800,59700,60400,15824,629066.0,10415000.0
2015-01-13,61500,61500,60100,60700,15013,632190.0,10415000.0
2015-01-14,61200,62000,60700,61300,10272,638440.0,10415000.0
2015-01-15,60600,62600,60400,62100,11078,646772.0,10415000.0
2015-01-16,62100,62700,60500,61800,14130,643647.0,10415000.0
2015-01-19,61900,62500,60500,61600,6236,641564.0,10415000.0
2015-01-20,61500,67000,61500,66500,25073,692598.0,10415000.0
2015-01-21,66500,66700,63800,66000,19163,687390.0,10415000.0
2015-01-22,66000,66400,64100,64900,12841,675934.0,10415000.0
2015-01-23,65900,67500,64300,66100,16597,688432.0,10415000.0
2015-01-26,65300,66900,62700,64500,16005,671768.0,10415000.0
2015-01-27,65200,65200,62100,62200,26468,647813.0,10415000.0
2015-01-28,62800,65000,62400,64400,17413,670726.0,10415000.0
2015-01-29,64800,65000,62500,64200,24935,668643.0,10415000.0
2015-01-30,64200,65500,62900,64700,22142,673850.0,10415000.0
2015-02-02,65000,66500,62500,63700,26369,663436.0,10415000.0
2015-02-03,64200,66300,62600,65700,30313,684266.0,10415000.0
2015-02-04,65700,67400,65000,65400,15503,681141.0,10415000.0
2015-02-05,64700,66800,64200,65700,15896,684266.0,10415000.0
2015-02-06,64800,65900,63600,63600,13607,662394.0,10415000.0
2015-02-09,63600,64300,62200,63100,12833,657186.0,10415000.0
2015-02-10,63100,65500,62300,64700,15447,673850.0,10415000.0
2015-02-11,65800,66000,64100,65000,9650,676975.0,10415000.0
2015-02-12,65000,66200,64400,64400,13356,670726.0,10415000.0
2015-02-13,64400,65800,63600,64100,9675,667602.0,10415000.0
2015-02-16,63500,64500,62300,62500,16238,650938.0,10415000.0
2015-02-17,62100,65100,62100,64600,13053,672809.0,10415000.0
2015-02-23,65700,65900,65000,65400,11656,681141.0,10415000.0
2015-02-24,65400,66300,65200,65900,12707,686348.0,10415000.0
2015-02-25,65400,65700,64600,65200,13126,679058.0,10415000.0
2015-02-26,64300,65200,62600,62600,15691,651979.0,10415000.0
2015-02-27,62700,63700,62100,62500,18023,650938.0,10415000.0
2015-03-02,63000,63000,59400,60400,35513,629066.0,10415000.0
2015-03-03,60000,60400,59000,59100,34448,615526.0,10415000.0
2015-03-04,59300,59300,57800,58000,29601,604070.0,10415000.0
2015-03-05,58200,60900,58200,60600,29660,631149.0,10415000.0
2015-03-06,60200,60800,59000,60600,76635,631149.0,10415000.0
2015-03-09,59900,61000,59900,60300,116808,628024.0,10415000.0
2015-03-10,60100,61000,58100,60200,31450,626983.0,10415000.0
2015-03-11,59700,61200,59400,61000,27970,635315.0,10415000.0
2015-03-12,61900,61900,59400,60600,22090,631149.0,10415000.0
2015-03-13,60600,61900,60000,61200,15323,637398.0,10415000.0
2015-03-16,60700,62000,60100,61800,15913,643647.0,10415000.0
2015-03-17,61800,62000,60900,61900,16666,644688.0,10415000.0
2015-03-18,62900,62900,61000,62000,21061,645730.0,10415000.0
2015-03-19,62800,63900,61600,62700,26570,653020.0,10415000.0
2015-03-20,62600,64200,62200,63900,18995,665518.0,10415000.0
2015-03-23,63900,65400,63800,64800,24360,674892.0,10415000.0
2015-03-24,64800,66600,64200,65300,27997,680100.0,10415000.0
2015-03-25,64800,67200,64600,66000,31654,687390.0,10415000.0
2015-03-26,67000,71200,66000,69000,31913,718635.0,10415000.0
2015-03-27,69000,69700,67300,67800,30490,706137.0,10415000.0
2015-03-30,67800,70500,67800,69100,31192,719676.0,10415000.0
2015-03-31,69100,70600,68700,69100,29643,719676.0,10415000.0
2015-04-01,68100,71000,67500,70500,22330,734258.0,10415000.0
2015-04-02,69600,71600,69300,71500,16560,744672.0,10415000.0
2015-04-03,71500,72900,70200,72100,14403,750922.0,10415000.0
2015-04-06,72100,75200,71500,74100,22695,771752.0,10415000.0
2015-04-07,75400,75400,71800,72000,23136,749880.0,10415000.0
2015-04-08,71000,74600,71000,72700,19328,757170.0,10415000.0
2015-04-09,72100,75300,72100,74600,15093,776959.0,10415000.0
2015-04-10,73800,77900,73100,77400,27307,806121.0,10415000.0
2015-04-13,76200,84000,76100,79300,39707,825910.0,10415000.0
2015-04-14,79100,80300,78500,79000,16185,822785.0,10415000.0
2015-04-15,78400,79500,77100,78100,22900,813412.0,10415000.0
2015-04-16,77900,80300,77300,79600,16460,829034.0,10415000.0
2015-04-17,78600,81000,78600,79400,29761,826951.0,10415000.0
2015-04-20,78400,79200,75400,76600,33628,797789.0,10415000.0
2015-04-21,75700,76200,73900,74700,37476,778000.0,10415000.0
2015-04-22,74000,74800,71500,72700,32063,757170.0,10415000.0
2015-04-23,72300,72900,68800,70000,52032,729050.0,10415000.0
2015-04-24,69300,72900,69300,72200,27922,751963.0,10415000.0
2015-04-27,72100,73200,69600,72900,12562,759254.0,10415000.0
2015-04-28,72000,74000,71800,73700,14402,767586.0,10415000.0
2015-04-29,74500,74500,73000,74000,12608,770710.0,10415000.0
2015-04-30,73600,74700,72800,73200,14054,762378.0,10415000.0
2015-05-04,74100,74100,72200,72800,7350,758212.0,10415000.0
2015-05-06,72000,73100,69600,69900,22066,728008.0,10415000.0
2015-05-07,70000,70000,66000,68700,20614,715510.0,10415000.0
2015-05-08,69100,69100,66100,67700,34959,705096.0,10415000.0
2015-05-11,68100,68200,67200,68000,13481,708220.0,10415000.0
2015-05-12,67700,68700,67400,68400,8536,712386.0,10415000.0
2015-05-13,68400,69800,67600,69400,14685,722801.0,10415000.0
2015-05-14,68500,71000,68300,70700,12974,736340.0,10415000.0
2015-05-15,70100,72600,70100,71400,16637,743631.0,10415000.0
2015-05-18,72300,82100,71900,80000,89010,833200.0,10415000.0
2015-05-19,80600,87000,79100,84700,35394,882150.0,10415000.0
2015-05-20,83400,88000,83400,87100,23415,907146.0,10415000.0
2015-05-21,85800,87400,84400,86800,22152,904022.0,10415000.0
2015-05-22,87000,88900,85400,87200,19685,908188.0,10415000.0
2015-05-26,86400,94000,86400,86900,32982,905064.0,10415000.0
2015-05-27,85600,88500,85600,85800,24288,893607.0,10415000.0
2015-05-28,85100,90300,84900,86100,25001,896732.0,10415000.0
2015-05-29,85400,91400,85400,90600,31966,943599.0,10415000.0
2015-06-01,90600,91900,88500,89200,22618,929018.0,10415000.0
2015-06-02,88400,96800,88300,88300,35337,919644.0,10415000.0
2015-06-03,88300,92100,88000,88900,13928,925894.0,10415000.0
2015-06-04,88700,93700,88700,90600,20975,943599.0,10415000.0
2015-06-05,89500,92000,88700,91100,15952,948806.0,10415000.0
2015-06-08,89800,93000,87300,90000,20517,937350.0,10415000.0
2015-06-09,91200,91200,88400,89000,15572,926935.0,10415000.0
2015-06-10,89500,89900,84500,85200,24915,887358.0,10415000.0
2015-06-11,85200,87500,82900,82900,38092,863404.0,10415000.0
2015-06-12,83300,89300,83300,86500,29962,900898.0,10415000.0
2015-06-15,88700,88700,84600,87600,19927,912354.0,10415000.0
2015-06-16,86900,88500,85200,85400,17297,889441.0,10415000.0
2015-06-17,84600,88200,83900,84600,19284,881109.0,10415000.0
2015-06-18,87900,93300,84900,90900,31490,946724.0,10415000.0
2015-06-19,91900,94000,88700,93600,29170,974844.0,10415000.0
2015-06-22,93100,94500,91100,93400,13173,972761.0,10415000.0
2015-06-23,92400,94300,89600,90000,15366,937350.0,10415000.0
2015-06-24,89200,91800,87000,87700,24684,913396.0,10415000.0
2015-06-25,86300,94700,86300,92900,20803,967554.0,10415000.0
2015-06-26,91500,93000,90100,92900,35786,967554.0,10415000.0
2015-06-29,92900,95700,89200,93900,32806,977968.0,10415000.0
2015-06-30,92400,93800,89300,92400,35666,962346.0,10415000.0
2015-07-01,91200,95700,91200,95700,26348,996716.0,10415000.0
2015-07-02,96400,99400,94200,95700,35858,996716.0,10415000.0
2015-07-03,95300,97900,93100,94300,13451,982134.0,10415000.0
2015-07-06,92900,94500,90300,90300,15557,940474.0,10415000.0
2015-07-07,90300,90700,84200,87300,27167,909230.0,10415000.0
2015-07-08,88300,89200,84000,85700,17208,892566.0,10415000.0
2015-07-09,84400,87900,82000,87900,24168,915478.0,10415000.0
2015-07-10,87900,89500,84400,85000,27337,885275.0,10415000.0
2015-07-13,84300,86000,83500,85400,22560,889441.0,10415000.0
2015-07-14,85100,87700,82500,87300,28209,909230.0,10415000.0
2015-07-15,87300,90000,86100,87600,16329,912354.0,10415000.0
2015-07-16,89800,89900,86000,86600,20968,901939.0,10415000.0
2015-07-17,85600,89800,85600,89500,13747,932142.0,10415000.0
2015-07-20,90500,94000,88300,93400,24166,972761.0,10415000.0
2015-07-21,93500,93500,91000,93200,20551,970678.0,10415000.0
2015-07-22,93200,95400,91500,93400,21913,972761.0,10415000.0
2015-07-23,93000,102000,92600,97300,25348,1013380.0,10415000.0
2015-07-24,97900,98800,94700,98200,15465,1022753.0,10415000.0
2015-07-27,97100,97100,93500,94200,11770,981093.0,10415000.0
2015-07-28,98000,98000,91800,95200,9770,991508.0,10415000.0
2015-07-29,94000,101000,94000,100000,24734,1041500.0,10415000.0
2015-07-30,98800,103500,95700,98800,18209,1029002.0,10415000.0
2015-07-31,98800,107000,98200,102000,18666,1062330.0,10415000.0
2015-08-03,102500,106500,100500,101000,20817,1051915.0,10415000.0
2015-08-04,102500,110000,99000,101500,25190,1057122.0,10415000.0
2015-08-05,101000,106000,100000,102500,25353,1067538.0,10415000.0
2015-08-06,102500,106500,101500,104000,23443,1083160.0,10415000.0
2015-08-07,106500,107000,102500,103000,11274,1072745.0,10415000.0
2015-08-10,102000,103000,99700,101500,13331,1057122.0,10415000.0
2015-08-11,102000,104500,100500,102500,9381,1067538.0,10415000.0
2015-08-12,104500,104500,99200,104000,15035,1083160.0,10415000.0
2015-08-13,105000,105000,100000,100500,13971,1046708.0,10415000.0
2015-08-17,101000,101500,99400,100500,7619,1046708.0,10415000.0
2015-08-18,102000,102000,95900,98700,15058,1027960.0,10415000.0
2015-08-19,97200,106000,96000,105000,20334,1093575.0,10415000.0
2015-08-20,104000,108000,101000,107000,12272,1114405.0,10415000.0
2015-08-21,107000,111500,103500,106000,37454,1103990.0,10415000.0
2015-08-24,107500,107500,89000,94000,49182,979010.0,10415000.0
2015-08-25,92500,94400,87700,92000,35690,958180.0,10415000.0
2015-08-26,92000,101500,89100,100500,25974,1046708.0,10415000.0
2015-08-27,99000,106000,96600,102500,29786,1067538.0,10415000.0
2015-08-28,101000,106500,101000,101000,23983,1051915.0,10415000.0
2015-08-31,100000,105000,100000,101500,16927,1057122.0,10415000.0
2015-09-01,100500,104500,99200,99800,13465,1039417.0,10415000.0
2015-09-02,99100,103000,99000,99300,12412,1034210.0,10415000.0
2015-09-03,99600,101000,98200,100000,11427,1041500.0,10415000.0
2015-09-04,99100,100500,96500,97700,9359,1017546.0,10415000.0
2015-09-07,97700,104000,96300,102000,11592,1062330.0,10415000.0
2015-09-08,101500,104000,98200,99300,9806,1034210.0,10415000.0
2015-09-09,99500,104500,99500,104500,9811,1088368.0,10415000.0
2015-09-10,105000,112500,102500,112500,20089,1171688.0,10415000.0
2015-09-11,109500,111500,106000,107000,12637,1114405.0,10415000.0
2015-09-14,106000,109500,105500,105500,8457,1098782.0,10415000.0
2015-09-15,107000,110000,105000,105500,12678,1098782.0,10415000.0
2015-09-16,107000,110000,104000,108500,17269,1130028.0,10415000.0
2015-09-17,111000,111000,102000,104000,16147,1083160.0,10415000.0
2015-09-18,105500,105500,101500,102500,15273,1067538.0,10415000.0
2015-09-21,102500,104500,100000,103500,12102,1077952.0,10415000.0
2015-09-22,104500,105500,101500,104000,13515,1083160.0,10415000.0
2015-09-23,103000,103500,100500,100500,10834,1046708.0,10415000.0
2015-09-24,102000,104000,100000,101000,24569,1051915.0,10415000.0
2015-09-25,102000,109500,100000,101000,45793,1051915.0,10415000.0
2015-09-30,98500,104000,97300,102000,45966,1062330.0,10415000.0
2015-10-01,101500,106000,100500,104500,21765,1088368.0,10415000.0
2015-10-02,103500,107000,103500,106000,8475,1103990.0,10415000.0
2015-10-05,108500,108500,104000,106500,7528,1109198.0,10415000.0
2015-10-06,106500,107500,105000,105000,6855,1093575.0,10415000.0
2015-10-07,102500,110000,102500,104000,10454,1083160.0,10415000.0
2015-10-08,104000,110500,102500,110500,16222,1150858.0,10415000.0
2015-10-12,107500,110000,103500,104500,18467,1088368.0,10415000.0
2015-10-13,102500,104500,100500,101500,14905,1057122.0,10415000.0
2015-10-14,102000,104000,100500,101000,18166,1051915.0,10415000.0
2015-10-15,102000,104000,100000,100500,20375,1046708.0,10415000.0
2015-10-16,100500,104000,100500,101000,11668,1051915.0,10415000.0
2015-10-19,101500,102500,99000,99500,19374,1036292.0,10415000.0
2015-10-20,100000,100000,97900,99000,11547,1031085.0,10415000.0
2015-10-21,99000,101500,97500,100500,14774,1046708.0,10415000.0
2015-10-22,99500,101000,98600,99400,13248,1035251.0,10415000.0
2015-10-23,100500,103000,99500,100500,12795,1046708.0,10415000.0
2015-10-26,102500,102500,97500,97900,22483,1019628.0,10415000.0
2015-10-27,98300,99000,97200,98400,11073,1024836.0,10415000.0
2015-10-28,99200,101000,98000,100500,11493,1046708.0,10415000.0
2015-10-29,99200,99500,98000,98000,11150,1020670.0,10415000.0
2015-10-30,98900,101000,98000,98600,15121,1026919.0,10415000.0
2015-11-02,98000,99000,97000,97300,8505,1013380.0,10415000.0
2015-11-03,96600,98500,96200,97100,7504,1011296.0,10415000.0
2015-11-04,96200,96900,94000,94900,9706,988384.0,10415000.0
2015-11-05,94900,96700,93600,95800,8835,997757.0,10415000.0
2015-11-06,95100,95500,91000,92700,12115,965470.0,10415000.0
2015-11-09,92700,93200,90500,92100,8797,959222.0,10415000.0
2015-11-10,90300,92000,90000,91300,5707,950890.0,10415000.0
2015-11-11,91200,93200,89500,90100,10428,938392.0,10415000.0
2015-11-12,89300,92100,89000,89700,7542,934226.0,10415000.0
2015-11-13,88300,90100,86700,87400,7297,910271.0,10415000.0
2015-11-16,87300,87300,83600,85600,9204,891524.0,10415000.0
2015-11-17,85400,85600,83200,85000,15615,885275.0,10415000.0
2015-11-18,85000,86400,84200,85800,9693,893607.0,10415000.0
2015-11-19,87000,87800,83800,85700,13051,892566.0,10415000.0
