유니드(014830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-20,47350,48050,47050,47900,5066,425823.0,8889843.0
2015-11-23,48000,48000,46300,46450,32492,412933.0,8889843.0
2015-11-24,46650,47100,45700,46500,33895,413378.0,8889843.0
2015-11-25,46100,47250,45750,45900,15121,408044.0,8889843.0
2015-11-26,45900,46600,45900,46450,9037,412933.0,8889843.0
2015-11-27,46450,46750,45950,46250,15740,411155.0,8889843.0
2015-11-30,46850,46850,45100,46200,23058,410711.0,8889843.0
2015-12-01,46350,46550,45750,46150,32397,410266.0,8889843.0
2015-12-02,46050,46500,46050,46100,10230,409822.0,8889843.0
2015-12-03,46400,46400,45700,45850,8350,407599.0,8889843.0
2015-12-04,45500,46200,45300,45750,13307,406710.0,8889843.0
2015-12-07,46300,46300,45500,45650,32568,405821.0,8889843.0
2015-12-08,45500,46450,45500,45500,9469,404488.0,8889843.0
2015-12-09,46000,46000,44950,45300,21632,402710.0,8889843.0
2015-12-10,45050,45500,44650,45200,21393,401821.0,8889843.0
2015-12-11,44750,45150,44650,44750,11210,397820.0,8889843.0
2015-12-14,44700,45050,43900,44600,12738,396487.0,8889843.0
2015-12-15,44350,44750,43900,44350,19811,394265.0,8889843.0
2015-12-16,44350,45750,44350,44950,14165,399598.0,8889843.0
2015-12-17,45300,45350,45000,45200,17445,401821.0,8889843.0
2015-12-18,45250,46500,45050,46000,17910,408933.0,8889843.0
2015-12-21,46200,46650,45250,45800,11811,407155.0,8889843.0
2015-12-22,45850,46200,45750,46100,13122,409822.0,8889843.0
2015-12-23,45800,46850,45500,46600,11274,414267.0,8889843.0
2015-12-24,46700,46900,46250,46600,9020,414267.0,8889843.0
2015-12-28,46600,47100,45600,47000,26127,417823.0,8889843.0
2015-12-29,46600,46900,45600,45600,12044,405377.0,8889843.0
2015-12-30,45600,45850,45250,45700,7333,406266.0,8889843.0
2016-01-04,45150,46050,45150,45850,11260,407599.0,8889843.0
2016-01-05,45200,46000,45150,45350,7157,403154.0,8889843.0
2016-01-06,45150,46200,45100,45950,10091,408488.0,8889843.0
2016-01-07,46150,46150,45100,46000,16131,408933.0,8889843.0
2016-01-08,46150,46150,45300,45700,4790,406266.0,8889843.0
2016-01-11,45100,45700,44750,44900,10611,399154.0,8889843.0
2016-01-12,44900,46000,44750,44900,8661,399154.0,8889843.0
2016-01-13,45300,45600,44800,45100,4973,400932.0,8889843.0
2016-01-14,45100,45250,43850,45250,12172,402265.0,8889843.0
2016-01-15,45300,45300,44100,44400,7192,394709.0,8889843.0
2016-01-18,45200,45400,43500,44100,7252,392042.0,8889843.0
2016-01-19,43700,44250,42050,44150,15971,392487.0,8889843.0
2016-01-20,43450,44250,39000,43450,68540,386264.0,8889843.0
2016-01-21,43800,43800,42000,42850,7513,380930.0,8889843.0
2016-01-22,43200,43750,42200,43400,6531,385819.0,8889843.0
2016-01-25,42550,45550,42550,43000,12486,382263.0,8889843.0
2016-01-26,42800,42800,41650,42100,8557,374262.0,8889843.0
2016-01-27,42600,43500,41150,41300,9570,367151.0,8889843.0
2016-01-28,41100,41850,40650,41400,15728,368040.0,8889843.0
2016-01-29,41500,42400,41450,42100,3918,374262.0,8889843.0
2016-02-01,42100,42950,41100,42550,7804,378263.0,8889843.0
2016-02-02,42050,42400,41000,41350,9872,367595.0,8889843.0
2016-02-03,41000,41200,40100,40750,14952,362261.0,8889843.0
2016-02-04,40550,41700,40000,41250,10609,366706.0,8889843.0
2016-02-05,40800,41350,40000,41350,17492,367595.0,8889843.0
2016-02-11,41350,41400,39200,39250,14706,348926.0,8889843.0
2016-02-12,39350,39550,36750,38900,24628,345815.0,8889843.0
2016-02-15,38300,40900,38300,39350,11417,349815.0,8889843.0
2016-02-16,39050,39950,38400,39750,13822,353371.0,8889843.0
2016-02-17,39600,39900,38300,38500,15811,342259.0,8889843.0
2016-02-18,38600,40100,38450,39900,8394,354705.0,8889843.0
2016-02-19,39900,41100,39000,40950,15676,364039.0,8889843.0
2016-02-22,40400,41750,40050,40200,14839,357372.0,8889843.0
2016-02-23,40250,41200,40000,41150,10573,365817.0,8889843.0
2016-02-24,41450,42350,41200,41500,11254,368928.0,8889843.0
2016-02-25,41900,45100,41500,45100,30657,400932.0,8889843.0
2016-02-26,45900,47500,44000,47500,47593,422268.0,8889843.0
2016-02-29,47500,48900,47050,48300,36578,429379.0,8889843.0
2016-03-02,48300,48500,47600,47950,31858,426268.0,8889843.0
2016-03-03,47950,48250,46700,47750,25659,424490.0,8889843.0
2016-03-04,47300,47600,45850,46450,27160,412933.0,8889843.0
2016-03-07,46700,47350,45500,46650,20619,414711.0,8889843.0
2016-03-08,46550,49800,45600,48050,29900,427157.0,8889843.0
2016-03-09,48100,48250,46950,47800,17676,424934.0,8889843.0
2016-03-10,47400,48350,46550,48000,15212,426712.0,8889843.0
2016-03-11,47250,48000,46800,47350,8413,420934.0,8889843.0
2016-03-14,47000,47200,45950,46700,17654,415156.0,8889843.0
2016-03-15,46700,47750,46000,46950,17122,417378.0,8889843.0
2016-03-16,47000,47350,46000,46400,18672,412489.0,8889843.0
2016-03-17,46700,47300,46150,46950,21365,417378.0,8889843.0
2016-03-18,46800,48600,46300,48000,21115,426712.0,8889843.0
2016-03-21,47600,49950,46700,49650,37710,441381.0,8889843.0
2016-03-22,49650,50800,48650,50200,55204,446270.0,8889843.0
2016-03-23,49700,53000,49700,51900,35940,461383.0,8889843.0
2016-03-24,51200,53200,51200,52500,25141,466717.0,8889843.0
2016-03-25,52100,53400,52000,52900,12003,470273.0,8889843.0
2016-03-28,52200,52700,50200,50500,17706,448937.0,8889843.0
2016-03-29,50400,51500,49600,50300,20307,447159.0,8889843.0
2016-03-30,50300,50900,49550,49600,19212,440936.0,8889843.0
2016-03-31,49600,50700,49100,49800,23583,442714.0,8889843.0
2016-04-01,50500,52300,49900,51000,16742,453382.0,8889843.0
2016-04-04,51000,51900,50100,51100,24635,454271.0,8889843.0
2016-04-05,50500,53200,50400,51400,18829,456938.0,8889843.0
2016-04-06,51100,51900,50600,50800,16692,451604.0,8889843.0
2016-04-07,50700,51400,49950,50200,11516,446270.0,8889843.0
2016-04-08,50000,50600,48800,49800,9666,442714.0,8889843.0
2016-04-11,49100,50200,48900,49800,8313,442714.0,8889843.0
2016-04-12,49500,50300,49150,50100,8831,445381.0,8889843.0
2016-04-14,49250,51100,49100,51100,11446,454271.0,8889843.0
2016-04-15,50400,52500,49800,51300,20228,456049.0,8889843.0
2016-04-18,50200,51000,49700,49700,20804,441825.0,8889843.0
2016-04-19,49500,49750,48900,49300,20620,438269.0,8889843.0
2016-04-20,49900,49900,48550,48700,17609,432935.0,8889843.0
2016-04-21,48850,50700,48150,50400,22199,448048.0,8889843.0
2016-04-22,50000,50100,49150,49300,10856,438269.0,8889843.0
2016-04-25,48500,48850,47800,48300,23387,429379.0,8889843.0
2016-04-26,48000,48100,47200,47200,16242,419601.0,8889843.0
2016-04-27,46800,47950,46800,47400,18114,421379.0,8889843.0
2016-04-28,47500,48200,47050,47100,9275,418712.0,8889843.0
2016-04-29,46650,48300,46550,46950,14484,417378.0,8889843.0
2016-05-02,47000,48350,46950,47800,21311,424934.0,8889843.0
2016-05-03,47550,48450,47500,48250,8455,428935.0,8889843.0
2016-05-04,47350,48200,47100,47250,14632,420045.0,8889843.0
2016-05-09,48200,48200,46650,46900,10373,416934.0,8889843.0
2016-05-10,46500,47950,46450,47300,4466,420490.0,8889843.0
2016-05-11,47000,47650,46450,47500,9468,422268.0,8889843.0
2016-05-12,47500,50100,46550,49350,20000,438714.0,8889843.0
2016-05-13,49750,49750,48100,48200,7360,428490.0,8889843.0
2016-05-16,47800,49950,47650,49300,12901,438269.0,8889843.0
2016-05-17,49250,51000,48100,49950,20991,444048.0,8889843.0
2016-05-18,49950,50800,48900,49050,8395,436047.0,8889843.0
2016-05-19,48300,49200,47550,47550,9769,422712.0,8889843.0
2016-05-20,47950,49100,47650,48750,10225,433380.0,8889843.0
2016-05-23,47850,49200,47850,48250,5479,428935.0,8889843.0
2016-05-24,47800,48600,47200,48150,7608,428046.0,8889843.0
2016-05-25,48150,49600,48050,49200,6771,437380.0,8889843.0
2016-05-26,49200,50700,48850,49350,15457,438714.0,8889843.0
2016-05-27,50500,50500,49100,49500,13370,440047.0,8889843.0
2016-05-30,49200,50500,49100,49800,14476,442714.0,8889843.0
2016-05-31,49200,50100,48800,49850,12610,443159.0,8889843.0
2016-06-01,49500,51100,49200,50800,16534,451604.0,8889843.0
2016-06-02,50900,51100,49850,50800,16479,451604.0,8889843.0
2016-06-03,50800,51000,49650,50400,11906,448048.0,8889843.0
2016-06-07,50400,50800,49750,50600,17008,449826.0,8889843.0
2016-06-08,50600,50800,49850,50800,15629,451604.0,8889843.0
2016-06-09,50800,51400,49400,51400,41783,456938.0,8889843.0
2016-06-10,51300,51300,50200,50700,13128,450715.0,8889843.0
2016-06-13,50700,50700,49150,49350,9846,438714.0,8889843.0
2016-06-14,49200,49400,47200,47750,25774,424490.0,8889843.0
2016-06-15,47200,48050,47050,47250,10542,420045.0,8889843.0
2016-06-16,46750,47800,46150,46500,10952,413378.0,8889843.0
2016-06-17,46100,47400,45900,46550,11263,413822.0,8889843.0
2016-06-20,47200,47200,46000,47000,8093,417823.0,8889843.0
2016-06-21,47000,47350,46100,47100,10849,418712.0,8889843.0
2016-06-22,47000,47000,46300,46500,11844,413378.0,8889843.0
2016-06-23,46500,46500,45900,45950,6409,408488.0,8889843.0
2016-06-24,45550,46300,44000,45000,18451,400043.0,8889843.0
2016-06-27,45500,45500,43600,44600,20829,396487.0,8889843.0
2016-06-28,44000,44500,43500,44400,19371,394709.0,8889843.0
2016-06-29,44100,44500,43600,43900,17971,390264.0,8889843.0
2016-06-30,44100,44450,43600,44300,25016,393820.0,8889843.0
2016-07-01,44500,46100,44500,44600,21994,396487.0,8889843.0
2016-07-04,44650,44700,44050,44450,9686,395154.0,8889843.0
2016-07-05,44400,44650,43950,44100,9490,392042.0,8889843.0
2016-07-06,44100,44300,43250,44000,9907,391153.0,8889843.0
2016-07-07,43700,45450,43700,45200,11211,401821.0,8889843.0
2016-07-08,44600,44650,43600,44100,9988,392042.0,8889843.0
2016-07-11,44950,44950,43500,43500,14828,386708.0,8889843.0
2016-07-12,43500,43950,43150,43600,10541,387597.0,8889843.0
2016-07-13,43600,44900,43550,44000,14036,391153.0,8889843.0
2016-07-14,43750,44350,43200,43400,12500,385819.0,8889843.0
2016-07-15,43500,44300,42900,43400,16831,385819.0,8889843.0
2016-07-18,43150,43800,42800,43400,12262,385819.0,8889843.0
2016-07-19,43400,43450,42400,42700,13574,379596.0,8889843.0
2016-07-20,42700,42950,41850,42000,16094,373373.0,8889843.0
2016-07-21,42000,44250,42000,43450,18582,386264.0,8889843.0
2016-07-22,43450,44400,42500,43300,10554,384930.0,8889843.0
2016-07-25,43200,44150,43100,43750,10025,388931.0,8889843.0
2016-07-26,43550,43750,43000,43200,13895,384041.0,8889843.0
2016-07-27,43200,43750,42900,43300,9142,384930.0,8889843.0
2016-07-28,43300,43550,42700,43550,11348,387153.0,8889843.0
2016-07-29,43300,45900,43100,45450,36333,404043.0,8889843.0
2016-08-01,45500,46100,44300,45050,18571,400487.0,8889843.0
2016-08-02,45200,46800,44850,46600,18997,414267.0,8889843.0
2016-08-03,45800,46850,45250,46450,19206,412933.0,8889843.0
2016-08-04,46450,46450,45100,45100,12898,400932.0,8889843.0
2016-08-05,45100,45600,44300,45250,13555,402265.0,8889843.0
2016-08-08,45050,46550,44650,46200,18587,410711.0,8889843.0
2016-08-09,46200,46800,45300,45350,8752,403154.0,8889843.0
2016-08-10,45350,45550,44500,44750,12939,397820.0,8889843.0
2016-08-11,44650,46800,43550,46700,27508,415156.0,8889843.0
2016-08-12,46000,46550,45300,46100,13395,409822.0,8889843.0
2016-08-16,45850,46150,45150,45800,11497,407155.0,8889843.0
2016-08-17,45500,45700,44250,44400,10363,394709.0,8889843.0
2016-08-18,44500,44500,43750,44300,18247,393820.0,8889843.0
2016-08-19,44000,44150,43450,43600,10246,387597.0,8889843.0
2016-08-22,43450,43500,42700,43500,8518,386708.0,8889843.0
2016-08-23,43350,44600,42700,44000,19702,391153.0,8889843.0
2016-08-24,43600,45150,43600,44650,11065,396931.0,8889843.0
2016-08-25,45200,45200,43300,43850,22500,389820.0,8889843.0
2016-08-26,43600,44700,43000,44250,8772,393376.0,8889843.0
2016-08-29,43500,44500,43100,43900,7000,390264.0,8889843.0
2016-08-30,43750,44500,43700,44250,5321,393376.0,8889843.0
2016-08-31,44000,44350,44000,44150,4063,392487.0,8889843.0
2016-09-01,44150,44500,43500,44050,3682,391598.0,8889843.0
2016-09-02,43900,44450,43500,43850,6286,389820.0,8889843.0
2016-09-05,44300,44800,43550,44250,8782,393376.0,8889843.0
2016-09-06,43900,44950,43750,44350,10856,394265.0,8889843.0
2016-09-07,44200,45000,43700,44200,9437,392931.0,8889843.0
2016-09-08,45550,45550,44000,44150,11860,392487.0,8889843.0
2016-09-09,44600,44650,43300,44200,10785,392931.0,8889843.0
2016-09-12,45000,45100,43650,44200,9526,392931.0,8889843.0
2016-09-13,43500,44500,43200,44500,14400,395598.0,8889843.0
2016-09-19,44500,44500,43400,44100,7803,392042.0,8889843.0
2016-09-20,43400,44100,42800,43350,19713,385375.0,8889843.0
2016-09-21,43200,43450,42550,42650,15482,379152.0,8889843.0
2016-09-22,42950,43600,42700,42750,6197,380041.0,8889843.0
2016-09-23,43400,43500,42500,42550,11004,378263.0,8889843.0
2016-09-26,43000,43250,42600,43050,7160,382708.0,8889843.0
2016-09-27,43050,43900,42500,43800,10845,389375.0,8889843.0
2016-09-28,43800,45400,43800,44600,15109,396487.0,8889843.0
2016-09-29,44600,45450,43900,44550,9858,396043.0,8889843.0
2016-09-30,44250,45450,44250,44900,18478,399154.0,8889843.0
2016-10-04,44800,45500,43550,44050,19798,391598.0,8889843.0
2016-10-05,43500,44400,43500,44150,11691,392487.0,8889843.0
2016-10-06,43600,44350,43500,44250,11135,393376.0,8889843.0
2016-10-07,43650,44300,43400,43400,14143,385819.0,8889843.0
2016-10-10,43950,44700,43400,43900,11507,390264.0,8889843.0
2016-10-11,44550,45000,44450,44750,11179,397820.0,8889843.0
2016-10-12,45200,47750,45100,46450,27581,412933.0,8889843.0
2016-10-13,46450,46450,45000,45000,13165,400043.0,8889843.0
2016-10-14,45250,45900,44700,44900,6112,399154.0,8889843.0
2016-10-17,45900,45900,44600,45200,9046,401821.0,8889843.0
2016-10-18,46000,46400,45200,46200,13175,410711.0,8889843.0
2016-10-19,46150,48000,45700,45900,15298,408044.0,8889843.0
2016-10-20,45550,46600,45400,46500,6717,413378.0,8889843.0
2016-10-21,46450,46900,45800,46600,8886,414267.0,8889843.0
2016-10-24,46650,47450,46300,47100,10968,418712.0,8889843.0
2016-10-25,47700,47750,46600,47650,9513,423601.0,8889843.0
2016-10-26,48000,48000,45650,46000,13880,408933.0,8889843.0
2016-10-27,46050,46500,45500,45800,6801,407155.0,8889843.0
2016-10-28,45600,47550,45350,46600,14533,414267.0,8889843.0
2016-10-31,45550,47500,45250,46700,9189,415156.0,8889843.0
2016-11-01,46700,47350,46150,46750,10040,415600.0,8889843.0
2016-11-02,46950,46950,45400,46250,10350,411155.0,8889843.0
2016-11-03,46850,47000,46000,46700,7168,415156.0,8889843.0
2016-11-04,47500,47500,45100,46500,9452,413378.0,8889843.0
2016-11-07,46600,47950,46250,46250,14353,411155.0,8889843.0
2016-11-08,46300,47800,46300,47700,11317,424046.0,8889843.0
2016-11-09,48000,48000,45550,47500,13009,422268.0,8889843.0
2016-11-10,47550,47950,45900,47000,14511,417823.0,8889843.0
2016-11-11,47050,47500,46050,47500,9289,422268.0,8889843.0
2016-11-14,47800,48000,47100,47950,14944,426268.0,8889843.0
2016-11-15,47950,49300,47600,48700,22572,432935.0,8889843.0
2016-11-16,48450,49750,48450,49750,24794,442270.0,8889843.0
2016-11-17,49800,51100,48850,49950,23125,444048.0,8889843.0
2016-11-18,49950,50500,48450,50300,13420,447159.0,8889843.0
2016-11-21,50700,50700,48300,49050,18904,436047.0,8889843.0
2016-11-22,49200,49200,47650,49150,18644,436936.0,8889843.0
2016-11-23,48600,48650,46700,46700,27159,415156.0,8889843.0
2016-11-24,46950,47250,45750,46150,17058,410266.0,8889843.0
2016-11-25,46500,46950,45600,45900,13848,408044.0,8889843.0
2016-11-28,45900,46500,45200,46250,11492,411155.0,8889843.0
2016-11-29,46250,46800,46000,46300,10256,411600.0,8889843.0
2016-11-30,46800,47200,45700,47200,24571,419601.0,8889843.0
2016-12-01,46700,47000,45900,46550,6781,413822.0,8889843.0
2016-12-02,46250,46350,45350,46150,10320,410266.0,8889843.0
2016-12-05,45600,45750,44800,45400,12950,403599.0,8889843.0
2016-12-06,45500,46200,45150,46100,14788,409822.0,8889843.0
2016-12-07,45800,48250,45350,47600,23863,423157.0,8889843.0
2016-12-08,48250,48400,47200,48400,17591,430268.0,8889843.0
2016-12-09,48400,48500,46800,46800,14882,416045.0,8889843.0
2016-12-12,46350,47750,46350,47100,13468,418712.0,8889843.0
2016-12-13,46350,48900,46350,48700,17544,432935.0,8889843.0
2016-12-14,48200,48950,47500,48950,17152,435158.0,8889843.0
2016-12-15,48050,49000,48050,48900,9393,434713.0,8889843.0
2016-12-16,48550,49400,48200,49350,12619,438714.0,8889843.0
2016-12-19,49350,49350,48300,48300,7735,429379.0,8889843.0
2016-12-20,48000,48400,47500,47800,6485,424934.0,8889843.0
2016-12-21,47500,48150,46400,47250,12875,420045.0,8889843.0
2016-12-22,47150,47150,46300,46450,12820,412933.0,8889843.0
2016-12-23,46450,46900,46250,46650,5597,414711.0,8889843.0
2016-12-26,46650,46750,45450,45600,18032,405377.0,8889843.0
2016-12-27,45450,46300,45350,45850,9677,407599.0,8889843.0
2016-12-28,45100,45450,44650,45050,10937,400487.0,8889843.0
2016-12-29,45300,45300,44000,44700,9079,397376.0,8889843.0
2017-01-02,44900,44950,43600,43650,10662,388042.0,8889843.0
2017-01-03,43650,43750,43050,43300,16586,384930.0,8889843.0
2017-01-04,43100,44050,43050,43850,14241,389820.0,8889843.0
2017-01-05,43650,44600,43650,44350,12196,394265.0,8889843.0
2017-01-06,44650,44850,43900,44450,7517,395154.0,8889843.0
2017-01-09,44050,44050,43300,43350,10344,385375.0,8889843.0
2017-01-10,43350,43900,43050,43200,14061,384041.0,8889843.0
2017-01-11,43050,43650,43050,43350,12984,385375.0,8889843.0
2017-01-12,43200,43800,43150,43450,8873,386264.0,8889843.0
2017-01-13,43100,43600,42800,43600,9944,387597.0,8889843.0
2017-01-16,43600,43850,42900,43300,9118,384930.0,8889843.0
2017-01-17,43450,44500,43000,44450,10313,395154.0,8889843.0
2017-01-18,44450,45450,44050,45450,11464,404043.0,8889843.0
2017-01-19,45450,45450,44400,45200,8631,401821.0,8889843.0
2017-01-20,44450,45450,44450,45200,5689,401821.0,8889843.0
2017-01-23,45000,45450,44650,44650,2605,396931.0,8889843.0
2017-01-24,44650,44900,44200,44700,1972,397376.0,8889843.0
2017-01-25,44900,44900,43750,44100,4708,392042.0,8889843.0
2017-01-26,44100,44600,43250,43350,8238,385375.0,8889843.0
2017-01-31,43300,45300,42950,44500,13995,395598.0,8889843.0
2017-02-01,43750,45000,43750,44950,7952,399598.0,8889843.0
2017-02-02,44550,46500,44550,45000,12214,400043.0,8889843.0
2017-02-03,45150,46350,44700,44750,12287,397820.0,8889843.0
2017-02-06,45000,45350,44050,44100,6645,392042.0,8889843.0
2017-02-07,44200,44700,43000,43300,18740,384930.0,8889843.0
2017-02-08,43300,43650,42900,43100,11729,383152.0,8889843.0
2017-02-09,43150,43900,43100,43600,6837,387597.0,8889843.0
2017-02-10,43800,44450,43500,44050,10390,391598.0,8889843.0
2017-02-13,44050,44800,44050,44600,8641,396487.0,8889843.0
2017-02-14,44600,44900,44050,44200,10340,392931.0,8889843.0
2017-02-15,44000,44400,43700,43950,11258,390709.0,8889843.0
2017-02-16,44150,44250,43350,43650,17991,388042.0,8889843.0
2017-02-17,43650,44050,43500,43700,6173,388486.0,8889843.0
2017-02-20,43700,44100,43500,43650,7008,388042.0,8889843.0
2017-02-21,43800,44550,43700,44150,15806,392487.0,8889843.0
2017-02-22,44100,44450,43700,43750,11360,388931.0,8889843.0
2017-02-23,43800,44000,43300,43650,13572,388042.0,8889843.0
2017-02-24,43400,44450,43400,44200,9130,392931.0,8889843.0
2017-02-27,44350,44800,44100,44350,6551,394265.0,8889843.0
2017-02-28,44450,44700,43850,44200,11656,392931.0,8889843.0
2017-03-02,44200,44700,43200,43300,21397,384930.0,8889843.0
2017-03-03,43550,43800,43050,43450,13354,386264.0,8889843.0
2017-03-06,43150,43600,42800,43150,20221,383597.0,8889843.0
2017-03-07,43050,43850,42900,43200,12879,384041.0,8889843.0
2017-03-08,43050,43750,42850,43250,8424,384486.0,8889843.0
2017-03-09,43100,43550,43100,43550,15623,387153.0,8889843.0
2017-03-10,43300,43450,42700,42950,15672,381819.0,8889843.0
2017-03-13,42950,43100,42700,42700,14686,379596.0,8889843.0
2017-03-14,42650,42700,42150,42250,14043,375596.0,8889843.0
2017-03-15,42100,42400,41850,41900,17960,372484.0,8889843.0
2017-03-16,41850,42250,41550,41950,10819,372929.0,8889843.0
2017-03-17,42050,43000,42000,42450,9698,377374.0,8889843.0
2017-03-20,42450,42750,42050,42100,6920,374262.0,8889843.0
2017-03-21,42100,42650,41550,41800,15908,371595.0,8889843.0
2017-03-22,41800,42300,40600,41250,36596,366706.0,8889843.0
2017-03-23,41450,42450,41200,42050,8803,373818.0,8889843.0
2017-03-24,42350,42850,42050,42350,12567,376485.0,8889843.0
2017-03-27,42350,43650,42350,43600,22044,387597.0,8889843.0
2017-03-28,43850,44500,43250,44350,19162,394265.0,8889843.0
2017-03-29,44450,44600,43400,44050,7227,391598.0,8889843.0
2017-03-30,43850,44050,43500,43800,14903,389375.0,8889843.0
2017-03-31,43950,44850,43600,44750,10252,397820.0,8889843.0
2017-04-03,45000,45300,44050,45050,15452,400487.0,8889843.0
2017-04-04,45050,45200,44150,44650,11487,396931.0,8889843.0
2017-04-05,44450,45000,43900,44000,9223,391153.0,8889843.0
2017-04-06,43700,44300,43700,44050,4578,391598.0,8889843.0
2017-04-07,43750,44650,43750,44650,8873,396931.0,8889843.0
2017-04-10,44150,45050,43500,44000,14147,391153.0,8889843.0
2017-04-11,43700,46000,43700,45150,20339,401376.0,8889843.0
2017-04-12,44750,46000,44750,45300,17371,402710.0,8889843.0
2017-04-13,46000,46000,44550,45350,11380,403154.0,8889843.0
2017-04-14,45550,47000,45100,45750,16097,406710.0,8889843.0
2017-04-17,45750,46800,45400,45850,11690,407599.0,8889843.0
2017-04-18,46500,46500,45450,45850,15007,407599.0,8889843.0
2017-04-19,45500,46950,45500,46700,15317,415156.0,8889843.0
2017-04-20,46200,48250,46200,48000,21504,426712.0,8889843.0
2017-04-21,47300,48200,46800,47950,17292,426268.0,8889843.0
2017-04-24,47050,49350,47050,47750,17383,424490.0,8889843.0
2017-04-25,47900,48500,46550,48050,12175,427157.0,8889843.0
2017-04-26,48050,48900,47500,48050,12296,427157.0,8889843.0
2017-04-27,48500,48650,47250,47450,7709,421823.0,8889843.0
2017-04-28,47000,48300,46750,47950,10158,426268.0,8889843.0
2017-05-02,47600,47950,46350,46350,23640,412044.0,8889843.0
2017-05-04,46050,47000,45650,46700,15196,415156.0,8889843.0
2017-05-08,46550,48450,46300,47950,9369,426268.0,8889843.0
2017-05-10,47850,49300,47100,47100,14800,418712.0,8889843.0
2017-05-11,47100,48100,46350,48100,20826,427601.0,8889843.0
2017-05-12,47650,48450,46650,47500,13948,422268.0,8889843.0
2017-05-15,48300,48300,47150,47350,10852,420934.0,8889843.0
2017-05-16,47700,48400,47000,47250,18868,420045.0,8889843.0
2017-05-17,47150,47650,46500,46700,13623,415156.0,8889843.0
2017-05-18,46500,47200,45550,46100,18356,409822.0,8889843.0
2017-05-19,46100,46700,45550,46000,16880,408933.0,8889843.0
2017-05-22,49000,49000,46800,46950,71699,417378.0,8889843.0
2017-05-23,47100,48150,47100,47400,34450,421379.0,8889843.0
2017-05-24,47450,49100,47450,48150,31817,428046.0,8889843.0
2017-05-25,48500,49450,48200,49000,31802,435602.0,8889843.0
2017-05-26,48900,50600,48900,49100,50508,436491.0,8889843.0
2017-05-29,49350,50000,48200,48350,29083,429824.0,8889843.0
2017-05-30,48500,48800,48000,48500,12281,431157.0,8889843.0
2017-05-31,48450,50100,48100,50000,39529,444492.0,8889843.0
2017-06-01,50300,50300,49100,49350,16377,438714.0,8889843.0
2017-06-02,49350,49500,48700,48850,13969,434269.0,8889843.0
2017-06-05,48850,48900,48300,48400,14864,430268.0,8889843.0
2017-06-07,48100,49150,48000,48500,17719,431157.0,8889843.0
2017-06-08,48900,48900,48150,48600,24104,432046.0,8889843.0
2017-06-09,48850,49300,48600,49050,15847,436047.0,8889843.0
2017-06-12,49100,49550,48650,49500,17358,440047.0,8889843.0
2017-06-13,49050,50700,48850,50600,43321,449826.0,8889843.0
2017-06-14,50500,50900,49700,49900,10662,443603.0,8889843.0
2017-06-15,49900,49900,49200,49250,7646,437825.0,8889843.0
2017-06-16,49000,49850,48850,48850,12654,434269.0,8889843.0
2017-06-19,48600,49750,48600,49500,8802,440047.0,8889843.0
2017-06-20,49200,49800,49050,49500,21917,440047.0,8889843.0
2017-06-21,49850,49850,48800,49000,10427,435602.0,8889843.0
2017-06-22,48700,49300,48700,48750,6849,433380.0,8889843.0
2017-06-23,48750,49500,48600,48950,10012,435158.0,8889843.0
2017-06-26,48900,48950,48350,48400,8763,430268.0,8889843.0
2017-06-27,48400,48400,47750,47750,13758,424490.0,8889843.0
2017-06-28,47750,49200,47500,49200,15496,437380.0,8889843.0
2017-06-29,48700,48950,48200,48400,8973,430268.0,8889843.0
2017-06-30,48100,49000,47800,48250,8511,428935.0,8889843.0
2017-07-03,48300,49450,48150,49150,10355,436936.0,8889843.0
2017-07-04,49700,49700,48200,48500,8411,431157.0,8889843.0
2017-07-05,48150,48850,48000,48200,6657,428490.0,8889843.0
2017-07-06,48200,49100,48050,49100,12282,436491.0,8889843.0
2017-07-07,48700,49900,48700,49050,12959,436047.0,8889843.0
2017-07-10,49150,50400,49050,49500,9601,440047.0,8889843.0
2017-07-11,49000,50400,49000,49700,12467,441825.0,8889843.0
2017-07-12,49400,50500,49400,50100,9209,445381.0,8889843.0
2017-07-13,49850,50900,49700,50400,13361,448048.0,8889843.0
2017-07-14,50500,51600,50400,50400,16897,448048.0,8889843.0
2017-07-17,51200,51200,49900,50000,8286,444492.0,8889843.0
2017-07-18,49650,50900,49650,49950,6869,444048.0,8889843.0
2017-07-19,49950,51700,49850,51600,19421,458716.0,8889843.0
2017-07-20,51600,52500,51200,51500,10245,457827.0,8889843.0
2017-07-21,51200,51800,50500,50700,14122,450715.0,8889843.0
2017-07-24,51400,51400,50000,51000,11103,453382.0,8889843.0
2017-07-25,51000,51100,49950,50700,17897,450715.0,8889843.0
2017-07-26,51000,51800,50300,51100,19965,454271.0,8889843.0
2017-07-27,51200,51700,50400,51100,8812,454271.0,8889843.0
2017-07-28,50600,51400,50600,50800,10569,451604.0,8889843.0
2017-07-31,51000,51400,50000,51100,9767,454271.0,8889843.0
2017-08-01,50900,51400,50400,50400,19197,448048.0,8889843.0
2017-08-02,50500,51400,50100,50200,25119,446270.0,8889843.0
2017-08-03,50100,50800,49600,50300,16113,447159.0,8889843.0
2017-08-04,49800,51300,49800,50500,14971,448937.0,8889843.0
2017-08-07,50200,51900,50200,51400,16432,456938.0,8889843.0
2017-08-08,51100,51800,50100,50900,14067,452493.0,8889843.0
