롯데쇼핑(023530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-09,233793,234709,215456,215915,242498,7416105.0,31490892.0
2016-05-10,215914,217748,214539,217290,75426,7463341.0,31490892.0
2016-05-11,218206,218206,211789,215456,89369,7400360.0,31490892.0
2016-05-12,213164,215914,212247,213623,64077,7337378.0,31490892.0
2016-05-13,213622,215456,212247,213164,62994,7321632.0,31490892.0
2016-05-16,212247,215456,211789,214540,26212,7368869.0,31490892.0
2016-05-17,214539,216831,212705,212706,49400,7305887.0,31490892.0
2016-05-18,212705,218665,212247,216832,71774,7447596.0,31490892.0
2016-05-19,216831,220498,215914,218207,67180,7494832.0,31490892.0
2016-05-20,217290,218206,214997,216373,35150,7431851.0,31490892.0
2016-05-23,217290,217748,213622,214081,34838,7353123.0,31490892.0
2016-05-24,213164,213164,207663,208122,84364,7148432.0,31490892.0
2016-05-25,208121,213622,208121,212706,33627,7305887.0,31490892.0
2016-05-26,212247,212247,208121,209497,34741,7195669.0,31490892.0
2016-05-27,208580,212705,207663,212706,47140,7305887.0,31490892.0
2016-05-30,210413,210872,203537,204913,94561,7038214.0,31490892.0
2016-05-31,205371,211789,203995,209497,78787,7195669.0,31490892.0
2016-06-01,207204,209955,206288,206746,37050,7101196.0,31490892.0
2016-06-02,205829,210413,205829,208580,31261,7164178.0,31490892.0
2016-06-03,208580,209038,203995,204913,45999,7038214.0,31490892.0
2016-06-07,203079,205829,201703,205371,65402,7053960.0,31490892.0
2016-06-08,205371,209955,204454,209955,46007,7211414.0,31490892.0
2016-06-09,208121,212247,207663,207663,63424,7132687.0,31490892.0
2016-06-10,209496,209955,203995,204454,76891,7022469.0,31490892.0
2016-06-13,193910,195744,187951,193452,209726,6644578.0,31490892.0
2016-06-14,190243,195286,188868,190702,90444,6550106.0,31490892.0
2016-06-15,191618,196661,190701,192994,78169,6628833.0,31490892.0
2016-06-16,192535,193452,189784,190702,59563,6550106.0,31490892.0
2016-06-17,191160,192993,189784,191160,66463,6565851.0,31490892.0
2016-06-20,192535,195744,190243,193911,51145,6660324.0,31490892.0
2016-06-21,193910,194369,190243,191160,61199,6565851.0,31490892.0
2016-06-22,190701,192535,190701,191619,64718,6581596.0,31490892.0
2016-06-23,191160,192535,190243,192077,40903,6597342.0,31490892.0
2016-06-24,193452,193452,184283,186118,114851,6392651.0,31490892.0
2016-06-27,182450,187034,182450,184284,88006,6329669.0,31490892.0
2016-06-28,183367,183825,181533,181992,87269,6250942.0,31490892.0
2016-06-29,183367,188868,182908,185659,63887,6376906.0,31490892.0
2016-06-30,186117,187951,183367,185659,43387,6376906.0,31490892.0
2016-07-01,185200,187951,184742,185659,41579,6376906.0,31490892.0
2016-07-04,184283,184742,182450,183367,62162,6298178.0,31490892.0
2016-07-05,183825,185659,182908,185201,38636,6361160.0,31490892.0
2016-07-06,185200,185659,180616,181533,68454,6235197.0,31490892.0
2016-07-07,182450,184283,180616,181533,73980,6235197.0,31490892.0
2016-07-08,181533,184742,180616,181075,101595,6219451.0,31490892.0
2016-07-11,182450,182450,179699,180617,53046,6203706.0,31490892.0
2016-07-12,181075,181075,178782,180158,62344,6187960.0,31490892.0
2016-07-13,180158,183367,180158,181075,89726,6219451.0,31490892.0
2016-07-14,181075,181991,180158,181075,71200,6219451.0,31490892.0
2016-07-15,181991,185200,181533,184742,59062,6345415.0,31490892.0
2016-07-18,184742,185200,181533,181533,50065,6235197.0,31490892.0
2016-07-19,182908,182908,178782,180617,62433,6203706.0,31490892.0
2016-07-20,180616,181075,179699,179700,52648,6172215.0,31490892.0
2016-07-21,180158,180616,178324,178783,53603,6140724.0,31490892.0
2016-07-22,178782,178782,176949,177408,45932,6093488.0,31490892.0
2016-07-25,177407,178324,176490,178325,29523,6124978.0,31490892.0
2016-07-26,177866,178782,176949,178325,35445,6124978.0,31490892.0
2016-07-27,177866,181075,177866,179700,56308,6172215.0,31490892.0
2016-07-28,180158,181075,179241,180158,40076,6187960.0,31490892.0
2016-07-29,180158,180158,175115,176949,118447,6077742.0,31490892.0
2016-08-01,176490,177866,176032,176949,32807,6077742.0,31490892.0
2016-08-02,176490,181075,176490,181075,57559,6219451.0,31490892.0
2016-08-03,179241,183367,179241,181075,72235,6219451.0,31490892.0
2016-08-04,181533,183367,179699,180158,44858,6187960.0,31490892.0
2016-08-05,179699,181991,179699,180158,46392,6187960.0,31490892.0
2016-08-08,178782,180616,177407,178325,86070,6124978.0,31490892.0
2016-08-09,178324,182450,178324,179241,70590,6156469.0,31490892.0
2016-08-10,179699,181533,178782,178783,49436,6140724.0,31490892.0
2016-08-11,178782,180616,178782,180158,46387,6187960.0,31490892.0
2016-08-12,180158,183367,179699,181533,237417,6235197.0,31490892.0
2016-08-16,182908,192993,181991,191160,206716,6565851.0,31490892.0
2016-08-17,190701,192535,186576,188868,76594,6487124.0,31490892.0
2016-08-18,189785,190243,184742,185659,60342,6376906.0,31490892.0
2016-08-19,185659,186576,181533,182909,77091,6282433.0,31490892.0
2016-08-22,181533,182450,180158,182450,41230,6266688.0,31490892.0
2016-08-23,182908,186576,182450,184742,57447,6345415.0,31490892.0
2016-08-24,185200,185659,183367,184284,36040,6329669.0,31490892.0
2016-08-25,185659,190243,185659,186576,114176,6408397.0,31490892.0
2016-08-26,187951,192535,184742,191160,117535,6565851.0,31490892.0
2016-08-29,191160,191160,185659,186576,87072,6408397.0,31490892.0
2016-08-30,186576,189326,184742,186118,61460,6392651.0,31490892.0
2016-08-31,186117,187492,183825,186118,78286,6392651.0,31490892.0
2016-09-01,187034,187492,184742,186576,41229,6408397.0,31490892.0
2016-09-02,185659,190243,185659,189327,52766,6502869.0,31490892.0
2016-09-05,189784,191618,187951,190702,67486,6550106.0,31490892.0
2016-09-06,191160,191160,186576,188410,53026,6471378.0,31490892.0
2016-09-07,188868,190243,186576,187951,38578,6455633.0,31490892.0
2016-09-08,187951,188868,186117,187034,46225,6424142.0,31490892.0
2016-09-09,186576,187492,183825,184284,57339,6329669.0,31490892.0
2016-09-12,182450,185659,182450,182909,33282,6282433.0,31490892.0
2016-09-13,185200,185659,183367,183367,46346,6298178.0,31490892.0
2016-09-19,182450,185659,181075,181533,63611,6235197.0,31490892.0
2016-09-20,181533,185200,181533,185201,44758,6361160.0,31490892.0
2016-09-21,185200,186117,183367,184742,35834,6345415.0,31490892.0
2016-09-22,185200,189326,185200,187493,65572,6439887.0,31490892.0
2016-09-23,188868,195286,188409,192077,80105,6597342.0,31490892.0
2016-09-26,193452,194369,186576,188868,53737,6487124.0,31490892.0
2016-09-27,187951,191160,186117,190243,46598,6534360.0,31490892.0
2016-09-28,190701,191160,187492,188868,34987,6487124.0,31490892.0
2016-09-29,194369,195744,191618,192077,95766,6597342.0,31490892.0
2016-09-30,192077,192535,188868,189327,51170,6502869.0,31490892.0
2016-10-04,191618,195286,191160,192536,62534,6613087.0,31490892.0
2016-10-05,192077,202620,191160,199412,156222,6849269.0,31490892.0
2016-10-06,201703,206288,198036,203538,160883,6990978.0,31490892.0
2016-10-07,204912,205371,199870,201704,83009,6927996.0,31490892.0
2016-10-10,200787,207663,200787,206288,87444,7085451.0,31490892.0
2016-10-11,208121,208121,202620,203538,64901,6990978.0,31490892.0
2016-10-12,203537,207663,203537,207663,59422,7132687.0,31490892.0
2016-10-13,208580,209955,205829,207205,72364,7116942.0,31490892.0
2016-10-14,208121,212247,207663,211789,65666,7274396.0,31490892.0
2016-10-17,213164,213622,207663,210872,63026,7242905.0,31490892.0
2016-10-18,209496,213622,209038,211331,45717,7258651.0,31490892.0
2016-10-19,213164,214081,208580,209497,52965,7195669.0,31490892.0
2016-10-20,211330,211330,207663,209497,56517,7195669.0,31490892.0
2016-10-21,208580,209038,205829,208122,48398,7148432.0,31490892.0
2016-10-24,207663,213164,207663,213164,67392,7321632.0,31490892.0
2016-10-25,211789,221874,210413,214081,192605,7353123.0,31490892.0
2016-10-26,214997,215914,210413,213164,59033,7321632.0,31490892.0
2016-10-27,210872,214081,210413,214081,28217,7353123.0,31490892.0
2016-10-28,213164,214081,211789,213164,37592,7321632.0,31490892.0
2016-10-31,210413,211789,206746,209497,52473,7195669.0,31490892.0
2016-11-01,210413,210413,202620,203996,50617,7006723.0,31490892.0
2016-11-02,203995,203995,196661,198495,93504,6817778.0,31490892.0
2016-11-03,198953,198953,195286,198495,62947,6817778.0,31490892.0
2016-11-04,198494,203995,197578,200787,40390,6896505.0,31490892.0
2016-11-07,201703,212705,201703,211331,116370,7258651.0,31490892.0
2016-11-08,211330,211789,206746,211789,59542,7274396.0,31490892.0
2016-11-09,211789,217290,205371,211331,137462,7258651.0,31490892.0
2016-11-10,212247,215456,212247,213623,59783,7337378.0,31490892.0
2016-11-11,214539,214539,210413,211331,52194,7258651.0,31490892.0
2016-11-14,209496,214539,209496,212247,29341,7290141.0,31490892.0
2016-11-15,209955,215456,209955,214081,32693,7353123.0,31490892.0
2016-11-16,215456,215456,211789,213623,24642,7337378.0,31490892.0
2016-11-17,211789,214539,210413,211789,23016,7274396.0,31490892.0
2016-11-18,210872,212705,208580,210414,23831,7227160.0,31490892.0
2016-11-21,209038,209955,205371,208580,37139,7164178.0,31490892.0
2016-11-22,208121,210872,207663,208122,32498,7148432.0,31490892.0
2016-11-23,207204,212247,205371,208580,71313,7164178.0,31490892.0
2016-11-24,209496,209955,203537,203996,42785,7006723.0,31490892.0
2016-11-25,202620,206288,201703,203079,27461,6975233.0,31490892.0
2016-11-28,201703,203079,197578,199412,55811,6849269.0,31490892.0
2016-11-29,201703,203079,196202,198953,63302,6833524.0,31490892.0
2016-11-30,200787,200787,196202,198953,64764,6833524.0,31490892.0
2016-12-01,197578,198953,194369,195744,44702,6723305.0,31490892.0
2016-12-02,192535,193910,183825,192994,162782,6628833.0,31490892.0
2016-12-05,192535,193910,189784,191619,22638,6581596.0,31490892.0
2016-12-06,194827,197578,192993,196661,44287,6754796.0,31490892.0
2016-12-07,195744,205371,195744,204454,75525,7022469.0,31490892.0
2016-12-08,205371,205829,200787,205371,47615,7053960.0,31490892.0
2016-12-09,202162,205829,202162,205371,52003,7053960.0,31490892.0
2016-12-12,206288,206746,201245,203079,39704,6975233.0,31490892.0
2016-12-13,203537,203995,200328,203538,38860,6990978.0,31490892.0
2016-12-14,203537,203537,200328,201245,30527,6912251.0,31490892.0
2016-12-15,201245,210872,200328,209497,75276,7195669.0,31490892.0
2016-12-16,208580,209496,206288,207205,52567,7116942.0,31490892.0
2016-12-19,209496,213164,205829,206288,62221,7085451.0,31490892.0
2016-12-20,205371,206288,202162,203996,30995,7006723.0,31490892.0
2016-12-21,204454,205371,202162,203079,29200,6975233.0,31490892.0
2016-12-22,202162,204454,200787,201245,29541,6912251.0,31490892.0
2016-12-23,202162,203995,198953,202162,22020,6943742.0,31490892.0
2016-12-26,199411,201245,197578,199412,38130,6849269.0,31490892.0
2016-12-27,195286,206746,195286,205371,64459,7053960.0,31490892.0
2016-12-28,202620,205371,202162,203079,41452,6975233.0,31490892.0
2016-12-29,203537,204454,201703,203079,17552,6975233.0,31490892.0
2017-01-02,201703,203537,198036,198495,22559,6817778.0,31490892.0
2017-01-03,198036,198953,195744,197120,38509,6770542.0,31490892.0
2017-01-04,196202,197119,191160,192077,77410,6597342.0,31490892.0
2017-01-05,192993,196202,192993,195744,39250,6723305.0,31490892.0
2017-01-06,194369,198953,193910,197120,83227,6770542.0,31490892.0
2017-01-09,197119,199411,197119,198495,45917,6817778.0,31490892.0
2017-01-10,196202,196202,192535,192536,49224,6613087.0,31490892.0
2017-01-11,192535,193910,191160,192994,57010,6628833.0,31490892.0
2017-01-12,192077,194369,192077,192536,32088,6613087.0,31490892.0
2017-01-13,192077,198036,191618,198037,45163,6802033.0,31490892.0
2017-01-16,197578,198494,194369,196203,40991,6739051.0,31490892.0
2017-01-17,197119,197119,194827,195744,33526,6723305.0,31490892.0
2017-01-18,195744,197578,194827,196661,31008,6754796.0,31490892.0
2017-01-19,197578,199870,196661,198495,52269,6817778.0,31490892.0
2017-01-20,210872,214081,206746,208580,253840,7164178.0,31490892.0
2017-01-23,209038,211330,205829,206288,64727,7085451.0,31490892.0
2017-01-24,206746,211330,203995,208122,55260,7148432.0,31490892.0
2017-01-25,210872,210872,205371,205371,33870,7053960.0,31490892.0
2017-01-26,205829,212247,205829,211331,57103,7258651.0,31490892.0
2017-01-31,208121,209496,205829,207663,34806,7132687.0,31490892.0
2017-02-01,207663,210413,206288,210414,36929,7227160.0,31490892.0
2017-02-02,209496,210413,206288,207205,35301,7116942.0,31490892.0
2017-02-03,207204,209038,206288,209039,29194,7179923.0,31490892.0
2017-02-06,209955,209955,206288,207205,32291,7116942.0,31490892.0
2017-02-07,207663,209496,205371,209039,32701,7179923.0,31490892.0
2017-02-08,207663,210413,206746,209955,37122,7211414.0,31490892.0
2017-02-09,209955,211330,207204,211331,44446,7258651.0,31490892.0
2017-02-10,216373,225541,215914,224166,165488,7699523.0,31490892.0
2017-02-13,224624,228292,220957,227834,87383,7825487.0,31490892.0
2017-02-14,227833,231959,226000,231043,76297,7935705.0,31490892.0
2017-02-15,228750,237460,228750,231959,102861,7967196.0,31490892.0
2017-02-16,234251,234709,228292,232876,56102,7998687.0,31490892.0
2017-02-17,209955,220040,209955,218665,2679038,7510578.0,31490892.0
2017-02-20,221415,221874,213164,216373,208040,7431851.0,31490892.0
2017-02-21,215456,218206,213164,214540,159279,7368869.0,31490892.0
2017-02-22,214539,217748,212247,216832,143360,7447596.0,31490892.0
2017-02-23,217290,222791,216831,220499,256381,7573560.0,31490892.0
2017-02-24,220040,225083,219123,220957,189370,7589305.0,31490892.0
2017-02-27,220957,221874,213622,213623,114416,7337378.0,31490892.0
2017-02-28,211330,214081,208580,211789,160537,7274396.0,31490892.0
2017-03-02,208580,209955,195286,196203,407547,6739051.0,31490892.0
2017-03-03,193452,198494,187034,194369,287733,6676069.0,31490892.0
2017-03-06,191160,194369,186576,193452,162341,6644578.0,31490892.0
2017-03-07,194369,196202,192535,195744,94389,6723305.0,31490892.0
2017-03-08,195286,197119,191160,194369,95625,6676069.0,31490892.0
2017-03-09,192535,198494,192535,196661,113761,6754796.0,31490892.0
2017-03-10,198494,202620,193452,194828,170835,6691815.0,31490892.0
2017-03-13,196661,201245,195744,199870,100631,6865014.0,31490892.0
2017-03-14,200328,201703,198953,198953,104395,6833524.0,31490892.0
2017-03-15,199411,200328,192993,193911,149586,6660324.0,31490892.0
2017-03-16,194827,198036,194369,196203,59372,6739051.0,31490892.0
2017-03-17,196661,202162,195744,202162,95826,6943742.0,31490892.0
2017-03-20,199870,199870,193452,195744,116031,6723305.0,31490892.0
2017-03-21,196661,198036,194369,195286,123881,6707560.0,31490892.0
2017-03-22,193910,196202,193910,195286,89998,6707560.0,31490892.0
2017-03-23,195744,197119,192993,193452,108833,6644578.0,31490892.0
2017-03-24,193910,199870,193910,198495,169809,6817778.0,31490892.0
2017-03-27,196202,200787,193452,200329,90248,6880760.0,31490892.0
2017-03-28,201245,203079,198953,202621,94164,6959487.0,31490892.0
2017-03-29,203995,203995,198494,199412,74585,6849269.0,31490892.0
2017-03-30,199870,200328,197578,198953,34733,6833524.0,31490892.0
2017-03-31,198494,200328,195744,199412,72141,6849269.0,31490892.0
2017-04-03,199411,202162,197119,201704,82404,6927996.0,31490892.0
2017-04-04,200787,202620,200328,201704,76772,6927996.0,31490892.0
2017-04-05,203079,203537,199870,201704,68629,6927996.0,31490892.0
2017-04-06,201245,202162,199870,200329,32759,6880760.0,31490892.0
2017-04-07,200787,203537,200328,202162,46387,6943742.0,31490892.0
2017-04-10,200787,200787,196202,196661,71499,6754796.0,31490892.0
2017-04-11,195744,198953,195744,195744,53560,6723305.0,31490892.0
2017-04-12,195744,198036,195286,197578,39550,6786287.0,31490892.0
2017-04-13,196202,199411,196202,198495,46405,6817778.0,31490892.0
2017-04-14,197119,201703,196661,198037,53184,6802033.0,31490892.0
2017-04-17,198953,207663,198953,205830,153098,7069705.0,31490892.0
2017-04-18,205371,207663,202162,206288,86880,7085451.0,31490892.0
2017-04-19,205371,208580,203079,205830,66269,7069705.0,31490892.0
2017-04-20,206288,216373,205829,214998,204953,7384614.0,31490892.0
2017-04-21,226458,228292,220040,224625,366929,7715269.0,31490892.0
2017-04-24,223707,228292,221415,225542,135741,7746759.0,31490892.0
2017-04-25,225083,232417,223707,230126,181989,7904214.0,31490892.0
2017-04-26,230584,233793,224624,233335,147227,8014432.0,31490892.0
2017-04-27,238377,250296,231042,245712,580374,8439559.0,31490892.0
2017-04-28,243419,243878,235168,240669,190350,8266359.0,31490892.0
2017-05-02,241127,241586,233793,236085,141697,8108905.0,31490892.0
2017-05-04,235626,240669,234251,236544,115563,8124650.0,31490892.0
2017-05-08,235168,239294,232417,238377,111430,8187632.0,31490892.0
2017-05-10,238377,245253,234251,236085,125096,8108905.0,31490892.0
2017-05-11,238377,238377,234709,234710,129076,8061668.0,31490892.0
2017-05-12,233793,243419,233793,240211,131010,8250614.0,31490892.0
2017-05-15,244336,253963,240210,252130,229290,8659995.0,31490892.0
2017-05-16,253963,253963,247087,248462,129116,8534032.0,31490892.0
2017-05-17,251671,256714,248462,254880,137492,8754468.0,31490892.0
2017-05-18,251671,257630,248920,250755,88445,8612759.0,31490892.0
2017-05-19,252129,254880,247545,253505,78118,8707232.0,31490892.0
2017-05-22,253505,254880,250296,250755,63003,8612759.0,31490892.0
2017-05-23,247545,251212,242961,247546,148572,8502541.0,31490892.0
2017-05-24,247087,248920,240669,242961,169946,8345086.0,31490892.0
2017-05-25,243878,250754,243878,248004,99865,8518286.0,31490892.0
2017-05-26,247545,257172,246170,253047,141616,8691486.0,31490892.0
2017-05-29,253505,258089,249837,255339,128385,8770213.0,31490892.0
2017-05-30,257172,266340,255797,260381,170152,8943413.0,31490892.0
2017-05-31,260381,267257,258089,262673,201221,9022141.0,31490892.0
2017-06-01,262673,265423,260839,262673,64226,9022141.0,31490892.0
2017-06-02,264507,274133,262673,274134,135212,9415777.0,31490892.0
2017-06-05,274592,275967,269091,275509,108934,9463013.0,31490892.0
2017-06-07,274133,276884,270924,271383,126194,9321304.0,31490892.0
2017-06-08,273217,282843,272758,282844,191370,9714940.0,31490892.0
2017-06-09,282843,288344,281010,282385,160425,9699195.0,31490892.0
2017-06-12,282385,286052,272300,277343,87675,9525995.0,31490892.0
2017-06-13,277801,288344,277801,286970,95812,9856649.0,31490892.0
2017-06-14,286969,295221,284219,294304,117231,10108576.0,31490892.0
2017-06-15,292929,294762,286052,288345,82820,9903886.0,31490892.0
2017-06-16,290636,290636,279634,284678,85420,9777922.0,31490892.0
2017-06-19,285135,293845,278718,280093,100490,9620468.0,31490892.0
2017-06-20,281926,283302,273675,277801,91909,9541740.0,31490892.0
2017-06-21,275509,277342,270466,275968,82332,9478758.0,31490892.0
2017-06-22,272300,281010,271383,275051,66574,9447268.0,31490892.0
2017-06-23,273675,281927,273217,275509,55815,9463013.0,31490892.0
2017-06-26,274592,275509,264507,269091,121014,9242577.0,31490892.0
2017-06-27,270008,285135,269091,283761,107378,9746431.0,31490892.0
2017-06-28,283760,285594,277801,282385,54606,9699195.0,31490892.0
2017-06-29,281010,283302,274133,275051,62919,9447268.0,31490892.0
2017-06-30,280551,280551,275050,278260,57674,9557486.0,31490892.0
2017-07-03,275967,278259,273217,275509,41336,9463013.0,31490892.0
2017-07-04,275509,277801,271383,274134,33034,9415777.0,31490892.0
2017-07-05,270924,278718,270924,277801,51338,9541740.0,31490892.0
2017-07-06,276425,279634,275050,277801,36163,9541740.0,31490892.0
2017-07-07,277801,279176,263131,268174,96560,9211086.0,31490892.0
2017-07-10,268174,270466,259006,265882,60115,9132359.0,31490892.0
2017-07-11,265882,275050,265882,273675,59557,9400031.0,31490892.0
2017-07-12,272758,277342,266799,268633,40197,9226831.0,31490892.0
2017-07-13,268632,273217,263590,265882,74907,9132359.0,31490892.0
2017-07-14,266799,273217,264965,270008,32702,9274068.0,31490892.0
2017-07-17,272758,273217,262673,265882,64498,9132359.0,31490892.0
2017-07-18,264965,268174,261298,263132,46043,9037886.0,31490892.0
2017-07-19,264048,265882,259006,261298,68099,8974904.0,31490892.0
2017-07-20,261298,262215,255338,257172,95674,8833195.0,31490892.0
2017-07-21,259464,261756,257630,259923,54064,8927668.0,31490892.0
2017-07-24,259922,261298,253046,254422,71066,8738723.0,31490892.0
2017-07-25,254880,259006,247087,259006,101196,8896177.0,31490892.0
2017-07-26,261298,261756,256714,260381,43350,8943413.0,31490892.0
2017-07-27,262215,263590,258547,263590,33931,9053631.0,31490892.0
2017-07-28,262215,265423,261298,263590,56386,9053631.0,31490892.0
2017-07-31,249379,249837,235168,241128,315387,8282105.0,31490892.0
2017-08-01,240669,247545,236085,242503,131490,8329341.0,31490892.0
2017-08-02,245711,246170,239752,242045,89071,8313595.0,31490892.0
2017-08-03,240669,243419,236085,237002,67454,8140396.0,31490892.0
2017-08-04,235626,247087,235626,246170,72015,8455305.0,31490892.0
2017-08-07,246628,251212,245253,246629,55634,8471050.0,31490892.0
2017-08-08,246628,251671,244795,245254,55209,8423814.0,31490892.0
2017-08-09,242044,251212,239294,248921,59433,8549777.0,31490892.0
2017-08-10,249837,253046,244795,244795,73841,8408068.0,31490892.0
2017-08-11,242961,243878,234251,237002,92959,8140396.0,31490892.0
2017-08-14,237002,240210,226458,227375,115619,7809741.0,31490892.0
2017-08-16,228750,231501,222332,224166,153368,7699523.0,31490892.0
2017-08-17,222791,244795,221874,244795,200423,8408068.0,31490892.0
2017-08-18,242961,246170,238835,245254,68687,8423814.0,31490892.0
2017-08-21,245253,245711,232876,234710,92616,8061668.0,31490892.0
2017-08-22,233793,241127,233334,239294,66449,8219123.0,31490892.0
2017-08-23,240210,247545,238377,244337,99961,8392323.0,31490892.0
2017-08-24,244336,254880,244336,250755,85279,8612759.0,31490892.0
2017-08-25,253046,253046,246628,247546,87227,8502541.0,31490892.0
2017-08-28,251671,254421,247545,254422,69717,8738723.0,31490892.0
2017-08-29,253505,253505,244795,248462,103896,8534032.0,31490892.0
2017-08-30,245711,247545,236543,237919,141980,8171886.0,31490892.0
2017-08-31,238835,239294,231042,235627,115682,8093159.0,31490892.0
2017-09-01,233793,234251,222332,223250,260659,7668032.0,31490892.0
2017-09-04,215456,224166,215456,221874,83719,7620796.0,31490892.0
2017-09-05,225083,225083,215914,219124,75001,7526323.0,31490892.0
2017-09-06,218665,222791,211789,212706,136687,7305887.0,31490892.0
2017-09-07,214539,216373,210872,214998,73564,7384614.0,31490892.0
2017-09-08,214997,214997,204912,208122,128366,7148432.0,31490892.0
2017-09-11,206746,214081,206288,212706,55718,7305887.0,31490892.0
2017-09-12,213622,214539,208580,209039,58096,7179923.0,31490892.0
2017-09-13,213164,213164,205371,205830,90907,7069705.0,31490892.0
2017-09-14,201703,208121,200328,201704,519402,6927996.0,31490892.0
2017-09-15,212705,220957,209955,218665,542868,7510578.0,31490892.0
2017-09-18,216373,216373,210413,212706,161090,7305887.0,31490892.0
2017-09-19,214997,215914,211330,211789,85892,7274396.0,31490892.0
2017-09-20,209038,211789,201703,202162,227991,6943742.0,31490892.0
2017-09-21,202620,205371,199411,199412,108798,6849269.0,31490892.0
2017-09-22,201703,209038,198036,203996,129466,7006723.0,31490892.0
2017-09-25,207204,209496,202162,203079,115100,6975233.0,31490892.0
2017-09-26,205371,223249,204912,220041,321780,7557814.0,31490892.0
2017-09-27,220498,231501,220040,226000,522790,7762505.0,31490892.0
2017-09-28,0,0,0,226000,0,7762505.0,31490892.0
2017-09-29,0,0,0,226000,0,,
2017-10-10,0,0,0,226000,0,,
2017-10-11,0,0,0,226000,0,,
2017-10-12,0,0,0,226000,0,,
2017-10-13,0,0,0,226000,0,,
2017-10-16,0,0,0,226000,0,,
2017-10-17,0,0,0,226000,0,,
2017-10-18,0,0,0,226000,0,,
2017-10-19,0,0,0,226000,0,,
2017-10-20,0,0,0,226000,0,,
2017-10-23,0,0,0,226000,0,,
2017-10-24,0,0,0,226000,0,,
2017-10-25,0,0,0,226000,0,,
2017-10-26,0,0,0,226000,0,,
2017-10-27,0,0,0,226000,0,,
2017-10-30,226000,236000,207999,210000,860328,5905630.0,28122047.0
2017-10-31,211000,225000,211000,225000,608422,6327461.0,28122047.0
2017-11-01,225000,231000,220000,222500,248623,6257155.0,28122047.0
2017-11-02,219000,224000,216500,218500,196453,6144667.0,28122047.0
2017-11-03,220000,228000,219000,228000,133209,6411827.0,28122047.0
2017-11-06,231500,240000,231500,234000,274021,6580559.0,28122047.0
2017-11-07,236500,242000,234500,236000,127669,6636803.0,28122047.0
2017-11-08,235000,239000,230500,236000,90988,6636803.0,28122047.0
2017-11-09,238000,243000,236500,237500,130216,6678986.0,28122047.0
2017-11-10,236000,241500,236000,240500,89427,6763352.0,28122047.0
2017-11-13,242000,242500,234000,235000,124213,6608681.0,28122047.0
2017-11-14,230000,231000,219500,227500,209974,6397766.0,28122047.0
2017-11-15,225000,226000,217000,220500,237668,6200911.0,28122047.0
2017-11-16,221500,224000,220500,220500,94274,6200911.0,28122047.0
2017-11-17,223000,230000,222000,223500,147257,6285278.0,28122047.0
2017-11-20,228000,234000,226000,232500,157374,6538376.0,28122047.0
2017-11-21,236500,236500,224000,225000,1347865,6327461.0,28122047.0
2017-11-22,216000,218500,214000,215000,659011,6046240.0,28122047.0
2017-11-23,216000,217000,214500,215500,188253,6060301.0,28122047.0
2017-11-24,214500,215000,211000,211500,218591,5947813.0,28122047.0
2017-11-27,210500,213500,206500,211500,182226,5947813.0,28122047.0
2017-11-28,214000,217000,212000,213500,189441,6004057.0,28122047.0
2017-11-29,211000,212000,207000,208500,318535,5863447.0,28122047.0
2017-11-30,210000,212500,206500,210000,162165,5905630.0,28122047.0
2017-12-01,209500,211500,207000,210000,99921,5905630.0,28122047.0
2017-12-04,210500,211500,208000,210000,118960,5905630.0,28122047.0
2017-12-05,211000,214500,209500,213000,143458,5989996.0,28122047.0
2017-12-06,215000,216000,213000,214500,107879,6032179.0,28122047.0
2017-12-07,214500,214500,210500,211500,89401,5947813.0,28122047.0
2017-12-08,212000,212500,204000,204500,193571,5750959.0,28122047.0
2017-12-11,203500,207000,203500,205500,58787,5779081.0,28122047.0
2017-12-12,205500,205500,198000,198500,178553,5582226.0,28122047.0
2017-12-13,200000,202000,198500,201000,84936,5652531.0,28122047.0
2017-12-14,200000,205500,200000,200000,142453,5624409.0,28122047.0
2017-12-15,201500,203500,200000,200500,94626,5638470.0,28122047.0
2017-12-18,202000,205500,198500,200000,118682,5624409.0,28122047.0
2017-12-19,200000,201000,194000,196500,153266,5525982.0,28122047.0
2017-12-20,196500,197000,192500,193000,95679,5427555.0,28122047.0
2017-12-21,190500,194000,188000,191500,173024,5385372.0,28122047.0
2017-12-22,191000,192000,188000,191500,101479,5385372.0,28122047.0
2017-12-26,198500,201500,197000,198500,153546,5582226.0,28122047.0
2017-12-27,200000,200000,194500,198500,61580,5582226.0,28122047.0
2017-12-28,197000,199500,197000,199000,46747,5596287.0,28122047.0
2018-01-02,199000,201500,196500,200500,62550,5638470.0,28122047.0
2018-01-03,201000,206500,199000,204500,132853,5750959.0,28122047.0
2018-01-04,207000,218000,206500,217000,367139,6102484.0,28122047.0
2018-01-05,218000,218000,213000,216500,146618,6088423.0,28122047.0
2018-01-08,216000,224000,216000,222500,193535,6257155.0,28122047.0
2018-01-09,221000,224000,217500,222500,123844,6257155.0,28122047.0
2018-01-10,221500,224500,220500,222000,143149,6243094.0,28122047.0
2018-01-11,222000,223500,218000,219500,94730,6172789.0,28122047.0
2018-01-12,220500,224500,220000,223000,96902,6271216.0,28122047.0
2018-01-15,222500,226500,220500,226000,119028,6355583.0,28122047.0
