지투알(035000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-25,9890,9980,9850,9910,8562,164183.0,16567409.0
2010-03-26,9990,10050,9900,10050,17802,166502.0,16567409.0
2010-03-29,9920,10100,9920,10000,15920,165674.0,16567409.0
2010-03-30,10000,10150,10000,10000,11441,165674.0,16567409.0
2010-03-31,10050,10100,9960,10000,21713,165674.0,16567409.0
2010-04-01,10000,10050,9960,9980,6351,165343.0,16567409.0
2010-04-02,10050,10200,9970,10200,18911,168988.0,16567409.0
2010-04-05,10150,10150,9980,10000,42417,165674.0,16567409.0
2010-04-06,9980,10100,9850,9950,26660,164846.0,16567409.0
2010-04-07,9990,10000,9950,9970,304240,165177.0,16567409.0
2010-04-08,9950,10100,9920,10050,17210,166502.0,16567409.0
2010-04-09,10050,10050,9870,9950,17692,164846.0,16567409.0
2010-04-12,9950,9970,9890,9890,12957,163852.0,16567409.0
2010-04-13,9880,9910,9800,9810,9870,162526.0,16567409.0
2010-04-14,9810,9850,9730,9760,19730,161698.0,16567409.0
2010-04-15,9760,9950,9760,9800,33904,162361.0,16567409.0
2010-04-16,9800,9980,9800,9840,9495,163023.0,16567409.0
2010-04-19,9840,9900,9830,9830,7540,162858.0,16567409.0
2010-04-20,9840,9980,9840,9950,4633,164846.0,16567409.0
2010-04-21,9940,9970,9920,9950,43690,164846.0,16567409.0
2010-04-22,9900,9980,9850,9900,21508,164017.0,16567409.0
2010-04-23,9900,9900,9840,9850,12880,163189.0,16567409.0
2010-04-26,9820,9970,9730,9820,34694,162692.0,16567409.0
2010-04-27,9900,10500,9900,9920,64090,164349.0,16567409.0
2010-04-28,9890,9950,9820,9870,15070,163520.0,16567409.0
2010-04-29,9850,9950,9720,9730,19740,161201.0,16567409.0
2010-04-30,9750,9870,9720,9840,30420,163023.0,16567409.0
2010-05-03,9830,10450,9700,10450,37995,173129.0,16567409.0
2010-05-04,10350,10350,9980,9980,16760,165343.0,16567409.0
2010-05-06,10100,10100,9850,9850,11684,163189.0,16567409.0
2010-05-07,9780,9800,9690,9700,27660,160704.0,16567409.0
2010-05-10,9730,9790,9660,9720,13720,161035.0,16567409.0
2010-05-11,9730,9870,9720,9750,41930,161532.0,16567409.0
2010-05-12,9800,9810,9750,9750,7197,161532.0,16567409.0
2010-05-13,9760,9800,9710,9750,25920,161532.0,16567409.0
2010-05-14,9750,9830,9720,9750,27570,161532.0,16567409.0
2010-05-17,9680,9700,9660,9660,5761,160041.0,16567409.0
2010-05-18,9670,9840,9670,9800,6140,162361.0,16567409.0
2010-05-19,9800,9840,9710,9710,9303,160870.0,16567409.0
2010-05-20,9710,9850,9600,9690,7840,160538.0,16567409.0
2010-05-24,9690,9690,9420,9490,9600,157225.0,16567409.0
2010-05-25,9250,9460,9170,9200,13960,152420.0,16567409.0
2010-05-26,9180,9340,9170,9330,4655,154574.0,16567409.0
2010-05-27,9180,9390,9180,9390,4936,155568.0,16567409.0
2010-05-28,9210,9330,9210,9250,7020,153249.0,16567409.0
2010-05-31,9250,9320,9190,9220,5580,152752.0,16567409.0
2010-06-01,9200,9500,9200,9280,2720,153746.0,16567409.0
2010-06-03,9370,9410,9290,9300,11193,154077.0,16567409.0
2010-06-04,9300,9400,9300,9390,3883,155568.0,16567409.0
2010-06-07,9290,9300,9240,9290,22980,153911.0,16567409.0
2010-06-08,9250,9390,9250,9390,5387,155568.0,16567409.0
2010-06-09,9270,9440,9270,9330,9098,154574.0,16567409.0
2010-06-10,9330,9360,9270,9330,8840,154574.0,16567409.0
2010-06-11,9340,9410,9250,9410,13878,155899.0,16567409.0
2010-06-14,9400,9410,9330,9410,7322,155899.0,16567409.0
2010-06-15,9400,9490,9350,9420,12163,156065.0,16567409.0
2010-06-16,9420,9490,9350,9350,32151,154905.0,16567409.0
2010-06-17,9350,9370,9300,9350,18130,154905.0,16567409.0
2010-06-18,9320,9430,9310,9320,7130,154408.0,16567409.0
2010-06-21,9380,9380,9250,9310,22750,154243.0,16567409.0
2010-06-22,9280,9330,9250,9280,4700,153746.0,16567409.0
2010-06-23,9250,9300,9250,9280,5818,153746.0,16567409.0
2010-06-24,9300,9480,9250,9480,7400,157059.0,16567409.0
2010-06-25,9490,9500,9370,9410,12532,155899.0,16567409.0
2010-06-28,9430,9470,9370,9380,7790,155402.0,16567409.0
2010-06-29,9410,9410,9340,9380,8749,155402.0,16567409.0
2010-06-30,9330,9420,9280,9310,6370,154243.0,16567409.0
2010-07-01,9320,9320,9250,9300,4562,154077.0,16567409.0
2010-07-02,9400,9400,9280,9280,3551,153746.0,16567409.0
2010-07-05,9260,9400,9260,9300,3101,154077.0,16567409.0
2010-07-06,9260,9350,9260,9340,9210,154740.0,16567409.0
2010-07-07,9410,9410,9280,9370,1450,155237.0,16567409.0
2010-07-08,9300,9360,9260,9360,13160,155071.0,16567409.0
2010-07-09,9290,9370,9280,9320,6102,154408.0,16567409.0
2010-07-12,9320,9350,9290,9290,6540,153911.0,16567409.0
2010-07-13,9270,9360,9200,9360,7963,155071.0,16567409.0
2010-07-14,9260,9480,9250,9420,11200,156065.0,16567409.0
2010-07-15,9400,9410,9300,9410,671524,155899.0,16567409.0
2010-07-16,9440,9440,9320,9340,13583,154740.0,16567409.0
2010-07-19,9320,9410,9270,9410,19434,155899.0,16567409.0
2010-07-20,9400,9630,9300,9550,36184,158219.0,16567409.0
2010-07-21,9610,9630,9290,9630,59989,159544.0,16567409.0
2010-07-22,9600,9630,9380,9400,41581,155734.0,16567409.0
2010-07-23,9410,9410,9240,9330,71935,154574.0,16567409.0
2010-07-26,9340,9340,9260,9300,10220,154077.0,16567409.0
2010-07-27,9300,9300,9100,9100,39971,150763.0,16567409.0
2010-07-28,9100,9130,8910,9080,42398,150432.0,16567409.0
2010-07-29,9060,9060,8920,8920,15000,147781.0,16567409.0
2010-07-30,8930,9000,8900,8950,8310,148278.0,16567409.0
2010-08-02,8960,8960,8880,8900,10083,147450.0,16567409.0
2010-08-03,8900,9010,8700,8730,13780,144633.0,16567409.0
2010-08-04,8700,8930,8660,8930,28852,147947.0,16567409.0
2010-08-05,8930,8990,8800,8990,28831,148941.0,16567409.0
2010-08-06,8940,8950,8880,8950,38040,148278.0,16567409.0
2010-08-09,8910,8950,8860,8950,27024,148278.0,16567409.0
2010-08-10,8900,8900,8800,8810,16421,145959.0,16567409.0
2010-08-11,8760,8770,8660,8670,25356,143639.0,16567409.0
2010-08-12,8670,8670,8320,8400,29180,139166.0,16567409.0
2010-08-13,8500,8580,8380,8450,30790,139995.0,16567409.0
2010-08-16,8500,8690,8480,8690,6813,143971.0,16567409.0
2010-08-17,8690,8890,8580,8750,32937,144965.0,16567409.0
2010-08-18,9010,9190,8700,8870,77560,146953.0,16567409.0
2010-08-19,8900,8900,8740,8740,25790,144799.0,16567409.0
2010-08-20,8660,8950,8570,8940,48850,148113.0,16567409.0
2010-08-23,8890,9060,8800,8870,29710,146953.0,16567409.0
2010-08-24,8830,8920,8780,8790,21436,145628.0,16567409.0
2010-08-25,8800,8930,8740,8870,10398,146953.0,16567409.0
2010-08-26,8900,8970,8800,8800,10868,145793.0,16567409.0
2010-08-27,8720,8850,8670,8830,18621,146290.0,16567409.0
2010-08-30,8800,8870,8790,8830,9660,146290.0,16567409.0
2010-08-31,8870,8870,8760,8850,5512,146622.0,16567409.0
2010-09-01,8850,8980,8800,8840,42980,146456.0,16567409.0
2010-09-02,8840,8880,8810,8880,12159,147119.0,16567409.0
2010-09-03,8860,8900,8810,8880,20993,147119.0,16567409.0
2010-09-06,8830,8880,8720,8800,38256,145793.0,16567409.0
2010-09-07,8870,8870,8750,8810,8791,145959.0,16567409.0
2010-09-08,8770,8810,8510,8610,35014,142645.0,16567409.0
2010-09-09,8600,8840,8600,8800,20500,145793.0,16567409.0
2010-09-10,8760,9240,8760,9060,243110,150101.0,16567409.0
2010-09-13,9060,9170,9010,9170,39932,151923.0,16567409.0
2010-09-14,9170,9350,9010,9340,40400,154740.0,16567409.0
2010-09-15,9270,9380,9250,9370,32199,155237.0,16567409.0
2010-09-16,9390,9390,9270,9340,74385,154740.0,16567409.0
2010-09-17,9270,9390,9270,9330,33083,154574.0,16567409.0
2010-09-20,9430,9430,9310,9380,19310,155402.0,16567409.0
2010-09-24,9450,9500,9310,9430,11620,156231.0,16567409.0
2010-09-27,9390,9440,9340,9350,21616,154905.0,16567409.0
2010-09-28,9430,9440,9350,9360,8194,155071.0,16567409.0
2010-09-29,9500,9500,9340,9400,15492,155734.0,16567409.0
2010-09-30,9400,9440,9300,9440,23110,156396.0,16567409.0
2010-10-01,9490,9670,9480,9660,19298,160041.0,16567409.0
2010-10-04,9700,9870,9630,9840,19352,163023.0,16567409.0
2010-10-05,9860,10100,9600,10000,24401,165674.0,16567409.0
2010-10-06,10100,10250,10000,10200,316040,168988.0,16567409.0
2010-10-07,10300,10400,10000,10200,19261,168988.0,16567409.0
2010-10-08,10200,10450,9920,10450,26144,173129.0,16567409.0
2010-10-11,10300,10500,10200,10300,11759,170644.0,16567409.0
2010-10-12,10600,10600,10200,10450,20310,173129.0,16567409.0
2010-10-13,10700,10800,10550,10800,21240,178928.0,16567409.0
2010-10-14,10900,10950,10700,10700,17344,177271.0,16567409.0
2010-10-15,10750,11100,10750,11100,45236,183898.0,16567409.0
2010-10-18,11250,11350,11100,11250,23671,186383.0,16567409.0
2010-10-19,11300,11500,11200,11300,12810,187212.0,16567409.0
2010-10-20,11300,11700,11300,11700,33130,193839.0,16567409.0
2010-10-21,11750,11800,11500,11700,31619,193839.0,16567409.0
2010-10-22,11500,11650,11200,11650,32920,193010.0,16567409.0
2010-10-25,11400,11800,11400,11650,11190,193010.0,16567409.0
2010-10-26,11400,11650,11250,11350,11072,188040.0,16567409.0
2010-10-27,11250,11300,10800,11000,34150,182241.0,16567409.0
2010-10-28,11100,11200,10950,11150,9570,184727.0,16567409.0
2010-10-29,11150,11200,10900,11200,16000,185555.0,16567409.0
2010-11-01,11250,11350,11100,11100,7210,183898.0,16567409.0
2010-11-02,11000,11000,10800,10950,12861,181413.0,16567409.0
2010-11-03,10950,11300,10900,11250,49444,186383.0,16567409.0
2010-11-04,11100,11250,11000,11000,18563,182241.0,16567409.0
2010-11-05,11000,11050,10650,10700,30692,177271.0,16567409.0
2010-11-08,10550,10700,10300,10600,25850,175615.0,16567409.0
2010-11-09,10500,10550,10250,10550,25362,174786.0,16567409.0
2010-11-10,10600,10600,10300,10500,13290,173958.0,16567409.0
2010-11-11,10500,10500,10250,10350,17710,171473.0,16567409.0
2010-11-12,10300,10550,10050,10400,40480,172301.0,16567409.0
2010-11-15,10400,10400,10250,10400,41122,172301.0,16567409.0
2010-11-16,10350,10700,10350,10600,42684,175615.0,16567409.0
2010-11-17,10550,10650,10550,10650,12685,176443.0,16567409.0
2010-11-18,10600,10650,10500,10500,17789,173958.0,16567409.0
2010-11-19,10500,10700,10500,10700,10270,177271.0,16567409.0
2010-11-22,10650,10800,10600,10800,13861,178928.0,16567409.0
2010-11-23,10800,10800,10600,10650,11530,176443.0,16567409.0
2010-11-24,10300,10650,10250,10650,15783,176443.0,16567409.0
2010-11-25,10650,10950,10650,10950,15518,181413.0,16567409.0
2010-11-26,11000,11000,10750,10800,10820,178928.0,16567409.0
2010-11-29,10600,10800,10600,10700,5681,177271.0,16567409.0
2010-11-30,10750,10850,10750,10850,4186,179756.0,16567409.0
2010-12-01,10850,10900,10700,10800,6220,178928.0,16567409.0
2010-12-02,10850,10950,10650,10750,13479,178100.0,16567409.0
2010-12-03,10700,10750,10400,10550,26039,174786.0,16567409.0
2010-12-06,10500,10550,10350,10550,4530,174786.0,16567409.0
2010-12-07,10450,10500,10400,10400,12880,172301.0,16567409.0
2010-12-08,10400,10600,10400,10450,6100,173129.0,16567409.0
2010-12-09,10450,10800,10400,10750,9360,178100.0,16567409.0
2010-12-10,10750,10950,10700,10950,10450,181413.0,16567409.0
2010-12-13,11000,11150,10750,11100,17307,183898.0,16567409.0
2010-12-14,11100,11100,10950,11050,11264,183070.0,16567409.0
2010-12-15,11100,11100,10900,11050,12110,183070.0,16567409.0
2010-12-16,10900,11050,10850,10900,5149,180585.0,16567409.0
2010-12-17,10950,10950,10850,10850,17155,179756.0,16567409.0
2010-12-20,10850,10900,10600,10900,18352,180585.0,16567409.0
2010-12-21,10900,11100,10700,11000,15530,182241.0,16567409.0
2010-12-22,10950,11000,10850,10950,13450,181413.0,16567409.0
2010-12-23,10950,11000,10850,10950,9370,181413.0,16567409.0
2010-12-24,10900,10900,10800,10900,5150,180585.0,16567409.0
2010-12-27,10850,10850,10550,10550,10893,174786.0,16567409.0
2010-12-28,10600,10700,10350,10500,25512,173958.0,16567409.0
2010-12-29,10100,10400,10100,10200,23511,168988.0,16567409.0
2010-12-30,10150,10450,10050,10450,17150,173129.0,16567409.0
2011-01-03,10700,11150,10500,10850,59260,179756.0,16567409.0
2011-01-04,10950,10950,10600,10750,11040,178100.0,16567409.0
2011-01-05,10800,10800,10600,10750,12480,178100.0,16567409.0
2011-01-06,10850,10850,10550,10550,9540,174786.0,16567409.0
2011-01-07,10450,10550,10350,10550,10960,174786.0,16567409.0
2011-01-10,10450,10650,10400,10550,13114,174786.0,16567409.0
2011-01-11,10550,10550,10500,10500,6830,173958.0,16567409.0
2011-01-12,10450,10650,10400,10500,7240,173958.0,16567409.0
2011-01-13,10600,10600,10200,10300,17318,170644.0,16567409.0
2011-01-14,10250,10500,10250,10500,3360,173958.0,16567409.0
2011-01-17,10400,10400,10250,10300,10720,170644.0,16567409.0
2011-01-18,10300,10400,10100,10150,29490,168159.0,16567409.0
2011-01-19,10150,10350,10150,10350,15570,171473.0,16567409.0
2011-01-20,10350,10400,10300,10350,11930,171473.0,16567409.0
2011-01-21,10300,10350,10150,10200,4770,168988.0,16567409.0
2011-01-24,10300,10300,10100,10300,12300,170644.0,16567409.0
2011-01-25,10300,10350,10200,10250,4200,169816.0,16567409.0
2011-01-26,10150,10550,10150,10450,9760,173129.0,16567409.0
2011-01-27,10500,10500,10350,10350,2815,171473.0,16567409.0
2011-01-28,10250,10400,10200,10400,7270,172301.0,16567409.0
2011-01-31,10400,10450,10250,10400,8850,172301.0,16567409.0
2011-02-01,10350,10500,10300,10400,4860,172301.0,16567409.0
2011-02-07,10350,10500,10250,10400,11076,172301.0,16567409.0
2011-02-08,10400,10550,10350,10550,5884,174786.0,16567409.0
2011-02-09,10550,10600,10450,10550,10370,174786.0,16567409.0
2011-02-10,10500,10600,10450,10550,21010,174786.0,16567409.0
2011-02-11,10400,10650,10400,10600,15276,175615.0,16567409.0
2011-02-14,10600,10650,10400,10550,5360,174786.0,16567409.0
2011-02-15,10600,10800,10550,10600,20584,175615.0,16567409.0
2011-02-16,10500,10800,10450,10800,16520,178928.0,16567409.0
2011-02-17,10800,10800,10550,10700,6584,177271.0,16567409.0
2011-02-18,10500,10650,10500,10600,2516,175615.0,16567409.0
2011-02-21,10500,10500,10200,10350,23090,171473.0,16567409.0
2011-02-22,10250,10350,10200,10300,18911,170644.0,16567409.0
2011-02-23,10250,10350,10200,10200,17350,168988.0,16567409.0
2011-02-24,10250,10250,10000,10200,19460,168988.0,16567409.0
2011-02-25,10200,10300,10150,10300,4120,170644.0,16567409.0
2011-02-28,10250,10300,10100,10300,13940,170644.0,16567409.0
2011-03-02,10250,10300,10150,10200,5920,168988.0,16567409.0
2011-03-03,10250,10300,10150,10300,7340,170644.0,16567409.0
2011-03-04,10300,10300,10250,10250,3340,169816.0,16567409.0
2011-03-07,10250,10400,10200,10300,47210,170644.0,16567409.0
2011-03-08,10250,10300,10200,10300,10272,170644.0,16567409.0
2011-03-09,10300,10350,10200,10300,62419,170644.0,16567409.0
2011-03-10,10350,10350,10250,10300,11951,170644.0,16567409.0
2011-03-11,10250,10250,10200,10250,5620,169816.0,16567409.0
2011-03-14,10250,10300,10100,10200,8015,168988.0,16567409.0
2011-03-15,10250,10300,9800,10050,20360,166502.0,16567409.0
2011-03-16,10000,10300,10000,10300,9440,170644.0,16567409.0
2011-03-17,10250,10250,10050,10200,8842,168988.0,16567409.0
2011-03-18,10200,10300,10150,10300,1460,170644.0,16567409.0
2011-03-21,10250,10300,10250,10250,9571,169816.0,16567409.0
2011-03-22,10300,10300,10100,10300,4850,170644.0,16567409.0
2011-03-23,10250,10250,10100,10250,8030,169816.0,16567409.0
2011-03-24,10250,10600,10200,10550,21695,174786.0,16567409.0
2011-03-25,10550,10550,10300,10300,3290,170644.0,16567409.0
2011-03-28,10300,10450,10250,10450,21860,173129.0,16567409.0
2011-03-29,10350,10500,10350,10450,3601,173129.0,16567409.0
2011-03-30,10450,10500,10300,10500,6571,173958.0,16567409.0
2011-03-31,10350,10550,10300,10550,3511,174786.0,16567409.0
2011-04-01,10550,10600,10400,10400,4591,172301.0,16567409.0
2011-04-04,10350,10400,10250,10300,10733,170644.0,16567409.0
2011-04-05,10300,10400,10300,10400,7405,172301.0,16567409.0
2011-04-06,10400,10450,10350,10350,7041,171473.0,16567409.0
2011-04-07,10350,10450,10300,10400,2022,172301.0,16567409.0
2011-04-08,10300,10600,10300,10550,8420,174786.0,16567409.0
2011-04-11,10400,10450,10400,10450,6823,173129.0,16567409.0
2011-04-12,10450,10500,10350,10400,2793,172301.0,16567409.0
2011-04-13,10250,10450,10250,10400,5550,172301.0,16567409.0
2011-04-14,10400,10400,10300,10300,3090,170644.0,16567409.0
2011-04-15,10250,10400,10250,10350,4080,171473.0,16567409.0
2011-04-18,10300,10350,10250,10350,7066,171473.0,16567409.0
2011-04-19,10250,10300,10200,10300,12441,170644.0,16567409.0
2011-04-20,10450,10500,10250,10400,11820,172301.0,16567409.0
2011-04-21,10350,10400,10250,10400,6180,172301.0,16567409.0
2011-04-22,10400,10400,10200,10300,12650,170644.0,16567409.0
2011-04-25,10300,10500,10250,10400,6330,172301.0,16567409.0
2011-04-26,10350,10400,10150,10400,6210,172301.0,16567409.0
2011-04-27,10400,10400,10300,10350,2480,171473.0,16567409.0
2011-04-28,10350,10350,10200,10300,15880,170644.0,16567409.0
2011-04-29,10250,10300,10200,10300,38920,170644.0,16567409.0
2011-05-02,10300,10300,10200,10200,2671,168988.0,16567409.0
2011-05-03,10200,10200,10050,10150,8310,168159.0,16567409.0
2011-05-04,10150,10250,10100,10250,31590,169816.0,16567409.0
2011-05-06,10250,10350,10150,10300,6930,170644.0,16567409.0
2011-05-09,10300,10300,10150,10150,1290,168159.0,16567409.0
2011-05-11,10150,10250,10150,10150,3220,168159.0,16567409.0
2011-05-12,10150,10250,10100,10250,11611,169816.0,16567409.0
2011-05-13,10250,10300,10150,10250,36331,169816.0,16567409.0
2011-05-16,10150,10150,9900,9940,10880,164680.0,16567409.0
2011-05-17,9700,9930,9700,9930,4650,164514.0,16567409.0
2011-05-18,9930,10050,9800,10000,4890,165674.0,16567409.0
2011-05-19,10000,10200,9900,10200,22010,168988.0,16567409.0
2011-05-20,10200,10300,10200,10300,10710,170644.0,16567409.0
2011-05-23,10300,10350,10000,10000,1320,165674.0,16567409.0
2011-05-24,10000,10150,10000,10150,1210,168159.0,16567409.0
2011-05-25,10150,10150,10000,10000,1050,165674.0,16567409.0
2011-05-26,9910,10000,9910,9960,4740,165011.0,16567409.0
2011-05-27,10100,10200,9000,10100,5110,167331.0,16567409.0
2011-05-30,10100,10100,10000,10000,2122,165674.0,16567409.0
2011-05-31,10200,10200,9910,10050,9960,166502.0,16567409.0
2011-06-01,10050,10100,10000,10100,3250,167331.0,16567409.0
2011-06-02,10100,10100,10000,10100,800,167331.0,16567409.0
2011-06-03,9700,10100,9700,10050,9810,166502.0,16567409.0
2011-06-07,10050,10050,9980,10000,17570,165674.0,16567409.0
2011-06-08,9700,9990,9700,9980,3360,165343.0,16567409.0
2011-06-09,9710,9980,9710,9970,3530,165177.0,16567409.0
2011-06-10,9960,9970,9860,9950,3150,164846.0,16567409.0
2011-06-13,9950,9980,9800,9980,1770,165343.0,16567409.0
2011-06-14,9610,9950,9610,9900,2076,164017.0,16567409.0
2011-06-15,9900,9950,9800,9950,1181,164846.0,16567409.0
2011-06-16,9950,9950,9950,9950,410,164846.0,16567409.0
2011-06-17,10000,10100,9900,9910,5670,164183.0,16567409.0
2011-06-20,9910,9910,9830,9910,2150,164183.0,16567409.0
2011-06-21,9910,9910,9800,9810,3360,162526.0,16567409.0
2011-06-22,9810,9820,9800,9810,2270,162526.0,16567409.0
2011-06-23,9800,9900,9800,9900,7310,164017.0,16567409.0
2011-06-24,9900,10200,9900,10150,2140,168159.0,16567409.0
2011-06-27,9950,10150,9950,10150,6480,168159.0,16567409.0
2011-06-28,10000,10050,10000,10000,3450,165674.0,16567409.0
2011-06-29,10000,10050,10000,10000,1440,165674.0,16567409.0
2011-06-30,9780,9990,9780,9900,7341,164017.0,16567409.0
2011-07-01,9920,9970,9900,9970,1310,165177.0,16567409.0
2011-07-04,9980,10000,9980,10000,300,165674.0,16567409.0
2011-07-05,9900,10200,9900,10200,9754,168988.0,16567409.0
2011-07-06,10200,10300,10200,10250,15890,169816.0,16567409.0
2011-07-07,10300,10300,10200,10200,12160,168988.0,16567409.0
2011-07-08,10200,10200,9900,10200,2600,168988.0,16567409.0
2011-07-11,9910,10150,9910,10150,2390,168159.0,16567409.0
2011-07-12,10050,10050,9900,10000,320,165674.0,16567409.0
2011-07-13,0,0,0,10000,0,165674.0,16567409.0
2011-07-14,9700,9920,9700,9900,1550,164017.0,16567409.0
2011-07-15,10100,10100,9890,9900,3570,164017.0,16567409.0
2011-07-18,9750,9900,9750,9900,1090,164017.0,16567409.0
2011-07-19,9900,9910,9810,9820,2593,162692.0,16567409.0
2011-07-20,9850,10000,9820,9960,2572,165011.0,16567409.0
2011-07-21,10150,10150,9940,10000,1710,165674.0,16567409.0
2011-07-22,10100,10100,9800,9980,2110,165343.0,16567409.0
2011-07-25,9980,9980,9920,9970,11112,165177.0,16567409.0
2011-07-26,10100,10100,10000,10000,410,165674.0,16567409.0
2011-07-27,10100,10100,9910,10000,56,165674.0,16567409.0
2011-07-28,10100,10100,10000,10050,1070,166502.0,16567409.0
2011-07-29,10100,10100,9810,9990,110,165508.0,16567409.0
2011-08-01,9910,10050,9900,10050,1240,166502.0,16567409.0
2011-08-02,10000,10000,9840,9850,943,163189.0,16567409.0
2011-08-03,9760,10000,9750,9870,1200,163520.0,16567409.0
2011-08-04,9700,9980,9650,9800,2710,162361.0,16567409.0
2011-08-05,9800,9900,9610,9800,20710,162361.0,16567409.0
2011-08-08,9800,9800,9010,9510,14292,157556.0,16567409.0
2011-08-09,9500,9500,8960,9030,5860,149604.0,16567409.0
2011-08-10,9080,9800,9030,9030,6701,149604.0,16567409.0
2011-08-11,8850,9090,8850,9000,3300,149107.0,16567409.0
2011-08-12,9390,9390,8870,9100,4610,150763.0,16567409.0
2011-08-16,9150,9300,8900,9090,2822,150598.0,16567409.0
2011-08-17,9090,9160,8820,8900,9550,147450.0,16567409.0
2011-08-18,8850,9150,8850,8920,5671,147781.0,16567409.0
2011-08-19,8910,9100,8700,8800,3414,145793.0,16567409.0
2011-08-22,8990,8990,8710,8710,2040,144302.0,16567409.0
2011-08-23,8920,9290,8610,9270,3316,153580.0,16567409.0
2011-08-24,9270,9270,8620,8730,2065,144633.0,16567409.0
2011-08-25,8730,9200,8570,8620,3219,142811.0,16567409.0
2011-08-26,8690,8690,8410,8660,1740,143474.0,16567409.0
2011-08-29,8660,8760,8660,8750,3540,144965.0,16567409.0
2011-08-30,8890,8890,8730,8750,1600,144965.0,16567409.0
2011-08-31,8890,8890,8700,8780,1990,145462.0,16567409.0
2011-09-01,8880,8880,8750,8770,2484,145296.0,16567409.0
2011-09-02,8880,8880,8750,8800,4600,145793.0,16567409.0
2011-09-05,8800,8840,8700,8700,2550,144136.0,16567409.0
2011-09-06,8530,8880,8530,8870,281,146953.0,16567409.0
2011-09-07,8810,8920,8700,8920,4590,147781.0,16567409.0
2011-09-08,8960,8960,8610,8820,10490,146125.0,16567409.0
2011-09-09,8920,8920,8750,8880,2850,147119.0,16567409.0
2011-09-14,8870,8870,8600,8620,3005,142811.0,16567409.0
2011-09-15,8700,8800,8690,8770,5711,145296.0,16567409.0
2011-09-16,8790,8810,8770,8790,5220,145628.0,16567409.0
2011-09-19,8800,9200,8790,9150,4330,151592.0,16567409.0
2011-09-20,9140,9140,8840,8850,12850,146622.0,16567409.0
2011-09-21,8850,8910,8850,8910,3570,147616.0,16567409.0
2011-09-22,8850,8910,8500,8910,16011,147616.0,16567409.0
2011-09-23,8910,8910,8550,8550,3153,141651.0,16567409.0
2011-09-26,8560,8560,8210,8300,8922,137509.0,16567409.0
2011-09-27,8880,8880,8370,8550,1650,141651.0,16567409.0
2011-09-28,8910,8910,8560,8770,3301,145296.0,16567409.0
2011-09-29,8870,8870,8510,8750,4800,144965.0,16567409.0
2011-09-30,8900,8900,8600,8750,35070,144965.0,16567409.0
2011-10-04,8520,8830,8520,8800,5300,145793.0,16567409.0
2011-10-05,8630,9000,8600,8700,4394,144136.0,16567409.0
2011-10-06,8700,8740,8700,8710,3240,144302.0,16567409.0
2011-10-07,9250,9250,8700,8830,5120,146290.0,16567409.0
2011-10-10,9270,9270,8720,8830,13920,146290.0,16567409.0
2011-10-11,9210,9210,8860,8920,8680,147781.0,16567409.0
2011-10-12,8800,8930,8800,8910,4550,147616.0,16567409.0
2011-10-13,8910,8920,8900,8920,771,147781.0,16567409.0
2011-10-14,8670,8950,8670,8750,4700,144965.0,16567409.0
2011-10-17,9060,9060,8810,8830,310,146290.0,16567409.0
2011-10-18,9030,9030,8830,8850,2500,146622.0,16567409.0
2011-10-19,8900,8910,8860,8900,2080,147450.0,16567409.0
2011-10-20,8960,9900,8960,9010,159040,149272.0,16567409.0
2011-10-21,9500,9500,9090,9250,21261,153249.0,16567409.0
2011-10-24,9480,9480,9010,9010,21880,149272.0,16567409.0
2011-10-25,9380,9380,8910,9200,10550,152420.0,16567409.0
2011-10-26,8900,9200,8900,9200,13901,152420.0,16567409.0
2011-10-27,9150,9200,9100,9140,1110,151426.0,16567409.0
2011-10-28,9200,9200,8990,9000,12703,149107.0,16567409.0
2011-10-31,9010,9020,9000,9020,2270,149438.0,16567409.0
2011-11-01,9020,9100,8900,9000,15618,149107.0,16567409.0
2011-11-02,8700,9010,8700,9010,4340,149272.0,16567409.0
2011-11-03,9000,9100,8990,9000,18200,149107.0,16567409.0
2011-11-04,9280,9280,9000,9100,5038,150763.0,16567409.0
2011-11-07,9180,9180,8940,9100,9213,150763.0,16567409.0
2011-11-08,9100,9100,9010,9020,610,149438.0,16567409.0
2011-11-09,9020,9100,9000,9100,33540,150763.0,16567409.0
2011-11-10,9000,9130,8990,9060,81863,150101.0,16567409.0
2011-11-11,9060,9450,9000,9450,14250,156562.0,16567409.0
2011-11-14,9450,9450,9000,9130,27480,151260.0,16567409.0
2011-11-15,9010,9090,9000,9000,10980,149107.0,16567409.0
2011-11-16,9000,9100,8970,9000,3400,149107.0,16567409.0
2011-11-17,8950,9070,8900,9070,760,150266.0,16567409.0
2011-11-18,9010,9010,8980,8980,1162,148775.0,16567409.0
2011-11-21,9000,9100,8980,9000,1850,149107.0,16567409.0
2011-11-22,9000,9250,8950,9090,5550,150598.0,16567409.0
2011-11-23,9000,9030,8990,8990,3410,148941.0,16567409.0
2011-11-24,9000,9090,8900,8900,8841,147450.0,16567409.0
2011-11-25,8990,9010,8850,8850,3273,146622.0,16567409.0
2011-11-28,8850,8990,8850,8990,30,148941.0,16567409.0
2011-11-29,9000,9010,8900,9010,2690,149272.0,16567409.0
2011-11-30,8900,9010,8900,9010,1652,149272.0,16567409.0
2011-12-01,9390,9390,9000,9010,2190,149272.0,16567409.0
