일성신약(003120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-26,73800,73800,71400,71500,9807,190190.0,2660000.0
2010-07-27,71500,72500,71000,71500,6441,190190.0,2660000.0
2010-07-28,71100,71800,71000,71200,6954,189392.0,2660000.0
2010-07-29,71000,71800,70600,71100,5247,189126.0,2660000.0
2010-07-30,71600,71600,70500,71000,5744,188860.0,2660000.0
2010-08-02,71500,71500,69300,70400,7484,187264.0,2660000.0
2010-08-03,70200,70200,68600,68600,6649,182476.0,2660000.0
2010-08-04,69300,69300,67300,67600,4815,179816.0,2660000.0
2010-08-05,66900,67800,66900,67800,5728,180348.0,2660000.0
2010-08-06,67800,69000,67100,68600,6406,182476.0,2660000.0
2010-08-09,68000,69800,68000,69200,6484,184072.0,2660000.0
2010-08-10,69400,69400,67700,68400,3588,181944.0,2660000.0
2010-08-11,69000,69200,68400,69100,7848,183806.0,2660000.0
2010-08-12,68500,69700,68100,69500,4664,184870.0,2660000.0
2010-08-13,71000,71000,69200,70500,4463,187530.0,2660000.0
2010-08-16,70800,70800,68800,68800,15291,183008.0,2660000.0
2010-08-17,68300,70000,67900,69900,10105,185934.0,2660000.0
2010-08-18,69900,70800,69400,69600,11225,185136.0,2660000.0
2010-08-19,69300,70000,68900,69000,13718,183540.0,2660000.0
2010-08-20,69000,70500,68800,69300,7974,184338.0,2660000.0
2010-08-23,69700,71000,69100,69100,23969,183806.0,2660000.0
2010-08-24,69000,70100,68900,69800,14366,185668.0,2660000.0
2010-08-25,69700,70600,69200,69500,10385,184870.0,2660000.0
2010-08-26,69100,70500,69000,69200,6190,184072.0,2660000.0
2010-08-27,69800,69800,68500,69200,3047,184072.0,2660000.0
2010-08-30,69900,69900,68700,69100,7389,183806.0,2660000.0
2010-08-31,68300,69000,68300,68600,3532,182476.0,2660000.0
2010-09-01,68200,69200,68200,68900,7572,183274.0,2660000.0
2010-09-02,68400,69200,68400,68900,6112,183274.0,2660000.0
2010-09-03,69600,69600,68200,68500,5254,182210.0,2660000.0
2010-09-06,70100,72300,69000,70400,11663,187264.0,2660000.0
2010-09-07,71800,71800,70000,70900,6704,188594.0,2660000.0
2010-09-08,71200,71200,69800,70400,4293,187264.0,2660000.0
2010-09-09,69800,70900,69700,69700,3977,185402.0,2660000.0
2010-09-10,70000,72200,70000,71500,8497,190190.0,2660000.0
2010-09-13,70500,71800,70500,71500,3229,190190.0,2660000.0
2010-09-14,72800,72800,70500,70500,3680,187530.0,2660000.0
2010-09-15,70500,70900,69800,70000,9040,186200.0,2660000.0
2010-09-16,69600,78000,69500,75500,21798,200830.0,2660000.0
2010-09-17,75500,77400,75300,75500,9831,200830.0,2660000.0
2010-09-20,76400,76400,73000,73100,4958,194446.0,2660000.0
2010-09-24,72700,72900,71100,72000,4872,191520.0,2660000.0
2010-09-27,70000,73600,70000,72000,4112,191520.0,2660000.0
2010-09-28,71600,73100,70600,71000,13469,188860.0,2660000.0
2010-09-29,72000,72200,70800,71500,2799,190190.0,2660000.0
2010-09-30,71400,72500,71400,71700,2737,190722.0,2660000.0
2010-10-01,72100,73000,72100,72600,3825,193116.0,2660000.0
2010-10-04,73600,73600,72200,73000,5270,194180.0,2660000.0
2010-10-05,73000,74500,72100,72600,3043,193116.0,2660000.0
2010-10-06,73100,73100,72300,72500,5489,192850.0,2660000.0
2010-10-07,72900,72900,72000,72000,14175,191520.0,2660000.0
2010-10-08,72900,73600,72100,73000,18340,194180.0,2660000.0
2010-10-11,73100,73600,72500,72700,12516,193382.0,2660000.0
2010-10-12,73000,73000,71700,71900,11309,191254.0,2660000.0
2010-10-13,72100,73800,72000,73400,4109,195244.0,2660000.0
2010-10-14,73700,74100,72700,74000,6526,196840.0,2660000.0
2010-10-15,74300,74800,73300,74000,2276,196840.0,2660000.0
2010-10-18,73200,74000,72900,73000,12667,194180.0,2660000.0
2010-10-19,73000,73700,72800,72800,9649,193648.0,2660000.0
2010-10-20,73500,73500,72000,72500,2263,192850.0,2660000.0
2010-10-21,72500,72700,71800,71800,3922,190988.0,2660000.0
2010-10-22,72000,73100,72000,72100,4486,191786.0,2660000.0
2010-10-25,72700,73000,71700,72200,7833,192052.0,2660000.0
2010-10-26,72400,73300,72400,72500,4277,192850.0,2660000.0
2010-10-27,72700,73900,72500,73300,7609,194978.0,2660000.0
2010-10-28,73400,75400,73000,75300,8039,200298.0,2660000.0
2010-10-29,75400,75800,74200,74600,12592,198436.0,2660000.0
2010-11-01,74700,75500,73800,74700,14022,198702.0,2660000.0
2010-11-02,74700,75500,73600,73900,6020,196574.0,2660000.0
2010-11-03,74100,77000,74000,76200,10600,202692.0,2660000.0
2010-11-04,76500,83900,76500,81900,20706,217854.0,2660000.0
2010-11-05,83600,84500,81300,82000,11384,218120.0,2660000.0
2010-11-08,83100,83300,80400,82600,7945,219716.0,2660000.0
2010-11-09,82700,85400,82700,84400,8951,224504.0,2660000.0
2010-11-10,84300,84600,83100,84500,6259,224770.0,2660000.0
2010-11-11,83400,85000,80900,80900,15366,215194.0,2660000.0
2010-11-12,82600,84000,79100,80800,7927,214928.0,2660000.0
2010-11-15,80800,82700,80000,81000,3225,215460.0,2660000.0
2010-11-16,81500,81500,79300,80100,15147,213066.0,2660000.0
2010-11-17,80100,82300,79500,81200,4691,215992.0,2660000.0
2010-11-18,81200,83800,80700,83000,7653,220780.0,2660000.0
2010-11-19,84000,84000,82100,82200,4125,218652.0,2660000.0
2010-11-22,82300,83000,81600,81900,12696,217854.0,2660000.0
2010-11-23,81700,82800,81500,82000,13520,218120.0,2660000.0
2010-11-24,79900,81000,79800,80400,15800,213864.0,2660000.0
2010-11-25,80400,82400,80400,80500,12207,214130.0,2660000.0
2010-11-26,81500,81500,79100,79500,9582,211470.0,2660000.0
2010-11-29,80300,80300,78000,78800,10118,209608.0,2660000.0
2010-11-30,79700,80000,78300,78500,9346,208810.0,2660000.0
2010-12-01,79200,80300,78200,79000,5224,210140.0,2660000.0
2010-12-02,79200,81600,79200,81600,5804,217056.0,2660000.0
2010-12-03,81400,85500,81400,84900,17349,225834.0,2660000.0
2010-12-06,85800,89000,85000,88500,17134,235410.0,2660000.0
2010-12-07,88500,88700,86200,88000,8189,234080.0,2660000.0
2010-12-08,88000,89600,86700,87500,6696,232750.0,2660000.0
2010-12-09,88500,89000,87200,88000,8568,234080.0,2660000.0
2010-12-10,88000,88700,87500,87500,6044,232750.0,2660000.0
2010-12-13,87500,88500,87000,88000,10682,234080.0,2660000.0
2010-12-14,88000,88000,85100,86700,13991,230622.0,2660000.0
2010-12-15,85000,87700,84800,86000,12827,228760.0,2660000.0
2010-12-16,86400,86800,84800,86000,5126,228760.0,2660000.0
2010-12-17,86900,86900,85600,85600,3215,227696.0,2660000.0
2010-12-20,85500,85800,83200,83500,8759,222110.0,2660000.0
2010-12-21,84000,86000,84000,85700,7091,227962.0,2660000.0
2010-12-22,86900,86900,82600,84500,6966,224770.0,2660000.0
2010-12-23,84000,85600,83000,83100,3244,221046.0,2660000.0
2010-12-24,83100,84100,82700,82800,1214,220248.0,2660000.0
2010-12-27,85500,85500,83200,84400,3328,224504.0,2660000.0
2010-12-28,84900,87200,84100,86000,8152,228760.0,2660000.0
2010-12-29,87500,87500,85000,86000,1147,228760.0,2660000.0
2010-12-30,86900,87300,85200,87300,4054,232218.0,2660000.0
2011-01-03,87300,87600,85800,86000,2515,228760.0,2660000.0
2011-01-04,86700,86900,85000,86000,4300,228760.0,2660000.0
2011-01-05,86000,86100,83600,83900,6789,223174.0,2660000.0
2011-01-06,83500,84000,83200,83500,4220,222110.0,2660000.0
2011-01-07,84900,84900,82500,84100,3538,223706.0,2660000.0
2011-01-10,84300,84300,83300,84000,1713,223440.0,2660000.0
2011-01-11,84000,84900,83000,83300,3241,221578.0,2660000.0
2011-01-12,83300,83800,82800,83300,4716,221578.0,2660000.0
2011-01-13,83000,84200,82100,82200,4152,218652.0,2660000.0
2011-01-14,84400,84400,81900,82300,4944,218918.0,2660000.0
2011-01-17,82300,82300,79800,80000,8663,212800.0,2660000.0
2011-01-18,80800,82500,79500,82000,5245,218120.0,2660000.0
2011-01-19,82200,82200,80100,80800,2579,214928.0,2660000.0
2011-01-20,81500,81500,80200,80500,2715,214130.0,2660000.0
2011-01-21,80300,81400,78500,78500,4035,208810.0,2660000.0
2011-01-24,78700,81500,78200,79500,1857,211470.0,2660000.0
2011-01-25,80500,80700,77400,77700,5745,206682.0,2660000.0
2011-01-26,77900,78600,76200,78300,4526,208278.0,2660000.0
2011-01-27,78500,89900,78400,84000,25639,223440.0,2660000.0
2011-01-28,84000,84000,80300,81100,6133,215726.0,2660000.0
2011-01-31,80000,81400,78400,80800,4543,214928.0,2660000.0
2011-02-01,81900,82700,80400,80700,2451,214662.0,2660000.0
2011-02-07,82900,82900,80700,80800,7860,214928.0,2660000.0
2011-02-08,80600,82500,80200,80700,2442,214662.0,2660000.0
2011-02-09,80700,81800,80000,80000,3376,212800.0,2660000.0
2011-02-10,79400,81000,79300,79900,3046,212534.0,2660000.0
2011-02-11,79800,81200,79200,80100,4876,213066.0,2660000.0
2011-02-14,80100,80100,79100,79800,2940,212268.0,2660000.0
2011-02-15,79800,81000,79100,80400,1781,213864.0,2660000.0
2011-02-16,81100,81500,79600,80300,2675,213598.0,2660000.0
2011-02-17,80300,81500,80000,81200,6194,215992.0,2660000.0
2011-02-18,81500,82400,80500,81600,2889,217056.0,2660000.0
2011-02-21,82400,82400,80600,82000,4317,218120.0,2660000.0
2011-02-22,82000,82000,79600,80600,8581,214396.0,2660000.0
2011-02-23,80600,80600,79300,80200,7549,213332.0,2660000.0
2011-02-24,79200,80300,77600,77600,9087,206416.0,2660000.0
2011-02-25,77700,79400,77600,78100,7665,207746.0,2660000.0
2011-02-28,77400,79000,77400,77800,2752,206948.0,2660000.0
2011-03-02,78900,78900,77000,77000,2629,204820.0,2660000.0
2011-03-03,76100,80100,76100,78200,1298,208012.0,2660000.0
2011-03-04,78100,78600,77300,77900,1079,207214.0,2660000.0
2011-03-07,77400,78700,77200,78000,2300,207480.0,2660000.0
2011-03-08,78600,78900,78000,78600,693,209076.0,2660000.0
2011-03-09,78200,79600,78200,79200,1096,210672.0,2660000.0
2011-03-10,79000,79200,77600,77600,1997,206416.0,2660000.0
2011-03-11,79200,79200,75600,77600,7402,206416.0,2660000.0
2011-03-14,77600,78200,75500,77000,7166,204820.0,2660000.0
2011-03-15,76200,76900,75100,75100,7328,199766.0,2660000.0
2011-03-16,76000,76000,75000,75100,2741,199766.0,2660000.0
2011-03-17,74600,75200,74100,75100,4451,199766.0,2660000.0
2011-03-18,75100,75300,74100,75100,2805,199766.0,2660000.0
2011-03-21,75500,75800,74900,74900,3275,199234.0,2660000.0
2011-03-22,75000,75700,73400,75700,4182,201362.0,2660000.0
2011-03-23,75500,75500,74300,74800,1370,198968.0,2660000.0
2011-03-24,75000,75400,74000,75400,2016,200564.0,2660000.0
2011-03-25,75900,75900,74300,75000,1393,199500.0,2660000.0
2011-03-28,74900,76900,74800,75600,1631,201096.0,2660000.0
2011-03-29,75900,78000,75500,77400,5205,205884.0,2660000.0
2011-03-30,78900,81900,78900,80300,5549,213598.0,2660000.0
2011-03-31,81200,81200,79700,80600,3195,214396.0,2660000.0
2011-04-01,80200,81300,79400,80600,4012,214396.0,2660000.0
2011-04-04,81000,83000,78500,79300,4214,210938.0,2660000.0
2011-04-05,80500,80500,77200,78700,1956,209342.0,2660000.0
2011-04-06,78700,78900,76700,77700,3314,206682.0,2660000.0
2011-04-07,78000,80100,77100,78900,4155,209874.0,2660000.0
2011-04-08,78500,81900,78200,80400,6370,213864.0,2660000.0
2011-04-11,80400,80900,78800,79800,2440,212268.0,2660000.0
2011-04-12,79000,80000,78000,78800,4695,209608.0,2660000.0
2011-04-13,78300,80000,78300,78700,1199,209342.0,2660000.0
2011-04-14,78500,80500,78400,80200,3079,213332.0,2660000.0
2011-04-15,79200,83000,79200,81000,5320,215460.0,2660000.0
2011-04-18,80300,82000,80300,82000,4893,218120.0,2660000.0
2011-04-19,80900,81900,80200,81400,2102,216524.0,2660000.0
2011-04-20,80600,81800,80000,80700,3113,214662.0,2660000.0
2011-04-21,80500,81500,80000,80700,5134,214662.0,2660000.0
2011-04-22,80400,82300,80400,81000,8364,215460.0,2660000.0
2011-04-25,81200,83000,81200,82100,3029,218386.0,2660000.0
2011-04-26,82200,82900,80100,80900,2654,215194.0,2660000.0
2011-04-27,80900,82500,80700,81600,6789,217056.0,2660000.0
2011-04-28,81600,82500,80300,81200,3542,215992.0,2660000.0
2011-04-29,80100,82000,80100,80300,1370,213598.0,2660000.0
2011-05-02,80000,81400,79300,81000,3950,215460.0,2660000.0
2011-05-03,80400,81300,79500,79500,4480,211470.0,2660000.0
2011-05-04,79500,81500,78700,78700,3078,209342.0,2660000.0
2011-05-06,78500,79800,77000,77600,2240,206416.0,2660000.0
2011-05-09,77000,78200,76600,76800,3326,204288.0,2660000.0
2011-05-11,76900,79400,76700,77000,2858,204820.0,2660000.0
2011-05-12,77000,78000,75000,77100,6596,205086.0,2660000.0
2011-05-13,78500,78500,75600,76000,4106,202160.0,2660000.0
2011-05-16,75500,75800,75000,75000,2403,199500.0,2660000.0
2011-05-17,74500,76500,74300,76400,2640,203224.0,2660000.0
2011-05-18,76700,77900,75500,77100,2511,205086.0,2660000.0
2011-05-19,76300,78700,75500,76600,1597,203756.0,2660000.0
2011-05-20,76500,78000,75600,76800,1800,204288.0,2660000.0
2011-05-23,76000,76500,75000,76500,2922,203490.0,2660000.0
2011-05-24,75400,76400,74900,74900,3342,199234.0,2660000.0
2011-05-25,74900,74900,73700,74200,2346,197372.0,2660000.0
2011-05-26,73700,75400,73700,74000,1463,196840.0,2660000.0
2011-05-27,74000,75700,73600,74700,3255,198702.0,2660000.0
2011-05-30,74700,75400,74300,74600,1570,198436.0,2660000.0
2011-05-31,74000,76200,74000,76200,2350,202692.0,2660000.0
2011-06-01,75600,77400,75600,75900,1498,201894.0,2660000.0
2011-06-02,74500,75700,74500,74900,2325,199234.0,2660000.0
2011-06-03,75400,76700,74800,75200,3882,200032.0,2660000.0
2011-06-07,74400,76400,74200,75200,1823,200032.0,2660000.0
2011-06-08,74500,75400,74500,75200,4147,200032.0,2660000.0
2011-06-09,76000,76000,74700,74800,915,198968.0,2660000.0
2011-06-10,75000,76100,74200,74800,2455,198968.0,2660000.0
2011-06-13,74200,75400,74100,75000,907,199500.0,2660000.0
2011-06-14,75800,75800,74500,75300,261,200298.0,2660000.0
2011-06-15,75000,75800,74500,75800,1604,201628.0,2660000.0
2011-06-16,75100,75800,73600,74900,1435,199234.0,2660000.0
2011-06-17,74300,75600,74000,75200,1151,200032.0,2660000.0
2011-06-20,74700,76200,74700,75700,625,201362.0,2660000.0
2011-06-21,76500,76800,75200,75700,707,201362.0,2660000.0
2011-06-22,75300,76000,75300,75700,1092,201362.0,2660000.0
2011-06-23,75500,75700,74800,75200,3535,200032.0,2660000.0
2011-06-24,74600,76000,74600,75000,3111,199500.0,2660000.0
2011-06-27,74700,75200,74600,74900,3322,199234.0,2660000.0
2011-06-28,74600,75800,74600,75800,34181,201628.0,2660000.0
2011-06-29,75300,76000,74900,76000,5694,202160.0,2660000.0
2011-06-30,76500,78800,76000,78800,6695,209608.0,2660000.0
2011-07-01,79000,83000,79000,81100,8563,215726.0,2660000.0
2011-07-04,81900,82300,80100,81100,3258,215726.0,2660000.0
2011-07-05,81100,81600,80700,81100,2711,215726.0,2660000.0
2011-07-06,81500,82000,80600,81300,2026,216258.0,2660000.0
2011-07-07,81900,84100,81300,83900,6309,223174.0,2660000.0
2011-07-08,84400,85400,83600,84500,3585,224770.0,2660000.0
2011-07-11,83700,86400,83700,85400,4068,227164.0,2660000.0
2011-07-12,86000,92600,86000,90000,29326,239400.0,2660000.0
2011-07-13,92000,92000,89100,90000,5925,239400.0,2660000.0
2011-07-14,90500,91000,89600,90000,4272,239400.0,2660000.0
2011-07-15,92000,92000,90000,91500,2823,243390.0,2660000.0
2011-07-18,92300,92600,91000,92500,5124,246050.0,2660000.0
2011-07-19,92700,92800,91200,92500,3319,246050.0,2660000.0
2011-07-20,93500,94800,91100,94400,6551,251104.0,2660000.0
2011-07-21,94400,97800,94400,97000,4136,258020.0,2660000.0
2011-07-22,97500,97800,96000,97100,4068,258286.0,2660000.0
2011-07-25,97000,98000,95000,95500,8226,254030.0,2660000.0
2011-07-26,95500,96400,90700,91300,5804,242858.0,2660000.0
2011-07-27,91600,92200,89200,91800,15267,244188.0,2660000.0
2011-07-28,90300,92600,90300,92300,4249,245518.0,2660000.0
2011-07-29,91900,92900,90300,92900,4916,247114.0,2660000.0
2011-08-01,94900,94900,92000,93100,3677,247646.0,2660000.0
2011-08-02,93300,93400,90500,90500,3317,240730.0,2660000.0
2011-08-03,89000,89300,84500,85300,7045,226898.0,2660000.0
2011-08-04,85400,90000,85400,88000,7718,234080.0,2660000.0
2011-08-05,77000,86500,77000,85600,9325,227696.0,2660000.0
2011-08-08,83200,86700,78600,79700,7621,212002.0,2660000.0
2011-08-09,78900,78900,70000,77300,10781,205618.0,2660000.0
2011-08-10,78500,78500,74200,77200,5441,205352.0,2660000.0
2011-08-11,68000,75900,68000,75400,4464,200564.0,2660000.0
2011-08-12,75500,78900,75500,78000,2573,207480.0,2660000.0
2011-08-16,78400,82000,78400,81000,2171,215460.0,2660000.0
2011-08-17,80500,81900,79400,81100,1048,215726.0,2660000.0
2011-08-18,82000,82000,78100,80000,4993,212800.0,2660000.0
2011-08-19,79200,79200,75500,75500,7892,200830.0,2660000.0
2011-08-22,75000,75900,74000,74100,3521,197106.0,2660000.0
2011-08-23,74600,76300,74600,76000,553,202160.0,2660000.0
2011-08-24,77000,77000,70900,73700,6905,196042.0,2660000.0
2011-08-25,76000,77500,74100,77300,2866,205618.0,2660000.0
2011-08-26,78000,78000,73000,75300,8070,200298.0,2660000.0
2011-08-29,74400,76900,74200,76600,3842,203756.0,2660000.0
2011-08-30,77400,77700,76500,77700,2841,206682.0,2660000.0
2011-08-31,77700,78900,77100,78300,1445,208278.0,2660000.0
2011-09-01,78300,78600,77900,78600,1674,209076.0,2660000.0
2011-09-02,78200,78200,77100,77200,947,205352.0,2660000.0
2011-09-05,77800,77800,74300,75000,4534,199500.0,2660000.0
2011-09-06,74300,75100,72900,75100,1925,199766.0,2660000.0
2011-09-07,76500,77000,74000,76300,1777,202958.0,2660000.0
2011-09-08,77000,77000,74800,75700,1319,201362.0,2660000.0
2011-09-09,75400,76200,74600,75400,1117,200564.0,2660000.0
2011-09-14,76300,77800,72100,73000,2830,194180.0,2660000.0
2011-09-15,73000,74700,73000,74500,4135,198170.0,2660000.0
2011-09-16,75300,75300,74000,74500,1342,198170.0,2660000.0
2011-09-19,74500,76600,74100,75300,1171,200298.0,2660000.0
2011-09-20,74300,77300,74200,77100,2992,205086.0,2660000.0
2011-09-21,77300,77800,76000,77400,848,205884.0,2660000.0
2011-09-22,76000,76800,74100,75900,1001,201894.0,2660000.0
2011-09-23,75000,75000,70000,71100,3150,189126.0,2660000.0
2011-09-26,71500,72100,67500,70000,4623,186200.0,2660000.0
2011-09-27,70000,71000,68600,69600,2875,185136.0,2660000.0
2011-09-28,70200,70300,69300,69900,2669,185934.0,2660000.0
2011-09-29,69200,69900,68700,69400,3552,184604.0,2660000.0
2011-09-30,70000,70200,69000,69500,3637,184870.0,2660000.0
2011-10-04,68000,69300,65900,67100,2555,178486.0,2660000.0
2011-10-05,66500,67700,63600,64400,5262,171304.0,2660000.0
2011-10-06,64500,65700,64500,65100,4482,173166.0,2660000.0
2011-10-07,65900,67300,65500,67000,4956,178220.0,2660000.0
2011-10-10,66000,67900,66000,67300,648,179018.0,2660000.0
2011-10-11,67300,68700,67300,68200,2289,181412.0,2660000.0
2011-10-12,68500,68500,67600,68000,1054,180880.0,2660000.0
2011-10-13,68100,69200,68000,69100,2533,183806.0,2660000.0
2011-10-14,69100,69400,68100,68200,973,181412.0,2660000.0
2011-10-17,68300,69400,68100,69400,1684,184604.0,2660000.0
2011-10-18,68200,68800,67800,68800,2305,183008.0,2660000.0
2011-10-19,68800,70500,68200,69500,1874,184870.0,2660000.0
2011-10-20,70500,70500,68900,68900,4114,183274.0,2660000.0
2011-10-21,68500,69300,68500,69100,3809,183806.0,2660000.0
2011-10-24,69100,70900,69100,70800,842,188328.0,2660000.0
2011-10-25,70800,71800,70800,70800,7013,188328.0,2660000.0
2011-10-26,71500,71500,70500,71200,1274,189392.0,2660000.0
2011-10-27,71600,73300,71600,72500,5419,192850.0,2660000.0
2011-10-28,72600,73800,72500,72900,968,193914.0,2660000.0
2011-10-31,74000,74000,72600,72600,2570,193116.0,2660000.0
2011-11-01,70300,73800,70300,72900,3779,193914.0,2660000.0
2011-11-02,70800,73700,70800,73500,1822,195510.0,2660000.0
2011-11-03,74000,74900,72200,72700,6754,193382.0,2660000.0
2011-11-04,73200,74500,72800,74500,998,198170.0,2660000.0
2011-11-07,75000,76600,75000,76500,1529,203490.0,2660000.0
2011-11-08,73800,76500,73800,76200,3350,202692.0,2660000.0
2011-11-09,75400,76200,75100,76200,3203,202692.0,2660000.0
2011-11-10,74200,76500,74000,76000,7569,202160.0,2660000.0
2011-11-11,75100,76000,75100,76000,981,202160.0,2660000.0
2011-11-14,77900,77900,76000,76100,2317,202426.0,2660000.0
2011-11-15,75000,78500,75000,77500,350,206150.0,2660000.0
2011-11-16,77600,78000,77000,77000,2651,204820.0,2660000.0
2011-11-17,77000,79000,75900,77700,300,206682.0,2660000.0
2011-11-18,75300,78200,75300,77500,1899,206150.0,2660000.0
2011-11-21,76400,77600,76400,77500,4588,206150.0,2660000.0
2011-11-22,77700,78000,77000,78000,6879,207480.0,2660000.0
2011-11-23,78000,78000,76200,77200,3347,205352.0,2660000.0
2011-11-24,77700,78200,76500,77500,1095,206150.0,2660000.0
2011-11-25,78300,79800,76300,79800,5315,212268.0,2660000.0
2011-11-28,79000,79800,78500,78900,2192,209874.0,2660000.0
2011-11-29,78900,79700,78800,79700,1000,212002.0,2660000.0
2011-11-30,78900,80400,78900,80100,2977,213066.0,2660000.0
2011-12-01,79900,82000,79900,82000,4398,218120.0,2660000.0
2011-12-02,81700,83400,81700,82700,1809,219982.0,2660000.0
2011-12-05,81900,83700,80100,81000,1870,215460.0,2660000.0
2011-12-06,81500,81500,80000,81100,780,215726.0,2660000.0
2011-12-07,81500,82400,80900,82300,2076,218918.0,2660000.0
2011-12-08,81000,83100,81000,83100,467,221046.0,2660000.0
2011-12-09,83100,83100,81500,82800,344,220248.0,2660000.0
2011-12-12,81800,83000,81400,82800,812,220248.0,2660000.0
2011-12-13,81400,82900,80200,81800,188,217588.0,2660000.0
2011-12-14,80000,82200,79100,79200,824,210672.0,2660000.0
2011-12-15,78100,82400,78100,79600,715,211736.0,2660000.0
2011-12-16,80000,80000,78100,78100,337,207746.0,2660000.0
2011-12-19,78000,82900,75400,76700,5096,204022.0,2660000.0
2011-12-20,76700,79600,76700,78400,223,208544.0,2660000.0
2011-12-21,77400,80300,77400,78600,846,209076.0,2660000.0
2011-12-22,77600,79900,77000,79900,522,212534.0,2660000.0
2011-12-23,82000,82100,77800,78000,3450,207480.0,2660000.0
2011-12-26,77700,78500,77700,78100,206,207746.0,2660000.0
2011-12-27,78600,79000,77600,78100,428,207746.0,2660000.0
2011-12-28,79700,81900,77000,78300,316,208278.0,2660000.0
2011-12-29,76200,79300,76200,79000,222,210140.0,2660000.0
2012-01-02,79000,79000,78000,78800,8,209608.0,2660000.0
2012-01-03,77600,79300,77000,79100,419,210406.0,2660000.0
2012-01-04,78100,80500,77900,79000,1346,210140.0,2660000.0
2012-01-05,80500,80800,79500,79900,1002,212534.0,2660000.0
2012-01-06,90000,90000,81100,81900,4192,217854.0,2660000.0
2012-01-09,81200,84000,79000,81200,1088,215992.0,2660000.0
2012-01-10,79300,80900,79300,80500,1058,214130.0,2660000.0
2012-01-11,81900,81900,79500,79600,645,211736.0,2660000.0
2012-01-12,80100,80100,78900,79700,692,212002.0,2660000.0
2012-01-13,79000,80600,79000,80300,1030,213598.0,2660000.0
2012-01-16,80300,80300,78900,79300,1245,210938.0,2660000.0
2012-01-17,82500,82500,79100,81000,566,215460.0,2660000.0
2012-01-18,81400,81400,80200,80400,2039,213864.0,2660000.0
2012-01-19,81000,81800,80400,81800,1956,217588.0,2660000.0
2012-01-20,81800,84000,80800,84000,3483,223440.0,2660000.0
2012-01-25,84000,87000,83400,85600,1934,227696.0,2660000.0
2012-01-26,85600,87000,84700,86400,581,229824.0,2660000.0
2012-01-27,87500,87500,85200,86500,582,230090.0,2660000.0
2012-01-30,86500,86800,85100,86500,1896,230090.0,2660000.0
2012-01-31,86700,86700,84300,85900,573,228494.0,2660000.0
2012-02-01,87000,87000,84800,86000,3425,228760.0,2660000.0
2012-02-02,84400,86600,84400,85900,1609,228494.0,2660000.0
2012-02-03,86500,87000,85700,86000,701,228760.0,2660000.0
2012-02-06,86600,86600,84900,86200,3507,229292.0,2660000.0
2012-02-07,86200,86500,85000,86400,1413,229824.0,2660000.0
2012-02-08,86000,86700,86000,86400,473,229824.0,2660000.0
2012-02-09,85400,86900,85200,86800,1410,230888.0,2660000.0
2012-02-10,87200,87300,86000,86500,170,230090.0,2660000.0
2012-02-13,87500,87500,85600,86600,650,230356.0,2660000.0
2012-02-14,86100,86800,85900,86600,988,230356.0,2660000.0
2012-02-15,86700,86700,85100,86200,357,229292.0,2660000.0
2012-02-16,86000,86000,84800,85000,303,226100.0,2660000.0
2012-02-17,85000,86300,84000,85100,884,226366.0,2660000.0
2012-02-20,85000,85900,84900,85700,894,227962.0,2660000.0
2012-02-21,86200,87000,85300,86200,771,229292.0,2660000.0
2012-02-22,85600,86700,85000,86700,3270,230622.0,2660000.0
2012-02-23,86500,87000,85700,87000,3546,231420.0,2660000.0
2012-02-24,87900,88500,86900,87800,1007,233548.0,2660000.0
2012-02-27,87100,87700,86000,87500,987,232750.0,2660000.0
2012-02-28,86300,87400,85900,85900,912,228494.0,2660000.0
2012-02-29,86300,86300,85600,86100,459,229026.0,2660000.0
2012-03-02,86100,87000,85500,86200,459,229292.0,2660000.0
2012-03-05,86200,86400,85100,86300,1891,229558.0,2660000.0
2012-03-06,87800,87800,86000,87800,2325,233548.0,2660000.0
2012-03-07,87800,88700,87700,88400,2002,235144.0,2660000.0
2012-03-08,88500,89200,88100,88100,2131,234346.0,2660000.0
2012-03-09,87000,88700,87000,88700,244,235942.0,2660000.0
2012-03-12,89200,89200,87600,88700,219,235942.0,2660000.0
2012-03-13,88600,88700,88000,88700,464,235942.0,2660000.0
2012-03-14,88800,88800,88100,88600,1015,235676.0,2660000.0
2012-03-15,88600,89300,87900,89000,1103,236740.0,2660000.0
2012-03-16,89000,89900,88200,89000,357,236740.0,2660000.0
2012-03-19,88200,89000,87000,88600,311,235676.0,2660000.0
2012-03-20,87800,89800,87800,89000,1066,236740.0,2660000.0
2012-03-21,88100,89700,88000,89000,554,236740.0,2660000.0
2012-03-22,88500,89400,87800,89400,323,237804.0,2660000.0
2012-03-23,88500,89100,88100,89000,156,236740.0,2660000.0
2012-03-26,88500,89300,88300,89300,365,237538.0,2660000.0
2012-03-27,89400,89900,88500,89400,914,237804.0,2660000.0
2012-03-28,88600,89700,88600,89200,362,237272.0,2660000.0
2012-03-29,88600,89500,88600,89000,496,236740.0,2660000.0
2012-03-30,89000,89500,88700,89100,459,237006.0,2660000.0
2012-04-02,89100,89100,83600,88600,845,235676.0,2660000.0
2012-04-03,87000,88500,85900,88500,1237,235410.0,2660000.0
2012-04-04,88400,88400,86400,87700,356,233282.0,2660000.0
2012-04-05,85200,87800,85200,87800,403,233548.0,2660000.0
