SKC(011790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-15,41100,41550,40650,40900,110511,1500590.0,36689237.0
2015-05-18,40900,41000,39500,39700,211341,1456563.0,36689237.0
2015-05-19,39300,41500,39300,41400,219802,1518934.0,36689237.0
2015-05-20,40700,41200,39900,40750,169427,1495086.0,36689237.0
2015-05-21,39550,41250,39550,40600,123841,1490313.0,36707222.0
2015-05-22,41000,42800,40500,41450,212082,1521514.0,36707222.0
2015-05-26,41400,41600,40350,40550,143297,1488478.0,36707222.0
2015-05-27,40050,40350,38700,38900,185731,1427911.0,36707222.0
2015-05-28,39150,39400,38700,39100,127767,1435252.0,36707222.0
2015-05-29,38900,40000,38650,39050,136182,1433417.0,36707222.0
2015-06-01,39100,39350,38050,38300,136536,1405887.0,36707222.0
2015-06-02,38350,40850,38300,40050,377923,1470124.0,36707222.0
2015-06-03,40200,41150,39150,39350,175059,1444429.0,36707222.0
2015-06-04,39500,40150,38850,39000,106721,1432985.0,36743193.0
2015-06-05,38500,39800,38150,38350,172601,1409101.0,36743193.0
2015-06-08,38600,38750,36450,36550,421612,1342964.0,36743193.0
2015-06-09,36800,37950,36700,37800,366801,1388893.0,36743193.0
2015-06-10,38050,38100,35900,36500,293115,1341127.0,36743193.0
2015-06-11,36700,36950,35200,35600,373832,1308058.0,36743193.0
2015-06-12,35900,36300,35150,35500,249485,1304383.0,36743193.0
2015-06-15,35200,36850,35200,36000,176537,1323402.0,36761178.0
2015-06-16,36250,36350,34150,34450,269101,1266423.0,36761178.0
2015-06-17,34800,34800,33100,34050,517175,1251718.0,36761178.0
2015-06-18,34400,34900,33850,34300,401807,1260908.0,36761178.0
2015-06-19,34800,35950,34450,35600,415701,1308698.0,36761178.0
2015-06-22,36400,36450,34800,35000,295278,1286641.0,36761178.0
2015-06-23,35450,36400,34950,36400,329825,1338107.0,36761178.0
2015-06-24,36600,36950,36150,36500,271041,1341783.0,36761178.0
2015-06-25,36500,37650,36150,37600,282408,1382220.0,36761178.0
2015-06-26,37800,38000,37100,37600,281171,1382220.0,36761178.0
2015-06-29,36650,37300,35450,35450,306623,1303184.0,36761178.0
2015-06-30,35300,37100,34750,36800,257113,1352811.0,36761178.0
2015-07-01,37350,38900,37150,38650,315723,1420820.0,36761178.0
2015-07-02,39050,39050,37950,38750,285110,1424496.0,36761178.0
2015-07-03,38950,39150,38250,38500,194033,1415305.0,36761178.0
2015-07-06,38000,38150,36900,37350,199601,1373030.0,36761178.0
2015-07-07,37750,38200,36600,37800,262084,1389573.0,36761178.0
2015-07-08,37850,38450,36500,36750,223959,1350973.0,36761178.0
2015-07-09,36000,36350,35300,36000,268659,1323402.0,36761178.0
2015-07-10,35800,37400,35750,36950,255025,1358326.0,36761178.0
2015-07-13,36500,37750,36300,37700,136576,1385896.0,36761178.0
2015-07-14,38000,38100,36700,36750,224135,1350973.0,36761178.0
2015-07-15,36950,37600,36600,36600,169726,1345459.0,36761178.0
2015-07-16,36850,39950,36600,39500,569203,1452067.0,36761178.0
2015-07-17,39900,39900,38700,39500,340752,1452067.0,36761178.0
2015-07-20,39650,41750,39650,40100,364930,1474123.0,36761178.0
2015-07-21,40500,40600,39550,40350,127161,1483314.0,36761178.0
2015-07-22,39900,40350,39000,39000,165207,1433686.0,36761178.0
2015-07-23,39000,40150,37850,39350,170220,1446552.0,36761178.0
2015-07-24,39000,39750,38300,39100,148419,1437362.0,36761178.0
2015-07-27,39300,39850,38800,39600,151025,1455743.0,36761178.0
2015-07-28,39150,39300,37600,37800,196107,1389573.0,36761178.0
2015-07-29,38100,38700,37500,37700,121631,1385896.0,36761178.0
2015-07-30,37800,38350,36900,37300,110540,1371192.0,36761178.0
2015-07-31,37300,37650,35500,35650,261560,1310536.0,36761178.0
2015-08-03,35450,35550,33350,33350,425972,1226585.0,36779163.0
2015-08-04,33200,34200,33100,34100,203170,1254169.0,36779163.0
2015-08-05,34050,34800,33400,34600,162478,1272559.0,36779163.0
2015-08-06,34650,37100,34650,36200,319012,1331406.0,36779163.0
2015-08-07,36150,37400,35250,36150,275558,1329567.0,36779163.0
2015-08-10,36450,37400,36150,36600,190133,1346117.0,36779163.0
2015-08-11,37150,37950,36800,37550,222578,1381058.0,36779163.0
2015-08-12,37550,38000,35700,36200,197046,1331406.0,36779163.0
2015-08-13,36400,38950,36250,38600,228564,1419676.0,36779163.0
2015-08-17,38600,38850,37850,38550,157296,1417837.0,36779163.0
2015-08-18,38800,39400,37700,38950,203036,1432548.0,36779163.0
2015-08-19,38250,38850,36150,36900,277740,1357151.0,36779163.0
2015-08-20,36550,36900,35450,35950,190039,1322211.0,36779163.0
2015-08-21,34700,35400,33850,34350,261666,1263364.0,36779163.0
2015-08-24,33600,35550,33600,35300,260869,1298304.0,36779163.0
2015-08-25,35500,36350,34400,35500,162947,1305660.0,36779163.0
2015-08-26,35100,37300,35050,36900,154152,1357151.0,36779163.0
2015-08-27,37050,37600,36450,36550,157645,1344278.0,36779163.0
2015-08-28,37400,38100,37200,37800,201590,1390252.0,36779163.0
2015-08-31,37500,38450,37500,38350,133588,1410481.0,36779163.0
2015-09-01,38000,38400,37400,37650,113640,1384735.0,36779163.0
2015-09-02,36900,38450,36650,37850,96977,1392091.0,36779163.0
2015-09-03,37950,38150,37000,37350,98286,1373702.0,36779163.0
2015-09-04,37150,37600,35500,36000,183231,1324050.0,36779163.0
2015-09-07,35600,36700,35400,36350,102743,1336923.0,36779163.0
2015-09-08,36600,37150,34550,35550,152817,1307499.0,36779163.0
2015-09-09,36000,36450,35250,36400,201417,1338762.0,36779163.0
2015-09-10,35700,36900,35450,36900,176589,1357151.0,36779163.0
2015-09-11,36500,37400,36450,37150,93956,1366346.0,36779163.0
2015-09-14,37400,38150,37200,37500,114202,1379219.0,36779163.0
2015-09-15,37550,38600,37550,38450,168798,1414159.0,36779163.0
2015-09-16,38550,38700,37750,37750,236855,1388413.0,36779163.0
2015-09-17,38300,40450,37750,39050,344500,1436226.0,36779163.0
2015-09-18,38900,39450,38350,38800,137446,1427032.0,36779163.0
2015-09-21,38050,39150,38000,38800,113136,1427032.0,36779163.0
2015-09-22,39000,39800,38650,38950,114533,1432548.0,36779163.0
2015-09-23,38300,39700,38200,39550,192423,1454616.0,36779163.0
2015-09-24,39600,40000,38800,39350,194900,1447260.0,36779163.0
2015-09-25,39400,40150,39350,40000,134822,1471167.0,36779163.0
2015-09-30,39200,39600,37600,38100,301206,1401286.0,36779163.0
2015-10-01,38300,38750,37650,38650,204022,1421515.0,36779163.0
2015-10-02,38750,38750,37650,37850,147198,1392091.0,36779163.0
2015-10-05,38000,39200,38000,38800,162734,1427032.0,36779163.0
2015-10-06,39200,39650,38250,38350,125003,1410481.0,36779163.0
2015-10-07,38350,38700,37750,37750,67852,1388413.0,36779163.0
2015-10-08,37900,38300,37600,38050,80336,1399447.0,36779163.0
2015-10-12,38400,38450,37350,37650,160685,1384735.0,36779163.0
2015-10-13,37650,37800,36700,37000,138794,1360829.0,36779163.0
2015-10-14,36850,37450,36700,37200,81473,1368185.0,36779163.0
2015-10-15,37200,37900,36900,37550,107042,1381058.0,36779163.0
2015-10-16,37700,37900,37000,37000,97816,1360829.0,36779163.0
2015-10-19,37200,38150,37150,37350,110711,1373702.0,36779163.0
2015-10-20,37450,37750,36350,36550,158410,1344278.0,36779163.0
2015-10-21,36550,37950,36400,37700,133954,1386574.0,36779163.0
2015-10-22,37300,37700,36600,37150,124885,1366346.0,36779163.0
2015-10-23,37650,38600,37300,38200,171242,1404964.0,36779163.0
2015-10-26,38500,38500,37750,37950,58805,1395769.0,36779163.0
2015-10-27,38000,38150,36900,36900,86428,1357151.0,36779163.0
2015-10-28,36950,37500,36700,37000,78939,1360829.0,36779163.0
2015-10-29,38050,38150,37300,37750,198262,1388413.0,36779163.0
2015-10-30,37750,38650,37750,38450,180976,1414159.0,36779163.0
2015-11-02,38650,39500,38500,39100,246543,1438065.0,36779163.0
2015-11-03,39300,39500,38100,39300,204037,1445421.0,36779163.0
2015-11-04,39400,39700,38950,39500,136699,1452777.0,36779163.0
2015-11-05,39250,39350,38500,38700,88766,1423354.0,36779163.0
2015-11-06,38600,39100,38500,38500,52057,1415998.0,36779163.0
2015-11-09,38350,38450,37200,37300,82620,1371863.0,36779163.0
2015-11-10,36800,37300,36500,36650,83840,1347956.0,36779163.0
2015-11-11,36600,37050,36400,36650,59880,1347956.0,36779163.0
2015-11-12,36950,37050,36500,37050,38127,1362668.0,36779163.0
2015-11-13,36700,36700,36000,36150,55950,1329567.0,36779163.0
2015-11-16,35650,36700,35600,36550,58247,1344278.0,36779163.0
2015-11-17,36800,37450,36400,37150,62784,1366346.0,36779163.0
2015-11-18,37300,37350,35600,35600,209447,1309338.0,36779163.0
2015-11-19,35950,36650,35900,36600,88768,1346117.0,36779163.0
2015-11-20,36700,37050,36550,36750,44126,1351634.0,36779163.0
2015-11-23,36600,37050,35850,36100,102680,1327728.0,36779163.0
2015-11-24,36000,36250,35550,36250,127669,1333245.0,36779163.0
2015-11-25,36000,36600,35800,36200,113170,1331406.0,36779163.0
2015-11-26,36200,36750,36000,36750,105879,1351634.0,36779163.0
2015-11-27,36750,36750,35750,35850,118054,1319178.0,36797148.0
2015-11-30,35600,35750,35050,35250,137020,1297099.0,36797148.0
2015-12-01,35300,35750,35250,35600,127877,1309978.0,36797148.0
2015-12-02,35400,35500,34700,34750,213863,1278701.0,36797148.0
2015-12-03,34550,35150,34200,34900,135500,1284220.0,36797148.0
2015-12-04,34650,35000,34200,34600,78372,1273181.0,36797148.0
2015-12-07,34700,35150,34300,34800,81785,1280541.0,36797148.0
2015-12-08,34500,35000,34200,34300,54189,1262142.0,36797148.0
2015-12-09,34350,34850,34250,34800,75355,1280541.0,36797148.0
2015-12-10,34800,34900,33450,33600,178345,1236384.0,36797148.0
2015-12-11,33700,34200,33700,34150,112594,1256623.0,36797148.0
2015-12-14,33750,33800,32650,33050,133797,1216146.0,36797148.0
2015-12-15,32750,33300,32750,33150,59092,1219825.0,36797148.0
2015-12-16,33550,34000,33300,33900,108368,1247423.0,36797148.0
2015-12-17,34150,34200,33000,33550,151767,1234544.0,36797148.0
2015-12-18,33150,34100,33050,34100,128983,1254783.0,36797148.0
2015-12-21,34050,34250,33500,33850,111393,1245583.0,36797148.0
2015-12-22,33800,34000,32850,33050,228847,1216146.0,36797148.0
2015-12-23,33150,33800,33000,33500,159564,1232704.0,36797148.0
2015-12-24,33850,34100,33500,33800,92026,1243744.0,36797148.0
2015-12-28,33550,33950,33400,33900,92233,1247423.0,36797148.0
2015-12-29,33600,34100,33200,33750,81565,1241904.0,36797148.0
2015-12-30,33800,34350,33400,33800,90873,1243744.0,36797148.0
2016-01-04,33550,34000,32750,32850,113224,1208786.0,36797148.0
2016-01-05,32550,32850,31150,31650,452752,1164630.0,36797148.0
2016-01-06,31700,31700,30650,31300,292454,1151751.0,36797148.0
2016-01-07,31250,32150,31050,31900,138389,1173829.0,36797148.0
2016-01-08,31050,32200,31050,32000,103413,1177509.0,36797148.0
2016-01-11,31600,32350,31450,32250,86689,1186708.0,36797148.0
2016-01-12,32250,32550,32000,32050,84021,1179349.0,36797148.0
2016-01-13,32250,32650,32200,32450,72035,1194067.0,36797148.0
2016-01-14,31850,32050,31300,31500,110865,1159110.0,36797148.0
2016-01-15,31750,31850,30850,31650,154959,1164630.0,36797148.0
2016-01-18,31500,31500,30600,31050,103641,1142551.0,36797148.0
2016-01-19,30800,31200,30300,30900,115984,1137032.0,36797148.0
2016-01-20,30650,30850,29000,29750,174847,1094715.0,36797148.0
2016-01-21,29700,30150,29300,29700,79675,1092875.0,36797148.0
2016-01-22,29900,30300,29600,30250,132138,1113114.0,36797148.0
2016-01-25,30600,31450,30550,31250,104520,1149911.0,36797148.0
2016-01-26,31000,31150,30050,30350,110248,1116793.0,36797148.0
2016-01-27,30650,31500,30450,30900,179093,1137032.0,36797148.0
2016-01-28,30650,31300,30600,31200,91099,1148071.0,36797148.0
2016-01-29,31200,31300,30650,30850,73320,1135192.0,36797148.0
2016-02-01,31050,31450,30600,31350,143270,1153591.0,36797148.0
2016-02-02,31000,31200,29200,29500,363511,1085516.0,36797148.0
2016-02-03,29050,29450,28650,29350,118842,1079996.0,36797148.0
2016-02-04,30150,30450,29800,29950,131716,1102075.0,36797148.0
2016-02-05,30200,30550,29600,29900,153930,1100235.0,36797148.0
2016-02-11,29000,29400,28650,29100,128455,1070797.0,36797148.0
2016-02-12,28750,29000,27800,27800,225023,1022961.0,36797148.0
2016-02-15,28200,29450,28150,29300,150069,1078156.0,36797148.0
2016-02-16,29200,29750,29050,29450,93961,1083676.0,36797148.0
2016-02-17,29300,30350,29050,30250,171701,1113114.0,36797148.0
2016-02-18,30500,31000,30200,30500,158461,1122313.0,36797148.0
2016-02-19,30600,31450,30200,31250,151779,1149911.0,36797148.0
2016-02-22,31000,31150,30500,30850,111498,1135192.0,36797148.0
2016-02-23,31250,31300,30650,31150,125925,1146231.0,36797148.0
2016-02-24,31100,31300,30750,31100,79404,1144391.0,36797148.0
2016-02-25,31550,32100,31050,31750,189964,1168309.0,36797148.0
2016-02-26,31900,31900,31100,31300,99602,1151751.0,36797148.0
2016-02-29,31300,31650,30750,31100,163713,1144391.0,36797148.0
2016-03-02,31400,31650,31050,31100,175244,1144391.0,36797148.0
2016-03-03,31100,31250,30700,31150,124797,1146231.0,36797148.0
2016-03-04,31050,31550,30650,31350,174968,1153591.0,36797148.0
2016-03-07,31300,31850,30700,31150,206602,1146231.0,36797148.0
2016-03-08,31000,31550,30650,31400,152962,1155430.0,36797148.0
2016-03-09,31300,32400,31000,32250,242648,1186708.0,36797148.0
2016-03-10,32500,32550,31800,32350,181216,1190388.0,36797148.0
2016-03-11,32050,32300,31450,31550,203401,1160950.0,36797148.0
2016-03-14,31550,31600,30350,30600,345691,1125993.0,36797148.0
2016-03-15,30550,30700,30000,30200,222739,1111274.0,36797148.0
2016-03-16,30250,30450,29600,29750,238950,1094715.0,36797148.0
2016-03-17,30000,30300,29800,30000,302693,1103914.0,36797148.0
2016-03-18,30300,31000,30300,30850,386997,1135192.0,36797148.0
2016-03-21,31100,31500,30400,30650,300128,1127833.0,36797148.0
2016-03-22,30650,31050,30550,30950,133644,1138872.0,36797148.0
2016-03-23,31000,31250,30700,31050,152923,1142551.0,36797148.0
2016-03-24,30950,31350,30800,31100,160020,1144391.0,36797148.0
2016-03-25,31100,31650,30900,31400,180389,1156560.0,36833119.0
2016-03-28,31600,31700,31000,31300,117076,1152877.0,36833119.0
2016-03-29,31300,31450,30800,31000,136987,1141827.0,36833119.0
2016-03-30,31100,32800,31050,32600,449431,1200760.0,36833119.0
2016-03-31,32250,32400,31750,31800,252786,1171293.0,36833119.0
2016-04-01,31800,32000,29650,29950,656856,1103152.0,36833119.0
2016-04-04,29950,30350,29500,30200,278051,1112360.0,36833119.0
2016-04-05,30050,30500,29400,29550,280975,1088419.0,36833119.0
2016-04-06,29450,29750,29250,29550,227658,1088419.0,36833119.0
2016-04-07,29700,29700,29300,29450,186126,1084735.0,36833119.0
2016-04-08,29300,29950,29250,29800,187078,1097627.0,36833119.0
2016-04-11,29950,29950,29150,29250,253803,1078421.0,36869090.0
2016-04-12,29250,29450,29150,29450,101420,1085795.0,36869090.0
2016-04-14,29600,30250,29600,30250,230100,1115290.0,36869090.0
2016-04-15,30150,30550,30100,30100,163579,1110842.0,36905061.0
2016-04-18,29950,30600,29800,30050,185475,1108997.0,36905061.0
2016-04-19,30150,30350,30050,30350,166667,1120069.0,36905061.0
2016-04-20,30450,30650,30050,30200,190431,1114533.0,36905061.0
2016-04-21,30300,30500,29950,30050,193270,1108997.0,36905061.0
2016-04-22,30150,30300,29950,30100,118940,1110842.0,36905061.0
2016-04-25,30150,30350,29950,30150,85466,1112688.0,36905061.0
2016-04-26,30400,30400,29500,29650,274156,1094235.0,36905061.0
2016-04-27,29550,29600,28950,29000,267284,1070247.0,36905061.0
2016-04-28,29150,29400,28200,28300,357086,1044413.0,36905061.0
2016-04-29,28250,28700,28000,28050,293698,1035187.0,36905061.0
2016-05-02,28050,28450,27750,28200,211851,1040723.0,36905061.0
2016-05-03,28350,28600,28250,28400,255629,1049125.0,36941032.0
2016-05-04,28150,28550,28050,28100,148318,1038043.0,36941032.0
2016-05-09,28200,28300,27150,27400,295608,1012184.0,36941032.0
2016-05-10,27300,27800,27250,27450,221696,1014031.0,36941032.0
2016-05-11,27850,29500,27800,29400,1350707,1086066.0,36941032.0
2016-05-12,29000,29450,28600,29450,374879,1088443.0,36959017.0
2016-05-13,29450,29500,28700,28900,242324,1068116.0,36959017.0
2016-05-16,28800,29200,28550,29050,167219,1073659.0,36959017.0
2016-05-17,29400,29450,28600,28850,177391,1066268.0,36959017.0
2016-05-18,28650,28700,28050,28300,242607,1045940.0,36959017.0
2016-05-19,28000,28200,27500,27950,284921,1033005.0,36959017.0
2016-05-20,27900,28350,27650,27800,183665,1027461.0,36959017.0
2016-05-23,28050,28050,27700,27850,167416,1029309.0,36959017.0
2016-05-24,27750,27950,27600,27700,152516,1023765.0,36959017.0
2016-05-25,27900,28050,27700,27800,234878,1027461.0,36959017.0
2016-05-26,27950,28000,27750,27900,182229,1032160.0,36994988.0
2016-05-27,27950,28200,27800,28000,297106,1035860.0,36994988.0
2016-05-30,28050,28150,27650,27650,120319,1022911.0,36994988.0
2016-05-31,27600,27800,27400,27750,171441,1026611.0,36994988.0
2016-06-01,27850,28000,27600,27850,112079,1030310.0,36994988.0
2016-06-02,27850,27900,27550,27650,93557,1022911.0,36994988.0
2016-06-03,27650,27900,27600,27800,117615,1028461.0,36994988.0
2016-06-07,27950,28250,27800,28100,122330,1039559.0,36994988.0
2016-06-08,28100,28950,28050,28900,242099,1069155.0,36994988.0
2016-06-09,28900,29350,28750,29350,375873,1085803.0,36994988.0
2016-06-10,29200,29250,28650,28800,199158,1065456.0,36994988.0
2016-06-13,28500,28600,27950,28000,207546,1035860.0,36994988.0
2016-06-14,27850,28000,27100,27200,277411,1020940.0,37534555.0
2016-06-15,27250,27550,27100,27450,112916,1030324.0,37534555.0
2016-06-16,27450,27600,27000,27100,117788,1017186.0,37534555.0
2016-06-17,27300,27450,27150,27150,99861,1019063.0,37534555.0
2016-06-20,27250,28200,27250,28150,123793,1056598.0,37534555.0
2016-06-21,28350,28350,28050,28250,124676,1060351.0,37534555.0
2016-06-22,28150,28550,28050,28350,147001,1064105.0,37534555.0
2016-06-23,28050,28300,27700,27850,149164,1045337.0,37534555.0
2016-06-24,28100,28250,25950,26300,473666,987159.0,37534555.0
2016-06-27,25700,26550,25550,26550,196942,996542.0,37534555.0
2016-06-28,26150,26700,26000,26650,106303,1000296.0,37534555.0
2016-06-29,26850,27400,26600,26900,188843,1009680.0,37534555.0
2016-06-30,27250,27350,27000,27050,120232,1015310.0,37534555.0
2016-07-01,27200,27650,27150,27450,119675,1030324.0,37534555.0
2016-07-04,27350,27800,27200,27450,168639,1030324.0,37534555.0
2016-07-05,27450,27700,27250,27450,101468,1030324.0,37534555.0
2016-07-06,27300,27450,26600,26850,148829,1007803.0,37534555.0
2016-07-07,27100,27450,26950,27250,131200,1022817.0,37534555.0
2016-07-08,27150,27250,26550,26600,136771,998419.0,37534555.0
2016-07-11,26900,27050,26550,26750,114415,1004049.0,37534555.0
2016-07-12,26750,27200,26650,27150,117828,1019063.0,37534555.0
2016-07-13,27250,27800,27250,27700,168687,1039707.0,37534555.0
2016-07-14,27800,28300,27700,28150,174464,1056598.0,37534555.0
2016-07-15,28200,28250,27850,27850,111121,1045337.0,37534555.0
2016-07-18,27900,28200,27750,27750,69650,1041584.0,37534555.0
2016-07-19,27750,27850,27100,27100,181882,1017186.0,37534555.0
2016-07-20,27200,27300,27050,27200,87953,1020940.0,37534555.0
2016-07-21,27350,27850,27300,27750,144436,1041584.0,37534555.0
2016-07-22,27750,27750,27300,27450,72795,1030324.0,37534555.0
2016-07-25,27550,28300,27550,27800,119540,1043461.0,37534555.0
2016-07-26,28000,28300,27850,27950,151236,1049091.0,37534555.0
2016-07-27,28200,28950,28050,28850,362890,1082872.0,37534555.0
2016-07-28,28950,29200,28500,28750,173095,1079118.0,37534555.0
2016-07-29,29000,30350,29000,29900,732184,1122283.0,37534555.0
2016-08-01,30150,30350,29900,30200,268596,1133544.0,37534555.0
2016-08-02,30000,30850,29900,30300,337211,1137297.0,37534555.0
2016-08-03,30150,30800,29950,30650,299181,1150434.0,37534555.0
2016-08-04,30550,30850,30100,30650,186498,1150434.0,37534555.0
2016-08-05,30650,31250,30450,31100,270382,1167325.0,37534555.0
2016-08-08,31500,31600,30400,30450,281304,1142927.0,37534555.0
2016-08-09,30100,32150,29750,31750,951138,1191722.0,37534555.0
2016-08-10,31750,32300,31200,31250,397521,1172955.0,37534555.0
2016-08-11,31200,31250,30000,30000,441543,1126037.0,37534555.0
2016-08-12,30100,30650,29850,30000,296462,1126037.0,37534555.0
2016-08-16,30050,30400,29450,29500,255505,1107269.0,37534555.0
2016-08-17,29300,29500,28900,29200,190027,1096009.0,37534555.0
2016-08-18,29350,29450,28750,28800,184358,1080995.0,37534555.0
2016-08-19,28850,29250,28350,28900,229080,1084749.0,37534555.0
2016-08-22,28900,28900,28300,28350,185346,1064105.0,37534555.0
2016-08-23,28350,28700,28250,28500,155918,1069735.0,37534555.0
2016-08-24,28500,28650,28000,28250,200976,1060351.0,37534555.0
2016-08-25,28250,28950,28150,28500,249142,1069735.0,37534555.0
2016-08-26,28500,28750,28100,28250,210063,1060351.0,37534555.0
2016-08-29,28050,28200,27200,27250,388795,1022817.0,37534555.0
2016-08-30,27400,27900,27250,27500,184958,1032200.0,37534555.0
2016-08-31,27350,27800,27350,27450,120770,1030324.0,37534555.0
2016-09-01,27350,27450,26950,27200,217654,1020940.0,37534555.0
2016-09-02,27300,27800,26750,27650,184330,1037830.0,37534555.0
2016-09-05,27750,28000,27650,28000,142675,1050968.0,37534555.0
2016-09-06,28000,28000,27400,27450,129991,1030324.0,37534555.0
2016-09-07,27450,27800,27350,27450,117648,1030324.0,37534555.0
2016-09-08,27350,27600,26950,27050,175636,1015310.0,37534555.0
2016-09-09,27000,27250,26750,27250,104379,1022817.0,37534555.0
2016-09-12,26950,27250,26600,26650,161067,1000296.0,37534555.0
2016-09-13,26950,27000,26250,26400,219314,990912.0,37534555.0
2016-09-19,26200,27100,26000,27100,238235,1017186.0,37534555.0
2016-09-20,27000,27300,26750,27100,143162,1017186.0,37534555.0
2016-09-21,27250,27800,26900,27650,273343,1037830.0,37534555.0
2016-09-22,27650,27950,27600,27700,141002,1039707.0,37534555.0
2016-09-23,27950,28050,27700,28000,130314,1050968.0,37534555.0
2016-09-26,28000,28100,27750,27900,57330,1047214.0,37534555.0
2016-09-27,27900,28700,27850,28650,215660,1075365.0,37534555.0
2016-09-28,28600,28750,28000,28450,141445,1067858.0,37534555.0
2016-09-29,28450,28650,28400,28600,141678,1073488.0,37534555.0
2016-09-30,28350,28500,28000,28300,126354,1062228.0,37534555.0
2016-10-04,28200,28800,28200,28700,208436,1077242.0,37534555.0
2016-10-05,28400,28750,28200,28650,132199,1075365.0,37534555.0
2016-10-06,28500,28550,27650,28050,231009,1052844.0,37534555.0
2016-10-07,28200,28250,27750,28150,109127,1056598.0,37534555.0
2016-10-10,28300,28350,27850,27950,101552,1049091.0,37534555.0
2016-10-11,28250,28300,27850,27900,90173,1047214.0,37534555.0
2016-10-12,28000,28550,27900,28400,117852,1065981.0,37534555.0
2016-10-13,28400,28400,27500,27550,176121,1034077.0,37534555.0
2016-10-14,27700,28600,27600,28600,207336,1073488.0,37534555.0
2016-10-17,28550,28950,28400,28700,206496,1077242.0,37534555.0
2016-10-18,28750,29650,28750,29600,380828,1111023.0,37534555.0
2016-10-19,29550,29600,29050,29450,200691,1105393.0,37534555.0
2016-10-20,29450,29450,28650,28950,241430,1086625.0,37534555.0
2016-10-21,28700,29250,28700,29250,124552,1097886.0,37534555.0
2016-10-24,29100,29450,28850,29000,128806,1088502.0,37534555.0
2016-10-25,29100,29100,28500,28600,129825,1073488.0,37534555.0
2016-10-26,28600,28650,27850,28050,159819,1052844.0,37534555.0
2016-10-27,27900,28400,27900,28300,77850,1062228.0,37534555.0
2016-10-28,28250,28250,27550,27700,163677,1039707.0,37534555.0
2016-10-31,27500,27700,26900,27050,128205,1015310.0,37534555.0
2016-11-01,26650,27450,26650,27400,107810,1028447.0,37534555.0
2016-11-02,27100,27400,26800,27250,157369,1022817.0,37534555.0
2016-11-03,27200,27500,27000,27500,81487,1032200.0,37534555.0
2016-11-04,27600,27700,27350,27550,85931,1034077.0,37534555.0
2016-11-07,27850,27950,27500,27800,62067,1043461.0,37534555.0
2016-11-08,27450,27800,27300,27450,130814,1030324.0,37534555.0
2016-11-09,27750,27750,26350,27250,304062,1022817.0,37534555.0
2016-11-10,27500,28650,27300,28650,305005,1075365.0,37534555.0
2016-11-11,28400,29250,27950,29100,390258,1092256.0,37534555.0
2016-11-14,29700,31650,29650,31100,1076972,1167325.0,37534555.0
2016-11-15,30950,31200,30600,31050,298325,1165448.0,37534555.0
2016-11-16,31050,32000,30750,31800,450510,1193599.0,37534555.0
2016-11-17,31750,32000,31450,31600,184898,1186092.0,37534555.0
2016-11-18,31400,31700,30750,31600,262582,1186092.0,37534555.0
2016-11-21,31200,31950,31200,31450,303442,1180462.0,37534555.0
2016-11-22,31400,31500,30850,31350,160357,1176708.0,37534555.0
2016-11-23,31150,31450,30850,31150,208624,1169201.0,37534555.0
2016-11-24,31100,31900,30450,31000,426104,1163571.0,37534555.0
2016-11-25,31100,31600,30600,31350,314026,1176708.0,37534555.0
2016-11-28,31300,31500,30800,30900,106085,1159818.0,37534555.0
2016-11-29,30650,31000,30550,30850,113278,1157941.0,37534555.0
2016-11-30,31000,31000,30100,30300,198009,1137297.0,37534555.0
2016-12-01,30300,31500,30300,31350,228956,1176708.0,37534555.0
2016-12-02,31200,31450,30550,30550,185987,1146681.0,37534555.0
2016-12-05,30450,31000,30000,30100,174236,1129790.0,37534555.0
2016-12-06,30250,31000,30250,30650,157424,1150434.0,37534555.0
2016-12-07,30650,31200,30500,31100,137573,1167325.0,37534555.0
2016-12-08,31450,31850,30800,30950,232659,1161694.0,37534555.0
2016-12-09,31050,31800,30900,31300,203949,1174832.0,37534555.0
2016-12-12,31750,32300,31450,32150,281308,1206736.0,37534555.0
2016-12-13,32150,32450,31850,32150,226127,1206736.0,37534555.0
2016-12-14,32350,32400,31200,31200,238297,1171078.0,37534555.0
2016-12-15,30900,32650,30750,32300,308887,1212366.0,37534555.0
2016-12-16,32200,32750,31950,32500,169891,1219873.0,37534555.0
2016-12-19,32700,32750,32100,32200,126206,1208613.0,37534555.0
2016-12-20,32000,32650,32000,32000,109129,1201106.0,37534555.0
2016-12-21,32000,32800,31850,32750,134909,1229257.0,37534555.0
2016-12-22,32800,33250,32500,33050,253206,1240517.0,37534555.0
2016-12-23,33050,33400,33000,33150,157375,1244270.0,37534555.0
2016-12-26,33150,33650,32650,33550,156806,1259284.0,37534555.0
2016-12-27,33550,33800,33100,33650,188778,1263038.0,37534555.0
2016-12-28,33200,33450,32750,33100,153023,1242394.0,37534555.0
2016-12-29,33100,33350,32500,33000,190754,1238640.0,37534555.0
2017-01-02,33000,34350,32550,33600,178061,1261161.0,37534555.0
2017-01-03,33600,34350,33300,33900,157876,1272421.0,37534555.0
2017-01-04,34200,34200,32500,32600,327433,1223626.0,37534555.0
2017-01-05,32800,33400,32350,32550,282152,1221750.0,37534555.0
2017-01-06,32500,33100,32150,32500,164119,1219873.0,37534555.0
2017-01-09,32550,32700,31450,31550,294467,1184215.0,37534555.0
