한국콜마(161890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-08,84100,86000,83800,85300,125931,1800211.0,21104461.0
2017-11-09,85800,85800,84800,85000,62008,1793879.0,21104461.0
2017-11-10,84800,85500,84100,85400,45553,1802321.0,21104461.0
2017-11-13,85900,88900,85400,87000,286216,1836088.0,21104461.0
2017-11-14,87800,87800,83800,84500,215864,1783327.0,21104461.0
2017-11-15,85000,85000,78600,79000,531702,1667252.0,21104461.0
2017-11-16,79400,80500,78100,79200,176334,1671473.0,21104461.0
2017-11-17,78800,80300,78800,79200,100419,1671473.0,21104461.0
2017-11-20,78900,80200,78900,80100,142095,1690467.0,21104461.0
2017-11-21,80100,80700,79800,80700,148983,1703130.0,21104461.0
2017-11-22,81100,81100,78100,78300,160105,1652479.0,21104461.0
2017-11-23,78300,81200,78300,80700,213337,1703130.0,21104461.0
2017-11-24,81000,81000,79500,79700,81073,1682026.0,21104461.0
2017-11-27,79900,81000,79600,80300,88290,1694688.0,21104461.0
2017-11-28,79800,82800,79500,81900,162649,1728455.0,21104461.0
2017-11-29,82500,86300,82500,85800,509702,1810763.0,21104461.0
2017-11-30,86900,87500,84600,86400,331918,1823425.0,21104461.0
2017-12-01,87300,87300,83300,86900,161163,1833978.0,21104461.0
2017-12-04,87400,88800,85500,88600,232435,1869855.0,21104461.0
2017-12-05,88000,88800,87000,87600,95201,1848751.0,21104461.0
2017-12-06,88100,88100,85100,87800,103999,1852972.0,21104461.0
2017-12-07,87800,88500,84100,84400,111391,1781217.0,21104461.0
2017-12-08,84200,86000,84200,84800,60582,1789658.0,21104461.0
2017-12-11,85000,86000,84100,86000,88971,1814984.0,21104461.0
2017-12-12,85500,85600,80400,81200,197748,1713682.0,21104461.0
2017-12-13,81500,83900,81400,83900,93311,1770664.0,21104461.0
2017-12-14,83800,85200,83100,84500,127578,1783327.0,21104461.0
2017-12-15,85500,85600,84300,84800,114300,1789658.0,21104461.0
2017-12-18,85900,87800,85000,85000,122465,1793879.0,21104461.0
2017-12-19,83900,84900,82300,82800,170045,1747449.0,21104461.0
2017-12-20,82800,83600,81900,82900,118997,1749560.0,21104461.0
2017-12-21,83000,83000,81200,81200,125652,1713682.0,21104461.0
2017-12-22,81300,81500,79000,80900,183601,1707351.0,21104461.0
2017-12-26,80900,81800,80400,81400,94855,1717903.0,21104461.0
2017-12-27,80100,81200,80100,81000,92732,1709461.0,21104461.0
2017-12-28,80700,82700,80700,82000,57361,1730566.0,21104461.0
2018-01-02,82900,85000,82900,85000,90401,1793879.0,21104461.0
2018-01-03,84000,85400,83300,85400,87705,1802321.0,21104461.0
2018-01-04,85600,85800,84000,84100,72495,1774885.0,21104461.0
2018-01-05,84200,85100,83100,84600,59457,1785437.0,21104461.0
2018-01-08,85000,85000,82000,82400,101108,1739008.0,21104461.0
2018-01-09,82800,83000,80700,81400,101459,1717903.0,21104461.0
2018-01-10,81700,85000,81500,85000,157122,1793879.0,21104461.0
2018-01-11,85500,88900,85400,88100,269688,1859303.0,21104461.0
2018-01-12,88100,88800,85500,87000,112992,1836088.0,21104461.0
2018-01-15,87400,87400,85000,86200,82133,1819205.0,21104461.0
2018-01-16,85700,88600,85600,88000,183968,1857193.0,21104461.0
2018-01-17,87900,90900,87400,90400,245685,1907843.0,21104461.0
2018-01-18,90000,90900,88000,88100,121871,1859303.0,21104461.0
2018-01-19,88900,92000,88500,91500,236741,1931058.0,21104461.0
2018-01-22,92300,95000,91100,92700,247006,1956384.0,21104461.0
2018-01-23,92700,93400,91300,92100,110275,1943721.0,21104461.0
2018-01-24,92800,92800,89800,92000,117561,1941610.0,21104461.0
2018-01-25,91100,93200,91100,91200,68119,1924727.0,21104461.0
2018-01-26,91000,92400,90800,91900,72982,1939500.0,21104461.0
2018-01-29,91900,92500,89000,89300,159896,1884628.0,21104461.0
2018-01-30,89300,90400,89000,89500,137949,1888849.0,21104461.0
2018-01-31,89000,90300,87900,89500,108042,1888849.0,21104461.0
2018-02-01,89500,91700,89500,91300,134163,1926837.0,21104461.0
2018-02-02,91300,91900,89900,90700,100278,1914175.0,21104461.0
2018-02-05,90200,90700,88900,89600,98239,1890960.0,21104461.0
2018-02-06,88000,88500,83300,86800,114800,1831867.0,21104461.0
2018-02-07,87300,88400,84700,84800,100706,1789658.0,21104461.0
2018-02-08,84800,86900,84300,86100,64939,1817094.0,21104461.0
2018-02-09,84200,86100,84100,85500,52850,1804431.0,21104461.0
2018-02-12,85500,86600,84200,86500,63943,1825536.0,21104461.0
2018-02-13,86500,86900,84800,84800,74089,1789658.0,21104461.0
2018-02-14,82200,83000,76100,77100,591026,1627154.0,21104461.0
2018-02-19,77500,79200,77500,78100,179775,1648258.0,21104461.0
2018-02-20,78500,79000,77000,77600,156739,1637706.0,21104461.0
2018-02-21,90600,98400,81900,82700,1401457,1745339.0,21104461.0
2018-02-22,83400,83400,78000,78700,438318,1660921.0,21104461.0
2018-02-23,78500,82900,78500,79500,365973,1677805.0,21104461.0
2018-02-26,78700,80200,78100,78700,192369,1660921.0,21104461.0
2018-02-27,79400,80400,78900,79000,119805,1667252.0,21104461.0
2018-02-28,78300,78600,77500,77600,159093,1637706.0,21104461.0
2018-03-02,76500,77500,76000,76500,111186,1614491.0,21104461.0
2018-03-05,76500,78300,76500,77500,93420,1635596.0,21104461.0
2018-03-06,77600,78300,77600,78100,69681,1648258.0,21104461.0
2018-03-07,77900,78800,76800,77100,96952,1627154.0,21104461.0
2018-03-08,77500,78000,76900,77300,124383,1631375.0,21104461.0
2018-03-09,78200,82300,78000,82000,330851,1730566.0,21104461.0
2018-03-12,83300,83800,82100,82700,157409,1745339.0,21104461.0
2018-03-13,83600,83800,82100,82900,146056,1749560.0,21104461.0
2018-03-14,82400,82400,80400,81000,126147,1709461.0,21104461.0
2018-03-15,81100,82300,79500,81900,126653,1728455.0,21104461.0
2018-03-16,82700,82700,80800,81600,74217,1722124.0,21104461.0
2018-03-19,81700,81800,80600,80700,74212,1703130.0,21104461.0
2018-03-20,79700,81700,79400,80100,83233,1690467.0,21104461.0
2018-03-21,80200,80800,79400,80000,86645,1688357.0,21104461.0
2018-03-22,80000,81200,79400,79500,83562,1677805.0,21104461.0
2018-03-23,77900,79400,77100,77200,118619,1629264.0,21104461.0
2018-03-26,77100,78200,76700,78000,71236,1646148.0,21104461.0
2018-03-27,78600,78900,77500,77800,131453,1641927.0,21104461.0
2018-03-28,77700,81100,77700,78400,292023,1654590.0,21104461.0
2018-03-29,78500,78600,77600,77800,107193,1641927.0,21104461.0
2018-03-30,78000,78500,77600,78100,118036,1648258.0,21104461.0
2018-04-02,80800,84000,80400,82600,488921,1743228.0,21104461.0
2018-04-03,82800,84500,81500,83700,240928,1766443.0,21104461.0
2018-04-04,84200,84700,82500,82500,177365,1741118.0,21104461.0
2018-04-05,83900,83900,80100,80900,128091,1707351.0,21104461.0
2018-04-06,80900,81300,79000,80300,77589,1694688.0,21104461.0
2018-04-09,79400,81400,79400,80900,77891,1707351.0,21104461.0
2018-04-10,81000,82000,79500,82000,88277,1730566.0,21104461.0
2018-04-11,81300,81800,80600,81100,69293,1711572.0,21104461.0
2018-04-12,80900,80900,79600,80100,99121,1690467.0,21104461.0
2018-04-13,80000,81800,79400,81600,134066,1722124.0,21104461.0
2018-04-16,82100,82300,80400,81000,116323,1709461.0,21104461.0
2018-04-17,80800,82000,79900,80400,99189,1696799.0,21104461.0
2018-04-18,80600,84400,80600,82900,331600,1749560.0,21104461.0
2018-04-19,83100,84300,81600,82200,143824,1734787.0,21104461.0
2018-04-20,82500,82700,80600,80900,103265,1707351.0,21104461.0
2018-04-23,81200,81900,79900,80200,92780,1692578.0,21104461.0
2018-04-24,79700,81900,79700,81000,102304,1709461.0,21104461.0
2018-04-25,80800,82500,80000,81900,95087,1728455.0,21104461.0
2018-04-26,82000,83400,82000,82700,108182,1745339.0,21104461.0
2018-04-27,83100,83700,81700,81800,68570,1726345.0,21104461.0
2018-04-30,82000,82400,80300,81800,85614,1726345.0,21104461.0
2018-05-02,81600,83900,81300,82400,112770,1739008.0,21104461.0
2018-05-03,82400,82600,80100,80200,107197,1692578.0,21104461.0
2018-05-04,82000,82400,80100,80300,124654,1694688.0,21104461.0
2018-05-08,81000,81100,79100,79200,93137,1671473.0,21104461.0
2018-05-09,79200,80000,78500,79500,64590,1677805.0,21104461.0
2018-05-10,79600,79800,78700,78900,66651,1665142.0,21104461.0
2018-05-11,79100,80600,79100,80100,57658,1690467.0,21104461.0
2018-05-14,80400,80500,79000,79200,66407,1671473.0,21104461.0
2018-05-15,79000,79700,78600,78800,47292,1663032.0,21104461.0
2018-05-16,79500,79500,76000,77900,95872,1644038.0,21104461.0
2018-05-17,77900,78100,76100,76500,126573,1614491.0,21104461.0
2018-05-18,76300,77900,76300,77600,59064,1637706.0,21104461.0
2018-05-21,78000,78300,77000,77300,61814,1631375.0,21104461.0
2018-05-23,77300,78000,76900,77600,89601,1637706.0,21104461.0
2018-05-24,77800,79300,77700,78100,95195,1648258.0,21104461.0
2018-05-25,77500,77800,77000,77100,86511,1627154.0,21104461.0
2018-05-28,77200,77600,76500,76800,63452,1620823.0,21104461.0
2018-05-29,76900,77400,76000,76000,85593,1603939.0,21104461.0
2018-05-30,76000,76500,74300,75100,98535,1584945.0,21104461.0
2018-05-31,75100,77900,75000,77100,141110,1627154.0,21104461.0
2018-06-01,77400,77500,76100,76900,75545,1622933.0,21104461.0
2018-06-04,76800,78800,76300,76700,120129,1618712.0,21104461.0
2018-06-05,76700,77900,76300,77400,88669,1633485.0,21104461.0
2018-06-07,76800,78300,76800,78100,97046,1648258.0,21104461.0
2018-06-08,78100,78700,76800,76800,73365,1620823.0,21104461.0
2018-06-11,77400,78300,77300,78300,67338,1652479.0,21104461.0
2018-06-12,78400,79100,77800,78400,67891,1654590.0,21104461.0
2018-06-14,78100,78100,77200,77500,85499,1635596.0,21104461.0
2018-06-15,77500,78300,76800,77000,57392,1625043.0,21104461.0
2018-06-18,77200,77800,74900,75600,101349,1595497.0,21104461.0
2018-06-19,75100,76000,70600,72000,125732,1519521.0,21104461.0
2018-06-20,72400,72600,70800,72300,81422,1525853.0,21104461.0
2018-06-21,71200,72300,71000,71000,56930,1498417.0,21104461.0
2018-06-22,70000,74200,69100,72900,172267,1538515.0,21104461.0
2018-06-25,73000,74300,71500,74200,110184,1565951.0,21104461.0
2018-06-26,74200,76000,73100,75700,90688,1597608.0,21104461.0
2018-06-27,77300,82600,77300,82400,591719,1739008.0,21104461.0
2018-06-28,82600,85000,82500,84000,293464,1772775.0,21104461.0
2018-06-29,84700,84700,82800,84500,137908,1783327.0,21104461.0
2018-07-02,83800,84000,81700,81800,209183,1726345.0,21104461.0
2018-07-03,82500,83300,81000,82400,125583,1739008.0,21104461.0
2018-07-04,81100,82800,80500,80800,141963,1705240.0,21104461.0
2018-07-05,80900,81500,75800,77100,193880,1627154.0,21104461.0
2018-07-06,78000,79500,77100,79300,141699,1673584.0,21104461.0
2018-07-09,78100,79600,77800,78200,108528,1650369.0,21104461.0
2018-07-10,78900,79300,78300,78300,60250,1652479.0,21104461.0
2018-07-11,78300,78300,76100,77500,69573,1635596.0,21104461.0
2018-07-12,78500,78600,77500,77800,91702,1641927.0,21104461.0
2018-07-13,78000,78200,76900,77300,62018,1631375.0,21104461.0
2018-07-16,77400,77800,75300,76100,100923,1606049.0,21104461.0
2018-07-17,76100,76400,73200,73600,129880,1553288.0,21104461.0
2018-07-18,73600,74200,71200,71400,127068,1506859.0,21104461.0
2018-07-19,71400,71800,68200,68600,151279,1447766.0,21104461.0
2018-07-20,68600,70800,68600,69700,116934,1470981.0,21104461.0
2018-07-23,70100,70100,68200,68200,83086,1439324.0,21104461.0
2018-07-24,67500,68600,66400,68200,111895,1439324.0,21104461.0
2018-07-25,68300,68800,67300,68200,76128,1439324.0,21104461.0
2018-07-26,68800,69200,66900,67400,96684,1422441.0,21104461.0
2018-07-27,67700,67700,65900,67300,151483,1420330.0,21104461.0
2018-07-30,67500,67500,66300,66800,61966,1409778.0,21104461.0
2018-07-31,67300,68300,66900,68200,103230,1439324.0,21104461.0
2018-08-01,68400,72600,68300,72400,266465,1527963.0,21104461.0
2018-08-02,72300,72500,69700,70300,102950,1483644.0,21104461.0
2018-08-03,70300,71100,69800,70800,62180,1494196.0,21104461.0
2018-08-06,70900,72200,70700,71000,72294,1498417.0,21104461.0
2018-08-07,70900,71500,69600,71000,45751,1498417.0,21104461.0
2018-08-08,70500,71400,70400,71400,62213,1506859.0,21104461.0
2018-08-09,71100,71300,70100,70200,80760,1568738.0,22346698.0
2018-08-10,70700,70800,69100,69200,59001,1546392.0,22346698.0
2018-08-13,69100,70600,68500,70600,72488,1577677.0,22346698.0
2018-08-14,70700,71400,68100,68300,99467,1526279.0,22346698.0
2018-08-16,68200,71100,66800,70800,159603,1582146.0,22346698.0
2018-08-17,70900,72500,70400,72200,127408,1613432.0,22346698.0
2018-08-20,72900,73200,71700,72500,100976,1620136.0,22346698.0
2018-08-21,72700,72900,71500,72000,79631,1608962.0,22346698.0
2018-08-22,72200,72200,70200,70400,84276,1573208.0,22346698.0
2018-08-23,71500,73400,71200,72600,193324,1622370.0,22346698.0
2018-08-24,72900,73400,71900,73200,75510,1635778.0,22346698.0
2018-08-27,73500,74100,72900,73900,84634,1651421.0,22346698.0
2018-08-28,74700,74700,72200,73700,107297,1646952.0,22346698.0
2018-08-29,73900,74500,73200,73200,60943,1635778.0,22346698.0
2018-08-30,74800,75700,74000,74000,118911,1653656.0,22346698.0
2018-08-31,73900,74900,73800,74300,90133,1660360.0,22346698.0
2018-09-03,74300,74300,73400,74100,41037,1655890.0,22346698.0
2018-09-04,74400,74500,73700,74500,34847,1664829.0,22346698.0
2018-09-05,74700,76600,74700,75000,208337,1676002.0,22346698.0
2018-09-06,75000,75400,74100,75200,62866,1680472.0,22346698.0
2018-09-07,76300,76300,74200,74800,60415,1671533.0,22346698.0
2018-09-10,74800,75100,73600,73900,67899,1651421.0,22346698.0
2018-09-11,73300,74900,73300,73400,58425,1640248.0,22346698.0
2018-09-12,74000,74400,73400,74400,42863,1662594.0,22346698.0
2018-09-13,75000,75200,73600,73800,73594,1649186.0,22346698.0
2018-09-14,74300,76200,74300,75800,95277,1693880.0,22346698.0
2018-09-17,75700,75800,74000,74500,52416,1664829.0,22346698.0
2018-09-18,73900,74700,73500,73800,64110,1649186.0,22346698.0
2018-09-19,73900,75400,73900,75300,59988,1682706.0,22346698.0
2018-09-20,74700,75300,73900,73900,51253,1651421.0,22346698.0
2018-09-21,73900,74700,72500,72800,93554,1626840.0,22346698.0
2018-09-27,73000,73900,72400,73600,74558,1644717.0,22346698.0
2018-09-28,74000,75100,73500,74800,96917,1671533.0,22346698.0
2018-10-01,75600,79000,75400,79000,253466,1765389.0,22346698.0
2018-10-02,79000,79100,76500,76700,112956,1713992.0,22346698.0
2018-10-04,77300,77400,73300,73600,133932,1644717.0,22346698.0
2018-10-05,73500,73500,71100,71800,99116,1604493.0,22346698.0
2018-10-08,71500,73400,71400,71700,55280,1602258.0,22346698.0
2018-10-10,71000,71700,68600,69100,87833,1544157.0,22346698.0
2018-10-11,67500,67900,65300,65700,111406,1468178.0,22346698.0
2018-10-12,67100,67800,65700,67300,82620,1503933.0,22346698.0
2018-10-15,67400,67400,65800,66500,60533,1486055.0,22346698.0
2018-10-16,66800,67800,65900,66000,63836,1474882.0,22346698.0
2018-10-17,67300,67900,66200,66500,53510,1486055.0,22346698.0
2018-10-18,67500,68100,66300,66600,51766,1488290.0,22346698.0
2018-10-19,66600,66600,64400,65000,127832,1452535.0,22346698.0
2018-10-22,65000,67500,64400,66700,100796,1490525.0,22346698.0
2018-10-23,66100,67400,63500,64300,105441,1436893.0,22346698.0
2018-10-24,64600,65100,63100,64400,90335,1439127.0,22346698.0
2018-10-25,62900,65000,61200,62800,124223,1403373.0,22346698.0
2018-10-26,62900,62900,59000,59500,148251,1329629.0,22346698.0
2018-10-29,59300,60500,54500,54800,196495,1224599.0,22346698.0
2018-10-30,53600,55700,51900,55300,234526,1235772.0,22346698.0
2018-10-31,55300,55500,54100,54200,105356,1211191.0,22346698.0
2018-11-01,54700,58200,54500,57000,125885,1273762.0,22346698.0
2018-11-02,58800,60600,58100,60200,100383,1345271.0,22346698.0
2018-11-05,60200,60200,58300,58700,86419,1311751.0,22346698.0
2018-11-06,59800,60100,58500,59500,56942,1329629.0,22346698.0
2018-11-07,60200,62000,56600,57000,223429,1273762.0,22346698.0
2018-11-08,57900,59500,57800,57900,120528,1293874.0,22346698.0
2018-11-09,57600,58300,56200,56900,122831,1271527.0,22346698.0
2018-11-12,56900,57700,55500,55900,96535,1249180.0,22346698.0
2018-11-13,54500,55700,53800,54300,128477,1213426.0,22346698.0
2018-11-14,54500,57100,54200,55400,110662,1238007.0,22346698.0
2018-11-15,56000,61600,56000,61500,343442,1374322.0,22346698.0
2018-11-16,62900,63000,59800,60100,210882,1343037.0,22346698.0
2018-11-19,61000,62600,60500,62200,185467,1389965.0,22346698.0
2018-11-20,61400,63800,61000,61600,154379,1376557.0,22346698.0
2018-11-21,61200,64300,59500,63500,214316,1419015.0,22346698.0
2018-11-22,64000,64300,63000,63900,155042,1427954.0,22346698.0
2018-11-23,63300,64700,62400,63700,126388,1423485.0,22346698.0
2018-11-26,64400,67800,63700,67600,166910,1510637.0,22346698.0
2018-11-27,67500,68200,66600,67400,113071,1506167.0,22346698.0
2018-11-28,68300,69600,68000,68000,145419,1519575.0,22346698.0
2018-11-29,69000,69200,66700,66700,101805,1490525.0,22346698.0
2018-11-30,67300,69100,66200,68500,122549,1530749.0,22346698.0
2018-12-03,70000,70100,68000,68400,145255,1528514.0,22346698.0
2018-12-04,68700,68900,67100,67500,103980,1508402.0,22346698.0
2018-12-05,66000,67800,65600,66700,70082,1490525.0,22346698.0
2018-12-06,66700,66900,63800,64200,102053,1434658.0,22346698.0
2018-12-07,64200,66800,63600,64200,113870,1434658.0,22346698.0
2018-12-10,63000,65700,62900,65000,76190,1452535.0,22346698.0
2018-12-11,65000,65900,64000,64000,84976,1430189.0,22346698.0
2018-12-12,64900,66700,64100,66300,137650,1481586.0,22346698.0
2018-12-13,65600,66900,64400,65900,169451,1472647.0,22346698.0
2018-12-14,65900,66400,64300,65200,57461,1457005.0,22346698.0
2018-12-17,66100,66500,64800,66300,68201,1481586.0,22346698.0
2018-12-18,65800,68700,65800,68000,123042,1519575.0,22346698.0
2018-12-19,68300,69500,67500,68500,135474,1530749.0,22346698.0
2018-12-20,68500,69000,67000,68900,92193,1539687.0,22346698.0
2018-12-21,69000,69000,66700,67300,74876,1503933.0,22346698.0
2018-12-24,67500,67600,66200,66700,41907,1490525.0,22346698.0
2018-12-26,65000,67300,65000,66500,74984,1486055.0,22346698.0
2018-12-27,66200,70400,65600,69600,157920,1555330.0,22346698.0
2018-12-28,69600,71600,69600,70500,117201,1575442.0,22346698.0
2019-01-02,71400,72600,69800,70000,123832,1564269.0,22346698.0
2019-01-03,71400,71500,69600,69600,91594,1555330.0,22346698.0
2019-01-04,69700,70600,68400,70100,73843,1566504.0,22346698.0
2019-01-07,71900,72400,70700,70900,50566,1584381.0,22346698.0
2019-01-08,71900,71900,68300,68400,103550,1528514.0,22346698.0
2019-01-09,68800,69200,67700,68000,102147,1519575.0,22346698.0
2019-01-10,68100,69000,67600,68100,78156,1521810.0,22346698.0
2019-01-11,68900,68900,67100,67100,79830,1499463.0,22346698.0
2019-01-14,67000,70000,66800,69700,121916,1557565.0,22346698.0
2019-01-15,69700,70200,68500,68700,105942,1535218.0,22346698.0
2019-01-16,69100,69200,67400,67400,96051,1506167.0,22346698.0
2019-01-17,67400,67900,63400,64100,183861,1432423.0,22346698.0
2019-01-18,64500,65200,63300,63800,115902,1425719.0,22346698.0
2019-01-21,64500,64500,63100,63500,75718,1419015.0,22346698.0
2019-01-22,64100,65400,63900,64600,108360,1443597.0,22346698.0
2019-01-23,64800,68200,64600,68000,245307,1519575.0,22346698.0
2019-01-24,68000,68200,66800,67100,64483,1499463.0,22346698.0
2019-01-25,66600,67700,66100,66800,128914,1492759.0,22346698.0
2019-01-28,67100,67700,66400,67100,86586,1499463.0,22346698.0
2019-01-29,67100,67700,66400,66800,59792,1492759.0,22346698.0
2019-01-30,66700,68600,66600,67600,102986,1510637.0,22346698.0
2019-01-31,68000,68700,66700,67200,89079,1501698.0,22346698.0
2019-02-01,67200,68300,67200,67500,81436,1508402.0,22346698.0
2019-02-07,67900,68300,66600,67300,62709,1503933.0,22346698.0
2019-02-08,66800,67300,65100,65500,120227,1463709.0,22346698.0
2019-02-11,66200,66300,64900,65900,57619,1472647.0,22346698.0
2019-02-12,66000,66500,65900,65900,57091,1472647.0,22346698.0
2019-02-13,66000,66500,65300,65800,74316,1470413.0,22346698.0
2019-02-14,71000,74000,69700,72600,768881,1622370.0,22346698.0
2019-02-15,73100,77200,72300,76700,486326,1713992.0,22346698.0
2019-02-18,77000,77100,74600,75900,186822,1696114.0,22346698.0
2019-02-19,76400,77400,75500,77000,115384,1720696.0,22346698.0
2019-02-20,77000,79000,76100,78600,150314,1756450.0,22346698.0
2019-02-21,79000,80600,78000,78600,145056,1756450.0,22346698.0
2019-02-22,79900,80300,78900,79400,107971,1774328.0,22346698.0
2019-02-25,79500,80700,78500,80200,78167,1792205.0,22346698.0
2019-02-26,80900,80900,79200,79600,68233,1778797.0,22346698.0
2019-02-27,79200,80300,78300,80300,83901,1794440.0,22346698.0
2019-02-28,80300,80600,78600,79200,96333,1769858.0,22346698.0
2019-03-04,80300,81600,79600,79700,111295,1781032.0,22346698.0
2019-03-05,78800,80400,78000,79700,77248,1781032.0,22346698.0
2019-03-06,80700,80700,78400,78600,89242,1756450.0,22346698.0
2019-03-07,78400,79800,77700,79300,69933,1772093.0,22346698.0
2019-03-08,78000,79800,77000,77400,80514,1729634.0,22346698.0
2019-03-11,76900,78200,76100,78000,69458,1743042.0,22346698.0
2019-03-12,78000,78300,75500,75900,139776,1696114.0,22346698.0
2019-03-13,75800,78100,75700,77600,110174,1734104.0,22346698.0
2019-03-14,78100,78600,76100,77400,128947,1729634.0,22346698.0
2019-03-15,77400,79300,76900,78400,93889,1751981.0,22346698.0
2019-03-18,79600,82500,79400,82300,213643,1839133.0,22346698.0
2019-03-19,83100,83500,81200,81900,127615,1830195.0,22346698.0
2019-03-20,81700,82800,80200,81200,94040,1814552.0,22346698.0
2019-03-21,81000,81900,79700,80000,82500,1787736.0,22346698.0
2019-03-22,79900,81700,78400,79100,100025,1767624.0,22346698.0
2019-03-25,78600,80000,78200,78200,51920,1747512.0,22346698.0
2019-03-26,79700,82000,78800,81600,105541,1823491.0,22346698.0
2019-03-27,82200,82200,79200,79300,107512,1772093.0,22346698.0
2019-03-28,79400,79600,77100,77500,112804,1731869.0,22346698.0
2019-03-29,78500,79800,77700,79600,90954,1778797.0,22346698.0
2019-04-01,80800,80800,78700,80600,73764,1801144.0,22346698.0
2019-04-02,80700,81400,77000,77200,244133,1725165.0,22346698.0
2019-04-03,77200,77300,75000,75100,308808,1678237.0,22346698.0
2019-04-04,75700,76500,74100,76200,205790,1702818.0,22346698.0
2019-04-05,76200,76200,73300,74000,302523,1653656.0,22346698.0
2019-04-08,74400,75300,73700,73900,141995,1651421.0,22346698.0
2019-04-09,74500,75800,73700,75500,187973,1687176.0,22346698.0
2019-04-10,75500,75600,74300,74300,122337,1660360.0,22346698.0
2019-04-11,74500,74900,74300,74400,110815,1662594.0,22346698.0
2019-04-12,74900,76400,74100,76100,187341,1700584.0,22346698.0
2019-04-15,76800,78300,76500,78100,275883,1745277.0,22346698.0
2019-04-16,78100,78100,76500,77100,113559,1722930.0,22346698.0
2019-04-17,77100,78500,76600,76900,92029,1718461.0,22346698.0
2019-04-18,76800,77000,75100,75100,112736,1678237.0,22346698.0
2019-04-19,75100,77700,75100,77000,133418,1720696.0,22346698.0
2019-04-22,77400,77600,76000,76400,73903,1707288.0,22346698.0
2019-04-23,76400,77300,76200,76600,58992,1711757.0,22346698.0
2019-04-24,77100,77100,75100,75100,139760,1678237.0,22346698.0
2019-04-25,74600,76100,74500,74800,52278,1671533.0,22346698.0
2019-04-26,74800,75300,74000,74000,54492,1653656.0,22346698.0
2019-04-29,74200,74900,73400,74900,49786,1673768.0,22346698.0
2019-04-30,74800,75200,73600,74000,78695,1653656.0,22346698.0
2019-05-02,74000,74500,73500,73600,66776,1644717.0,22346698.0
2019-05-03,73700,73700,72300,72500,106008,1620136.0,22346698.0
2019-05-07,72000,72000,70700,71400,106445,1595554.0,22346698.0
2019-05-08,70200,71200,70200,70500,61120,1575442.0,22346698.0
2019-05-09,70600,71700,68900,68900,129529,1539687.0,22346698.0
2019-05-10,68900,70300,67400,68900,103816,1539687.0,22346698.0
2019-05-13,68400,68600,66000,66900,147594,1494994.0,22346698.0
2019-05-14,65500,67700,65500,66600,133398,1488290.0,22346698.0
2019-05-15,69000,71300,69000,70700,227315,1579912.0,22346698.0
2019-05-16,71100,71100,68600,69000,111194,1541922.0,22346698.0
2019-05-17,69500,69500,66900,67100,110920,1499463.0,22346698.0
2019-05-20,67100,68300,65600,65700,127680,1468178.0,22346698.0
2019-05-21,65200,66600,65000,65500,86428,1463709.0,22346698.0
2019-05-22,66900,66900,64500,65000,117357,1452535.0,22346698.0
2019-05-23,65200,65300,63700,64200,70404,1434658.0,22346698.0
2019-05-24,63700,64500,62600,63100,86183,1410077.0,22346698.0
2019-05-27,63000,64300,62600,63900,69096,1427954.0,22346698.0
2019-05-28,63600,65000,63300,63800,123295,1425719.0,22346698.0
2019-05-29,64500,64500,63100,63700,76000,1423485.0,22346698.0
2019-05-30,64000,64300,62500,62700,94791,1401138.0,22346698.0
2019-05-31,62300,63500,62300,63300,61038,1414546.0,22346698.0
2019-06-03,62800,63900,62600,63100,57330,1410077.0,22346698.0
2019-06-04,63600,63700,62400,62600,77634,1398903.0,22346698.0
2019-06-05,63500,63500,62200,62500,69192,1396669.0,22346698.0
2019-06-07,63100,63700,62700,63500,81304,1419015.0,22346698.0
2019-06-10,63900,64100,63100,64000,111616,1430189.0,22346698.0
2019-06-11,64100,64100,63400,64000,76690,1430189.0,22346698.0
2019-06-12,63900,65200,63500,64400,102181,1439127.0,22346698.0
2019-06-13,65200,65400,63600,64700,132869,1445831.0,22346698.0
2019-06-14,64700,64700,63600,64000,75568,1430189.0,22346698.0
2019-06-17,64000,64000,61700,62000,174024,1385495.0,22346698.0
2019-06-18,61900,62500,61800,62300,72171,1392199.0,22346698.0
2019-06-19,63000,63900,62600,63200,113283,1412311.0,22346698.0
2019-06-20,63500,63700,62900,63100,65926,1410077.0,22346698.0
2019-06-21,63400,63500,61800,62200,146397,1389965.0,22346698.0
2019-06-24,62200,62700,61700,61900,84319,1383261.0,22346698.0
2019-06-25,62300,63300,62100,62200,92209,1389965.0,22346698.0
2019-06-26,62200,62500,61000,61200,122311,1367618.0,22346698.0
2019-06-27,61200,61300,60100,60600,146220,1354210.0,22346698.0
2019-06-28,60300,60800,59400,60400,108270,1349741.0,22346698.0
2019-07-01,60800,62200,60800,61000,74183,1363149.0,22346698.0
2019-07-02,60700,61500,60400,60400,68075,1349741.0,22346698.0
2019-07-03,61200,61200,59700,59800,58522,1336333.0,22346698.0
2019-07-04,59600,60200,58400,59900,88240,1338567.0,22346698.0
2019-07-05,60000,61800,59700,60900,89437,1360914.0,22346698.0
2019-07-08,60900,61100,59000,59100,65739,1320690.0,22346698.0
2019-07-09,58600,59400,58000,58000,62547,1296108.0,22346698.0
2019-07-10,57200,58700,57200,57800,70607,1291639.0,22346698.0
2019-07-11,57200,59000,57200,58200,93004,1300578.0,22346698.0
