한국전력공사(015760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-08-14,31400,32150,31250,31700,2715014,20337696.0,641567712.0
2009-08-17,31900,31900,31050,31300,1950300,20081069.0,641567712.0
2009-08-18,31350,32000,31300,31600,1958087,20273540.0,641567712.0
2009-08-19,31750,31950,31400,31550,1377029,20241461.0,641567712.0
2009-08-20,31450,32200,31200,32200,1364802,20658480.0,641567712.0
2009-08-21,31950,32250,31500,32100,1336946,20594324.0,641567712.0
2009-08-24,32100,32400,31850,32350,1598046,20754715.0,641567712.0
2009-08-25,32350,32500,31750,31800,1210442,20401853.0,641567712.0
2009-08-26,31600,32000,31300,32000,1797070,20530167.0,641567712.0
2009-08-27,31750,32100,31450,31650,1034653,20305618.0,641567712.0
2009-08-28,31600,31950,31250,31700,1138510,20337696.0,641567712.0
2009-08-31,31650,31650,31200,31350,1120143,20113148.0,641567712.0
2009-09-01,31250,32150,31150,32100,1830215,20594324.0,641567712.0
2009-09-02,31450,32150,31350,32100,1348689,20594324.0,641567712.0
2009-09-03,31850,32700,31800,32600,2340939,20915107.0,641567712.0
2009-09-04,32650,33000,32300,32850,1939243,21075499.0,641567712.0
2009-09-07,32850,33000,32150,32150,1445141,20626402.0,641567712.0
2009-09-08,32300,32400,31700,32050,1084002,20562245.0,641567712.0
2009-09-09,31800,32000,31500,31800,1310283,20401853.0,641567712.0
2009-09-10,31950,32500,31800,32200,2596425,20658480.0,641567712.0
2009-09-11,32000,33250,31800,33150,2398266,21267970.0,641567712.0
2009-09-14,33350,34200,33150,33600,2525053,21556675.0,641567712.0
2009-09-15,33550,34000,33550,33650,1623397,21588754.0,641567712.0
2009-09-16,33550,34350,33200,34000,2386597,21813302.0,641567712.0
2009-09-17,34500,35000,34000,34350,3772016,22037851.0,641567712.0
2009-09-18,34650,35300,34200,34800,3368717,22326556.0,641567712.0
2009-09-21,34800,35250,34500,34900,1489502,22390713.0,641567712.0
2009-09-22,34700,35350,34700,34850,1481158,22358635.0,641567712.0
2009-09-23,35100,35750,35000,35150,1548845,22551105.0,641567712.0
2009-09-24,35550,36150,35150,35550,2966856,22807732.0,641567712.0
2009-09-25,35450,35500,35050,35400,1726007,22711497.0,641567712.0
2009-09-28,34950,35350,34500,35100,1493779,22519027.0,641567712.0
2009-09-29,35100,35800,35100,35400,1514090,22711497.0,641567712.0
2009-09-30,35350,36000,35200,35800,2109064,22968124.0,641567712.0
2009-10-01,35500,35900,35350,35700,1294636,22903967.0,641567712.0
2009-10-05,34950,35300,34500,35200,2087361,22583183.0,641567712.0
2009-10-06,34950,35050,34650,34850,1677654,22358635.0,641567712.0
2009-10-07,34900,35400,34850,34900,1637802,22390713.0,641567712.0
2009-10-08,34900,35200,34800,35000,1496667,22454870.0,641567712.0
2009-10-09,35150,35200,34800,35050,1180975,22486948.0,641567712.0
2009-10-12,35100,35500,34550,34900,1551364,22390713.0,641567712.0
2009-10-13,34700,34750,34250,34600,1550484,22198243.0,641567712.0
2009-10-14,34300,35150,34300,34800,1291702,22326556.0,641567712.0
2009-10-15,34600,35250,34500,35050,1102565,22486948.0,641567712.0
2009-10-16,35050,36000,35000,35250,1918950,22615262.0,641567712.0
2009-10-19,35350,35650,34650,35350,1205092,22679419.0,641567712.0
2009-10-20,35600,35900,35350,35650,1080259,22871889.0,641567712.0
2009-10-21,35450,36000,35250,35600,1249364,22839811.0,641567712.0
2009-10-22,35400,35850,35350,35600,1028137,22839811.0,641567712.0
2009-10-23,35600,35600,35100,35250,1858885,22615262.0,641567712.0
2009-10-26,35100,35450,34950,35350,1182093,22679419.0,641567712.0
2009-10-27,35100,35300,34550,34900,1653085,22390713.0,641567712.0
2009-10-28,34550,35000,34350,34850,1185685,22358635.0,641567712.0
2009-10-29,34050,34350,33900,34350,2509757,22037851.0,641567712.0
2009-10-30,34450,34500,33750,34000,2414928,21813302.0,641567712.0
2009-11-02,33200,33650,33100,33600,2298616,21556675.0,641567712.0
2009-11-03,33400,33850,33100,33300,1380341,21364205.0,641567712.0
2009-11-04,33600,33750,33350,33550,1081673,21524597.0,641567712.0
2009-11-05,33500,33650,33150,33450,889979,21460440.0,641567712.0
2009-11-06,33650,33700,33050,33600,1065695,21556675.0,641567712.0
2009-11-09,33500,34050,33350,33600,969894,21556675.0,641567712.0
2009-11-10,33650,34000,33450,33550,1246907,21524597.0,641567712.0
2009-11-11,33850,34050,33500,33650,828215,21588754.0,641567712.0
2009-11-12,33650,33900,33400,33400,987136,21428362.0,641567712.0
2009-11-13,33500,33850,32850,33550,1028597,21524597.0,641567712.0
2009-11-16,33550,33600,33300,33500,1335748,21492518.0,641567712.0
2009-11-17,33550,33600,33300,33450,1050806,21460440.0,641567712.0
2009-11-18,33450,33850,33200,33500,1554012,21492518.0,641567712.0
2009-11-19,33350,33700,33350,33500,1277149,21492518.0,641567712.0
2009-11-20,33050,33500,32800,33100,3308545,21235891.0,641567712.0
2009-11-23,32800,33200,32750,33100,1615166,21235891.0,641567712.0
2009-11-24,33050,33200,32700,32950,1262038,21139656.0,641567712.0
2009-11-25,33200,33200,32650,32800,768177,21043421.0,641567712.0
2009-11-26,32700,32850,32550,32650,710636,20947186.0,641567712.0
2009-11-27,32400,32500,31300,31550,1319319,20241461.0,641567712.0
2009-11-30,32000,32150,31600,31900,1902788,20466010.0,641567712.0
2009-12-01,31950,32250,31600,32150,1186301,20626402.0,641567712.0
2009-12-02,32150,32550,31900,32200,1330019,20658480.0,641567712.0
2009-12-03,32250,32750,32250,32500,876266,20850951.0,641567712.0
2009-12-04,32250,32600,32200,32400,1551376,20786794.0,641567712.0
2009-12-07,32550,32700,32350,32450,1404991,20818872.0,641567712.0
2009-12-08,32400,32800,32250,32350,833983,20754715.0,641567712.0
2009-12-09,32250,32500,32100,32500,900604,20850951.0,641567712.0
2009-12-10,32600,32750,32200,32750,2663534,21011343.0,641567712.0
2009-12-11,32550,32750,32350,32500,1652894,20850951.0,641567712.0
2009-12-14,32500,32600,32150,32500,1369251,20850951.0,641567712.0
2009-12-15,32500,32800,32300,32600,1004686,20915107.0,641567712.0
2009-12-16,32550,32750,32350,32600,833495,20915107.0,641567712.0
2009-12-17,33150,33400,32350,32550,1719258,20883029.0,641567712.0
2009-12-18,32300,32500,32100,32250,1017085,20690559.0,641567712.0
2009-12-21,32350,32350,31950,32100,1185740,20594324.0,641567712.0
2009-12-22,32150,32900,32150,32350,1982580,20754715.0,641567712.0
2009-12-23,32350,32850,32300,32450,2026760,20818872.0,641567712.0
2009-12-24,32600,33000,32600,32750,1841348,21011343.0,641567712.0
2009-12-28,37650,37650,34100,34400,18544597,22069929.0,641567712.0
2009-12-29,34500,34650,33700,34000,3925255,21813302.0,641567712.0
2009-12-30,34200,34250,33800,34100,2232855,21877459.0,641567712.0
2010-01-04,33800,34300,33800,34250,1924201,21973694.0,641567712.0
2010-01-05,34150,34200,33900,34050,2372496,21845381.0,641567712.0
2010-01-06,34000,34350,33900,34000,2462029,21813302.0,641567712.0
2010-01-07,33900,34000,33700,33800,1903515,21684989.0,641567712.0
2010-01-08,33700,34000,33500,33800,2643550,21684989.0,641567712.0
2010-01-11,34050,35750,34000,34900,10425297,22390713.0,641567712.0
2010-01-12,35600,36050,35350,35650,7486637,22871889.0,641567712.0
2010-01-13,35600,36550,35450,36100,6540654,23160594.0,641567712.0
2010-01-14,36250,36700,36000,36450,3480977,23385143.0,641567712.0
2010-01-15,36350,36550,36000,36300,2381914,23288908.0,641567712.0
2010-01-18,37000,38800,37000,38000,9508004,24379573.0,641567712.0
2010-01-19,38350,41000,38100,40050,9120673,25694787.0,641567712.0
2010-01-20,40500,42250,40400,41600,8405178,26689217.0,641567712.0
2010-01-21,41100,41750,40600,41050,5006027,26336355.0,641567712.0
2010-01-22,40400,41550,39900,41300,5858081,26496747.0,641567712.0
2010-01-25,41000,41500,38150,38750,6394106,24860749.0,641567712.0
2010-01-26,39000,39550,37800,38450,5065440,24668279.0,641567712.0
2010-01-27,38400,40300,37900,39850,4469057,25566473.0,641567712.0
2010-01-28,40000,40100,39100,39350,2367535,25245689.0,641567712.0
2010-01-29,38900,39300,38200,38350,2458114,24604122.0,641567712.0
2010-02-01,38100,39200,37750,38500,2260096,24700357.0,641567712.0
2010-02-02,38800,39050,38100,38200,1793324,24507887.0,641567712.0
2010-02-03,38600,38800,37600,37900,1989374,24315416.0,641567712.0
2010-02-04,38600,39600,38400,39500,4038152,25341925.0,641567712.0
2010-02-05,38550,39300,38300,39000,3416055,25021141.0,641567712.0
2010-02-08,39050,39100,38050,38100,1927641,24443730.0,641567712.0
2010-02-09,37950,38200,37250,37700,2469308,24187103.0,641567712.0
2010-02-10,37850,38200,37350,37400,1996962,23994632.0,641567712.0
2010-02-11,38500,39300,38000,39200,4625251,25149454.0,641567712.0
2010-02-12,39350,40750,39200,40400,4168134,25919336.0,641567712.0
2010-02-16,40000,40500,39750,40000,1530847,25662708.0,641567712.0
2010-02-17,40300,40900,39950,40300,1799820,25855179.0,641567712.0
2010-02-18,40400,40450,39250,39300,2276805,25213611.0,641567712.0
2010-02-19,38950,39000,37850,37850,3040411,24283338.0,641567712.0
2010-02-22,38400,38700,38300,38350,1612108,24604122.0,641567712.0
2010-02-23,38650,38950,38050,38550,1178628,24732435.0,641567712.0
2010-02-24,38050,38450,37900,38000,1342425,24379573.0,641567712.0
2010-02-25,38350,38350,37100,37100,1849025,23802162.0,641567712.0
2010-02-26,37100,37450,36700,37100,1022966,23802162.0,641567712.0
2010-03-02,37200,37350,36200,36800,3117230,23609692.0,641567712.0
2010-03-03,37000,37400,36800,36900,1884543,23673849.0,641567712.0
2010-03-04,37550,37800,36400,36700,2172438,23545535.0,641567712.0
2010-03-05,36500,37200,36450,37100,1466931,23802162.0,641567712.0
2010-03-08,37450,37900,37200,37700,1626919,24187103.0,641567712.0
2010-03-09,37700,39100,37450,38500,2671257,24700357.0,641567712.0
2010-03-10,38650,38850,38100,38350,1672757,24604122.0,641567712.0
2010-03-11,38500,38800,38200,38450,2116496,24668279.0,641567712.0
2010-03-12,38600,38850,38150,38400,941624,24636200.0,641567712.0
2010-03-15,38300,38450,37350,37850,1219475,24283338.0,641567712.0
2010-03-16,38000,38050,37600,37650,976789,24155024.0,641567712.0
2010-03-17,37850,38450,37800,38450,1773238,24668279.0,641567712.0
2010-03-18,38300,39100,38300,38650,2076508,24796592.0,641567712.0
2010-03-19,38700,39000,38450,38550,1625510,24732435.0,641567712.0
2010-03-22,38300,38350,37800,37900,1196812,24315416.0,641567712.0
2010-03-23,37800,37950,37350,37500,1809080,24058789.0,641567712.0
2010-03-24,37500,37500,36400,36500,3515892,23417221.0,641567712.0
2010-03-25,36750,37450,36650,37450,1835152,24026711.0,641567712.0
2010-03-26,37500,37500,36900,37200,1201053,23866319.0,641567712.0
2010-03-29,36650,37100,36500,36950,1663225,23705927.0,641567712.0
2010-03-30,37250,37250,36600,37200,1328695,23866319.0,641567712.0
2010-03-31,37250,37300,36500,36550,1915448,23449300.0,641567712.0
2010-04-01,36700,36800,36350,36500,2025793,23417221.0,641567712.0
2010-04-02,36650,36850,35850,36250,2864976,23256830.0,641567712.0
2010-04-05,36400,36400,35500,35700,2377326,22903967.0,641567712.0
2010-04-06,36000,37000,35950,36600,3006493,23481378.0,641567712.0
2010-04-07,36750,36750,35500,35650,4443928,22871889.0,641567712.0
2010-04-08,35800,36050,35350,35750,1979120,22936046.0,641567712.0
2010-04-09,36050,36100,35600,35750,1460604,22936046.0,641567712.0
2010-04-12,35950,36650,35900,36350,2030780,23320986.0,641567712.0
2010-04-13,36400,36400,35600,35750,1717613,22936046.0,641567712.0
2010-04-14,36050,36300,35800,36300,2089016,23288908.0,641567712.0
2010-04-15,36350,36650,36250,36600,2122601,23481378.0,641567712.0
2010-04-16,36600,36650,35750,36100,1771018,23160594.0,641567712.0
2010-04-19,35500,36000,35150,35250,1446316,22615262.0,641567712.0
2010-04-20,35400,35550,35150,35150,1408564,22551105.0,641567712.0
2010-04-21,35300,35450,35000,35400,2146947,22711497.0,641567712.0
2010-04-22,35150,35300,34300,34400,3535228,22069929.0,641567712.0
2010-04-23,34600,34800,34550,34550,2218455,22166164.0,641567712.0
2010-04-26,34550,35000,34300,34900,2412892,22390713.0,641567712.0
2010-04-27,34900,34900,34300,34550,2077615,22166164.0,641567712.0
2010-04-28,33900,34050,33550,33600,3776497,21556675.0,641567712.0
2010-04-29,33750,34250,33350,33550,2092444,21524597.0,641567712.0
2010-04-30,33650,34300,33650,33850,2067986,21717067.0,641567712.0
2010-05-03,33700,33750,33150,33400,1581503,21428362.0,641567712.0
2010-05-04,33400,33750,33050,33200,1593273,21300048.0,641567712.0
2010-05-06,32500,32600,31700,31850,2821947,20433932.0,641567712.0
2010-05-07,30650,31400,30550,30700,3946000,19696129.0,641567712.0
2010-05-10,31150,32200,30950,32200,2985373,20658480.0,641567712.0
2010-05-11,32400,32400,31550,31550,2370884,20241461.0,641567712.0
2010-05-12,31850,32150,31300,31450,1875657,20177305.0,641567712.0
2010-05-13,31750,32700,31700,32700,2377554,20979264.0,641567712.0
2010-05-14,32300,32700,31950,32300,2362195,20722637.0,641567712.0
2010-05-17,31950,31950,30850,30900,2933754,19824442.0,641567712.0
2010-05-18,31450,31450,30850,31300,1973884,20081069.0,641567712.0
2010-05-19,31300,32500,30750,32400,4677583,20786794.0,641567712.0
2010-05-20,32450,33750,32450,32800,3873366,21043421.0,641567712.0
2010-05-24,33000,33200,32300,33100,2109208,21235891.0,641567712.0
2010-05-25,32700,33400,31550,31550,3605228,20241461.0,641567712.0
2010-05-26,31500,31850,30800,31100,2025098,19952756.0,641567712.0
2010-05-27,31050,31850,31000,31850,1810988,20433932.0,641567712.0
2010-05-28,32100,32700,31850,32550,1860673,20883029.0,641567712.0
2010-05-31,32300,33200,32150,33000,2121049,21171734.0,641567712.0
2010-06-01,32900,33700,32800,33050,2179451,21203813.0,641567712.0
2010-06-03,33600,34300,33500,34250,2880278,21973694.0,641567712.0
2010-06-04,34400,34650,34000,34150,2267657,21909537.0,641567712.0
2010-06-07,33250,33450,32800,33200,1578241,21300048.0,641567712.0
2010-06-08,33200,33800,33100,33550,1168172,21524597.0,641567712.0
2010-06-09,33600,34400,33100,33950,1784523,21781224.0,641567712.0
2010-06-10,34000,34200,33500,33500,1764703,21492518.0,641567712.0
2010-06-11,34050,34350,33750,34200,1389799,21941616.0,641567712.0
2010-06-14,34550,34700,34200,34200,1406258,21941616.0,641567712.0
2010-06-15,34250,34300,33300,33450,1564588,21460440.0,641567712.0
2010-06-16,33800,33850,33000,33150,2480885,21267970.0,641567712.0
2010-06-17,33300,33450,32400,32700,2420698,20979264.0,641567712.0
2010-06-18,32750,33150,32550,32800,1568737,21043421.0,641567712.0
2010-06-21,33450,33700,33250,33500,1743231,21492518.0,641567712.0
2010-06-22,33550,33700,33150,33400,1592846,21428362.0,641567712.0
2010-06-23,33500,34400,33400,34000,2412148,21813302.0,641567712.0
2010-06-24,33850,34300,33650,34100,1203695,21877459.0,641567712.0
2010-06-25,33750,33850,33050,33350,2385962,21396283.0,641567712.0
2010-06-28,33200,33200,32650,32700,1598207,20979264.0,641567712.0
2010-06-29,32700,32900,31900,31900,1905557,20466010.0,641567712.0
2010-06-30,31550,32400,31400,31600,2020685,20273540.0,641567712.0
2010-07-01,31600,32000,31400,31400,1614148,20145226.0,641567712.0
2010-07-02,31600,31700,31250,31350,866381,20113148.0,641567712.0
2010-07-05,31400,31650,31000,31000,1211573,19888599.0,641567712.0
2010-07-06,31200,31300,30600,31150,2669456,19984834.0,641567712.0
2010-07-07,31150,31150,30450,30450,2206267,19535737.0,641567712.0
2010-07-08,30700,30850,30400,30700,3085210,19696129.0,641567712.0
2010-07-09,31000,31900,30950,31900,2630917,20466010.0,641567712.0
2010-07-12,32050,32200,31500,31750,1765253,20369775.0,641567712.0
2010-07-13,31900,32250,31750,32000,1622090,20530167.0,641567712.0
2010-07-14,32100,32750,32000,32150,2967109,20626402.0,641567712.0
2010-07-15,32150,32150,31450,31750,1855992,20369775.0,641567712.0
2010-07-16,31700,31700,30900,31000,2554709,19888599.0,641567712.0
2010-07-19,30750,31200,30600,30850,1705405,19792364.0,641567712.0
2010-07-20,31100,32450,30850,32100,3647024,20594324.0,641567712.0
2010-07-21,32450,32700,31850,31900,2098880,20466010.0,641567712.0
2010-07-22,31900,32600,31800,32100,2880910,20594324.0,641567712.0
2010-07-23,32300,33500,31800,33500,3100652,21492518.0,641567712.0
2010-07-26,33500,33750,33100,33600,2543685,21556675.0,641567712.0
2010-07-27,33600,33700,33000,33200,2011227,21300048.0,641567712.0
2010-07-28,33200,33800,33050,33550,2342968,21524597.0,641567712.0
2010-07-29,33650,33850,33500,33600,1135777,21556675.0,641567712.0
2010-07-30,33550,33600,33050,33200,1605547,21300048.0,641567712.0
2010-08-02,33500,33500,32200,32300,3030687,20722637.0,641567712.0
2010-08-03,32450,32550,31950,32000,1900770,20530167.0,641567712.0
2010-08-04,31950,32000,31400,31600,1660677,20273540.0,641567712.0
2010-08-05,31750,31900,31500,31650,1204357,20305618.0,641567712.0
2010-08-06,31650,32250,31400,31950,1305495,20498088.0,641567712.0
2010-08-09,31850,32150,31750,31850,943445,20433932.0,641567712.0
2010-08-10,31850,32000,31400,31600,1593668,20273540.0,641567712.0
2010-08-11,31500,31700,31000,31050,1562728,19920677.0,641567712.0
2010-08-12,30800,30900,30550,30550,1722565,19599894.0,641567712.0
2010-08-13,30600,30850,30400,30850,1733586,19792364.0,641567712.0
2010-08-16,30900,30900,30400,30750,2069132,19728207.0,641567712.0
2010-08-17,30600,30950,30550,30900,1272706,19824442.0,641567712.0
2010-08-18,30800,31100,30800,30950,1124829,19856521.0,641567712.0
2010-08-19,30900,31450,30850,31300,1343428,20081069.0,641567712.0
2010-08-20,31150,31300,30800,31000,1869288,19888599.0,641567712.0
2010-08-23,31150,31200,30650,30900,1129882,19824442.0,641567712.0
2010-08-24,30800,30800,30400,30500,1977574,19567815.0,641567712.0
2010-08-25,30750,31150,30700,30900,1688465,19824442.0,641567712.0
2010-08-26,30850,31000,30400,30650,1554918,19664050.0,641567712.0
2010-08-27,30500,30550,29600,29900,2788667,19182875.0,641567712.0
2010-08-30,30050,30300,30000,30200,963160,19375345.0,641567712.0
2010-08-31,29900,30000,29100,29150,2842947,18701699.0,641567712.0
2010-09-01,29200,29400,28500,28900,2625446,18541307.0,641567712.0
2010-09-02,29350,29450,28950,29000,1763085,18605464.0,641567712.0
2010-09-03,29150,29350,29050,29200,1624581,18733777.0,641567712.0
2010-09-06,29400,29450,29000,29200,1335530,18733777.0,641567712.0
2010-09-07,29200,29250,28800,28800,1742156,18477150.0,641567712.0
2010-09-08,28950,29400,28900,29100,1755403,18669620.0,641567712.0
2010-09-09,29400,29400,28950,28950,1531610,18573385.0,641567712.0
2010-09-10,29100,30150,29050,30100,2469106,19311188.0,641567712.0
2010-09-13,30300,30400,29650,29950,1415015,19214953.0,641567712.0
2010-09-14,30000,30200,29850,30200,1338287,19375345.0,641567712.0
2010-09-15,30250,30300,29900,30150,1142311,19343267.0,641567712.0
2010-09-16,30000,30100,29850,29900,1085659,19182875.0,641567712.0
2010-09-17,30050,30250,29900,29950,1718833,19214953.0,641567712.0
2010-09-20,30000,30050,29550,29800,1051495,19118718.0,641567712.0
2010-09-24,30200,30200,29750,30000,1209389,19247031.0,641567712.0
2010-09-27,30150,30150,29800,29850,1429057,19150796.0,641567712.0
2010-09-28,29800,29850,29500,29850,1383433,19150796.0,641567712.0
2010-09-29,30000,30100,29750,29750,1309484,19086639.0,641567712.0
2010-09-30,29750,29850,29100,29400,2322663,18862091.0,641567712.0
2010-10-01,29400,30300,29400,30150,3062596,19343267.0,641567712.0
2010-10-04,30400,31700,30150,31700,6413510,20337696.0,641567712.0
2010-10-05,31850,32900,31850,32700,6671198,20979264.0,641567712.0
2010-10-06,32850,32850,32200,32650,2673149,20947186.0,641567712.0
2010-10-07,32400,32500,31700,32300,2725963,20722637.0,641567712.0
2010-10-08,32000,32200,31400,31550,2137042,20241461.0,641567712.0
2010-10-11,31800,32200,31700,31750,2000333,20369775.0,641567712.0
2010-10-12,31750,31800,30850,31000,2229454,19888599.0,641567712.0
2010-10-13,31400,31400,30900,31100,1602081,19952756.0,641567712.0
2010-10-14,31150,31250,30650,30900,2431571,19824442.0,641567712.0
2010-10-15,31000,31550,30950,31100,1287336,19952756.0,641567712.0
2010-10-18,31050,31100,30300,30450,2101233,19535737.0,641567712.0
2010-10-19,30550,30650,30150,30450,1330918,19535737.0,641567712.0
2010-10-20,30350,30400,30100,30100,1732966,19311188.0,641567712.0
2010-10-21,30350,30350,29950,30050,1982652,19279110.0,641567712.0
2010-10-22,30150,30350,29850,30100,1511815,19311188.0,641567712.0
2010-10-25,30100,30600,29950,30300,2268288,19439502.0,641567712.0
2010-10-26,30350,30350,30050,30300,1232618,19439502.0,641567712.0
2010-10-27,30300,30350,30100,30250,1203209,19407423.0,641567712.0
2010-10-28,30250,30350,29850,29900,1577373,19182875.0,641567712.0
2010-10-29,30000,30050,29500,29600,1512147,18990404.0,641567712.0
2010-11-01,29650,30000,29550,29650,1201796,19022483.0,641567712.0
2010-11-02,29650,29900,29150,29300,1431819,18797934.0,641567712.0
2010-11-03,29200,29650,29200,29350,1096080,18830012.0,641567712.0
2010-11-04,29550,29850,29200,29250,1121918,18765856.0,641567712.0
2010-11-05,29500,29900,29400,29500,1679765,18926248.0,641567712.0
2010-11-08,29800,29850,29550,29700,1009232,19054561.0,641567712.0
2010-11-09,29750,29800,29500,29550,1191848,18958326.0,641567712.0
2010-11-10,29700,30100,29550,29650,1603001,19022483.0,641567712.0
2010-11-11,29800,29850,28850,28850,2524488,18509228.0,641567712.0
2010-11-12,29300,29550,29100,29550,2060579,18958326.0,641567712.0
2010-11-15,29450,29650,29250,29350,902373,18830012.0,641567712.0
2010-11-16,29200,29250,28900,29050,1331632,18637542.0,641567712.0
2010-11-17,28850,29150,28800,29050,739736,18637542.0,641567712.0
2010-11-18,29050,29150,28800,28950,1123849,18573385.0,641567712.0
2010-11-19,29050,29100,28850,28950,1022181,18573385.0,641567712.0
2010-11-22,29100,29250,28900,28950,1137338,18573385.0,641567712.0
2010-11-23,28900,28950,28600,28850,1705576,18509228.0,641567712.0
2010-11-24,28250,29050,28250,28800,2852810,18477150.0,641567712.0
2010-11-25,28950,28950,28500,28550,1417610,18316758.0,641567712.0
2010-11-26,28550,28700,28100,28300,1797986,18156366.0,641567712.0
2010-11-29,28200,28300,27600,27900,2015956,17899739.0,641567712.0
2010-11-30,27800,28150,27700,27700,1958571,17771426.0,641567712.0
2010-12-01,28000,28700,27950,28350,2435332,18188445.0,641567712.0
2010-12-02,28450,28650,28100,28250,1717627,18124288.0,641567712.0
2010-12-03,28450,28450,28050,28200,1079087,18092209.0,641567712.0
2010-12-06,28350,28550,28150,28250,1428335,18124288.0,641567712.0
2010-12-07,28300,28800,28250,28700,1655942,18412993.0,641567712.0
2010-12-08,28750,29100,28700,28750,1214190,18445072.0,641567712.0
2010-12-09,29000,29000,28450,28800,1923998,18477150.0,641567712.0
2010-12-10,28750,28800,28300,28400,1337627,18220523.0,641567712.0
2010-12-13,28550,29300,28450,29300,2729647,18797934.0,641567712.0
2010-12-14,29650,30100,29400,29450,3068313,18894169.0,641567712.0
2010-12-15,29650,30000,29500,29550,1514758,18958326.0,641567712.0
2010-12-16,29700,29900,29500,29550,1000351,18958326.0,641567712.0
2010-12-17,29600,29900,29600,29600,1242384,18990404.0,641567712.0
2010-12-20,29500,29550,29100,29450,1619893,18894169.0,641567712.0
2010-12-21,29700,30500,29550,30200,2622703,19375345.0,641567712.0
2010-12-22,30200,30950,30200,30750,3011141,19728207.0,641567712.0
2010-12-23,30900,31300,30500,30900,2246838,19824442.0,641567712.0
2010-12-24,30700,31000,30350,30650,937768,19664050.0,641567712.0
2010-12-27,30500,30500,30050,30400,1299472,19503658.0,641567712.0
2010-12-28,30300,30600,30100,30250,1226929,19407423.0,641567712.0
2010-12-29,30100,30150,29750,30000,1466620,19247031.0,641567712.0
2010-12-30,30150,30250,29800,30200,1398401,19375345.0,641567712.0
2011-01-03,30400,30450,29800,30050,1261721,19279110.0,641567712.0
2011-01-04,30050,30050,29700,29900,1718372,19182875.0,641567712.0
2011-01-05,29800,29850,29200,29250,2324148,18765856.0,641567712.0
2011-01-06,29350,29650,29050,29050,1930250,18637542.0,641567712.0
2011-01-07,29000,29050,28650,28950,2077771,18573385.0,641567712.0
2011-01-10,28800,29200,28800,29100,1224379,18669620.0,641567712.0
2011-01-11,29250,29250,28800,29000,1171476,18605464.0,641567712.0
2011-01-12,28900,29000,28600,28750,1682136,18445072.0,641567712.0
2011-01-13,28700,28750,28250,28300,2314621,18156366.0,641567712.0
2011-01-14,28150,28200,27750,28000,3279142,17963896.0,641567712.0
2011-01-17,28000,28300,27950,28000,1503861,17963896.0,641567712.0
2011-01-18,28150,28650,28150,28300,2305511,18156366.0,641567712.0
2011-01-19,28500,28700,28200,28500,1591589,18284680.0,641567712.0
2011-01-20,28600,28700,28250,28400,1058295,18220523.0,641567712.0
2011-01-21,28450,28650,28200,28350,992762,18188445.0,641567712.0
2011-01-24,28300,28550,28150,28400,918108,18220523.0,641567712.0
2011-01-25,28400,28750,28400,28500,1592077,18284680.0,641567712.0
2011-01-26,28700,29100,28600,28800,1658244,18477150.0,641567712.0
2011-01-27,28750,28950,28500,28800,1319261,18477150.0,641567712.0
2011-01-28,29000,29000,28550,28700,1004059,18412993.0,641567712.0
2011-01-31,28450,28450,28100,28400,1496323,18220523.0,641567712.0
2011-02-01,28450,28700,28150,28650,1079197,18380915.0,641567712.0
2011-02-07,28800,28900,28400,28400,1340911,18220523.0,641567712.0
2011-02-08,28550,28550,28150,28200,1136302,18092209.0,641567712.0
2011-02-09,28300,28550,28200,28550,1117654,18316758.0,641567712.0
2011-02-10,28500,28550,28000,28150,1554989,18060131.0,641567712.0
2011-02-11,27950,28050,27800,27900,1535594,17899739.0,641567712.0
2011-02-14,27950,28250,27900,28050,1183081,17995974.0,641567712.0
2011-02-15,29000,29000,28500,28500,3051708,18284680.0,641567712.0
2011-02-16,28550,29400,28400,29050,3243411,18637542.0,641567712.0
2011-02-17,29100,29250,28650,29050,1420446,18637542.0,641567712.0
2011-02-18,29100,29650,29100,29350,2269786,18830012.0,641567712.0
2011-02-21,29500,29600,29250,29350,1199144,18830012.0,641567712.0
2011-02-22,29200,29200,28500,28700,1996230,18412993.0,641567712.0
2011-02-23,28350,28850,28300,28750,1337636,18445072.0,641567712.0
2011-02-24,28650,28700,28300,28500,917901,18284680.0,641567712.0
2011-02-25,28500,28550,28050,28150,1171338,18060131.0,641567712.0
2011-02-28,28200,28200,27450,27600,2419150,17707269.0,641567712.0
2011-03-02,27550,27600,27250,27450,1176011,17611034.0,641567712.0
2011-03-03,27450,27600,27100,27200,1306786,17450642.0,641567712.0
2011-03-04,27400,27800,27250,27500,1228978,17643112.0,641567712.0
2011-03-07,27550,27700,27450,27600,728950,17707269.0,641567712.0
2011-03-08,27400,27650,27150,27350,1122278,17546877.0,641567712.0
2011-03-09,27600,27800,27400,27450,1067660,17611034.0,641567712.0
2011-03-10,27650,27700,27100,27250,1769731,17482720.0,641567712.0
2011-03-11,27100,27250,27000,27050,1009374,17354407.0,641567712.0
2011-03-14,26900,26950,26000,26450,3027802,16969466.0,641567712.0
2011-03-15,26200,26600,25650,25800,1990247,16552447.0,641567712.0
2011-03-16,25800,26500,25800,26500,2212071,17001544.0,641567712.0
2011-03-17,26100,26450,26000,26300,1216195,16873231.0,641567712.0
2011-03-18,26250,26300,26050,26100,1124434,16744917.0,641567712.0
