코오롱인더(120110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-21,78500,78600,77200,77600,109710,1950404.0,25134072.0
2016-09-22,78200,80300,77600,79200,118055,1990619.0,25134072.0
2016-09-23,80000,80700,78800,79000,75316,1985592.0,25134072.0
2016-09-26,79500,80800,78300,79100,94367,1988105.0,25134072.0
2016-09-27,79500,83600,78500,82900,253764,2083615.0,25134072.0
2016-09-28,82700,84800,82500,83600,197088,2101208.0,25134072.0
2016-09-29,84300,84300,82800,83800,64102,2106235.0,25134072.0
2016-09-30,82400,83200,82000,82900,96254,2083615.0,25134072.0
2016-10-04,82900,84000,81000,82500,113882,2073561.0,25134072.0
2016-10-05,82000,84300,81200,83800,110459,2106235.0,25134072.0
2016-10-06,83800,84400,83000,83800,83456,2106235.0,25134072.0
2016-10-07,83200,83800,80900,80900,107655,2033346.0,25134072.0
2016-10-10,81100,82300,80800,80900,95939,2033346.0,25134072.0
2016-10-11,80400,81900,79800,80300,96497,2018266.0,25134072.0
2016-10-12,79300,80800,79000,80000,83733,2010726.0,25134072.0
2016-10-13,79500,79700,77300,77400,97798,1945377.0,25134072.0
2016-10-14,77000,78400,76800,77800,91815,1955431.0,25134072.0
2016-10-17,77700,78600,77000,77200,56417,1940350.0,25134072.0
2016-10-18,77400,77500,75600,75900,135117,1907844.0,25136290.0
2016-10-19,74300,80500,73200,79200,471804,1990794.0,25136290.0
2016-10-20,79000,79500,77300,79100,108780,1988281.0,25136290.0
2016-10-21,79100,79800,78500,79100,75918,1988281.0,25136290.0
2016-10-24,79100,79600,77300,77400,62234,1945549.0,25136290.0
2016-10-25,77300,77700,75800,75900,87368,1907844.0,25136290.0
2016-10-26,75500,76600,75000,76200,78531,1915385.0,25136290.0
2016-10-27,76400,76400,75000,75200,72249,1890249.0,25136290.0
2016-10-28,75000,75500,73300,74800,102524,1880194.0,25136290.0
2016-10-31,74200,74700,73200,74400,72387,1870140.0,25136290.0
2016-11-01,73700,74300,71600,73500,115570,1848620.0,25151290.0
2016-11-02,73000,73000,70600,70800,133173,1780711.0,25151290.0
2016-11-03,70300,72900,70300,72300,90738,1818438.0,25151290.0
2016-11-04,72900,72900,71000,71500,63124,1798317.0,25151290.0
2016-11-07,72500,75200,71800,74500,90632,1873771.0,25151290.0
2016-11-08,75300,77000,74400,74500,186590,1873771.0,25151290.0
2016-11-09,75000,76300,70200,73300,204967,1843590.0,25151290.0
2016-11-10,74300,74700,71200,74500,203353,1873771.0,25151290.0
2016-11-11,73800,74100,70600,70700,255919,1778196.0,25151290.0
2016-11-14,70700,72200,70600,72000,108790,1810893.0,25151290.0
2016-11-15,71400,73200,71100,72900,88060,1833531.0,25151321.0
2016-11-16,72800,73900,72200,73700,88915,1853652.0,25151321.0
2016-11-17,73700,73900,72200,73200,64875,1841077.0,25151321.0
2016-11-18,73000,73100,71600,71900,62382,1808380.0,25151321.0
2016-11-21,71900,72100,70000,70100,87939,1763108.0,25151321.0
2016-11-22,70200,70700,67500,70000,212685,1760592.0,25151321.0
2016-11-23,70200,72200,69600,70500,80698,1773168.0,25151321.0
2016-11-24,71900,72100,70200,71500,114358,1798319.0,25151321.0
2016-11-25,71000,72300,70500,71900,78706,1808380.0,25151321.0
2016-11-28,71900,72200,70700,71500,97619,1798319.0,25151321.0
2016-11-29,70600,71500,69900,70400,118482,1770653.0,25151321.0
2016-11-30,70900,70900,68800,69900,137142,1758077.0,25151321.0
2016-12-01,70000,70500,68200,69300,82085,1742987.0,25151321.0
2016-12-02,68900,69200,67700,67700,98210,1702744.0,25151321.0
2016-12-05,67000,68000,65500,67300,144086,1692684.0,25151321.0
2016-12-06,68100,69800,67500,69500,100031,1748017.0,25151321.0
2016-12-07,69500,70100,68200,69500,99146,1748017.0,25151321.0
2016-12-08,69900,73600,69500,73600,233431,1851137.0,25151321.0
2016-12-09,73500,73600,72000,72900,119469,1833531.0,25151321.0
2016-12-12,73200,74000,72300,72900,122925,1833531.0,25151321.0
2016-12-13,73000,74500,72500,74000,109091,1861198.0,25151321.0
2016-12-14,73900,75400,73000,74200,162432,1866228.0,25151321.0
2016-12-15,73500,76400,73400,75900,141686,1908985.0,25151321.0
2016-12-16,75700,77100,75300,75900,183550,1908985.0,25151321.0
2016-12-19,75900,76600,74700,75300,89304,1893901.0,25151402.0
2016-12-20,76000,77700,75800,76200,131807,1916537.0,25151402.0
2016-12-21,76800,77100,74900,75800,124501,1906476.0,25151402.0
2016-12-22,75400,76000,74900,75700,78661,1903961.0,25151402.0
2016-12-23,75700,75700,74600,74800,117078,1881325.0,25151402.0
2016-12-26,74800,75800,73800,74300,115125,1868749.0,25151402.0
2016-12-27,74300,76100,73900,75900,110226,1908991.0,25151402.0
2016-12-28,75400,76500,73800,74700,125021,1878810.0,25151402.0
2016-12-29,74700,74900,73800,74000,72408,1861204.0,25151402.0
2017-01-02,74400,79800,74300,79200,330661,1991991.0,25151402.0
2017-01-03,79200,79800,78600,79400,161176,1997021.0,25151402.0
2017-01-04,79700,81600,79500,80400,190444,2022173.0,25151402.0
2017-01-05,81400,81800,79300,79600,120265,2002052.0,25151402.0
2017-01-06,79600,81900,79600,80000,106126,2012112.0,25151402.0
2017-01-09,79700,81600,79300,80100,126130,2014627.0,25151402.0
2017-01-10,79800,80100,78400,79300,107156,1994506.0,25151402.0
2017-01-11,79400,81800,78800,81500,132062,2049839.0,25151402.0
2017-01-12,81400,81600,79600,79900,96888,2009597.0,25151402.0
2017-01-13,79500,81700,79500,80900,101898,2034748.0,25151402.0
2017-01-16,81000,81200,78300,79100,126050,1989476.0,25151402.0
2017-01-17,78600,80100,78600,79100,50423,1989482.0,25151485.0
2017-01-18,78800,78900,77600,78600,69175,1976907.0,25151485.0
2017-01-19,78600,79500,77500,77900,89920,1959301.0,25151485.0
2017-01-20,77600,78000,76100,76700,103780,1929119.0,25151485.0
2017-01-23,76400,78000,76100,78000,88383,1961816.0,25151485.0
2017-01-24,77900,77900,76100,77100,99205,1939179.0,25151485.0
2017-01-25,77300,77500,74100,74400,171676,1871270.0,25151485.0
2017-01-26,74900,76000,73400,75500,157220,1898937.0,25151485.0
2017-01-31,75000,75600,73700,74300,94295,1868755.0,25151485.0
2017-02-01,74400,75000,72200,72500,177828,1823483.0,25151485.0
2017-02-02,72600,76400,72500,74600,222915,1876301.0,25151485.0
2017-02-03,74700,74700,71700,72000,142054,1810907.0,25151485.0
2017-02-06,72600,72600,69600,70200,209470,1765634.0,25151485.0
2017-02-07,70100,71100,69200,70600,132462,1775695.0,25151485.0
2017-02-08,70500,71300,69100,70500,196430,1773180.0,25151485.0
2017-02-09,70000,71000,69000,69000,233679,1735452.0,25151485.0
2017-02-10,69300,71100,69300,69700,134244,1753059.0,25151485.0
2017-02-13,70300,72000,69800,71700,109658,1803361.0,25151485.0
2017-02-14,71700,72400,71000,71800,94428,1805883.0,25151578.0
2017-02-15,72100,72500,71400,72000,80718,1810914.0,25151578.0
2017-02-16,72600,72600,70500,70700,86464,1778217.0,25151578.0
2017-02-17,70500,72500,70500,72000,85046,1810914.0,25151578.0
2017-02-20,72000,72000,71000,71700,85615,1803368.0,25151578.0
2017-02-21,71000,72700,71000,72100,112571,1813429.0,25151578.0
2017-02-22,72000,72200,71200,71700,62723,1803368.0,25151578.0
2017-02-23,72200,72300,71000,71500,84334,1798338.0,25151578.0
2017-02-24,71200,71700,69800,70000,133756,1760610.0,25151578.0
2017-02-27,70000,71800,69900,71500,83360,1798338.0,25151578.0
2017-02-28,71800,71800,70800,71200,63789,1790792.0,25151578.0
2017-03-02,71300,71800,70500,70600,97176,1775701.0,25151578.0
2017-03-03,70500,71800,70300,71700,89073,1803368.0,25151578.0
2017-03-06,71300,72500,69800,72100,140784,1813455.0,25151936.0
2017-03-07,72400,74600,72200,74100,262059,1863758.0,25151936.0
2017-03-08,73700,75000,73200,74700,148171,1878850.0,25151936.0
2017-03-09,75200,77200,74500,75700,248219,1904002.0,25151936.0
2017-03-10,75700,75800,74100,74800,112412,1881365.0,25151936.0
2017-03-13,74700,75900,73500,74600,126084,1876334.0,25151936.0
2017-03-14,74300,74500,72700,73100,127575,1838607.0,25151936.0
2017-03-15,72800,73000,71500,71600,114419,1800879.0,25151936.0
2017-03-16,72000,73500,71500,72500,108054,1823515.0,25151936.0
2017-03-17,72500,72700,70800,71900,155312,1808424.0,25151936.0
2017-03-20,71800,71800,71000,71200,79120,1790818.0,25151936.0
2017-03-21,71700,71800,70500,70700,117430,1778242.0,25151936.0
2017-03-22,70700,71600,70000,70300,103015,1768181.0,25151936.0
2017-03-23,70500,71800,70500,71600,89952,1800879.0,25151936.0
2017-03-24,71700,71900,70300,70500,114409,1773211.0,25151936.0
2017-03-27,70700,70700,68900,69300,147862,1743029.0,25151936.0
2017-03-28,69600,70900,69500,70700,106270,1778242.0,25151936.0
2017-03-29,70700,71200,69600,71200,96161,1790818.0,25151936.0
2017-03-30,71100,71300,69900,69900,81400,1758120.0,25151936.0
2017-03-31,69900,71500,69900,70800,88698,1780757.0,25151936.0
2017-04-03,71200,72400,70800,71900,90620,1808424.0,25151936.0
2017-04-04,71700,71700,70800,71400,46884,1795848.0,25151936.0
2017-04-05,71200,72200,70800,71700,91257,1803394.0,25151936.0
2017-04-06,71000,71000,67800,68500,513443,1722908.0,25151936.0
2017-04-07,68500,68800,67200,68300,157442,1717877.0,25151936.0
2017-04-10,68000,68700,67100,68100,140546,1712847.0,25151936.0
2017-04-11,67800,68800,67300,68400,54771,1720392.0,25151936.0
2017-04-12,68200,69200,68200,68700,56966,1727938.0,25151936.0
2017-04-13,69000,69000,68300,69000,67651,1735484.0,25151936.0
2017-04-14,68500,68900,67800,68200,84353,1715362.0,25151936.0
2017-04-17,68500,68700,67800,68200,93679,1715363.0,25151950.0
2017-04-18,68200,68500,67800,68000,96139,1710333.0,25151950.0
2017-04-19,67900,68600,67600,67700,73000,1702787.0,25151950.0
2017-04-20,67700,68000,67300,67800,95077,1705302.0,25151950.0
2017-04-21,68000,68500,67700,68200,83519,1715363.0,25151950.0
2017-04-24,68200,68500,67100,67600,96214,1700272.0,25151950.0
2017-04-25,67400,68000,67200,67300,77981,1692726.0,25151950.0
2017-04-26,67300,69700,67300,69500,210358,1748061.0,25151950.0
2017-04-27,69500,69900,68400,69300,90860,1743030.0,25151950.0
2017-04-28,68700,69100,67800,68400,92571,1720393.0,25151950.0
2017-05-02,68000,69400,67800,68900,77714,1732969.0,25151950.0
2017-05-04,68300,69300,68300,68600,65919,1725424.0,25151950.0
2017-05-08,68600,69100,68000,69000,159210,1735485.0,25151950.0
2017-05-10,68900,69800,68200,68400,113157,1720393.0,25151950.0
2017-05-11,68500,71200,68300,71100,332146,1788304.0,25151950.0
2017-05-12,71200,71500,69800,71500,150146,1798364.0,25151950.0
2017-05-15,69500,70300,68100,69000,392657,1735485.0,25151950.0
2017-05-16,68800,69000,68200,68600,129673,1725424.0,25151950.0
2017-05-17,68600,68600,65100,65300,410206,1642422.0,25151950.0
2017-05-18,64800,66700,64100,66200,185156,1665059.0,25151950.0
2017-05-19,66200,67500,65900,66200,159650,1665059.0,25151950.0
2017-05-22,66300,67100,66200,66600,129711,1675120.0,25151950.0
2017-05-23,67400,67400,66400,67000,133519,1685195.0,25152170.0
2017-05-24,67300,67300,66400,66700,94711,1677650.0,25152170.0
2017-05-25,66900,68700,66700,68100,185923,1712863.0,25152170.0
2017-05-26,68200,69300,67900,68800,119196,1730469.0,25152170.0
2017-05-29,69000,69200,68200,68500,99322,1722924.0,25152170.0
2017-05-30,68900,70500,68400,70300,206732,1768198.0,25152170.0
2017-05-31,70400,71200,69800,70500,155883,1773228.0,25152170.0
2017-06-01,70500,71000,70000,70300,92230,1768198.0,25152170.0
2017-06-02,70600,70700,69400,70600,125192,1775743.0,25152170.0
2017-06-05,70600,71200,69700,70200,90882,1765682.0,25152170.0
2017-06-07,70100,70100,68900,69200,111164,1740530.0,25152170.0
2017-06-08,69100,69800,68300,69600,109753,1750591.0,25152170.0
2017-06-09,69900,69900,68700,69200,112470,1740530.0,25152170.0
2017-06-12,69100,69700,68500,68700,59654,1727954.0,25152170.0
2017-06-13,68700,69000,67000,67900,175086,1707832.0,25152170.0
2017-06-14,67600,69100,67300,68900,152159,1732985.0,25152170.0
2017-06-15,68500,68800,67700,67900,73877,1707832.0,25152170.0
2017-06-16,68100,70200,68000,69100,273093,1738023.0,25152291.0
2017-06-19,69600,73400,68900,72900,568662,1833602.0,25152291.0
2017-06-20,73900,73900,72400,73200,227893,1841148.0,25152291.0
2017-06-21,73000,73000,71700,72000,153330,1810965.0,25152291.0
2017-06-22,72100,72900,70800,71500,163469,1798389.0,25152291.0
2017-06-23,72000,72700,71400,72200,104036,1815995.0,25152291.0
2017-06-26,72700,73400,71000,71400,139384,1795874.0,25152291.0
2017-06-27,71200,71400,70400,70900,122466,1783297.0,25152291.0
2017-06-28,70600,71200,69800,70400,109912,1770721.0,25152291.0
2017-06-29,70800,70900,69500,69700,124472,1753115.0,25152291.0
2017-06-30,69100,69200,67900,68900,154617,1732993.0,25152291.0
2017-07-03,69200,70400,68600,69500,110633,1748084.0,25152291.0
2017-07-04,69900,69900,68100,68300,107083,1717901.0,25152291.0
2017-07-05,68300,68700,67600,67900,130588,1707841.0,25152291.0
2017-07-06,68200,68500,67100,67100,137077,1687719.0,25152291.0
2017-07-07,66800,68000,66700,66800,86709,1680173.0,25152291.0
2017-07-10,66600,67500,66100,66400,96987,1670112.0,25152291.0
2017-07-11,66000,66900,65400,65500,137248,1647475.0,25152291.0
2017-07-12,65900,66900,65500,66000,116757,1660051.0,25152291.0
2017-07-13,66000,66700,65300,66200,107269,1665082.0,25152291.0
2017-07-14,66200,66500,65400,65500,103953,1647475.0,25152291.0
2017-07-17,66000,67100,66000,66900,102238,1682691.0,25152325.0
2017-07-18,67100,67500,66400,66900,57252,1682691.0,25152325.0
2017-07-19,67200,67600,66500,67500,71554,1697782.0,25152325.0
2017-07-20,67600,67900,66400,67000,88857,1685206.0,25152325.0
2017-07-21,67000,68300,66400,66600,112860,1675145.0,25152325.0
2017-07-24,67000,67500,66000,66000,88375,1660053.0,25152325.0
2017-07-25,66300,68500,66200,68200,220911,1715389.0,25152325.0
2017-07-26,68200,69200,67200,67500,125518,1697782.0,25152325.0
2017-07-27,67500,68100,66300,67000,100671,1685206.0,25152325.0
2017-07-28,66400,67800,65900,66200,149167,1665084.0,25152325.0
2017-07-31,66000,66800,65200,65700,97162,1652508.0,25152325.0
2017-08-01,65500,67300,65500,67000,114069,1685206.0,25152325.0
2017-08-02,67300,69100,66600,68300,130579,1717904.0,25152325.0
2017-08-03,68200,68600,66600,67000,84827,1685206.0,25152325.0
2017-08-04,66900,68100,66900,68000,48946,1710358.0,25152325.0
2017-08-07,68300,68700,66600,66800,95064,1680175.0,25152325.0
2017-08-08,67100,67300,65500,66200,85839,1665084.0,25152325.0
2017-08-09,66000,66600,65800,66100,46969,1662569.0,25152325.0
2017-08-10,66000,67000,65200,65400,108927,1644962.0,25152325.0
2017-08-11,64800,66000,64200,65400,120814,1644962.0,25152325.0
2017-08-14,66200,68400,65700,68100,175932,1712873.0,25152325.0
2017-08-16,68100,68500,67300,67600,116197,1700297.0,25152325.0
2017-08-17,67700,69600,67600,68700,198920,1727965.0,25152325.0
2017-08-18,68700,69500,68000,69300,125186,1743056.0,25152325.0
2017-08-21,69500,69500,67800,68200,84343,1715389.0,25152325.0
2017-08-22,68300,69600,68100,69200,76934,1740541.0,25152325.0
2017-08-23,69500,70300,69000,69400,102034,1745571.0,25152325.0
2017-08-24,69000,70200,68800,69500,65121,1748087.0,25152325.0
2017-08-25,69900,69900,68900,69700,59835,1753117.0,25152325.0
2017-08-28,69700,70100,68900,69200,63710,1740541.0,25152325.0
2017-08-29,68600,69800,68400,69800,78466,1755632.0,25152325.0
2017-08-30,69800,69800,68400,68800,104936,1730480.0,25152325.0
2017-08-31,68800,71800,68400,71500,262195,1798391.0,25152325.0
2017-09-01,71500,71500,70100,70300,127254,1768208.0,25152325.0
2017-09-04,68700,69900,68700,69200,108255,1740541.0,25152325.0
2017-09-05,69400,69400,67800,68400,113019,1720419.0,25152325.0
2017-09-06,68400,68900,66900,67600,136158,1700297.0,25152325.0
2017-09-07,67700,68300,66600,68000,85364,1710358.0,25152325.0
2017-09-08,67800,67800,66800,67200,56210,1690236.0,25152325.0
2017-09-11,67000,69000,67000,68100,81248,1712873.0,25152325.0
2017-09-12,68100,73500,67500,72100,378490,1813483.0,25152325.0
2017-09-13,74900,81700,73800,80400,1463220,2022247.0,25152325.0
2017-09-14,79500,80500,77500,78500,456057,1974458.0,25152325.0
2017-09-15,78900,80800,77700,79400,393056,1997096.0,25152338.0
2017-09-18,79400,80200,77900,79600,234214,2002126.0,25152338.0
2017-09-19,79500,82100,77300,77900,330951,1959367.0,25152338.0
2017-09-20,78000,78100,75900,76600,267689,1926669.0,25152338.0
2017-09-21,76200,76500,71900,72400,533507,1821029.0,25152338.0
2017-09-22,72500,72600,69700,70800,292160,1780786.0,25152338.0
2017-09-25,70600,72000,69700,70900,213610,1783301.0,25152338.0
2017-09-26,71000,71900,70200,70700,131645,1778270.0,25152338.0
2017-09-27,70700,70800,69300,69600,134958,1750603.0,25152338.0
2017-09-28,70200,71300,68900,71200,152060,1790846.0,25152338.0
2017-09-29,71100,71700,70400,70800,106398,1780786.0,25152338.0
2017-10-10,71300,73500,71000,71500,165062,1798392.0,25152338.0
2017-10-11,71500,72400,70800,71700,119003,1803423.0,25152338.0
2017-10-12,72100,72900,71200,71900,111926,1808453.0,25152338.0
2017-10-13,71600,71600,70200,70400,145868,1770725.0,25152338.0
2017-10-16,71400,74500,71100,73000,353189,1836121.0,25152338.0
2017-10-17,72900,73300,71200,71600,176040,1800907.0,25152338.0
2017-10-18,71900,72200,70500,71000,140887,1785816.0,25152338.0
2017-10-19,70800,72400,70400,71300,124696,1793362.0,25152338.0
2017-10-20,71300,71300,70100,70600,151826,1775755.0,25152338.0
2017-10-23,71000,71200,70200,70600,96521,1775755.0,25152340.0
2017-10-24,71000,74300,70800,72300,404706,1818514.0,25152340.0
2017-10-25,72600,73800,71700,73800,176880,1856243.0,25152340.0
2017-10-26,74000,74500,72600,74100,209071,1863788.0,25152340.0
2017-10-27,74600,74600,72900,73500,178825,1848697.0,25152340.0
2017-10-30,73500,74300,72400,73300,146341,1843667.0,25152340.0
2017-10-31,73300,75900,72700,75700,251921,1904032.0,25152340.0
2017-11-01,75000,75900,74700,75600,145091,1901517.0,25152340.0
2017-11-02,75500,75600,73600,73900,164419,1858758.0,25152340.0
2017-11-03,74200,76600,74000,76500,159391,1924154.0,25152340.0
2017-11-06,76200,76400,75100,76100,117610,1914093.0,25152340.0
2017-11-07,76500,77500,74900,75200,193706,1891456.0,25152340.0
2017-11-08,74600,76400,73800,75100,161236,1888941.0,25152340.0
2017-11-09,75500,75800,74100,74700,104298,1878880.0,25152340.0
2017-11-10,74300,76500,73500,76300,234201,1919124.0,25152340.0
2017-11-13,76000,79500,75600,78800,415166,1982004.0,25152340.0
2017-11-14,79100,79100,77100,78100,188210,1964398.0,25152340.0
2017-11-15,77800,80000,76900,79900,303209,2010494.0,25162634.0
2017-11-16,79400,80300,78600,79100,176666,1990364.0,25162634.0
2017-11-17,79600,82700,79200,82000,505817,2063336.0,25162634.0
2017-11-20,82300,83400,81400,81700,232219,2055787.0,25162634.0
2017-11-21,81400,84000,81100,83700,301982,2106112.0,25162634.0
2017-11-22,84300,84300,82000,82000,231238,2063336.0,25162634.0
2017-11-23,81500,82700,81000,82500,156631,2075917.0,25162634.0
2017-11-24,82500,86000,81500,84700,292572,2131275.0,25162634.0
2017-11-27,83900,85400,82100,82300,263006,2070885.0,25162634.0
2017-11-28,82000,83400,81500,81800,183981,2058303.0,25162634.0
2017-11-29,82100,86100,82000,85000,384960,2166046.0,25482896.0
2017-11-30,84700,84800,82600,83200,219005,2120177.0,25482896.0
2017-12-01,83700,83900,80600,82900,253723,2112532.0,25482896.0
2017-12-04,83700,83700,80900,82100,255495,2092146.0,25482896.0
2017-12-05,81900,84200,81800,83300,208831,2122725.0,25482896.0
2017-12-06,83300,83900,82200,82800,114583,2109984.0,25482896.0
2017-12-07,82900,83000,79700,81000,205634,2064115.0,25482896.0
2017-12-08,80800,81700,80100,80100,94077,2041180.0,25482896.0
2017-12-11,80100,82400,80100,82000,117877,2089597.0,25482896.0
2017-12-12,81900,82100,80300,80800,101901,2059018.0,25482896.0
2017-12-13,81000,82000,79300,80200,166687,2043728.0,25482896.0
2017-12-14,80300,84700,80000,82300,347529,2098639.0,25499866.0
2017-12-15,83100,86600,83000,85500,348961,2180239.0,25499866.0
2017-12-18,85500,87400,83400,83800,195487,2136889.0,25499866.0
2017-12-19,84000,84200,81700,82400,185835,2101189.0,25499866.0
2017-12-20,82000,82900,81100,82000,149387,2090989.0,25499866.0
2017-12-21,81700,82500,80500,80500,139497,2052739.0,25499866.0
2017-12-22,81100,82300,80300,81700,105236,2083339.0,25499866.0
2017-12-26,82200,85000,81600,82900,302015,2113939.0,25499866.0
2017-12-27,84800,88400,84100,87000,433469,2218488.0,25499866.0
2017-12-28,87400,92500,86400,89000,493217,2269488.0,25499866.0
2018-01-02,89200,89800,86500,87000,359517,2218488.0,25499866.0
2018-01-03,86900,89000,86300,88300,352983,2251638.0,25499866.0
2018-01-04,88400,89300,86500,87000,250885,2218488.0,25499866.0
2018-01-05,87900,88300,86400,86800,231535,2213388.0,25499866.0
2018-01-08,87100,89000,85000,88200,297255,2253502.0,25549908.0
2018-01-09,89500,93100,85300,86700,616214,2215177.0,25549908.0
2018-01-10,86400,86400,83700,84600,269053,2161522.0,25549908.0
2018-01-11,83000,83000,79000,79700,983495,2036328.0,25549908.0
2018-01-12,80400,80900,79100,80800,393895,2064433.0,25549908.0
2018-01-15,81500,83800,81000,82500,355751,2107867.0,25549908.0
2018-01-16,82100,83100,81000,81800,217385,2098311.0,25651728.0
2018-01-17,82900,82900,80400,80800,236182,2072660.0,25651728.0
2018-01-18,81000,81100,77900,79200,339740,2031617.0,25651728.0
2018-01-19,79200,80300,78800,79500,125631,2039312.0,25651728.0
2018-01-22,79200,79600,77000,78300,247852,2008530.0,25651728.0
2018-01-23,78100,80400,78000,80100,205468,2054703.0,25651728.0
2018-01-24,80000,81300,80000,80800,129711,2072660.0,25651728.0
2018-01-25,81200,81400,80200,80900,135992,2075225.0,25651728.0
2018-01-26,81000,81700,80400,80700,117829,2070094.0,25651728.0
2018-01-29,80200,81300,79700,81000,204624,2077790.0,25651728.0
2018-01-30,80700,82200,80100,80100,171248,2054703.0,25651728.0
2018-01-31,79500,81500,78500,81400,244224,2088051.0,25651728.0
2018-02-01,81500,81700,80000,80300,114060,2059834.0,25651728.0
2018-02-02,80400,81100,79000,79500,152365,2039312.0,25651728.0
2018-02-05,77900,78500,76200,76400,222531,1959792.0,25651728.0
2018-02-06,73700,75600,72000,75400,321155,1934140.0,25651728.0
2018-02-07,76700,76800,73400,73900,167303,1895663.0,25651728.0
2018-02-08,73700,74800,73100,74400,154620,1908489.0,25651728.0
2018-02-09,71100,72600,70900,72000,246018,1846924.0,25651728.0
2018-02-12,72400,74300,71500,73000,129318,1872576.0,25651728.0
2018-02-13,73300,74200,71000,71200,132555,1826403.0,25651728.0
2018-02-14,72000,74100,71100,73200,188327,1878305.0,25659907.0
2018-02-19,74000,74300,73000,73500,122070,1886003.0,25659907.0
2018-02-20,73000,76000,72900,73500,166724,1886003.0,25659907.0
2018-02-21,73500,74900,72700,74100,97578,1901399.0,25659907.0
2018-02-22,73900,74300,73200,74100,87192,1901399.0,25659907.0
2018-02-23,74200,74500,73600,74100,110890,1901399.0,25659907.0
2018-02-26,74200,74700,73300,74200,116118,1903965.0,25659907.0
2018-02-27,74600,74900,73100,73200,84033,1878305.0,25659907.0
2018-02-28,73000,73000,70600,71100,217767,1824419.0,25659907.0
2018-03-02,70200,70400,68900,69900,145799,1793627.0,25659907.0
2018-03-05,69700,69700,67800,67900,144292,1742308.0,25659907.0
2018-03-06,68300,68700,67500,68300,163711,1752572.0,25659907.0
2018-03-07,68300,68500,66500,67000,210054,1719214.0,25659907.0
2018-03-08,67000,67700,66500,67700,149352,1737176.0,25659907.0
2018-03-09,68100,70400,67400,69100,166815,1773100.0,25659907.0
2018-03-12,69900,70400,68500,69200,165506,1775666.0,25659907.0
2018-03-13,69200,69700,68500,69500,109134,1783364.0,25659907.0
2018-03-14,68900,69200,68400,69200,91168,1775666.0,25659907.0
2018-03-15,69500,69500,67900,68700,83610,1762836.0,25659907.0
2018-03-16,68700,68900,67700,68900,86706,1767968.0,25659907.0
2018-03-19,69200,69700,68000,68100,98226,1747442.0,25659948.0
2018-03-20,67500,68400,67200,68300,62460,1752574.0,25659948.0
2018-03-21,68200,68300,67200,67200,158878,1724349.0,25659948.0
2018-03-22,67400,69400,67300,68000,129627,1744876.0,25659948.0
2018-03-23,66900,66900,65000,65200,179795,1673029.0,25659948.0
2018-03-26,64600,66800,64400,66600,110834,1708953.0,25659948.0
2018-03-27,67500,68200,66100,67700,116236,1737178.0,25659948.0
2018-03-28,66900,67500,66500,66900,73368,1716651.0,25659948.0
2018-03-29,67100,67200,64800,65700,182154,1685859.0,25659948.0
2018-03-30,66200,67500,65200,67400,156496,1729480.0,25659948.0
2018-04-02,67500,68400,66600,67300,101671,1726915.0,25659948.0
2018-04-03,66700,69000,66700,68500,179873,1757706.0,25659948.0
2018-04-04,68500,68500,66100,66300,124408,1701255.0,25659948.0
2018-04-05,66800,67100,65500,65900,135837,1690991.0,25659948.0
2018-04-06,65700,65700,63500,63600,199060,1631973.0,25659948.0
2018-04-09,63500,63900,62700,63400,113663,1626841.0,25659948.0
2018-04-10,63000,63500,61700,63300,147005,1624275.0,25659948.0
2018-04-11,63300,65600,63100,65500,157925,1680727.0,25659948.0
2018-04-12,65200,65900,64500,64600,107122,1657633.0,25659948.0
2018-04-13,65100,67000,65000,65800,160421,1688425.0,25659948.0
2018-04-16,65500,65800,64000,64400,103199,1652501.0,25659957.0
2018-04-17,65300,66400,64800,66000,112682,1693557.0,25659957.0
2018-04-18,66600,69200,66400,67600,250165,1734613.0,25659957.0
2018-04-19,67600,67600,65900,66200,132674,1698689.0,25659957.0
2018-04-20,66200,67700,66200,67600,101932,1734613.0,25659957.0
2018-04-23,67100,69900,66700,69700,214433,1788499.0,25659957.0
2018-04-24,69600,70000,68600,69700,149071,1788499.0,25659957.0
2018-04-25,69100,69900,68600,68700,93809,1762839.0,25659957.0
2018-04-26,68700,69300,67600,68100,162878,1747443.0,25659957.0
2018-04-27,68100,68800,66800,67100,114256,1721783.0,25659957.0
2018-04-30,67200,68400,66700,68400,95409,1755141.0,25659957.0
2018-05-02,68200,69500,67900,69200,101435,1775669.0,25659957.0
2018-05-03,68900,68900,68100,68200,61974,1750009.0,25659957.0
2018-05-04,68000,68900,67600,67700,86404,1737179.0,25659957.0
2018-05-08,67600,68600,67500,67700,89646,1737179.0,25659957.0
2018-05-09,67600,68800,67400,67600,67509,1734613.0,25659957.0
2018-05-10,67600,68100,66800,68100,69219,1747443.0,25659957.0
2018-05-11,68000,69400,67800,69400,91115,1780801.0,25659957.0
2018-05-14,68100,68800,65100,65200,340683,1673029.0,25659957.0
2018-05-15,65200,65700,63800,64500,141144,1655067.0,25659957.0
2018-05-16,64300,64400,63500,64100,89540,1644803.0,25659957.0
2018-05-17,64200,65500,64000,64600,73650,1657964.0,25665071.0
2018-05-18,64500,65200,64300,65000,60120,1668230.0,25665071.0
2018-05-21,65100,65200,64500,65200,47949,1673363.0,25665071.0
2018-05-23,64800,65400,64200,64700,64408,1660530.0,25665071.0
