농심홀딩스(072710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-04-14,79400,79900,78900,79400,2518,359225.0,4524247.0
2005-04-15,79700,80000,79400,79500,25150,359678.0,4524247.0
2005-04-18,79900,80000,77000,78000,5663,352891.0,4524247.0
2005-04-19,78200,78200,76700,78000,3506,352891.0,4524247.0
2005-04-20,78100,79800,78100,79500,6170,359678.0,4524247.0
2005-04-21,79500,79500,78500,79400,2284,359225.0,4524247.0
2005-04-22,79600,80300,78200,78200,3108,353796.0,4524247.0
2005-04-25,78500,78500,77400,78000,1980,352891.0,4524247.0
2005-04-26,78000,78700,78000,78500,3871,355153.0,4524247.0
2005-04-27,77900,80900,77900,78400,1790,354701.0,4524247.0
2005-04-28,78400,78900,77700,77900,1595,352439.0,4524247.0
2005-04-29,77500,77500,76500,76800,6045,347462.0,4524247.0
2005-05-02,76100,78400,76100,78200,640,353796.0,4524247.0
2005-05-03,78200,80000,78200,79500,1260,359678.0,4524247.0
2005-05-04,79500,80300,79400,80000,6937,361940.0,4524247.0
2005-05-06,80000,81900,80000,81600,4170,369179.0,4524247.0
2005-05-09,81000,81500,80000,81500,2886,368726.0,4524247.0
2005-05-10,80900,81600,80900,81300,4321,367821.0,4524247.0
2005-05-11,81000,81500,81000,81500,781,368726.0,4524247.0
2005-05-12,81800,81800,81000,81000,11110,366464.0,4524247.0
2005-05-13,80900,80900,78500,79000,6160,357416.0,4524247.0
2005-05-16,78100,79500,77900,78000,4063,352891.0,4524247.0
2005-05-17,78000,79000,76500,77900,5380,352439.0,4524247.0
2005-05-18,78200,79000,78000,78700,11090,356058.0,4524247.0
2005-05-19,78000,79200,78000,78800,3534,356511.0,4524247.0
2005-05-20,78100,79800,78100,78600,860,355606.0,4524247.0
2005-05-23,78000,79000,77600,77700,1690,351534.0,4524247.0
2005-05-24,77100,77900,77000,77000,2637,348367.0,4524247.0
2005-05-25,76900,77400,76900,77300,1405,349724.0,4524247.0
2005-05-26,77300,78400,77200,77600,960,351082.0,4524247.0
2005-05-27,77700,78300,77700,77900,2110,352439.0,4524247.0
2005-05-30,77600,78700,77600,78100,1802,353344.0,4524247.0
2005-05-31,79500,79500,77900,78100,2830,353344.0,4524247.0
2005-06-01,78000,78900,77300,78400,13380,354701.0,4524247.0
2005-06-02,77800,80300,77800,79900,17320,361487.0,4524247.0
2005-06-03,80600,83000,80500,83000,8190,375513.0,4524247.0
2005-06-07,83000,83700,82300,83500,3411,377775.0,4524247.0
2005-06-08,83500,83500,81000,81000,6520,366464.0,4524247.0
2005-06-09,80000,81800,80000,81500,4382,368726.0,4524247.0
2005-06-10,80200,82500,80200,81700,4146,369631.0,4524247.0
2005-06-13,82000,83000,81500,82200,4780,371893.0,4524247.0
2005-06-14,82200,82900,81700,82500,4900,373250.0,4524247.0
2005-06-15,82800,83600,82500,83600,7560,378227.0,4524247.0
2005-06-16,83200,84000,82800,83500,6410,377775.0,4524247.0
2005-06-17,83500,84300,83000,83500,4040,377775.0,4524247.0
2005-06-20,83700,84700,83000,83500,4140,377786.0,4524384.0
2005-06-21,84000,84300,82700,83400,2001,377334.0,4524384.0
2005-06-22,83100,84400,82900,83000,3293,375524.0,4524384.0
2005-06-23,83100,83800,82600,83700,7430,378691.0,4524384.0
2005-06-24,83000,87000,83000,87000,4550,393621.0,4524384.0
2005-06-27,86600,88000,86600,87400,2400,395431.0,4524384.0
2005-06-28,87900,94000,87900,94000,8171,425292.0,4524384.0
2005-06-29,93200,96000,93200,94000,8290,425292.0,4524384.0
2005-06-30,93300,93900,92000,93900,5281,424840.0,4524384.0
2005-07-01,94000,94000,92100,93900,2472,424840.0,4524384.0
2005-07-04,93200,96400,93200,95900,8571,433888.0,4524384.0
2005-07-05,95900,95900,94600,95900,7555,433888.0,4524384.0
2005-07-06,95000,96900,94400,96300,4685,435698.0,4524384.0
2005-07-07,96100,98400,94700,96300,5232,435698.0,4524384.0
2005-07-08,95400,95900,94600,94600,2676,428007.0,4524384.0
2005-07-11,94600,95700,94000,94500,3417,427601.0,4524874.0
2005-07-12,94400,94400,92900,94000,5660,425338.0,4524874.0
2005-07-13,93000,93800,91100,92500,4265,418551.0,4524874.0
2005-07-14,92500,93500,92000,93500,4530,423076.0,4524874.0
2005-07-15,93900,97000,93500,97000,5430,438913.0,4524874.0
2005-07-18,99000,99000,96700,97100,16274,439383.0,4525056.0
2005-07-19,96200,99700,96200,97400,4240,440740.0,4525056.0
2005-07-20,97700,97700,96300,97400,7030,440740.0,4525056.0
2005-07-21,98000,98800,96900,97000,1420,438930.0,4525056.0
2005-07-22,97000,97200,96500,96800,1238,438025.0,4525056.0
2005-07-25,96500,97000,95600,97000,1311,438937.0,4525121.0
2005-07-26,97000,97600,95600,96800,1382,438032.0,4525121.0
2005-07-27,97000,97000,95900,96800,2940,438032.0,4525121.0
2005-07-28,96100,96800,94500,96800,5813,438032.0,4525121.0
2005-07-29,95300,96800,94500,96600,7399,437127.0,4525121.0
2005-08-01,96800,96800,95800,95800,948,433592.0,4526015.0
2005-08-02,94600,96200,94500,96100,3870,434950.0,4526015.0
2005-08-03,96900,96900,95400,96600,3565,437213.0,4526015.0
2005-08-04,96200,96900,96200,96500,8362,436760.0,4526015.0
2005-08-05,96400,97000,96400,96500,10460,436760.0,4526015.0
2005-08-08,96600,97900,96000,97000,14031,439189.0,4527719.0
2005-08-09,97900,98000,97000,97000,2730,439189.0,4527719.0
2005-08-10,96200,96200,93200,94800,10093,429228.0,4527719.0
2005-08-11,93400,94000,92000,93100,11525,421531.0,4527719.0
2005-08-12,93100,93300,92900,93000,3673,421078.0,4527719.0
2005-08-16,91700,93300,91300,92900,13472,420632.0,4527795.0
2005-08-17,92100,92800,91500,92800,33981,420179.0,4527795.0
2005-08-18,92800,92800,91400,91400,15150,413840.0,4527795.0
2005-08-19,91500,91500,90400,90800,3220,411124.0,4527795.0
2005-08-22,90800,90800,88500,90000,34844,407511.0,4527895.0
2005-08-23,90000,90400,88800,89000,8350,402983.0,4527895.0
2005-08-24,89000,89900,88000,88500,980,400719.0,4527895.0
2005-08-25,88900,88900,87600,88400,3430,400266.0,4527895.0
2005-08-26,87600,88300,86400,86400,3713,391210.0,4527895.0
2005-08-29,85800,85800,83900,83900,2750,379890.0,4527895.0
2005-08-30,83600,85000,83500,83800,1100,379438.0,4527895.0
2005-08-31,83500,85100,83500,84700,1700,383513.0,4527895.0
2005-09-01,85300,89200,85000,86400,3765,391210.0,4527895.0
2005-09-02,85500,87400,85400,86100,4685,389852.0,4527895.0
2005-09-05,86900,88900,86900,88000,1560,398455.0,4527895.0
2005-09-06,88000,88600,87500,88200,1690,399360.0,4527895.0
2005-09-07,88100,88500,87000,87000,3680,393927.0,4527895.0
2005-09-08,88200,88200,85500,86000,4131,389399.0,4527895.0
2005-09-09,86000,86900,86000,86700,2568,392568.0,4527895.0
2005-09-12,86700,87200,86700,86800,1053,393021.0,4527895.0
2005-09-13,86800,87800,84500,85200,5647,385777.0,4527895.0
2005-09-14,85200,86000,83300,86000,6010,389399.0,4527895.0
2005-09-15,85500,88000,84500,88000,2720,398455.0,4527895.0
2005-09-16,88000,88000,87100,87900,2920,398002.0,4527895.0
2005-09-20,86700,88500,86700,88000,27820,398455.0,4527895.0
2005-09-21,88100,88100,86400,87900,9717,398002.0,4527895.0
2005-09-22,87800,87800,86700,86800,1720,393021.0,4527895.0
2005-09-23,86800,87000,84500,86800,2840,393021.0,4527895.0
2005-09-26,85300,87000,85300,86900,1291,393474.0,4527895.0
2005-09-27,86900,88500,86900,88300,3580,399813.0,4527895.0
2005-09-28,88300,90000,88300,89800,6881,406605.0,4527895.0
2005-09-29,90000,90100,88500,88500,2260,400719.0,4527895.0
2005-09-30,89500,90500,88300,90100,9771,407963.0,4527895.0
2005-10-04,92400,92400,90200,91000,5596,412038.0,4527895.0
2005-10-05,90500,91000,90000,90000,4790,407511.0,4527895.0
2005-10-06,90000,90000,87500,89000,2460,402983.0,4527895.0
2005-10-07,89000,89000,88000,88800,1510,402077.0,4527895.0
2005-10-10,88800,91200,88800,90500,1380,409774.0,4527895.0
2005-10-11,90600,90600,89400,89900,1123,407058.0,4527895.0
2005-10-12,91000,91000,89000,89500,1440,405247.0,4527895.0
2005-10-13,88200,89500,88100,89500,982,405247.0,4527895.0
2005-10-14,87900,89500,87900,89500,1283,405247.0,4527895.0
2005-10-17,89500,89500,87900,88800,640,402077.0,4527895.0
2005-10-18,88000,89300,88000,89300,201,404341.0,4527895.0
2005-10-19,88000,89000,85300,89000,1630,402983.0,4527895.0
2005-10-20,88000,89000,87900,89000,421,402983.0,4527895.0
2005-10-21,89000,90000,88500,89000,641,402983.0,4527895.0
2005-10-24,88500,89800,88500,89700,693,406152.0,4527895.0
2005-10-25,90200,90200,88800,89700,500,406152.0,4527895.0
2005-10-26,89700,89700,88000,88900,990,402530.0,4527895.0
2005-10-27,86800,88400,86800,87500,400,396191.0,4527895.0
2005-10-28,86000,87500,85500,87500,990,396191.0,4527895.0
2005-10-31,86100,87200,86100,87200,260,394832.0,4527895.0
2005-11-01,87800,88000,84900,84900,4398,384418.0,4527895.0
2005-11-02,85500,86200,84900,86000,1080,389399.0,4527895.0
2005-11-03,86000,86400,85500,86400,120,391210.0,4527895.0
2005-11-04,85900,86400,85000,86400,1302,391210.0,4527895.0
2005-11-07,86400,86400,83500,84400,3108,382154.0,4527895.0
2005-11-08,83800,83800,82500,82900,7250,375362.0,4527895.0
2005-11-09,82500,83000,81900,82300,4096,372646.0,4527895.0
2005-11-10,82300,82500,81100,81300,3210,368118.0,4527895.0
2005-11-11,80800,82000,80800,81300,4122,368118.0,4527895.0
2005-11-14,81300,81500,80900,81100,2565,367212.0,4527895.0
2005-11-15,81100,81500,79900,80300,6754,363590.0,4527895.0
2005-11-16,80000,80000,76900,77100,14182,349101.0,4527895.0
2005-11-17,77100,79000,77100,78400,5410,354987.0,4527895.0
2005-11-18,79000,79200,78000,78700,4490,356345.0,4527895.0
2005-11-21,79800,79800,76700,77500,4267,350912.0,4527895.0
2005-11-22,77400,77400,73700,74000,6280,335064.0,4527895.0
2005-11-23,75100,76700,75100,76100,16510,344573.0,4527895.0
2005-11-24,77500,79900,76200,79900,7940,361779.0,4527895.0
2005-11-25,83300,83300,79300,79300,3423,359062.0,4527895.0
2005-11-28,80000,80000,79200,79200,2626,358609.0,4527895.0
2005-11-29,78000,79000,78000,78600,3001,355893.0,4527895.0
2005-11-30,79800,80000,78000,80000,12905,362232.0,4527895.0
2005-12-01,78800,80400,78700,80400,4252,364043.0,4527895.0
2005-12-02,80000,81500,80000,80300,3543,363590.0,4527895.0
2005-12-05,80300,80300,79900,80100,2460,362684.0,4527895.0
2005-12-06,80100,80100,79700,80000,3241,362232.0,4527895.0
2005-12-07,80000,80500,79500,80000,5230,362232.0,4527895.0
2005-12-08,80000,82000,80000,80600,2390,364948.0,4527895.0
2005-12-09,80600,82000,80400,82000,3150,371287.0,4527895.0
2005-12-12,80600,83100,80600,82500,6601,373551.0,4527895.0
2005-12-13,83000,83600,82400,82600,2170,374004.0,4527895.0
2005-12-14,82700,83000,82500,82800,670,374910.0,4527895.0
2005-12-15,82800,82800,82200,82800,990,374910.0,4527895.0
2005-12-16,78100,82700,78100,82100,721,371740.0,4527895.0
2005-12-19,82500,82900,82100,82500,1110,373551.0,4527895.0
2005-12-20,82500,82900,82400,82600,2971,374004.0,4527895.0
2005-12-21,83200,83200,82500,82600,2156,374004.0,4527895.0
2005-12-22,81600,81700,81100,81100,1680,367212.0,4527895.0
2005-12-23,80500,81300,79000,81000,58517,366759.0,4527895.0
2005-12-26,81000,82000,80900,82000,1938,371290.0,4527931.0
2005-12-27,82500,82800,82300,82800,1251,374913.0,4527931.0
2005-12-28,82000,82000,81000,81200,5371,367668.0,4527931.0
2005-12-29,80700,80700,80000,80000,6784,362234.0,4527931.0
2006-01-02,81400,83500,81400,82800,2520,374913.0,4527931.0
2006-01-03,83000,83400,82800,83100,920,376271.0,4527931.0
2006-01-04,81500,83500,81500,82800,1610,374913.0,4527931.0
2006-01-05,82800,83400,82800,83100,1091,376271.0,4527931.0
2006-01-06,84900,84900,83000,83900,1760,379893.0,4527931.0
2006-01-09,84000,90000,83000,90000,5731,407514.0,4527931.0
2006-01-10,89500,92000,89500,90400,2700,409325.0,4527931.0
2006-01-11,91000,91000,87500,91000,1840,412042.0,4527931.0
2006-01-12,91500,91900,90900,90900,610,411589.0,4527931.0
2006-01-13,89400,90900,86900,90900,1630,411589.0,4527931.0
2006-01-16,90800,90800,90800,90800,10,411136.0,4527931.0
2006-01-17,88300,90800,88200,90800,1620,411136.0,4527931.0
2006-01-18,87100,90800,85200,90800,2140,411136.0,4527931.0
2006-01-19,88700,90700,88100,90600,1160,410231.0,4527931.0
2006-01-20,88700,90600,88200,90600,2991,410231.0,4527931.0
2006-01-23,88000,90000,84000,90000,4713,407514.0,4527931.0
2006-01-24,88000,89700,86200,88900,3213,402533.0,4527931.0
2006-01-25,88500,88500,84000,87500,2470,396194.0,4527931.0
2006-01-26,86000,86000,84300,85000,3820,384874.0,4527931.0
2006-01-27,85800,86000,84000,84000,1150,380346.0,4527931.0
2006-01-31,84200,84500,83600,83700,1160,378988.0,4527931.0
2006-02-01,84000,84000,83200,83400,1065,377629.0,4527931.0
2006-02-02,83200,83200,82500,83000,264,375818.0,4527931.0
2006-02-03,83000,85000,81800,85000,1970,384874.0,4527931.0
2006-02-06,85500,86500,84300,86500,990,391666.0,4527931.0
2006-02-07,83600,86400,83600,86400,520,391213.0,4527931.0
2006-02-08,86300,86900,86300,86900,1740,393477.0,4527931.0
2006-02-09,86000,86700,86000,86700,400,392572.0,4527931.0
2006-02-10,86100,86700,85500,86700,170,392572.0,4527931.0
2006-02-13,87500,87500,85000,86500,1620,391666.0,4527931.0
2006-02-14,86800,87900,86600,86700,1351,392572.0,4527931.0
2006-02-15,84300,87300,84300,86700,250,392572.0,4527931.0
2006-02-16,85500,89000,85500,89000,2530,402986.0,4527931.0
2006-02-17,89000,89100,88600,88900,2650,402533.0,4527931.0
2006-02-20,87700,90000,87700,90000,2120,407514.0,4527931.0
2006-02-21,90000,90000,88300,89500,785,405250.0,4527931.0
2006-02-22,87700,89400,87700,89400,705,404797.0,4527931.0
2006-02-23,87800,89300,87700,89300,420,404344.0,4527931.0
2006-02-24,87800,90000,87800,90000,1992,407514.0,4527931.0
2006-02-27,89000,89000,85800,87200,751,394885.0,4528494.0
2006-02-28,87200,88000,86500,86500,262,391715.0,4528494.0
2006-03-02,86600,86900,86000,86500,130,391715.0,4528494.0
2006-03-03,85300,86800,85300,86700,260,392620.0,4528494.0
2006-03-06,86700,87800,85000,87700,1027,397149.0,4528494.0
2006-03-07,85400,86600,85100,85100,580,385375.0,4528494.0
2006-03-08,85700,85800,84100,84100,1410,380846.0,4528494.0
2006-03-09,84500,85000,83000,84400,1810,382205.0,4528494.0
2006-03-10,85300,85400,85000,85000,110,384922.0,4528494.0
2006-03-13,81200,83900,81200,82900,1454,375412.0,4528494.0
2006-03-14,80900,82800,80900,81800,1430,370431.0,4528494.0
2006-03-15,82000,83000,81800,81800,440,370431.0,4528494.0
2006-03-16,82000,82800,82000,82800,49,374959.0,4528494.0
2006-03-17,82800,85000,81200,85000,650,384922.0,4528494.0
2006-03-20,85900,85900,82900,84900,940,384469.0,4528494.0
2006-03-21,84000,85100,82400,82400,223,373148.0,4528494.0
2006-03-22,82500,84200,82200,83600,190,378582.0,4528494.0
2006-03-23,84600,84600,84000,84000,32,380393.0,4528494.0
2006-03-24,82600,82600,81700,82000,626,371337.0,4528494.0
2006-03-27,82000,82500,81500,82500,340,373601.0,4528494.0
2006-03-28,82500,83000,81300,81300,636,368167.0,4528494.0
2006-03-29,81200,82300,80600,82300,880,372695.0,4528494.0
2006-03-30,82400,82400,82400,82400,12,373148.0,4528494.0
2006-03-31,82200,82400,82000,82000,420,371337.0,4528494.0
2006-04-03,83600,83600,83600,83600,10,378582.0,4528494.0
2006-04-04,81800,83000,81000,82400,710,373148.0,4528494.0
2006-04-05,82000,82300,81400,81600,373,369525.0,4528494.0
2006-04-06,82000,83400,81800,82700,96,374506.0,4528494.0
2006-04-07,81700,82500,81700,82500,20,373601.0,4528494.0
2006-04-10,81800,82500,81700,82500,540,373601.0,4528494.0
2006-04-11,82300,82300,81700,81700,32,369978.0,4528494.0
2006-04-12,81500,82400,81500,82300,250,372695.0,4528494.0
2006-04-13,82800,82800,82500,82500,115,373601.0,4528494.0
2006-04-14,81500,82000,81000,82000,3364,371337.0,4528494.0
2006-04-17,79700,81000,79700,80700,3700,365449.0,4528494.0
2006-04-18,80300,80300,79000,79000,1920,357751.0,4528494.0
2006-04-19,79000,80500,79000,80400,1120,364091.0,4528494.0
2006-04-20,80400,80400,79900,79900,162,361827.0,4528494.0
2006-04-21,80000,81800,80000,81000,1190,366808.0,4528494.0
2006-04-24,81300,81300,79300,79400,26484,359562.0,4528494.0
2006-04-25,79300,80800,79300,79800,370,361374.0,4528494.0
2006-04-26,79800,81000,79800,81000,260,366808.0,4528494.0
2006-04-27,80000,81200,80000,81000,420,366808.0,4528494.0
2006-04-28,81000,81200,80000,80800,410,365902.0,4528494.0
2006-05-02,80800,80800,79700,80600,187,364997.0,4528494.0
2006-05-03,79600,80000,79500,79900,240,361827.0,4528494.0
2006-05-04,80400,80400,80000,80400,342,364091.0,4528494.0
2006-05-08,79600,81900,79600,81500,8645,369072.0,4528494.0
2006-05-09,81500,82300,81500,82300,2440,372695.0,4528494.0
2006-05-10,82300,85000,82300,84500,3254,382658.0,4528494.0
2006-05-11,84000,84800,83500,84800,1670,384016.0,4528494.0
2006-05-12,84500,84500,83500,84000,520,380393.0,4528494.0
2006-05-15,84000,84000,81500,83400,690,377676.0,4528494.0
2006-05-16,84000,84700,83900,84000,8262,380393.0,4528494.0
2006-05-17,84000,84300,84000,84300,34970,381752.0,4528494.0
2006-05-18,78000,83900,78000,83900,40,379941.0,4528494.0
2006-05-19,83900,84000,79000,84000,4678,380393.0,4528494.0
2006-05-22,84000,86500,84000,85000,1510,384922.0,4528494.0
2006-05-23,85000,85100,85000,85100,88702,385375.0,4528494.0
2006-05-24,85000,85100,84700,85100,21663,385375.0,4528494.0
2006-05-25,85100,85100,81100,85100,13419,385375.0,4528494.0
2006-05-26,82000,85500,82000,85500,10308,387186.0,4528494.0
2006-05-29,86600,89300,86500,89300,1350,404395.0,4528494.0
2006-05-30,88000,89300,88000,89300,769,404395.0,4528494.0
2006-06-01,89100,89300,88700,88900,950,402583.0,4528494.0
2006-06-02,88900,91000,85000,90900,3780,411640.0,4528494.0
2006-06-05,90500,90900,84100,90000,1157,407564.0,4528494.0
2006-06-07,89900,90000,89800,89800,90,406659.0,4528494.0
2006-06-08,88800,88900,83000,88800,4048,402130.0,4528494.0
2006-06-09,88700,93000,88000,93000,31881,421150.0,4528494.0
2006-06-12,91900,101500,88900,101500,41273,459642.0,4528494.0
2006-06-13,86700,88000,86500,86500,51510,391715.0,4528494.0
2006-06-14,79100,81500,73600,73600,100803,333297.0,4528494.0
2006-06-15,73700,76400,72400,74500,146374,337373.0,4528494.0
2006-06-16,75600,77600,74900,75800,30447,343260.0,4528494.0
2006-06-19,74500,76900,74300,75900,11285,343713.0,4528494.0
2006-06-20,75100,75400,73600,74400,5877,336920.0,4528494.0
2006-06-21,74500,74500,70700,73500,11909,332844.0,4528494.0
2006-06-22,74200,74200,73000,73600,6964,333297.0,4528494.0
2006-06-23,73000,73500,71700,72900,3023,330127.0,4528494.0
2006-06-26,72900,74200,72400,74000,15793,335109.0,4528494.0
2006-06-27,74100,74100,73200,74100,3378,335561.0,4528494.0
2006-06-28,73000,74400,73000,73900,2587,334656.0,4528494.0
2006-06-29,74500,74800,73000,74400,3766,336920.0,4528494.0
2006-06-30,74500,75000,74000,75000,4229,339637.0,4528494.0
2006-07-03,75000,76100,74500,75800,9304,343260.0,4528494.0
2006-07-04,75900,76500,74700,76400,6634,345977.0,4528494.0
2006-07-05,76100,76900,75200,76500,1780,346430.0,4528494.0
2006-07-06,76500,76500,74000,76500,3252,346430.0,4528494.0
2006-07-07,76500,77000,76000,76500,2771,346430.0,4528494.0
2006-07-10,76500,77400,76500,76700,1391,347335.0,4528494.0
2006-07-11,76600,76700,74500,76500,1557,346430.0,4528494.0
2006-07-12,75400,76100,74400,74900,2280,339184.0,4528494.0
2006-07-13,74900,74900,72900,73000,4691,330580.0,4528494.0
2006-07-14,72500,72900,72200,72400,4141,327863.0,4528494.0
2006-07-18,71700,72400,68400,69100,3611,312919.0,4528494.0
2006-07-19,69500,69600,66000,66100,5800,299333.0,4528494.0
2006-07-20,69800,69800,67600,68000,5590,307938.0,4528494.0
2006-07-21,67100,67500,66300,67000,3388,303409.0,4528494.0
2006-07-24,66900,66900,63800,64600,3623,292541.0,4528494.0
2006-07-25,65000,66600,65000,65900,1393,298428.0,4528494.0
2006-07-26,65900,66900,65900,66700,2013,302051.0,4528494.0
2006-07-27,65100,67900,65100,67600,1160,306126.0,4528494.0
2006-07-28,67500,68400,67500,67600,3890,306126.0,4528494.0
2006-07-31,68300,69000,67500,67500,1579,305673.0,4528494.0
2006-08-01,67500,68900,67500,68000,2047,307938.0,4528494.0
2006-08-02,67500,68500,61900,68500,1610,310202.0,4528494.0
2006-08-03,69800,69800,67600,69300,625,313825.0,4528494.0
2006-08-04,69300,70700,67700,69900,920,316542.0,4528494.0
2006-08-07,71700,71700,69000,71200,637,322429.0,4528494.0
2006-08-08,68300,71000,68300,71000,539,321523.0,4528494.0
2006-08-09,70000,71500,69000,70500,607,319259.0,4528494.0
2006-08-10,72400,72400,69000,69000,600,312466.0,4528494.0
2006-08-11,69800,69800,68100,69000,778,312466.0,4528494.0
2006-08-14,67900,69600,67900,69600,403,315183.0,4528494.0
2006-08-16,69000,69700,69000,69600,401,315183.0,4528494.0
2006-08-17,70000,70500,69300,70000,897,316995.0,4528494.0
2006-08-18,70000,70000,69900,70000,48,316995.0,4528494.0
2006-08-21,70700,70700,69000,70000,184,316995.0,4528494.0
