시디즈(134790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-28,28750,30350,25100,25700,456875,51400.0,2000000.0
2016-03-29,25700,28500,25350,26750,517173,53500.0,2000000.0
2016-03-30,26900,29800,25100,25550,659742,51100.0,2000000.0
2016-03-31,26400,28950,25850,26300,301098,52600.0,2000000.0
2016-04-01,26400,26850,25000,25100,159568,50200.0,2000000.0
2016-04-04,25200,25650,23100,23600,112780,47200.0,2000000.0
2016-04-05,23700,24350,22550,23550,137590,47100.0,2000000.0
2016-04-06,23200,25500,22900,23100,165192,46200.0,2000000.0
2016-04-07,23100,23300,21950,22500,75032,45000.0,2000000.0
2016-04-08,22400,23150,21500,21600,51529,43200.0,2000000.0
2016-04-11,21700,22000,21000,21400,51624,42800.0,2000000.0
2016-04-12,21800,22800,21050,21400,76901,42800.0,2000000.0
2016-04-14,21550,22750,20850,21750,81521,43500.0,2000000.0
2016-04-15,22200,26550,22050,24000,557535,48000.0,2000000.0
2016-04-18,23200,23400,20850,20950,145100,41900.0,2000000.0
2016-04-19,21050,21800,20350,21000,73532,42000.0,2000000.0
2016-04-20,21150,21250,20350,20400,46487,40800.0,2000000.0
2016-04-21,20250,20600,20100,20400,31983,40800.0,2000000.0
2016-04-22,20500,21200,20150,20900,46186,41800.0,2000000.0
2016-04-25,21100,21150,20200,20250,31887,40500.0,2000000.0
2016-04-26,20250,20400,19600,20150,29546,40300.0,2000000.0
2016-04-27,20300,20500,20000,20000,16214,40000.0,2000000.0
2016-04-28,20250,20400,19550,19950,24795,39900.0,2000000.0
2016-04-29,19600,20100,19600,19900,17042,39800.0,2000000.0
2016-05-02,20050,20600,19650,19750,23382,39500.0,2000000.0
2016-05-03,19750,19900,18800,19750,16754,39500.0,2000000.0
2016-05-04,19750,20200,19400,19550,25021,39100.0,2000000.0
2016-05-09,19800,23300,19750,21300,312635,42600.0,2000000.0
2016-05-10,21700,22000,20050,20350,123269,40700.0,2000000.0
2016-05-11,20400,20400,19550,19700,45213,39400.0,2000000.0
2016-05-12,19450,20150,19250,19850,35568,39700.0,2000000.0
2016-05-13,19700,20350,19550,20000,26184,40000.0,2000000.0
2016-05-16,20000,20100,19100,19150,34027,38300.0,2000000.0
2016-05-17,19350,20250,18800,19750,43850,39500.0,2000000.0
2016-05-18,19550,19950,18500,18650,35053,37300.0,2000000.0
2016-05-19,18800,19150,18500,18650,19509,37300.0,2000000.0
2016-05-20,18950,18950,18500,18600,13406,37200.0,2000000.0
2016-05-23,18800,19450,18600,19000,12909,38000.0,2000000.0
2016-05-24,19000,19400,18600,18700,13738,37400.0,2000000.0
2016-05-25,18700,19200,18500,18500,14310,37000.0,2000000.0
2016-05-26,18500,19550,18500,19300,22076,38600.0,2000000.0
2016-05-27,19350,20150,19150,19450,28326,38900.0,2000000.0
2016-05-30,19250,20400,19050,19900,46974,39800.0,2000000.0
2016-05-31,19700,20500,19600,19750,29210,39500.0,2000000.0
2016-06-01,19500,20000,18850,20000,26560,40000.0,2000000.0
2016-06-02,20000,20700,19550,20150,28897,40300.0,2000000.0
2016-06-03,19850,20300,19700,19950,11752,39900.0,2000000.0
2016-06-07,19850,20000,19550,19800,9958,39600.0,2000000.0
2016-06-08,19600,19800,19000,19000,11791,38000.0,2000000.0
2016-06-09,18850,19400,18700,18800,8422,37600.0,2000000.0
2016-06-10,18900,19700,18600,19550,16489,39100.0,2000000.0
2016-06-13,19850,19850,19300,19350,4854,38700.0,2000000.0
2016-06-14,19250,19350,18650,19000,9214,38000.0,2000000.0
2016-06-15,19150,19300,18750,19150,7498,38300.0,2000000.0
2016-06-16,19200,19400,18600,18600,9118,37200.0,2000000.0
2016-06-17,19100,19300,17850,18000,10136,36000.0,2000000.0
2016-06-20,18350,18350,17400,17700,17915,35400.0,2000000.0
2016-06-21,17800,17950,17500,17650,4414,35300.0,2000000.0
2016-06-22,17450,18100,17450,17650,7354,35300.0,2000000.0
2016-06-23,17550,17650,16800,17200,9699,34400.0,2000000.0
2016-06-24,17300,17500,15550,16100,13465,32200.0,2000000.0
2016-06-27,15600,16450,14600,16150,8441,32300.0,2000000.0
2016-06-28,16500,16650,15950,16200,6091,32400.0,2000000.0
2016-06-29,16300,16650,16300,16350,4794,32700.0,2000000.0
2016-06-30,16450,16900,16350,16800,4697,33600.0,2000000.0
2016-07-01,17350,17550,16650,16750,6407,33500.0,2000000.0
2016-07-04,16750,17300,16600,17000,3273,34000.0,2000000.0
2016-07-05,16900,17300,16800,17100,3043,34200.0,2000000.0
2016-07-06,16900,17050,16700,16950,3458,33900.0,2000000.0
2016-07-07,17000,17350,16850,17350,5784,34700.0,2000000.0
2016-07-08,17200,17300,17050,17250,4343,34500.0,2000000.0
2016-07-11,17350,17350,17050,17350,2020,34700.0,2000000.0
2016-07-12,17250,17600,17100,17500,3601,35000.0,2000000.0
2016-07-13,17700,19150,17550,17950,30241,35900.0,2000000.0
2016-07-14,18250,18250,17900,18000,5728,36000.0,2000000.0
2016-07-15,18000,18350,17600,17600,4231,35200.0,2000000.0
2016-07-18,17600,18050,17300,18000,4260,36000.0,2000000.0
2016-07-19,17900,18950,17900,18200,9484,36400.0,2000000.0
2016-07-20,18100,18600,18100,18200,5084,36400.0,2000000.0
2016-07-21,18400,18400,18000,18200,2724,36400.0,2000000.0
2016-07-22,18350,18350,17650,17950,6009,35900.0,2000000.0
2016-07-25,18200,18500,17700,17700,2762,35400.0,2000000.0
2016-07-26,17750,17850,17600,17800,2290,35600.0,2000000.0
2016-07-27,17800,17800,17400,17450,4975,34900.0,2000000.0
2016-07-28,17800,17800,17400,17600,2109,35200.0,2000000.0
2016-07-29,17500,17850,17500,17800,2257,35600.0,2000000.0
2016-08-01,17850,17950,17600,17750,4677,35500.0,2000000.0
2016-08-02,17900,17900,17500,17800,2132,35600.0,2000000.0
2016-08-03,18050,19850,17550,19350,66869,38700.0,2000000.0
2016-08-04,19150,19600,18750,19450,24705,38900.0,2000000.0
2016-08-05,19450,20000,19250,19950,15290,39900.0,2000000.0
2016-08-08,19800,19800,19100,19100,9365,38200.0,2000000.0
2016-08-09,18900,19500,18600,19100,6652,38200.0,2000000.0
2016-08-10,19350,19350,18800,19100,3886,38200.0,2000000.0
2016-08-11,19050,19200,18400,18450,6491,36900.0,2000000.0
2016-08-12,18450,18800,18100,18250,7090,36500.0,2000000.0
2016-08-16,18500,19000,18250,18750,11222,37500.0,2000000.0
2016-08-17,18900,22050,18600,19900,144579,39800.0,2000000.0
2016-08-18,20000,22800,19750,20750,112673,41500.0,2000000.0
2016-08-19,20650,22150,20300,21300,71279,42600.0,2000000.0
2016-08-22,20800,22000,20050,20350,20240,40700.0,2000000.0
2016-08-23,20050,21650,19700,21650,28722,43300.0,2000000.0
2016-08-24,21550,27900,21350,25300,595131,50600.0,2000000.0
2016-08-25,24300,24550,23600,24550,115699,49100.0,2000000.0
2016-08-26,24100,24350,22500,22550,79679,45100.0,2000000.0
2016-08-29,22650,23850,22050,22150,60693,44300.0,2000000.0
2016-08-30,22150,22800,21900,22500,20943,45000.0,2000000.0
2016-08-31,22500,22600,21250,21950,28624,43900.0,2000000.0
2016-09-01,22300,23150,21850,23000,21846,46000.0,2000000.0
2016-09-02,23200,23300,22150,22850,17953,45700.0,2000000.0
2016-09-05,23250,23500,22150,22200,15430,44400.0,2000000.0
2016-09-06,22250,22700,21500,22350,21165,44700.0,2000000.0
2016-09-07,22550,22550,21150,21150,15392,42300.0,2000000.0
2016-09-08,21150,22800,20900,21650,26455,43300.0,2000000.0
2016-09-09,21300,22300,21100,21700,9375,43400.0,2000000.0
2016-09-12,21500,21700,20400,20400,10190,40800.0,2000000.0
2016-09-13,20450,21450,20400,21000,8123,42000.0,2000000.0
2016-09-19,20850,21600,20400,21200,6262,42400.0,2000000.0
2016-09-20,20800,21800,20800,21800,5666,43600.0,2000000.0
2016-09-21,21800,23300,21750,22500,42716,45000.0,2000000.0
2016-09-22,22900,23150,22050,22500,20362,45000.0,2000000.0
2016-09-23,22550,23150,22400,23150,13464,46300.0,2000000.0
2016-09-26,22900,23150,22350,22750,11552,45500.0,2000000.0
2016-09-27,22400,22950,21500,22850,17972,45700.0,2000000.0
2016-09-28,22900,26700,22900,23900,197345,47800.0,2000000.0
2016-09-29,24000,25950,23350,25250,56605,50500.0,2000000.0
2016-09-30,25100,25700,24300,24850,30326,49700.0,2000000.0
2016-10-04,24850,25750,24500,24500,18490,49000.0,2000000.0
2016-10-05,24100,24550,23500,24000,21354,48000.0,2000000.0
2016-10-06,24250,24600,23600,24300,10505,48600.0,2000000.0
2016-10-07,24400,25000,24050,24700,15523,49400.0,2000000.0
2016-10-10,24650,26050,24650,24750,20544,49500.0,2000000.0
2016-10-11,24400,24800,23900,24700,11334,49400.0,2000000.0
2016-10-12,24250,24700,23550,23900,15810,47800.0,2000000.0
2016-10-13,23900,24450,22950,23600,11345,47200.0,2000000.0
2016-10-14,23850,23850,22800,22900,6961,45800.0,2000000.0
2016-10-17,23350,23700,22600,23700,8269,47400.0,2000000.0
2016-10-18,23500,23650,23050,23100,8249,46200.0,2000000.0
2016-10-19,23450,23550,22700,23100,8675,46200.0,2000000.0
2016-10-20,23100,23700,22600,23200,5619,46400.0,2000000.0
2016-10-21,23600,23600,22100,22100,11526,44200.0,2000000.0
2016-10-24,21950,23500,21950,23350,11050,46700.0,2000000.0
2016-10-25,23000,23850,22850,23300,7042,46600.0,2000000.0
2016-10-26,22900,23100,21800,23000,8404,46000.0,2000000.0
2016-10-27,22850,23550,22200,23150,9052,46300.0,2000000.0
2016-10-28,23550,23700,23050,23550,4614,47100.0,2000000.0
2016-10-31,24000,24000,21850,22150,12073,44300.0,2000000.0
2016-11-01,22000,22150,21150,21400,13927,42800.0,2000000.0
2016-11-02,21400,21800,19900,20200,11017,40400.0,2000000.0
2016-11-03,20000,23100,19700,22800,31288,45600.0,2000000.0
2016-11-04,22000,23550,22000,22700,17832,45400.0,2000000.0
2016-11-07,22700,25450,22700,23900,74394,47800.0,2000000.0
2016-11-08,23800,31050,23000,28000,655889,56000.0,2000000.0
2016-11-09,27050,30400,19700,21250,557354,42500.0,2000000.0
2016-11-10,21250,21900,20100,21500,81034,43000.0,2000000.0
2016-11-11,21300,22250,21050,21550,43990,43100.0,2000000.0
2016-11-14,21550,21850,21300,21450,26024,42900.0,2000000.0
2016-11-15,21600,21650,21050,21200,17397,42400.0,2000000.0
2016-11-16,21250,21550,21100,21350,10592,42700.0,2000000.0
2016-11-17,21250,22100,21150,21600,21821,43200.0,2000000.0
2016-11-18,21650,22000,21400,21550,12688,43100.0,2000000.0
2016-11-21,21550,22050,21050,21750,23526,43500.0,2000000.0
2016-11-22,21750,22900,21450,22450,39209,44900.0,2000000.0
2016-11-23,22450,22600,22200,22400,15138,44800.0,2000000.0
2016-11-24,22200,23600,22150,23100,43543,46200.0,2000000.0
2016-11-25,23400,23500,22750,23050,18610,46100.0,2000000.0
2016-11-28,23050,23600,22500,22600,14083,45200.0,2000000.0
2016-11-29,22400,23000,21650,22800,20653,45600.0,2000000.0
2016-11-30,22900,22900,22050,22250,9670,44500.0,2000000.0
2016-12-01,22200,22200,21000,21100,18530,42200.0,2000000.0
2016-12-02,21250,21750,21100,21300,9881,42600.0,2000000.0
2016-12-05,21300,21600,19750,19900,18039,39800.0,2000000.0
2016-12-06,20200,20550,20000,20250,8289,40500.0,2000000.0
2016-12-07,20100,20650,20100,20400,5554,40800.0,2000000.0
2016-12-08,20400,20700,20000,20350,7087,40700.0,2000000.0
2016-12-09,20300,20700,20150,20550,4079,41100.0,2000000.0
2016-12-12,20450,21500,20450,20750,7971,41500.0,2000000.0
2016-12-13,20750,20900,20600,20800,4337,41600.0,2000000.0
2016-12-14,20800,20900,20500,20550,2338,41100.0,2000000.0
2016-12-15,20750,21350,20350,21350,6821,42700.0,2000000.0
2016-12-16,21400,21700,20800,20800,7938,41600.0,2000000.0
2016-12-19,20500,21100,20500,21100,8885,42200.0,2000000.0
2016-12-20,21200,21800,20950,21500,10892,43000.0,2000000.0
2016-12-21,22000,23700,21850,22700,87381,45400.0,2000000.0
2016-12-22,22800,22800,21300,21600,23595,43200.0,2000000.0
2016-12-23,21550,22500,21350,21800,19203,43600.0,2000000.0
2016-12-26,21700,22200,21100,22050,23589,44100.0,2000000.0
2016-12-27,21750,22250,21750,21950,9160,43900.0,2000000.0
2016-12-28,21800,22250,21800,22200,8288,44400.0,2000000.0
2016-12-29,22250,22500,22200,22300,5342,44600.0,2000000.0
2017-01-02,22450,22600,21900,21900,6363,43800.0,2000000.0
2017-01-03,21900,22900,21700,22700,24150,45400.0,2000000.0
2017-01-04,23000,23200,22000,22250,14777,44500.0,2000000.0
2017-01-05,22350,22700,22150,22350,7322,44700.0,2000000.0
2017-01-06,22500,22850,21700,22600,8730,45200.0,2000000.0
2017-01-09,22500,22750,22350,22500,3353,45000.0,2000000.0
2017-01-10,22350,22950,22200,22900,10928,45800.0,2000000.0
2017-01-11,23250,23700,22600,23150,11183,46300.0,2000000.0
2017-01-12,23100,23100,22400,22500,7343,45000.0,2000000.0
2017-01-13,22500,23400,22150,22450,10703,44900.0,2000000.0
2017-01-16,22400,22500,21300,21700,17009,43400.0,2000000.0
2017-01-17,21800,22200,21350,21400,8483,42800.0,2000000.0
2017-01-18,21400,22950,21250,22300,24330,44600.0,2000000.0
2017-01-19,22400,23350,21500,22200,19378,44400.0,2000000.0
2017-01-20,22200,22850,21950,22750,10127,45500.0,2000000.0
2017-01-23,22950,24800,22600,23200,82002,46400.0,2000000.0
2017-01-24,23200,23600,22350,22350,15049,44700.0,2000000.0
2017-01-25,22450,22450,21700,21900,9892,43800.0,2000000.0
2017-01-26,22200,22450,21700,22250,4685,44500.0,2000000.0
2017-01-31,21850,22200,21800,21850,6020,43700.0,2000000.0
2017-02-01,21700,21900,21000,21200,15795,42400.0,2000000.0
2017-02-02,20550,21050,19950,20650,19224,41300.0,2000000.0
2017-02-03,20300,21150,20250,20950,8650,41900.0,2000000.0
2017-02-06,20800,20950,20500,20800,2823,41600.0,2000000.0
2017-02-07,20850,21500,20350,20400,5505,40800.0,2000000.0
2017-02-08,20850,21750,20400,21450,13932,42900.0,2000000.0
2017-02-09,20950,21350,20750,21100,3119,42200.0,2000000.0
2017-02-10,20900,21350,20800,21050,2927,42100.0,2000000.0
2017-02-13,20650,21700,20500,21600,8181,43200.0,2000000.0
2017-02-14,21800,21900,20700,21050,4732,42100.0,2000000.0
2017-02-15,21500,21850,20200,20550,4408,41100.0,2000000.0
2017-02-16,20450,20950,20400,20650,10272,41300.0,2000000.0
2017-02-17,20500,20800,20500,20700,2353,41400.0,2000000.0
2017-02-20,20500,20900,20500,20750,1781,41500.0,2000000.0
2017-02-21,20550,20950,20150,20300,6116,40600.0,2000000.0
2017-02-22,20300,20350,19000,19900,7600,39800.0,2000000.0
2017-02-23,19800,19950,19100,19250,7882,38500.0,2000000.0
2017-02-24,19100,19250,18800,19200,2965,38400.0,2000000.0
2017-02-27,19750,19750,18750,18750,3576,37500.0,2000000.0
2017-02-28,18850,18950,18500,18850,2202,37700.0,2000000.0
2017-03-02,19400,19400,18250,18450,6692,36900.0,2000000.0
2017-03-03,18450,18600,18150,18600,3649,37200.0,2000000.0
2017-03-06,18150,18650,18150,18500,4382,37000.0,2000000.0
2017-03-07,18500,19500,18500,19100,3170,38200.0,2000000.0
2017-03-08,18900,19300,18900,19000,700,38000.0,2000000.0
2017-03-09,19000,19000,18450,19000,3244,38000.0,2000000.0
2017-03-10,19000,19000,18250,18450,3602,36900.0,2000000.0
2017-03-13,18250,18900,18250,18850,4310,37700.0,2000000.0
2017-03-14,18950,19450,18850,19200,2039,38400.0,2000000.0
2017-03-15,19050,19650,19050,19200,1525,38400.0,2000000.0
2017-03-16,19000,19250,18750,18750,1641,37500.0,2000000.0
2017-03-17,18750,19000,18750,18950,799,37900.0,2000000.0
2017-03-20,19600,19600,18700,19000,523,38000.0,2000000.0
2017-03-21,18450,19450,18450,18750,1475,37500.0,2000000.0
2017-03-22,18750,18900,18550,18900,1333,37800.0,2000000.0
2017-03-23,19350,19350,18500,18550,2919,37100.0,2000000.0
2017-03-24,19000,19000,18400,18650,385,37300.0,2000000.0
2017-03-27,19300,19300,18300,18500,3615,37000.0,2000000.0
2017-03-28,18250,18550,18150,18350,3976,36700.0,2000000.0
2017-03-29,18350,18350,17650,17850,6167,35700.0,2000000.0
2017-03-30,17850,18450,17500,17700,1853,35400.0,2000000.0
2017-03-31,18050,18050,17750,17750,980,35500.0,2000000.0
2017-04-03,17600,17900,17450,17900,2480,35800.0,2000000.0
2017-04-04,18000,18050,17750,18000,1725,36000.0,2000000.0
2017-04-05,18300,18900,18000,18700,4128,37400.0,2000000.0
2017-04-06,18700,18850,18550,18600,2436,37200.0,2000000.0
2017-04-07,18600,18750,18400,18650,1915,37300.0,2000000.0
2017-04-10,18200,18600,18200,18200,2707,36400.0,2000000.0
2017-04-11,18300,18500,18200,18400,812490,36800.0,2000000.0
2017-04-12,19900,23900,19750,23900,78095,47800.0,2000000.0
2017-04-13,28450,29550,21300,22100,599177,44200.0,2000000.0
2017-04-14,22650,24500,21800,22150,235701,44300.0,2000000.0
2017-04-17,22150,23000,20750,21450,67056,42900.0,2000000.0
2017-04-18,21000,21600,20450,21200,46224,42400.0,2000000.0
2017-04-19,20900,27550,20550,26150,746245,52300.0,2000000.0
2017-04-20,25200,25500,23800,23850,155884,47700.0,2000000.0
2017-04-21,24150,28500,23000,25100,332208,50200.0,2000000.0
2017-04-24,24650,26400,24000,24850,75449,49700.0,2000000.0
2017-04-25,24150,25250,23400,24750,60970,49500.0,2000000.0
2017-04-26,24500,25500,23700,24400,47852,48800.0,2000000.0
2017-04-27,24300,27400,24000,25250,107464,50500.0,2000000.0
2017-04-28,25000,26500,24550,25500,37120,51000.0,2000000.0
2017-05-02,25450,26100,24600,24600,34988,49200.0,2000000.0
2017-05-04,24600,25000,23750,23750,34815,47500.0,2000000.0
2017-05-08,24050,24350,23250,23250,14839,46500.0,2000000.0
2017-05-10,23300,23500,22000,22250,31817,44500.0,2000000.0
2017-05-11,22150,27650,22100,24400,222263,48800.0,2000000.0
2017-05-12,23950,24850,23450,23750,45937,47500.0,2000000.0
2017-05-15,23450,25500,23150,24000,48546,48000.0,2000000.0
2017-05-16,23850,24500,23550,24050,24364,48100.0,2000000.0
2017-05-17,24600,26700,24100,25600,149236,51200.0,2000000.0
2017-05-18,25000,25600,24450,25050,35247,50100.0,2000000.0
2017-05-19,25500,26050,24700,24700,42179,49400.0,2000000.0
2017-05-22,24700,25800,24300,24900,29438,49800.0,2000000.0
2017-05-23,25500,25650,24700,25150,21367,50300.0,2000000.0
2017-05-24,25100,25900,24200,24200,34521,48400.0,2000000.0
2017-05-25,24050,24700,23500,24250,25077,48500.0,2000000.0
2017-05-26,24150,24600,23850,24200,13864,48400.0,2000000.0
2017-05-29,24350,25850,24050,25850,48849,51700.0,2000000.0
2017-05-30,25500,26150,25100,25350,34877,50700.0,2000000.0
2017-05-31,25150,25550,24250,25350,38606,50700.0,2000000.0
2017-06-01,25500,26300,24900,25900,34664,51800.0,2000000.0
2017-06-02,26000,26500,25450,26200,25921,52400.0,2000000.0
2017-06-05,26300,26500,25200,25500,28532,51000.0,2000000.0
2017-06-07,25500,25750,24700,24800,20843,49600.0,2000000.0
2017-06-08,24700,26000,24250,25250,31384,50500.0,2000000.0
2017-06-09,25300,25600,25000,25300,12286,50600.0,2000000.0
2017-06-12,25300,25550,24450,24450,19550,48900.0,2000000.0
2017-06-13,24400,24850,24000,24700,15274,49400.0,2000000.0
2017-06-14,24550,25800,24500,25100,30775,50200.0,2000000.0
2017-06-15,25600,25600,24850,24950,9889,49900.0,2000000.0
2017-06-16,25100,25800,24600,25100,13622,50200.0,2000000.0
2017-06-19,25250,25900,25100,25150,11906,50300.0,2000000.0
2017-06-20,25500,25500,24450,24900,14328,49800.0,2000000.0
2017-06-21,24900,24900,24200,24250,7634,48500.0,2000000.0
2017-06-22,24300,24750,24300,24500,8872,49000.0,2000000.0
2017-06-23,24300,24800,24050,24200,7107,48400.0,2000000.0
2017-06-26,24550,24550,23600,23950,10701,47900.0,2000000.0
2017-06-27,23800,24100,23500,23650,9155,47300.0,2000000.0
2017-06-28,23350,25800,23350,24300,32677,48600.0,2000000.0
2017-06-29,24350,25200,24100,24200,12250,48400.0,2000000.0
2017-06-30,24300,24650,23900,24350,3164,48700.0,2000000.0
2017-07-03,24300,24800,24000,24650,3553,49300.0,2000000.0
2017-07-04,25000,25000,23600,24150,4575,48300.0,2000000.0
2017-07-05,24150,24850,24150,24300,4114,48600.0,2000000.0
2017-07-06,24300,24800,23600,24150,8160,48300.0,2000000.0
2017-07-07,24150,24950,23900,24000,15956,48000.0,2000000.0
2017-07-10,24500,24500,23750,24150,3452,48300.0,2000000.0
2017-07-11,24100,24350,23600,23900,8017,47800.0,2000000.0
2017-07-12,24250,24450,23600,23600,4900,47200.0,2000000.0
2017-07-13,23650,24000,23400,23550,4781,47100.0,2000000.0
2017-07-14,23450,24000,23300,23600,6397,47200.0,2000000.0
2017-07-17,23300,23950,23300,23900,4029,47800.0,2000000.0
2017-07-18,23850,23850,23100,23350,5597,46700.0,2000000.0
2017-07-19,23350,25500,23050,23400,75306,46800.0,2000000.0
2017-07-20,23600,24000,23000,23050,16269,46100.0,2000000.0
2017-07-21,23150,23700,22600,22800,17205,45600.0,2000000.0
2017-07-24,22500,23150,22500,22800,8263,45600.0,2000000.0
2017-07-25,23100,23100,21850,21850,9598,43700.0,2000000.0
2017-07-26,21950,23250,21550,22400,14078,44800.0,2000000.0
2017-07-27,22250,23050,22250,22750,5260,45500.0,2000000.0
2017-07-28,22500,23250,22500,22800,5967,45600.0,2000000.0
2017-07-31,22900,23600,22900,23250,4309,46500.0,2000000.0
2017-08-01,23200,23350,22800,22800,4804,45600.0,2000000.0
2017-08-02,22550,23150,22350,22350,3270,44700.0,2000000.0
2017-08-03,22350,22450,21550,22000,4228,44000.0,2000000.0
2017-08-04,21650,22200,21500,21650,2709,43300.0,2000000.0
2017-08-07,21450,22300,21300,21950,2642,43900.0,2000000.0
2017-08-08,21650,25800,21650,23100,116686,46200.0,2000000.0
2017-08-09,23100,23600,22400,22850,16519,45700.0,2000000.0
2017-08-10,22600,22850,21800,21800,11528,43600.0,2000000.0
2017-08-11,21650,22300,21500,21700,5163,43400.0,2000000.0
2017-08-14,22250,22250,21600,21600,4238,43200.0,2000000.0
2017-08-16,21600,23100,21500,22900,12743,45800.0,2000000.0
2017-08-17,22600,23300,22500,22800,5621,45600.0,2000000.0
2017-08-18,22700,22850,22400,22800,1820,45600.0,2000000.0
2017-08-21,22800,23350,22550,22750,1305,45500.0,2000000.0
2017-08-22,22400,23100,21950,22550,4482,45100.0,2000000.0
2017-08-23,22950,22950,22200,22400,2758,44800.0,2000000.0
2017-08-24,22600,22600,21700,22000,7792,44000.0,2000000.0
2017-08-25,22000,22400,21700,22000,2345,44000.0,2000000.0
2017-08-28,21600,22000,21500,21750,5879,43500.0,2000000.0
2017-08-29,21650,22000,21600,22000,1601,44000.0,2000000.0
2017-08-30,21950,22000,21600,21900,3026,43800.0,2000000.0
2017-08-31,21800,22500,21700,21950,4982,43900.0,2000000.0
2017-09-01,21900,22250,21750,22200,2945,44400.0,2000000.0
2017-09-04,21350,22150,21350,21700,1816,43400.0,2000000.0
2017-09-05,21700,22200,21650,22100,1572,44200.0,2000000.0
2017-09-06,22350,22350,21450,21550,5302,43100.0,2000000.0
2017-09-07,21250,22000,21200,22000,3350,44000.0,2000000.0
2017-09-08,21450,22100,21250,21250,3838,42500.0,2000000.0
2017-09-11,21000,21350,20800,20950,2938,41900.0,2000000.0
2017-09-12,21050,21350,20900,21100,572,42200.0,2000000.0
2017-09-13,21000,21300,20800,20950,5706,41900.0,2000000.0
2017-09-14,20950,21650,20600,21050,3788,42100.0,2000000.0
2017-09-15,21450,21450,20700,21050,1859,42100.0,2000000.0
2017-09-18,20600,21000,20350,20650,6000,41300.0,2000000.0
2017-09-19,20650,21100,20650,20900,1116,41800.0,2000000.0
2017-09-20,20500,21250,20500,20500,2023,41000.0,2000000.0
2017-09-21,20300,20500,20100,20350,3268,40700.0,2000000.0
2017-09-22,20000,20350,20000,20300,2560,40600.0,2000000.0
2017-09-25,20500,20500,19600,19900,6968,39800.0,2000000.0
2017-09-26,19850,20300,19650,20000,1694,40000.0,2000000.0
2017-09-27,19950,20000,19650,19950,3029,39900.0,2000000.0
2017-09-28,20400,20450,19650,19900,3968,39800.0,2000000.0
2017-09-29,19850,20350,19750,19900,1536,39800.0,2000000.0
2017-10-10,19600,20000,19550,19700,2231,39400.0,2000000.0
2017-10-11,19750,20000,19600,19800,2353,39600.0,2000000.0
2017-10-12,20000,20400,19700,19950,1273,39900.0,2000000.0
2017-10-13,19700,20250,19700,19900,2074,39800.0,2000000.0
2017-10-16,19900,19900,19550,19800,3721,39600.0,2000000.0
2017-10-17,20100,20100,19600,19700,2598,39400.0,2000000.0
2017-10-18,19500,20300,19500,20150,2659,40300.0,2000000.0
2017-10-19,20450,20450,19600,20000,1578,40000.0,2000000.0
2017-10-20,19750,20400,19750,20150,2004,40300.0,2000000.0
2017-10-23,20250,21000,20000,20300,2591,40600.0,2000000.0
2017-10-24,20900,20900,19750,20100,1929,40200.0,2000000.0
2017-10-25,19850,20200,19600,19800,9593,39600.0,2000000.0
2017-10-26,20000,20000,19550,19700,1788,39400.0,2000000.0
2017-10-27,19550,20100,19450,19500,3209,39000.0,2000000.0
2017-10-30,19500,19800,19500,19550,1573,39100.0,2000000.0
2017-10-31,19450,20250,19350,19500,4694,39000.0,2000000.0
2017-11-01,19250,19800,19250,19600,1306,39200.0,2000000.0
2017-11-02,19950,19950,19500,19600,3275,39200.0,2000000.0
2017-11-03,19500,19800,19400,19500,2424,39000.0,2000000.0
2017-11-06,19500,19900,19200,19600,3945,39200.0,2000000.0
2017-11-07,19600,20100,19250,19600,2823,39200.0,2000000.0
2017-11-08,19600,19950,19400,19450,1878,38900.0,2000000.0
2017-11-09,19600,20050,19550,19600,879,39200.0,2000000.0
2017-11-10,19600,19600,19250,19500,1759,39000.0,2000000.0
2017-11-13,19300,19400,19050,19250,4803,38500.0,2000000.0
2017-11-14,19500,19500,19000,19250,2287,38500.0,2000000.0
2017-11-15,19400,22900,19050,19950,50677,39900.0,2000000.0
2017-11-16,19650,20400,19550,19900,6990,39800.0,2000000.0
2017-11-17,20100,20150,19600,19900,3097,39800.0,2000000.0
2017-11-20,19800,20350,19650,20000,3424,40000.0,2000000.0
2017-11-21,20050,20800,20000,20150,6388,40300.0,2000000.0
2017-11-22,20700,20700,19800,20000,2336,40000.0,2000000.0
2017-11-23,20000,20000,19550,19650,2594,39300.0,2000000.0
2017-11-24,19950,19950,19550,19800,1912,39600.0,2000000.0
2017-11-27,19850,20150,19800,19900,1891,39800.0,2000000.0
2017-11-28,19700,20200,19700,19950,1470,39900.0,2000000.0
2017-11-29,19950,20750,19900,20300,3760,40600.0,2000000.0
2017-11-30,20100,20250,19600,19850,3126,39700.0,2000000.0
2017-12-01,20100,20300,19800,20200,2765,40400.0,2000000.0
2017-12-04,20000,20250,19900,20200,3935,40400.0,2000000.0
2017-12-05,20400,20400,19850,20000,2384,40000.0,2000000.0
2017-12-06,20100,20400,19950,20100,2513,40200.0,2000000.0
2017-12-07,20400,20400,19900,20250,2929,40500.0,2000000.0
2017-12-08,20250,21450,20100,20250,9281,40500.0,2000000.0
2017-12-11,20600,20600,20100,20350,1817,40700.0,2000000.0
2017-12-12,20100,20600,20100,20500,1512,41000.0,2000000.0
2017-12-13,20900,21000,20350,21000,5014,42000.0,2000000.0
