두산중공업(034020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-29,23599,23901,23254,23513,1104899,2892812.0,106158256.0
2015-06-01,23167,23340,22650,22780,420649,2802578.0,106158256.0
2015-06-02,22779,23642,22736,23211,380165,2855657.0,106158256.0
2015-06-03,23081,23383,22650,22780,274350,2802578.0,106158256.0
2015-06-04,23124,23642,22477,22521,374682,2770730.0,106158256.0
2015-06-05,22520,22865,22046,22262,400026,2738883.0,106158256.0
2015-06-08,22089,22305,21571,21658,488874,2664572.0,106158256.0
2015-06-09,21830,22779,21830,22391,515742,2754807.0,106158256.0
2015-06-10,22434,22650,22003,22003,238636,2707036.0,106158256.0
2015-06-11,22348,22348,21614,21744,412384,2675188.0,106158256.0
2015-06-12,21744,22046,21226,21226,315682,2611493.0,106158256.0
2015-06-15,20708,21787,20708,21313,290904,2622109.0,106158256.0
2015-06-16,21312,21355,20320,20320,523607,2500027.0,106158256.0
2015-06-17,20320,20881,20147,20795,310908,2558414.0,106158256.0
2015-06-18,20881,20967,20363,20536,248612,2526566.0,106158256.0
2015-06-19,20795,21701,20536,20881,394248,2569030.0,106158256.0
2015-06-22,20924,21399,20579,20622,256038,2537182.0,106158256.0
2015-06-23,20795,21744,20708,21658,363536,2664572.0,106158256.0
2015-06-24,21873,22132,21614,22089,356466,2717651.0,106158256.0
2015-06-25,21916,22520,21830,21874,374622,2691112.0,106158256.0
2015-06-26,21787,21916,21485,21485,290995,2643341.0,106158256.0
2015-06-29,21226,21226,20449,20450,305003,2515951.0,106158256.0
2015-06-30,20191,20795,20191,20709,270223,2547798.0,106158256.0
2015-07-01,20838,21312,20622,21183,327575,2606185.0,106158256.0
2015-07-02,21442,21873,20924,20968,305996,2579646.0,106158256.0
2015-07-03,21053,21269,20708,20968,270566,2579646.0,106158256.0
2015-07-06,20536,20751,20277,20364,390002,2505335.0,106158256.0
2015-07-07,20579,20838,20320,20709,244897,2547798.0,106158256.0
2015-07-08,20838,20924,20277,20320,293023,2500027.0,106158256.0
2015-07-09,20320,20536,20104,20407,303978,2510643.0,106158256.0
2015-07-10,20449,21528,20320,21442,473785,2638033.0,106158256.0
2015-07-13,21399,21442,21010,21183,256125,2606185.0,106158256.0
2015-07-14,21269,21399,20881,21097,318816,2595569.0,106158256.0
2015-07-15,21399,21744,20881,20968,297511,2579646.0,106158256.0
2015-07-16,20838,20881,20363,20579,408339,2531874.0,106158256.0
2015-07-17,20579,20665,19500,19673,746326,2420408.0,106158256.0
2015-07-20,19759,19759,19069,19328,413564,2377945.0,106158256.0
2015-07-21,19371,19975,19328,19544,347743,2404484.0,106158256.0
2015-07-22,19500,19673,18983,18983,479064,2335482.0,106158256.0
2015-07-23,19026,19155,18508,18552,453273,2282403.0,106158256.0
2015-07-24,18508,18508,17343,17430,974152,2144397.0,106158256.0
2015-07-27,17429,18379,17429,17904,984830,2202784.0,106158256.0
2015-07-28,17731,18120,17602,17602,442092,2165628.0,106158256.0
2015-07-29,17602,17818,17472,17473,336373,2149705.0,106158256.0
2015-07-30,17516,18077,17472,17473,525079,2149705.0,106158256.0
2015-07-31,17645,17861,17084,17344,671880,2133781.0,106158256.0
2015-08-03,17429,17645,17041,17128,587655,2107241.0,106158256.0
2015-08-04,17214,17516,17127,17430,392705,2144397.0,106158256.0
2015-08-05,17429,18120,17386,17861,345533,2197476.0,106158256.0
2015-08-06,17904,18120,17602,17732,324661,2181552.0,106158256.0
2015-08-07,17602,17775,17300,17344,309593,2133781.0,106158256.0
2015-08-10,17429,17429,16437,16481,594520,2027623.0,106158256.0
2015-08-11,16696,16912,16480,16567,339932,2038239.0,106158256.0
2015-08-12,16566,16868,16178,16351,460576,2011699.0,106158256.0
2015-08-13,16480,17084,16394,16826,445067,2070086.0,106158256.0
2015-08-17,16825,16912,16394,16394,277872,2017007.0,106158256.0
2015-08-18,16394,16653,16351,16438,256588,2022315.0,106158256.0
2015-08-19,16351,16480,16006,16222,387274,1995775.0,106158256.0
2015-08-20,16092,16308,15186,15230,516916,1873693.0,106158256.0
2015-08-21,14625,15100,14582,14928,610078,1836538.0,106158256.0
2015-08-24,14668,15100,14237,14626,576492,1799382.0,106158256.0
2015-08-25,14970,15660,14452,15273,533611,1879001.0,106158256.0
2015-08-26,15272,16178,15100,16136,567403,1985159.0,106158256.0
2015-08-27,16135,16221,15617,15834,322922,1948004.0,106158256.0
2015-08-28,16049,16264,15876,16006,353350,1969236.0,106158256.0
2015-08-31,15962,16264,15833,15877,282284,1953312.0,106158256.0
2015-09-01,15876,16264,15790,16136,221592,1985159.0,106158256.0
2015-09-02,15747,16092,15747,15963,208744,1963928.0,106158256.0
2015-09-03,16092,16178,15704,15790,226447,1942696.0,106158256.0
2015-09-04,15747,15833,15358,15402,260857,1894925.0,106158256.0
2015-09-07,15445,17343,15056,16912,844618,2080702.0,106158256.0
2015-09-08,17170,17559,16566,16998,527419,2091318.0,106158256.0
2015-09-09,17257,17688,16998,17646,461687,2170936.0,106158256.0
2015-09-10,17429,19026,17386,18983,807636,2335482.0,106158256.0
2015-09-11,18853,19845,18724,19414,799801,2388561.0,106158256.0
2015-09-14,19500,19630,18681,19026,449210,2340790.0,106158256.0
2015-09-15,19026,19285,18767,19156,224430,2356713.0,106158256.0
2015-09-16,19285,19673,18983,19501,425834,2399177.0,106158256.0
2015-09-17,19630,20191,19414,19673,558928,2420408.0,106158256.0
2015-09-18,19759,19802,18724,18940,734274,2330174.0,106158256.0
2015-09-21,18551,18853,18422,18810,264980,2314250.0,106158256.0
2015-09-22,18983,18983,18724,18767,185278,2308942.0,106158256.0
2015-09-23,18594,18637,18206,18336,240271,2255863.0,106158256.0
2015-09-24,18465,18551,17947,18206,222031,2239939.0,106158256.0
2015-09-25,18249,18637,18033,18595,272601,2287710.0,106158256.0
2015-09-30,18163,18422,18120,18250,214744,2245247.0,106158256.0
2015-10-01,18292,18508,18206,18336,255148,2255863.0,106158256.0
2015-10-02,18465,18767,18249,18250,237571,2245247.0,106158256.0
2015-10-05,18335,18465,17861,17904,294194,2202784.0,106158256.0
2015-10-06,18033,18335,17904,18336,294877,2255863.0,106158256.0
2015-10-07,18335,18681,18206,18508,322471,2277095.0,106158256.0
2015-10-08,18465,18939,18465,18854,420602,2319558.0,106158256.0
2015-10-12,19328,19845,19069,19846,656728,2441640.0,106158256.0
2015-10-13,19889,19889,19371,19760,483624,2431024.0,106158256.0
2015-10-14,19500,19543,18508,18508,646627,2277095.0,106158256.0
2015-10-15,18551,18939,18508,18940,301041,2330174.0,106158256.0
2015-10-16,18983,19026,18163,18595,677768,2287710.0,106158256.0
2015-10-19,18508,18939,18379,18638,252021,2293018.0,106158256.0
2015-10-20,18681,18767,18249,18422,268827,2266479.0,106158256.0
2015-10-21,18422,18810,18292,18638,205437,2293018.0,106158256.0
2015-10-22,18681,18939,18465,18638,240567,2293018.0,106158256.0
2015-10-23,18853,19112,18767,18810,244620,2314250.0,106158256.0
2015-10-26,19155,19198,18896,19026,190384,2340790.0,106158256.0
2015-10-27,19112,19155,18810,18983,184066,2335482.0,106158256.0
2015-10-28,18983,19069,18335,18465,364383,2271787.0,106158256.0
2015-10-29,18551,18594,18292,18336,187553,2255863.0,106158256.0
2015-10-30,18335,18422,17731,17775,330182,2186860.0,106158256.0
2015-11-02,17818,18163,17731,17775,305602,2186860.0,106158256.0
2015-11-03,17904,18422,17861,18034,305641,2218708.0,106158256.0
2015-11-04,18120,18335,17990,18336,164454,2255863.0,106158256.0
2015-11-05,18292,18292,17990,18034,161058,2218708.0,106158256.0
2015-11-06,18033,18077,17559,17689,282303,2176244.0,106158256.0
2015-11-09,17731,17775,17257,17300,251457,2128473.0,106158256.0
2015-11-10,17041,18379,16998,17775,643755,2186860.0,106158256.0
2015-11-11,18077,19587,18077,19156,1177481,2356713.0,106158256.0
2015-11-12,19328,19500,18767,19199,375907,2362021.0,106158256.0
2015-11-13,18896,19328,18508,18681,340432,2298326.0,106158256.0
2015-11-16,19112,19241,17386,17430,974099,2144397.0,106158256.0
2015-11-17,17472,18206,17343,17904,526193,2202784.0,106158256.0
2015-11-18,18551,18551,17990,18163,517412,2234631.0,106158256.0
2015-11-19,18163,18681,17904,18508,630544,2277095.0,106158256.0
2015-11-20,18551,19845,18551,19803,1039318,2436332.0,106158256.0
2015-11-23,19845,20579,19587,20234,998188,2489411.0,106158256.0
2015-11-24,20320,20665,20104,20536,540871,2526566.0,106158256.0
2015-11-25,20406,20449,19889,20018,530920,2462872.0,106158256.0
2015-11-26,20061,21053,20061,20838,736502,2563722.0,106158256.0
2015-11-27,20924,21528,20320,20622,913342,2537182.0,106158256.0
2015-11-30,20536,20924,20277,20364,639943,2505335.0,106158256.0
2015-12-01,20536,21442,20536,21011,540722,2584954.0,106158256.0
2015-12-02,21312,21442,20924,21270,456560,2616801.0,106158256.0
2015-12-03,21140,21399,20536,20881,436899,2569030.0,106158256.0
2015-12-04,20493,21485,20363,21399,429639,2632725.0,106158256.0
2015-12-07,21399,21399,20536,20536,541802,2526566.0,106158256.0
2015-12-08,20493,20665,19802,20062,560565,2468179.0,106158256.0
2015-12-09,20277,20622,19975,20579,331627,2531874.0,106158256.0
2015-12-10,20493,20708,20277,20450,308029,2515951.0,106158256.0
2015-12-11,20191,20406,19543,19673,560762,2420408.0,106158256.0
2015-12-14,19328,19587,18379,18767,963942,2308942.0,106158256.0
2015-12-15,18896,19026,18379,18810,586182,2314250.0,106158256.0
2015-12-16,19069,19500,18896,19026,473000,2340790.0,106158256.0
2015-12-17,19285,19457,18896,19285,352709,2372637.0,106158256.0
2015-12-18,19026,19716,18983,19544,373818,2404484.0,106158256.0
2015-12-21,19457,19587,19026,19458,325392,2393869.0,106158256.0
2015-12-22,19457,19457,18810,18897,553852,2324866.0,106158256.0
2015-12-23,19069,19241,18896,18983,354060,2335482.0,106158256.0
2015-12-24,19414,19932,19285,19716,502711,2425716.0,106158256.0
2015-12-28,19889,19932,19155,19328,585684,2377945.0,106158256.0
2015-12-29,18939,18939,17904,17991,962439,2213400.0,106158256.0
2015-12-30,17990,18292,17127,17775,770433,2186860.0,106158256.0
2016-01-04,17688,17818,16480,16653,949396,2048854.0,106158256.0
2016-01-05,16523,16998,16437,16567,584882,2038239.0,106158256.0
2016-01-06,16566,16825,16006,16265,704496,2001083.0,106158256.0
2016-01-07,16006,16480,16006,16006,366121,1969236.0,106158256.0
2016-01-08,15660,15876,15358,15661,724676,1926772.0,106158256.0
2016-01-11,15445,15962,15358,15575,340740,1916157.0,106158256.0
2016-01-12,15704,15790,14841,14971,725248,1841846.0,106158256.0
2016-01-13,15143,15488,15013,15273,486017,1879001.0,106158256.0
2016-01-14,14841,15013,14237,14324,1065179,1762227.0,106158256.0
2016-01-15,14539,14582,12554,12641,3863482,1555218.0,106158256.0
2016-01-18,12684,13029,12640,12943,1961061,1592374.0,106158256.0
2016-01-19,12813,12899,12080,12468,1759820,1533987.0,106158256.0
2016-01-20,12468,12684,12123,12468,1062610,1533987.0,106158256.0
2016-01-21,12425,15358,12295,13072,5016029,1608298.0,106158256.0
2016-01-22,13288,13633,13029,13245,1155439,1629529.0,106158256.0
2016-01-25,13546,13978,13417,13806,785473,1698532.0,106158256.0
2016-01-26,13719,14021,13460,13590,706863,1671993.0,106158256.0
2016-01-27,13805,14107,13546,13633,582366,1677300.0,106158256.0
2016-01-28,13590,14625,13546,14626,1028416,1799382.0,106158256.0
2016-01-29,14884,14884,14323,14496,575914,1783459.0,106158256.0
2016-02-01,14194,14409,13546,13763,1270075,1693224.0,106158256.0
2016-02-02,13762,13762,13288,13418,1006470,1650761.0,106158256.0
2016-02-03,13201,13201,12382,12468,1931540,1533987.0,106158256.0
2016-02-04,12684,13115,12597,12814,1312085,1576450.0,106158256.0
2016-02-05,12770,14107,12684,13849,1945403,1703840.0,106158256.0
2016-02-11,13503,13848,13158,13720,1079055,1687916.0,106158256.0
2016-02-12,13676,14064,13244,13590,1070290,1671993.0,106158256.0
2016-02-15,13978,14150,13762,13978,728431,1719764.0,106158256.0
2016-02-16,14064,14496,13892,14410,728558,1772843.0,106158256.0
2016-02-17,14409,14625,14150,14194,743409,1746303.0,106158256.0
2016-02-18,14496,15272,14452,14928,907904,1836538.0,106158256.0
2016-02-19,15013,15100,14754,14928,384080,1836538.0,106158256.0
2016-02-22,14668,14841,14237,14453,1107035,1778151.0,106158256.0
2016-02-23,14668,15186,14539,14755,1096605,1815306.0,106158256.0
2016-02-24,14668,15100,14582,14626,560954,1799382.0,106158256.0
2016-02-25,14668,14927,14539,14669,510879,1804690.0,106158256.0
2016-02-26,14798,14884,14625,14755,420787,1815306.0,106158256.0
2016-02-29,14711,14884,14237,14237,590789,1751611.0,106158256.0
2016-03-02,14668,15488,14668,15143,1507661,1863077.0,106158256.0
2016-03-03,15056,16523,14970,16438,1914902,2022315.0,106158256.0
2016-03-04,16653,17472,16480,17387,1626692,2139089.0,106158256.0
2016-03-07,17645,18939,17559,18767,1936978,2308942.0,106158256.0
2016-03-08,18983,19457,17904,18854,2335354,2319558.0,106158256.0
2016-03-09,18681,18810,18163,18465,788213,2271787.0,106158256.0
2016-03-10,18422,18853,18379,18767,661052,2308942.0,106158256.0
2016-03-11,18853,19155,18120,19112,694041,2351405.0,106158256.0
2016-03-14,19285,19328,18206,18422,605828,2266479.0,106158256.0
2016-03-15,18422,18637,18163,18206,427434,2239939.0,106158256.0
2016-03-16,18206,18335,17559,17818,644828,2192168.0,106158256.0
2016-03-17,17990,18767,17947,18336,550872,2255863.0,106158256.0
2016-03-18,18551,18551,18077,18250,434350,2245247.0,106158256.0
2016-03-21,17688,18077,17214,17991,1172671,2213400.0,106158256.0
2016-03-22,18033,18422,17775,18034,615073,2218708.0,106158256.0
2016-03-23,17947,18120,17731,17861,316626,2197476.0,106158256.0
2016-03-24,17818,18077,17472,17516,319889,2155013.0,106158256.0
2016-03-25,17300,17904,17300,17559,283176,2160321.0,106158256.0
2016-03-28,17429,17861,17429,17646,192102,2170936.0,106158256.0
2016-03-29,17904,18681,17731,18379,701670,2261171.0,106158256.0
2016-03-30,18551,18681,18163,18465,558957,2271787.0,106158256.0
2016-03-31,18637,18939,18422,18638,633768,2293018.0,106158256.0
2016-04-01,18637,18681,17947,17991,472912,2213400.0,106158256.0
2016-04-04,18077,18249,17904,18077,358325,2224015.0,106158256.0
2016-04-05,18033,18249,17429,17473,545008,2149705.0,106158256.0
2016-04-06,17472,17818,17257,17473,500530,2149705.0,106158256.0
2016-04-07,17645,18594,17516,18422,672574,2266479.0,106158256.0
2016-04-08,18249,18767,18077,18724,460231,2303634.0,106158256.0
2016-04-11,19069,19630,19026,19544,968488,2404484.0,106158256.0
2016-04-12,19716,21183,19414,20795,1687950,2558414.0,106158256.0
2016-04-14,21010,22952,20967,22909,2152762,2818502.0,106158256.0
2016-04-15,23081,23124,22261,22434,1292335,2760115.0,106158256.0
2016-04-18,22089,22520,21701,21874,954935,2691112.0,106158256.0
2016-04-19,21916,23124,21399,22176,1731060,2728267.0,106158256.0
2016-04-20,22520,22693,21485,21658,1226366,2664572.0,106158256.0
2016-04-21,21959,22305,21787,22132,637456,2722959.0,106158256.0
2016-04-22,22132,22305,21787,22003,458459,2707036.0,106158256.0
2016-04-25,21916,22305,21787,22003,340758,2707036.0,106158256.0
2016-04-26,22003,22003,21269,21313,424316,2622109.0,106158256.0
2016-04-27,21140,22693,21097,22478,1001971,2765423.0,106158256.0
2016-04-28,22650,22736,22132,22219,577286,2733575.0,106158256.0
2016-04-29,22046,22563,21744,22521,628429,2770730.0,106158256.0
2016-05-02,22563,22607,21571,22348,468127,2749499.0,106158256.0
2016-05-03,22391,22434,21830,22176,322226,2728267.0,106158256.0
2016-05-04,21873,22089,20708,20968,854683,2579646.0,106158256.0
2016-05-09,20536,20838,20018,20364,914002,2505335.0,106158256.0
2016-05-10,20320,21183,20147,20968,708518,2579646.0,106158256.0
2016-05-11,21140,21269,20363,20622,421895,2537182.0,106158256.0
2016-05-12,20449,21485,20363,20795,527671,2558414.0,106158256.0
2016-05-13,20795,20838,20147,20320,515138,2500027.0,106158256.0
2016-05-16,20191,20406,19975,20105,412884,2473487.0,106158256.0
2016-05-17,20191,20795,20061,20407,531061,2510643.0,106158256.0
2016-05-18,20363,20838,20191,20622,424474,2537182.0,106158256.0
2016-05-19,20708,20708,19975,20148,437658,2478795.0,106158256.0
2016-05-20,20320,20967,20018,20924,406612,2574338.0,106158256.0
2016-05-23,21140,21183,20363,20536,324861,2526566.0,106158256.0
2016-05-24,20493,20493,19889,19975,399987,2457564.0,106158256.0
2016-05-25,20320,20579,20147,20277,234478,2494719.0,106158256.0
2016-05-26,20277,20622,20147,20450,186186,2515951.0,106158256.0
2016-05-27,20579,20579,20061,20364,199365,2505335.0,106158256.0
2016-05-30,20363,20449,20018,20320,273480,2500027.0,106158256.0
2016-05-31,20234,21442,20191,20924,698713,2574338.0,106158256.0
2016-06-01,21053,21053,19975,20018,810514,2462872.0,106158256.0
2016-06-02,19371,19414,18249,18379,10307855,2261171.0,106158256.0
2016-06-03,18810,19069,18637,18767,1512039,2308942.0,106158256.0
2016-06-07,18939,18939,18637,18767,923007,2308942.0,106158256.0
2016-06-08,18810,19069,18724,18897,1634422,2324866.0,106158256.0
2016-06-09,19026,19673,18853,19112,1371573,2351405.0,106158256.0
2016-06-10,19241,19328,19026,19026,703881,2340790.0,106158256.0
2016-06-13,18896,18939,18465,18552,590082,2282403.0,106158256.0
2016-06-14,18422,18724,17904,17904,1005922,2202784.0,106158256.0
2016-06-15,17688,18033,17300,17689,714256,2176244.0,106158256.0
2016-06-16,17861,18249,17645,17775,483220,2186860.0,106158256.0
2016-06-17,17861,18422,17775,17948,441146,2208092.0,106158256.0
2016-06-20,18163,18335,17904,17904,347687,2202784.0,106158256.0
2016-06-21,18077,18206,17818,18120,533921,2229323.0,106158256.0
2016-06-22,18077,18637,18077,18638,423766,2293018.0,106158256.0
2016-06-23,18551,18594,18206,18508,343540,2277095.0,106158256.0
2016-06-24,18983,19241,17386,17473,2028234,2149705.0,106158256.0
2016-06-27,16955,17559,16696,17214,884139,2117857.0,106158256.0
2016-06-28,17214,18206,17127,17991,704627,2213400.0,106158256.0
2016-06-29,18335,18724,18033,18379,479955,2261171.0,106158256.0
2016-06-30,18551,18724,18206,18293,336711,2250555.0,106158256.0
2016-07-01,18335,18594,18335,18465,241166,2271787.0,106158256.0
2016-07-04,18637,19328,18465,19156,610166,2356713.0,106158256.0
2016-07-05,19328,19457,18724,18854,581525,2319558.0,106158256.0
2016-07-06,18724,19112,18249,18465,537063,2271787.0,106158256.0
2016-07-07,18767,19285,18637,19069,491584,2346097.0,106158256.0
2016-07-08,19026,19069,18551,18638,340967,2293018.0,106158256.0
2016-07-11,18896,20104,18767,20018,1086789,2462872.0,106158256.0
2016-07-12,20277,20967,20061,20622,1257693,2537182.0,106158256.0
2016-07-13,21010,21140,20406,20924,681266,2574338.0,106158256.0
2016-07-14,20751,20924,20363,20450,578627,2515951.0,106158256.0
2016-07-15,20665,21097,20536,20709,570563,2547798.0,106158256.0
2016-07-18,20967,21657,20881,21528,953426,2648648.0,106158256.0
2016-07-19,21312,21312,20665,21054,905683,2590261.0,106158256.0
2016-07-20,20967,21571,20881,21485,541952,2643341.0,106158256.0
2016-07-21,21571,21614,21183,21442,408519,2638033.0,106158256.0
2016-07-22,21269,21571,21053,21140,375998,2600877.0,106158256.0
2016-07-25,21312,21528,20665,21226,599002,2611493.0,106158256.0
2016-07-26,21053,22348,21053,22219,1022825,2733575.0,106158256.0
2016-07-27,22175,22261,21873,22176,640942,2728267.0,106158256.0
2016-07-28,22218,22909,22175,22823,1161889,2807886.0,106158256.0
2016-07-29,22693,22736,22218,22607,800363,2781346.0,106158256.0
2016-08-01,22607,22736,22132,22521,435995,2770730.0,106158256.0
2016-08-02,22607,22865,22348,22866,539828,2813194.0,106158256.0
2016-08-03,22607,22650,21830,22176,632261,2728267.0,106158256.0
2016-08-04,22391,22563,21744,21960,474326,2701728.0,106158256.0
2016-08-05,21873,23297,21873,23297,1206287,2866273.0,106158256.0
2016-08-08,23642,23901,23254,23470,847822,2887505.0,106158256.0
2016-08-09,23513,23901,23469,23642,382469,2908736.0,106158256.0
2016-08-10,23599,23858,23254,23513,360582,2892812.0,106158256.0
2016-08-11,23297,24289,23297,24246,659724,2983047.0,106158256.0
2016-08-12,24375,24634,23987,24333,576625,2993663.0,106158256.0
2016-08-16,24332,24548,23987,24074,470432,2961815.0,106158256.0
2016-08-17,23987,24419,23426,24246,577857,2983047.0,106158256.0
2016-08-18,24246,24591,23944,24333,365812,2993663.0,106158256.0
2016-08-19,24419,24850,24160,24678,516730,3036126.0,106158256.0
2016-08-22,24591,24591,23901,24074,465208,2961815.0,106158256.0
2016-08-23,24030,24548,23901,24376,378138,2998971.0,106158256.0
2016-08-24,24332,24505,23944,24376,310870,2998971.0,106158256.0
2016-08-25,24591,24677,24246,24246,294549,2983047.0,106158256.0
2016-08-26,24073,24160,23556,23642,532147,2908736.0,106158256.0
2016-08-29,23297,23599,22650,23470,736804,2887505.0,106158256.0
2016-08-30,23469,24030,23211,23340,576374,2871581.0,106158256.0
2016-08-31,23124,24073,23124,23858,761721,2935276.0,106158256.0
2016-09-01,23642,24462,23513,24419,532094,3004279.0,106158256.0
2016-09-02,24505,24591,24073,24505,391318,3014894.0,106158256.0
2016-09-05,24677,25454,24591,25411,663086,3126361.0,106158256.0
2016-09-06,25497,25972,25238,25670,598622,3158208.0,106158256.0
2016-09-07,25842,25842,25454,25713,440814,3163516.0,106158256.0
2016-09-08,25756,25885,24979,25109,637012,3089205.0,106158256.0
2016-09-09,25109,25842,24893,25454,443165,3131669.0,106158256.0
2016-09-12,24677,25238,24419,24419,536770,3004279.0,106158256.0
2016-09-13,24936,25066,24419,25066,718817,3083897.0,106158256.0
2016-09-19,24677,24979,24419,24721,493631,3041434.0,106158256.0
2016-09-20,24936,24979,23815,23944,741273,2945892.0,106158256.0
2016-09-21,23858,23858,23297,23729,705751,2919352.0,106158256.0
2016-09-22,23944,24160,23211,23297,843331,2866273.0,106158256.0
2016-09-23,23469,23513,22693,23082,877864,2839733.0,106158256.0
2016-09-26,22909,23038,22305,22478,873181,2765423.0,106158256.0
2016-09-27,22348,22865,22046,22521,812446,2770730.0,106158256.0
2016-09-28,22650,22736,21657,21830,997230,2685804.0,106158256.0
2016-09-29,22003,22348,21873,21960,576725,2701728.0,106158256.0
2016-09-30,21744,22391,21744,22305,666922,2744191.0,106158256.0
2016-10-04,22477,22520,22046,22046,692777,2712343.0,106158256.0
2016-10-05,22046,22089,21312,21528,890795,2648648.0,106158256.0
2016-10-06,21528,23167,21269,23082,1291773,2839733.0,106158256.0
2016-10-07,23211,23383,22563,22650,906918,2786654.0,106158256.0
2016-10-10,21183,22132,20708,22046,1647212,2712343.0,106158256.0
2016-10-11,21959,22089,21399,21917,820843,2696420.0,106158256.0
2016-10-12,21873,23081,21830,22909,801632,2818502.0,106158256.0
2016-10-13,22779,22822,22305,22521,491886,2770730.0,106158256.0
2016-10-14,23297,23599,22607,22607,729195,2781346.0,106158256.0
2016-10-17,22865,22952,22218,22650,355333,2786654.0,106158256.0
2016-10-18,22650,22693,22218,22478,296176,2765423.0,106158256.0
2016-10-19,22477,22477,21787,21830,596323,2685804.0,106158256.0
2016-10-20,21830,22563,21744,22521,511124,2770730.0,106158256.0
2016-10-21,22736,23167,22348,22995,492403,2829118.0,106158256.0
2016-10-24,23081,23987,23038,23815,734174,2929968.0,106158256.0
2016-10-25,23815,24117,23556,23815,618283,2929968.0,106158256.0
2016-10-26,23815,23815,22952,23297,452573,2866273.0,106158256.0
2016-10-27,23426,23685,22995,23211,340084,2855657.0,106158256.0
2016-10-28,23469,23513,22909,23340,334780,2871581.0,106158256.0
2016-10-31,23038,23167,22563,22607,337885,2781346.0,106158256.0
2016-11-01,22434,23081,22175,22780,338842,2802578.0,106158256.0
2016-11-02,22607,23081,22305,22305,382287,2744191.0,106158256.0
2016-11-03,22391,22434,21787,22176,656314,2728267.0,106158256.0
2016-11-04,22175,22175,21614,21658,477255,2664572.0,106158256.0
2016-11-07,22089,22736,22003,22391,526458,2754807.0,106158256.0
2016-11-08,22693,22693,22003,22089,389186,2717651.0,106158256.0
2016-11-09,22089,22089,20061,20838,1452446,2563722.0,106158256.0
2016-11-10,21528,23081,21528,22909,1160017,2818502.0,106158256.0
2016-11-11,22865,24160,22563,24117,1266798,2967123.0,106158256.0
2016-11-14,24117,25670,24073,24764,1477689,3046742.0,106158256.0
2016-11-15,24203,24591,23771,23988,962959,2951200.0,106158256.0
2016-11-16,23987,24160,23383,23988,881701,2951200.0,106158256.0
2016-11-17,23944,24375,23556,24333,566643,2993663.0,106158256.0
2016-11-18,23987,24030,22865,23211,1067127,2855657.0,106158256.0
2016-11-21,22865,23469,22650,23168,459396,2850349.0,106158256.0
2016-11-22,23469,23556,22822,23254,356998,2860965.0,106158256.0
2016-11-23,22909,23556,22693,23168,569394,2850349.0,106158256.0
2016-11-24,23211,23469,23038,23211,379171,2855657.0,106158256.0
2016-11-25,23297,23556,22736,22909,277245,2818502.0,106158256.0
2016-11-28,22909,22952,22477,22521,269821,2770730.0,106158256.0
2016-11-29,22434,22865,22218,22262,414686,2738883.0,106158256.0
2016-11-30,22261,22391,22089,22262,408249,2738883.0,106158256.0
2016-12-01,22261,23297,22218,23082,438337,2839733.0,106158256.0
2016-12-02,22909,23297,22520,22564,224762,2776038.0,106158256.0
2016-12-05,22520,22995,22175,22693,222273,2791962.0,106158256.0
2016-12-06,22952,23426,22865,23211,347909,2855657.0,106158256.0
2016-12-07,23211,23254,21916,22003,663612,2707036.0,106158256.0
2016-12-08,22046,22218,21528,22089,725113,2717651.0,106158256.0
2016-12-09,22046,22261,21873,21960,241650,2701728.0,106158256.0
2016-12-12,22003,22952,22003,22693,478784,2791962.0,106158256.0
2016-12-13,22909,23038,22520,22780,369315,2802578.0,106158256.0
2016-12-14,22995,23038,22046,22176,674550,2728267.0,106158256.0
2016-12-15,21959,22563,21787,22521,287164,2770730.0,106158256.0
2016-12-16,22563,22779,22175,22521,420549,2770730.0,106158256.0
2016-12-19,22348,23254,22261,22564,564296,2776038.0,106158256.0
2016-12-20,22822,24030,22779,23901,1233580,2940584.0,106158256.0
2016-12-21,23901,24073,23642,23642,564982,2908736.0,106158256.0
2016-12-22,23858,23987,23426,23772,304788,2924660.0,106158256.0
2016-12-23,23944,24246,23642,24160,459667,2972431.0,106158256.0
2016-12-26,24591,24807,23728,24290,805112,2988355.0,106158256.0
2016-12-27,24505,24721,24030,24031,777754,2956507.0,106158256.0
2016-12-28,23901,24289,23599,23944,460026,2945892.0,106158256.0
2016-12-29,23987,24117,23469,23470,306547,2887505.0,106158256.0
2017-01-02,23513,24289,23254,24203,290710,2977739.0,106158256.0
2017-01-03,24375,24979,24030,24678,559236,3036126.0,106158256.0
2017-01-04,24764,24893,23771,23815,785629,2929968.0,106158256.0
2017-01-05,23858,24419,23728,24333,478945,2993663.0,106158256.0
2017-01-06,24289,25195,24203,25023,921886,3078589.0,106158256.0
2017-01-09,25195,25238,24462,24764,429774,3046742.0,106158256.0
2017-01-10,24893,25497,24764,25325,621198,3115745.0,106158256.0
2017-01-11,25368,25799,25109,25454,529863,3131669.0,106158256.0
2017-01-12,25454,25799,25238,25541,331159,3142284.0,106158256.0
2017-01-13,25497,25540,24893,25196,374361,3099821.0,106158256.0
2017-01-16,24850,25325,24591,25239,448231,3105129.0,106158256.0
2017-01-17,25152,25454,25023,25239,287678,3105129.0,106158256.0
2017-01-18,25281,25368,24634,24678,430795,3036126.0,106158256.0
2017-01-19,24764,24936,24246,24678,378298,3036126.0,106158256.0
