일진머티리얼즈(020150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-22,11037,11424,10940,11279,271564,456680.0,39200000.0
2014-07-23,11327,11375,10940,10940,239791,442960.0,39200000.0
2014-07-24,11037,11085,10359,10359,480047,419440.0,39200000.0
2014-07-25,10359,10553,10214,10311,197365,417480.0,39200000.0
2014-07-28,10407,10456,9778,9875,319479,399840.0,39200000.0
2014-07-29,9923,10311,9875,10263,338451,415520.0,39200000.0
2014-07-30,10262,10456,9778,10311,293697,417480.0,39200000.0
2014-07-31,10311,10504,9972,10166,186746,411600.0,39200000.0
2014-08-01,9972,10311,9972,10166,104210,411600.0,39200000.0
2014-08-04,10214,10504,10214,10359,131464,419440.0,39200000.0
2014-08-05,10407,10456,9923,9972,188866,403760.0,39200000.0
2014-08-06,9972,10165,9875,9875,123724,399840.0,39200000.0
2014-08-07,9972,10988,9972,10311,890526,417480.0,39200000.0
2014-08-08,10456,10553,9923,9972,273093,403760.0,39200000.0
2014-08-11,9730,9778,9207,9585,475719,388080.0,39200000.0
2014-08-12,9826,10214,9681,9827,259610,397880.0,39200000.0
2014-08-13,9923,10020,9730,9924,99672,401800.0,39200000.0
2014-08-14,9875,10020,9778,9972,108688,403760.0,39200000.0
2014-08-18,10020,10262,9972,10069,150297,407680.0,39200000.0
2014-08-19,10311,10504,10020,10505,312874,425320.0,39200000.0
2014-08-20,10601,10795,10407,10456,241433,423360.0,39200000.0
2014-08-21,10456,10649,10262,10553,147306,427280.0,39200000.0
2014-08-22,10649,11085,10601,10650,482259,431200.0,39200000.0
2014-08-25,10698,10843,10456,10553,195034,427280.0,39200000.0
2014-08-26,10795,10795,10601,10650,153364,431200.0,39200000.0
2014-08-27,10698,11037,10601,10892,393320,441000.0,39200000.0
2014-08-28,10940,10940,10649,10747,139107,435120.0,39200000.0
2014-08-29,11133,11424,10891,10940,618503,442960.0,39200000.0
2014-09-01,11085,11085,10553,10601,234672,429240.0,39200000.0
2014-09-02,10553,10601,10214,10263,214214,415520.0,39200000.0
2014-09-03,10456,10746,10359,10553,237016,427280.0,39200000.0
2014-09-04,10601,10601,10262,10311,182266,417480.0,39200000.0
2014-09-05,10359,10407,10068,10263,194840,415520.0,39200000.0
2014-09-11,10311,10407,10117,10359,217125,419440.0,39200000.0
2014-09-12,10359,10359,9923,9972,295686,403760.0,39200000.0
2014-09-15,9972,10020,9778,9972,100769,403760.0,39200000.0
2014-09-16,9826,10020,9778,9875,167155,399840.0,39200000.0
2014-09-17,9972,10165,9923,9972,163856,403760.0,39200000.0
2014-09-18,9972,10068,9875,9924,128625,401800.0,39200000.0
2014-09-19,9923,10068,9923,9972,89849,403760.0,39200000.0
2014-09-22,10020,10165,9923,10117,139901,409640.0,39200000.0
2014-09-23,10117,10214,9875,10214,146173,413560.0,39200000.0
2014-09-24,10117,10117,9875,9972,154517,403760.0,39200000.0
2014-09-25,10020,10020,9662,9730,251237,393960.0,39200000.0
2014-09-26,9633,9826,9633,9672,103431,391608.0,39200000.0
2014-09-29,9730,9730,9342,9391,241386,380240.0,39200000.0
2014-09-30,9304,9439,9304,9382,89843,379848.0,39200000.0
2014-10-01,9304,9459,9236,9382,86226,379848.0,39200000.0
2014-10-02,9197,9342,8955,9101,147254,368480.0,39200000.0
2014-10-06,9100,9158,8423,8520,525432,344960.0,39200000.0
2014-10-07,8423,8616,8423,8481,234827,343392.0,39200000.0
2014-10-08,8297,8297,7948,8200,330087,332024.0,39200000.0
2014-10-10,8161,8229,7938,8210,210722,332416.0,39200000.0
2014-10-13,8113,8113,7600,7668,255037,310464.0,39200000.0
2014-10-14,7435,7871,7435,7658,263472,310072.0,39200000.0
2014-10-15,7600,7822,7590,7658,204462,310072.0,39200000.0
2014-10-16,7551,7571,7251,7377,375940,298704.0,39200000.0
2014-10-17,7406,7542,7309,7416,157556,300272.0,39200000.0
2014-10-20,7503,7687,7503,7532,238422,304976.0,39200000.0
2014-10-21,7561,7590,7270,7281,260365,294784.0,39200000.0
2014-10-22,7319,7542,7319,7494,183726,303408.0,39200000.0
2014-10-23,7493,7522,7377,7474,126691,302624.0,39200000.0
2014-10-24,7590,7977,7580,7832,386770,317128.0,39200000.0
2014-10-27,7842,7842,7116,7116,729025,288120.0,39200000.0
2014-10-28,7145,7241,7077,7116,418518,288120.0,39200000.0
2014-10-29,7280,7338,7154,7329,284364,296744.0,39200000.0
2014-10-30,7319,7512,7300,7300,269215,295568.0,39200000.0
2014-10-31,7329,7658,7309,7600,268087,307720.0,39200000.0
2014-11-03,7658,8064,7638,7920,569779,320656.0,39200000.0
2014-11-04,7919,7958,7638,7862,277248,318304.0,39200000.0
2014-11-05,7832,8093,7706,7736,182029,313208.0,39200000.0
2014-11-06,7842,8122,7706,8104,231358,328104.0,39200000.0
2014-11-07,7997,8035,7706,7832,332733,317128.0,39200000.0
2014-11-10,7880,8345,7793,8200,354593,332024.0,39200000.0
2014-11-11,8103,8287,8006,8268,142055,334768.0,39200000.0
2014-11-12,8297,8481,8142,8326,150670,337120.0,39200000.0
2014-11-13,8258,8326,8132,8278,120268,335160.0,39200000.0
2014-11-14,8190,8297,8064,8104,114224,328104.0,39200000.0
2014-11-17,8103,8171,7919,8026,79732,324968.0,39200000.0
2014-11-18,8035,8287,8035,8210,79588,332416.0,39200000.0
2014-11-19,8316,8316,7929,8007,135262,324184.0,39200000.0
2014-11-20,7948,8035,7900,7978,54296,323008.0,39200000.0
2014-11-21,7987,8103,7938,7968,86104,322616.0,39200000.0
2014-11-24,7987,8287,7968,8181,163446,331240.0,39200000.0
2014-11-25,8190,8258,8122,8162,72377,330456.0,39200000.0
2014-11-26,8171,8316,8122,8229,97407,333200.0,39200000.0
2014-11-27,8326,8326,8113,8142,76691,329672.0,39200000.0
2014-11-28,8132,8142,7745,7765,195980,314384.0,39200000.0
2014-12-01,7774,7793,7435,7494,158835,303408.0,39200000.0
2014-12-02,7493,7571,7406,7494,80974,303408.0,39200000.0
2014-12-03,7503,7561,7464,7484,68208,303016.0,39200000.0
2014-12-04,7493,7687,7483,7590,77635,307328.0,39200000.0
2014-12-05,7590,7648,7532,7610,56652,308112.0,39200000.0
2014-12-08,7629,7784,7609,7755,83782,313992.0,39200000.0
2014-12-09,7764,7764,7483,7542,153370,305368.0,39200000.0
2014-12-10,7454,7512,7241,7300,174329,295568.0,39200000.0
2014-12-11,7203,7251,7106,7135,165852,288904.0,39200000.0
2014-12-12,7164,7222,6874,7194,268258,291256.0,39200000.0
2014-12-15,7116,7154,7009,7155,62529,289688.0,39200000.0
2014-12-16,7116,7135,6893,7135,135571,288904.0,39200000.0
2014-12-17,7135,7145,6699,6738,288384,272832.0,39200000.0
2014-12-18,6796,6903,6661,6738,148305,272832.0,39200000.0
2014-12-19,6777,6844,6661,6709,158238,271656.0,39200000.0
2014-12-22,6738,6893,6690,6845,124223,277144.0,39200000.0
2014-12-23,6874,6883,6757,6835,80325,276752.0,39200000.0
2014-12-24,6806,7028,6738,7010,125463,283808.0,39200000.0
2014-12-26,6941,7038,6912,6951,80325,281456.0,39200000.0
2014-12-29,6951,7048,6864,6922,85502,280280.0,39200000.0
2014-12-30,6864,6980,6815,6913,63791,279888.0,39200000.0
2015-01-02,6854,7038,6854,7019,91981,284200.0,39200000.0
2015-01-05,6980,7038,6874,6922,95147,280280.0,39200000.0
2015-01-06,6796,6854,6593,6642,193542,268912.0,39200000.0
2015-01-07,6583,6622,6322,6477,419844,262248.0,39200000.0
2015-01-08,6515,6525,6244,6245,320148,252840.0,39200000.0
2015-01-09,6273,6448,6273,6380,245141,258328.0,39200000.0
2015-01-12,6341,6515,6341,6409,160907,259504.0,39200000.0
2015-01-13,6418,6467,6351,6409,145830,259504.0,39200000.0
2015-01-14,6389,6506,6341,6361,125220,257544.0,39200000.0
2015-01-15,6360,6573,6322,6564,195357,265776.0,39200000.0
2015-01-16,6564,6612,6331,6351,198693,257152.0,39200000.0
2015-01-19,6370,6506,6351,6438,99749,260680.0,39200000.0
2015-01-20,6457,6738,6448,6584,212897,266560.0,39200000.0
2015-01-21,6583,6631,6496,6564,83989,265776.0,39200000.0
2015-01-22,6641,7116,6602,6932,546879,280672.0,39200000.0
2015-01-23,7057,7067,6835,6874,226585,278320.0,39200000.0
2015-01-26,6874,6941,6738,6816,147020,275968.0,39200000.0
2015-01-27,6854,7067,6854,7068,199093,286160.0,39200000.0
2015-01-28,7038,7241,7019,7058,249352,285768.0,39200000.0
2015-01-29,7057,7174,6961,7174,133410,290472.0,39200000.0
2015-01-30,7212,7309,7096,7126,134298,288512.0,39200000.0
2015-02-02,7067,7358,7009,7339,162567,297136.0,39200000.0
2015-02-03,7338,8074,7338,7920,698418,320656.0,39200000.0
2015-02-04,8035,8181,7871,8133,390570,329280.0,39200000.0
2015-02-05,8297,8316,8093,8152,356986,330064.0,39200000.0
2015-02-06,8151,8248,8016,8191,266776,331632.0,39200000.0
2015-02-09,8277,8471,8122,8229,282083,333200.0,39200000.0
2015-02-10,8229,8335,7987,8036,219117,325360.0,39200000.0
2015-02-11,8016,8674,8016,8636,601000,349664.0,39200000.0
2015-02-12,8597,8800,8403,8772,321554,355152.0,39200000.0
2015-02-13,8800,8926,8665,8839,215978,357896.0,39200000.0
2015-02-16,8839,9100,8713,8743,172452,353976.0,39200000.0
2015-02-17,8742,8810,8519,8588,179344,347704.0,39200000.0
2015-02-23,8674,8674,8394,8491,202875,343784.0,39200000.0
2015-02-24,8703,9371,8703,8956,574515,362600.0,39200000.0
2015-02-25,8984,9013,8481,8520,342529,344960.0,39200000.0
2015-02-26,8519,8713,8364,8568,212212,346920.0,39200000.0
2015-02-27,8481,8655,8442,8530,139455,345352.0,39200000.0
2015-03-02,8490,8868,8490,8597,195433,348096.0,39200000.0
2015-03-03,8878,8955,8616,8801,168157,356328.0,39200000.0
2015-03-04,8723,8897,8694,8743,126617,353976.0,39200000.0
2015-03-05,8781,8781,8548,8549,126741,346136.0,39200000.0
2015-03-06,8548,8597,8219,8258,356129,334376.0,39200000.0
2015-03-09,8335,8345,8122,8162,135457,330456.0,39200000.0
2015-03-10,8171,8268,7900,7949,172259,321832.0,39200000.0
2015-03-11,7909,8103,7822,8055,126009,326144.0,39200000.0
2015-03-12,8035,8151,7968,7987,104732,323400.0,39200000.0
2015-03-13,8248,8364,8093,8133,199957,329280.0,39200000.0
2015-03-16,8084,8181,7755,7784,234016,315168.0,39200000.0
2015-03-17,7842,8016,7755,8007,116394,324184.0,39200000.0
2015-03-18,8064,8064,7871,7910,73584,320264.0,39200000.0
2015-03-19,7987,8103,7919,7987,120152,323400.0,39200000.0
2015-03-20,7938,8016,7861,7910,105340,320264.0,39200000.0
2015-03-23,7968,8297,7968,8162,190880,330456.0,39200000.0
2015-03-24,8268,8461,8229,8375,188711,339080.0,39200000.0
2015-03-25,8326,8384,8229,8326,92408,337120.0,39200000.0
2015-03-26,8326,8364,7997,8268,86810,334768.0,39200000.0
2015-03-27,8268,8268,8132,8191,77376,331632.0,39200000.0
2015-03-30,8132,8161,7890,8055,113332,326144.0,39200000.0
2015-03-31,8181,8510,8142,8384,200156,339472.0,39200000.0
2015-04-01,8403,8471,8122,8326,161800,337120.0,39200000.0
2015-04-02,8442,8829,8345,8404,384790,340256.0,39200000.0
2015-04-03,8413,8626,8413,8578,93923,347312.0,39200000.0
2015-04-06,8616,8616,8403,8471,141192,343000.0,39200000.0
2015-04-07,8548,8761,8481,8714,185323,352800.0,39200000.0
2015-04-08,8810,8878,8645,8839,237975,357896.0,39200000.0
2015-04-09,8878,9275,8761,9227,399823,373576.0,39200000.0
2015-04-10,9362,9420,8965,9004,306211,364560.0,39200000.0
2015-04-13,9100,9207,8858,9004,238159,364560.0,39200000.0
2015-04-14,9100,9100,8723,8733,245578,353584.0,39200000.0
2015-04-15,8800,8820,8616,8752,193670,354368.0,39200000.0
2015-04-16,8810,8868,8568,8607,204625,348488.0,39200000.0
2015-04-17,8616,8674,8403,8442,210070,341824.0,39200000.0
2015-04-20,8306,8442,8268,8297,161035,335944.0,39200000.0
2015-04-21,8413,8587,8297,8481,196244,343392.0,39200000.0
2015-04-22,8394,8665,8103,8375,307030,339080.0,39200000.0
2015-04-23,8490,8539,8229,8336,211799,337512.0,39200000.0
2015-04-24,8345,8548,8316,8433,140205,341432.0,39200000.0
2015-04-27,8442,8607,8442,8568,99674,346920.0,39200000.0
2015-04-28,8568,8607,8403,8462,113907,342608.0,39200000.0
2015-04-29,8461,8510,8084,8104,231106,328104.0,39200000.0
2015-04-30,8132,8171,7900,7929,153684,321048.0,39200000.0
2015-05-04,8026,8026,7793,7852,70163,317912.0,39200000.0
2015-05-06,7803,7929,7542,7571,171091,306544.0,39200000.0
2015-05-07,7571,7735,7542,7697,110093,311640.0,39200000.0
2015-05-08,7687,7948,7677,7852,136177,317912.0,39200000.0
2015-05-11,7890,7900,7590,7629,206991,308896.0,39200000.0
2015-05-12,7629,7629,7280,7310,320762,295960.0,39200000.0
2015-05-13,7174,7367,7174,7348,161587,297528.0,39200000.0
2015-05-14,7290,7532,7290,7503,84698,303800.0,39200000.0
2015-05-15,7512,7512,7203,7300,237782,295568.0,39200000.0
2015-05-18,7319,7580,7232,7474,207528,302624.0,39200000.0
2015-05-19,7551,7551,7300,7445,188562,301448.0,39200000.0
2015-05-20,7454,7725,7425,7687,167436,311248.0,39200000.0
2015-05-21,7687,7764,7600,7687,87549,311248.0,39200000.0
2015-05-22,7687,7968,7648,7910,166952,320264.0,39200000.0
2015-05-26,7929,7948,7784,7929,112459,321048.0,39200000.0
2015-05-27,7880,8045,7842,7881,92728,319088.0,39200000.0
2015-05-28,7987,7997,7658,7803,116616,315952.0,39200000.0
2015-05-29,7745,7861,7677,7832,91570,317128.0,39200000.0
2015-06-01,7832,7890,7658,7813,91122,316344.0,39200000.0
2015-06-02,7803,8035,7667,7755,151103,313992.0,39200000.0
2015-06-03,7764,7813,7677,7736,63952,313208.0,39200000.0
2015-06-04,7755,7842,7648,7687,83172,311248.0,39200000.0
2015-06-05,7687,7687,7348,7416,108676,300272.0,39200000.0
2015-06-08,7416,7474,7270,7397,70995,299488.0,39200000.0
2015-06-09,7396,7571,7387,7571,63427,306544.0,39200000.0
2015-06-10,7580,7629,7474,7571,56225,306544.0,39200000.0
2015-06-11,7619,7629,7406,7416,109345,300272.0,39200000.0
2015-06-12,7483,7483,7232,7339,86562,297136.0,39200000.0
2015-06-15,7338,7387,7193,7281,47422,294784.0,39200000.0
2015-06-16,7212,7280,6864,6971,167997,282240.0,39200000.0
2015-06-17,6903,7048,6806,6951,147468,281456.0,39200000.0
2015-06-18,7125,7212,7028,7126,103788,288512.0,39200000.0
2015-06-19,7145,7203,7048,7087,82379,286944.0,39200000.0
2015-06-22,7087,7212,7067,7174,41641,290472.0,39200000.0
2015-06-23,7212,7261,7067,7145,100514,289296.0,39200000.0
2015-06-24,7203,7300,7154,7281,71375,294784.0,39200000.0
2015-06-25,7300,7348,7212,7348,54483,297528.0,39200000.0
2015-06-26,7290,7338,7135,7135,75931,288904.0,39200000.0
2015-06-29,7057,7057,6767,6806,201450,275576.0,39200000.0
2015-06-30,6670,6864,6670,6845,125212,277144.0,39200000.0
2015-07-01,6825,7009,6786,7000,67609,283416.0,39200000.0
2015-07-02,7057,7057,6912,6990,75539,283024.0,39200000.0
2015-07-03,6990,7057,6932,7048,67031,285376.0,39200000.0
2015-07-06,7019,7019,6796,6826,77985,276360.0,39200000.0
2015-07-07,6854,6903,6661,6797,102260,275184.0,39200000.0
2015-07-08,6844,6980,6738,6922,93745,280280.0,39200000.0
2015-07-09,6990,7057,6806,6913,111407,279888.0,39200000.0
2015-07-10,6961,6961,6728,6884,73207,278712.0,39200000.0
2015-07-13,6922,7019,6922,6981,71969,282632.0,39200000.0
2015-07-14,6999,7232,6980,7213,100430,292040.0,39200000.0
2015-07-15,7183,7251,7087,7126,102370,288512.0,39200000.0
2015-07-16,7087,7300,6970,7252,83156,293608.0,39200000.0
2015-07-17,7251,7251,6990,7058,100683,285768.0,39200000.0
2015-07-20,7096,7145,6999,7135,56597,288904.0,39200000.0
2015-07-21,7135,7648,7125,7590,249506,307328.0,39200000.0
2015-07-22,7571,7871,7512,7619,242192,308504.0,39200000.0
2015-07-23,7638,7638,7445,7494,101868,303408.0,39200000.0
2015-07-24,7493,7716,7454,7581,104236,306936.0,39200000.0
2015-07-27,7561,7609,7454,7532,91709,304976.0,39200000.0
2015-07-28,7464,7561,7183,7261,177499,294000.0,39200000.0
2015-07-29,7319,7338,7106,7145,98000,289296.0,39200000.0
2015-07-30,7164,7232,6903,6922,152357,280280.0,39200000.0
2015-07-31,6835,6961,6554,6690,264986,270872.0,39200000.0
2015-08-03,6631,6806,6631,6700,99431,271264.0,39200000.0
2015-08-04,6641,6903,6631,6797,56435,275184.0,39200000.0
2015-08-05,6777,6844,6709,6816,57524,275968.0,39200000.0
2015-08-06,6835,7348,6806,6990,213536,283024.0,39200000.0
2015-08-07,6951,7232,6941,7068,111771,286160.0,39200000.0
2015-08-10,7009,7096,6922,6922,38568,280280.0,39200000.0
2015-08-11,6922,7232,6922,7058,77506,285768.0,39200000.0
2015-08-12,7019,7145,6777,6797,97535,275184.0,39200000.0
2015-08-13,6825,7009,6806,6932,80227,280672.0,39200000.0
2015-08-17,6932,6932,6806,6874,67249,278320.0,39200000.0
2015-08-18,6874,6874,6757,6758,82651,273616.0,39200000.0
2015-08-19,6738,6815,6457,6496,140640,263032.0,39200000.0
2015-08-20,6438,6564,6370,6438,92693,260680.0,39200000.0
2015-08-21,6293,6293,5828,5828,234077,235984.0,39200000.0
2015-08-24,5421,5915,5421,5625,151863,227752.0,39200000.0
2015-08-25,5625,5779,5596,5664,233115,229320.0,39200000.0
2015-08-26,5712,5934,5663,5877,174586,237944.0,39200000.0
2015-08-27,5954,5992,5828,5857,141085,237160.0,39200000.0
2015-08-28,5934,6060,5886,5945,138591,240688.0,39200000.0
2015-08-31,6002,6022,5905,5935,99187,240296.0,39200000.0
2015-09-01,5934,5992,5838,5867,86276,237552.0,39200000.0
2015-09-02,5779,5944,5760,5906,93305,239120.0,39200000.0
2015-09-03,5934,6002,5857,5945,139674,240688.0,39200000.0
2015-09-04,5954,6002,5799,5809,99338,235200.0,39200000.0
2015-09-07,5779,5925,5779,5799,60243,234808.0,39200000.0
2015-09-08,5799,5925,5779,5838,102650,236376.0,39200000.0
2015-09-09,5905,6002,5876,5974,125154,241864.0,39200000.0
2015-09-10,5905,5992,5857,5993,129794,242648.0,39200000.0
2015-09-11,5963,6157,5954,6080,165341,246176.0,39200000.0
2015-09-14,6099,6138,5896,5916,110768,239512.0,39200000.0
2015-09-15,5896,5992,5896,5945,35994,240688.0,39200000.0
2015-09-16,5963,6235,5963,6138,171024,248528.0,39200000.0
2015-09-17,6196,6922,6138,6671,340874,270088.0,39200000.0
2015-09-18,6699,6728,6506,6661,203001,269696.0,39200000.0
2015-09-21,6535,6680,6477,6584,105286,266560.0,39200000.0
2015-09-22,6690,7164,6583,7116,326356,288120.0,39200000.0
2015-09-23,7116,8994,6970,8142,2505712,329672.0,39200000.0
2015-09-24,8248,8297,7842,7939,753085,321440.0,39200000.0
2015-09-25,8171,8703,8161,8471,1397272,343000.0,39200000.0
2015-09-30,8577,8984,8548,8559,1102698,346528.0,39200000.0
2015-10-01,8471,8481,8113,8355,644134,338296.0,39200000.0
2015-10-02,8442,8500,7803,7842,689008,317520.0,39200000.0
2015-10-05,7968,8268,7900,8026,472497,324968.0,39200000.0
2015-10-06,8026,8374,7832,7842,560678,317520.0,39200000.0
2015-10-07,7735,7919,7696,7784,236988,315168.0,39200000.0
2015-10-08,7842,7890,7590,7678,187754,310856.0,39200000.0
2015-10-12,7871,8229,7706,7765,762774,314384.0,39200000.0
2015-10-13,7745,7764,7493,7552,278913,305760.0,39200000.0
2015-10-14,7493,7832,7493,7697,286687,311640.0,39200000.0
2015-10-15,7822,7919,7687,7823,208416,316736.0,39200000.0
2015-10-16,7861,8084,7784,7842,286704,317520.0,39200000.0
2015-10-19,7919,8171,7861,8094,257522,327712.0,39200000.0
2015-10-20,8122,8645,8016,8200,833625,332024.0,39200000.0
2015-10-21,8171,8500,8113,8375,380775,339080.0,39200000.0
2015-10-22,8461,8771,7997,8045,600204,325752.0,39200000.0
2015-10-23,8132,8335,7842,8278,347709,335160.0,39200000.0
2015-10-26,8306,8519,8113,8501,316773,344176.0,39200000.0
2015-10-27,8510,8645,8355,8481,255892,343392.0,39200000.0
2015-10-28,8481,8548,8316,8423,228197,341040.0,39200000.0
2015-10-29,8490,8529,8142,8171,182521,330848.0,39200000.0
2015-10-30,8248,8258,7851,8007,237626,324184.0,39200000.0
2015-11-02,7968,8064,7803,7929,126451,321048.0,39200000.0
2015-11-03,7958,8026,7842,7929,82537,321048.0,39200000.0
2015-11-04,7987,8016,7890,7958,56686,322224.0,39200000.0
2015-11-05,7938,8016,7842,7987,98282,323400.0,39200000.0
2015-11-06,7987,7997,7803,7842,134384,317520.0,39200000.0
2015-11-09,7784,7793,7241,7300,315634,295568.0,39200000.0
2015-11-10,7038,7309,6980,7213,160792,292040.0,39200000.0
2015-11-11,7222,7309,7077,7223,76971,292432.0,39200000.0
2015-11-12,7251,7280,7106,7223,55099,292432.0,39200000.0
2015-11-13,7164,7290,6999,7203,105621,291648.0,39200000.0
2015-11-16,7067,7096,6874,6884,116663,278712.0,39200000.0
2015-11-17,6922,7116,6854,6932,158559,280672.0,39200000.0
2015-11-18,6951,7087,6893,7010,80460,283808.0,39200000.0
2015-11-19,7232,8452,7212,8133,1168376,329280.0,39200000.0
2015-11-20,8268,8568,8026,8471,532209,343000.0,39200000.0
2015-11-23,8568,8665,8423,8510,283282,344568.0,39200000.0
2015-11-24,8636,8897,8568,8617,536894,348880.0,39200000.0
2015-11-25,8665,8732,8500,8704,283300,352408.0,39200000.0
2015-11-26,8790,8829,8500,8733,313770,353584.0,39200000.0
2015-11-27,8732,9129,8384,8452,558294,342216.0,39200000.0
2015-11-30,8636,9100,8636,8956,1222548,362600.0,39200000.0
2015-12-01,9023,9062,8878,9004,347976,364560.0,39200000.0
2015-12-02,9110,10214,9071,9972,2340574,403760.0,39200000.0
2015-12-03,9778,10407,9778,10166,845273,411600.0,39200000.0
2015-12-04,9972,10940,9923,10650,958938,431200.0,39200000.0
2015-12-07,10649,10746,10262,10456,632250,423360.0,39200000.0
2015-12-08,10456,11956,10262,11328,2035813,458640.0,39200000.0
2015-12-09,11327,11521,10504,10601,1171598,429240.0,39200000.0
2015-12-10,10601,11279,10456,11279,866005,456680.0,39200000.0
2015-12-11,11375,11521,10988,11037,628281,446880.0,39200000.0
2015-12-14,10795,11860,10698,11134,1258011,450800.0,39200000.0
2015-12-15,11182,11424,10649,11086,631971,448840.0,39200000.0
2015-12-16,11085,11375,10940,11037,499604,446880.0,39200000.0
2015-12-17,11085,11133,10504,11086,747560,448840.0,39200000.0
2015-12-18,10940,11085,10553,10795,576885,437080.0,39200000.0
2015-12-21,10940,11956,10698,11908,1406928,482160.0,39200000.0
2015-12-22,11956,12295,11375,11521,1093662,466480.0,39200000.0
2015-12-23,11521,11860,11182,11376,713064,460600.0,39200000.0
2015-12-24,11424,11618,11085,11086,400793,448840.0,39200000.0
2015-12-28,11037,11521,10988,11231,421231,454720.0,39200000.0
2015-12-29,11133,11327,10988,11231,378262,454720.0,39200000.0
2015-12-30,11327,11860,11133,11618,596690,470400.0,39200000.0
2016-01-04,12150,13263,12150,12683,2132474,513520.0,39200000.0
2016-01-05,12586,13457,12537,13022,1670039,527240.0,39200000.0
2016-01-06,12973,13167,12537,12780,660897,517440.0,39200000.0
2016-01-07,12731,13118,11908,12054,999794,488040.0,39200000.0
2016-01-08,11714,12876,11714,12828,1104964,519400.0,39200000.0
2016-01-11,12779,12828,12102,12102,592300,490000.0,39200000.0
2016-01-12,12198,12586,11860,12344,576540,499800.0,39200000.0
2016-01-13,12683,13021,12537,12635,634620,511560.0,39200000.0
2016-01-14,12392,13021,12295,13022,655921,527240.0,39200000.0
2016-01-15,13312,13748,12683,13070,985304,529200.0,39200000.0
2016-01-18,12779,13360,12731,13361,460477,540960.0,39200000.0
2016-01-19,13215,13312,12586,13312,551287,539000.0,39200000.0
2016-01-20,13360,13409,12392,12635,482590,511560.0,39200000.0
2016-01-21,12586,12828,12005,12393,589223,501760.0,39200000.0
2016-01-22,12683,12683,12053,12393,331042,501760.0,39200000.0
2016-01-25,12683,12731,12150,12586,261630,509600.0,39200000.0
2016-01-26,12392,12440,10649,10795,1825820,437080.0,39200000.0
2016-01-27,10988,11569,10940,11473,1041746,464520.0,39200000.0
2016-01-28,11375,11521,11182,11376,427397,460600.0,39200000.0
2016-01-29,11279,11714,11133,11570,497915,468440.0,39200000.0
2016-02-01,11618,11763,11279,11618,316086,470400.0,39200000.0
2016-02-02,11569,11569,11279,11279,264016,456680.0,39200000.0
2016-02-03,11133,11472,11037,11376,231533,460600.0,39200000.0
2016-02-04,11472,12247,11375,12199,855247,493920.0,39200000.0
2016-02-05,12102,12102,11714,11812,362220,478240.0,39200000.0
2016-02-11,11037,11327,11037,11037,356410,446880.0,39200000.0
2016-02-12,11037,11230,10262,10892,523249,441000.0,39200000.0
2016-02-15,10988,11279,10407,11037,437295,446880.0,39200000.0
2016-02-16,11230,11230,10795,10940,351873,442960.0,39200000.0
2016-02-17,10843,10988,10262,10601,357641,429240.0,39200000.0
2016-02-18,10795,11279,10504,10747,444547,435120.0,39200000.0
2016-02-19,10746,11133,10698,10892,214567,441000.0,39200000.0
2016-02-22,10891,11279,10891,10989,338803,444920.0,39200000.0
2016-02-23,11133,11133,10504,10553,289045,427280.0,39200000.0
2016-02-24,10553,10746,10456,10650,207954,431200.0,39200000.0
2016-02-25,10698,10843,10504,10650,148724,431200.0,39200000.0
2016-02-26,10843,11860,10795,11473,933501,464520.0,39200000.0
2016-02-29,11472,11666,11037,11086,387970,448840.0,39200000.0
2016-03-02,11230,11279,10940,11086,375832,448840.0,39200000.0
2016-03-03,11085,11085,10601,10747,428292,435120.0,39200000.0
2016-03-04,10795,10891,10601,10795,184845,437080.0,39200000.0
2016-03-07,10698,10988,10601,10795,257762,437080.0,39200000.0
2016-03-08,10795,11037,10746,10844,204698,439040.0,39200000.0
2016-03-09,10843,11424,10746,11182,484613,452760.0,39200000.0
2016-03-10,11230,11424,11133,11279,312141,456680.0,39200000.0
2016-03-11,11375,12586,11375,12586,1655258,509600.0,39200000.0
2016-03-14,12634,12876,12489,12731,903440,515480.0,39200000.0
2016-03-15,12586,12731,12247,12393,607277,501760.0,39200000.0
2016-03-16,12392,12586,12295,12441,349218,503720.0,39200000.0
2016-03-17,12537,13118,12392,12393,1066135,501760.0,39200000.0
2016-03-18,12344,12392,11860,12102,606417,490000.0,39200000.0
2016-03-21,12247,12731,12247,12489,652577,505680.0,39200000.0
2016-03-22,12489,12586,12344,12441,307680,503720.0,39200000.0
2016-03-23,12489,12731,11956,12102,419463,490000.0,39200000.0
2016-03-24,12005,12344,11956,12102,230113,490000.0,39200000.0
2016-03-25,12295,12731,12247,12489,570447,505680.0,39200000.0
2016-03-28,12392,12440,11908,12005,355071,486080.0,39200000.0
2016-03-29,12005,12247,11956,12102,155949,490000.0,39200000.0
2016-03-30,12295,12344,12053,12151,185314,491960.0,39200000.0
2016-03-31,12198,12828,12102,12344,691137,499800.0,39200000.0
2016-04-01,12440,12440,11908,11957,355445,484120.0,39200000.0
2016-04-04,12392,13070,12247,13070,1434620,529200.0,39200000.0
2016-04-05,12925,13360,12828,13070,900026,529200.0,39200000.0
2016-04-06,13070,13167,12731,13070,473564,529200.0,39200000.0
2016-04-07,13021,13070,12537,12635,450576,511560.0,39200000.0
