LG(003550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-15,65600,66200,65000,65000,294738,11216214.0,172557131.0
2010-03-16,65000,65400,64800,65400,423649,11285236.0,172557131.0
2010-03-17,65200,67700,65200,67300,817788,11613095.0,172557131.0
2010-03-18,67500,69200,67500,67700,782629,11682118.0,172557131.0
2010-03-19,67700,68800,66900,68100,349692,11751141.0,172557131.0
2010-03-22,67800,67900,66700,67000,287399,11561328.0,172557131.0
2010-03-23,67500,68300,66800,67300,314084,11613095.0,172557131.0
2010-03-24,67500,69200,67500,68200,458750,11768396.0,172557131.0
2010-03-25,68500,71000,68300,71000,937996,12251556.0,172557131.0
2010-03-26,71500,73200,71400,71900,1223552,12406858.0,172557131.0
2010-03-29,71400,72300,71300,71700,438406,12372346.0,172557131.0
2010-03-30,72200,72600,71500,72400,487462,12493136.0,172557131.0
2010-03-31,72000,72200,70600,71000,528590,12251556.0,172557131.0
2010-04-01,71300,72700,70900,72500,394999,12510392.0,172557131.0
2010-04-02,72300,72900,71500,72900,600546,12579415.0,172557131.0
2010-04-05,73000,73400,71000,72500,507200,12510392.0,172557131.0
2010-04-06,72800,73800,70400,72000,598600,12424113.0,172557131.0
2010-04-07,72900,73400,72100,73200,897692,12631182.0,172557131.0
2010-04-08,73500,73700,72300,73500,305047,12682949.0,172557131.0
2010-04-09,72700,73800,71800,72700,367622,12544903.0,172557131.0
2010-04-12,72400,73100,70700,71500,469866,12337835.0,172557131.0
2010-04-13,71000,71500,70300,70300,454638,12130766.0,172557131.0
2010-04-14,70500,72900,70500,71800,619511,12389602.0,172557131.0
2010-04-15,72000,72100,70300,71000,436100,12251556.0,172557131.0
2010-04-16,70500,71000,69500,69900,358945,12061743.0,172557131.0
2010-04-19,69000,70600,68100,68400,352206,11802908.0,172557131.0
2010-04-20,68800,68900,67300,67800,1004559,11699373.0,172557131.0
2010-04-21,68900,70900,68300,70500,839098,12165278.0,172557131.0
2010-04-22,70500,71200,69700,70300,635200,12130766.0,172557131.0
2010-04-23,71500,73100,70900,72700,788524,12544903.0,172557131.0
2010-04-26,73500,74400,72300,72700,421733,12544903.0,172557131.0
2010-04-27,73200,75700,73000,75300,998835,12993552.0,172557131.0
2010-04-28,74500,77900,74100,77500,1170201,13373178.0,172557131.0
2010-04-29,77700,78300,75900,77100,635256,13304155.0,172557131.0
2010-04-30,77200,78300,75700,76000,456065,13114342.0,172557131.0
2010-05-03,75000,75800,74100,75000,300755,12941785.0,172557131.0
2010-05-04,75000,75400,72700,74200,375351,12803739.0,172557131.0
2010-05-06,72500,74100,70700,71200,598883,12286068.0,172557131.0
2010-05-07,69400,69900,68200,68800,704986,11871931.0,172557131.0
2010-05-10,70000,72400,69600,71900,468838,12406858.0,172557131.0
2010-05-11,72800,76100,72000,75500,1005378,13028063.0,172557131.0
2010-05-12,75700,77400,74100,76000,632144,13114342.0,172557131.0
2010-05-13,76000,76400,74700,75200,266498,12976296.0,172557131.0
2010-05-14,74300,74500,72300,72600,596823,12527648.0,172557131.0
2010-05-17,72400,74700,71200,72700,517739,12544903.0,172557131.0
2010-05-18,73400,74100,69600,69900,457712,12061743.0,172557131.0
2010-05-19,69200,69200,67600,67600,410624,11664862.0,172557131.0
2010-05-20,67500,68900,67300,67300,309117,11613095.0,172557131.0
2010-05-24,66000,68000,65900,66000,427159,11388771.0,172557131.0
2010-05-25,66000,66100,62500,63100,554323,10888355.0,172557131.0
2010-05-26,63300,72200,63100,72200,1011946,12458625.0,172557131.0
2010-05-27,69000,69100,66100,67700,646282,11682118.0,172557131.0
2010-05-28,67900,68200,66800,66900,608673,11544072.0,172557131.0
2010-05-31,67300,67900,66600,67200,303573,11595839.0,172557131.0
2010-06-01,66700,67700,66200,66900,302942,11544072.0,172557131.0
2010-06-03,67100,69000,67000,68400,405509,11802908.0,172557131.0
2010-06-04,68400,70400,67700,69300,332502,11958209.0,172557131.0
2010-06-07,67500,67500,65600,66000,600506,11388771.0,172557131.0
2010-06-08,65800,66400,65000,65200,552005,11250725.0,172557131.0
2010-06-09,65100,65200,62800,63100,910993,10888355.0,172557131.0
2010-06-10,63800,64900,63300,63700,778984,10991889.0,172557131.0
2010-06-11,65400,66500,64500,65800,635859,11354259.0,172557131.0
2010-06-14,65700,66700,64400,65300,628310,11267981.0,172557131.0
2010-06-15,65500,66100,65100,65900,282354,11371515.0,172557131.0
2010-06-16,66500,66900,65400,65800,384934,11354259.0,172557131.0
2010-06-17,65800,67700,65700,67400,566306,11630351.0,172557131.0
2010-06-18,67400,68400,66500,68400,356608,11802908.0,172557131.0
2010-06-21,68400,69200,67600,68600,473458,11837419.0,172557131.0
2010-06-22,67900,68000,66200,66600,484496,11492305.0,172557131.0
2010-06-23,66800,68400,66800,67800,504936,11699373.0,172557131.0
2010-06-24,67600,68500,66800,67000,466079,11561328.0,172557131.0
2010-06-25,66500,66500,65400,65800,606057,11354259.0,172557131.0
2010-06-28,66200,67100,65800,67100,235608,11578583.0,172557131.0
2010-06-29,67300,67600,66000,66700,315621,11509561.0,172557131.0
2010-06-30,65300,66100,65000,66000,326869,11388771.0,172557131.0
2010-07-01,65800,67300,64600,66800,351473,11526816.0,172557131.0
2010-07-02,67000,67400,65500,66300,342419,11440538.0,172557131.0
2010-07-05,66600,66600,65500,66100,281424,11406026.0,172557131.0
2010-07-06,66200,67100,65100,66500,316547,11475049.0,172557131.0
2010-07-07,66400,66900,65700,66200,308656,11423282.0,172557131.0
2010-07-08,66600,67100,65800,66000,370396,11388771.0,172557131.0
2010-07-09,66400,66800,64800,66000,509176,11388771.0,172557131.0
2010-07-12,66600,69000,66500,68800,710300,11871931.0,172557131.0
2010-07-13,70100,72800,69500,72500,1441972,12510392.0,172557131.0
2010-07-14,73000,74200,72200,73000,1110722,12596671.0,172557131.0
2010-07-15,72600,74000,72500,73300,656252,12648438.0,172557131.0
2010-07-16,72600,74600,72600,73700,799072,12717461.0,172557131.0
2010-07-19,72700,74600,72500,73800,481452,12734716.0,172557131.0
2010-07-20,73300,74700,72800,74300,585975,12820995.0,172557131.0
2010-07-21,75000,77500,74900,77100,920734,13304155.0,172557131.0
2010-07-22,76500,78000,76300,77100,770488,13304155.0,172557131.0
2010-07-23,77100,80800,77100,80400,1298251,13873593.0,172557131.0
2010-07-26,79300,80300,78200,79700,668075,13752803.0,172557131.0
2010-07-27,79800,80900,78300,78900,424186,13614758.0,172557131.0
2010-07-28,78800,80000,78400,78900,401250,13614758.0,172557131.0
2010-07-29,78500,84200,78300,82500,1479464,14235963.0,172557131.0
2010-07-30,82500,83800,81700,81800,580014,14115173.0,172557131.0
2010-08-02,81900,85900,81300,85200,889589,14701868.0,172557131.0
2010-08-03,85500,87700,84400,86700,516990,14960703.0,172557131.0
2010-08-04,86000,87000,82900,86200,795614,14874425.0,172557131.0
2010-08-05,85700,86400,83800,83800,396572,14460288.0,172557131.0
2010-08-06,83800,85000,81500,83400,429019,14391265.0,172557131.0
2010-08-09,83000,85400,82500,84000,309378,14494799.0,172557131.0
2010-08-10,83600,84700,82700,84300,325432,14546566.0,172557131.0
2010-08-11,83100,83900,81200,81400,423580,14046150.0,172557131.0
2010-08-12,81000,82900,80100,80100,553270,13821826.0,172557131.0
2010-08-13,80500,82500,79200,81800,469199,14115173.0,172557131.0
2010-08-16,81800,85300,81000,84600,980512,14598333.0,172557131.0
2010-08-17,84100,87600,84000,86700,883585,14960703.0,172557131.0
2010-08-18,86700,87600,85300,87200,547506,15046982.0,172557131.0
2010-08-19,87000,87900,85900,86100,371500,14857169.0,172557131.0
2010-08-20,85700,89400,85500,89100,569762,15374840.0,172557131.0
2010-08-23,89100,91900,88400,90200,1172384,15564653.0,172557131.0
2010-08-24,89300,91000,87300,88000,920688,15185028.0,172557131.0
2010-08-25,87300,88300,85500,86000,628613,14839913.0,172557131.0
2010-08-26,86500,87400,85200,85500,486745,14753635.0,172557131.0
2010-08-27,85000,88300,84200,86300,683405,14891680.0,172557131.0
2010-08-30,86500,87800,85700,87000,616508,15012470.0,172557131.0
2010-08-31,86700,88200,85400,86000,492502,14839913.0,172557131.0
2010-09-01,87000,89800,86300,89500,747430,15443863.0,172557131.0
2010-09-02,90100,94300,89700,93000,921047,16047813.0,172557131.0
2010-09-03,93000,93700,90600,91700,616067,15823489.0,172557131.0
2010-09-06,91600,91700,88800,89800,767420,15495630.0,172557131.0
2010-09-07,89300,91400,89000,89800,416512,15495630.0,172557131.0
2010-09-08,89300,89600,87700,89300,327673,15409352.0,172557131.0
2010-09-09,88500,90200,88000,89600,467284,15461119.0,172557131.0
2010-09-10,90000,91400,89100,90000,426494,15530142.0,172557131.0
2010-09-13,90500,92800,89300,90700,536280,15650932.0,172557131.0
2010-09-14,90000,90700,86200,87500,829380,15098749.0,172557131.0
2010-09-15,87500,88400,85400,88400,488234,15254050.0,172557131.0
2010-09-16,87300,88000,85200,85300,1222084,14719123.0,172557131.0
2010-09-17,84300,85400,83300,84900,1471256,14650100.0,172557131.0
2010-09-20,84500,85300,83600,84800,495707,14632845.0,172557131.0
2010-09-24,84100,84500,81900,83200,818338,14356753.0,172557131.0
2010-09-27,84500,85300,84100,85000,843550,14667356.0,172557131.0
2010-09-28,85100,85200,82800,83400,664195,14391265.0,172557131.0
2010-09-29,82600,84900,82600,84300,1103079,14546566.0,172557131.0
2010-09-30,84500,84700,81300,82500,1301190,14235963.0,172557131.0
2010-10-01,81700,81900,80000,80300,1088920,13856338.0,172557131.0
2010-10-04,80900,81500,79400,80500,676506,13890849.0,172557131.0
2010-10-05,80000,80500,77200,78000,1140127,13459456.0,172557131.0
2010-10-06,79000,79600,77300,78200,2356782,13493968.0,172557131.0
2010-10-07,78000,80000,77500,79600,1716420,13735548.0,172557131.0
2010-10-08,80000,81800,79500,80800,2022599,13942616.0,172557131.0
2010-10-11,81800,82000,79100,79700,773408,13752803.0,172557131.0
2010-10-12,80000,80000,77800,78700,558738,13580246.0,172557131.0
2010-10-13,79000,80000,78100,79300,543814,13683780.0,172557131.0
2010-10-14,79300,80400,79000,79900,1062411,13787315.0,172557131.0
2010-10-15,80500,81800,80300,81600,1397911,14080662.0,172557131.0
2010-10-18,82000,83100,81000,81400,1185517,14046150.0,172557131.0
2010-10-19,81100,82200,79700,80000,915127,13804570.0,172557131.0
2010-10-20,79500,81600,79200,80500,914901,13890849.0,172557131.0
2010-10-21,81300,82700,80000,82600,886162,14253219.0,172557131.0
2010-10-22,82600,83700,81500,82000,1209554,14149685.0,172557131.0
2010-10-25,82100,82400,80600,81300,774174,14028895.0,172557131.0
2010-10-26,81500,82400,80600,81700,775141,14097918.0,172557131.0
2010-10-27,82000,83100,80700,81000,938391,13977128.0,172557131.0
2010-10-28,81600,81900,80600,81000,458802,13977128.0,172557131.0
2010-10-29,81000,81100,79700,80500,746293,13890849.0,172557131.0
2010-11-01,81100,81100,79700,80700,487672,13925360.0,172557131.0
2010-11-02,80700,80900,78500,79200,970818,13666525.0,172557131.0
2010-11-03,80000,80100,78200,78300,719901,13511223.0,172557131.0
2010-11-04,77600,79400,77600,78600,856698,13562990.0,172557131.0
2010-11-05,79700,82000,79500,80500,1378322,13890849.0,172557131.0
2010-11-08,81300,81300,80200,80700,542749,13925360.0,172557131.0
2010-11-09,80400,81300,80200,80900,481327,13959872.0,172557131.0
2010-11-10,80500,80900,78100,79500,1342939,13718292.0,172557131.0
2010-11-11,79700,81300,77300,77300,1524816,13338666.0,172557131.0
2010-11-12,79000,80200,77600,78400,903697,13528479.0,172557131.0
2010-11-15,78400,79100,76200,76600,685275,13217876.0,172557131.0
2010-11-16,76500,77100,73800,76000,832618,13114342.0,172557131.0
2010-11-17,75300,80900,74900,80000,1295220,13804570.0,172557131.0
2010-11-18,80600,83600,80100,83600,1436752,14425776.0,172557131.0
2010-11-19,83400,84700,82400,84700,1017360,14615589.0,172557131.0
2010-11-22,85000,85600,83900,84700,643100,14615589.0,172557131.0
2010-11-23,84700,86700,83900,85500,802481,14753635.0,172557131.0
2010-11-24,84000,84800,83000,84500,666042,14581078.0,172557131.0
2010-11-25,84600,85000,82100,83200,582671,14356753.0,172557131.0
2010-11-26,83200,83300,80100,80800,601508,13942616.0,172557131.0
2010-11-29,80900,82200,79200,81200,338780,14011639.0,172557131.0
2010-11-30,80900,83200,80800,81700,564614,14097918.0,172557131.0
2010-12-01,81600,82500,80900,82100,301574,14166940.0,172557131.0
2010-12-02,82800,86100,82500,86100,1082474,14857169.0,172557131.0
2010-12-03,86700,89000,85700,88100,1177749,15202283.0,172557131.0
2010-12-06,88400,90100,87700,88800,638981,15323073.0,172557131.0
2010-12-07,88200,90000,87900,88400,434023,15254050.0,172557131.0
2010-12-08,88300,88800,85000,85000,770361,14667356.0,172557131.0
2010-12-09,85200,86700,84600,85900,829139,14822658.0,172557131.0
2010-12-10,86000,88800,86000,87900,706189,15167772.0,172557131.0
2010-12-13,89000,89300,86600,88800,557446,15323073.0,172557131.0
2010-12-14,88800,89200,87700,88600,374957,15288562.0,172557131.0
2010-12-15,89100,89100,85300,85800,884213,14805402.0,172557131.0
2010-12-16,85600,86500,85300,86300,395659,14891680.0,172557131.0
2010-12-17,86000,86200,83400,83600,1384808,14425776.0,172557131.0
2010-12-20,82200,83600,82000,83400,352303,14391265.0,172557131.0
2010-12-21,83900,86700,83700,86200,741198,14874425.0,172557131.0
2010-12-22,86500,87800,85000,85000,540340,14667356.0,172557131.0
2010-12-23,86300,86500,85000,86300,537548,14891680.0,172557131.0
2010-12-24,86000,86700,83500,84700,570419,14615589.0,172557131.0
2010-12-27,84200,85400,83900,84900,279983,14650100.0,172557131.0
2010-12-28,84500,86700,84300,85300,409036,14719123.0,172557131.0
2010-12-29,85100,87100,84800,86700,384791,14960703.0,172557131.0
2010-12-30,86700,87500,85800,87300,360897,15064238.0,172557131.0
2011-01-03,88000,88100,86300,87600,469265,15116005.0,172557131.0
2011-01-04,87500,87800,85700,86100,794938,14857169.0,172557131.0
2011-01-05,85800,86100,84700,85000,876647,14667356.0,172557131.0
2011-01-06,85600,87400,85400,86800,700005,14977959.0,172557131.0
2011-01-07,86800,89000,86300,89000,801247,15357585.0,172557131.0
2011-01-10,89300,89700,87300,88000,635745,15185028.0,172557131.0
2011-01-11,87500,87600,85400,85800,758153,14805402.0,172557131.0
2011-01-12,85800,87600,85800,86300,507332,14891680.0,172557131.0
2011-01-13,86400,87700,85200,86600,659465,14943448.0,172557131.0
2011-01-14,86800,86900,84000,85800,888316,14805402.0,172557131.0
2011-01-17,85800,86600,85000,85500,585731,14753635.0,172557131.0
2011-01-18,85100,86500,84900,85300,426332,14719123.0,172557131.0
2011-01-19,85200,87300,84000,87100,831986,15029726.0,172557131.0
2011-01-20,87900,89100,87100,88400,1167671,15254050.0,172557131.0
2011-01-21,88600,89500,85900,86500,986800,14926192.0,172557131.0
2011-01-24,86100,87200,85100,86400,538611,14908936.0,172557131.0
2011-01-25,86900,89800,86700,88200,1042464,15219539.0,172557131.0
2011-01-26,89200,90700,87500,90700,812289,15650932.0,172557131.0
2011-01-27,91300,92200,90200,90700,886208,15650932.0,172557131.0
2011-01-28,90400,91800,88100,88100,730592,15202283.0,172557131.0
2011-01-31,86500,87400,85200,85200,677785,14701868.0,172557131.0
2011-02-01,86000,86700,84800,85100,429359,14684612.0,172557131.0
2011-02-07,86200,87500,85900,86800,400588,14977959.0,172557131.0
2011-02-08,87000,87500,85600,86100,404754,14857169.0,172557131.0
2011-02-09,87100,87400,85400,85500,390492,14753635.0,172557131.0
2011-02-10,84900,85100,81100,81700,1226677,14097918.0,172557131.0
2011-02-11,81600,82300,79800,80300,631500,13856338.0,172557131.0
2011-02-14,81200,82500,80600,81600,605959,14080662.0,172557131.0
2011-02-15,81600,84100,81200,82300,600010,14201452.0,172557131.0
2011-02-16,83500,83700,80900,81400,471967,14046150.0,172557131.0
2011-02-17,81200,82700,81000,82000,415534,14149685.0,172557131.0
2011-02-18,81800,83900,81600,83600,417282,14425776.0,172557131.0
2011-02-21,83100,83300,80900,81600,563494,14080662.0,172557131.0
2011-02-22,81200,81700,79000,80000,526567,13804570.0,172557131.0
2011-02-23,80500,80600,79200,79500,326973,13718292.0,172557131.0
2011-02-24,79200,80700,78300,79200,259378,13666525.0,172557131.0
2011-02-25,78400,79300,78000,79200,664729,13666525.0,172557131.0
2011-02-28,79000,79100,76900,77600,450446,13390433.0,172557131.0
2011-03-02,76600,77000,75500,76500,687418,13200621.0,172557131.0
2011-03-03,77500,77800,76700,77600,360102,13390433.0,172557131.0
2011-03-04,78900,79200,77300,78300,513498,13511223.0,172557131.0
2011-03-07,78700,78700,76600,77100,337068,13304155.0,172557131.0
2011-03-08,76600,78100,75700,77200,659126,13321411.0,172557131.0
2011-03-09,77800,78000,75800,76500,526048,13200621.0,172557131.0
2011-03-10,76100,76600,73100,73700,1204698,12717461.0,172557131.0
2011-03-11,72100,73700,71300,73000,985605,12596671.0,172557131.0
2011-03-14,72600,74700,70700,74400,620271,12838251.0,172557131.0
2011-03-15,74600,75100,70800,73000,927576,12596671.0,172557131.0
2011-03-16,74300,75100,73000,74400,572690,12838251.0,172557131.0
2011-03-17,73500,73700,71700,73600,632349,12700205.0,172557131.0
2011-03-18,73600,75700,72700,75100,816987,12959041.0,172557131.0
2011-03-21,75100,76400,74700,76300,390887,13166109.0,172557131.0
2011-03-22,76200,76700,74400,75100,876850,12959041.0,172557131.0
2011-03-23,75200,75600,73900,75100,466214,12959041.0,172557131.0
2011-03-24,75300,77200,75200,76500,603895,13200621.0,172557131.0
2011-03-25,78800,79800,78300,79400,1245616,13701036.0,172557131.0
2011-03-28,79500,80100,78700,79700,520099,13752803.0,172557131.0
2011-03-29,79800,81300,79500,80300,677595,13856338.0,172557131.0
2011-03-30,80600,81800,80000,81200,710358,14011639.0,172557131.0
2011-03-31,81400,81800,80300,81800,667791,14115173.0,172557131.0
2011-04-01,81000,81900,80500,81800,598147,14115173.0,172557131.0
2011-04-04,82300,82300,80900,81800,345019,14115173.0,172557131.0
2011-04-05,82800,83200,82000,82600,330138,14253219.0,172557131.0
2011-04-06,82500,82800,80500,80600,717181,13908105.0,172557131.0
2011-04-07,80600,82000,79800,81500,477267,14063406.0,172557131.0
2011-04-08,80800,84800,80700,84400,1224693,14563822.0,172557131.0
2011-04-11,85700,87800,84900,86400,1874215,14908936.0,172557131.0
2011-04-12,86600,86800,84700,85200,826574,14701868.0,172557131.0
2011-04-13,84500,86000,83000,85500,639148,14753635.0,172557131.0
2011-04-14,86400,88600,85900,88500,1271623,15271306.0,172557131.0
2011-04-15,88900,90100,87400,87800,1021181,15150516.0,172557131.0
2011-04-18,89500,91600,88800,88900,1100909,15340329.0,172557131.0
2011-04-19,87400,88500,86000,87500,996471,15098749.0,172557131.0
2011-04-20,89500,98300,89400,96600,3156981,16669019.0,172557131.0
2011-04-21,98200,104000,96400,99000,2832305,17083156.0,172557131.0
2011-04-22,99100,102000,98400,99700,1335919,17203946.0,172557131.0
2011-04-25,101500,102000,98500,99300,728668,17134923.0,172557131.0
2011-04-26,98700,101000,96600,97800,1783850,16876087.0,172557131.0
2011-04-27,100000,101500,92600,95000,1781552,16392927.0,172557131.0
2011-04-28,95600,100000,95500,97000,1577157,16738042.0,172557131.0
2011-04-29,97500,101500,96600,98500,1065045,16996877.0,172557131.0
2011-05-02,97700,102500,95600,101000,1061700,17428270.0,172557131.0
2011-05-03,101000,104000,98000,98900,805808,17065900.0,172557131.0
2011-05-04,97800,98000,93700,94200,1098079,16254882.0,172557131.0
2011-05-06,92900,93300,89700,91600,946716,15806233.0,172557131.0
2011-05-09,92400,93500,90400,91700,511980,15823489.0,172557131.0
2011-05-11,92100,97600,90800,97400,1191409,16807065.0,172557131.0
2011-05-12,96100,99300,95500,95800,1080381,16530973.0,172557131.0
2011-05-13,97200,99500,96000,96000,1026885,16565485.0,172557131.0
2011-05-16,96500,97100,92900,95800,1012726,16530973.0,172557131.0
2011-05-17,96500,99500,93700,98000,1041048,16910599.0,172557131.0
2011-05-18,98000,100500,97200,98900,1506443,17065900.0,172557131.0
2011-05-19,99100,99800,92700,92700,1163906,15996046.0,172557131.0
2011-05-20,93000,96400,92100,94400,607170,16289393.0,172557131.0
2011-05-23,94500,95000,90600,90600,567592,15633676.0,172557131.0
2011-05-24,90300,91500,88100,88400,777543,15254050.0,172557131.0
2011-05-25,89000,89500,86400,88000,591491,15185028.0,172557131.0
2011-05-26,89100,91700,86800,90400,886766,15599165.0,172557131.0
2011-05-27,90300,90400,88500,89200,713637,15392096.0,172557131.0
2011-05-30,89800,90000,86400,87100,631665,15029726.0,172557131.0
2011-05-31,87100,90800,86100,90000,977174,15530142.0,172557131.0
2011-06-01,89100,89500,87700,89000,1226470,15357585.0,172557131.0
2011-06-02,86600,87000,85400,86000,1676963,14839913.0,172557131.0
2011-06-03,86000,86300,81000,81600,1607181,14080662.0,172557131.0
2011-06-07,81000,83700,80200,82700,1215065,14270475.0,172557131.0
2011-06-08,83500,85300,81400,82900,1103380,14304986.0,172557131.0
2011-06-09,82300,83700,81800,82100,692494,14166940.0,172557131.0
2011-06-10,83100,83500,78300,78900,1007988,13614758.0,172557131.0
2011-06-13,78000,78900,74500,76500,1434610,13200621.0,172557131.0
2011-06-14,76800,78900,76600,78400,962519,13528479.0,172557131.0
2011-06-15,78800,79200,77600,78100,768043,13476712.0,172557131.0
2011-06-16,76600,77300,75500,75800,836646,13079831.0,172557131.0
2011-06-17,76900,77400,72500,73500,1356638,12682949.0,172557131.0
2011-06-20,74000,76400,71700,72600,1222492,12527648.0,172557131.0
2011-06-21,73400,76400,72100,75900,1321624,13097086.0,172557131.0
2011-06-22,76700,79700,76700,77800,1383212,13424945.0,172557131.0
2011-06-23,77900,78400,76500,77800,571228,13424945.0,172557131.0
2011-06-24,78000,80800,77800,79200,1144430,13666525.0,172557131.0
2011-06-27,78000,80500,78000,79700,536320,13752803.0,172557131.0
2011-06-28,80800,81000,79200,79200,500174,13666525.0,172557131.0
2011-06-29,80600,81000,79100,79600,678652,13735548.0,172557131.0
2011-06-30,79900,80400,79300,80300,650231,13856338.0,172557131.0
2011-07-01,81400,83900,81000,82700,873895,14270475.0,172557131.0
2011-07-04,83500,85900,83000,84400,711022,14563822.0,172557131.0
2011-07-05,84800,85000,81900,84000,844195,14494799.0,172557131.0
2011-07-06,82600,83100,80800,82600,1144125,14253219.0,172557131.0
2011-07-07,82100,82900,81500,82100,610504,14166940.0,172557131.0
2011-07-08,82400,82900,80500,81500,772235,14063406.0,172557131.0
2011-07-11,81800,81800,80500,81300,498720,14028895.0,172557131.0
2011-07-12,80200,80600,76700,76700,1232703,13235132.0,172557131.0
2011-07-13,77200,77400,74800,75900,1302015,13097086.0,172557131.0
2011-07-14,76000,77900,75900,77700,935514,13407689.0,172557131.0
2011-07-15,77600,79300,77200,79000,616069,13632013.0,172557131.0
2011-07-18,79200,79300,77300,77900,617343,13442201.0,172557131.0
2011-07-19,76900,79200,76800,78600,516186,13562990.0,172557131.0
2011-07-20,80000,82000,79900,80700,1342125,13925360.0,172557131.0
2011-07-21,80700,81500,78200,79700,869844,13752803.0,172557131.0
2011-07-22,80200,80300,78100,78600,1075281,13562990.0,172557131.0
2011-07-25,78000,78300,77100,78200,375880,13493968.0,172557131.0
2011-07-26,78000,79400,78000,79000,434824,13632013.0,172557131.0
2011-07-27,78400,81600,78300,81000,1013295,13977128.0,172557131.0
2011-07-28,79600,80700,78800,79600,714228,13735548.0,172557131.0
2011-07-29,80000,80300,78200,78800,416566,13597502.0,172557131.0
2011-08-01,79300,81600,79300,81100,706629,13994383.0,172557131.0
2011-08-02,79900,80000,76500,77000,1595978,13286899.0,172557131.0
2011-08-03,74900,75200,73600,74500,799229,12855506.0,172557131.0
2011-08-04,74500,74500,69200,69800,1606285,12044488.0,172557131.0
2011-08-05,64200,66600,62600,63500,2455323,10957378.0,172557131.0
2011-08-08,62700,65000,58600,62100,1293637,10715798.0,172557131.0
2011-08-09,59600,60300,55000,59700,1973652,10301661.0,172557131.0
2011-08-10,62600,63000,60300,61800,1881024,10664031.0,172557131.0
2011-08-11,58600,64400,58600,63900,943110,11026401.0,172557131.0
2011-08-12,64800,65300,61500,61800,1025298,10664031.0,172557131.0
2011-08-16,63400,64100,61800,64000,1738766,11043656.0,172557131.0
2011-08-17,63600,64400,61300,61700,1402561,10646775.0,172557131.0
2011-08-18,62100,62300,56500,57000,1699523,9835756.0,172557131.0
2011-08-19,53000,53400,50800,51200,2754309,8834925.0,172557131.0
2011-08-22,50800,52500,50100,51400,856285,8869437.0,172557131.0
2011-08-23,52300,54700,51900,54200,871556,9352597.0,172557131.0
2011-08-24,54800,55300,52500,53800,1186875,9283574.0,172557131.0
2011-08-25,55000,57500,54900,56000,1065578,9663199.0,172557131.0
2011-08-26,55700,57300,55100,57200,701309,9870268.0,172557131.0
2011-08-29,58800,63000,57700,62000,1375721,10698542.0,172557131.0
2011-08-30,62300,62800,59900,61100,922218,10543241.0,172557131.0
2011-08-31,61300,63000,59800,62700,901415,10819332.0,172557131.0
2011-09-01,62700,64400,60600,61400,1407525,10595008.0,172557131.0
2011-09-02,60700,61400,60000,60700,524041,10474218.0,172557131.0
2011-09-05,59000,60000,55500,56300,973343,9714966.0,172557131.0
2011-09-06,55000,55800,53800,55300,862837,9542409.0,172557131.0
2011-09-07,56900,58000,55500,57500,1082352,9922035.0,172557131.0
2011-09-08,58200,58400,56100,56900,876214,9818501.0,172557131.0
2011-09-09,55900,58000,55200,56100,837350,9680455.0,172557131.0
2011-09-14,55000,55300,52600,53200,719194,9180039.0,172557131.0
2011-09-15,54800,55200,52600,53300,514322,9197295.0,172557131.0
2011-09-16,54500,57100,54100,56700,734840,9783989.0,172557131.0
2011-09-19,55800,57400,55200,55900,400370,9645944.0,172557131.0
2011-09-20,55400,58100,54300,57300,546707,9887524.0,172557131.0
2011-09-21,57700,59100,56600,58300,803104,10060081.0,172557131.0
2011-09-22,56300,57400,55100,56500,544137,9749478.0,172557131.0
2011-09-23,54000,54800,52000,52000,792725,8972971.0,172557131.0
2011-09-26,52900,53100,50300,51900,745327,8955715.0,172557131.0
2011-09-27,53400,55800,53000,55000,622234,9490642.0,172557131.0
2011-09-28,55100,55400,53600,53900,711089,9300829.0,172557131.0
2011-09-29,53000,59000,52900,58300,1568098,10060081.0,172557131.0
2011-09-30,58300,61000,57300,60400,1238411,10422451.0,172557131.0
2011-10-04,57500,58800,56200,57700,862507,9956546.0,172557131.0
2011-10-05,58800,60300,57500,57700,1020886,9956546.0,172557131.0
2011-10-06,61000,66300,60400,63400,1889703,10940122.0,172557131.0
2011-10-07,64900,65600,62100,63100,1046714,10888355.0,172557131.0
2011-10-10,62600,64900,62600,63400,696857,10940122.0,172557131.0
2011-10-11,65200,65600,61300,62300,1213463,10750309.0,172557131.0
2011-10-12,61500,61900,59800,61700,1098928,10646775.0,172557131.0
2011-10-13,62300,63200,61800,61900,657949,10681286.0,172557131.0
2011-10-14,60600,61600,59400,61600,786704,10629519.0,172557131.0
2011-10-17,61900,63400,60800,63200,663325,10905611.0,172557131.0
2011-10-18,61800,63100,61400,62400,456551,10767565.0,172557131.0
2011-10-19,63100,63100,61000,62100,470223,10715798.0,172557131.0
2011-10-20,61900,64400,60200,60200,1064980,10387939.0,172557131.0
2011-10-21,61000,65600,60300,65100,1769546,11233469.0,172557131.0
2011-10-24,66500,66900,64400,66900,794183,11544072.0,172557131.0
2011-10-25,66500,66700,64300,64900,736250,11198958.0,172557131.0
2011-10-26,63700,66000,63000,65700,801069,11337004.0,172557131.0
2011-10-27,66100,67600,66000,67400,1036929,11630351.0,172557131.0
2011-10-28,68800,68900,66700,68100,838813,11751141.0,172557131.0
