KC코트렐(119650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-06-19,11721,11859,11352,11537,34460,125000.0,10000000.0
2013-06-20,11490,11536,10844,11168,46970,121000.0,10000000.0
2013-06-21,10844,11029,10475,10983,72382,119000.0,10000000.0
2013-06-24,10936,11167,10613,10614,54333,115000.0,10000000.0
2013-06-25,10613,10844,10106,10291,44633,111500.0,10000000.0
2013-06-26,10475,10706,10198,10568,18966,114500.0,10000000.0
2013-06-27,10752,10983,10706,10798,14371,117000.0,10000000.0
2013-06-28,11075,11121,10844,10891,9571,118000.0,10000000.0
2013-07-01,10890,11075,10660,10845,20460,117500.0,10000000.0
2013-07-02,10798,10983,10613,10937,9500,118500.0,10000000.0
2013-07-03,10890,11029,10613,10798,6984,117000.0,10000000.0
2013-07-04,10890,10983,10752,10891,5162,118000.0,10000000.0
2013-07-05,10890,11075,10660,10845,12161,117500.0,10000000.0
2013-07-08,10752,10936,10613,10891,11350,118000.0,10000000.0
2013-07-09,10890,11029,10613,10845,15028,117500.0,10000000.0
2013-07-10,11029,11075,10706,10798,20780,117000.0,10000000.0
2013-07-11,10936,11029,10844,10845,12280,117500.0,10000000.0
2013-07-12,11075,11075,10706,10845,17323,117500.0,10000000.0
2013-07-15,10983,10983,10706,10752,12577,116500.0,10000000.0
2013-07-16,10752,11029,10752,10983,15681,119000.0,10000000.0
2013-07-17,10890,11490,10890,11445,48504,124000.0,10000000.0
2013-07-18,11582,11675,11306,11491,19894,124500.0,10000000.0
2013-07-19,11536,11675,11398,11445,28743,124000.0,10000000.0
2013-07-22,11629,11629,11259,11445,25310,124000.0,10000000.0
2013-07-23,11536,11536,11213,11260,15641,122000.0,10000000.0
2013-07-24,11352,11444,11167,11398,18000,123500.0,10000000.0
2013-07-25,11444,11582,11352,11398,32573,123500.0,10000000.0
2013-07-26,11398,11490,11121,11214,19880,121500.0,10000000.0
2013-07-29,11306,11306,11029,11122,12280,120500.0,10000000.0
2013-07-30,11075,11398,10936,11029,20615,119500.0,10000000.0
2013-07-31,11075,11536,11075,11491,23845,124500.0,10000000.0
2013-08-01,11536,11536,11259,11445,16020,124000.0,10000000.0
2013-08-02,11398,11536,11352,11491,17669,124500.0,10000000.0
2013-08-05,11536,11536,11306,11537,19700,125000.0,10000000.0
2013-08-06,11536,11582,11398,11445,15821,124000.0,10000000.0
2013-08-07,11444,11444,11121,11122,14754,120500.0,10000000.0
2013-08-08,11213,11306,10983,11122,19440,120500.0,10000000.0
2013-08-09,11075,11306,10983,11029,18444,119500.0,10000000.0
2013-08-12,10983,11306,10752,11168,34243,121000.0,10000000.0
2013-08-13,11075,11675,11075,11583,40857,125500.0,10000000.0
2013-08-14,11582,11675,11121,11398,78222,123500.0,10000000.0
2013-08-16,11398,11398,11075,11214,32351,121500.0,10000000.0
2013-08-19,11121,11398,11121,11168,40299,121000.0,10000000.0
2013-08-20,11121,11306,10983,11075,40106,120000.0,10000000.0
2013-08-21,11075,11121,10198,10660,70151,115500.0,10000000.0
2013-08-22,10475,10613,10198,10291,43056,111500.0,10000000.0
2013-08-23,10521,10936,10521,10706,32301,116000.0,10000000.0
2013-08-26,10660,10844,10429,10798,28101,117000.0,10000000.0
2013-08-27,10798,11306,10798,10983,66590,119000.0,10000000.0
2013-08-28,10752,11259,10567,11075,21890,120000.0,10000000.0
2013-08-29,11075,11121,10936,11075,8791,120000.0,10000000.0
2013-08-30,10983,11352,10660,11029,32692,119500.0,10000000.0
2013-09-02,10983,11306,10844,11260,22992,122000.0,10000000.0
2013-09-03,11306,11675,11121,11629,56375,126000.0,10000000.0
2013-09-04,11721,11721,11259,11260,10401,122000.0,10000000.0
2013-09-05,11259,11444,10936,11075,26180,120000.0,10000000.0
2013-09-06,11121,11167,10936,10983,10151,119000.0,10000000.0
2013-09-09,10983,11213,10752,10937,35358,118500.0,10000000.0
2013-09-10,10890,11075,10613,10798,28473,117000.0,10000000.0
2013-09-11,10798,10983,10475,10706,51284,116000.0,10000000.0
2013-09-12,10752,10983,10613,10798,20198,117000.0,10000000.0
2013-09-13,10844,10844,10613,10706,21361,116000.0,10000000.0
2013-09-16,10798,10798,10613,10660,38951,115500.0,10000000.0
2013-09-17,10706,10706,10475,10475,23896,113500.0,10000000.0
2013-09-23,10567,10660,10521,10522,19565,114000.0,10000000.0
2013-09-24,10567,10567,10383,10522,19688,114000.0,10000000.0
2013-09-25,10521,10567,10106,10291,74681,111500.0,10000000.0
2013-09-26,10290,10567,10290,10568,17540,114500.0,10000000.0
2013-09-27,10567,10798,10429,10752,20190,116500.0,10000000.0
2013-09-30,10660,10798,10521,10706,22080,116000.0,10000000.0
2013-10-01,10890,10890,10475,10522,6861,114000.0,10000000.0
2013-10-02,10521,10660,10429,10660,8869,115500.0,10000000.0
2013-10-04,10567,10706,10337,10614,17510,115000.0,10000000.0
2013-10-07,10521,10706,10383,10429,11245,113000.0,10000000.0
2013-10-08,10337,10475,10244,10429,35645,113000.0,10000000.0
2013-10-10,10429,10613,10383,10568,8330,114500.0,10000000.0
2013-10-11,10660,10660,10429,10429,13226,113000.0,10000000.0
2013-10-14,10567,10890,10521,10660,62297,115500.0,10000000.0
2013-10-15,10798,10798,10521,10752,38396,116500.0,10000000.0
2013-10-16,10660,10798,10429,10429,15385,113000.0,10000000.0
2013-10-17,10475,10567,10337,10522,15030,114000.0,10000000.0
2013-10-18,10429,10798,10429,10522,17105,114000.0,10000000.0
2013-10-21,10521,10613,10290,10568,21530,114500.0,10000000.0
2013-10-22,10567,10660,10383,10660,13786,115500.0,10000000.0
2013-10-23,10752,10752,10337,10429,22190,113000.0,10000000.0
2013-10-24,10429,10475,10337,10429,15742,113000.0,10000000.0
2013-10-25,10383,10429,10244,10429,31619,113000.0,10000000.0
2013-10-28,10383,10475,10290,10383,10741,112500.0,10000000.0
2013-10-29,10429,10567,10337,10475,18352,113500.0,10000000.0
2013-10-30,10429,10660,10290,10522,28930,114000.0,10000000.0
2013-10-31,10429,10521,10383,10383,7998,112500.0,10000000.0
2013-11-01,10383,10475,10290,10429,15193,113000.0,10000000.0
2013-11-04,10429,10613,10429,10475,17550,113500.0,10000000.0
2013-11-05,10521,10613,10429,10522,13093,114000.0,10000000.0
2013-11-06,10567,10706,10475,10660,10680,115500.0,10000000.0
2013-11-07,10752,10752,10475,10614,9770,115000.0,10000000.0
2013-11-08,10613,10660,10475,10568,25831,114500.0,10000000.0
2013-11-11,10521,10613,10337,10475,21502,113500.0,10000000.0
2013-11-12,10475,10613,10290,10429,14111,113000.0,10000000.0
2013-11-13,10475,10475,10106,10291,27951,111500.0,10000000.0
2013-11-14,10337,10383,10152,10245,14530,111000.0,10000000.0
2013-11-15,9414,9414,8721,8722,294240,94500.0,10000000.0
2013-11-18,8408,8564,8315,8390,342079,90900.0,10000000.0
2013-11-19,8463,8463,8177,8362,130343,90600.0,10000000.0
2013-11-20,8334,8537,8241,8380,59585,90800.0,10000000.0
2013-11-21,8380,8380,8103,8150,85994,88300.0,10000000.0
2013-11-22,8214,8297,7854,7891,87540,85500.0,10000000.0
2013-11-25,8029,8168,7928,8168,48883,88500.0,10000000.0
2013-11-26,8168,8214,8048,8177,29805,88600.0,10000000.0
2013-11-27,8195,8269,8085,8233,23058,89200.0,10000000.0
2013-11-28,8232,8454,8214,8445,34209,91500.0,10000000.0
2013-11-29,8491,8518,8352,8473,23000,91800.0,10000000.0
2013-12-02,8472,8472,8352,8353,22751,90500.0,10000000.0
2013-12-03,8324,8444,8121,8371,34290,90700.0,10000000.0
2013-12-04,8371,8408,8186,8390,9295,90900.0,10000000.0
2013-12-05,8389,8398,8251,8325,28736,90200.0,10000000.0
2013-12-06,8389,8389,8297,8325,9283,90200.0,10000000.0
2013-12-09,8324,8324,8177,8223,28858,89100.0,10000000.0
2013-12-10,8149,8251,8140,8159,20355,88400.0,10000000.0
2013-12-11,8075,8343,8075,8159,30532,88400.0,10000000.0
2013-12-12,8075,8334,8075,8297,10545,89900.0,10000000.0
2013-12-13,8186,8315,8168,8288,10291,89800.0,10000000.0
2013-12-16,8269,8306,8223,8297,9823,89900.0,10000000.0
2013-12-17,8306,8380,8251,8334,16508,90300.0,10000000.0
2013-12-18,8297,8352,8214,8343,9343,90400.0,10000000.0
2013-12-19,8343,8444,8306,8343,12852,90400.0,10000000.0
2013-12-20,8343,8444,8343,8436,16749,91400.0,10000000.0
2013-12-23,8555,8629,8444,8583,18030,93000.0,10000000.0
2013-12-24,8657,8684,8546,8602,14811,93200.0,10000000.0
2013-12-26,8611,8611,8491,8602,28072,93200.0,10000000.0
2013-12-27,8408,8721,8408,8666,21147,93900.0,10000000.0
2013-12-30,8657,8657,8426,8546,14806,92600.0,10000000.0
2014-01-02,8629,8629,8361,8362,29270,90600.0,10000000.0
2014-01-03,8398,8537,8398,8408,9314,91100.0,10000000.0
2014-01-06,8389,8537,8371,8482,11883,91900.0,10000000.0
2014-01-07,8491,8546,8371,8528,24954,92400.0,10000000.0
2014-01-08,8528,8574,8435,8556,14856,92700.0,10000000.0
2014-01-09,8528,8537,8426,8500,15166,92100.0,10000000.0
2014-01-10,8500,8638,8463,8491,17005,92000.0,10000000.0
2014-01-13,8491,8537,8426,8427,15868,91300.0,10000000.0
2014-01-14,8398,8472,8269,8270,26729,89600.0,10000000.0
2014-01-15,8297,8408,8251,8399,14520,91000.0,10000000.0
2014-01-16,8491,8491,8306,8334,8683,90300.0,10000000.0
2014-01-17,8389,8389,8306,8380,9380,90800.0,10000000.0
2014-01-20,8380,8389,8251,8380,25662,90800.0,10000000.0
2014-01-21,8380,8380,8297,8343,8781,90400.0,10000000.0
2014-01-22,8463,8481,8334,8445,24991,91500.0,10000000.0
2014-01-23,8426,8564,8426,8537,22400,92500.0,10000000.0
2014-01-24,8537,8537,8398,8473,10830,91800.0,10000000.0
2014-01-27,8324,8444,8168,8417,17931,91200.0,10000000.0
2014-01-28,8315,8398,8158,8288,19632,89800.0,10000000.0
2014-01-29,8306,8528,8278,8510,19969,92200.0,10000000.0
2014-02-03,8444,8444,8371,8399,3970,91000.0,10000000.0
2014-02-04,8389,8389,8223,8343,10631,90400.0,10000000.0
2014-02-05,8371,8463,8260,8334,13054,90300.0,10000000.0
2014-02-06,8426,8481,8269,8454,13996,91600.0,10000000.0
2014-02-07,8491,8546,8481,8528,22902,92400.0,10000000.0
2014-02-10,8583,8583,8481,8491,15899,92000.0,10000000.0
2014-02-11,8583,8583,8491,8537,9131,92500.0,10000000.0
2014-02-12,8537,8768,8500,8620,32227,93400.0,10000000.0
2014-02-13,8740,9183,8675,9174,91670,99400.0,10000000.0
2014-02-14,9211,9275,9054,9100,60905,98600.0,10000000.0
2014-02-17,9054,9275,8961,9073,26693,98300.0,10000000.0
2014-02-18,9026,9229,8924,9202,28648,99700.0,10000000.0
2014-02-19,9109,9201,8841,8842,28238,95800.0,10000000.0
2014-02-20,8648,8924,8555,8925,59396,96700.0,10000000.0
2014-02-21,8943,8943,8731,8768,15868,95000.0,10000000.0
2014-02-24,8740,8749,8555,8556,21940,92700.0,10000000.0
2014-02-25,8601,8814,8583,8639,20772,93600.0,10000000.0
2014-02-26,8675,8777,8537,8731,22106,94600.0,10000000.0
2014-02-27,8749,9146,8749,9073,30880,98300.0,10000000.0
2014-02-28,9211,9211,8869,8870,20530,96100.0,10000000.0
2014-03-03,8804,8934,8657,8870,17774,96100.0,10000000.0
2014-03-04,8860,9321,8694,8694,118493,94200.0,10000000.0
2014-03-05,8869,8869,8620,8648,40646,93700.0,10000000.0
2014-03-06,8675,8952,8666,8685,52682,94100.0,10000000.0
2014-03-07,8721,8832,8666,8768,26804,95000.0,10000000.0
2014-03-10,8768,9921,8768,9691,512208,105000.0,10000000.0
2014-03-11,9921,9921,9229,9414,235907,102000.0,10000000.0
2014-03-12,9275,9506,9220,9414,93938,102000.0,10000000.0
2014-03-13,9598,10798,9552,10152,852384,110000.0,10000000.0
2014-03-14,9921,10521,9829,9968,194880,108000.0,10000000.0
2014-03-17,9967,10152,9460,9645,173502,104500.0,10000000.0
2014-03-18,10106,10567,9552,9783,374190,106000.0,10000000.0
2014-03-19,9875,10475,9737,10475,175076,113500.0,10000000.0
2014-03-20,10429,10613,9783,9829,197936,106500.0,10000000.0
2014-03-21,9875,10060,9690,9876,113244,107000.0,10000000.0
2014-03-24,9829,9875,9414,9414,92520,102000.0,10000000.0
2014-03-25,9552,9737,9275,9322,85740,101000.0,10000000.0
2014-03-26,9367,9690,9146,9599,175825,104000.0,10000000.0
2014-03-27,9598,9598,9229,9368,68066,101500.0,10000000.0
2014-03-28,9367,9598,9275,9368,99580,101500.0,10000000.0
2014-03-31,9275,9414,8869,8888,147557,96300.0,10000000.0
2014-04-01,8906,9035,8777,8870,116504,96100.0,10000000.0
2014-04-02,8887,9007,8795,8943,70631,96900.0,10000000.0
2014-04-03,8952,8989,8804,8925,60514,96700.0,10000000.0
2014-04-04,8924,8952,8841,8842,51527,95800.0,10000000.0
2014-04-07,8786,8915,8694,8768,45262,95000.0,10000000.0
2014-04-08,8712,8823,8592,8814,50132,95500.0,10000000.0
2014-04-09,8832,8878,8703,8703,26731,94300.0,10000000.0
2014-04-10,8712,8860,8684,8842,27221,95800.0,10000000.0
2014-04-11,8832,8887,8721,8805,20048,95400.0,10000000.0
2014-04-14,8804,8860,8768,8823,17053,95600.0,10000000.0
2014-04-15,8851,8851,8675,8722,53793,94500.0,10000000.0
2014-04-16,8721,8758,8629,8657,44553,93800.0,10000000.0
2014-04-17,8657,8740,8324,8390,79744,90900.0,10000000.0
2014-04-18,8408,8408,8306,8362,78602,90600.0,10000000.0
2014-04-21,8398,8398,8251,8297,53563,89900.0,10000000.0
2014-04-22,8306,8324,8251,8288,29399,89800.0,10000000.0
2014-04-23,8278,8297,7992,8094,77295,87700.0,10000000.0
2014-04-24,8103,8158,8001,8048,35720,87200.0,10000000.0
2014-04-25,8029,8066,7937,7947,31608,86100.0,10000000.0
2014-04-28,8001,8158,7909,8030,19507,87000.0,10000000.0
2014-04-29,8029,8085,7909,7910,21798,85700.0,10000000.0
2014-04-30,7965,7965,7743,7910,55872,85700.0,10000000.0
2014-05-02,7909,8214,7909,8177,62212,88600.0,10000000.0
2014-05-07,8177,8177,7974,8103,25543,87800.0,10000000.0
2014-05-08,8112,8112,7771,7854,29112,85100.0,10000000.0
2014-05-09,7881,7909,7715,7910,30106,85700.0,10000000.0
2014-05-12,7854,7965,7771,7854,15460,85100.0,10000000.0
2014-05-13,7808,7845,7688,7771,51978,84200.0,10000000.0
2014-05-14,7798,8140,7780,8113,60341,87900.0,10000000.0
2014-05-15,8112,8251,7992,8103,52152,87800.0,10000000.0
2014-05-16,7937,7946,7734,7808,58311,84600.0,10000000.0
2014-05-19,7808,7808,7392,7393,91679,80100.0,10000000.0
2014-05-20,7392,7457,7383,7439,46781,80600.0,10000000.0
2014-05-21,7411,7752,7226,7448,145172,80700.0,10000000.0
2014-05-22,7383,7383,7180,7291,81278,79000.0,10000000.0
2014-05-23,7291,7291,6737,6811,164901,73800.0,10000000.0
2014-05-26,6811,6885,6737,6747,57912,73100.0,10000000.0
2014-05-27,6802,6802,6552,6627,57870,71800.0,10000000.0
2014-05-28,6626,6682,6552,6645,41395,72000.0,10000000.0
2014-05-29,6645,6654,6479,6553,47520,71000.0,10000000.0
2014-05-30,6488,6599,6294,6553,81963,71000.0,10000000.0
2014-06-02,6497,6506,6276,6350,44625,68800.0,10000000.0
2014-06-03,6220,6266,6165,6175,69821,66900.0,10000000.0
2014-06-05,6109,6266,6036,6082,40970,65900.0,10000000.0
2014-06-09,6137,6137,5897,5935,72069,64300.0,10000000.0
2014-06-10,5897,5989,5786,5861,95781,63500.0,10000000.0
2014-06-11,5860,6119,5860,5999,57226,65000.0,10000000.0
2014-06-12,5943,6202,5943,6147,58018,66600.0,10000000.0
2014-06-13,6202,6202,6045,6110,20408,66200.0,10000000.0
2014-06-16,6109,6202,6072,6101,31917,66100.0,10000000.0
2014-06-17,6128,6183,6091,6175,19452,66900.0,10000000.0
2014-06-18,6146,6202,6128,6147,11513,66600.0,10000000.0
2014-06-19,6146,6183,5999,6091,33749,66000.0,10000000.0
2014-06-20,6119,6119,5943,5981,17664,64800.0,10000000.0
2014-06-23,5934,5980,5860,5861,18390,63500.0,10000000.0
2014-06-24,5888,5916,5833,5879,15851,63700.0,10000000.0
2014-06-25,5879,5943,5814,5907,12647,64000.0,10000000.0
2014-06-26,5962,5999,5842,5898,16713,63900.0,10000000.0
2014-06-27,5860,5962,5777,5898,18972,63900.0,10000000.0
2014-06-30,5962,6285,5925,6175,63338,66900.0,10000000.0
2014-07-01,6211,6322,6109,6285,44779,68100.0,10000000.0
2014-07-02,6737,6737,6340,6341,93954,68700.0,10000000.0
2014-07-03,6368,6506,6359,6461,22340,70000.0,10000000.0
2014-07-04,6506,6534,6322,6396,26187,69300.0,10000000.0
2014-07-07,6414,6516,6340,6378,19370,69100.0,10000000.0
2014-07-08,6322,6802,6322,6599,107096,71500.0,10000000.0
2014-07-09,6599,6645,6497,6553,16325,71000.0,10000000.0
2014-07-10,6534,6589,6460,6461,28349,70000.0,10000000.0
2014-07-11,6423,6451,6192,6202,52694,67200.0,10000000.0
2014-07-14,6202,6266,6128,6202,41898,67200.0,10000000.0
2014-07-15,6165,6303,6156,6165,36075,66800.0,10000000.0
2014-07-16,6156,6202,5962,6036,48888,65400.0,10000000.0
2014-07-17,6036,6072,5962,5962,24721,64600.0,10000000.0
2014-07-18,5943,5953,5879,5925,22334,64200.0,10000000.0
2014-07-21,5925,6036,5925,5971,29558,64700.0,10000000.0
2014-07-22,5953,6174,5953,6138,25033,66500.0,10000000.0
2014-07-23,6156,6377,6146,6202,42144,67200.0,10000000.0
2014-07-24,6202,6285,6165,6239,25102,67600.0,10000000.0
2014-07-25,6257,6285,6202,6211,20353,67300.0,10000000.0
2014-07-28,6285,6516,6276,6507,62044,70500.0,10000000.0
2014-07-29,6479,6525,6331,6433,32027,69700.0,10000000.0
2014-07-30,6516,6516,6183,6184,44089,67000.0,10000000.0
2014-07-31,6192,6248,5953,5990,39351,64900.0,10000000.0
2014-08-01,6036,6156,5971,6091,9473,66000.0,10000000.0
2014-08-04,6091,6248,6063,6184,15851,67000.0,10000000.0
2014-08-05,6239,6239,6128,6193,29995,67100.0,10000000.0
2014-08-06,6239,6239,6082,6138,15494,66500.0,10000000.0
2014-08-07,6174,6174,5989,6064,27555,65700.0,10000000.0
2014-08-08,6045,6063,5906,5907,21677,64000.0,10000000.0
2014-08-11,5925,5971,5906,5925,20191,64200.0,10000000.0
2014-08-12,5934,5953,5777,5879,24878,63700.0,10000000.0
2014-08-13,5860,5897,5777,5851,13740,63400.0,10000000.0
2014-08-14,5842,5953,5814,5851,20569,63400.0,10000000.0
2014-08-18,5851,6608,5851,6221,149006,67400.0,10000000.0
2014-08-19,6183,6229,5999,6082,87661,65900.0,10000000.0
2014-08-20,6119,6119,5786,5870,80566,63600.0,10000000.0
2014-08-21,5851,5860,5611,5676,133700,61500.0,10000000.0
2014-08-22,5694,5786,5657,5704,59584,61800.0,10000000.0
2014-08-25,5703,5731,5629,5630,47117,61000.0,10000000.0
2014-08-26,5639,5685,5611,5676,30980,61500.0,10000000.0
2014-08-27,5666,5823,5648,5778,41072,62600.0,10000000.0
2014-08-28,5796,5851,5537,5805,58497,62900.0,10000000.0
2014-08-29,5842,5953,5805,5935,32960,64300.0,10000000.0
2014-09-01,5999,6054,5888,5981,28790,64800.0,10000000.0
2014-09-02,5980,6119,5888,6091,36812,66000.0,10000000.0
2014-09-03,6119,6119,5897,5962,40562,64600.0,10000000.0
2014-09-04,5888,5971,5860,5870,21602,63600.0,10000000.0
2014-09-05,5906,5971,5851,5944,16349,64400.0,10000000.0
2014-09-11,5943,6165,5906,6091,87052,66000.0,10000000.0
2014-09-12,6109,6137,5953,5990,43852,64900.0,10000000.0
2014-09-15,5879,5989,5823,5824,32261,63100.0,10000000.0
2014-09-16,5777,5953,5777,5953,15699,64500.0,10000000.0
2014-09-17,5980,5999,5860,5935,10150,64300.0,10000000.0
2014-09-18,5934,6322,5934,6128,89812,66400.0,10000000.0
2014-09-19,6183,6211,6045,6211,21533,67300.0,10000000.0
2014-09-22,6220,6359,6211,6248,55808,67700.0,10000000.0
2014-09-23,6257,6331,6137,6239,32259,67600.0,10000000.0
2014-09-24,6239,6294,6183,6276,39538,68000.0,10000000.0
2014-09-25,6266,6442,6257,6359,65866,68900.0,10000000.0
2014-09-26,6322,6396,6257,6341,46503,68700.0,10000000.0
2014-09-29,6322,6460,6294,6368,37141,69000.0,10000000.0
2014-09-30,6276,6432,6091,6221,64006,67400.0,10000000.0
2014-10-01,6220,6266,5814,5888,79834,63800.0,10000000.0
2014-10-02,5888,5980,5814,5898,20963,63900.0,10000000.0
2014-10-06,5906,6017,5805,5962,34079,64600.0,10000000.0
2014-10-07,5906,5999,5796,5870,37062,63600.0,10000000.0
2014-10-08,5842,5925,5777,5787,20389,62700.0,10000000.0
2014-10-10,5768,5897,5639,5695,35680,61700.0,10000000.0
2014-10-13,5639,5713,5500,5565,41582,60300.0,10000000.0
2014-10-14,5454,5620,5426,5510,42877,59700.0,10000000.0
2014-10-15,5574,5629,5491,5565,18109,60300.0,10000000.0
2014-10-16,5574,5574,5186,5242,94175,56800.0,10000000.0
2014-10-17,5306,5306,5196,5215,30259,56500.0,10000000.0
2014-10-20,5214,5270,5168,5261,28236,57000.0,10000000.0
2014-10-21,5242,5390,5205,5279,35613,57200.0,10000000.0
2014-10-22,5343,5408,5076,5196,101186,56300.0,10000000.0
2014-10-23,5159,5583,5076,5436,134087,58900.0,10000000.0
2014-10-24,5473,5473,5316,5418,52580,58700.0,10000000.0
2014-10-27,5408,5445,5325,5418,30735,58700.0,10000000.0
2014-10-28,5436,5537,5233,5362,78038,58100.0,10000000.0
2014-10-29,5362,5362,5223,5353,27115,58000.0,10000000.0
2014-10-30,5362,5417,5316,5418,14017,58700.0,10000000.0
2014-10-31,5528,5528,5371,5372,17011,58200.0,10000000.0
2014-11-03,5399,5399,5334,5372,10181,58200.0,10000000.0
2014-11-04,5390,5445,5223,5224,24501,56600.0,10000000.0
2014-11-05,5297,5399,5223,5344,12228,57900.0,10000000.0
2014-11-06,5343,5371,5223,5372,43871,58200.0,10000000.0
2014-11-07,5399,5574,5390,5575,31348,60400.0,10000000.0
2014-11-10,5519,5740,5519,5722,23872,62000.0,10000000.0
2014-11-11,5685,5796,5685,5741,16243,62200.0,10000000.0
2014-11-12,5666,5906,5666,5879,32604,63700.0,10000000.0
2014-11-13,5906,6266,5906,6248,119120,67700.0,10000000.0
2014-11-14,6266,6285,6091,6193,71896,67100.0,10000000.0
2014-11-17,6211,6303,6146,6258,72448,67800.0,10000000.0
2014-11-18,6285,6340,6192,6267,39176,67900.0,10000000.0
2014-11-19,6266,6386,6183,6359,63295,68900.0,10000000.0
2014-11-20,6285,6368,6183,6184,63125,67000.0,10000000.0
2014-11-21,6183,6349,6165,6322,57694,68500.0,10000000.0
2014-11-24,6405,6405,6239,6350,49103,68800.0,10000000.0
2014-11-25,6405,6405,6211,6341,38396,68700.0,10000000.0
2014-11-26,6340,6589,6303,6525,78215,70700.0,10000000.0
2014-11-27,6580,6589,6414,6544,50287,70900.0,10000000.0
2014-11-28,6543,6608,6442,6553,35025,71000.0,10000000.0
2014-12-01,6525,6562,6266,6405,42379,69400.0,10000000.0
2014-12-02,6349,6349,6174,6221,22122,67400.0,10000000.0
2014-12-03,6359,6359,6128,6304,36860,68300.0,10000000.0
2014-12-04,6303,6331,6174,6230,29421,67500.0,10000000.0
2014-12-05,6119,6312,6054,6313,33314,68400.0,10000000.0
2014-12-08,6377,6571,6349,6534,58764,70800.0,10000000.0
2014-12-09,6534,6562,6386,6433,28564,69700.0,10000000.0
2014-12-10,6460,7014,6312,6876,148694,74500.0,10000000.0
2014-12-11,6875,6903,6682,6830,62949,74000.0,10000000.0
2014-12-12,6811,6866,6645,6710,52853,72700.0,10000000.0
2014-12-15,6700,6719,6552,6710,29891,72700.0,10000000.0
2014-12-16,6709,6755,6100,6221,83738,67400.0,10000000.0
2014-12-17,6220,6276,5916,5971,93357,64700.0,10000000.0
2014-12-18,6128,6128,5860,6008,37444,65100.0,10000000.0
2014-12-19,5989,6091,5879,5953,28025,64500.0,10000000.0
2014-12-22,5989,6017,5869,5990,23355,64900.0,10000000.0
2014-12-23,5999,6128,5916,6008,23541,65100.0,10000000.0
2014-12-24,6017,6128,6008,6091,19225,66000.0,10000000.0
2014-12-26,6183,6183,6036,6138,26411,66500.0,10000000.0
2014-12-29,6137,6506,6063,6313,75963,68400.0,10000000.0
2014-12-30,6248,6368,6229,6341,14466,68700.0,10000000.0
2015-01-02,6359,6359,6091,6230,23047,67500.0,10000000.0
2015-01-05,6248,6303,6109,6304,24944,68300.0,10000000.0
2015-01-06,6303,6442,6257,6368,32355,69000.0,10000000.0
2015-01-07,6377,6451,6146,6184,42231,67000.0,10000000.0
2015-01-08,6239,6368,6202,6359,39074,68900.0,10000000.0
2015-01-09,6432,6442,6202,6313,31200,68400.0,10000000.0
2015-01-12,6405,6737,6405,6451,162587,69900.0,10000000.0
2015-01-13,6396,6580,6368,6424,45029,69600.0,10000000.0
2015-01-14,6423,6635,6386,6414,47958,69500.0,10000000.0
2015-01-15,6386,6479,6294,6479,72731,70200.0,10000000.0
2015-01-16,6479,6479,6349,6396,38557,69300.0,10000000.0
2015-01-19,6396,6396,6257,6368,42512,69000.0,10000000.0
2015-01-20,6276,6405,6276,6341,14767,68700.0,10000000.0
2015-01-21,6340,6340,6239,6258,15878,67800.0,10000000.0
2015-01-22,6192,6303,6119,6230,27248,67500.0,10000000.0
2015-01-23,6257,6276,6165,6248,16138,67700.0,10000000.0
2015-01-26,6248,6248,6156,6193,13951,67100.0,10000000.0
2015-01-27,6202,6202,6054,6082,16639,65900.0,10000000.0
2015-01-28,6156,6211,6063,6211,12615,67300.0,10000000.0
2015-01-29,6146,6202,6063,6147,13719,66600.0,10000000.0
2015-01-30,6229,6229,5962,5971,21136,64700.0,10000000.0
2015-02-02,5971,6045,5833,5879,19449,63700.0,10000000.0
2015-02-03,5971,5971,5629,5695,52476,61700.0,10000000.0
2015-02-04,5796,5796,5454,5741,107155,62200.0,10000000.0
2015-02-05,5740,5768,5556,5630,58581,61000.0,10000000.0
2015-02-06,5666,5666,5519,5612,43774,60800.0,10000000.0
2015-02-09,5676,5814,5611,5750,50427,62300.0,10000000.0
2015-02-10,5796,5851,5694,5824,24643,63100.0,10000000.0
2015-02-11,5814,5906,5749,5842,20077,63300.0,10000000.0
2015-02-12,5842,5851,5537,5842,46109,63300.0,10000000.0
2015-02-13,5842,5888,5639,5732,18860,62100.0,10000000.0
2015-02-16,5629,5740,5546,5722,41922,62000.0,10000000.0
2015-02-17,5722,5879,5685,5879,20581,63700.0,10000000.0
2015-02-23,5953,5989,5814,5925,30688,64200.0,10000000.0
2015-02-24,5906,5971,5888,5971,20250,64700.0,10000000.0
2015-02-25,5953,6091,5925,6055,25232,65600.0,10000000.0
2015-02-26,6054,6276,6054,6258,47104,67800.0,10000000.0
2015-02-27,6220,6516,6220,6396,77435,69300.0,10000000.0
2015-03-02,6331,6460,6054,6405,52177,69400.0,10000000.0
2015-03-03,6405,6645,6405,6544,53150,70900.0,10000000.0
2015-03-04,6506,6645,6469,6590,42810,71400.0,10000000.0
2015-03-05,6562,6599,6469,6571,28040,71200.0,10000000.0
2015-03-06,6552,6691,6469,6470,15746,70100.0,10000000.0
2015-03-09,6432,6543,6368,6461,15322,70000.0,10000000.0
2015-03-10,6451,6552,6276,6507,28172,70500.0,10000000.0
