남광토건(001260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-06-25,37048992,39599292,36109300,39062800,116037,3201000.0,22000000.0
2008-06-26,39465340,39733572,35035708,35035708,71390,2871000.0,22000000.0
2008-06-27,33826668,38122476,32484320,32753688,51467,2684000.0,22000000.0
2008-06-30,34095672,34767124,30337430,31679798,47813,2596000.0,22000000.0
2008-07-01,31678902,32215934,27114852,27384232,81481,2244000.0,22000000.0
2008-07-02,26363720,29397758,23464660,24431030,180613,2002000.0,22000000.0
2008-07-03,22711698,23409810,21772036,21773148,76391,1784200.0,22000000.0
2008-07-04,21476722,25020542,20966906,25021670,62878,2050400.0,22000000.0
2008-07-07,27383136,28725474,25960826,28726596,140641,2354000.0,22000000.0
2008-07-08,28725972,31679416,26336766,28323886,174733,2321000.0,22000000.0
2008-07-09,29934278,30605172,26309902,27115758,85806,2222000.0,22000000.0
2008-07-10,27114854,27920160,24484070,25102212,84478,2057000.0,22000000.0
2008-07-11,25826548,26792894,25235632,25988172,64176,2129600.0,22000000.0
2008-07-14,26095222,27115426,25155528,25182754,44452,2063600.0,22000000.0
2008-07-15,24993662,25181944,22067448,22632262,45102,1854600.0,22000000.0
2008-07-16,23812492,23812492,21852598,23115514,44235,1894200.0,22000000.0
2008-07-17,23812448,24161778,22872764,22873888,23014,1874400.0,22000000.0
2008-07-18,23464146,25880046,22980412,23491376,79569,1925000.0,22000000.0
2008-07-21,23490318,24724902,23490318,23894084,32148,1958000.0,22000000.0
2008-07-22,23974168,25369824,23356612,23598764,34680,1933800.0,22000000.0
2008-07-23,24242614,24242614,22846956,23545070,44474,1929400.0,22000000.0
2008-07-24,23758646,23920276,23248826,23357138,25884,1914000.0,22000000.0
2008-07-25,23356908,24484306,22819842,23088666,30128,1892000.0,22000000.0
2008-07-28,23491238,23491238,22578194,22685956,14117,1859000.0,22000000.0
2008-07-29,22336336,22685098,20188174,20994578,27002,1720400.0,22000000.0
2008-07-30,21476758,21799430,18979804,19517976,34851,1599400.0,22000000.0
2008-07-31,19088078,19517370,18013994,18175612,56034,1489400.0,22000000.0
2008-08-01,18362868,20457186,17450382,18819948,96125,1542200.0,22000000.0
2008-08-04,19275094,19275094,16939776,17370194,26002,1423400.0,22000000.0
2008-08-05,17181478,17691314,15731967,15893593,33386,1302400.0,22000000.0
2008-08-06,16349383,16885874,15919536,16108372,31379,1320000.0,22000000.0
2008-08-07,16268677,18524070,16268677,18524628,29003,1518000.0,22000000.0
2008-08-08,21289898,21289898,20484030,21289898,91315,1744600.0,22000000.0
2008-08-11,23893952,24162196,22310024,23088666,122107,1892000.0,22000000.0
2008-08-12,22309416,22738718,20403362,20403938,89952,1672000.0,22000000.0
2008-08-13,19785560,23302694,19087444,22256400,141355,1823800.0,22000000.0
2008-08-14,21611828,24135462,21155322,21424134,85036,1755600.0,22000000.0
2008-08-18,21423562,22282706,20833200,21343592,37773,1749000.0,22000000.0
2008-08-19,21235802,22229366,20618248,21182508,32603,1735800.0,22000000.0
2008-08-20,21504182,21504182,20403418,20726104,35662,1698400.0,22000000.0
2008-08-21,21047748,21047748,17718890,18068224,32202,1480600.0,22000000.0
2008-08-22,18255484,19463962,17987240,18712558,37002,1533400.0,22000000.0
2008-08-25,18416740,19061544,17665322,17719208,21163,1452000.0,22000000.0
2008-08-26,17853482,19168598,16967114,18175612,40443,1489400.0,22000000.0
2008-08-27,18255692,18577808,17477608,17719208,16747,1452000.0,22000000.0
2008-08-28,17852806,18416504,17100836,17370194,13625,1423400.0,22000000.0
2008-08-29,17987298,17987298,16268978,16833248,19294,1379400.0,22000000.0
2008-09-01,16510394,16913604,14336080,14363298,29965,1177000.0,22000000.0
2008-09-02,13691441,14577256,12375775,12577953,36996,1030700.0,22000000.0
2008-09-03,12215630,14443826,12215630,14443840,89251,1183600.0,22000000.0
2008-09-04,15302699,15758665,13369445,13853200,88089,1135200.0,22000000.0
2008-09-05,13584662,14095043,12350033,13182017,44853,1080200.0,22000000.0
2008-09-08,13691528,13959768,13342198,13611574,71740,1115400.0,22000000.0
2008-09-09,13798775,13825439,12536970,12752461,47028,1045000.0,22000000.0
2008-09-10,12751181,13395952,12469604,12886697,64268,1056000.0,22000000.0
2008-09-11,13154586,13933217,12912975,12994086,65499,1064800.0,22000000.0
2008-09-12,13342665,13409861,12926130,12967239,51698,1062600.0,22000000.0
2008-09-16,11140857,11785091,11033670,11034235,45877,904200.0,22000000.0
2008-09-17,11516652,11731583,10818553,11007387,76530,902000.0,22000000.0
2008-09-18,10201408,10604039,9798767,10201969,77414,836000.0,22000000.0
2008-09-19,10604234,10792514,10121064,10309358,106677,844800.0,22000000.0
2008-09-22,10604306,10725373,9342502,9450245,1118083,774400.0,22000000.0
2008-09-23,9933475,9933475,8040744,8040762,456295,658900.0,22000000.0
2008-09-24,6845479,6845479,6845479,6846058,64454,561000.0,22000000.0
2008-09-25,6496784,6818900,5865880,6067487,1288744,497200.0,22000000.0
2008-09-26,6254440,6804798,5918997,6040640,1254466,495000.0,22000000.0
2008-09-29,6295522,6416025,5731280,5960098,420349,488400.0,22000000.0
2008-09-30,5771301,5797964,5234280,5731896,418407,469700.0,22000000.0
2008-10-01,5878338,5905553,5395192,5396305,445726,442200.0,22000000.0
2008-10-02,5502870,5516752,4590451,4765394,803763,390500.0,22000000.0
2008-10-06,4697824,5140999,4563423,4792241,801538,392700.0,22000000.0
2008-10-07,4563722,4671466,4121066,4282142,515961,350900.0,22000000.0
2008-10-08,4040015,4160531,3650669,3651231,383089,299200.0,22000000.0
2008-10-09,3757859,3918930,3530143,3651231,460044,299200.0,22000000.0
2008-10-10,3220885,3301414,3113713,3114285,279240,255200.0,22000000.0
2008-10-13,3207997,3570685,3140798,3570689,274824,292600.0,22000000.0
2008-10-14,4093085,4093085,3932581,4094211,487771,335500.0,22000000.0
2008-10-15,4242162,4698152,4174960,4523768,1605109,370700.0,22000000.0
2008-10-16,4120257,4160244,3851456,3852586,560382,315700.0,22000000.0
2008-10-17,4107731,4228258,3275186,3490147,974280,286000.0,22000000.0
2008-10-20,3812052,4013097,3597123,4013669,1322625,328900.0,22000000.0
2008-10-21,4295405,4604207,3677817,3798891,1860100,311300.0,22000000.0
2008-10-22,3757820,3892234,3247975,3409605,808466,279400.0,22000000.0
2008-10-23,3100751,3261822,2913036,3087438,574517,253000.0,22000000.0
2008-10-24,3154228,3221431,2630459,2631034,498321,215600.0,22000000.0
2008-10-27,2560011,2898204,2415072,2563916,671187,210100.0,22000000.0
2008-10-28,2418235,2939202,2294930,2939778,772058,240900.0,22000000.0
2008-10-29,3194556,3275085,2512541,2604187,710282,213400.0,22000000.0
2008-10-30,2845180,2992353,2681344,2993473,696595,245300.0,22000000.0
2008-10-31,3046971,3355787,2845912,3181403,1007178,260700.0,22000000.0
2008-11-03,3006394,3650669,3006394,3651231,1275139,299200.0,22000000.0
2008-11-04,3731642,4188169,3490042,4188177,1230288,343200.0,22000000.0
2008-11-05,4482709,4804793,3959018,4295566,1109875,352000.0,22000000.0
2008-11-06,3946145,4026674,3650669,3651231,624329,299200.0,22000000.0
2008-11-07,3275145,3866089,3154074,3798891,1283640,311300.0,22000000.0
2008-11-10,3905221,3959093,3636991,3758620,680802,308000.0,22000000.0
2008-11-11,3596934,4133383,3543066,3825738,1014486,313500.0,22000000.0
2008-11-12,3664531,3866145,3490133,3490147,441964,286000.0,22000000.0
2008-11-13,3207395,3462880,2965808,3167980,479311,259600.0,22000000.0
2008-11-14,3435297,3435297,3274249,3275369,252150,268400.0,22000000.0
2008-11-17,3328228,3596461,3314344,3369335,298049,276100.0,22000000.0
2008-11-18,3355681,3382338,3087420,3087438,189876,253000.0,22000000.0
2008-11-19,3207786,3355517,2831799,3221674,289454,264000.0,22000000.0
2008-11-20,3033289,3059949,2737848,2738423,188992,224400.0,22000000.0
2008-11-21,2603878,3019825,2394533,2953202,439682,242000.0,22000000.0
2008-11-24,3020196,3114056,2724724,2845812,313104,233200.0,22000000.0
2008-11-25,3006299,3113485,2684183,2765271,243995,226600.0,22000000.0
2008-11-26,2858605,3167408,2697547,3167980,485450,259600.0,22000000.0
2008-11-27,3489328,3609830,3328270,3610960,794988,295900.0,22000000.0
2008-11-28,3677294,3865577,3368492,3409605,1125399,279400.0,22000000.0
2008-12-01,3515952,3717548,3435434,3449876,505998,282700.0,22000000.0
2008-12-02,3140693,3570566,3127366,3396182,375930,278300.0,22000000.0
2008-12-03,3516473,3557018,3247686,3288793,328039,269500.0,22000000.0
2008-12-04,3395858,3570228,3180942,3194827,546523,261800.0,22000000.0
2008-12-05,3261007,3381509,3099952,3208251,514607,262900.0,22000000.0
2008-12-08,3247792,3381625,3247792,3382758,546149,277200.0,22000000.0
2008-12-09,3448623,3448623,3247593,3275369,339409,268400.0,22000000.0
2008-12-10,3287770,3422157,3140039,3302216,582715,270600.0,22000000.0
2008-12-11,3354885,3542589,3274356,3369335,671610,276100.0,22000000.0
2008-12-12,3288340,3731530,3247799,3463300,1269725,283800.0,22000000.0
2008-12-15,3825650,3973395,3812323,3973398,1263954,325600.0,22000000.0
2008-12-16,4241920,4563474,4093634,4564039,3348282,374000.0,22000000.0
2008-12-17,5100577,5100577,4469102,4886206,2848684,400400.0,22000000.0
2008-12-18,4778148,5086923,4308333,4765394,2044339,390500.0,22000000.0
2008-12-19,4657061,4844766,4563220,4684852,865580,383900.0,22000000.0
2008-12-22,4845267,4939126,4657539,4751970,1219256,389400.0,22000000.0
2008-12-23,4590937,4684796,4161054,4282142,899668,350900.0,22000000.0
2008-12-24,4133588,4160244,3811468,3852586,1042421,315700.0,22000000.0
2008-12-26,3906102,4362642,3838899,4040517,1111000,331100.0,22000000.0
2008-12-29,4161045,4228241,3946653,4121059,510435,337700.0,22000000.0
2008-12-30,4120757,4214616,4040228,4080788,669200,334400.0,22000000.0
2009-01-02,4188315,4201656,3731768,3812315,1111539,312400.0,22000000.0
2009-01-05,3878564,3972420,3663652,3758620,1074029,308000.0,22000000.0
2009-01-06,3825340,3852004,3704827,3772044,713426,309100.0,22000000.0
2009-01-07,3905402,4335275,3851534,4335837,2135277,355300.0,22000000.0
2009-01-08,4307930,4657247,3999145,4161329,3198267,341000.0,22000000.0
2009-01-09,4268215,4282113,3906102,4040517,1114774,331100.0,22000000.0
2009-01-12,3919309,3986508,3758251,3866009,888226,316800.0,22000000.0
2009-01-13,3798603,3986321,3690873,3839162,1077027,314600.0,22000000.0
2009-01-14,3824622,3918468,3717436,3825738,858595,313500.0,22000000.0
2009-01-15,3690511,3704392,3301734,3315640,887110,271700.0,22000000.0
2009-01-16,3409260,3596975,3395930,3597536,552059,294800.0,22000000.0
2009-01-19,3691091,3691091,3516706,3557265,536276,291500.0,22000000.0
2009-01-20,3556609,3744328,3422209,3624384,604483,297000.0,22000000.0
2009-01-21,3368869,3516600,3355542,3463300,349328,283800.0,22000000.0
2009-01-22,3570566,3610553,3382280,3396182,314212,278300.0,22000000.0
2009-01-23,3301444,3301444,3167612,3194827,353631,261800.0,22000000.0
2009-01-28,3247686,3355430,3194372,3288793,357930,269500.0,22000000.0
2009-01-29,3355517,3368833,3181129,3221674,444523,264000.0,22000000.0
2009-01-30,3113545,3288484,3113545,3248522,284491,266200.0,22000000.0
2009-02-02,3301645,3301645,3167799,3221674,372625,264000.0,22000000.0
2009-02-03,3247677,3247677,3167151,3208251,303915,262900.0,22000000.0
2009-02-04,3140374,3153697,2965996,3114285,981746,255200.0,22000000.0
2009-02-05,3167231,3247760,3072818,3141133,396330,257400.0,22000000.0
2009-02-06,3180942,3247583,3033225,3194827,607354,261800.0,22000000.0
2009-02-09,3328191,3328191,3207135,3208251,416647,262900.0,22000000.0
2009-02-10,3234703,3234703,3114184,3181403,262278,260700.0,22000000.0
2009-02-11,3046622,3140481,3046622,3127709,244781,256300.0,22000000.0
2009-02-12,3207680,3207680,3087163,3127709,226171,256300.0,22000000.0
2009-02-13,3154365,3154365,3100494,3127709,198557,256300.0,22000000.0
2009-02-16,3140374,3207572,3087056,3114285,320179,255200.0,22000000.0
2009-02-17,3059980,3073310,2818407,2818965,426957,231000.0,22000000.0
2009-02-18,2657683,2778767,2644353,2711576,352261,222200.0,22000000.0
2009-02-19,2710700,2804560,2552425,2590763,316082,212300.0,22000000.0
2009-02-20,2541850,2576839,2394673,2429680,363631,199100.0,22000000.0
2009-02-23,2375543,2791546,2321658,2792118,602143,228800.0,22000000.0
2009-02-24,2764795,3033621,2671490,2778694,903176,227700.0,22000000.0
2009-02-25,2912400,2952387,2571401,2620295,536274,214720.0,22000000.0
2009-02-26,2657030,2738127,2388769,2553177,255243,209220.0,22000000.0
2009-02-27,2552615,2625371,2442637,2537069,179507,207900.0,22000000.0
2009-03-02,2496417,2499195,2386456,2443103,163995,200200.0,22000000.0
2009-03-03,2281296,2804969,2281296,2805541,871401,229900.0,22000000.0
2009-03-04,2818568,2859109,2649733,2684729,805153,220000.0,22000000.0
2009-03-05,2750892,2778107,2554832,2617611,555045,214500.0,22000000.0
2009-03-06,2332650,2437612,2324873,2408202,1583308,197340.0,22000000.0
2009-03-09,2426229,2466770,2364583,2400147,682664,196680.0,22000000.0
2009-03-10,2361912,2436888,2337476,2413571,866964,224750.0,25000000.0
2009-03-11,2464099,2531298,2429108,2429680,826693,226250.0,25000000.0
2009-03-12,2444464,2474454,2391164,2418941,455486,225250.0,25000000.0
2009-03-13,2452990,2466874,2407449,2429680,508097,226250.0,25000000.0
2009-03-16,2451049,2496600,2429388,2437734,434200,227000.0,25000000.0
2009-03-17,2447831,2509476,2428947,2499482,769628,232750.0,25000000.0
2009-03-18,2555399,2845318,2536519,2698152,1718304,251250.0,25000000.0
2009-03-19,2751543,2764870,2595470,2631034,798843,245000.0,25000000.0
2009-03-20,2630375,2764789,2630375,2698152,790360,251250.0,25000000.0
2009-03-23,2764814,3087511,2697612,3020320,2922278,281250.0,25000000.0
2009-03-24,3100641,3100641,2885709,2912931,1477658,271250.0,25000000.0
2009-03-25,2898955,3033355,2845641,2980049,724736,277500.0,25000000.0
2009-03-26,3033155,3046482,2885441,2953202,845831,275000.0,25000000.0
2009-03-27,3006406,3046951,2778693,2778694,1097803,258750.0,25000000.0
2009-03-30,2738225,2885970,2684340,2711576,629192,252500.0,25000000.0
2009-03-31,2724632,2818491,2711305,2751847,468352,256250.0,25000000.0
2009-04-01,2778043,2791373,2697514,2765271,498804,257500.0,25000000.0
2009-04-02,2831569,3033155,2831569,2953202,1691076,275000.0,25000000.0
2009-04-03,3033225,3059885,2845524,2886083,981907,268750.0,25000000.0
2009-04-06,2898768,3059812,2898768,2953202,1148391,275000.0,25000000.0
2009-04-07,2992965,3396164,2885765,3396182,3218235,316250.0,25000000.0
2009-04-08,3462966,3892298,3422410,3892857,4462184,362500.0,25000000.0
2009-04-09,4133529,4468957,4026339,4470073,3262032,416250.0,25000000.0
2009-04-10,4805267,5126842,4523125,4671428,4940446,435000.0,25000000.0
2009-04-13,4737971,5019558,4442516,4738546,3971531,441250.0,25000000.0
2009-04-14,4925622,4966164,4509634,4805664,2185043,447500.0,25000000.0
2009-04-15,4590763,4805138,4107576,4416379,2634041,411250.0,25000000.0
2009-04-16,4536754,4671155,4160767,4241871,1728040,395000.0,25000000.0
2009-04-17,4348650,4415859,3824932,4027093,1573505,375000.0,25000000.0
2009-04-20,3999617,4335049,3798571,4147906,1686076,386250.0,25000000.0
2009-04-21,4079970,4550395,4066640,4362684,2342317,406250.0,25000000.0
2009-04-22,4469492,4510034,4255113,4389532,1291709,408750.0,25000000.0
2009-04-23,4402019,4616959,4334817,4429802,1335030,412500.0,25000000.0
2009-04-24,4468905,4509436,4133462,4228448,974590,393750.0,25000000.0
2009-04-27,4214616,4308476,4053555,4080788,954673,380000.0,25000000.0
2009-04-28,3704422,3878810,3476152,3476724,2352429,323750.0,25000000.0
2009-04-29,3489328,3704244,3261068,3610960,1589600,336250.0,25000000.0
2009-04-30,3690452,3690452,3543283,3624384,884693,337500.0,25000000.0
2009-05-04,3717892,4147779,3624037,3973398,1810599,370000.0,25000000.0
2009-05-06,4066889,4295142,4026344,4080788,1181560,380000.0,25000000.0
2009-05-07,4161123,4214995,3866191,3973398,793337,370000.0,25000000.0
2009-05-08,3972299,4066141,3837912,4053940,542176,377500.0,25000000.0
2009-05-11,4026411,4026411,3879238,3933128,750554,366250.0,25000000.0
2009-05-12,4080965,4273139,4080965,4199279,597108,355000.0,25000000.0
2009-05-13,4198984,4198984,4080705,4140134,382795,350000.0,25000000.0
2009-05-14,4080918,4080918,3977065,4007058,417495,338750.0,25000000.0
2009-05-15,4095567,4125571,3992265,3992272,424655,337500.0,25000000.0
2009-05-18,3962481,3962481,3799757,3859197,392216,326250.0,25000000.0
2009-05-19,3962752,3977191,3888888,3918341,493935,331250.0,25000000.0
2009-05-20,3932345,3991770,3858481,3947914,590009,333750.0,25000000.0
2009-05-21,3932367,4538790,3784636,4539362,7302085,383750.0,25000000.0
2009-05-22,4538929,4849384,4272916,4450644,5121885,376250.0,25000000.0
2009-05-25,4524253,4642548,3785009,4154920,2721013,351250.0,25000000.0
2009-05-26,4169294,4228719,3888818,3962700,1066411,335000.0,25000000.0
2009-05-27,4066112,4287721,3888953,4110562,1379772,347500.0,25000000.0
2009-05-28,4021398,4287421,3947534,4287996,1761980,362500.0,25000000.0
2009-05-29,4391504,4405946,4110474,4154920,1102011,351250.0,25000000.0
2009-06-01,4139699,4199124,3991985,4169707,700063,352500.0,25000000.0
2009-06-02,4272787,4331658,4065645,4066203,964317,343750.0,25000000.0
2009-06-03,4110211,4154642,4006912,4095776,506462,346250.0,25000000.0
2009-06-04,4065835,4169135,3932561,4169707,616453,352500.0,25000000.0
2009-06-05,4258015,4273008,3976995,4051417,743888,342500.0,25000000.0
2009-06-08,4021490,4199214,3977065,4007058,822306,338750.0,25000000.0
2009-06-09,4050921,4095349,3888751,3888769,530477,328750.0,25000000.0
2009-06-10,3888908,3888908,3696181,3800052,753413,321250.0,25000000.0
2009-06-11,3844112,4006836,3814123,3903555,600016,330000.0,25000000.0
2009-06-12,3902983,3917976,3829116,3903555,302488,330000.0,25000000.0
2009-06-15,3903126,3903126,3814262,3814838,268355,322500.0,25000000.0
2009-06-16,3710981,3873691,3710981,3814838,404700,322500.0,25000000.0
2009-06-17,3873550,3888547,3755272,3785266,530327,320000.0,25000000.0
2009-06-18,3755709,3785141,3622407,3637404,461105,307500.0,25000000.0
2009-06-19,3637185,3666617,3489454,3533900,403120,298750.0,25000000.0
2009-06-22,3503966,3548408,3400667,3489542,381874,295000.0,25000000.0
2009-06-23,3371322,3400757,3282461,3326894,362268,281250.0,25000000.0
2009-06-24,3326893,3385760,3208580,3326894,299116,281250.0,25000000.0
2009-06-25,3341673,3429975,3311679,3341680,410664,282500.0,25000000.0
2009-06-26,3370965,3799699,3370965,3548686,1462960,300000.0,25000000.0
2009-06-29,3547977,3770112,3370828,3400825,1138791,287500.0,25000000.0
2009-06-30,3253015,3311899,3164158,3208604,1551865,271250.0,25000000.0
2009-07-01,3164081,3267380,3149088,3252963,666515,275000.0,25000000.0
2009-07-02,3266970,3296956,3193116,3282535,951791,377400.0,34000000.0
2009-07-03,3178678,3296956,3163685,3282535,504764,377400.0,34000000.0
2009-07-06,3341742,3356181,3282317,3297321,476667,379100.0,34000000.0
2009-07-07,3326746,3341742,3252882,3297321,392159,379100.0,34000000.0
2009-07-08,3237601,3282026,3223159,3238176,295059,372300.0,34000000.0
2009-07-09,3252941,3297370,3237948,3252963,302857,374000.0,34000000.0
2009-07-10,3297460,3297460,3193593,3208604,366669,368900.0,34000000.0
2009-07-13,3193245,3208238,2956671,3075528,629453,353600.0,34000000.0
2009-07-14,3075317,3119759,2972018,2972025,432559,341700.0,34000000.0
2009-07-15,3001167,3282173,3001167,3149459,1282301,362100.0,34000000.0
2009-07-16,3282259,3282259,3090100,3105101,625191,357000.0,34000000.0
2009-07-17,3134739,3164171,3030868,3090314,392583,355300.0,34000000.0
2009-07-20,3134512,3223372,3105080,3223390,486555,370600.0,34000000.0
2009-07-21,3267471,3282464,3164158,3208604,602096,368900.0,34000000.0
2009-07-22,3223446,3252881,3164021,3179032,411120,365500.0,34000000.0
2009-07-23,3193179,3193179,3089893,3119887,483204,358700.0,34000000.0
2009-07-24,3163685,3400241,3163685,3282535,1881788,377400.0,34000000.0
2009-07-27,3341539,3370974,3267117,3312107,746245,380800.0,34000000.0
2009-07-28,3311472,3400333,3282037,3356466,668897,385900.0,34000000.0
2009-07-29,3370809,3385248,3252528,3282535,513526,377400.0,34000000.0
2009-07-30,3267468,3400757,3223580,3326894,791277,382500.0,34000000.0
2009-07-31,3326391,3341388,3266970,3282535,463758,377400.0,34000000.0
2009-08-03,3311809,3326805,3223506,3252963,471887,374000.0,34000000.0
2009-08-04,3282374,3371252,3237946,3371252,1016549,387600.0,34000000.0
2009-08-05,3430165,3563471,3400730,3445183,1502486,396100.0,34000000.0
2009-08-06,3445067,3932712,3415632,3844410,5405705,442000.0,34000000.0
2009-08-07,3873483,3962343,3636906,3711335,2076786,426700.0,34000000.0
2009-08-10,3755606,3829483,3666745,3800052,1224770,436900.0,34000000.0
2009-08-11,3800121,3844553,3696250,3755693,812454,431800.0,34000000.0
2009-08-12,3696270,3696270,3577975,3637404,826538,418200.0,34000000.0
2009-08-13,3695909,3695909,3607603,3622617,772047,416500.0,34000000.0
2009-08-14,3622387,3755693,3592955,3755693,919549,431800.0,34000000.0
2009-08-17,3755541,3829422,3607814,3607831,990521,414800.0,34000000.0
2009-08-18,3504030,3666768,3415724,3563473,831534,409700.0,34000000.0
2009-08-19,3607967,3607967,3504103,3519114,468417,404600.0,34000000.0
2009-08-20,3503688,3533678,3341536,3430397,783298,394400.0,34000000.0
2009-08-21,3429754,3503618,3311472,3356466,881780,385900.0,34000000.0
2009-08-24,3371104,3415536,3282248,3341680,673395,384200.0,34000000.0
2009-08-25,3282248,3518835,3267251,3341680,897030,384200.0,34000000.0
2009-08-26,3400259,3429695,3341392,3400825,377897,391000.0,34000000.0
2009-08-27,3445172,3548471,3415727,3445183,536134,396100.0,34000000.0
2009-08-28,3489106,3518541,3370828,3400825,456705,391000.0,34000000.0
2009-08-31,3400409,3429845,3267117,3312107,475996,380800.0,34000000.0
2009-09-01,3326602,3356034,3252735,3267749,452545,375700.0,34000000.0
2009-09-02,3178670,3237537,3148680,3164245,621362,363800.0,34000000.0
2009-09-03,3193452,3223446,3119589,3179032,377124,365500.0,34000000.0
2009-09-04,3178740,3193179,3104890,3119887,407108,358700.0,34000000.0
2009-09-07,3119259,3178670,3089823,3164245,292119,363800.0,34000000.0
2009-09-08,3163747,3208175,3089893,3119887,416085,358700.0,34000000.0
2009-09-09,3134314,3134314,3001039,3001597,516994,345100.0,34000000.0
2009-09-10,3001243,3134528,3001243,3105101,372226,357000.0,34000000.0
2009-09-11,3134528,3163964,3060665,3105101,357367,357000.0,34000000.0
2009-09-14,3090174,3134602,3030749,3060742,314702,351900.0,34000000.0
2009-09-15,3074963,3119381,3060524,3075528,254198,353600.0,34000000.0
2009-09-16,3074963,3134374,3060524,3075528,386847,353600.0,34000000.0
2009-09-17,3105214,3282377,3045772,3252963,1061314,374000.0,34000000.0
2009-09-18,3267106,3341524,3148810,3193818,568446,367200.0,34000000.0
2009-09-21,3193593,3253015,3134719,3208604,442811,368900.0,34000000.0
2009-09-22,3208099,3341388,3193116,3282535,670314,377400.0,34000000.0
2009-09-23,3281966,3296962,3148680,3164245,445480,363800.0,34000000.0
2009-09-24,3148754,3297022,3060448,3238176,940628,372300.0,34000000.0
2009-09-25,3193109,3252534,3104817,3164245,524175,363800.0,34000000.0
2009-09-28,3163810,3163810,3074963,3075528,284802,353600.0,34000000.0
2009-09-29,3104890,3163747,3074900,3119887,361539,358700.0,34000000.0
2009-09-30,3119468,3119468,3016169,3031170,374561,348500.0,34000000.0
2009-10-01,3045528,3208238,2909465,3075528,1030115,353600.0,34000000.0
2009-10-05,3030678,3030678,2956814,2986811,307102,343400.0,34000000.0
2009-10-06,3016491,3016491,2936517,2945410,379333,338640.0,34000000.0
2009-10-07,2956775,2986765,2871247,2886265,452674,331840.0,34000000.0
2009-10-08,2894700,2915804,2552021,2705873,1296466,311100.0,34000000.0
2009-10-09,2717362,2744022,2631834,2694045,582853,309740.0,34000000.0
2009-10-12,2720229,2951264,2717451,2859650,1349812,328780.0,34000000.0
2009-10-13,2871506,2930387,2779868,2844864,583719,327080.0,34000000.0
2009-10-14,2859362,2871022,2793826,2800505,313999,321980.0,34000000.0
2009-10-15,2835742,2835742,2759103,2759104,321995,317220.0,34000000.0
2009-10-16,2791314,2791314,2732443,2759104,297202,317220.0,34000000.0
2009-10-19,2759324,2764877,2723781,2735446,186550,314500.0,34000000.0
2009-10-20,2735235,2773556,2723575,2750232,214660,316200.0,34000000.0
2009-10-21,2761662,2971575,2758883,2892179,1621569,332520.0,34000000.0
2009-10-22,2897978,2945184,2829667,2841906,427673,326740.0,34000000.0
2009-10-23,2850665,2882879,2791240,2794591,275840,321300.0,34000000.0
2009-10-26,2791520,2791520,2720418,2744318,245802,315520.0,34000000.0
2009-10-27,2699776,2717551,2682005,2697002,247890,310080.0,34000000.0
2009-10-28,2735003,2735003,2631718,2655600,425377,305320.0,34000000.0
2009-10-29,2652323,2690644,2539584,2620114,280536,301240.0,34000000.0
2009-10-30,2690943,2690943,2632072,2661515,169300,306000.0,34000000.0
2009-11-02,2560709,2619580,2560709,2593498,156918,298180.0,34000000.0
2009-11-03,2587728,2676034,2584395,2608285,217676,299880.0,34000000.0
2009-11-04,2607863,2643410,2605088,2637857,159462,303280.0,34000000.0
2009-11-05,2628283,2628283,2581080,2590541,145355,297840.0,34000000.0
2009-11-06,2657722,2657722,2583858,2590541,158061,297840.0,34000000.0
2009-11-09,2631792,2841709,2628459,2720660,715248,312800.0,34000000.0
2009-11-10,2750010,2779449,2640617,2646729,270528,304300.0,34000000.0
2009-11-11,2655280,2673052,2605296,2623071,166126,301580.0,34000000.0
2009-11-12,2623070,2646395,2608074,2623071,114203,301580.0,34000000.0
2009-11-13,2622912,2637351,2590145,2593498,147278,298180.0,34000000.0
2009-11-16,2605141,2640684,2557377,2602370,159681,299200.0,34000000.0
2009-11-17,2605369,2623140,2566490,2569840,143030,295460.0,34000000.0
2009-11-18,2563715,2614254,2557608,2569840,206805,295460.0,34000000.0
2009-11-19,2610922,2610922,2566490,2569840,146453,295460.0,34000000.0
2009-11-20,2572573,2587566,2554802,2587584,149172,297500.0,34000000.0
2009-11-23,2599364,2682113,2593253,2626028,332532,301920.0,34000000.0
2009-11-24,2652344,2652344,2584034,2602370,155072,299200.0,34000000.0
2009-11-25,2598851,2622730,2554419,2590541,274658,297840.0,34000000.0
2009-11-26,2616665,2616665,2557240,2563926,160013,294780.0,34000000.0
2009-11-27,2504994,2504994,2374466,2380577,479912,273700.0,34000000.0
2009-11-30,2427538,2433646,2386439,2413107,203662,277440.0,34000000.0
2009-12-01,2410022,2422244,2277274,2371705,193175,272680.0,34000000.0
2009-12-02,2415772,2415772,2359680,2365791,194206,272000.0,34000000.0
2009-12-03,2380208,2389094,2347444,2374663,225554,273020.0,34000000.0
2009-12-04,2359603,2409588,2356270,2410150,178686,277100.0,34000000.0
2009-12-07,2439192,2442528,2409760,2421979,170488,278460.0,34000000.0
2009-12-08,2427552,2436438,2395342,2404235,176183,276420.0,34000000.0
2009-12-09,2386684,2392237,2360013,2380577,160644,273700.0,34000000.0
2009-12-10,2392037,2392037,2365377,2386492,188233,274380.0,34000000.0
2009-12-11,2395409,2498708,2392077,2469294,426265,283900.0,34000000.0
2009-12-14,2489483,2583883,2456719,2572798,540125,295800.0,34000000.0
