한올바이오파마(009420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-02-12,4325,4395,4240,4255,124171,177875.0,41803738.0
2015-02-13,4210,4425,4195,4425,223934,184982.0,41803738.0
2015-02-16,4475,5000,4435,4930,1180141,206092.0,41803738.0
2015-02-17,4960,4975,4670,4800,558995,200658.0,41803738.0
2015-02-23,4895,5150,4800,4920,842993,205674.0,41803738.0
2015-02-24,4900,4920,4780,4830,306734,201912.0,41803738.0
2015-02-25,4880,4900,4675,4710,318603,196896.0,41803738.0
2015-02-26,4690,4890,4655,4710,247662,196896.0,41803738.0
2015-02-27,4710,4780,4670,4720,182541,197314.0,41803738.0
2015-03-02,4720,4770,4535,4560,307478,190625.0,41803738.0
2015-03-03,4630,5120,4570,4875,1108205,203793.0,41803738.0
2015-03-04,4950,4955,4760,4885,254654,204211.0,41803738.0
2015-03-05,4890,4920,4790,4790,150783,200240.0,41803738.0
2015-03-06,4770,4830,4690,4780,228937,199822.0,41803738.0
2015-03-09,4755,5200,4755,4850,876556,202748.0,41803738.0
2015-03-10,4930,4950,4755,4780,272806,199822.0,41803738.0
2015-03-11,4700,4750,4550,4750,228284,198568.0,41803738.0
2015-03-12,4700,4800,4575,4600,321045,192297.0,41803738.0
2015-03-13,4405,4735,4320,4700,376645,196478.0,41803738.0
2015-03-16,4685,4720,4555,4595,207434,192088.0,41803738.0
2015-03-17,4580,4590,4450,4495,255968,187908.0,41803738.0
2015-03-18,4500,4630,4495,4535,137918,189580.0,41803738.0
2015-03-19,4580,4680,4525,4680,122990,195641.0,41803738.0
2015-03-20,4675,4825,4650,4770,216497,199404.0,41803738.0
2015-03-23,4800,5050,4775,4900,337238,204838.0,41803738.0
2015-03-24,4885,4995,4820,4870,168584,203584.0,41803738.0
2015-03-25,4870,4935,4855,4895,170725,204629.0,41803738.0
2015-03-26,4850,4890,4665,4750,190373,198568.0,41803738.0
2015-03-27,4815,4815,4685,4695,128203,196269.0,41803738.0
2015-03-30,4740,4750,4565,4610,133658,192715.0,41803738.0
2015-03-31,4670,4745,4600,4745,134044,198359.0,41803738.0
2015-04-01,4745,4830,4680,4810,127245,201076.0,41803738.0
2015-04-02,4835,5200,4830,4990,751644,208601.0,41803738.0
2015-04-03,5000,5100,4850,4985,246964,208392.0,41803738.0
2015-04-06,4990,5070,4870,4880,234572,204002.0,41803738.0
2015-04-07,4920,5110,4920,5010,315932,209437.0,41803738.0
2015-04-08,5150,5760,5150,5760,1892457,240790.0,41803738.0
2015-04-09,5920,6460,5800,6000,3533933,250822.0,41803738.0
2015-04-10,6080,6160,5820,5990,1133355,250404.0,41803738.0
2015-04-13,6050,6100,5820,6050,1000111,252913.0,41803738.0
2015-04-14,6060,6080,5550,5550,867590,232011.0,41803738.0
2015-04-15,5580,5740,5550,5660,369607,236609.0,41803738.0
2015-04-16,5700,6060,5640,5950,825938,248732.0,41803738.0
2015-04-17,5950,6490,5900,6290,1610226,262946.0,41803738.0
2015-04-20,6150,6500,6000,6100,1072145,255003.0,41803738.0
2015-04-21,6210,6360,6070,6100,636440,255003.0,41803738.0
2015-04-22,6090,6300,5560,5920,963471,247478.0,41803738.0
2015-04-23,5960,5980,5520,5650,558894,236191.0,41803738.0
2015-04-24,5680,5790,5590,5780,255773,241626.0,41803738.0
2015-04-27,5850,6100,5730,6020,659576,251659.0,41803738.0
2015-04-28,6020,6020,5780,5800,274498,242462.0,41803738.0
2015-04-29,5740,5790,5510,5660,549113,236609.0,41803738.0
2015-04-30,5620,5700,5450,5450,214168,227830.0,41803738.0
2015-05-04,5510,5530,5210,5250,236109,219470.0,41803738.0
2015-05-06,5190,5200,4960,5000,364644,209019.0,41803738.0
2015-05-07,5030,5370,4970,5350,352818,223650.0,41803738.0
2015-05-08,5300,5440,5230,5310,157464,221978.0,41803738.0
2015-05-11,5390,5450,5260,5390,177537,225322.0,41803738.0
2015-05-12,5490,5660,5450,5500,321643,229921.0,41803738.0
2015-05-13,5430,5540,5370,5480,165458,229084.0,41803738.0
2015-05-14,5430,5650,5400,5460,173897,228248.0,41803738.0
2015-05-15,5480,5520,5350,5430,133167,226994.0,41803738.0
2015-05-18,5440,5800,5400,5730,475126,239535.0,41803738.0
2015-05-19,5760,5920,5630,5860,362632,244970.0,41803738.0
2015-05-20,5900,6250,5850,6070,876917,253749.0,41803738.0
2015-05-21,6250,6550,6130,6410,1232923,267962.0,41803738.0
2015-05-22,6530,6670,6110,6250,867379,261273.0,41803738.0
2015-05-26,6370,6540,6220,6320,688190,264200.0,41803738.0
2015-05-27,6290,7130,6230,6930,1392969,289700.0,41803738.0
2015-05-28,7070,7180,6750,7180,1135640,300151.0,41803738.0
2015-05-29,7400,8250,7400,8250,3365419,344881.0,41803738.0
2015-06-01,9480,9480,9440,9480,889269,396299.0,41803738.0
2015-06-02,10900,10900,10000,10900,6866851,455661.0,41803738.0
2015-06-03,9640,10150,9300,9300,5846079,388775.0,41803738.0
2015-06-04,8500,8690,7910,7910,4988718,330668.0,41803738.0
2015-06-05,8200,8380,7520,7750,2480720,323979.0,41803738.0
2015-06-08,7700,8110,7490,7670,1371936,320635.0,41803738.0
2015-06-09,7800,8130,7700,7900,1238664,330250.0,41803738.0
2015-06-10,7930,7970,7380,7490,1365417,313110.0,41803738.0
2015-06-11,7650,8110,7430,7970,1551550,333176.0,41803738.0
2015-06-12,8220,9060,8000,8830,3615961,369127.0,41803738.0
2015-06-15,8910,9300,8560,8800,1161599,367873.0,41803738.0
2015-06-16,8670,8760,7900,8420,1175783,353933.0,42034756.0
2015-06-17,8540,9070,8380,8900,1242712,374109.0,42034756.0
2015-06-18,9050,9530,8800,9410,1856725,395547.0,42034756.0
2015-06-19,9710,9960,9520,9550,1328384,401432.0,42034756.0
2015-06-22,9650,9850,9300,9510,906389,399751.0,42034756.0
2015-06-23,9700,11500,9640,11350,3478852,477094.0,42034756.0
2015-06-24,13000,14300,11500,12200,7540656,512824.0,42034756.0
2015-06-25,12700,14650,12200,14650,4109269,615809.0,42034756.0
2015-06-26,14400,15600,13700,14750,4716531,620013.0,42034756.0
2015-06-29,13800,16350,13750,15250,4001757,641030.0,42034756.0
2015-06-30,15200,15800,14000,15050,1477778,632623.0,42034756.0
2015-07-01,15100,15700,14550,15300,1263156,643132.0,42034756.0
2015-07-02,15100,15500,14300,15000,1579063,630521.0,42034756.0
2015-07-03,15450,18150,15450,16350,5712974,687268.0,42034756.0
2015-07-06,16700,17400,16000,16400,2396653,689370.0,42034756.0
2015-07-07,16400,17050,12550,12550,2966023,527536.0,42034756.0
2015-07-08,13400,14400,12550,14000,3325636,588487.0,42034756.0
2015-07-09,13400,14450,12500,14000,1877294,588487.0,42034756.0
2015-07-10,14500,15550,14150,14450,1783095,607402.0,42034756.0
2015-07-13,14400,14850,13700,14500,918442,609504.0,42034756.0
2015-07-14,15100,15300,14550,14850,875326,624216.0,42034756.0
2015-07-15,15100,15150,14300,14900,912058,626318.0,42034756.0
2015-07-16,14550,14600,13350,13900,1618979,584283.0,42034756.0
2015-07-17,13700,13750,12700,13400,1468226,563266.0,42034756.0
2015-07-20,13450,14550,13000,13600,1148430,571673.0,42034756.0
2015-07-21,13900,14050,13250,13250,620969,556961.0,42034756.0
2015-07-22,13100,13550,12850,13300,531845,559062.0,42034756.0
2015-07-23,13250,13850,12750,12750,853795,535943.0,42034756.0
2015-07-24,12700,13450,12200,13300,1054957,559062.0,42034756.0
2015-07-27,13300,13350,12250,12400,658273,521231.0,42034756.0
2015-07-28,11900,12200,11200,11950,1047576,502315.0,42034756.0
2015-07-29,12300,12350,10900,11200,959992,470789.0,42034756.0
2015-07-30,11050,11350,10550,10700,782085,449772.0,42034756.0
2015-07-31,10900,11850,10850,11550,839746,485501.0,42034756.0
2015-08-03,11400,11650,10700,10700,350629,449772.0,42034756.0
2015-08-04,10500,11350,10450,11150,482184,468688.0,42034756.0
2015-08-05,11150,11750,10950,11450,480784,481298.0,42034756.0
2015-08-06,11600,12100,11450,11550,506709,485501.0,42034756.0
2015-08-07,11300,11950,11150,11900,410077,500214.0,42034756.0
2015-08-10,11900,12100,11200,11200,504548,470789.0,42034756.0
2015-08-11,11500,11550,10400,10400,500690,437161.0,42034756.0
2015-08-12,9990,10300,9320,9800,1035667,411941.0,42034756.0
2015-08-13,9800,11500,9650,10950,964173,460281.0,42034756.0
2015-08-17,11100,11500,10750,10850,452216,456077.0,42034756.0
2015-08-18,10850,11250,10300,10500,449751,541115.0,51534756.0
2015-08-19,10100,10400,9600,10150,577694,523078.0,51534756.0
2015-08-20,10050,10350,9710,9760,376526,502979.0,51534756.0
2015-08-21,8830,9450,8660,9100,603914,468966.0,51534756.0
2015-08-24,8710,9580,8710,8950,369470,461236.0,51534756.0
2015-08-25,9030,9740,8910,9580,595924,493703.0,51534756.0
2015-08-26,9610,10200,9470,10200,511719,525655.0,51534756.0
2015-08-27,10450,10450,9650,9800,560496,505041.0,51534756.0
2015-08-28,10100,10150,9830,9910,310973,510709.0,51534756.0
2015-08-31,9860,10150,9820,9820,251298,506071.0,51534756.0
2015-09-01,9820,9930,9380,9450,329594,487003.0,51534756.0
2015-09-02,9050,9380,8970,9350,394896,481850.0,51534756.0
2015-09-03,9360,9650,9250,9260,238488,477212.0,51534756.0
2015-09-04,9300,9400,8650,8900,510825,458659.0,51534756.0
2015-09-07,8880,8880,8480,8670,322217,446806.0,51534756.0
2015-09-08,8600,8760,8000,8100,637390,417432.0,51534756.0
2015-09-09,8290,8560,8180,8410,245703,433407.0,51534756.0
2015-09-10,8260,9100,8150,9000,527300,463813.0,51534756.0
2015-09-11,8800,9540,8800,9350,545071,481850.0,51534756.0
2015-09-14,9570,10150,9330,9600,807839,494734.0,51534756.0
2015-09-15,9500,9740,9250,9360,294898,482365.0,51534756.0
2015-09-16,9500,9950,9500,9890,405682,509679.0,51534756.0
2015-09-17,10050,11050,9750,10950,669671,564306.0,51534756.0
2015-09-18,10700,11600,10700,11400,789183,587496.0,51534756.0
2015-09-21,11150,11700,11000,11400,455788,587496.0,51534756.0
2015-09-22,11300,11600,11100,11600,375337,597803.0,51534756.0
2015-09-23,11400,12150,11300,11800,500328,608110.0,51534756.0
2015-09-24,12200,13100,11800,12600,1011996,649338.0,51534756.0
2015-09-25,12400,13000,12150,13000,564995,669952.0,51534756.0
2015-09-30,12600,13200,12300,12650,385197,651915.0,51534756.0
2015-10-01,12750,13100,12600,12800,304993,659645.0,51534756.0
2015-10-02,13000,13200,12700,13000,315846,669952.0,51534756.0
2015-10-05,13000,13400,12100,12500,444418,644184.0,51534756.0
2015-10-06,12600,12800,12300,12350,265278,636454.0,51534756.0
2015-10-07,12250,12550,11700,11800,342620,608110.0,51534756.0
2015-10-08,11950,12400,11700,12200,275000,628724.0,51534756.0
2015-10-12,12100,12350,11900,12100,169702,623571.0,51534756.0
2015-10-13,12100,12350,11500,11750,328765,605533.0,51534756.0
2015-10-14,11800,11800,10900,10950,343783,564306.0,51534756.0
2015-10-15,11000,13100,11000,12800,1146377,659645.0,51534756.0
2015-10-16,12800,12800,12200,12550,307310,646761.0,51534756.0
2015-10-19,12400,12750,12000,12150,256284,626147.0,51534756.0
2015-10-20,12300,13100,11850,13100,570010,675105.0,51534756.0
2015-10-21,12950,13650,12900,13050,515754,672529.0,51534756.0
2015-10-22,13000,13200,12450,12550,284151,646761.0,51534756.0
2015-10-23,12800,13050,12550,12800,213020,659645.0,51534756.0
2015-10-26,12950,13450,12550,12850,319232,662222.0,51534756.0
2015-10-27,12850,13000,12600,12600,136566,649338.0,51534756.0
2015-10-28,12500,12750,12100,12250,236449,631301.0,51534756.0
2015-10-29,12300,12450,11950,12100,209567,623571.0,51534756.0
2015-10-30,12050,12350,11500,11500,218903,592650.0,51534756.0
2015-11-02,11700,12250,11200,12100,247486,623571.0,51534756.0
2015-11-03,12250,12250,11500,11750,184192,605533.0,51534756.0
2015-11-04,11850,11950,11700,11800,124270,608110.0,51534756.0
2015-11-05,11700,13200,11700,12550,674064,646761.0,51534756.0
2015-11-06,13300,14100,12900,14050,1267951,724063.0,51534756.0
2015-11-09,13800,14000,12800,13000,592890,669952.0,51534756.0
2015-11-10,12850,13100,11950,12500,561897,644184.0,51534756.0
2015-11-11,12300,12900,12300,12900,268286,664798.0,51534756.0
2015-11-12,12900,14050,12900,13000,703931,669952.0,51534756.0
2015-11-13,12700,13400,12600,13400,340877,690566.0,51534756.0
2015-11-16,12850,13900,12850,13850,843908,713756.0,51534756.0
2015-11-17,13900,14800,13750,14600,1094404,752407.0,51534756.0
2015-11-18,14700,15300,14150,14500,888064,747254.0,51534756.0
2015-11-19,14800,14950,14200,14400,437960,742100.0,51534756.0
2015-11-20,14500,14700,13800,14250,370675,734370.0,51534756.0
2015-11-23,14400,14850,14100,14700,419652,757561.0,51534756.0
2015-11-24,14500,14950,14450,14600,201007,752407.0,51534756.0
2015-11-25,14550,14850,14300,14550,238713,749831.0,51534756.0
2015-11-26,14550,14950,14200,14350,258688,739524.0,51534756.0
2015-11-27,14250,14500,13800,14100,345765,726640.0,51534756.0
2015-11-30,14000,14950,13800,14950,645296,770445.0,51534756.0
2015-12-01,14700,15350,14500,15000,522956,773021.0,51534756.0
2015-12-02,15100,16450,14850,15900,1076810,819403.0,51534756.0
2015-12-03,15800,16450,15650,15900,760482,819403.0,51534756.0
2015-12-04,15600,16000,15350,15650,420301,806519.0,51534756.0
2015-12-07,15850,15900,15400,15550,272467,801365.0,51534756.0
2015-12-08,15450,15550,14500,14550,450952,749831.0,51534756.0
2015-12-09,14550,15000,14400,14800,280978,762714.0,51534756.0
2015-12-10,14650,14900,13800,13900,379136,716333.0,51534756.0
2015-12-11,13500,14050,12900,13050,524377,672529.0,51534756.0
2015-12-14,12650,12800,11300,11600,1085730,597803.0,51534756.0
2015-12-15,11950,12700,11800,12400,552319,639031.0,51534756.0
2015-12-16,12650,12900,12450,12500,264706,644184.0,51534756.0
2015-12-17,12900,13250,12500,13000,305050,669952.0,51534756.0
2015-12-18,12700,13300,12550,13300,284516,685412.0,51534756.0
2015-12-21,13000,13300,12850,12850,313492,662222.0,51534756.0
2015-12-22,13000,13200,12200,12500,332045,644184.0,51534756.0
2015-12-23,12600,12850,12400,12400,150064,639031.0,51534756.0
2015-12-24,12400,12600,12100,12100,227795,623571.0,51534756.0
2015-12-28,12050,12150,11600,11650,406197,600380.0,51534756.0
2015-12-29,11950,13200,11900,13050,599848,672529.0,51534756.0
2015-12-30,13100,14100,12950,13150,619266,677682.0,51534756.0
2016-01-04,13200,14200,13200,13750,598435,708603.0,51534756.0
2016-01-05,13450,14200,13450,14150,479848,729217.0,51534756.0
2016-01-06,14400,15000,13900,14200,895923,731794.0,51534756.0
2016-01-07,14200,14600,13650,14300,498661,736947.0,51534756.0
2016-01-08,13800,14600,13750,14400,619689,742100.0,51534756.0
2016-01-11,14400,14600,14100,14300,598513,736947.0,51534756.0
2016-01-12,14500,15100,14500,14750,881370,760138.0,51534756.0
2016-01-13,14950,15200,13850,14250,938388,734370.0,51534756.0
2016-01-14,13850,14550,13650,14400,636980,742100.0,51534756.0
2016-01-15,14650,14650,13750,13950,536766,718910.0,51534756.0
2016-01-18,13750,14150,13600,13950,284589,718910.0,51534756.0
2016-01-19,13900,14500,13900,14450,474939,744677.0,51534756.0
2016-01-20,14450,14850,14100,14300,661415,736947.0,51534756.0
2016-01-21,14300,14650,14000,14450,393444,744677.0,51534756.0
2016-01-22,14700,15000,13950,14150,490318,729217.0,51534756.0
2016-01-25,14150,14500,14150,14500,375429,747254.0,51534756.0
2016-01-26,14400,15100,14400,14950,960982,770445.0,51534756.0
2016-01-27,15150,15150,14250,14300,656061,736947.0,51534756.0
2016-01-28,13950,14100,13400,13950,728503,718910.0,51534756.0
2016-01-29,13850,14000,13350,13450,327171,693142.0,51534756.0
2016-02-01,13500,13900,13450,13700,270647,706026.0,51534756.0
2016-02-02,13600,13800,13050,13450,267818,693142.0,51534756.0
2016-02-03,13400,13550,12850,13000,280498,669952.0,51534756.0
2016-02-04,13000,13250,12900,12950,237675,667375.0,51534756.0
2016-02-05,13050,13150,12800,12850,168637,662222.0,51534756.0
2016-02-11,12300,12600,11950,12000,379185,618417.0,51534756.0
2016-02-12,11550,12000,10450,10550,841185,543692.0,51534756.0
2016-02-15,10850,11250,10700,11200,417240,577189.0,51534756.0
2016-02-16,11300,11550,11200,11350,271237,584919.0,51534756.0
2016-02-17,11500,11550,10650,10700,286013,551422.0,51534756.0
2016-02-18,11050,11950,11000,11800,436296,608110.0,51534756.0
2016-02-19,11650,12850,11650,12650,640253,651915.0,51534756.0
2016-02-22,12650,12800,12350,12750,192797,657068.0,51534756.0
2016-02-23,12850,12900,12200,12400,201022,639031.0,51534756.0
2016-02-24,12200,12550,11850,12000,263018,618417.0,51534756.0
2016-02-25,12050,12150,11750,12000,210737,618417.0,51534756.0
2016-02-26,12000,12800,11950,12650,420420,651915.0,51534756.0
2016-02-29,12950,13200,12650,13050,377531,672529.0,51534756.0
2016-03-02,13300,13650,13050,13550,412598,698296.0,51534756.0
2016-03-03,13650,14100,13600,13850,682371,713756.0,51534756.0
2016-03-04,14100,14200,13800,13950,379198,718910.0,51534756.0
2016-03-07,14150,14350,13850,13900,275584,716333.0,51534756.0
2016-03-08,13900,15200,13850,15000,1884391,773021.0,51534756.0
2016-03-09,15500,16500,15350,16500,3096476,850323.0,51534756.0
2016-03-10,16650,17050,15950,16700,2112082,860630.0,51534756.0
2016-03-11,16800,17150,15700,15950,1616655,821979.0,51534756.0
2016-03-14,16250,17650,16150,17000,2382704,876091.0,51534756.0
2016-03-15,17300,17500,16300,16500,1151362,850323.0,51534756.0
2016-03-16,16250,17050,16050,17000,954859,876091.0,51534756.0
2016-03-17,16950,17100,16450,16600,773259,855477.0,51534756.0
2016-03-18,16650,18450,16550,17900,2895265,922472.0,51534756.0
2016-03-21,17900,18500,17450,18300,1316696,943086.0,51534756.0
2016-03-22,18200,18850,17900,18250,939243,940509.0,51534756.0
2016-03-23,18250,18400,17900,18100,823090,932779.0,51534756.0
2016-03-24,18200,18400,15750,16500,3226446,850323.0,51534756.0
2016-03-25,16800,17100,16250,16400,1795400,845170.0,51534756.0
2016-03-28,16700,17100,16400,16800,1109025,865784.0,51534756.0
2016-03-29,16700,17250,16500,17250,1157812,888975.0,51534756.0
2016-03-30,17300,17750,17150,17200,812666,886398.0,51534756.0
2016-03-31,16950,18400,16500,18100,1452268,932779.0,51534756.0
2016-04-01,18250,18500,17550,17750,1096930,914742.0,51534756.0
2016-04-04,18000,18150,16950,17250,968454,888975.0,51534756.0
2016-04-05,17200,17950,17050,17700,783976,912165.0,51534756.0
2016-04-06,17500,17600,16950,17350,549577,894128.0,51534756.0
2016-04-07,17400,17950,17250,17800,663559,917319.0,51534756.0
2016-04-08,17400,17800,17300,17400,522169,896705.0,51534756.0
2016-04-11,17600,17600,16300,16550,945616,852900.0,51534756.0
2016-04-12,16400,16750,15950,16450,645841,859358.0,52240638.0
2016-04-14,16500,16700,16150,16550,394920,864583.0,52240638.0
2016-04-15,16600,16750,15900,16000,714078,835850.0,52240638.0
2016-04-18,15750,16300,15400,16000,571190,835850.0,52240638.0
2016-04-19,16150,16150,15200,15300,1065755,799282.0,52240638.0
2016-04-20,15100,15400,14550,14900,1188263,778386.0,52240638.0
2016-04-21,14800,15250,14750,15200,602496,794058.0,52240638.0
2016-04-22,15250,16000,15250,15900,976486,830626.0,52240638.0
2016-04-25,16100,16150,15600,16000,486762,835850.0,52240638.0
2016-04-26,16200,16550,15900,16300,632070,851522.0,52240638.0
2016-04-27,16500,16550,15500,15600,584548,814954.0,52240638.0
2016-04-28,15550,16400,15400,16300,447026,851522.0,52240638.0
2016-04-29,16350,16450,15700,15900,486774,830626.0,52240638.0
2016-05-02,15750,16000,15200,15300,349001,799282.0,52240638.0
2016-05-03,15350,15800,15050,15450,276975,807118.0,52240638.0
2016-05-04,15450,16000,15450,15900,330029,830626.0,52240638.0
2016-05-09,15950,16150,15450,15600,360819,814954.0,52240638.0
2016-05-10,15750,16650,15650,16600,862742,867195.0,52240638.0
2016-05-11,16700,16750,16200,16550,401900,864583.0,52240638.0
2016-05-12,16650,16650,16300,16450,330341,859358.0,52240638.0
2016-05-13,16450,16500,15800,16050,379771,838462.0,52240638.0
2016-05-16,15800,16200,15800,16100,264108,841074.0,52240638.0
2016-05-17,16100,16500,15400,16300,464459,851522.0,52240638.0
2016-05-18,16200,16600,15950,16250,429886,848910.0,52240638.0
2016-05-19,16550,16550,15700,15850,356555,828014.0,52240638.0
2016-05-20,15600,16600,15450,16400,676361,856746.0,52240638.0
2016-05-23,16300,16850,16200,16700,741645,872419.0,52240638.0
2016-05-24,16850,17700,16550,17000,1398487,888091.0,52240638.0
2016-05-25,17200,17250,16400,16650,678446,869807.0,52240638.0
2016-05-26,16650,17000,15750,15950,958022,833238.0,52240638.0
2016-05-27,16100,16650,15950,16200,583980,846298.0,52240638.0
2016-05-30,16350,17150,15950,16950,1002619,885479.0,52240638.0
2016-05-31,17100,17550,16950,17350,1041618,906375.0,52240638.0
2016-06-01,17450,18100,17250,18000,1515877,940331.0,52240638.0
2016-06-02,18350,18850,17700,18100,2673503,945556.0,52240638.0
2016-06-03,18600,19750,18100,19250,2963558,1005632.0,52240638.0
2016-06-07,19500,23850,18850,22850,5409536,1193699.0,52240638.0
2016-06-08,23050,25350,22500,24900,5457359,1300792.0,52240638.0
2016-06-09,25100,29050,24450,26150,10012873,1366093.0,52240638.0
2016-06-10,26950,28250,25100,26700,5742969,1394825.0,52240638.0
2016-06-13,25750,27000,25000,25150,2842019,1313852.0,52240638.0
2016-06-14,24900,25450,22900,24000,4719926,1253775.0,52240638.0
2016-06-15,24050,24550,22950,23500,3187328,1227655.0,52240638.0
2016-06-16,23850,24300,21100,22000,3954402,1149294.0,52240638.0
2016-06-17,22050,23250,21250,22000,3438483,1149294.0,52240638.0
2016-06-20,22550,22600,21850,22050,1338995,1151906.0,52240638.0
2016-06-21,22400,23000,21600,23000,2228350,1201535.0,52240638.0
2016-06-22,22700,22900,21550,21650,1593143,1131010.0,52240638.0
2016-06-23,21400,21600,20100,21400,2023360,1117950.0,52240638.0
2016-06-24,21850,21950,18500,19600,4427078,1023917.0,52240638.0
2016-06-27,19000,20750,19000,20450,1953574,1068321.0,52240638.0
2016-06-28,20100,21100,19900,20850,1448059,1089217.0,52240638.0
2016-06-29,21300,21600,20850,21000,1325381,1097053.0,52240638.0
2016-06-30,21200,21950,20800,21000,1204088,1097053.0,52240638.0
2016-07-01,21200,21450,20850,21000,732648,1097053.0,52240638.0
2016-07-04,21200,21300,20250,21150,1001973,1104889.0,52240638.0
2016-07-05,21150,24500,20950,22800,4954406,1191087.0,52240638.0
2016-07-06,22600,23400,21850,22700,1644330,1185862.0,52240638.0
2016-07-07,23250,23700,22700,22950,1174980,1198923.0,52240638.0
2016-07-08,22850,23250,22500,22950,848203,1198923.0,52240638.0
2016-07-11,23100,23600,22800,22850,812299,1193699.0,52240638.0
2016-07-12,23000,23100,22150,22350,826687,1167578.0,52240638.0
2016-07-13,22500,22650,21850,21900,718772,1144070.0,52240638.0
2016-07-14,21950,22100,21100,21250,765461,1110114.0,52240638.0
2016-07-15,21400,21650,20700,21500,834144,1123174.0,52240638.0
2016-07-18,21400,22800,21350,22500,1117399,1175414.0,52240638.0
2016-07-19,22850,22850,22050,22100,374119,1154518.0,52240638.0
2016-07-20,22100,23000,21800,22300,678273,1164966.0,52240638.0
2016-07-21,22700,22700,21900,22100,403987,1154518.0,52240638.0
2016-07-22,22100,22350,21950,22000,234447,1149294.0,52240638.0
2016-07-25,22200,22300,21050,21200,521014,1107502.0,52240638.0
2016-07-26,21200,22100,21150,21850,498859,1141458.0,52240638.0
2016-07-27,22250,22800,21900,21950,546635,1146682.0,52240638.0
2016-07-28,21800,22550,21600,21700,399057,1133622.0,52240638.0
2016-07-29,21950,22150,21600,22050,339468,1151906.0,52240638.0
2016-08-01,22150,22500,21300,21450,615737,1120562.0,52240638.0
2016-08-02,21300,21800,20850,20900,516557,1091829.0,52240638.0
2016-08-03,20850,20900,19750,20400,671454,1065709.0,52240638.0
2016-08-04,20500,20950,20400,20700,348013,1081381.0,52240638.0
2016-08-05,20950,21150,20200,20200,324492,1055261.0,52240638.0
2016-08-08,20000,20350,19050,19550,835720,1021304.0,52240638.0
2016-08-09,19700,20750,19600,20450,530169,1068321.0,52240638.0
2016-08-10,20700,21300,20200,21100,492930,1102277.0,52240638.0
2016-08-11,21100,21500,20650,21100,327942,1102277.0,52240638.0
2016-08-12,21100,22450,20850,21800,919476,1138846.0,52240638.0
2016-08-16,21950,22450,21750,21800,421412,1138846.0,52240638.0
2016-08-17,21950,22300,21600,22000,377283,1149294.0,52240638.0
2016-08-18,22000,22300,20750,20850,702743,1089217.0,52240638.0
2016-08-19,20600,21700,20600,21350,423651,1115338.0,52240638.0
2016-08-22,21450,21450,20600,20700,316173,1081381.0,52240638.0
2016-08-23,20850,21300,20700,20850,225167,1089217.0,52240638.0
2016-08-24,20950,21100,20350,20500,236548,1070933.0,52240638.0
2016-08-25,20650,20650,20100,20300,260184,1060485.0,52240638.0
2016-08-26,20550,21100,20100,20550,297597,1073545.0,52240638.0
2016-08-29,20350,20500,20000,20050,275101,1047425.0,52240638.0
2016-08-30,20150,20750,20050,20150,265474,1052649.0,52240638.0
2016-08-31,20150,20350,20000,20050,242338,1047425.0,52240638.0
2016-09-01,20150,20150,19650,19850,190827,1036977.0,52240638.0
2016-09-02,19900,20100,19650,19700,229605,1029141.0,52240638.0
2016-09-05,19700,20400,19700,20300,271226,1060485.0,52240638.0
2016-09-06,20350,20450,19800,19900,229377,1039589.0,52240638.0
2016-09-07,19950,20150,19800,19850,261842,1036977.0,52240638.0
2016-09-08,19950,21000,19650,20600,874093,1076157.0,52240638.0
2016-09-09,20500,20500,19500,19750,591599,1031753.0,52240638.0
2016-09-12,19150,19500,18800,18850,476145,984736.0,52240638.0
2016-09-13,19150,19200,18050,18050,624491,942944.0,52240638.0
2016-09-19,17900,18400,17550,17800,458802,929883.0,52240638.0
2016-09-20,17750,18650,17600,18300,419552,956004.0,52240638.0
2016-09-21,18450,18950,18400,18750,317888,979512.0,52240638.0
2016-09-22,19000,19200,18700,19150,188686,1000408.0,52240638.0
2016-09-23,19250,20150,19100,19850,481601,1036977.0,52240638.0
2016-09-26,20100,20250,19600,19650,238735,1026529.0,52240638.0
2016-09-27,19800,20000,19400,19700,221569,1029141.0,52240638.0
2016-09-28,19800,20000,19350,19650,215800,1026529.0,52240638.0
2016-09-29,19850,19900,19350,19350,234407,1010856.0,52240638.0
2016-09-30,19300,19400,18200,18400,625505,961228.0,52240638.0
2016-10-04,17750,19100,17000,18950,842505,989960.0,52240638.0
2016-10-05,19200,19200,18450,18450,269992,963840.0,52240638.0
2016-10-06,18300,18600,17550,17850,446248,932495.0,52240638.0
2016-10-07,17750,17950,16600,16650,670272,869807.0,52240638.0
2016-10-10,16800,17250,16450,16700,392927,872419.0,52240638.0
2016-10-11,16900,17700,16850,17150,473698,895927.0,52240638.0
2016-10-12,17150,17500,17000,17100,174199,893315.0,52240638.0
2016-10-13,17250,17250,16100,16300,480914,851522.0,52240638.0
2016-10-14,16300,16550,15200,15650,529860,817566.0,52240638.0
2016-10-17,15700,15900,14600,15100,692203,788834.0,52240638.0
2016-10-18,15100,15600,14950,15400,288526,804506.0,52240638.0
2016-10-19,15600,15650,15250,15400,239442,804506.0,52240638.0
2016-10-20,15350,15450,14100,14150,764792,739205.0,52240638.0
2016-10-21,13800,14400,13700,14400,544705,752265.0,52240638.0
2016-10-24,14400,14450,13300,13600,825577,710473.0,52240638.0
