NAVER(035420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-23,130184,130585,125578,126980,94009,20898338.0,32962679.0
2016-03-24,127781,128582,124376,124977,73071,20568712.0,32962679.0
2016-03-25,124977,125978,122373,122774,104353,20206122.0,32962679.0
2016-03-28,123375,125778,123174,123575,54766,20337973.0,32962679.0
2016-03-29,123575,128181,123375,128182,71050,21096115.0,32962679.0
2016-03-30,129984,129984,126579,127581,89180,20997227.0,32962679.0
2016-03-31,129183,129383,126779,127581,107783,20997227.0,32962679.0
2016-04-01,129183,129183,124977,125778,62556,20700562.0,32962679.0
2016-04-04,126579,130384,126579,130385,108339,21458704.0,32962679.0
2016-04-05,130184,130785,129784,130585,92265,21491667.0,32962679.0
2016-04-06,129183,130384,128582,129984,84628,21392779.0,32962679.0
2016-04-07,130384,135592,129984,135192,141392,22249808.0,32962679.0
2016-04-08,133589,134190,132187,132788,72693,21854256.0,32962679.0
2016-04-11,132788,134190,131386,132989,59360,21887219.0,32962679.0
2016-04-12,133389,134590,132187,134190,55658,22084995.0,32962679.0
2016-04-14,138196,138396,133789,134791,89049,22183883.0,32962679.0
2016-04-15,134590,135592,133789,134791,80228,22183883.0,32962679.0
2016-04-18,133789,134590,131586,132388,74941,21788331.0,32962679.0
2016-04-19,132387,134590,132387,133990,90281,22052032.0,32962679.0
2016-04-20,133389,133789,130384,130986,92783,21557592.0,32962679.0
2016-04-21,132187,133589,131386,133589,82414,21986107.0,32962679.0
2016-04-22,132187,133188,131586,132788,38974,21854256.0,32962679.0
2016-04-25,132588,133188,131186,132588,71124,21821293.0,32962679.0
2016-04-26,132788,134590,129984,130986,157920,21557592.0,32962679.0
2016-04-27,129784,133188,128181,133189,80668,21920182.0,32962679.0
2016-04-28,138396,138396,129383,131987,228211,21722405.0,32962679.0
2016-04-29,133789,136393,133389,135592,181733,22315734.0,32962679.0
2016-05-02,135992,136193,133589,135793,57779,22348696.0,32962679.0
2016-05-03,136593,136593,135191,135392,68780,22282771.0,32962679.0
2016-05-04,135992,136794,134190,136193,139450,22414622.0,32962679.0
2016-05-09,139998,141200,137595,140199,202321,23073875.0,32962679.0
2016-05-10,141801,143002,139197,141601,106455,23304614.0,32962679.0
2016-05-11,140198,140599,138196,138797,88336,22843137.0,32962679.0
2016-05-12,139197,139598,135392,135392,67686,22282771.0,32962679.0
2016-05-13,135191,137595,133789,135592,92573,22315734.0,32962679.0
2016-05-16,134390,139197,134390,138597,64530,22810174.0,32962679.0
2016-05-17,138396,138997,137394,138997,68326,22876099.0,32962679.0
2016-05-18,138997,139798,136593,139798,175078,23007950.0,32962679.0
2016-05-19,137595,140399,137595,140399,50218,23106838.0,32962679.0
2016-05-20,141801,142201,136593,137795,76520,22678323.0,32962679.0
2016-05-23,138196,138196,134791,138196,57779,22744249.0,32962679.0
2016-05-24,138196,140799,137394,138997,55240,22876099.0,32962679.0
2016-05-25,140399,142001,139197,141000,92645,23205726.0,32962679.0
2016-05-26,141000,142001,139998,140800,45223,23172763.0,32962679.0
2016-05-27,141200,141400,139197,140199,45014,23073875.0,32962679.0
2016-05-30,141200,142602,140599,142202,82852,23403502.0,32962679.0
2016-05-31,142201,144204,141400,144205,115867,23733129.0,32962679.0
2016-06-01,140198,140399,133389,137595,336227,22645360.0,32962679.0
2016-06-02,138997,142802,138396,139598,101813,22974987.0,32962679.0
2016-06-03,140599,141801,139197,141601,87753,23304614.0,32962679.0
2016-06-07,145806,146007,141200,141601,99661,23304614.0,32962679.0
2016-06-08,142001,145205,141801,144605,111238,23799054.0,32962679.0
2016-06-09,146407,146808,142602,144205,134568,23733129.0,32962679.0
2016-06-10,146407,146808,143603,144205,95001,23733129.0,32962679.0
2016-06-13,143002,143002,137394,139598,160118,22974987.0,32962679.0
2016-06-14,137995,140599,135992,139598,130979,22974987.0,32962679.0
2016-06-15,141000,142001,138596,139598,70465,22974987.0,32962679.0
2016-06-16,138396,140399,138396,140399,59844,23106838.0,32962679.0
2016-06-17,140399,140599,137795,137996,73560,22711286.0,32962679.0
2016-06-20,139598,139598,136994,138597,61510,22810174.0,32962679.0
2016-06-21,138997,139798,137795,139598,61540,22974987.0,32962679.0
2016-06-22,139998,146207,139998,146207,201087,24062756.0,32962679.0
2016-06-23,146808,152215,146607,149612,226122,24623121.0,32962679.0
2016-06-24,149211,152015,144404,148010,173581,24359420.0,32962679.0
2016-06-27,145806,146207,141400,142202,234896,23403502.0,32962679.0
2016-06-28,140399,144004,140198,144004,154017,23700166.0,32962679.0
2016-06-29,143203,145005,142802,142803,148394,23502390.0,32962679.0
2016-06-30,142201,143603,141600,142202,96655,23403502.0,32962679.0
2016-07-01,142802,144805,142802,142803,76569,23502390.0,32962679.0
2016-07-04,143403,146007,142602,145607,117837,23963868.0,32962679.0
2016-07-05,146207,151414,146207,150213,127066,24722009.0,32962679.0
2016-07-06,150213,150213,146207,149212,122446,24557196.0,32962679.0
2016-07-07,150613,154218,149812,150814,68516,24820897.0,32962679.0
2016-07-08,150413,151414,149812,150213,73753,24722009.0,32962679.0
2016-07-11,149211,151815,148811,151014,108205,24853860.0,32962679.0
2016-07-12,152015,153818,149812,151214,127011,24886823.0,32962679.0
2016-07-13,152215,153818,149812,151815,155150,24985711.0,32962679.0
2016-07-14,150413,151014,147008,147009,165410,24194606.0,32962679.0
2016-07-15,150213,150813,141400,143403,306084,23601278.0,32962679.0
2016-07-18,143603,143803,141400,142602,150928,23469427.0,32962679.0
2016-07-19,143803,144404,141600,143804,110798,23667204.0,32962679.0
2016-07-20,143203,143603,138396,139197,201850,22909062.0,32962679.0
2016-07-21,139798,141400,139598,141000,108311,23205726.0,32962679.0
2016-07-22,141400,142602,141000,141200,90330,23238689.0,32962679.0
2016-07-25,141801,143002,141801,142202,51417,23403502.0,32962679.0
2016-07-26,142401,143002,140599,142202,57867,23403502.0,32962679.0
2016-07-27,142201,143803,142201,142602,58607,23469427.0,32962679.0
2016-07-28,143603,144004,141600,142202,98214,23403502.0,32962679.0
2016-07-29,142201,143603,141801,142202,106351,23403502.0,32962679.0
2016-08-01,142401,142802,135792,140399,145886,23106838.0,32962679.0
2016-08-02,140399,143203,139998,142803,48938,23502390.0,32962679.0
2016-08-03,142201,142802,140599,141200,49681,23238689.0,32962679.0
2016-08-04,142802,143002,140399,141601,51248,23304614.0,32962679.0
2016-08-05,142401,145205,141200,144805,55159,23832017.0,32962679.0
2016-08-08,145806,150012,145606,150013,116945,24689047.0,32962679.0
2016-08-09,151014,151615,150213,151214,168810,24886823.0,32962679.0
2016-08-10,153217,155420,152015,155220,160412,25546076.0,32962679.0
2016-08-11,156021,156021,154018,155821,76227,25644964.0,32962679.0
2016-08-12,155620,157022,155620,156622,51184,25776815.0,32962679.0
2016-08-16,157022,159826,156822,158224,112935,26040516.0,32962679.0
2016-08-17,155220,158625,155220,158224,69851,26040516.0,32962679.0
2016-08-18,158625,160427,158224,160428,92495,26403106.0,32962679.0
2016-08-19,161629,162430,159826,161229,137384,26534957.0,32962679.0
2016-08-22,160227,160828,158825,159226,80005,26205330.0,32962679.0
2016-08-23,160427,161829,159225,161429,69435,26567919.0,32962679.0
2016-08-24,161629,163031,160227,162631,71904,26765695.0,32962679.0
2016-08-25,162630,162630,160627,161028,96952,26501994.0,32962679.0
2016-08-26,159426,162029,159426,161229,75008,26534957.0,32962679.0
2016-08-29,161428,164032,160227,162230,84039,26699770.0,32962679.0
2016-08-30,162430,164433,161228,164433,70624,27062359.0,32962679.0
2016-08-31,168839,170241,165634,169240,158267,27853464.0,32962679.0
2016-09-01,169240,169640,164032,166036,90304,27326061.0,32962679.0
2016-09-02,166836,167237,164633,166436,65593,27391986.0,32962679.0
2016-09-05,168639,171242,168639,170241,51800,28018277.0,32962679.0
2016-09-06,171843,175248,166836,168839,120907,27787538.0,32962679.0
2016-09-07,168839,175048,167838,174648,87219,28743456.0,32962679.0
2016-09-08,174046,174647,170441,174047,78393,28644568.0,32962679.0
2016-09-09,170642,172244,168438,169641,83335,27919389.0,32962679.0
2016-09-12,167237,168839,166436,168239,69512,27688650.0,32962679.0
2016-09-13,170241,170441,166836,168439,69669,27721613.0,32962679.0
2016-09-19,170842,174247,169240,171443,117354,28216053.0,32962679.0
2016-09-20,171843,173646,167237,167438,109454,27556800.0,32962679.0
2016-09-21,167437,173045,167437,171243,108756,28183091.0,32962679.0
2016-09-22,173646,175048,171242,174848,112398,28776419.0,32962679.0
2016-09-23,176650,176650,172444,175849,74094,28941232.0,32962679.0
2016-09-26,176049,177051,174046,175449,42051,28875307.0,32962679.0
2016-09-27,175448,178252,173446,177051,80703,29139008.0,32962679.0
2016-09-28,177451,179254,177051,177652,54783,29237896.0,32962679.0
2016-09-29,178252,180856,177652,180256,77187,29666411.0,32962679.0
2016-09-30,177451,177852,172044,176851,172513,29106046.0,32962679.0
2016-10-04,176850,177051,170241,171844,109200,28281979.0,32962679.0
2016-10-05,170842,175248,170441,173646,66523,28578643.0,32962679.0
2016-10-06,174046,175048,170642,172445,54843,28380867.0,32962679.0
2016-10-07,172244,172444,167036,168839,75928,27787538.0,32962679.0
2016-10-10,170842,176250,169840,174648,69249,28743456.0,32962679.0
2016-10-11,177852,179053,170842,172645,70122,28413829.0,32962679.0
2016-10-12,174247,176250,172644,173045,64084,28479755.0,32962679.0
2016-10-13,172044,172845,165634,165635,96099,27260136.0,32962679.0
2016-10-14,166436,170041,166436,169040,56239,27820501.0,32962679.0
2016-10-17,168639,171643,166836,170442,77721,28051240.0,32962679.0
2016-10-18,171042,171843,167838,169440,81061,27886426.0,32962679.0
2016-10-19,168438,169240,164833,166036,85601,27326061.0,32962679.0
2016-10-20,166235,169240,165434,169040,116179,27820501.0,32962679.0
2016-10-21,167838,168238,166035,166436,60552,27391986.0,32962679.0
2016-10-24,165434,167437,165434,166837,135275,27457912.0,32962679.0
2016-10-25,165234,168839,165234,167638,86741,27589762.0,32962679.0
2016-10-26,165634,170642,165634,169841,71085,27952352.0,32962679.0
2016-10-27,172845,176850,170842,172044,178398,28314941.0,32962679.0
2016-10-28,174447,175448,171242,172244,80422,28347904.0,32962679.0
2016-10-31,171843,173446,169640,171643,66212,28249016.0,32962679.0
2016-11-01,172244,172244,166636,169641,224653,27919389.0,32962679.0
2016-11-02,170041,170241,164833,165435,85366,27227173.0,32962679.0
2016-11-03,165434,165434,162630,162631,68345,26765695.0,32962679.0
2016-11-04,161829,162230,157223,158024,102475,26007554.0,32962679.0
2016-11-07,159826,166035,159225,164233,99899,27029397.0,32962679.0
2016-11-08,166035,167838,162430,163232,62904,26864583.0,32962679.0
2016-11-09,165434,165634,157022,161229,124375,26534957.0,32962679.0
2016-11-10,163431,164032,160427,161429,82529,26567919.0,32962679.0
2016-11-11,156421,158224,151615,152216,214331,25051636.0,32962679.0
2016-11-14,152215,156021,149411,149412,139465,24590159.0,32962679.0
2016-11-15,149411,152616,148009,149011,133064,24524233.0,32962679.0
2016-11-16,150413,152015,148410,150413,154996,24754972.0,32962679.0
2016-11-17,149812,151214,148811,149212,99389,24557196.0,32962679.0
2016-11-18,152215,154819,150213,154419,144474,25414226.0,32962679.0
2016-11-21,154419,160026,152015,157423,147242,25908666.0,32962679.0
2016-11-22,157823,162830,157623,162230,105354,26699770.0,32962679.0
2016-11-23,159225,162029,158625,159226,75510,26205330.0,32962679.0
2016-11-24,158024,161228,156822,160628,70341,26436069.0,32962679.0
2016-11-25,162230,163632,160627,161229,124784,26534957.0,32962679.0
2016-11-28,160627,163231,158625,161830,76152,26633845.0,32962679.0
2016-11-29,160627,163231,160427,160428,56621,26403106.0,32962679.0
2016-11-30,160627,162230,157423,159827,168587,26304218.0,32962679.0
2016-12-01,158224,159826,153017,153017,103862,25183487.0,32962679.0
2016-12-02,155620,155620,151014,151214,79960,24886823.0,32962679.0
2016-12-05,150012,154018,149011,153017,82134,25183487.0,32962679.0
2016-12-06,155019,155821,150213,151415,98542,24919785.0,32962679.0
2016-12-07,151615,152616,150012,150213,52901,24722009.0,32962679.0
2016-12-08,151414,161028,151414,161028,134987,26501994.0,32962679.0
2016-12-09,161028,163031,159426,160227,82302,26370143.0,32962679.0
2016-12-12,161028,161829,157823,158625,60521,26106442.0,32962679.0
2016-12-13,159025,159225,156622,157423,60797,25908666.0,32962679.0
2016-12-14,158825,159426,156421,157223,52767,25875703.0,32962679.0
2016-12-15,157223,159025,157022,157423,83964,25908666.0,32962679.0
2016-12-16,159626,161428,158024,161429,100221,26567919.0,32962679.0
2016-12-19,160427,161428,159426,160227,47789,26370143.0,32962679.0
2016-12-20,160227,160627,157223,157624,65614,25941628.0,32962679.0
2016-12-21,159225,159626,156021,156021,44194,25677927.0,32962679.0
2016-12-22,156021,157423,153617,154820,78677,25480151.0,32962679.0
2016-12-23,154419,155620,152616,153818,53375,25315337.0,32962679.0
2016-12-26,153417,154819,153217,153217,20665,25216449.0,32962679.0
2016-12-27,153417,154819,152816,154619,31962,25447188.0,32962679.0
2016-12-28,157223,157223,152816,152817,57737,25150524.0,32962679.0
2016-12-29,151815,155620,151014,155220,56324,25546076.0,32962679.0
2017-01-02,155821,157623,155220,155621,30777,25612002.0,32962679.0
2017-01-03,155620,155620,153617,153618,51766,25282375.0,32962679.0
2017-01-04,155220,162230,154419,162230,120359,26699770.0,32962679.0
2017-01-05,162230,162230,158424,158425,68724,26073479.0,32962679.0
2017-01-06,158424,160427,157423,160027,50269,26337181.0,32962679.0
2017-01-09,158424,160027,155620,156021,76688,25677927.0,32962679.0
2017-01-10,157623,158825,156021,158625,47372,26106442.0,32962679.0
2017-01-11,157423,160627,157423,159426,48742,26238292.0,32962679.0
2017-01-12,160026,163231,159426,160628,56389,26436069.0,32962679.0
2017-01-13,160627,161228,157623,158224,68231,26040516.0,32962679.0
2017-01-16,158625,160427,155019,159026,55042,26172367.0,32962679.0
2017-01-17,157623,159626,156622,159226,50942,26205330.0,32962679.0
2017-01-18,160227,160227,157623,157824,55176,25974591.0,32962679.0
2017-01-19,157623,161428,157623,160428,67811,26403106.0,32962679.0
2017-01-20,159626,159826,157223,157223,73435,25875703.0,32962679.0
2017-01-23,155821,156021,152816,154419,90668,25414226.0,32962679.0
2017-01-24,154419,154419,152215,152416,106880,25084599.0,32962679.0
2017-01-25,152816,153818,152215,152817,119005,25150524.0,32962679.0
2017-01-26,150413,152816,147409,150814,274419,24820897.0,32962679.0
2017-01-31,150213,153617,148811,151815,127610,24985711.0,32962679.0
2017-02-01,152416,155019,152215,154419,92541,25414226.0,32962679.0
2017-02-02,155420,156221,154218,154619,121050,25447188.0,32962679.0
2017-02-03,154218,155420,153617,155020,142414,25513114.0,32962679.0
2017-02-06,156421,156421,154619,156021,127029,25677927.0,32962679.0
2017-02-07,155821,160627,155220,160227,135111,26370143.0,32962679.0
2017-02-08,160027,160027,158424,159226,77643,26205330.0,32962679.0
2017-02-09,157823,159426,156822,157624,102023,25941628.0,32962679.0
2017-02-10,159225,159225,157623,159226,67489,26205330.0,32962679.0
2017-02-13,160227,160828,157823,159226,59380,26205330.0,32962679.0
2017-02-14,157223,158224,153417,154219,119907,25381263.0,32962679.0
2017-02-15,154018,155620,153818,154820,66435,25480151.0,32962679.0
2017-02-16,154218,155620,154018,155621,73821,25612002.0,32962679.0
2017-02-17,154819,157223,154619,156222,104341,25710890.0,32962679.0
2017-02-20,154819,157022,154619,156422,75042,25743852.0,32962679.0
2017-02-21,155821,158825,155420,158224,115574,26040516.0,32962679.0
2017-02-22,157823,160227,157423,159626,107372,26271255.0,32962679.0
2017-02-23,161228,163231,161028,161830,96955,26633845.0,32962679.0
2017-02-24,160828,161629,158825,160828,77173,26469031.0,32962679.0
2017-02-27,160227,161629,158625,159426,33895,26238292.0,32962679.0
2017-02-28,159025,160227,155420,155420,97398,25579039.0,32962679.0
2017-03-02,160026,164032,158224,163232,150962,26864583.0,32962679.0
2017-03-03,163431,168038,159025,162030,98302,26666807.0,32962679.0
2017-03-06,162230,163632,159225,160227,57995,26370143.0,32962679.0
2017-03-07,160227,161428,159025,160027,48316,26337181.0,32962679.0
2017-03-08,159826,161629,158424,160227,56378,26370143.0,32962679.0
2017-03-09,160427,161428,158024,158024,75785,26007554.0,32962679.0
2017-03-10,158024,160627,156822,160227,48907,26370143.0,32962679.0
2017-03-13,160227,166836,160026,165435,83464,27227173.0,32962679.0
2017-03-14,165634,166836,162430,163232,94487,26864583.0,32962679.0
2017-03-15,163632,165434,162230,164233,40787,27029397.0,32962679.0
2017-03-16,167036,167237,163632,164033,53315,26996434.0,32962679.0
2017-03-17,165234,166836,164032,165635,59069,27260136.0,32962679.0
2017-03-20,166235,166235,162230,163832,59293,26963471.0,32962679.0
2017-03-21,165835,174647,165234,174447,150195,28710493.0,32962679.0
2017-03-22,174247,174447,169440,170041,79212,27985314.0,32962679.0
2017-03-23,172244,174647,170441,173045,80062,28479755.0,32962679.0
2017-03-24,173045,176250,173045,174648,55786,28743456.0,32962679.0
2017-03-27,173245,178653,173245,177251,60459,29171971.0,32962679.0
2017-03-28,177251,177451,170441,170842,82475,28117165.0,32962679.0
2017-03-29,172044,173245,171042,173045,58716,28479755.0,32962679.0
2017-03-30,173245,175048,171443,172445,57075,28380867.0,32962679.0
2017-03-31,172444,174247,171042,171243,50026,28183091.0,32962679.0
2017-04-03,171242,175849,168839,174848,54884,28776419.0,32962679.0
2017-04-04,173846,174046,169440,170241,59594,28018277.0,32962679.0
2017-04-05,171643,172044,167237,168839,99674,27787538.0,32962679.0
2017-04-06,167838,168238,165434,168239,72103,27688650.0,32962679.0
2017-04-07,167637,168639,165234,165835,57671,27293098.0,32962679.0
2017-04-10,164833,165835,162430,163832,71406,26963471.0,32962679.0
2017-04-11,162230,162430,153617,154219,263066,25381263.0,32962679.0
2017-04-12,154819,155620,151615,153818,205449,25315337.0,32962679.0
2017-04-13,154819,160828,154218,160628,173040,26436069.0,32962679.0
2017-04-14,159826,162430,157423,157624,59789,25941628.0,32962679.0
2017-04-17,156221,158825,154819,157223,55583,25875703.0,32962679.0
2017-04-18,158424,158424,155620,155821,54222,25644964.0,32962679.0
2017-04-19,155821,157223,155620,155621,82834,25612002.0,32962679.0
2017-04-20,157223,160227,156421,159426,98297,26238292.0,32962679.0
2017-04-21,160427,162830,159426,162831,85913,26798658.0,32962679.0
2017-04-24,162430,162830,161228,162230,86866,26699770.0,32962679.0
2017-04-25,163231,163231,160828,163232,151351,26864583.0,32962679.0
2017-04-26,163231,163431,161028,161629,161105,26600882.0,32962679.0
2017-04-27,159426,160227,157223,158425,169134,26073479.0,32962679.0
2017-04-28,158424,160828,158424,160227,112573,26370143.0,32962679.0
2017-05-02,160227,161629,158224,160428,108742,26403106.0,32962679.0
2017-05-04,161428,164833,160828,164834,88182,27128285.0,32962679.0
2017-05-08,164833,169240,163231,169240,133891,27853464.0,32962679.0
2017-05-10,172044,175849,164833,165034,141076,27161247.0,32962679.0
2017-05-11,168438,173446,167637,173446,174898,28545680.0,32962679.0
2017-05-12,173045,173245,168639,169841,76597,27952352.0,32962679.0
2017-05-15,170842,171042,167036,168038,47526,27655688.0,32962679.0
2017-05-16,168038,170241,166235,168038,54957,27655688.0,32962679.0
2017-05-17,167237,167838,166035,166636,73344,27424949.0,32962679.0
2017-05-18,166035,166636,163632,165034,58999,27161247.0,32962679.0
2017-05-19,164633,166836,164633,166636,125157,27424949.0,32962679.0
2017-05-22,169840,169840,167036,169641,70139,27919389.0,32962679.0
2017-05-23,169440,170241,167838,168639,74596,27754576.0,32962679.0
2017-05-24,170241,171242,168639,170642,91609,28084203.0,32962679.0
2017-05-25,171242,171843,169840,170642,66807,28084203.0,32962679.0
2017-05-26,172244,172845,171042,171243,61658,28183091.0,32962679.0
2017-05-29,172244,173045,170642,171443,45405,28216053.0,32962679.0
2017-05-30,171443,172044,169240,170642,67161,28084203.0,32962679.0
2017-05-31,170041,173045,168839,169240,95528,27853464.0,32962679.0
2017-06-01,170241,172244,168639,168639,55107,27754576.0,32962679.0
2017-06-02,168839,173045,168839,173045,68640,28479755.0,32962679.0
2017-06-05,171042,177652,171042,175449,104348,28875307.0,32962679.0
2017-06-07,175448,177852,174447,175449,84108,28875307.0,32962679.0
2017-06-08,177251,178853,175649,178253,105056,29336784.0,32962679.0
2017-06-09,179254,195276,179053,192273,183462,31644172.0,32962679.0
2017-06-12,185463,186865,179254,179254,198383,29501598.0,32962679.0
2017-06-13,179254,184061,178453,179254,112622,29501598.0,32962679.0
2017-06-14,179855,183059,175248,176851,133198,29106046.0,32962679.0
2017-06-15,176250,179454,176049,177251,76874,29171971.0,32962679.0
2017-06-16,178052,178653,174848,178653,96765,29402710.0,32962679.0
2017-06-19,177651,179855,175448,175849,63532,28941232.0,32962679.0
2017-06-20,178653,178853,173045,173446,83933,28545680.0,32962679.0
2017-06-21,171643,176450,166636,176250,97753,29007158.0,32962679.0
2017-06-22,175849,177852,174447,176250,59325,29007158.0,32962679.0
2017-06-23,177051,179454,175248,177652,61621,29237896.0,32962679.0
2017-06-26,178453,180856,176450,177852,58948,29270859.0,32962679.0
2017-06-27,178252,180656,173446,174047,686346,28644568.0,32962679.0
2017-06-28,171843,173245,170441,172445,101311,28380867.0,32962679.0
2017-06-29,173045,173846,170441,170842,72186,28117165.0,32962679.0
2017-06-30,169240,170241,167237,167838,111979,27622725.0,32962679.0
2017-07-03,169039,170241,166836,169040,64145,27820501.0,32962679.0
2017-07-04,168238,169640,167637,168239,44926,27688650.0,32962679.0
2017-07-05,167637,168238,166436,167237,65120,27523837.0,32962679.0
2017-07-06,167036,167237,163832,165234,108236,27194210.0,32962679.0
2017-07-07,165234,168438,164633,167838,93149,27622725.0,32962679.0
2017-07-10,166035,167036,162830,162831,94323,26798658.0,32962679.0
2017-07-11,162830,167237,162830,166236,82714,27359024.0,32962679.0
2017-07-12,166436,168038,163231,164433,70912,27062359.0,32962679.0
2017-07-13,163632,167637,163632,166236,91884,27359024.0,32962679.0
2017-07-14,166035,168038,165434,168038,98662,27655688.0,32962679.0
2017-07-17,168238,169039,167237,168038,84952,27655688.0,32962679.0
2017-07-18,168438,169039,165434,166236,63292,27359024.0,32962679.0
2017-07-19,166436,168639,166235,167237,69438,27523837.0,32962679.0
2017-07-20,166836,168639,165634,167237,63638,27523837.0,32962679.0
2017-07-21,166636,168238,166636,168038,60799,27655688.0,32962679.0
2017-07-24,167637,167838,164433,166837,68561,27457912.0,32962679.0
2017-07-25,167036,167838,165034,167638,65990,27589762.0,32962679.0
2017-07-26,168238,168438,164032,165234,82343,27194210.0,32962679.0
2017-07-27,164232,166035,164032,165234,70479,27194210.0,32962679.0
2017-07-28,164433,165034,160026,160027,125875,26337181.0,32962679.0
2017-07-31,160026,161829,157423,160828,87685,26469031.0,32962679.0
2017-08-01,159025,160627,158224,159426,82928,26238292.0,32962679.0
2017-08-02,158625,160227,158424,159226,83691,26205330.0,32962679.0
2017-08-03,159025,159826,155220,155821,134930,25644964.0,32962679.0
2017-08-04,156021,157223,155420,155420,67353,25579039.0,32962679.0
2017-08-07,155620,160828,153818,159426,148923,26238292.0,32962679.0
2017-08-08,160427,163431,160227,162230,104049,26699770.0,32962679.0
2017-08-09,159826,161629,159626,159827,51973,26304218.0,32962679.0
2017-08-10,159025,160627,158424,159026,73502,26172367.0,32962679.0
2017-08-11,156421,159826,156221,159226,53942,26205330.0,32962679.0
2017-08-14,161629,161629,155420,156021,79397,25677927.0,32962679.0
2017-08-16,156221,158224,156021,157624,69817,25941628.0,32962679.0
2017-08-17,156421,157423,155420,155621,73408,25612002.0,32962679.0
2017-08-18,154819,157223,154819,157023,52621,25842740.0,32962679.0
2017-08-21,157022,157223,155220,156422,40484,25743852.0,32962679.0
2017-08-22,156421,156421,152816,153618,229898,25282375.0,32962679.0
2017-08-23,154619,156421,154218,154820,97015,25480151.0,32962679.0
2017-08-24,154218,155019,153417,154419,116996,25414226.0,32962679.0
2017-08-25,154419,157623,154419,156222,82607,25710890.0,32962679.0
2017-08-28,156421,158825,156021,156822,109037,25809778.0,32962679.0
2017-08-29,156021,156221,153617,155821,105691,25644964.0,32962679.0
2017-08-30,155821,156822,154419,155020,112999,25513114.0,32962679.0
2017-08-31,154018,154218,150413,151214,198250,24886823.0,32962679.0
2017-09-01,151615,152416,149211,149412,146540,24590159.0,32962679.0
2017-09-04,145005,147008,145005,145406,140477,23930905.0,32962679.0
2017-09-05,145806,148610,145606,147409,97577,24260532.0,32962679.0
2017-09-06,146007,148009,145205,147609,80239,24293494.0,32962679.0
2017-09-07,147409,147609,146207,146207,68175,24062756.0,32962679.0
2017-09-08,145205,146808,145005,145607,70880,23963868.0,32962679.0
2017-09-11,145606,145606,143603,144205,75517,23733129.0,32962679.0
2017-09-12,144805,148610,143803,147209,83031,24227569.0,32962679.0
2017-09-13,146808,147208,145205,146007,74276,24029793.0,32962679.0
2017-09-14,146207,154018,146007,153217,226589,25216449.0,32962679.0
2017-09-15,153017,153017,150613,152216,99262,25051636.0,32962679.0
2017-09-18,152616,157423,152416,156422,122896,25743852.0,32962679.0
2017-09-19,155220,155620,153017,154219,73974,25381263.0,32962679.0
2017-09-20,155019,157623,153617,156822,86367,25809778.0,32962679.0
2017-09-21,155620,156421,152215,152817,67757,25150524.0,32962679.0
2017-09-22,153217,155220,151214,153017,64961,25183487.0,32962679.0
2017-09-25,152215,152816,150012,151014,73864,24853860.0,32962679.0
2017-09-26,149411,151214,147409,150814,75843,24820897.0,32962679.0
2017-09-27,150213,150613,147008,147009,92054,24194606.0,32962679.0
2017-09-28,146207,149211,146207,146808,108761,24161644.0,32962679.0
2017-09-29,146808,150012,146808,149212,52799,24557196.0,32962679.0
2017-10-10,149612,154218,149011,151415,164559,24919785.0,32962679.0
2017-10-11,150413,151214,149411,150413,59229,24754972.0,32962679.0
2017-10-12,150413,154619,150413,153818,114527,25315337.0,32962679.0
2017-10-13,153818,153818,151815,152616,73043,25117561.0,32962679.0
2017-10-16,153017,153617,152015,152616,65306,25117561.0,32962679.0
2017-10-17,153617,154619,153017,153818,92894,25315337.0,32962679.0
2017-10-18,153818,163632,153818,163232,219631,26864583.0,32962679.0
2017-10-19,163832,165434,161228,162430,179233,26732733.0,32962679.0
2017-10-20,163832,164833,158625,160428,103091,26403106.0,32962679.0
2017-10-23,161428,162630,158825,160027,64870,26337181.0,32962679.0
2017-10-24,159626,162230,159225,160428,55457,26403106.0,32962679.0
2017-10-25,160227,162430,159225,161028,93258,26501994.0,32962679.0
2017-10-26,169039,171042,166235,168239,342341,27688650.0,32962679.0
2017-10-27,172244,176049,172244,176050,236645,28974195.0,32962679.0
2017-10-30,177652,180055,174247,175449,105718,28875307.0,32962679.0
2017-10-31,175248,179454,173846,179054,131019,29468635.0,32962679.0
2017-11-01,174247,176049,170842,172244,232078,28347904.0,32962679.0
2017-11-02,172244,174848,171242,171443,70554,28216053.0,32962679.0
2017-11-03,170642,173846,170241,172845,62974,28446792.0,32962679.0
2017-11-06,172244,175048,171242,172445,64415,28380867.0,32962679.0
2017-11-07,174647,174647,170241,172244,84428,28347904.0,32962679.0
2017-11-08,171042,171443,168639,170041,102691,27985314.0,32962679.0
2017-11-09,168839,169039,165034,165234,176602,27194210.0,32962679.0
2017-11-10,164633,166235,161629,163031,157249,26831621.0,32962679.0
2017-11-13,162430,165034,161629,164033,94173,26996434.0,32962679.0
2017-11-14,164633,164633,160627,161229,118432,26534957.0,32962679.0
2017-11-15,161228,161829,158625,161229,91183,26534957.0,32962679.0
2017-11-16,161228,161829,159826,160628,86510,26436069.0,32962679.0
2017-11-17,161629,164633,160627,161229,145275,26534957.0,32962679.0
2017-11-20,161829,162029,159426,160428,85893,26403106.0,32962679.0
2017-11-21,160627,162230,159826,161830,79682,26633845.0,32962679.0
