한국제지(002300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-28,31850,32050,31500,31700,1672,158657.0,5004949.0
2014-08-29,31300,31700,30950,31700,3199,158657.0,5004949.0
2014-09-01,31650,31750,31150,31550,3074,157906.0,5004949.0
2014-09-02,31800,32100,31250,31900,7034,159658.0,5004949.0
2014-09-03,32100,32100,31000,31950,10778,159908.0,5004949.0
2014-09-04,32100,32100,31700,31900,481,159658.0,5004949.0
2014-09-05,31950,32100,31500,31900,2849,159658.0,5004949.0
2014-09-11,31900,31950,31150,31900,3873,159658.0,5004949.0
2014-09-12,31750,31950,31450,31700,2572,158657.0,5004949.0
2014-09-15,31800,32000,31500,31700,3857,158657.0,5004949.0
2014-09-16,31700,32350,30700,30700,22121,153652.0,5004949.0
2014-09-17,31000,31500,30850,31250,6253,156405.0,5004949.0
2014-09-18,31300,31650,31250,31550,3395,157906.0,5004949.0
2014-09-19,31600,32000,31500,31550,6462,157906.0,5004949.0
2014-09-22,31550,31900,31550,31600,4906,158156.0,5004949.0
2014-09-23,31900,32050,31550,31650,5930,158407.0,5004949.0
2014-09-24,32000,33600,31650,33200,12012,166164.0,5004949.0
2014-09-25,33500,34300,33000,33850,6757,169418.0,5004949.0
2014-09-26,34200,34200,33450,33900,6469,169668.0,5004949.0
2014-09-29,33900,33950,33500,33550,3243,167916.0,5004949.0
2014-09-30,33500,34000,32800,33250,9654,166415.0,5004949.0
2014-10-01,33250,33850,33200,33450,3707,167416.0,5004949.0
2014-10-02,33150,33700,33150,33500,6831,167666.0,5004949.0
2014-10-06,33700,33700,33000,33550,1563,167916.0,5004949.0
2014-10-07,33150,33800,32700,33200,5713,166164.0,5004949.0
2014-10-08,33200,33700,32800,33500,978,167666.0,5004949.0
2014-10-10,33700,33700,31900,32000,7431,160158.0,5004949.0
2014-10-13,31850,32400,30750,32000,10793,160158.0,5004949.0
2014-10-14,31550,32400,30600,31100,9619,155654.0,5004949.0
2014-10-15,31100,31750,31100,31450,2100,157406.0,5004949.0
2014-10-16,30900,31800,30850,31400,1701,157155.0,5004949.0
2014-10-17,31700,31700,30350,30550,5783,152901.0,5004949.0
2014-10-20,30250,31200,30100,31100,3748,155654.0,5004949.0
2014-10-21,30300,31200,30100,31100,7552,155654.0,5004949.0
2014-10-22,31200,31700,30800,31300,2932,156655.0,5004949.0
2014-10-23,31300,31600,31050,31300,13877,156655.0,5004949.0
2014-10-24,31300,31800,31250,31650,3520,158407.0,5004949.0
2014-10-27,31750,31800,31350,31650,3256,158407.0,5004949.0
2014-10-28,31600,32000,31500,31850,2181,159408.0,5004949.0
2014-10-29,31850,31950,31150,31150,3831,155904.0,5004949.0
2014-10-30,31400,31400,30850,30950,1244,154903.0,5004949.0
2014-10-31,31350,31350,30250,31000,2688,155153.0,5004949.0
2014-11-03,30900,30900,29550,29950,4083,149898.0,5004949.0
2014-11-04,30100,30150,28750,29950,2164,149898.0,5004949.0
2014-11-05,29950,30150,29700,30100,505,150649.0,5004949.0
2014-11-06,30250,30450,30050,30150,2778,150899.0,5004949.0
2014-11-07,30450,30900,30150,30900,704,154653.0,5004949.0
2014-11-10,30900,31200,30600,30950,1709,154903.0,5004949.0
2014-11-11,30900,31250,30250,30950,691,154903.0,5004949.0
2014-11-12,30850,30850,29900,30250,2635,151400.0,5004949.0
2014-11-13,30400,30400,29300,30150,2746,150899.0,5004949.0
2014-11-14,30250,30450,28950,29000,4297,145144.0,5004949.0
2014-11-17,28950,29500,27800,28100,13925,140639.0,5004949.0
2014-11-18,28100,28500,27700,28050,3157,140389.0,5004949.0
2014-11-19,28100,28450,28050,28250,9476,141390.0,5004949.0
2014-11-20,28500,28800,28050,28800,2649,144143.0,5004949.0
2014-11-21,28550,28800,28550,28750,661,143892.0,5004949.0
2014-11-24,29000,29300,28200,28400,3584,142141.0,5004949.0
2014-11-25,28400,28650,28150,28650,1156,143392.0,5004949.0
2014-11-26,28650,29300,28250,29300,1083,146645.0,5004949.0
2014-11-27,29300,29350,29000,29300,1494,146645.0,5004949.0
2014-11-28,29000,29650,28950,29650,2112,148397.0,5004949.0
2014-12-01,29650,30250,29650,29850,345,149398.0,5004949.0
2014-12-02,29150,29500,28700,28900,6642,144643.0,5004949.0
2014-12-03,28750,29300,28750,29300,991,146645.0,5004949.0
2014-12-04,29000,29600,28800,29400,649,147146.0,5004949.0
2014-12-05,29050,29600,28200,29600,1246,148146.0,5004949.0
2014-12-08,29500,29500,28900,29450,737,147396.0,5004949.0
2014-12-09,29050,29700,28700,29700,4851,148647.0,5004949.0
2014-12-10,29700,29700,28800,28900,2389,144643.0,5004949.0
2014-12-11,29250,29350,28000,28100,2846,140639.0,5004949.0
2014-12-12,28300,28450,27900,28450,849,142391.0,5004949.0
2014-12-15,28000,28450,27550,28150,3065,140889.0,5004949.0
2014-12-16,28350,28400,27700,28150,144,140889.0,5004949.0
2014-12-17,28300,28500,27650,28050,437,140389.0,5004949.0
2014-12-18,28000,28500,27900,28500,1736,142641.0,5004949.0
2014-12-19,28000,28450,28000,28250,1277,141390.0,5004949.0
2014-12-22,28250,28650,28050,28500,1063,142641.0,5004949.0
2014-12-23,28450,28750,28050,28600,5950,143142.0,5004949.0
2014-12-24,28350,29350,28000,29000,1419,145144.0,5004949.0
2014-12-26,28600,29350,28600,29250,1076,146395.0,5004949.0
2014-12-29,29000,29000,28750,28950,2393,144893.0,5004949.0
2014-12-30,29050,29500,28700,28850,2836,144393.0,5004949.0
2015-01-02,28850,29500,28850,29350,1725,146895.0,5004949.0
2015-01-05,29600,29650,29250,29350,3229,146895.0,5004949.0
2015-01-06,28850,29350,28750,29300,4604,146645.0,5004949.0
2015-01-07,29000,29000,28600,28700,2743,143642.0,5004949.0
2015-01-08,28450,29250,28100,29000,1797,145144.0,5004949.0
2015-01-09,28800,29400,28250,29300,2814,146645.0,5004949.0
2015-01-12,28750,29200,28400,29000,3543,145144.0,5004949.0
2015-01-13,28950,30900,27950,30850,19750,154403.0,5004949.0
2015-01-14,30850,31000,30000,31000,3096,155153.0,5004949.0
2015-01-15,31200,31200,30300,30350,1153,151900.0,5004949.0
2015-01-16,30350,30550,29700,30500,3083,152651.0,5004949.0
2015-01-19,30550,30900,29650,30000,1666,150148.0,5004949.0
2015-01-20,30150,30150,29350,29900,4737,149648.0,5004949.0
2015-01-21,29600,30250,29200,30250,3437,151400.0,5004949.0
2015-01-22,29950,30050,29550,29950,2135,149898.0,5004949.0
2015-01-23,29550,30000,29200,29700,3278,148647.0,5004949.0
2015-01-26,30250,30250,29700,30100,983,150649.0,5004949.0
2015-01-27,30250,30250,29350,29500,971,147646.0,5004949.0
2015-01-28,29900,30250,29050,30000,1716,150148.0,5004949.0
2015-01-29,29900,30200,29500,30200,1484,151149.0,5004949.0
2015-01-30,29850,30800,29400,30700,4704,153652.0,5004949.0
2015-02-02,30150,31200,30150,30900,1478,154653.0,5004949.0
2015-02-03,31200,31200,30550,31100,4390,155654.0,5004949.0
2015-02-04,30600,31300,30400,31050,2147,155404.0,5004949.0
2015-02-05,31050,31050,30800,30900,770,154653.0,5004949.0
2015-02-06,30700,31200,30600,31000,551,155153.0,5004949.0
2015-02-09,31100,31100,30600,30900,273,154653.0,5004949.0
2015-02-10,30900,30950,29950,30850,2150,154403.0,5004949.0
2015-02-11,30900,31000,30550,30700,782,153652.0,5004949.0
2015-02-12,30750,31500,30100,31450,11878,157406.0,5004949.0
2015-02-13,31250,31550,29700,30000,9695,150148.0,5004949.0
2015-02-16,29600,30300,29050,30000,12602,150148.0,5004949.0
2015-02-17,30000,30500,29650,30300,3133,151650.0,5004949.0
2015-02-23,30500,30500,29900,30350,3178,151900.0,5004949.0
2015-02-24,30400,30400,29700,30000,6510,150148.0,5004949.0
2015-02-25,30000,30400,29600,29800,3464,149147.0,5004949.0
2015-02-26,29800,30200,29350,29500,2361,147646.0,5004949.0
2015-02-27,29400,29650,29300,29550,3116,147896.0,5004949.0
2015-03-02,29550,30600,29300,30550,4256,152901.0,5004949.0
2015-03-03,30700,30800,29800,30550,2986,152901.0,5004949.0
2015-03-04,30050,30800,29800,30750,3886,153902.0,5004949.0
2015-03-05,30750,30900,30000,30500,2606,152651.0,5004949.0
2015-03-06,30500,30500,29900,30450,2373,152401.0,5004949.0
2015-03-09,30450,30450,29800,30450,2520,152401.0,5004949.0
2015-03-10,30450,30450,29650,30400,3286,152150.0,5004949.0
2015-03-11,30350,30350,29800,30300,2975,151650.0,5004949.0
2015-03-12,30500,30800,30150,30750,2499,153902.0,5004949.0
2015-03-13,30250,30850,30000,30850,5702,154403.0,5004949.0
2015-03-16,30350,30900,30200,30850,4936,154403.0,5004949.0
2015-03-17,30500,31150,30450,31000,5619,155153.0,5004949.0
2015-03-18,31000,31050,30500,31050,4632,155404.0,5004949.0
2015-03-19,30700,31750,30700,31600,4295,158156.0,5004949.0
2015-03-20,31600,31800,31150,31800,1518,159157.0,5004949.0
2015-03-23,31550,33000,31550,32750,7818,163912.0,5004949.0
2015-03-24,32750,33000,32000,33000,2797,165163.0,5004949.0
2015-03-25,32450,33500,32450,33500,7368,167666.0,5004949.0
2015-03-26,32850,33800,32750,33800,9255,169167.0,5004949.0
2015-03-27,33800,34000,33150,33450,5836,167416.0,5004949.0
2015-03-30,33850,33850,32550,33250,4038,166415.0,5004949.0
2015-03-31,33500,33500,32100,32850,4855,164413.0,5004949.0
2015-04-01,33250,33300,32650,33300,2238,166665.0,5004949.0
2015-04-02,32750,33950,32750,33950,5100,169918.0,5004949.0
2015-04-03,34100,34400,33500,34100,1128,170669.0,5004949.0
2015-04-06,33600,34400,33050,34350,7043,171920.0,5004949.0
2015-04-07,34600,34600,33550,34350,6958,171920.0,5004949.0
2015-04-08,34950,35000,34150,34350,4785,171920.0,5004949.0
2015-04-09,33900,34600,33500,33800,6978,169167.0,5004949.0
2015-04-10,34000,34400,33500,33850,11257,169418.0,5004949.0
2015-04-13,33950,34700,33600,34300,7475,171670.0,5004949.0
2015-04-14,34300,34750,33950,34300,2989,171670.0,5004949.0
2015-04-15,34300,34550,33850,34200,4140,171169.0,5004949.0
2015-04-16,34200,34750,33450,34650,21124,173421.0,5004949.0
2015-04-17,34550,35200,34050,35100,10333,175674.0,5004949.0
2015-04-20,34800,34900,34400,34800,2027,174172.0,5004949.0
2015-04-21,34800,34800,33850,33850,6354,169418.0,5004949.0
2015-04-22,33800,34800,33500,34500,14851,172671.0,5004949.0
2015-04-23,35000,36000,34250,35600,21287,178176.0,5004949.0
2015-04-24,35950,36200,34500,35000,13143,175173.0,5004949.0
2015-04-27,34750,34750,33700,34200,4169,171169.0,5004949.0
2015-04-28,34650,34700,33950,34500,6851,172671.0,5004949.0
2015-04-29,34500,34600,33800,34550,4331,172921.0,5004949.0
2015-04-30,34050,34500,33850,34300,4070,171670.0,5004949.0
2015-05-04,34500,34500,33650,34050,2998,170419.0,5004949.0
2015-05-06,34050,34400,32650,33600,9252,168166.0,5004949.0
2015-05-07,33800,33800,32500,33150,15599,165914.0,5004949.0
2015-05-08,33500,33950,33200,33700,2444,168667.0,5004949.0
2015-05-11,33700,34150,33550,34100,4628,170669.0,5004949.0
2015-05-12,33850,34700,33250,34300,4610,171670.0,5004949.0
2015-05-13,33900,35700,33900,35100,6780,175674.0,5004949.0
2015-05-14,34600,35900,34600,35550,3652,177926.0,5004949.0
2015-05-15,35300,35800,35050,35450,4944,177425.0,5004949.0
2015-05-18,36050,36050,34850,35800,8272,179177.0,5004949.0
2015-05-19,35800,35950,34850,35650,7287,178426.0,5004949.0
2015-05-20,35900,36050,35250,35850,9585,179427.0,5004949.0
2015-05-21,35350,35950,35000,35150,4663,175924.0,5004949.0
2015-05-22,35300,35550,34650,35300,4328,176675.0,5004949.0
2015-05-26,35300,35350,34050,34550,8097,172921.0,5004949.0
2015-05-27,34700,34700,33500,34200,5307,171169.0,5004949.0
2015-05-28,34250,34900,34250,34900,1392,174673.0,5004949.0
2015-05-29,34750,35400,34750,35100,1926,175674.0,5004949.0
2015-06-01,34800,35200,34700,35000,1493,175173.0,5004949.0
2015-06-02,35000,35500,33900,34900,6908,174673.0,5004949.0
2015-06-03,34050,34800,33600,33900,4027,169668.0,5004949.0
2015-06-04,33450,34200,33450,34100,2749,170669.0,5004949.0
2015-06-05,34100,34100,33450,34100,2429,170669.0,5004949.0
2015-06-08,34000,34500,33500,33900,2325,169668.0,5004949.0
2015-06-09,33550,34250,33250,33900,2494,169668.0,5004949.0
2015-06-10,34450,34450,32800,34000,6136,170168.0,5004949.0
2015-06-11,33550,34700,33550,34000,5496,170168.0,5004949.0
2015-06-12,34200,34900,33900,34500,7172,172671.0,5004949.0
2015-06-15,33650,34450,33650,33750,3357,168917.0,5004949.0
2015-06-16,33550,34000,33100,33850,4062,169418.0,5004949.0
2015-06-17,33850,34700,33200,34300,3783,171670.0,5004949.0
2015-06-18,33650,34700,33650,34700,2706,173672.0,5004949.0
2015-06-19,34700,34950,34200,34800,2390,174172.0,5004949.0
2015-06-22,34800,35100,34100,34800,2462,174172.0,5004949.0
2015-06-23,34800,35500,34450,35350,2163,176925.0,5004949.0
2015-06-24,35450,35450,34800,35000,1670,175173.0,5004949.0
2015-06-25,35000,39400,34650,36650,19420,183431.0,5004949.0
2015-06-26,38000,38800,35500,36600,12891,183181.0,5004949.0
2015-06-29,36600,36600,35250,36000,5272,180178.0,5004949.0
2015-06-30,35100,35550,34800,34800,6394,174172.0,5004949.0
2015-07-01,35250,36350,34800,35900,3538,179678.0,5004949.0
2015-07-02,35900,37150,35350,35800,1435,179177.0,5004949.0
2015-07-03,35300,37000,35000,36800,10998,184182.0,5004949.0
2015-07-06,35550,36900,35550,36400,6870,182180.0,5004949.0
2015-07-07,36500,37800,35200,37550,14487,187936.0,5004949.0
2015-07-08,37550,38250,36300,37550,6458,187936.0,5004949.0
2015-07-09,37450,37500,35550,37350,7403,186935.0,5004949.0
2015-07-10,37400,38450,36950,37850,3950,189437.0,5004949.0
2015-07-13,38500,38700,37900,38550,5651,192941.0,5004949.0
2015-07-14,38450,39300,38250,39200,4129,196194.0,5004949.0
2015-07-15,38600,38950,38250,38800,2693,194192.0,5004949.0
2015-07-16,38800,38850,38100,38650,4440,193441.0,5004949.0
2015-07-17,38650,38800,37500,38650,3644,193441.0,5004949.0
2015-07-20,38650,38700,37050,37750,7805,188937.0,5004949.0
2015-07-21,37450,37650,36600,36700,4293,183682.0,5004949.0
2015-07-22,36650,37350,35650,37300,6719,186685.0,5004949.0
2015-07-23,37300,37300,36300,36550,3951,182931.0,5004949.0
2015-07-24,36300,36800,35750,36600,5782,183181.0,5004949.0
2015-07-27,35850,36450,35750,35800,1993,179177.0,5004949.0
2015-07-28,35750,36000,34950,36000,3237,180178.0,5004949.0
2015-07-29,36100,36850,35350,36800,3166,184182.0,5004949.0
2015-07-30,36550,36800,35700,36600,2607,183181.0,5004949.0
2015-07-31,36450,36600,35150,36100,5167,180679.0,5004949.0
2015-08-03,36100,36400,34100,36000,4875,180178.0,5004949.0
2015-08-04,35950,36800,35750,36500,22009,182681.0,5004949.0
2015-08-05,36400,38000,36000,37000,7894,185183.0,5004949.0
2015-08-06,37000,37550,36900,37450,2412,187435.0,5004949.0
2015-08-07,37450,38050,36850,37750,2730,188937.0,5004949.0
2015-08-10,37150,37550,36600,37500,3314,187686.0,5004949.0
2015-08-11,37500,38500,37000,37700,2234,188687.0,5004949.0
2015-08-12,37700,38100,36100,37950,6782,189938.0,5004949.0
2015-08-13,37950,37950,37200,37950,1683,189938.0,5004949.0
2015-08-17,37950,38500,36750,38000,3387,190188.0,5004949.0
2015-08-18,38000,38550,37600,38000,7876,190188.0,5004949.0
2015-08-19,37450,38150,36000,38000,19306,190188.0,5004949.0
2015-08-20,37150,38000,37150,37900,4888,189688.0,5004949.0
2015-08-21,36400,37450,36400,37400,5866,187185.0,5004949.0
2015-08-24,37400,37400,34500,35450,12097,177425.0,5004949.0
2015-08-25,35250,36250,34800,34900,6233,174673.0,5004949.0
2015-08-26,34650,35600,34550,35600,75757,178176.0,5004949.0
2015-08-27,36050,36400,35200,36100,5959,180679.0,5004949.0
2015-08-28,35500,36750,35500,36750,10981,183932.0,5004949.0
2015-08-31,36700,37250,36000,36400,5388,182180.0,5004949.0
2015-09-01,35850,36600,35300,35300,4761,176675.0,5004949.0
2015-09-02,35200,35450,34700,35450,3882,177425.0,5004949.0
2015-09-03,35500,35900,35100,35700,596,178677.0,5004949.0
2015-09-04,35900,35900,35000,35800,5787,179177.0,5004949.0
2015-09-07,35250,35900,35150,35500,1473,177676.0,5004949.0
2015-09-08,35200,35800,34500,35200,4610,176174.0,5004949.0
2015-09-09,35200,36950,34900,36950,13709,184933.0,5004949.0
2015-09-10,36850,37250,36300,37250,3208,186434.0,5004949.0
2015-09-11,37200,37300,36350,37300,1186,186685.0,5004949.0
2015-09-14,37500,37500,36600,36600,2998,183181.0,5004949.0
2015-09-15,37150,37150,35800,36600,4211,183181.0,5004949.0
2015-09-16,36600,36900,35500,35750,16371,178927.0,5004949.0
2015-09-17,35700,35750,34850,34850,19712,174422.0,5004949.0
2015-09-18,34850,35600,34250,35600,5929,178176.0,5004949.0
2015-09-21,34900,35550,34800,35350,5245,176925.0,5004949.0
2015-09-22,35250,35650,35000,35650,3813,178426.0,5004949.0
2015-09-23,35300,35800,34850,35600,5362,178176.0,5004949.0
2015-09-24,35650,35750,35200,35500,1227,177676.0,5004949.0
2015-09-25,35600,35600,34400,35200,5139,176174.0,5004949.0
2015-09-30,35200,36150,35000,36000,3789,180178.0,5004949.0
2015-10-01,35500,36150,35500,36000,1223,180178.0,5004949.0
2015-10-02,36000,36000,35650,35950,1627,179928.0,5004949.0
2015-10-05,36150,36150,35700,36100,1222,180679.0,5004949.0
2015-10-06,35750,36200,35400,36000,5216,180178.0,5004949.0
2015-10-07,36000,36000,35400,35800,2187,179177.0,5004949.0
2015-10-08,35850,36000,35300,35750,2868,178927.0,5004949.0
2015-10-12,35750,35800,35100,35750,4153,178927.0,5004949.0
2015-10-13,35750,37250,35350,36050,2041,180428.0,5004949.0
2015-10-14,36050,36500,35750,36150,663,180929.0,5004949.0
2015-10-15,35950,36000,35500,35500,3519,177676.0,5004949.0
2015-10-16,35500,36100,35100,36100,2055,180679.0,5004949.0
2015-10-19,36100,36100,35500,35900,1277,179678.0,5004949.0
2015-10-20,36000,36000,35500,35750,595,178927.0,5004949.0
2015-10-21,35750,35900,35400,35900,1946,179678.0,5004949.0
2015-10-22,35900,35900,35350,35800,938,179177.0,5004949.0
2015-10-23,35550,35950,35550,35950,1502,179928.0,5004949.0
2015-10-26,35950,35950,35450,35850,1694,179427.0,5004949.0
2015-10-27,35700,35850,35450,35600,456,178176.0,5004949.0
2015-10-28,35600,36100,35300,35450,1460,177425.0,5004949.0
2015-10-29,35900,35900,35000,35750,2212,178927.0,5004949.0
2015-10-30,35500,35500,35000,35100,2988,175674.0,5004949.0
2015-11-02,35000,35300,34450,34450,2992,172420.0,5004949.0
2015-11-03,34450,34650,34350,34650,1241,173421.0,5004949.0
2015-11-04,34400,34850,34400,34650,1053,173421.0,5004949.0
2015-11-05,34150,34700,34150,34600,2887,173171.0,5004949.0
2015-11-06,34750,34750,33900,34000,3656,170168.0,5004949.0
2015-11-09,34200,34200,33100,33850,2316,169418.0,5004949.0
2015-11-10,33800,33800,32550,33200,3650,166164.0,5004949.0
2015-11-11,32650,34300,32650,34250,1339,171420.0,5004949.0
2015-11-12,34250,35100,33900,34700,1382,173672.0,5004949.0
2015-11-13,34700,34950,33950,34300,365,171670.0,5004949.0
2015-11-16,34250,34400,33550,34300,157,171670.0,5004949.0
2015-11-17,34000,34000,32650,32900,10271,164663.0,5004949.0
2015-11-18,32900,33100,32200,32900,4615,164663.0,5004949.0
2015-11-19,32750,33050,32300,32950,2802,164913.0,5004949.0
2015-11-20,32400,33750,32350,33750,1352,168917.0,5004949.0
2015-11-23,33750,33850,32950,33750,1612,168917.0,5004949.0
2015-11-24,33400,33700,33150,33150,601,165914.0,5004949.0
2015-11-25,33450,33700,32300,32550,3258,162911.0,5004949.0
2015-11-26,32500,33300,31550,33100,7431,165664.0,5004949.0
2015-11-27,32900,33050,32500,32900,766,164663.0,5004949.0
2015-11-30,32500,32900,32100,32600,2370,163161.0,5004949.0
2015-12-01,32600,33300,32100,33300,2405,166665.0,5004949.0
2015-12-02,33300,33300,32350,32900,2123,164663.0,5004949.0
2015-12-03,32900,32950,32050,32950,3102,164913.0,5004949.0
2015-12-04,32950,32950,32300,32700,1178,163662.0,5004949.0
2015-12-07,32700,32950,32300,32950,1686,164913.0,5004949.0
2015-12-08,32300,32900,32150,32700,2265,163662.0,5004949.0
2015-12-09,32200,32750,32200,32650,2049,163412.0,5004949.0
2015-12-10,32150,32900,32150,32900,1399,164663.0,5004949.0
2015-12-11,32900,32950,32400,32900,2899,164663.0,5004949.0
2015-12-14,32550,32700,31900,32200,3401,161159.0,5004949.0
2015-12-15,32400,32400,31800,32350,3824,161910.0,5004949.0
2015-12-16,32750,32750,32300,32450,2609,162411.0,5004949.0
2015-12-17,32450,32900,32150,32800,2009,164162.0,5004949.0
2015-12-18,32800,32800,32200,32300,2210,161660.0,5004949.0
2015-12-21,32300,32700,31900,32600,4309,163161.0,5004949.0
2015-12-22,32600,33000,32600,33000,1771,165163.0,5004949.0
2015-12-23,32600,33850,32600,33500,2732,167666.0,5004949.0
2015-12-24,33500,33800,32700,33700,5129,168667.0,5004949.0
2015-12-28,33800,33800,33000,33500,1960,167666.0,5004949.0
2015-12-29,33500,34750,32450,34500,7272,172671.0,5004949.0
2015-12-30,34250,35350,33850,35000,4506,175173.0,5004949.0
2016-01-04,35000,35000,34150,34800,4529,174172.0,5004949.0
2016-01-05,35600,35700,34050,34650,3294,173421.0,5004949.0
2016-01-06,34000,34700,33400,34500,5629,172671.0,5004949.0
2016-01-07,33900,33900,32700,32700,3411,163662.0,5004949.0
2016-01-08,32750,32750,31550,32250,9529,161410.0,5004949.0
2016-01-11,32000,32000,31350,31750,5925,158907.0,5004949.0
2016-01-12,31750,32200,31250,31800,4350,159157.0,5004949.0
2016-01-13,31500,32900,31500,32350,3283,161910.0,5004949.0
2016-01-14,31550,32000,31150,31850,5480,159408.0,5004949.0
2016-01-15,31850,32750,31700,31850,1248,159408.0,5004949.0
2016-01-18,31350,31850,31300,31850,1824,159408.0,5004949.0
2016-01-19,31850,31850,30850,31500,11914,157656.0,5004949.0
2016-01-20,32000,32000,29000,30950,11623,154903.0,5004949.0
2016-01-21,29900,31350,29900,30000,1183,150148.0,5004949.0
2016-01-22,30300,31350,30000,31350,960,156905.0,5004949.0
2016-01-25,30700,31100,30350,30600,4357,153151.0,5004949.0
2016-01-26,30100,30950,30100,30900,1752,154653.0,5004949.0
2016-01-27,31200,31200,30200,30200,2230,151149.0,5004949.0
2016-01-28,30000,30200,29300,29550,4843,147896.0,5004949.0
2016-01-29,29900,29950,29400,29950,1473,149898.0,5004949.0
2016-02-01,30000,30050,29500,30000,1977,150148.0,5004949.0
2016-02-02,30050,30700,29650,30550,2270,152901.0,5004949.0
2016-02-03,30550,30650,30100,30550,1473,152901.0,5004949.0
2016-02-04,30250,30850,30250,30850,1963,154403.0,5004949.0
2016-02-05,30350,30900,30350,30850,1308,154403.0,5004949.0
2016-02-11,29400,31200,29400,31100,3461,155654.0,5004949.0
2016-02-12,31050,31050,29450,30600,1713,153151.0,5004949.0
2016-02-15,30600,30900,30150,30800,2467,154152.0,5004949.0
2016-02-16,30800,31100,30350,30450,2328,152401.0,5004949.0
2016-02-17,30000,30400,29050,29900,13953,149648.0,5004949.0
2016-02-18,29900,30200,29450,30050,2842,150399.0,5004949.0
2016-02-19,29650,30000,29650,29950,638,149898.0,5004949.0
2016-02-22,29800,29800,29350,29800,758,149147.0,5004949.0
2016-02-23,29950,30250,29350,30000,6212,150148.0,5004949.0
2016-02-24,30000,30900,29700,30700,2689,153652.0,5004949.0
2016-02-25,30300,30850,30300,30850,1055,154403.0,5004949.0
2016-02-26,30900,31300,30650,31100,1886,155654.0,5004949.0
2016-02-29,30650,31150,30100,31000,4105,155153.0,5004949.0
2016-03-02,30900,31000,30350,30650,2930,153402.0,5004949.0
2016-03-03,30650,30850,29950,30800,7198,154152.0,5004949.0
2016-03-04,30550,30750,29950,30300,18228,151650.0,5004949.0
2016-03-07,30300,30400,30050,30100,3010,150649.0,5004949.0
2016-03-08,30250,30750,29950,30700,3436,153652.0,5004949.0
2016-03-09,30450,30950,30300,30950,2444,154903.0,5004949.0
2016-03-10,30950,31500,30500,31000,3378,155153.0,5004949.0
2016-03-11,31150,31250,30450,31250,2752,156405.0,5004949.0
2016-03-14,31250,31250,30600,31050,1959,155404.0,5004949.0
2016-03-15,31100,31100,30050,31050,5547,155404.0,5004949.0
2016-03-16,30650,31000,30400,30400,6289,152150.0,5004949.0
2016-03-17,30400,31100,30300,30400,4353,152150.0,5004949.0
2016-03-18,30400,30800,30100,30400,7377,152150.0,5004949.0
2016-03-21,30450,30600,30250,30300,3359,151650.0,5004949.0
2016-03-22,30300,30300,29500,29500,21213,147646.0,5004949.0
2016-03-23,29500,29900,29400,29750,6266,148897.0,5004949.0
2016-03-24,29700,29750,29350,29750,5538,148897.0,5004949.0
2016-03-25,29700,29700,29400,29700,5048,148647.0,5004949.0
2016-03-28,29650,29700,29200,29200,7477,146145.0,5004949.0
2016-03-29,29100,29350,28950,29300,4460,146645.0,5004949.0
2016-03-30,29100,29650,29100,29500,6583,147646.0,5004949.0
2016-03-31,29600,29650,29400,29600,6960,148146.0,5004949.0
2016-04-01,29400,29750,29400,29700,3738,148647.0,5004949.0
2016-04-04,29700,29800,29500,29800,3274,149147.0,5004949.0
2016-04-05,29700,29750,29500,29750,3744,148897.0,5004949.0
2016-04-06,29650,29850,29550,29850,3751,149398.0,5004949.0
2016-04-07,29900,30000,29700,29700,5287,148647.0,5004949.0
2016-04-08,29550,30000,29550,30000,3411,150148.0,5004949.0
2016-04-11,30000,30100,29750,30100,4366,150649.0,5004949.0
2016-04-12,30000,30400,29750,30250,6147,151400.0,5004949.0
2016-04-14,30250,30600,30250,30300,6516,151650.0,5004949.0
2016-04-15,30500,30800,30200,30800,8561,154152.0,5004949.0
2016-04-18,30800,30850,30350,30350,11886,151900.0,5004949.0
2016-04-19,30500,30850,30400,30700,6318,153652.0,5004949.0
2016-04-20,30700,32000,30700,30800,20286,154152.0,5004949.0
2016-04-21,30800,31550,30650,31200,24650,156154.0,5004949.0
2016-04-22,31000,31300,30900,31300,7367,156655.0,5004949.0
2016-04-25,31300,31650,31050,31650,6062,158407.0,5004949.0
2016-04-26,31200,31750,31200,31650,3343,158407.0,5004949.0
2016-04-27,31900,31950,31000,31300,6021,156655.0,5004949.0
2016-04-28,31450,31450,30600,30750,12590,153902.0,5004949.0
2016-04-29,30950,31250,30500,30850,3892,154403.0,5004949.0
2016-05-02,30600,31300,30600,30900,3850,154653.0,5004949.0
2016-05-03,31300,31350,30750,30900,1916,154653.0,5004949.0
2016-05-04,30900,31050,30450,31050,7835,155404.0,5004949.0
2016-05-09,30650,30800,30500,30700,6449,153652.0,5004949.0
2016-05-10,30700,31000,30450,30800,5876,154152.0,5004949.0
2016-05-11,30900,31450,30550,30800,8030,154152.0,5004949.0
2016-05-12,30550,30850,30200,30850,7809,154403.0,5004949.0
2016-05-13,30850,30850,30350,30400,5568,152150.0,5004949.0
2016-05-16,30250,30650,30250,30650,4996,153402.0,5004949.0
2016-05-17,30400,30400,29900,30050,7379,150399.0,5004949.0
2016-05-18,30100,30500,29700,30150,7297,150899.0,5004949.0
2016-05-19,30200,30300,30000,30150,2695,150899.0,5004949.0
