대성홀딩스(016710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-07,9980,9980,9520,9610,21770,154620.0,16089459.0
2016-01-08,9610,9610,9340,9550,9186,153654.0,16089459.0
2016-01-11,9570,9600,9390,9480,9065,152528.0,16089459.0
2016-01-12,9770,9770,9350,9400,4737,151241.0,16089459.0
2016-01-13,9400,9440,9390,9400,1035,151241.0,16089459.0
2016-01-14,9400,9600,9100,9340,9821,150276.0,16089459.0
2016-01-15,9340,9770,9240,9590,6957,154298.0,16089459.0
2016-01-18,9230,9410,9090,9150,10294,147219.0,16089459.0
2016-01-19,9150,9300,9100,9210,3373,148184.0,16089459.0
2016-01-20,9390,9420,9070,9200,15362,148023.0,16089459.0
2016-01-21,9080,9270,8960,9100,19857,146414.0,16089459.0
2016-01-22,9280,9280,8950,9050,19193,145610.0,16089459.0
2016-01-25,9680,9710,9110,9340,7766,150276.0,16089459.0
2016-01-26,9400,9400,9250,9350,6667,150436.0,16089459.0
2016-01-27,9570,9630,9250,9330,4747,150115.0,16089459.0
2016-01-28,9220,9420,9220,9370,9088,150758.0,16089459.0
2016-01-29,9460,9460,9280,9370,2727,150758.0,16089459.0
2016-02-01,9240,9350,9220,9350,4819,150436.0,16089459.0
2016-02-02,9350,9350,9230,9230,14926,148506.0,16089459.0
2016-02-03,9230,9230,9130,9200,9543,148023.0,16089459.0
2016-02-04,9100,9230,9100,9190,9747,147862.0,16089459.0
2016-02-05,9190,9270,9050,9270,27667,149149.0,16089459.0
2016-02-11,9130,9270,9100,9180,6203,147701.0,16089459.0
2016-02-12,8940,9250,8780,9050,15439,145610.0,16089459.0
2016-02-15,9090,9100,8910,9030,6992,145288.0,16089459.0
2016-02-16,9220,9220,8950,9030,10017,145288.0,16089459.0
2016-02-17,9040,9150,8980,9150,13629,147219.0,16089459.0
2016-02-18,9140,9190,9040,9190,8545,147862.0,16089459.0
2016-02-19,9190,9190,9020,9090,8725,146253.0,16089459.0
2016-02-22,9090,9100,8990,9090,10453,146253.0,16089459.0
2016-02-23,9130,9130,9000,9130,6509,146897.0,16089459.0
2016-02-24,9130,9150,9050,9150,8517,147219.0,16089459.0
2016-02-25,9300,9300,9110,9170,9113,147540.0,16089459.0
2016-02-26,9120,9170,9080,9120,7349,146736.0,16089459.0
2016-02-29,9140,9140,8980,9090,10143,146253.0,16089459.0
2016-03-02,9270,9330,9030,9060,11786,145770.0,16089459.0
2016-03-03,9060,9460,9030,9390,12157,151080.0,16089459.0
2016-03-04,9340,9350,9100,9350,20099,150436.0,16089459.0
2016-03-07,9350,9380,9200,9330,9350,150115.0,16089459.0
2016-03-08,9330,9330,9150,9330,9952,150115.0,16089459.0
2016-03-09,9320,9340,9220,9250,10274,148827.0,16089459.0
2016-03-10,9280,9390,9200,9330,11158,150115.0,16089459.0
2016-03-11,9340,9450,9200,9450,21251,152045.0,16089459.0
2016-03-14,9450,9450,9290,9390,14709,151080.0,16089459.0
2016-03-15,9390,9390,9190,9190,13861,147862.0,16089459.0
2016-03-16,9340,9340,9170,9290,17852,149471.0,16089459.0
2016-03-17,9290,9350,9240,9260,15308,148988.0,16089459.0
2016-03-18,9260,9370,9220,9340,13266,150276.0,16089459.0
2016-03-21,9350,9400,9250,9340,24093,150276.0,16089459.0
2016-03-22,9610,9700,9370,9550,33709,153654.0,16089459.0
2016-03-23,9520,9750,9470,9730,20482,156550.0,16089459.0
2016-03-24,9830,9900,9670,9730,22519,156550.0,16089459.0
2016-03-25,9700,9750,9620,9750,16396,156872.0,16089459.0
2016-03-28,9750,9750,9570,9640,15624,155102.0,16089459.0
2016-03-29,9630,9750,9490,9650,22369,155263.0,16089459.0
2016-03-30,9700,9850,9610,9790,15682,157516.0,16089459.0
2016-03-31,9710,9830,9670,9780,27353,157355.0,16089459.0
2016-04-01,9860,9860,9630,9720,9311,156390.0,16089459.0
2016-04-04,9620,9720,9590,9620,17924,154781.0,16089459.0
2016-04-05,9600,9780,9570,9780,17186,157355.0,16089459.0
2016-04-06,9780,9850,9720,9830,9393,158159.0,16089459.0
2016-04-07,9830,9850,9720,9790,14503,157516.0,16089459.0
2016-04-08,9670,9800,9670,9780,16574,157355.0,16089459.0
2016-04-11,9730,9880,9730,9870,9779,158803.0,16089459.0
2016-04-12,9870,9940,9780,9920,7042,159607.0,16089459.0
2016-04-14,9890,9940,9820,9940,12626,159929.0,16089459.0
2016-04-15,9870,9920,9840,9900,17274,159286.0,16089459.0
2016-04-18,9900,9900,9740,9790,14672,157516.0,16089459.0
2016-04-19,9790,9920,9700,9920,9367,159607.0,16089459.0
2016-04-20,9940,9940,9820,9920,11842,159607.0,16089459.0
2016-04-21,9920,10150,9840,10150,16104,163308.0,16089459.0
2016-04-22,10150,10350,10000,10350,21099,166526.0,16089459.0
2016-04-25,10300,10350,10100,10350,16457,166526.0,16089459.0
2016-04-26,10150,10250,10000,10100,9407,162504.0,16089459.0
2016-04-27,10100,10150,9950,10000,13020,160895.0,16089459.0
2016-04-28,10050,10050,9820,9950,18178,160090.0,16089459.0
2016-04-29,9940,9940,9790,9930,8660,159768.0,16089459.0
2016-05-02,9930,9930,9710,9720,13376,156390.0,16089459.0
2016-05-03,9720,9900,9720,9750,4259,156872.0,16089459.0
2016-05-04,9790,9790,9700,9750,8222,156872.0,16089459.0
2016-05-09,9780,9780,9600,9600,9314,154459.0,16089459.0
2016-05-10,9630,9650,9550,9630,8047,154941.0,16089459.0
2016-05-11,9650,9690,9610,9640,7095,155102.0,16089459.0
2016-05-12,9600,9690,9600,9680,3621,155746.0,16089459.0
2016-05-13,9670,9720,9600,9720,7024,156390.0,16089459.0
2016-05-16,9700,9700,9590,9660,8976,155424.0,16089459.0
2016-05-17,9700,9730,9600,9690,4753,155907.0,16089459.0
2016-05-18,9700,9780,9580,9750,17136,156872.0,16089459.0
2016-05-19,9680,9750,9590,9750,11005,156872.0,16089459.0
2016-05-20,9750,9790,9610,9700,4099,156068.0,16089459.0
2016-05-23,9730,9730,9570,9660,4986,155424.0,16089459.0
2016-05-24,9700,9700,9550,9620,4180,154781.0,16089459.0
2016-05-25,9660,9680,9590,9600,8462,154459.0,16089459.0
2016-05-26,9670,9670,9570,9600,8886,154459.0,16089459.0
2016-05-27,9650,9650,9570,9650,6472,155263.0,16089459.0
2016-05-30,9670,9670,9450,9540,7764,153493.0,16089459.0
2016-05-31,9500,9670,9500,9610,2289,154620.0,16089459.0
2016-06-01,9630,9670,9570,9670,5395,155585.0,16089459.0
2016-06-02,9620,9740,9600,9730,9288,156550.0,16089459.0
2016-06-03,9750,9800,9650,9730,10584,156550.0,16089459.0
2016-06-07,9750,9780,9600,9720,11440,156390.0,16089459.0
2016-06-08,9650,9760,9640,9720,7230,156390.0,16089459.0
2016-06-09,9630,9720,9580,9690,9772,155907.0,16089459.0
2016-06-10,9690,9700,9600,9700,16092,156068.0,16089459.0
2016-06-13,9550,9700,9550,9640,11356,155102.0,16089459.0
2016-06-14,9640,9690,9580,9670,12806,155585.0,16089459.0
2016-06-15,9600,9700,9590,9650,11713,155263.0,16089459.0
2016-06-16,9540,9650,9350,9540,23718,153493.0,16089459.0
2016-06-17,9500,9650,9410,9600,10698,154459.0,16089459.0
2016-06-20,9600,9600,9440,9560,8703,153815.0,16089459.0
2016-06-21,9480,9590,9450,9590,4031,154298.0,16089459.0
2016-06-22,9650,9650,9500,9630,12288,154941.0,16089459.0
2016-06-23,9630,9650,9510,9540,4423,153493.0,16089459.0
2016-06-24,9540,9630,8930,9160,25159,147379.0,16089459.0
2016-06-27,8850,9380,8850,9110,34526,146575.0,16089459.0
2016-06-28,9150,9160,9010,9120,11986,146736.0,16089459.0
2016-06-29,9150,9450,9150,9430,4821,151724.0,16089459.0
2016-06-30,9430,9520,9310,9440,4621,151884.0,16089459.0
2016-07-01,9400,9550,9310,9530,7515,153333.0,16089459.0
2016-07-04,9340,9460,9320,9360,7809,150597.0,16089459.0
2016-07-05,9450,9450,9180,9260,12445,148988.0,16089459.0
2016-07-06,9260,9260,9030,9140,19131,147058.0,16089459.0
2016-07-07,9140,9250,9050,9190,7521,147862.0,16089459.0
2016-07-08,9250,9250,9040,9160,11254,147379.0,16089459.0
2016-07-11,9160,9200,9100,9170,8106,147540.0,16089459.0
2016-07-12,9170,9190,9020,9170,28650,147540.0,16089459.0
2016-07-13,9190,9250,9090,9140,8092,147058.0,16089459.0
2016-07-14,9140,9160,9060,9120,7425,146736.0,16089459.0
2016-07-15,9180,9180,9060,9120,13102,146736.0,16089459.0
2016-07-18,9160,9200,9130,9160,14112,147379.0,16089459.0
2016-07-19,9160,9160,9110,9150,7164,147219.0,16089459.0
2016-07-20,9100,9180,9070,9090,12304,146253.0,16089459.0
2016-07-21,9090,9130,9060,9100,6291,146414.0,16089459.0
2016-07-22,9170,9170,9090,9120,6782,146736.0,16089459.0
2016-07-25,9120,9140,9050,9080,11691,146092.0,16089459.0
2016-07-26,9110,9190,9050,9150,21394,147219.0,16089459.0
2016-07-27,9150,9220,9150,9210,7041,148184.0,16089459.0
2016-07-28,9240,9280,9150,9220,14628,148345.0,16089459.0
2016-07-29,9210,9500,9180,9490,37085,152689.0,16089459.0
2016-08-01,9490,9600,9380,9600,22891,154459.0,16089459.0
2016-08-02,9510,9650,9410,9440,6838,151884.0,16089459.0
2016-08-03,9490,9490,9280,9470,15822,152367.0,16089459.0
2016-08-04,9470,9570,9460,9570,5113,153976.0,16089459.0
2016-08-05,9420,9610,9420,9600,8864,154459.0,16089459.0
2016-08-08,9450,9610,9380,9520,8404,153172.0,16089459.0
2016-08-09,9430,9510,9380,9500,6485,152850.0,16089459.0
2016-08-10,9550,9560,9290,9290,34183,149471.0,16089459.0
2016-08-11,9270,9300,9190,9230,15136,148506.0,16089459.0
2016-08-12,9230,9230,9100,9170,32302,147540.0,16089459.0
2016-08-16,9170,9220,9120,9140,19211,147058.0,16089459.0
2016-08-17,9200,9200,9110,9140,9140,147058.0,16089459.0
2016-08-18,9110,9180,9100,9140,28231,147058.0,16089459.0
2016-08-19,9150,9190,9050,9190,25132,147862.0,16089459.0
2016-08-22,9100,9100,9040,9070,20686,145931.0,16089459.0
2016-08-23,9070,9100,9040,9100,8216,146414.0,16089459.0
2016-08-24,9120,9160,9070,9150,6745,147219.0,16089459.0
2016-08-25,9150,9170,9090,9120,10272,146736.0,16089459.0
2016-08-26,9080,9150,9070,9110,8902,146575.0,16089459.0
2016-08-29,9160,9160,9040,9100,18630,146414.0,16089459.0
2016-08-30,9100,9130,9050,9110,3794,146575.0,16089459.0
2016-08-31,9110,9110,9040,9100,6875,146414.0,16089459.0
2016-09-01,9100,9130,9050,9110,5087,146575.0,16089459.0
2016-09-02,9110,9120,9000,9100,18193,146414.0,16089459.0
2016-09-05,9100,9210,9020,9060,26827,145770.0,16089459.0
2016-09-06,9120,9120,9020,9100,16036,146414.0,16089459.0
2016-09-07,9050,9100,9020,9080,18169,146092.0,16089459.0
2016-09-08,9080,9080,9000,9050,16237,145610.0,16089459.0
2016-09-09,9010,9070,9010,9060,12634,145770.0,16089459.0
2016-09-12,9020,9110,9020,9060,22444,145770.0,16089459.0
2016-09-13,9080,9120,8580,9100,20219,146414.0,16089459.0
2016-09-19,9100,9180,9050,9110,7541,146575.0,16089459.0
2016-09-20,9060,9120,9050,9120,4792,146736.0,16089459.0
2016-09-21,9070,9160,9060,9160,9110,147379.0,16089459.0
2016-09-22,9080,9160,9080,9160,6805,147379.0,16089459.0
2016-09-23,9140,9140,9060,9140,4365,147058.0,16089459.0
2016-09-26,9080,9140,9080,9140,4310,147058.0,16089459.0
2016-09-27,9090,9180,9070,9170,7069,147540.0,16089459.0
2016-09-28,9170,9190,9090,9190,3768,147862.0,16089459.0
2016-09-29,9190,9200,9120,9200,4322,148023.0,16089459.0
2016-09-30,9200,9200,9080,9170,4389,147540.0,16089459.0
2016-10-04,9190,9230,9100,9180,5809,147701.0,16089459.0
2016-10-05,9180,11250,9110,9600,434008,154459.0,16089459.0
2016-10-06,9790,10600,9630,10100,319411,162504.0,16089459.0
2016-10-07,10050,10100,9600,9700,91035,156068.0,16089459.0
2016-10-10,9700,9830,9430,9570,76858,153976.0,16089459.0
2016-10-11,9510,9640,9360,9390,43123,151080.0,16089459.0
2016-10-12,9320,9500,9300,9440,19863,151884.0,16089459.0
2016-10-13,9430,9450,9230,9300,25485,149632.0,16089459.0
2016-10-14,9410,11150,9350,9610,1700139,154620.0,16089459.0
2016-10-17,9610,9690,9320,9350,144831,150436.0,16089459.0
2016-10-18,9400,9540,9250,9510,102529,153011.0,16089459.0
2016-10-19,9580,9850,9450,9830,85389,158159.0,16089459.0
2016-10-20,9800,10000,9580,9620,72723,154781.0,16089459.0
2016-10-21,9620,10150,9590,9700,98506,156068.0,16089459.0
2016-10-24,9760,10100,9650,9810,150471,157838.0,16089459.0
2016-10-25,9970,9970,9680,9950,61750,160090.0,16089459.0
2016-10-26,9950,9950,9460,9600,72621,154459.0,16089459.0
2016-10-27,9600,9600,9380,9400,54955,151241.0,16089459.0
2016-10-28,9470,9550,9370,9510,48512,153011.0,16089459.0
2016-10-31,9450,9450,9220,9230,53303,148506.0,16089459.0
2016-11-01,9100,9350,9010,9060,44635,145770.0,16089459.0
2016-11-02,9060,9170,8870,8880,58244,142874.0,16089459.0
2016-11-03,8870,9000,8810,8880,29345,142874.0,16089459.0
2016-11-04,8900,10850,8900,9440,1550271,151884.0,16089459.0
2016-11-07,9430,9540,9250,9330,262261,150115.0,16089459.0
2016-11-08,9400,9410,9290,9350,78886,150436.0,16089459.0
2016-11-09,9370,9450,8920,9130,146440,146897.0,16089459.0
2016-11-10,9240,9420,9140,9300,61425,149632.0,16089459.0
2016-11-11,9490,9900,9340,9820,170634,157998.0,16089459.0
2016-11-14,9940,9940,9620,9820,35273,157998.0,16089459.0
2016-11-15,9750,9820,9560,9770,27639,157194.0,16089459.0
2016-11-16,9710,9870,9710,9840,24110,158320.0,16089459.0
2016-11-17,9900,9940,9700,9870,37193,158803.0,16089459.0
2016-11-18,9910,9910,9720,9870,32222,158803.0,16089459.0
2016-11-21,9850,9930,9700,9700,13016,156068.0,16089459.0
2016-11-22,9660,9850,9660,9680,11154,155746.0,16089459.0
2016-11-23,9870,10850,9600,9690,668702,155907.0,16089459.0
2016-11-24,9700,9740,9430,9590,45437,154298.0,16089459.0
2016-11-25,9690,9930,9550,9850,25542,158481.0,16089459.0
2016-11-28,9760,10000,9710,9990,23761,160734.0,16089459.0
2016-11-29,10050,10400,9900,10050,68001,161699.0,16089459.0
2016-11-30,10050,10150,9850,9960,20507,160251.0,16089459.0
2016-12-01,9950,10050,9830,9960,19001,160251.0,16089459.0
2016-12-02,9880,9960,9530,9680,35044,155746.0,16089459.0
2016-12-05,10200,10700,9630,9630,386961,154941.0,16089459.0
2016-12-06,9600,9810,9600,9700,26893,156068.0,16089459.0
2016-12-07,9770,9770,9600,9650,36648,155263.0,16089459.0
2016-12-08,9700,9780,9550,9720,13937,156390.0,16089459.0
2016-12-09,9730,9750,9580,9640,16157,155102.0,16089459.0
2016-12-12,9720,9890,9640,9890,20544,159125.0,16089459.0
2016-12-13,9940,10000,9760,10000,28083,160895.0,16089459.0
2016-12-14,9950,10150,9770,9870,28639,158803.0,16089459.0
2016-12-15,9870,9880,9730,9730,10972,156550.0,16089459.0
2016-12-16,9670,9760,9610,9680,14645,155746.0,16089459.0
2016-12-19,9750,9870,9700,9850,17250,158481.0,16089459.0
2016-12-20,9880,10000,9850,9850,25697,158481.0,16089459.0
2016-12-21,9890,10000,9800,10000,29268,160895.0,16089459.0
2016-12-22,10100,10150,9910,10150,20633,163308.0,16089459.0
2016-12-23,10050,10200,9870,9950,16485,160090.0,16089459.0
2016-12-26,9870,10050,9780,9840,16219,158320.0,16089459.0
2016-12-27,9900,10150,9780,9950,46927,160090.0,16089459.0
2016-12-28,10000,10050,9870,10000,12024,160895.0,16089459.0
2016-12-29,10050,10050,9890,10000,7141,160895.0,16089459.0
2017-01-02,9990,10050,9880,9950,17238,160090.0,16089459.0
2017-01-03,9850,10050,9850,10000,9899,160895.0,16089459.0
2017-01-04,10050,10050,9920,9960,14944,160251.0,16089459.0
2017-01-05,9940,9940,9830,9860,20772,158642.0,16089459.0
2017-01-06,9850,9930,9750,9850,11735,158481.0,16089459.0
2017-01-09,9890,9890,9690,9760,16820,157033.0,16089459.0
2017-01-10,9810,9810,9500,9570,24272,153976.0,16089459.0
2017-01-11,9670,9670,9490,9560,11309,153815.0,16089459.0
2017-01-12,9560,9620,9510,9550,8547,153654.0,16089459.0
2017-01-13,9550,9700,9550,9690,12227,155907.0,16089459.0
2017-01-16,9800,9800,9560,9720,16913,156390.0,16089459.0
2017-01-17,9720,9770,9530,9710,12886,156229.0,16089459.0
2017-01-18,9700,9740,9600,9730,14093,156550.0,16089459.0
2017-01-19,9640,9710,9590,9690,9243,155907.0,16089459.0
2017-01-20,9720,9720,9390,9600,26053,154459.0,16089459.0
2017-01-23,9600,9600,9400,9570,13487,153976.0,16089459.0
2017-01-24,9570,9570,9280,9310,27376,149793.0,16089459.0
2017-01-25,9280,9400,9200,9200,22059,148023.0,16089459.0
2017-01-26,9160,9350,9140,9350,13389,150436.0,16089459.0
2017-01-31,9250,9340,9140,9290,13293,149471.0,16089459.0
2017-02-01,9260,9300,9110,9280,9658,149310.0,16089459.0
2017-02-02,9240,9470,9110,9400,32687,151241.0,16089459.0
2017-02-03,9430,9460,9160,9340,18657,150276.0,16089459.0
2017-02-06,9360,9360,9210,9220,4017,148345.0,16089459.0
2017-02-07,9250,9500,9170,9270,24745,149149.0,16089459.0
2017-02-08,9340,9350,9120,9230,10565,148506.0,16089459.0
2017-02-09,9230,9490,9110,9180,53519,147701.0,16089459.0
2017-02-10,9150,9210,9140,9150,16208,147219.0,16089459.0
2017-02-13,9160,9250,9150,9240,9414,148667.0,16089459.0
2017-02-14,9240,9250,9130,9200,12077,148023.0,16089459.0
2017-02-15,9200,9240,9150,9200,7272,148023.0,16089459.0
2017-02-16,9200,9230,9120,9160,15700,147379.0,16089459.0
2017-02-17,9220,9300,9040,9060,30487,145770.0,16089459.0
2017-02-20,9110,9120,9040,9090,7104,146253.0,16089459.0
2017-02-21,9070,9230,9030,9210,18367,148184.0,16089459.0
2017-02-22,9150,9240,9130,9140,5865,147058.0,16089459.0
2017-02-23,9180,9220,9060,9090,8510,146253.0,16089459.0
2017-02-24,9150,9190,9030,9110,11762,146575.0,16089459.0
2017-02-27,9120,9200,9070,9080,4427,146092.0,16089459.0
2017-02-28,9110,9160,9070,9100,4733,146414.0,16089459.0
2017-03-02,9080,9150,9060,9140,7591,147058.0,16089459.0
2017-03-03,9140,9140,8990,9090,8157,146253.0,16089459.0
2017-03-06,9090,9120,8950,8980,17628,144483.0,16089459.0
2017-03-07,9030,9040,8950,8970,10673,144322.0,16089459.0
2017-03-08,9020,9220,8950,9200,13736,148023.0,16089459.0
2017-03-09,9200,9200,9120,9160,6658,147379.0,16089459.0
2017-03-10,9200,9200,9030,9080,6638,146092.0,16089459.0
2017-03-13,9130,9130,9060,9100,5452,146414.0,16089459.0
2017-03-14,9100,9180,9010,9150,15434,147219.0,16089459.0
2017-03-15,9150,9150,8950,8960,41540,144162.0,16089459.0
2017-03-16,8960,9040,8880,8950,19495,144001.0,16089459.0
2017-03-17,8980,8990,8880,8920,10484,143518.0,16089459.0
2017-03-20,8920,9000,8850,8870,24086,142714.0,16089459.0
2017-03-21,8940,8940,8630,8700,35077,139978.0,16089459.0
2017-03-22,8690,8740,8570,8710,34810,140139.0,16089459.0
2017-03-23,8710,8900,8670,8680,27644,139657.0,16089459.0
2017-03-24,8680,8820,8680,8700,5915,139978.0,16089459.0
2017-03-27,8720,8770,8680,8750,5868,140783.0,16089459.0
2017-03-28,8800,8810,8660,8750,10099,140783.0,16089459.0
2017-03-29,8750,8770,8690,8760,11695,140944.0,16089459.0
2017-03-30,8760,8830,8660,8730,9654,140461.0,16089459.0
2017-03-31,8750,8760,8690,8750,3648,140783.0,16089459.0
2017-04-03,8770,8850,8750,8800,7417,141587.0,16089459.0
2017-04-04,8830,9000,8810,8920,17947,143518.0,16089459.0
2017-04-05,8990,8990,8880,8930,8081,143679.0,16089459.0
2017-04-06,8990,8990,8860,8940,5870,143840.0,16089459.0
2017-04-07,8940,8980,8870,8950,10501,144001.0,16089459.0
2017-04-10,8960,8960,8850,8900,14843,143196.0,16089459.0
2017-04-11,8920,9040,8880,9000,19647,144805.0,16089459.0
2017-04-12,9020,9040,8930,9020,23288,145127.0,16089459.0
2017-04-13,8930,9440,8930,9150,56316,147219.0,16089459.0
2017-04-14,9150,9230,9010,9010,9288,144966.0,16089459.0
2017-04-17,9010,9080,9000,9020,3749,145127.0,16089459.0
2017-04-18,9070,9140,9010,9090,5889,146253.0,16089459.0
2017-04-19,9090,9190,9080,9130,6679,146897.0,16089459.0
2017-04-20,9180,9180,9070,9150,2236,147219.0,16089459.0
2017-04-21,9120,9170,9070,9130,6200,146897.0,16089459.0
2017-04-24,9160,9230,9070,9080,7991,146092.0,16089459.0
2017-04-25,9110,9150,9020,9140,14257,147058.0,16089459.0
2017-04-26,9190,9230,9080,9140,4730,147058.0,16089459.0
2017-04-27,9140,9170,9070,9070,9249,145931.0,16089459.0
2017-04-28,9120,9140,9000,9050,19912,145610.0,16089459.0
2017-05-02,9050,9080,8970,9010,20691,144966.0,16089459.0
2017-05-04,9020,9020,8950,8970,12967,144322.0,16089459.0
2017-05-08,9410,10950,9110,9120,2162492,146736.0,16089459.0
2017-05-10,9150,9200,8920,8940,344188,143840.0,16089459.0
2017-05-11,8980,9030,8850,8850,95915,142392.0,16089459.0
2017-05-12,8780,8870,8760,8790,64378,141426.0,16089459.0
2017-05-15,8780,8830,8760,8770,22417,141105.0,16089459.0
2017-05-16,8790,8980,8770,8920,34991,143518.0,16089459.0
2017-05-17,8920,8950,8860,8910,22790,143357.0,16089459.0
2017-05-18,8790,8910,8770,8870,30011,142714.0,16089459.0
2017-05-19,8910,9020,8850,8930,36144,143679.0,16089459.0
2017-05-22,9030,9060,8930,9040,32774,145449.0,16089459.0
2017-05-23,8990,9140,8990,9120,37669,146736.0,16089459.0
2017-05-24,9120,9180,9040,9150,24543,147219.0,16089459.0
2017-05-25,9180,9380,9150,9280,58014,149310.0,16089459.0
2017-05-26,9390,9570,9300,9460,63176,152206.0,16089459.0
2017-05-29,9550,9650,9460,9480,62666,152528.0,16089459.0
2017-05-30,9600,9620,9440,9520,23002,153172.0,16089459.0
2017-05-31,9580,9580,9430,9520,28034,153172.0,16089459.0
2017-06-01,9480,9560,9410,9510,24596,153011.0,16089459.0
2017-06-02,9510,9690,9440,9650,43446,155263.0,16089459.0
2017-06-05,9730,9730,9600,9700,30310,156068.0,16089459.0
2017-06-07,9700,9830,9620,9810,32372,157838.0,16089459.0
2017-06-08,9840,9910,9730,9830,37197,158159.0,16089459.0
2017-06-09,9830,9960,9760,9900,25912,159286.0,16089459.0
2017-06-12,9960,9960,9850,9920,27821,159607.0,16089459.0
2017-06-13,9920,9990,9890,9990,40820,160734.0,16089459.0
2017-06-14,10100,10100,9880,9900,21779,159286.0,16089459.0
2017-06-15,9900,9900,9680,9720,27025,156390.0,16089459.0
2017-06-16,9700,10500,9620,9650,168846,155263.0,16089459.0
2017-06-19,9660,12050,9540,11000,3832419,176984.0,16089459.0
2017-06-20,10900,10950,9850,9890,1037597,159125.0,16089459.0
2017-06-21,9810,9870,9440,9440,364562,151884.0,16089459.0
2017-06-22,9400,9660,9350,9500,250035,152850.0,16089459.0
2017-06-23,9540,9650,9410,9480,98027,152528.0,16089459.0
2017-06-26,9430,9490,9370,9410,77808,151402.0,16089459.0
2017-06-27,9350,9460,9330,9390,44980,151080.0,16089459.0
2017-06-28,9390,9460,9340,9370,43713,150758.0,16089459.0
2017-06-29,9450,9530,9370,9400,43775,151241.0,16089459.0
2017-06-30,9410,9590,9250,9260,80746,148988.0,16089459.0
2017-07-03,9260,9340,9210,9300,59169,149632.0,16089459.0
2017-07-04,9310,9390,9270,9300,32745,149632.0,16089459.0
2017-07-05,9390,9390,9300,9360,22913,150597.0,16089459.0
2017-07-06,9370,9450,9370,9410,23740,151402.0,16089459.0
2017-07-07,9480,9480,9300,9300,20310,149632.0,16089459.0
2017-07-10,9370,9370,9250,9300,24145,149632.0,16089459.0
2017-07-11,9350,9350,9270,9340,22398,150276.0,16089459.0
2017-07-12,9310,9370,9310,9330,19028,150115.0,16089459.0
2017-07-13,9330,9350,9050,9070,113762,145931.0,16089459.0
2017-07-14,9130,9130,9010,9120,28058,146736.0,16089459.0
2017-07-17,9110,9190,8990,9170,13819,147540.0,16089459.0
2017-07-18,9170,9200,9150,9190,20644,147862.0,16089459.0
2017-07-19,9190,9240,9150,9200,19657,148023.0,16089459.0
2017-07-20,9220,9240,9070,9170,19955,147540.0,16089459.0
2017-07-21,9170,9230,9150,9220,16964,148345.0,16089459.0
2017-07-24,9280,9280,9150,9230,12690,148506.0,16089459.0
2017-07-25,9260,9260,9130,9160,13480,147379.0,16089459.0
2017-07-26,9200,9200,9080,9110,24624,146575.0,16089459.0
2017-07-27,9150,9160,9100,9110,8023,146575.0,16089459.0
2017-07-28,9110,9180,8960,9070,29441,145931.0,16089459.0
2017-07-31,9100,9110,9010,9080,11950,146092.0,16089459.0
2017-08-01,9100,9120,9060,9080,20592,146092.0,16089459.0
2017-08-02,9080,9220,9080,9210,24018,148184.0,16089459.0
2017-08-03,9210,9210,9070,9130,14142,146897.0,16089459.0
2017-08-04,9160,9180,9040,9150,24767,147219.0,16089459.0
2017-08-07,9100,9180,9100,9180,5677,147701.0,16089459.0
2017-08-08,9160,9180,9110,9160,6384,147379.0,16089459.0
2017-08-09,9120,9160,8980,9040,47731,145449.0,16089459.0
2017-08-10,8960,9040,8870,8990,53019,144644.0,16089459.0
2017-08-11,8970,8990,8850,8900,22884,143196.0,16089459.0
2017-08-14,8930,9070,8920,9050,14936,145610.0,16089459.0
2017-08-16,9000,9040,8990,9040,15414,145449.0,16089459.0
2017-08-17,9000,9050,8880,8880,31093,142874.0,16089459.0
2017-08-18,8890,8910,8820,8830,29522,142070.0,16089459.0
2017-08-21,8830,8970,8820,8860,29076,142553.0,16089459.0
2017-08-22,8950,8980,8850,8910,10288,143357.0,16089459.0
2017-08-23,8920,8940,8840,8910,17881,143357.0,16089459.0
2017-08-24,8910,8920,8820,8870,10768,142714.0,16089459.0
2017-08-25,8840,8880,8790,8870,20441,142714.0,16089459.0
2017-08-28,8890,8890,8830,8880,10791,142874.0,16089459.0
2017-08-29,8880,8950,8860,8920,8372,143518.0,16089459.0
2017-08-30,8930,8930,8850,8870,10968,142714.0,16089459.0
2017-08-31,8920,8920,8460,8750,37109,140783.0,16089459.0
2017-09-01,8790,8840,8700,8720,43326,140300.0,16089459.0
2017-09-04,8680,8710,8640,8690,19076,139817.0,16089459.0
2017-09-05,8750,8760,8500,8580,31882,138048.0,16089459.0
2017-09-06,8580,8580,8400,8410,41317,135312.0,16089459.0
2017-09-07,8420,8580,8420,8560,24199,137726.0,16089459.0
2017-09-08,8600,8620,8470,8520,24280,137082.0,16089459.0
2017-09-11,8540,8560,8450,8550,24991,137565.0,16089459.0
2017-09-12,8550,8560,8500,8540,14541,137404.0,16089459.0
2017-09-13,8580,8650,8540,8620,16329,138691.0,16089459.0
2017-09-14,8660,9150,8590,8750,63277,140783.0,16089459.0
2017-09-15,8750,8930,8700,8890,18003,143035.0,16089459.0
2017-09-18,8940,8950,8780,8840,14560,142231.0,16089459.0
2017-09-19,8840,8850,8740,8800,17469,141587.0,16089459.0
2017-09-20,8750,8850,8750,8810,12208,141748.0,16089459.0
