제일기획(030000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,3409,3610,3329,3526,60060,404485.0,4601649.0
2000-09-20,3574,3706,3570,3670,30713,421051.0,4601649.0
2000-09-21,3668,3828,3588,3771,48190,432555.0,4601649.0
2000-09-22,3730,3810,3610,3618,82563,415069.0,4601649.0
2000-09-25,3670,3770,3638,3670,19914,421051.0,4601649.0
2000-09-26,3648,3808,3628,3763,42480,431635.0,4601649.0
2000-09-27,3728,3828,3728,3791,45140,434856.0,4601649.0
2000-09-28,3776,3857,3768,3803,21170,436236.0,4601649.0
2000-09-29,3808,3808,3752,3771,13150,432555.0,4601649.0
2000-10-02,3728,3768,3648,3731,10540,427953.0,4601649.0
2000-10-04,3728,3728,3608,3691,20690,423352.0,4601649.0
2000-10-05,3688,3820,3648,3791,17440,434856.0,4601649.0
2000-10-06,3708,3768,3652,3751,14010,430254.0,4601649.0
2000-10-09,3750,3750,3614,3650,19680,418750.0,4601649.0
2000-10-10,3650,3770,3578,3610,13550,414148.0,4601649.0
2000-10-11,3491,3524,3435,3450,32870,395742.0,4601649.0
2000-10-12,3287,3403,3142,3145,72380,360769.0,4601649.0
2000-10-13,3010,3010,2729,2736,91591,313832.0,4601649.0
2000-10-16,2960,2988,2888,2936,83350,336841.0,4601649.0
2000-10-17,2948,3008,2852,2892,53170,331779.0,4601649.0
2000-10-18,2645,2757,2613,2708,62590,310611.0,4601649.0
2000-10-19,2625,2926,2625,2700,58660,309691.0,4601649.0
2000-10-20,2806,3078,2806,3081,117368,353407.0,4601649.0
2000-10-23,3209,3277,3092,3185,80260,365371.0,4601649.0
2000-10-24,3167,3287,2830,3137,60850,359849.0,4601649.0
2000-10-25,3195,3195,3090,3145,33670,360769.0,4601649.0
2000-10-26,3128,3229,3068,3201,50420,367212.0,4601649.0
2000-10-27,3102,3247,3046,3049,33830,349725.0,4601649.0
2000-10-30,3048,3048,2771,2848,31250,326717.0,4601649.0
2000-10-31,2767,2928,2703,2928,51550,335920.0,4601649.0
2000-11-01,2932,3285,2888,3273,145030,375495.0,4601649.0
2000-11-02,3205,3329,3148,3209,46670,368132.0,4601649.0
2000-11-03,3251,3487,3211,3370,97250,386539.0,4601649.0
2000-11-06,3407,3471,3359,3426,71780,392981.0,4601649.0
2000-11-07,3425,3453,3245,3289,26780,377335.0,4601649.0
2000-11-08,3319,3423,3191,3390,41330,388839.0,4601649.0
2000-11-09,3311,3479,3311,3450,25670,395742.0,4601649.0
2000-11-10,3387,3439,3223,3390,69620,388839.0,4601649.0
2000-11-13,3365,3365,3189,3189,28712,365831.0,4601649.0
2000-11-14,3189,3269,3189,3213,16531,368592.0,4601649.0
2000-11-15,3249,3281,3229,3261,48532,374114.0,4601649.0
2000-11-16,3261,3289,3261,3277,24391,375955.0,4601649.0
2000-11-17,3277,3277,3173,3213,16720,368592.0,4601649.0
2000-11-20,3128,3249,3128,3169,22535,363530.0,4601649.0
2000-11-21,3169,3237,3088,3197,24946,366751.0,4601649.0
2000-11-22,3197,3209,3128,3177,12890,364451.0,4601649.0
2000-11-23,3159,3159,3038,3089,14650,354327.0,4601649.0
2000-11-24,3086,3122,2986,3009,16030,345124.0,4601649.0
2000-11-27,3078,3086,3006,3049,22403,349725.0,4601649.0
2000-11-28,3046,3078,2946,2981,19030,341903.0,4601649.0
2000-11-29,2980,2980,2840,2892,20750,331779.0,4601649.0
2000-11-30,2886,2886,2585,2704,78043,310151.0,4601649.0
2000-12-01,2667,2888,2543,2888,95720,331319.0,4601649.0
2000-12-04,2806,2806,2697,2712,37920,311071.0,4601649.0
2000-12-05,2721,2765,2601,2688,60481,308310.0,4601649.0
2000-12-06,2806,2874,2725,2760,99430,316593.0,4601649.0
2000-12-07,2757,2802,2677,2688,33550,308310.0,4601649.0
2000-12-08,2685,2765,2669,2712,31530,311071.0,4601649.0
2000-12-11,2729,2781,2725,2728,39661,312912.0,4601649.0
2000-12-12,2765,2765,2669,2696,48250,309231.0,4601649.0
2000-12-13,2697,2741,2649,2744,41380,314753.0,4601649.0
2000-12-14,2741,2773,2693,2744,36550,314753.0,4601649.0
2000-12-15,2741,2874,2741,2768,75833,317514.0,4601649.0
2000-12-18,2765,2842,2705,2708,30363,310611.0,4601649.0
2000-12-19,2785,2785,2661,2668,23430,306010.0,4601649.0
2000-12-20,2663,2663,2543,2567,59330,294506.0,4601649.0
2000-12-21,2519,2587,2467,2527,37408,289904.0,4601649.0
2000-12-22,2607,2619,2511,2527,25012,289904.0,4601649.0
2000-12-26,2567,2587,2487,2487,31840,285302.0,4601649.0
2001-01-02,2527,2563,2426,2523,16000,289444.0,4601649.0
2001-01-03,2467,2603,2455,2595,36330,297727.0,4601649.0
2001-01-04,2645,2765,2617,2672,66110,306470.0,4601649.0
2001-01-05,2705,2781,2669,2764,64821,317054.0,4601649.0
2001-01-08,2727,2844,2727,2844,47629,326257.0,4601649.0
2001-01-09,2779,2876,2779,2868,41430,329018.0,4601649.0
2001-01-10,2868,2996,2848,2920,80300,335000.0,4601649.0
2001-01-11,3004,3004,2892,2892,50990,331779.0,4601649.0
2001-01-12,2930,3146,2926,3149,71300,361229.0,4601649.0
2001-01-15,3148,3309,3128,3213,64184,368592.0,4601649.0
2001-01-16,3213,3249,3092,3169,31459,363530.0,4601649.0
2001-01-17,3106,3203,3014,3049,20120,349725.0,4601649.0
2001-01-18,3088,3229,3016,3169,33333,363530.0,4601649.0
2001-01-19,3189,3277,3132,3209,59450,368132.0,4601649.0
2001-01-22,3229,3261,3169,3209,50250,368132.0,4601649.0
2001-01-26,3243,3483,3211,3402,110100,390220.0,4601649.0
2001-01-29,3399,3487,3343,3466,47830,397582.0,4601649.0
2001-01-30,3487,3528,3347,3350,40360,384238.0,4601649.0
2001-01-31,3375,3487,3367,3470,48035,398043.0,4601649.0
2001-02-01,3487,3508,3407,3418,19670,392060.0,4601649.0
2001-02-02,3415,3463,3347,3370,21683,386539.0,4601649.0
2001-02-05,3349,3409,3289,3297,29720,378256.0,4601649.0
2001-02-06,3289,3349,3289,3309,20570,379636.0,4601649.0
2001-02-07,3327,3355,3287,3330,10460,381937.0,4601649.0
2001-02-08,3307,3407,3307,3410,9730,391140.0,4601649.0
2001-02-09,3387,3407,3287,3342,11231,383317.0,4601649.0
2001-02-12,3347,3447,3267,3450,26700,395742.0,4601649.0
2001-02-13,3443,3487,3411,3486,12020,399883.0,4601649.0
2001-02-14,3487,3487,3395,3454,9060,396202.0,4601649.0
2001-02-15,3493,3570,3469,3530,43160,404945.0,4601649.0
2001-02-16,3608,3869,3596,3751,36590,430254.0,4601649.0
2001-02-19,3768,4210,3708,4052,57980,464767.0,4601649.0
2001-02-20,4089,4210,4009,4052,28936,464767.0,4601649.0
2001-02-21,4029,4049,3929,4052,29280,464767.0,4601649.0
2001-02-22,4009,4210,4009,4112,51840,471669.0,4601649.0
2001-02-23,4109,4169,4029,4092,10140,469368.0,4601649.0
2001-02-26,4069,4109,3953,4052,24380,464767.0,4601649.0
2001-02-27,4049,4109,3969,4052,46170,464767.0,4601649.0
2001-02-28,4131,4372,4051,4212,10941,483173.0,4601649.0
2001-03-02,4230,4250,4029,4072,11400,467067.0,4601649.0
2001-03-05,4071,4272,4071,4212,13917,483173.0,4601649.0
2001-03-06,4372,4372,4111,4232,11992,485474.0,4601649.0
2001-03-07,4270,4571,4250,4413,76267,506181.0,4601649.0
2001-03-08,4372,4452,4292,4332,111690,496978.0,4601649.0
2001-03-09,4332,4332,4151,4212,17536,483173.0,4601649.0
2001-03-12,4171,4272,4171,4212,15076,483173.0,4601649.0
2001-03-13,4129,4129,3969,4052,10000,464767.0,4601649.0
2001-03-14,4089,4129,4049,4092,14000,469368.0,4601649.0
2001-03-15,3951,4051,3851,4011,11180,460165.0,4601649.0
2001-03-16,4009,4109,4009,4072,12670,467067.0,4601649.0
2001-03-19,4049,4129,3985,4072,14510,467067.0,4601649.0
2001-03-20,4049,4149,3997,4152,13180,476271.0,4601649.0
2001-03-21,4049,4109,4009,4072,19510,467067.0,4601649.0
2001-03-22,4069,4069,3953,4072,29850,467067.0,4601649.0
2001-03-23,4009,4069,4009,4052,21415,464767.0,4601649.0
2001-03-26,4071,4071,3931,4003,14270,459245.0,4601649.0
2001-03-27,3889,3969,3427,3450,112580,395742.0,4601649.0
2001-03-28,3449,3449,3225,3289,159958,377335.0,4601649.0
2001-03-29,3285,3385,3217,3305,73815,379176.0,4601649.0
2001-03-30,3293,3345,3229,3301,41080,378716.0,4601649.0
2001-04-02,3247,3359,3227,3346,15330,383778.0,4601649.0
2001-04-03,3225,3329,3225,3297,9491,378256.0,4601649.0
2001-04-04,3269,3309,3233,3289,8570,377335.0,4601649.0
2001-04-06,3335,3379,3319,3330,38261,381937.0,4601649.0
2001-04-09,3327,3403,3327,3350,26310,384238.0,4601649.0
2001-04-10,3349,3361,3277,3289,18330,377335.0,4601649.0
2001-04-11,3289,3357,3269,3313,52050,380096.0,4601649.0
2001-04-12,3313,3329,3273,3289,31750,377335.0,4601649.0
2001-04-13,3289,3309,3257,3273,9110,375495.0,4601649.0
2001-04-16,3273,3281,3209,3209,24703,368132.0,4601649.0
2001-04-17,3209,3257,3209,3249,15700,372734.0,4601649.0
2001-04-18,3249,3281,3245,3277,24390,375955.0,4601649.0
2001-04-19,3329,3413,3277,3321,58853,381017.0,4601649.0
2001-04-20,3347,3367,3307,3350,31816,384238.0,4601649.0
2001-04-23,3351,3403,3347,3378,21790,387459.0,4601649.0
2001-04-24,3367,3367,3327,3358,20810,385158.0,4601649.0
2001-04-25,3329,3337,3273,3297,49133,378256.0,4601649.0
2001-04-26,3309,3329,3289,3289,25110,377335.0,4601649.0
2001-04-27,3277,3289,3253,3289,16170,377335.0,4601649.0
2001-04-30,3323,3359,3287,3362,19480,385618.0,4601649.0
2001-05-02,3389,3570,3349,3522,75992,404025.0,4601649.0
2001-05-03,3469,3546,3453,3506,34670,402184.0,4601649.0
2001-05-04,3504,3772,3504,3731,81455,427953.0,4601649.0
2001-05-07,3748,3844,3668,3771,51050,432555.0,4601649.0
2001-05-08,3810,4332,3810,4212,118612,483173.0,4601649.0
2001-05-09,4210,4310,4009,4172,41460,478571.0,4601649.0
2001-05-10,4230,4310,4029,4092,27513,469368.0,4601649.0
2001-05-11,4210,4450,4089,4413,62960,506181.0,4601649.0
2001-05-14,4410,4450,4290,4413,24694,506181.0,4601649.0
2001-05-15,4312,4332,4212,4272,22690,490076.0,4601649.0
2001-05-16,4272,4352,4212,4332,37690,496978.0,4601649.0
2001-05-17,4332,4332,4171,4252,25030,487775.0,4601649.0
2001-05-18,4250,4250,4029,4172,15260,478571.0,4601649.0
2001-05-21,4169,4290,3889,4172,24510,478571.0,4601649.0
2001-05-22,4169,4210,4049,4092,37630,469368.0,4601649.0
2001-05-23,4171,4332,4171,4332,21601,496978.0,4601649.0
2001-05-24,4210,4450,4210,4453,19730,510783.0,4601649.0
2001-05-25,4450,4571,4330,4413,19730,506181.0,4601649.0
2001-05-28,4210,4410,4210,4413,9660,506181.0,4601649.0
2001-05-29,4372,4693,4312,4573,24330,524588.0,4601649.0
2001-05-30,4492,4613,4452,4573,18320,524588.0,4601649.0
2001-05-31,4470,4591,4370,4393,32770,503881.0,4601649.0
2001-06-01,4490,4510,4370,4493,18220,515385.0,4601649.0
2001-06-04,4492,4733,4412,4693,24690,538393.0,4601649.0
2001-06-05,4713,4853,4412,4633,46690,531490.0,4601649.0
2001-06-07,4731,4811,4530,4734,35780,542995.0,4601649.0
2001-06-08,4912,4912,4671,4754,17883,545295.0,4601649.0
2001-06-11,4733,4773,4633,4673,13910,536092.0,4601649.0
2001-06-12,4673,4673,4512,4553,9210,522287.0,4601649.0
2001-06-13,4490,4611,4490,4533,7640,519986.0,4601649.0
2001-06-14,4470,4530,4350,4433,39440,508482.0,4601649.0
2001-06-15,4372,4372,4191,4312,49010,494677.0,4601649.0
2001-06-18,4272,4312,4171,4232,27000,485474.0,4601649.0
2001-06-19,4290,4330,4129,4132,29015,473970.0,4601649.0
2001-06-20,4049,4129,4009,4132,45671,473970.0,4601649.0
2001-06-21,4071,4372,4071,4272,61601,490076.0,4601649.0
2001-06-22,4270,4510,4270,4473,72432,513084.0,4601649.0
2001-06-25,4470,4591,4450,4533,19255,519986.0,4601649.0
2001-06-26,4510,4510,4370,4453,18121,510783.0,4601649.0
2001-06-27,4432,4492,4212,4292,23610,492376.0,4601649.0
2001-06-28,4252,4292,4171,4252,14421,487775.0,4601649.0
2001-06-29,4410,4611,4370,4533,42730,519986.0,4601649.0
2001-07-02,4591,4731,4490,4493,27786,515385.0,4601649.0
2001-07-03,4470,4490,4370,4413,7920,506181.0,4601649.0
2001-07-04,4450,4530,4250,4513,25540,517686.0,4601649.0
2001-07-05,4653,4673,4532,4613,21201,529190.0,4601649.0
2001-07-06,4530,4611,4410,4473,10920,513084.0,4601649.0
2001-07-09,4410,4450,4330,4413,9390,506181.0,4601649.0
2001-07-10,4390,4530,4370,4453,18660,510783.0,4601649.0
2001-07-11,4332,4412,4212,4252,19850,487775.0,4601649.0
2001-07-12,4250,4290,4149,4172,23034,478571.0,4601649.0
2001-07-13,4250,4290,4109,4112,11640,471669.0,4601649.0
2001-07-16,4111,4171,4003,4011,12852,460165.0,4601649.0
2001-07-18,3935,3991,3762,3967,22262,455103.0,4601649.0
2001-07-19,3923,4011,3895,4011,28371,460165.0,4601649.0
2001-07-20,3951,3951,3863,3923,7710,450041.0,4601649.0
2001-07-23,3810,3923,3810,3871,25753,444059.0,4601649.0
2001-07-24,3814,3927,3814,3891,8820,446360.0,4601649.0
2001-07-25,3752,3792,3736,3771,19336,432555.0,4601649.0
2001-07-26,3788,3824,3696,3775,15826,433015.0,4601649.0
2001-07-27,3772,3844,3772,3807,18666,436696.0,4601649.0
2001-07-30,3806,3806,3666,3670,18366,421051.0,4601649.0
2001-07-31,3670,3947,3670,3887,15840,445900.0,4601649.0
2001-08-01,3887,3971,3790,3939,19446,451882.0,4601649.0
2001-08-02,3931,3939,3830,3939,15170,451882.0,4601649.0
2001-08-03,3931,3935,3875,3919,6950,449581.0,4601649.0
2001-08-06,3913,3913,3808,3827,13240,438997.0,4601649.0
2001-08-07,3736,3780,3676,3719,44150,426573.0,4601649.0
2001-08-08,3716,3828,3716,3811,15930,437157.0,4601649.0
2001-08-09,3788,3828,3728,3811,11642,437157.0,4601649.0
2001-08-10,3871,3971,3851,3879,19950,444979.0,4601649.0
2001-08-13,3889,3909,3768,3779,25300,433475.0,4601649.0
2001-08-14,3770,3891,3770,3887,16821,445900.0,4601649.0
2001-08-16,3788,3853,3768,3831,7020,439457.0,4601649.0
2001-08-17,3840,3840,3760,3823,9780,438537.0,4601649.0
2001-08-20,3772,3788,3740,3763,4717,431635.0,4601649.0
2001-08-21,3770,3855,3770,3851,8728,441758.0,4601649.0
2001-08-22,3774,3911,3774,3911,9770,448661.0,4601649.0
2001-08-23,3951,3951,3863,3931,9534,450962.0,4601649.0
2001-08-24,3931,4007,3931,3987,8775,457404.0,4601649.0
2001-08-27,4009,4230,4009,4152,15180,476271.0,4601649.0
2001-08-28,4089,4210,4029,4032,7280,462466.0,4601649.0
2001-08-29,4009,4049,4001,4052,5810,464767.0,4601649.0
2001-08-30,4029,4089,4009,4032,4166,462466.0,4601649.0
2001-08-31,4011,4051,3911,3919,16310,449581.0,4601649.0
2001-09-03,3931,3931,3810,3891,12280,446360.0,4601649.0
2001-09-04,3812,3849,3652,3831,24635,439457.0,4601649.0
2001-09-05,3828,3828,3708,3743,19042,429334.0,4601649.0
2001-09-06,3810,3899,3742,3871,12060,444059.0,4601649.0
2001-09-07,3851,3915,3834,3911,5700,448661.0,4601649.0
2001-09-10,3929,4129,3909,4092,23658,469368.0,4601649.0
2001-09-11,4169,4210,4069,4132,13940,473970.0,4601649.0
2001-09-12,3590,3842,3534,3550,14637,407246.0,4601649.0
2001-09-13,3889,3889,3656,3711,25517,425653.0,4601649.0
2001-09-14,3792,3925,3736,3811,27866,437157.0,4601649.0
2001-09-17,3808,3849,3648,3691,16040,423352.0,4601649.0
2001-09-18,3712,3808,3712,3751,5790,430254.0,4601649.0
2001-09-19,3770,3871,3762,3851,10980,441758.0,4601649.0
2001-09-20,3849,3849,3736,3811,30240,437157.0,4601649.0
2001-09-21,3660,3808,3660,3811,15900,437157.0,4601649.0
2001-09-24,3736,3768,3700,3771,9900,432555.0,4601649.0
2001-09-25,3788,3808,3660,3695,9570,423812.0,4601649.0
2001-09-26,3634,3682,3590,3594,21680,412308.0,4601649.0
2001-09-27,3550,3550,3477,3530,28423,404945.0,4601649.0
2001-09-28,3552,3692,3532,3695,17040,423812.0,4601649.0
2001-10-04,3668,3748,3668,3691,24220,423352.0,4601649.0
2001-10-05,3620,3732,3620,3695,20170,423812.0,4601649.0
2001-10-08,3690,3694,3630,3666,6160,420591.0,4601649.0
2001-10-09,3678,3770,3650,3650,14006,418750.0,4601649.0
2001-10-10,3650,3694,3638,3658,4560,419670.0,4601649.0
2001-10-11,3692,3784,3692,3787,38900,434396.0,4601649.0
2001-10-12,3810,3931,3810,3919,35500,449581.0,4601649.0
2001-10-15,3911,3951,3810,3891,5670,446360.0,4601649.0
2001-10-16,3891,3959,3887,3951,27740,453262.0,4601649.0
2001-10-17,3931,4031,3855,3955,16631,453723.0,4601649.0
2001-10-18,3871,3931,3871,3895,12630,446820.0,4601649.0
2001-10-19,4191,4191,3851,3931,8640,450962.0,4601649.0
2001-10-22,3931,3931,3863,3911,11760,448661.0,4601649.0
2001-10-23,3931,3971,3919,3931,13030,450962.0,4601649.0
2001-10-24,3989,4129,3937,4132,22330,473970.0,4601649.0
2001-10-25,4131,4372,4131,4352,28590,499279.0,4601649.0
2001-10-26,4490,4851,4490,4794,48345,549897.0,4601649.0
2001-10-29,4733,4733,4532,4573,11255,524588.0,4601649.0
2001-10-30,4733,4733,4573,4613,29880,529190.0,4601649.0
2001-10-31,4512,4613,4472,4613,13610,529190.0,4601649.0
2001-11-01,4613,4813,4472,4653,18740,533791.0,4601649.0
2001-11-02,4651,4831,4651,4734,29941,542995.0,4601649.0
2001-11-05,4811,4831,4751,4814,15490,552198.0,4601649.0
2001-11-06,4871,4891,4751,4774,18912,547596.0,4601649.0
2001-11-07,4791,4811,4651,4754,23440,545295.0,4601649.0
2001-11-08,4753,4813,4653,4673,8360,536092.0,4601649.0
2001-11-09,4613,4693,4593,4613,13380,529190.0,4601649.0
2001-11-12,4771,4871,4671,4854,14040,556800.0,4601649.0
2001-11-13,4773,5014,4733,4974,16190,570604.0,4601649.0
2001-11-14,4974,5014,4833,5014,22000,575206.0,4601649.0
2001-11-15,5012,5393,5012,5215,28710,598214.0,4601649.0
2001-11-16,5214,5395,5094,5295,8030,607418.0,4601649.0
2001-11-19,5255,5415,5234,5375,33650,616621.0,4601649.0
2001-11-20,5255,5415,5174,5275,22300,605117.0,4601649.0
2001-11-21,5074,5295,5074,5255,40380,602816.0,4601649.0
2001-11-22,5335,5375,5214,5335,12440,612019.0,4601649.0
2001-11-23,5234,5455,5234,5315,29284,609718.0,4601649.0
2001-11-26,5415,5535,5255,5415,39630,621223.0,4601649.0
2001-11-27,5295,5395,4954,5074,47463,582109.0,4601649.0
2001-11-28,5072,5132,4811,4814,40480,552198.0,4601649.0
2001-11-29,4751,4851,4751,4774,42448,547596.0,4601649.0
2001-11-30,4811,4972,4811,4854,32500,556800.0,4601649.0
2001-12-03,5012,5413,4871,5215,55905,598214.0,4601649.0
2001-12-04,5212,5273,5072,5135,47105,589011.0,4601649.0
2001-12-05,5172,5333,5092,5095,24570,584409.0,4601649.0
2001-12-06,5214,5315,5134,5315,65275,609718.0,4601649.0
2001-12-07,5214,5375,5154,5355,35849,614320.0,4601649.0
2001-12-10,5232,5373,5132,5155,22470,591312.0,4601649.0
2001-12-11,5052,5172,4952,5095,24893,584409.0,4601649.0
2001-12-12,5094,5295,4954,5295,53661,607418.0,4601649.0
2001-12-13,5375,5957,5214,5716,68580,655735.0,4601649.0
2001-12-14,5555,5575,5255,5255,70450,602816.0,4601649.0
2001-12-17,5313,5373,5092,5095,17780,584409.0,4601649.0
2001-12-18,5132,5273,5112,5135,19440,589011.0,4601649.0
2001-12-19,5132,5212,5092,5135,12550,589011.0,4601649.0
2001-12-20,5112,5273,5112,5215,22350,598214.0,4601649.0
2001-12-21,5194,5234,5014,5014,33120,575206.0,4601649.0
2001-12-24,5054,5194,4934,5014,34930,575206.0,4601649.0
2001-12-26,4934,5134,4934,5014,8464,575206.0,4601649.0
2001-12-27,5012,5212,4891,5195,15040,595914.0,4601649.0
2001-12-28,5214,5455,5214,5415,36573,621223.0,4601649.0
2002-01-02,5493,5854,5433,5777,47469,662637.0,4601649.0
2002-01-03,5854,6035,5734,5937,37100,681044.0,4601649.0
2002-01-04,6057,6157,5896,5977,22922,685646.0,4601649.0
2002-01-07,6015,6235,6015,6238,24520,715556.0,4601649.0
2002-01-08,6197,6197,6017,6057,18061,694849.0,4601649.0
2002-01-09,6055,6235,6015,6218,26240,713256.0,4601649.0
2002-01-10,6215,6456,6215,6218,55249,713256.0,4601649.0
2002-01-11,6378,6378,6057,6097,19550,699451.0,4601649.0
2002-01-14,6217,6217,6077,6117,19740,701751.0,4601649.0
2002-01-15,6097,6217,5977,5997,23585,687947.0,4601649.0
2002-01-16,6177,6398,6017,6358,23380,729361.0,4601649.0
2002-01-17,6057,6217,5977,5977,41216,685646.0,4601649.0
2002-01-18,6097,6097,5816,5957,23630,683345.0,4601649.0
2002-01-21,6057,6057,5896,5977,11047,685646.0,4601649.0
2002-01-22,6037,6117,6017,6057,36881,694849.0,4601649.0
2002-01-23,6055,6556,6055,6559,22320,752370.0,4601649.0
2002-01-24,6536,6536,6436,6539,57810,750069.0,4601649.0
2002-01-25,6518,6538,6418,6438,34852,738565.0,4601649.0
2002-01-28,6436,7138,6316,6900,67580,791484.0,4601649.0
2002-01-29,6739,6899,6618,6699,18792,768475.0,4601649.0
2002-01-30,6536,6616,6396,6479,17900,743166.0,4601649.0
2002-01-31,6496,6556,6456,6479,39810,743166.0,4601649.0
2002-02-01,6358,6498,6358,6418,17740,736264.0,4601649.0
2002-02-04,6416,6516,6215,6238,18155,715556.0,4601649.0
2002-02-05,6316,6316,6115,6218,37920,713256.0,4601649.0
2002-02-06,6338,6338,5896,5997,30850,687947.0,4601649.0
2002-02-07,6055,6255,6015,6138,45964,704052.0,4601649.0
2002-02-08,6057,6137,5977,6097,14674,699451.0,4601649.0
2002-02-14,6217,6819,6217,6819,34160,782280.0,4601649.0
2002-02-15,6618,6879,6538,6819,29970,782280.0,4601649.0
2002-02-18,6859,7140,6819,7140,17900,819094.0,4601649.0
2002-02-19,7020,7020,6438,6819,39100,782280.0,4601649.0
2002-02-20,6779,6779,6578,6679,14550,766175.0,4601649.0
2002-02-21,6759,6899,6618,6679,30900,766175.0,4601649.0
2002-02-22,6638,6859,6578,6779,17732,777679.0,4601649.0
2002-02-25,6797,7018,6797,6880,12020,789183.0,4601649.0
2002-02-26,6939,7000,6659,6699,18240,768475.0,4601649.0
2002-02-27,6819,6859,6699,6719,32402,770776.0,4601649.0
2002-02-28,6819,7160,6719,7020,46820,805289.0,4601649.0
2002-03-04,7138,7298,6837,6840,54022,784581.0,4601649.0
2002-03-05,6859,6979,6618,6659,62733,763874.0,4601649.0
2002-03-06,6899,7100,6739,7060,51320,809890.0,4601649.0
2002-03-07,7080,7220,6919,7000,23550,802988.0,4601649.0
2002-03-08,6817,6998,6817,6960,21813,798386.0,4601649.0
2002-03-11,6959,7060,6819,7060,18930,809890.0,4601649.0
2002-03-12,7138,7218,6998,7221,34380,828297.0,4601649.0
2002-03-13,7280,7722,7280,7501,66540,860508.0,4601649.0
2002-03-14,7619,7659,7379,7662,30020,878915.0,4601649.0
2002-03-15,7661,7822,7581,7702,23732,883517.0,4601649.0
2002-03-18,7661,7742,7361,7361,44640,844403.0,4601649.0
2002-03-19,7459,7479,7158,7321,66392,839801.0,4601649.0
2002-03-20,7318,7479,7178,7341,35571,842102.0,4601649.0
2002-03-21,7218,7318,7158,7181,11330,823695.0,4601649.0
2002-03-22,7180,7220,6919,7120,40310,816793.0,4601649.0
2002-03-25,7318,7318,6857,6860,34730,786882.0,4601649.0
2002-03-26,6777,6977,6777,6920,20110,793784.0,4601649.0
2002-03-27,6899,7060,6859,7000,17850,802988.0,4601649.0
2002-03-28,7020,7441,7020,7401,54930,849004.0,4601649.0
2002-03-29,7421,7641,7220,7421,27630,851305.0,4601649.0
2002-04-01,7581,7581,7060,7060,13188,809890.0,4601649.0
2002-04-02,6959,7140,6939,7080,32030,812191.0,4601649.0
2002-04-03,7080,7280,6999,7020,34150,805289.0,4601649.0
2002-04-04,7020,7020,6739,6739,55090,773077.0,4601649.0
2002-04-08,6737,6857,6576,6579,39190,754670.0,4601649.0
2002-04-09,6616,6616,6396,6539,31400,750069.0,4601649.0
