일신방직(003200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-02,188500,192000,186500,190000,196,456000.0,2400000.0
2015-06-03,188500,194500,183500,188500,1052,452400.0,2400000.0
2015-06-04,188500,189000,183500,187000,713,448800.0,2400000.0
2015-06-05,186500,189000,185000,187000,404,448800.0,2400000.0
2015-06-08,185000,188500,179500,185000,5233,444000.0,2400000.0
2015-06-09,189000,196500,187500,191000,2822,458400.0,2400000.0
2015-06-10,189500,198000,189500,197000,1464,472800.0,2400000.0
2015-06-11,196500,198500,192000,195000,892,468000.0,2400000.0
2015-06-12,195000,196000,193000,195500,591,469200.0,2400000.0
2015-06-15,199000,199000,192500,195000,263,468000.0,2400000.0
2015-06-16,199000,200000,191500,199500,816,478800.0,2400000.0
2015-06-17,200000,202000,193000,200000,1825,480000.0,2400000.0
2015-06-18,200000,203500,198500,201000,2605,482400.0,2400000.0
2015-06-19,203000,210000,199500,210000,2596,504000.0,2400000.0
2015-06-22,214500,219500,207500,214500,1676,514800.0,2400000.0
2015-06-23,225000,231000,213500,225000,14799,540000.0,2400000.0
2015-06-24,232000,232000,223000,229000,13493,549600.0,2400000.0
2015-06-25,230000,236500,226000,236500,8206,567600.0,2400000.0
2015-06-26,237000,253000,224000,224000,25674,537600.0,2400000.0
2015-06-29,223000,224000,217000,221500,3328,531600.0,2400000.0
2015-06-30,217500,217500,204000,209500,5560,502800.0,2400000.0
2015-07-01,208500,217000,204500,213500,2622,512400.0,2400000.0
2015-07-02,211500,213000,205000,211000,2252,506400.0,2400000.0
2015-07-03,211500,215000,204000,204000,1098,489600.0,2400000.0
2015-07-06,201500,205500,199000,200000,1032,480000.0,2400000.0
2015-07-07,200000,202000,195500,200500,1797,481200.0,2400000.0
2015-07-08,196500,213500,196500,209500,4173,502800.0,2400000.0
2015-07-09,215500,217500,203000,215500,3628,517200.0,2400000.0
2015-07-10,215500,218500,209000,211500,3673,507600.0,2400000.0
2015-07-13,206000,211500,203000,205000,2907,492000.0,2400000.0
2015-07-14,203000,203000,193000,194500,4212,466800.0,2400000.0
2015-07-15,192500,205000,190500,203500,3522,488400.0,2400000.0
2015-07-16,200500,202500,195500,197500,1812,474000.0,2400000.0
2015-07-17,197000,210000,197000,202000,2237,484800.0,2400000.0
2015-07-20,208000,218000,202500,217500,3047,522000.0,2400000.0
2015-07-21,217500,225000,212000,217500,3152,522000.0,2400000.0
2015-07-22,210000,214500,201500,206500,2881,495600.0,2400000.0
2015-07-23,206000,207000,200000,204500,756,490800.0,2400000.0
2015-07-24,202000,219000,201000,210000,3459,504000.0,2400000.0
2015-07-27,206000,209500,200500,201000,1289,482400.0,2400000.0
2015-07-28,203500,204500,201000,201500,1089,483600.0,2400000.0
2015-07-29,201000,208000,201000,202500,1056,486000.0,2400000.0
2015-07-30,201000,205500,197500,201500,1795,483600.0,2400000.0
2015-07-31,197500,201500,195500,201500,2289,483600.0,2400000.0
2015-08-03,205000,205000,194500,203000,3373,487200.0,2400000.0
2015-08-04,204000,204500,197500,201000,1368,482400.0,2400000.0
2015-08-05,197000,200000,196500,199000,1341,477600.0,2400000.0
2015-08-06,196500,198000,189500,190000,2251,456000.0,2400000.0
2015-08-07,190000,195500,187500,194000,1570,465600.0,2400000.0
2015-08-10,192500,198000,191500,196500,677,471600.0,2400000.0
2015-08-11,194000,201000,193000,197000,1660,472800.0,2400000.0
2015-08-12,200000,200000,180500,194500,3271,466800.0,2400000.0
2015-08-13,194500,204500,188000,204500,1953,490800.0,2400000.0
2015-08-17,204500,205000,200000,205000,970,492000.0,2400000.0
2015-08-18,201000,210000,201000,205000,1776,492000.0,2400000.0
2015-08-19,199000,205000,195000,200500,1081,481200.0,2400000.0
2015-08-20,202500,203500,196500,198000,1097,475200.0,2400000.0
2015-08-21,199500,199500,185000,189500,5392,454800.0,2400000.0
2015-08-24,187000,193000,186500,191500,4346,459600.0,2400000.0
2015-08-25,190500,199500,182000,194500,3398,466800.0,2400000.0
2015-08-26,188000,195500,186500,189500,2191,454800.0,2400000.0
2015-08-27,188000,197000,187000,194000,2303,465600.0,2400000.0
2015-08-28,194500,210000,191000,204500,2039,490800.0,2400000.0
2015-08-31,199500,205500,198000,205500,2608,493200.0,2400000.0
2015-09-01,202000,207500,200500,201500,1574,483600.0,2400000.0
2015-09-02,203000,204500,194000,197000,1385,472800.0,2400000.0
2015-09-03,194500,195500,189000,189500,2232,454800.0,2400000.0
2015-09-04,188000,192000,187000,190000,1240,456000.0,2400000.0
2015-09-07,190500,193500,186000,191500,1022,459600.0,2400000.0
2015-09-08,192500,192500,189000,190000,597,456000.0,2400000.0
2015-09-09,189500,196000,188000,195000,1324,468000.0,2400000.0
2015-09-10,197500,216000,193500,216000,1785,518400.0,2400000.0
2015-09-11,206000,226000,200500,211000,1846,506400.0,2400000.0
2015-09-14,211000,211500,194500,194500,3634,466800.0,2400000.0
2015-09-15,194500,197000,188500,188500,3240,452400.0,2400000.0
2015-09-16,190500,194500,189000,189500,2353,454800.0,2400000.0
2015-09-17,193000,197000,190000,192500,2152,462000.0,2400000.0
2015-09-18,192500,198500,192500,197000,1172,472800.0,2400000.0
2015-09-21,195500,198500,190500,194500,894,466800.0,2400000.0
2015-09-22,195000,195500,191500,191500,797,459600.0,2400000.0
2015-09-23,189000,191000,186000,186000,1757,446400.0,2400000.0
2015-09-24,188000,191500,187500,189500,694,454800.0,2400000.0
2015-09-25,190000,190000,186000,189500,1053,454800.0,2400000.0
2015-09-30,186500,189500,182500,183000,1689,439200.0,2400000.0
2015-10-01,181500,189000,181000,184000,1304,441600.0,2400000.0
2015-10-02,184500,186000,178000,179500,1528,430800.0,2400000.0
2015-10-05,183000,183000,175000,175500,3212,421200.0,2400000.0
2015-10-06,189500,200500,177000,179500,9030,430800.0,2400000.0
2015-10-07,179500,180500,175000,178500,2033,428400.0,2400000.0
2015-10-08,177500,180000,173500,180000,2158,432000.0,2400000.0
2015-10-12,176500,183500,175000,181500,2174,435600.0,2400000.0
2015-10-13,178500,181500,177000,177500,990,426000.0,2400000.0
2015-10-14,178500,179000,175000,177500,1066,426000.0,2400000.0
2015-10-15,177500,177500,174500,176500,1661,423600.0,2400000.0
2015-10-16,175500,178500,175000,177500,1059,426000.0,2400000.0
2015-10-19,179000,179500,174500,175000,812,420000.0,2400000.0
2015-10-20,174500,178000,174000,177500,1371,426000.0,2400000.0
2015-10-21,179000,181000,175000,178500,1058,428400.0,2400000.0
2015-10-22,176000,180000,176000,177000,787,424800.0,2400000.0
2015-10-23,179500,182500,175500,179500,1331,430800.0,2400000.0
2015-10-26,183000,183500,179500,181000,1210,434400.0,2400000.0
2015-10-27,183000,184000,177000,179000,1273,429600.0,2400000.0
2015-10-28,181000,182000,175000,178000,983,427200.0,2400000.0
2015-10-29,176000,176000,168500,168500,2301,404400.0,2400000.0
2015-10-30,169500,169500,154500,158000,3722,379200.0,2400000.0
2015-11-02,158500,161000,155000,155500,1450,373200.0,2400000.0
2015-11-03,157000,159000,152500,155000,3011,372000.0,2400000.0
2015-11-04,155000,157000,152500,153500,1205,368400.0,2400000.0
2015-11-05,153000,158000,151500,153500,1841,368400.0,2400000.0
2015-11-06,154500,158000,149500,151000,1647,362400.0,2400000.0
2015-11-09,150000,151500,143000,145000,2895,348000.0,2400000.0
2015-11-10,143000,144000,138000,141500,2285,339600.0,2400000.0
2015-11-11,141500,144000,140000,142000,2620,340800.0,2400000.0
2015-11-12,141000,149000,141000,143000,970,343200.0,2400000.0
2015-11-13,141500,142500,136000,136500,2357,327600.0,2400000.0
2015-11-16,135500,139000,129000,138000,2681,331200.0,2400000.0
2015-11-17,143500,144500,140000,142500,1579,342000.0,2400000.0
2015-11-18,146000,146000,136000,138500,2394,332400.0,2400000.0
2015-11-19,140000,146000,139000,143500,1791,344400.0,2400000.0
2015-11-20,146000,148500,145000,146500,1024,351600.0,2400000.0
2015-11-23,142500,149000,142000,145000,1683,348000.0,2400000.0
2015-11-24,148500,163000,145000,163000,4747,391200.0,2400000.0
2015-11-25,163500,172000,157500,170500,4013,409200.0,2400000.0
2015-11-26,170500,171000,159500,162000,2162,388800.0,2400000.0
2015-11-27,162000,164000,156000,159500,1790,382800.0,2400000.0
2015-11-30,159500,162000,153000,158000,1671,379200.0,2400000.0
2015-12-01,156000,164500,154000,156500,1578,375600.0,2400000.0
2015-12-02,154000,156500,152000,153500,993,368400.0,2400000.0
2015-12-03,153500,154500,149500,154500,2329,370800.0,2400000.0
2015-12-04,155500,157000,150500,153000,1894,367200.0,2400000.0
2015-12-07,153000,153000,145500,152000,2328,364800.0,2400000.0
2015-12-08,153000,153000,145000,145500,2023,349200.0,2400000.0
2015-12-09,147000,147500,140500,144500,2428,346800.0,2400000.0
2015-12-10,145000,151000,141000,149500,4342,358800.0,2400000.0
2015-12-11,149500,155500,146500,149000,3119,357600.0,2400000.0
2015-12-14,151000,155000,145000,150000,2995,360000.0,2400000.0
2015-12-15,157500,157500,145500,146500,2672,351600.0,2400000.0
2015-12-16,148000,151500,145500,147500,2498,354000.0,2400000.0
2015-12-17,147500,153500,147000,148000,1066,355200.0,2400000.0
2015-12-18,152000,152000,147500,149000,1067,357600.0,2400000.0
2015-12-21,151000,154500,150500,152000,2927,364800.0,2400000.0
2015-12-22,151500,157500,151500,153500,1541,368400.0,2400000.0
2015-12-23,157500,157500,153500,155000,1781,372000.0,2400000.0
2015-12-24,155000,159000,153000,153000,1609,367200.0,2400000.0
2015-12-28,153500,156000,152500,152500,1793,366000.0,2400000.0
2015-12-29,149500,150500,147500,150000,1760,360000.0,2400000.0
2015-12-30,148500,157000,146500,154000,3184,369600.0,2400000.0
2016-01-04,154000,154000,148500,151500,2233,363600.0,2400000.0
2016-01-05,151500,155000,147500,152500,3590,366000.0,2400000.0
2016-01-06,150500,159500,150500,155000,8647,372000.0,2400000.0
2016-01-07,158500,158500,152000,153000,1015,367200.0,2400000.0
2016-01-08,155000,155000,148000,150000,1647,360000.0,2400000.0
2016-01-11,148000,151500,147000,147500,1700,354000.0,2400000.0
2016-01-12,150000,153000,144500,145500,666,349200.0,2400000.0
2016-01-13,147000,147500,142500,143000,1851,343200.0,2400000.0
2016-01-14,143000,143000,136500,140000,2791,336000.0,2400000.0
2016-01-15,141000,143500,136500,138500,2234,332400.0,2400000.0
2016-01-18,138500,142500,135500,138500,2219,332400.0,2400000.0
2016-01-19,139000,139500,134500,135500,2682,325200.0,2400000.0
2016-01-20,135500,142000,122500,137000,8956,328800.0,2400000.0
2016-01-21,144000,144000,134500,136500,1772,327600.0,2400000.0
2016-01-22,144000,144000,134500,140500,1623,337200.0,2400000.0
2016-01-25,138500,143000,137000,137000,1226,328800.0,2400000.0
2016-01-26,136500,140000,136000,137500,1264,330000.0,2400000.0
2016-01-27,140500,146000,139500,145500,3485,349200.0,2400000.0
2016-01-28,140000,146000,140000,144000,2365,345600.0,2400000.0
2016-01-29,141500,148500,141000,147000,1280,352800.0,2400000.0
2016-02-01,145500,148500,145000,146500,1978,351600.0,2400000.0
2016-02-02,144000,151500,144000,147000,3255,352800.0,2400000.0
2016-02-03,145500,148500,142000,148000,1833,355200.0,2400000.0
2016-02-04,151500,151500,146000,148000,2256,355200.0,2400000.0
2016-02-05,147000,148500,145500,146000,2111,350400.0,2400000.0
2016-02-11,145000,148000,143000,148000,1517,355200.0,2400000.0
2016-02-12,147500,149000,143500,147500,1791,354000.0,2400000.0
2016-02-15,147500,158000,144000,147500,3299,354000.0,2400000.0
2016-02-16,146000,150500,146000,148500,1047,356400.0,2400000.0
2016-02-17,147000,157500,146500,157000,2638,376800.0,2400000.0
2016-02-18,154000,163500,154000,161500,2043,387600.0,2400000.0
2016-02-19,161500,163000,157000,159500,326,382800.0,2400000.0
2016-02-22,155000,161500,152000,159500,673,382800.0,2400000.0
2016-02-23,156500,160500,151500,155500,1795,373200.0,2400000.0
2016-02-24,154500,158000,153000,156500,231,375600.0,2400000.0
2016-02-25,157000,160500,151500,156000,2495,374400.0,2400000.0
2016-02-26,156000,162500,155500,157000,2142,376800.0,2400000.0
2016-02-29,157000,159500,152500,152500,1955,366000.0,2400000.0
2016-03-02,153500,156500,152000,152000,1328,364800.0,2400000.0
2016-03-03,152000,153500,147000,152500,3392,366000.0,2400000.0
2016-03-04,151000,152500,144500,147500,3566,354000.0,2400000.0
2016-03-07,147500,150000,146000,147000,1830,352800.0,2400000.0
2016-03-08,146000,148000,144500,147000,1901,352800.0,2400000.0
2016-03-09,147500,148500,144500,147500,1534,354000.0,2400000.0
2016-03-10,147000,153000,146000,152500,2638,366000.0,2400000.0
2016-03-11,149500,153000,148500,148500,1029,356400.0,2400000.0
2016-03-14,148500,149000,145500,146000,1823,350400.0,2400000.0
2016-03-15,146000,148500,145000,146000,472,350400.0,2400000.0
2016-03-16,147500,150000,145000,149000,818,357600.0,2400000.0
2016-03-17,149000,152500,148500,149500,1107,358800.0,2400000.0
2016-03-18,148000,150000,147000,147000,1285,352800.0,2400000.0
2016-03-21,147000,147500,145000,145500,1840,349200.0,2400000.0
2016-03-22,144000,146000,144000,144500,984,346800.0,2400000.0
2016-03-23,147500,147500,141000,143000,1646,343200.0,2400000.0
2016-03-24,141500,145000,141500,142000,965,340800.0,2400000.0
2016-03-25,144000,148000,141500,145000,1032,348000.0,2400000.0
2016-03-28,145000,149000,145000,148500,1224,356400.0,2400000.0
2016-03-29,148500,148500,144000,145500,1441,349200.0,2400000.0
2016-03-30,145500,146500,144000,146000,1149,350400.0,2400000.0
2016-03-31,144500,147000,142500,144000,3352,345600.0,2400000.0
2016-04-01,145000,149000,143000,147500,1260,354000.0,2400000.0
2016-04-04,145000,150500,143500,145000,2085,348000.0,2400000.0
2016-04-05,144500,147500,142500,145000,1027,348000.0,2400000.0
2016-04-06,144000,145000,142000,142000,1905,340800.0,2400000.0
2016-04-07,142500,143000,140000,141000,2234,338400.0,2400000.0
2016-04-08,139000,142000,137500,140500,3009,337200.0,2400000.0
2016-04-11,138500,141000,138000,140000,2125,336000.0,2400000.0
2016-04-12,142500,142500,140000,141000,851,338400.0,2400000.0
2016-04-14,139500,147500,139500,147500,1393,354000.0,2400000.0
2016-04-15,144500,154000,144500,152500,2545,366000.0,2400000.0
2016-04-18,149500,152500,148500,148500,1966,356400.0,2400000.0
2016-04-19,146500,153000,146500,151500,1273,363600.0,2400000.0
2016-04-20,151500,152000,147500,149500,3413,358800.0,2400000.0
2016-04-21,149500,152000,147000,147500,3015,354000.0,2400000.0
2016-04-22,146500,147500,144500,145500,2525,349200.0,2400000.0
2016-04-25,144500,146500,143500,144500,1283,346800.0,2400000.0
2016-04-26,144500,146000,142500,142500,1215,342000.0,2400000.0
2016-04-27,141500,144000,136000,141500,25826,339600.0,2400000.0
2016-04-28,142000,145500,141500,143000,1184,343200.0,2400000.0
2016-04-29,141500,144000,140500,142000,3750,340800.0,2400000.0
2016-05-02,140500,143500,140000,142000,2279,340800.0,2400000.0
2016-05-03,142000,143000,139000,140500,1947,337200.0,2400000.0
2016-05-04,139500,142000,138500,139000,3131,333600.0,2400000.0
2016-05-09,140000,141500,138500,140000,2486,336000.0,2400000.0
2016-05-10,138500,143000,138500,141000,853,338400.0,2400000.0
2016-05-11,140000,145000,139000,143500,1975,344400.0,2400000.0
2016-05-12,141500,146000,141000,142000,2085,340800.0,2400000.0
2016-05-13,143500,146000,141000,144000,1727,345600.0,2400000.0
2016-05-16,141500,152000,141500,150000,7073,360000.0,2400000.0
2016-05-17,150000,151000,145000,149500,4987,358800.0,2400000.0
2016-05-18,149500,150500,144500,147500,2688,354000.0,2400000.0
2016-05-19,146000,148000,144000,146000,1757,350400.0,2400000.0
2016-05-20,146000,149000,143500,147500,1584,354000.0,2400000.0
2016-05-23,147500,147500,143500,144000,1895,345600.0,2400000.0
2016-05-24,143000,144500,140500,144000,2173,345600.0,2400000.0
2016-05-25,144000,150000,142000,149000,2303,357600.0,2400000.0
2016-05-26,146500,150000,146500,149500,2191,358800.0,2400000.0
2016-05-27,150000,150000,144000,144500,3354,346800.0,2400000.0
2016-05-30,143500,147500,143500,146000,848,350400.0,2400000.0
2016-05-31,145000,148500,144000,144500,1963,346800.0,2400000.0
2016-06-01,144500,145000,142000,142500,2872,342000.0,2400000.0
2016-06-02,141500,144000,141000,141500,2143,339600.0,2400000.0
2016-06-03,142000,143000,141000,141500,1386,339600.0,2400000.0
2016-06-07,141500,143000,140500,141500,1480,339600.0,2400000.0
2016-06-08,141000,144000,140500,143500,2244,344400.0,2400000.0
2016-06-09,147500,147500,136500,138000,9382,331200.0,2400000.0
2016-06-10,139000,140500,137500,138500,3845,332400.0,2400000.0
2016-06-13,140000,140500,135000,135000,2752,324000.0,2400000.0
2016-06-14,134500,137000,130500,134000,2726,321600.0,2400000.0
2016-06-15,132000,133000,130500,131000,2350,314400.0,2400000.0
2016-06-16,131000,134000,127500,128500,2600,308400.0,2400000.0
2016-06-17,129500,130500,125000,127000,4006,304800.0,2400000.0
2016-06-20,128000,129500,126000,127500,1600,306000.0,2400000.0
2016-06-21,127000,127500,126000,126000,1962,302400.0,2400000.0
2016-06-22,126500,128000,124000,126500,3494,303600.0,2400000.0
2016-06-23,126000,128000,124000,125500,2748,301200.0,2400000.0
2016-06-24,125000,127000,120500,122000,5644,292800.0,2400000.0
2016-06-27,124500,128000,121000,125000,2263,300000.0,2400000.0
2016-06-28,123000,127000,123000,125000,1942,300000.0,2400000.0
2016-06-29,124500,126500,123000,125500,6438,301200.0,2400000.0
2016-06-30,125500,127500,124500,124500,1325,298800.0,2400000.0
2016-07-01,124500,128500,124000,125500,2163,301200.0,2400000.0
2016-07-04,124500,128000,124500,127500,3247,306000.0,2400000.0
2016-07-05,127500,127500,125000,127000,1391,304800.0,2400000.0
2016-07-06,128500,128500,124500,126500,2083,303600.0,2400000.0
2016-07-07,125500,129000,125000,127000,1797,304800.0,2400000.0
2016-07-08,125000,128000,123500,124500,2882,298800.0,2400000.0
2016-07-11,126500,127000,124000,125500,1428,301200.0,2400000.0
2016-07-12,125000,126500,124000,125000,1767,300000.0,2400000.0
2016-07-13,125000,126000,122500,123000,3038,295200.0,2400000.0
2016-07-14,123500,124000,121000,122000,3121,292800.0,2400000.0
2016-07-15,122000,124000,120000,123000,3292,295200.0,2400000.0
2016-07-18,122500,126500,122000,125500,1662,301200.0,2400000.0
2016-07-19,125500,127500,125500,126000,1630,302400.0,2400000.0
2016-07-20,126000,132000,124000,129000,2535,309600.0,2400000.0
2016-07-21,131500,137500,130500,135500,3071,325200.0,2400000.0
2016-07-22,136500,136500,131500,133500,1608,320400.0,2400000.0
2016-07-25,131500,134500,131000,131000,865,314400.0,2400000.0
2016-07-26,131000,136500,129000,135500,2264,325200.0,2400000.0
2016-07-27,135500,137000,131500,131500,1836,315600.0,2400000.0
2016-07-28,131500,134500,129000,133000,2410,319200.0,2400000.0
2016-07-29,133000,133000,128000,128000,2595,307200.0,2400000.0
2016-08-01,128000,132000,127500,129500,953,310800.0,2400000.0
2016-08-02,129500,132500,129000,131000,724,314400.0,2400000.0
2016-08-03,129500,132000,127000,130500,3526,313200.0,2400000.0
2016-08-04,130000,131500,126000,130500,1660,313200.0,2400000.0
2016-08-05,130000,132000,128500,128500,1257,308400.0,2400000.0
2016-08-08,129000,131000,128500,129500,467,310800.0,2400000.0
2016-08-09,128500,131000,128500,130500,770,313200.0,2400000.0
2016-08-10,129500,132500,129000,129500,3212,310800.0,2400000.0
2016-08-11,131500,131500,125000,126000,4591,302400.0,2400000.0
2016-08-12,126000,128000,123500,126000,3618,302400.0,2400000.0
2016-08-16,126000,127500,123500,126500,3089,303600.0,2400000.0
2016-08-17,126500,129500,126500,128000,2970,307200.0,2400000.0
2016-08-18,127000,127500,125500,127000,4063,304800.0,2400000.0
2016-08-19,125000,126000,122500,125000,4399,300000.0,2400000.0
2016-08-22,123000,125500,123000,125500,1676,301200.0,2400000.0
2016-08-23,124500,126000,123000,124500,1734,298800.0,2400000.0
2016-08-24,124000,126000,124000,125000,2203,300000.0,2400000.0
2016-08-25,126000,127500,125000,126500,1454,303600.0,2400000.0
2016-08-26,126500,129500,126500,128000,2190,307200.0,2400000.0
2016-08-29,126000,128000,123000,127000,2218,304800.0,2400000.0
2016-08-30,127000,130000,127000,127000,1264,304800.0,2400000.0
2016-08-31,129500,129500,125000,125000,486,300000.0,2400000.0
2016-09-01,124000,126000,123000,125000,1518,300000.0,2400000.0
2016-09-02,125000,125500,125000,125000,1293,300000.0,2400000.0
2016-09-05,126500,128000,125000,127500,745,306000.0,2400000.0
2016-09-06,126500,128000,125000,125500,1048,301200.0,2400000.0
2016-09-07,124500,127000,124500,125000,859,300000.0,2400000.0
2016-09-08,124500,126000,123000,124000,2657,297600.0,2400000.0
2016-09-09,124000,125500,124000,124500,1706,298800.0,2400000.0
2016-09-12,123000,126500,123000,125000,707,300000.0,2400000.0
2016-09-13,124500,125000,122500,123000,1521,295200.0,2400000.0
2016-09-19,122500,123500,121000,122500,1326,294000.0,2400000.0
2016-09-20,121500,123000,120500,121500,1654,291600.0,2400000.0
2016-09-21,121000,122500,120500,121000,1343,290400.0,2400000.0
2016-09-22,121500,126000,121500,126000,2878,302400.0,2400000.0
2016-09-23,129000,129500,123500,124000,1652,297600.0,2400000.0
2016-09-26,124500,127000,123000,124000,2057,297600.0,2400000.0
2016-09-27,124000,126000,122500,124000,1997,297600.0,2400000.0
2016-09-28,124000,126000,123500,124500,2972,298800.0,2400000.0
2016-09-29,125500,126000,123500,123500,1394,296400.0,2400000.0
2016-09-30,123500,127000,122500,125000,1729,300000.0,2400000.0
2016-10-04,124500,126000,123500,125000,1679,300000.0,2400000.0
2016-10-05,125000,126500,125000,126500,1691,303600.0,2400000.0
2016-10-06,125000,126500,125000,126000,3118,302400.0,2400000.0
2016-10-07,125000,128500,125000,128500,2063,308400.0,2400000.0
2016-10-10,128500,133500,126500,129500,4026,310800.0,2400000.0
2016-10-11,132500,133000,129000,132500,1943,318000.0,2400000.0
2016-10-12,133000,134500,132000,132500,3851,318000.0,2400000.0
2016-10-13,132000,132500,127500,129000,2899,309600.0,2400000.0
2016-10-14,129000,134000,128500,134000,2922,321600.0,2400000.0
2016-10-17,132000,134000,128500,128500,3866,308400.0,2400000.0
2016-10-18,128500,131000,128500,129000,705,309600.0,2400000.0
2016-10-19,128500,130000,127500,128500,1487,308400.0,2400000.0
2016-10-20,128000,130000,126500,128000,3305,307200.0,2400000.0
2016-10-21,129500,129500,128000,129000,1150,309600.0,2400000.0
2016-10-24,129000,132000,128000,130500,1746,313200.0,2400000.0
2016-10-25,131500,132500,129000,131000,1548,314400.0,2400000.0
2016-10-26,130500,130500,127500,129500,1550,310800.0,2400000.0
2016-10-27,129500,131000,128000,129500,474,310800.0,2400000.0
2016-10-28,129000,132000,128500,131500,1143,315600.0,2400000.0
2016-10-31,130000,132000,128500,130000,2143,312000.0,2400000.0
2016-11-01,129000,131000,128000,130000,1282,312000.0,2400000.0
2016-11-02,128500,131000,128000,128000,2234,307200.0,2400000.0
2016-11-03,128000,132500,127000,132500,2088,318000.0,2400000.0
2016-11-04,134000,134000,130000,131500,512,315600.0,2400000.0
2016-11-07,134000,134500,131000,132500,1841,318000.0,2400000.0
2016-11-08,132500,133500,131000,133500,1931,320400.0,2400000.0
2016-11-09,134000,135500,128500,135500,3569,325200.0,2400000.0
2016-11-10,135000,136500,133000,136500,2453,327600.0,2400000.0
2016-11-11,137000,139000,134500,139000,1920,333600.0,2400000.0
2016-11-14,139000,139500,137000,139500,2666,334800.0,2400000.0
2016-11-15,139500,139500,135500,139000,2225,333600.0,2400000.0
2016-11-16,140000,140000,136000,137000,1434,328800.0,2400000.0
2016-11-17,135500,138000,135000,135000,1344,324000.0,2400000.0
2016-11-18,134000,137500,132500,137500,1588,330000.0,2400000.0
2016-11-21,137500,138000,134000,137000,2122,328800.0,2400000.0
2016-11-22,136000,138500,134500,136000,1613,326400.0,2400000.0
2016-11-23,136000,137000,131000,135500,1287,325200.0,2400000.0
2016-11-24,137000,137000,131500,131500,3225,315600.0,2400000.0
2016-11-25,131500,133500,130500,130500,1045,313200.0,2400000.0
2016-11-28,130000,133000,128500,129500,819,310800.0,2400000.0
2016-11-29,131500,131500,129000,131000,1189,314400.0,2400000.0
2016-11-30,129000,133000,127500,133000,2106,319200.0,2400000.0
2016-12-01,133000,133000,129500,129500,1255,310800.0,2400000.0
2016-12-02,129500,131000,124000,124500,2683,298800.0,2400000.0
2016-12-05,124500,127500,123000,125000,6874,300000.0,2400000.0
2016-12-06,126000,127000,124000,124000,1333,297600.0,2400000.0
2016-12-07,125500,132500,123500,131000,2313,314400.0,2400000.0
2016-12-08,131000,140500,128500,140000,2971,336000.0,2400000.0
2016-12-09,142000,142000,134500,135000,3119,324000.0,2400000.0
2016-12-12,137500,137500,133000,134500,1454,322800.0,2400000.0
2016-12-13,136000,136500,128500,129000,3922,309600.0,2400000.0
2016-12-14,129000,131500,128000,128500,3359,308400.0,2400000.0
2016-12-15,128500,129500,125000,127500,3619,306000.0,2400000.0
2016-12-16,126500,128000,125500,126000,1385,302400.0,2400000.0
2016-12-19,126000,127500,125500,126500,947,303600.0,2400000.0
2016-12-20,126500,128500,126500,126500,1156,303600.0,2400000.0
2016-12-21,126500,129500,126500,128500,993,308400.0,2400000.0
2016-12-22,128500,131500,128500,129500,764,310800.0,2400000.0
2016-12-23,129500,131000,128500,130500,587,313200.0,2400000.0
2016-12-26,129500,132000,127500,129000,1082,309600.0,2400000.0
2016-12-27,130000,132000,129500,129500,1345,310800.0,2400000.0
2016-12-28,128000,128500,124500,126000,14598,302400.0,2400000.0
2016-12-29,125500,127500,123000,123500,1960,296400.0,2400000.0
2017-01-02,123500,126500,123000,123000,2717,295200.0,2400000.0
2017-01-03,124000,124000,121000,122500,1367,294000.0,2400000.0
2017-01-04,122500,124000,121500,122000,3296,292800.0,2400000.0
2017-01-05,122500,123000,121000,121500,3556,291600.0,2400000.0
2017-01-06,121500,123000,121000,121500,598,291600.0,2400000.0
2017-01-09,121500,123000,120500,121500,1101,291600.0,2400000.0
2017-01-10,121000,123000,116500,117500,3552,282000.0,2400000.0
2017-01-11,117000,122000,117000,119000,1547,285600.0,2400000.0
2017-01-12,120000,122000,120000,121500,1012,291600.0,2400000.0
2017-01-13,121500,125000,120000,125000,1578,300000.0,2400000.0
2017-01-16,125000,126000,122500,125000,1331,300000.0,2400000.0
2017-01-17,125500,126000,123000,124500,1069,298800.0,2400000.0
2017-01-18,124500,125500,121000,123000,1014,295200.0,2400000.0
2017-01-19,122000,124000,121500,121500,517,291600.0,2400000.0
2017-01-20,121500,121500,119500,121500,867,291600.0,2400000.0
2017-01-23,120500,122000,120000,121000,403,290400.0,2400000.0
2017-01-24,120500,122000,118000,120000,1493,288000.0,2400000.0
2017-01-25,120500,122000,118000,120000,1172,288000.0,2400000.0
2017-01-26,120000,121500,118500,119000,894,285600.0,2400000.0
2017-01-31,119000,119500,117500,119500,416,286800.0,2400000.0
2017-02-01,119500,122000,118000,120000,948,288000.0,2400000.0
2017-02-02,119500,123000,118500,121500,1177,291600.0,2400000.0
2017-02-03,120000,123500,120000,121000,1282,290400.0,2400000.0
2017-02-06,122000,123000,120000,120000,1577,288000.0,2400000.0
2017-02-07,120500,120500,116000,117000,4532,280800.0,2400000.0
2017-02-08,116500,118000,115000,115500,3231,277200.0,2400000.0
2017-02-09,116500,117000,114500,116500,2264,279600.0,2400000.0
2017-02-10,116500,122500,116500,121500,2330,291600.0,2400000.0
2017-02-13,121500,121500,118000,118000,1568,283200.0,2400000.0
2017-02-14,118000,119500,117000,118000,1967,283200.0,2400000.0
2017-02-15,118000,118500,116000,118500,2362,284400.0,2400000.0
