티웨이홀딩스(004870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-14,5856,5881,5055,5131,494994,15945.0,7777978.0
2009-12-15,5130,5130,4554,4555,227506,14156.0,7777978.0
2009-12-16,4504,4655,4342,4592,125011,14273.0,7777978.0
2009-12-17,4592,4692,4454,4555,56636,14156.0,7777978.0
2009-12-18,4554,4980,4479,4805,115613,14934.0,7777978.0
2009-12-21,4454,4692,4442,4492,90310,13961.0,7777978.0
2009-12-22,4479,4917,4479,4643,122771,14428.0,7777978.0
2009-12-23,3954,3954,3954,3954,128802,12289.0,7777978.0
2009-12-24,3503,3578,3366,3479,1791658,10811.0,7777978.0
2009-12-28,3403,3591,3403,3529,303891,21824.0,15477978.0
2009-12-29,3528,3528,3416,3466,136245,21437.0,15477978.0
2009-12-30,3416,3428,3266,3416,155330,21127.0,15477978.0
2010-01-04,3303,3316,2915,2916,229634,18032.0,15477978.0
2010-01-05,2490,3065,2490,2891,1580587,17877.0,15477978.0
2010-01-06,2890,3128,2815,2966,504084,18341.0,15477978.0
2010-01-07,2878,2890,2652,2728,552134,16871.0,15477978.0
2010-01-08,2778,2878,2715,2791,386264,17258.0,15477978.0
2010-01-11,2890,2890,2752,2791,188275,17258.0,15477978.0
2010-01-12,2790,3203,2790,3203,913571,19812.0,15477978.0
2010-01-13,3378,3616,3316,3579,1416784,22134.0,15477978.0
2010-01-14,3541,3641,3316,3379,566884,20895.0,15477978.0
2010-01-15,3403,3704,3303,3704,354174,22907.0,15477978.0
2010-01-18,3678,3678,3153,3591,251432,22211.0,15477978.0
2010-01-19,3591,3591,3303,3429,220420,21205.0,15477978.0
2010-01-20,3503,3553,3203,3279,254710,20276.0,15477978.0
2010-01-21,3253,3503,3253,3316,180400,20508.0,15477978.0
2010-01-22,3316,3541,3241,3441,362310,21282.0,15477978.0
2010-01-25,3428,3441,3215,3254,109404,20121.0,15477978.0
2010-01-26,3165,3291,3003,3203,187780,19812.0,15477978.0
2010-01-27,3203,3203,2953,3203,167943,19812.0,15477978.0
2010-01-28,3078,3215,3003,3191,102817,19734.0,15477978.0
2010-01-29,3178,3365,3028,3228,189662,21088.0,16347542.0
2010-02-01,3228,3303,3103,3304,253807,21579.0,16347542.0
2010-02-02,3428,3503,3128,3316,251310,21660.0,16347542.0
2010-02-03,3378,3528,3241,3491,330119,22805.0,16347542.0
2010-02-04,3453,3466,3153,3466,235273,22641.0,16347542.0
2010-02-05,3378,3453,3190,3441,230440,22478.0,16347542.0
2010-02-08,3328,3653,3328,3554,280967,23214.0,16347542.0
2010-02-09,3553,3616,3428,3579,228238,23377.0,16347542.0
2010-02-10,3578,3628,3478,3591,277380,23459.0,16347542.0
2010-02-11,3678,3766,3416,3516,684028,22968.0,16347542.0
2010-02-12,3478,3503,3165,3166,260532,20680.0,16347542.0
2010-02-16,3203,3241,2702,2703,599183,17655.0,16347542.0
2010-02-17,2627,2815,2477,2690,724953,17574.0,16347542.0
2010-02-18,2740,2890,2627,2640,368946,17247.0,16347542.0
2010-02-19,2652,3003,2552,2803,727200,18309.0,16347542.0
2010-02-22,2778,2928,2740,2866,246274,18718.0,16347542.0
2010-02-23,2878,2953,2752,2828,364852,18473.0,16347542.0
2010-02-24,2815,2815,2665,2665,254053,17410.0,16347542.0
2010-02-25,2677,2677,2540,2665,394523,17410.0,16347542.0
2010-02-26,2652,2790,2277,2791,561810,18228.0,16347542.0
2010-03-02,2790,2790,2577,2578,270731,16838.0,16347542.0
2010-03-03,2640,2640,2452,2478,481032,16184.0,16347542.0
2010-03-04,2490,2527,2302,2478,303441,16184.0,16347542.0
2010-03-05,2452,2490,2377,2378,209260,15530.0,16347542.0
2010-03-08,2377,2490,2277,2340,254632,15285.0,16347542.0
2010-03-09,2352,2377,2152,2240,398160,14631.0,16347542.0
2010-03-10,2239,2239,1914,1915,542820,13031.0,17034207.0
2010-03-11,1664,1689,1639,1639,530609,11157.0,17034207.0
2010-03-12,1589,1714,1564,1639,2365328,11157.0,17034207.0
2010-03-15,1576,1651,1401,1402,1685306,9539.0,17034207.0
2010-03-16,1338,1363,1201,1201,3446951,8176.0,17034207.0
2010-03-17,1163,1351,1163,1301,1891810,8858.0,17034207.0
2010-03-18,1263,1301,1113,1126,2041122,7665.0,17034207.0
2010-03-19,1101,1213,1088,1126,1471902,7665.0,17034207.0
2010-03-22,1151,1288,1151,1289,975798,8773.0,17034207.0
2010-03-23,1376,1476,1301,1477,2737228,10050.0,17034207.0
2010-03-24,1614,1651,1338,1427,3486466,9709.0,17034207.0
2010-03-25,1301,1326,1213,1214,1920830,8262.0,17034207.0
2010-03-26,1051,1389,1038,1389,2106637,9454.0,17034207.0
2010-03-29,1351,1489,1188,1376,1955861,9369.0,17034207.0
2010-03-30,1326,1363,1251,1276,549454,8687.0,17034207.0
2010-03-31,1313,1401,1188,1314,630041,8943.0,17034207.0
2010-04-01,0,0,0,1314,0,8943.0,17034207.0
2010-04-02,1226,1301,1176,1176,310858,8006.0,17034207.0
2010-04-05,1176,1238,1038,1126,420953,7665.0,17034207.0
2010-04-06,1163,1163,1051,1076,219105,7325.0,17034207.0
2010-04-07,1076,1226,1051,1226,530589,8347.0,17034207.0
2010-04-08,1301,1401,1213,1364,1556832,9284.0,17034207.0
2010-04-09,1351,1376,1226,1264,699781,8602.0,17034207.0
2010-04-12,1213,1263,1151,1189,295895,8091.0,17034207.0
2010-04-13,1138,1288,1138,1176,323880,8006.0,17034207.0
2010-04-14,1151,1351,1151,1351,770561,9198.0,17034207.0
2010-04-15,1501,1501,1263,1314,984394,8943.0,17034207.0
2010-04-16,1301,1313,1238,1239,186300,8432.0,17034207.0
2010-04-19,1188,1238,1176,1214,236690,8262.0,17034207.0
2010-04-20,1201,1351,1176,1301,888340,8858.0,17034207.0
2010-04-21,1263,1351,1238,1276,310990,8687.0,17034207.0
2010-04-22,1238,1276,1226,1226,215150,8347.0,17034207.0
2010-04-23,1263,1301,1201,1201,203815,8176.0,17034207.0
2010-04-26,1226,1238,1163,1164,191170,7921.0,17034207.0
2010-04-27,1151,1326,1138,1326,921800,9028.0,17034207.0
2010-04-28,1251,1389,1176,1176,820175,8006.0,17034207.0
2010-04-29,1176,1276,1176,1201,320231,8176.0,17034207.0
2010-04-30,1238,1238,1176,1201,165520,8176.0,17034207.0
2010-05-03,1188,1213,1176,1189,111820,8091.0,17034207.0
2010-05-04,1188,1213,1163,1176,114520,8006.0,17034207.0
2010-05-06,1138,1226,1138,1189,181189,8091.0,17034207.0
2010-05-07,1163,1188,1113,1126,170290,7665.0,17034207.0
2010-05-10,1101,1213,1101,1201,158629,8176.0,17034207.0
2010-05-11,1163,1263,1163,1214,191427,8262.0,17034207.0
2010-05-12,1213,1251,1188,1226,282481,8347.0,17034207.0
2010-05-13,1226,1301,1213,1264,281085,8602.0,17034207.0
2010-05-14,1276,1276,1213,1239,119760,8432.0,17034207.0
2010-05-17,1238,1288,1201,1264,205910,8602.0,17034207.0
2010-05-18,1263,1451,1263,1452,1642600,9880.0,17034207.0
2010-05-19,1426,1664,1414,1527,2095841,10391.0,17034207.0
2010-05-20,1551,1601,1401,1489,642253,10135.0,17034207.0
2010-05-24,1389,1501,1276,1477,666302,10050.0,17034207.0
2010-05-25,1464,1689,1401,1677,1190273,11413.0,17034207.0
2010-05-26,1751,1864,1601,1602,1246830,10902.0,17034207.0
2010-05-27,1514,1576,1363,1402,1495635,9539.0,17034207.0
2010-05-28,1401,1464,1338,1414,487163,9624.0,17034207.0
2010-05-31,1389,1451,1351,1376,367456,9369.0,17034207.0
2010-06-01,1351,1389,1326,1351,323522,9198.0,17034207.0
2010-06-03,1326,1439,1326,1376,282883,9369.0,17034207.0
2010-06-04,1376,1426,1351,1376,338940,9369.0,17034207.0
2010-06-07,1363,1514,1326,1414,520334,9624.0,17034207.0
2010-06-08,1401,1564,1401,1514,585018,10306.0,17034207.0
2010-06-09,1489,1614,1464,1527,367128,10391.0,17034207.0
2010-06-10,1576,1576,1401,1477,254975,10050.0,17034207.0
2010-06-11,1489,1501,1376,1477,884514,10050.0,17034207.0
2010-06-14,1476,1476,1338,1351,316570,9198.0,17034207.0
2010-06-15,1326,1401,1213,1214,572658,8262.0,17034207.0
2010-06-16,1213,1389,1213,1314,877119,8943.0,17034207.0
2010-06-17,1313,1389,1263,1351,341447,9198.0,17034207.0
2010-06-18,1363,1389,1301,1364,134589,9284.0,17034207.0
2010-06-21,1326,1376,1301,1301,119435,8858.0,17034207.0
2010-06-22,1326,1338,1238,1326,220120,9028.0,17034207.0
2010-06-23,1301,1414,1276,1414,531469,9624.0,17034207.0
2010-06-24,1414,1551,1414,1464,238667,9965.0,17034207.0
2010-06-25,1501,1539,1439,1452,298620,9880.0,17034207.0
2010-06-28,1451,1501,1414,1414,357000,9624.0,17034207.0
2010-06-29,1414,1439,1313,1351,245244,9198.0,17034207.0
2010-06-30,1351,1401,1251,1289,381616,8773.0,17034207.0
2010-07-01,1313,1313,1238,1251,276890,8517.0,17034207.0
2010-07-02,1238,1288,1226,1251,352736,8517.0,17034207.0
2010-07-05,1251,1251,1063,1189,1721240,8091.0,17034207.0
2010-07-06,1226,1226,1151,1176,232490,8006.0,17034207.0
2010-07-07,1213,1351,1176,1276,1129346,8687.0,17034207.0
2010-07-08,1088,1088,1088,1089,167951,7410.0,17034207.0
2010-07-09,926,1076,926,1039,1736260,7069.0,17034207.0
2010-07-12,1026,1113,1013,1051,168822,7154.0,17034207.0
2010-07-13,1076,1076,988,1014,262267,6899.0,17034207.0
2010-07-14,988,1026,888,913,756967,6217.0,17034207.0
2010-07-15,926,988,900,926,452631,6303.0,17034207.0
2010-07-16,926,963,913,926,385870,6303.0,17034207.0
2010-07-19,926,963,850,863,563384,5877.0,17034207.0
2010-07-20,838,900,813,888,474398,6047.0,17034207.0
2010-07-21,900,913,863,876,386451,5962.0,17034207.0
2010-07-22,888,1001,863,976,929197,6643.0,17034207.0
2010-07-23,988,1001,888,913,267100,6217.0,17034207.0
2010-07-26,938,963,888,926,386122,6303.0,17034207.0
2010-07-27,926,951,900,939,173840,6388.0,17034207.0
2010-07-28,938,963,913,939,216170,6388.0,17034207.0
2010-07-29,913,951,900,939,210555,6388.0,17034207.0
2010-07-30,963,1076,938,939,693505,6388.0,17034207.0
2010-08-02,913,1076,913,1076,1068862,7325.0,17034207.0
2010-08-03,1138,1176,1063,1064,475131,7240.0,17034207.0
2010-08-04,1063,1101,1038,1076,119841,7325.0,17034207.0
2010-08-05,1063,1101,1038,1064,130969,7240.0,17034207.0
2010-08-06,1076,1088,1038,1064,85740,7240.0,17034207.0
2010-08-09,1076,1101,1038,1051,77056,7154.0,17034207.0
2010-08-10,1051,1138,1038,1064,203481,7240.0,17034207.0
2010-08-11,1076,1076,1038,1076,143660,7325.0,17034207.0
2010-08-12,1076,1226,1063,1214,1772700,8262.0,17034207.0
2010-08-13,1213,1226,1088,1151,871900,7836.0,17034207.0
2010-08-16,1151,1263,1126,1214,497383,8262.0,17034207.0
2010-08-17,1201,1301,1201,1251,258381,8517.0,17034207.0
2010-08-18,1251,1251,1163,1239,90430,8432.0,17034207.0
2010-08-19,1226,1238,1163,1239,158550,8432.0,17034207.0
2010-08-20,1213,1238,1213,1239,179500,8432.0,17034207.0
2010-08-23,1251,1301,1238,1276,304198,8687.0,17034207.0
2010-08-24,1276,1401,1263,1402,281381,9539.0,17034207.0
2010-08-25,1414,1476,1338,1364,105162,9284.0,17034207.0
2010-08-26,1376,1401,1326,1376,51610,9369.0,17034207.0
2010-08-27,1426,1426,1326,1376,136770,9369.0,17034207.0
2010-08-30,1376,1439,1326,1376,81530,9369.0,17034207.0
2010-08-31,1351,1376,1276,1339,112961,9113.0,17034207.0
2010-09-01,1351,1351,1163,1226,97680,8347.0,17034207.0
2010-09-02,1226,1263,1188,1264,59660,8602.0,17034207.0
2010-09-03,1263,1263,1151,1214,91430,8262.0,17034207.0
2010-09-06,1213,1326,1213,1289,167860,8773.0,17034207.0
2010-09-07,1263,1439,1251,1326,223270,9028.0,17034207.0
2010-09-08,1401,1414,1326,1402,129082,9539.0,17034207.0
2010-09-09,1426,1451,1351,1439,328670,9795.0,17034207.0
2010-09-10,1426,1439,1251,1389,49710,9454.0,17034207.0
2010-09-13,1426,1576,1376,1502,227438,10221.0,17034207.0
2010-09-14,1514,1526,1439,1452,375708,9880.0,17034207.0
2010-09-15,1476,1639,1414,1477,94430,10050.0,17034207.0
2010-09-16,1476,1476,1401,1414,41910,9624.0,17034207.0
2010-09-17,1389,1489,1326,1389,67370,9454.0,17034207.0
2010-09-20,1464,1589,1351,1589,628280,10817.0,17034207.0
2010-09-24,1739,1814,1551,1614,1540520,10987.0,17034207.0
2010-09-27,1614,1801,1376,1376,2067380,9369.0,17034207.0
2010-09-28,1313,1351,1176,1176,894134,8006.0,17034207.0
2010-09-29,1088,1176,1013,1039,3886379,7069.0,17034207.0
2010-09-30,1088,1113,1038,1064,2278905,7240.0,17034207.0
2010-10-01,951,1001,913,913,5542777,6217.0,17034207.0
2010-10-04,838,875,795,821,3411104,5587.0,17034207.0
2010-10-05,820,898,820,868,1357196,5911.0,17034207.0
2010-10-06,850,898,820,873,629472,5945.0,17034207.0
2010-10-07,875,878,825,866,645390,5894.0,17034207.0
2010-10-08,843,873,843,848,248785,5775.0,17034207.0
2010-10-11,840,951,813,944,809512,6422.0,17034207.0
2010-10-12,958,1001,920,941,328072,6405.0,17034207.0
2010-10-13,936,938,908,923,182132,6286.0,17034207.0
2010-10-14,908,946,908,939,134412,6388.0,17034207.0
2010-10-15,938,968,923,956,312272,6507.0,17034207.0
2010-10-18,956,976,943,976,186245,6643.0,17034207.0
2010-10-19,976,983,951,971,182010,6609.0,17034207.0
2010-10-20,976,1021,933,1004,372801,6831.0,17034207.0
2010-10-21,1001,1008,976,1004,186164,6831.0,17034207.0
2010-10-22,983,1006,976,999,48703,6797.0,17034207.0
2010-10-25,998,998,951,974,92267,6626.0,17034207.0
2010-10-26,936,973,931,956,34070,6507.0,17034207.0
2010-10-27,905,998,905,981,184350,6677.0,17034207.0
2010-10-28,986,986,926,976,93910,6643.0,17034207.0
2010-10-29,976,976,943,951,54413,6473.0,17034207.0
2010-11-01,928,968,928,939,87129,6388.0,17034207.0
2010-11-02,915,976,878,951,196599,6473.0,17034207.0
2010-11-03,961,996,926,951,90950,6473.0,17034207.0
2010-11-04,951,973,938,959,58479,6524.0,17034207.0
2010-11-05,958,978,941,969,117340,6592.0,17034207.0
2010-11-08,971,983,941,971,153430,6609.0,17034207.0
2010-11-09,948,978,938,974,50590,6626.0,17034207.0
2010-11-10,976,976,951,964,45360,6558.0,17034207.0
2010-11-11,908,991,908,976,125347,6643.0,17034207.0
2010-11-12,976,991,961,989,256110,6729.0,17034207.0
2010-11-15,976,988,966,976,74850,6643.0,17034207.0
2010-11-16,978,1116,978,1036,807070,9578.0,23134207.0
2010-11-17,1036,1051,1001,1029,199268,9508.0,23134207.0
2010-11-18,1028,1088,1003,1031,182750,9531.0,23134207.0
2010-11-19,1031,1041,926,981,145242,9069.0,23134207.0
2010-11-22,1001,1001,951,989,144518,9138.0,23134207.0
2010-11-23,976,1011,951,971,100790,8976.0,23134207.0
2010-11-24,926,988,853,974,171485,8999.0,23134207.0
2010-11-25,973,1038,973,996,609320,9207.0,23134207.0
2010-11-26,1026,1026,976,976,83955,9022.0,23134207.0
2010-11-29,893,996,893,994,27175,9184.0,23134207.0
2010-11-30,1026,1046,850,976,157735,9022.0,23134207.0
2010-12-01,976,1026,976,1006,65540,9300.0,23134207.0
2010-12-02,1006,1016,978,999,48913,9231.0,23134207.0
2010-12-03,998,998,966,991,25016,9161.0,23134207.0
2010-12-06,1026,1026,855,996,92582,9207.0,23134207.0
2010-12-07,998,1006,966,999,42700,9231.0,23134207.0
2010-12-08,1001,1003,951,996,122180,9207.0,23134207.0
2010-12-09,976,988,943,974,170290,8999.0,23134207.0
2010-12-10,0,0,0,974,0,8999.0,23134207.0
2010-12-13,0,0,0,974,0,,
2010-12-14,0,0,0,974,0,,
2010-12-15,0,0,0,974,0,,
2010-12-16,0,0,0,974,0,,
2010-12-17,0,0,0,974,0,,
2010-12-20,0,0,0,974,0,,
2010-12-21,0,0,0,974,0,,
2010-12-22,0,0,0,974,0,,
2010-12-23,0,0,0,974,0,,
2010-12-24,0,0,0,974,0,,
2010-12-27,0,0,0,974,0,,
2010-12-28,0,0,0,974,0,,
2010-12-29,0,0,0,974,0,,
2010-12-30,0,0,0,974,0,,
2011-01-03,0,0,0,974,0,,
2011-01-04,0,0,0,974,0,,
2011-01-05,973,1118,828,941,246841,8698.0,2313420.0
2011-01-06,941,1026,884,940,35753,8687.0,2313420.0
2011-01-07,927,1079,927,1080,232548,9982.0,2313420.0
2011-01-10,1081,1151,926,976,395610,9022.0,2313420.0
2011-01-11,978,1122,973,1122,202241,10376.0,2313420.0
2011-01-12,1137,1211,1023,1044,164978,9647.0,2313420.0
2011-01-13,1043,1068,962,1001,54600,9254.0,2313420.0
2011-01-14,988,1043,951,1001,34386,9254.0,2313420.0
2011-01-17,1048,1048,946,946,18310,8745.0,2313420.0
2011-01-18,941,961,913,918,28240,8490.0,2313420.0
2011-01-19,903,915,874,875,26790,8085.0,2313420.0
2011-01-20,859,1004,859,1005,119595,9288.0,2313420.0
2011-01-21,1009,1049,875,901,111040,10380.0,2883220.0
2011-01-24,900,947,878,908,8389,10466.0,2883220.0
2011-01-25,875,1001,875,939,52800,10812.0,2883220.0
2011-01-26,938,971,878,901,12120,10380.0,2883220.0
2011-01-27,888,944,875,885,20847,10192.0,2883220.0
2011-01-28,897,926,872,882,2746,10163.0,2883220.0
2011-01-31,926,926,800,855,13980,9846.0,2883220.0
2011-02-01,850,852,817,817,9756,9414.0,2883220.0
2011-02-07,863,863,698,726,18831,8361.0,2883220.0
2011-02-08,722,784,698,742,13911,8549.0,2883220.0
2011-02-09,742,778,725,738,11154,8505.0,2883220.0
2011-02-10,725,750,725,726,6073,8361.0,2883220.0
2011-02-11,725,799,700,731,14128,8419.0,2883220.0
2011-02-14,762,762,679,693,10240,7987.0,2883220.0
2011-02-15,695,698,666,679,9230,7828.0,2883220.0
2011-02-16,725,725,680,703,2693,8102.0,2883220.0
2011-02-17,683,750,650,751,12991,8650.0,2883220.0
2011-02-18,715,775,715,773,8980,8909.0,2883220.0
2011-02-21,800,863,750,801,17530,9226.0,2883220.0
2011-02-22,799,850,732,763,4136,8794.0,2883220.0
2011-02-23,800,800,750,772,2810,8895.0,2883220.0
2011-02-24,795,862,750,782,7640,9010.0,2883220.0
2011-02-25,782,863,782,846,18680,10739.0,3177337.0
2011-02-28,804,850,797,846,3180,10739.0,3177337.0
2011-03-02,863,863,788,823,14490,10453.0,3177337.0
2011-03-03,848,848,789,826,870,10485.0,3177337.0
2011-03-04,782,825,782,826,3690,10485.0,3177337.0
2011-03-07,825,825,752,752,5124,9548.0,3177337.0
2011-03-08,822,822,757,758,1150,9627.0,3177337.0
2011-03-09,732,794,732,775,580,9834.0,3177337.0
2011-03-10,770,800,750,796,4393,10104.0,3177337.0
2011-03-11,807,837,738,793,8620,10072.0,3177337.0
2011-03-14,757,757,735,748,3150,9500.0,3177337.0
2011-03-15,748,848,748,775,11687,9834.0,3177337.0
2011-03-16,748,750,725,732,1810,9294.0,3177337.0
2011-03-17,732,817,703,785,1410,9961.0,3177337.0
2011-03-18,787,787,745,785,960,9961.0,3177337.0
2011-03-21,785,785,750,786,4279,9977.0,3177337.0
2011-03-22,752,773,725,755,14520,9580.0,3177337.0
2011-03-23,754,754,723,731,4800,9278.0,3177337.0
2011-03-24,795,795,732,758,12120,9627.0,3177337.0
2011-03-25,785,870,750,871,45825,11057.0,3177337.0
2011-03-28,1001,1001,1001,1001,25702,12709.0,3177337.0
2011-03-29,1151,1151,1076,1151,348088,14616.0,3177337.0
2011-03-30,1201,1226,978,979,327169,12423.0,3177337.0
2011-03-31,1001,1041,900,934,108679,11851.0,3177337.0
2011-04-01,933,976,913,949,41340,12042.0,3177337.0
2011-04-04,948,982,928,982,43925,12471.0,3177337.0
2011-04-05,989,1128,982,1129,81744,14330.0,3177337.0
2011-04-06,1296,1296,1256,1296,199153,16459.0,3177337.0
2011-04-07,1248,1248,1103,1183,270054,15013.0,3177337.0
2011-04-08,1226,1358,1226,1359,89713,17253.0,3177337.0
2011-04-11,1501,1549,1166,1379,666506,17507.0,3177337.0
2011-04-12,1401,1496,1333,1341,94213,17031.0,3177337.0
2011-04-13,1351,1351,1226,1274,69030,16173.0,3177337.0
2011-04-14,1215,1389,1168,1259,74116,15982.0,3177337.0
2011-04-15,1258,1401,1258,1349,61661,17126.0,3177337.0
2011-04-18,1368,1441,1251,1351,27320,17158.0,3177337.0
2011-04-19,1351,1526,1278,1394,111316,17698.0,3177337.0
2011-04-20,1331,1524,1301,1439,66348,18270.0,3177337.0
2011-04-21,1486,1491,1373,1452,27657,18429.0,3177337.0
2011-04-22,1451,1451,1321,1356,31953,17221.0,3177337.0
2011-04-25,1308,1323,1215,1276,39657,16204.0,3177337.0
2011-04-26,1276,1321,1206,1226,19267,15569.0,3177337.0
2011-04-27,1226,1308,1191,1226,8690,15569.0,3177337.0
2011-04-28,1176,1283,1176,1240,53011,15744.0,3177337.0
2011-04-29,1178,1226,1158,1224,18410,15537.0,3177337.0
2011-05-02,1173,1222,1043,1196,10449,15188.0,3177337.0
2011-05-03,1222,1222,1089,1149,26421,14584.0,3177337.0
2011-05-04,1126,1210,1113,1204,17330,15283.0,3177337.0
2011-05-06,1141,1368,1141,1274,42842,16173.0,3177337.0
2011-05-09,1278,1288,1201,1249,13490,15855.0,3177337.0
2011-05-11,1191,1251,1084,1196,15822,15188.0,3177337.0
2011-05-12,1197,1231,1103,1190,7950,15108.0,3177337.0
2011-05-13,1151,1212,1076,1191,5531,15124.0,3177337.0
2011-05-16,1192,1196,1078,1079,4540,13694.0,3177337.0
2011-05-17,1113,1113,928,1037,8438,13170.0,3177337.0
2011-05-18,1037,1192,1026,1193,66085,15140.0,3177337.0
2011-05-19,1192,1301,1088,1114,65925,14139.0,3177337.0
2011-05-20,1113,1226,1069,1165,41610,14791.0,3177337.0
2011-05-23,1206,1206,1094,1139,17315,14457.0,3177337.0
2011-05-24,1138,1183,1094,1125,24190,14282.0,3177337.0
2011-05-25,1173,1173,1051,1071,24051,13599.0,3177337.0
2011-05-26,1051,1071,1012,1051,21940,13345.0,3177337.0
2011-05-27,1084,1114,1006,1100,21540,13964.0,3177337.0
2011-05-30,1061,1101,1036,1051,15320,13345.0,3177337.0
2011-05-31,1087,1127,1051,1126,21420,14298.0,3177337.0
2011-06-01,1148,1293,1147,1294,53510,16427.0,3177337.0
2011-06-02,1361,1486,1281,1326,310251,16840.0,3177337.0
2011-06-03,1363,1524,1326,1502,148284,19064.0,3177337.0
2011-06-07,1501,1501,1281,1376,98634,17475.0,3177337.0
2011-06-08,1326,1386,1291,1366,40931,17348.0,3177337.0
2011-06-09,1341,1569,1341,1569,98887,19922.0,3177337.0
2011-06-10,1751,1804,1664,1804,303492,22909.0,3177337.0
2011-06-13,1852,1977,1666,1852,304493,23512.0,3177337.0
2011-06-14,1892,2129,1741,1742,545476,22114.0,3177337.0
2011-06-15,1756,1987,1744,1962,233829,24910.0,3177337.0
2011-06-16,2252,2254,1676,2017,1068016,25609.0,3177337.0
2011-06-17,2042,2069,1889,1937,246248,24593.0,3177337.0
2011-06-20,1937,1977,1756,1807,146264,22940.0,3177337.0
2011-06-21,1779,1877,1704,1777,89014,22559.0,3177337.0
2011-06-22,1776,1776,1511,1512,349018,19191.0,3177337.0
2011-06-23,1451,1496,1336,1354,386856,17189.0,3177337.0
2011-06-24,1366,1504,1363,1422,276130,18091.0,3184996.0
2011-06-27,1376,1389,1245,1309,219200,16658.0,3184996.0
2011-06-28,1311,1391,1263,1266,100336,16116.0,3184996.0
2011-06-29,1276,1276,1177,1236,67800,15734.0,3184996.0
2011-06-30,1276,1401,1251,1301,126645,16562.0,3184996.0
2011-07-01,1301,1311,1207,1251,49219,15925.0,3184996.0
2011-07-04,1261,1276,1213,1251,68900,15925.0,3184996.0
2011-07-05,1268,1426,1208,1251,110204,15925.0,3184996.0
2011-07-06,1266,1306,1227,1261,89701,16052.0,3184996.0
2011-07-07,1276,1293,1213,1233,39562,15686.0,3184996.0
2011-07-08,1238,1251,1163,1209,43340,15384.0,3184996.0
2011-07-11,1221,1223,1143,1164,57438,14810.0,3184996.0
2011-07-12,1168,1180,1066,1074,45084,13664.0,3184996.0
2011-07-13,1081,1092,994,1031,27067,13122.0,3184996.0
2011-07-14,1001,1042,971,976,53490,12421.0,3184996.0
2011-07-15,979,1119,956,1031,125206,13122.0,3184996.0
2011-07-18,1052,1052,977,991,32662,12613.0,3184996.0
2011-07-19,991,1008,936,959,69980,12199.0,3184996.0
2011-07-20,957,957,825,887,306572,11291.0,3184996.0
2011-07-21,900,939,858,905,74944,11514.0,3184996.0
2011-07-22,903,1039,903,1040,171325,13234.0,3184996.0
2011-07-25,1073,1073,971,1001,141648,12740.0,3184996.0
2011-07-26,991,1036,983,1025,33387,13043.0,3184996.0
2011-07-27,1003,1177,1001,1178,96048,14985.0,3184996.0
2011-07-28,1296,1353,1230,1351,481909,17199.0,3184996.0
2011-07-29,1371,1371,1228,1326,249467,16880.0,3184996.0
2011-08-01,1474,1524,1353,1524,512349,19397.0,3184996.0
2011-08-02,1536,1751,1524,1752,331644,22295.0,3184996.0
2011-08-03,1704,1952,1489,1577,1032590,20065.0,3184996.0
2011-08-04,1564,1651,1449,1509,129974,19206.0,3184996.0
2011-08-05,1288,1491,1288,1447,104430,18409.0,3184996.0
2011-08-08,1456,1459,1231,1231,142115,15670.0,3184996.0
2011-08-09,1047,1151,1047,1047,159654,13329.0,3184996.0
2011-08-10,1074,1168,1061,1121,172443,15335.0,3423091.0
2011-08-11,1087,1160,1013,1094,110734,14959.0,3423091.0
2011-08-12,1232,1233,1071,1076,115138,14719.0,3423091.0
2011-08-16,1086,1168,1063,1076,123259,14719.0,3423091.0
2011-08-17,1079,1106,1007,1085,96204,14839.0,3423091.0
2011-08-18,1146,1176,1036,1056,97742,14445.0,3423091.0
2011-08-19,1026,1073,957,995,59562,13607.0,3423091.0
2011-08-22,963,1002,932,939,49860,12837.0,3423091.0
2011-08-23,976,983,929,941,65560,12871.0,3423091.0
2011-08-24,958,974,900,906,66318,12392.0,3423091.0
2011-08-25,971,971,838,902,86736,12340.0,3423091.0
2011-08-26,900,919,880,898,20423,12289.0,3423091.0
2011-08-29,976,976,900,955,78907,13059.0,3423091.0
2011-08-30,978,1097,953,1097,194663,15010.0,3423091.0
2011-08-31,1106,1251,1076,1175,322995,16071.0,3423091.0
2011-09-01,1223,1226,1101,1151,100186,15746.0,3423091.0
2011-09-02,1151,1156,1066,1101,55330,15062.0,3423091.0
2011-09-05,1118,1118,1011,1039,70004,14206.0,3423091.0
2011-09-06,988,1048,928,969,71620,13247.0,3423091.0
2011-09-07,978,1076,978,1047,43300,14326.0,3423091.0
2011-09-08,1046,1091,1011,1039,38345,14206.0,3423091.0
2011-09-09,1041,1083,1006,1061,31630,14514.0,3423091.0
2011-09-14,1076,1113,1023,1054,42890,14411.0,3423091.0
2011-09-15,1034,1069,991,1015,65497,13881.0,3423091.0
2011-09-16,1054,1054,928,989,61488,13521.0,3423091.0
2011-09-19,1011,1011,971,1005,33581,13744.0,3423091.0
2011-09-20,979,1026,929,971,42584,13282.0,3423091.0
2011-09-21,971,986,934,946,38941,12939.0,3423091.0
2011-09-22,998,998,914,917,30842,12546.0,3423091.0
2011-09-23,948,948,878,939,31397,12837.0,3423091.0
2011-09-26,947,951,832,882,46072,12066.0,3423091.0
