케이티앤지(033780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-04-02,78900,79200,78600,79000,136888,10846107.0,137292497.0
2014-04-03,79800,79800,78400,78700,155997,10804920.0,137292497.0
2014-04-04,78700,78900,78000,78200,257793,10736273.0,137292497.0
2014-04-07,78400,79000,77900,78500,207749,10777461.0,137292497.0
2014-04-08,78900,78900,78000,78700,111167,10804920.0,137292497.0
2014-04-09,78900,81000,78600,81000,304734,11120692.0,137292497.0
2014-04-10,81000,82100,80600,81600,340154,11203068.0,137292497.0
2014-04-11,82100,82400,80700,82400,203968,11312902.0,137292497.0
2014-04-14,82700,83400,82100,82400,234514,11312902.0,137292497.0
2014-04-15,82500,83000,81900,82900,352034,11381548.0,137292497.0
2014-04-16,82900,83300,82100,83000,230448,11395277.0,137292497.0
2014-04-17,82900,83200,80900,81100,247320,11134422.0,137292497.0
2014-04-18,81700,82500,81300,81700,145672,11216797.0,137292497.0
2014-04-21,82300,84000,81900,83300,250502,11436465.0,137292497.0
2014-04-22,83900,84700,82800,84500,274815,11601216.0,137292497.0
2014-04-23,85000,85000,83800,84000,380957,11532570.0,137292497.0
2014-04-24,83500,84000,82000,83000,410295,11395277.0,137292497.0
2014-04-25,82400,83600,81400,81700,244690,11216797.0,137292497.0
2014-04-28,82900,82900,81900,82100,168865,11271714.0,137292497.0
2014-04-29,82600,82600,81100,81900,153245,11244256.0,137292497.0
2014-04-30,82600,84000,81600,82800,590544,11367819.0,137292497.0
2014-05-02,83400,85500,83000,85300,273084,11711050.0,137292497.0
2014-05-07,86500,89200,83200,84700,510608,11628674.0,137292497.0
2014-05-08,85100,86100,83800,86100,352473,11820884.0,137292497.0
2014-05-09,85400,87900,85400,87900,282400,12068010.0,137292497.0
2014-05-12,87900,88000,83600,83900,283134,11518840.0,137292497.0
2014-05-13,83800,85100,82300,83900,296741,11518840.0,137292497.0
2014-05-14,85000,86400,84700,86400,392385,11862072.0,137292497.0
2014-05-15,86400,86400,84500,85200,114826,11697321.0,137292497.0
2014-05-16,85400,87000,84600,87000,222844,11944447.0,137292497.0
2014-05-19,86700,87100,85000,86300,182473,11848342.0,137292497.0
2014-05-20,86400,86500,85700,86300,164786,11848342.0,137292497.0
2014-05-21,85700,86100,84800,85600,129110,11752238.0,137292497.0
2014-05-22,86000,86300,85300,86000,151226,11807155.0,137292497.0
2014-05-23,85500,86100,85200,85800,213664,11779696.0,137292497.0
2014-05-26,86300,87500,85800,86300,186199,11848342.0,137292497.0
2014-05-27,86400,86800,84500,84900,188557,11656133.0,137292497.0
2014-05-28,84900,86200,84600,86100,245166,11820884.0,137292497.0
2014-05-29,85900,86000,84500,84800,150017,11642404.0,137292497.0
2014-05-30,84600,85800,82900,83000,340447,11395277.0,137292497.0
2014-06-02,83600,85900,83300,85800,228788,11779696.0,137292497.0
2014-06-03,85000,85500,84000,85500,243047,11738508.0,137292497.0
2014-06-05,86000,86300,84500,85700,214440,11765967.0,137292497.0
2014-06-09,85900,85900,84600,85000,131832,11669862.0,137292497.0
2014-06-10,85800,86800,85300,86800,199267,11916989.0,137292497.0
2014-06-11,87000,87000,85100,85700,158034,11765967.0,137292497.0
2014-06-12,87000,89000,86400,88300,502841,12122927.0,137292497.0
2014-06-13,88500,88700,87100,87100,174664,11958176.0,137292497.0
2014-06-16,86400,87700,86400,86400,158804,11862072.0,137292497.0
2014-06-17,86500,86700,85100,86400,198770,11862072.0,137292497.0
2014-06-18,86900,87200,85900,87000,187934,11944447.0,137292497.0
2014-06-19,87500,88500,87300,87300,228096,11985635.0,137292497.0
2014-06-20,87800,89400,87700,88800,334383,12191574.0,137292497.0
2014-06-23,88800,89100,87600,88800,112191,12191574.0,137292497.0
2014-06-24,88800,89300,88000,88900,190391,12205303.0,137292497.0
2014-06-25,88400,90300,87300,87400,272707,11999364.0,137292497.0
2014-06-26,87500,89800,87400,89000,225179,12219032.0,137292497.0
2014-06-27,89200,89200,87200,88000,146450,12081740.0,137292497.0
2014-06-30,88500,89900,88000,89500,240522,12287678.0,137292497.0
2014-07-01,88700,91200,88700,90000,245475,12356325.0,137292497.0
2014-07-02,90900,91500,89400,90600,253381,12438700.0,137292497.0
2014-07-03,90200,92400,90200,91300,231312,12534805.0,137292497.0
2014-07-04,90500,92200,90400,91200,225186,12521076.0,137292497.0
2014-07-07,90800,91500,89500,89500,214839,12287678.0,137292497.0
2014-07-08,90500,91200,89700,90000,241157,12356325.0,137292497.0
2014-07-09,89600,92200,89600,91800,257827,12603451.0,137292497.0
2014-07-10,91800,92900,91600,92800,252975,12740744.0,137292497.0
2014-07-11,92500,93000,91600,92800,115510,12740744.0,137292497.0
2014-07-14,93400,95400,93200,94800,220672,13015329.0,137292497.0
2014-07-15,94900,96700,94100,94700,151903,13001599.0,137292497.0
2014-07-16,93800,95000,92300,92300,184196,12672097.0,137292497.0
2014-07-17,92800,94800,92600,94500,206609,12974141.0,137292497.0
2014-07-18,93800,94800,91900,93000,191805,12768202.0,137292497.0
2014-07-21,93600,96000,92700,94700,233118,13001599.0,137292497.0
2014-07-22,96000,96400,95200,95800,174355,13152621.0,137292497.0
2014-07-23,96400,96700,95600,96400,120252,13234997.0,137292497.0
2014-07-24,96300,96300,95600,96300,152820,13221267.0,137292497.0
2014-07-25,96300,96300,94200,95100,193143,13056516.0,137292497.0
2014-07-28,95400,95800,94600,95700,168327,13138892.0,137292497.0
2014-07-29,96500,98500,95800,97700,221537,13413477.0,137292497.0
2014-07-30,98900,104500,97800,102000,480839,14003835.0,137292497.0
2014-07-31,101000,102000,97900,99600,466946,13674333.0,137292497.0
2014-08-01,100000,103500,99600,100500,490331,13797896.0,137292497.0
2014-08-04,100500,101500,99000,101000,253027,13866542.0,137292497.0
2014-08-05,100500,101500,99100,100000,266865,13729250.0,137292497.0
2014-08-06,99500,100500,99100,99100,161946,13605686.0,137292497.0
2014-08-07,100000,104500,99600,104000,315151,14278420.0,137292497.0
2014-08-08,102000,102500,99200,100000,285589,13729250.0,137292497.0
2014-08-11,100000,100000,96300,98300,306827,13495852.0,137292497.0
2014-08-12,98100,98300,96400,97200,318798,13344831.0,137292497.0
2014-08-13,95500,96600,93200,95400,699583,13097704.0,137292497.0
2014-08-14,95000,96200,93900,93900,299567,12891765.0,137292497.0
2014-08-18,95900,97500,94500,95300,438408,13083975.0,137292497.0
2014-08-19,95900,97000,95800,97000,226059,13317372.0,137292497.0
2014-08-20,96400,96600,95100,96000,227622,13180080.0,137292497.0
2014-08-21,96400,96400,94000,95500,220093,13111433.0,137292497.0
2014-08-22,94500,95500,94000,95500,202751,13111433.0,137292497.0
2014-08-25,95400,96400,94400,96000,123531,13180080.0,137292497.0
2014-08-26,96100,96100,95000,95200,139072,13070246.0,137292497.0
2014-08-27,95700,97600,95500,96600,276809,13262455.0,137292497.0
2014-08-28,96100,97100,95900,96600,212992,13262455.0,137292497.0
2014-08-29,96500,96500,94900,94900,285879,13029058.0,137292497.0
2014-09-01,94600,95300,94100,94100,95133,12919224.0,137292497.0
2014-09-02,93700,96000,93600,95700,223130,13138892.0,137292497.0
2014-09-03,97600,97900,93400,95300,523658,13083975.0,137292497.0
2014-09-04,95400,96400,94300,96000,285488,13180080.0,137292497.0
2014-09-05,95300,96300,95300,95500,158240,13111433.0,137292497.0
2014-09-11,94700,95800,90200,90200,693559,12383783.0,137292497.0
2014-09-12,89000,89200,85700,87600,921132,12026823.0,137292497.0
2014-09-15,88100,91400,87800,90000,488922,12356325.0,137292497.0
2014-09-16,90500,92200,90500,91200,366667,12521076.0,137292497.0
2014-09-17,91300,94200,91300,93500,399156,12836848.0,137292497.0
2014-09-18,92500,94500,91600,93700,495660,12864307.0,137292497.0
2014-09-19,92900,95200,92900,94000,310988,12905495.0,137292497.0
2014-09-22,93200,95100,93200,95000,353460,13042787.0,137292497.0
2014-09-23,95000,96000,94200,94300,401771,12946682.0,137292497.0
2014-09-24,93500,95000,93500,95000,336287,13042787.0,137292497.0
2014-09-25,94800,95000,94100,94800,383158,13015329.0,137292497.0
2014-09-26,94300,94700,93800,93900,262613,12891765.0,137292497.0
2014-09-29,93400,94700,93400,94500,280357,12974141.0,137292497.0
2014-09-30,94900,94900,94100,94500,286737,12974141.0,137292497.0
2014-10-01,93600,94800,93400,94000,248430,12905495.0,137292497.0
2014-10-02,94000,94500,91200,91500,313144,12562263.0,137292497.0
2014-10-06,90800,91400,88800,90500,324920,12424971.0,137292497.0
2014-10-07,91500,91700,90500,91100,207202,12507346.0,137292497.0
2014-10-08,91100,92200,91100,91500,361480,12562263.0,137292497.0
2014-10-10,91500,92300,89300,90000,275335,12356325.0,137292497.0
2014-10-13,90000,93900,90000,93600,316699,12850578.0,137292497.0
2014-10-14,94000,94300,91600,91600,255075,12575993.0,137292497.0
2014-10-15,91000,93700,90100,92000,261091,12630910.0,137292497.0
2014-10-16,92900,95200,92200,94900,521920,13029058.0,137292497.0
2014-10-17,94200,95000,92700,92700,607951,12727014.0,137292497.0
2014-10-20,92200,95000,92000,94000,212442,12905495.0,137292497.0
2014-10-21,94000,95100,93300,95000,269662,13042787.0,137292497.0
2014-10-22,94500,95000,93700,94300,316143,12946682.0,137292497.0
2014-10-23,94000,94700,93400,93700,182839,12864307.0,137292497.0
2014-10-24,92500,93500,90700,91300,356079,12534805.0,137292497.0
2014-10-27,89500,91200,89300,91200,262123,12521076.0,137292497.0
2014-10-28,91100,93500,91100,91900,362175,12617180.0,137292497.0
2014-10-29,92700,94900,92100,94900,412911,13029058.0,137292497.0
2014-10-30,95000,95100,93400,93500,231183,12836848.0,137292497.0
2014-10-31,93500,95000,92700,95000,299500,13042787.0,137292497.0
2014-11-03,94200,95000,94100,95000,110320,13042787.0,137292497.0
2014-11-04,95000,97000,94400,95700,394791,13138892.0,137292497.0
2014-11-05,96000,96800,93800,94100,255253,12919224.0,137292497.0
2014-11-06,95900,95900,93900,94900,160509,13029058.0,137292497.0
2014-11-07,94200,94900,93700,94200,132501,12932953.0,137292497.0
2014-11-10,94800,94900,93000,93000,190088,12768202.0,137292497.0
2014-11-11,92700,94900,92700,93500,232018,12836848.0,137292497.0
2014-11-12,93700,95000,93600,94800,114445,13015329.0,137292497.0
2014-11-13,94300,95000,93200,95000,156281,13042787.0,137292497.0
2014-11-14,95500,95500,92600,93100,235091,12781931.0,137292497.0
2014-11-17,92700,93000,91100,91300,223282,12534805.0,137292497.0
2014-11-18,91300,95000,91300,95000,242118,13042787.0,137292497.0
2014-11-19,94300,95800,94000,95800,196300,13152621.0,137292497.0
2014-11-20,96200,97500,94600,95800,287828,13152621.0,137292497.0
2014-11-21,95700,96700,95100,95300,172168,13083975.0,137292497.0
2014-11-24,95400,96800,94200,94900,139452,13029058.0,137292497.0
2014-11-25,94400,96400,93100,95200,519093,13070246.0,137292497.0
2014-11-26,95600,96900,95300,96900,160164,13303643.0,137292497.0
2014-11-27,96100,96900,95000,95000,112961,13042787.0,137292497.0
2014-11-28,95000,97400,95000,96900,188434,13303643.0,137292497.0
2014-12-01,95000,95000,86300,90600,1137815,12438700.0,137292497.0
2014-12-02,91000,92200,89600,91100,330576,12507346.0,137292497.0
2014-12-03,90100,90500,86000,86800,862939,11916989.0,137292497.0
2014-12-04,86600,86600,82200,83200,869916,11422736.0,137292497.0
2014-12-05,82700,83300,82100,82700,659624,11354090.0,137292497.0
2014-12-08,84100,84800,82700,82900,496975,11381548.0,137292497.0
2014-12-09,83500,84400,83000,83300,415220,11436465.0,137292497.0
2014-12-10,83300,84400,82300,83400,414432,11450194.0,137292497.0
2014-12-11,82800,83200,80600,80600,489285,11065775.0,137292497.0
2014-12-12,81200,82500,80600,82000,345803,11257985.0,137292497.0
2014-12-15,81900,83200,81400,81900,385838,11244256.0,137292497.0
2014-12-16,82500,83700,82000,83100,424292,11409007.0,137292497.0
2014-12-17,83700,83700,82100,83400,416722,11450194.0,137292497.0
2014-12-18,84100,84400,81300,82000,391438,11257985.0,137292497.0
2014-12-19,82000,83400,81900,82700,254086,11354090.0,137292497.0
2014-12-22,82700,83500,82400,83400,249225,11450194.0,137292497.0
2014-12-23,83400,83800,83200,83300,406806,11436465.0,137292497.0
2014-12-24,83000,83600,82200,83300,322640,11436465.0,137292497.0
2014-12-26,83000,83000,80100,80100,580205,10997129.0,137292497.0
2014-12-29,77000,78200,76500,76500,680976,10502876.0,137292497.0
2014-12-30,77100,77400,75100,76100,475718,10447959.0,137292497.0
2015-01-02,77600,78400,76700,78200,426486,10736273.0,137292497.0
2015-01-05,79500,79500,78300,79000,428170,10846107.0,137292497.0
2015-01-06,78900,79100,76900,78200,378595,10736273.0,137292497.0
2015-01-07,78800,79700,78100,79700,276932,10942212.0,137292497.0
2015-01-08,81300,83700,80600,83400,576411,11450194.0,137292497.0
2015-01-09,83400,83500,80400,82700,440436,11354090.0,137292497.0
2015-01-12,82700,84600,82600,84000,240507,11532570.0,137292497.0
2015-01-13,82300,82900,79800,80700,600090,11079505.0,137292497.0
2015-01-14,79900,80700,77400,78000,611043,10708815.0,137292497.0
2015-01-15,78000,79100,77500,78500,444541,10777461.0,137292497.0
2015-01-16,79800,80700,78900,79500,336166,10914754.0,137292497.0
2015-01-19,80400,80400,75900,76000,549616,10434230.0,137292497.0
2015-01-20,76200,76800,74700,76300,351966,10475418.0,137292497.0
2015-01-21,76300,78400,76100,78400,246061,10763732.0,137292497.0
2015-01-22,78900,79000,76500,78400,319693,10763732.0,137292497.0
2015-01-23,78700,81200,78600,81200,438526,11148151.0,137292497.0
2015-01-26,81300,81600,77600,78600,334625,10791190.0,137292497.0
2015-01-27,78600,79300,77000,79200,403121,10873566.0,137292497.0
2015-01-28,77800,79400,77500,79400,357212,10901024.0,137292497.0
2015-01-29,79300,79800,78000,79600,488581,10928483.0,137292497.0
2015-01-30,80500,80600,79500,80200,325358,11010858.0,137292497.0
2015-02-02,79500,80000,77700,80000,250741,10983400.0,137292497.0
2015-02-03,80000,80900,79400,80800,311372,11093234.0,137292497.0
2015-02-04,80500,81000,79600,80600,240729,11065775.0,137292497.0
2015-02-05,79100,80200,78200,78700,339492,10804920.0,137292497.0
2015-02-06,79100,80200,79000,80100,265446,10997129.0,137292497.0
2015-02-09,80300,80500,79300,79500,113925,10914754.0,137292497.0
2015-02-10,79500,81700,79200,81300,277411,11161880.0,137292497.0
2015-02-11,81400,81500,80500,80900,166975,11106963.0,137292497.0
2015-02-12,81000,82300,80500,82300,241004,11299173.0,137292497.0
2015-02-13,82300,82800,81200,82400,172564,11312902.0,137292497.0
2015-02-16,81600,82900,81300,82300,158060,11299173.0,137292497.0
2015-02-17,82300,82900,81200,81900,87833,11244256.0,137292497.0
2015-02-23,83500,83700,81900,83200,406579,11422736.0,137292497.0
2015-02-24,83000,84500,82900,83600,410451,11477653.0,137292497.0
2015-02-25,83600,84000,81200,82300,350823,11299173.0,137292497.0
2015-02-26,81700,82200,79800,80000,263770,10983400.0,137292497.0
2015-02-27,79500,80000,78300,80000,325334,10983400.0,137292497.0
2015-03-02,80000,81000,79200,80000,271796,10983400.0,137292497.0
2015-03-03,79400,80200,78800,79200,223113,10873566.0,137292497.0
2015-03-04,79400,80400,79100,80400,272024,11038317.0,137292497.0
2015-03-05,79400,81000,79400,80700,259111,11079505.0,137292497.0
2015-03-06,81000,81900,80400,81800,297267,11230526.0,137292497.0
2015-03-09,80800,82000,80800,81300,222559,11161880.0,137292497.0
2015-03-10,80500,80800,78900,79000,458261,10846107.0,137292497.0
2015-03-11,79000,80500,79000,79800,416070,10955941.0,137292497.0
2015-03-12,79500,81300,79500,79600,397707,10928483.0,137292497.0
2015-03-13,80400,80900,79900,80000,246437,10983400.0,137292497.0
2015-03-16,80900,83300,80500,82400,332175,11312902.0,137292497.0
2015-03-17,83400,84300,81400,82900,235238,11381548.0,137292497.0
2015-03-18,83700,83800,82000,82600,258843,11340360.0,137292497.0
2015-03-19,83600,83600,80700,82600,334474,11340360.0,137292497.0
2015-03-20,82600,83300,82000,82000,166660,11257985.0,137292497.0
2015-03-23,82100,82600,81500,82600,185909,11340360.0,137292497.0
2015-03-24,82600,84400,82500,84300,234434,11573757.0,137292497.0
2015-03-25,83800,89700,83800,88700,503024,12177844.0,137292497.0
2015-03-26,89300,89900,87700,89800,302630,12328866.0,137292497.0
2015-03-27,88200,89100,86800,86900,491084,11930718.0,137292497.0
2015-03-30,89900,92700,87100,89900,429115,12342595.0,137292497.0
2015-03-31,88800,89500,87300,88700,336652,12177844.0,137292497.0
2015-04-01,87900,91200,87900,89900,360764,12342595.0,137292497.0
2015-04-02,91200,92200,90000,91600,330417,12575993.0,137292497.0
2015-04-03,91100,92100,91100,91900,140720,12617180.0,137292497.0
2015-04-06,91500,91900,89700,90100,137645,12370054.0,137292497.0
2015-04-07,89200,91000,89200,90600,140571,12438700.0,137292497.0
2015-04-08,91700,93800,90600,93100,395789,12781931.0,137292497.0
2015-04-09,92600,94900,92400,93200,318330,12795661.0,137292497.0
2015-04-10,92900,94700,91300,94600,276362,12987870.0,137292497.0
2015-04-13,93400,94500,90900,92900,266341,12754473.0,137292497.0
2015-04-14,91500,92400,90000,90900,350279,12479888.0,137292497.0
2015-04-15,89500,91000,89100,90100,404919,12370054.0,137292497.0
2015-04-16,89500,93100,89500,92900,387285,12754473.0,137292497.0
2015-04-17,92000,93200,91400,91800,300589,12603451.0,137292497.0
2015-04-20,90600,92600,90600,91600,251415,12575993.0,137292497.0
2015-04-21,92700,92900,91100,92400,235000,12685827.0,137292497.0
2015-04-22,91400,93800,91400,92900,272691,12754473.0,137292497.0
2015-04-23,92000,100500,91400,98700,765783,13550769.0,137292497.0
2015-04-24,100500,103500,94700,94900,708571,13029058.0,137292497.0
2015-04-27,96300,99000,95800,98200,644270,13482123.0,137292497.0
2015-04-28,98000,98900,96200,96900,364378,13303643.0,137292497.0
2015-04-29,97100,97200,94600,95600,339103,13125163.0,137292497.0
2015-04-30,94500,96900,94300,95100,375949,13056516.0,137292497.0
2015-05-04,95100,97500,95100,96100,334589,13193809.0,137292497.0
2015-05-06,95100,96100,94300,95800,294446,13152621.0,137292497.0
2015-05-07,95500,96400,94700,95700,185749,13138892.0,137292497.0
2015-05-08,95200,97000,95200,96500,261304,13248726.0,137292497.0
2015-05-11,96200,97000,95800,95900,263341,13166350.0,137292497.0
2015-05-12,95300,97100,95200,95800,253958,13152621.0,137292497.0
2015-05-13,95000,96000,94000,94700,204492,13001599.0,137292497.0
2015-05-14,94200,97300,94200,96400,253842,13234997.0,137292497.0
2015-05-15,95900,97000,92500,93900,264370,12891765.0,137292497.0
2015-05-18,93300,95800,93200,95800,148102,13152621.0,137292497.0
2015-05-19,95200,96900,95000,95200,137046,13070246.0,137292497.0
2015-05-20,95700,100000,95200,99600,338565,13674333.0,137292497.0
2015-05-21,100000,102500,98000,99000,341425,13591957.0,137292497.0
2015-05-22,99000,101000,97300,101000,285090,13866542.0,137292497.0
2015-05-26,100500,101000,97200,99100,310247,13605686.0,137292497.0
2015-05-27,98200,99600,96000,97600,237034,13399748.0,137292497.0
2015-05-28,96600,97800,95100,95100,248596,13056516.0,137292497.0
2015-05-29,95000,97800,94700,96400,351437,13234997.0,137292497.0
2015-06-01,95500,97200,94800,96700,173397,13276184.0,137292497.0
2015-06-02,97000,99300,96100,96100,259650,13193809.0,137292497.0
2015-06-03,96700,97900,95100,96000,170863,13180080.0,137292497.0
2015-06-04,95100,95900,94000,94000,184636,12905495.0,137292497.0
2015-06-05,94500,97400,94200,97100,280394,13331101.0,137292497.0
2015-06-08,97400,97500,95200,95900,179689,13166350.0,137292497.0
2015-06-09,95800,96500,95100,95100,151863,13056516.0,137292497.0
2015-06-10,96000,97200,94900,95000,226038,13042787.0,137292497.0
2015-06-11,95800,96500,94300,94900,234187,13029058.0,137292497.0
2015-06-12,95900,95900,93300,93300,155130,12809390.0,137292497.0
2015-06-15,93500,94600,93300,93700,117376,12864307.0,137292497.0
2015-06-16,94500,97800,94100,96000,466159,13180080.0,137292497.0
2015-06-17,95100,95900,93700,94300,269868,12946682.0,137292497.0
2015-06-18,94400,95400,93200,93600,176933,12850578.0,137292497.0
2015-06-19,93800,94100,93300,93300,176276,12809390.0,137292497.0
2015-06-22,93000,94700,90200,90200,346250,12383783.0,137292497.0
2015-06-23,90800,92800,90700,92100,230352,12644639.0,137292497.0
2015-06-24,92700,93400,91500,93100,170575,12781931.0,137292497.0
2015-06-25,92100,94400,92000,93600,172335,12850578.0,137292497.0
2015-06-26,92300,92500,90100,90800,243002,12466159.0,137292497.0
2015-06-29,90800,95000,90600,94400,362528,12960412.0,137292497.0
2015-06-30,93900,95300,92600,94900,269602,13029058.0,137292497.0
2015-07-01,94600,96400,93400,95300,211672,13083975.0,137292497.0
2015-07-02,95300,97600,94800,95100,238719,13056516.0,137292497.0
2015-07-03,96500,97800,95500,97400,222912,13372289.0,137292497.0
2015-07-06,97800,97800,94500,96500,175034,13248726.0,137292497.0
2015-07-07,97900,98500,95700,98300,335160,13495852.0,137292497.0
2015-07-08,99200,101000,96400,96400,334141,13234997.0,137292497.0
2015-07-09,97000,99200,96100,98400,276805,13509582.0,137292497.0
2015-07-10,98400,98900,97600,98200,151525,13482123.0,137292497.0
2015-07-13,98100,100500,97500,100000,232070,13729250.0,137292497.0
2015-07-14,98600,99700,98100,98300,150473,13495852.0,137292497.0
2015-07-15,99200,101500,98200,101500,265293,13935188.0,137292497.0
2015-07-16,101500,102000,99900,100500,173926,13797896.0,137292497.0
2015-07-17,100500,102000,99200,100500,209773,13797896.0,137292497.0
2015-07-20,99200,101000,99000,100000,143140,13729250.0,137292497.0
2015-07-21,99800,100000,98400,99100,179012,13605686.0,137292497.0
2015-07-22,100500,101000,98200,101000,257139,13866542.0,137292497.0
2015-07-23,101500,106500,98200,102500,467400,14072481.0,137292497.0
2015-07-24,103000,109500,100500,103500,376808,14209773.0,137292497.0
2015-07-27,101500,104000,99500,102000,314209,14003835.0,137292497.0
2015-07-28,103500,109000,102000,107000,467328,14690297.0,137292497.0
2015-07-29,104500,106000,102500,104500,244672,14347066.0,137292497.0
2015-07-30,106500,108500,105000,107000,228083,14690297.0,137292497.0
2015-07-31,109500,110500,106000,110000,315072,15102175.0,137292497.0
2015-08-03,115000,115000,109000,111000,292049,15239467.0,137292497.0
2015-08-04,108500,109500,105500,108500,254355,14896236.0,137292497.0
2015-08-05,106500,112000,106500,109500,276182,15033528.0,137292497.0
2015-08-06,112500,113500,109500,111000,262911,15239467.0,137292497.0
2015-08-07,112500,113500,109500,111500,195593,15308113.0,137292497.0
2015-08-10,111000,112000,109000,111000,143082,15239467.0,137292497.0
2015-08-11,111500,111500,108000,109000,149201,14964882.0,137292497.0
2015-08-12,109500,114000,109000,114000,296822,15651345.0,137292497.0
2015-08-13,111000,114000,108000,108000,430307,14827590.0,137292497.0
2015-08-17,106000,108000,104500,105000,340035,14415712.0,137292497.0
2015-08-18,106000,109500,105500,108000,247458,14827590.0,137292497.0
2015-08-19,106500,111000,105500,110000,331831,15102175.0,137292497.0
2015-08-20,107500,113000,107500,112000,307236,15376760.0,137292497.0
2015-08-21,113500,115000,109000,114000,557584,15651345.0,137292497.0
2015-08-24,111500,113500,106000,108000,458556,14827590.0,137292497.0
2015-08-25,106000,107000,101500,104000,691906,14278420.0,137292497.0
2015-08-26,103500,109000,102500,108000,570223,14827590.0,137292497.0
2015-08-27,106000,110000,105000,109000,489946,14964882.0,137292497.0
2015-08-28,107500,110500,105000,108000,439319,14827590.0,137292497.0
2015-08-31,108000,111500,107000,110500,400126,15170821.0,137292497.0
2015-09-01,109000,109500,106500,107000,333227,14690297.0,137292497.0
2015-09-02,103500,106500,103500,104000,364724,14278420.0,137292497.0
2015-09-03,105500,107500,104000,104000,378661,14278420.0,137292497.0
2015-09-04,104000,106500,103500,104500,315518,14347066.0,137292497.0
2015-09-07,105500,108000,104500,107500,258713,14758943.0,137292497.0
2015-09-08,108000,109000,103500,105500,305399,14484358.0,137292497.0
2015-09-09,107500,110000,106000,107500,361313,14758943.0,137292497.0
2015-09-10,106500,109000,105000,107500,391170,14758943.0,137292497.0
2015-09-11,107500,108000,103000,103000,388950,14141127.0,137292497.0
2015-09-14,104000,106000,103500,105000,374587,14415712.0,137292497.0
2015-09-15,104500,107500,103500,107500,252620,14758943.0,137292497.0
2015-09-16,107500,108500,106500,108000,292794,14827590.0,137292497.0
2015-09-17,107500,107500,104000,105000,517234,14415712.0,137292497.0
2015-09-18,105000,106500,104000,105500,673703,14484358.0,137292497.0
2015-09-21,105000,107000,104500,107000,249769,14690297.0,137292497.0
2015-09-22,107500,108500,104500,107500,375897,14758943.0,137292497.0
2015-09-23,106000,107500,105500,107000,196988,14690297.0,137292497.0
2015-09-24,107000,107500,105500,105500,280482,14484358.0,137292497.0
2015-09-25,106500,107500,105500,105500,255201,14484358.0,137292497.0
2015-09-30,106500,112000,106000,111500,662109,15308113.0,137292497.0
2015-10-01,108500,109500,107000,107000,340910,14690297.0,137292497.0
2015-10-02,109000,112000,108500,109000,379864,14964882.0,137292497.0
2015-10-05,110500,114000,110000,112000,230189,15376760.0,137292497.0
2015-10-06,113500,114000,110500,112000,283745,15376760.0,137292497.0
2015-10-07,110000,111000,108000,109000,252990,14964882.0,137292497.0
2015-10-08,109000,109500,107000,109000,294065,14964882.0,137292497.0
2015-10-12,107500,110500,107500,109500,255406,15033528.0,137292497.0
2015-10-13,110500,111000,108000,109000,244446,14964882.0,137292497.0
2015-10-14,110000,111000,108500,110000,198219,15102175.0,137292497.0
2015-10-15,110000,112000,109000,111000,270498,15239467.0,137292497.0
2015-10-16,111500,112000,109500,111000,170698,15239467.0,137292497.0
2015-10-19,111000,112500,109500,112500,129842,15445406.0,137292497.0
2015-10-20,112500,113500,112000,112500,190209,15445406.0,137292497.0
2015-10-21,112500,113500,111000,112500,129906,15445406.0,137292497.0
2015-10-22,111500,115500,109500,112000,378384,15376760.0,137292497.0
2015-10-23,113000,118000,112000,117000,352714,16063222.0,137292497.0
2015-10-26,117000,120500,117000,118500,387595,16269161.0,137292497.0
2015-10-27,118000,118000,115500,117000,200849,16063222.0,137292497.0
2015-10-28,116000,117500,115000,116000,194203,15925930.0,137292497.0
2015-10-29,115500,116500,114000,114000,205691,15651345.0,137292497.0
2015-10-30,114000,116500,113500,114000,288413,15651345.0,137292497.0
2015-11-02,113000,116000,113000,115000,173479,15788637.0,137292497.0
2015-11-03,115000,117000,115000,116500,194788,15994576.0,137292497.0
2015-11-04,115500,116000,111500,113000,268976,15514052.0,137292497.0
2015-11-05,112000,113000,110500,112500,287826,15445406.0,137292497.0
2015-11-06,113000,113000,111500,112000,149506,15376760.0,137292497.0
2015-11-09,111500,112500,110500,111000,194010,15239467.0,137292497.0
2015-11-10,110500,111500,108000,109500,189199,15033528.0,137292497.0
2015-11-11,109500,110500,108500,110000,194186,15102175.0,137292497.0
2015-11-12,110000,111000,109500,109500,181569,15033528.0,137292497.0
2015-11-13,109500,110000,108500,109500,190185,15033528.0,137292497.0
2015-11-16,108000,109500,106500,109000,265484,14964882.0,137292497.0
2015-11-17,109500,110000,107500,107500,134168,14758943.0,137292497.0
2015-11-18,108500,110000,107500,108000,175394,14827590.0,137292497.0
2015-11-19,108500,109500,108000,108500,138320,14896236.0,137292497.0
2015-11-20,108500,108500,106000,107000,227255,14690297.0,137292497.0
2015-11-23,107500,110000,107000,110000,168528,15102175.0,137292497.0
2015-11-24,109500,111000,108500,110500,562582,15170821.0,137292497.0
2015-11-25,110000,111000,106500,107000,258760,14690297.0,137292497.0
2015-11-26,106000,107500,104000,105000,351423,14415712.0,137292497.0
2015-11-27,106000,106500,105000,106000,321308,14553005.0,137292497.0
2015-11-30,106000,107500,105500,107000,575517,14690297.0,137292497.0
