국도화학(007690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-11-18,12350,12550,12200,12250,10663,71180.0,5810616.0
2003-11-19,12250,12250,12000,12100,28110,70308.0,5810616.0
2003-11-20,12200,12200,11950,12200,18530,70890.0,5810616.0
2003-11-21,12150,12150,11950,11950,23590,69437.0,5810616.0
2003-11-24,12100,12200,11900,12000,24160,69727.0,5810616.0
2003-11-25,12300,12300,11950,11950,21670,69437.0,5810616.0
2003-11-26,12000,12250,11950,12250,34250,71180.0,5810616.0
2003-11-27,12250,12400,12200,12350,20440,71761.0,5810616.0
2003-11-28,12500,12500,12100,12150,6800,70599.0,5810616.0
2003-12-01,12100,12350,12100,12350,8820,71761.0,5810616.0
2003-12-02,12250,12550,12250,12500,25370,72633.0,5810616.0
2003-12-03,12600,12800,12450,12800,36200,74376.0,5810616.0
2003-12-04,12800,12900,12650,12900,34810,74957.0,5810616.0
2003-12-05,12900,13000,12700,12750,29180,74085.0,5810616.0
2003-12-08,12550,12850,12500,12850,29540,74666.0,5810616.0
2003-12-09,12700,12950,12700,12800,10570,74376.0,5810616.0
2003-12-10,12600,12850,12600,12750,11340,74085.0,5810616.0
2003-12-11,12900,12900,12600,12650,19250,73504.0,5810616.0
2003-12-12,12800,13200,12650,13000,40980,75538.0,5810616.0
2003-12-15,13100,13350,13000,13100,43700,76119.0,5810616.0
2003-12-16,13200,13250,12800,13150,24330,76410.0,5810616.0
2003-12-17,13100,13450,13000,13300,34930,77281.0,5810616.0
2003-12-18,13300,13400,13000,13350,37350,77572.0,5810616.0
2003-12-19,13350,13500,13050,13050,8400,75829.0,5810616.0
2003-12-22,13050,13050,12800,12800,6420,74376.0,5810616.0
2003-12-23,12500,13100,12500,12550,8060,72923.0,5810616.0
2003-12-24,12550,12800,12500,12500,7770,72633.0,5810616.0
2003-12-26,12500,12700,12500,12600,11717,73214.0,5810616.0
2003-12-29,12050,12400,12050,12300,4940,71471.0,5810616.0
2003-12-30,12350,12700,12350,12450,3580,72342.0,5810616.0
2004-01-02,12500,12600,12450,12550,4380,72923.0,5810616.0
2004-01-05,12450,12550,12250,12250,4296,71180.0,5810616.0
2004-01-06,12300,12350,12000,12200,10620,70890.0,5810616.0
2004-01-07,12200,12250,11900,11900,14940,69146.0,5810616.0
2004-01-08,11800,12100,11350,11350,57777,65950.0,5810616.0
2004-01-09,11500,11850,11450,11700,25220,67984.0,5810616.0
2004-01-12,11550,12100,11500,12000,22220,69727.0,5810616.0
2004-01-13,12200,12200,11800,12150,10960,70599.0,5810616.0
2004-01-14,12250,12250,11900,12050,3410,70018.0,5810616.0
2004-01-15,12000,12000,11800,11800,3670,68565.0,5810616.0
2004-01-16,11800,11850,11700,11800,11210,68565.0,5810616.0
2004-01-19,11700,12150,11700,11800,8040,68565.0,5810616.0
2004-01-20,11750,12000,11650,11800,12710,68565.0,5810616.0
2004-01-26,11650,11800,11550,11600,7977,67403.0,5810616.0
2004-01-27,11650,11850,11600,11800,18440,68565.0,5810616.0
2004-01-28,11800,11800,11650,11650,4800,67694.0,5810616.0
2004-01-29,11600,11600,11450,11550,5990,67113.0,5810616.0
2004-01-30,11550,11600,11550,11550,6380,67113.0,5810616.0
2004-02-02,11450,11600,11450,11500,5980,66822.0,5810616.0
2004-02-03,11600,11600,11450,11500,5540,66822.0,5810616.0
2004-02-04,11500,11750,11450,11650,10140,67694.0,5810616.0
2004-02-05,11500,11700,11500,11500,5820,66822.0,5810616.0
2004-02-06,11500,11600,11450,11500,3958,66822.0,5810616.0
2004-02-09,11500,11600,11450,11450,6720,66532.0,5810616.0
2004-02-10,11400,11500,11200,11400,18740,66241.0,5810616.0
2004-02-11,11400,11600,11350,11600,5800,67403.0,5810616.0
2004-02-12,11500,11600,11350,11500,7750,66822.0,5810616.0
2004-02-13,11450,11750,11400,11500,16970,66822.0,5810616.0
2004-02-16,11400,11600,11350,11450,5430,66532.0,5810616.0
2004-02-17,11450,11450,11300,11300,9470,65660.0,5810616.0
2004-02-18,11300,11550,11250,11300,17180,65660.0,5810616.0
2004-02-19,11300,11350,11250,11300,7570,65660.0,5810616.0
2004-02-20,11250,11300,11150,11150,9739,64788.0,5810616.0
2004-02-23,11100,11200,11050,11100,4821,64498.0,5810616.0
2004-02-24,11050,11150,11000,11050,7200,64207.0,5810616.0
2004-02-25,11050,11150,11000,11050,9550,64207.0,5810616.0
2004-02-26,11100,11350,11050,11200,8851,65079.0,5810616.0
2004-02-27,11300,11300,11150,11300,5320,65660.0,5810616.0
2004-03-02,11250,11400,11150,11250,12409,65369.0,5810616.0
2004-03-03,11200,11350,11200,11200,5140,65079.0,5810616.0
2004-03-04,11200,11300,11100,11200,7850,65079.0,5810616.0
2004-03-05,11350,11350,11150,11250,9980,65369.0,5810616.0
2004-03-08,11200,11300,11150,11150,5700,64788.0,5810616.0
2004-03-09,11050,11250,11050,11200,4510,65079.0,5810616.0
2004-03-10,11050,11200,10950,11000,8910,63917.0,5810616.0
2004-03-11,11000,11300,10850,11050,21231,64207.0,5810616.0
2004-03-12,11200,11200,10300,10800,19060,62755.0,5810616.0
2004-03-15,10700,10800,10700,10750,5830,62464.0,5810616.0
2004-03-16,10700,10700,10500,10500,7060,61011.0,5810616.0
2004-03-17,10500,10700,10500,10650,5140,61883.0,5810616.0
2004-03-18,10750,10800,10600,10650,6230,61883.0,5810616.0
2004-03-19,10850,10850,10700,10700,2890,62174.0,5810616.0
2004-03-22,10900,10900,10450,10450,8220,60721.0,5810616.0
2004-03-23,10450,10500,10300,10500,5330,61011.0,5810616.0
2004-03-24,10450,10450,10350,10400,4090,60430.0,5810616.0
2004-03-25,10400,10400,10200,10200,10940,59268.0,5810616.0
2004-03-26,10250,10350,10200,10250,5020,59559.0,5810616.0
2004-03-29,10300,10450,10250,10400,9710,60430.0,5810616.0
2004-03-30,10450,10500,10300,10400,3180,60430.0,5810616.0
2004-03-31,10400,10400,10300,10400,5015,60430.0,5810616.0
2004-04-01,10300,10400,10200,10250,8130,59559.0,5810616.0
2004-04-02,10250,10350,10250,10350,5840,60140.0,5810616.0
2004-04-06,10350,10500,10350,10350,17810,60140.0,5810616.0
2004-04-07,10400,10450,10350,10350,11131,60140.0,5810616.0
2004-04-08,10450,10450,10300,10350,11851,60140.0,5810616.0
2004-04-09,10400,10550,10350,10500,28120,61011.0,5810616.0
2004-04-12,10500,10850,10450,10700,28273,62174.0,5810616.0
2004-04-13,10800,10850,10500,10500,17057,61011.0,5810616.0
2004-04-14,10400,10500,10400,10400,6290,60430.0,5810616.0
2004-04-16,10400,10500,10300,10450,7290,60721.0,5810616.0
2004-04-19,10350,10450,10300,10350,5820,60140.0,5810616.0
2004-04-20,10300,10450,10300,10350,8130,60140.0,5810616.0
2004-04-21,10350,10700,10350,10500,15000,61011.0,5810616.0
2004-04-22,10500,10700,10450,10550,8160,61302.0,5810616.0
2004-04-23,10600,10650,10550,10550,8380,61302.0,5810616.0
2004-04-26,10700,10700,10500,10550,15040,61302.0,5810616.0
2004-04-27,10500,10600,10400,10600,9710,61593.0,5810616.0
2004-04-28,10650,10650,10250,10350,19260,60140.0,5810616.0
2004-04-29,10300,10350,10000,10050,20700,58397.0,5810616.0
2004-04-30,10050,10100,9900,10000,13110,58106.0,5810616.0
2004-05-03,9940,10200,9930,10100,4100,58687.0,5810616.0
2004-05-04,10200,10200,10050,10100,7140,58687.0,5810616.0
2004-05-06,10050,10100,9860,9900,14340,57525.0,5810616.0
2004-05-07,9900,9970,9710,9970,9710,57932.0,5810616.0
2004-05-10,10000,10000,9500,9500,20610,55201.0,5810616.0
2004-05-11,9350,9560,9230,9230,18050,53632.0,5810616.0
2004-05-12,9300,9370,9150,9230,28870,53632.0,5810616.0
2004-05-13,9320,9320,9120,9130,14970,53051.0,5810616.0
2004-05-14,9150,9270,9130,9150,11180,53167.0,5810616.0
2004-05-17,9190,9190,8500,8700,12800,50552.0,5810616.0
2004-05-18,8500,8780,8500,8690,8510,50494.0,5810616.0
2004-05-19,8700,9000,8630,9000,11180,52296.0,5810616.0
2004-05-20,8990,8990,8710,8800,9570,51133.0,5810616.0
2004-05-21,8720,8960,8720,8950,5770,52005.0,5810616.0
2004-05-24,8900,9040,8900,9000,5180,52296.0,5810616.0
2004-05-25,8850,9000,8820,8940,3860,51947.0,5810616.0
2004-05-27,9050,9050,8900,8990,2060,52237.0,5810616.0
2004-05-28,9000,9050,8920,8980,5300,52179.0,5810616.0
2004-05-31,8990,9000,8860,8880,4600,51598.0,5810616.0
2004-06-01,8780,8940,8780,8940,3490,51947.0,5810616.0
2004-06-02,8830,8920,8830,8920,6800,51831.0,5810616.0
2004-06-03,8920,9300,8850,8850,15610,51424.0,5810616.0
2004-06-04,8800,9050,8800,9010,2130,52354.0,5810616.0
2004-06-07,8880,9100,8880,9100,7570,52877.0,5810616.0
2004-06-08,9100,9100,9010,9040,1770,52528.0,5810616.0
2004-06-09,9010,9050,8950,9040,6890,52528.0,5810616.0
2004-06-10,9100,9100,8900,8900,7040,51714.0,5810616.0
2004-06-11,8950,8970,8760,8840,3620,51366.0,5810616.0
2004-06-14,8800,8970,8700,8830,3370,51308.0,5810616.0
2004-06-15,8650,8880,8650,8880,4990,51598.0,5810616.0
2004-06-16,9000,9000,8780,8920,700,51831.0,5810616.0
2004-06-17,8950,8950,8850,8900,851,51714.0,5810616.0
2004-06-18,8760,9470,8670,9040,23719,52528.0,5810616.0
2004-06-21,9070,9150,8920,9000,4050,52296.0,5810616.0
2004-06-22,8860,8890,8600,8830,7491,51308.0,5810616.0
2004-06-23,8820,8930,8800,8920,3960,51831.0,5810616.0
2004-06-24,8920,9080,8920,8980,2550,52179.0,5810616.0
2004-06-25,8760,9040,8760,8990,1950,52237.0,5810616.0
2004-06-28,8870,9130,8870,8980,2295,52179.0,5810616.0
2004-06-29,8980,9040,8930,9040,3080,52528.0,5810616.0
2004-06-30,9080,9400,9070,9180,5170,53341.0,5810616.0
2004-07-01,9250,9250,9120,9230,1350,53632.0,5810616.0
2004-07-02,9040,9230,9030,9200,6550,53458.0,5810616.0
2004-07-05,9070,9150,8980,9150,2940,53167.0,5810616.0
2004-07-06,9170,9170,9020,9160,2720,53225.0,5810616.0
2004-07-07,9000,9230,9000,9200,800,53458.0,5810616.0
2004-07-08,9040,9440,9040,9200,2650,53458.0,5810616.0
2004-07-09,9160,9190,9060,9130,1410,53051.0,5810616.0
2004-07-12,9100,9190,9050,9150,5540,53167.0,5810616.0
2004-07-13,9060,9170,9010,9100,2590,52877.0,5810616.0
2004-07-14,9080,9140,9000,9030,3690,52470.0,5810616.0
2004-07-15,8990,9020,8950,8960,3800,52063.0,5810616.0
2004-07-16,9020,9020,8900,9000,1260,52296.0,5810616.0
2004-07-19,8810,9000,8810,9000,2400,52296.0,5810616.0
2004-07-20,9020,9020,8870,8900,1120,51714.0,5810616.0
2004-07-21,8810,8940,8810,8910,1090,51773.0,5810616.0
2004-07-22,8920,8950,8850,8940,1480,51947.0,5810616.0
2004-07-23,8830,9030,8800,8900,1990,51714.0,5810616.0
2004-07-26,8810,8980,8810,8950,900,52005.0,5810616.0
2004-07-27,8950,8950,8840,8890,3800,51656.0,5810616.0
2004-07-28,8890,8890,8810,8820,5060,51250.0,5810616.0
2004-07-29,8850,8860,8760,8850,2560,51424.0,5810616.0
2004-07-30,8800,8920,8800,8850,2510,51424.0,5810616.0
2004-08-02,8820,8820,8640,8640,4910,50204.0,5810616.0
2004-08-03,8640,8790,8640,8790,660,51075.0,5810616.0
2004-08-04,8640,8840,8640,8800,1280,51133.0,5810616.0
2004-08-05,8800,8850,8740,8850,1700,51424.0,5810616.0
2004-08-06,8720,8940,8720,8850,1050,51424.0,5810616.0
2004-08-09,8820,8950,8810,8900,3590,51714.0,5810616.0
2004-08-10,8940,8950,8900,8950,3330,52005.0,5810616.0
2004-08-11,8900,9000,8900,9000,8550,52296.0,5810616.0
2004-08-12,9000,9250,8940,9100,9460,52877.0,5810616.0
2004-08-13,9100,9200,9010,9200,3930,53458.0,5810616.0
2004-08-16,9320,9320,9050,9140,3170,53109.0,5810616.0
2004-08-17,9260,9260,9020,9030,1870,52470.0,5810616.0
2004-08-18,9080,9140,9030,9140,680,53109.0,5810616.0
2004-08-19,9140,9240,9140,9240,7871,53690.0,5810616.0
2004-08-20,9120,9210,9100,9150,1500,53167.0,5810616.0
2004-08-23,9200,9200,9110,9200,2530,53458.0,5810616.0
2004-08-24,9160,9250,9150,9230,1400,53632.0,5810616.0
2004-08-25,9230,9300,9160,9300,6826,54039.0,5810616.0
2004-08-26,9300,9440,9300,9350,4220,54329.0,5810616.0
2004-08-27,9300,9400,9300,9320,1083,54155.0,5810616.0
2004-08-30,9400,9540,9310,9460,9120,54968.0,5810616.0
2004-08-31,9450,9550,9420,9500,3971,55201.0,5810616.0
2004-09-01,9500,9750,9500,9750,11220,56654.0,5810616.0
2004-09-02,9750,9750,9660,9730,6040,56537.0,5810616.0
2004-09-03,9670,9800,9660,9700,3680,56363.0,5810616.0
2004-09-06,9700,9720,9570,9700,4200,56363.0,5810616.0
2004-09-07,9800,9800,9650,9700,4400,56363.0,5810616.0
2004-09-08,9700,9700,9560,9690,4770,56305.0,5810616.0
2004-09-09,9670,9770,9590,9770,6760,56770.0,5810616.0
2004-09-10,9620,9750,9620,9740,1820,56595.0,5810616.0
2004-09-13,9750,9750,9670,9740,9480,56595.0,5810616.0
2004-09-14,9750,9890,9750,9750,2383,56654.0,5810616.0
2004-09-15,9840,9840,9710,9710,1800,56421.0,5810616.0
2004-09-16,9700,9750,9660,9740,5400,56595.0,5810616.0
2004-09-17,9800,9810,9700,9800,4370,56944.0,5810616.0
2004-09-20,9800,9930,9800,9920,7470,57641.0,5810616.0
2004-09-21,10050,11150,9940,10700,88896,62174.0,5810616.0
2004-09-22,11050,11050,10450,10500,25010,61011.0,5810616.0
2004-09-23,10350,10500,10250,10250,16280,59559.0,5810616.0
2004-09-24,10400,10400,10100,10350,11420,60140.0,5810616.0
2004-09-30,10350,10350,10000,10150,15660,58978.0,5810616.0
2004-10-01,10200,10300,10100,10250,6790,59559.0,5810616.0
2004-10-04,10400,10650,10300,10500,13501,61011.0,5810616.0
2004-10-05,10450,10550,10350,10450,7940,60721.0,5810616.0
2004-10-06,10450,10500,10350,10400,6160,60430.0,5810616.0
2004-10-07,10400,10400,10200,10300,5447,59849.0,5810616.0
2004-10-08,10500,10500,10250,10350,8650,60140.0,5810616.0
2004-10-11,10400,10400,10150,10400,9090,60430.0,5810616.0
2004-10-12,10450,10450,10150,10200,13280,59268.0,5810616.0
2004-10-13,10200,10300,10200,10200,4420,59268.0,5810616.0
2004-10-14,10150,10400,10100,10200,8960,59268.0,5810616.0
2004-10-15,10300,10300,9950,10000,13440,58106.0,5810616.0
2004-10-18,10000,10000,9950,9960,3100,57874.0,5810616.0
2004-10-19,9950,10050,9950,10000,6270,58106.0,5810616.0
2004-10-20,10000,10000,9900,9980,5340,57990.0,5810616.0
2004-10-21,9900,10000,9850,9910,7790,57583.0,5810616.0
2004-10-22,9910,9950,9910,9940,1030,57758.0,5810616.0
2004-10-25,9820,9820,9700,9790,5420,56886.0,5810616.0
2004-10-26,9790,9800,9700,9750,1480,56654.0,5810616.0
2004-10-27,9850,9850,9670,9700,5300,56363.0,5810616.0
2004-10-28,9700,9800,9670,9800,17690,56944.0,5810616.0
2004-10-29,9800,9910,9800,9910,3590,57583.0,5810616.0
2004-11-01,9660,9980,9660,9930,3650,57699.0,5810616.0
2004-11-02,9930,10100,9930,10000,3830,58106.0,5810616.0
2004-11-03,10000,10500,10000,10400,15920,60430.0,5810616.0
2004-11-04,10350,10350,10100,10300,12810,59849.0,5810616.0
2004-11-05,10300,10450,10300,10350,8750,60140.0,5810616.0
2004-11-08,10350,10500,10300,10400,6950,60430.0,5810616.0
2004-11-09,10400,10500,10350,10450,9480,60721.0,5810616.0
2004-11-10,10500,10800,10500,10700,14553,62174.0,5810616.0
2004-11-11,10700,11000,10600,10850,16020,63045.0,5810616.0
2004-11-12,10900,11250,10850,10900,41940,63336.0,5810616.0
2004-11-15,11100,11350,10950,11100,31125,64498.0,5810616.0
2004-11-16,10950,11150,10900,11050,13660,64207.0,5810616.0
2004-11-17,10900,11400,10900,11050,19590,64207.0,5810616.0
2004-11-18,10950,11100,10850,10850,12890,63045.0,5810616.0
2004-11-19,10900,11100,10700,10850,9330,63045.0,5810616.0
2004-11-22,10650,10650,10500,10650,4470,61883.0,5810616.0
2004-11-23,10600,10800,10600,10800,5910,62755.0,5810616.0
2004-11-24,10800,11200,10750,11050,18390,64207.0,5810616.0
2004-11-25,11050,11150,11000,11050,3470,64207.0,5810616.0
2004-11-26,11050,11200,10800,10800,13140,62755.0,5810616.0
2004-11-29,10800,10950,10800,10800,2540,62755.0,5810616.0
2004-11-30,10950,11100,10750,11100,9400,64498.0,5810616.0
2004-12-01,11150,11200,11050,11150,6350,64788.0,5810616.0
2004-12-02,11250,11550,11200,11550,32051,67113.0,5810616.0
2004-12-03,11650,11950,11450,11850,65406,68856.0,5810616.0
2004-12-06,11850,11850,11650,11800,16600,68565.0,5810616.0
2004-12-07,11650,11800,11400,11450,9530,66532.0,5810616.0
2004-12-08,11400,11550,11400,11450,3785,66532.0,5810616.0
2004-12-09,11450,11950,11450,11950,30520,69437.0,5810616.0
2004-12-10,11900,11900,11600,11650,10213,67694.0,5810616.0
2004-12-13,11650,11800,11600,11650,13110,67694.0,5810616.0
2004-12-14,11900,11900,11400,11750,19180,68275.0,5810616.0
2004-12-15,11650,11850,11650,11850,11210,68856.0,5810616.0
2004-12-16,11700,11950,11700,11900,11050,69146.0,5810616.0
2004-12-17,11900,12000,11750,11800,24104,68565.0,5810616.0
2004-12-20,11900,11900,11700,11800,12400,68565.0,5810616.0
2004-12-21,11700,11700,11600,11700,10180,67984.0,5810616.0
2004-12-22,11600,11800,11600,11700,13520,67984.0,5810616.0
2004-12-23,11600,11800,11350,11350,10195,65950.0,5810616.0
2004-12-24,11500,11500,11200,11500,18300,66822.0,5810616.0
2004-12-27,11800,11850,11500,11800,49240,68565.0,5810616.0
2004-12-28,11800,11800,11650,11700,7480,67984.0,5810616.0
2004-12-29,11200,11350,11150,11150,8100,64788.0,5810616.0
2004-12-30,11150,11200,10850,10850,17460,63045.0,5810616.0
2005-01-03,10800,11000,10700,10900,9690,63336.0,5810616.0
2005-01-04,10900,11100,10800,10950,10041,63626.0,5810616.0
2005-01-05,10850,11000,10600,10650,24790,61883.0,5810616.0
2005-01-06,10600,10750,10500,10700,26580,62174.0,5810616.0
2005-01-07,10600,11000,10600,11000,10530,63917.0,5810616.0
2005-01-10,11200,11450,11200,11400,27820,66241.0,5810616.0
2005-01-11,11400,11500,11350,11400,12750,66241.0,5810616.0
2005-01-12,11200,11700,11200,11650,26070,67694.0,5810616.0
2005-01-13,11550,11650,11450,11650,8680,67694.0,5810616.0
2005-01-14,11450,11800,11450,11600,18710,67403.0,5810616.0
2005-01-17,11600,11700,11500,11500,25130,66822.0,5810616.0
2005-01-18,11550,11550,11350,11350,13527,65950.0,5810616.0
2005-01-19,11400,12100,11250,11950,47980,69437.0,5810616.0
2005-01-20,11900,12000,11750,11950,17060,69437.0,5810616.0
2005-01-21,11800,12150,11800,12000,18166,69727.0,5810616.0
2005-01-24,12100,12100,11850,12000,10610,69727.0,5810616.0
2005-01-25,11900,11900,11500,11750,15060,68275.0,5810616.0
2005-01-26,11600,11900,11550,11800,18730,68565.0,5810616.0
2005-01-27,12100,12800,12000,12400,72950,72052.0,5810616.0
2005-01-28,12600,12700,12250,12450,27890,72342.0,5810616.0
2005-01-31,12250,12600,12250,12550,16450,72923.0,5810616.0
2005-02-01,12450,12700,12400,12700,14930,73795.0,5810616.0
2005-02-02,12700,12800,12500,12800,33460,74376.0,5810616.0
2005-02-03,12800,12900,12650,12800,26800,74376.0,5810616.0
2005-02-04,12800,12800,12550,12550,20290,72923.0,5810616.0
2005-02-07,12550,12750,12400,12500,19920,72633.0,5810616.0
2005-02-11,12600,12600,12300,12550,19630,72923.0,5810616.0
2005-02-14,12450,12900,12450,12700,21520,73795.0,5810616.0
2005-02-15,13000,13600,12950,13450,54049,78153.0,5810616.0
2005-02-16,13600,13650,13200,13600,22382,79024.0,5810616.0
2005-02-17,13600,13600,13300,13300,12630,77281.0,5810616.0
2005-02-18,13200,13700,13200,13650,23630,79315.0,5810616.0
2005-02-21,13550,14750,13550,14700,51840,85416.0,5810616.0
2005-02-22,14700,14700,13700,13700,44080,79605.0,5810616.0
2005-02-23,13350,13700,12850,13200,42110,76700.0,5810616.0
2005-02-24,13200,13600,13200,13500,65271,78443.0,5810616.0
2005-02-25,13550,14100,13450,13900,56500,80768.0,5810616.0
2005-02-28,14150,14350,14050,14300,45030,83092.0,5810616.0
2005-03-02,14200,14450,13850,14000,27371,81349.0,5810616.0
2005-03-03,14050,14850,14000,14500,51091,84254.0,5810616.0
2005-03-04,14800,15300,14800,15150,75703,88031.0,5810616.0
2005-03-07,15500,15500,14500,14600,43900,84835.0,5810616.0
2005-03-08,14500,14750,14100,14100,47270,81930.0,5810616.0
2005-03-09,13900,14200,13850,14150,32733,82220.0,5810616.0
2005-03-10,13950,14200,13850,13900,28700,80768.0,5810616.0
2005-03-11,13900,14450,13900,14400,30620,83673.0,5810616.0
2005-03-14,14200,14600,14150,14450,23700,83963.0,5810616.0
2005-03-15,14450,14500,13800,13950,32920,81058.0,5810616.0
2005-03-16,13700,13950,13400,13950,47500,81058.0,5810616.0
2005-03-17,13900,13950,13400,13400,19030,77862.0,5810616.0
2005-03-18,13800,13800,13250,13300,17640,77281.0,5810616.0
2005-03-21,13450,13450,13000,13150,15870,76410.0,5810616.0
2005-03-22,12950,13250,12950,13100,12610,76119.0,5810616.0
2005-03-23,13000,13250,12900,13050,21620,75829.0,5810616.0
2005-03-24,13100,13500,12850,12850,14870,74666.0,5810616.0
2005-03-25,12850,13250,12850,13100,8330,76119.0,5810616.0
2005-03-28,13100,13450,13100,13450,10028,78153.0,5810616.0
2005-03-29,13350,13650,13050,13400,11980,77862.0,5810616.0
2005-03-30,13250,13250,13000,13050,14940,75829.0,5810616.0
2005-03-31,13200,13200,13050,13050,9120,75829.0,5810616.0
2005-04-01,13050,13400,13050,13250,8400,76991.0,5810616.0
2005-04-04,13250,13400,13100,13300,14720,77281.0,5810616.0
2005-04-06,13450,13650,13250,13450,15850,78153.0,5810616.0
2005-04-07,13650,13700,13450,13700,9740,79605.0,5810616.0
2005-04-08,13850,14050,13700,13700,29760,79605.0,5810616.0
2005-04-11,13950,13950,13550,13800,11060,80187.0,5810616.0
2005-04-12,13850,13850,13550,13750,7630,79896.0,5810616.0
2005-04-13,13500,13800,13500,13700,9960,79605.0,5810616.0
2005-04-14,13500,13700,13400,13450,18546,78153.0,5810616.0
2005-04-15,13300,13550,13200,13300,11700,77281.0,5810616.0
2005-04-18,13000,13200,12450,12500,18180,72633.0,5810616.0
