KPX홀딩스(092230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-02,61800,61900,60000,61400,3573,259393.0,4224646.0
2008-07-03,61400,61900,52200,60800,5649,256858.0,4224646.0
2008-07-04,60800,63200,60000,60800,1085,256858.0,4224646.0
2008-07-07,55000,60800,55000,60000,2023,253479.0,4224646.0
2008-07-08,58500,61500,57500,58000,3028,245029.0,4224646.0
2008-07-09,58000,58500,57300,58500,1354,247142.0,4224646.0
2008-07-10,58500,60000,56500,59000,2633,249254.0,4224646.0
2008-07-11,59900,59900,58000,58100,208,245452.0,4224646.0
2008-07-14,60300,60300,59200,59200,405,250099.0,4224646.0
2008-07-15,59200,59200,54500,57500,3922,242917.0,4224646.0
2008-07-16,57400,59000,55900,59000,1886,249254.0,4224646.0
2008-07-17,60600,60600,57900,59000,124,249254.0,4224646.0
2008-07-18,59800,59800,59500,59500,8,251366.0,4224646.0
2008-07-21,59000,59000,55300,58100,301,245452.0,4224646.0
2008-07-22,57900,57900,57800,57900,370,244607.0,4224646.0
2008-07-23,56800,58900,56800,57900,275,244607.0,4224646.0
2008-07-24,57900,58800,57000,58700,1330,247987.0,4224646.0
2008-07-25,58300,59500,57300,58700,305,247987.0,4224646.0
2008-07-28,62500,62500,58900,60000,566,253479.0,4224646.0
2008-07-29,59800,59800,56500,59200,1253,250099.0,4224646.0
2008-07-30,59000,60700,58100,59700,515,252211.0,4224646.0
2008-07-31,60600,60600,56300,58700,216,247987.0,4224646.0
2008-08-01,60300,60300,57500,59000,253,249254.0,4224646.0
2008-08-04,59000,60000,57600,59000,372,249254.0,4224646.0
2008-08-05,59000,61000,59000,60600,1863,256014.0,4224646.0
2008-08-06,60600,60700,59500,60700,1312,256436.0,4224646.0
2008-08-07,60700,60700,59600,59600,556,251789.0,4224646.0
2008-08-08,57300,60600,57300,60600,609,256014.0,4224646.0
2008-08-11,60800,60800,60600,60600,69,256014.0,4224646.0
2008-08-12,59800,60800,59800,60400,195,255169.0,4224646.0
2008-08-13,60800,61200,59500,59600,11622,251789.0,4224646.0
2008-08-14,59600,61000,59600,61000,7,257703.0,4224646.0
2008-08-18,60000,61000,57100,60900,461,257281.0,4224646.0
2008-08-19,58800,61600,58800,61500,656,259816.0,4224646.0
2008-08-20,59000,61500,59000,61400,11610,259393.0,4224646.0
2008-08-21,61400,61400,59300,59300,849,250522.0,4224646.0
2008-08-22,61500,61700,58500,61400,2156,259393.0,4224646.0
2008-08-25,61500,61500,59400,61200,223,258548.0,4224646.0
2008-08-26,59600,61100,58000,61000,1082,257703.0,4224646.0
2008-08-27,62500,62500,59300,61500,203,259816.0,4224646.0
2008-08-28,61500,62000,61300,61400,97,259393.0,4224646.0
2008-08-29,61500,61500,60000,60000,348,253479.0,4224646.0
2008-09-01,59100,60000,58700,58700,174,247987.0,4224646.0
2008-09-02,59100,59100,55000,58900,346,248832.0,4224646.0
2008-09-03,60000,60000,59600,59600,81,251789.0,4224646.0
2008-09-04,59900,59900,59700,59800,12,252634.0,4224646.0
2008-09-05,59900,59900,59000,59800,2028,252634.0,4224646.0
2008-09-08,60000,60000,59200,60000,32,253479.0,4224646.0
2008-09-09,61300,61300,59500,60000,94,253479.0,4224646.0
2008-09-10,60000,60000,59000,60000,510,253479.0,4224646.0
2008-09-11,60000,60000,58000,58000,342,245029.0,4224646.0
2008-09-12,61000,61300,58500,60900,2471,257281.0,4224646.0
2008-09-16,52300,60000,52300,59300,171,250522.0,4224646.0
2008-09-17,61000,61000,59200,60000,54,253479.0,4224646.0
2008-09-18,60900,60900,60000,60000,9,253479.0,4224646.0
2008-09-19,60700,60700,58700,58700,25,247987.0,4224646.0
2008-09-22,60000,60000,57200,57200,1898,241650.0,4224646.0
2008-09-23,59900,59900,58000,59000,1832,249254.0,4224646.0
2008-09-24,59000,59800,59000,59800,164,252634.0,4224646.0
2008-09-25,60500,60500,59000,59000,170,249254.0,4224646.0
2008-09-26,61300,61300,58000,60500,189,255591.0,4224646.0
2008-09-29,60800,60800,57900,58800,11162,248409.0,4224646.0
2008-09-30,55500,59500,52100,58500,590,247142.0,4224646.0
2008-10-01,60300,60300,56500,58400,555,246719.0,4224646.0
2008-10-02,59800,59800,57000,59700,6,252211.0,4224646.0
2008-10-06,59300,59300,56300,58000,259,245029.0,4224646.0
2008-10-07,58000,58000,54000,57000,583,240805.0,4224646.0
2008-10-08,53500,56900,52000,54900,2508,231933.0,4224646.0
2008-10-09,53000,57000,53000,56000,170,236580.0,4224646.0
2008-10-10,51100,56900,50600,52800,144,223061.0,4224646.0
2008-10-13,49400,56000,49400,51100,92,215879.0,4224646.0
2008-10-14,51500,56900,50200,51500,4040,217569.0,4224646.0
2008-10-15,50000,51500,50000,51300,595,216724.0,4224646.0
2008-10-16,46250,51200,46250,51100,476,215879.0,4224646.0
2008-10-17,48050,51000,48050,51000,110,215457.0,4224646.0
2008-10-20,50900,51000,48000,51000,1499,215457.0,4224646.0
2008-10-21,51000,51500,51000,51000,38,215457.0,4224646.0
2008-10-22,49100,51400,49000,50900,220,215034.0,4224646.0
2008-10-23,45000,50800,45000,49900,597,210810.0,4224646.0
2008-10-24,45500,45500,42450,42450,3106,179336.0,4224646.0
2008-10-27,38100,41950,36100,36100,4450,152510.0,4224646.0
2008-10-28,33600,40400,32000,40400,2396,170676.0,4224646.0
2008-10-29,39000,42300,36500,42300,1415,178703.0,4224646.0
2008-10-30,43300,46000,42900,46000,390,194334.0,4224646.0
2008-10-31,46000,46000,45000,45900,520,193911.0,4224646.0
2008-11-03,46850,46850,45900,45900,205,193911.0,4224646.0
2008-11-04,45800,45800,45800,45800,10,193489.0,4224646.0
2008-11-05,43450,47000,43450,46500,170,196446.0,4224646.0
2008-11-06,43500,46300,43500,46000,860,194334.0,4224646.0
2008-11-07,42500,47000,42500,47000,1640,198558.0,4224646.0
2008-11-10,46950,46950,46950,46950,0,198347.0,4224646.0
2008-11-11,47000,47000,47000,47000,10,198558.0,4224646.0
2008-11-12,46900,46900,46900,46900,60,198136.0,4224646.0
2008-11-13,41550,46850,41550,46000,450,194334.0,4224646.0
2008-11-14,46950,46950,44050,44600,400,188419.0,4224646.0
2008-11-17,44600,45450,41500,45450,610,192010.0,4224646.0
2008-11-18,46750,46750,46350,46350,20,195812.0,4224646.0
2008-11-19,46650,46650,46650,46650,11,197080.0,4224646.0
2008-11-20,41800,45200,41800,44400,90,187574.0,4224646.0
2008-11-21,44250,46850,44250,46850,30,197925.0,4224646.0
2008-11-24,43000,44500,42500,42500,350,179547.0,4224646.0
2008-11-25,42000,46300,39050,41650,800,175957.0,4224646.0
2008-11-26,44950,44950,44950,44950,10,189898.0,4224646.0
2008-11-27,42100,43000,40250,40250,950,170042.0,4224646.0
2008-11-28,40000,45900,39700,41000,1980,173210.0,4224646.0
2008-12-01,39750,41250,39550,40650,416,171732.0,4224646.0
2008-12-02,38500,39600,38300,39600,101,167296.0,4224646.0
2008-12-03,37550,41000,37550,39000,860,164761.0,4224646.0
2008-12-04,38000,39500,37750,37750,380,159480.0,4224646.0
2008-12-05,37450,38500,36550,36550,229,154411.0,4224646.0
2008-12-08,35100,37800,34700,37000,2180,156312.0,4224646.0
2008-12-09,41000,41000,35800,36100,1040,152510.0,4224646.0
2008-12-10,36050,38000,36000,38000,830,160537.0,4224646.0
2008-12-11,38000,38000,36300,36300,600,153355.0,4224646.0
2008-12-12,36950,38800,35600,36550,1690,154411.0,4224646.0
2008-12-15,40000,40000,36000,36000,4588,152087.0,4224646.0
2008-12-16,35100,36400,35100,36250,1151,153143.0,4224646.0
2008-12-17,36250,36250,35150,35700,3744,150820.0,4224646.0
2008-12-18,36500,37800,35500,35600,3439,150397.0,4224646.0
2008-12-19,37000,37000,32600,34800,5240,147018.0,4224646.0
2008-12-22,36600,36600,34050,35800,18236,151242.0,4224646.0
2008-12-23,34000,34750,33850,34650,891,146384.0,4224646.0
2008-12-24,33100,34000,33100,34000,3697,143638.0,4224646.0
2008-12-26,35000,35500,34200,34900,3931,147440.0,4224646.0
2008-12-29,37500,37500,34150,34150,2050,144272.0,4224646.0
2008-12-30,33900,36000,33900,35900,1780,151665.0,4224646.0
2009-01-02,37500,37500,34500,36500,1090,154200.0,4224646.0
2009-01-05,36300,36300,36300,36300,160,153355.0,4224646.0
2009-01-06,37300,37300,35600,36500,1770,154200.0,4224646.0
2009-01-07,36750,36800,35200,35400,3400,149552.0,4224646.0
2009-01-08,34550,35400,34550,35300,601,149130.0,4224646.0
2009-01-09,34500,34550,33950,33950,9500,143427.0,4224646.0
2009-01-12,34000,34000,32800,33300,4090,140681.0,4224646.0
2009-01-13,33500,33800,31900,32000,9170,135189.0,4224646.0
2009-01-14,32600,32600,30500,31450,6225,132865.0,4224646.0
2009-01-15,31000,31500,29600,31000,4410,130964.0,4224646.0
2009-01-16,31000,31500,29600,31500,3740,133076.0,4224646.0
2009-01-19,30850,30850,30500,30850,2891,130330.0,4224646.0
2009-01-20,30950,31850,30150,31500,2780,133076.0,4224646.0
2009-01-21,29600,31100,29600,30900,3260,130542.0,4224646.0
2009-01-22,31450,31450,30900,31300,561,132231.0,4224646.0
2009-01-23,31850,31850,30900,31800,860,134344.0,4224646.0
2009-01-28,32500,32500,31100,31950,1960,134977.0,4224646.0
2009-01-29,32800,32800,31300,31850,710,134555.0,4224646.0
2009-01-30,31050,32400,31050,32300,1291,136456.0,4224646.0
2009-02-02,33000,33000,31300,32500,2460,137301.0,4224646.0
2009-02-03,33000,33000,31700,32000,2640,135189.0,4224646.0
2009-02-04,32500,32500,31850,32250,1300,136245.0,4224646.0
2009-02-05,31900,32000,30900,30900,4662,130542.0,4224646.0
2009-02-06,30950,31550,30700,31150,2570,131598.0,4224646.0
2009-02-09,31500,31900,30450,31900,3620,134766.0,4224646.0
2009-02-10,31900,31900,30600,30650,2444,129485.0,4224646.0
2009-02-11,30650,30650,29700,29700,10048,125472.0,4224646.0
2009-02-12,30800,30800,29250,29350,6446,123993.0,4224646.0
2009-02-13,29700,30000,29250,29750,3171,125683.0,4224646.0
2009-02-16,29700,30300,29350,29350,2623,123993.0,4224646.0
2009-02-17,29650,29700,28350,28350,3565,119769.0,4224646.0
2009-02-18,28350,28600,26700,26700,9820,112798.0,4224646.0
2009-02-19,27500,27550,26200,26300,6418,111108.0,4224646.0
2009-02-20,26000,26000,25000,25100,14168,106039.0,4224646.0
2009-02-23,25100,26050,23950,23950,18844,101180.0,4224646.0
2009-02-24,23500,24800,23300,24600,13423,103926.0,4224646.0
2009-02-25,25050,25400,24600,24800,6280,104771.0,4224646.0
2009-02-26,25450,26350,24700,25750,8421,108785.0,4224646.0
2009-02-27,26700,26700,25300,25750,5040,108785.0,4224646.0
2009-03-02,26300,26300,24450,25900,8278,109418.0,4224646.0
2009-03-03,25100,26000,24400,26000,3608,109841.0,4224646.0
2009-03-04,26200,26200,24850,26000,3090,109841.0,4224646.0
2009-03-05,26200,26200,24800,24800,3380,104771.0,4224646.0
2009-03-06,24800,25400,23800,25400,4020,107306.0,4224646.0
2009-03-09,24650,26500,24650,24650,4180,104138.0,4224646.0
2009-03-10,25000,25150,24300,25150,4690,106250.0,4224646.0
2009-03-11,25250,26150,25000,25300,6031,106884.0,4224646.0
2009-03-12,25850,25850,24900,25100,2400,106039.0,4224646.0
2009-03-13,25200,25250,24900,24950,3523,105405.0,4224646.0
2009-03-16,25000,25250,24900,25000,10325,105616.0,4224646.0
2009-03-17,24900,25300,24850,25150,6503,106250.0,4224646.0
2009-03-18,25200,25450,25150,25250,12109,106672.0,4224646.0
2009-03-19,25350,25700,25000,25250,8428,106672.0,4224646.0
2009-03-20,25250,25750,25100,25250,6671,106672.0,4224646.0
2009-03-23,25250,26400,25250,26400,13410,111531.0,4224646.0
2009-03-24,26900,27350,26200,27200,16770,114910.0,4224646.0
2009-03-25,27200,27700,26900,27600,3988,116600.0,4224646.0
2009-03-26,27500,28850,27500,28700,6790,121247.0,4224646.0
2009-03-27,28900,31500,28900,29450,12991,124416.0,4224646.0
2009-03-30,29200,30250,29100,29500,6612,124627.0,4224646.0
2009-03-31,29200,29800,28800,29200,5992,123360.0,4224646.0
2009-04-01,29600,30200,29000,30100,2331,127162.0,4224646.0
2009-04-02,30100,31400,30100,31100,5772,131386.0,4224646.0
2009-04-03,31500,31500,29950,30550,5600,129063.0,4224646.0
2009-04-06,30150,31400,30100,31100,6932,131386.0,4224646.0
2009-04-07,31850,31850,30950,31400,4230,132654.0,4224646.0
2009-04-08,30600,31850,30600,31650,3891,133710.0,4224646.0
2009-04-09,31000,32800,31000,32700,6240,138146.0,4224646.0
2009-04-10,32750,33450,32700,33050,4893,139625.0,4224646.0
2009-04-13,33150,33950,33000,33950,2981,143427.0,4224646.0
2009-04-14,33400,35350,33350,35350,4080,149341.0,4224646.0
2009-04-15,35350,36800,35100,36050,9015,152298.0,4224646.0
2009-04-16,36000,37650,36000,37000,2541,156312.0,4224646.0
2009-04-17,37000,37300,35600,36900,7462,155889.0,4224646.0
2009-04-20,36050,37850,35700,37700,6660,159269.0,4224646.0
2009-04-21,35200,38000,35200,37150,4930,156946.0,4224646.0
2009-04-22,36600,37900,36600,37400,1075,158002.0,4224646.0
2009-04-23,36850,37900,36850,37650,1321,159058.0,4224646.0
2009-04-24,37950,37950,37300,37500,1790,158424.0,4224646.0
2009-04-27,38500,38950,37750,37750,4227,159480.0,4224646.0
2009-04-28,37750,37750,35600,36600,3461,154622.0,4224646.0
2009-04-29,36950,36950,36700,36800,900,155467.0,4224646.0
2009-04-30,38000,38000,36600,37750,4750,159480.0,4224646.0
2009-05-04,38000,38800,37600,38800,62726,163916.0,4224646.0
2009-05-06,39500,39500,38600,38800,3880,163916.0,4224646.0
2009-05-07,39800,39800,38450,38800,2110,163916.0,4224646.0
2009-05-08,38750,39000,38500,39000,1312,164761.0,4224646.0
2009-05-11,39900,40650,38500,40550,5020,171309.0,4224646.0
2009-05-12,39800,42000,39750,40900,2300,172788.0,4224646.0
2009-05-13,41750,41800,40550,41150,1971,173844.0,4224646.0
2009-05-14,39750,42900,39750,41000,7371,173210.0,4224646.0
2009-05-15,41150,41900,41000,41000,4300,173210.0,4224646.0
2009-05-18,41950,41950,41000,41100,3440,173633.0,4224646.0
2009-05-19,41200,43000,41200,41950,714,177224.0,4224646.0
2009-05-20,42500,44000,42200,44000,1030,185884.0,4224646.0
2009-05-21,43900,45000,43000,45000,2160,190109.0,4224646.0
2009-05-22,45000,47000,44600,46900,3240,198136.0,4224646.0
2009-05-25,45600,47450,45600,47000,2360,198558.0,4224646.0
2009-05-26,48000,49600,46200,47700,2337,201516.0,4224646.0
2009-05-27,49600,49600,44450,47550,4574,200882.0,4224646.0
2009-05-28,45300,47200,43500,46500,2900,196446.0,4224646.0
2009-05-29,45100,46400,45100,46300,600,195601.0,4224646.0
2009-06-01,47000,47000,45000,45650,1451,192855.0,4224646.0
2009-06-02,46900,46900,44800,44900,1400,189687.0,4224646.0
2009-06-03,44100,45400,44100,44950,1000,189898.0,4224646.0
2009-06-04,45550,46000,45300,45700,890,193066.0,4224646.0
2009-06-05,46900,46950,45700,46500,3459,196446.0,4224646.0
2009-06-08,47600,47600,45500,47250,520,199615.0,4224646.0
2009-06-09,45850,47800,45850,46300,1200,195601.0,4224646.0
2009-06-10,46900,47450,45700,45700,2200,193066.0,4224646.0
2009-06-11,46950,46950,45000,46200,310,195179.0,4224646.0
2009-06-12,46950,46950,45500,46200,3630,195179.0,4224646.0
2009-06-15,46500,46500,44650,46000,820,194334.0,4224646.0
2009-06-16,46000,46800,45200,46100,606,194756.0,4224646.0
2009-06-17,44600,46800,44600,46000,2960,194334.0,4224646.0
2009-06-18,46300,46600,45150,46150,570,194967.0,4224646.0
2009-06-19,45200,46200,44100,44900,3335,189687.0,4224646.0
2009-06-22,44900,46700,44900,46300,160,195601.0,4224646.0
2009-06-23,46100,46300,44600,44650,1900,188630.0,4224646.0
2009-06-24,44800,45400,43650,44950,2830,189898.0,4224646.0
2009-06-25,45000,46000,45000,46000,1110,194334.0,4224646.0
2009-06-26,46000,46000,44900,44950,70,189898.0,4224646.0
2009-06-29,45350,46400,44300,45700,8868,193066.0,4224646.0
2009-06-30,46650,47450,45250,47000,3673,198558.0,4224646.0
2009-07-01,47800,48000,47500,48000,6122,202783.0,4224646.0
2009-07-02,49000,49000,48050,48750,41,205951.0,4224646.0
2009-07-03,48000,48950,47900,48900,4471,206585.0,4224646.0
2009-07-06,48900,49000,48450,48450,1571,204684.0,4224646.0
2009-07-07,50000,50000,48000,49350,1030,208486.0,4224646.0
2009-07-08,49500,49950,48350,49400,15990,208698.0,4224646.0
2009-07-09,49700,50400,49400,50000,3605,211232.0,4224646.0
2009-07-10,50000,50000,49400,50000,790,211232.0,4224646.0
2009-07-13,48850,50800,48850,49000,1482,207008.0,4224646.0
2009-07-14,50400,50400,49400,50100,120,211655.0,4224646.0
2009-07-15,50700,50700,48350,50400,10551,212922.0,4224646.0
2009-07-16,50900,50900,49200,50400,5124,212922.0,4224646.0
2009-07-17,50000,50400,50000,50200,5355,212077.0,4224646.0
2009-07-20,50700,50700,50000,50600,1013,213767.0,4224646.0
2009-07-21,50800,50900,49500,49800,637,210387.0,4224646.0
2009-07-22,50900,50900,49800,50600,60,213767.0,4224646.0
2009-07-23,50700,50700,50500,50500,40,213345.0,4224646.0
2009-07-24,50900,50900,49500,50400,825,212922.0,4224646.0
2009-07-27,50600,50600,49100,50600,13963,213767.0,4224646.0
2009-07-28,49550,50800,49550,50700,1852,214190.0,4224646.0
2009-07-29,50900,50900,50000,50600,3151,213767.0,4224646.0
2009-07-30,50800,50800,49300,49500,1561,209120.0,4224646.0
2009-07-31,50500,50500,49800,49800,90,210387.0,4224646.0
2009-08-03,51400,51400,49900,50900,230,215034.0,4224646.0
2009-08-04,50900,51900,50900,51000,2601,215457.0,4224646.0
2009-08-05,51000,51000,49900,51000,14035,215457.0,4224646.0
2009-08-06,52000,52500,49600,52000,1525,219682.0,4224646.0
2009-08-07,52900,52900,52000,52700,92,222639.0,4224646.0
2009-08-10,51300,53500,51300,52900,213,223484.0,4224646.0
2009-08-11,52000,52900,52000,52000,72,219682.0,4224646.0
2009-08-12,53000,53000,50800,52800,460,223061.0,4224646.0
2009-08-13,53100,53400,52100,53200,545,224751.0,4224646.0
2009-08-14,53400,53800,53300,53800,325,227286.0,4224646.0
2009-08-17,54500,54600,53500,54200,455,228976.0,4224646.0
2009-08-18,53900,56800,52000,52000,10564,219682.0,4224646.0
2009-08-19,55600,55600,51800,52000,233,219682.0,4224646.0
2009-08-20,51800,55500,51800,54000,395,228131.0,4224646.0
2009-08-21,56000,56000,51800,52000,20990,219682.0,4224646.0
2009-08-24,55400,55400,52100,54200,976,228976.0,4224646.0
2009-08-25,55200,55200,52800,54900,236,231933.0,4224646.0
2009-08-26,54800,56000,53000,54400,508,229821.0,4224646.0
2009-08-27,54400,54400,52800,53800,295,227286.0,4224646.0
2009-08-28,53700,55500,51000,51000,5526,215457.0,4224646.0
2009-08-31,51200,54800,51200,51500,82,217569.0,4224646.0
2009-09-01,54400,54400,50000,51500,769,217569.0,4224646.0
2009-09-02,51900,52500,50100,52000,7215,219682.0,4224646.0
2009-09-03,52100,53300,52100,53300,1142,225174.0,4224646.0
2009-09-04,54900,54900,52300,53100,188,224329.0,4224646.0
2009-09-07,52000,53900,51800,52300,3493,220949.0,4224646.0
2009-09-08,52300,53300,52100,53000,2099,223906.0,4224646.0
2009-09-09,53000,55000,53000,55000,1275,232356.0,4224646.0
2009-09-10,55900,57000,54800,56700,718,239537.0,4224646.0
2009-09-11,57900,60000,54500,55000,1192,232356.0,4224646.0
2009-09-14,55000,57500,55000,56600,165,239115.0,4224646.0
2009-09-15,55800,56700,55600,56700,793,239537.0,4224646.0
2009-09-16,57200,57200,55700,57000,835,240805.0,4224646.0
2009-09-17,57500,57800,55300,57300,1454,242072.0,4224646.0
2009-09-18,58700,58700,56200,58400,1677,246719.0,4224646.0
2009-09-21,58900,58900,56600,58300,305,246297.0,4224646.0
2009-09-22,58900,58900,56800,56800,2482,239960.0,4224646.0
2009-09-23,55800,57200,55800,57100,1061,241227.0,4224646.0
2009-09-24,57900,57900,56400,57400,84,242495.0,4224646.0
2009-09-25,56000,57100,55000,55000,1184,232356.0,4224646.0
2009-09-28,55500,56100,54900,55400,840,234045.0,4224646.0
2009-09-29,55400,56300,54600,55400,200,234045.0,4224646.0
2009-09-30,54400,56200,54400,56000,4619,236580.0,4224646.0
2009-10-01,57000,57000,53100,56000,2920,236580.0,4224646.0
2009-10-05,56700,56700,54800,56200,2122,237425.0,4224646.0
2009-10-06,56600,56600,55100,56000,3831,236580.0,4224646.0
2009-10-07,56700,57600,55900,57100,1068,241227.0,4224646.0
2009-10-08,57500,59700,57200,59700,2230,252211.0,4224646.0
2009-10-09,59700,60000,58500,59500,969,251366.0,4224646.0
2009-10-12,60000,60000,59500,59900,163,253056.0,4224646.0
2009-10-13,60000,60000,58500,59800,384,252634.0,4224646.0
2009-10-14,60000,60000,58600,59600,211,251789.0,4224646.0
2009-10-15,58300,59900,58200,59900,295,253056.0,4224646.0
2009-10-16,60100,60200,59700,59800,552,252634.0,4224646.0
2009-10-19,58600,60000,58600,59800,238,252634.0,4224646.0
2009-10-20,60000,60100,59000,60000,1416,253479.0,4224646.0
2009-10-21,60000,60500,60000,60500,1482,255591.0,4224646.0
2009-10-22,60900,63700,60000,63300,709,267420.0,4224646.0
2009-10-23,63900,63900,60700,63500,517,268265.0,4224646.0
2009-10-26,64900,64900,64000,64500,243,272490.0,4224646.0
2009-10-27,64500,65000,64000,64900,232,274180.0,4224646.0
2009-10-28,64900,65400,63500,64400,2102,272067.0,4224646.0
2009-10-29,64300,64300,62000,64000,6352,270377.0,4224646.0
2009-10-30,64100,65000,64000,64700,26,273335.0,4224646.0
2009-11-02,64700,64800,62400,64800,246,273757.0,4224646.0
2009-11-03,65000,65000,64000,64500,162,272490.0,4224646.0
2009-11-04,64800,64800,63400,64400,143,272067.0,4224646.0
2009-11-05,64600,64700,63200,63800,286,269532.0,4224646.0
