씨에스윈드(112610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-03,35750,35750,35000,35400,80044,611914.0,17285715.0
2018-05-04,38900,40350,35200,35600,539533,615371.0,17285715.0
2018-05-08,35800,35950,33400,33600,99666,580800.0,17285715.0
2018-05-09,33750,34050,32750,33600,47039,580800.0,17285715.0
2018-05-10,34350,36650,33900,36300,216618,627471.0,17285715.0
2018-05-11,36250,36250,34100,35800,91445,618829.0,17285715.0
2018-05-14,36800,37200,36400,36950,82548,638707.0,17285715.0
2018-05-15,37000,37150,35650,35900,65688,620557.0,17285715.0
2018-05-16,34700,35050,32800,33600,134112,580800.0,17285715.0
2018-05-17,33800,34450,32150,33750,138106,583393.0,17285715.0
2018-05-18,33550,34850,33450,34250,49593,592036.0,17285715.0
2018-05-21,34900,36000,34550,35250,95042,609321.0,17285715.0
2018-05-23,35400,35400,33850,33900,62760,585986.0,17285715.0
2018-05-24,34050,34200,32650,33500,57831,579071.0,17285715.0
2018-05-25,32400,33500,32400,33450,36652,578207.0,17285715.0
2018-05-28,34050,34300,32600,32600,103179,563514.0,17285715.0
2018-05-29,30000,30500,29600,29750,1868423,514250.0,17285715.0
2018-05-30,30200,30200,28850,29250,142481,505607.0,17285715.0
2018-05-31,29300,30000,29000,29450,136473,509064.0,17285715.0
2018-06-01,29500,29600,28550,28650,111690,495236.0,17285715.0
2018-06-04,29000,29100,27950,28050,91626,484864.0,17285715.0
2018-06-05,28200,28450,25900,26600,416651,459800.0,17285715.0
2018-06-07,26700,27350,26250,26850,187545,464121.0,17285715.0
2018-06-08,26650,26750,26250,26650,84662,460664.0,17285715.0
2018-06-11,27100,27650,26950,27500,104379,475357.0,17285715.0
2018-06-12,27900,28250,27550,27750,148985,479679.0,17285715.0
2018-06-14,27750,28300,27250,27800,115172,480543.0,17285715.0
2018-06-15,28000,28600,27800,28500,208385,492643.0,17285715.0
2018-06-18,28600,28600,26300,27100,165774,468443.0,17285715.0
2018-06-19,27100,27250,24200,24800,257175,428686.0,17285715.0
2018-06-20,24300,26250,24300,25250,213224,436464.0,17285715.0
2018-06-21,25350,25850,24600,24950,87688,431279.0,17285715.0
2018-06-22,24950,25600,24350,25350,64977,438193.0,17285715.0
2018-06-25,25400,26800,25400,26600,68639,459800.0,17285715.0
2018-06-26,26350,26600,25800,26500,37899,458071.0,17285715.0
2018-06-27,26600,27150,26350,26750,72309,462393.0,17285715.0
2018-06-28,26450,26800,26350,26500,40382,458071.0,17285715.0
2018-06-29,26550,27350,26400,27300,56639,471900.0,17285715.0
2018-07-02,27700,27950,24950,25550,119454,441650.0,17285715.0
2018-07-03,25550,26000,24900,25700,79417,444243.0,17285715.0
2018-07-04,25700,25750,25000,25650,58405,443379.0,17285715.0
2018-07-05,25900,26550,25800,26400,154223,456343.0,17285715.0
2018-07-06,26300,26650,25500,26600,81448,459800.0,17285715.0
2018-07-09,26600,27300,26050,27000,34869,466714.0,17285715.0
2018-07-10,27200,27500,26800,27400,40531,473629.0,17285715.0
2018-07-11,27300,27650,26450,27250,86928,471036.0,17285715.0
2018-07-12,27300,28400,26950,28200,91413,487457.0,17285715.0
2018-07-13,27950,28800,27950,28800,74142,497829.0,17285715.0
2018-07-16,28800,28900,28250,28400,51097,490914.0,17285715.0
2018-07-17,28500,28500,27700,28200,23672,487457.0,17285715.0
2018-07-18,28000,28400,26900,27100,87837,468443.0,17285715.0
2018-07-19,27150,27400,26050,26100,47699,451157.0,17285715.0
2018-07-20,26150,26200,25150,25500,91477,440786.0,17285715.0
2018-07-23,25500,26350,24850,24850,85026,429550.0,17285715.0
2018-07-24,25250,27200,24950,26550,91949,458936.0,17285715.0
2018-07-25,26800,27400,26250,26600,69951,459800.0,17285715.0
2018-07-26,26200,27250,26200,27000,62184,466714.0,17285715.0
2018-07-27,26950,27700,26800,27100,59932,468443.0,17285715.0
2018-07-30,27400,28450,27050,28000,97533,484000.0,17285715.0
2018-07-31,28550,29250,28150,28900,105448,499557.0,17285715.0
2018-08-01,28950,29400,28150,28350,69866,490050.0,17285715.0
2018-08-02,28300,28800,27900,27950,36710,483136.0,17285715.0
2018-08-03,28000,28100,27150,27450,37402,474493.0,17285715.0
2018-08-06,27700,27700,26850,27500,19570,475357.0,17285715.0
2018-08-07,27750,27750,27000,27200,18903,470171.0,17285715.0
2018-08-08,27500,27700,26400,26800,49228,463257.0,17285715.0
2018-08-09,26950,26950,26500,26600,16065,459800.0,17285715.0
2018-08-10,26750,27650,26450,27550,47982,476221.0,17285715.0
2018-08-13,27550,27600,25550,26100,46639,451157.0,17285715.0
2018-08-14,25800,26250,25650,26100,21865,451157.0,17285715.0
2018-08-16,25700,28800,25700,28400,135345,490914.0,17285715.0
2018-08-17,29100,30300,28850,29850,212196,515979.0,17285715.0
2018-08-20,30150,30200,29400,29450,60376,509064.0,17285715.0
2018-08-21,29200,29800,29000,29500,60523,509929.0,17285715.0
2018-08-22,29500,29700,28500,29000,61184,501286.0,17285715.0
2018-08-23,29100,29250,28300,28500,40919,492643.0,17285715.0
2018-08-24,28550,29450,28350,29300,45439,506471.0,17285715.0
2018-08-27,29650,29650,28800,28900,47357,499557.0,17285715.0
2018-08-28,29250,29350,28500,28800,44585,497829.0,17285715.0
2018-08-29,29500,29600,28900,29250,95610,505607.0,17285715.0
2018-08-30,29350,30250,29350,29600,70272,511657.0,17285715.0
2018-08-31,29250,29500,28900,29100,42940,503014.0,17285715.0
2018-09-03,29350,29850,29050,29100,48887,503014.0,17285715.0
2018-09-04,29300,29800,28250,28650,110012,495236.0,17285715.0
2018-09-05,28950,28950,28250,28250,50655,488321.0,17285715.0
2018-09-06,28250,29800,28200,29750,86900,514250.0,17285715.0
2018-09-07,29800,31350,29300,31350,192729,541907.0,17285715.0
2018-09-10,31750,32150,31250,31500,97411,544500.0,17285715.0
2018-09-11,31400,31850,31050,31450,60657,543636.0,17285715.0
2018-09-12,31650,31650,30250,30300,69097,523757.0,17285715.0
2018-09-13,30600,31500,30300,31050,62536,536721.0,17285715.0
2018-09-14,31400,32500,31350,31400,104960,542771.0,17285715.0
2018-09-17,31850,32500,31300,32400,78079,560057.0,17285715.0
2018-09-18,32100,32350,31750,32350,36192,559193.0,17285715.0
2018-09-19,31900,32750,31900,32150,54912,555736.0,17285715.0
2018-09-20,32150,33200,31950,33200,107322,573886.0,17285715.0
2018-09-21,34100,35650,33500,35100,304317,606729.0,17285715.0
2018-09-27,35000,35100,33700,34050,86680,588579.0,17285715.0
2018-09-28,33900,34450,33500,33500,56585,579071.0,17285715.0
2018-10-01,33450,34350,33350,34100,33642,589443.0,17285715.0
2018-10-02,34050,34550,33550,34450,44821,595493.0,17285715.0
2018-10-04,34200,34450,32950,34200,59014,591171.0,17285715.0
2018-10-05,33900,34500,32750,34300,60506,592900.0,17285715.0
2018-10-08,34300,34550,32400,32500,58970,561786.0,17285715.0
2018-10-10,32550,33300,31450,32850,57194,567836.0,17285715.0
2018-10-11,31650,32300,30300,31000,145778,535857.0,17285715.0
2018-10-12,30950,32350,30550,32100,64723,554871.0,17285715.0
2018-10-15,32300,32350,30700,31050,23644,536721.0,17285715.0
2018-10-16,31100,31550,30650,30850,28654,533264.0,17285715.0
2018-10-17,31450,31700,31200,31650,21360,547093.0,17285715.0
2018-10-18,31850,32900,31300,32600,60123,563514.0,17285715.0
2018-10-19,32000,32300,31500,31700,46362,547957.0,17285715.0
2018-10-22,31600,32300,31550,32100,33374,554871.0,17285715.0
2018-10-23,31750,32200,30500,31300,86890,541043.0,17285715.0
2018-10-24,31450,31450,29000,29350,44917,507336.0,17285715.0
2018-10-25,28300,29900,27000,29600,80933,511657.0,17285715.0
2018-10-26,29600,29850,28900,29400,60014,508200.0,17285715.0
2018-10-29,28900,30100,27300,27600,91335,477086.0,17285715.0
2018-10-30,27500,28850,26650,28850,82387,498693.0,17285715.0
2018-10-31,30450,30700,29350,30200,87828,522029.0,17285715.0
2018-11-01,30250,31000,29700,29950,46302,517707.0,17285715.0
2018-11-02,30200,30650,29300,29550,70389,510793.0,17285715.0
2018-11-05,29550,30750,28750,30250,85385,522893.0,17285715.0
2018-11-06,30250,31750,30100,30750,97889,531536.0,17285715.0
2018-11-07,31050,31050,29400,30000,55054,518571.0,17285715.0
2018-11-08,30650,31000,30300,30750,33280,531536.0,17285715.0
2018-11-09,30800,31150,30350,30700,45243,530671.0,17285715.0
2018-11-12,30600,31950,30400,31850,98288,550550.0,17285715.0
2018-11-13,31500,31800,30700,31600,58152,546229.0,17285715.0
2018-11-14,31650,31650,31000,31350,24512,541907.0,17285715.0
2018-11-15,31400,32800,31400,32600,125041,563514.0,17285715.0
2018-11-16,32850,32950,31650,32300,54507,558329.0,17285715.0
2018-11-19,32350,32350,31600,32100,72751,554871.0,17285715.0
2018-11-20,31550,32150,31250,31750,53472,548821.0,17285715.0
2018-11-21,31550,31700,30850,31350,40224,541907.0,17285715.0
2018-11-22,31500,31700,30900,31250,41416,540179.0,17285715.0
2018-11-23,31250,31450,30600,31000,37385,535857.0,17285715.0
2018-11-26,30650,31450,30500,31350,43532,541907.0,17285715.0
2018-11-27,31200,31500,29750,30000,142183,518571.0,17285715.0
2018-11-28,30000,30200,28900,29150,87038,503879.0,17285715.0
2018-11-29,29700,29700,28500,28650,62461,495236.0,17285715.0
2018-11-30,28750,29250,28500,28650,47475,495236.0,17285715.0
2018-12-03,28800,30300,28800,30200,85511,522029.0,17285715.0
2018-12-04,30200,30600,29600,30300,63013,523757.0,17285715.0
2018-12-05,29900,31000,29700,31000,49244,535857.0,17285715.0
2018-12-06,30750,31000,30000,30200,43064,522029.0,17285715.0
2018-12-07,30300,30700,29300,29400,60685,508200.0,17285715.0
2018-12-10,28950,29550,28550,28750,47394,496964.0,17285715.0
2018-12-11,29000,29200,28300,28300,39099,489186.0,17285715.0
2018-12-12,28350,28950,28350,28900,31500,499557.0,17285715.0
2018-12-13,28900,29100,28000,28900,22714,499557.0,17285715.0
2018-12-14,29200,29200,28100,28550,35638,493507.0,17285715.0
2018-12-17,28500,28550,27700,28150,28411,486593.0,17285715.0
2018-12-18,27600,28150,27500,27800,24623,480543.0,17285715.0
2018-12-19,27800,27800,26750,27450,86486,474493.0,17285715.0
2018-12-20,27800,28200,27050,27600,55631,477086.0,17285715.0
2018-12-21,27200,27200,26300,27050,99525,467579.0,17285715.0
2018-12-24,26900,26900,26150,26300,61604,454614.0,17285715.0
2018-12-26,25750,26350,25750,25950,50258,448564.0,17285715.0
2018-12-27,25950,27450,25950,27100,71483,468443.0,17285715.0
2018-12-28,26800,28150,26800,27600,52871,477086.0,17285715.0
2019-01-02,27400,27600,26850,27150,27335,469307.0,17285715.0
2019-01-03,26900,27300,26100,26200,26925,452886.0,17285715.0
2019-01-04,26200,27000,25600,26700,34196,461529.0,17285715.0
2019-01-07,26750,27400,26750,27300,21794,471900.0,17285715.0
2019-01-08,27450,27700,27200,27300,15588,471900.0,17285715.0
2019-01-09,27350,28300,27300,28200,31588,487457.0,17285715.0
2019-01-10,28300,28500,28150,28200,13458,487457.0,17285715.0
2019-01-11,28500,28500,27800,28400,13790,490914.0,17285715.0
2019-01-14,28250,28700,28000,28550,17364,493507.0,17285715.0
2019-01-15,28700,29000,28200,28350,20852,490050.0,17285715.0
2019-01-16,28650,28700,27200,27650,53183,477950.0,17285715.0
2019-01-17,28250,28250,26850,27200,55977,470171.0,17285715.0
2019-01-18,27200,27600,26850,27200,30064,470171.0,17285715.0
2019-01-21,27300,27850,27250,27750,25436,479679.0,17285715.0
2019-01-22,27800,27850,27150,27350,16805,472764.0,17285715.0
2019-01-23,27350,27600,27200,27350,9046,472764.0,17285715.0
2019-01-24,27350,28100,27000,27900,28056,482271.0,17285715.0
2019-01-25,27450,28000,27450,27700,11704,478814.0,17285715.0
2019-01-28,27550,28100,27550,28050,30792,484864.0,17285715.0
2019-01-29,28050,28050,27500,27750,13222,479679.0,17285715.0
2019-01-30,27200,28100,27200,27500,25203,475357.0,17285715.0
2019-01-31,27650,27950,27300,27600,27029,477086.0,17285715.0
2019-02-01,27450,28700,27450,28500,57077,492643.0,17285715.0
2019-02-07,28350,29400,28350,29200,32076,504743.0,17285715.0
2019-02-08,29200,29300,28800,28950,15021,500421.0,17285715.0
2019-02-11,28950,30400,28700,29800,113351,515114.0,17285715.0
2019-02-12,29800,30350,29150,29300,32677,506471.0,17285715.0
2019-02-13,29350,29600,28500,28850,50494,498693.0,17285715.0
2019-02-14,28800,30150,28750,29900,53419,516843.0,17285715.0
2019-02-15,30400,30400,29600,30400,41952,525486.0,17285715.0
2019-02-18,30450,30650,30000,30650,29596,529807.0,17285715.0
2019-02-19,30800,30900,30450,30800,43787,532400.0,17285715.0
2019-02-20,30700,31400,30400,31250,37920,540179.0,17285715.0
2019-02-21,31250,31250,30600,30750,29080,531536.0,17285715.0
2019-02-22,30550,31000,30450,30700,153067,530671.0,17285715.0
2019-02-25,29500,30550,29400,30250,119321,522893.0,17285715.0
2019-02-26,30350,30600,30000,30350,54924,524621.0,17285715.0
2019-02-27,30250,30950,30200,30900,18512,534129.0,17285715.0
2019-02-28,31150,31200,29950,30000,41616,518571.0,17285715.0
2019-03-04,29800,30800,29800,30650,26755,529807.0,17285715.0
2019-03-05,30300,32500,30300,32500,122901,561786.0,17285715.0
2019-03-06,32450,33300,32100,32800,112852,566971.0,17285715.0
2019-03-07,32500,33050,31750,32600,64283,563514.0,17285715.0
2019-03-08,32600,33000,31950,32450,56459,560921.0,17285715.0
2019-03-11,32800,33000,31650,32800,98592,566971.0,17285715.0
2019-03-12,33050,33250,32000,32050,76920,554007.0,17285715.0
2019-03-13,32000,32800,32000,32000,33225,553143.0,17285715.0
2019-03-14,31950,32600,31950,32600,45725,563514.0,17285715.0
2019-03-15,32900,32900,31900,32200,35680,556600.0,17285715.0
2019-03-18,32050,32850,32050,32550,33607,562650.0,17285715.0
2019-03-19,32400,34950,32400,34150,247006,590307.0,17285715.0
2019-03-20,34250,36700,34200,36400,317490,629200.0,17285715.0
2019-03-21,36450,37100,35750,36100,116489,624014.0,17285715.0
2019-03-22,35750,37550,35750,37100,115387,641300.0,17285715.0
2019-03-25,36700,37300,35600,36600,95324,632657.0,17285715.0
2019-03-26,37000,37600,35800,37200,111733,643029.0,17285715.0
2019-03-27,37350,39500,37150,38000,202917,656857.0,17285715.0
2019-03-28,38900,38950,37450,38300,44228,662043.0,17285715.0
2019-03-29,38700,38700,37500,38000,56692,656857.0,17285715.0
2019-04-01,38150,39000,37950,38300,35222,662043.0,17285715.0
2019-04-02,38450,38450,37550,38000,38101,656857.0,17285715.0
2019-04-03,37650,38300,37600,38000,50645,656857.0,17285715.0
2019-04-04,37900,38950,37200,38550,97941,666364.0,17285715.0
2019-04-05,39100,39300,38200,38200,69365,660314.0,17285715.0
2019-04-08,38500,39400,38300,38700,68323,668957.0,17285715.0
2019-04-09,39150,39150,38350,38750,46365,669821.0,17285715.0
2019-04-10,38400,39000,38200,38500,30728,665500.0,17285715.0
2019-04-11,38350,38900,38000,38100,46592,658586.0,17285715.0
2019-04-12,38300,39850,38050,39650,143766,685379.0,17285715.0
2019-04-15,39950,39950,38600,39150,85804,676736.0,17285715.0
2019-04-16,39050,39500,38350,38650,34793,668093.0,17285715.0
2019-04-17,40200,43200,40200,41250,450965,713036.0,17285715.0
2019-04-18,41100,41150,39150,39800,169023,687971.0,17285715.0
2019-04-19,40000,40300,37100,37900,156717,655129.0,17285715.0
2019-04-22,38100,39650,37550,39400,107598,681057.0,17285715.0
2019-04-23,39400,39550,37450,37900,89064,655129.0,17285715.0
2019-04-24,37900,38150,37400,37750,51297,652536.0,17285715.0
2019-04-25,37750,37950,37100,37650,40333,650807.0,17285715.0
2019-04-26,37300,37700,36600,37300,65236,644757.0,17285715.0
2019-04-29,36850,38050,36600,37950,47136,655993.0,17285715.0
2019-04-30,38100,38300,36950,38100,43304,658586.0,17285715.0
2019-05-02,38500,40600,38100,40600,162474,701800.0,17285715.0
2019-05-03,40400,41300,40250,41250,93996,713036.0,17285715.0
2019-05-07,40300,41100,39750,40750,43804,704393.0,17285715.0
2019-05-08,40000,40400,39450,39650,57630,685379.0,17285715.0
2019-05-09,39750,39950,37450,38200,116630,660314.0,17285715.0
2019-05-10,38300,38400,36400,37250,129656,643893.0,17285715.0
2019-05-13,36800,38250,35700,36500,67865,630929.0,17285715.0
2019-05-14,36300,37050,35500,37000,63305,639571.0,17285715.0
2019-05-15,37150,38150,36900,37750,66378,652536.0,17285715.0
2019-05-16,37800,38150,37150,38050,42594,657721.0,17285715.0
2019-05-17,38200,38750,37450,37800,28108,653400.0,17285715.0
2019-05-20,37450,38400,37450,37750,27913,652536.0,17285715.0
2019-05-21,37500,38000,36900,37900,33016,655129.0,17285715.0
2019-05-22,37550,38000,37450,37800,24425,653400.0,17285715.0
2019-05-23,37850,39000,37500,38900,49578,672414.0,17285715.0
2019-05-24,38500,38950,38050,38450,46706,664636.0,17285715.0
2019-05-27,38200,38700,37000,37450,34346,647350.0,17285715.0
2019-05-28,37450,38500,36400,38500,94019,665500.0,17285715.0
2019-05-29,38450,38450,36500,36600,82570,632657.0,17285715.0
2019-05-30,36050,37050,35050,35200,67743,608457.0,17285715.0
2019-05-31,35000,35800,34950,35100,41620,606729.0,17285715.0
2019-06-03,35100,37100,34950,36700,55689,634386.0,17285715.0
2019-06-04,36700,38950,36700,38500,82519,665500.0,17285715.0
2019-06-05,38900,40650,38700,40150,127429,694021.0,17285715.0
2019-06-07,40450,41000,39900,40400,119038,698343.0,17285715.0
2019-06-10,41000,42400,39500,39950,159283,690564.0,17285715.0
2019-06-11,40300,41350,40100,40500,92967,700071.0,17285715.0
2019-06-12,40700,40750,38900,39150,89976,676736.0,17285715.0
2019-06-13,39400,41500,39100,41500,105860,717357.0,17285715.0
2019-06-14,41550,41800,40900,41000,84461,708714.0,17285715.0
2019-06-17,41700,41900,41000,41000,53031,708714.0,17285715.0
2019-06-18,41300,41900,40350,40350,67098,697479.0,17285715.0
2019-06-19,40350,41200,39800,40700,39998,703529.0,17285715.0
2019-06-20,40750,41350,40350,40800,35434,705257.0,17285715.0
2019-06-21,41000,42400,40850,42200,139272,729457.0,17285715.0
2019-06-24,42550,43900,41800,43400,142916,750200.0,17285715.0
2019-06-25,43800,44750,43100,43300,165559,748471.0,17285715.0
2019-06-26,43650,43800,42650,43200,43930,746743.0,17285715.0
2019-06-27,43200,43450,42050,42550,41991,735507.0,17285715.0
2019-06-28,42650,43200,41850,42900,38882,741557.0,17285715.0
2019-07-01,42950,43000,41700,42150,32666,728593.0,17285715.0
2019-07-02,42200,43150,41850,42850,30772,740693.0,17285715.0
2019-07-03,42050,43150,41500,41850,33737,723407.0,17285715.0
2019-07-04,42250,42500,41750,42300,19427,731186.0,17285715.0
2019-07-05,42050,42050,39350,40200,206812,694886.0,17285715.0
2019-07-08,40200,40550,39350,39850,45862,688836.0,17285715.0
2019-07-09,39550,40250,38650,39300,58190,679329.0,17285715.0
2019-07-10,39050,40150,38750,40100,62184,693157.0,17285715.0
2019-07-11,40100,40850,39750,40400,33857,698343.0,17285715.0
2019-07-12,40350,40500,39300,39900,49882,689700.0,17285715.0
2019-07-15,40400,40700,38550,39100,64305,675871.0,17285715.0
2019-07-16,39100,39200,38000,38950,73631,673279.0,17285715.0
2019-07-17,38400,38450,35700,36100,268914,624014.0,17285715.0
2019-07-18,37000,37300,35800,36650,222073,633521.0,17285715.0
2019-07-19,37000,37250,36200,37050,70601,640436.0,17285715.0
2019-07-22,37900,38000,36550,37100,53620,641300.0,17285715.0
2019-07-23,37200,37300,35950,36000,56536,622286.0,17285715.0
2019-07-24,35650,36350,35350,35900,49920,620557.0,17285715.0
2019-07-25,35200,35850,34200,35650,103835,616236.0,17285715.0
2019-07-26,34900,35300,33700,34050,99838,588579.0,17285715.0
2019-07-29,33800,34100,32850,33000,46828,570429.0,17285715.0
2019-07-30,32500,33550,31950,33100,69183,572157.0,17285715.0
2019-07-31,32850,33900,32150,33150,53262,573021.0,17285715.0
2019-08-01,32650,33400,32150,32350,42172,559193.0,17285715.0
2019-08-02,31500,32450,30700,31700,89474,547957.0,17285715.0
2019-08-05,32300,32300,30000,30000,102439,518571.0,17285715.0
2019-08-06,29250,30600,26500,26850,284810,464121.0,17285715.0
2019-08-07,27100,30100,27100,29350,219432,507336.0,17285715.0
2019-08-08,29250,30600,29150,29450,75894,509064.0,17285715.0
2019-08-09,29400,30450,29400,30400,46162,525486.0,17285715.0
2019-08-12,30350,31000,29850,30800,68755,532400.0,17285715.0
2019-08-13,30400,31600,30400,31000,53868,535857.0,17285715.0
2019-08-14,32100,32200,30600,31000,38803,535857.0,17285715.0
2019-08-16,30400,30400,29500,29900,48281,516843.0,17285715.0
2019-08-19,30300,31200,29950,30350,31632,524621.0,17285715.0
2019-08-20,30050,30750,30050,30500,11780,527214.0,17285715.0
2019-08-21,30500,30550,30000,30550,44966,528079.0,17285715.0
2019-08-22,30550,30600,29800,30300,55949,523757.0,17285715.0
2019-08-23,30350,31500,30000,31300,99125,541043.0,17285715.0
2019-08-26,30250,30800,29450,29700,44963,513386.0,17285715.0
2019-08-27,30150,30550,29850,30400,27169,525486.0,17285715.0
2019-08-28,30400,30700,30300,30600,11111,528943.0,17285715.0
2019-08-29,30000,30500,29350,29600,44657,511657.0,17285715.0
2019-08-30,29700,30500,29700,30100,29317,520300.0,17285715.0
2019-09-02,30100,30400,29700,30200,20174,522029.0,17285715.0
2019-09-03,30350,30500,29900,30050,23925,519436.0,17285715.0
2019-09-04,30150,30300,29750,30300,33672,523757.0,17285715.0
2019-09-05,30400,31800,30200,31500,70733,544500.0,17285715.0
2019-09-06,32100,32150,30800,30850,59517,533264.0,17285715.0
2019-09-09,31450,31450,29750,29800,67745,515114.0,17285715.0
2019-09-10,30100,31200,29550,30950,62851,534993.0,17285715.0
2019-09-11,30950,31450,30650,31350,38218,541907.0,17285715.0
2019-09-16,32150,32700,31400,32500,64457,561786.0,17285715.0
2019-09-17,32600,32600,31600,31750,44925,548821.0,17285715.0
2019-09-18,31750,31750,30500,31150,63548,538450.0,17285715.0
2019-09-19,31400,31800,30650,30800,36527,532400.0,17285715.0
2019-09-20,31200,31400,30800,31050,26366,536721.0,17285715.0
2019-09-23,31450,31750,30600,31350,72018,541907.0,17285715.0
2019-09-24,31000,32300,30800,32300,45550,558329.0,17285715.0
2019-09-25,32300,32300,31000,31050,47707,536721.0,17285715.0
2019-09-26,31100,31800,30850,31200,43867,539314.0,17285715.0
2019-09-27,31100,31550,30550,31550,20937,545364.0,17285715.0
2019-09-30,31700,32100,30950,31800,26404,549686.0,17285715.0
2019-10-01,31600,32900,31600,32800,65643,566971.0,17285715.0
2019-10-02,32800,32800,32000,32000,29396,553143.0,17285715.0
2019-10-04,32050,32100,31200,31300,24468,541043.0,17285715.0
2019-10-07,31350,31800,30800,30950,27201,534993.0,17285715.0
