현대글로비스(086280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-07,192000,194500,191000,191500,85195,7181250.0,37500000.0
2016-03-08,191500,193500,188500,192500,76388,7218750.0,37500000.0
2016-03-09,191500,193000,190000,191500,54481,7181250.0,37500000.0
2016-03-10,191000,192000,188500,190500,130558,7143750.0,37500000.0
2016-03-11,190500,190500,186500,187500,119526,7031250.0,37500000.0
2016-03-14,188000,189000,184500,186000,102834,6975000.0,37500000.0
2016-03-15,187000,190000,186000,189000,77549,7087500.0,37500000.0
2016-03-16,187500,190500,185500,187000,66223,7012500.0,37500000.0
2016-03-17,187000,189000,186000,187000,87732,7012500.0,37500000.0
2016-03-18,186500,187000,185500,185500,92899,6956250.0,37500000.0
2016-03-21,186500,187000,183000,185000,118490,6937500.0,37500000.0
2016-03-22,186000,196500,185500,195500,251579,7331250.0,37500000.0
2016-03-23,196000,196500,191500,193000,78797,7237500.0,37500000.0
2016-03-24,192500,195000,191000,193000,65579,7237500.0,37500000.0
2016-03-25,194000,198000,191000,192000,71186,7200000.0,37500000.0
2016-03-28,192000,193000,190000,191000,62152,7162500.0,37500000.0
2016-03-29,191500,196000,191000,193000,100086,7237500.0,37500000.0
2016-03-30,194000,195000,191000,195000,90177,7312500.0,37500000.0
2016-03-31,195000,195500,188000,188500,105187,7068750.0,37500000.0
2016-04-01,187000,189500,184000,186000,128233,6975000.0,37500000.0
2016-04-04,185000,189500,183500,183500,116766,6881250.0,37500000.0
2016-04-05,185000,186000,181000,182500,107623,6843750.0,37500000.0
2016-04-06,182500,185000,182500,185000,95538,6937500.0,37500000.0
2016-04-07,184000,185500,183000,185000,82197,6937500.0,37500000.0
2016-04-08,183000,187000,183000,187000,63749,7012500.0,37500000.0
2016-04-11,185500,189500,185500,189500,56713,7106250.0,37500000.0
2016-04-12,190000,192500,187000,190000,87047,7125000.0,37500000.0
2016-04-14,191500,192000,186500,191000,113675,7162500.0,37500000.0
2016-04-15,189500,190000,184000,185000,149001,6937500.0,37500000.0
2016-04-18,184000,188000,184000,187500,63359,7031250.0,37500000.0
2016-04-19,186500,189500,186000,188000,76329,7050000.0,37500000.0
2016-04-20,188000,189500,185000,187500,94068,7031250.0,37500000.0
2016-04-21,186500,190000,186000,190000,87778,7125000.0,37500000.0
2016-04-22,188500,190500,188500,190000,52365,7125000.0,37500000.0
2016-04-25,188000,190000,186500,187500,56158,7031250.0,37500000.0
2016-04-26,186500,190000,186500,189500,60281,7106250.0,37500000.0
2016-04-27,187000,196000,186500,192000,171053,7200000.0,37500000.0
2016-04-28,192000,194000,188500,190000,133221,7125000.0,37500000.0
2016-04-29,189500,190500,188500,190000,59220,7125000.0,37500000.0
2016-05-02,190500,191500,187500,190500,48629,7143750.0,37500000.0
2016-05-03,191500,191500,187000,187500,69548,7031250.0,37500000.0
2016-05-04,186000,188500,185000,187500,68634,7031250.0,37500000.0
2016-05-09,187500,188500,182500,184500,72255,6918750.0,37500000.0
2016-05-10,185000,189500,184500,189500,68115,7106250.0,37500000.0
2016-05-11,189000,189000,185000,186000,78201,6975000.0,37500000.0
2016-05-12,185000,188000,184500,186000,35130,6975000.0,37500000.0
2016-05-13,186000,188500,186000,186500,40123,6993750.0,37500000.0
2016-05-16,185500,188000,185500,186000,37026,6975000.0,37500000.0
2016-05-17,186000,187000,183000,183500,54317,6881250.0,37500000.0
2016-05-18,183500,184500,181000,184500,60547,6918750.0,37500000.0
2016-05-19,183000,185500,182500,184000,44305,6900000.0,37500000.0
2016-05-20,183000,185000,183000,184000,32735,6900000.0,37500000.0
2016-05-23,184000,185000,181000,181500,83012,6806250.0,37500000.0
2016-05-24,181500,181500,177000,177000,78286,6637500.0,37500000.0
2016-05-25,178000,180500,177000,178000,93469,6675000.0,37500000.0
2016-05-26,178000,183000,178000,181500,78067,6806250.0,37500000.0
2016-05-27,181500,182500,179000,180500,65481,6768750.0,37500000.0
2016-05-30,181500,181500,178500,180500,55071,6768750.0,37500000.0
2016-05-31,180000,185000,180000,182000,125696,6825000.0,37500000.0
2016-06-01,181500,182000,178000,178000,92785,6675000.0,37500000.0
2016-06-02,179000,183000,177500,181500,90255,6806250.0,37500000.0
2016-06-03,181000,183500,179500,182500,48219,6843750.0,37500000.0
2016-06-07,182500,185500,181500,184500,66347,6918750.0,37500000.0
2016-06-08,185000,185500,180000,182000,83471,6825000.0,37500000.0
2016-06-09,183500,183500,178500,181000,133239,6787500.0,37500000.0
2016-06-10,180500,181000,179500,179500,91095,6731250.0,37500000.0
2016-06-13,179000,180500,178000,179000,66418,6712500.0,37500000.0
2016-06-14,178000,181000,176500,181000,154132,6787500.0,37500000.0
2016-06-15,180000,181500,178000,181000,105171,6787500.0,37500000.0
2016-06-16,180500,181000,171500,172500,246830,6468750.0,37500000.0
2016-06-17,175000,178000,174500,176500,82659,6618750.0,37500000.0
2016-06-20,178000,178500,174500,175500,181767,6581250.0,37500000.0
2016-06-21,176000,176500,173500,176000,76686,6600000.0,37500000.0
2016-06-22,176500,177000,173000,174000,84356,6525000.0,37500000.0
2016-06-23,174000,175500,173000,174000,68171,6525000.0,37500000.0
2016-06-24,175000,175000,166000,170000,155926,6375000.0,37500000.0
2016-06-27,169500,174500,169000,174000,101347,6525000.0,37500000.0
2016-06-28,174000,176000,172000,174500,76935,6543750.0,37500000.0
2016-06-29,174500,177000,173500,174500,64803,6543750.0,37500000.0
2016-06-30,176000,176000,171000,171500,102834,6431250.0,37500000.0
2016-07-01,172000,175000,172000,172500,113073,6468750.0,37500000.0
2016-07-04,173500,176500,173500,174500,76649,6543750.0,37500000.0
2016-07-05,174000,175000,170500,171500,69021,6431250.0,37500000.0
2016-07-06,172000,172500,166000,166500,133617,6243750.0,37500000.0
2016-07-07,168500,171500,168000,171000,78394,6412500.0,37500000.0
2016-07-08,171000,171000,165500,167000,114799,6262500.0,37500000.0
2016-07-11,168500,170000,167000,169000,126044,6337500.0,37500000.0
2016-07-12,170000,176000,168500,175500,134720,6581250.0,37500000.0
2016-07-13,175000,177000,174000,175500,110458,6581250.0,37500000.0
2016-07-14,176000,176000,172500,174500,70577,6543750.0,37500000.0
2016-07-15,175000,176500,174000,176500,102332,6618750.0,37500000.0
2016-07-18,177500,177500,169500,170500,122020,6393750.0,37500000.0
2016-07-19,170000,171000,168000,169000,89624,6337500.0,37500000.0
2016-07-20,169500,172000,167000,169500,64978,6356250.0,37500000.0
2016-07-21,169000,170000,167000,170000,92515,6375000.0,37500000.0
2016-07-22,170000,172000,169000,170500,51440,6393750.0,37500000.0
2016-07-25,171000,173500,170500,172500,80355,6468750.0,37500000.0
2016-07-26,172000,174000,171500,172500,138128,6468750.0,37500000.0
2016-07-27,172500,177500,171500,175000,152821,6562500.0,37500000.0
2016-07-28,174500,175500,169500,170500,112502,6393750.0,37500000.0
2016-07-29,170000,171000,166000,168000,178048,6300000.0,37500000.0
2016-08-01,168000,171500,167500,171000,79347,6412500.0,37500000.0
2016-08-02,170000,170500,165500,166500,118015,6243750.0,37500000.0
2016-08-03,166000,166000,163000,163000,119489,6112500.0,37500000.0
2016-08-04,164000,165500,163000,163500,68151,6131250.0,37500000.0
2016-08-05,164000,165500,163500,164000,60177,6150000.0,37500000.0
2016-08-08,165000,167500,164500,167500,64266,6281250.0,37500000.0
2016-08-09,166500,170500,166500,170500,77541,6393750.0,37500000.0
2016-08-10,170000,170000,167000,167500,79319,6281250.0,37500000.0
2016-08-11,168000,170000,166000,168500,46802,6318750.0,37500000.0
2016-08-12,169000,170000,167500,168500,39542,6318750.0,37500000.0
2016-08-16,168500,170000,167500,168500,34936,6318750.0,37500000.0
2016-08-17,167500,168000,165500,167000,39814,6262500.0,37500000.0
2016-08-18,166000,169500,165500,167000,68151,6262500.0,37500000.0
2016-08-19,167000,171500,166000,168500,88764,6318750.0,37500000.0
2016-08-22,168000,172500,167000,171000,83978,6412500.0,37500000.0
2016-08-23,171500,173000,167000,167500,81392,6281250.0,37500000.0
2016-08-24,167500,180500,167500,180000,353531,6750000.0,37500000.0
2016-08-25,181000,186000,175000,184000,354552,6900000.0,37500000.0
2016-08-26,185000,186500,178000,180000,203293,6750000.0,37500000.0
2016-08-29,180000,181500,178000,178000,60577,6675000.0,37500000.0
2016-08-30,177000,180500,175500,176500,83945,6618750.0,37500000.0
2016-08-31,178000,185000,178000,183500,194802,6881250.0,37500000.0
2016-09-01,183000,186000,177500,185500,119459,6956250.0,37500000.0
2016-09-02,186000,187000,184000,186500,81134,6993750.0,37500000.0
2016-09-05,185500,187500,184500,185000,62548,6937500.0,37500000.0
2016-09-06,187000,189000,185500,187500,124845,7031250.0,37500000.0
2016-09-07,187500,194500,186500,191500,189078,7181250.0,37500000.0
2016-09-08,193500,194000,187500,192000,96048,7200000.0,37500000.0
2016-09-09,190000,193500,188000,191000,94807,7162500.0,37500000.0
2016-09-12,190000,192000,188000,189000,63293,7087500.0,37500000.0
2016-09-13,190500,197000,190000,192500,144302,7218750.0,37500000.0
2016-09-19,190500,194000,188000,188500,121071,7068750.0,37500000.0
2016-09-20,186500,189000,185000,188000,132670,7050000.0,37500000.0
2016-09-21,186000,187500,184000,186500,107106,6993750.0,37500000.0
2016-09-22,188000,192000,186000,187500,90736,7031250.0,37500000.0
2016-09-23,186500,189500,186500,188500,76489,7068750.0,37500000.0
2016-09-26,189000,189000,184500,186500,47008,6993750.0,37500000.0
2016-09-27,184500,190000,182500,187000,69755,7012500.0,37500000.0
2016-09-28,189000,190000,186000,186000,68259,6975000.0,37500000.0
2016-09-29,186500,188500,184000,186000,56658,6975000.0,37500000.0
2016-09-30,185500,186000,179000,181000,108330,6787500.0,37500000.0
2016-10-04,180500,183500,179000,181000,73245,6787500.0,37500000.0
2016-10-05,179000,181500,179000,180500,41508,6768750.0,37500000.0
2016-10-06,180500,184500,179500,183000,112365,6862500.0,37500000.0
2016-10-07,182500,183500,177500,178500,95361,6693750.0,37500000.0
2016-10-10,180000,181500,177000,178500,42676,6693750.0,37500000.0
2016-10-11,178500,180500,177000,179000,56352,6712500.0,37500000.0
2016-10-12,180000,180000,176500,178000,67008,6675000.0,37500000.0
2016-10-13,177000,178000,174000,174000,51990,6525000.0,37500000.0
2016-10-14,174000,175500,173000,173000,56619,6487500.0,37500000.0
2016-10-17,174500,179000,173000,176500,85146,6618750.0,37500000.0
2016-10-18,177500,179000,175000,179000,57981,6712500.0,37500000.0
2016-10-19,179500,179500,174000,174500,54652,6543750.0,37500000.0
2016-10-20,174500,176000,172000,174000,42617,6525000.0,37500000.0
2016-10-21,174000,177000,174000,177000,96733,6637500.0,37500000.0
2016-10-24,175000,177000,173500,175500,54396,6581250.0,37500000.0
2016-10-25,176000,181500,176000,181000,125068,6787500.0,37500000.0
2016-10-26,179500,180000,175500,178500,72073,6693750.0,37500000.0
2016-10-27,178500,184000,176000,182500,112152,6843750.0,37500000.0
2016-10-28,181000,183500,178500,179000,78534,6712500.0,37500000.0
2016-10-31,177500,179000,173000,173500,97397,6506250.0,37500000.0
2016-11-01,173500,175500,171500,175000,76701,6562500.0,37500000.0
2016-11-02,174000,175000,170500,172000,55630,6450000.0,37500000.0
2016-11-03,171000,173000,170500,172500,55467,6468750.0,37500000.0
2016-11-04,173000,173500,171000,173500,28179,6506250.0,37500000.0
2016-11-07,175000,175500,172500,173500,33335,6506250.0,37500000.0
2016-11-08,175500,177000,174000,176500,81975,6618750.0,37500000.0
2016-11-09,177000,177000,166500,168500,154539,6318750.0,37500000.0
2016-11-10,169500,170000,156000,159500,432456,5981250.0,37500000.0
2016-11-11,160000,161500,157000,157500,157890,5906250.0,37500000.0
2016-11-14,158000,160000,157000,157000,119225,5887500.0,37500000.0
2016-11-15,158000,158500,154500,156000,112678,5850000.0,37500000.0
2016-11-16,157000,159000,156000,159000,89901,5962500.0,37500000.0
2016-11-17,159000,161500,157000,161500,71883,6056250.0,37500000.0
2016-11-18,160500,161000,157500,159500,64183,5981250.0,37500000.0
2016-11-21,159500,161000,157500,160000,57121,6000000.0,37500000.0
2016-11-22,161000,161500,159000,161500,58112,6056250.0,37500000.0
2016-11-23,160500,162500,160000,161500,62397,6056250.0,37500000.0
2016-11-24,162500,163000,160500,162500,64234,6093750.0,37500000.0
2016-11-25,162500,163000,161000,161500,35734,6056250.0,37500000.0
2016-11-28,162000,164500,161000,162500,56740,6093750.0,37500000.0
2016-11-29,162000,163500,159500,159500,74363,5981250.0,37500000.0
2016-11-30,160500,161000,156000,159000,107745,5962500.0,37500000.0
2016-12-01,157500,158500,149000,150000,242619,5625000.0,37500000.0
2016-12-02,150000,152000,149000,150500,111136,5643750.0,37500000.0
2016-12-05,150500,150500,147000,149000,92839,5587500.0,37500000.0
2016-12-06,149000,154000,148000,154000,118681,5775000.0,37500000.0
2016-12-07,153500,154500,150000,151000,74978,5662500.0,37500000.0
2016-12-08,151500,154500,151000,154500,119701,5793750.0,37500000.0
2016-12-09,152500,156500,152000,155500,83714,5831250.0,37500000.0
2016-12-12,156000,156500,152500,153500,82631,5756250.0,37500000.0
2016-12-13,154000,154000,151500,154000,73672,5775000.0,37500000.0
2016-12-14,154500,155000,152500,153500,78688,5756250.0,37500000.0
2016-12-15,153000,153000,151000,151500,83455,5681250.0,37500000.0
2016-12-16,151500,152500,149500,152000,114934,5700000.0,37500000.0
2016-12-19,151500,151500,149000,150000,114681,5625000.0,37500000.0
2016-12-20,150000,153000,149500,152500,96487,5718750.0,37500000.0
2016-12-21,153000,155500,152000,155000,113502,5812500.0,37500000.0
2016-12-22,154500,157500,153500,155500,118258,5831250.0,37500000.0
2016-12-23,156500,156500,153500,155000,64597,5812500.0,37500000.0
2016-12-26,154500,155000,152500,154500,71571,5793750.0,37500000.0
2016-12-27,155000,155000,153000,154000,61671,5775000.0,37500000.0
2016-12-28,152500,154000,151500,152500,80551,5718750.0,37500000.0
2016-12-29,152000,155000,151500,154500,81332,5793750.0,37500000.0
2017-01-02,154500,161500,153000,161500,177177,6056250.0,37500000.0
2017-01-03,161500,163500,159000,162500,165593,6093750.0,37500000.0
2017-01-04,162000,163000,160000,161000,108383,6037500.0,37500000.0
2017-01-05,161000,162000,158000,162000,96182,6075000.0,37500000.0
2017-01-06,162000,162000,157000,158000,100506,5925000.0,37500000.0
2017-01-09,157500,159500,156000,158000,67473,5925000.0,37500000.0
2017-01-10,158000,159500,155500,157000,88593,5887500.0,37500000.0
2017-01-11,155500,157000,155500,156500,82731,5868750.0,37500000.0
2017-01-12,156500,165000,156500,165000,224605,6187500.0,37500000.0
2017-01-13,165000,166500,162000,165000,119960,6187500.0,37500000.0
2017-01-16,163500,166500,163000,166000,96981,6225000.0,37500000.0
2017-01-17,165000,167500,163000,167000,89273,6262500.0,37500000.0
2017-01-18,166500,168500,164500,166500,70676,6243750.0,37500000.0
2017-01-19,166000,167500,164000,165000,63994,6187500.0,37500000.0
2017-01-20,165000,172000,164000,171000,153449,6412500.0,37500000.0
2017-01-23,169500,172000,168500,169500,103444,6356250.0,37500000.0
2017-01-24,168500,169500,164000,166000,92191,6225000.0,37500000.0
2017-01-25,166500,167000,162000,162500,67841,6093750.0,37500000.0
2017-01-26,163000,164000,161000,163500,80725,6131250.0,37500000.0
2017-01-31,160500,161000,155000,155500,164291,5831250.0,37500000.0
2017-02-01,157000,157500,152500,155000,154590,5812500.0,37500000.0
2017-02-02,155000,156500,151000,151500,191679,5681250.0,37500000.0
2017-02-03,151500,153500,150000,150500,115561,5643750.0,37500000.0
2017-02-06,151500,152000,149500,150000,91446,5625000.0,37500000.0
2017-02-07,151000,153000,149500,150000,104812,5625000.0,37500000.0
2017-02-08,151000,151500,149000,151000,119808,5662500.0,37500000.0
2017-02-09,150500,152500,149500,151000,89884,5662500.0,37500000.0
2017-02-10,152500,152500,150500,150500,69145,5643750.0,37500000.0
2017-02-13,151500,154000,150500,154000,78721,5775000.0,37500000.0
2017-02-14,154500,155500,152500,154500,83605,5793750.0,37500000.0
2017-02-15,154500,157000,154500,156000,108074,5850000.0,37500000.0
2017-02-16,157000,162500,156000,162000,175550,6075000.0,37500000.0
2017-02-17,161000,162000,158000,159000,83219,5962500.0,37500000.0
2017-02-20,159000,161000,155000,155500,100812,5831250.0,37500000.0
2017-02-21,156000,158000,156000,157500,69183,5906250.0,37500000.0
2017-02-22,157500,157500,154000,154500,101134,5793750.0,37500000.0
2017-02-23,155500,156000,153500,155500,80082,5831250.0,37500000.0
2017-02-24,156000,156500,154500,156000,46218,5850000.0,37500000.0
2017-02-27,156000,156500,153500,154000,61148,5775000.0,37500000.0
2017-02-28,153500,154500,152500,153500,77016,5756250.0,37500000.0
2017-03-02,155000,155000,150000,151000,103270,5662500.0,37500000.0
2017-03-03,150000,151500,149500,151000,87820,5662500.0,37500000.0
2017-03-06,149500,152000,149500,152000,72498,5700000.0,37500000.0
2017-03-07,152500,153000,151000,152000,39011,5700000.0,37500000.0
2017-03-08,151000,152000,148500,149500,119623,5606250.0,37500000.0
2017-03-09,149500,150500,149000,149000,56075,5587500.0,37500000.0
2017-03-10,149500,150000,148000,149000,54251,5587500.0,37500000.0
2017-03-13,149000,149500,148500,149500,35020,5606250.0,37500000.0
2017-03-14,149500,150500,148000,148500,124318,5568750.0,37500000.0
2017-03-15,148500,149000,145000,145500,145293,5456250.0,37500000.0
2017-03-16,146500,149000,145500,146000,135425,5475000.0,37500000.0
2017-03-17,147500,148500,146500,148500,94170,5568750.0,37500000.0
2017-03-20,149000,150000,147500,149000,108234,5587500.0,37500000.0
2017-03-21,150000,158500,149500,155500,381844,5831250.0,37500000.0
2017-03-22,154500,155000,151500,153500,147683,5756250.0,37500000.0
2017-03-23,154500,155500,152500,153500,85868,5756250.0,37500000.0
2017-03-24,153500,155000,152000,153500,54314,5756250.0,37500000.0
2017-03-27,153000,154000,150000,151500,62848,5681250.0,37500000.0
2017-03-28,150500,150500,145000,147000,357451,5512500.0,37500000.0
2017-03-29,147000,148000,145500,146500,169844,5493750.0,37500000.0
2017-03-30,146500,148000,146000,147500,74896,5531250.0,37500000.0
2017-03-31,147000,147500,146000,147000,117591,5512500.0,37500000.0
2017-04-03,147000,147500,144500,145000,164144,5437500.0,37500000.0
2017-04-04,144500,145000,142000,142500,229930,5343750.0,37500000.0
2017-04-05,142500,142500,140000,141000,183182,5287500.0,37500000.0
2017-04-06,141000,142000,140000,142000,139267,5325000.0,37500000.0
2017-04-07,142000,144000,141500,143500,114452,5381250.0,37500000.0
2017-04-10,142500,144000,140500,141500,89150,5306250.0,37500000.0
2017-04-11,141500,142500,140000,141000,80486,5287500.0,37500000.0
2017-04-12,141000,142000,140500,141500,61508,5306250.0,37500000.0
2017-04-13,142000,142500,141500,142000,100259,5325000.0,37500000.0
2017-04-14,141500,143000,141000,141000,59162,5287500.0,37500000.0
2017-04-17,141000,142500,140500,141500,66444,5306250.0,37500000.0
2017-04-18,143000,143000,140500,141000,102235,5287500.0,37500000.0
2017-04-19,140500,141500,139000,140000,100447,5250000.0,37500000.0
2017-04-20,140000,143500,139500,142500,119391,5343750.0,37500000.0
2017-04-21,142500,145500,142000,145500,142237,5456250.0,37500000.0
2017-04-24,146000,147500,143500,144500,124536,5418750.0,37500000.0
2017-04-25,145000,146500,144500,145500,79340,5456250.0,37500000.0
2017-04-26,146500,148500,146000,148000,151541,5550000.0,37500000.0
2017-04-27,147500,148000,144000,146000,154597,5475000.0,37500000.0
2017-04-28,144000,145500,143500,145000,93285,5437500.0,37500000.0
2017-05-02,145000,147000,143000,145000,101689,5437500.0,37500000.0
2017-05-04,145000,148000,145000,147500,109401,5531250.0,37500000.0
2017-05-08,148000,150500,147000,150000,125135,5625000.0,37500000.0
2017-05-10,151000,153000,148500,151000,148870,5662500.0,37500000.0
2017-05-11,152000,154500,150500,154500,164608,5793750.0,37500000.0
2017-05-12,153500,154500,151500,153000,68589,5737500.0,37500000.0
2017-05-15,154000,154000,151500,152500,53838,5718750.0,37500000.0
2017-05-16,153500,156000,152500,154500,106588,5793750.0,37500000.0
2017-05-17,153500,155000,152000,154500,91012,5793750.0,37500000.0
2017-05-18,151500,155500,151000,152500,136206,5718750.0,37500000.0
2017-05-19,152500,153000,147000,151500,263265,5681250.0,37500000.0
2017-05-22,153000,157500,152500,156500,223886,5868750.0,37500000.0
2017-05-23,156000,158500,155000,157000,108143,5887500.0,37500000.0
2017-05-24,158000,158000,155000,156000,117128,5850000.0,37500000.0
2017-05-25,156500,159000,153500,156500,186843,5868750.0,37500000.0
2017-05-26,157500,161000,157000,157500,145713,5906250.0,37500000.0
2017-05-29,159000,159000,155500,156000,148030,5850000.0,37500000.0
2017-05-30,157000,161000,156500,159000,162342,5962500.0,37500000.0
2017-05-31,159000,160500,158000,159500,129775,5981250.0,37500000.0
2017-06-01,159500,159500,157500,158500,82579,5943750.0,37500000.0
2017-06-02,159000,159500,156500,157500,80720,5906250.0,37500000.0
2017-06-05,157500,157500,153500,155000,118218,5812500.0,37500000.0
2017-06-07,154000,157000,154000,156500,85605,5868750.0,37500000.0
2017-06-08,157500,157500,154000,156500,87604,5868750.0,37500000.0
2017-06-09,155500,156500,152500,153000,163229,5737500.0,37500000.0
2017-06-12,153000,154500,151500,153500,70942,5756250.0,37500000.0
2017-06-13,153500,156000,153000,156000,57460,5850000.0,37500000.0
2017-06-14,155500,158500,155000,158000,122250,5925000.0,37500000.0
2017-06-15,159000,159500,154000,155000,89852,5812500.0,37500000.0
2017-06-16,155000,157000,154500,157000,83797,5887500.0,37500000.0
2017-06-19,156000,156000,150500,151500,186678,5681250.0,37500000.0
2017-06-20,151000,153000,150000,152000,110275,5700000.0,37500000.0
2017-06-21,152000,154500,151500,153500,119980,5756250.0,37500000.0
2017-06-22,152000,153000,149500,151000,95788,5662500.0,37500000.0
2017-06-23,151000,153000,149500,151000,76264,5662500.0,37500000.0
2017-06-26,149500,150500,148000,150000,58960,5625000.0,37500000.0
2017-06-27,150000,151000,148500,148500,65925,5568750.0,37500000.0
2017-06-28,149000,154000,148500,154000,141189,5775000.0,37500000.0
2017-06-29,155000,157500,154000,156000,121820,5850000.0,37500000.0
2017-06-30,156000,157000,154500,157000,64001,5887500.0,37500000.0
2017-07-03,156000,158000,155000,158000,78048,5925000.0,37500000.0
2017-07-04,159000,160000,155000,157000,82726,5887500.0,37500000.0
2017-07-05,155500,156000,153000,155000,101920,5812500.0,37500000.0
2017-07-06,153500,155000,151500,154000,60904,5775000.0,37500000.0
2017-07-07,153500,155000,152000,153000,58314,5737500.0,37500000.0
2017-07-10,154000,155000,151000,151000,82858,5662500.0,37500000.0
2017-07-11,151000,152500,150500,151000,45472,5662500.0,37500000.0
2017-07-12,151500,154000,150500,151000,51975,5662500.0,37500000.0
2017-07-13,152500,157500,151500,156500,123780,5868750.0,37500000.0
2017-07-14,157000,158500,154500,158000,108041,5925000.0,37500000.0
2017-07-17,158500,159500,155500,156500,75714,5868750.0,37500000.0
2017-07-18,156000,156500,150500,151500,139921,5681250.0,37500000.0
2017-07-19,151000,154500,151000,153500,82128,5756250.0,37500000.0
2017-07-20,154000,154500,151000,153000,96428,5737500.0,37500000.0
2017-07-21,153000,153500,150500,151500,71876,5681250.0,37500000.0
2017-07-24,152000,153000,151000,153000,53771,5737500.0,37500000.0
2017-07-25,152500,155000,152000,153500,101889,5756250.0,37500000.0
2017-07-26,153500,155500,153000,155000,68673,5812500.0,37500000.0
2017-07-27,155500,157000,151500,156500,99730,5868750.0,37500000.0
2017-07-28,157000,163500,155000,162000,331187,6075000.0,37500000.0
2017-07-31,161000,161500,155500,157000,127351,5887500.0,37500000.0
2017-08-01,156000,159500,156000,157000,94151,5887500.0,37500000.0
2017-08-02,156000,158000,153500,154500,88768,5793750.0,37500000.0
2017-08-03,154500,156500,153000,153000,108535,5737500.0,37500000.0
2017-08-04,153500,164000,153500,162000,235249,6075000.0,37500000.0
2017-08-07,163000,166500,161500,163500,136149,6131250.0,37500000.0
2017-08-08,163500,163500,156500,157500,205575,5906250.0,37500000.0
2017-08-09,157000,164500,157000,164000,134047,6150000.0,37500000.0
2017-08-10,164000,168000,163000,168000,155928,6300000.0,37500000.0
2017-08-11,165000,168000,164000,166000,104894,6225000.0,37500000.0
2017-08-14,167500,168500,162000,163500,94381,6131250.0,37500000.0
2017-08-16,162500,163500,158000,160000,83432,6000000.0,37500000.0
2017-08-17,159000,162500,158000,161000,75907,6037500.0,37500000.0
2017-08-18,158500,160500,158500,159500,35438,5981250.0,37500000.0
2017-08-21,160000,161500,158000,161000,60495,6037500.0,37500000.0
2017-08-22,162000,166500,161500,163500,119437,6131250.0,37500000.0
2017-08-23,163500,164000,160000,161000,47290,6037500.0,37500000.0
2017-08-24,160500,161000,156500,158500,115307,5943750.0,37500000.0
2017-08-25,158000,160500,157000,159500,49563,5981250.0,37500000.0
2017-08-28,159500,161000,159500,161000,35256,6037500.0,37500000.0
2017-08-29,160000,161500,158500,161500,39511,6056250.0,37500000.0
2017-08-30,159500,160000,157000,157500,81803,5906250.0,37500000.0
2017-08-31,157000,158000,154500,155000,98595,5812500.0,37500000.0
2017-09-01,154500,155000,153000,153000,98182,5737500.0,37500000.0
2017-09-04,149500,154000,149000,152000,48965,5700000.0,37500000.0
2017-09-05,152000,154500,151500,153500,48915,5756250.0,37500000.0
2017-09-06,153500,154000,150000,152000,59916,5700000.0,37500000.0
2017-09-07,153500,153500,151000,152500,72798,5718750.0,37500000.0
2017-09-08,151500,152500,142500,146500,247407,5493750.0,37500000.0
2017-09-11,144000,147000,144000,145500,70714,5456250.0,37500000.0
2017-09-12,144500,147500,144000,145000,73411,5437500.0,37500000.0
2017-09-13,145000,145500,142000,142500,73049,5343750.0,37500000.0
2017-09-14,141500,143000,139000,141000,131470,5287500.0,37500000.0
2017-09-15,139500,144000,138500,143500,86161,5381250.0,37500000.0
2017-09-18,142000,143500,142000,143000,52046,5362500.0,37500000.0
2017-09-19,142500,145500,142000,143000,73569,5362500.0,37500000.0
2017-09-20,144500,145500,143000,144500,129790,5418750.0,37500000.0
2017-09-21,144000,145000,140500,140500,91217,5268750.0,37500000.0
2017-09-22,141000,144000,140500,143000,88674,5362500.0,37500000.0
2017-09-25,143500,144000,141000,141000,49949,5287500.0,37500000.0
2017-09-26,140500,145500,140500,145000,81097,5437500.0,37500000.0
2017-09-27,144500,145000,143000,144500,74900,5418750.0,37500000.0
2017-09-28,143000,145500,142500,144500,47096,5418750.0,37500000.0
2017-09-29,145500,149000,144000,148000,76081,5550000.0,37500000.0
2017-10-10,146500,148500,144000,145500,77931,5456250.0,37500000.0
2017-10-11,145000,147500,144500,147500,67761,5531250.0,37500000.0
2017-10-12,146500,148000,145500,146000,53690,5475000.0,37500000.0
2017-10-13,145000,147500,143500,144000,91985,5400000.0,37500000.0
2017-10-16,144500,147500,144500,145500,64135,5456250.0,37500000.0
2017-10-17,145000,145500,142000,143000,68453,5362500.0,37500000.0
2017-10-18,142500,146500,142500,146000,68090,5475000.0,37500000.0
2017-10-19,146000,148000,146000,147000,63135,5512500.0,37500000.0
2017-10-20,147000,147000,144000,145500,50175,5456250.0,37500000.0
2017-10-23,145000,146000,144000,144000,37274,5400000.0,37500000.0
2017-10-24,144000,145500,143500,145500,48657,5456250.0,37500000.0
2017-10-25,144500,145000,143000,144000,91576,5400000.0,37500000.0
2017-10-26,144000,148000,143500,146500,108490,5493750.0,37500000.0
2017-10-27,146500,149500,146500,148000,98654,5550000.0,37500000.0
2017-10-30,149000,149000,145000,145500,72745,5456250.0,37500000.0
2017-10-31,146000,152500,145500,151000,140115,5662500.0,37500000.0
2017-11-01,151000,152000,148500,150500,126293,5643750.0,37500000.0
2017-11-02,150500,154000,149000,152500,86319,5718750.0,37500000.0
2017-11-03,153500,154500,151500,152500,61350,5718750.0,37500000.0
