모토닉(009680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-19,10600,10650,10300,10450,5445,344850.0,33000000.0
2016-02-22,10850,10850,10200,10250,7415,338250.0,33000000.0
2016-02-23,10250,10300,10050,10100,17489,333300.0,33000000.0
2016-02-24,10150,10250,10050,10150,12980,334950.0,33000000.0
2016-02-25,10200,10350,10050,10350,4027,341550.0,33000000.0
2016-02-26,10350,10500,10100,10150,12789,334950.0,33000000.0
2016-02-29,10150,10250,10050,10100,8178,333300.0,33000000.0
2016-03-02,10100,10150,10000,10050,9063,331650.0,33000000.0
2016-03-03,10050,10450,10050,10350,10017,341550.0,33000000.0
2016-03-04,10350,10500,10100,10250,12239,338250.0,33000000.0
2016-03-07,10250,10900,10250,10850,18537,358050.0,33000000.0
2016-03-08,10600,11000,10600,10850,14850,358050.0,33000000.0
2016-03-09,10850,11000,10700,11000,6279,363000.0,33000000.0
2016-03-10,11100,11250,10850,11050,16056,364650.0,33000000.0
2016-03-11,11000,11150,10650,11050,10396,364650.0,33000000.0
2016-03-14,10900,10950,10750,10800,4315,356400.0,33000000.0
2016-03-15,10800,10800,10350,10500,18411,346500.0,33000000.0
2016-03-16,10550,11050,10400,10700,23174,353100.0,33000000.0
2016-03-17,10600,11050,10600,11000,17309,363000.0,33000000.0
2016-03-18,10850,10850,10650,10650,8500,351450.0,33000000.0
2016-03-21,10600,10650,10400,10500,7482,346500.0,33000000.0
2016-03-22,10450,10700,10350,10650,6524,351450.0,33000000.0
2016-03-23,10750,10750,10550,10600,4905,349800.0,33000000.0
2016-03-24,10550,10650,10300,10350,9934,341550.0,33000000.0
2016-03-25,10350,10550,10300,10500,8630,346500.0,33000000.0
2016-03-28,10550,10650,10350,10600,7303,349800.0,33000000.0
2016-03-29,10550,10750,10400,10550,13442,348150.0,33000000.0
2016-03-30,10550,10800,10500,10700,6653,353100.0,33000000.0
2016-03-31,10800,10900,10650,10750,9802,354750.0,33000000.0
2016-04-01,10850,10900,10650,10650,7852,351450.0,33000000.0
2016-04-04,10550,10800,10450,10450,10775,344850.0,33000000.0
2016-04-05,10400,10550,10300,10300,19513,339900.0,33000000.0
2016-04-06,10300,10400,10200,10300,9992,339900.0,33000000.0
2016-04-07,10250,10350,10200,10250,8502,338250.0,33000000.0
2016-04-08,10250,10450,10100,10400,9538,343200.0,33000000.0
2016-04-11,10350,10600,10250,10500,12927,346500.0,33000000.0
2016-04-12,10450,10550,10350,10500,12033,346500.0,33000000.0
2016-04-14,10350,10700,10350,10700,9859,353100.0,33000000.0
2016-04-15,10550,10700,10500,10600,10185,349800.0,33000000.0
2016-04-18,10550,10650,10300,10350,19260,341550.0,33000000.0
2016-04-19,10350,10400,10250,10400,11571,343200.0,33000000.0
2016-04-20,10350,10400,10200,10250,12982,338250.0,33000000.0
2016-04-21,10250,10400,10200,10400,16798,343200.0,33000000.0
2016-04-22,10300,10300,10100,10300,11866,339900.0,33000000.0
2016-04-25,10200,10250,9990,10000,28933,330000.0,33000000.0
2016-04-26,10000,10250,9990,10200,20450,336600.0,33000000.0
2016-04-27,10150,10250,10050,10100,10291,333300.0,33000000.0
2016-04-28,10100,10200,9990,10050,17412,331650.0,33000000.0
2016-04-29,10050,10100,10000,10050,5630,331650.0,33000000.0
2016-05-02,10000,10100,9930,9940,9584,328020.0,33000000.0
2016-05-03,9990,10050,9930,9950,7483,328350.0,33000000.0
2016-05-04,9940,9990,9730,9790,20403,323070.0,33000000.0
2016-05-09,9880,9880,9610,9680,27911,319440.0,33000000.0
2016-05-10,9680,9790,9600,9620,12902,317460.0,33000000.0
2016-05-11,9630,9640,9380,9400,51326,310200.0,33000000.0
2016-05-12,9370,9470,9320,9440,11818,311520.0,33000000.0
2016-05-13,9350,9470,9350,9410,8737,310530.0,33000000.0
2016-05-16,9320,9490,9320,9470,8849,312510.0,33000000.0
2016-05-17,9450,9450,9350,9370,7073,309210.0,33000000.0
2016-05-18,9330,9450,9330,9410,16308,310530.0,33000000.0
2016-05-19,9320,9410,9300,9300,8257,306900.0,33000000.0
2016-05-20,9390,9450,9270,9290,8595,306570.0,33000000.0
2016-05-23,9290,9480,9250,9400,9290,310200.0,33000000.0
2016-05-24,9400,9520,9290,9470,9473,312510.0,33000000.0
2016-05-25,9470,9620,9370,9420,10829,310860.0,33000000.0
2016-05-26,9440,9440,8890,9010,83935,297330.0,33000000.0
2016-05-27,9120,9120,8800,8860,36335,292380.0,33000000.0
2016-05-30,8860,8940,8720,8830,23754,291390.0,33000000.0
2016-05-31,8770,8990,8750,8770,22026,289410.0,33000000.0
2016-06-01,8770,8850,8760,8770,19035,289410.0,33000000.0
2016-06-02,8770,8910,8770,8820,17738,291060.0,33000000.0
2016-06-03,8810,9460,8780,9110,53823,300630.0,33000000.0
2016-06-07,9160,9160,8860,8930,44742,294690.0,33000000.0
2016-06-08,8910,8980,8700,8830,44729,291390.0,33000000.0
2016-06-09,8830,9200,8750,9200,138786,303600.0,33000000.0
2016-06-10,9200,9270,8980,9140,58119,301620.0,33000000.0
2016-06-13,9140,9200,9000,9050,32661,298650.0,33000000.0
2016-06-14,9110,9120,8900,9030,21846,297990.0,33000000.0
2016-06-15,9070,9080,8920,8950,16050,295350.0,33000000.0
2016-06-16,8970,8970,8800,8880,23460,293040.0,33000000.0
2016-06-17,8930,8930,8760,8800,22952,290400.0,33000000.0
2016-06-20,8760,9020,8750,8810,30456,290730.0,33000000.0
2016-06-21,8820,8840,8780,8780,7899,289740.0,33000000.0
2016-06-22,8760,8880,8760,8800,13954,290400.0,33000000.0
2016-06-23,8800,8860,8680,8700,19079,287100.0,33000000.0
2016-06-24,8730,8790,8230,8330,81898,274890.0,33000000.0
2016-06-27,8160,8390,8160,8280,30491,273240.0,33000000.0
2016-06-28,8280,8380,8180,8320,10387,274560.0,33000000.0
2016-06-29,8390,8450,8320,8410,3902,277530.0,33000000.0
2016-06-30,8410,8500,8250,8390,28116,276870.0,33000000.0
2016-07-01,8340,8530,8320,8400,17728,277200.0,33000000.0
2016-07-04,8480,8500,8390,8500,2468,280500.0,33000000.0
2016-07-05,8500,8650,8500,8550,10043,282150.0,33000000.0
2016-07-06,8670,8670,8450,8550,27265,282150.0,33000000.0
2016-07-07,8550,8680,8520,8650,17821,285450.0,33000000.0
2016-07-08,8650,8660,8440,8550,10852,282150.0,33000000.0
2016-07-11,8620,8750,8550,8750,6559,288750.0,33000000.0
2016-07-12,8810,8980,8810,8950,10833,295350.0,33000000.0
2016-07-13,8970,9290,8760,8760,59069,289080.0,33000000.0
2016-07-14,8760,9030,8760,9030,17883,297990.0,33000000.0
2016-07-15,9140,9340,9050,9190,27887,303270.0,33000000.0
2016-07-18,9190,9390,9190,9280,22084,306240.0,33000000.0
2016-07-19,9340,9340,9060,9070,9079,299310.0,33000000.0
2016-07-20,9070,11200,8950,9170,293242,302610.0,33000000.0
2016-07-21,9230,9370,9050,9290,42300,306570.0,33000000.0
2016-07-22,9280,9280,9150,9170,8738,302610.0,33000000.0
2016-07-25,9170,9200,9080,9130,6014,301290.0,33000000.0
2016-07-26,9120,9200,9050,9130,11947,301290.0,33000000.0
2016-07-27,9130,9310,9080,9200,13071,303600.0,33000000.0
2016-07-28,9200,9330,9130,9330,10155,307890.0,33000000.0
2016-07-29,9330,9360,9210,9260,9711,305580.0,33000000.0
2016-08-01,9220,9350,9150,9150,6279,301950.0,33000000.0
2016-08-02,9150,9240,9020,9100,15942,300300.0,33000000.0
2016-08-03,9100,9180,8970,9020,10723,297660.0,33000000.0
2016-08-04,9030,9100,9000,9050,2619,298650.0,33000000.0
2016-08-05,9100,9180,9100,9180,5432,302940.0,33000000.0
2016-08-08,9170,9200,9170,9190,4705,303270.0,33000000.0
2016-08-09,9190,9290,9130,9140,3759,301620.0,33000000.0
2016-08-10,9140,9190,9140,9170,9847,302610.0,33000000.0
2016-08-11,9170,9250,9150,9250,15685,305250.0,33000000.0
2016-08-12,9250,9330,9250,9330,10752,307890.0,33000000.0
2016-08-16,9340,9370,9330,9360,2917,308880.0,33000000.0
2016-08-17,9310,9360,9170,9230,12501,304590.0,33000000.0
2016-08-18,9270,9280,9110,9190,8350,303270.0,33000000.0
2016-08-19,9180,9190,9160,9190,6451,303270.0,33000000.0
2016-08-22,9180,9210,8980,9060,24016,298980.0,33000000.0
2016-08-23,9000,9100,9000,9070,6841,299310.0,33000000.0
2016-08-24,9020,9200,9020,9180,2726,302940.0,33000000.0
2016-08-25,9230,9230,9080,9180,2920,302940.0,33000000.0
2016-08-26,9270,9270,9080,9120,2130,300960.0,33000000.0
2016-08-29,9110,9110,8990,9010,6176,297330.0,33000000.0
2016-08-30,9020,9080,9010,9080,1210,299640.0,33000000.0
2016-08-31,9090,9180,9080,9140,1917,301620.0,33000000.0
2016-09-01,9190,9250,9190,9240,4854,304920.0,33000000.0
2016-09-02,9300,9300,9110,9200,1344,303600.0,33000000.0
2016-09-05,9200,9250,9080,9180,8643,302940.0,33000000.0
2016-09-06,9300,9300,9080,9250,8187,305250.0,33000000.0
2016-09-07,9220,9220,9090,9220,3222,304260.0,33000000.0
2016-09-08,9150,9150,9120,9130,3011,301290.0,33000000.0
2016-09-09,9130,9140,9060,9090,7368,299970.0,33000000.0
2016-09-12,9090,9140,9090,9140,3432,301620.0,33000000.0
2016-09-13,9050,9170,9050,9120,1361,300960.0,33000000.0
2016-09-19,9340,9340,9140,9280,2411,306240.0,33000000.0
2016-09-20,9440,9440,9270,9280,3812,306240.0,33000000.0
2016-09-21,9280,9410,9160,9250,17871,305250.0,33000000.0
2016-09-22,9250,9360,9240,9290,5726,306570.0,33000000.0
2016-09-23,9340,9350,9230,9230,5581,304590.0,33000000.0
2016-09-26,9400,9400,9140,9150,8838,301950.0,33000000.0
2016-09-27,9330,9330,9120,9130,7374,301290.0,33000000.0
2016-09-28,9120,9240,9080,9130,3328,301290.0,33000000.0
2016-09-29,9310,9310,9210,9270,3000,305910.0,33000000.0
2016-09-30,9320,9320,9130,9130,9712,301290.0,33000000.0
2016-10-04,9280,9280,9110,9120,4521,300960.0,33000000.0
2016-10-05,9150,9280,9090,9240,5796,304920.0,33000000.0
2016-10-06,9130,9270,9130,9240,5283,304920.0,33000000.0
2016-10-07,9320,9320,9110,9140,2882,301620.0,33000000.0
2016-10-10,9110,9180,9110,9110,5386,300630.0,33000000.0
2016-10-11,9110,9340,9110,9230,8382,304590.0,33000000.0
2016-10-12,9400,9400,9250,9290,7624,306570.0,33000000.0
2016-10-13,9310,9310,9210,9220,1080,304260.0,33000000.0
2016-10-14,9250,9340,9200,9270,10808,305910.0,33000000.0
2016-10-17,9270,9330,9160,9280,1315,306240.0,33000000.0
2016-10-18,9170,9400,9170,9220,6030,304260.0,33000000.0
2016-10-19,9140,9320,9010,9200,4833,303600.0,33000000.0
2016-10-20,9230,9360,9230,9290,7536,306570.0,33000000.0
2016-10-21,9290,9300,9160,9230,5785,304590.0,33000000.0
2016-10-24,9310,9340,9200,9260,8562,305580.0,33000000.0
2016-10-25,9140,9370,9140,9270,4308,305910.0,33000000.0
2016-10-26,9340,9350,9170,9230,2181,304590.0,33000000.0
2016-10-27,9310,9330,9110,9290,7474,306570.0,33000000.0
2016-10-28,9170,9290,9170,9290,2325,306570.0,33000000.0
2016-10-31,9290,9290,9200,9230,4700,304590.0,33000000.0
2016-11-01,9150,9360,9150,9270,4485,305910.0,33000000.0
2016-11-02,9390,9390,9240,9280,7062,306240.0,33000000.0
2016-11-03,9110,9350,9110,9350,4783,308550.0,33000000.0
2016-11-04,9110,9320,9110,9180,14660,302940.0,33000000.0
2016-11-07,9180,9410,9180,9230,11998,304590.0,33000000.0
2016-11-08,9230,9360,9230,9340,19146,308220.0,33000000.0
2016-11-09,9400,9400,9110,9170,25296,302610.0,33000000.0
2016-11-10,9190,9330,9140,9140,55775,301620.0,33000000.0
2016-11-11,9360,9360,9140,9300,4527,306900.0,33000000.0
2016-11-14,9370,9370,9230,9290,8728,306570.0,33000000.0
2016-11-15,9340,9350,9270,9330,12514,307890.0,33000000.0
2016-11-16,9310,9440,9310,9400,8367,310200.0,33000000.0
2016-11-17,9440,9690,9440,9670,15619,319110.0,33000000.0
2016-11-18,9570,10200,9540,10000,29995,330000.0,33000000.0
2016-11-21,10150,10150,9820,9890,16631,326370.0,33000000.0
2016-11-22,9840,10100,9840,10100,4954,333300.0,33000000.0
2016-11-23,10000,10200,9950,9960,6383,328680.0,33000000.0
2016-11-24,9960,10050,9610,9710,11528,320430.0,33000000.0
2016-11-25,9710,9790,9350,9360,19006,308880.0,33000000.0
2016-11-28,9260,9380,9260,9370,5616,309210.0,33000000.0
2016-11-29,9690,9690,9340,9490,8545,313170.0,33000000.0
2016-11-30,9790,9970,9470,9970,10345,329010.0,33000000.0
2016-12-01,9970,9970,9610,9670,6623,319110.0,33000000.0
2016-12-02,9570,9600,9530,9580,4141,316140.0,33000000.0
2016-12-05,9480,10000,9480,9640,9050,318120.0,33000000.0
2016-12-06,9890,9890,9500,9610,2487,317130.0,33000000.0
2016-12-07,9500,9630,9470,9480,2058,312840.0,33000000.0
2016-12-08,9700,9770,9500,9500,1371,313500.0,33000000.0
2016-12-09,9740,9740,9370,9370,5592,309210.0,33000000.0
2016-12-12,9380,9470,9370,9400,723,310200.0,33000000.0
2016-12-13,9590,9590,9380,9430,1596,311190.0,33000000.0
2016-12-14,9580,9580,9350,9390,2579,309870.0,33000000.0
2016-12-15,9460,9460,9320,9320,8239,307560.0,33000000.0
2016-12-16,9350,9350,9260,9280,5517,306240.0,33000000.0
2016-12-19,9280,9430,9090,9330,31518,307890.0,33000000.0
2016-12-20,9350,9400,9270,9350,12933,308550.0,33000000.0
2016-12-21,9350,9350,9270,9320,8460,307560.0,33000000.0
2016-12-22,9410,9410,9250,9260,2404,305580.0,33000000.0
2016-12-23,9310,9320,9230,9260,11766,305580.0,33000000.0
2016-12-26,9360,9360,9270,9300,1352,306900.0,33000000.0
2016-12-27,9250,9380,9250,9370,10716,309210.0,33000000.0
2016-12-28,9340,9340,9200,9210,20095,303930.0,33000000.0
2016-12-29,9210,9290,9170,9250,2810,305250.0,33000000.0
2017-01-02,9380,9380,9190,9340,2033,308220.0,33000000.0
2017-01-03,9200,9340,9190,9260,6982,305580.0,33000000.0
2017-01-04,9300,9350,9220,9270,10481,305910.0,33000000.0
2017-01-05,9320,9350,9220,9270,2130,305910.0,33000000.0
2017-01-06,9300,9320,9240,9250,4514,305250.0,33000000.0
2017-01-09,9100,9280,9100,9180,5132,302940.0,33000000.0
2017-01-10,9170,9260,9130,9260,7470,305580.0,33000000.0
2017-01-11,9270,9340,9200,9340,4482,308220.0,33000000.0
2017-01-12,9500,9500,9280,9280,3063,306240.0,33000000.0
2017-01-13,9280,9430,9280,9390,2798,309870.0,33000000.0
2017-01-16,9490,9500,9050,9180,25992,302940.0,33000000.0
2017-01-17,9280,9350,9230,9240,20625,304920.0,33000000.0
2017-01-18,9290,9380,9250,9330,4836,307890.0,33000000.0
2017-01-19,9350,9350,9280,9290,6316,306570.0,33000000.0
2017-01-20,9320,9320,9140,9250,7896,305250.0,33000000.0
2017-01-23,9320,9320,9100,9250,20702,305250.0,33000000.0
2017-01-24,9250,9300,9230,9300,15980,306900.0,33000000.0
2017-01-25,9370,9370,9200,9270,11415,305910.0,33000000.0
2017-01-26,9300,9310,9220,9310,6491,307230.0,33000000.0
2017-01-31,9460,9460,9080,9110,19815,300630.0,33000000.0
2017-02-01,9110,9250,9030,9060,7080,298980.0,33000000.0
2017-02-02,9100,9150,9100,9100,11269,300300.0,33000000.0
2017-02-03,9120,9230,9120,9220,8110,304260.0,33000000.0
2017-02-06,9270,9270,9120,9220,20599,304260.0,33000000.0
2017-02-07,9200,9280,9200,9270,1635,305910.0,33000000.0
2017-02-08,9290,9290,9100,9100,27106,300300.0,33000000.0
2017-02-09,9100,9180,9100,9180,1333,302940.0,33000000.0
2017-02-10,9190,9210,9160,9180,11676,302940.0,33000000.0
2017-02-13,9180,9360,9150,9300,10865,306900.0,33000000.0
2017-02-14,9300,9300,9130,9140,12538,301620.0,33000000.0
2017-02-15,9230,9230,9060,9140,23282,301620.0,33000000.0
2017-02-16,9070,9140,9040,9040,17433,298320.0,33000000.0
2017-02-17,9030,9070,9030,9060,9748,298980.0,33000000.0
2017-02-20,9040,9090,8950,8960,20693,295680.0,33000000.0
2017-02-21,8950,9000,8950,8980,2975,296340.0,33000000.0
2017-02-22,9000,9020,8980,8990,7817,296670.0,33000000.0
2017-02-23,8950,9080,8950,8990,3176,296670.0,33000000.0
2017-02-24,8950,9080,8950,8990,1929,296670.0,33000000.0
2017-02-27,9000,9050,9000,9040,1796,298320.0,33000000.0
2017-02-28,9100,9120,8950,9000,16786,297000.0,33000000.0
2017-03-02,9090,9200,8980,8980,5622,296340.0,33000000.0
2017-03-03,9010,9110,8980,9100,4135,300300.0,33000000.0
2017-03-06,9150,9150,8990,9050,13303,298650.0,33000000.0
2017-03-07,9050,9050,8970,9010,4749,297330.0,33000000.0
2017-03-08,9000,9040,8990,8990,3806,296670.0,33000000.0
2017-03-09,9020,9040,8980,8990,2082,296670.0,33000000.0
2017-03-10,9030,9030,8980,8990,3569,296670.0,33000000.0
2017-03-13,8930,9030,8930,8950,3682,295350.0,33000000.0
2017-03-14,9000,9000,8910,8920,7238,294360.0,33000000.0
2017-03-15,8920,8990,8920,8920,7030,294360.0,33000000.0
2017-03-16,8980,8980,8920,8980,1871,296340.0,33000000.0
2017-03-17,8980,8980,8880,8900,2758,293700.0,33000000.0
2017-03-20,8830,8980,8730,8980,10500,296340.0,33000000.0
2017-03-21,8980,8980,8750,8960,25230,295680.0,33000000.0
2017-03-22,8950,8950,8900,8950,2194,295350.0,33000000.0
2017-03-23,8950,8950,8770,8800,4517,290400.0,33000000.0
2017-03-24,8860,8900,8840,8900,1207,293700.0,33000000.0
2017-03-27,8960,8960,8900,8910,3380,294030.0,33000000.0
2017-03-28,8980,8980,8890,8910,4264,294030.0,33000000.0
2017-03-29,8960,8960,8880,8920,1616,294360.0,33000000.0
2017-03-30,8950,8950,8860,8900,3927,293700.0,33000000.0
2017-03-31,8900,8960,8900,8960,5339,295680.0,33000000.0
2017-04-03,8850,8990,8850,8940,5878,295020.0,33000000.0
2017-04-04,8940,8980,8860,8930,12688,294690.0,33000000.0
2017-04-05,8940,9010,8940,8980,1100,296340.0,33000000.0
2017-04-06,8980,8980,8900,8920,7211,294360.0,33000000.0
2017-04-07,8850,8980,8850,8860,4239,292380.0,33000000.0
2017-04-10,8840,8920,8840,8900,1091,293700.0,33000000.0
2017-04-11,8930,8930,8830,8900,1700,293700.0,33000000.0
2017-04-12,8920,8920,8900,8900,1250,293700.0,33000000.0
2017-04-13,8920,9050,8900,8970,6128,296010.0,33000000.0
2017-04-14,8970,9030,8920,8920,2467,294360.0,33000000.0
2017-04-17,9050,9060,8960,8960,5098,295680.0,33000000.0
2017-04-18,8960,8980,8860,8940,20325,295020.0,33000000.0
2017-04-19,8960,9050,8920,9040,4400,298320.0,33000000.0
2017-04-20,9010,9040,8990,8990,1367,296670.0,33000000.0
2017-04-21,8990,9050,8920,9000,2671,297000.0,33000000.0
2017-04-24,9000,9030,8960,9020,2321,297660.0,33000000.0
2017-04-25,9030,9040,8950,8990,3064,296670.0,33000000.0
2017-04-26,9050,9480,9050,9370,33592,309210.0,33000000.0
2017-04-27,9370,9480,9150,9250,27189,305250.0,33000000.0
2017-04-28,9440,9440,9180,9410,6177,310530.0,33000000.0
2017-05-02,9350,9440,9120,9180,10897,302940.0,33000000.0
2017-05-04,9140,9410,9140,9310,13073,307230.0,33000000.0
2017-05-08,9310,9730,9220,9500,54205,313500.0,33000000.0
2017-05-10,9470,9510,9210,9250,19171,305250.0,33000000.0
2017-05-11,9370,9370,9160,9250,10293,305250.0,33000000.0
2017-05-12,9350,9350,8910,9000,31706,297000.0,33000000.0
2017-05-15,9000,9010,8820,8910,16805,294030.0,33000000.0
2017-05-16,9020,10250,9000,9380,415320,309540.0,33000000.0
2017-05-17,9420,9440,9220,9220,45168,304260.0,33000000.0
2017-05-18,9210,9230,9050,9070,32868,299310.0,33000000.0
2017-05-19,9200,9200,9020,9130,44722,301290.0,33000000.0
2017-05-22,9100,9170,9050,9100,34759,300300.0,33000000.0
2017-05-23,9130,9160,9000,9060,61651,298980.0,33000000.0
2017-05-24,9070,9300,9070,9200,22816,303600.0,33000000.0
2017-05-25,9250,9290,9110,9210,24124,303930.0,33000000.0
2017-05-26,9250,9470,9210,9380,38887,309540.0,33000000.0
2017-05-29,9420,9710,9400,9710,37949,320430.0,33000000.0
2017-05-30,9700,9820,9530,9530,49922,314490.0,33000000.0
2017-05-31,9760,9760,9450,9460,78181,312180.0,33000000.0
2017-06-01,9560,9560,9250,9440,23264,311520.0,33000000.0
2017-06-02,9380,9460,9310,9450,11416,311850.0,33000000.0
2017-06-05,9500,9500,9290,9410,17843,310530.0,33000000.0
2017-06-07,9410,9500,9310,9320,29000,307560.0,33000000.0
2017-06-08,9390,9390,9260,9340,23173,308220.0,33000000.0
2017-06-09,9450,9690,9330,9460,22516,312180.0,33000000.0
2017-06-12,9380,9700,9370,9690,29631,319770.0,33000000.0
2017-06-13,9750,11450,9690,10050,781333,331650.0,33000000.0
2017-06-14,10050,10750,9960,10600,202658,349800.0,33000000.0
2017-06-15,10650,10800,10400,10600,101473,349800.0,33000000.0
2017-06-16,10450,12500,10400,10850,492772,358050.0,33000000.0
2017-06-19,10800,11250,10700,11200,153307,369600.0,33000000.0
2017-06-20,11250,11500,11050,11300,86315,372900.0,33000000.0
2017-06-21,11250,11300,10600,11050,65038,364650.0,33000000.0
2017-06-22,10850,11150,10700,11100,50722,366300.0,33000000.0
2017-06-23,11000,11050,10800,11000,22538,363000.0,33000000.0
2017-06-26,10850,11150,10550,10700,39621,353100.0,33000000.0
2017-06-27,10750,11100,10400,10950,75619,361350.0,33000000.0
2017-06-28,10850,11200,10750,11050,43987,364650.0,33000000.0
2017-06-29,11450,12550,10650,10750,338251,354750.0,33000000.0
2017-06-30,10600,10850,10400,10700,62134,353100.0,33000000.0
2017-07-03,10700,11050,10600,10700,37114,353100.0,33000000.0
2017-07-04,10700,10900,10050,10500,94106,346500.0,33000000.0
2017-07-05,10500,10550,10050,10150,46175,334950.0,33000000.0
2017-07-06,10150,10300,9930,9930,52019,327690.0,33000000.0
2017-07-07,9930,9990,9700,9890,43135,326370.0,33000000.0
2017-07-10,9890,10250,9800,10250,47351,338250.0,33000000.0
2017-07-11,10150,10250,9970,10050,36878,331650.0,33000000.0
2017-07-12,9970,10150,9950,10050,18993,331650.0,33000000.0
2017-07-13,9940,10450,9800,10350,41892,341550.0,33000000.0
2017-07-14,10450,10500,10050,10400,39545,343200.0,33000000.0
2017-07-17,10350,10450,10200,10450,11106,344850.0,33000000.0
2017-07-18,10450,10450,10150,10250,17248,338250.0,33000000.0
2017-07-19,10200,10300,10000,10050,29477,331650.0,33000000.0
2017-07-20,10000,10150,9840,10150,44509,334950.0,33000000.0
2017-07-21,10100,10100,9890,10000,36608,330000.0,33000000.0
2017-07-24,10150,10900,10050,10300,226631,339900.0,33000000.0
2017-07-25,10250,10250,9800,9800,86333,323400.0,33000000.0
2017-07-26,9870,10250,9630,10200,122634,336600.0,33000000.0
2017-07-27,10200,10950,9940,10000,168390,330000.0,33000000.0
2017-07-28,9950,10250,9920,9990,29871,329670.0,33000000.0
2017-07-31,9990,10100,9750,9900,34826,326700.0,33000000.0
2017-08-01,10000,10000,9790,9900,19672,326700.0,33000000.0
2017-08-02,9990,10150,9850,10050,23100,331650.0,33000000.0
2017-08-03,10100,10100,9850,9980,18675,329340.0,33000000.0
2017-08-04,9980,9980,9710,9790,33055,323070.0,33000000.0
2017-08-07,9700,9820,9690,9790,16594,323070.0,33000000.0
2017-08-08,9790,9790,9540,9590,36316,316470.0,33000000.0
2017-08-09,9580,9580,9280,9330,53471,307890.0,33000000.0
2017-08-10,9470,9470,9110,9330,30458,307890.0,33000000.0
2017-08-11,9400,9400,9120,9270,21928,305910.0,33000000.0
2017-08-14,9230,9900,9230,9850,58922,325050.0,33000000.0
2017-08-16,9790,9910,9650,9860,20992,325380.0,33000000.0
2017-08-17,9860,9930,9630,9790,22388,323070.0,33000000.0
2017-08-18,9700,9700,9460,9540,18191,314820.0,33000000.0
2017-08-21,9500,9670,9480,9520,28313,314160.0,33000000.0
2017-08-22,9590,9590,9380,9520,14988,314160.0,33000000.0
2017-08-23,9600,9690,9440,9530,20032,314490.0,33000000.0
2017-08-24,9600,9600,9420,9580,6773,316140.0,33000000.0
2017-08-25,9630,9630,9420,9500,10075,313500.0,33000000.0
2017-08-28,9590,9590,9400,9500,8753,313500.0,33000000.0
2017-08-29,9600,9600,9300,9300,18924,306900.0,33000000.0
2017-08-30,9300,9350,9200,9280,24218,306240.0,33000000.0
2017-08-31,9210,9280,9090,9190,31098,303270.0,33000000.0
2017-09-01,9380,9380,9130,9230,7762,304590.0,33000000.0
2017-09-04,9210,9210,9070,9070,14869,299310.0,33000000.0
2017-09-05,9070,9120,9040,9050,9333,298650.0,33000000.0
2017-09-06,9050,9100,9020,9040,12004,298320.0,33000000.0
2017-09-07,9010,9090,9000,9050,13316,298650.0,33000000.0
2017-09-08,9050,9180,8970,9000,16102,297000.0,33000000.0
2017-09-11,9000,9080,8760,8850,39657,292050.0,33000000.0
2017-09-12,8820,9100,8800,8980,14452,296340.0,33000000.0
2017-09-13,9050,11200,8920,9610,1483027,317130.0,33000000.0
2017-09-14,9700,9810,9300,9500,157809,313500.0,33000000.0
2017-09-15,9510,11850,9510,10600,2820434,349800.0,33000000.0
2017-09-18,10850,11500,10550,11100,532173,366300.0,33000000.0
2017-09-19,11000,11400,10700,11200,261856,369600.0,33000000.0
2017-09-20,11150,11300,10450,10500,186900,346500.0,33000000.0
2017-09-21,10850,12550,10800,10800,2019952,356400.0,33000000.0
2017-09-22,10900,10900,10050,10200,270057,336600.0,33000000.0
2017-09-25,10150,10450,9650,9660,184843,318780.0,33000000.0
2017-09-26,9410,10200,9400,9920,201057,327360.0,33000000.0
2017-09-27,9940,10150,9750,9900,63807,326700.0,33000000.0
2017-09-28,10000,10100,9700,9700,69893,320100.0,33000000.0
2017-09-29,9820,10000,9750,9800,72975,323400.0,33000000.0
2017-10-10,9900,9980,9530,9580,60008,316140.0,33000000.0
2017-10-11,9550,9970,9550,9800,82222,323400.0,33000000.0
2017-10-12,9780,10100,9630,9800,91320,323400.0,33000000.0
2017-10-13,9890,9890,9330,9500,111591,313500.0,33000000.0
2017-10-16,9500,9650,9150,9290,60579,306570.0,33000000.0
2017-10-17,9390,9490,9290,9440,26991,311520.0,33000000.0
2017-10-18,9490,9580,9320,9320,33553,307560.0,33000000.0
2017-10-19,9330,9410,9290,9310,30109,307230.0,33000000.0
2017-10-20,9230,9340,9160,9260,25133,305580.0,33000000.0
2017-10-23,9340,9350,9150,9180,22083,302940.0,33000000.0
2017-10-24,9170,9260,9110,9130,61501,301290.0,33000000.0
2017-10-25,9110,9220,9080,9110,26047,300630.0,33000000.0
2017-10-26,9120,9670,9110,9220,154240,304260.0,33000000.0
2017-10-27,9270,9370,9210,9250,26025,305250.0,33000000.0
2017-10-30,9350,9390,9120,9180,42412,302940.0,33000000.0
2017-10-31,9180,9240,9140,9240,31595,304920.0,33000000.0
2017-11-01,9240,9340,9210,9250,24727,305250.0,33000000.0
2017-11-02,9300,9410,9260,9380,31340,309540.0,33000000.0
2017-11-03,9350,9390,9160,9270,37375,305910.0,33000000.0
2017-11-06,9270,9320,9120,9150,28824,301950.0,33000000.0
2017-11-07,9230,9230,9040,9140,25783,301620.0,33000000.0
