롯데푸드(002270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,23486,25737,23486,24955,3590,32111.0,1259243.0
2000-09-20,24856,25786,24856,25444,14800,32740.0,1259243.0
2000-09-21,25346,25346,24171,24368,14030,31355.0,1259243.0
2000-09-22,24661,24661,22606,22753,5550,29277.0,1259243.0
2000-09-25,22508,23878,22508,23193,12610,29844.0,1259243.0
2000-09-26,22997,23878,22997,23487,6820,30222.0,1259243.0
2000-09-27,23976,24269,23486,24270,6990,31229.0,1259243.0
2000-09-28,24954,24954,23731,23731,4780,30537.0,1259243.0
2000-09-29,23486,25346,23388,24465,31720,31481.0,1259243.0
2000-10-02,24367,24807,24074,24465,5970,31481.0,1259243.0
2000-10-04,24074,25248,24074,24955,11630,32111.0,1259243.0
2000-10-05,24954,25248,24759,24759,8860,31859.0,1259243.0
2000-10-06,24759,28428,24661,28429,169390,36581.0,1259243.0
2000-10-09,26422,27107,24171,25248,77520,32488.0,1259243.0
2000-10-10,25541,27058,25052,25640,55140,32992.0,1259243.0
2000-10-11,25737,25737,23976,24465,17190,31481.0,1259243.0
2000-10-12,23584,24612,23584,23976,18610,30851.0,1259243.0
2000-10-13,23584,24465,23144,24221,15480,31166.0,1259243.0
2000-10-16,24612,26129,24563,25444,18540,32740.0,1259243.0
2000-10-17,25248,26422,24759,25346,35230,32614.0,1259243.0
2000-10-18,25933,25933,24220,24465,12990,31481.0,1259243.0
2000-10-19,24661,25052,24074,24514,12850,31544.0,1259243.0
2000-10-20,25052,25052,24318,24465,11100,31481.0,1259243.0
2000-10-23,24465,25003,24171,24955,10840,32111.0,1259243.0
2000-10-24,24954,25444,24074,24221,31840,31166.0,1259243.0
2000-10-25,24367,25248,24318,24514,20610,31544.0,1259243.0
2000-10-26,24563,24856,23780,23878,10310,30726.0,1259243.0
2000-10-27,24171,24416,23780,23976,14540,30851.0,1259243.0
2000-10-30,23976,23976,23144,23144,9020,29781.0,1259243.0
2000-10-31,22899,22997,22214,22802,21820,29340.0,1259243.0
2000-11-01,23095,24954,22899,24368,26850,31355.0,1259243.0
2000-11-02,23780,25395,23486,25053,30280,32237.0,1259243.0
2000-11-03,24563,27597,24563,25444,33860,32740.0,1259243.0
2000-11-06,25688,26667,25639,26423,26550,34000.0,1259243.0
2000-11-07,26226,26422,25835,26423,9240,34000.0,1259243.0
2000-11-08,26422,26422,25737,25787,6540,33181.0,1259243.0
2000-11-09,25737,25737,25248,25444,5960,32740.0,1259243.0
2000-11-10,25150,26129,25101,26129,4480,33622.0,1259243.0
2000-11-13,25639,26129,25346,25346,8610,32614.0,1259243.0
2000-11-14,25835,27792,25493,27499,27600,35385.0,1259243.0
2000-11-15,27890,29260,26569,26912,31320,34629.0,1259243.0
2000-11-16,27988,28379,27058,28380,32170,36518.0,1259243.0
2000-11-17,28379,31315,27792,30337,68040,39037.0,1259243.0
2000-11-20,30532,31315,29945,30337,42860,39037.0,1259243.0
2000-11-21,29994,30728,29652,30435,17300,39162.0,1259243.0
2000-11-22,29994,31315,29652,29652,44440,38155.0,1259243.0
2000-11-23,29358,29456,28428,28429,12680,36581.0,1259243.0
2000-11-24,28526,29064,27890,29016,11620,37337.0,1259243.0
2000-11-27,28477,29358,28379,29163,20460,37525.0,1259243.0
2000-11-28,29162,29162,28135,28771,21350,37022.0,1259243.0
2000-11-29,27890,28379,27645,27793,4980,35763.0,1259243.0
2000-11-30,27009,27792,26716,26912,12390,34629.0,1259243.0
2000-12-01,26520,27058,25933,26521,10630,34125.0,1259243.0
2000-12-04,26226,26716,26080,26276,15090,33811.0,1259243.0
2000-12-05,25933,26422,25639,26276,8310,33811.0,1259243.0
2000-12-06,26520,27009,26129,26227,13400,33748.0,1259243.0
2000-12-07,25639,26716,25639,26227,5650,33748.0,1259243.0
2000-12-08,26226,26765,26031,26080,9230,33559.0,1259243.0
2000-12-11,26275,26863,25982,26521,7610,34125.0,1259243.0
2000-12-12,26765,27205,26667,26912,10870,34629.0,1259243.0
2000-12-13,26912,27205,26569,26618,5530,34251.0,1259243.0
2000-12-14,26618,26912,25982,26912,14740,34629.0,1259243.0
2000-12-15,27009,27205,26129,26178,10300,33685.0,1259243.0
2000-12-18,26031,26275,25688,26031,10280,33496.0,1259243.0
2000-12-19,25786,26226,25444,26129,14940,33622.0,1259243.0
2000-12-20,26031,26031,24661,24710,6310,31796.0,1259243.0
2000-12-21,24171,24416,23780,23829,24120,30663.0,1259243.0
2000-12-22,23927,24465,23829,24368,20720,31355.0,1259243.0
2000-12-26,24367,24465,23976,24417,7380,31418.0,1259243.0
2001-01-02,24025,25052,24025,24955,6060,32111.0,1259243.0
2001-01-03,24954,25248,24563,24955,2830,32111.0,1259243.0
2001-01-04,25444,25835,24954,25444,26280,32740.0,1259243.0
2001-01-05,25052,25444,24954,25053,7350,32237.0,1259243.0
2001-01-08,24954,25395,24465,24759,22420,31859.0,1259243.0
2001-01-09,25150,25786,24807,25640,14610,32992.0,1259243.0
2001-01-10,25835,26618,25493,25640,35130,32992.0,1259243.0
2001-01-11,25639,27792,25639,27401,32020,35259.0,1259243.0
2001-01-12,27401,28184,27058,27303,30310,35133.0,1259243.0
2001-01-15,27597,27890,26569,26667,12630,34314.0,1259243.0
2001-01-16,26422,26912,26178,26912,16600,34629.0,1259243.0
2001-01-17,26765,26765,26324,26716,13700,34377.0,1259243.0
2001-01-18,26912,26912,26031,26031,13700,33496.0,1259243.0
2001-01-19,25541,27303,25493,27206,21560,35007.0,1259243.0
2001-01-22,27205,27890,26667,27842,24250,35825.0,1259243.0
2001-01-26,27254,27254,26569,26618,8310,34251.0,1259243.0
2001-01-29,26912,27694,26080,27401,15950,35259.0,1259243.0
2001-01-30,27303,28869,27303,28086,18900,36140.0,1259243.0
2001-01-31,28184,29554,28086,29261,32440,37651.0,1259243.0
2001-02-01,29064,29554,28575,29359,25910,37777.0,1259243.0
2001-02-02,29652,30532,29358,29652,17130,38155.0,1259243.0
2001-02-05,29162,29847,28673,29359,29110,37777.0,1259243.0
2001-02-06,29358,30141,28771,30141,14010,38785.0,1259243.0
2001-02-07,29652,30337,29554,30141,9140,38785.0,1259243.0
2001-02-08,30141,31315,30141,31316,14670,40296.0,1259243.0
2001-02-09,31022,31805,30924,31218,12070,40170.0,1259243.0
2001-02-12,31805,31805,30288,30337,9710,39037.0,1259243.0
2001-02-13,30630,30630,30092,30533,7640,39288.0,1259243.0
2001-02-14,30435,31022,29896,30533,5640,39288.0,1259243.0
2001-02-15,29847,30777,29847,30631,12040,39414.0,1259243.0
2001-02-16,30826,31805,30043,31316,37160,40296.0,1259243.0
2001-02-19,31022,33273,30435,30826,28050,39666.0,1259243.0
2001-02-20,30386,32441,30386,31512,21920,40548.0,1259243.0
2001-02-21,31413,31609,31315,31316,8920,40296.0,1259243.0
2001-02-22,30777,31511,30532,30826,6420,39666.0,1259243.0
2001-02-23,30483,32294,30483,32294,12210,41555.0,1259243.0
2001-02-26,32392,33958,32392,33713,20680,43381.0,1259243.0
2001-02-27,34153,34398,32783,32882,11940,42311.0,1259243.0
2001-02-28,33175,33958,32881,33469,16080,43066.0,1259243.0
2001-03-02,33860,33860,32196,32294,8510,41555.0,1259243.0
2001-03-05,31315,33762,31315,33664,13560,43318.0,1259243.0
2001-03-06,33370,34740,32783,34741,12680,44703.0,1259243.0
2001-03-07,35230,35719,34643,34643,17390,44577.0,1259243.0
2001-03-08,34643,35328,33860,35083,10330,45144.0,1259243.0
2001-03-09,34398,35230,34398,35083,4210,45144.0,1259243.0
2001-03-12,34545,34740,34055,34692,9640,44640.0,1259243.0
2001-03-13,34692,35866,33762,35720,24240,45962.0,1259243.0
2001-03-14,35768,38068,35719,36551,19770,47033.0,1259243.0
2001-03-15,36600,37187,35915,35915,10510,46214.0,1259243.0
2001-03-16,36013,36649,35621,35622,8100,45836.0,1259243.0
2001-03-19,35230,35328,34251,34252,12380,44074.0,1259243.0
2001-03-20,34251,34740,33860,34350,9950,44199.0,1259243.0
2001-03-21,33370,34104,32979,33273,8790,42814.0,1259243.0
2001-03-22,33077,33077,32000,32784,15910,42185.0,1259243.0
2001-03-23,32783,33468,32196,33273,7310,42814.0,1259243.0
2001-03-26,32587,33713,32587,33273,7550,42814.0,1259243.0
2001-03-27,33273,33273,32343,32637,4480,41996.0,1259243.0
2001-03-28,32587,33077,31217,31512,14130,40548.0,1259243.0
2001-03-29,31217,32587,31217,32588,7500,41933.0,1259243.0
2001-03-30,32000,32783,31511,32784,6640,42185.0,1259243.0
2001-04-02,32587,32979,31805,32784,3380,42185.0,1259243.0
2001-04-03,32636,32636,31413,32197,3800,41429.0,1259243.0
2001-04-04,32000,33762,31805,33273,12570,42814.0,1259243.0
2001-04-06,34251,34447,33566,33567,3730,43192.0,1259243.0
2001-04-09,33762,33958,33126,33958,2300,43696.0,1259243.0
2001-04-10,34349,34740,33615,33616,6790,43255.0,1259243.0
2001-04-11,34251,34545,33762,34056,8450,43822.0,1259243.0
2001-04-12,34545,34692,33762,34692,2570,44640.0,1259243.0
2001-04-13,34055,35034,34055,34741,12890,44703.0,1259243.0
2001-04-16,35230,35230,34153,34643,4960,44577.0,1259243.0
2001-04-17,34349,34740,34202,34741,4830,44703.0,1259243.0
2001-04-18,34447,35523,34447,35230,5900,45333.0,1259243.0
2001-04-19,35621,36013,35230,35328,9040,45459.0,1259243.0
2001-04-20,35425,35425,34740,34741,5190,44703.0,1259243.0
2001-04-23,34447,35132,34447,34790,5450,44766.0,1259243.0
2001-04-24,35083,35915,34594,35720,10990,45962.0,1259243.0
2001-04-25,36062,39046,36013,38655,22440,49740.0,1259243.0
2001-04-26,38557,39144,36796,37677,27930,48481.0,1259243.0
2001-04-27,38166,38166,37285,37970,6160,48859.0,1259243.0
2001-04-30,37676,38655,37481,37824,10400,48670.0,1259243.0
2001-05-02,37285,37970,37187,37188,11180,47851.0,1259243.0
2001-05-03,37187,37187,36404,36405,5370,46844.0,1259243.0
2001-05-04,36208,38166,35817,37579,10500,48355.0,1259243.0
2001-05-07,37578,37872,36698,37481,4150,48229.0,1259243.0
2001-05-08,37578,37970,36698,37285,10800,47977.0,1259243.0
2001-05-09,37627,38606,37334,38068,50190,48985.0,1259243.0
2001-05-10,38263,40123,38166,39634,40580,50999.0,1259243.0
2001-05-11,40123,43450,40123,41591,35140,53518.0,1259243.0
2001-05-14,42080,44037,40172,41053,41570,52825.0,1259243.0
2001-05-15,41053,41053,39731,39879,13190,51314.0,1259243.0
2001-05-16,39389,40906,39389,39928,11160,51377.0,1259243.0
2001-05-17,39634,40906,39193,39977,14390,51440.0,1259243.0
2001-05-18,39144,39536,38704,39438,12190,50747.0,1259243.0
2001-05-21,39438,39829,39144,39634,12960,50999.0,1259243.0
2001-05-22,40123,40319,39438,39683,12350,51062.0,1259243.0
2001-05-23,39242,39731,39242,39634,8490,50999.0,1259243.0
2001-05-24,39487,39536,39144,39292,7160,50559.0,1259243.0
2001-05-25,39634,41395,39438,41102,35690,52888.0,1259243.0
2001-05-28,40319,41395,40319,41102,18470,52888.0,1259243.0
2001-05-29,40074,40906,40074,40906,12880,52636.0,1259243.0
2001-05-30,40710,40710,40123,40417,10110,52007.0,1259243.0
2001-05-31,40123,42080,39634,42081,41440,54147.0,1259243.0
2001-06-01,42080,42863,41004,42423,17840,54588.0,1259243.0
2001-06-04,42423,42667,41884,42521,8340,54714.0,1259243.0
2001-06-05,42961,43157,41884,41934,11780,53959.0,1259243.0
2001-06-07,41199,42374,41199,41885,3410,53896.0,1259243.0
2001-06-08,41395,42374,41297,41787,7250,53770.0,1259243.0
2001-06-11,42374,43744,41982,42961,31570,55281.0,1259243.0
2001-06-12,43059,46484,42276,46289,36120,59562.0,1259243.0
2001-06-13,46288,47022,45310,45799,19720,58933.0,1259243.0
2001-06-14,45799,46973,45310,46289,15360,59562.0,1259243.0
2001-06-15,45016,46239,45016,45701,12700,58807.0,1259243.0
2001-06-18,45505,46973,44135,45995,17970,59184.0,1259243.0
2001-06-19,45946,46190,44820,45995,17450,59184.0,1259243.0
2001-06-20,45114,46484,44037,44234,7430,56918.0,1259243.0
2001-06-21,43939,45310,43548,45016,8490,57925.0,1259243.0
2001-06-22,44331,45016,44037,44821,10280,57673.0,1259243.0
2001-06-25,44820,44820,43548,44136,3970,56792.0,1259243.0
2001-06-26,43939,44625,42178,43549,12810,56036.0,1259243.0
2001-06-27,41689,43059,41591,42472,12870,54651.0,1259243.0
2001-06-28,42080,42080,40612,40613,5140,52259.0,1259243.0
2001-06-29,40612,41591,40416,40711,7630,52385.0,1259243.0
2001-07-02,41004,41493,40123,40613,4580,52259.0,1259243.0
2001-07-03,40759,40759,40123,40123,5410,51629.0,1259243.0
2001-07-04,40172,42080,40172,41934,10350,53959.0,1259243.0
2001-07-05,41884,41933,41101,41200,2370,53014.0,1259243.0
2001-07-06,41199,42080,40906,41689,7890,53644.0,1259243.0
2001-07-09,41542,41542,40221,41102,7190,52888.0,1259243.0
2001-07-10,42080,42080,40710,41200,20550,53014.0,1259243.0
2001-07-11,40612,40906,40123,40613,6230,52259.0,1259243.0
2001-07-12,40612,40808,40123,40613,10060,52259.0,1259243.0
2001-07-13,40661,40955,40123,40123,2040,51629.0,1259243.0
2001-07-16,40123,40123,39144,40123,5880,51629.0,1259243.0
2001-07-18,37334,40906,37334,40025,6430,51503.0,1259243.0
2001-07-19,39144,40123,38655,40123,4350,51629.0,1259243.0
2001-07-20,39340,39585,38851,38851,3990,49992.0,1259243.0
2001-07-23,38166,38753,37676,38068,6110,48985.0,1259243.0
2001-07-24,37187,37725,37187,37726,9400,48544.0,1259243.0
2001-07-25,37187,37725,37187,37188,5580,47851.0,1259243.0
2001-07-26,37383,37872,37089,37188,12700,47851.0,1259243.0
2001-07-27,38166,38166,37187,37824,4220,48670.0,1259243.0
2001-07-30,38166,38166,37334,37579,2690,48355.0,1259243.0
2001-07-31,37578,38166,37578,37970,1360,48859.0,1259243.0
2001-08-01,37823,38557,37823,38558,2120,49614.0,1259243.0
2001-08-02,39144,39144,38166,38753,13990,49866.0,1259243.0
2001-08-03,38753,39144,38361,38655,3280,49740.0,1259243.0
2001-08-06,38166,38508,37970,38166,8600,49110.0,1259243.0
2001-08-07,37774,40710,37774,40221,18820,51755.0,1259243.0
2001-08-08,40514,40514,39144,39145,4460,50370.0,1259243.0
2001-08-09,39144,40514,38949,39634,15500,50999.0,1259243.0
2001-08-10,40123,41101,39829,41102,40940,52888.0,1259243.0
2001-08-13,41982,41982,40612,40906,5670,52636.0,1259243.0
2001-08-14,40368,41199,39634,40123,6230,51629.0,1259243.0
2001-08-16,39976,40123,38949,39292,4930,50559.0,1259243.0
2001-08-17,39634,40025,38753,39928,6990,51377.0,1259243.0
2001-08-20,40123,40123,39144,39194,3390,50433.0,1259243.0
2001-08-21,41004,41004,39193,40123,4380,51629.0,1259243.0
2001-08-22,40123,40808,39731,39879,5570,51314.0,1259243.0
2001-08-23,40123,40123,39731,40123,7380,51629.0,1259243.0
2001-08-24,39829,40514,39829,40123,4050,51629.0,1259243.0
2001-08-27,39976,40612,39976,40319,16230,51881.0,1259243.0
2001-08-28,40319,40906,40319,40613,8130,52259.0,1259243.0
2001-08-29,40514,40514,39634,39781,6670,51188.0,1259243.0
2001-08-30,39634,39634,38949,39536,10070,50873.0,1259243.0
2001-08-31,39144,39144,37970,38949,14980,50118.0,1259243.0
2001-09-03,38949,39144,37774,38949,5700,50118.0,1259243.0
2001-09-04,38068,38949,38068,38949,300,50118.0,1259243.0
2001-09-05,38361,38949,38068,38949,3010,50118.0,1259243.0
2001-09-06,38166,39340,38166,39340,2350,50622.0,1259243.0
2001-09-07,39340,39536,38166,39536,4190,50873.0,1259243.0
2001-09-10,38410,39536,38410,39536,1550,50873.0,1259243.0
2001-09-11,38949,39536,38655,39047,410,50244.0,1259243.0
2001-09-12,33860,37187,33860,35230,7260,45333.0,1259243.0
2001-09-13,35230,38166,33958,37921,7750,48796.0,1259243.0
2001-09-14,36796,36796,35230,36209,3220,46592.0,1259243.0
2001-09-17,34251,35230,34251,35181,4380,45270.0,1259243.0
2001-09-18,35230,36502,35230,35622,6830,45836.0,1259243.0
2001-09-19,35572,35866,35034,35769,1740,46025.0,1259243.0
2001-09-20,35719,35719,33762,34839,10540,44829.0,1259243.0
2001-09-21,34692,35132,34251,34252,10800,44074.0,1259243.0
2001-09-24,34643,35915,34643,35426,6840,45585.0,1259243.0
2001-09-25,35719,37481,35719,36502,2480,46970.0,1259243.0
2001-09-26,36600,39927,36600,39145,6300,50370.0,1259243.0
2001-09-27,39144,41297,39144,39928,6860,51377.0,1259243.0
2001-09-28,40025,40906,39438,40808,3630,52510.0,1259243.0
2001-10-04,41101,41395,39829,39928,1490,51377.0,1259243.0
2001-10-05,39536,39927,39144,39340,2580,50622.0,1259243.0
2001-10-08,39242,39585,38704,39585,2570,50936.0,1259243.0
2001-10-09,39780,41297,39780,40123,12720,51629.0,1259243.0
2001-10-10,40123,43842,40123,42081,37310,54147.0,1259243.0
2001-10-11,43548,45310,42961,45016,56590,57925.0,1259243.0
2001-10-12,46582,47267,44233,44625,43180,57421.0,1259243.0
2001-10-15,44527,45701,44037,44821,33750,57673.0,1259243.0
2001-10-16,44820,45456,43010,43255,25710,55659.0,1259243.0
2001-10-17,43548,43939,42080,42570,21280,54777.0,1259243.0
2001-10-18,41689,42472,41297,41298,20030,53140.0,1259243.0
2001-10-19,41982,42423,41493,42423,22270,54588.0,1259243.0
2001-10-22,42765,42765,41395,41396,8110,53266.0,1259243.0
2001-10-23,41444,42080,40906,41102,14830,52888.0,1259243.0
2001-10-24,41101,41395,39927,40123,14140,51629.0,1259243.0
2001-10-25,40906,41738,40808,41738,7230,53707.0,1259243.0
2001-10-26,41787,42276,41101,41347,7650,53203.0,1259243.0
2001-10-29,41150,42276,41150,42276,16810,54399.0,1259243.0
2001-10-30,42227,42569,41444,42081,7240,54147.0,1259243.0
2001-10-31,42716,42716,41738,42081,8730,54147.0,1259243.0
2001-11-01,42716,42961,42423,42815,15220,55092.0,1259243.0
2001-11-02,42569,43254,42080,42766,6730,55029.0,1259243.0
2001-11-05,42765,43352,42569,43353,13730,55784.0,1259243.0
2001-11-06,43597,44037,42765,42863,4260,55155.0,1259243.0
2001-11-07,43108,43108,41982,41983,10490,54022.0,1259243.0
2001-11-08,42178,42227,41101,41983,26280,54022.0,1259243.0
2001-11-09,42080,43450,42080,42081,8190,54147.0,1259243.0
2001-11-12,42276,42276,41101,41983,10460,54022.0,1259243.0
2001-11-13,41982,41982,41004,41102,8360,52888.0,1259243.0
2001-11-14,41101,42569,40221,42570,10420,54777.0,1259243.0
2001-11-15,42569,42569,41395,41640,3190,53581.0,1259243.0
2001-11-16,42178,42569,41004,41787,6290,53770.0,1259243.0
2001-11-19,41787,44331,41591,43549,39340,56036.0,1259243.0
2001-11-20,44037,47952,43059,45310,70400,58303.0,1259243.0
2001-11-21,46190,49811,45358,47365,138720,60947.0,1259243.0
2001-11-22,48001,51866,48001,51867,74570,66740.0,1259243.0
2001-11-23,53824,53824,50203,52650,55790,67747.0,1259243.0
2001-11-26,52453,53138,50986,53139,43910,68377.0,1259243.0
2001-11-27,53334,58227,52062,55292,35220,71147.0,1259243.0
2001-11-28,55194,55194,51671,51769,16920,66614.0,1259243.0
2001-11-29,50398,56270,50398,54509,31160,70140.0,1259243.0
2001-11-30,55781,62631,54900,62632,53140,80592.0,1259243.0
2001-12-03,65371,72026,65371,68503,64950,88147.0,1259243.0
2001-12-04,65665,67524,63708,66938,59490,86132.0,1259243.0
2001-12-05,69481,71439,65371,66546,39940,85629.0,1259243.0
2001-12-06,66546,66546,62142,63610,43620,81851.0,1259243.0
2001-12-07,66350,67524,63610,64589,25140,83110.0,1259243.0
2001-12-10,63414,65078,60870,61164,21550,78703.0,1259243.0
2001-12-11,61065,61163,58814,59402,23860,76436.0,1259243.0
2001-12-12,59793,63610,59500,62632,25960,80592.0,1259243.0
2001-12-13,63610,65273,62337,63317,19240,81473.0,1259243.0
2001-12-14,62337,65273,61359,62925,22270,80969.0,1259243.0
2001-12-17,63610,72319,63610,71537,72120,92051.0,1259243.0
2001-12-18,71537,80246,68601,74375,92350,95702.0,1259243.0
2001-12-19,78289,85531,76038,85531,145540,110058.0,1259243.0
2001-12-20,87586,94925,81225,84161,119260,108295.0,1259243.0
2001-12-21,84650,91500,78485,82889,72880,106658.0,1259243.0
2001-12-24,82986,84748,76723,77017,48630,99102.0,1259243.0
2001-12-26,76038,80246,71928,72516,46790,93310.0,1259243.0
2001-12-27,73396,83182,70754,78877,59190,101495.0,1259243.0
2001-12-28,83182,85629,81225,82791,44350,106532.0,1259243.0
2002-01-02,84161,84161,78680,82302,42908,105902.0,1259243.0
2002-01-03,83182,87879,82497,85433,46981,109932.0,1259243.0
2002-01-04,84944,87977,83280,84259,43746,108421.0,1259243.0
2002-01-07,83378,84161,81421,81910,33163,105399.0,1259243.0
2002-01-08,81225,81616,78876,79170,31770,101873.0,1259243.0
2002-01-09,80344,81225,78485,79268,25975,101999.0,1259243.0
2002-01-10,78093,82693,77800,82693,28910,106406.0,1259243.0
2002-01-11,83182,85237,80833,81813,37950,105273.0,1259243.0
2002-01-14,81225,82693,79561,80932,17057,104139.0,1259243.0
2002-01-15,80246,81225,78093,78289,20020,100739.0,1259243.0
2002-01-16,78485,83574,78289,81715,41810,105147.0,1259243.0
2002-01-17,83182,90424,82203,85629,79847,110184.0,1259243.0
2002-01-18,86705,86705,81518,83183,27877,107036.0,1259243.0
2002-01-21,81714,86118,80736,81323,22320,104643.0,1259243.0
2002-01-22,80931,91794,80931,91794,71241,118117.0,1259243.0
2002-01-23,92968,99329,90032,94926,66562,122147.0,1259243.0
2002-01-24,93947,97666,91794,97666,34940,125672.0,1259243.0
2002-01-25,98351,107158,95708,107159,52388,137887.0,1259243.0
2002-01-28,106669,122327,105690,115477,69671,148591.0,1259243.0
2002-01-29,115476,122816,108137,109605,72036,141035.0,1259243.0
2002-01-30,105690,106669,94925,97373,73200,125295.0,1259243.0
2002-01-31,102265,107158,100797,103244,44689,132850.0,1259243.0
2002-02-01,103733,106180,99819,100798,21050,129702.0,1259243.0
2002-02-04,95904,100797,93653,94828,37066,122021.0,1259243.0
2002-02-05,92968,97372,91011,93947,37667,120887.0,1259243.0
2002-02-06,94925,95904,92968,93458,21914,120258.0,1259243.0
2002-02-07,93458,97861,93458,93458,38523,120258.0,1259243.0
2002-02-08,94925,95904,93164,95024,29516,122272.0,1259243.0
2002-02-14,97666,97861,95121,97862,34681,125924.0,1259243.0
2002-02-15,98840,102754,96883,97568,30150,125547.0,1259243.0
