롯데관광개발(032350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-24,7992,7992,7811,7812,7034,391910.0,30263349.0
2016-05-25,7751,7963,7751,7782,9656,390397.0,30263349.0
2016-05-26,7781,7871,7721,7812,9715,391910.0,30263349.0
2016-05-27,7811,7992,7721,7993,19134,400989.0,30263349.0
2016-05-30,7992,8113,7841,8083,23208,405529.0,30263349.0
2016-05-31,8294,8535,8052,8445,109496,423687.0,30263349.0
2016-06-01,8264,8506,8203,8235,43340,413095.0,30263349.0
2016-06-02,8294,8324,8113,8264,17047,414608.0,30263349.0
2016-06-03,8294,8294,8052,8083,13462,405529.0,30263349.0
2016-06-07,8083,8264,7751,7873,22897,394937.0,30263349.0
2016-06-08,7841,8022,7691,7782,20747,390397.0,30263349.0
2016-06-09,7782,7932,7721,7782,10226,390397.0,30263349.0
2016-06-10,7782,7782,7631,7752,15249,388884.0,30263349.0
2016-06-13,7721,7721,7420,7481,22239,375266.0,30263349.0
2016-06-14,7450,7450,7239,7239,22914,363160.0,30263349.0
2016-06-15,7239,7510,7088,7330,17337,367700.0,30263349.0
2016-06-16,7329,7479,7178,7179,20747,360134.0,30263349.0
2016-06-17,7269,7329,7148,7330,9030,367700.0,30263349.0
2016-06-20,7510,7510,7208,7360,9080,369213.0,30263349.0
2016-06-21,7420,7479,7269,7300,9835,366187.0,30263349.0
2016-06-22,7389,7420,7269,7390,8861,370726.0,30263349.0
2016-06-23,7298,7510,7178,7511,19378,376779.0,30263349.0
2016-06-24,7540,7540,7027,7028,28273,352568.0,30263349.0
2016-06-27,6997,7117,6696,6998,7287,351055.0,30263349.0
2016-06-28,7027,7117,6936,6968,11159,349542.0,30263349.0
2016-06-29,6967,7329,6967,7269,9887,364673.0,30263349.0
2016-06-30,7359,7420,7298,7360,11921,369213.0,30263349.0
2016-07-01,7359,8294,7269,8024,68523,402503.0,30263349.0
2016-07-04,8143,8143,7721,7993,23536,400989.0,30263349.0
2016-07-05,7811,7992,7811,7933,8185,397963.0,30263349.0
2016-07-06,7751,8052,7751,7902,9654,396450.0,30263349.0
2016-07-07,7781,7962,7751,7902,8136,396450.0,30263349.0
2016-07-08,7841,7932,7631,7752,12859,388884.0,30263349.0
2016-07-11,7811,7811,7540,7692,3724,385858.0,30263349.0
2016-07-12,7690,7721,7479,7631,6433,382831.0,30263349.0
2016-07-13,7660,7660,7420,7601,8785,381318.0,30263349.0
2016-07-14,7601,7601,7389,7420,10325,372239.0,30263349.0
2016-07-15,7419,7600,7419,7450,12745,373752.0,30263349.0
2016-07-18,7479,7660,7359,7511,7504,376779.0,30263349.0
2016-07-19,7660,7660,7510,7511,2986,376779.0,30263349.0
2016-07-20,7510,7631,7298,7420,7166,372239.0,30263349.0
2016-07-21,7419,7540,7359,7541,5334,378292.0,30263349.0
2016-07-22,7450,7540,7389,7481,4486,375266.0,30263349.0
2016-07-25,7389,7540,7359,7481,6782,375266.0,30263349.0
2016-07-26,7509,7540,7419,7541,6606,378292.0,30263349.0
2016-07-27,7540,7600,7450,7450,1182,373752.0,30263349.0
2016-07-28,7329,7540,7329,7481,6153,375266.0,30263349.0
2016-07-29,7841,7841,7479,7601,6986,381318.0,30263349.0
2016-08-01,7631,7631,7509,7541,4341,378292.0,30263349.0
2016-08-02,7479,7631,7479,7571,5688,379805.0,30263349.0
2016-08-03,7600,7600,7479,7541,3921,378292.0,30263349.0
2016-08-04,7540,7570,7419,7450,5813,373752.0,30263349.0
2016-08-05,7450,7841,7450,7631,20364,382831.0,30263349.0
2016-08-08,7782,9893,7751,9893,650678,496319.0,30263349.0
2016-08-09,11189,11672,9682,9682,1272332,485727.0,30263349.0
2016-08-10,9772,10737,9380,9924,483414,497832.0,30263349.0
2016-08-11,9712,10104,9591,9653,141926,484214.0,30263349.0
2016-08-12,9591,10074,9531,9682,112305,485727.0,30263349.0
2016-08-16,9742,9832,9621,9803,67088,491779.0,30263349.0
2016-08-17,9953,10164,9802,9803,135908,491779.0,30263349.0
2016-08-18,9410,10074,9410,9834,97746,493293.0,30263349.0
2016-08-19,9742,10013,9651,9773,133330,490266.0,30263349.0
2016-08-22,10632,10768,9546,9547,240683,319278.0,30263349.0
2016-08-23,9772,9772,9048,9139,83199,305660.0,30263349.0
2016-08-24,9048,9139,8677,8850,81311,295976.0,30263349.0
2016-08-25,8732,9139,8732,9040,41910,302331.0,30263349.0
2016-08-26,8976,9139,8831,9094,32722,304147.0,30263349.0
2016-08-29,9139,9139,8913,9040,37001,302331.0,30263349.0
2016-08-30,8868,9048,8868,9004,25599,301120.0,30263349.0
2016-08-31,9184,9184,8868,8959,24251,299607.0,30263349.0
2016-09-01,8958,9048,8831,9049,17871,302633.0,30263349.0
2016-09-02,9139,9139,8967,9049,14248,302633.0,30263349.0
2016-09-05,8958,9139,8958,9040,14717,302331.0,30263349.0
2016-09-06,9094,9139,8958,8977,9889,300212.0,30263349.0
2016-09-07,9039,9048,8931,8931,14710,298699.0,30263349.0
2016-09-08,8506,8687,8316,8506,159201,426713.0,45395023.0
2016-09-09,8334,8424,8189,8316,49726,417180.0,45395023.0
2016-09-12,8180,8306,8080,8153,46797,409009.0,45395023.0
2016-09-13,8107,8297,8107,8235,19544,413095.0,45395023.0
2016-09-19,8153,8804,8153,8696,61581,436246.0,45395023.0
2016-09-20,8696,8822,8587,8723,43552,437608.0,45395023.0
2016-09-21,8759,8759,8551,8615,22526,432161.0,45395023.0
2016-09-22,8596,8732,8451,8569,28297,429891.0,45395023.0
2016-09-23,8569,8632,8506,8597,18159,431253.0,45395023.0
2016-09-26,8596,8777,8234,8587,34391,430799.0,45395023.0
2016-09-27,8460,8677,8451,8578,31295,430345.0,45395023.0
2016-09-28,8668,8668,8451,8506,16418,426713.0,45395023.0
2016-09-29,8849,8958,8596,8597,79498,431253.0,45395023.0
2016-09-30,8687,8687,8406,8461,34171,424443.0,45395023.0
2016-10-04,8279,8596,8279,8434,21580,423082.0,45395023.0
2016-10-05,8578,8578,8361,8461,17990,424443.0,45395023.0
2016-10-06,8569,8569,8388,8407,15297,421720.0,45395023.0
2016-10-07,8406,8469,8279,8289,15170,415818.0,45395023.0
2016-10-10,8189,8415,8180,8244,16527,413549.0,45395023.0
2016-10-11,8243,8316,8180,8244,14713,413549.0,45395023.0
2016-10-12,8261,8361,8216,8235,17682,413095.0,45395023.0
2016-10-13,8279,8316,8216,8244,17193,413549.0,45395023.0
2016-10-14,8189,8297,8116,8216,17605,412187.0,45395023.0
2016-10-17,8225,8252,8144,8180,15420,410371.0,45395023.0
2016-10-18,8144,8153,8071,8135,12585,408101.0,45395023.0
2016-10-19,8125,8216,8053,8108,15204,406739.0,45395023.0
2016-10-20,8171,8171,7981,8045,16004,403562.0,45395023.0
2016-10-21,7972,8026,7691,8008,19373,401746.0,45395023.0
2016-10-24,8008,8062,7836,7873,13739,394937.0,45395023.0
2016-10-25,7926,8316,7872,8280,50612,415364.0,45395023.0
2016-10-26,8216,8216,7863,7963,23981,399476.0,45395023.0
2016-10-27,7963,8044,7881,7963,11007,399476.0,45395023.0
2016-10-28,8026,8053,7917,7927,9655,397660.0,45395023.0
2016-10-31,7890,7999,7773,7891,24551,395845.0,45395023.0
2016-11-01,7736,7791,7655,7728,25740,387673.0,45395023.0
2016-11-02,7637,7736,7429,7456,12426,374055.0,45395023.0
2016-11-03,7456,7492,7311,7420,28031,372239.0,45395023.0
2016-11-04,7374,7537,7338,7511,7027,376779.0,45395023.0
2016-11-07,7510,7555,7465,7538,7915,378141.0,45395023.0
2016-11-08,7592,7592,7393,7465,6114,374509.0,45395023.0
2016-11-09,7583,7583,7031,7257,23932,364068.0,45395023.0
2016-11-10,7320,7601,7302,7402,8162,371331.0,45395023.0
2016-11-11,7284,7393,7193,7366,6243,369515.0,45395023.0
2016-11-14,7465,7465,7311,7366,4605,369515.0,45395023.0
2016-11-15,7402,7411,7248,7348,7265,368608.0,45395023.0
2016-11-16,7519,7519,7293,7357,7036,369062.0,45395023.0
2016-11-17,7420,7456,7302,7429,4750,372693.0,45395023.0
2016-11-18,7492,7492,7257,7312,10076,366792.0,45395023.0
2016-11-21,7311,7347,7121,7203,9592,361344.0,45395023.0
2016-11-22,7175,7302,6967,6968,17281,349542.0,45395023.0
2016-11-23,7139,7166,6868,6959,9432,349088.0,45395023.0
2016-11-24,7012,7012,6506,6651,33125,333653.0,45395023.0
2016-11-25,6651,6651,6488,6633,13014,332746.0,45395023.0
2016-11-28,6651,6741,6587,6597,5641,330930.0,45395023.0
2016-11-29,6605,6732,6533,6579,4816,330022.0,45395023.0
2016-11-30,6605,6605,6406,6542,15574,328206.0,45395023.0
2016-12-01,6542,6542,6243,6352,27546,318673.0,45395023.0
2016-12-02,6542,6560,6280,6316,12763,316857.0,45395023.0
2016-12-05,6415,6415,5990,6153,17945,308686.0,45395023.0
2016-12-06,6153,6325,6153,6171,11881,309594.0,45395023.0
2016-12-07,6289,6289,6117,6180,6564,310048.0,45395023.0
2016-12-08,6180,6307,6117,6271,11375,314588.0,45395023.0
2016-12-09,6289,6451,6180,6452,8969,323667.0,45395023.0
2016-12-12,6451,6723,6451,6515,9588,326844.0,45395023.0
2016-12-13,6524,6542,6424,6497,5847,325936.0,45395023.0
2016-12-14,6687,6687,6497,6669,7966,334561.0,45395023.0
2016-12-15,6669,6732,6641,6696,9423,335923.0,45395023.0
2016-12-16,6723,6723,6569,6660,4573,334107.0,45395023.0
2016-12-19,6723,6723,6596,6687,6792,335469.0,45395023.0
2016-12-20,6723,6813,6678,6732,6183,337739.0,45395023.0
2016-12-21,6732,6741,6542,6669,7960,334561.0,45395023.0
2016-12-22,6515,6623,6424,6597,8253,330930.0,45395023.0
2016-12-23,6596,6596,6515,6551,6020,328660.0,45395023.0
2016-12-26,6551,6678,6524,6588,6894,330476.0,45395023.0
2016-12-27,6515,6651,6515,6642,3930,333199.0,45395023.0
2016-12-28,6614,6660,6569,6660,5385,334107.0,45395023.0
2016-12-29,6651,6732,6605,6660,5595,334107.0,45395023.0
2017-01-02,6660,6669,6379,6524,7446,327298.0,45395023.0
2017-01-03,6587,6651,6379,6561,4338,329114.0,45395023.0
2017-01-04,6651,6813,6614,6705,6600,336377.0,45395023.0
2017-01-05,6705,6804,6687,6732,8384,337739.0,45395023.0
2017-01-06,6777,7293,6678,6986,49432,350450.0,45395023.0
2017-01-09,7103,7112,6985,7076,21681,354989.0,45395023.0
2017-01-10,7311,7311,7003,7040,11520,353173.0,45395023.0
2017-01-11,7076,7076,6877,6950,5870,348634.0,45395023.0
2017-01-12,6949,7049,6786,6859,9556,344094.0,45395023.0
2017-01-13,6859,6859,6786,6859,11976,344094.0,45395023.0
2017-01-16,6859,7230,6750,6814,10609,341825.0,45395023.0
2017-01-17,6687,6850,6687,6714,5181,336831.0,45395023.0
2017-01-18,6831,6831,6696,6769,3802,339555.0,45395023.0
2017-01-19,6822,7193,6759,7058,26222,354081.0,45395023.0
2017-01-20,6976,7275,6976,7103,17314,356351.0,45395023.0
2017-01-23,7103,7230,6967,7158,22090,359075.0,45395023.0
2017-01-24,7157,7193,7012,7122,8180,357259.0,45395023.0
2017-01-25,7139,7239,7031,7212,10647,361798.0,45395023.0
2017-01-26,7148,7275,7139,7266,9819,364522.0,45395023.0
2017-01-31,7239,7239,6904,7058,18027,354081.0,45395023.0
2017-02-01,6931,7049,6741,6995,15703,350904.0,45395023.0
2017-02-02,6967,7012,6768,6796,9727,340917.0,45395023.0
2017-02-03,6759,6877,6705,6823,8615,342278.0,45395023.0
2017-02-06,6759,6877,6687,6751,6909,338647.0,45395023.0
2017-02-07,6678,7193,6678,7122,13951,357259.0,45395023.0
2017-02-08,7148,7239,6940,7103,12292,356351.0,45395023.0
2017-02-09,7239,7239,6904,7067,15167,354535.0,45395023.0
2017-02-10,7230,7230,7058,7067,5126,354535.0,45395023.0
2017-02-13,7076,7139,6922,7140,16092,358167.0,45395023.0
2017-02-14,7139,7157,6994,7149,11655,358621.0,45395023.0
2017-02-15,7076,7157,7076,7149,3274,358621.0,45395023.0
2017-02-16,7148,7157,6949,7013,8422,351811.0,45395023.0
2017-02-17,7012,7031,6904,6950,8652,348634.0,45395023.0
2017-02-20,6949,6949,6759,6877,14138,345002.0,45395023.0
2017-02-21,6877,6985,6813,6922,10324,347272.0,45395023.0
2017-02-22,7012,7012,6786,6850,14822,343640.0,45395023.0
2017-02-23,6804,7003,6804,6968,11916,349542.0,45395023.0
2017-02-24,6976,6976,6886,6941,13726,348180.0,45395023.0
2017-02-27,6940,6940,6822,6877,7844,345002.0,45395023.0
2017-02-28,6804,6877,6804,6841,8625,343186.0,45395023.0
2017-03-02,6804,6850,6759,6787,15212,340463.0,45395023.0
2017-03-03,6741,6741,6424,6606,32164,331384.0,45395023.0
2017-03-06,6442,6605,6370,6588,24256,330476.0,45395023.0
2017-03-07,6587,6687,6515,6687,16863,335469.0,45395023.0
2017-03-08,6533,6759,6533,6714,13874,336831.0,45395023.0
2017-03-09,6614,6831,6614,6823,6713,342278.0,45395023.0
2017-03-10,6822,6859,6660,6787,16467,340463.0,45395023.0
2017-03-13,6859,6877,6741,6868,5087,344548.0,45395023.0
2017-03-14,6877,6895,6850,6859,5000,344094.0,45395023.0
2017-03-15,6859,6868,6605,6732,8947,337739.0,45395023.0
2017-03-16,6732,6759,6515,6524,26732,327298.0,45395023.0
2017-03-17,6551,6651,6524,6588,6362,330476.0,45395023.0
2017-03-20,6587,6759,6587,6660,5620,334107.0,45395023.0
2017-03-21,6687,6868,6669,6823,15458,342278.0,45395023.0
2017-03-22,6868,6877,6696,6859,11187,344094.0,45395023.0
2017-03-23,6886,6886,6786,6850,5816,343640.0,45395023.0
2017-03-24,6850,6886,6741,6868,13993,344548.0,45395023.0
2017-03-27,6868,6868,6714,6769,4898,339555.0,45395023.0
2017-03-28,6795,6795,6669,6778,7576,340009.0,45395023.0
2017-03-29,6859,6859,6641,6732,3445,337739.0,45395023.0
2017-03-30,6841,6841,6660,6660,10196,334107.0,45395023.0
2017-03-31,6759,6777,6660,6678,9330,335015.0,45395023.0
2017-04-03,6705,6768,6605,6678,14697,335015.0,45395023.0
2017-04-04,6678,6723,6605,6624,8722,332292.0,45395023.0
2017-04-05,6759,6759,6660,6678,7857,335015.0,45395023.0
2017-04-06,6696,6696,6569,6606,11486,331384.0,45395023.0
2017-04-07,6605,6768,6569,6769,9541,339555.0,45395023.0
2017-04-10,6768,6768,6578,6615,11415,331838.0,45395023.0
2017-04-11,6614,6614,6524,6606,14011,331384.0,45395023.0
2017-04-12,6632,6732,6596,6678,9030,335015.0,45395023.0
2017-04-13,6605,6732,6569,6570,11177,329568.0,45395023.0
2017-04-14,6569,6786,6560,6579,10279,330022.0,45395023.0
2017-04-17,6578,6660,6542,6624,7306,332292.0,45395023.0
2017-04-18,6660,6660,6596,6624,3050,332292.0,45395023.0
2017-04-19,6578,6641,6560,6606,13338,331384.0,45395023.0
2017-04-20,6768,6768,6623,6678,11102,335015.0,45395023.0
2017-04-21,6759,6759,6660,6751,20836,338647.0,45395023.0
2017-04-24,6759,6786,6669,6787,11558,340463.0,45395023.0
2017-04-25,6741,6850,6723,6796,6763,340917.0,45395023.0
2017-04-26,6795,6850,6741,6850,14436,343640.0,45395023.0
2017-04-27,6904,6931,6795,6932,14558,347726.0,45395023.0
2017-04-28,6859,7003,6831,6832,10035,342732.0,45395023.0
2017-05-02,6831,6877,6732,6814,6622,341825.0,45395023.0
2017-05-04,6868,6877,6651,6877,9201,345002.0,45395023.0
2017-05-08,6940,6940,6831,6904,10626,346364.0,45395023.0
2017-05-10,6904,7058,6868,6977,20229,349996.0,45395023.0
2017-05-11,7058,7202,6985,7203,30128,361344.0,45395023.0
2017-05-12,7311,7329,7193,7330,42757,367700.0,45395023.0
2017-05-15,7329,7356,7112,7321,19047,367246.0,45395023.0
2017-05-16,7320,7447,7239,7429,27777,372693.0,45395023.0
2017-05-17,7465,8868,7447,7945,268911,398568.0,45395023.0
2017-05-18,8053,8668,7945,8470,222615,424897.0,45395023.0
2017-05-19,8478,8478,8062,8144,86980,408555.0,45395023.0
2017-05-22,8171,8261,7890,7981,58290,400384.0,45395023.0
2017-05-23,8035,8225,7917,7981,42674,400384.0,45395023.0
2017-05-24,7981,8107,7981,8072,17801,404924.0,45395023.0
2017-05-25,8071,8135,7935,8036,21631,403108.0,45395023.0
2017-05-26,7972,8098,7827,7827,36087,392667.0,45395023.0
2017-05-29,7773,7863,7555,7583,37129,380410.0,45395023.0
2017-05-30,7592,7691,7510,7619,22246,382226.0,45395023.0
2017-05-31,7601,7809,7592,7755,15201,389035.0,45395023.0
2017-06-01,7809,7827,7691,7764,18574,389489.0,45395023.0
2017-06-02,7782,7800,7510,7737,20453,388127.0,45395023.0
2017-06-05,7736,7736,7583,7619,13983,382226.0,45395023.0
2017-06-07,7519,7809,7519,7574,22053,379956.0,45395023.0
2017-06-08,7574,7655,7564,7628,17371,382680.0,45395023.0
2017-06-09,7764,7764,7601,7683,12837,385404.0,45395023.0
2017-06-12,7682,7709,7564,7610,7228,381772.0,45395023.0
2017-06-13,7555,7628,7519,7583,20732,380410.0,45395023.0
2017-06-14,7646,7646,7510,7592,6927,380864.0,45395023.0
2017-06-15,7592,7601,7474,7547,17439,378594.0,45395023.0
2017-06-16,7555,7555,7420,7493,10820,375871.0,45395023.0
2017-06-19,7356,7510,7356,7474,12450,374963.0,45395023.0
2017-06-20,7420,7555,7383,7465,8472,374509.0,45395023.0
2017-06-21,7492,7492,7356,7484,7047,375417.0,45395023.0
2017-06-22,7474,7546,7429,7438,14963,373147.0,45395023.0
2017-06-23,7474,7501,7275,7429,7060,372693.0,45395023.0
2017-06-26,7356,7510,7356,7456,6178,374055.0,45395023.0
2017-06-27,7420,8035,7365,7719,78676,387220.0,45395023.0
2017-06-28,7673,7800,7492,7547,20900,378594.0,45395023.0
2017-06-29,7546,7546,7420,7438,14373,373147.0,45395023.0
2017-06-30,7420,7429,7320,7393,24753,370877.0,45395023.0
2017-07-03,7393,7528,7338,7447,5270,373601.0,45395023.0
2017-07-04,7356,7465,7275,7366,17790,369515.0,45395023.0
2017-07-05,7365,7465,7239,7375,4140,369969.0,45395023.0
2017-07-06,7257,7483,7257,7484,6909,375417.0,45395023.0
2017-07-07,7483,7501,7284,7357,5586,369062.0,45395023.0
2017-07-10,7329,7356,7257,7357,7453,369062.0,45395023.0
2017-07-11,7248,7356,7248,7357,4428,369062.0,45395023.0
2017-07-12,7302,7510,7302,7420,7936,372239.0,45395023.0
2017-07-13,7248,7465,7248,7357,3965,369062.0,45395023.0
2017-07-14,7356,7383,7202,7339,7663,368154.0,45395023.0
2017-07-17,7266,7374,7239,7321,9053,367246.0,45395023.0
2017-07-18,7248,7383,7248,7284,5006,365430.0,45395023.0
2017-07-19,7456,7501,7302,7420,20357,372239.0,45395023.0
2017-07-20,7420,7483,7202,7293,11732,365884.0,45395023.0
2017-07-21,7465,7465,7284,7312,4705,366792.0,45395023.0
2017-07-24,7293,7329,7266,7321,8240,367246.0,45395023.0
2017-07-25,7320,7374,7221,7284,9664,365430.0,45395023.0
2017-07-26,7284,7302,7202,7284,6014,365430.0,45395023.0
2017-07-27,7356,7356,7212,7248,4080,363614.0,45395023.0
2017-07-28,7193,7320,7148,7167,5754,359529.0,45395023.0
2017-07-31,7239,7239,7022,7239,13694,363160.0,45395023.0
2017-08-01,7148,7239,7130,7239,6468,363160.0,45395023.0
2017-08-02,7085,7239,7085,7185,3551,360436.0,45395023.0
2017-08-03,7058,7175,7031,7094,10095,355897.0,45395023.0
2017-08-04,6831,7112,6831,6968,6788,349542.0,45395023.0
2017-08-07,7049,7049,6877,6968,4472,349542.0,45395023.0
2017-08-08,7003,7148,7003,7085,3736,355443.0,45395023.0
2017-08-09,7022,7184,7003,7167,8201,359529.0,45395023.0
2017-08-10,7148,7501,7139,7502,34814,376325.0,45395023.0
2017-08-11,7347,7782,7347,7538,57249,378141.0,45395023.0
2017-08-14,7483,7691,7374,7375,12929,369969.0,45395023.0
2017-08-16,7374,7655,7356,7655,64653,384042.0,45395023.0
2017-08-17,7664,7764,7601,7692,18769,385858.0,45395023.0
2017-08-18,7691,7773,7583,7583,18013,380410.0,45395023.0
2017-08-21,7628,7628,7329,7493,17241,375871.0,45395023.0
2017-08-22,7492,7764,7356,7538,17968,378141.0,45395023.0
2017-08-23,7673,7673,7447,7556,4016,379048.0,45395023.0
2017-08-24,7583,7583,7411,7502,7251,376325.0,45395023.0
2017-08-25,7510,7754,7374,7484,20786,375417.0,45395023.0
2017-08-28,7510,7601,7420,7529,17671,377687.0,45395023.0
2017-08-29,7456,7601,7347,7538,13860,378141.0,45395023.0
2017-08-30,7537,7564,7212,7393,19306,370877.0,45395023.0
2017-08-31,7393,7564,7374,7411,5452,371785.0,45395023.0
2017-09-01,7510,7510,7293,7293,13766,365884.0,45395023.0
2017-09-04,7230,7393,7148,7284,13818,365430.0,45395023.0
2017-09-05,7257,7275,7130,7203,8307,361344.0,45395023.0
2017-09-06,7202,7393,7139,7230,12158,362706.0,45395023.0
2017-09-07,7175,7230,6741,7167,11718,359529.0,45395023.0
2017-09-08,7130,7148,6967,7013,11999,351811.0,45395023.0
2017-09-11,6994,7130,6994,7058,5158,354081.0,45395023.0
2017-09-12,7076,7112,7049,7094,2571,355897.0,45395023.0
2017-09-13,7121,7148,6895,7094,11919,355897.0,45395023.0
2017-09-14,7094,7094,6913,6950,8990,348634.0,45395023.0
2017-09-15,6922,7085,6922,7076,2783,354989.0,45395023.0
2017-09-18,7058,7058,6967,7040,9049,353173.0,45395023.0
2017-09-19,7049,7058,6931,7058,7791,354081.0,45395023.0
2017-09-20,7212,7221,7031,7149,11151,358621.0,45395023.0
2017-09-21,7103,7239,7103,7239,10182,363160.0,45395023.0
2017-09-22,7320,7338,7166,7194,35628,360890.0,45395023.0
2017-09-25,7239,7374,7166,7212,19119,361798.0,45395023.0
2017-09-26,7221,7221,7076,7203,3963,361344.0,45395023.0
2017-09-27,7202,7239,6976,7113,9054,356805.0,45395023.0
2017-09-28,7112,7411,7112,7248,23470,363614.0,45395023.0
2017-09-29,7202,7338,7202,7321,16165,367246.0,45395023.0
2017-10-10,7320,7320,7130,7149,8905,358621.0,45395023.0
2017-10-11,7148,7175,7040,7103,9172,356351.0,45395023.0
2017-10-12,7040,7266,7022,7058,11538,354081.0,45395023.0
2017-10-13,7058,7058,6967,7058,7488,354081.0,45395023.0
2017-10-16,7049,7058,7003,7058,15993,354081.0,45395023.0
2017-10-17,7058,7058,6976,7058,4533,354081.0,45395023.0
2017-10-18,7031,7058,7022,7058,8114,354081.0,45395023.0
2017-10-19,7058,7320,7003,7239,28941,363160.0,45395023.0
2017-10-20,7239,7311,7193,7194,6596,360890.0,45395023.0
2017-10-23,7193,7329,7076,7131,5525,357713.0,45395023.0
2017-10-24,7121,7293,7085,7176,2737,359983.0,45395023.0
2017-10-25,7130,7193,7058,7122,3328,357259.0,45395023.0
2017-10-26,7121,7311,7058,7275,17480,364976.0,45395023.0
2017-10-27,7429,9456,7429,9456,536812,474378.0,45395023.0
2017-10-30,11039,12261,10587,12261,2825966,615103.0,45395023.0
2017-10-31,12713,14478,11446,12261,5193747,615103.0,45395023.0
2017-11-01,13121,14071,12261,12352,1778132,619642.0,45395023.0
2017-11-02,12080,12080,11130,11447,487306,574247.0,45395023.0
2017-11-03,11673,11854,11492,11854,305036,594675.0,45395023.0
2017-11-06,11763,12216,11763,11945,333684,599214.0,45395023.0
2017-11-07,11582,12261,11130,12080,749827,606024.0,45395023.0
2017-11-08,12216,13030,11356,11990,669748,601484.0,45395023.0
2017-11-09,11989,12080,11537,12080,200322,606024.0,45395023.0
2017-11-10,11899,12442,11582,11945,282824,599214.0,45395023.0
2017-11-13,12397,12442,11718,11899,295121,596945.0,45395023.0
2017-11-14,11899,12306,11492,12216,296659,612833.0,45395023.0
2017-11-15,12125,12442,11808,12352,348580,619642.0,45395023.0
2017-11-16,12578,12940,11763,12397,530963,621912.0,45395023.0
2017-11-17,12442,14116,12261,12850,1851035,644609.0,45395023.0
2017-11-20,12894,13256,12668,13121,462188,658228.0,45395023.0
2017-11-21,12985,13392,12668,12669,444021,635530.0,45395023.0
2017-11-22,12623,13211,11989,12352,359102,619642.0,45395023.0
2017-11-23,12849,14025,12397,12533,963834,628721.0,45395023.0
2017-11-24,12713,12804,12261,12488,244120,626451.0,45395023.0
2017-11-27,12442,12713,12306,12669,222990,635530.0,45395023.0
2017-11-28,12713,14930,11673,11854,3248504,594675.0,45395023.0
2017-11-29,11627,12306,11582,11673,344781,585596.0,45395023.0
2017-11-30,11446,12216,11446,11673,237042,585596.0,45395023.0
2017-12-01,11673,11763,11311,11402,149100,571977.0,45395023.0
2017-12-04,11401,11401,10768,10949,272800,549280.0,45395023.0
2017-12-05,10858,11130,10406,11040,206358,553819.0,45395023.0
2017-12-06,11085,11220,10723,10814,118685,542471.0,45395023.0
2017-12-07,10723,10813,10089,10135,213742,508424.0,45395023.0
2017-12-08,10225,12397,10225,10949,1085390,549280.0,45395023.0
2017-12-11,10994,11311,10723,11176,171964,560629.0,45395023.0
2017-12-12,11175,11175,10270,10542,177502,528852.0,45395023.0
2017-12-13,10406,10858,10134,10587,118407,531122.0,45395023.0
2017-12-14,10587,10858,10315,10406,147640,522043.0,45395023.0
2017-12-15,10406,10496,10089,10225,113779,512964.0,45395023.0
2017-12-18,10496,11039,10315,10316,215172,517503.0,45395023.0
2017-12-19,10315,10542,10225,10406,97697,522043.0,45395023.0
2017-12-20,10270,10361,10044,10225,69722,512964.0,45395023.0
2017-12-21,10225,10496,9275,9275,149232,465299.0,45395023.0
2017-12-22,9048,9637,9039,9411,90494,472108.0,45395023.0
2017-12-26,9637,9772,9229,9320,85424,467569.0,45395023.0
2017-12-27,9365,10044,9275,9773,67264,490266.0,45395023.0
2017-12-28,9772,9953,9637,9773,42784,490266.0,45395023.0
2018-01-02,10134,10587,9908,10452,129944,524313.0,45395023.0
2018-01-03,10451,10451,10134,10361,82421,519773.0,45395023.0
2018-01-04,10361,10361,10089,10135,58051,508424.0,45395023.0
2018-01-05,10089,10270,9908,10225,91874,512964.0,45395023.0
2018-01-08,10225,10225,9682,9863,67355,494806.0,45395023.0
2018-01-09,9863,10134,9727,9773,52942,490266.0,45395023.0
2018-01-10,9908,10270,9818,9999,69008,501615.0,45395023.0
2018-01-11,10044,10225,9772,9863,44544,494806.0,45395023.0
2018-01-12,9863,10180,9818,9999,68259,501615.0,45395023.0
2018-01-15,9999,10858,9953,10271,298082,515234.0,45395023.0
2018-01-16,10496,10768,10315,10542,158918,528852.0,45395023.0
2018-01-17,10542,12623,10542,11990,1273454,601484.0,45395023.0
2018-01-18,11718,11854,11311,11809,327072,592405.0,45395023.0
2018-01-19,11854,12035,11401,11945,318836,599214.0,45395023.0
2018-01-22,11763,13121,11718,12397,667203,621912.0,45395023.0
2018-01-23,12532,12623,12035,12397,198390,621912.0,45395023.0
2018-01-24,12306,12578,11401,11718,255164,587866.0,45395023.0
2018-01-25,11718,12125,11673,11945,148657,599214.0,45395023.0
2018-01-26,11854,12170,11808,11899,80087,596945.0,45395023.0
2018-01-29,12080,12125,11718,11809,76995,592405.0,45395023.0
2018-01-30,11763,11808,11446,11583,73912,581056.0,45395023.0
2018-01-31,11492,11718,11446,11492,37495,576517.0,45395023.0
2018-02-01,11763,14795,11718,13438,2466587,674116.0,45395023.0
2018-02-02,13347,14116,13030,13754,659025,690004.0,45395023.0
2018-02-05,13302,15745,12532,12533,1114685,628721.0,45395023.0
2018-02-06,11582,13121,11401,12714,473004,637800.0,45395023.0
2018-02-07,12985,13075,11808,11809,237953,592405.0,45395023.0
