현대위아(011210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-05,97900,98500,97200,97900,67828,2662399.0,27195083.0
2016-02-11,96100,97400,94400,94800,117719,2578094.0,27195083.0
2016-02-12,94400,101000,94400,100000,275559,2719508.0,27195083.0
2016-02-15,100500,103500,99200,103000,128377,2801094.0,27195083.0
2016-02-16,103000,103000,99600,101500,142138,2760301.0,27195083.0
2016-02-17,101000,106500,101000,105500,160224,2869081.0,27195083.0
2016-02-18,106000,106500,102500,104500,148065,2841886.0,27195083.0
2016-02-19,103500,106500,103500,105000,93105,2855484.0,27195083.0
2016-02-22,108500,115000,108000,111500,394717,3032252.0,27195083.0
2016-02-23,112500,114000,110500,111500,158225,3032252.0,27195083.0
2016-02-24,111000,112000,107500,111000,149861,3018654.0,27195083.0
2016-02-25,111500,114500,108500,110500,115277,3005057.0,27195083.0
2016-02-26,112000,113500,110500,113000,90699,3073044.0,27195083.0
2016-02-29,111000,112000,108500,109500,156202,2977862.0,27195083.0
2016-03-02,111000,112000,107000,108500,214688,2950667.0,27195083.0
2016-03-03,109000,111000,107000,108000,123113,2937069.0,27195083.0
2016-03-04,108000,110500,107000,110000,95396,2991459.0,27195083.0
2016-03-07,111000,112500,110000,110500,63764,3005057.0,27195083.0
2016-03-08,110500,115000,110500,114500,158460,3113837.0,27195083.0
2016-03-09,114000,116000,112500,114500,93991,3113837.0,27195083.0
2016-03-10,115000,115500,111500,113000,107560,3073044.0,27195083.0
2016-03-11,112000,112500,108000,108000,153556,2937069.0,27195083.0
2016-03-14,109500,109500,107000,108000,79887,2937069.0,27195083.0
2016-03-15,108000,109000,105500,106000,71132,2882679.0,27195083.0
2016-03-16,106500,108500,106000,106000,67459,2882679.0,27195083.0
2016-03-17,107000,109500,106500,108500,90734,2950667.0,27195083.0
2016-03-18,109000,109000,107500,108500,65707,2950667.0,27195083.0
2016-03-21,109000,109500,106500,108000,144740,2937069.0,27195083.0
2016-03-22,108000,114500,107500,114500,234179,3113837.0,27195083.0
2016-03-23,114500,115000,111000,112000,117206,3045849.0,27195083.0
2016-03-24,111500,112500,109000,110000,86053,2991459.0,27195083.0
2016-03-25,109500,110000,107000,107500,94963,2923471.0,27195083.0
2016-03-28,107500,109000,106000,107500,84350,2923471.0,27195083.0
2016-03-29,107500,108500,106000,107000,109433,2909874.0,27195083.0
2016-03-30,108000,109000,106500,107500,110824,2923471.0,27195083.0
2016-03-31,108500,108500,105000,105000,128743,2855484.0,27195083.0
2016-04-01,104500,105500,101000,103000,157145,2801094.0,27195083.0
2016-04-04,102500,104000,100500,100500,140942,2733106.0,27195083.0
2016-04-05,100500,103000,100000,102000,70486,2773898.0,27195083.0
2016-04-06,102000,102500,100000,100000,101188,2719508.0,27195083.0
2016-04-07,100500,101500,99800,100500,86572,2733106.0,27195083.0
2016-04-08,100500,101000,99500,100000,77036,2719508.0,27195083.0
2016-04-11,100000,101500,99800,101000,68156,2746703.0,27195083.0
2016-04-12,101000,103000,100500,101000,76530,2746703.0,27195083.0
2016-04-14,102000,105000,101500,105000,177567,2855484.0,27195083.0
2016-04-15,104500,105000,102000,103000,179565,2801094.0,27195083.0
2016-04-18,103000,106500,102500,106000,164754,2882679.0,27195083.0
2016-04-19,107000,109500,106000,107500,267447,2923471.0,27195083.0
2016-04-20,108000,110000,107500,108000,160705,2937069.0,27195083.0
2016-04-21,108500,110500,108000,110500,178597,3005057.0,27195083.0
2016-04-22,110000,110500,108000,108500,64400,2950667.0,27195083.0
2016-04-25,109000,110500,107000,108000,89806,2937069.0,27195083.0
2016-04-26,108000,110000,106500,110000,94030,2991459.0,27195083.0
2016-04-27,108500,109500,99800,100500,446720,2733106.0,27195083.0
2016-04-28,101000,101000,97500,97800,513386,2659679.0,27195083.0
2016-04-29,97400,97500,95900,96600,274269,2627045.0,27195083.0
2016-05-02,96600,96600,95300,95300,149895,2591691.0,27195083.0
2016-05-03,96200,96600,94700,95200,148341,2588972.0,27195083.0
2016-05-04,94800,96300,94600,96300,204932,2618886.0,27195083.0
2016-05-09,96300,96500,94100,94200,148919,2561777.0,27195083.0
2016-05-10,94200,98200,94200,98200,181104,2670557.0,27195083.0
2016-05-11,98200,98200,95900,96400,97313,2621606.0,27195083.0
2016-05-12,95600,95900,94700,95900,96762,2608008.0,27195083.0
2016-05-13,95700,95800,94300,94500,91717,2569935.0,27195083.0
2016-05-16,94300,94500,92200,93100,160836,2531862.0,27195083.0
2016-05-17,93500,93900,92000,92000,113018,2501948.0,27195083.0
2016-05-18,92000,92700,90300,90500,220479,2461155.0,27195083.0
2016-05-19,90400,91500,90100,90200,150453,2452996.0,27195083.0
2016-05-20,90300,90800,89300,89600,126487,2436679.0,27195083.0
2016-05-23,90100,91400,89800,90900,113675,2472033.0,27195083.0
2016-05-24,90900,90900,89000,89000,129490,2420362.0,27195083.0
2016-05-25,89900,91300,88500,90200,140844,2452996.0,27195083.0
2016-05-26,90600,92100,89600,90200,157997,2452996.0,27195083.0
2016-05-27,90500,91000,89300,89900,127194,2444838.0,27195083.0
2016-05-30,90300,90400,88900,89300,133786,2428521.0,27195083.0
2016-05-31,89500,93200,89500,92600,271126,2518265.0,27195083.0
2016-06-01,92600,92600,91200,91500,114438,2488350.0,27195083.0
2016-06-02,91500,92200,89800,90200,145503,2452996.0,27195083.0
2016-06-03,90300,91200,89900,90800,107129,2469314.0,27195083.0
2016-06-07,90900,91000,89900,90700,117916,2466594.0,27195083.0
2016-06-08,90600,91700,90200,90800,122834,2469314.0,27195083.0
2016-06-09,90900,91600,90300,90400,137620,2458436.0,27195083.0
2016-06-10,90700,91700,90500,91600,102367,2491070.0,27195083.0
2016-06-13,91600,93100,91200,91800,143818,2496509.0,27195083.0
2016-06-14,92300,92800,90800,90900,124510,2472033.0,27195083.0
2016-06-15,90900,91600,90400,91100,93044,2477472.0,27195083.0
2016-06-16,91100,91400,90500,91200,96323,2480192.0,27195083.0
2016-06-17,91500,92900,91300,92300,151308,2510106.0,27195083.0
2016-06-20,92900,93600,92400,92700,111362,2520984.0,27195083.0
2016-06-21,92800,92800,91300,91900,131899,2499228.0,27195083.0
2016-06-22,91400,93700,91300,92500,137633,2515545.0,27195083.0
2016-06-23,92000,93500,91500,93000,96695,2529143.0,27195083.0
2016-06-24,93500,93500,87900,88800,237739,2414923.0,27195083.0
2016-06-27,88400,89800,87500,89100,92281,2423082.0,27195083.0
2016-06-28,88100,89800,88000,89500,82590,2433960.0,27195083.0
2016-06-29,90000,90600,89600,89900,66781,2444838.0,27195083.0
2016-06-30,90300,90600,89000,89100,90086,2423082.0,27195083.0
2016-07-01,89300,89400,88000,88500,138823,2406765.0,27195083.0
2016-07-04,88600,88900,87600,88000,158603,2393167.0,27195083.0
2016-07-05,88100,88300,87500,87600,91538,2382289.0,27195083.0
2016-07-06,87600,87600,84000,84000,263543,2284387.0,27195083.0
2016-07-07,84600,85300,83800,84000,127072,2284387.0,27195083.0
2016-07-08,83900,84500,82000,82500,153473,2243594.0,27195083.0
2016-07-11,83000,84900,82900,84300,104513,2292545.0,27195083.0
2016-07-12,84300,85300,83800,85200,91287,2317021.0,27195083.0
2016-07-13,85200,86600,85100,86300,107897,2346936.0,27195083.0
2016-07-14,86100,86100,84900,85300,95700,2319741.0,27195083.0
2016-07-15,85900,86800,84800,85700,185443,2330619.0,27195083.0
2016-07-18,85700,85900,85000,85700,84365,2330619.0,27195083.0
2016-07-19,85300,85900,84500,85800,90936,2333338.0,27195083.0
2016-07-20,85800,85900,84900,85200,57424,2317021.0,27195083.0
2016-07-21,85200,86300,85000,85200,106238,2317021.0,27195083.0
2016-07-22,85000,86600,84800,86400,101989,2349655.0,27195083.0
2016-07-25,86500,90000,86500,89900,341950,2444838.0,27195083.0
2016-07-26,89300,90700,88700,89400,161270,2431240.0,27195083.0
2016-07-27,89400,90400,88700,88900,124635,2417643.0,27195083.0
2016-07-28,89200,90800,86600,87300,251084,2374131.0,27195083.0
2016-07-29,87100,87200,85200,85900,269465,2336058.0,27195083.0
2016-08-01,85900,87000,84600,85200,182239,2317021.0,27195083.0
2016-08-02,85000,85000,83200,83400,213322,2268070.0,27195083.0
2016-08-03,83100,83400,82000,83000,158350,2257192.0,27195083.0
2016-08-04,83100,83600,82500,83100,101351,2259911.0,27195083.0
2016-08-05,82900,85300,82800,84900,135371,2308863.0,27195083.0
2016-08-08,85400,85400,84300,84700,67319,2303424.0,27195083.0
2016-08-09,84700,85900,84500,84800,77089,2306143.0,27195083.0
2016-08-10,84700,85200,84500,84500,65862,2297985.0,27195083.0
2016-08-11,84500,85000,83600,83600,88934,2273509.0,27195083.0
2016-08-12,83800,85400,83800,85300,108432,2319741.0,27195083.0
2016-08-16,86100,86700,85700,86300,111177,2346936.0,27195083.0
2016-08-17,86300,86600,85700,86500,65056,2352375.0,27195083.0
2016-08-18,86900,87100,85800,86400,68452,2349655.0,27195083.0
2016-08-19,86400,86400,84900,85200,57612,2317021.0,27195083.0
2016-08-22,85300,85300,83400,83700,69778,2276228.0,27195083.0
2016-08-23,83700,84200,83200,83400,59892,2268070.0,27195083.0
2016-08-24,83500,87500,83500,87000,171561,2365972.0,27195083.0
2016-08-25,87500,89700,86600,89600,356575,2436679.0,27195083.0
2016-08-26,89700,90100,88400,89700,102026,2439399.0,27195083.0
2016-08-29,89600,89600,87900,87900,75222,2390448.0,27195083.0
2016-08-30,87900,92700,87900,92000,267965,2501948.0,27195083.0
2016-08-31,92100,92900,90300,91000,157391,2474753.0,27195083.0
2016-09-01,91300,91400,89500,90200,78432,2452996.0,27195083.0
2016-09-02,90700,92200,87900,88800,125251,2414923.0,27195083.0
2016-09-05,89400,91400,88800,91200,103896,2480192.0,27195083.0
2016-09-06,91400,91800,90600,91800,75309,2496509.0,27195083.0
2016-09-07,91900,95000,91500,94700,307341,2575374.0,27195083.0
2016-09-08,95000,96500,93600,96200,244685,2616167.0,27195083.0
2016-09-09,96000,96000,94000,94400,109068,2567216.0,27195083.0
2016-09-12,92700,95400,92500,93200,106828,2534582.0,27195083.0
2016-09-13,94500,95000,91900,91900,96914,2499228.0,27195083.0
2016-09-19,91600,92700,90600,91900,65971,2499228.0,27195083.0
2016-09-20,91900,92000,90800,91500,64680,2488350.0,27195083.0
2016-09-21,91500,91800,89200,89800,159262,2442118.0,27195083.0
2016-09-22,90700,91700,89800,90300,92171,2455716.0,27195083.0
2016-09-23,91200,93300,90100,93100,122261,2531862.0,27195083.0
2016-09-26,92500,93000,90600,90900,86890,2472033.0,27195083.0
2016-09-27,90200,91000,89200,90400,85425,2458436.0,27195083.0
2016-09-28,90900,91500,89200,89200,101435,2425801.0,27195083.0
2016-09-29,89700,90200,88000,88400,146723,2404045.0,27195083.0
2016-09-30,87900,87900,86500,86600,131020,2355094.0,27195083.0
2016-10-04,86700,87600,85700,85900,124057,2336058.0,27195083.0
2016-10-05,85700,86800,84900,86800,67174,2360533.0,27195083.0
2016-10-06,86300,86800,85100,85100,113832,2314302.0,27195083.0
2016-10-07,85000,85800,83600,83700,135868,2276228.0,27195083.0
2016-10-10,84200,86200,83600,85600,96056,2327899.0,27195083.0
2016-10-11,86800,87500,85400,85600,120592,2327899.0,27195083.0
2016-10-12,85800,86900,85300,85800,71554,2333338.0,27195083.0
2016-10-13,86800,86800,84500,84500,67827,2297985.0,27195083.0
2016-10-14,84700,85400,84400,84900,59070,2308863.0,27195083.0
2016-10-17,85800,87300,85400,86000,103955,2338777.0,27195083.0
2016-10-18,86000,86900,85800,86400,53921,2349655.0,27195083.0
2016-10-19,86500,86800,84300,84400,77995,2295265.0,27195083.0
2016-10-20,84600,85200,83300,83500,80894,2270789.0,27195083.0
2016-10-21,83300,84900,83200,84900,93266,2308863.0,27195083.0
2016-10-24,84800,84800,83600,84400,45078,2295265.0,27195083.0
2016-10-25,84500,85700,84400,85700,73497,2330619.0,27195083.0
2016-10-26,85400,85400,83800,84200,70026,2289826.0,27195083.0
2016-10-27,83800,84500,82600,84500,114311,2297985.0,27195083.0
2016-10-28,84200,84500,83200,83500,65257,2270789.0,27195083.0
2016-10-31,83000,83300,78500,78700,339527,2140253.0,27195083.0
2016-11-01,78000,79400,76000,76900,231449,2091302.0,27195083.0
2016-11-02,76200,76900,75000,75300,149985,2047790.0,27195083.0
2016-11-03,75000,76400,74600,75200,123879,2045070.0,27195083.0
2016-11-04,75700,75800,74100,74500,127837,2026034.0,27195083.0
2016-11-07,75500,75600,74400,75600,87414,2055948.0,27195083.0
2016-11-08,76400,78600,75800,78000,168296,2121216.0,27195083.0
2016-11-09,78100,79200,72500,74600,255223,2028753.0,27195083.0
2016-11-10,75500,75500,70400,71000,395801,1930851.0,27195083.0
2016-11-11,70400,71600,70400,70800,190774,1925412.0,27195083.0
2016-11-14,70900,72400,70800,71400,93903,1941729.0,27195083.0
2016-11-15,71800,73000,70600,72600,126957,1974363.0,27195083.0
2016-11-16,72800,73500,72200,72800,76972,1979802.0,27195083.0
2016-11-17,72200,73000,72000,72500,63098,1971644.0,27195083.0
2016-11-18,72700,73000,71600,72300,84714,1966205.0,27195083.0
2016-11-21,72400,72400,71100,71900,80960,1955326.0,27195083.0
2016-11-22,71500,72100,70600,70800,73567,1925412.0,27195083.0
2016-11-23,70700,71500,70200,70800,95440,1925412.0,27195083.0
2016-11-24,70800,71300,69500,69800,101775,1898217.0,27195083.0
2016-11-25,69900,70700,69300,70600,40876,1919973.0,27195083.0
2016-11-28,70600,70600,69100,69300,87822,1884619.0,27195083.0
2016-11-29,69200,69700,68300,69500,73588,1890058.0,27195083.0
2016-11-30,69100,69400,68000,68800,118495,1871022.0,27195083.0
2016-12-01,68800,69800,68200,69200,56495,1881900.0,27195083.0
2016-12-02,68900,71300,68900,70100,74896,1906375.0,27195083.0
2016-12-05,69900,70000,68000,68300,80894,1857424.0,27195083.0
2016-12-06,68400,69100,68200,68900,87750,1873741.0,27195083.0
2016-12-07,68900,69200,67700,68200,84316,1854705.0,27195083.0
2016-12-08,68800,72900,68600,72900,242455,1982522.0,27195083.0
2016-12-09,72600,73700,72200,73200,86654,1990680.0,27195083.0
2016-12-12,73200,73800,72700,73500,76154,1998839.0,27195083.0
2016-12-13,73800,73900,72500,73800,76025,2006997.0,27195083.0
2016-12-14,74300,74300,72500,72600,67357,1974363.0,27195083.0
2016-12-15,72300,73600,72200,73200,50436,1990680.0,27195083.0
2016-12-16,73100,73400,71600,73400,107603,1996119.0,27195083.0
2016-12-19,72900,73000,71600,71900,99844,1955326.0,27195083.0
2016-12-20,71800,72300,71700,71800,70766,1952607.0,27195083.0
2016-12-21,72000,72700,71800,72000,54425,1958046.0,27195083.0
2016-12-22,72000,72400,71000,71400,83683,1941729.0,27195083.0
2016-12-23,71200,74000,71200,73500,159089,1998839.0,27195083.0
2016-12-26,73500,75100,73000,73000,123738,1985241.0,27195083.0
2016-12-27,72700,73700,72600,73400,61705,1996119.0,27195083.0
2016-12-28,72700,73600,72700,72800,70651,1979802.0,27195083.0
2016-12-29,72300,73900,72100,73000,65731,1985241.0,27195083.0
2017-01-02,73100,74500,73000,74200,125808,2017875.0,27195083.0
2017-01-03,75100,78600,74000,78000,299328,2121216.0,27195083.0
2017-01-04,78200,79200,77600,78000,296557,2121216.0,27195083.0
2017-01-05,78300,78400,76600,76800,218475,2088582.0,27195083.0
2017-01-06,76800,76800,75200,75500,183734,2053229.0,27195083.0
2017-01-09,76000,76300,74100,74900,157992,2036912.0,27195083.0
2017-01-10,74400,75500,74100,74100,127767,2015156.0,27195083.0
2017-01-11,74200,74500,73100,73700,132625,2004278.0,27195083.0
2017-01-12,73800,75400,73400,74200,216289,2017875.0,27195083.0
2017-01-13,74500,76700,74500,76300,132869,2074985.0,27195083.0
2017-01-16,76400,76600,74800,75300,102251,2047790.0,27195083.0
2017-01-17,75300,76300,74600,75700,74433,2058668.0,27195083.0
2017-01-18,76200,79900,75700,79900,374969,2172887.0,27195083.0
2017-01-19,79400,79900,77400,77900,186470,2118497.0,27195083.0
2017-01-20,77700,77900,76500,76600,93977,2083143.0,27195083.0
2017-01-23,76600,76900,75400,75400,102528,2050509.0,27195083.0
2017-01-24,75100,75700,71900,72600,246264,1974363.0,27195083.0
2017-01-25,72900,73300,71100,71400,118642,1941729.0,27195083.0
2017-01-26,71300,72200,69200,69300,297579,1884619.0,27195083.0
2017-01-31,68700,68700,64400,64600,619221,1756802.0,27195083.0
2017-02-01,64700,65300,64100,64500,261754,1754083.0,27195083.0
2017-02-02,64600,64700,61900,62200,446326,1691534.0,27195083.0
2017-02-03,62800,63700,61100,61500,406697,1672498.0,27195083.0
2017-02-06,61600,62000,60400,60600,325865,1648022.0,27195083.0
2017-02-07,60900,62200,60900,61500,275080,1672498.0,27195083.0
2017-02-08,61500,62200,61200,62200,198995,1691534.0,27195083.0
2017-02-09,62400,62600,61600,61900,151799,1683376.0,27195083.0
2017-02-10,62200,62800,61800,62300,123440,1694254.0,27195083.0
2017-02-13,62500,62800,62100,62800,86304,1707851.0,27195083.0
2017-02-14,63100,65500,63000,65500,390283,1781278.0,27195083.0
2017-02-15,66200,67100,65600,66700,311107,1813912.0,27195083.0
2017-02-16,66800,68300,65600,66100,277618,1797595.0,27195083.0
2017-02-17,66400,67000,64500,66800,172909,1816632.0,27195083.0
2017-02-20,66500,67000,65800,66400,98566,1805754.0,27195083.0
2017-02-21,66200,67500,66200,67400,162369,1832949.0,27195083.0
2017-02-22,67000,68100,66700,67800,118251,1843827.0,27195083.0
2017-02-23,67900,68300,67200,67800,139302,1843827.0,27195083.0
2017-02-24,67600,69300,67600,68700,149686,1868302.0,27195083.0
2017-02-27,68500,69100,67900,68700,105431,1868302.0,27195083.0
2017-02-28,69000,69300,66100,66900,248007,1819351.0,27195083.0
2017-03-02,66900,68000,66100,66100,200097,1797595.0,27195083.0
2017-03-03,66500,66500,63800,64300,186020,1748644.0,27195083.0
2017-03-06,64000,65300,63900,65100,130306,1770400.0,27195083.0
2017-03-07,65300,66600,65000,66400,111902,1805754.0,27195083.0
2017-03-08,67100,67400,65600,66400,109895,1805754.0,27195083.0
2017-03-09,66900,67100,65700,65700,106696,1786717.0,27195083.0
2017-03-10,66200,67000,65800,66400,70485,1805754.0,27195083.0
2017-03-13,66000,67100,66000,66800,80690,1816632.0,27195083.0
2017-03-14,67100,68000,66800,67400,116072,1832949.0,27195083.0
2017-03-15,67800,67900,66100,66200,137826,1800314.0,27195083.0
2017-03-16,66800,68300,66700,67800,136132,1843827.0,27195083.0
2017-03-17,68000,68300,67100,68300,110326,1857424.0,27195083.0
2017-03-20,68400,68800,67700,68100,91026,1851985.0,27195083.0
2017-03-21,68400,74700,68200,74400,736913,2023314.0,27195083.0
2017-03-22,73300,73800,70700,71200,396980,1936290.0,27195083.0
2017-03-23,71600,72400,70500,71700,154157,1949887.0,27195083.0
2017-03-24,71500,72600,71000,71400,158036,1941729.0,27195083.0
2017-03-27,71400,71500,69300,69600,200619,1892778.0,27195083.0
2017-03-28,69600,70000,68600,69000,137367,1876461.0,27195083.0
2017-03-29,69200,69900,68100,68400,144183,1860144.0,27195083.0
2017-03-30,68300,69000,66500,66900,200927,1819351.0,27195083.0
2017-03-31,67200,69200,67000,67900,132721,1846546.0,27195083.0
2017-04-03,68300,68600,66600,67300,91268,1830229.0,27195083.0
2017-04-04,67100,67100,66000,66200,143918,1800314.0,27195083.0
2017-04-05,66200,66400,64300,64600,231706,1756802.0,27195083.0
2017-04-06,64600,65000,63400,63600,169012,1729607.0,27195083.0
2017-04-07,63300,64500,63300,63900,144093,1737766.0,27195083.0
2017-04-10,63800,65000,63700,64200,130151,1745924.0,27195083.0
2017-04-11,64100,65000,64000,64300,148374,1748644.0,27195083.0
2017-04-12,64600,65300,63500,63500,215960,1726888.0,27195083.0
2017-04-13,63900,64300,63100,63200,125777,1718729.0,27195083.0
2017-04-14,63200,63600,63000,63200,75533,1718729.0,27195083.0
2017-04-17,63200,63600,62700,63100,97491,1716010.0,27195083.0
2017-04-18,63500,63500,61500,61900,254866,1683376.0,27195083.0
2017-04-19,61700,61800,60500,60800,216731,1653461.0,27195083.0
2017-04-20,61200,62900,61100,62900,237843,1710571.0,27195083.0
2017-04-21,62500,62700,61400,61800,223087,1680656.0,27195083.0
2017-04-24,61700,62800,61500,62600,122066,1702412.0,27195083.0
2017-04-25,62700,64300,62700,64100,253039,1743205.0,27195083.0
2017-04-26,64300,65600,64300,65500,257641,1781278.0,27195083.0
2017-04-27,65100,65700,63800,65100,375592,1770400.0,27195083.0
2017-04-28,64600,65000,64000,64900,290816,1764961.0,27195083.0
2017-05-02,64200,65900,64200,65100,180071,1770400.0,27195083.0
2017-05-04,65000,65900,64700,65000,143589,1767680.0,27195083.0
2017-05-08,65200,66000,64700,65800,135500,1789436.0,27195083.0
2017-05-10,66100,67900,65700,67000,247944,1822071.0,27195083.0
2017-05-11,67100,67500,66400,67300,135696,1830229.0,27195083.0
2017-05-12,67600,67800,66700,67400,94861,1832949.0,27195083.0
2017-05-15,67300,67400,66500,66700,70418,1813912.0,27195083.0
2017-05-16,67300,68800,67000,68300,170297,1857424.0,27195083.0
2017-05-17,68300,68400,66600,67900,166466,1846546.0,27195083.0
2017-05-18,67400,69600,67100,69300,298779,1884619.0,27195083.0
2017-05-19,69300,70000,67700,69100,259538,1879180.0,27195083.0
2017-05-22,69200,69700,68400,68500,145844,1862863.0,27195083.0
2017-05-23,68200,69600,68200,69100,152580,1879180.0,27195083.0
2017-05-24,69200,69400,68600,68900,93394,1873741.0,27195083.0
2017-05-25,69300,72000,69100,71500,430194,1944448.0,27195083.0
2017-05-26,71600,71700,70300,71600,276806,1947168.0,27195083.0
2017-05-29,71600,71600,70400,70400,143383,1914534.0,27195083.0
2017-05-30,70700,71400,69800,71200,217600,1936290.0,27195083.0
2017-05-31,70800,71200,69000,69000,396103,1876461.0,27195083.0
2017-06-01,69000,69800,68500,69500,151288,1890058.0,27195083.0
2017-06-02,69300,69300,68000,68200,214147,1854705.0,27195083.0
2017-06-05,68400,69200,67400,68200,187936,1854705.0,27195083.0
2017-06-07,67600,67800,66500,66600,326814,1811193.0,27195083.0
2017-06-08,66600,67300,66500,66700,185982,1813912.0,27195083.0
2017-06-09,67000,67400,66700,67000,252616,1822071.0,27195083.0
2017-06-12,67000,67700,66400,67000,129106,1822071.0,27195083.0
2017-06-13,67100,68700,66900,68500,160546,1862863.0,27195083.0
2017-06-14,68600,73100,68600,72000,803395,1958046.0,27195083.0
2017-06-15,72000,72300,70300,70800,356591,1925412.0,27195083.0
2017-06-16,71000,71500,70100,71100,215147,1933570.0,27195083.0
2017-06-19,71200,72600,70100,72500,250875,1971644.0,27195083.0
2017-06-20,72700,74900,72200,73100,443222,1987961.0,27195083.0
2017-06-21,73700,74300,71100,71700,274116,1949887.0,27195083.0
2017-06-22,71800,74000,71700,73800,257302,2006997.0,27195083.0
2017-06-23,74000,74600,73200,73800,229372,2006997.0,27195083.0
2017-06-26,73000,73700,71600,73300,198265,1993400.0,27195083.0
2017-06-27,73700,73700,70600,70600,364937,1919973.0,27195083.0
2017-06-28,70400,71000,69200,70100,198132,1906375.0,27195083.0
2017-06-29,70300,70800,69600,70400,134651,1914534.0,27195083.0
2017-06-30,69700,70800,69700,69800,108230,1898217.0,27195083.0
2017-07-03,69300,70300,68200,70200,173263,1909095.0,27195083.0
2017-07-04,69800,70200,68200,68700,179347,1868302.0,27195083.0
2017-07-05,68800,69200,68300,69000,99371,1876461.0,27195083.0
2017-07-06,68900,69200,67600,68200,183043,1854705.0,27195083.0
2017-07-07,67700,67700,65400,65700,330196,1786717.0,27195083.0
2017-07-10,65700,65700,64400,64700,140262,1759522.0,27195083.0
2017-07-11,64900,65800,64900,65200,96584,1773119.0,27195083.0
2017-07-12,65200,66900,65200,65600,129321,1783997.0,27195083.0
2017-07-13,65700,65800,64700,65000,179425,1767680.0,27195083.0
2017-07-14,65600,66800,64900,66500,114229,1808473.0,27195083.0
2017-07-17,67100,67100,65900,67000,128857,1822071.0,27195083.0
2017-07-18,67000,68100,66800,67400,127603,1832949.0,27195083.0
2017-07-19,67500,68400,67200,68200,113243,1854705.0,27195083.0
2017-07-20,68200,68300,67200,67600,117028,1838388.0,27195083.0
2017-07-21,67600,68000,66800,67000,97909,1822071.0,27195083.0
2017-07-24,67200,67300,66200,67200,61878,1827510.0,27195083.0
2017-07-25,67300,68200,67100,68100,115510,1851985.0,27195083.0
2017-07-26,68400,68700,67500,68500,128615,1862863.0,27195083.0
2017-07-27,68700,69100,66700,68800,186424,1871022.0,27195083.0
2017-07-28,68300,71200,68000,70700,395128,1922692.0,27195083.0
2017-07-31,70400,71400,68500,69000,175534,1876461.0,27195083.0
2017-08-01,68600,71600,68600,71400,199099,1941729.0,27195083.0
2017-08-02,71200,72100,70500,71600,195147,1947168.0,27195083.0
2017-08-03,71200,72200,70600,71800,224969,1952607.0,27195083.0
2017-08-04,71900,75200,71900,74800,502071,2034192.0,27195083.0
2017-08-07,74900,76200,74100,75100,267718,2042351.0,27195083.0
2017-08-08,75200,75200,72400,74700,349056,2031473.0,27195083.0
2017-08-09,73900,76900,73700,76000,276699,2066826.0,27195083.0
2017-08-10,75300,78000,75300,76100,309323,2069546.0,27195083.0
2017-08-11,75100,76700,74800,75900,164121,2064107.0,27195083.0
2017-08-14,75900,77400,74300,77000,167980,2094021.0,27195083.0
2017-08-16,77100,77200,73800,74200,280792,2017875.0,27195083.0
2017-08-17,74300,75400,73700,74700,197923,2031473.0,27195083.0
2017-08-18,73700,75300,72900,74400,161293,2023314.0,27195083.0
2017-08-21,74700,76500,74200,75000,206120,2039631.0,27195083.0
2017-08-22,75000,75400,73300,73700,123124,2004278.0,27195083.0
2017-08-23,73800,74400,73200,73900,113849,2009717.0,27195083.0
2017-08-24,73900,74600,73200,74000,95707,2012436.0,27195083.0
2017-08-25,74100,74500,73200,74000,83497,2012436.0,27195083.0
2017-08-28,74000,74200,72600,73400,103197,1996119.0,27195083.0
2017-08-29,73100,74800,72700,73100,133025,1987961.0,27195083.0
2017-08-30,72300,72300,69300,71500,407349,1944448.0,27195083.0
2017-08-31,71500,71500,69600,70000,222514,1903656.0,27195083.0
2017-09-01,70300,71300,70000,71000,148398,1930851.0,27195083.0
2017-09-04,69100,70800,69100,70100,102383,1906375.0,27195083.0
2017-09-05,70200,71100,69300,69700,128493,1895497.0,27195083.0
2017-09-06,70200,70200,67400,67600,211287,1838388.0,27195083.0
2017-09-07,68000,68800,66200,66300,198774,1803034.0,27195083.0
2017-09-08,66300,66300,61200,61600,742237,1675217.0,27195083.0
2017-09-11,61000,62300,60500,61100,317005,1661620.0,27195083.0
2017-09-12,61400,61800,60500,61300,281368,1667059.0,27195083.0
2017-09-13,61500,62200,60400,60800,241780,1653461.0,27195083.0
2017-09-14,60800,61400,59100,59500,266543,1618107.0,27195083.0
2017-09-15,59500,62300,59500,62300,336226,1694254.0,27195083.0
2017-09-18,61500,62300,61200,61700,109722,1677937.0,27195083.0
2017-09-19,62000,63900,61400,63000,220376,1713290.0,27195083.0
2017-09-20,63100,63700,62600,62700,108817,1705132.0,27195083.0
2017-09-21,62300,62700,61200,62000,142065,1686095.0,27195083.0
2017-09-22,61700,62900,60700,62500,109126,1699693.0,27195083.0
2017-09-25,63000,63100,60500,60600,181040,1648022.0,27195083.0
2017-09-26,60600,65300,60500,65200,326166,1773119.0,27195083.0
2017-09-27,65300,67400,64400,66600,234765,1811193.0,27195083.0
2017-09-28,66300,66300,63100,63900,330006,1737766.0,27195083.0
2017-09-29,64000,65300,63600,65300,300670,1775839.0,27195083.0
2017-10-10,64600,64600,62300,63400,270139,1724168.0,27195083.0
2017-10-11,63300,64300,63300,64000,172825,1740485.0,27195083.0
