웅진에너지(103130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-25,18566,18566,17891,18169,440780,152809.0,66728722.0
2013-10-28,18288,18367,17852,17931,467547,150807.0,66728722.0
2013-10-29,17614,18962,17296,17812,1671900,149806.0,66728722.0
2013-10-30,17891,18129,16860,17495,688841,147137.0,66728722.0
2013-10-31,17534,17693,17019,17098,502704,143800.0,66728722.0
2013-11-01,17257,17257,16741,17257,326961,145135.0,66728722.0
2013-11-04,17376,17376,16900,16940,365371,142466.0,66728722.0
2013-11-05,16900,17058,16344,16583,482366,139463.0,66728722.0
2013-11-06,16582,16582,15987,16107,615078,135459.0,66728722.0
2013-11-07,16106,16106,15273,15313,941051,128786.0,66728722.0
2013-11-08,15075,15511,14480,15353,643919,129120.0,66728722.0
2013-11-11,15233,15273,14242,14242,617940,119778.0,66728722.0
2013-11-12,14123,16344,14123,16345,3802022,137461.0,66728722.0
2013-11-13,16344,16503,15670,15948,1818022,134125.0,66728722.0
2013-11-14,16027,16066,14718,15472,965763,130121.0,66728722.0
2013-11-15,15471,17257,15392,16503,2420867,138796.0,66728722.0
2013-11-18,16661,17376,16027,16107,962391,135459.0,66728722.0
2013-11-19,16146,17019,15709,16305,999228,137128.0,66728722.0
2013-11-20,16304,16860,16185,16583,560442,139463.0,66728722.0
2013-11-21,16939,16939,16146,16226,415494,136460.0,66728722.0
2013-11-22,15947,16423,15868,16424,329926,138128.0,66728722.0
2013-11-25,16344,17019,16185,16583,560409,139463.0,66728722.0
2013-11-26,16701,16860,16185,16741,511802,140798.0,66728722.0
2013-11-27,16741,16820,16463,16741,403133,140798.0,66728722.0
2013-11-28,16741,16820,16304,16821,514882,141465.0,66728722.0
2013-11-29,17217,17217,16542,16821,285303,141465.0,66728722.0
2013-12-02,16582,16701,16423,16662,251009,140130.0,66728722.0
2013-12-03,16582,16661,15630,15988,472385,134458.0,66728722.0
2013-12-04,15987,16146,15630,15631,242214,131456.0,66728722.0
2013-12-05,15471,15828,15075,15631,457312,131456.0,66728722.0
2013-12-06,15630,16265,15392,15631,390154,131456.0,66728722.0
2013-12-09,15749,16066,15035,15035,312664,126451.0,66728722.0
2013-12-10,15075,15392,14797,15313,310094,128786.0,66728722.0
2013-12-11,15194,15908,14995,15115,1134815,127118.0,66728722.0
2013-12-12,15075,16979,15075,15750,2047834,132457.0,66728722.0
2013-12-13,15908,15908,15075,15313,569893,128786.0,66728722.0
2013-12-16,15273,15273,14876,14916,366912,125450.0,66728722.0
2013-12-17,15352,15352,14757,14797,232186,124449.0,66728722.0
2013-12-18,14837,15075,14519,14639,304761,123114.0,66728722.0
2013-12-19,14995,15035,14519,14837,191836,124783.0,66728722.0
2013-12-20,14916,16423,14599,15115,2009457,127118.0,66728722.0
2013-12-23,14995,15154,14718,15035,425393,126451.0,66728722.0
2013-12-24,14995,15313,14916,14996,278046,126117.0,66728722.0
2013-12-26,15471,15590,14757,14877,474094,125116.0,66728722.0
2013-12-27,14916,15352,14797,15234,469235,128119.0,66728722.0
2013-12-30,15908,15908,15313,15313,292428,128786.0,66728722.0
2014-01-02,15670,15709,15154,15273,285010,128453.0,66728722.0
2014-01-03,15471,16661,15392,15869,2297457,133457.0,66728722.0
2014-01-06,15987,16106,15749,15948,473461,134125.0,66728722.0
2014-01-07,16106,16106,15670,15829,303251,133124.0,66728722.0
2014-01-08,15828,16106,15670,16107,491511,135459.0,66728722.0
2014-01-09,16265,16741,16066,16107,779273,135459.0,66728722.0
2014-01-10,16384,16463,15987,16226,427912,136460.0,66728722.0
2014-01-13,16225,16423,15987,16384,261224,137795.0,66728722.0
2014-01-14,16463,16503,16027,16067,357751,135126.0,66728722.0
2014-01-15,16265,16265,15868,16146,313250,135793.0,66728722.0
2014-01-16,16304,17138,16146,16860,1258173,141799.0,66728722.0
2014-01-17,17058,18962,16979,17693,2499787,148805.0,66728722.0
2014-01-20,17852,18526,17058,17892,1039047,150473.0,66728722.0
2014-01-21,17733,18367,17574,18050,767839,151808.0,66728722.0
2014-01-22,18209,18209,17812,18090,479255,152141.0,66728722.0
2014-01-23,18090,18407,17455,17495,547381,147137.0,66728722.0
2014-01-24,17534,17534,16741,17098,508865,143800.0,66728722.0
2014-01-27,16503,17058,16344,16979,570672,142799.0,66728722.0
2014-01-28,16780,17971,16661,17376,828717,146136.0,66728722.0
2014-01-29,17415,17852,17217,17376,303143,146136.0,66728722.0
2014-02-03,17217,17336,16979,17098,380774,143800.0,66728722.0
2014-02-04,16741,16939,16265,16345,512294,137461.0,66728722.0
2014-02-05,16344,16741,16066,16345,326810,137461.0,66728722.0
2014-02-06,16384,16503,16304,16503,250493,138796.0,66728722.0
2014-02-07,16622,17455,16503,16900,426102,142132.0,66728722.0
2014-02-10,16939,16939,16423,16702,343050,140464.0,66728722.0
2014-02-11,16701,16939,16503,16741,351119,140798.0,66728722.0
2014-02-12,17177,17693,16900,17416,966271,146470.0,66728722.0
2014-02-13,17534,18566,17455,17535,785933,147470.0,66728722.0
2014-02-14,17574,17772,16939,17217,475791,144801.0,66728722.0
2014-02-17,17296,17772,17257,17455,359401,146803.0,66728722.0
2014-02-18,17455,17495,16979,17138,324652,144134.0,66728722.0
2014-02-19,17177,17336,16820,17257,230350,145135.0,66728722.0
2014-02-20,17296,17574,17098,17098,210033,143800.0,66728722.0
2014-02-21,17296,17296,16900,17059,283932,143467.0,66728722.0
2014-02-24,17058,17058,16661,16821,295012,141465.0,66728722.0
2014-02-25,16979,17455,16860,17376,499014,146136.0,66728722.0
2014-02-26,17376,17376,16900,17217,264971,144801.0,66728722.0
2014-02-27,17376,18645,17257,17693,1437954,148805.0,66728722.0
2014-02-28,17931,17971,17296,17376,484827,146136.0,66728722.0
2014-03-03,17415,17772,16979,17336,399502,145802.0,66728722.0
2014-03-04,17296,17812,17138,17654,461419,148471.0,66728722.0
2014-03-05,17891,18328,17812,17852,549042,150140.0,66728722.0
2014-03-06,18090,18209,17733,18090,503334,152141.0,66728722.0
2014-03-07,18129,18328,17891,18328,437427,154143.0,66728722.0
2014-03-10,18486,19319,18209,18646,1063902,156812.0,66728722.0
2014-03-11,18645,18804,18248,18606,431289,156479.0,66728722.0
2014-03-12,18685,18685,17931,17931,449169,150807.0,66728722.0
2014-03-13,18209,18209,17058,17376,895150,146136.0,66728722.0
2014-03-14,17058,17891,16939,17654,387209,148471.0,66728722.0
2014-03-17,17693,17812,17138,17376,332171,146136.0,66728722.0
2014-03-18,17653,17772,17455,17614,266873,148138.0,66728722.0
2014-03-19,17693,17772,17455,17654,195461,148471.0,66728722.0
2014-03-20,17772,17852,17098,17138,744597,144134.0,66728722.0
2014-03-21,17217,17534,16939,17297,370920,145469.0,66728722.0
2014-03-24,17495,17534,17217,17416,230682,146470.0,66728722.0
2014-03-25,17455,17455,17098,17257,232462,145135.0,66728722.0
2014-03-26,17138,17336,16900,17138,292498,144134.0,66728722.0
2014-03-27,17138,17415,16939,17138,251989,144134.0,66728722.0
2014-03-28,17019,17534,17019,17376,319868,146136.0,66728722.0
2014-03-31,17336,17733,17138,17297,334441,145469.0,66728722.0
2014-04-01,17495,17931,17376,17931,534815,150807.0,66728722.0
2014-04-02,17931,18169,17614,17892,399645,150473.0,66728722.0
2014-04-03,17772,18010,17733,17892,201691,150473.0,66728722.0
2014-04-04,17733,18209,17653,18169,377526,152809.0,66728722.0
2014-04-07,17971,18129,17614,17654,298020,148471.0,66728722.0
2014-04-08,17574,17614,17257,17535,190741,147470.0,66728722.0
2014-04-09,17415,17653,17296,17455,213913,146803.0,66728722.0
2014-04-10,17614,17614,17336,17336,131961,145802.0,66728722.0
2014-04-11,17336,17653,17138,17455,248570,146803.0,66728722.0
2014-04-14,17495,17574,17058,17297,278439,145469.0,66728722.0
2014-04-15,17296,17653,16900,17654,494355,148471.0,66728722.0
2014-04-16,18328,18685,17257,17376,1144587,146136.0,66728722.0
2014-04-17,17574,17574,17217,17574,291768,147804.0,66728722.0
2014-04-18,17733,17891,17415,17773,356330,149472.0,66728722.0
2014-04-21,17653,18090,17653,17773,175490,149472.0,66728722.0
2014-04-22,17852,17852,17455,17535,255270,147470.0,66728722.0
2014-04-23,17495,17772,17336,17336,228449,145802.0,66728722.0
2014-04-24,17534,17574,17177,17178,291498,144468.0,66728722.0
2014-04-25,17177,17376,17138,17257,272015,145135.0,66728722.0
2014-04-28,17098,17733,17019,17733,349802,149139.0,66728722.0
2014-04-29,17614,17852,17376,17773,439113,149472.0,66728722.0
2014-04-30,17852,18486,17574,18487,985462,169404.0,72705733.0
2014-05-02,18486,18764,18169,18527,700191,169768.0,72705733.0
2014-05-07,18804,18804,18050,18527,588912,169768.0,72705733.0
2014-05-08,18566,18566,17772,18209,610982,166860.0,72705733.0
2014-05-09,17971,18288,17931,18209,221094,166860.0,72705733.0
2014-05-12,17971,17971,17217,17693,766244,162134.0,72705733.0
2014-05-13,17693,18050,17455,18011,322664,165042.0,72705733.0
2014-05-14,18050,18050,17772,17931,225749,164315.0,72705733.0
2014-05-15,18010,19676,18010,19439,2632232,178129.0,72705733.0
2014-05-16,19756,20034,18883,18884,1906602,173040.0,72705733.0
2014-05-19,19121,20232,18843,19994,1897605,183218.0,72705733.0
2014-05-20,20073,20232,19280,20232,948913,185400.0,72705733.0
2014-05-21,20034,20906,19994,20510,1162965,187944.0,72705733.0
2014-05-22,20867,22731,20510,21423,2666206,196305.0,72705733.0
2014-05-23,21422,22890,21025,22295,1777862,204303.0,72705733.0
2014-05-26,22453,22652,21779,22137,906076,202849.0,72705733.0
2014-05-27,22136,22731,21700,22533,709024,206484.0,72705733.0
2014-05-28,23168,23247,22136,22533,673849,206484.0,72705733.0
2014-05-29,22493,22533,21501,22176,921047,203213.0,72705733.0
2014-05-30,22493,22493,21025,21304,1220705,195215.0,72705733.0
2014-06-02,21343,22215,20311,21938,1072436,201031.0,72705733.0
2014-06-03,21422,21898,21144,21581,576583,197760.0,72705733.0
2014-06-05,21660,21739,20391,20589,660503,188671.0,72705733.0
2014-06-09,20391,20549,19081,19558,1194972,179220.0,72705733.0
2014-06-10,19557,20748,19399,20074,770399,183946.0,72705733.0
2014-06-11,20073,20589,19637,20391,684822,186854.0,72705733.0
2014-06-12,20391,20391,19637,20391,742627,186854.0,72705733.0
2014-06-13,19915,20351,19756,19756,578562,181037.0,72705733.0
2014-06-16,19716,19756,19002,19161,539924,175584.0,72705733.0
2014-06-17,19240,20272,19002,19875,648600,182128.0,72705733.0
2014-06-18,20311,20391,19478,19756,305877,181037.0,72705733.0
2014-06-19,19676,20272,19478,19994,424096,183218.0,72705733.0
2014-06-20,20034,20034,19319,19637,303667,179947.0,72705733.0
2014-06-23,19399,19637,18248,18804,417898,172313.0,72705733.0
2014-06-24,18328,19081,18328,18685,251360,171222.0,72705733.0
2014-06-25,18367,19002,18090,19003,407135,174130.0,72705733.0
2014-06-26,19002,19200,18566,19003,313055,174130.0,72705733.0
2014-06-27,18804,19002,18526,18923,229492,173403.0,72705733.0
2014-06-30,18843,19200,18447,19122,224103,175221.0,72705733.0
2014-07-01,19597,19597,18804,19201,243068,175948.0,72705733.0
2014-07-02,19280,19954,18804,19280,490495,176675.0,72705733.0
2014-07-03,19280,19716,19240,19518,286933,178856.0,72705733.0
2014-07-04,19676,20192,19438,20153,484076,184673.0,72705733.0
2014-07-07,20073,20946,19756,20312,716354,186127.0,72705733.0
2014-07-08,20034,20391,19756,20312,419286,186127.0,72705733.0
2014-07-09,20311,21025,19954,20391,513383,186854.0,72705733.0
2014-07-10,20192,20986,19835,20232,486914,185400.0,72705733.0
2014-07-11,20192,20430,19557,20232,482188,185400.0,72705733.0
2014-07-14,20311,20629,19716,20272,386278,185763.0,72705733.0
2014-07-15,20272,20629,20113,20589,394176,188671.0,72705733.0
2014-07-16,20946,21382,20589,20907,652637,191580.0,72705733.0
2014-07-17,20906,21224,20510,21065,359447,193034.0,72705733.0
2014-07-18,20708,21303,20708,21105,439326,193397.0,72705733.0
2014-07-21,21105,21263,20629,20946,327296,191943.0,72705733.0
2014-07-22,20946,20986,20311,20669,268885,189398.0,72705733.0
2014-07-23,20470,20946,20430,20827,355359,190853.0,72705733.0
2014-07-24,20946,20986,20430,20629,245802,189035.0,72705733.0
2014-07-25,20629,20986,19954,20788,361392,190489.0,72705733.0
2014-07-28,20946,20986,20391,20629,298554,189035.0,72705733.0
2014-07-29,20629,20748,19597,19836,385523,181764.0,72705733.0
2014-07-30,19597,19835,19042,19836,293979,181764.0,72705733.0
2014-07-31,19796,20153,19042,19836,222909,181764.0,72705733.0
2014-08-01,19399,20034,19280,19955,176591,182855.0,72705733.0
2014-08-04,19954,20034,19597,19994,141201,183218.0,72705733.0
2014-08-05,19994,19994,19637,19717,165168,180674.0,72705733.0
2014-08-06,19796,19796,18923,19717,234622,180674.0,72705733.0
2014-08-07,19716,19716,19081,19637,215377,179947.0,72705733.0
2014-08-08,19438,19438,18645,18884,351590,173040.0,72705733.0
2014-08-11,18843,18923,17852,17852,678753,163588.0,72705733.0
2014-08-12,17693,18288,17614,18209,347721,166860.0,72705733.0
2014-08-13,18169,18367,17614,18368,335312,168314.0,72705733.0
2014-08-14,18288,18367,17852,18249,288434,167223.0,72705733.0
2014-08-18,18090,18129,17455,18090,362790,165769.0,72705733.0
2014-08-19,18090,18090,17296,17654,407330,161770.0,72705733.0
2014-08-20,17455,17614,16780,16781,512866,153773.0,72705733.0
2014-08-21,16780,18209,16106,17535,779577,160680.0,72705733.0
2014-08-22,17534,19835,17455,19042,833441,174494.0,72705733.0
2014-08-25,19240,19240,16780,18646,558826,170858.0,72705733.0
2014-08-26,18447,18566,17693,18130,359682,166133.0,72705733.0
2014-08-27,18090,18526,17653,17852,760123,163588.0,72705733.0
2014-08-28,17455,18090,17455,17812,488963,163224.0,72705733.0
2014-08-29,17852,18129,17415,18090,282800,165769.0,72705733.0
2014-09-01,17812,18010,17296,17614,213780,161407.0,72705733.0
2014-09-02,17614,17812,17376,17574,154999,161043.0,72705733.0
2014-09-03,17574,17614,17058,17178,260768,157408.0,72705733.0
2014-09-04,17019,17495,16701,17297,231919,158498.0,72705733.0
2014-09-05,17098,17455,16741,17257,114987,158135.0,72705733.0
2014-09-11,17217,17772,17217,17654,112462,161770.0,72705733.0
2014-09-12,17693,17693,17177,17336,168451,158862.0,72705733.0
2014-09-15,17336,17336,16900,17059,150065,156317.0,72705733.0
2014-09-16,17376,17376,16741,16940,169623,155227.0,72705733.0
2014-09-17,16860,17455,16780,17297,217014,158498.0,72705733.0
2014-09-18,17574,17574,17098,17297,128392,158498.0,72705733.0
2014-09-19,17296,17534,17138,17336,133505,158862.0,72705733.0
2014-09-22,17415,17415,17058,17138,75256,157044.0,72705733.0
2014-09-23,17138,17138,16780,17019,144427,155954.0,72705733.0
2014-09-24,17019,17019,16661,17019,158151,155954.0,72705733.0
2014-09-25,17138,17217,16741,16940,104558,155227.0,72705733.0
2014-09-26,16900,16979,16661,16821,122491,154136.0,72705733.0
2014-09-29,16900,16900,15471,15750,638099,144321.0,72705733.0
2014-09-30,15392,16582,15313,16503,237622,151228.0,72705733.0
2014-10-01,16741,16741,15828,15829,197186,145048.0,72705733.0
2014-10-02,15392,16265,15392,15988,138603,146502.0,72705733.0
2014-10-06,16265,16384,15868,16107,124409,147593.0,72705733.0
2014-10-07,16542,16542,15987,16265,156193,149047.0,72705733.0
2014-10-08,16265,17336,15947,17019,303823,155954.0,72705733.0
2014-10-10,17098,17415,16622,17416,310105,159589.0,72705733.0
2014-10-13,17058,17415,16066,16979,257263,155590.0,72705733.0
2014-10-14,16661,16979,16185,16464,283022,150864.0,72705733.0
2014-10-15,16463,16820,16146,16821,306560,154136.0,72705733.0
2014-10-16,17098,17376,15749,15869,878161,145411.0,72705733.0
2014-10-17,15868,16146,13884,14282,1069087,130870.0,72705733.0
2014-10-20,14123,14281,13091,13092,1407337,119964.0,72705733.0
2014-10-21,12893,13051,11782,11981,1684250,109786.0,72705733.0
2014-10-22,12218,12496,11782,11981,1097382,109786.0,72705733.0
2014-10-23,11861,12258,10433,10751,2428476,98516.0,72705733.0
2014-10-24,10830,11782,10631,10910,2192402,99970.0,72705733.0
2014-10-27,10988,11584,10988,11306,807914,103606.0,72705733.0
2014-10-28,11306,11504,10631,10949,676143,100334.0,72705733.0
2014-10-29,11028,11266,10750,10989,588250,100697.0,72705733.0
2014-10-30,11187,11544,10790,10910,669554,99970.0,72705733.0
2014-10-31,11147,11187,10631,11148,362033,102152.0,72705733.0
2014-11-03,11226,11623,11187,11267,396354,103242.0,72705733.0
2014-11-04,11068,11425,10592,10830,464581,99243.0,72705733.0
2014-11-05,10830,11187,10830,11187,299643,102515.0,72705733.0
2014-11-06,11226,11346,10790,11029,246881,101061.0,72705733.0
2014-11-07,11068,11306,10988,11267,261772,103242.0,72705733.0
2014-11-10,11266,11385,11068,11306,226166,103606.0,72705733.0
2014-11-11,11147,11425,11107,11346,308947,103969.0,72705733.0
2014-11-12,11504,12060,11346,11822,1562909,108332.0,72705733.0
2014-11-13,12099,12377,11623,11862,950626,108695.0,72705733.0
2014-11-14,12020,12020,11504,11544,356669,105787.0,72705733.0
2014-11-17,11266,11941,11226,11663,490650,108756.0,73983578.0
2014-11-18,11623,11861,11346,11425,277712,106536.0,73983578.0
2014-11-19,11504,11504,11147,11227,324194,104687.0,73983578.0
2014-11-20,11266,11742,11147,11743,613763,109496.0,73983578.0
2014-11-21,11742,11782,11544,11703,264399,109126.0,73983578.0
2014-11-24,11703,12139,11703,12060,438498,112455.0,73983578.0
2014-11-25,12179,12218,11782,12060,356923,112455.0,73983578.0
2014-11-26,12139,13131,12099,12655,1104116,118004.0,73983578.0
2014-11-27,12694,12694,12139,12179,460953,113565.0,73983578.0
2014-11-28,12139,12139,11385,11743,611291,109496.0,73983578.0
2014-12-01,11782,11782,11147,11267,405134,105057.0,73983578.0
2014-12-02,11187,11425,11068,11346,254726,105797.0,73983578.0
2014-12-03,11226,11504,11147,11386,196870,106166.0,73983578.0
2014-12-04,11346,11584,11346,11465,148302,106906.0,73983578.0
2014-12-05,11544,11584,11306,11584,201795,108016.0,73983578.0
2014-12-08,11623,11623,11266,11544,274559,107646.0,73983578.0
2014-12-09,11465,11504,11306,11465,198235,106906.0,73983578.0
2014-12-10,11465,11465,11187,11386,202601,106166.0,73983578.0
2014-12-11,11147,11266,10949,11148,310981,103947.0,73983578.0
2014-12-12,11107,11107,10116,10791,308370,100618.0,73983578.0
2014-12-15,10790,10790,10195,10711,362793,99878.0,73983578.0
2014-12-16,10512,10552,10314,10553,224863,98398.0,73983578.0
2014-12-17,10433,10790,10235,10592,185105,98768.0,73983578.0
2014-12-18,10592,10750,10116,10553,214718,98398.0,73983578.0
2014-12-19,10512,10988,10314,10989,201490,102467.0,73983578.0
2014-12-22,10869,11068,10711,10989,115930,102467.0,73983578.0
2014-12-23,11028,11028,10552,10751,120439,100248.0,73983578.0
2014-12-24,10631,10869,10552,10711,277465,99878.0,73983578.0
2014-12-26,10631,10830,10274,10672,298343,99508.0,73983578.0
2014-12-29,10711,10711,10314,10434,171499,97288.0,73983578.0
2014-12-30,10473,10671,10314,10632,159514,99138.0,73983578.0
2015-01-02,10711,11465,10711,11425,335961,106536.0,73983578.0
2015-01-05,11544,11584,11028,11346,233597,105797.0,73983578.0
2015-01-06,11266,11306,10750,11029,258913,102837.0,73983578.0
2015-01-07,10869,11147,10711,11068,75651,103207.0,73983578.0
2015-01-08,11226,11465,11068,11386,156975,106166.0,73983578.0
2015-01-09,11465,11465,11266,11386,160735,106166.0,73983578.0
2015-01-12,11346,11346,10949,11108,132517,103577.0,73983578.0
2015-01-13,10988,11147,10869,11029,129688,102837.0,73983578.0
2015-01-14,11028,12099,11028,11624,1499300,108386.0,73983578.0
2015-01-15,11703,11703,11346,11544,295850,107646.0,73983578.0
2015-01-16,11544,11544,11107,11346,315214,105797.0,73983578.0
2015-01-19,11385,12060,11385,11862,556307,110605.0,73983578.0
2015-01-20,12020,12218,11623,11862,350943,110605.0,73983578.0
2015-01-21,11782,11822,11425,11743,242551,109496.0,73983578.0
2015-01-22,11822,12060,11584,11822,519234,110236.0,73983578.0
2015-01-23,11901,11980,11703,11901,256359,110975.0,73983578.0
2015-01-26,11822,12615,11504,12496,673249,116524.0,73983578.0
2015-01-27,12575,12734,12060,12457,880499,116154.0,73983578.0
2015-01-28,12179,12655,12099,12139,450624,113195.0,73983578.0
2015-01-29,12020,12734,11822,12457,693111,116154.0,73983578.0
2015-01-30,12536,12774,12337,12496,423228,116524.0,73983578.0
2015-02-02,12536,13051,12417,12536,776813,116894.0,73983578.0
2015-02-03,12615,12853,12298,12536,465726,116894.0,73983578.0
2015-02-04,12496,12813,12139,12457,557145,116154.0,73983578.0
2015-02-05,12456,12496,12060,12457,291623,116154.0,73983578.0
2015-02-06,12456,12536,12179,12457,198855,116154.0,73983578.0
2015-02-09,12456,12456,11107,11505,576139,107276.0,73983578.0
2015-02-10,11703,11901,11465,11703,190694,109126.0,73983578.0
2015-02-11,11861,12139,11584,12139,250847,113195.0,73983578.0
2015-02-12,12139,12218,11703,11862,157692,110605.0,73983578.0
2015-02-13,11861,12020,11663,11862,317832,110605.0,73983578.0
2015-02-16,12060,12099,11742,11981,125253,111715.0,73983578.0
2015-02-17,12179,12179,11742,11941,101437,111345.0,73983578.0
2015-02-23,11901,12060,11742,11941,132190,111345.0,73983578.0
2015-02-24,11901,11901,11504,11584,351045,108016.0,73983578.0
2015-02-25,11544,11901,11504,11743,261406,109496.0,73983578.0
2015-02-26,11861,11861,11663,11743,230847,109496.0,73983578.0
2015-02-27,11782,12298,11742,12179,670730,113565.0,73983578.0
2015-03-02,12417,14003,12377,14004,2811875,130581.0,73983578.0
2015-03-03,14757,15709,14321,15273,6274287,142418.0,73983578.0
2015-03-04,15233,16503,14519,14599,2847425,136130.0,73983578.0
2015-03-05,14440,15273,14361,14837,1237275,138349.0,73983578.0
2015-03-06,14876,16661,14757,15670,7169571,146118.0,73983578.0
2015-03-09,15313,16542,14995,15908,2289104,148337.0,73983578.0
2015-03-10,15987,15987,14757,14916,1395870,139089.0,73983578.0
2015-03-11,14599,15035,14480,14678,630061,136870.0,73983578.0
2015-03-12,14797,15035,13765,14083,1226761,131321.0,73983578.0
2015-03-13,14123,14519,14083,14321,761155,133540.0,73983578.0
2015-03-16,14083,14202,13607,13964,541940,130211.0,73983578.0
2015-03-17,14123,14599,13924,14242,732030,132801.0,73983578.0
2015-03-18,14162,14559,13805,14520,794695,135390.0,73983578.0
2015-03-19,14837,15194,14242,14401,1024612,134280.0,73983578.0
2015-03-20,14480,14480,13884,14083,876437,131321.0,73983578.0
2015-03-23,14083,14480,13964,14202,453185,132431.0,73983578.0
2015-03-24,14162,14559,14162,14480,368371,135020.0,73983578.0
2015-03-25,14519,14519,14043,14083,432414,131321.0,73983578.0
2015-03-26,14083,14083,13607,13766,487462,128362.0,73983578.0
2015-03-27,13805,13884,13210,13409,502040,125032.0,73983578.0
2015-03-30,13408,13726,13210,13647,366884,127252.0,73983578.0
2015-03-31,13765,13805,13448,13528,279872,126142.0,73983578.0
2015-04-01,13567,13607,13091,13171,369826,122813.0,73983578.0
2015-04-02,13250,13448,13091,13250,341630,123553.0,73983578.0
2015-04-03,13369,13488,13051,13488,462863,125772.0,73983578.0
2015-04-06,13527,13726,13131,13290,429528,123922.0,73983578.0
2015-04-07,13369,13527,13289,13488,312080,125772.0,73983578.0
2015-04-08,13488,13607,13329,13528,397288,126142.0,73983578.0
2015-04-09,13646,13686,13091,13250,535375,123553.0,73983578.0
2015-04-10,13408,13607,13210,13330,377466,124292.0,73983578.0
2015-04-13,13488,14043,13369,13766,900485,128362.0,73983578.0
2015-04-14,13765,14519,13527,13647,1515206,127252.0,73983578.0
2015-04-15,13646,14400,13646,14083,903065,131321.0,73983578.0
2015-04-16,14361,14440,13884,13964,611180,130211.0,73983578.0
2015-04-17,14162,14162,13646,13647,432732,127252.0,73983578.0
2015-04-20,13329,13646,13170,13528,581764,126142.0,73983578.0
2015-04-21,13567,13765,13448,13528,329343,126142.0,73983578.0
2015-04-22,13567,13646,12694,13250,627812,123553.0,73983578.0
2015-04-23,13289,13448,12853,13290,657203,123922.0,73983578.0
2015-04-24,13369,13408,12853,12933,390558,120593.0,73983578.0
2015-04-27,12813,13012,12456,12695,336851,118374.0,73983578.0
2015-04-28,12615,12813,12536,12615,247511,117634.0,73983578.0
2015-04-29,12734,12813,12417,12536,260071,116894.0,73983578.0
2015-04-30,12536,12536,12020,12060,395310,112455.0,73983578.0
2015-05-04,12139,12298,12060,12179,173653,113565.0,73983578.0
2015-05-06,12218,12337,11703,11743,335318,109496.0,73983578.0
2015-05-07,11861,11941,11346,11941,208586,111345.0,73983578.0
2015-05-08,12060,12417,11901,12258,217445,114305.0,73983578.0
2015-05-11,12417,12615,12298,12417,174536,115784.0,73983578.0
2015-05-12,12417,12496,11980,12258,158407,114305.0,73983578.0
2015-05-13,12853,12932,12258,12377,248534,115414.0,73983578.0
2015-05-14,12377,12575,11980,12219,348305,113935.0,73983578.0
2015-05-15,12377,12377,11941,12060,221047,112455.0,73983578.0
2015-05-18,12060,12179,11584,11822,282726,110236.0,73983578.0
2015-05-19,11861,11901,11584,11703,221799,109126.0,73983578.0
2015-05-20,11861,11901,11346,11346,536792,105797.0,73983578.0
2015-05-21,11346,11822,11346,11743,300425,109496.0,73983578.0
2015-05-22,11941,12179,11623,11822,483880,110236.0,73983578.0
2015-05-26,11901,12060,11703,11822,264097,110236.0,73983578.0
2015-05-27,11782,11782,11425,11505,265354,107276.0,73983578.0
2015-05-28,11544,11742,11504,11584,199571,108016.0,73983578.0
2015-05-29,11226,11544,11107,11465,572321,106906.0,73983578.0
2015-06-01,11584,11623,11187,11386,329444,106166.0,73983578.0
2015-06-02,11465,11504,10949,11148,407634,103947.0,73983578.0
2015-06-03,11147,11266,10830,11148,361989,103947.0,73983578.0
2015-06-04,11147,11226,10949,10989,248806,102467.0,73983578.0
2015-06-05,10909,11028,10592,10632,273533,99138.0,73983578.0
2015-06-08,10631,11028,10473,10949,185948,102097.0,73983578.0
2015-06-09,10988,11504,10988,11267,241537,105057.0,73983578.0
2015-06-10,11266,11346,10869,10989,310108,102467.0,73983578.0
2015-06-11,11068,11147,10830,10949,142646,102097.0,73983578.0
2015-06-12,11107,11226,10869,11029,210994,102837.0,73983578.0
2015-06-15,11028,11068,10711,10711,181489,99878.0,73983578.0
2015-06-16,10711,10909,10195,10354,279846,96549.0,73983578.0
2015-06-17,10592,10592,10235,10473,174183,97658.0,73983578.0
2015-06-18,10473,10592,10314,10354,168351,96549.0,73983578.0
2015-06-19,10393,10671,10274,10553,203429,98398.0,73983578.0
2015-06-22,10473,11584,10473,11029,724936,102837.0,73983578.0
2015-06-23,11068,11187,10869,11108,192515,103577.0,73983578.0
2015-06-24,11107,11584,11107,11306,323631,105427.0,73983578.0
2015-06-25,11226,11504,11187,11425,190640,106536.0,73983578.0
2015-06-26,11504,11504,11147,11148,149291,103947.0,73983578.0
2015-06-29,10869,11068,10354,10473,311416,97658.0,73983578.0
2015-06-30,10393,10631,10155,10592,398046,98768.0,73983578.0
2015-07-01,10512,10790,10473,10751,204827,100248.0,73983578.0
2015-07-02,10869,13964,10830,13964,5351450,130211.0,73983578.0
2015-07-03,15075,15273,13607,14123,5142126,131691.0,73983578.0
2015-07-06,13527,14876,13448,13449,2362844,125402.0,73983578.0
2015-07-07,13924,13924,12853,13131,1127950,122443.0,73983578.0
2015-07-08,13369,15233,12694,13607,4205982,126882.0,73983578.0
2015-07-09,13765,15313,13646,14678,5680003,136870.0,73983578.0
2015-07-10,14995,14995,14281,14559,1120443,135760.0,73983578.0
