신세계(004170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-02-05,176000,178000,171500,175500,53281,1727829.0,9845181.0
2015-02-06,174000,174500,169000,170000,57610,1673681.0,9845181.0
2015-02-09,168500,173500,166500,168500,27497,1658913.0,9845181.0
2015-02-10,169500,171500,167000,167500,16593,1649068.0,9845181.0
2015-02-11,169000,170000,166000,168500,29032,1658913.0,9845181.0
2015-02-12,171000,171000,163500,165000,46235,1624455.0,9845181.0
2015-02-13,164000,165000,161500,162500,53876,1599842.0,9845181.0
2015-02-16,162500,163000,160000,161000,36417,1585074.0,9845181.0
2015-02-17,161000,163000,160500,163000,15596,1604765.0,9845181.0
2015-02-23,163500,168000,163000,165500,32166,1629377.0,9845181.0
2015-02-24,165500,168000,163000,167500,90727,1649068.0,9845181.0
2015-02-25,168000,174500,168000,173500,72795,1708139.0,9845181.0
2015-02-26,173500,177000,172000,173000,74711,1703216.0,9845181.0
2015-02-27,173500,176000,169000,172500,39716,1698294.0,9845181.0
2015-03-02,172500,172500,169000,169500,35842,1668758.0,9845181.0
2015-03-03,170000,172000,168000,170000,54248,1673681.0,9845181.0
2015-03-04,169500,173000,169500,170500,39060,1678603.0,9845181.0
2015-03-05,170500,175000,169000,173500,35926,1708139.0,9845181.0
2015-03-06,173500,174500,170500,174000,29951,1713061.0,9845181.0
2015-03-09,173500,175000,172500,175000,28112,1722907.0,9845181.0
2015-03-10,174500,176000,171500,174000,29780,1713061.0,9845181.0
2015-03-11,172000,174000,169500,170500,40283,1678603.0,9845181.0
2015-03-12,170500,174500,170000,172500,46013,1698294.0,9845181.0
2015-03-13,174500,176500,173500,174000,32693,1713061.0,9845181.0
2015-03-16,175000,176500,171000,171500,27433,1688449.0,9845181.0
2015-03-17,171000,174000,170500,172500,38277,1698294.0,9845181.0
2015-03-18,171000,172000,166000,167500,74952,1649068.0,9845181.0
2015-03-19,168500,171000,167500,169000,41220,1663836.0,9845181.0
2015-03-20,170000,171000,167500,169500,19225,1668758.0,9845181.0
2015-03-23,171000,172500,169000,170000,24011,1673681.0,9845181.0
2015-03-24,171500,173500,170000,172000,34842,1693371.0,9845181.0
2015-03-25,171000,174000,170500,171000,28399,1683526.0,9845181.0
2015-03-26,171000,171500,167000,167500,44204,1649068.0,9845181.0
2015-03-27,167500,170500,167000,168500,23988,1658913.0,9845181.0
2015-03-30,169000,170500,166000,168000,31690,1653990.0,9845181.0
2015-03-31,168000,169000,166500,168500,24925,1658913.0,9845181.0
2015-04-01,168500,169000,167500,168000,28236,1653990.0,9845181.0
2015-04-02,168000,171500,167500,168000,42270,1653990.0,9845181.0
2015-04-03,168500,172500,168000,171500,27454,1688449.0,9845181.0
2015-04-06,171500,172000,169000,170000,15550,1673681.0,9845181.0
2015-04-07,170000,171000,168000,169000,17071,1663836.0,9845181.0
2015-04-08,169000,169500,167500,168000,21967,1653990.0,9845181.0
2015-04-09,169000,169000,164000,165500,38286,1629377.0,9845181.0
2015-04-10,165500,169000,165000,167500,45866,1649068.0,9845181.0
2015-04-13,170000,173000,168000,171000,52724,1683526.0,9845181.0
2015-04-14,171500,190000,171500,190000,238925,1870584.0,9845181.0
2015-04-15,190000,192500,183000,185000,128712,1821358.0,9845181.0
2015-04-16,185500,198000,184500,193000,200626,1900120.0,9845181.0
2015-04-17,193000,201500,192500,198000,115860,1949346.0,9845181.0
2015-04-20,193500,198000,191000,192000,76607,1890275.0,9845181.0
2015-04-21,196000,213000,194000,207500,254844,2042875.0,9845181.0
2015-04-22,207000,222000,206000,222000,207119,2185630.0,9845181.0
2015-04-23,222000,222000,210500,216000,74745,2126559.0,9845181.0
2015-04-24,215000,224000,205500,210500,115763,2072411.0,9845181.0
2015-04-27,209000,221000,205000,217500,95906,2141327.0,9845181.0
2015-04-28,217500,217500,208000,208000,78589,2047798.0,9845181.0
2015-04-29,208500,211000,197500,200000,110303,1969036.0,9845181.0
2015-04-30,199500,205000,197000,201500,66974,1983804.0,9845181.0
2015-05-04,203500,210500,203000,210000,43495,2067488.0,9845181.0
2015-05-06,212000,213500,202500,204000,54626,2008417.0,9845181.0
2015-05-07,206000,206000,197500,199500,57860,1964114.0,9845181.0
2015-05-08,201000,210500,199500,208500,54066,2052720.0,9845181.0
2015-05-11,210000,212000,206000,208000,42466,2047798.0,9845181.0
2015-05-12,210500,212000,202500,208500,48055,2052720.0,9845181.0
2015-05-13,214500,233000,212000,230000,185426,2264392.0,9845181.0
2015-05-14,230500,259500,229000,251500,297077,2476063.0,9845181.0
2015-05-15,260000,274000,246000,254000,274211,2500676.0,9845181.0
2015-05-18,254500,279500,253500,267000,186154,2628663.0,9845181.0
2015-05-19,262500,267000,254000,259000,136387,2549902.0,9845181.0
2015-05-20,258500,271000,249000,266500,111482,2623741.0,9845181.0
2015-05-21,270000,275000,260500,260500,61894,2564670.0,9845181.0
2015-05-22,260500,270000,255000,261000,73289,2569592.0,9845181.0
2015-05-26,262000,262000,247000,252000,78784,2480986.0,9845181.0
2015-05-27,249000,258000,242500,251000,72616,2471140.0,9845181.0
2015-05-28,249500,255000,248000,251000,77566,2471140.0,9845181.0
2015-05-29,256000,256000,243000,243000,76707,2392379.0,9845181.0
2015-06-01,243000,243000,234000,240000,65657,2362843.0,9845181.0
2015-06-02,237000,239000,229000,231500,107918,2279159.0,9845181.0
2015-06-03,231500,240000,227500,237500,78931,2338230.0,9845181.0
2015-06-04,238000,248000,231000,247000,77508,2431760.0,9845181.0
2015-06-05,247000,248000,230000,231500,92732,2279159.0,9845181.0
2015-06-08,227500,237000,223000,234000,83903,2303772.0,9845181.0
2015-06-09,232000,239500,229000,237000,59461,2333308.0,9845181.0
2015-06-10,237000,238500,229500,230500,43645,2269314.0,9845181.0
2015-06-11,232500,233500,229000,230000,39645,2264392.0,9845181.0
2015-06-12,230000,236000,229000,231500,55621,2279159.0,9845181.0
2015-06-15,229500,234500,224500,232000,55829,2284082.0,9845181.0
2015-06-16,229000,237000,225000,234500,84176,2308695.0,9845181.0
2015-06-17,234500,240500,231000,236500,57753,2328385.0,9845181.0
2015-06-18,239000,269500,239000,255000,154581,2510521.0,9845181.0
2015-06-19,255500,257500,249000,253000,73288,2490831.0,9845181.0
2015-06-22,260500,297500,256500,294500,239714,2899406.0,9845181.0
2015-06-23,286000,291000,279500,283000,168610,2786186.0,9845181.0
2015-06-24,283000,285000,270000,272500,152238,2682812.0,9845181.0
2015-06-25,272500,276500,267000,271500,114294,2672967.0,9845181.0
2015-06-26,271500,280500,268000,278500,131160,2741883.0,9845181.0
2015-06-29,270000,277500,268000,268000,69627,2638509.0,9845181.0
2015-06-30,266000,273500,265000,268000,61103,2638509.0,9845181.0
2015-07-01,268000,277000,268000,268500,88305,2643431.0,9845181.0
2015-07-02,272000,286500,268500,270000,119767,2658199.0,9845181.0
2015-07-03,271500,273500,262500,270500,70438,2663121.0,9845181.0
2015-07-06,272000,284000,268000,270000,101318,2658199.0,9845181.0
2015-07-07,273000,274500,257000,262000,126399,2579437.0,9845181.0
2015-07-08,263500,271500,251500,251500,103318,2476063.0,9845181.0
2015-07-09,251000,259500,250500,256500,81974,2525289.0,9845181.0
2015-07-10,263500,263500,232000,233500,222248,2298850.0,9845181.0
2015-07-13,205500,214000,199000,207500,904601,2042875.0,9845181.0
2015-07-14,211500,219000,208000,214500,335046,2111791.0,9845181.0
2015-07-15,216500,218000,212000,216500,196789,2131482.0,9845181.0
2015-07-16,216500,217000,210000,210500,137005,2072411.0,9845181.0
2015-07-17,212000,213500,208500,211000,74528,2077333.0,9845181.0
2015-07-20,209500,215500,209000,214500,82325,2111791.0,9845181.0
2015-07-21,215000,216000,208500,210000,62389,2067488.0,9845181.0
2015-07-22,210500,212000,208500,209000,76296,2057643.0,9845181.0
2015-07-23,209500,216000,208500,213500,68202,2101946.0,9845181.0
2015-07-24,213500,216500,211000,214000,59452,2106869.0,9845181.0
2015-07-27,210000,212500,207000,207000,59105,2037952.0,9845181.0
2015-07-28,206500,207000,196500,201000,142064,1978881.0,9845181.0
2015-07-29,201000,202000,197500,199500,78681,1964114.0,9845181.0
2015-07-30,200000,213500,199000,212500,91293,2092101.0,9845181.0
2015-07-31,212500,213500,205000,208000,108243,2047798.0,9845181.0
2015-08-03,211500,220000,211000,212500,144820,2092101.0,9845181.0
2015-08-04,216000,236000,216000,231500,212929,2279159.0,9845181.0
2015-08-05,240000,254500,239000,248000,271242,2441605.0,9845181.0
2015-08-06,251000,252500,234000,239500,202888,2357921.0,9845181.0
2015-08-07,239500,242000,232500,236000,110937,2323463.0,9845181.0
2015-08-10,230000,231000,223000,226500,140794,2229933.0,9845181.0
2015-08-11,228000,233500,225500,229500,108723,2259469.0,9845181.0
2015-08-12,226500,229000,216000,222000,129323,2185630.0,9845181.0
2015-08-13,222000,241500,222000,235000,135866,2313618.0,9845181.0
2015-08-17,238500,245000,237000,243000,69847,2392379.0,9845181.0
2015-08-18,244000,247000,236500,238500,49617,2348076.0,9845181.0
2015-08-19,234500,242000,231000,240000,72648,2362843.0,9845181.0
2015-08-20,239000,241500,229000,230000,41138,2264392.0,9845181.0
2015-08-21,222000,226000,219000,220500,82142,2170862.0,9845181.0
2015-08-24,216000,227000,216000,219500,70346,2161017.0,9845181.0
2015-08-25,223500,229500,217500,228000,47249,2244701.0,9845181.0
2015-08-26,228000,248000,224500,245000,82538,2412069.0,9845181.0
2015-08-27,245500,246000,237000,240500,87450,2367766.0,9845181.0
2015-08-28,242500,251000,238000,247500,77093,2436682.0,9845181.0
2015-08-31,245500,252500,244000,250500,75179,2466218.0,9845181.0
2015-09-01,248000,248500,240000,240000,46061,2362843.0,9845181.0
2015-09-02,238000,248500,231000,247000,43113,2431760.0,9845181.0
2015-09-03,251000,251500,245000,248000,50881,2441605.0,9845181.0
2015-09-04,246500,248500,234000,239000,54845,2352998.0,9845181.0
2015-09-07,236500,240000,231000,233000,27499,2293927.0,9845181.0
2015-09-08,233500,235000,226000,228500,37649,2249624.0,9845181.0
2015-09-09,234000,239000,233000,236000,48142,2323463.0,9845181.0
2015-09-10,235000,248000,234000,248000,52056,2441605.0,9845181.0
2015-09-11,246000,246000,239500,242000,51822,2382534.0,9845181.0
2015-09-14,243000,246500,236000,241000,50071,2372689.0,9845181.0
2015-09-15,243500,245000,239500,241000,25569,2372689.0,9845181.0
2015-09-16,240500,245500,236000,241500,53840,2377611.0,9845181.0
2015-09-17,241000,243500,234000,236500,50883,2328385.0,9845181.0
2015-09-18,238000,244500,234500,242500,39146,2387456.0,9845181.0
2015-09-21,239500,242000,235500,240500,29667,2367766.0,9845181.0
2015-09-22,242500,246500,240500,243000,42928,2392379.0,9845181.0
2015-09-23,240500,243000,233000,233000,53678,2293927.0,9845181.0
2015-09-24,236000,236500,229000,233500,42167,2298850.0,9845181.0
2015-09-25,233000,233000,227000,227500,37275,2239779.0,9845181.0
2015-09-30,225500,236500,225000,236500,73695,2328385.0,9845181.0
2015-10-01,236500,244500,236500,242000,65574,2382534.0,9845181.0
2015-10-02,241000,247000,240500,244000,55640,2402224.0,9845181.0
2015-10-05,246000,249000,245000,248000,43861,2441605.0,9845181.0
2015-10-06,249500,249500,238000,240000,49192,2362843.0,9845181.0
2015-10-07,241000,241000,232500,234000,47500,2303772.0,9845181.0
2015-10-08,234000,237500,229000,233500,50716,2298850.0,9845181.0
2015-10-12,233500,239500,233500,239500,40820,2357921.0,9845181.0
2015-10-13,237000,238500,227000,228500,79276,2249624.0,9845181.0
2015-10-14,229500,234500,228500,232500,44291,2289005.0,9845181.0
2015-10-15,232500,237000,229000,231500,41666,2279159.0,9845181.0
2015-10-16,236000,237000,231500,231500,31110,2279159.0,9845181.0
2015-10-19,234000,234500,231000,233000,18693,2293927.0,9845181.0
2015-10-20,233000,236500,232000,236000,31660,2323463.0,9845181.0
2015-10-21,235000,236000,230000,231000,43868,2274237.0,9845181.0
2015-10-22,230000,231000,219500,220000,72925,2165940.0,9845181.0
2015-10-23,223000,224500,218000,220500,56346,2170862.0,9845181.0
2015-10-26,222500,228500,221000,228500,56633,2249624.0,9845181.0
2015-10-27,230500,236500,228500,234500,46917,2308695.0,9845181.0
2015-10-28,234500,239000,230000,236500,51469,2328385.0,9845181.0
2015-10-29,236500,241000,235000,237500,47341,2338230.0,9845181.0
2015-10-30,236000,237000,229000,232500,50186,2289005.0,9845181.0
2015-11-02,231500,231500,224000,226500,46575,2229933.0,9845181.0
2015-11-03,227000,232500,226500,231500,54829,2279159.0,9845181.0
2015-11-04,233000,234500,228500,234500,43412,2308695.0,9845181.0
2015-11-05,234000,234000,229000,230000,26886,2264392.0,9845181.0
2015-11-06,226500,236000,226500,235000,48147,2313618.0,9845181.0
2015-11-09,231500,238500,228500,237500,40301,2338230.0,9845181.0
2015-11-10,237500,245000,237500,242000,68955,2382534.0,9845181.0
2015-11-11,242000,244000,232500,236000,79869,2323463.0,9845181.0
2015-11-12,235500,236000,222500,228000,95413,2244701.0,9845181.0
2015-11-13,230500,276500,230000,255500,585542,2515444.0,9845181.0
2015-11-16,278500,289000,259000,264500,926178,2604050.0,9845181.0
2015-11-17,265500,268500,246000,263500,339295,2594205.0,9845181.0
2015-11-18,260000,265500,250500,251500,129818,2476063.0,9845181.0
2015-11-19,254000,263500,254000,256500,148638,2525289.0,9845181.0
2015-11-20,256000,258000,253000,253000,54457,2490831.0,9845181.0
2015-11-23,256000,260000,252500,257500,74597,2535134.0,9845181.0
2015-11-24,260000,262500,254000,255500,54488,2515444.0,9845181.0
2015-11-25,255500,258000,247000,251000,68137,2471140.0,9845181.0
2015-11-26,252000,252500,245000,246000,69708,2421915.0,9845181.0
2015-11-27,247000,253500,245000,251500,55586,2476063.0,9845181.0
2015-11-30,250000,252000,246500,250500,54878,2466218.0,9845181.0
2015-12-01,250500,255000,248000,255000,41999,2510521.0,9845181.0
2015-12-02,254000,255000,249500,254500,47864,2505599.0,9845181.0
2015-12-03,253500,254000,245000,246000,60926,2421915.0,9845181.0
2015-12-04,243500,244000,240000,241000,45629,2372689.0,9845181.0
2015-12-07,241500,243000,236500,236500,51862,2328385.0,9845181.0
2015-12-08,236500,239500,235500,237000,32103,2333308.0,9845181.0
2015-12-09,235500,241500,233000,240500,55105,2367766.0,9845181.0
2015-12-10,241500,244000,238500,242500,55966,2387456.0,9845181.0
2015-12-11,241500,242000,233500,234000,50651,2303772.0,9845181.0
2015-12-14,229000,239500,226500,239000,70807,2352998.0,9845181.0
2015-12-15,237500,239500,235000,236000,22189,2323463.0,9845181.0
2015-12-16,237000,239500,235000,237000,38789,2333308.0,9845181.0
2015-12-17,240000,241000,237500,238000,17250,2343153.0,9845181.0
2015-12-18,239500,249000,235500,248000,88610,2441605.0,9845181.0
2015-12-21,249000,249500,244000,246000,22862,2421915.0,9845181.0
2015-12-22,244500,244500,240500,241500,23264,2377611.0,9845181.0
2015-12-23,243000,246500,240500,244500,24900,2407147.0,9845181.0
2015-12-24,244500,244500,240500,240500,19886,2367766.0,9845181.0
2015-12-28,240000,241000,235000,235500,20680,2318540.0,9845181.0
2015-12-29,235000,235500,230500,232500,31359,2289005.0,9845181.0
2015-12-30,235000,235000,228500,230000,42747,2264392.0,9845181.0
2016-01-04,228000,230000,221000,221000,44168,2175785.0,9845181.0
2016-01-05,221000,228000,221000,228000,33282,2244701.0,9845181.0
2016-01-06,225500,231000,225500,230500,29578,2269314.0,9845181.0
2016-01-07,230000,232000,222000,222500,25115,2190553.0,9845181.0
2016-01-08,222000,226500,217000,223000,42413,2195475.0,9845181.0
2016-01-11,220500,227500,220500,225000,24508,2215166.0,9845181.0
2016-01-12,227000,228500,224000,228000,35136,2244701.0,9845181.0
2016-01-13,227000,231500,224000,230500,37037,2269314.0,9845181.0
2016-01-14,227000,231000,225000,230000,34258,2264392.0,9845181.0
2016-01-15,231500,232500,222500,224000,30281,2205321.0,9845181.0
2016-01-18,219500,223500,217000,221500,44178,2180708.0,9845181.0
2016-01-19,221500,221500,205500,207000,98382,2037952.0,9845181.0
2016-01-20,205000,212500,200000,205500,76555,2023185.0,9845181.0
2016-01-21,208000,209500,202000,202500,47688,1993649.0,9845181.0
2016-01-22,206500,210500,205500,207000,47649,2037952.0,9845181.0
2016-01-25,207500,213000,207000,212500,31968,2092101.0,9845181.0
2016-01-26,209500,210000,203500,208000,35591,2047798.0,9845181.0
2016-01-27,208500,210500,206500,210000,43584,2067488.0,9845181.0
2016-01-28,210000,216500,206000,213500,33350,2101946.0,9845181.0
2016-01-29,214000,215500,205500,212500,80218,2092101.0,9845181.0
2016-02-01,212500,216000,208500,211500,37800,2082256.0,9845181.0
2016-02-02,210000,214000,209500,211500,24277,2082256.0,9845181.0
2016-02-03,210000,213000,209000,212500,28553,2092101.0,9845181.0
2016-02-04,212500,214500,211500,212500,36234,2092101.0,9845181.0
2016-02-05,211500,213000,210000,211500,28110,2082256.0,9845181.0
2016-02-11,204000,208000,200000,206500,29911,2033030.0,9845181.0
2016-02-12,205000,205000,199500,200000,34083,1969036.0,9845181.0
2016-02-15,202000,204000,200000,203000,24693,1998572.0,9845181.0
2016-02-16,202500,204000,201500,202500,26618,1993649.0,9845181.0
2016-02-17,203000,205000,201500,203000,26672,1998572.0,9845181.0
2016-02-18,204500,213000,204000,212000,46407,2087178.0,9845181.0
2016-02-19,212000,214500,211000,212000,16455,2087178.0,9845181.0
2016-02-22,212000,213000,209000,210000,19665,2067488.0,9845181.0
2016-02-23,212000,213000,208500,210500,28396,2072411.0,9845181.0
2016-02-24,210000,211500,204000,204500,25330,2013340.0,9845181.0
2016-02-25,205500,212000,205000,210000,49310,2067488.0,9845181.0
2016-02-26,207000,216000,207000,210000,61548,2067488.0,9845181.0
2016-02-29,210000,218500,210000,212500,54460,2092101.0,9845181.0
2016-03-02,216000,216000,209500,210000,65021,2067488.0,9845181.0
2016-03-03,210500,212500,209000,210000,49858,2067488.0,9845181.0
2016-03-04,208500,212500,208500,211500,29585,2082256.0,9845181.0
2016-03-07,212500,217000,211500,213500,40268,2101946.0,9845181.0
2016-03-08,215000,230500,214500,230500,140659,2269314.0,9845181.0
2016-03-09,232500,232500,220000,222500,114790,2190553.0,9845181.0
2016-03-10,222000,222000,216500,220000,83185,2165940.0,9845181.0
2016-03-11,219000,225000,217500,222000,49648,2185630.0,9845181.0
2016-03-14,223000,224000,216500,218500,48034,2151172.0,9845181.0
2016-03-15,217500,218500,213000,216000,42459,2126559.0,9845181.0
2016-03-16,216000,219000,213000,214500,43840,2111791.0,9845181.0
2016-03-17,215500,216000,210500,211000,84361,2077333.0,9845181.0
2016-03-18,212000,212000,207000,209000,75787,2057643.0,9845181.0
2016-03-21,209000,209500,203500,205000,105323,2018262.0,9845181.0
2016-03-22,205000,206500,202500,205000,71657,2018262.0,9845181.0
2016-03-23,205000,207000,204000,205000,42922,2018262.0,9845181.0
2016-03-24,206500,208500,205000,206000,45322,2028107.0,9845181.0
2016-03-25,206500,206500,204000,206500,30926,2033030.0,9845181.0
2016-03-28,206500,210500,206000,209000,47533,2057643.0,9845181.0
2016-03-29,208500,210500,206000,207500,40064,2042875.0,9845181.0
2016-03-30,208000,208500,205500,205500,32076,2023185.0,9845181.0
2016-03-31,206500,207000,202000,203000,61993,1998572.0,9845181.0
2016-04-01,204000,205500,202000,203000,52472,1998572.0,9845181.0
2016-04-04,203500,208500,203000,207500,56225,2042875.0,9845181.0
2016-04-05,206500,207500,203000,204500,53151,2013340.0,9845181.0
2016-04-06,204000,205500,202000,203000,62619,1998572.0,9845181.0
2016-04-07,203000,205000,202500,204000,25058,2008417.0,9845181.0
2016-04-08,203500,204000,200500,202000,37885,1988727.0,9845181.0
2016-04-11,202000,203000,199000,201000,39910,1978881.0,9845181.0
2016-04-12,200000,202500,200000,201000,24330,1978881.0,9845181.0
2016-04-14,201000,203000,199000,202000,64058,1988727.0,9845181.0
2016-04-15,200500,203000,200500,202500,26928,1993649.0,9845181.0
2016-04-18,202500,203500,200000,200500,43883,1973959.0,9845181.0
2016-04-19,201500,203500,200500,203000,39813,1998572.0,9845181.0
2016-04-20,203500,205000,201500,201500,44423,1983804.0,9845181.0
2016-04-21,202000,208000,202000,205000,77562,2018262.0,9845181.0
2016-04-22,205000,209500,205000,209000,38327,2057643.0,9845181.0
2016-04-25,208500,210500,205000,207000,35375,2037952.0,9845181.0
2016-04-26,206500,207500,204000,206000,16485,2028107.0,9845181.0
2016-04-27,207500,214000,206500,212500,89595,2092101.0,9845181.0
2016-04-28,212500,215000,209000,210000,49060,2067488.0,9845181.0
2016-04-29,209000,212000,207500,211500,761030,2082256.0,9845181.0
2016-05-02,211500,212500,206000,207500,32087,2042875.0,9845181.0
2016-05-03,207000,207000,203000,204000,77012,2008417.0,9845181.0
2016-05-04,203000,207500,203000,207000,35567,2037952.0,9845181.0
2016-05-09,208500,209000,205000,207000,40422,2037952.0,9845181.0
2016-05-10,205000,208000,204000,206000,38463,2028107.0,9845181.0
2016-05-11,207500,208500,205000,207000,31380,2037952.0,9845181.0
2016-05-12,207000,207000,203500,204000,29952,2008417.0,9845181.0
2016-05-13,204500,215500,204500,215500,113208,2121637.0,9845181.0
2016-05-16,213000,218000,208500,216000,84749,2126559.0,9845181.0
2016-05-17,216500,216500,209500,210000,39230,2067488.0,9845181.0
2016-05-18,210000,215500,207500,213000,76340,2097024.0,9845181.0
2016-05-19,216000,224000,215500,220000,147943,2165940.0,9845181.0
2016-05-20,221000,223000,218000,220000,66610,2165940.0,9845181.0
2016-05-23,219500,220000,212500,213500,54197,2101946.0,9845181.0
2016-05-24,214000,217500,211000,212000,46372,2087178.0,9845181.0
2016-05-25,213500,219000,212500,217000,42142,2136404.0,9845181.0
2016-05-26,217000,217500,209500,209500,56190,2062565.0,9845181.0
2016-05-27,211500,212000,205500,207000,77925,2037952.0,9845181.0
2016-05-30,207000,207500,203000,205000,51797,2018262.0,9845181.0
2016-05-31,204500,208000,204000,207500,64304,2042875.0,9845181.0
2016-06-01,206000,207000,203000,203500,60462,2003494.0,9845181.0
2016-06-02,204500,205500,203000,203000,43621,1998572.0,9845181.0
2016-06-03,203500,204500,202000,202500,52949,1993649.0,9845181.0
2016-06-07,202500,205500,202500,203500,34671,2003494.0,9845181.0
2016-06-08,204500,205500,203500,205000,30863,2018262.0,9845181.0
2016-06-09,206000,206000,203000,203500,45931,2003494.0,9845181.0
2016-06-10,204500,204500,202000,203000,38177,1998572.0,9845181.0
2016-06-13,202500,205000,201500,203000,47639,1998572.0,9845181.0
2016-06-14,203500,206000,202500,204000,42111,2008417.0,9845181.0
2016-06-15,205000,205000,201500,202000,32827,1988727.0,9845181.0
2016-06-16,202500,204000,200500,200500,35813,1973959.0,9845181.0
2016-06-17,202000,203000,196000,197500,50590,1944423.0,9845181.0
2016-06-20,198500,200000,197500,198000,33393,1949346.0,9845181.0
2016-06-21,198000,198000,193000,194000,60273,1909965.0,9845181.0
2016-06-22,193000,195000,191500,193000,55338,1900120.0,9845181.0
2016-06-23,193000,194000,191000,192500,34251,1895197.0,9845181.0
2016-06-24,193500,194000,183500,186000,75226,1831204.0,9845181.0
2016-06-27,182500,196500,182000,195000,79462,1919810.0,9845181.0
2016-06-28,192000,194000,189500,191000,35188,1880430.0,9845181.0
2016-06-29,191000,193500,191000,192500,25232,1895197.0,9845181.0
2016-06-30,193500,195000,191500,195000,26564,1919810.0,9845181.0
2016-07-01,193500,197000,191500,194500,48846,1914888.0,9845181.0
2016-07-04,195500,197000,193500,194500,39834,1914888.0,9845181.0
2016-07-05,195000,197000,194000,197000,25459,1939501.0,9845181.0
2016-07-06,197500,198000,191500,192000,31788,1890275.0,9845181.0
2016-07-07,192500,195000,189500,190000,42899,1870584.0,9845181.0
2016-07-08,191000,192500,188000,191000,28916,1880430.0,9845181.0
2016-07-11,191000,192500,189500,192500,26839,1895197.0,9845181.0
2016-07-12,193000,193000,191000,192000,18531,1890275.0,9845181.0
2016-07-13,192500,193500,188500,190000,59745,1870584.0,9845181.0
2016-07-14,190000,190500,188500,190500,26317,1875507.0,9845181.0
2016-07-15,191000,194000,190000,193000,39609,1900120.0,9845181.0
2016-07-18,192500,193500,190500,191500,24993,1885352.0,9845181.0
2016-07-19,190500,193000,190000,191500,17398,1885352.0,9845181.0
2016-07-20,192000,192000,189500,191500,14396,1885352.0,9845181.0
2016-07-21,190500,192000,190000,191000,18722,1880430.0,9845181.0
2016-07-22,190000,190500,189000,189500,27904,1865662.0,9845181.0
2016-07-25,190000,190500,187000,189500,32150,1865662.0,9845181.0
2016-07-26,189500,189500,187000,188000,30242,1850894.0,9845181.0
2016-07-27,188000,189000,187500,188500,26393,1855817.0,9845181.0
2016-07-28,188500,189000,186000,188000,29769,1850894.0,9845181.0
2016-07-29,188000,188000,180500,182000,118119,1791823.0,9845181.0
2016-08-01,182000,183000,179500,182500,45543,1796746.0,9845181.0
2016-08-02,181000,184000,181000,183000,27285,1801668.0,9845181.0
2016-08-03,181000,182000,180000,180500,21999,1777055.0,9845181.0
2016-08-04,181500,181500,179500,181500,26490,1786900.0,9845181.0
2016-08-05,182000,184000,180500,182000,24120,1791823.0,9845181.0
2016-08-08,181000,183000,180000,181500,21984,1786900.0,9845181.0
2016-08-09,181000,184500,180500,184000,29712,1811513.0,9845181.0
2016-08-10,182500,185000,182500,184000,19463,1811513.0,9845181.0
2016-08-11,183500,185500,182000,184500,27773,1816436.0,9845181.0
2016-08-12,185000,187500,184000,186000,35326,1831204.0,9845181.0
2016-08-16,187500,189000,186000,188500,39448,1855817.0,9845181.0
2016-08-17,188000,188500,185500,188500,31057,1855817.0,9845181.0
2016-08-18,189000,189000,185500,186000,20450,1831204.0,9845181.0
2016-08-19,184000,185000,180500,181500,43164,1786900.0,9845181.0
2016-08-22,181000,181000,178000,178500,43668,1757365.0,9845181.0
2016-08-23,179500,179500,175000,176500,53305,1737674.0,9845181.0
2016-08-24,176500,180000,175000,179000,59087,1762287.0,9845181.0
2016-08-25,179000,182000,178500,180500,36739,1777055.0,9845181.0
2016-08-26,184000,197500,184000,196500,238795,1934578.0,9845181.0
2016-08-29,195500,201000,194500,197500,109564,1944423.0,9845181.0
2016-08-30,197000,201000,192000,199500,90220,1964114.0,9845181.0
2016-08-31,196500,206000,196000,203500,96578,2003494.0,9845181.0
2016-09-01,203000,204500,198000,199500,53003,1964114.0,9845181.0
2016-09-02,199500,204500,197500,203500,46559,2003494.0,9845181.0
2016-09-05,203500,205000,202500,205000,37398,2018262.0,9845181.0
2016-09-06,205500,205500,199500,200000,48618,1969036.0,9845181.0
2016-09-07,199000,200500,197000,200500,42374,1973959.0,9845181.0
2016-09-08,199000,203500,196500,203500,47947,2003494.0,9845181.0
2016-09-09,203000,203000,195500,196500,45669,1934578.0,9845181.0
2016-09-12,196000,198000,193500,194000,29623,1909965.0,9845181.0
2016-09-13,195500,197000,190500,193000,40351,1900120.0,9845181.0
2016-09-19,191000,193500,186500,188500,55360,1855817.0,9845181.0
2016-09-20,188000,190000,185500,189500,47342,1865662.0,9845181.0
2016-09-21,188000,189500,185500,189500,31867,1865662.0,9845181.0
2016-09-22,188500,190000,186500,187000,45623,1841049.0,9845181.0
2016-09-23,188000,191000,187000,190000,27062,1870584.0,9845181.0
2016-09-26,191000,192000,186500,188000,27874,1850894.0,9845181.0
2016-09-27,187500,189000,185500,187000,33990,1841049.0,9845181.0
2016-09-28,187000,189500,186500,188000,24678,1850894.0,9845181.0
2016-09-29,189000,190000,186000,186000,47649,1831204.0,9845181.0
2016-09-30,184000,185000,180500,181500,49322,1786900.0,9845181.0
2016-10-04,184000,187500,184000,185500,44855,1826281.0,9845181.0
2016-10-05,184500,188500,183000,187500,31373,1845971.0,9845181.0
2016-10-06,186500,188000,185500,185500,24818,1826281.0,9845181.0
