동성코퍼레이션(102260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-22,5540,5550,5370,5380,108262,147553.0,27426202.0
2013-07-23,5420,5510,5400,5440,93919,149199.0,27426202.0
2013-07-24,5420,5510,5410,5450,104240,149473.0,27426202.0
2013-07-25,5450,5680,5450,5560,125652,152490.0,27426202.0
2013-07-26,5640,5640,5480,5610,55505,153861.0,27426202.0
2013-07-29,5550,5630,5440,5510,143618,151118.0,27426202.0
2013-07-30,5450,5500,5360,5430,94199,148924.0,27426202.0
2013-07-31,5390,5520,5390,5480,90921,150296.0,27426202.0
2013-08-01,5540,5540,5460,5510,100015,151118.0,27426202.0
2013-08-02,5540,5630,5460,5550,128690,152215.0,27426202.0
2013-08-05,5550,5590,5480,5590,147980,153312.0,27426202.0
2013-08-06,5560,5600,5470,5580,61260,153038.0,27426202.0
2013-08-07,5500,5550,5400,5400,74635,148101.0,27426202.0
2013-08-08,5310,5460,5300,5340,101682,146456.0,27426202.0
2013-08-09,5360,5530,5310,5500,144682,150844.0,27426202.0
2013-08-12,5490,5490,5350,5490,61144,150570.0,27426202.0
2013-08-13,5420,5500,5400,5440,88260,149199.0,27426202.0
2013-08-14,5480,5480,5340,5440,98282,149199.0,27426202.0
2013-08-16,5350,5500,5340,5490,76940,150570.0,27426202.0
2013-08-19,5490,5640,5400,5640,141936,154684.0,27426202.0
2013-08-20,5670,5730,5400,5590,169295,153312.0,27426202.0
2013-08-21,5590,5590,5230,5400,185502,148101.0,27426202.0
2013-08-22,5350,5350,5000,5170,130195,141793.0,27426202.0
2013-08-23,5180,5260,5100,5160,101737,141519.0,27426202.0
2013-08-26,5160,5250,5130,5170,109567,141793.0,27426202.0
2013-08-27,5180,5350,5150,5180,87181,142068.0,27426202.0
2013-08-28,5090,5160,4950,5090,98044,139599.0,27426202.0
2013-08-29,5040,5120,5030,5040,77467,138228.0,27426202.0
2013-08-30,5060,5150,5010,5110,39933,140148.0,27426202.0
2013-09-02,5080,5120,5020,5090,51840,139599.0,27426202.0
2013-09-03,5150,5240,5080,5180,70628,142068.0,27426202.0
2013-09-04,5190,5250,5100,5130,47570,140696.0,27426202.0
2013-09-05,5190,5290,5140,5290,78822,145085.0,27426202.0
2013-09-06,5260,5320,5230,5320,39675,145907.0,27426202.0
2013-09-09,5350,5350,5250,5320,50780,145907.0,27426202.0
2013-09-10,5330,5390,5260,5340,62271,146456.0,27426202.0
2013-09-11,5350,5580,5270,5540,138650,151941.0,27426202.0
2013-09-12,5640,5730,5560,5640,154612,154684.0,27426202.0
2013-09-13,5640,5640,5390,5520,104681,151393.0,27426202.0
2013-09-16,5570,5570,5370,5380,77789,147553.0,27426202.0
2013-09-17,5450,5450,5340,5430,21272,148924.0,27426202.0
2013-09-23,5400,5450,5270,5330,99720,146182.0,27426202.0
2013-09-24,5210,5350,5200,5310,83932,145633.0,27426202.0
2013-09-25,5340,5340,5140,5300,84690,145359.0,27426202.0
2013-09-26,5290,5300,5170,5240,38972,143713.0,27426202.0
2013-09-27,5240,5330,5170,5330,96893,146182.0,27426202.0
2013-09-30,5340,5340,5160,5260,64817,144262.0,27426202.0
2013-10-01,5180,5290,5120,5200,80780,142616.0,27426202.0
2013-10-02,5260,5320,5120,5210,120366,142891.0,27426202.0
2013-10-04,5220,5250,5120,5230,36353,143439.0,27426202.0
2013-10-07,5230,5260,5100,5200,56194,142616.0,27426202.0
2013-10-08,5120,5130,4995,5010,120513,137405.0,27426202.0
2013-10-10,4970,5130,4970,5100,127322,139874.0,27426202.0
2013-10-11,5060,5120,5030,5100,99820,139874.0,27426202.0
2013-10-14,5100,5180,5030,5080,66750,139325.0,27426202.0
2013-10-15,5100,5100,4990,5060,81511,138777.0,27426202.0
2013-10-16,4965,5060,4925,5000,127330,137131.0,27426202.0
2013-10-17,5000,5070,4965,5050,116327,138502.0,27426202.0
2013-10-18,5060,5640,5050,5630,546899,154410.0,27426202.0
2013-10-21,5700,5700,5440,5510,270977,151118.0,27426202.0
2013-10-22,5520,5580,5380,5460,174457,149747.0,27426202.0
2013-10-23,5450,5460,5290,5320,131728,145907.0,27426202.0
2013-10-24,5320,5450,5300,5440,77052,149199.0,27426202.0
2013-10-25,5410,5470,5350,5380,71587,147553.0,27426202.0
2013-10-28,5350,5410,5220,5370,113234,147279.0,27426202.0
2013-10-29,5430,5430,5270,5280,83960,144810.0,27426202.0
2013-10-30,5280,5310,5220,5270,110425,144536.0,27426202.0
2013-10-31,5260,5320,5120,5210,112200,142891.0,27426202.0
2013-11-01,5230,5230,5100,5170,77948,141793.0,27426202.0
2013-11-04,5240,5240,5130,5180,55926,142068.0,27426202.0
2013-11-05,5180,5230,5110,5200,46000,142616.0,27426202.0
2013-11-06,5200,5200,5100,5180,55592,142068.0,27426202.0
2013-11-07,5190,5190,5060,5150,40560,141245.0,27426202.0
2013-11-08,5080,5150,5040,5120,41029,140422.0,27426202.0
2013-11-11,5170,5170,4930,4995,113924,136994.0,27426202.0
2013-11-12,4885,5020,4885,5000,73146,137131.0,27426202.0
2013-11-13,4950,5070,4920,4975,48060,136445.0,27426202.0
2013-11-14,5030,5030,4885,5030,57821,137954.0,27426202.0
2013-11-15,4990,5100,4990,5100,58981,139874.0,27426202.0
2013-11-18,5190,5190,5030,5050,31022,138502.0,27426202.0
2013-11-19,4985,5090,4970,5010,35474,137405.0,27426202.0
2013-11-20,4900,5080,4900,5040,87559,138228.0,27426202.0
2013-11-21,5150,5250,5040,5090,129583,139599.0,27426202.0
2013-11-22,5060,5180,5010,5100,60136,139874.0,27426202.0
2013-11-25,5140,5180,5090,5100,62660,139874.0,27426202.0
2013-11-26,5100,5230,5100,5210,83528,142891.0,27426202.0
2013-11-27,5200,5420,5190,5370,160982,147279.0,27426202.0
2013-11-28,5400,5540,5390,5490,141253,150570.0,27426202.0
2013-11-29,5490,5580,5400,5510,127402,151118.0,27426202.0
2013-12-02,5530,5550,5400,5440,78521,149199.0,27426202.0
2013-12-03,5390,5480,5290,5480,96593,150296.0,27426202.0
2013-12-04,5400,5450,5350,5410,47474,148376.0,27426202.0
2013-12-05,5340,5450,5230,5410,81785,148376.0,27426202.0
2013-12-06,5410,5660,5330,5660,297519,155232.0,27426202.0
2013-12-09,5750,5930,5690,5750,614311,157701.0,27426202.0
2013-12-10,5800,5860,5690,5800,264306,159072.0,27426202.0
2013-12-11,5820,5940,5790,5800,347916,159072.0,27426202.0
2013-12-12,5740,5990,5660,5970,428056,163734.0,27426202.0
2013-12-13,5910,5960,5820,5880,191707,161266.0,27426202.0
2013-12-16,5940,6110,5880,6040,429427,165654.0,27426202.0
2013-12-17,6060,6060,5780,5920,336511,162363.0,27426202.0
2013-12-18,5840,5890,5430,5520,521244,151393.0,27426202.0
2013-12-19,5520,5560,5360,5450,359933,149473.0,27426202.0
2013-12-20,5500,5520,5420,5440,101612,149199.0,27426202.0
2013-12-23,5440,5550,5420,5450,199988,149473.0,27426202.0
2013-12-24,5440,5520,5380,5400,166286,148101.0,27426202.0
2013-12-26,5400,5440,5180,5250,293507,143988.0,27426202.0
2013-12-27,5290,5330,5110,5330,83181,146182.0,27426202.0
2013-12-30,5390,5500,5240,5280,211822,144810.0,27426202.0
2014-01-02,5280,5350,5220,5300,82859,145359.0,27426202.0
2014-01-03,5280,5410,5140,5410,156638,148376.0,27426202.0
2014-01-06,5420,5560,5370,5480,238240,150296.0,27426202.0
2014-01-07,5480,5540,5390,5450,137530,191212.0,35084706.0
2014-01-08,5440,5440,5160,5220,212101,183142.0,35084706.0
2014-01-09,5190,5310,5140,5230,138338,183493.0,35084706.0
2014-01-10,5210,5250,5040,5100,172347,178932.0,35084706.0
2014-01-13,5100,5210,5080,5090,118430,178581.0,35084706.0
2014-01-14,5080,5200,5070,5180,99967,181739.0,35084706.0
2014-01-15,5190,5190,5120,5140,57867,180335.0,35084706.0
2014-01-16,5130,5440,5110,5380,469360,188756.0,35084706.0
2014-01-17,5380,5480,5330,5480,222244,192264.0,35084706.0
2014-01-20,5510,5510,5400,5460,230547,191562.0,35084706.0
2014-01-21,5430,5630,5420,5460,296055,191562.0,35084706.0
2014-01-22,5430,5730,5430,5730,432240,201035.0,35084706.0
2014-01-23,5770,5910,5680,5870,693959,205947.0,35084706.0
2014-01-24,5880,5960,5790,5910,280468,207351.0,35084706.0
2014-01-27,5780,5950,5760,5890,313673,206649.0,35084706.0
2014-01-28,5900,5940,5600,5760,229013,202088.0,35084706.0
2014-01-29,5830,6000,5750,5990,320570,210157.0,35084706.0
2014-02-03,5990,6030,5910,5920,293090,207701.0,35084706.0
2014-02-04,5810,5870,5690,5800,216420,203491.0,35084706.0
2014-02-05,5790,5800,5640,5700,203334,199983.0,35084706.0
2014-02-06,5670,5750,5540,5600,281711,196474.0,35084706.0
2014-02-07,5700,5760,5590,5650,253595,198229.0,35084706.0
2014-02-10,5680,5800,5610,5800,261221,203491.0,35084706.0
2014-02-11,5900,5900,5700,5780,269250,202790.0,35084706.0
2014-02-12,5840,5840,5640,5700,188810,199983.0,35084706.0
2014-02-13,5660,5740,5610,5690,155109,199632.0,35084706.0
2014-02-14,5700,5810,5670,5750,161554,201737.0,35084706.0
2014-02-17,5760,5760,5660,5700,181119,199983.0,35084706.0
2014-02-18,5780,5800,5540,5630,307512,197527.0,35084706.0
2014-02-19,5620,5700,5530,5590,242021,196124.0,35084706.0
2014-02-20,5580,5590,5380,5380,303430,188756.0,35084706.0
2014-02-21,5380,5500,5360,5500,200866,192966.0,35084706.0
2014-02-24,5520,5650,5510,5520,239514,193668.0,35084706.0
2014-02-25,5550,5630,5500,5560,130731,195071.0,35084706.0
2014-02-26,5530,5530,5360,5450,340849,191212.0,35084706.0
2014-02-27,5450,5450,5270,5350,317067,187703.0,35084706.0
2014-02-28,5360,5370,5280,5360,85400,188054.0,35084706.0
2014-03-03,5300,5360,5170,5210,195337,182791.0,35084706.0
2014-03-04,5140,5300,5130,5300,155630,185949.0,35084706.0
2014-03-05,5300,5340,5250,5300,130523,185949.0,35084706.0
2014-03-06,5270,5400,5270,5310,133400,186300.0,35084706.0
2014-03-07,5350,5470,5320,5440,164167,190861.0,35084706.0
2014-03-10,5480,6040,5450,5830,1521625,204544.0,35084706.0
2014-03-11,5890,5960,5750,5920,745656,207701.0,35084706.0
2014-03-12,5860,5870,5650,5760,513459,202088.0,35084706.0
2014-03-13,5770,5950,5660,5800,796716,203491.0,35084706.0
2014-03-14,5660,5720,5570,5600,477362,196474.0,35084706.0
2014-03-17,5600,5760,5550,5680,288107,199281.0,35084706.0
2014-03-18,5820,5820,5700,5720,348909,200685.0,35084706.0
2014-03-19,5720,5750,5610,5650,268960,198229.0,35084706.0
2014-03-20,5610,5710,5550,5620,198862,197176.0,35084706.0
2014-03-21,5630,5870,5600,5790,534669,203140.0,35084706.0
2014-03-24,5830,5870,5710,5760,304012,202088.0,35084706.0
2014-03-25,5780,5780,5630,5680,235551,199281.0,35084706.0
2014-03-26,5670,5860,5590,5860,437630,205596.0,35084706.0
2014-03-27,5870,6210,5790,6070,1239603,212964.0,35084706.0
2014-03-28,6010,6150,5960,6050,443554,214161.0,35398579.0
2014-03-31,6060,6110,5770,5940,559120,210268.0,35398579.0
2014-04-01,5930,6060,5850,6030,313573,213453.0,35398579.0
2014-04-02,6080,6090,5990,6030,291030,213453.0,35398579.0
2014-04-03,6080,6320,6010,6150,827249,217701.0,35398579.0
2014-04-04,6150,6220,6020,6140,472358,217347.0,35398579.0
2014-04-07,6080,6160,5940,6030,309400,213453.0,35398579.0
2014-04-08,5970,6040,5880,6030,270271,213453.0,35398579.0
2014-04-09,6060,6280,6000,6260,534240,221595.0,35398579.0
2014-04-10,6350,6420,6260,6280,561921,222303.0,35398579.0
2014-04-11,6170,6410,6150,6350,340216,224781.0,35398579.0
2014-04-14,6340,6380,6210,6210,215945,219825.0,35398579.0
2014-04-15,6240,6330,6170,6220,199671,220179.0,35398579.0
2014-04-16,6220,6220,6050,6140,308309,217347.0,35398579.0
2014-04-17,6120,6180,6040,6160,186472,218055.0,35398579.0
2014-04-18,6170,6260,6090,6240,227865,222846.0,35712451.0
2014-04-21,6220,6280,6170,6240,109411,222846.0,35712451.0
2014-04-22,6200,6320,6170,6240,207788,222846.0,35712451.0
2014-04-23,6260,6280,6110,6170,210228,220346.0,35712451.0
2014-04-24,6140,6160,5900,5960,323904,212846.0,35712451.0
2014-04-25,5960,6060,5930,5990,153474,213918.0,35712451.0
2014-04-28,5940,5990,5800,5950,269042,212489.0,35712451.0
2014-04-29,5950,5970,5820,5950,121403,212489.0,35712451.0
2014-04-30,5950,5990,5780,5830,185205,209667.0,35963548.0
2014-05-02,5850,5920,5790,5890,180838,211825.0,35963548.0
2014-05-07,5890,5940,5700,5820,134711,209308.0,35963548.0
2014-05-08,5770,5860,5620,5810,171860,208948.0,35963548.0
2014-05-09,5770,5940,5740,5900,88509,212185.0,35963548.0
2014-05-12,5870,5990,5850,5900,170555,212185.0,35963548.0
2014-05-13,5900,5940,5870,5930,97690,213264.0,35963548.0
2014-05-14,5920,5960,5830,5900,148463,212185.0,35963548.0
2014-05-15,5920,5950,5810,5920,137371,212904.0,35963548.0
2014-05-16,6020,6260,5900,6120,486762,220097.0,35963548.0
2014-05-19,6150,6200,6030,6090,204223,219018.0,35963548.0
2014-05-20,6130,6140,5950,6050,194942,217579.0,35963548.0
2014-05-21,6060,6140,6010,6080,157228,218658.0,35963548.0
2014-05-22,6100,6160,5930,6030,242801,216860.0,35963548.0
2014-05-23,6060,6080,5970,6050,139120,217579.0,35963548.0
2014-05-26,6100,6310,6050,6240,478690,224413.0,35963548.0
2014-05-27,6290,6290,6160,6250,179580,224772.0,35963548.0
2014-05-28,6250,6480,6220,6480,754030,233044.0,35963548.0
2014-05-29,6500,6570,6440,6480,346310,233044.0,35963548.0
2014-05-30,6480,6850,6480,6800,926828,244552.0,35963548.0
2014-06-02,6870,6950,6750,6870,354043,247070.0,35963548.0
2014-06-03,6870,6930,6680,6870,309627,247070.0,35963548.0
2014-06-05,6920,6930,6780,6830,271250,245631.0,35963548.0
2014-06-09,6780,6840,6580,6640,301511,238798.0,35963548.0
2014-06-10,6650,6890,6610,6890,352177,247789.0,35963548.0
2014-06-11,6890,7090,6860,7040,365217,253183.0,35963548.0
2014-06-12,7050,7080,6980,7070,155211,254262.0,35963548.0
2014-06-13,7030,7030,6810,6920,299075,248868.0,35963548.0
2014-06-16,6920,7130,6850,7060,237950,253903.0,35963548.0
2014-06-17,7090,7100,6880,6900,186408,248148.0,35963548.0
2014-06-18,6890,6990,6760,6820,115915,245271.0,35963548.0
2014-06-19,6820,6850,6600,6820,263023,245271.0,35963548.0
2014-06-20,6820,6890,6740,6780,122501,243833.0,35963548.0
2014-06-23,6770,6890,6600,6700,129488,240956.0,35963548.0
2014-06-24,6700,6800,6580,6720,174822,241675.0,35963548.0
2014-06-25,6660,6720,6430,6530,292770,234842.0,35963548.0
2014-06-26,6560,6890,6560,6790,248677,244192.0,35963548.0
2014-06-27,6790,6800,6670,6740,86766,242394.0,35963548.0
2014-06-30,6740,6800,6700,6800,70896,244552.0,35963548.0
2014-07-01,6840,6840,6690,6770,157453,243473.0,35963548.0
2014-07-02,6790,7020,6790,7010,304236,252104.0,35963548.0
2014-07-03,7020,7070,6910,6960,139976,250306.0,35963548.0
2014-07-04,7020,7020,6780,6890,187416,247789.0,35963548.0
2014-07-07,6870,6920,6770,6910,108643,248508.0,35963548.0
2014-07-08,6900,7850,6850,7760,1491158,279077.0,35963548.0
2014-07-09,7850,7970,7720,7880,597696,283393.0,35963548.0
2014-07-10,7860,7970,7800,7870,397098,283033.0,35963548.0
2014-07-11,7820,7870,7640,7760,390229,279077.0,35963548.0
2014-07-14,7780,7810,7690,7760,193220,279077.0,35963548.0
2014-07-15,7800,7820,7690,7820,211593,281235.0,35963548.0
2014-07-16,7830,7880,7400,7550,346560,271525.0,35963548.0
2014-07-17,7550,7640,7480,7560,186432,271884.0,35963548.0
2014-07-18,7460,7650,7440,7630,221404,274402.0,35963548.0
2014-07-21,7850,7860,7480,7500,369725,269727.0,35963548.0
2014-07-22,7500,7690,7370,7510,331346,270086.0,35963548.0
2014-07-23,7570,7590,7250,7340,321134,263972.0,35963548.0
2014-07-24,7360,7400,7000,7060,411918,253903.0,35963548.0
2014-07-25,7130,7130,6830,7110,480656,255701.0,35963548.0
2014-07-28,7130,7140,6900,7050,216147,253543.0,35963548.0
2014-07-29,7000,7130,6600,6650,667844,239158.0,35963548.0
2014-07-30,6650,6860,6650,6810,172140,244912.0,35963548.0
2014-07-31,6850,6850,6150,6340,593733,228009.0,35963548.0
2014-08-01,6180,6460,6180,6370,269898,229088.0,35963548.0
2014-08-04,6350,6760,6350,6720,267527,241675.0,35963548.0
2014-08-05,6750,6990,6730,6870,406431,247070.0,35963548.0
2014-08-06,6880,6930,6770,6930,178602,249227.0,35963548.0
2014-08-07,6930,7310,6880,7150,545089,257139.0,35963548.0
2014-08-08,7120,7220,6940,6980,177556,251026.0,35963548.0
2014-08-11,6980,7070,6900,6980,134329,251026.0,35963548.0
2014-08-12,6980,7060,6780,7020,143377,252464.0,35963548.0
2014-08-13,7020,7190,6950,7080,239769,254622.0,35963548.0
2014-08-14,7090,7170,6990,7140,158614,256780.0,35963548.0
2014-08-18,7300,7360,7140,7260,466609,261095.0,35963548.0
2014-08-19,7450,7770,7400,7450,1078475,267928.0,35963548.0
2014-08-20,7540,7640,7400,7550,432806,271525.0,35963548.0
2014-08-21,7630,7640,7420,7420,283265,266850.0,35963548.0
2014-08-22,7580,7840,7500,7770,564433,279437.0,35963548.0
2014-08-25,7770,7810,7570,7710,340105,277279.0,35963548.0
2014-08-26,7710,7720,7230,7330,814797,263613.0,35963548.0
2014-08-27,7400,7480,7320,7340,215277,263972.0,35963548.0
2014-08-28,7390,7480,7160,7250,325788,260736.0,35963548.0
2014-08-29,7190,7430,7190,7380,185993,265411.0,35963548.0
2014-09-01,7390,7390,7030,7030,385440,252824.0,35963548.0
2014-09-02,7000,7060,6740,6930,303215,249227.0,35963548.0
2014-09-03,7050,7160,6930,7110,177267,256147.0,36026322.0
2014-09-04,7110,7300,7080,7270,221119,261911.0,36026322.0
2014-09-05,7220,7320,7120,7170,133000,258309.0,36026322.0
2014-09-11,7230,7280,7070,7190,123524,259029.0,36026322.0
2014-09-12,7200,7240,6960,7000,148910,252184.0,36026322.0
2014-09-15,7010,7100,6870,7100,175596,255787.0,36026322.0
2014-09-16,7130,7250,7050,7170,99899,258309.0,36026322.0
2014-09-17,7150,7170,6980,7050,175157,253986.0,36026322.0
2014-09-18,7050,7050,6950,6960,198251,250743.0,36026322.0
2014-09-19,6960,7410,6820,7220,693447,260110.0,36026322.0
2014-09-22,7210,7460,7210,7300,399176,262992.0,36026322.0
2014-09-23,7230,7440,7200,7280,338657,262272.0,36026322.0
2014-09-24,7290,7610,7150,7600,520210,273800.0,36026322.0
2014-09-25,7550,7610,7430,7490,184533,269837.0,36026322.0
2014-09-26,7370,7560,7350,7540,207700,271638.0,36026322.0
2014-09-29,7620,7730,7500,7650,345641,275601.0,36026322.0
2014-09-30,7550,7650,7370,7410,238929,268351.0,36214645.0
2014-10-01,7410,7440,7030,7140,346130,258573.0,36214645.0
2014-10-02,7020,7270,7000,7000,236324,253503.0,36214645.0
2014-10-06,6990,7060,6860,6900,189856,249881.0,36214645.0
2014-10-07,6870,7050,6760,6940,248420,251330.0,36214645.0
2014-10-08,6900,6960,6770,6870,174756,248795.0,36214645.0
2014-10-10,6900,7180,6820,7090,276157,256762.0,36214645.0
2014-10-13,6910,7030,6720,6720,185950,243362.0,36214645.0
2014-10-14,6580,7010,6580,6860,227921,248432.0,36214645.0
2014-10-15,6860,6980,6760,6770,92878,245173.0,36214645.0
2014-10-16,6690,6830,6620,6690,114095,242276.0,36214645.0
2014-10-17,6650,6740,6560,6630,126414,240103.0,36214645.0
2014-10-20,6640,7010,6610,6970,194716,252416.0,36214645.0
2014-10-21,6960,7050,6840,6870,154943,248795.0,36214645.0
2014-10-22,6870,7200,6820,7160,271452,259297.0,36214645.0
2014-10-23,7160,7300,7080,7290,270158,264005.0,36214645.0
2014-10-24,7290,7350,7240,7330,227293,265453.0,36214645.0
2014-10-27,7300,7330,7140,7230,99351,261832.0,36214645.0
2014-10-28,7150,7290,7150,7200,98919,260745.0,36214645.0
2014-10-29,7250,7350,7120,7250,136474,262556.0,36214645.0
2014-10-30,7270,7320,7070,7290,93845,264005.0,36214645.0
2014-10-31,7370,7370,7060,7060,120584,255675.0,36214645.0
2014-11-03,7130,7300,6960,7150,122813,258935.0,36214645.0
2014-11-04,7160,7240,7000,7030,88712,254589.0,36214645.0
2014-11-05,7020,7090,6870,6910,89898,250243.0,36214645.0
2014-11-06,6930,6940,6740,6750,110289,244449.0,36214645.0
2014-11-07,6720,7080,6720,7000,121023,253503.0,36214645.0
2014-11-10,7050,7160,6890,7030,88716,254589.0,36214645.0
2014-11-11,6990,7200,6930,7100,68991,257124.0,36214645.0
2014-11-12,7030,7320,7000,7140,220832,258573.0,36214645.0
2014-11-13,7120,7400,7120,7400,286202,267988.0,36214645.0
2014-11-14,7420,7500,7270,7360,132833,266540.0,36214645.0
2014-11-17,7370,7470,7240,7290,77019,264005.0,36214645.0
2014-11-18,7220,7380,7100,7210,113177,261108.0,36214645.0
2014-11-19,7270,7280,7100,7120,99581,257848.0,36214645.0
2014-11-20,7200,7200,7050,7070,67401,256038.0,36214645.0
2014-11-21,7170,7250,7100,7170,66738,259659.0,36214645.0
2014-11-24,7250,7250,7030,7030,78605,254589.0,36214645.0
2014-11-25,7060,7210,7050,7130,70569,258210.0,36214645.0
2014-11-26,7130,7390,7100,7350,167780,266178.0,36214645.0
2014-11-27,7450,7620,7370,7390,312122,267626.0,36214645.0
2014-11-28,7470,7510,7330,7400,117347,267988.0,36214645.0
2014-12-01,7460,7460,7170,7180,89833,260021.0,36214645.0
2014-12-02,7180,7360,7180,7300,114699,264367.0,36214645.0
2014-12-03,7300,7360,7170,7220,131068,261470.0,36214645.0
2014-12-04,7220,7390,7220,7340,100690,265815.0,36214645.0
2014-12-05,7340,7460,7280,7410,194647,268351.0,36214645.0
2014-12-08,7410,7490,7320,7320,94587,265091.0,36214645.0
2014-12-09,7300,7420,7180,7250,153346,262556.0,36214645.0
2014-12-10,7240,7550,7240,7550,382605,273421.0,36214645.0
2014-12-11,7550,7600,7340,7380,299224,267264.0,36214645.0
2014-12-12,7400,7470,7200,7380,210326,267264.0,36214645.0
2014-12-15,7380,7480,7340,7400,138023,267988.0,36214645.0
2014-12-16,7410,7530,7350,7490,148165,271248.0,36214645.0
2014-12-17,7540,7540,7230,7290,248233,264005.0,36214645.0
2014-12-18,7300,7400,6900,6990,281312,253140.0,36214645.0
2014-12-19,7020,7160,6800,7010,244773,253865.0,36214645.0
2014-12-22,7030,7120,6800,6870,237868,248795.0,36214645.0
2014-12-23,6840,6990,6840,6900,98228,249881.0,36214645.0
2014-12-24,6990,6990,6770,6870,160034,248795.0,36214645.0
2014-12-26,6850,6880,6750,6750,122704,244449.0,36214645.0
2014-12-29,6760,6830,6700,6700,68348,242638.0,36214645.0
2014-12-30,6720,6790,6650,6690,72437,242276.0,36214645.0
2015-01-02,6690,6750,6500,6510,164490,235757.0,36214645.0
2015-01-05,6560,6780,6530,6720,154011,243362.0,36214645.0
2015-01-06,6650,6850,6640,6820,170270,246984.0,36214645.0
2015-01-07,6770,6850,6710,6750,90016,244449.0,36214645.0
2015-01-08,6750,7020,6750,6850,239210,248070.0,36214645.0
2015-01-09,6880,6950,6750,6800,178266,246260.0,36214645.0
2015-01-12,6760,6850,6730,6830,101203,247346.0,36214645.0
2015-01-13,6850,6860,6660,6740,141935,244087.0,36214645.0
2015-01-14,6780,6780,6580,6680,187697,241914.0,36214645.0
2015-01-15,6680,6730,6570,6720,68749,243362.0,36214645.0
2015-01-16,6680,6720,6510,6640,118248,240465.0,36214645.0
2015-01-19,6660,6660,6470,6550,199007,237206.0,36214645.0
2015-01-20,6510,6930,6470,6930,408074,250967.0,36214645.0
2015-01-21,6850,6960,6820,6930,103254,250967.0,36214645.0
2015-01-22,6930,6980,6830,6890,57881,249519.0,36214645.0
2015-01-23,6900,7020,6810,6980,171091,252778.0,36214645.0
2015-01-26,6990,7060,6920,7050,127588,255313.0,36214645.0
2015-01-27,7060,7060,6920,6990,84664,253140.0,36214645.0
2015-01-28,6990,7410,6870,7400,588827,267988.0,36214645.0
2015-01-29,7360,7420,7250,7250,343879,262556.0,36214645.0
2015-01-30,7300,7410,7220,7310,184360,264729.0,36214645.0
2015-02-02,7300,7370,7190,7290,153852,264005.0,36214645.0
2015-02-03,7300,7340,7060,7130,259101,258210.0,36214645.0
2015-02-04,7190,7250,7150,7150,104456,258935.0,36214645.0
2015-02-05,7150,7220,7050,7080,120024,256400.0,36214645.0
2015-02-06,7100,7200,7000,7140,186287,258573.0,36214645.0
2015-02-09,7160,7200,7100,7140,136369,258573.0,36214645.0
2015-02-10,7150,7190,6980,7070,150123,256038.0,36214645.0
2015-02-11,7140,7230,7050,7220,144910,261470.0,36214645.0
2015-02-12,7220,7400,7150,7290,320512,264005.0,36214645.0
2015-02-13,7310,7390,7210,7310,212370,264729.0,36214645.0
2015-02-16,7360,7390,7240,7350,146271,266178.0,36214645.0
2015-02-17,7320,7380,7270,7330,126172,265453.0,36214645.0
2015-02-23,7330,7340,7220,7270,117266,263280.0,36214645.0
2015-02-24,7250,7300,7220,7240,74776,262194.0,36214645.0
2015-02-25,7240,7260,7160,7240,146791,262194.0,36214645.0
2015-02-26,7220,7300,7130,7250,165746,262556.0,36214645.0
2015-02-27,7220,7460,7220,7400,242495,267988.0,36214645.0
2015-03-02,7400,7400,7220,7290,147826,264005.0,36214645.0
2015-03-03,7370,7370,7270,7300,185132,264367.0,36214645.0
2015-03-04,7300,7450,7300,7450,158814,269799.0,36214645.0
2015-03-05,7500,7920,7450,7640,734034,276680.0,36214645.0
2015-03-06,7720,7760,7640,7730,326404,279939.0,36214645.0
2015-03-09,7720,8060,7720,7860,536952,284647.0,36214645.0
2015-03-10,7880,7950,7720,7850,252851,284285.0,36214645.0
2015-03-11,7910,8210,7800,8060,383553,291890.0,36214645.0
2015-03-12,8060,8150,7950,8120,276797,294063.0,36214645.0
2015-03-13,8190,8210,8070,8100,162437,293339.0,36214645.0
2015-03-16,8190,8190,7800,7980,347974,288993.0,36214645.0
2015-03-17,8050,8150,7940,8050,235357,291528.0,36214645.0
2015-03-18,8050,8150,7930,7930,147241,287182.0,36214645.0
2015-03-19,7890,8100,7730,7980,334816,288993.0,36214645.0
2015-03-20,8000,8160,7890,8130,219976,294425.0,36214645.0
2015-03-23,8130,8310,8120,8140,183925,294787.0,36214645.0
2015-03-24,8140,8220,7980,8130,238489,294425.0,36214645.0
2015-03-25,8130,8400,8100,8390,238326,303841.0,36214645.0
2015-03-26,8410,8650,8310,8480,260167,307100.0,36214645.0
2015-03-27,8500,8500,8290,8360,142475,302754.0,36214645.0
2015-03-30,8230,8450,8230,8360,156852,302754.0,36214645.0
2015-03-31,8370,8370,8250,8320,202804,301306.0,36214645.0
2015-04-01,8310,8460,8310,8420,204995,304927.0,36214645.0
2015-04-02,8590,8700,8370,8480,401963,307100.0,36214645.0
2015-04-03,8470,8470,8130,8310,315416,300944.0,36214645.0
2015-04-06,8200,8300,8160,8220,189315,297684.0,36214645.0
2015-04-07,8220,8320,8140,8220,211295,297684.0,36214645.0
2015-04-08,8290,8390,8190,8220,184954,297684.0,36214645.0
2015-04-09,8250,8620,8230,8500,390793,307824.0,36214645.0
2015-04-10,8570,8790,8510,8710,349707,315430.0,36214645.0
