세아제강지주(003030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-20,81674,82442,80225,80225,15001,564600.0,6000000.0
2014-08-21,80310,80566,79713,80140,13636,564000.0,6000000.0
2014-08-22,80225,80225,79202,79288,11695,558000.0,6000000.0
2014-08-25,78520,78520,76218,76304,49877,537000.0,6000000.0
2014-08-26,76133,79372,76133,78606,22540,553200.0,6000000.0
2014-08-27,78776,80140,78776,78861,17249,555000.0,6000000.0
2014-08-28,78946,79799,77923,78520,13512,552600.0,6000000.0
2014-08-29,78179,80395,77838,79714,13591,561000.0,6000000.0
2014-09-01,79713,80140,78605,79970,15847,562800.0,6000000.0
2014-09-02,80736,81845,79713,81419,17297,573000.0,6000000.0
2014-09-03,80992,82101,80310,81163,16131,571200.0,6000000.0
2014-09-04,81589,81589,80140,81163,11365,571200.0,6000000.0
2014-09-05,81163,82015,80736,81675,8873,574800.0,6000000.0
2014-09-11,81760,81845,79799,79799,16197,561600.0,6000000.0
2014-09-12,80225,82356,79202,81760,16716,575400.0,6000000.0
2014-09-15,81760,81845,80566,81078,13950,570600.0,6000000.0
2014-09-16,81077,83379,80822,83039,24596,584400.0,6000000.0
2014-09-17,83550,83720,81589,82186,14223,578400.0,6000000.0
2014-09-18,81845,84317,81845,83209,21484,585600.0,6000000.0
2014-09-19,83209,83976,82697,83977,31974,591000.0,6000000.0
2014-09-22,84061,84061,81930,82101,12385,577800.0,6000000.0
2014-09-23,82101,82783,79969,81078,17800,570600.0,6000000.0
2014-09-24,80736,82697,79969,80993,17880,570000.0,6000000.0
2014-09-25,81674,82356,80907,81589,16651,574200.0,6000000.0
2014-09-26,80822,82015,80310,80396,15421,565800.0,6000000.0
2014-09-29,79713,79969,78349,78606,25862,553200.0,6000000.0
2014-09-30,78094,79372,78094,78606,17772,553200.0,6000000.0
2014-10-01,78605,78605,75280,76730,28786,540000.0,6000000.0
2014-10-02,76644,78946,75877,77838,29936,547800.0,6000000.0
2014-10-06,78435,79372,75621,76133,24282,535800.0,6000000.0
2014-10-07,76644,77411,74769,75281,16450,529800.0,6000000.0
2014-10-08,74939,76900,74854,76815,8111,540600.0,6000000.0
2014-10-10,76474,76474,73404,74172,21922,522000.0,6000000.0
2014-10-13,73490,74172,70847,70847,15729,498600.0,6000000.0
2014-10-14,69056,72381,68801,71785,20064,505200.0,6000000.0
2014-10-15,72211,73063,71699,72382,11969,509400.0,6000000.0
2014-10-16,72296,74342,71188,72552,21635,510600.0,6000000.0
2014-10-17,73319,75195,72552,73831,37631,519600.0,6000000.0
2014-10-20,74001,74001,71103,72382,20911,509400.0,6000000.0
2014-10-21,71870,72978,71273,72211,17777,508200.0,6000000.0
2014-10-22,72893,75365,72296,73917,16077,520200.0,6000000.0
2014-10-23,73234,73916,72808,72808,31791,512400.0,6000000.0
2014-10-24,72893,73234,69738,70933,17113,499200.0,6000000.0
2014-10-27,71017,71614,69824,70336,20065,495000.0,6000000.0
2014-10-28,69397,70762,69397,70251,10632,494400.0,6000000.0
2014-10-29,70762,71955,70335,71529,12940,503400.0,6000000.0
2014-10-30,71955,71955,69568,70336,10758,495000.0,6000000.0
2014-10-31,70080,71188,69227,70592,13472,496800.0,6000000.0
2014-11-03,70591,72893,70591,72126,14321,507600.0,6000000.0
2014-11-04,71785,73660,71785,71956,21520,506400.0,6000000.0
2014-11-05,72637,74428,72211,73490,16326,517200.0,6000000.0
2014-11-06,73490,74513,72552,73490,14437,517200.0,6000000.0
2014-11-07,74172,74939,73319,74002,11543,520800.0,6000000.0
2014-11-10,74172,76218,74001,76218,19870,536400.0,6000000.0
2014-11-11,75706,76047,73149,73320,15449,516000.0,6000000.0
2014-11-12,73319,74001,72126,72552,15327,510600.0,6000000.0
2014-11-13,73319,75280,72722,74428,12361,523800.0,6000000.0
2014-11-14,73916,74939,73319,74343,5739,523200.0,6000000.0
2014-11-17,73660,76474,73660,75792,10505,533400.0,6000000.0
2014-11-18,75195,76559,74854,75366,9774,530400.0,6000000.0
2014-11-19,75365,76133,74257,75366,12081,530400.0,6000000.0
2014-11-20,75451,75962,74769,74940,19265,527400.0,6000000.0
2014-11-21,74939,76047,74939,75707,6329,532800.0,6000000.0
2014-11-24,75962,78349,75962,77071,23890,542400.0,6000000.0
2014-11-25,76644,77497,75365,75877,13642,534000.0,6000000.0
2014-11-26,75365,75451,73831,74087,18282,521400.0,6000000.0
2014-11-27,73916,74683,72722,74343,14022,523200.0,6000000.0
2014-11-28,74428,74683,72552,73831,21119,519600.0,6000000.0
2014-12-01,73234,74001,70591,70677,32302,497400.0,6000000.0
2014-12-02,70591,70676,68886,69142,33438,486600.0,6000000.0
2014-12-03,69142,70165,69142,69909,27314,492000.0,6000000.0
2014-12-04,70080,73063,70080,72297,22201,508800.0,6000000.0
2014-12-05,71785,72808,71529,72467,10339,510000.0,6000000.0
2014-12-08,72126,73916,71955,73746,15558,519000.0,6000000.0
2014-12-09,72978,73745,72040,72041,10145,507000.0,6000000.0
2014-12-10,71785,72381,70506,70592,13214,496800.0,6000000.0
2014-12-11,70506,71103,69653,69824,19696,491400.0,6000000.0
2014-12-12,69909,70421,68971,69568,13283,489600.0,6000000.0
2014-12-15,69568,69738,68630,69483,9930,489000.0,6000000.0
2014-12-16,69483,69653,68545,68801,12173,484200.0,6000000.0
2014-12-17,69142,70506,68204,70336,8463,495000.0,6000000.0
2014-12-18,70676,70676,67010,69227,27191,487200.0,6000000.0
2014-12-19,68630,70080,68630,69739,6170,490800.0,6000000.0
2014-12-22,69738,70080,68204,68631,9524,483000.0,6000000.0
2014-12-23,69056,69397,68630,68716,7357,483600.0,6000000.0
2014-12-24,68886,69056,68033,68801,10462,484200.0,6000000.0
2014-12-26,68886,69824,68801,69568,21041,489600.0,6000000.0
2014-12-29,69909,70421,69227,69227,9825,487200.0,6000000.0
2014-12-30,68971,69397,67181,67693,23495,476400.0,6000000.0
2015-01-02,67181,67692,66328,66840,23519,470400.0,6000000.0
2015-01-05,66584,68715,66072,68290,19522,480600.0,6000000.0
2015-01-06,67266,67778,66158,66244,19106,466200.0,6000000.0
2015-01-07,66243,66669,66072,66244,22999,466200.0,6000000.0
2015-01-08,66243,67266,66072,66158,14923,465600.0,6000000.0
2015-01-09,66755,67181,66328,66414,22004,467400.0,6000000.0
2015-01-12,66243,67096,66158,66499,19785,468000.0,6000000.0
2015-01-13,66499,66499,65731,65988,18667,464400.0,6000000.0
2015-01-14,65902,66243,65731,65988,8893,464400.0,6000000.0
2015-01-15,65817,66158,65731,66073,19396,465000.0,6000000.0
2015-01-16,65987,66158,64623,64709,15569,455400.0,6000000.0
2015-01-19,64708,65220,64282,64709,24494,455400.0,6000000.0
2015-01-20,65049,66414,64197,64368,21826,453000.0,6000000.0
2015-01-21,64453,64538,64026,64283,17704,452400.0,6000000.0
2015-01-22,64708,66328,64453,64794,22251,456000.0,6000000.0
2015-01-23,65476,65646,64453,64709,10184,455400.0,6000000.0
2015-01-26,65220,65817,64623,64709,11239,455400.0,6000000.0
2015-01-27,65646,65646,64794,65220,11604,459000.0,6000000.0
2015-01-28,65476,66328,65220,66158,10642,465600.0,6000000.0
2015-01-29,66158,66158,65390,65561,11238,461400.0,6000000.0
2015-01-30,65987,66158,64794,65220,13970,459000.0,6000000.0
2015-02-02,65135,66328,64794,65988,16382,464400.0,6000000.0
2015-02-03,66072,66328,65135,66073,18660,465000.0,6000000.0
2015-02-04,66414,67863,66158,67352,40474,474000.0,6000000.0
2015-02-05,67692,68715,67351,67522,28815,475200.0,6000000.0
2015-02-06,67948,68204,67010,67352,14385,474000.0,6000000.0
2015-02-09,67351,68119,66925,68119,16179,479400.0,6000000.0
2015-02-10,68119,69227,67096,67437,15698,474600.0,6000000.0
2015-02-11,67522,67863,67096,67522,11822,475200.0,6000000.0
2015-02-12,68033,68289,66073,66755,16455,469800.0,6000000.0
2015-02-13,66755,70676,66755,70592,32337,496800.0,6000000.0
2015-02-16,70762,71017,69738,70762,13945,498000.0,6000000.0
2015-02-17,70762,70847,69483,69824,9238,491400.0,6000000.0
2015-02-23,69909,72467,69909,72211,17327,508200.0,6000000.0
2015-02-24,71699,72381,70847,71529,18569,503400.0,6000000.0
2015-02-25,72381,73063,71614,72382,13821,509400.0,6000000.0
2015-02-26,72893,73319,72126,73149,9752,514800.0,6000000.0
2015-02-27,73149,73490,71699,71956,16263,506400.0,6000000.0
2015-03-02,71955,72722,70506,71274,31712,501600.0,6000000.0
2015-03-03,70847,71273,69994,70762,24508,498000.0,6000000.0
2015-03-04,70676,72296,69994,71870,14057,505800.0,6000000.0
2015-03-05,71870,72808,71614,72041,14198,507000.0,6000000.0
2015-03-06,72552,72893,71785,72382,15834,509400.0,6000000.0
2015-03-09,72552,72552,70762,70933,12969,499200.0,6000000.0
2015-03-10,71017,72467,70335,70933,19577,499200.0,6000000.0
2015-03-11,70335,70421,69056,69227,23247,487200.0,6000000.0
2015-03-12,68886,69824,68886,68972,18624,485400.0,6000000.0
2015-03-13,69142,69909,68715,69483,16401,489000.0,6000000.0
2015-03-16,69738,69909,68630,68972,13653,485400.0,6000000.0
2015-03-17,68801,69653,68801,69654,14268,490200.0,6000000.0
2015-03-18,69738,70506,68971,69227,13685,487200.0,6000000.0
2015-03-19,69568,69738,68204,68460,36081,481800.0,6000000.0
2015-03-20,68289,68715,66840,68034,36694,478800.0,6000000.0
2015-03-23,68289,68545,68119,68545,15875,482400.0,6000000.0
2015-03-24,68886,69653,68374,69313,12892,487800.0,6000000.0
2015-03-25,69056,69653,69056,69313,8395,487800.0,6000000.0
2015-03-26,69227,69994,68886,69483,8434,489000.0,6000000.0
2015-03-27,70080,70165,67607,68204,26962,480000.0,6000000.0
2015-03-30,68289,68801,66925,67352,23249,474000.0,6000000.0
2015-03-31,67692,68545,67437,68460,12588,481800.0,6000000.0
2015-04-01,68460,68460,67351,67437,12270,474600.0,6000000.0
2015-04-02,67607,68460,67181,67693,9481,476400.0,6000000.0
2015-04-03,68545,69653,67692,69654,15299,490200.0,6000000.0
2015-04-06,69909,71614,69056,70080,41433,493200.0,6000000.0
2015-04-07,70762,71358,69056,69739,30572,490800.0,6000000.0
2015-04-08,69738,71358,69738,71103,30437,500400.0,6000000.0
2015-04-09,71358,71358,70591,70677,14045,497400.0,6000000.0
2015-04-10,70847,72126,70847,71956,23664,506400.0,6000000.0
2015-04-13,72126,72211,71188,71615,35654,504000.0,6000000.0
2015-04-14,72211,75195,72126,73661,42987,518400.0,6000000.0
2015-04-15,74428,74513,72808,73575,22832,517800.0,6000000.0
2015-04-16,73660,74087,72467,72808,17322,512400.0,6000000.0
2015-04-17,72808,73490,71614,73320,35388,516000.0,6000000.0
2015-04-20,72893,73490,71785,72382,16090,509400.0,6000000.0
2015-04-21,72552,74939,72467,73746,26830,519000.0,6000000.0
2015-04-22,73745,74257,70676,71529,29531,503400.0,6000000.0
2015-04-23,72211,72467,70676,71870,22362,505800.0,6000000.0
2015-04-24,71444,73149,71103,72211,24026,508200.0,6000000.0
2015-04-27,72211,72467,71699,71870,15383,505800.0,6000000.0
2015-04-28,72126,72722,71955,72041,13898,507000.0,6000000.0
2015-04-29,72467,72637,70676,71615,16755,504000.0,6000000.0
2015-04-30,71699,71699,69142,69398,19123,488400.0,6000000.0
2015-05-04,70250,70676,69483,69824,14010,491400.0,6000000.0
2015-05-06,69824,70421,67948,68204,19529,480000.0,6000000.0
2015-05-07,68545,68545,67096,67608,23049,475800.0,6000000.0
2015-05-08,68119,68886,67607,68886,15408,484800.0,6000000.0
2015-05-11,68971,69824,68801,68972,15356,485400.0,6000000.0
2015-05-12,68971,70676,68971,70592,16966,496800.0,6000000.0
2015-05-13,70762,71358,69994,70847,11744,498600.0,6000000.0
2015-05-14,71529,71699,70506,70592,12877,496800.0,6000000.0
2015-05-15,71188,71188,69397,70506,18641,496200.0,6000000.0
2015-05-18,69653,69909,68289,68801,23354,484200.0,6000000.0
2015-05-19,68630,69056,67351,68119,25755,479400.0,6000000.0
2015-05-20,67863,68033,65731,65817,52860,463200.0,6000000.0
2015-05-21,65902,66243,64538,65135,22596,458400.0,6000000.0
2015-05-22,65476,65902,64879,65135,27076,458400.0,6000000.0
2015-05-26,65135,65646,64708,64965,27938,457200.0,6000000.0
2015-05-27,64964,64964,63174,63430,34090,446400.0,6000000.0
2015-05-28,63941,64026,63089,63430,18688,446400.0,6000000.0
2015-05-29,63430,63685,62492,62492,31237,439800.0,6000000.0
2015-06-01,62492,62918,60360,60787,35596,427800.0,6000000.0
2015-06-02,61042,61298,58911,59167,45928,416400.0,6000000.0
2015-06-03,59252,59849,58911,59253,19366,417000.0,6000000.0
2015-06-04,59337,59678,57803,57888,32303,407400.0,6000000.0
2015-06-05,57803,58229,55842,56610,34663,398400.0,6000000.0
2015-06-08,56268,56694,55501,55672,22751,391800.0,6000000.0
2015-06-09,56268,57973,56098,57633,23919,405600.0,6000000.0
2015-06-10,58655,61980,57888,61810,46698,435000.0,6000000.0
2015-06-11,61810,62492,60105,61981,46163,436200.0,6000000.0
2015-06-12,62236,62236,59678,59764,22010,420600.0,6000000.0
2015-06-15,59764,61213,59337,59935,13464,421800.0,6000000.0
2015-06-16,60787,60957,58314,58741,23147,413400.0,6000000.0
2015-06-17,58400,60105,58144,59423,11125,418200.0,6000000.0
2015-06-18,59678,59678,58314,59508,13200,418800.0,6000000.0
2015-06-19,59678,60872,58911,59594,13176,419400.0,6000000.0
2015-06-22,60105,62577,59593,62236,17196,438000.0,6000000.0
2015-06-23,61383,62407,61213,62066,12647,436800.0,6000000.0
2015-06-24,62492,62492,60957,61384,13266,432000.0,6000000.0
2015-06-25,61810,61810,59167,59935,24521,421800.0,6000000.0
2015-06-26,60446,61383,59337,61384,16770,432000.0,6000000.0
2015-06-29,61128,61128,59423,59679,18650,420000.0,6000000.0
2015-06-30,59167,59764,58314,58826,16254,414000.0,6000000.0
2015-07-01,58741,59593,58400,59253,8748,417000.0,6000000.0
2015-07-02,58826,60787,58826,59849,13471,421200.0,6000000.0
2015-07-03,59678,60957,58996,60617,12320,426600.0,6000000.0
2015-07-06,60531,60531,58655,58912,13871,414600.0,6000000.0
2015-07-07,59508,59508,58314,58997,19334,415200.0,6000000.0
2015-07-08,60019,60957,59082,60617,17681,426600.0,6000000.0
2015-07-09,60957,61042,58655,58997,22612,415200.0,6000000.0
2015-07-10,59082,60190,58570,59935,13474,421800.0,6000000.0
2015-07-13,59934,60105,58996,59935,8152,421800.0,6000000.0
2015-07-14,59508,60701,59508,59679,10929,420000.0,6000000.0
2015-07-15,60701,61128,60019,60702,9933,427200.0,6000000.0
2015-07-16,60701,63089,60446,62407,26968,439200.0,6000000.0
2015-07-17,62833,63515,61383,61384,10846,432000.0,6000000.0
2015-07-20,61383,61810,60616,61469,9044,432600.0,6000000.0
2015-07-21,61469,61810,60872,61640,9202,433800.0,6000000.0
2015-07-22,61042,61639,60190,60276,8701,424200.0,6000000.0
2015-07-23,60275,60701,58400,58400,20399,411000.0,6000000.0
2015-07-24,58826,59423,57206,57292,19607,403200.0,6000000.0
2015-07-27,57035,57888,56780,57462,8513,404400.0,6000000.0
2015-07-28,57376,59934,56865,59679,14230,420000.0,6000000.0
2015-07-29,59252,59252,57632,58741,18667,413400.0,6000000.0
2015-07-30,58400,60701,58058,60531,16312,426000.0,6000000.0
2015-07-31,60531,60531,58314,58485,16676,411600.0,6000000.0
2015-08-03,57888,58996,57462,58997,14195,415200.0,6000000.0
2015-08-04,58826,59167,57803,58144,11162,409200.0,6000000.0
2015-08-05,57973,58741,57803,57974,18474,408000.0,6000000.0
2015-08-06,57973,58485,57291,57547,13840,405000.0,6000000.0
2015-08-07,57206,57717,56950,57462,8735,404400.0,6000000.0
2015-08-10,57206,57547,56694,56780,16636,399600.0,6000000.0
2015-08-11,57291,57462,56780,57121,7606,402000.0,6000000.0
2015-08-12,57206,57547,55586,56098,14065,394800.0,6000000.0
2015-08-13,56098,56865,55757,56695,7879,399000.0,6000000.0
2015-08-17,57206,57206,55160,55587,14894,391200.0,6000000.0
2015-08-18,55842,59167,55842,57974,25310,408000.0,6000000.0
2015-08-19,57291,57717,56268,56780,14798,399600.0,6000000.0
2015-08-20,56694,56694,55416,55587,14236,391200.0,6000000.0
2015-08-21,55416,56012,53114,54222,22659,381600.0,6000000.0
2015-08-24,53114,54819,52346,53199,16276,374400.0,6000000.0
2015-08-25,53625,54904,52432,54393,13982,382800.0,6000000.0
2015-08-26,55330,56865,53710,56098,15553,394800.0,6000000.0
2015-08-27,56268,59423,56098,57974,28887,408000.0,6000000.0
2015-08-28,58229,59508,57888,58315,26283,410400.0,6000000.0
2015-08-31,57973,59423,57973,58826,12226,414000.0,6000000.0
2015-09-01,58400,59849,57462,57718,20934,406200.0,6000000.0
2015-09-02,56694,59849,56439,58741,14449,413400.0,6000000.0
2015-09-03,58655,59849,57632,58059,12120,408600.0,6000000.0
2015-09-04,57547,58229,56353,56524,15361,397800.0,6000000.0
2015-09-07,56183,57121,56183,56183,7799,395400.0,6000000.0
2015-09-08,56183,56950,55416,56610,10148,398400.0,6000000.0
2015-09-09,56950,59934,56865,59935,16464,421800.0,6000000.0
2015-09-10,59337,60701,59082,60702,11524,427200.0,6000000.0
2015-09-11,60446,61383,59849,60958,12347,429000.0,6000000.0
2015-09-14,60787,60957,59508,59849,7608,421200.0,6000000.0
2015-09-15,59508,60872,59508,59679,5372,420000.0,6000000.0
2015-09-16,60446,61383,60446,60702,9420,427200.0,6000000.0
2015-09-17,61383,61383,59849,60190,7499,423600.0,6000000.0
2015-09-18,59764,61383,59764,60617,7541,426600.0,6000000.0
2015-09-21,60360,60787,59593,60702,5083,427200.0,6000000.0
2015-09-22,60701,60787,60019,60105,5905,423000.0,6000000.0
2015-09-23,59678,59934,58229,58229,15178,409800.0,6000000.0
2015-09-24,58826,58826,58058,58656,8558,412800.0,6000000.0
2015-09-25,58655,60190,58314,60190,6885,423600.0,6000000.0
2015-09-30,59764,59934,58144,58826,6265,414000.0,6000000.0
2015-10-01,58911,60701,58911,60446,6763,425400.0,6000000.0
2015-10-02,60446,60616,59678,59935,4103,421800.0,6000000.0
2015-10-05,60190,60616,59508,59508,7502,418800.0,6000000.0
2015-10-06,60105,60446,59678,60105,9759,423000.0,6000000.0
2015-10-07,59934,60531,59934,60190,5187,423600.0,6000000.0
2015-10-08,60446,60616,59082,59594,10309,419400.0,6000000.0
2015-10-12,59167,62151,59167,61043,22219,429600.0,6000000.0
2015-10-13,61213,61554,60446,61128,6977,430200.0,6000000.0
2015-10-14,60616,61128,58996,60020,10672,422400.0,6000000.0
2015-10-15,60019,60275,58996,59935,5761,421800.0,6000000.0
2015-10-16,59934,60360,58741,58741,16596,413400.0,6000000.0
2015-10-19,59167,59337,58655,58997,7456,415200.0,6000000.0
2015-10-20,58741,59167,58485,58485,10068,411600.0,6000000.0
2015-10-21,58485,59678,58400,59082,6353,415800.0,6000000.0
2015-10-22,58826,59337,58570,58912,6951,414600.0,6000000.0
2015-10-23,59764,59934,58570,58997,8425,415200.0,6000000.0
2015-10-26,58655,59423,57462,57718,8534,406200.0,6000000.0
2015-10-27,57632,58144,57121,57547,7201,405000.0,6000000.0
2015-10-28,57632,57717,56694,57036,10339,401400.0,6000000.0
2015-10-29,56694,57291,55586,55672,17656,391800.0,6000000.0
2015-10-30,55927,56098,54307,54478,19800,383400.0,6000000.0
2015-11-02,55075,55075,54051,54308,19642,382200.0,6000000.0
2015-11-03,54819,56098,54478,56098,12302,394800.0,6000000.0
2015-11-04,56098,56268,54904,55331,8162,389400.0,6000000.0
2015-11-05,55330,55671,54819,55075,6945,387600.0,6000000.0
2015-11-06,55075,55075,53966,53967,8873,379800.0,6000000.0
2015-11-09,53966,54392,52602,52688,12938,370800.0,6000000.0
2015-11-10,53028,53625,51238,51835,18322,364800.0,6000000.0
2015-11-11,51494,52005,51238,51580,8689,363000.0,6000000.0
2015-11-12,52005,52005,50982,51580,11850,363000.0,6000000.0
2015-11-13,50897,51579,50897,51494,4854,362400.0,6000000.0
2015-11-16,50897,51409,50556,50983,5903,358800.0,6000000.0
2015-11-17,51323,51323,50130,50556,20260,355800.0,6000000.0
2015-11-18,50300,52005,50300,50556,5962,355800.0,6000000.0
2015-11-19,50812,51409,50471,50727,6471,357000.0,6000000.0
2015-11-20,50641,51323,50556,50812,5788,357600.0,6000000.0
2015-11-23,50812,51323,49703,50215,17886,353400.0,6000000.0
2015-11-24,50215,50556,49533,49874,12399,351000.0,6000000.0
2015-11-25,49959,50471,48680,48851,31460,343800.0,6000000.0
2015-11-26,49192,50130,48254,49022,33184,345000.0,6000000.0
2015-11-27,49107,49362,48339,48510,25980,341400.0,6000000.0
2015-11-30,48254,48595,47487,47658,18319,335400.0,6000000.0
2015-12-01,47998,49362,47998,49022,11749,345000.0,6000000.0
2015-12-02,48936,49789,47998,48169,12951,339000.0,6000000.0
2015-12-03,48169,49021,47487,48937,5215,344400.0,6000000.0
2015-12-04,48936,48936,47913,48255,5997,339600.0,6000000.0
2015-12-07,48254,48339,47657,47658,7122,335400.0,6000000.0
2015-12-08,47657,47913,46378,46379,17783,326400.0,6000000.0
2015-12-09,46634,46634,44844,45271,17307,318600.0,6000000.0
2015-12-10,45185,45696,44418,45185,30789,318000.0,6000000.0
2015-12-11,45185,45441,44844,45015,12379,316800.0,6000000.0
2015-12-14,44418,45014,44077,44162,16060,310800.0,6000000.0
2015-12-15,44077,44929,44077,44674,8118,314400.0,6000000.0
2015-12-16,45014,46805,45014,46464,9038,327000.0,6000000.0
2015-12-17,46549,46890,45355,45612,9184,321000.0,6000000.0
2015-12-18,45696,45782,44418,45015,15520,316800.0,6000000.0
2015-12-21,45185,46975,44929,46976,11155,330600.0,6000000.0
2015-12-22,46549,46634,45100,46208,15722,325200.0,6000000.0
2015-12-23,46123,48084,45952,47828,10670,336600.0,6000000.0
2015-12-24,48169,48510,47572,47914,11876,337200.0,6000000.0
2015-12-28,47913,48169,47146,48084,11306,338400.0,6000000.0
2015-12-29,47572,47572,46123,46720,11561,328800.0,6000000.0
2015-12-30,46805,47146,45441,45782,9041,322200.0,6000000.0
2016-01-04,45782,45782,44332,44759,8217,315000.0,6000000.0
2016-01-05,45014,46037,44844,45697,9212,321600.0,6000000.0
2016-01-06,45696,45867,44759,45271,8857,318600.0,6000000.0
2016-01-07,45441,45526,44247,45015,10910,316800.0,6000000.0
2016-01-08,44673,45014,44162,44248,10941,311400.0,6000000.0
2016-01-11,44077,44077,42798,42969,17188,302400.0,6000000.0
2016-01-12,43224,43309,42158,42457,98094,298800.0,6000000.0
2016-01-13,42457,43650,42457,43139,14432,303600.0,6000000.0
2016-01-14,42414,42499,41647,41818,21854,294300.0,6000000.0
2016-01-15,42158,42457,42073,42415,8810,298500.0,6000000.0
2016-01-18,42414,43224,41988,42884,9412,301800.0,6000000.0
2016-01-19,42457,42968,41860,42585,8957,299700.0,6000000.0
2016-01-20,42883,42883,40837,40923,13331,288000.0,6000000.0
2016-01-21,40581,41732,40581,41519,9134,292200.0,6000000.0
2016-01-22,41519,43139,41519,42969,9227,302400.0,6000000.0
2016-01-25,43480,44162,42968,43821,7456,308400.0,6000000.0
2016-01-26,43480,43480,42030,42798,10378,301200.0,6000000.0
2016-01-27,43054,44503,42798,43139,12121,303600.0,6000000.0
2016-01-28,42798,43395,42286,42628,6860,300000.0,6000000.0
2016-01-29,42968,44077,42627,42969,19933,302400.0,6000000.0
2016-02-01,43054,43906,42798,43139,8208,303600.0,6000000.0
2016-02-02,43139,43736,42712,43651,5899,307200.0,6000000.0
2016-02-03,42968,44162,42883,44162,9657,310800.0,6000000.0
2016-02-04,44247,45441,44162,45271,10826,318600.0,6000000.0
2016-02-05,44759,45782,44759,45697,6172,321600.0,6000000.0
2016-02-11,44077,44673,43480,43821,9421,308400.0,6000000.0
2016-02-12,43736,44162,43054,43821,14055,308400.0,6000000.0
2016-02-15,43991,45611,43991,45612,12273,321000.0,6000000.0
2016-02-16,45611,46634,45100,45697,10944,321600.0,6000000.0
2016-02-17,46123,46123,44844,45953,8444,323400.0,6000000.0
2016-02-18,46037,47316,46037,47146,16996,331800.0,6000000.0
2016-02-19,47146,47316,46378,47061,11138,331200.0,6000000.0
2016-02-22,46720,47231,46549,46891,6044,330000.0,6000000.0
2016-02-23,47402,48766,46975,48681,15439,342600.0,6000000.0
2016-02-24,48595,48766,47572,48425,10211,340800.0,6000000.0
2016-02-25,48766,48936,47913,48937,11074,344400.0,6000000.0
2016-02-26,49021,49277,48084,48255,7021,339600.0,6000000.0
2016-02-29,48084,49703,47828,49278,13536,346800.0,6000000.0
2016-03-02,49277,51153,49277,51068,19875,359400.0,6000000.0
2016-03-03,51068,51835,50471,51494,15536,362400.0,6000000.0
2016-03-04,51238,51920,50982,51750,7939,364200.0,6000000.0
2016-03-07,51750,52858,51494,52688,15289,370800.0,6000000.0
2016-03-08,53114,53455,52432,53455,12660,376200.0,6000000.0
2016-03-09,53199,53710,51750,53626,14363,377400.0,6000000.0
2016-03-10,53796,57121,53625,56354,36303,396600.0,6000000.0
2016-03-11,56439,56950,55501,56183,13656,395400.0,6000000.0
2016-03-14,56183,56524,55075,55246,6674,388800.0,6000000.0
2016-03-15,54137,55842,53966,55672,17345,391800.0,6000000.0
2016-03-16,55416,56183,54478,55928,17703,393600.0,6000000.0
2016-03-17,56012,57462,55757,57121,17284,402000.0,6000000.0
2016-03-18,57121,58996,56950,58826,20641,414000.0,6000000.0
2016-03-21,58826,59167,56524,58741,20411,413400.0,6000000.0
2016-03-22,58400,58911,58229,58741,9371,413400.0,6000000.0
2016-03-23,58741,59167,57803,58826,10657,414000.0,6000000.0
2016-03-24,57973,58655,56865,56865,12510,400200.0,6000000.0
2016-03-25,56609,57803,56439,57292,5736,403200.0,6000000.0
2016-03-28,57206,58144,55501,58059,7395,408600.0,6000000.0
2016-03-29,58058,59764,57291,59764,17970,420600.0,6000000.0
2016-03-30,59934,59934,58229,59253,15673,417000.0,6000000.0
2016-03-31,59082,60019,58400,58912,15840,414600.0,6000000.0
2016-04-01,58911,59678,58485,58485,10879,411600.0,6000000.0
2016-04-04,58570,60019,57717,59764,15227,420600.0,6000000.0
2016-04-05,59252,60787,58911,60702,12330,427200.0,6000000.0
2016-04-06,60872,63771,59849,63089,36363,444000.0,6000000.0
2016-04-07,64026,64964,62918,64453,19737,453600.0,6000000.0
2016-04-08,63515,64794,61895,64624,17477,454800.0,6000000.0
2016-04-11,64197,65561,63685,65561,14266,461400.0,6000000.0
2016-04-12,65561,66499,65135,66244,15103,466200.0,6000000.0
2016-04-14,66243,69397,66243,68631,26485,483000.0,6000000.0
2016-04-15,68715,68886,67778,68801,15738,484200.0,6000000.0
2016-04-18,68119,69397,67692,68716,65156,483600.0,6000000.0
2016-04-19,68886,69738,64367,64624,48600,454800.0,6000000.0
2016-04-20,65731,68033,65476,67181,33652,472800.0,6000000.0
2016-04-21,67863,68971,67863,68972,23415,485400.0,6000000.0
2016-04-22,68801,68971,66840,67437,14682,474600.0,6000000.0
2016-04-25,67351,68033,66243,67352,13296,474000.0,6000000.0
2016-04-26,67948,68033,65220,66755,15506,469800.0,6000000.0
2016-04-27,66840,68204,66840,67522,8948,475200.0,6000000.0
2016-04-28,67181,69738,67181,69057,38863,486000.0,6000000.0
2016-04-29,68204,70932,68204,70847,27551,498600.0,6000000.0
2016-05-02,70762,72467,67607,68375,29273,481200.0,6000000.0
2016-05-03,69738,69738,66499,66926,21678,471000.0,6000000.0
2016-05-04,66584,67010,63344,63942,33557,450000.0,6000000.0
2016-05-09,64623,64708,62236,62919,25185,442800.0,6000000.0
2016-05-10,62236,66584,62236,66414,21128,467400.0,6000000.0
