한미글로벌(053690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-24,7660,7690,7540,7630,10186,54173.0,7100000.0
2014-07-25,7650,7700,7520,7620,9673,54102.0,7100000.0
2014-07-28,7600,7710,7600,7620,9696,54102.0,7100000.0
2014-07-29,7650,7650,7410,7440,8776,52824.0,7100000.0
2014-07-30,7440,7510,7370,7380,10658,52398.0,7100000.0
2014-07-31,7430,7460,7240,7370,6922,53156.0,7212459.0
2014-08-01,7230,7370,7230,7370,4962,53156.0,7212459.0
2014-08-04,7380,7400,7330,7390,2333,53300.0,7212459.0
2014-08-05,7390,7410,7230,7230,5049,52146.0,7212459.0
2014-08-06,7240,7420,7240,7360,11699,53084.0,7212459.0
2014-08-07,7350,7410,7300,7340,4207,52939.0,7212459.0
2014-08-08,7340,7340,7150,7170,18805,51713.0,7212459.0
2014-08-11,7170,7360,7170,7310,3905,52723.0,7212459.0
2014-08-12,7300,7300,7200,7200,2584,51930.0,7212459.0
2014-08-13,7320,7370,7200,7200,1816,51930.0,7212459.0
2014-08-14,7250,7300,7170,7250,5102,52290.0,7212459.0
2014-08-18,7250,7380,7160,7350,3492,53012.0,7212459.0
2014-08-19,7380,7400,7230,7230,18307,52146.0,7212459.0
2014-08-20,7240,7290,7180,7190,5607,51858.0,7212459.0
2014-08-21,7180,7240,7120,7140,10142,51497.0,7212459.0
2014-08-22,7150,7250,7130,7170,3206,51713.0,7212459.0
2014-08-25,7170,7260,7160,7240,3839,52218.0,7212459.0
2014-08-26,7130,7240,7120,7130,4800,51425.0,7212459.0
2014-08-27,7140,7200,6980,7100,16879,51208.0,7212459.0
2014-08-28,7090,7150,7000,7140,7953,51497.0,7212459.0
2014-08-29,7100,7130,6960,7030,3498,50704.0,7212459.0
2014-09-01,7030,7150,6800,6980,15959,50343.0,7212459.0
2014-09-02,6940,7030,6910,6990,11258,50415.0,7212459.0
2014-09-03,7040,7040,6800,6830,23196,49261.0,7212459.0
2014-09-04,6780,6900,6730,6810,12316,49117.0,7212459.0
2014-09-05,6810,6940,6800,6910,3274,49838.0,7212459.0
2014-09-11,6910,6990,6880,6950,4755,50127.0,7212459.0
2014-09-12,6970,6970,6880,6880,3330,49622.0,7212459.0
2014-09-15,6830,6960,6830,6940,4030,50054.0,7212459.0
2014-09-16,6950,7010,6860,7000,7590,50487.0,7212459.0
2014-09-17,7000,7050,6900,6900,7832,49766.0,7212459.0
2014-09-18,6980,7000,6790,6900,13606,49766.0,7212459.0
2014-09-19,6920,7030,6830,6970,12401,50271.0,7212459.0
2014-09-22,6970,7000,6860,6970,5710,50271.0,7212459.0
2014-09-23,6920,6970,6860,6930,6976,49982.0,7212459.0
2014-09-24,6920,6990,6850,6950,4181,50127.0,7212459.0
2014-09-25,6980,6980,6850,6900,6165,49766.0,7212459.0
2014-09-26,6830,7000,6830,6960,28407,50199.0,7212459.0
2014-09-29,6990,7000,6920,6980,34252,50343.0,7212459.0
2014-09-30,6980,7020,6900,6960,7112,50199.0,7212459.0
2014-10-01,6960,7000,6920,6930,8932,49982.0,7212459.0
2014-10-02,6960,6970,6900,6960,6931,50199.0,7212459.0
2014-10-06,6960,7040,6960,7000,8694,50487.0,7212459.0
2014-10-07,6980,7170,6980,7170,8857,51713.0,7212459.0
2014-10-08,7100,7470,7100,7450,31035,53733.0,7212459.0
2014-10-10,7500,7800,7480,7700,59082,55536.0,7212459.0
2014-10-13,7800,7950,7660,7780,64691,56113.0,7212459.0
2014-10-14,7800,7900,7660,7720,44265,55680.0,7212459.0
2014-10-15,7610,7800,7600,7760,22866,55969.0,7212459.0
2014-10-16,7760,7800,7650,7700,26218,55536.0,7212459.0
2014-10-17,7700,7940,7640,7800,36402,56257.0,7212459.0
2014-10-20,7800,8080,7700,8070,25726,58205.0,7212459.0
2014-10-21,8130,8510,7960,8480,37494,61162.0,7212459.0
2014-10-22,8480,8480,8160,8380,28329,60440.0,7212459.0
2014-10-23,8380,8650,8290,8300,26517,59863.0,7212459.0
2014-10-24,8300,8650,8250,8540,67971,61851.0,7242448.0
2014-10-27,8550,8800,8370,8800,27768,63734.0,7242448.0
2014-10-28,8720,9100,8650,8980,37089,65037.0,7242448.0
2014-10-29,9020,9100,8600,8600,24327,62285.0,7242448.0
2014-10-30,8600,8830,8300,8550,22362,61923.0,7242448.0
2014-10-31,8550,8550,7900,8500,96315,61561.0,7242448.0
2014-11-03,8500,8500,8130,8490,18089,61488.0,7242448.0
2014-11-04,8450,8450,8240,8390,2665,60764.0,7242448.0
2014-11-05,8500,8600,8390,8540,20955,61851.0,7242448.0
2014-11-06,8500,8500,8310,8350,7453,60474.0,7242448.0
2014-11-07,8500,8500,8270,8350,13037,60474.0,7242448.0
2014-11-10,8480,8490,8200,8290,5314,60040.0,7242448.0
2014-11-11,8080,8300,7660,8190,20484,59807.0,7302424.0
2014-11-12,8100,8300,8100,8200,25888,59880.0,7302424.0
2014-11-13,8300,8300,7960,7960,7238,58127.0,7302424.0
2014-11-14,8010,8010,7910,7970,3002,58200.0,7302424.0
2014-11-17,8050,8050,7600,7800,13136,56959.0,7302424.0
2014-11-18,8000,8000,7700,7890,14913,57616.0,7302424.0
2014-11-19,7890,7990,7880,7990,15653,58346.0,7302424.0
2014-11-20,8180,8180,7700,8000,7909,58419.0,7302424.0
2014-11-21,7900,8000,7850,7980,3993,58273.0,7302424.0
2014-11-24,7840,7990,7800,7900,9489,57689.0,7302424.0
2014-11-25,7980,7980,7790,7900,9348,57689.0,7302424.0
2014-11-26,7900,7980,7660,7870,24490,57470.0,7302424.0
2014-11-27,7900,8110,7790,8000,9787,58419.0,7302424.0
2014-11-28,8000,8240,7990,8180,21922,59734.0,7302424.0
2014-12-01,8180,8300,7990,7990,7970,58346.0,7302424.0
2014-12-02,7990,8180,7950,8010,16878,58492.0,7302424.0
2014-12-03,8250,8250,8040,8130,1870,59369.0,7302424.0
2014-12-04,8130,8250,8070,8100,18995,59150.0,7302424.0
2014-12-05,8100,8200,7980,8030,14904,58638.0,7302424.0
2014-12-08,8030,8100,8010,8070,6998,58931.0,7302424.0
2014-12-09,8200,8200,7930,8040,17575,58711.0,7302424.0
2014-12-10,8170,8170,7900,8040,14591,58711.0,7302424.0
2014-12-11,8040,8200,7900,8090,12246,59077.0,7302424.0
2014-12-12,8090,8100,7800,7990,5742,58346.0,7302424.0
2014-12-15,8100,8100,7910,8100,8812,59150.0,7302424.0
2014-12-16,8070,8200,7940,7950,17953,58054.0,7302424.0
2014-12-17,7960,8100,7880,7920,5422,57835.0,7302424.0
2014-12-18,7870,8200,7870,7940,9404,57981.0,7302424.0
2014-12-19,8010,8190,7920,8090,5668,59077.0,7302424.0
2014-12-22,8100,8300,8090,8090,2798,59077.0,7302424.0
2014-12-23,8050,8110,7750,8010,3654,58492.0,7302424.0
2014-12-24,7950,8210,7950,8030,8937,58638.0,7302424.0
2014-12-26,8170,8250,8030,8240,6904,60172.0,7302424.0
2014-12-29,8280,8320,8090,8290,6083,60537.0,7302424.0
2014-12-30,8270,8300,8110,8110,2091,59223.0,7302424.0
2015-01-02,8300,8300,8010,8190,2956,59807.0,7302424.0
2015-01-05,8150,8150,7710,7880,55072,57543.0,7302424.0
2015-01-06,7800,7890,7800,7880,11194,57543.0,7302424.0
2015-01-07,8070,8100,7850,8100,11770,59150.0,7302424.0
2015-01-08,8130,8450,7990,8450,12049,61705.0,7302424.0
2015-01-09,8500,8500,8150,8280,6802,60464.0,7302424.0
2015-01-12,8180,8480,8180,8210,14857,59953.0,7302424.0
2015-01-13,8290,8410,8140,8400,33756,61340.0,7302424.0
2015-01-14,8430,8710,8390,8590,40656,62728.0,7302424.0
2015-01-15,8590,8600,8400,8400,17385,61340.0,7302424.0
2015-01-16,8500,8500,8350,8440,9405,61632.0,7302424.0
2015-01-19,8520,8530,8410,8460,10247,61779.0,7302424.0
2015-01-20,8600,9020,8480,8760,69494,63969.0,7302424.0
2015-01-21,8760,9350,8760,9350,97696,68278.0,7302424.0
2015-01-22,9400,9400,9130,9130,34599,66671.0,7302424.0
2015-01-23,9290,9300,9000,9250,20051,67547.0,7302424.0
2015-01-26,9230,9350,9100,9200,21012,67182.0,7302424.0
2015-01-27,9290,9330,9160,9280,22260,67766.0,7302424.0
2015-01-28,9300,9580,9150,9190,35148,67109.0,7302424.0
2015-01-29,9200,9280,9050,9250,23709,67547.0,7302424.0
2015-01-30,9130,9200,8900,9200,41172,67182.0,7302424.0
2015-02-02,9200,9400,9080,9400,50792,68643.0,7302424.0
2015-02-03,9410,10800,9410,10800,688288,79676.0,7377397.0
2015-02-04,11100,12400,11050,11800,874297,87053.0,7377397.0
2015-02-05,12000,12250,11450,11800,341889,87053.0,7377397.0
2015-02-06,11750,12500,11500,11750,346150,88799.0,7557333.0
2015-02-09,12000,12650,11600,12100,386413,91444.0,7557333.0
2015-02-10,12200,12300,11150,11500,306413,86909.0,7557333.0
2015-02-11,11550,13200,11250,13150,1104030,99379.0,7557333.0
2015-02-12,13400,13500,12550,13350,383760,100890.0,7557333.0
2015-02-13,13200,13450,12750,12850,222037,97112.0,7557333.0
2015-02-16,12000,12150,11500,11600,544601,87665.0,7557333.0
2015-02-17,11600,12000,11500,11800,273396,89177.0,7557333.0
2015-02-23,11700,11750,11300,11650,240155,95869.0,8229081.0
2015-02-24,11650,11900,11300,11800,286898,97103.0,8229081.0
2015-02-25,11900,12750,11750,12350,429753,101629.0,8229081.0
2015-02-26,12350,12700,12000,12700,269832,104509.0,8229081.0
2015-02-27,12700,12750,12150,12300,217087,101218.0,8229081.0
2015-03-02,12250,13000,12250,13000,286933,106978.0,8229081.0
2015-03-03,13000,13250,12800,13200,258296,111593.0,8454001.0
2015-03-04,13150,13400,12800,13050,111414,110325.0,8454001.0
2015-03-05,13000,13200,12800,13150,128230,111170.0,8454001.0
2015-03-06,13150,13150,12150,12450,232656,105252.0,8454001.0
2015-03-09,12250,12350,11750,12100,162331,102293.0,8454001.0
2015-03-10,12150,12300,11600,12000,57390,102348.0,8528974.0
2015-03-11,11750,12200,11650,12050,70206,102774.0,8528974.0
2015-03-12,11900,11900,11250,11400,458909,97230.0,8528974.0
2015-03-13,11500,11700,11350,11550,134217,98510.0,8528974.0
2015-03-16,11600,11700,11300,11350,73485,96804.0,8528974.0
2015-03-17,11300,11650,11150,11300,114332,96377.0,8528974.0
2015-03-18,11300,11350,10800,10900,154966,92966.0,8528974.0
2015-03-19,11000,11300,10600,11250,135844,95951.0,8528974.0
2015-03-20,11300,12900,11150,12900,460015,110991.0,8603947.0
2015-03-23,13150,13200,12450,12550,241983,107980.0,8603947.0
2015-03-24,12700,13550,12200,12400,385285,106689.0,8603947.0
2015-03-25,12400,14250,12250,14250,702485,122606.0,8603947.0
2015-03-26,14250,14400,13300,13550,426636,116583.0,8603947.0
2015-03-27,13700,14550,13500,13550,480586,116583.0,8603947.0
2015-03-30,13200,14100,13000,13850,325138,119165.0,8603947.0
2015-03-31,13950,14250,13400,13650,176717,117444.0,8603947.0
2015-04-01,13600,14200,13200,14050,284137,120885.0,8603947.0
2015-04-02,13850,13950,12950,12950,235694,111421.0,8603947.0
2015-04-03,13100,13550,12800,13450,132837,115925.0,8618941.0
2015-04-06,13500,13650,13150,13350,135717,115063.0,8618941.0
2015-04-07,13350,13700,12900,13400,187823,115494.0,8618941.0
2015-04-08,13400,14100,13250,13750,247206,118510.0,8618941.0
2015-04-09,13700,14000,12900,12950,271982,111615.0,8618941.0
2015-04-10,13000,13100,12300,12350,278728,106444.0,8618941.0
2015-04-13,12500,12650,12250,12600,195295,109744.0,8709850.0
2015-04-14,12600,12700,12100,12200,128720,106260.0,8709850.0
2015-04-15,12100,12400,11800,12100,201589,105389.0,8709850.0
2015-04-16,12100,12150,11900,12050,122834,104954.0,8709850.0
2015-04-17,12100,12450,12050,12350,236712,109511.0,8867293.0
2015-04-20,12300,12300,11500,12000,321574,106408.0,8867293.0
2015-04-21,11850,12150,11650,11800,143502,104941.0,8893314.0
2015-04-22,12000,12600,11000,11950,387916,106275.0,8893314.0
2015-04-23,11900,12300,11300,11300,215446,100494.0,8893314.0
2015-04-24,11250,11650,10700,11000,217802,97826.0,8893314.0
2015-04-27,11200,11450,10800,11200,141463,99605.0,8893314.0
2015-04-28,11200,12000,11050,11900,242026,105830.0,8893314.0
2015-04-29,11950,12000,11150,11300,169486,101342.0,8968287.0
2015-04-30,11400,11800,11050,11650,138530,104481.0,8968287.0
2015-05-04,11650,11700,11000,11000,146090,98651.0,8968287.0
2015-05-06,11000,11200,10400,11050,166423,99100.0,8968287.0
2015-05-07,10850,11900,10700,11850,179691,106274.0,8968287.0
2015-05-08,11850,12500,11600,12400,265194,111207.0,8968287.0
2015-05-11,12800,13900,12550,13400,767211,120175.0,8968287.0
2015-05-12,13400,14300,13200,14300,471377,128247.0,8968287.0
2015-05-13,14100,14600,13750,14100,304149,126453.0,8968287.0
2015-05-14,14050,14200,13350,14050,345286,126004.0,8968287.0
2015-05-15,13900,16100,13850,15250,960424,136766.0,8968287.0
2015-05-18,15250,15350,14600,15050,294946,134973.0,8968287.0
2015-05-19,15000,15400,14650,15000,218125,134524.0,8968287.0
2015-05-20,15150,15550,14500,14500,278920,130040.0,8968287.0
2015-05-21,14600,15100,14300,14700,307211,131834.0,8968287.0
2015-05-22,14850,14900,14150,14300,117264,128247.0,8968287.0
2015-05-26,14250,14850,14000,14350,132315,128695.0,8968287.0
2015-05-27,14200,14400,13700,13700,120425,122866.0,8968287.0
2015-05-28,13850,14950,13850,14700,193151,131834.0,8968287.0
2015-05-29,14850,14850,13750,13850,217055,127714.0,9221257.0
2015-06-01,13750,14350,13000,13950,195403,128637.0,9221257.0
2015-06-02,13900,14450,13700,14450,105237,133247.0,9221257.0
2015-06-03,14400,14500,13800,13800,136336,127253.0,9221257.0
2015-06-04,13850,14150,13400,13850,134413,128687.0,9291481.0
2015-06-05,13600,13950,13200,13500,127563,125435.0,9291481.0
2015-06-08,13600,13650,13100,13350,81603,124041.0,9291481.0
2015-06-09,13200,13650,13150,13600,80719,126364.0,9291481.0
2015-06-10,13700,14450,13450,13850,243407,128687.0,9291481.0
2015-06-11,14150,14150,13300,13550,86779,125900.0,9291481.0
2015-06-12,13750,14100,13350,14000,109887,130081.0,9291481.0
2015-06-15,14150,14600,13900,14350,147558,133333.0,9291481.0
2015-06-16,14500,14550,13550,13700,125600,127293.0,9291481.0
2015-06-17,13700,14100,13700,13800,95712,128222.0,9291481.0
2015-06-18,13950,14450,13750,14300,141416,132868.0,9291481.0
2015-06-19,14300,14450,13450,13600,149036,126364.0,9291481.0
2015-06-22,13600,14000,13250,13450,54302,124970.0,9291481.0
2015-06-23,13700,13800,13450,13800,105814,128222.0,9291481.0
2015-06-24,13900,13900,13100,13200,199584,123335.0,9343524.0
2015-06-25,13200,13500,13100,13300,103303,124269.0,9343524.0
2015-06-26,13200,13850,13200,13600,135044,127072.0,9343524.0
2015-06-29,13350,13850,12500,12800,113768,119597.0,9343524.0
2015-06-30,12550,13350,12400,13050,71101,121933.0,9343524.0
2015-07-01,13050,13250,12750,12950,61401,120999.0,9343524.0
2015-07-02,13050,13550,12600,13400,117593,125203.0,9343524.0
2015-07-03,13150,13800,13100,13550,86069,126605.0,9343524.0
2015-07-06,13500,14050,13100,13200,113991,123335.0,9343524.0
2015-07-07,13500,13500,12950,13250,59449,123802.0,9343524.0
2015-07-08,13200,14000,13000,13900,170213,129875.0,9343524.0
2015-07-09,13900,14150,13300,13700,149803,128006.0,9343524.0
2015-07-10,13750,14800,13450,14800,281182,138284.0,9343524.0
2015-07-13,14800,14850,14250,14800,263161,138284.0,9343524.0
2015-07-14,14850,15200,14300,15150,291353,141554.0,9343524.0
2015-07-15,15300,16100,13800,14250,635155,133145.0,9343524.0
2015-07-16,14200,14650,13750,14350,224679,134080.0,9343524.0
2015-07-17,14550,15100,13800,15100,135002,141087.0,9343524.0
2015-07-20,15200,16500,14750,16200,442987,151365.0,9343524.0
2015-07-21,16400,16900,15800,16250,374395,151832.0,9343524.0
2015-07-22,16100,16550,15350,16150,364723,150898.0,9343524.0
2015-07-23,16400,16900,16000,16500,319721,154168.0,9343524.0
2015-07-24,16650,16750,16050,16050,189967,149964.0,9343524.0
2015-07-27,15850,16000,14950,15550,198253,146101.0,9395567.0
2015-07-28,15500,15850,14900,15300,156142,143752.0,9395567.0
2015-07-29,15650,15650,14750,14750,105657,138585.0,9395567.0
2015-07-30,14750,15050,14250,14350,117891,134826.0,9395567.0
2015-07-31,14050,15700,13850,15250,112883,143282.0,9395567.0
2015-08-03,15200,15400,14650,14650,47629,138407.0,9447610.0
2015-08-04,14450,15000,14150,14750,40427,139352.0,9447610.0
2015-08-05,15000,15000,14500,14500,39739,136990.0,9447610.0
2015-08-06,14600,15300,14500,15050,69182,142187.0,9447610.0
2015-08-07,14800,15300,14700,15150,52900,143131.0,9447610.0
2015-08-10,15350,15650,14550,14550,112896,137463.0,9447610.0
2015-08-11,14650,14800,14050,14050,68005,132739.0,9447610.0
2015-08-12,14050,14500,13350,13800,82243,130377.0,9447610.0
2015-08-13,13300,14350,12900,14200,127265,134156.0,9447610.0
2015-08-17,14600,14800,14300,14300,71274,135101.0,9447610.0
2015-08-18,14200,14550,13600,14300,91497,135101.0,9447610.0
2015-08-19,14300,14300,12900,13450,100699,128110.0,9524882.0
2015-08-20,13100,13650,12600,12600,93836,120014.0,9524882.0
2015-08-21,11550,12400,11400,12100,179603,115251.0,9524882.0
2015-08-24,11950,12450,11500,11600,78913,110489.0,9524882.0
2015-08-25,11950,12500,11450,12350,67243,117632.0,9524882.0
2015-08-26,12400,12450,11950,12300,68601,117156.0,9524882.0
2015-08-27,12450,12700,12000,12100,98371,115251.0,9524882.0
2015-08-28,12350,13900,12300,13050,194822,124300.0,9524882.0
2015-08-31,12950,13200,12600,12900,73201,122871.0,9524882.0
2015-09-01,12900,13300,12450,12450,93579,118585.0,9524882.0
2015-09-02,12000,12600,11700,12550,57510,119537.0,9524882.0
2015-09-03,13000,13100,12300,12400,88252,118109.0,9524882.0
2015-09-04,12500,12500,12100,12200,56385,116204.0,9524882.0
2015-09-07,12200,12400,12000,12100,33572,115251.0,9524882.0
2015-09-08,12300,12300,11350,11450,92156,109060.0,9524882.0
2015-09-09,11700,12150,11550,11900,49141,113346.0,9524882.0
2015-09-10,11850,12750,11850,12550,97141,119537.0,9524882.0
2015-09-11,12500,12650,11950,12000,141733,114299.0,9524882.0
2015-09-14,12050,12450,12000,12100,48785,115251.0,9524882.0
2015-09-15,12100,12450,12050,12300,32276,117156.0,9524882.0
2015-09-16,12300,12900,12250,12600,41593,120014.0,9524882.0
2015-09-17,12700,13000,12550,12550,35272,119537.0,9524882.0
2015-09-18,12600,13000,12600,12700,31228,120966.0,9524882.0
2015-09-21,12700,12800,12350,12500,29624,119061.0,9524882.0
2015-09-22,12500,13100,12300,12450,67643,118585.0,9524882.0
2015-09-23,12450,12500,12000,12000,56931,114299.0,9524882.0
2015-09-24,12050,12150,11900,12050,70565,114775.0,9524882.0
2015-09-25,12000,12100,11900,12050,30797,114775.0,9524882.0
2015-09-30,11800,12500,11600,12500,48211,119061.0,9524882.0
2015-10-01,12600,12650,12300,12450,31925,118585.0,9524882.0
2015-10-02,12500,12600,12350,12500,29520,119061.0,9524882.0
2015-10-05,12700,13000,12500,12850,42169,122395.0,9524882.0
2015-10-06,12850,13150,12850,12900,33376,122871.0,9524882.0
2015-10-07,12950,13000,12600,12950,20162,123347.0,9524882.0
2015-10-08,12950,13000,12250,12550,39768,119537.0,9524882.0
2015-10-12,12550,12700,12250,12450,23945,118585.0,9524882.0
2015-10-13,12450,12550,12200,12200,16126,116204.0,9524882.0
2015-10-14,12050,12350,12000,12050,39686,114775.0,9524882.0
2015-10-15,12050,12450,12050,12400,34793,118109.0,9524882.0
2015-10-16,12400,12750,12250,12400,36712,118109.0,9524882.0
2015-10-19,12550,12650,12150,12650,43674,120490.0,9524882.0
2015-10-20,12150,12600,12150,12500,58287,119061.0,9524882.0
2015-10-21,12650,13600,12400,13200,137434,125728.0,9524882.0
2015-10-22,13200,13200,12600,12600,50451,120014.0,9524882.0
2015-10-23,12750,13200,12400,12650,55924,120490.0,9524882.0
2015-10-26,12550,12950,12200,12350,49680,117632.0,9524882.0
2015-10-27,12250,12400,12050,12250,34537,116680.0,9524882.0
2015-10-28,12350,12350,12100,12350,31140,117632.0,9524882.0
2015-10-29,12300,12500,12200,12250,19002,116680.0,9524882.0
2015-10-30,12200,12400,11900,12350,52830,117632.0,9524882.0
2015-11-02,12450,12500,12050,12250,57062,116680.0,9524882.0
2015-11-03,12250,12300,11950,12000,24113,114299.0,9524882.0
2015-11-04,11900,12150,11700,11850,45972,112870.0,9524882.0
2015-11-05,11850,11850,11300,11650,66808,110965.0,9524882.0
2015-11-06,11550,12100,11550,11550,36488,110532.0,9569866.0
2015-11-09,11700,11800,11300,11650,34779,111489.0,9569866.0
2015-11-10,11450,11600,10550,10600,90862,101441.0,9569866.0
2015-11-11,10400,11300,10400,11200,56792,107182.0,9569866.0
2015-11-12,11000,11900,10700,10700,106610,102398.0,9569866.0
2015-11-13,10700,10900,10500,10850,33560,103833.0,9569866.0
2015-11-16,10600,11250,10300,11150,51827,106704.0,9569866.0
2015-11-17,11200,11500,10750,10850,44171,103833.0,9569866.0
2015-11-18,10750,10900,10500,10800,38004,103355.0,9569866.0
2015-11-19,10750,10800,10350,10550,88474,100962.0,9569866.0
2015-11-20,10500,10600,10150,10300,87261,98570.0,9569866.0
2015-11-23,10250,10600,10150,10300,77092,98570.0,9569866.0
2015-11-24,10250,10450,10150,10200,59977,97613.0,9569866.0
2015-11-25,10250,10500,10250,10300,52582,98570.0,9569866.0
2015-11-26,10350,10950,10350,10800,55914,103355.0,9569866.0
2015-11-27,10800,11200,10750,10900,109582,104312.0,9569866.0
2015-11-30,10850,10950,10600,10850,77359,103833.0,9569866.0
2015-12-01,10900,11300,10750,11100,164287,106226.0,9569866.0
2015-12-02,11300,11300,10800,11000,94923,105269.0,9569866.0
2015-12-03,11100,11350,10700,11250,72842,107661.0,9569866.0
2015-12-04,11250,11800,11050,11700,63125,111967.0,9569866.0
2015-12-07,11700,11800,11550,11700,53103,111967.0,9569866.0
2015-12-08,11600,11750,11350,11500,43969,110053.0,9569866.0
2015-12-09,11750,12300,11500,11800,86225,112924.0,9569866.0
2015-12-10,12000,12450,11850,12450,100632,119145.0,9569866.0
2015-12-11,12550,12550,12250,12450,53180,119145.0,9569866.0
2015-12-14,12100,12250,11650,11700,98402,111967.0,9569866.0
2015-12-15,11750,12150,11700,11900,26146,113881.0,9569866.0
2015-12-16,11800,12150,11350,11450,91718,109575.0,9569866.0
2015-12-17,11500,11700,11400,11450,32299,109575.0,9569866.0
2015-12-18,11400,11700,11100,11550,99582,110532.0,9569866.0
2015-12-21,11700,12050,11550,12000,49135,114838.0,9569866.0
2015-12-22,11850,12100,11650,11650,37114,113236.0,9719813.0
2015-12-23,11700,11850,11150,11600,61612,112750.0,9719813.0
2015-12-24,11750,11900,11500,11650,56704,113236.0,9719813.0
2015-12-28,11650,12050,11650,12050,46861,117124.0,9719813.0
2015-12-29,11850,12350,11800,12200,57248,118582.0,9719813.0
2015-12-30,12400,12400,12000,12150,24511,118096.0,9719813.0
2016-01-04,11900,12350,11650,11850,39528,115180.0,9719813.0
2016-01-05,11700,11950,11400,11750,41192,114208.0,9719813.0
2016-01-06,11800,12050,11400,11700,80000,113722.0,9719813.0
2016-01-07,11550,11850,11500,11850,56477,115180.0,9719813.0
2016-01-08,11650,11950,11400,11950,41439,116152.0,9719813.0
2016-01-11,11700,12250,11700,11950,64723,116152.0,9719813.0
2016-01-12,12100,12250,11700,11900,53686,115666.0,9719813.0
2016-01-13,11950,12250,11900,12200,63438,118582.0,9719813.0
2016-01-14,12000,12200,11800,12200,43107,118582.0,9719813.0
2016-01-15,12200,12400,12100,12400,54326,120526.0,9719813.0
2016-01-18,12300,13000,12300,12700,122175,123442.0,9719813.0
2016-01-19,12800,12800,12250,12450,51346,121012.0,9719813.0
2016-01-20,12450,12750,12000,12050,57077,117124.0,9719813.0
2016-01-21,12000,12500,11950,12200,51795,118582.0,9719813.0
2016-01-22,12400,12950,12400,12900,78053,125386.0,9719813.0
2016-01-25,13350,13500,13050,13200,99393,128302.0,9719813.0
2016-01-26,13200,13300,12800,12950,44644,125872.0,9719813.0
2016-01-27,12950,13700,12850,13350,111242,129760.0,9719813.0
2016-01-28,13250,13750,13200,13600,66299,132189.0,9719813.0
2016-01-29,13500,13500,12850,13350,90292,129760.0,9719813.0
2016-02-01,13550,13550,12900,13200,95443,128302.0,9719813.0
2016-02-02,13000,13200,12550,12550,120008,121984.0,9719813.0
2016-02-03,12450,12750,12400,12600,45919,123125.0,9771856.0
2016-02-04,12600,13000,12200,12400,84494,121171.0,9771856.0
2016-02-05,12300,13000,12300,12900,80832,126057.0,9771856.0
2016-02-11,12750,12750,11850,11950,53582,116774.0,9771856.0
2016-02-12,11750,12100,11050,11550,95829,112865.0,9771856.0
2016-02-15,11450,11650,11150,11500,33655,113873.0,9901964.0
2016-02-16,11450,11900,11350,11750,40520,116348.0,9901964.0
2016-02-17,11400,11650,11300,11300,101127,111892.0,9901964.0
2016-02-18,11550,12100,11350,12000,49026,118824.0,9901964.0
2016-02-19,12050,12200,11800,12100,32984,119814.0,9901964.0
2016-02-22,12100,12150,11800,11950,29631,118328.0,9901964.0
2016-02-23,11950,12150,11700,11800,19637,116843.0,9901964.0
2016-02-24,11800,12250,11650,12050,49920,119319.0,9901964.0
2016-02-25,12150,12250,11800,12050,32319,119319.0,9901964.0
2016-02-26,12150,12750,11850,12750,86197,126250.0,9901964.0
2016-02-29,12750,12900,12300,12550,39357,124270.0,9901964.0
2016-03-02,12600,12600,12200,12300,49728,121794.0,9901964.0
2016-03-03,12200,12350,12100,12100,18798,119814.0,9901964.0
2016-03-04,12150,12350,12100,12200,21868,120804.0,9901964.0
2016-03-07,12150,12400,12100,12200,42949,120804.0,9901964.0
2016-03-08,12150,12300,11800,12150,63209,120309.0,9901964.0
2016-03-09,12100,12350,12100,12200,12550,120804.0,9901964.0
2016-03-10,12200,12300,12050,12150,9121,120309.0,9901964.0
2016-03-11,12100,12200,11700,12200,58592,120804.0,9901964.0
2016-03-14,12200,12300,11900,12000,12158,118824.0,9901964.0
2016-03-15,11900,12050,11750,11800,28660,116843.0,9901964.0
2016-03-16,11850,11900,11550,11650,43209,115358.0,9901964.0
2016-03-17,11750,11750,11500,11550,32644,114368.0,9901964.0
2016-03-18,11650,11850,11550,11700,57909,115853.0,9901964.0
2016-03-21,11650,12100,11650,12000,40578,118824.0,9901964.0
2016-03-22,11900,12050,11650,11850,40543,117338.0,9901964.0
2016-03-23,12000,12050,11800,12000,48877,120836.0,10069686.0
2016-03-24,11900,12000,11650,11950,56270,120333.0,10069686.0
2016-03-25,11800,12000,11800,11900,27179,119829.0,10069686.0
2016-03-28,11700,11900,11650,11800,55792,120051.0,10173772.0
2016-03-29,11800,11900,11600,11600,53430,118016.0,10173772.0
2016-03-30,11750,11850,11650,11650,51687,118524.0,10173772.0
2016-03-31,11750,12000,11650,11800,76905,120051.0,10173772.0
2016-04-01,11750,12400,11750,12400,103256,126155.0,10173772.0
2016-04-04,12350,12550,11950,12400,155107,126155.0,10173772.0
2016-04-05,12200,12850,11950,12850,182467,130733.0,10173772.0
2016-04-06,12800,12950,12250,12400,168293,126155.0,10173772.0
2016-04-07,12300,12650,12150,12600,42434,136780.0,10855588.0
2016-04-08,12450,12700,12150,12450,85761,135152.0,10855588.0
2016-04-11,12450,12550,12300,12400,37130,134609.0,10855588.0
