한독(002390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-05,28150,29750,27900,29400,23924,370266.0,12594080.0
2016-01-06,29500,30800,29150,30300,64696,381601.0,12594080.0
2016-01-07,30250,32250,30250,31000,85354,390416.0,12594080.0
2016-01-08,30500,32300,29950,31950,73047,402381.0,12594080.0
2016-01-11,31800,33200,30400,31200,73575,392935.0,12594080.0
2016-01-12,31150,31500,30200,30400,38531,382860.0,12594080.0
2016-01-13,30850,31200,30400,30600,21736,385379.0,12594080.0
2016-01-14,30000,30550,29200,30000,30237,377822.0,12594080.0
2016-01-15,30900,32050,30100,31000,54992,390416.0,12594080.0
2016-01-18,30850,31900,30450,31400,34647,395454.0,12594080.0
2016-01-19,31300,32550,31300,32050,55815,403640.0,12594080.0
2016-01-20,32400,33800,31500,33250,93832,418753.0,12594080.0
2016-01-21,33000,33700,32000,32050,59383,403640.0,12594080.0
2016-01-22,32250,33500,32200,33400,54022,420642.0,12594080.0
2016-01-25,33950,35550,33350,35500,111941,447090.0,12594080.0
2016-01-26,35100,36750,34950,36200,60586,455906.0,12594080.0
2016-01-27,36200,36600,34500,35750,80108,450238.0,12594080.0
2016-01-28,35350,36900,35350,36000,51526,453387.0,12594080.0
2016-01-29,36000,36450,35500,36000,36858,453387.0,12594080.0
2016-02-01,36000,37200,36000,37200,46815,468500.0,12594080.0
2016-02-02,36800,37300,35050,36900,88898,464722.0,12594080.0
2016-02-03,36400,36450,35600,35800,175128,450868.0,12594080.0
2016-02-04,35800,35850,34700,35500,47737,447090.0,12594080.0
2016-02-05,35550,36200,34550,35400,49027,445830.0,12594080.0
2016-02-11,34500,34650,33300,33500,55864,421902.0,12594080.0
2016-02-12,33100,33800,29950,31550,136604,397343.0,12594080.0
2016-02-15,31600,33200,30500,33000,78336,415605.0,12594080.0
2016-02-16,33000,34000,32900,33300,45737,419383.0,12594080.0
2016-02-17,33300,33600,31200,32400,64357,408048.0,12594080.0
2016-02-18,32550,32700,31400,31850,64710,401121.0,12594080.0
2016-02-19,31600,32050,30850,31900,41358,401751.0,12594080.0
2016-02-22,31950,32300,31500,31500,44348,396714.0,12594080.0
2016-02-23,31650,31800,30400,30750,57040,387268.0,12594080.0
2016-02-24,30800,31250,30350,30750,42393,387268.0,12594080.0
2016-02-25,30750,31950,30750,31800,41476,400492.0,12594080.0
2016-02-26,32000,32400,31500,31750,34621,399862.0,12594080.0
2016-02-29,31500,31700,30950,31500,26349,396714.0,12594080.0
2016-03-02,31950,32100,31350,31650,35672,398603.0,12594080.0
2016-03-03,31600,32900,31300,32650,67580,411197.0,12594080.0
2016-03-04,32750,32800,31900,32250,61440,406159.0,12594080.0
2016-03-07,32050,32700,31750,31950,49711,402381.0,12594080.0
2016-03-08,31950,32400,31500,32100,35618,404270.0,12594080.0
2016-03-09,32050,32900,31700,32900,37347,414345.0,12594080.0
2016-03-10,33300,33850,33300,33850,63036,426310.0,12594080.0
2016-03-11,33550,34950,33300,34200,62330,430718.0,12594080.0
2016-03-14,34150,34400,33600,34150,28470,430088.0,12594080.0
2016-03-15,34000,34150,33200,33450,21501,421272.0,12594080.0
2016-03-16,33500,34050,33050,33700,22629,424420.0,12594080.0
2016-03-17,33700,33700,32950,33150,26460,417494.0,12594080.0
2016-03-18,33150,33550,32400,32850,49149,413716.0,12594080.0
2016-03-21,32900,33100,32050,32500,46731,409308.0,12594080.0
2016-03-22,32500,33100,31850,32250,34707,406159.0,12594080.0
2016-03-23,32300,33100,31900,32850,45881,413716.0,12594080.0
2016-03-24,32500,33900,32500,33700,72818,424420.0,12594080.0
2016-03-25,33700,34600,33600,33950,50387,427569.0,12594080.0
2016-03-28,34200,34200,31250,33350,45907,420013.0,12594080.0
2016-03-29,33850,34500,33350,34050,51512,428828.0,12594080.0
2016-03-30,34100,35500,34100,35200,89340,443312.0,12594080.0
2016-03-31,35500,35800,34500,35500,69813,447090.0,12594080.0
2016-04-01,35500,37300,35500,36650,727082,461573.0,12594080.0
2016-04-04,37950,41500,37800,40850,432969,514468.0,12594080.0
2016-04-05,41100,41150,38600,38700,255797,487391.0,12594080.0
2016-04-06,38700,39850,38600,39800,136662,501244.0,12594080.0
2016-04-07,39800,40400,39250,40400,122857,508801.0,12594080.0
2016-04-08,40350,43550,40050,41000,505077,516357.0,12594080.0
2016-04-11,41550,42250,40800,41400,133288,521395.0,12594080.0
2016-04-12,41500,41850,40600,41600,87047,523914.0,12594080.0
2016-04-14,41200,42600,40450,42600,134485,536508.0,12594080.0
2016-04-15,42400,42450,41050,41650,67904,524543.0,12594080.0
2016-04-18,41000,41500,40100,40850,69601,514468.0,12594080.0
2016-04-19,41200,43150,40600,42600,143486,536508.0,12594080.0
2016-04-20,42550,43000,40300,40600,88649,511320.0,12594080.0
2016-04-21,40700,41800,39950,41000,82493,516357.0,12594080.0
2016-04-22,41000,41500,40200,40250,36713,506912.0,12594080.0
2016-04-25,40000,41250,39600,40750,54819,513209.0,12594080.0
2016-04-26,40750,42050,40100,40800,46329,513838.0,12594080.0
2016-04-27,40550,40950,38450,38550,88320,485502.0,12594080.0
2016-04-28,38950,41150,38950,40200,57269,506282.0,12594080.0
2016-04-29,39800,40400,39150,39500,39615,497466.0,12594080.0
2016-05-02,39400,39400,37150,37300,79489,469759.0,12594080.0
2016-05-03,37800,38500,37350,37750,32840,475427.0,12594080.0
2016-05-04,37600,38000,36850,37200,33465,468500.0,12594080.0
2016-05-09,36900,37650,36750,37650,30154,474167.0,12594080.0
2016-05-10,37550,38400,36950,38000,50208,478575.0,12594080.0
2016-05-11,37900,38250,37350,38000,24470,478575.0,12594080.0
2016-05-12,37600,38400,37000,37850,39382,476686.0,12594080.0
2016-05-13,37700,38200,37000,37350,48584,470389.0,12594080.0
2016-05-16,37300,37600,36800,37500,28954,472278.0,12594080.0
2016-05-17,37500,37850,36300,36650,51957,461573.0,12594080.0
2016-05-18,36350,37150,36350,36650,30696,461573.0,12594080.0
2016-05-19,36800,36900,35300,35600,36219,448349.0,12594080.0
2016-05-20,35800,37550,35800,37400,53967,471019.0,12594080.0
2016-05-23,37400,38150,37200,37350,27151,470389.0,12594080.0
2016-05-24,36900,37600,36650,37300,42348,469759.0,12594080.0
2016-05-25,37400,37500,35900,36050,41703,454017.0,12594080.0
2016-05-26,36350,36650,35500,36650,35920,461573.0,12594080.0
2016-05-27,37500,39650,37300,37700,151097,474797.0,12594080.0
2016-05-30,38400,38500,36800,38200,49053,481094.0,12594080.0
2016-05-31,38350,39600,37750,38550,104765,485502.0,12594080.0
2016-06-01,38950,39350,38000,38950,36664,490539.0,12594080.0
2016-06-02,38550,39050,38100,38950,32018,490539.0,12594080.0
2016-06-03,38650,39200,38400,39050,32104,491799.0,12594080.0
2016-06-07,39100,39350,38350,39150,34170,493058.0,12594080.0
2016-06-08,38600,39450,38300,39200,52373,493688.0,12594080.0
2016-06-09,39650,42200,39300,41200,283125,518876.0,12594080.0
2016-06-10,40800,41700,40250,41500,78423,522654.0,12594080.0
2016-06-13,40850,41200,39000,39100,100552,492429.0,12594080.0
2016-06-14,39100,39650,38350,39100,61914,492429.0,12594080.0
2016-06-15,39500,39500,38300,39050,51288,491799.0,12594080.0
2016-06-16,38800,39100,37400,37650,65018,474167.0,12594080.0
2016-06-17,38000,38250,36800,37000,34995,465981.0,12594080.0
2016-06-20,37450,37950,36800,37300,19900,469759.0,12594080.0
2016-06-21,37450,37500,36950,37200,15743,468500.0,12594080.0
2016-06-22,37150,37500,36700,37000,24539,465981.0,12594080.0
2016-06-23,37000,37000,35850,36100,30875,454646.0,12594080.0
2016-06-24,36500,36850,32300,33850,106798,426310.0,12594080.0
2016-06-27,32500,35050,32500,34750,47110,437644.0,12594080.0
2016-06-28,34600,35850,34150,35400,41945,445830.0,12594080.0
2016-06-29,35900,36300,35650,36200,30842,455906.0,12594080.0
2016-06-30,36800,37750,36200,36200,63899,455906.0,12594080.0
2016-07-01,36200,36900,35800,36050,32281,454017.0,12594080.0
2016-07-04,36150,36550,35900,36500,21918,459684.0,12594080.0
2016-07-05,36550,36550,35900,36300,16675,457165.0,12594080.0
2016-07-06,36200,36500,35400,35850,17797,451498.0,12594080.0
2016-07-07,35900,36900,35900,36850,39240,464092.0,12594080.0
2016-07-08,36850,37650,36250,36800,53907,463462.0,12594080.0
2016-07-11,36650,36700,36150,36250,36719,456535.0,12594080.0
2016-07-12,36100,36400,35200,35800,61046,450868.0,12594080.0
2016-07-13,35700,36350,35700,35700,17955,449609.0,12594080.0
2016-07-14,35800,35850,35100,35100,37759,442052.0,12594080.0
2016-07-15,35200,35500,33950,34400,40142,433236.0,12594080.0
2016-07-18,34300,34300,33500,33900,45535,426939.0,12594080.0
2016-07-19,34300,34300,32700,32900,53318,414345.0,12594080.0
2016-07-20,33400,33650,32850,33400,229493,420642.0,12594080.0
2016-07-21,33800,33800,32650,32800,37439,413086.0,12594080.0
2016-07-22,33250,33250,32050,32450,42990,408678.0,12594080.0
2016-07-25,32450,32450,31650,32250,48386,406159.0,12594080.0
2016-07-26,32000,32600,31950,32600,26430,410567.0,12594080.0
2016-07-27,32550,33000,32250,32300,22962,406789.0,12594080.0
2016-07-28,32000,32650,31950,32400,22088,408048.0,12594080.0
2016-07-29,32700,32700,32150,32300,16251,406789.0,12594080.0
2016-08-01,32300,32300,31400,31500,51203,396714.0,12594080.0
2016-08-02,31850,33200,31850,31950,51783,402381.0,12594080.0
2016-08-03,31950,32700,31950,32350,19448,407418.0,12594080.0
2016-08-04,32500,32650,31700,32400,24738,408048.0,12594080.0
2016-08-05,32000,32100,31050,31300,64211,394195.0,12594080.0
2016-08-08,31500,31500,30400,31150,31254,392306.0,12594080.0
2016-08-09,31200,32100,31000,31250,34654,393565.0,12594080.0
2016-08-10,31250,32100,31150,31900,18164,401751.0,12594080.0
2016-08-11,31700,32450,31550,31850,20369,401121.0,12594080.0
2016-08-12,31900,32350,31900,32100,13592,404270.0,12594080.0
2016-08-16,32100,32200,31750,31750,11774,399862.0,12594080.0
2016-08-17,31600,31800,31250,31450,19416,396084.0,12594080.0
2016-08-18,31300,31700,31000,31000,16624,390416.0,12594080.0
2016-08-19,31100,31350,30600,30600,30367,385379.0,12594080.0
2016-08-22,30700,31500,30250,30700,41851,386638.0,12594080.0
2016-08-23,30600,31250,30450,30550,17723,384749.0,12594080.0
2016-08-24,30800,30800,30400,30550,6034,384749.0,12594080.0
2016-08-25,30600,30700,30250,30400,13889,382860.0,12594080.0
2016-08-26,30250,30500,30000,30150,11186,379712.0,12594080.0
2016-08-29,30050,30400,28200,29150,32269,367117.0,12594080.0
2016-08-30,29700,29700,28350,29100,44470,366488.0,12594080.0
2016-08-31,29000,29000,28300,28450,23797,358302.0,12594080.0
2016-09-01,28700,28700,28050,28400,24893,357672.0,12594080.0
2016-09-02,28200,29050,28200,29000,13332,365228.0,12594080.0
2016-09-05,29000,29650,28550,28850,20144,363339.0,12594080.0
2016-09-06,28900,29200,28550,29100,11544,366488.0,12594080.0
2016-09-07,29000,29350,28200,28300,25671,356412.0,12594080.0
2016-09-08,28500,28500,27000,27550,51357,346967.0,12594080.0
2016-09-09,27150,27500,26800,27500,51901,346337.0,12594080.0
2016-09-12,26950,28300,26800,28250,24750,355783.0,12594080.0
2016-09-13,28000,28500,27800,28350,14770,357042.0,12594080.0
2016-09-19,27950,28300,27850,27900,9382,351375.0,12594080.0
2016-09-20,27650,29000,27650,28700,15530,361450.0,12594080.0
2016-09-21,28700,28900,28500,28550,8469,359561.0,12594080.0
2016-09-22,28550,29600,28550,29600,20302,372785.0,12594080.0
2016-09-23,29600,31250,29600,30500,30846,384119.0,12594080.0
2016-09-26,30500,31050,30100,30200,15037,380341.0,12594080.0
2016-09-27,30000,30750,29800,30000,16384,377822.0,12594080.0
2016-09-28,30200,30450,29600,30400,17021,382860.0,12594080.0
2016-09-29,30000,30500,29950,30200,15511,380341.0,12594080.0
2016-09-30,30300,30300,29100,29250,27134,368377.0,12594080.0
2016-10-04,29250,29300,27000,29150,19384,367117.0,12594080.0
2016-10-05,29400,29400,28700,29050,8811,365858.0,12594080.0
2016-10-06,29250,29250,28500,28700,8039,361450.0,12594080.0
2016-10-07,28700,28700,26400,27650,57783,348226.0,12594080.0
2016-10-10,27200,27850,26700,27150,16648,341929.0,12594080.0
2016-10-11,27150,27700,27150,27300,18228,343818.0,12594080.0
2016-10-12,27100,27600,27100,27450,12216,345707.0,12594080.0
2016-10-13,27600,27600,26700,26750,25098,336892.0,12594080.0
2016-10-14,26600,27000,25950,26050,17726,328076.0,12594080.0
2016-10-17,26100,26250,25300,25700,14721,323668.0,12594080.0
2016-10-18,25550,25850,25100,25350,23793,319260.0,12594080.0
2016-10-19,25650,25900,25250,25350,10491,319260.0,12594080.0
2016-10-20,25600,25600,24650,24800,26927,312333.0,12594080.0
2016-10-21,24350,25000,24150,24500,27150,308555.0,12594080.0
2016-10-24,24400,24650,23950,24000,21464,302258.0,12594080.0
2016-10-25,23950,24200,23200,23500,26157,295961.0,12594080.0
2016-10-26,23400,24300,23050,23900,24461,300999.0,12594080.0
2016-10-27,23550,24650,23550,24450,19072,307925.0,12594080.0
2016-10-28,24200,24450,23550,23600,17403,297220.0,12594080.0
2016-10-31,23200,23850,22500,22700,33463,285886.0,12594080.0
2016-11-01,22300,23400,22300,22950,18043,289034.0,12594080.0
2016-11-02,22600,23100,22450,22500,15269,283367.0,12594080.0
2016-11-03,22500,23800,22300,23200,25229,292183.0,12594080.0
2016-11-04,23200,23600,22900,23000,9845,289664.0,12594080.0
2016-11-07,23350,23850,23100,23350,8533,294072.0,12594080.0
2016-11-08,23150,24000,23150,23850,20000,300369.0,12594080.0
2016-11-09,24200,24200,22150,23000,30786,289664.0,12594080.0
2016-11-10,23950,25350,23500,24650,38898,310444.0,12594080.0
2016-11-11,24850,29900,24700,27600,153556,347597.0,12594080.0
2016-11-14,27700,27700,25900,26500,64721,333743.0,12594080.0
2016-11-15,26200,26450,25450,25550,29642,321779.0,12594080.0
2016-11-16,25650,27900,25650,27100,85396,341300.0,12594080.0
2016-11-17,27100,27200,25900,26500,21665,333743.0,12594080.0
2016-11-18,26700,26700,25900,25950,12483,326816.0,12594080.0
2016-11-21,26350,26350,25100,25450,9429,320519.0,12594080.0
2016-11-22,25400,25950,25400,25550,10816,321779.0,12594080.0
2016-11-23,25400,25750,24800,24800,9024,312333.0,12594080.0
2016-11-24,24500,25050,24000,24200,9878,304777.0,12594080.0
2016-11-25,24050,24700,24000,24100,12370,303517.0,12594080.0
2016-11-28,24250,24600,23800,24200,9266,304777.0,12594080.0
2016-11-29,24300,24800,24000,24800,13007,312333.0,12594080.0
2016-11-30,24750,24900,24250,24800,12208,312333.0,12594080.0
2016-12-01,24550,24850,24250,24700,20052,311074.0,12594080.0
2016-12-02,24250,24600,24000,24050,20217,302888.0,12594080.0
2016-12-05,24050,24550,23550,23700,11413,298480.0,12594080.0
2016-12-06,23700,24050,23100,23250,29996,292812.0,12594080.0
2016-12-07,23650,23650,22900,23350,17384,294072.0,12594080.0
2016-12-08,23500,23900,23150,23150,14054,291553.0,12594080.0
2016-12-09,23200,23700,23100,23650,14129,297850.0,12594080.0
2016-12-12,23500,25450,23500,25400,26398,319890.0,12594080.0
2016-12-13,25150,25750,25150,25650,11845,323038.0,12594080.0
2016-12-14,25750,25750,25400,25600,10645,322408.0,12594080.0
2016-12-15,25600,25950,25200,25850,9139,325557.0,12594080.0
2016-12-16,25950,26400,25400,26000,11514,327446.0,12594080.0
2016-12-19,26000,26350,25700,26350,9640,331854.0,12594080.0
2016-12-20,26000,26450,25350,25500,26300,321149.0,12594080.0
2016-12-21,25500,25650,24850,25150,13114,316741.0,12594080.0
2016-12-22,25000,25450,24800,25350,8561,319260.0,12594080.0
2016-12-23,25350,26100,25150,25800,6358,324927.0,12594080.0
2016-12-26,26150,26150,25500,25900,7977,326187.0,12594080.0
2016-12-27,25750,26200,25500,25950,16358,326816.0,12594080.0
2016-12-28,25900,26800,25800,26600,14239,335003.0,12594080.0
2016-12-29,26250,26700,26050,26250,8280,330595.0,12594080.0
2017-01-02,25850,26350,25550,25700,12933,323668.0,12594080.0
2017-01-03,25850,25900,25300,25650,6908,323038.0,12594080.0
2017-01-04,25650,26350,25650,26150,9454,329335.0,12594080.0
2017-01-05,26200,27000,26200,26550,11619,334373.0,12594080.0
2017-01-06,26850,26850,26300,26500,5673,333743.0,12594080.0
2017-01-09,26700,26700,25900,26100,9328,328705.0,12594080.0
2017-01-10,26150,27200,25400,25450,22472,320519.0,12594080.0
2017-01-11,25100,25600,25100,25450,7759,320519.0,12594080.0
2017-01-12,25200,25200,24800,24800,22624,312333.0,12594080.0
2017-01-13,24700,25100,24300,24450,23363,307925.0,12594080.0
2017-01-16,24500,24650,24050,24150,14446,304147.0,12594080.0
2017-01-17,24350,24350,23950,24100,15141,303517.0,12594080.0
2017-01-18,24100,24200,23600,23800,17578,299739.0,12594080.0
2017-01-19,23800,23800,23500,23650,18093,297850.0,12594080.0
2017-01-20,23650,23800,23550,23700,10186,298480.0,12594080.0
2017-01-23,23750,23800,22900,22900,19082,288404.0,12594080.0
2017-01-24,23200,23200,21550,22400,29141,282107.0,12594080.0
2017-01-25,22800,22800,21850,21850,25945,275181.0,12594080.0
2017-01-26,21850,22300,21700,22150,16321,278959.0,12594080.0
2017-01-31,22000,22450,21800,22350,23872,281478.0,12594080.0
2017-02-01,22200,22500,22100,22500,24319,283367.0,12594080.0
2017-02-02,22300,22450,22000,22100,28591,278329.0,12594080.0
2017-02-03,22100,22150,21600,21750,25514,273921.0,12594080.0
2017-02-06,21900,22350,21600,22350,19991,281478.0,12594080.0
2017-02-07,22150,23250,22100,22800,25897,287145.0,12594080.0
2017-02-08,22700,22850,22300,22500,23263,283367.0,12594080.0
2017-02-09,22500,22550,22100,22400,15025,282107.0,12594080.0
2017-02-10,22300,22700,22150,22500,16586,283367.0,12594080.0
2017-02-13,22600,23000,22300,22450,21027,282737.0,12594080.0
2017-02-14,22250,22700,22200,22300,10143,280848.0,12594080.0
2017-02-15,22200,23200,22200,23050,22223,290294.0,12594080.0
2017-02-16,23150,23350,22900,23200,16552,292183.0,12594080.0
2017-02-17,23300,24000,23200,23350,20697,294072.0,12594080.0
2017-02-20,23500,23500,22900,23200,13390,292183.0,12594080.0
2017-02-21,23250,23550,23000,23200,12476,292183.0,12594080.0
2017-02-22,23300,23400,23200,23350,8224,294072.0,12594080.0
2017-02-23,23400,23500,23300,23400,12304,294701.0,12594080.0
2017-02-24,23400,23650,23300,23450,18168,295331.0,12594080.0
2017-02-27,23600,24450,23550,24100,35064,303517.0,12594080.0
2017-02-28,24250,24600,24000,24500,20484,308555.0,12594080.0
2017-03-02,24550,25000,24400,24950,19722,314222.0,12594080.0
2017-03-03,24850,24850,24100,24600,23622,309814.0,12594080.0
2017-03-06,24600,24650,24150,24300,18459,306036.0,12594080.0
2017-03-07,24200,24300,23850,24200,12496,304777.0,12594080.0
2017-03-08,24200,24750,24100,24550,13575,309185.0,12594080.0
2017-03-09,24550,24850,24150,24700,11603,311074.0,12594080.0
2017-03-10,24350,25050,24300,24900,17875,313593.0,12594080.0
2017-03-13,24900,25250,24550,24550,10933,309185.0,12594080.0
2017-03-14,24450,24600,23800,24150,16679,304147.0,12594080.0
2017-03-15,24150,24150,23300,23500,32437,295961.0,12594080.0
2017-03-16,23400,23750,22900,23150,22077,291553.0,12594080.0
2017-03-17,22950,23300,22900,23150,7687,291553.0,12594080.0
2017-03-20,23200,23400,22600,23150,11459,291553.0,12594080.0
2017-03-21,22900,23050,22600,22600,24916,284626.0,12594080.0
2017-03-22,22500,22900,22450,22700,15257,285886.0,12594080.0
2017-03-23,22750,23500,22700,23450,18984,295331.0,12594080.0
2017-03-24,23400,24050,23350,23950,18659,301628.0,12594080.0
2017-03-27,23900,24050,23450,23650,14355,297850.0,12594080.0
2017-03-28,23650,24450,23400,24400,29407,307296.0,12594080.0
2017-03-29,24300,24450,23900,24100,13443,303517.0,12594080.0
2017-03-30,24100,24300,23800,24200,9898,304777.0,12594080.0
2017-03-31,23850,24750,23850,24600,19678,309814.0,12594080.0
2017-04-03,24700,25800,24350,25250,62605,318001.0,12594080.0
2017-04-04,25700,25800,25000,25200,30015,317371.0,12594080.0
2017-04-05,25350,25350,24900,25300,23424,318630.0,12594080.0
2017-04-06,25400,25850,24750,25800,21004,324927.0,12594080.0
2017-04-07,25950,25950,25400,25550,13068,321779.0,12594080.0
2017-04-10,25700,25700,24150,24200,30779,304777.0,12594080.0
2017-04-11,24200,24600,23850,24200,20822,304777.0,12594080.0
2017-04-12,24300,24300,23550,23750,32442,299109.0,12594080.0
2017-04-13,23600,23950,23600,23850,10772,300369.0,12594080.0
2017-04-14,23850,23900,23600,23600,8014,297220.0,12594080.0
2017-04-17,23400,24000,23400,23750,12614,299109.0,12594080.0
2017-04-18,23750,24100,23700,23900,8381,300999.0,12594080.0
2017-04-19,23900,24700,23750,23900,45309,300999.0,12594080.0
2017-04-20,23900,24350,23900,24100,13033,303517.0,12594080.0
2017-04-21,24550,24550,23600,24000,13691,302258.0,12594080.0
2017-04-24,23650,23800,23100,23200,33778,292183.0,12594080.0
2017-04-25,23350,23450,23000,23400,18468,294701.0,12594080.0
2017-04-26,23350,23600,23050,23100,20757,290923.0,12594080.0
2017-04-27,23050,23350,23000,23250,11632,292812.0,12594080.0
2017-04-28,23100,23650,22900,23200,19141,292183.0,12594080.0
2017-05-02,23150,23400,23100,23200,6600,292183.0,12594080.0
2017-05-04,23100,23500,23100,23300,4672,293442.0,12594080.0
2017-05-08,23450,23800,23350,23750,19591,299109.0,12594080.0
2017-05-10,23600,23800,23450,23550,13159,296591.0,12594080.0
2017-05-11,23600,24150,23200,24050,31037,302888.0,12594080.0
2017-05-12,24050,24050,23550,23750,11387,299109.0,12594080.0
2017-05-15,23700,24000,23500,23700,15233,298480.0,12594080.0
2017-05-16,23850,23850,23150,23300,29322,293442.0,12594080.0
2017-05-17,23300,23650,23000,23400,42830,294701.0,12594080.0
2017-05-18,23200,23600,23000,23300,18977,293442.0,12594080.0
2017-05-19,23150,23300,23100,23300,10679,293442.0,12594080.0
2017-05-22,23350,23350,23000,23200,19805,292183.0,12594080.0
2017-05-23,23000,23250,22900,23150,19827,291553.0,12594080.0
2017-05-24,23100,23850,23100,23850,41337,300369.0,12594080.0
2017-05-25,24050,24300,23800,24050,52815,302888.0,12594080.0
2017-05-26,24050,24700,24050,24600,54303,309814.0,12594080.0
2017-05-29,24650,24850,24500,24750,16928,311703.0,12594080.0
2017-05-30,24400,24900,24400,24850,16018,312963.0,12594080.0
2017-05-31,24900,25550,24450,25300,50324,318630.0,12594080.0
2017-06-01,25500,25500,24800,25000,24108,314852.0,12594080.0
2017-06-02,25000,25300,24750,25300,14291,318630.0,12594080.0
2017-06-05,25400,26500,25300,26200,83564,329965.0,12594080.0
2017-06-07,26100,26400,25750,26300,25400,331224.0,12594080.0
2017-06-08,26200,26550,25800,26100,23178,328705.0,12594080.0
2017-06-09,25950,27400,25950,27100,70830,341300.0,12594080.0
2017-06-12,27100,27350,26700,27000,50379,340040.0,12594080.0
2017-06-13,26500,29700,26500,29350,147678,369636.0,12594080.0
2017-06-14,29350,29850,28550,28900,62899,363969.0,12594080.0
2017-06-15,28250,28850,27700,28200,75236,355153.0,12594080.0
2017-06-16,28050,28200,26750,27400,49521,345078.0,12594080.0
2017-06-19,27100,28250,26850,27800,25671,350115.0,12594080.0
2017-06-20,27800,28150,26200,26550,41092,334373.0,12594080.0
2017-06-21,26350,27300,26150,27300,19020,343818.0,12594080.0
2017-06-22,27250,27700,26700,27700,31781,348856.0,12594080.0
2017-06-23,27700,28050,27550,28000,27166,352634.0,12594080.0
2017-06-26,28150,28150,27050,27300,12179,343818.0,12594080.0
2017-06-27,27300,27800,26850,26850,12021,338151.0,12594080.0
2017-06-28,26800,26850,25500,25650,30960,323038.0,12594080.0
2017-06-29,25900,26200,25450,25900,14984,326187.0,12594080.0
2017-06-30,25900,26300,25500,25800,14032,324927.0,12594080.0
2017-07-03,25700,25950,25600,25800,16108,324927.0,12594080.0
2017-07-04,25650,26100,25650,25700,21491,323668.0,12594080.0
2017-07-05,25600,26000,25550,25950,8135,326816.0,12594080.0
2017-07-06,26000,26750,26000,26500,14248,333743.0,12594080.0
2017-07-07,26700,26700,25900,26250,9245,330595.0,12594080.0
2017-07-10,26250,26250,25650,25800,7556,324927.0,12594080.0
2017-07-11,25500,25850,25450,25650,13706,323038.0,12594080.0
2017-07-12,25650,25800,25300,25400,6575,319890.0,12594080.0
2017-07-13,25850,25850,25050,25650,21762,323038.0,12594080.0
2017-07-14,25400,25600,24750,24750,25166,311703.0,12594080.0
2017-07-17,24900,25250,24900,25200,3742,317371.0,12594080.0
2017-07-18,25100,25400,25000,25250,5413,318001.0,12594080.0
2017-07-19,25350,25350,25000,25200,6524,317371.0,12594080.0
2017-07-20,25400,25800,24900,25800,13617,324927.0,12594080.0
2017-07-21,26000,26000,25300,25500,11488,321149.0,12594080.0
2017-07-24,25850,25850,25300,25550,2764,321779.0,12594080.0
2017-07-25,25550,25850,25350,25600,4652,322408.0,12594080.0
2017-07-26,25700,25800,25450,25450,4704,320519.0,12594080.0
2017-07-27,25450,26050,25250,26050,14042,328076.0,12594080.0
2017-07-28,25900,25950,25300,25400,11032,319890.0,12594080.0
2017-07-31,25100,25400,24750,25150,20912,316741.0,12594080.0
2017-08-01,24950,25750,24800,24800,9804,312333.0,12594080.0
2017-08-02,24900,24950,24450,24550,15886,309185.0,12594080.0
2017-08-03,24250,24950,23850,24250,29144,305406.0,12594080.0
2017-08-04,23850,24650,23850,24600,3883,309814.0,12594080.0
2017-08-07,24600,25050,24400,24950,20893,314222.0,12594080.0
2017-08-08,24950,24950,24050,24300,9120,306036.0,12594080.0
2017-08-09,24150,24950,23200,23600,30038,297220.0,12594080.0
2017-08-10,23600,23850,23000,23500,27994,295961.0,12594080.0
2017-08-11,23400,23450,22750,22750,13100,286515.0,12594080.0
2017-08-14,22500,23200,22500,23000,9697,289664.0,12594080.0
2017-08-16,22800,23600,22800,23400,11226,294701.0,12594080.0
2017-08-17,23400,23850,23400,23600,6498,297220.0,12594080.0
2017-08-18,23150,24300,23100,23550,25586,296591.0,12594080.0
2017-08-21,23600,23850,23550,23850,15026,300369.0,12594080.0
2017-08-22,23800,23900,23550,23600,2504,297220.0,12594080.0
2017-08-23,23200,23700,22950,23500,12397,295961.0,12594080.0
2017-08-24,23100,23500,23050,23350,7988,294072.0,12594080.0
2017-08-25,23450,24100,23450,23750,15902,299109.0,12594080.0
2017-08-28,23750,24250,23750,23850,17668,300369.0,12594080.0
2017-08-29,23850,23850,23000,23450,14929,295331.0,12594080.0
2017-08-30,23450,23900,22300,23250,21816,292812.0,12594080.0
2017-08-31,23300,23850,23250,23400,6790,294701.0,12594080.0
2017-09-01,23200,23750,23150,23650,12119,297850.0,12594080.0
2017-09-04,22950,23950,22950,23800,17742,299739.0,12594080.0
2017-09-05,24050,24050,23400,23550,9806,296591.0,12594080.0
2017-09-06,23450,23850,23400,23500,2967,295961.0,12594080.0
2017-09-07,23900,24600,23600,24600,26890,309814.0,12594080.0
2017-09-08,24500,24900,24200,24500,11127,308555.0,12594080.0
2017-09-11,24700,25150,24550,24700,15731,311074.0,12594080.0
2017-09-12,25050,25050,24200,24700,7072,311074.0,12594080.0
2017-09-13,24400,24700,24100,24200,13745,304777.0,12594080.0
2017-09-14,24100,24600,23850,24300,7946,306036.0,12594080.0
2017-09-15,24300,25000,24050,24900,18641,313593.0,12594080.0
2017-09-18,25550,25650,24200,24300,28518,306036.0,12594080.0
2017-09-19,24800,24950,24250,24950,14833,314222.0,12594080.0
