인천도시가스(034590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-10,22587,23593,22587,23456,7410,102600.0,4000000.0
2013-04-11,23456,23867,23319,23731,3995,103800.0,4000000.0
2013-04-12,23730,24279,23730,23913,2759,104600.0,4000000.0
2013-04-15,24142,24873,23776,24828,5549,108600.0,4000000.0
2013-04-16,24827,24965,24553,24782,4690,108400.0,4000000.0
2013-04-17,24873,25422,24873,25331,7390,110800.0,4000000.0
2013-04-18,25468,25605,25148,25605,2930,112000.0,4000000.0
2013-04-19,25605,25833,24873,25834,3240,113000.0,4000000.0
2013-04-22,25879,26519,25833,26520,5352,116000.0,4000000.0
2013-04-23,26519,27434,26519,27434,11369,120000.0,4000000.0
2013-04-24,27434,27891,26611,26611,6363,116400.0,4000000.0
2013-04-25,26153,26474,24690,24691,21041,108000.0,4000000.0
2013-04-26,24553,25559,24507,25514,8600,111600.0,4000000.0
2013-04-29,25148,25468,24782,25468,2878,111400.0,4000000.0
2013-04-30,25422,26153,25422,26154,6345,114400.0,4000000.0
2013-05-02,26153,26153,25696,25971,1591,113600.0,4000000.0
2013-05-03,26016,26474,25696,26428,3875,115600.0,4000000.0
2013-05-06,26382,26428,26062,26063,3634,114000.0,4000000.0
2013-05-07,26428,26519,26062,26063,1910,114000.0,4000000.0
2013-05-08,26153,26199,25833,26108,1160,114200.0,4000000.0
2013-05-09,26153,26245,25833,26200,3681,114600.0,4000000.0
2013-05-10,25833,26519,25788,26428,3351,115600.0,4000000.0
2013-05-13,26428,26565,26153,26428,1500,115600.0,4000000.0
2013-05-14,26702,26702,26382,26428,901,115600.0,4000000.0
2013-05-15,26108,26519,25833,26108,1975,114200.0,4000000.0
2013-05-16,26153,26336,26153,26245,1570,114800.0,4000000.0
2013-05-20,26291,26336,25788,25834,1599,113000.0,4000000.0
2013-05-21,25742,26336,25605,25971,2000,113600.0,4000000.0
2013-05-22,25788,26336,25788,26017,1650,113800.0,4000000.0
2013-05-23,26016,26016,25879,25880,1080,113200.0,4000000.0
2013-05-24,26199,26199,25696,25697,1210,112400.0,4000000.0
2013-05-27,25696,25925,25650,25651,697,112200.0,4000000.0
2013-05-28,25696,25696,25559,25605,920,112000.0,4000000.0
2013-05-29,25971,25971,25513,25514,540,111600.0,4000000.0
2013-05-30,25513,25605,25193,25468,1910,111400.0,4000000.0
2013-05-31,25422,25422,25010,25011,495,109400.0,4000000.0
2013-06-03,24965,25422,24690,25422,650,111200.0,4000000.0
2013-06-04,26382,26382,24736,24782,680,108400.0,4000000.0
2013-06-05,24736,24827,24507,24737,1691,108200.0,4000000.0
2013-06-07,24507,24690,23776,23776,8124,104000.0,4000000.0
2013-06-10,23867,24416,23867,24416,1870,106800.0,4000000.0
2013-06-11,24370,24599,24142,24599,1160,107600.0,4000000.0
2013-06-12,24645,25010,24507,24919,1700,109000.0,4000000.0
2013-06-13,24919,24965,24507,24965,970,109200.0,4000000.0
2013-06-14,24965,25056,24507,24965,532,109200.0,4000000.0
2013-06-17,24965,24965,24919,24919,1600,109000.0,4000000.0
2013-06-18,26428,26428,24599,24874,461,108800.0,4000000.0
2013-06-19,24782,24965,24690,24965,120,109200.0,4000000.0
2013-06-20,24279,25010,24279,24965,1460,109200.0,4000000.0
2013-06-21,24873,24873,24507,24691,1940,108000.0,4000000.0
2013-06-24,23959,24416,23959,24096,180,105400.0,4000000.0
2013-06-25,24096,24096,23684,23685,250,103600.0,4000000.0
2013-06-26,23684,23730,22861,23411,6804,102400.0,4000000.0
2013-06-27,23730,23822,23319,23593,2940,103200.0,4000000.0
2013-06-28,23776,23776,23227,23593,1760,103200.0,4000000.0
2013-07-01,23593,24325,23593,24142,590,105600.0,4000000.0
2013-07-02,24645,24645,23776,24142,1000,105600.0,4000000.0
2013-07-03,24553,24553,24142,24234,680,106000.0,4000000.0
2013-07-04,24233,24325,24233,24325,70,106400.0,4000000.0
2013-07-05,24416,24416,23776,24279,3180,106200.0,4000000.0
2013-07-08,24233,24782,23959,24782,3300,108400.0,4000000.0
2013-07-09,24736,24782,24325,24782,1590,108400.0,4000000.0
2013-07-10,24690,24690,24690,24691,1000,108000.0,4000000.0
2013-07-11,24690,24782,24690,24691,2123,108000.0,4000000.0
2013-07-12,24782,25102,24782,25102,1030,109800.0,4000000.0
2013-07-15,25102,25422,24553,25422,3040,111200.0,4000000.0
2013-07-16,25239,25422,24690,25422,3430,111200.0,4000000.0
2013-07-17,25056,25330,25056,25331,470,110800.0,4000000.0
2013-07-18,25056,25513,25056,25514,470,111600.0,4000000.0
2013-07-19,25102,25422,24690,25331,4250,110800.0,4000000.0
2013-07-22,25102,25148,24690,25148,1652,110000.0,4000000.0
2013-07-23,25148,25148,24827,25011,591,109400.0,4000000.0
2013-07-24,25056,25102,25056,25057,990,109600.0,4000000.0
2013-07-25,24965,25056,24827,25057,690,109600.0,4000000.0
2013-07-26,25056,25056,25056,25057,60,109600.0,4000000.0
2013-07-29,25102,25330,25102,25285,390,110600.0,4000000.0
2013-07-30,25285,25422,25148,25377,1601,111000.0,4000000.0
2013-07-31,25376,25376,25148,25148,630,110000.0,4000000.0
2013-08-01,25102,25376,25102,25377,1001,111000.0,4000000.0
2013-08-02,25376,25422,25193,25422,390,111200.0,4000000.0
2013-08-05,25422,25513,25285,25514,701,111600.0,4000000.0
2013-08-06,25468,25468,25330,25468,890,111400.0,4000000.0
2013-08-07,25468,25468,25148,25377,2120,111000.0,4000000.0
2013-08-08,25239,25376,25148,25377,810,111000.0,4000000.0
2013-08-09,25239,25468,25148,25468,770,111400.0,4000000.0
2013-08-12,25376,25605,24873,25560,1500,111800.0,4000000.0
2013-08-13,25330,25605,25193,25560,10890,111800.0,4000000.0
2013-08-14,25559,25559,25513,25514,180,111600.0,4000000.0
2013-08-16,25513,25605,25422,25605,2341,112000.0,4000000.0
2013-08-19,25605,25605,25513,25560,121,111800.0,4000000.0
2013-08-20,25559,25559,25285,25560,1180,111800.0,4000000.0
2013-08-21,25468,25788,25285,25560,3120,111800.0,4000000.0
2013-08-22,25330,25559,25330,25560,841,111800.0,4000000.0
2013-08-23,25605,25605,25330,25560,640,111800.0,4000000.0
2013-08-26,25559,25559,25422,25422,291,111200.0,4000000.0
2013-08-27,25559,25605,25422,25422,1020,111200.0,4000000.0
2013-08-28,25422,25422,25285,25331,490,110800.0,4000000.0
2013-08-29,25468,25468,25330,25331,60,110800.0,4000000.0
2013-08-30,25330,25696,25330,25468,800,111400.0,4000000.0
2013-09-02,25559,25696,25468,25560,1580,111800.0,4000000.0
2013-09-03,25559,25650,25513,25605,591,112000.0,4000000.0
2013-09-04,25605,25605,25148,25377,2154,111000.0,4000000.0
2013-09-05,25422,25605,25148,25148,4512,110000.0,4000000.0
2013-09-06,25285,25376,24782,24919,4770,109000.0,4000000.0
2013-09-09,24919,24919,24416,24737,1915,108200.0,4000000.0
2013-09-10,24599,24690,24233,24554,4040,107400.0,4000000.0
2013-09-11,24325,24690,24325,24645,781,107800.0,4000000.0
2013-09-12,24645,24690,24142,24599,1565,107600.0,4000000.0
2013-09-13,24370,24599,24325,24554,1421,107400.0,4000000.0
2013-09-16,24599,24599,24416,24554,970,107400.0,4000000.0
2013-09-17,24233,24690,24233,24599,380,107600.0,4000000.0
2013-09-23,24599,24599,24370,24599,350,107600.0,4000000.0
2013-09-24,24553,24553,24416,24416,271,106800.0,4000000.0
2013-09-25,24416,24599,24324,24599,630,107600.0,4000000.0
2013-09-26,24507,24507,24325,24462,603,107000.0,4000000.0
2013-09-27,24416,24416,24279,24371,1530,106600.0,4000000.0
2013-09-30,24325,25239,24142,24142,4459,105600.0,4000000.0
2013-10-01,24325,24507,24233,24371,572,106600.0,4000000.0
2013-10-02,24325,24507,24279,24416,329,106800.0,4000000.0
2013-10-04,24279,24279,24187,24279,850,106200.0,4000000.0
2013-10-07,24142,24279,24004,24096,1600,105400.0,4000000.0
2013-10-08,23959,24050,23822,24005,410,105000.0,4000000.0
2013-10-10,23867,24050,23822,24051,730,105200.0,4000000.0
2013-10-11,24142,24233,23959,24188,1100,105800.0,4000000.0
2013-10-14,24187,24645,24187,24508,812,107200.0,4000000.0
2013-10-15,24325,24873,24325,24554,1940,107400.0,4000000.0
2013-10-16,24325,24827,24325,24645,760,107800.0,4000000.0
2013-10-17,24142,24507,24142,24371,1660,106600.0,4000000.0
2013-10-18,23776,24096,23776,23913,3190,104600.0,4000000.0
2013-10-21,23822,24187,23822,24142,700,105600.0,4000000.0
2013-10-22,24233,24507,24233,24325,130,106400.0,4000000.0
2013-10-23,24142,24279,24050,24279,221,106200.0,4000000.0
2013-10-24,24279,24279,23867,24188,690,105800.0,4000000.0
2013-10-25,24187,24187,23913,23913,1700,104600.0,4000000.0
2013-10-28,23913,24142,23913,24142,490,105600.0,4000000.0
2013-10-29,24142,24370,24050,24142,720,105600.0,4000000.0
2013-10-30,24050,24233,24050,24234,120,106000.0,4000000.0
2013-10-31,24233,24645,24233,24599,480,107600.0,4000000.0
2013-11-01,24233,24782,24233,24599,470,107600.0,4000000.0
2013-11-04,24827,24827,24736,24782,460,108400.0,4000000.0
2013-11-05,24782,24827,24645,24828,2030,108600.0,4000000.0
2013-11-06,24827,24827,24782,24782,30,108400.0,4000000.0
2013-11-07,24873,24873,24645,24782,370,108400.0,4000000.0
2013-11-08,24827,24873,24782,24828,481,108600.0,4000000.0
2013-11-11,24827,24873,24827,24874,2110,108800.0,4000000.0
2013-11-12,24690,24919,24690,24874,740,108800.0,4000000.0
2013-11-13,24690,24919,24690,24874,1093,108800.0,4000000.0
2013-11-14,24873,24873,24873,24874,390,108800.0,4000000.0
2013-11-15,24690,25010,24645,24965,2950,109200.0,4000000.0
2013-11-18,25010,25056,24782,25057,370,109600.0,4000000.0
2013-11-19,25056,25513,24965,25514,4641,111600.0,4000000.0
2013-11-20,25605,26016,25605,25925,5011,113400.0,4000000.0
2013-11-21,25879,26016,25376,26017,5931,113800.0,4000000.0
2013-11-22,25833,26153,25833,25925,3200,113400.0,4000000.0
2013-11-25,25879,26153,25879,25880,2062,113200.0,4000000.0
2013-11-26,25879,26062,25696,25742,1210,112600.0,4000000.0
2013-11-27,25696,25879,25468,25468,1576,111400.0,4000000.0
2013-11-28,25650,25650,25330,25651,910,112200.0,4000000.0
2013-11-29,25650,25833,25513,25834,580,113000.0,4000000.0
2013-12-02,25650,26611,25650,26611,4080,116400.0,4000000.0
2013-12-03,26794,26976,25971,26017,2661,113800.0,4000000.0
2013-12-04,25879,26245,25879,26017,1950,113800.0,4000000.0
2013-12-05,26382,26382,25742,25742,690,112600.0,4000000.0
2013-12-06,25605,25833,25239,25422,1696,111200.0,4000000.0
2013-12-09,25742,25742,25010,25285,2091,110600.0,4000000.0
2013-12-10,25193,25559,24965,25057,1201,109600.0,4000000.0
2013-12-11,25010,25056,24827,24919,729,109000.0,4000000.0
2013-12-12,24690,25102,23730,23776,7095,104000.0,4000000.0
2013-12-13,23822,24050,23776,23959,2220,104800.0,4000000.0
2013-12-16,23959,24142,23959,23959,2442,104800.0,4000000.0
2013-12-17,24233,24233,23959,24142,2610,105600.0,4000000.0
2013-12-18,24142,24279,24142,24279,1950,106200.0,4000000.0
2013-12-19,24050,24370,24050,24279,451,106200.0,4000000.0
2013-12-20,24096,24507,24096,24508,940,107200.0,4000000.0
2013-12-23,24507,25422,24142,24691,2342,108000.0,4000000.0
2013-12-24,24919,25239,24873,25102,548,109800.0,4000000.0
2013-12-26,24599,25102,24599,25011,1597,109400.0,4000000.0
2013-12-27,24507,24690,23959,24508,2470,107200.0,4000000.0
2013-12-30,24599,24599,24096,24508,90,107200.0,4000000.0
2014-01-02,24599,24873,24233,24234,1050,106000.0,4000000.0
2014-01-03,24690,24690,24233,24325,500,106400.0,4000000.0
2014-01-06,24233,24233,24142,24234,80,106000.0,4000000.0
2014-01-07,24004,24233,23913,24051,1470,105200.0,4000000.0
2014-01-08,23913,24050,23364,23639,2773,103400.0,4000000.0
2014-01-09,23410,23684,23227,23685,1404,103600.0,4000000.0
2014-01-10,23593,23639,23273,23502,1334,102800.0,4000000.0
2014-01-13,23181,23867,23181,23868,640,104400.0,4000000.0
2014-01-14,23684,23776,23593,23593,555,103200.0,4000000.0
2014-01-15,23593,23867,23593,23822,180,104200.0,4000000.0
2014-01-16,23593,23776,23593,23685,170,103600.0,4000000.0
2014-01-17,23501,23776,23501,23776,146,104000.0,4000000.0
2014-01-20,23593,23684,23456,23685,1410,103600.0,4000000.0
2014-01-21,23730,23730,23547,23593,1151,103200.0,4000000.0
2014-01-22,23593,23776,23593,23776,530,104000.0,4000000.0
2014-01-23,23776,23776,23776,23776,120,104000.0,4000000.0
2014-01-24,23593,23639,23501,23502,120,102800.0,4000000.0
2014-01-27,23410,23410,23227,23228,2300,101600.0,4000000.0
2014-01-28,23547,23547,23227,23228,270,101600.0,4000000.0
2014-01-29,23593,23593,23547,23548,612,103000.0,4000000.0
2014-02-03,23547,26519,23501,23776,1941,104000.0,4000000.0
2014-02-04,24279,24279,23593,23776,651,104000.0,4000000.0
2014-02-05,23959,23959,23776,23959,230,104800.0,4000000.0
2014-02-06,23959,24553,23959,24325,2512,106400.0,4000000.0
2014-02-07,24462,24462,24004,24051,322,105200.0,4000000.0
2014-02-10,24233,25376,24142,24599,485,107600.0,4000000.0
2014-02-11,24187,24507,24187,24508,176,107200.0,4000000.0
2014-02-12,24507,24782,24507,24691,490,108000.0,4000000.0
2014-02-13,24507,24873,24507,24874,1602,108800.0,4000000.0
2014-02-14,24599,24599,24370,24416,3110,106800.0,4000000.0
2014-02-17,24416,24690,23776,24508,18691,107200.0,4000000.0
2014-02-18,24827,24827,24599,24599,330,107600.0,4000000.0
2014-02-19,24599,24645,24416,24462,1311,107000.0,4000000.0
2014-02-20,24553,24873,24553,24874,762,108800.0,4000000.0
2014-02-21,24873,24965,24782,24874,105,108800.0,4000000.0
2014-02-24,25102,25102,24690,24874,370,108800.0,4000000.0
2014-02-25,24873,24919,24690,24919,440,109000.0,4000000.0
2014-02-26,24599,25010,24599,25011,740,109400.0,4000000.0
2014-02-27,24736,24965,24690,24965,150,109200.0,4000000.0
2014-02-28,24965,24965,24690,24919,731,109000.0,4000000.0
2014-03-03,24690,24782,24690,24782,322,108400.0,4000000.0
2014-03-04,24599,24873,24599,24874,780,108800.0,4000000.0
2014-03-05,24873,24965,24645,24828,1200,108600.0,4000000.0
2014-03-06,24782,25330,24690,25331,1640,110800.0,4000000.0
2014-03-07,25605,25605,25056,25194,350,110200.0,4000000.0
2014-03-10,24827,25193,24827,25102,250,109800.0,4000000.0
2014-03-11,24873,24919,24736,24782,1376,108400.0,4000000.0
2014-03-12,24919,24919,24599,24599,2939,107600.0,4000000.0
2014-03-13,24645,24782,24553,24691,1550,108000.0,4000000.0
2014-03-14,24690,24690,24599,24599,4627,107600.0,4000000.0
2014-03-17,24919,24919,24690,24737,1400,108200.0,4000000.0
2014-03-18,24690,24965,24690,24782,960,108400.0,4000000.0
2014-03-19,25148,25422,25056,25377,2255,111000.0,4000000.0
2014-03-20,25239,25788,25239,25560,3341,111800.0,4000000.0
2014-03-21,25788,26291,25788,26200,3957,114600.0,4000000.0
2014-03-24,25833,26885,25833,26794,3476,117200.0,4000000.0
2014-03-25,26885,26931,26611,26886,1800,117600.0,4000000.0
2014-03-26,26885,26931,26336,26428,1682,115600.0,4000000.0
2014-03-27,26245,26519,26245,26291,3270,115000.0,4000000.0
2014-03-28,26291,26428,26062,26245,771,114800.0,4000000.0
2014-03-31,26245,26519,26245,26520,151,116000.0,4000000.0
2014-04-01,26519,26976,26519,26977,3100,118000.0,4000000.0
2014-04-02,26976,27205,26976,27068,1700,118400.0,4000000.0
2014-04-03,27251,27800,26885,27251,6356,119200.0,4000000.0
2014-04-04,27982,27982,27159,27800,9342,121600.0,4000000.0
2014-04-07,27982,28257,27891,28212,2837,123400.0,4000000.0
2014-04-08,28211,28302,28165,28257,3241,123600.0,4000000.0
2014-04-09,28302,28805,28302,28349,1630,124000.0,4000000.0
2014-04-10,28805,28805,27617,28349,2850,124000.0,4000000.0
2014-04-11,28851,28851,27845,28074,720,122800.0,4000000.0
2014-04-14,28074,28302,27891,28029,900,122600.0,4000000.0
2014-04-15,27982,28165,27708,28074,2491,122800.0,4000000.0
2014-04-16,28074,28074,27479,27480,622,120200.0,4000000.0
2014-04-17,27434,28257,27434,27891,1114,122000.0,4000000.0
2014-04-18,27479,28302,27479,28303,1280,123800.0,4000000.0
2014-04-21,28302,28302,27571,27800,1251,121600.0,4000000.0
2014-04-22,27754,27891,27617,27709,2341,121200.0,4000000.0
2014-04-23,27708,28120,27662,27983,1570,122400.0,4000000.0
2014-04-24,27754,27891,27434,27526,1144,120400.0,4000000.0
2014-04-25,27571,28348,27571,28074,1440,122800.0,4000000.0
2014-04-28,28074,28440,27937,28212,2822,123400.0,4000000.0
2014-04-29,28348,28805,28348,28806,3741,126000.0,4000000.0
2014-04-30,28714,29354,28623,29355,1954,128400.0,4000000.0
2014-05-02,29446,29903,29446,29903,1525,130800.0,4000000.0
2014-05-07,29903,30177,29446,29812,2021,130400.0,4000000.0
2014-05-08,29903,30497,29903,30498,1891,133400.0,4000000.0
2014-05-09,30451,30863,30177,30543,10793,133600.0,4000000.0
2014-05-12,30589,30589,30131,30315,1261,132600.0,4000000.0
2014-05-13,30451,30451,29583,30269,4401,132400.0,4000000.0
2014-05-14,30451,30451,29811,30269,2001,132400.0,4000000.0
2014-05-15,30269,30360,29994,30040,2300,131400.0,4000000.0
2014-05-16,30086,30086,28988,28989,6490,126800.0,4000000.0
2014-05-19,28988,29903,28897,29720,1911,130000.0,4000000.0
2014-05-20,29903,29903,29308,29720,1620,130000.0,4000000.0
2014-05-21,30223,30223,29720,30040,3272,131400.0,4000000.0
2014-05-22,30040,30177,29766,30086,751,131600.0,4000000.0
2014-05-23,30177,31092,30040,30361,7140,132800.0,4000000.0
2014-05-26,30451,30909,30360,30772,2317,134600.0,4000000.0
2014-05-27,30726,31092,30726,30818,4213,134800.0,4000000.0
2014-05-28,30909,31092,30817,31046,885,135800.0,4000000.0
2014-05-29,31137,31183,30954,30955,194,135400.0,4000000.0
2014-05-30,30954,31000,30543,31001,1804,135600.0,4000000.0
2014-06-02,30954,31000,30680,31001,140,135600.0,4000000.0
2014-06-03,31000,31046,30543,30543,1457,133600.0,4000000.0
2014-06-05,30451,31046,30451,31001,695,135600.0,4000000.0
2014-06-09,31000,31046,30817,31001,1680,135600.0,4000000.0
2014-06-10,30954,31046,30634,31001,2577,135600.0,4000000.0
2014-06-11,30726,30726,30360,30543,1924,133600.0,4000000.0
2014-06-12,30177,30726,30177,30635,899,134000.0,4000000.0
2014-06-13,30451,31183,30314,30955,5077,135400.0,4000000.0
2014-06-16,31092,31183,30543,30635,753,134000.0,4000000.0
2014-06-17,30497,30909,30497,30635,581,134000.0,4000000.0
2014-06-18,30680,30680,30131,30178,1506,132000.0,4000000.0
2014-06-19,30131,30772,30131,30543,2825,133600.0,4000000.0
2014-06-20,30543,30726,30269,30269,1325,132400.0,4000000.0
2014-06-23,30269,30817,30269,30452,207,133200.0,4000000.0
2014-06-24,30634,30634,30223,30406,1202,133000.0,4000000.0
2014-06-25,30177,30406,29903,30361,1010,132800.0,4000000.0
2014-06-26,30314,30314,30177,30269,922,132400.0,4000000.0
2014-06-27,29903,30634,29903,30589,3634,133800.0,4000000.0
2014-06-30,30040,30543,30040,30498,1146,133400.0,4000000.0
2014-07-01,30360,30909,30360,30772,1254,134600.0,4000000.0
2014-07-02,30772,31366,30406,31366,2394,137200.0,4000000.0
2014-07-03,31366,31549,31275,31366,822,137200.0,4000000.0
2014-07-04,31503,31503,30726,30726,137,134400.0,4000000.0
2014-07-07,30772,31092,30772,31092,332,136000.0,4000000.0
2014-07-08,31869,31869,31092,31366,636,137200.0,4000000.0
2014-07-09,30817,31412,30726,31275,621,136800.0,4000000.0
2014-07-10,31732,31732,31320,31321,687,137000.0,4000000.0
2014-07-11,31320,32006,31320,32007,2705,140000.0,4000000.0
2014-07-14,32006,32006,31275,31366,748,137200.0,4000000.0
2014-07-15,31640,32098,31640,32007,2740,140000.0,4000000.0
2014-07-16,32783,32783,31777,32007,203,140000.0,4000000.0
2014-07-17,31960,32006,31503,31595,538,138200.0,4000000.0
2014-07-18,31229,31960,31229,31961,2321,139800.0,4000000.0
2014-07-21,32006,32006,31549,31961,656,139800.0,4000000.0
2014-07-22,32006,32006,31412,31641,532,138400.0,4000000.0
2014-07-23,31640,31640,31275,31321,1552,137000.0,4000000.0
2014-07-24,30954,31320,30817,30818,1284,134800.0,4000000.0
2014-07-25,30817,30817,30086,30452,1866,133200.0,4000000.0
2014-07-28,30177,31092,30177,31046,243,135800.0,4000000.0
2014-07-29,31000,31092,30177,30315,3344,132600.0,4000000.0
2014-07-30,30314,30406,30131,30269,2062,132400.0,4000000.0
2014-07-31,30040,30451,29857,29995,2692,131200.0,4000000.0
2014-08-01,30177,30451,29766,30406,957,133000.0,4000000.0
2014-08-04,30406,30772,30040,30406,979,133000.0,4000000.0
2014-08-05,30634,30634,30406,30635,290,134000.0,4000000.0
2014-08-06,30634,30634,30269,30452,253,133200.0,4000000.0
2014-08-07,30360,30634,30314,30635,1977,134000.0,4000000.0
2014-08-08,30680,30680,30314,30543,294,133600.0,4000000.0
2014-08-11,30543,30634,30497,30498,49,133400.0,4000000.0
2014-08-12,30863,30863,30543,30543,25,133600.0,4000000.0
2014-08-13,30634,30817,30589,30818,1027,134800.0,4000000.0
2014-08-14,31092,31275,30863,31275,947,136800.0,4000000.0
2014-08-18,31915,31915,31320,31458,1414,137600.0,4000000.0
2014-08-19,31320,31549,31137,31138,217,136200.0,4000000.0
2014-08-20,31092,31549,30360,30909,996,135200.0,4000000.0
2014-08-21,31457,31457,30634,30863,363,135000.0,4000000.0
2014-08-22,30543,30817,30543,30818,500,134800.0,4000000.0
2014-08-25,30269,31000,30269,30863,327,135000.0,4000000.0
2014-08-26,31183,31183,30863,31092,117,136000.0,4000000.0
2014-08-27,30451,31183,30451,30818,108,134800.0,4000000.0
2014-08-28,31092,31092,30726,30909,133,135200.0,4000000.0
2014-08-29,30772,31275,30680,31184,524,136400.0,4000000.0
2014-09-01,30817,31457,30817,31092,1494,136000.0,4000000.0
2014-09-02,30863,31275,30863,31092,303,136000.0,4000000.0
2014-09-03,31092,31229,31000,31229,509,136600.0,4000000.0
2014-09-04,31046,31137,30909,31138,260,136200.0,4000000.0
2014-09-05,31137,31275,30909,31275,671,136800.0,4000000.0
2014-09-11,31274,31274,31092,31229,1527,136600.0,4000000.0
2014-09-12,31183,31275,31046,31275,1056,136800.0,4000000.0
2014-09-15,31732,31732,31275,31595,7240,138200.0,4000000.0
2014-09-16,31595,31640,31320,31549,1667,138000.0,4000000.0
2014-09-17,31549,31823,31457,31824,2715,139200.0,4000000.0
2014-09-18,31960,31960,31732,31961,1108,139800.0,4000000.0
2014-09-19,31777,32006,31777,32007,1798,140000.0,4000000.0
2014-09-22,31869,32098,31640,32007,853,140000.0,4000000.0
2014-09-23,32052,32189,31915,32189,1652,140800.0,4000000.0
2014-09-24,31686,33789,31686,33378,2305,146000.0,4000000.0
2014-09-25,33332,33378,32783,33333,912,145800.0,4000000.0
2014-09-26,33469,33469,33103,33470,2293,146400.0,4000000.0
2014-09-29,33469,33469,32966,33287,1990,145600.0,4000000.0
2014-09-30,33332,33332,32372,32464,2913,142000.0,4000000.0
2014-10-01,32875,32921,32280,32647,1424,142800.0,4000000.0
2014-10-02,32646,32738,31915,32692,1997,143000.0,4000000.0
2014-10-06,32600,32600,32006,32510,1266,142200.0,4000000.0
2014-10-07,32006,32555,32006,32555,792,142400.0,4000000.0
2014-10-08,32143,33012,32143,32967,103,144200.0,4000000.0
2014-10-10,33195,33561,32280,32647,774,142800.0,4000000.0
2014-10-13,32646,32829,32006,32647,1553,142800.0,4000000.0
2014-10-14,32006,32600,31869,32007,1594,140000.0,4000000.0
2014-10-15,31869,32280,31869,32281,1002,141200.0,4000000.0
2014-10-16,32555,32555,32052,32464,326,142000.0,4000000.0
2014-10-17,32463,32921,32418,32418,326,141800.0,4000000.0
2014-10-20,32921,32921,32738,32830,656,143600.0,4000000.0
2014-10-21,32921,32921,32006,32875,221,143800.0,4000000.0
2014-10-22,32921,33835,32829,33790,1099,147800.0,4000000.0
2014-10-23,33789,33835,33332,33836,835,148000.0,4000000.0
2014-10-24,33195,33789,33195,33790,75,147800.0,4000000.0
2014-10-27,33926,34384,33195,33287,1229,145600.0,4000000.0
2014-10-28,32966,33744,32921,32921,265,144000.0,4000000.0
2014-10-29,33012,33652,32829,33470,527,146400.0,4000000.0
2014-10-30,33561,33652,33561,33561,45,146800.0,4000000.0
2014-10-31,33652,33972,33469,33470,818,146400.0,4000000.0
2014-11-03,33469,34018,33058,33104,536,144800.0,4000000.0
2014-11-04,33195,33424,32372,32418,1792,141800.0,4000000.0
2014-11-05,32463,32509,32189,32281,386,141200.0,4000000.0
2014-11-06,32280,32738,31412,32692,581,143000.0,4000000.0
2014-11-07,32692,32738,32098,32281,513,141200.0,4000000.0
2014-11-10,32052,33012,32052,32738,1111,143200.0,4000000.0
2014-11-11,32921,33149,32646,33013,1258,144400.0,4000000.0
2014-11-12,33058,33469,33012,33470,320,146400.0,4000000.0
2014-11-13,32829,34155,32829,34064,999,149000.0,4000000.0
2014-11-14,34750,34750,33378,33378,2080,146000.0,4000000.0
2014-11-17,33561,33561,32921,33378,652,146000.0,4000000.0
2014-11-18,33789,33789,33378,33607,241,147000.0,4000000.0
2014-11-19,33652,33835,33241,33333,364,145800.0,4000000.0
2014-11-20,33561,33652,33241,33561,750,146800.0,4000000.0
2014-11-21,33332,34201,33332,33836,544,148000.0,4000000.0
2014-11-24,33378,34384,33378,33424,966,146200.0,4000000.0
2014-11-25,33926,34384,33469,33927,2207,148400.0,4000000.0
2014-11-26,33926,34018,33469,33973,839,148600.0,4000000.0
2014-11-27,33606,34109,33606,33973,1210,148600.0,4000000.0
2014-11-28,33972,34155,33698,34018,2801,148800.0,4000000.0
2014-12-01,34292,34292,33789,34064,3574,149000.0,4000000.0
2014-12-02,34064,34292,33835,34293,1381,150000.0,4000000.0
2014-12-03,34292,35390,34292,34704,4710,151800.0,4000000.0
2014-12-04,35298,35344,34704,35116,3949,153600.0,4000000.0
2014-12-05,35161,35207,34750,34933,2970,152800.0,4000000.0
2014-12-08,34612,34932,34612,34704,601,151800.0,4000000.0
2014-12-09,34978,34978,34429,34933,1639,152800.0,4000000.0
2014-12-10,34658,34978,34658,34933,286,152800.0,4000000.0
2014-12-11,34750,34932,34658,34704,182,151800.0,4000000.0
2014-12-12,34704,34704,34567,34567,442,151200.0,4000000.0
2014-12-15,34567,35024,34521,34933,942,152800.0,4000000.0
2014-12-16,34932,35207,34750,34750,443,152000.0,4000000.0
2014-12-17,34750,34750,34475,34750,1024,152000.0,4000000.0
2014-12-18,34900,35550,34650,34650,641,138600.0,4000000.0
2014-12-19,34200,34900,34000,34000,769,136000.0,4000000.0
2014-12-22,33700,34350,33700,33950,391,135800.0,4000000.0
2014-12-23,34200,34250,33950,34000,667,136000.0,4000000.0
2014-12-24,34800,34800,33800,34000,820,136000.0,4000000.0
2014-12-26,35100,35100,34000,34500,836,138000.0,4000000.0
2014-12-29,35100,36300,34000,34200,728,136800.0,4000000.0
2014-12-30,34200,34200,33000,33000,1459,132000.0,4000000.0
2015-01-02,32650,33300,32350,33200,1787,132800.0,4000000.0
2015-01-05,33250,33600,33050,33450,409,133800.0,4000000.0
2015-01-06,33450,33450,32800,33050,923,132200.0,4000000.0
2015-01-07,33050,33050,32400,32650,457,130600.0,4000000.0
