삼호(001880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-03,17950,17950,16650,17000,36337,258056.0,15179766.0
2015-11-04,16900,17100,16150,17000,50282,258056.0,15179766.0
2015-11-05,17000,17150,16450,16650,16478,252743.0,15179766.0
2015-11-06,17200,17200,15650,16200,65490,245912.0,15179766.0
2015-11-09,16200,16450,15650,15800,21706,239840.0,15179766.0
2015-11-10,15250,16200,15050,16200,26851,245912.0,15179766.0
2015-11-11,16200,16200,15500,15700,19644,238322.0,15179766.0
2015-11-12,15400,16100,15200,15750,10382,239081.0,15179766.0
2015-11-13,15750,15750,14300,14600,24561,221625.0,15179766.0
2015-11-16,14000,14850,13800,14150,34735,214794.0,15179766.0
2015-11-17,14850,15050,14600,15050,9003,228455.0,15179766.0
2015-11-18,15000,15700,14400,14450,20928,219348.0,15179766.0
2015-11-19,14700,15550,14600,15500,16230,235286.0,15179766.0
2015-11-20,15500,16000,15050,15050,21799,228455.0,15179766.0
2015-11-23,15350,15600,14800,15500,20299,235286.0,15179766.0
2015-11-24,15500,15950,15200,15300,11573,232250.0,15179766.0
2015-11-25,15300,15650,14800,15000,7995,227696.0,15179766.0
2015-11-26,14900,15500,14900,15350,6214,233009.0,15179766.0
2015-11-27,15150,15850,14850,14850,9185,225420.0,15179766.0
2015-11-30,14550,14700,14100,14500,22239,220107.0,15179766.0
2015-12-01,14500,14750,14150,14150,10004,214794.0,15179766.0
2015-12-02,14150,14450,13850,13850,11485,210240.0,15179766.0
2015-12-03,13950,14000,13550,13750,7160,208722.0,15179766.0
2015-12-04,13750,14500,13750,14300,11762,217071.0,15179766.0
2015-12-07,14400,14600,13900,13900,6501,210999.0,15179766.0
2015-12-08,13900,13950,13200,13450,29033,204168.0,15179766.0
2015-12-09,13700,13700,13150,13150,6849,199614.0,15179766.0
2015-12-10,12950,13250,12650,12750,8651,193542.0,15179766.0
2015-12-11,12750,13250,12500,12700,6439,192783.0,15179766.0
2015-12-14,12800,12800,12300,12500,4056,189747.0,15179766.0
2015-12-15,12250,12850,12250,12850,5383,195060.0,15179766.0
2015-12-16,12850,13450,12750,13300,12185,201891.0,15179766.0
2015-12-17,13100,14200,13100,13650,7658,207204.0,15179766.0
2015-12-18,13750,13750,13500,13600,3198,206445.0,15179766.0
2015-12-21,13800,13850,13600,13700,1442,207963.0,15179766.0
2015-12-22,13900,14000,13400,14000,5364,212517.0,15179766.0
2015-12-23,13600,14400,13550,14400,4300,218589.0,15179766.0
2015-12-24,14500,14850,14000,14850,3476,225420.0,15179766.0
2015-12-28,14500,15000,14350,15000,3727,227696.0,15179766.0
2015-12-29,14950,15900,14950,15600,12670,236804.0,15179766.0
2015-12-30,16450,16450,14900,15550,10806,236045.0,15179766.0
2016-01-04,15450,16250,15450,16000,7056,242876.0,15179766.0
2016-01-05,15950,16600,15900,16000,6445,242876.0,15179766.0
2016-01-06,16100,16750,15500,16000,6892,242876.0,15179766.0
2016-01-07,16000,16400,15200,15700,7116,238322.0,15179766.0
2016-01-08,15700,16450,15250,16000,7337,242876.0,15179766.0
2016-01-11,15700,16150,15350,15750,28965,239081.0,15179766.0
2016-01-12,16100,16300,15600,15600,5294,236804.0,15179766.0
2016-01-13,15600,16400,15550,16200,7022,245912.0,15179766.0
2016-01-14,16450,16750,15500,15900,16374,241358.0,15179766.0
2016-01-15,16800,16800,15750,16400,5738,248948.0,15179766.0
2016-01-18,16450,16450,15800,15800,3230,239840.0,15179766.0
2016-01-19,15900,16300,15700,16300,13120,247430.0,15179766.0
2016-01-20,16300,16300,14650,14900,16037,226179.0,15179766.0
2016-01-21,14600,15050,14450,14950,5587,226938.0,15179766.0
2016-01-22,15550,15550,14350,14650,10409,222384.0,15179766.0
2016-01-25,14500,15050,14400,14850,2676,225420.0,15179766.0
2016-01-26,16150,16150,14700,14850,1938,225420.0,15179766.0
2016-01-27,15800,15800,14650,14750,2267,223902.0,15179766.0
2016-01-28,14800,15400,14800,15350,3579,233009.0,15179766.0
2016-01-29,16700,16700,15600,15700,10008,238322.0,15179766.0
2016-02-01,16100,16400,15350,16400,9309,248948.0,15179766.0
2016-02-02,16400,17350,16400,16800,10264,255020.0,15179766.0
2016-02-03,17100,17100,16100,16100,6117,244394.0,15179766.0
2016-02-04,16450,16550,15700,16350,4701,248189.0,15179766.0
2016-02-05,17750,17750,16100,16150,8142,245153.0,15179766.0
2016-02-11,15700,16500,15700,16500,9707,250466.0,15179766.0
2016-02-12,16500,17000,15650,16650,9543,252743.0,15179766.0
2016-02-15,17950,17950,16050,16150,6416,245153.0,15179766.0
2016-02-16,16150,17050,15600,15800,10560,239840.0,15179766.0
2016-02-17,16300,16300,15000,15850,7265,240599.0,15179766.0
2016-02-18,16000,16300,15600,15900,6422,241358.0,15179766.0
2016-02-19,16000,16200,15950,16100,8760,244394.0,15179766.0
2016-02-22,16250,16350,15750,16300,11903,247430.0,15179766.0
2016-02-23,16300,16600,16100,16350,1673,248189.0,15179766.0
2016-02-24,16600,16600,16000,16350,9348,248189.0,15179766.0
2016-02-25,16350,16700,16350,16600,4869,251984.0,15179766.0
2016-02-26,16600,16900,16400,16500,2793,250466.0,15179766.0
2016-02-29,16550,17200,16550,17200,7760,261092.0,15179766.0
2016-03-02,17200,17600,17050,17150,4010,260333.0,15179766.0
2016-03-03,17150,17450,16700,16850,6728,255779.0,15179766.0
2016-03-04,16600,17000,16600,17000,19257,258056.0,15179766.0
2016-03-07,17150,17400,16800,17400,19411,264128.0,15179766.0
2016-03-08,17750,18500,16950,18500,7688,280826.0,15179766.0
2016-03-09,18250,18250,17100,17100,12708,259574.0,15179766.0
2016-03-10,17300,17300,16850,17000,7859,258056.0,15179766.0
2016-03-11,17050,17500,16850,17150,4374,260333.0,15179766.0
2016-03-14,17350,17350,16850,17100,7216,259574.0,15179766.0
2016-03-15,17300,17650,16900,17650,5321,267923.0,15179766.0
2016-03-16,17550,17550,16900,16950,6397,257297.0,15179766.0
2016-03-17,17150,17150,16800,16950,7769,257297.0,15179766.0
2016-03-18,17050,17050,16800,16950,3922,257297.0,15179766.0
2016-03-21,16950,16950,16500,16600,5123,251984.0,15179766.0
2016-03-22,16450,16500,15700,16100,11069,244394.0,15179766.0
2016-03-23,16200,16600,16100,16100,6216,244394.0,15179766.0
2016-03-24,16400,16400,16000,16150,1669,245153.0,15179766.0
2016-03-25,16150,16250,15700,16150,10982,245153.0,15179766.0
2016-03-28,16150,16400,15750,16250,5357,246671.0,15179766.0
2016-03-29,16250,16250,15750,15750,6792,239081.0,15179766.0
2016-03-30,15700,15950,15450,15550,17080,236045.0,15179766.0
2016-03-31,15800,15950,15550,15600,4743,236804.0,15179766.0
2016-04-01,15800,15800,15450,15550,11256,236045.0,15179766.0
2016-04-04,15550,16000,15450,16000,6731,242876.0,15179766.0
2016-04-05,16100,16500,16000,16400,10386,248948.0,15179766.0
2016-04-06,16500,16800,15800,16400,10705,248948.0,15179766.0
2016-04-07,16700,16700,16300,16400,2929,248948.0,15179766.0
2016-04-08,16500,16550,16050,16350,5671,248189.0,15179766.0
2016-04-11,16550,16550,15850,15850,8020,240599.0,15179766.0
2016-04-12,16000,16600,15800,16600,5846,251984.0,15179766.0
2016-04-14,16550,16800,16200,16700,6989,253502.0,15179766.0
2016-04-15,16500,16900,16150,16900,7923,256538.0,15179766.0
2016-04-18,16900,16900,16200,16250,5871,246671.0,15179766.0
2016-04-19,16250,16600,16050,16500,4603,250466.0,15179766.0
2016-04-20,16600,16800,16200,16650,3795,252743.0,15179766.0
2016-04-21,16650,17100,16400,17000,7951,258056.0,15179766.0
2016-04-22,16900,16900,15900,16000,18502,242876.0,15179766.0
2016-04-25,16300,16300,15700,16150,9537,245153.0,15179766.0
2016-04-26,16000,16200,16000,16050,3914,243635.0,15179766.0
2016-04-27,16050,16050,15400,15500,9424,235286.0,15179766.0
2016-04-28,15700,15700,15200,15600,7388,236804.0,15179766.0
2016-04-29,15600,15800,15250,15650,6208,237563.0,15179766.0
2016-05-02,15650,15950,15600,15750,6968,239081.0,15179766.0
2016-05-03,15750,16000,15550,15900,6476,241358.0,15179766.0
2016-05-04,15900,16400,15550,16000,4614,242876.0,15179766.0
2016-05-09,15700,16150,15650,15950,12588,242117.0,15179766.0
2016-05-10,15950,16000,15450,15700,9255,238322.0,15179766.0
2016-05-11,15800,16250,15500,16000,7366,242876.0,15179766.0
2016-05-12,16000,16350,16000,16300,7245,247430.0,15179766.0
2016-05-13,16500,16600,16100,16150,1450,245153.0,15179766.0
2016-05-16,16300,16300,15750,16100,3763,244394.0,15179766.0
2016-05-17,16200,16250,15800,16250,11681,246671.0,15179766.0
2016-05-18,16200,16200,15750,16150,9704,245153.0,15179766.0
2016-05-19,16250,16250,14900,16250,27046,246671.0,15179766.0
2016-05-20,16100,16200,15700,15700,2048,238322.0,15179766.0
2016-05-23,15750,15850,15500,15800,2287,239840.0,15179766.0
2016-05-24,15500,15900,15450,15850,12259,240599.0,15179766.0
2016-05-25,15950,16100,15700,15700,2437,238322.0,15179766.0
2016-05-26,15500,15850,15500,15600,2459,236804.0,15179766.0
2016-05-27,15550,15750,15350,15400,3943,233768.0,15179766.0
2016-05-30,15400,15550,15250,15450,3245,234527.0,15179766.0
2016-05-31,15650,15700,15100,15400,14204,233768.0,15179766.0
2016-06-01,15950,15950,14950,15400,15394,233768.0,15179766.0
2016-06-02,15400,15550,15250,15550,5102,236045.0,15179766.0
2016-06-03,15550,15650,15300,15600,14053,236804.0,15179766.0
2016-06-07,15700,15750,15400,15650,3563,237563.0,15179766.0
2016-06-08,15550,15550,15350,15450,1784,234527.0,15179766.0
2016-06-09,15500,15550,15100,15400,4336,233768.0,15179766.0
2016-06-10,15300,15500,15000,15450,7604,234527.0,15179766.0
2016-06-13,15400,15700,15000,15100,32593,229214.0,15179766.0
2016-06-14,15200,15500,14900,15050,5331,228455.0,15179766.0
2016-06-15,15000,15200,14700,15050,13956,228455.0,15179766.0
2016-06-16,15100,15700,14950,15250,11063,231491.0,15179766.0
2016-06-17,15550,15550,15100,15300,5423,232250.0,15179766.0
2016-06-20,15300,15750,15300,15600,4106,236804.0,15179766.0
2016-06-21,15650,15800,15400,15600,1837,236804.0,15179766.0
2016-06-22,16300,16300,15600,15600,2569,236804.0,15179766.0
2016-06-23,15700,15750,15300,15500,2584,235286.0,15179766.0
2016-06-24,15450,15600,14500,15050,17798,228455.0,15179766.0
2016-06-27,15000,15200,14600,15200,5860,230732.0,15179766.0
2016-06-28,14950,16000,14950,15300,2145,232250.0,15179766.0
2016-06-29,15500,15500,15250,15400,2555,233768.0,15179766.0
2016-06-30,15450,15700,15400,15550,2686,236045.0,15179766.0
2016-07-01,15250,15400,15200,15200,10537,230732.0,15179766.0
2016-07-04,15150,18150,15150,15900,38121,241358.0,15179766.0
2016-07-05,15850,17250,15800,17250,11627,261851.0,15179766.0
2016-07-06,17550,17800,16700,16950,19482,257297.0,15179766.0
2016-07-07,16750,17450,16750,16800,3954,255020.0,15179766.0
2016-07-08,16800,16800,16050,16500,6182,250466.0,15179766.0
2016-07-11,16500,17100,16500,16950,18142,257297.0,15179766.0
2016-07-12,16900,17150,16650,16750,13637,254261.0,15179766.0
2016-07-13,17550,17550,16750,16900,1929,256538.0,15179766.0
2016-07-14,17000,17000,16500,16650,2426,252743.0,15179766.0
2016-07-15,17000,17000,16650,16750,1794,254261.0,15179766.0
2016-07-18,16850,17050,16550,16650,9958,252743.0,15179766.0
2016-07-19,17000,17000,16500,16700,4796,253502.0,15179766.0
2016-07-20,16700,16750,16150,16250,8725,246671.0,15179766.0
2016-07-21,16150,16350,15800,15850,6399,240599.0,15179766.0
2016-07-22,15850,15950,15550,15800,4436,239840.0,15179766.0
2016-07-25,16050,16250,15600,15650,3390,237563.0,15179766.0
2016-07-26,15600,16200,15600,16200,2886,245912.0,15179766.0
2016-07-27,16150,16250,15500,16250,7530,246671.0,15179766.0
2016-07-28,16250,16550,16000,16200,2402,245912.0,15179766.0
2016-07-29,17200,18000,16400,16600,20552,251984.0,15179766.0
2016-08-01,16650,18150,16650,17750,44992,269441.0,15179766.0
2016-08-02,17750,18150,17500,17900,15129,271718.0,15179766.0
2016-08-03,17650,18200,17300,18000,16500,273236.0,15179766.0
2016-08-04,18050,18100,17700,17800,9798,270200.0,15179766.0
2016-08-05,17750,18250,17300,18000,14936,273236.0,15179766.0
2016-08-08,18050,18250,17500,17900,8974,271718.0,15179766.0
2016-08-09,18150,18150,17600,17900,4596,271718.0,15179766.0
2016-08-10,17750,18200,17700,18150,17955,275513.0,15179766.0
2016-08-11,17800,18300,17750,18300,9948,277790.0,15179766.0
2016-08-12,18400,18450,17950,18050,4567,273995.0,15179766.0
2016-08-16,18150,18150,17800,18150,5252,275513.0,15179766.0
2016-08-17,18250,18250,17750,18000,5299,273236.0,15179766.0
2016-08-18,18000,18000,17450,17500,6839,265646.0,15179766.0
2016-08-19,17500,17600,16900,17200,9087,261092.0,15179766.0
2016-08-22,17050,17750,16700,17750,8007,269441.0,15179766.0
2016-08-23,17300,18000,16950,17950,14842,272477.0,15179766.0
2016-08-24,18050,18050,17500,17750,3699,269441.0,15179766.0
2016-08-25,18050,18050,17100,17350,5229,263369.0,15179766.0
2016-08-26,17300,17500,16900,17500,6056,265646.0,15179766.0
2016-08-29,17950,17950,17150,17500,8444,265646.0,15179766.0
2016-08-30,17800,17800,17150,17300,2410,262610.0,15179766.0
2016-08-31,17300,17550,16900,17400,8075,264128.0,15179766.0
2016-09-01,17400,17400,17050,17100,3783,259574.0,15179766.0
2016-09-02,17100,17300,16400,17250,17620,261851.0,15179766.0
2016-09-05,17250,17400,17100,17300,5335,262610.0,15179766.0
2016-09-06,17450,17450,16950,16950,4855,257297.0,15179766.0
2016-09-07,16950,17000,16600,16800,9225,255020.0,15179766.0
2016-09-08,16850,17050,16300,17050,10001,258815.0,15179766.0
2016-09-09,17150,17150,16700,16850,1254,255779.0,15179766.0
2016-09-12,16700,16700,16200,16200,5020,245912.0,15179766.0
2016-09-13,16300,16450,15800,16150,3032,245153.0,15179766.0
2016-09-19,15850,16450,15800,16400,6050,248948.0,15179766.0
2016-09-20,16300,16750,16100,16750,5636,254261.0,15179766.0
2016-09-21,16750,17250,16550,17100,4331,259574.0,15179766.0
2016-09-22,17100,17350,17000,17100,2878,259574.0,15179766.0
2016-09-23,17100,17600,16900,17450,5922,264887.0,15179766.0
2016-09-26,18050,18100,17000,17100,7564,259574.0,15179766.0
2016-09-27,17050,17050,16850,16900,4225,256538.0,15179766.0
2016-09-28,16800,17000,16400,17000,7884,258056.0,15179766.0
2016-09-29,16750,17100,16750,17050,4765,258815.0,15179766.0
2016-09-30,16900,17100,16250,17100,4875,259574.0,15179766.0
2016-10-04,17200,17200,16800,17100,2441,259574.0,15179766.0
2016-10-05,16900,17100,16750,17050,1724,258815.0,15179766.0
2016-10-06,16950,17400,16850,17400,1457,264128.0,15179766.0
2016-10-07,17400,17400,16850,16900,1665,256538.0,15179766.0
2016-10-10,16850,17000,16800,16800,11186,255020.0,15179766.0
2016-10-11,16800,17300,16650,17300,4465,262610.0,15179766.0
2016-10-12,17000,17350,16700,16900,16985,256538.0,15179766.0
2016-10-13,17250,17250,16800,17100,3266,259574.0,15179766.0
2016-10-14,17000,17200,16850,17000,8786,258056.0,15179766.0
2016-10-17,17350,17350,16900,17250,4662,261851.0,15179766.0
2016-10-18,17250,17250,17000,17250,2612,261851.0,15179766.0
2016-10-19,17100,17300,16950,17000,4018,258056.0,15179766.0
2016-10-20,17000,17100,16750,16900,7090,256538.0,15179766.0
2016-10-21,16950,16950,16550,16550,7846,251225.0,15179766.0
2016-10-24,16200,16650,16200,16650,8760,252743.0,15179766.0
2016-10-25,16550,18200,16550,17450,8498,264887.0,15179766.0
2016-10-26,17150,17600,17000,17350,10891,263369.0,15179766.0
2016-10-27,17700,17800,17250,17800,3719,270200.0,15179766.0
2016-10-28,17800,17800,17450,17500,4330,265646.0,15179766.0
2016-10-31,18100,18100,17150,17500,4586,265646.0,15179766.0
2016-11-01,17200,17500,17200,17500,728,265646.0,15179766.0
2016-11-02,17850,17850,16750,16750,4306,254261.0,15179766.0
2016-11-03,16750,17050,16700,17000,1811,258056.0,15179766.0
2016-11-04,17450,17450,16800,17100,1467,259574.0,15179766.0
2016-11-07,17650,17650,17100,17100,1710,259574.0,15179766.0
2016-11-08,16950,17200,16900,17100,1027,259574.0,15179766.0
2016-11-09,17550,17550,16300,17300,18104,262610.0,15179766.0
2016-11-10,17300,17800,17300,17450,2437,264887.0,15179766.0
2016-11-11,17650,17650,17350,17650,5210,267923.0,15179766.0
2016-11-14,17750,17750,17000,17100,6824,259574.0,15179766.0
2016-11-15,17350,17500,17000,17200,3187,261092.0,15179766.0
2016-11-16,17700,17850,17250,17800,4626,270200.0,15179766.0
2016-11-17,18400,18400,17600,17800,8051,270200.0,15179766.0
2016-11-18,17800,18100,17200,18000,9433,273236.0,15179766.0
2016-11-21,18100,18150,17600,17650,2642,267923.0,15179766.0
2016-11-22,18100,18100,17150,17200,3675,261092.0,15179766.0
2016-11-23,17300,17650,17150,17350,852,263369.0,15179766.0
2016-11-24,17850,17850,17000,17100,1922,259574.0,15179766.0
2016-11-25,16950,17450,16950,17200,2542,261092.0,15179766.0
2016-11-28,17200,17500,17000,17350,3238,263369.0,15179766.0
2016-11-29,18100,18250,17300,17400,2821,264128.0,15179766.0
2016-11-30,17700,17700,17250,17300,3853,262610.0,15179766.0
2016-12-01,17300,17700,17250,17500,3810,265646.0,15179766.0
2016-12-02,17500,17650,17400,17650,4245,267923.0,15179766.0
2016-12-05,17500,17650,17000,17050,4496,258815.0,15179766.0
2016-12-06,17200,17500,17050,17200,2525,261092.0,15179766.0
2016-12-07,17400,17400,16800,16900,3976,256538.0,15179766.0
2016-12-08,16900,17350,16800,17000,1767,258056.0,15179766.0
2016-12-09,17150,17200,16800,16900,4440,256538.0,15179766.0
2016-12-12,16750,17050,16750,17000,6278,258056.0,15179766.0
2016-12-13,16850,17300,16850,17250,3201,261851.0,15179766.0
2016-12-14,17300,17450,17050,17200,4240,261092.0,15179766.0
2016-12-15,17200,17300,16900,17200,1246,261092.0,15179766.0
2016-12-16,17200,17400,16750,17400,4262,264128.0,15179766.0
2016-12-19,17700,17950,16650,17300,3832,262610.0,15179766.0
2016-12-20,17400,17700,16950,17100,1452,259574.0,15179766.0
2016-12-21,17200,17200,16750,16950,3859,257297.0,15179766.0
2016-12-22,16950,16950,16750,16900,2485,256538.0,15179766.0
2016-12-23,16950,17000,16700,16850,2855,255779.0,15179766.0
2016-12-26,16600,16900,16550,16900,6015,256538.0,15179766.0
2016-12-27,16850,16850,16450,16450,4164,249707.0,15179766.0
2016-12-28,16850,16850,16350,16700,3526,253502.0,15179766.0
2016-12-29,17000,17450,16600,16900,2398,256538.0,15179766.0
2017-01-02,17150,17150,16400,16600,4074,251984.0,15179766.0
2017-01-03,16600,16650,16000,16600,11590,251984.0,15179766.0
2017-01-04,16600,16700,16150,16250,5772,246671.0,15179766.0
2017-01-05,16400,16450,16250,16350,3292,248189.0,15179766.0
2017-01-06,16350,16500,16100,16150,3936,245153.0,15179766.0
2017-01-09,16150,16250,15900,16200,8364,245912.0,15179766.0
2017-01-10,16200,16200,15850,15950,5264,242117.0,15179766.0
2017-01-11,16000,16000,15250,15350,9142,233009.0,15179766.0
2017-01-12,15450,15500,15300,15450,7613,234527.0,15179766.0
2017-01-13,15450,15450,15150,15400,1092,233768.0,15179766.0
2017-01-16,15250,15550,15200,15550,3198,236045.0,15179766.0
2017-01-17,15550,15550,15150,15200,3049,230732.0,15179766.0
2017-01-18,15200,15200,14800,14800,6810,224661.0,15179766.0
2017-01-19,14700,15000,14700,14950,3212,226938.0,15179766.0
2017-01-20,14750,15100,14600,14650,8507,222384.0,15179766.0
2017-01-23,14950,15000,14650,14650,4550,222384.0,15179766.0
2017-01-24,14650,14800,14600,14650,2225,222384.0,15179766.0
2017-01-25,14900,14900,14450,14850,5787,225420.0,15179766.0
2017-01-26,15000,15200,14800,14950,2347,226938.0,15179766.0
2017-01-31,14950,14950,14650,14750,2810,223902.0,15179766.0
2017-02-01,15150,15150,14750,14950,6370,226938.0,15179766.0
2017-02-02,15200,15950,15050,15650,12675,237563.0,15179766.0
2017-02-03,15900,16350,15500,15600,11317,236804.0,15179766.0
2017-02-06,16000,16050,15350,15600,6202,236804.0,15179766.0
2017-02-07,15950,16000,15600,15900,1867,241358.0,15179766.0
2017-02-08,15850,16000,15500,16000,2309,242876.0,15179766.0
2017-02-09,16050,16050,15450,15700,3867,238322.0,15179766.0
2017-02-10,15800,16250,15700,15850,4865,240599.0,15179766.0
2017-02-13,15700,16200,15700,16200,2259,245912.0,15179766.0
2017-02-14,16200,16200,15850,16100,2442,244394.0,15179766.0
2017-02-15,16200,16200,15600,15850,4469,240599.0,15179766.0
2017-02-16,15800,16250,15800,16100,3702,244394.0,15179766.0
2017-02-17,16200,16200,16000,16100,1131,244394.0,15179766.0
2017-02-20,16100,16250,15950,16000,2691,242876.0,15179766.0
2017-02-21,15850,16100,15750,15950,2295,242117.0,15179766.0
2017-02-22,16000,16100,15750,15750,4020,239081.0,15179766.0
2017-02-23,15800,16200,15800,15950,2642,242117.0,15179766.0
2017-02-24,16100,16200,15800,16150,5866,245153.0,15179766.0
2017-02-27,16150,16150,15900,15900,2746,241358.0,15179766.0
2017-02-28,16200,16500,15900,16450,14667,249707.0,15179766.0
2017-03-02,16450,17500,16450,17000,13579,258056.0,15179766.0
2017-03-03,16800,17450,16600,16900,5969,256538.0,15179766.0
2017-03-06,17350,17600,17250,17500,13907,265646.0,15179766.0
2017-03-07,17700,17900,17050,17050,6021,258815.0,15179766.0
2017-03-08,17000,17450,16850,17350,2843,263369.0,15179766.0
2017-03-09,17350,17350,16900,17250,7499,261851.0,15179766.0
2017-03-10,17350,17350,17000,17350,8019,263369.0,15179766.0
2017-03-13,17450,17600,17200,17550,3821,266405.0,15179766.0
2017-03-14,17800,17800,17200,17350,4429,263369.0,15179766.0
2017-03-15,17350,18150,17200,17800,15973,270200.0,15179766.0
2017-03-16,17700,17950,17350,17950,4455,272477.0,15179766.0
2017-03-17,17900,17900,17500,17800,3820,270200.0,15179766.0
2017-03-20,17800,17850,17600,17700,2825,268682.0,15179766.0
2017-03-21,17700,17700,17250,17250,2710,261851.0,15179766.0
2017-03-22,17150,17400,17050,17050,3350,258815.0,15179766.0
2017-03-23,17050,17300,17000,17250,2565,261851.0,15179766.0
2017-03-24,17650,17650,16900,17250,2608,261851.0,15179766.0
2017-03-27,17250,17300,16900,17050,2647,258815.0,15179766.0
2017-03-28,17050,17050,16550,17000,3619,258056.0,15179766.0
2017-03-29,17000,17100,16550,16550,3489,251225.0,15179766.0
2017-03-30,16550,17000,16550,16700,2858,253502.0,15179766.0
2017-03-31,16700,17350,16300,17100,9179,259574.0,15179766.0
2017-04-03,17100,17200,16900,17000,3935,258056.0,15179766.0
2017-04-04,16950,17150,16900,16900,2283,256538.0,15179766.0
2017-04-05,17100,17100,16550,16550,6305,251225.0,15179766.0
2017-04-06,16450,16950,16300,16950,4248,257297.0,15179766.0
2017-04-07,16950,17150,16750,16800,4461,255020.0,15179766.0
2017-04-10,16800,16800,16200,16200,6833,245912.0,15179766.0
2017-04-11,16650,16650,15900,16400,7516,248948.0,15179766.0
2017-04-12,16400,16400,15850,15850,5825,240599.0,15179766.0
2017-04-13,15950,16300,15900,16250,6970,246671.0,15179766.0
2017-04-14,16350,16350,16000,16100,4147,244394.0,15179766.0
2017-04-17,15850,16350,15800,16350,8647,248189.0,15179766.0
2017-04-18,16350,16700,16250,16700,4795,253502.0,15179766.0
2017-04-19,16700,16700,16350,16500,2158,250466.0,15179766.0
2017-04-20,16450,16600,16250,16500,3303,250466.0,15179766.0
2017-04-21,16500,16500,16250,16450,1192,249707.0,15179766.0
2017-04-24,16950,16950,16250,16250,4888,246671.0,15179766.0
2017-04-25,16200,16550,15950,16250,4401,246671.0,15179766.0
2017-04-26,16250,16950,16200,16450,7573,249707.0,15179766.0
2017-04-27,16600,18150,16600,17000,35673,258056.0,15179766.0
2017-04-28,17000,17000,16500,16850,8732,255779.0,15179766.0
2017-05-02,16750,17050,16650,16850,6030,255779.0,15179766.0
2017-05-04,16900,16900,16550,16700,4660,253502.0,15179766.0
2017-05-08,16950,17100,16550,16600,10654,251984.0,15179766.0
2017-05-10,16600,16950,16600,16650,5209,252743.0,15179766.0
2017-05-11,16650,17700,16650,17600,22219,267164.0,15179766.0
2017-05-12,17800,17800,17100,17100,8165,259574.0,15179766.0
2017-05-15,17100,18000,16850,17950,11163,272477.0,15179766.0
2017-05-16,17900,17950,17000,17050,13064,258815.0,15179766.0
2017-05-17,16950,17350,16900,17300,8341,262610.0,15179766.0
2017-05-18,17300,17500,16950,17300,9975,262610.0,15179766.0
2017-05-19,17150,17600,17050,17100,15477,259574.0,15179766.0
2017-05-22,17100,17550,17100,17200,10839,261092.0,15179766.0
2017-05-23,17450,17750,17200,17700,17139,268682.0,15179766.0
2017-05-24,17700,17700,17350,17500,6650,265646.0,15179766.0
2017-05-25,17500,17600,16950,17050,22732,258815.0,15179766.0
2017-05-26,17400,17900,17150,17600,30354,267164.0,15179766.0
2017-05-29,17600,19500,17600,19300,77085,292969.0,15179766.0
2017-05-30,19400,20500,18900,20500,50801,311185.0,15179766.0
2017-05-31,20300,21100,19700,20200,65883,306631.0,15179766.0
2017-06-01,20300,20300,19600,19950,20154,302836.0,15179766.0
2017-06-02,20100,24700,19750,21700,101806,329401.0,15179766.0
2017-06-05,22000,23700,21400,22450,40250,340786.0,15179766.0
2017-06-07,22950,22950,21400,22050,25064,334714.0,15179766.0
2017-06-08,21900,23500,21900,22500,24972,341545.0,15179766.0
2017-06-09,23400,24100,22550,23000,21267,349135.0,15179766.0
2017-06-12,22750,23750,21500,22250,28478,337750.0,15179766.0
2017-06-13,22100,22950,22100,22200,14866,336991.0,15179766.0
2017-06-14,22600,23350,22150,22400,21088,340027.0,15179766.0
2017-06-15,22800,22800,22100,22100,7859,335473.0,15179766.0
2017-06-16,22300,22300,20850,20900,17072,317257.0,15179766.0
2017-06-19,20850,20900,20300,20700,16883,314221.0,15179766.0
2017-06-20,20800,20800,19600,20000,36011,303595.0,15179766.0
2017-06-21,20350,20350,19600,20200,14235,306631.0,15179766.0
2017-06-22,20400,20400,19200,19200,17438,291452.0,15179766.0
2017-06-23,19400,19850,19250,19850,11469,301318.0,15179766.0
2017-06-26,20100,20100,19700,19750,10750,299800.0,15179766.0
2017-06-27,19950,19950,19350,19350,4786,293728.0,15179766.0
2017-06-28,19300,19600,18700,19350,23345,293728.0,15179766.0
2017-06-29,19350,20800,19250,20200,14256,306631.0,15179766.0
2017-06-30,20200,20650,19950,20500,6240,311185.0,15179766.0
2017-07-03,20550,22600,20150,21500,33570,326365.0,15179766.0
2017-07-04,21500,22550,21500,21850,19128,331678.0,15179766.0
2017-07-05,22400,22400,21300,21600,11580,327883.0,15179766.0
2017-07-06,21950,21950,20900,21300,4249,323329.0,15179766.0
2017-07-07,21600,21900,20950,21800,3926,330919.0,15179766.0
2017-07-10,21800,22150,21450,21500,6459,326365.0,15179766.0
2017-07-11,21500,22100,21500,21750,7109,330160.0,15179766.0
2017-07-12,21700,21700,20000,20000,7110,303595.0,15179766.0
2017-07-13,20400,21050,19950,21000,11734,318775.0,15179766.0
2017-07-14,21000,21200,19750,19750,17865,299800.0,15179766.0
2017-07-17,19800,20500,19200,19300,17895,292969.0,15179766.0
2017-07-18,19300,19750,18700,19550,19657,296764.0,15179766.0
2017-07-19,19350,20500,19200,19800,27347,300559.0,15179766.0
2017-07-20,19700,20100,19300,19800,47061,300559.0,15179766.0
