롯데케미칼(011170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-18,150500,157500,150000,156500,513605,4986090.0,31860000.0
2010-06-21,159000,162000,155000,160500,349894,5113530.0,31860000.0
2010-06-22,156000,159500,153500,155500,429987,4954230.0,31860000.0
2010-06-23,155000,158500,149000,152500,378440,4858650.0,31860000.0
2010-06-24,153000,158500,150500,158000,259953,5033880.0,31860000.0
2010-06-25,155000,161000,155000,155000,238876,4938300.0,31860000.0
2010-06-28,156000,160000,155000,159500,178534,5081670.0,31860000.0
2010-06-29,159500,164500,153500,155500,327554,4954230.0,31860000.0
2010-06-30,150500,151500,146500,146500,578766,4667490.0,31860000.0
2010-07-01,146500,150500,144000,149000,358957,4747140.0,31860000.0
2010-07-02,148500,152500,141500,141500,312569,4508190.0,31860000.0
2010-07-05,142000,144500,136000,143500,363670,4571910.0,31860000.0
2010-07-06,141500,149000,138500,147000,328895,4683420.0,31860000.0
2010-07-07,146500,151000,146000,146500,276087,4667490.0,31860000.0
2010-07-08,153000,156000,152500,154000,422257,4906440.0,31860000.0
2010-07-09,158500,159000,151000,153500,219727,4890510.0,31860000.0
2010-07-12,156500,157500,153000,156000,234222,4970160.0,31860000.0
2010-07-13,155500,157500,149500,150000,329234,4779000.0,31860000.0
2010-07-14,152000,154000,147000,149000,385494,4747140.0,31860000.0
2010-07-15,148500,150000,145500,148500,316324,4731210.0,31860000.0
2010-07-16,149000,163000,147500,161500,816708,5145390.0,31860000.0
2010-07-19,164000,167500,162500,164000,573779,5225040.0,31860000.0
2010-07-20,162000,162500,156000,160000,459183,5097600.0,31860000.0
2010-07-21,160000,170000,159500,168500,372500,5368410.0,31860000.0
2010-07-22,170000,180000,169500,172500,547896,5495850.0,31860000.0
2010-07-23,179000,179000,165500,169000,561281,5384340.0,31860000.0
2010-07-26,169000,177000,166000,167000,329683,5320620.0,31860000.0
2010-07-27,168500,171000,166500,168500,213532,5368410.0,31860000.0
2010-07-28,167000,176000,166500,176000,330092,5607360.0,31860000.0
2010-07-29,175000,179500,173000,177000,212615,5639220.0,31860000.0
2010-07-30,178500,178500,169000,172500,175337,5495850.0,31860000.0
2010-08-02,173000,183500,172500,182000,191656,5798520.0,31860000.0
2010-08-03,182000,190000,178500,185500,237002,5910030.0,31860000.0
2010-08-04,188500,193500,181500,182500,303687,5814450.0,31860000.0
2010-08-05,183000,187000,179500,184000,159166,5862240.0,31860000.0
2010-08-06,184000,184500,178000,183000,208199,5830380.0,31860000.0
2010-08-09,181000,182500,176500,176500,187250,5623290.0,31860000.0
2010-08-10,176500,184500,175000,181000,285672,5766660.0,31860000.0
2010-08-11,180000,182500,173500,177500,212209,5655150.0,31860000.0
2010-08-12,173000,174500,167500,167500,370852,5336550.0,31860000.0
2010-08-13,168500,173000,166000,173000,204420,5511780.0,31860000.0
2010-08-16,171000,174500,165500,174500,241644,5559570.0,31860000.0
2010-08-17,175000,177500,170000,177500,188164,5655150.0,31860000.0
2010-08-18,177500,188500,176500,188000,442767,5989680.0,31860000.0
2010-08-19,189000,191000,185000,186500,281024,5941890.0,31860000.0
2010-08-20,185000,192500,184000,189000,258099,6021540.0,31860000.0
2010-08-23,191500,196500,187000,190000,288745,6053400.0,31860000.0
2010-08-24,191000,192000,181500,183500,339403,5846310.0,31860000.0
2010-08-25,181500,184500,174500,176000,285651,5607360.0,31860000.0
2010-08-26,178500,180500,173500,178000,255337,5671080.0,31860000.0
2010-08-27,175500,181000,173000,180000,186034,5734800.0,31860000.0
2010-08-30,183500,185500,178500,185500,239601,5910030.0,31860000.0
2010-08-31,184000,189000,183500,187000,192141,5957820.0,31860000.0
2010-09-01,188500,190500,185500,188000,244828,5989680.0,31860000.0
2010-09-02,191000,191000,186000,189500,270450,6037470.0,31860000.0
2010-09-03,190500,194000,181000,182000,333266,5798520.0,31860000.0
2010-09-06,182000,183500,176500,179500,274510,5718870.0,31860000.0
2010-09-07,180000,184000,176000,176500,307478,5623290.0,31860000.0
2010-09-08,176000,178500,171000,174000,372396,5543640.0,31860000.0
2010-09-09,176500,184000,176000,184000,335961,5862240.0,31860000.0
2010-09-10,184500,190500,184000,185500,360519,5910030.0,31860000.0
2010-09-13,186000,188000,181000,182500,231024,5814450.0,31860000.0
2010-09-14,183500,193500,182500,192500,420287,6133050.0,31860000.0
2010-09-15,196000,201000,195500,198500,566533,6324210.0,31860000.0
2010-09-16,201000,201500,194500,197500,251949,6292350.0,31860000.0
2010-09-17,195500,199000,190500,193500,318662,6164910.0,31860000.0
2010-09-20,193000,197000,191000,197000,127239,6276420.0,31860000.0
2010-09-24,197500,200000,193000,197000,227810,6276420.0,31860000.0
2010-09-27,199000,203500,196000,203000,263849,6467580.0,31860000.0
2010-09-28,204000,207500,203000,204000,181956,6499440.0,31860000.0
2010-09-29,205000,209000,202000,207000,226335,6595020.0,31860000.0
2010-09-30,208500,216000,206500,212500,265808,6770250.0,31860000.0
2010-10-01,209500,218000,209500,211500,262113,6738390.0,31860000.0
2010-10-04,211500,214500,198500,198500,481066,6324210.0,31860000.0
2010-10-05,198500,204000,194000,198000,337412,6308280.0,31860000.0
2010-10-06,204500,209000,203000,208500,252126,6642810.0,31860000.0
2010-10-07,210000,214500,203500,208000,181424,6626880.0,31860000.0
2010-10-08,210000,210500,203000,207500,154797,6610950.0,31860000.0
2010-10-11,206500,207000,199500,204500,181707,6515370.0,31860000.0
2010-10-12,202500,206500,197000,206000,243767,6563160.0,31860000.0
2010-10-13,207500,219000,205500,217500,371391,6929550.0,31860000.0
2010-10-14,218000,233500,218000,232000,392243,7391520.0,31860000.0
2010-10-15,231500,241000,228500,238500,252772,7598610.0,31860000.0
2010-10-18,235500,242000,228500,232000,235018,7391520.0,31860000.0
2010-10-19,228500,238000,225500,230000,412528,7327800.0,31860000.0
2010-10-20,226000,236500,225500,232000,161823,7391520.0,31860000.0
2010-10-21,234500,245000,230000,241000,212212,7678260.0,31860000.0
2010-10-22,238500,258000,238500,256500,209151,8172090.0,31860000.0
2010-10-25,257000,265500,255000,258500,282857,8235810.0,31860000.0
2010-10-26,260000,262500,255000,256000,219767,8156160.0,31860000.0
2010-10-27,255000,267000,253500,266000,315772,8474760.0,31860000.0
2010-10-28,262500,265500,254000,257000,262740,8188020.0,31860000.0
2010-10-29,260500,262500,247500,248000,255291,7901280.0,31860000.0
2010-11-01,248500,262000,243500,259000,327562,8251740.0,31860000.0
2010-11-02,256500,263500,253500,257500,215809,8203950.0,31860000.0
2010-11-03,262500,269000,261500,268000,325792,8538480.0,31860000.0
2010-11-04,268000,272000,263000,270000,205302,8602200.0,31860000.0
2010-11-05,271000,271000,255500,257500,336519,8203950.0,31860000.0
2010-11-08,257000,262500,255000,260000,131952,8283600.0,31860000.0
2010-11-09,263000,271500,260500,271500,207610,8649990.0,31860000.0
2010-11-10,270000,277500,270000,274000,165447,8729640.0,31860000.0
2010-11-11,273500,277000,262000,262000,278788,8347320.0,31860000.0
2010-11-12,268500,269000,253000,256000,314867,8156160.0,31860000.0
2010-11-15,254000,257000,233500,245000,515884,7805700.0,31860000.0
2010-11-16,245500,250500,239000,239500,321516,7630470.0,31860000.0
2010-11-17,237000,248000,236500,243000,220714,7741980.0,31860000.0
2010-11-18,243000,250500,243000,250000,155883,7965000.0,31860000.0
2010-11-19,252000,253000,245000,246500,160069,7853490.0,31860000.0
2010-11-22,249000,251000,235500,236500,327313,7534890.0,31860000.0
2010-11-23,237500,241500,234000,237500,181605,7566750.0,31860000.0
2010-11-24,233000,241000,230000,240000,310332,7646400.0,31860000.0
2010-11-25,245000,247500,240000,241000,181357,7678260.0,31860000.0
2010-11-26,244000,244000,236500,239000,114162,7614540.0,31860000.0
2010-11-29,233500,239000,233500,236000,98083,7518960.0,31860000.0
2010-11-30,238000,251000,235000,243500,333581,7757910.0,31860000.0
2010-12-01,245000,258000,244500,258000,326880,8219880.0,31860000.0
2010-12-02,260000,264500,255000,260500,199104,8299530.0,31860000.0
2010-12-03,263000,264000,255000,263000,186102,8379180.0,31860000.0
2010-12-06,267000,267000,257500,262500,169199,8363250.0,31860000.0
2010-12-07,265500,266000,252500,265000,230136,8442900.0,31860000.0
2010-12-08,265000,265500,258000,258000,129602,8219880.0,31860000.0
2010-12-09,260000,263000,251500,256500,243019,8172090.0,31860000.0
2010-12-10,256500,262500,256000,261500,161380,8331390.0,31860000.0
2010-12-13,262000,265000,257000,261500,143406,8331390.0,31860000.0
2010-12-14,262000,275000,260000,275000,282792,8761500.0,31860000.0
2010-12-15,277000,291000,276500,285000,370081,9080100.0,31860000.0
2010-12-16,282000,293000,281000,286500,205406,9127890.0,31860000.0
2010-12-17,286500,290000,281000,286500,160522,9127890.0,31860000.0
2010-12-20,281000,292000,279000,291000,184064,9271260.0,31860000.0
2010-12-21,292000,300000,288500,290000,207542,9239400.0,31860000.0
2010-12-22,289000,290000,279000,281500,229947,8968590.0,31860000.0
2010-12-23,283000,284000,273500,282500,215250,9000450.0,31860000.0
2010-12-24,281000,283500,275000,275500,147667,8777430.0,31860000.0
2010-12-27,270000,273500,264000,264000,258338,8411040.0,31860000.0
2010-12-28,266000,270500,263500,264000,181655,8411040.0,31860000.0
2010-12-29,265500,276500,265000,273000,178148,8697780.0,31860000.0
2010-12-30,274500,278500,267500,269000,163581,8570340.0,31860000.0
2011-01-03,272500,282000,272500,281000,228465,8952660.0,31860000.0
2011-01-04,282000,292000,278500,288500,221854,9191610.0,31860000.0
2011-01-05,286000,296500,286000,296000,233483,9430560.0,31860000.0
2011-01-06,297000,305000,296000,302000,249836,9621720.0,31860000.0
2011-01-07,302500,304500,299500,301500,142698,9605790.0,31860000.0
2011-01-10,301500,309000,293000,309000,178074,9844740.0,31860000.0
2011-01-11,307500,318500,307000,313000,206594,9972180.0,31860000.0
2011-01-12,313000,323000,313000,321000,205091,10227060.0,31860000.0
2011-01-13,325000,328000,316500,318500,188854,10147410.0,31860000.0
2011-01-14,319000,321000,306500,320500,196888,10211130.0,31860000.0
2011-01-17,319000,320500,311000,313500,208567,9988110.0,31860000.0
2011-01-18,312500,327500,312000,324500,169733,10338570.0,31860000.0
2011-01-19,323500,329000,316000,318000,155556,10131480.0,31860000.0
2011-01-20,318000,330000,313000,330000,216081,10513800.0,31860000.0
2011-01-21,331500,333000,316000,329500,221317,10497870.0,31860000.0
2011-01-24,329000,330000,321500,327000,161713,10418220.0,31860000.0
2011-01-25,333000,343000,330000,337500,208158,10752750.0,31860000.0
2011-01-26,334500,342000,334000,341000,83212,10864260.0,31860000.0
2011-01-27,342000,351000,341000,347500,110999,11071350.0,31860000.0
2011-01-28,344000,355000,341500,351000,118530,11182860.0,31860000.0
2011-01-31,347000,369000,344500,361000,195012,11501460.0,31860000.0
2011-02-01,363000,365000,351500,355000,174373,11310300.0,31860000.0
2011-02-07,364000,364500,346500,351000,235358,11182860.0,31860000.0
2011-02-08,350000,353000,340000,344000,250360,10959840.0,31860000.0
2011-02-09,344000,348500,325500,337500,287392,10752750.0,31860000.0
2011-02-10,338500,342500,326500,331000,190651,10545660.0,31860000.0
2011-02-11,330000,347500,329000,335000,221596,10673100.0,31860000.0
2011-02-14,339000,344500,337000,342000,109110,10896120.0,31860000.0
2011-02-15,345000,348500,336000,336000,180439,10704960.0,31860000.0
2011-02-16,333500,337500,318000,320500,339858,10211130.0,31860000.0
2011-02-17,323000,324500,306000,319500,329049,10179270.0,31860000.0
2011-02-18,322000,333500,321000,327500,190124,10434150.0,31860000.0
2011-02-21,327500,339500,327500,339000,140696,10800540.0,31860000.0
2011-02-22,339500,342500,333000,337000,141919,10736820.0,31860000.0
2011-02-23,336000,339500,322000,323500,220524,10306710.0,31860000.0
2011-02-24,317000,322000,305500,307500,277590,9796950.0,31860000.0
2011-02-25,307500,318000,303000,317500,233970,10115550.0,31860000.0
2011-02-28,317500,319000,308500,311000,113313,9908460.0,31860000.0
2011-03-02,307500,315000,307000,315000,130560,10035900.0,31860000.0
2011-03-03,322000,331500,320000,331500,198940,10561590.0,31860000.0
2011-03-04,338500,349000,332000,347500,259062,11071350.0,31860000.0
2011-03-07,345500,351500,345500,349500,163527,11135070.0,31860000.0
2011-03-08,352500,352500,344000,347500,127844,11071350.0,31860000.0
2011-03-09,351000,355500,339500,348500,155399,11103210.0,31860000.0
2011-03-10,354000,361500,347500,355500,218574,11326230.0,31860000.0
2011-03-11,348500,353500,339500,346500,187405,11039490.0,31860000.0
2011-03-14,367500,385000,354000,385000,471472,12266100.0,31860000.0
2011-03-15,382000,394000,362500,382000,276872,12170520.0,31860000.0
2011-03-16,380500,391000,373000,373000,194892,11883780.0,31860000.0
2011-03-17,366000,380000,364000,380000,183939,12106800.0,31860000.0
2011-03-18,380000,381500,374000,374000,161028,11915640.0,31860000.0
2011-03-21,376000,380500,367500,380000,281487,12106800.0,31860000.0
2011-03-22,380000,405500,379000,400000,393791,12744000.0,31860000.0
2011-03-23,400500,414000,387000,387000,259659,12329820.0,31860000.0
2011-03-24,387000,402500,387000,402000,176683,12807720.0,31860000.0
2011-03-25,407000,407500,393000,393000,194134,12520980.0,31860000.0
2011-03-28,390000,402000,388500,401500,197000,12791790.0,31860000.0
2011-03-29,401500,407000,396500,404500,219664,12887370.0,31860000.0
2011-03-30,405500,408000,394500,394500,253632,12568770.0,31860000.0
2011-03-31,389000,396000,385000,387500,233104,12345750.0,31860000.0
2011-04-01,391000,394000,385500,387500,189932,12345750.0,31860000.0
2011-04-04,379000,383500,370000,374000,341132,11915640.0,31860000.0
2011-04-05,371500,386500,366000,386500,276278,12313890.0,31860000.0
2011-04-06,386000,396000,385000,387000,206753,12329820.0,31860000.0
2011-04-07,391000,394500,385000,388000,160085,12361680.0,31860000.0
2011-04-08,389000,402000,389000,397000,245941,12648420.0,31860000.0
2011-04-11,395000,400000,384500,386000,234036,12297960.0,31860000.0
2011-04-12,388000,389500,370000,371500,252075,11835990.0,31860000.0
2011-04-13,374500,379000,367000,377000,223433,12011220.0,31860000.0
2011-04-14,372000,379500,367000,378500,326215,12059010.0,31860000.0
2011-04-15,379000,385500,371000,382000,290170,12170520.0,31860000.0
2011-04-18,391000,408500,391000,403000,572585,12839580.0,31860000.0
2011-04-19,400000,402500,383000,398000,323643,12680280.0,31860000.0
2011-04-20,404000,410500,393000,409000,416790,13030740.0,31860000.0
2011-04-21,415000,448000,408000,445000,532975,14177700.0,31860000.0
2011-04-22,455500,461000,428500,428500,571825,13652010.0,31860000.0
2011-04-25,434000,442000,427000,435000,243980,13859100.0,31860000.0
2011-04-26,434500,434500,418000,419000,401021,13349340.0,31860000.0
2011-04-27,419500,425500,386500,396000,562199,12616560.0,31860000.0
2011-04-28,399000,403000,382500,398000,405788,12680280.0,31860000.0
2011-04-29,394500,401500,373500,378000,495168,12043080.0,31860000.0
2011-05-02,379000,392000,378500,389500,205856,12409470.0,31860000.0
2011-05-03,388000,389000,363000,374500,352704,11931570.0,31860000.0
2011-05-04,377500,383500,368000,377000,209981,12011220.0,31860000.0
2011-05-06,374000,378500,353500,373000,409356,11883780.0,31860000.0
2011-05-09,373500,384500,370500,374500,198611,11931570.0,31860000.0
2011-05-11,386000,396000,382500,394000,315206,12552840.0,31860000.0
2011-05-12,385000,396500,383000,390000,285795,12425400.0,31860000.0
2011-05-13,391000,393000,375500,390000,231139,12425400.0,31860000.0
2011-05-16,389500,407500,382500,393500,356353,12536910.0,31860000.0
2011-05-17,397000,401500,390000,400500,267073,12759930.0,31860000.0
2011-05-18,405000,418500,398500,416000,344755,13253760.0,31860000.0
2011-05-19,417500,423500,409500,415000,289778,13221900.0,31860000.0
2011-05-20,405500,411500,385000,407500,359797,12982950.0,31860000.0
2011-05-23,404500,405500,381000,381000,281199,12138660.0,31860000.0
2011-05-24,378000,389500,370500,388000,276997,12361680.0,31860000.0
2011-05-25,388000,391000,355500,364000,485970,11597040.0,31860000.0
2011-05-26,367500,381000,347500,379500,537855,12090870.0,31860000.0
2011-05-27,374500,377500,360500,362500,355183,11549250.0,31860000.0
2011-05-30,369000,378500,367500,377000,287311,12011220.0,31860000.0
2011-05-31,383000,397000,382000,396000,368575,12616560.0,31860000.0
2011-06-01,396500,407500,391000,400000,239442,12744000.0,31860000.0
2011-06-02,389000,409500,388000,408000,280292,12998880.0,31860000.0
2011-06-03,405500,412000,391000,395500,217451,12600630.0,31860000.0
2011-06-07,388000,388000,369500,382000,266765,12170520.0,31860000.0
2011-06-08,382000,384500,366000,375500,250360,11963430.0,31860000.0
2011-06-09,372500,382000,372000,379000,185431,12074940.0,31860000.0
2011-06-10,384000,390000,374500,375000,147948,11947500.0,31860000.0
2011-06-13,372500,379500,360000,367000,139196,11692620.0,31860000.0
2011-06-14,370000,384500,365500,382000,190180,12170520.0,31860000.0
2011-06-15,386500,389000,378500,383000,156152,12202380.0,31860000.0
2011-06-16,377000,381000,367000,368500,230454,11740410.0,31860000.0
2011-06-17,373000,373500,350500,359000,316220,11437740.0,31860000.0
2011-06-20,360000,365000,351000,358000,206691,11405880.0,31860000.0
2011-06-21,363000,369000,349000,364500,269078,11612970.0,31860000.0
2011-06-22,368500,376000,365000,369000,220509,11756340.0,31860000.0
2011-06-23,369000,378000,364500,370500,178308,11804130.0,31860000.0
2011-06-24,363000,371000,353500,368500,340703,11740410.0,31860000.0
2011-06-27,368000,374000,361500,370000,114296,11788200.0,31860000.0
2011-06-28,376000,388000,375000,376500,252437,11995290.0,31860000.0
2011-06-29,386000,391500,385500,391500,290611,12473190.0,31860000.0
2011-06-30,394500,404000,388500,395500,231411,12600630.0,31860000.0
2011-07-01,403000,410000,397000,408500,215727,13014810.0,31860000.0
2011-07-04,411000,418000,403500,414000,176150,13190040.0,31860000.0
2011-07-05,417000,419000,407500,416500,150621,13269690.0,31860000.0
2011-07-06,412000,418500,407500,416500,138276,13269690.0,31860000.0
2011-07-07,416500,435000,413500,431500,274692,13747590.0,31860000.0
2011-07-08,432000,440000,426500,432500,201162,13779450.0,31860000.0
2011-07-11,429000,430000,416500,421000,193268,13413060.0,31860000.0
2011-07-12,408500,417000,408000,410000,155408,13062600.0,31860000.0
2011-07-13,412000,424500,410000,419500,142381,13365270.0,31860000.0
2011-07-14,418500,435500,411500,435500,192569,13875030.0,31860000.0
2011-07-15,433000,443000,429500,439000,148978,13986540.0,31860000.0
2011-07-18,442500,443000,428500,434000,133681,13827240.0,31860000.0
2011-07-19,430000,438500,415000,417000,193294,13285620.0,31860000.0
2011-07-20,424000,424500,402500,417000,302160,13285620.0,31860000.0
2011-07-21,414500,419500,406500,416000,180253,13253760.0,31860000.0
2011-07-22,416000,424500,416000,424000,110308,13508640.0,31860000.0
2011-07-25,420000,428000,410000,414500,160191,13205970.0,31860000.0
2011-07-26,416500,423500,412500,422500,102845,13460850.0,31860000.0
2011-07-27,418500,440000,416500,436500,234879,13906890.0,31860000.0
2011-07-28,430000,440000,429500,438000,103874,13954680.0,31860000.0
2011-07-29,439500,439500,428500,432000,84517,13763520.0,31860000.0
2011-08-01,439000,459000,439000,458000,238929,14591880.0,31860000.0
2011-08-02,460000,475500,448000,450000,294351,14337000.0,31860000.0
2011-08-03,443000,454000,439500,442500,208718,14098050.0,31860000.0
2011-08-04,442500,443000,404000,410000,297375,13062600.0,31860000.0
2011-08-05,387000,406000,375000,393000,362442,12520980.0,31860000.0
2011-08-08,397000,400500,367500,389500,295233,12409470.0,31860000.0
2011-08-09,380000,405000,349000,395500,404396,12600630.0,31860000.0
2011-08-10,413500,414000,375500,377000,391931,12011220.0,31860000.0
2011-08-11,360000,392000,359000,380000,240130,12106800.0,31860000.0
2011-08-12,387500,389500,351500,364000,304788,11597040.0,31860000.0
2011-08-16,379000,391000,376000,391000,162546,12457260.0,31860000.0
2011-08-17,388000,392500,381000,387000,122585,12329820.0,31860000.0
2011-08-18,392000,396000,376500,383000,159150,12202380.0,31860000.0
2011-08-19,365000,377500,338000,353000,302666,11246580.0,31860000.0
2011-08-22,353000,356500,300500,300500,649242,9573930.0,31860000.0
2011-08-23,302500,336000,288500,322500,834162,10274850.0,31860000.0
2011-08-24,327000,339000,321000,323000,407240,10290780.0,31860000.0
2011-08-25,336000,337000,303000,313000,326760,9972180.0,31860000.0
2011-08-26,310000,322000,304000,318500,338887,10147410.0,31860000.0
2011-08-29,329000,352500,325000,351500,355260,11198790.0,31860000.0
2011-08-30,358000,372000,342500,347000,380370,11055420.0,31860000.0
2011-08-31,348500,362500,347500,357000,200337,11374020.0,31860000.0
2011-09-01,362000,385000,360000,368000,401796,11724480.0,31860000.0
2011-09-02,372000,378500,361000,375000,215052,11947500.0,31860000.0
2011-09-05,366000,366000,345500,345500,171733,11007630.0,31860000.0
2011-09-06,339000,361500,332000,353500,223264,11262510.0,31860000.0
2011-09-07,374000,374500,362000,370000,184397,11788200.0,31860000.0
2011-09-08,378000,394000,375000,384000,315714,12234240.0,31860000.0
2011-09-09,380000,389000,375000,378000,136502,12043080.0,31860000.0
2011-09-14,374000,378000,351000,352500,265800,11230650.0,31860000.0
2011-09-15,369000,372500,353000,365500,254898,11644830.0,31860000.0
2011-09-16,377000,387000,375500,380000,179118,12106800.0,31860000.0
2011-09-19,374000,378500,365500,365500,140398,11644830.0,31860000.0
2011-09-20,365000,370500,358000,362000,193572,11533320.0,31860000.0
2011-09-21,367000,376000,366000,367000,175145,11692620.0,31860000.0
2011-09-22,355000,361000,345500,347500,206331,11071350.0,31860000.0
2011-09-23,319000,331500,318500,320000,326920,10195200.0,31860000.0
2011-09-26,325000,327000,272000,275000,741915,8761500.0,31860000.0
2011-09-27,290000,295000,283000,294000,382591,9366840.0,31860000.0
2011-09-28,300000,307000,290000,290000,260261,9239400.0,31860000.0
2011-09-29,285000,309000,281500,309000,255030,9844740.0,31860000.0
2011-09-30,304500,310500,288000,291000,341420,9271260.0,31860000.0
2011-10-04,264000,266000,247500,248500,849447,7917210.0,31860000.0
2011-10-05,250500,254000,218000,229500,928470,7311870.0,31860000.0
2011-10-06,244500,252000,241500,243000,494504,7741980.0,31860000.0
2011-10-07,251500,279000,250500,274500,642784,8745570.0,31860000.0
2011-10-10,273000,284500,268000,279000,426044,8888940.0,31860000.0
2011-10-11,293000,302000,281000,283000,491948,9016380.0,31860000.0
2011-10-12,285000,289500,280000,285500,389020,9096030.0,31860000.0
2011-10-13,294000,298000,286000,287000,347034,9143820.0,31860000.0
2011-10-14,287000,295500,277000,294000,292608,9366840.0,31860000.0
2011-10-17,301500,310500,300000,310000,274545,9876600.0,31860000.0
2011-10-18,300000,315500,297500,315500,329303,10051830.0,31860000.0
2011-10-19,321000,325500,308500,317000,251176,10099620.0,31860000.0
2011-10-20,317000,318000,275000,282000,398242,8984520.0,31860000.0
2011-10-21,296000,296500,278500,289000,474055,9207540.0,31860000.0
2011-10-24,295500,303000,292500,302000,268448,9621720.0,31860000.0
2011-10-25,304500,312000,284500,286000,691039,9111960.0,31860000.0
2011-10-26,280000,286500,274000,286500,500164,9127890.0,31860000.0
2011-10-27,295000,321000,293500,318000,713001,10131480.0,31860000.0
2011-10-28,331500,342000,318000,323000,520002,10290780.0,31860000.0
2011-10-31,323000,327000,308000,308000,260251,9812880.0,31860000.0
2011-11-01,302000,320000,301500,317000,354203,10099620.0,31860000.0
2011-11-02,300000,311000,300000,311000,292801,9908460.0,31860000.0
2011-11-03,318000,319500,300000,302500,212364,9637650.0,31860000.0
2011-11-04,317500,332000,316000,331500,348230,10561590.0,31860000.0
2011-11-07,332000,340500,325000,334500,282794,10657170.0,31860000.0
2011-11-08,342000,343000,327500,328500,184236,10466010.0,31860000.0
2011-11-09,337500,338500,321500,325000,187775,10354500.0,31860000.0
2011-11-10,311000,316500,307000,310500,278674,9892530.0,31860000.0
2011-11-11,316500,323000,311000,322500,186801,10274850.0,31860000.0
2011-11-14,328500,345000,327000,344000,345346,10959840.0,31860000.0
2011-11-15,339000,349500,338000,341000,279959,10864260.0,31860000.0
2011-11-16,344500,358500,337500,342000,370173,10896120.0,31860000.0
2011-11-17,346500,348000,333000,344000,190084,10959840.0,31860000.0
2011-11-18,335000,345000,328000,339000,207513,10800540.0,31860000.0
2011-11-21,337000,338000,325000,325000,147654,10354500.0,31860000.0
2011-11-22,319000,327000,310500,313000,307205,9972180.0,31860000.0
2011-11-23,311500,313000,293000,298500,326264,9510210.0,31860000.0
2011-11-24,295000,310000,292000,304000,244142,9685440.0,31860000.0
2011-11-25,297000,301000,292000,300000,176527,9558000.0,31860000.0
2011-11-28,309500,314000,307000,313000,154285,9972180.0,31860000.0
2011-11-29,318000,327000,313500,322500,221472,10274850.0,31860000.0
2011-11-30,318500,320000,307500,309000,300434,9844740.0,31860000.0
2011-12-01,339500,349500,332000,346000,561176,11023560.0,31860000.0
2011-12-02,342000,346000,335000,338500,219634,10784610.0,31860000.0
2011-12-05,343000,346000,337500,344500,169351,10975770.0,31860000.0
2011-12-06,342500,343000,334500,336000,122751,10704960.0,31860000.0
2011-12-07,337500,342500,332500,338000,154621,10768680.0,31860000.0
2011-12-08,338000,342000,334500,339500,121403,10816470.0,31860000.0
2011-12-09,331000,335000,328500,330500,161022,10529730.0,31860000.0
2011-12-12,339500,342500,335500,338000,126436,10768680.0,31860000.0
2011-12-13,330000,333000,323000,326500,190362,10402290.0,31860000.0
2011-12-14,326000,329500,316500,320000,158789,10195200.0,31860000.0
2011-12-15,311000,311000,300000,301500,312988,9605790.0,31860000.0
2011-12-16,306000,307000,292500,302000,253858,9621720.0,31860000.0
2011-12-19,299000,299000,286000,290500,205445,9255330.0,31860000.0
2011-12-20,291000,296000,289000,292500,115250,9319050.0,31860000.0
2011-12-21,304000,307000,298000,300000,207786,9558000.0,31860000.0
2011-12-22,296500,298000,288500,291500,216292,9287190.0,31860000.0
2011-12-23,295500,306000,294500,306000,199526,9749160.0,31860000.0
2011-12-26,311000,313500,303000,303500,89038,9669510.0,31860000.0
2011-12-27,301500,308000,292000,300000,127471,9558000.0,31860000.0
2011-12-28,300000,304500,296500,303500,82303,9669510.0,31860000.0
2011-12-29,300000,303000,297000,298000,101136,9494280.0,31860000.0
2012-01-02,299000,301500,297000,298500,65473,9510210.0,31860000.0
2012-01-03,303000,315000,302500,312000,175393,9940320.0,31860000.0
2012-01-04,316000,321500,314000,314500,183676,10019970.0,31860000.0
2012-01-05,316000,322000,309000,319500,141073,10179270.0,31860000.0
2012-01-06,317000,318500,305000,309500,128704,9860670.0,31860000.0
2012-01-09,307000,307000,299500,303000,108409,9653580.0,31860000.0
2012-01-10,305500,315000,305500,313000,116816,9972180.0,31860000.0
2012-01-11,312000,317000,308500,314000,161349,10004040.0,31860000.0
2012-01-12,311000,327000,308500,327000,227475,10418220.0,31860000.0
2012-01-13,327000,331000,321500,324500,134442,10338570.0,31860000.0
2012-01-16,319500,329500,319500,326500,131823,10402290.0,31860000.0
2012-01-17,332000,341500,331500,341000,204977,10864260.0,31860000.0
2012-01-18,339000,349500,334500,346500,302477,11039490.0,31860000.0
2012-01-19,347000,349500,340000,344000,180279,10959840.0,31860000.0
2012-01-20,346000,369000,346000,367000,255954,11692620.0,31860000.0
2012-01-25,371000,378500,355500,362500,304314,11549250.0,31860000.0
2012-01-26,362000,371500,357000,362500,209351,11549250.0,31860000.0
2012-01-27,359000,365500,357500,360500,168414,11485530.0,31860000.0
2012-01-30,358000,367500,352500,353000,175814,11246580.0,31860000.0
2012-01-31,353000,370500,353000,366500,208654,11676690.0,31860000.0
2012-02-01,364500,373500,361000,368500,157924,11740410.0,31860000.0
2012-02-02,377000,381000,372500,376000,268084,11979360.0,31860000.0
2012-02-03,376000,388500,371000,387500,192502,12345750.0,31860000.0
2012-02-06,395000,398000,370500,372500,254182,11867850.0,31860000.0
2012-02-07,373500,381000,368500,369500,153481,11772270.0,31860000.0
