지엠비코리아(013870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-26,4850,4890,4845,4860,9696,92691.0,19072280.0
2016-04-27,4855,4890,4805,4860,9790,92691.0,19072280.0
2016-04-28,4890,4890,4800,4850,25197,92501.0,19072280.0
2016-04-29,4850,4850,4785,4795,15164,91452.0,19072280.0
2016-05-02,4795,4845,4720,4735,10115,90307.0,19072280.0
2016-05-03,4735,4815,4725,4730,18721,90212.0,19072280.0
2016-05-04,4730,4750,4670,4730,19296,90212.0,19072280.0
2016-05-09,4710,4725,4595,4645,14954,88591.0,19072280.0
2016-05-10,4615,4640,4565,4600,26571,87732.0,19072280.0
2016-05-11,4600,4640,4560,4595,31054,87637.0,19072280.0
2016-05-12,4595,4620,4555,4610,17332,87923.0,19072280.0
2016-05-13,4600,4635,4570,4595,17472,87637.0,19072280.0
2016-05-16,4605,5030,4585,4900,121711,93454.0,19072280.0
2016-05-17,4940,4940,4870,4900,22732,93454.0,19072280.0
2016-05-18,4900,4920,4750,4805,30882,91642.0,19072280.0
2016-05-19,4800,4845,4680,4720,27961,90021.0,19072280.0
2016-05-20,4720,4750,4650,4710,19864,89830.0,19072280.0
2016-05-23,4710,4775,4695,4725,29611,90117.0,19072280.0
2016-05-24,4725,4725,4665,4690,24284,89449.0,19072280.0
2016-05-25,4695,4725,4660,4660,26020,88877.0,19072280.0
2016-05-26,4665,4720,4660,4710,28890,89830.0,19072280.0
2016-05-27,4710,4715,4660,4705,25042,89735.0,19072280.0
2016-05-30,4710,4785,4700,4770,24788,90975.0,19072280.0
2016-05-31,4735,4845,4735,4830,30102,92119.0,19072280.0
2016-06-01,4790,4970,4790,4950,59210,94408.0,19072280.0
2016-06-02,4950,4985,4905,4955,35486,94503.0,19072280.0
2016-06-03,5040,5040,4945,4965,22343,94694.0,19072280.0
2016-06-07,5000,5220,4950,5220,134057,99557.0,19072280.0
2016-06-08,5290,5470,5220,5310,181572,101274.0,19072280.0
2016-06-09,5360,5360,5150,5200,65805,99176.0,19072280.0
2016-06-10,5250,5250,5160,5200,46077,99176.0,19072280.0
2016-06-13,5190,5350,5130,5260,67892,100320.0,19072280.0
2016-06-14,5260,5390,5210,5330,42274,101655.0,19072280.0
2016-06-15,5330,5380,5240,5330,24757,101655.0,19072280.0
2016-06-16,5330,5370,5150,5220,41492,99557.0,19072280.0
2016-06-17,5250,5380,5220,5260,20879,100320.0,19072280.0
2016-06-20,5290,5430,5250,5390,63043,102800.0,19072280.0
2016-06-21,5400,5410,5300,5340,24222,101846.0,19072280.0
2016-06-22,5340,5360,5270,5330,28069,101655.0,19072280.0
2016-06-23,5320,5320,5180,5240,30276,99939.0,19072280.0
2016-06-24,5250,5300,4950,5090,124531,97078.0,19072280.0
2016-06-27,4980,5190,4955,5170,53519,98604.0,19072280.0
2016-06-28,5120,5240,5120,5240,27434,99939.0,19072280.0
2016-06-29,5240,5420,5220,5400,81397,102990.0,19072280.0
2016-06-30,5400,5580,5400,5540,145502,105660.0,19072280.0
2016-07-01,5540,5610,5400,5440,62499,103753.0,19072280.0
2016-07-04,5460,5490,5390,5450,28500,103944.0,19072280.0
2016-07-05,5450,5450,5270,5300,54283,101083.0,19072280.0
2016-07-06,5270,5370,5220,5240,34943,99939.0,19072280.0
2016-07-07,5270,5330,5210,5220,64210,99557.0,19072280.0
2016-07-08,5250,5320,5050,5200,64037,99176.0,19072280.0
2016-07-11,5170,5260,5170,5240,47740,99939.0,19072280.0
2016-07-12,5250,5270,5190,5240,34778,99939.0,19072280.0
2016-07-13,5250,5370,5190,5370,45083,102418.0,19072280.0
2016-07-14,5430,5430,5290,5350,29450,102037.0,19072280.0
2016-07-15,5330,5360,5280,5290,29508,100892.0,19072280.0
2016-07-18,5290,5300,5230,5280,21997,100702.0,19072280.0
2016-07-19,5280,5300,5150,5150,31897,98222.0,19072280.0
2016-07-20,5150,5240,5100,5200,30114,99176.0,19072280.0
2016-07-21,5200,5260,5200,5230,15177,99748.0,19072280.0
2016-07-22,5300,5300,5190,5250,22766,100129.0,19072280.0
2016-07-25,5260,5340,5210,5320,33743,101465.0,19072280.0
2016-07-26,5290,5290,5220,5280,17227,100702.0,19072280.0
2016-07-27,5260,5290,5200,5260,30529,100320.0,19072280.0
2016-07-28,5250,5290,5230,5250,25041,100129.0,19072280.0
2016-07-29,5250,5270,5170,5200,39553,99176.0,19072280.0
2016-08-01,5200,5360,5190,5350,37575,102037.0,19072280.0
2016-08-02,5370,5440,5320,5360,30849,102227.0,19072280.0
2016-08-03,5390,5400,5330,5390,19327,102800.0,19072280.0
2016-08-04,5400,5510,5400,5500,67594,104898.0,19072280.0
2016-08-05,5500,5540,5430,5470,24075,104325.0,19072280.0
2016-08-08,5470,5510,5410,5450,18823,103944.0,19072280.0
2016-08-09,5450,5480,5390,5470,11963,104325.0,19072280.0
2016-08-10,5470,5470,5410,5430,10917,103562.0,19072280.0
2016-08-11,5450,5500,5410,5490,28923,104707.0,19072280.0
2016-08-12,5490,5540,5440,5460,18915,104135.0,19072280.0
2016-08-16,5440,5500,5230,5230,33476,99748.0,19072280.0
2016-08-17,5230,5300,5180,5250,60755,100129.0,19072280.0
2016-08-18,5250,5390,5250,5380,22806,102609.0,19072280.0
2016-08-19,5400,5430,5350,5360,13207,102227.0,19072280.0
2016-08-22,5360,5360,5220,5220,19758,99557.0,19072280.0
2016-08-23,5220,5270,5160,5230,24165,99748.0,19072280.0
2016-08-24,5230,5290,5110,5200,23617,99176.0,19072280.0
2016-08-25,5200,5240,5180,5210,10927,99367.0,19072280.0
2016-08-26,5210,5230,5100,5180,16593,98794.0,19072280.0
2016-08-29,5180,5180,5040,5060,22521,96506.0,19072280.0
2016-08-30,5070,5190,5070,5140,6478,98032.0,19072280.0
2016-08-31,5110,5140,5050,5090,19776,97078.0,19072280.0
2016-09-01,5070,5090,5010,5070,26607,96696.0,19072280.0
2016-09-02,5020,5180,5020,5090,18054,97078.0,19072280.0
2016-09-05,5090,5120,5020,5090,42465,97078.0,19072280.0
2016-09-06,5090,5210,5070,5210,51340,99367.0,19072280.0
2016-09-07,5210,5320,5210,5280,37305,100702.0,19072280.0
2016-09-08,5260,5300,5140,5180,23084,98794.0,19072280.0
2016-09-09,5180,5180,5080,5130,15143,97841.0,19072280.0
2016-09-12,5050,5110,5040,5060,8970,96506.0,19072280.0
2016-09-13,5060,5120,5050,5070,12891,96696.0,19072280.0
2016-09-19,5070,5150,5070,5140,7992,98032.0,19072280.0
2016-09-20,5100,5130,5070,5100,11460,97269.0,19072280.0
2016-09-21,5100,5230,5080,5200,25192,99176.0,19072280.0
2016-09-22,5240,5260,5180,5260,21259,100320.0,19072280.0
2016-09-23,5290,5290,5160,5210,12279,99367.0,19072280.0
2016-09-26,5210,5260,5190,5200,24353,99176.0,19072280.0
2016-09-27,5180,5190,5130,5190,7063,98985.0,19072280.0
2016-09-28,5190,5210,5150,5180,5580,98794.0,19072280.0
2016-09-29,5180,5200,5120,5150,18495,98222.0,19072280.0
2016-09-30,5150,5160,5040,5060,20143,96506.0,19072280.0
2016-10-04,5060,5130,5000,5120,19887,97650.0,19072280.0
2016-10-05,5120,5120,5020,5050,22704,96315.0,19072280.0
2016-10-06,5050,5100,5030,5100,19899,97269.0,19072280.0
2016-10-07,5100,5100,5040,5060,9745,96506.0,19072280.0
2016-10-10,5060,5060,4965,4985,28332,95075.0,19072280.0
2016-10-11,4985,5030,4900,4910,46764,93645.0,19072280.0
2016-10-12,4910,4950,4860,4890,23469,93263.0,19072280.0
2016-10-13,4900,4920,4820,4850,28702,92501.0,19072280.0
2016-10-14,4900,4900,4850,4855,11799,92596.0,19072280.0
2016-10-17,4900,4940,4845,4910,21724,93645.0,19072280.0
2016-10-18,4910,4915,4870,4900,5190,93454.0,19072280.0
2016-10-19,4900,4930,4900,4925,11543,93931.0,19072280.0
2016-10-20,4900,4925,4880,4925,9028,93931.0,19072280.0
2016-10-21,4940,4940,4875,4890,7436,93263.0,19072280.0
2016-10-24,4890,4930,4855,4930,5633,94026.0,19072280.0
2016-10-25,4930,4930,4860,4860,10717,92691.0,19072280.0
2016-10-26,4860,4860,4815,4820,22891,91928.0,19072280.0
2016-10-27,4805,4870,4805,4855,8069,92596.0,19072280.0
2016-10-28,4845,4905,4820,4830,13709,92119.0,19072280.0
2016-10-31,4830,4835,4760,4785,35515,91261.0,19072280.0
2016-11-01,4725,4880,4725,4820,10856,91928.0,19072280.0
2016-11-02,4740,4785,4720,4720,27482,90021.0,19072280.0
2016-11-03,4720,4720,4650,4660,25176,88877.0,19072280.0
2016-11-04,4660,4670,4625,4670,7152,89068.0,19072280.0
2016-11-07,4670,4785,4670,4720,9029,90021.0,19072280.0
2016-11-08,4725,4795,4680,4700,21558,89640.0,19072280.0
2016-11-09,4700,4750,4550,4670,33619,89068.0,19072280.0
2016-11-10,4660,4750,4660,4690,13163,89449.0,19072280.0
2016-11-11,4655,4780,4655,4745,6996,90498.0,19072280.0
2016-11-14,4735,4810,4710,4725,13098,90117.0,19072280.0
2016-11-15,4700,4725,4500,4600,72991,87732.0,19072280.0
2016-11-16,4640,4755,4605,4755,38911,90689.0,19072280.0
2016-11-17,4745,4760,4700,4760,22629,90784.0,19072280.0
2016-11-18,4760,4760,4715,4760,16402,90784.0,19072280.0
2016-11-21,4760,4790,4720,4760,20133,90784.0,19072280.0
2016-11-22,4765,4795,4700,4700,14710,89640.0,19072280.0
2016-11-23,4700,4750,4635,4655,23239,88781.0,19072280.0
2016-11-24,4655,4725,4655,4680,14966,89258.0,19072280.0
2016-11-25,4680,4725,4680,4720,2752,90021.0,19072280.0
2016-11-28,4735,4735,4690,4720,9620,90021.0,19072280.0
2016-11-29,4720,4790,4695,4745,12646,90498.0,19072280.0
2016-11-30,4745,4820,4745,4755,6332,90689.0,19072280.0
2016-12-01,4755,4755,4655,4670,36088,89068.0,19072280.0
2016-12-02,4670,4760,4650,4670,18421,89068.0,19072280.0
2016-12-05,4705,4705,4595,4610,19582,87923.0,19072280.0
2016-12-06,4615,4735,4575,4605,28694,87828.0,19072280.0
2016-12-07,4680,4685,4575,4620,24306,88114.0,19072280.0
2016-12-08,4620,4700,4620,4690,11458,89449.0,19072280.0
2016-12-09,4690,4690,4620,4675,32375,89163.0,19072280.0
2016-12-12,4675,4770,4650,4770,28136,90975.0,19072280.0
2016-12-13,4770,4890,4725,4890,20108,93263.0,19072280.0
2016-12-14,4840,4850,4775,4840,25583,92310.0,19072280.0
2016-12-15,4805,4940,4795,4930,18484,94026.0,19072280.0
2016-12-16,4935,4975,4915,4975,11765,94885.0,19072280.0
2016-12-19,4970,4975,4915,4965,9421,94694.0,19072280.0
2016-12-20,4985,4985,4920,4960,6726,94599.0,19072280.0
2016-12-21,4960,4970,4905,4955,7888,94503.0,19072280.0
2016-12-22,4955,4960,4900,4900,4815,93454.0,19072280.0
2016-12-23,4900,4920,4870,4915,1252,93740.0,19072280.0
2016-12-26,4915,4965,4895,4945,14525,94312.0,19072280.0
2016-12-27,4965,4990,4945,4970,14300,94789.0,19072280.0
2016-12-28,4960,4960,4890,4920,4664,93836.0,19072280.0
2016-12-29,4860,4955,4860,4950,6879,94408.0,19072280.0
2017-01-02,4950,4950,4860,4870,13059,92882.0,19072280.0
2017-01-03,4915,4970,4900,4950,23854,94408.0,19072280.0
2017-01-04,4950,5040,4935,5040,38305,96124.0,19072280.0
2017-01-05,5040,5090,5010,5060,27039,96506.0,19072280.0
2017-01-06,5090,5090,5000,5050,12024,96315.0,19072280.0
2017-01-09,5030,5060,4975,5010,10279,95552.0,19072280.0
2017-01-10,5010,5050,4950,5000,14435,95361.0,19072280.0
2017-01-11,5000,5020,4955,5010,9193,95552.0,19072280.0
2017-01-12,5010,5030,4975,5020,17497,95743.0,19072280.0
2017-01-13,5030,5040,4975,5010,15814,95552.0,19072280.0
2017-01-16,5010,5050,4980,5000,11106,95361.0,19072280.0
2017-01-17,4995,4995,4950,4960,10920,94599.0,19072280.0
2017-01-18,4960,5140,4935,5050,40089,96315.0,19072280.0
2017-01-19,5060,5060,5000,5050,15729,96315.0,19072280.0
2017-01-20,5070,5070,4995,4995,18770,95266.0,19072280.0
2017-01-23,5010,5050,5000,5000,47740,95361.0,19072280.0
2017-01-24,4995,5040,4950,5020,19729,95743.0,19072280.0
2017-01-25,5000,5000,4950,4970,13890,94789.0,19072280.0
2017-01-26,4970,5000,4890,4950,20936,94408.0,19072280.0
2017-01-31,5000,5010,4925,4975,21053,94885.0,19072280.0
2017-02-01,4975,5060,4945,5040,18744,96124.0,19072280.0
2017-02-02,5040,5060,4980,5020,32977,95743.0,19072280.0
2017-02-03,5050,5080,5000,5050,57518,96315.0,19072280.0
2017-02-06,5070,5070,5010,5050,22231,96315.0,19072280.0
2017-02-07,5050,5060,5010,5060,17810,96506.0,19072280.0
2017-02-08,5050,5050,4995,4995,17757,95266.0,19072280.0
2017-02-09,5000,5790,4920,5480,1368930,104516.0,19072280.0
2017-02-10,5420,5530,5360,5490,298354,104707.0,19072280.0
2017-02-13,5500,5520,5380,5480,174638,104516.0,19072280.0
2017-02-14,5480,5550,5400,5410,246093,103181.0,19072280.0
2017-02-15,5390,5400,5200,5320,347713,101465.0,19072280.0
2017-02-16,5320,5400,5240,5390,127222,102800.0,19072280.0
2017-02-17,5390,5390,5260,5260,94322,100320.0,19072280.0
2017-02-20,5290,5380,5260,5370,90900,102418.0,19072280.0
2017-02-21,5350,5420,5340,5400,70328,102990.0,19072280.0
2017-02-22,5400,5470,5350,5410,128717,103181.0,19072280.0
2017-02-23,5460,5490,5390,5450,93404,103944.0,19072280.0
2017-02-24,5440,5490,5410,5470,74211,104325.0,19072280.0
2017-02-27,5480,5490,5400,5400,63497,102990.0,19072280.0
2017-02-28,5500,5500,5410,5480,73171,104516.0,19072280.0
2017-03-02,5460,5510,5410,5470,87787,104325.0,19072280.0
2017-03-03,5490,5490,5310,5410,68488,103181.0,19072280.0
2017-03-06,5400,5400,5280,5390,50880,102800.0,19072280.0
2017-03-07,5390,5470,5270,5360,79087,102227.0,19072280.0
2017-03-08,5360,5410,5320,5340,39773,101846.0,19072280.0
2017-03-09,5340,5400,5320,5330,61543,101655.0,19072280.0
2017-03-10,5350,5460,5290,5460,48007,104135.0,19072280.0
2017-03-13,5490,5600,5430,5600,182435,106805.0,19072280.0
2017-03-14,5640,5670,5510,5600,111764,106805.0,19072280.0
2017-03-15,5570,5750,5360,5460,144282,104135.0,19072280.0
2017-03-16,5460,5530,5400,5530,88182,105470.0,19072280.0
2017-03-17,5500,5550,5420,5460,50660,104135.0,19072280.0
2017-03-20,5430,5490,5310,5360,52426,102227.0,19072280.0
2017-03-21,5320,5360,5250,5280,70236,100702.0,19072280.0
2017-03-22,5240,5290,5170,5170,46132,98604.0,19072280.0
2017-03-23,5170,5250,5160,5170,30509,98604.0,19072280.0
2017-03-24,5220,5220,5110,5170,30865,98604.0,19072280.0
2017-03-27,5220,5220,5080,5110,70721,97459.0,19072280.0
2017-03-28,5120,5200,5110,5190,39746,98985.0,19072280.0
2017-03-29,5190,5250,5150,5190,37989,98985.0,19072280.0
2017-03-30,5190,5240,5150,5200,36978,99176.0,19072280.0
2017-03-31,5210,5310,5200,5300,82717,101083.0,19072280.0
2017-04-03,5370,5370,5280,5340,70204,101846.0,19072280.0
2017-04-04,5340,5400,5290,5370,68059,102418.0,19072280.0
2017-04-05,5370,5380,5230,5270,94288,100511.0,19072280.0
2017-04-06,5270,5270,5220,5240,39425,99939.0,19072280.0
2017-04-07,5240,5260,5120,5180,59757,98794.0,19072280.0
2017-04-10,5180,5180,5050,5120,98639,97650.0,19072280.0
2017-04-11,5160,5240,5130,5230,39489,99748.0,19072280.0
2017-04-12,5230,5240,5180,5240,20278,99939.0,19072280.0
2017-04-13,5240,5270,5190,5230,32687,99748.0,19072280.0
2017-04-14,5270,5270,5200,5200,38841,99176.0,19072280.0
2017-04-17,5270,5320,5200,5310,30140,101274.0,19072280.0
2017-04-18,5280,5360,5250,5320,34177,101465.0,19072280.0
2017-04-19,5260,5310,5210,5250,28033,100129.0,19072280.0
2017-04-20,5240,5240,5150,5200,52642,99176.0,19072280.0
2017-04-21,5190,5210,5140,5200,16099,99176.0,19072280.0
2017-04-24,5230,5230,5150,5170,21873,98604.0,19072280.0
2017-04-25,5180,5250,5170,5230,20936,99748.0,19072280.0
2017-04-26,5210,5320,5210,5280,50401,100702.0,19072280.0
2017-04-27,5280,5440,5240,5400,104472,102990.0,19072280.0
2017-04-28,5440,5440,5340,5420,49354,103372.0,19072280.0
2017-05-02,5420,5470,5330,5390,56874,102800.0,19072280.0
2017-05-04,5390,5400,5300,5340,31704,101846.0,19072280.0
2017-05-08,5340,5340,5270,5330,37147,101655.0,19072280.0
2017-05-10,5330,5400,5320,5350,50279,102037.0,19072280.0
2017-05-11,5350,5370,5320,5370,34761,102418.0,19072280.0
2017-05-12,5370,5400,5340,5360,79838,102227.0,19072280.0
2017-05-15,5390,5400,5360,5360,90237,102227.0,19072280.0
2017-05-16,5350,5390,5190,5320,80572,101465.0,19072280.0
2017-05-17,5320,5350,5260,5300,70905,101083.0,19072280.0
2017-05-18,5290,5350,5220,5330,30447,101655.0,19072280.0
2017-05-19,5310,5380,5270,5360,77970,102227.0,19072280.0
2017-05-22,5400,5550,5360,5510,293893,105088.0,19072280.0
2017-05-23,5510,5550,5450,5520,76888,105279.0,19072280.0
2017-05-24,5520,5570,5470,5500,82214,104898.0,19072280.0
2017-05-25,5480,5660,5480,5640,152194,107568.0,19072280.0
2017-05-26,5640,5670,5550,5590,87215,106614.0,19072280.0
2017-05-29,5590,5690,5510,5520,70942,105279.0,19072280.0
2017-05-30,5520,5600,5500,5580,50534,106423.0,19072280.0
2017-05-31,5580,5620,5550,5590,55518,106614.0,19072280.0
2017-06-01,5590,5590,5480,5530,51537,105470.0,19072280.0
2017-06-02,5520,5520,5430,5480,104126,104516.0,19072280.0
2017-06-05,5470,5510,5410,5460,64841,104135.0,19072280.0
2017-06-07,5460,5470,5390,5460,66212,104135.0,19072280.0
2017-06-08,5490,5490,5400,5430,62444,103562.0,19072280.0
2017-06-09,5430,5520,5430,5520,63584,105279.0,19072280.0
2017-06-12,5520,5540,5470,5510,68793,105088.0,19072280.0
2017-06-13,5530,5620,5530,5570,116720,106233.0,19072280.0
2017-06-14,5600,5650,5550,5630,99884,107377.0,19072280.0
2017-06-15,5630,5680,5570,5600,55118,106805.0,19072280.0
2017-06-16,5640,5670,5600,5610,77696,106995.0,19072280.0
2017-06-19,5610,5630,5550,5590,67096,106614.0,19072280.0
2017-06-20,5590,5620,5530,5580,41081,106423.0,19072280.0
2017-06-21,5580,5600,5480,5570,42448,106233.0,19072280.0
2017-06-22,5570,5570,5440,5460,60267,104135.0,19072280.0
2017-06-23,5450,5500,5440,5460,26865,104135.0,19072280.0
2017-06-26,5460,5470,5410,5450,38846,103944.0,19072280.0
2017-06-27,5420,5480,5390,5390,54527,102800.0,19072280.0
2017-06-28,5390,5430,5320,5330,52646,101655.0,19072280.0
2017-06-29,5330,5380,5330,5380,27436,102609.0,19072280.0
2017-06-30,5370,5410,5310,5390,33852,102800.0,19072280.0
2017-07-03,5390,5470,5380,5470,41624,104325.0,19072280.0
2017-07-04,5470,5520,5370,5420,63671,103372.0,19072280.0
2017-07-05,5420,5460,5390,5440,36999,103753.0,19072280.0
2017-07-06,5440,5440,5390,5440,14321,103753.0,19072280.0
2017-07-07,5440,5440,5300,5370,78002,102418.0,19072280.0
2017-07-10,5370,5370,5230,5350,43605,102037.0,19072280.0
2017-07-11,5340,5380,5260,5380,27572,102609.0,19072280.0
2017-07-12,5300,5370,5270,5330,23953,101655.0,19072280.0
2017-07-13,5330,5790,5300,5420,789776,103372.0,19072280.0
2017-07-14,5430,5880,5340,5580,490757,106423.0,19072280.0
2017-07-17,5700,6690,5620,6140,6493183,117104.0,19072280.0
2017-07-18,6210,6580,6130,6350,2332948,121109.0,19072280.0
2017-07-19,6310,6440,6190,6390,690161,121872.0,19072280.0
2017-07-20,6340,6530,6230,6390,593941,121872.0,19072280.0
2017-07-21,6390,6920,6350,6820,1476525,130073.0,19072280.0
2017-07-24,6890,6980,6730,6910,549758,131789.0,19072280.0
2017-07-25,6700,6710,6250,6270,875995,119583.0,19072280.0
2017-07-26,6340,6480,6160,6400,808590,122063.0,19072280.0
2017-07-27,6420,6650,6000,6120,1043145,116722.0,19072280.0
2017-07-28,6130,6220,6000,6200,264646,118248.0,19072280.0
2017-07-31,6140,6180,5990,6010,238616,114624.0,19072280.0
2017-08-01,5910,6260,5910,6060,304777,115578.0,19072280.0
2017-08-02,6050,6290,6030,6250,248021,119202.0,19072280.0
2017-08-03,6270,6390,6200,6380,437302,121681.0,19072280.0
2017-08-04,6400,6490,6300,6320,348751,120537.0,19072280.0
2017-08-07,6320,6380,6060,6110,298566,116532.0,19072280.0
2017-08-08,6170,6200,5980,6110,268069,116532.0,19072280.0
2017-08-09,6080,6300,6020,6030,314023,115006.0,19072280.0
2017-08-10,6030,6120,5810,5910,169473,112717.0,19072280.0
2017-08-11,5820,5950,5780,5890,160286,112336.0,19072280.0
2017-08-14,6030,6160,5940,6020,227414,114815.0,19072280.0
2017-08-16,6060,6170,5930,6170,312892,117676.0,19072280.0
2017-08-17,6160,6160,5820,5890,337071,112336.0,19072280.0
2017-08-18,5830,6320,5820,6170,591210,117676.0,19072280.0
2017-08-21,6200,6240,6080,6100,260609,116341.0,19072280.0
2017-08-22,6150,6230,6040,6060,183190,115578.0,19072280.0
2017-08-23,6060,6110,5960,6020,214906,114815.0,19072280.0
2017-08-24,6020,6280,6010,6260,423549,119392.0,19072280.0
2017-08-25,6290,6370,6180,6300,362527,120155.0,19072280.0
2017-08-28,6380,6440,6270,6280,360919,119774.0,19072280.0
2017-08-29,6220,6420,6100,6400,444016,122063.0,19072280.0
2017-08-30,6420,6460,6300,6330,337687,120728.0,19072280.0
2017-08-31,6390,6800,6330,6500,1074142,123970.0,19072280.0
2017-09-01,6430,6720,6410,6630,525388,126449.0,19072280.0
2017-09-04,6350,6880,6350,6760,738617,128929.0,19072280.0
2017-09-05,6820,6820,6500,6530,521454,124542.0,19072280.0
2017-09-06,6520,6620,6320,6370,422014,121490.0,19072280.0
2017-09-07,6400,6750,6350,6590,596222,125686.0,19072280.0
2017-09-08,6690,6720,6460,6480,322492,123588.0,19072280.0
2017-09-11,6480,6830,6370,6800,683929,129692.0,19072280.0
2017-09-12,6870,8520,6710,7700,5912277,146857.0,19072280.0
2017-09-13,8150,9500,8100,8900,6699250,169743.0,19072280.0
2017-09-14,8900,9450,8800,9080,2591338,173176.0,19072280.0
2017-09-15,8900,9750,8740,9350,2306516,178326.0,19072280.0
2017-09-18,9210,9600,9000,9050,1257308,172604.0,19072280.0
2017-09-19,9160,9510,8740,9150,1460391,174511.0,19072280.0
2017-09-20,9030,9050,8350,8570,1243894,163449.0,19072280.0
2017-09-21,8590,8600,8080,8400,1048949,160207.0,19072280.0
2017-09-22,8500,8700,8000,8020,1022368,152960.0,19072280.0
2017-09-25,7940,8300,7760,8070,691206,153913.0,19072280.0
2017-09-26,8070,8500,7770,7800,959517,148764.0,19072280.0
2017-09-27,7880,8350,7790,8270,859453,157728.0,19072280.0
2017-09-28,8270,8270,7900,7930,407066,151243.0,19072280.0
2017-09-29,7940,7980,7460,7520,594538,143424.0,19072280.0
2017-10-10,7540,7650,7210,7420,402665,141516.0,19072280.0
2017-10-11,7500,8040,7500,7770,799436,148192.0,19072280.0
2017-10-12,7880,7880,7560,7560,286636,144186.0,19072280.0
2017-10-13,7570,7620,7240,7250,422704,138274.0,19072280.0
2017-10-16,7400,7440,7010,7310,359523,139418.0,19072280.0
2017-10-17,7310,7740,7290,7630,417551,145521.0,19072280.0
2017-10-18,7640,7670,7400,7400,214475,141135.0,19072280.0
2017-10-19,7410,7790,7300,7750,310457,147810.0,19072280.0
2017-10-20,7800,7920,7580,7680,258970,146475.0,19072280.0
2017-10-23,7710,8070,7680,7950,456367,151625.0,19072280.0
2017-10-24,8000,8280,7890,7920,462189,151052.0,19072280.0
2017-10-25,7940,8010,7790,7820,197248,149145.0,19072280.0
2017-10-26,7900,8180,7800,7950,487309,151625.0,19072280.0
2017-10-27,8070,8120,7830,7950,221186,151625.0,19072280.0
2017-10-30,7940,7940,7740,7760,176168,148001.0,19072280.0
2017-10-31,7700,7780,7420,7480,253063,142661.0,19072280.0
2017-11-01,7460,7580,7430,7510,110863,143233.0,19072280.0
2017-11-02,7510,8170,7510,8120,860288,154867.0,19072280.0
2017-11-03,8120,8510,7950,8000,907503,152578.0,19072280.0
2017-11-06,8020,8070,7770,7810,242403,148955.0,19072280.0
2017-11-07,7860,7900,7520,7610,325303,145140.0,19072280.0
2017-11-08,7650,7800,7620,7740,194071,147619.0,19072280.0
2017-11-09,7740,7830,7620,7650,154207,145903.0,19072280.0
2017-11-10,7740,8120,7720,8040,766480,153341.0,19072280.0
2017-11-13,8000,8410,7990,8250,731156,157346.0,19072280.0
2017-11-14,8330,8330,8060,8130,388262,155058.0,19072280.0
2017-11-15,8130,8190,7550,7600,558350,144949.0,19072280.0
2017-11-16,7620,8560,7610,8110,1695221,154676.0,19072280.0
2017-11-17,8170,8390,7920,7950,523001,151625.0,19072280.0
2017-11-20,7950,8440,7830,8400,784210,160207.0,19072280.0
2017-11-21,8530,8850,8140,8750,932191,166882.0,19072280.0
2017-11-22,8850,9140,8480,8660,1520907,165166.0,19072280.0
2017-11-23,8810,8980,8550,8690,484294,165738.0,19072280.0
2017-11-24,8780,8970,8390,8400,625274,160207.0,19072280.0
2017-11-27,8300,8470,8110,8150,420515,155439.0,19072280.0
2017-11-28,8240,8270,7920,8080,257217,154104.0,19072280.0
2017-11-29,8150,8180,7920,7990,171423,152388.0,19072280.0
2017-11-30,8040,8200,7800,7810,239866,148955.0,19072280.0
2017-12-01,7850,7950,7510,7900,298661,150671.0,19072280.0
2017-12-04,7940,7950,7620,7680,259990,146475.0,19072280.0
2017-12-05,7680,8020,7590,7810,246946,148955.0,19072280.0
2017-12-06,7810,7990,7740,7800,150217,148764.0,19072280.0
2017-12-07,7810,7870,7530,7820,283535,149145.0,19072280.0
2017-12-08,7770,7930,7600,7700,172880,146857.0,19072280.0
2017-12-11,7710,7900,7600,7860,148365,149908.0,19072280.0
2017-12-12,7900,8190,7720,8180,495301,156011.0,19072280.0
2017-12-13,8220,8270,8030,8160,279663,155630.0,19072280.0
2017-12-14,8190,8500,7890,7970,660471,152006.0,19072280.0
2017-12-15,8000,8040,7720,7830,297179,149336.0,19072280.0
2017-12-18,7830,8300,7660,8280,581722,157918.0,19072280.0
2017-12-19,8220,8270,7910,8070,254149,153913.0,19072280.0
2017-12-20,8010,8340,7800,8100,380927,154485.0,19072280.0
2017-12-21,8100,8260,7940,7960,205959,151815.0,19072280.0
2017-12-22,7970,8130,7890,8120,167070,154867.0,19072280.0
2017-12-26,8130,8150,8000,8020,108852,152960.0,19072280.0
2017-12-27,7990,8350,7900,8170,223121,155821.0,19072280.0
2017-12-28,8250,8460,8030,8330,425250,158872.0,19072280.0
2018-01-02,8440,8490,8280,8490,288219,161924.0,19072280.0
2018-01-03,8540,8700,8400,8670,475847,165357.0,19072280.0
2018-01-04,8660,8670,8210,8210,376327,156583.0,19072280.0
2018-01-05,8290,8650,8280,8410,436792,160398.0,19072280.0
2018-01-08,8470,8500,8320,8380,202355,159826.0,19072280.0
2018-01-09,8380,8420,8160,8200,200658,156393.0,19072280.0
2018-01-10,8300,8620,8290,8420,425968,160589.0,19072280.0
2018-01-11,8460,8750,8350,8540,779111,162877.0,19072280.0
2018-01-12,8650,8650,8180,8300,444069,158300.0,19072280.0
