종근당(185750),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-11,104000,106500,103500,105000,25968,1037320.0,9879236.0
2019-01-14,105000,107500,103000,106000,24486,1047199.0,9879236.0
2019-01-15,107500,110500,106500,106500,39326,1052139.0,9879236.0
2019-01-16,106500,109000,106500,107000,22735,1057078.0,9879236.0
2019-01-17,106500,108500,106000,107000,19638,1057078.0,9879236.0
2019-01-18,108500,109500,107500,107500,19746,1062018.0,9879236.0
2019-01-21,108500,108500,105500,106000,14427,1047199.0,9879236.0
2019-01-22,107000,107000,104500,105000,13293,1037320.0,9879236.0
2019-01-23,104500,108000,104500,108000,21000,1066957.0,9879236.0
2019-01-24,107000,108000,106000,106500,18660,1052139.0,9879236.0
2019-01-25,106500,107500,105500,106000,20886,1047199.0,9879236.0
2019-01-28,105500,107000,105000,105000,29689,1088880.0,10370290.0
2019-01-29,104500,106500,104500,106000,25100,1099251.0,10370290.0
2019-01-30,106000,109000,105500,108000,26407,1119991.0,10370290.0
2019-01-31,109500,109500,106000,106000,18064,1099251.0,10370290.0
2019-02-01,107000,107500,105000,107000,20499,1109621.0,10370290.0
2019-02-07,108500,108500,105500,105500,27016,1094066.0,10370290.0
2019-02-08,106000,106500,104500,105500,27640,1094066.0,10370290.0
2019-02-11,106500,108000,104500,105500,30317,1094066.0,10370290.0
2019-02-12,106000,106000,103000,104000,29239,1078510.0,10370290.0
2019-02-13,103500,105000,103000,104500,31741,1083695.0,10370290.0
2019-02-14,104000,107000,102500,107000,31247,1109621.0,10370290.0
2019-02-15,105500,106000,104000,104500,16489,1083695.0,10370290.0
2019-02-18,104500,106000,104000,105500,11296,1094066.0,10370290.0
2019-02-19,106000,107000,105000,106500,13650,1104436.0,10370290.0
2019-02-20,106500,107500,105000,106000,20957,1099251.0,10370290.0
2019-02-21,106000,106500,104500,104500,22946,1083695.0,10370290.0
2019-02-22,104500,105500,103500,104000,18043,1078510.0,10370290.0
2019-02-25,104000,104500,102500,102500,21010,1062955.0,10370290.0
2019-02-26,102500,103500,102000,102000,21426,1057770.0,10370290.0
2019-02-27,102500,104500,102000,104000,23214,1078510.0,10370290.0
2019-02-28,104500,108500,104500,105000,62600,1088880.0,10370290.0
2019-03-04,107500,108500,106500,107500,33660,1114806.0,10370290.0
2019-03-05,107500,108500,106000,108000,31122,1119991.0,10370290.0
2019-03-06,107500,107500,106000,106500,22335,1104436.0,10370290.0
2019-03-07,106500,108000,105000,106500,23932,1104436.0,10370290.0
2019-03-08,105500,106500,103500,104500,25801,1083695.0,10370290.0
2019-03-11,104500,106000,103500,106000,23358,1099251.0,10370290.0
2019-03-12,106000,107500,104500,105000,23012,1088880.0,10370290.0
2019-03-13,106000,111000,105500,109000,62588,1130362.0,10370290.0
2019-03-14,110000,110000,106500,107500,43969,1114806.0,10370290.0
2019-03-15,108500,109000,105500,107000,37309,1109621.0,10370290.0
2019-03-18,106500,108500,106500,107000,15424,1109621.0,10370290.0
2019-03-19,107500,108000,105500,105500,16747,1094066.0,10370290.0
2019-03-20,105500,106500,104000,106000,20560,1099251.0,10370290.0
2019-03-21,105500,106000,104000,104000,27738,1078510.0,10370290.0
2019-03-22,104000,104500,102500,102500,20989,1062955.0,10370290.0
2019-03-25,101500,103500,100000,100500,24532,1042214.0,10370290.0
2019-03-26,101500,104500,101000,102500,17810,1062955.0,10370290.0
2019-03-27,104000,104500,102000,103000,28848,1068140.0,10370290.0
2019-03-28,103000,103000,101500,101500,16821,1052584.0,10370290.0
2019-03-29,102500,103500,101500,102000,21182,1057770.0,10370290.0
2019-04-01,103000,105500,102500,105500,26436,1094066.0,10370290.0
2019-04-02,107000,107000,103500,103500,19596,1073325.0,10370290.0
2019-04-03,103000,106000,102500,106000,34111,1099251.0,10370290.0
2019-04-04,106000,106000,103500,105500,26564,1094066.0,10370290.0
2019-04-05,105000,105500,102000,102500,39809,1062955.0,10370290.0
2019-04-08,103000,103500,100000,101000,52832,1047399.0,10370290.0
2019-04-09,100500,101500,100000,100500,33403,1042214.0,10370290.0
2019-04-10,100000,102500,100000,101500,26885,1052584.0,10370290.0
2019-04-11,102000,102500,100500,101000,40571,1047399.0,10370290.0
2019-04-12,101000,103000,100500,101500,36813,1052584.0,10370290.0
2019-04-15,101500,103000,101500,102000,28916,1057770.0,10370290.0
2019-04-16,102000,102500,101500,101500,19142,1052584.0,10370290.0
2019-04-17,102000,102000,101000,101500,23465,1052584.0,10370290.0
2019-04-18,101000,101500,99300,99600,51997,1032881.0,10370290.0
2019-04-19,99800,102000,99300,102000,45899,1057770.0,10370290.0
2019-04-22,102500,102500,100500,101500,23549,1052584.0,10370290.0
2019-04-23,101500,101500,99700,100500,36557,1042214.0,10370290.0
2019-04-24,100500,101000,98900,99200,33961,1028733.0,10370290.0
2019-04-25,99900,100000,99200,99800,11603,1034955.0,10370290.0
2019-04-26,100000,100000,98800,99000,13246,1026659.0,10370290.0
2019-04-29,99800,101500,99500,101500,23001,1052584.0,10370290.0
2019-04-30,102000,102000,100500,102000,18156,1057770.0,10370290.0
2019-05-02,102000,103000,101000,101500,26649,1052584.0,10370290.0
2019-05-03,101000,102000,100500,101000,14643,1047399.0,10370290.0
2019-05-07,100000,101000,99300,99800,28956,1034955.0,10370290.0
2019-05-08,99100,100500,98800,99100,22321,1027696.0,10370290.0
2019-05-09,99900,99900,97000,97000,41778,1005918.0,10370290.0
2019-05-10,97500,98700,95200,95800,36530,993474.0,10370290.0
2019-05-13,95200,95800,93200,93400,33768,968585.0,10370290.0
2019-05-14,91400,94200,91400,93400,34547,968585.0,10370290.0
2019-05-15,93300,95200,91700,95000,40847,985178.0,10370290.0
2019-05-16,94800,95400,94100,95200,21271,987252.0,10370290.0
2019-05-17,95800,95800,94300,94800,25560,983103.0,10370290.0
2019-05-20,95300,95300,92300,93000,22342,964437.0,10370290.0
2019-05-21,91800,94000,91800,93200,15139,966511.0,10370290.0
2019-05-22,92200,93900,92200,93100,14618,965474.0,10370290.0
2019-05-23,93400,94100,92700,92900,18777,963400.0,10370290.0
2019-05-24,92500,94000,92500,93100,13989,965474.0,10370290.0
2019-05-27,94000,94000,93200,93300,15449,967548.0,10370290.0
2019-05-28,93200,94900,93200,93300,37660,967548.0,10370290.0
2019-05-29,94400,94400,91400,91700,34453,950956.0,10370290.0
2019-05-30,92200,93900,91000,93700,22327,971696.0,10370290.0
2019-05-31,93200,93500,91900,92100,20091,955104.0,10370290.0
2019-06-03,91800,92000,91000,91700,21616,950956.0,10370290.0
2019-06-04,91400,92400,91300,91800,21171,951993.0,10370290.0
2019-06-05,92800,92800,91300,91500,13735,948882.0,10370290.0
2019-06-07,91500,93300,91500,93000,21403,964437.0,10370290.0
2019-06-10,94000,94200,91900,92800,23251,962363.0,10370290.0
2019-06-11,92200,92900,91900,92800,14489,962363.0,10370290.0
2019-06-12,93000,93000,92100,92600,12296,960289.0,10370290.0
2019-06-13,92400,94100,92400,93500,32711,969622.0,10370290.0
2019-06-14,93200,93500,92500,92600,13579,960289.0,10370290.0
2019-06-17,92600,93200,91700,92000,17232,954067.0,10370290.0
2019-06-18,92300,97200,92200,96600,47506,1001770.0,10370290.0
2019-06-19,97900,97900,94000,94500,22467,979992.0,10370290.0
2019-06-20,94900,97100,94900,95900,18763,994511.0,10370290.0
2019-06-21,95300,95900,94700,95400,16257,989326.0,10370290.0
2019-06-24,96300,96300,93500,94200,12749,976881.0,10370290.0
2019-06-25,95500,95500,93300,93600,12740,970659.0,10370290.0
2019-06-26,93500,94700,93100,94000,13626,974807.0,10370290.0
2019-06-27,94000,94700,92800,93400,11923,968585.0,10370290.0
2019-06-28,93300,93500,91500,92200,19548,956141.0,10370290.0
2019-07-01,93500,94200,92200,93300,11677,967548.0,10370290.0
2019-07-02,92600,93500,92100,92300,11446,957178.0,10370290.0
2019-07-03,92800,93000,92000,92000,7204,954067.0,10370290.0
2019-07-04,91700,92500,88200,89600,39511,929178.0,10370290.0
2019-07-05,90000,91200,89700,91000,16270,943696.0,10370290.0
2019-07-08,91000,91000,89200,90000,16442,933326.0,10370290.0
2019-07-09,89300,90300,88500,88600,17811,918808.0,10370290.0
2019-07-10,88500,89800,88300,89300,18435,926067.0,10370290.0
2019-07-11,90300,90900,89500,90400,17200,937474.0,10370290.0
2019-07-12,90000,90700,89400,90400,9505,937474.0,10370290.0
2019-07-15,90100,90600,89300,89400,11251,927104.0,10370290.0
2019-07-16,90200,90400,88500,88900,19963,921919.0,10370290.0
2019-07-17,88500,89200,87500,88200,16147,914660.0,10370290.0
2019-07-18,88400,89900,88400,89600,19023,929178.0,10370290.0
2019-07-19,90500,94700,89700,94400,39809,978955.0,10370290.0
2019-07-22,93500,94700,93500,94500,10847,979992.0,10370290.0
2019-07-23,94000,94800,92600,93500,14112,969622.0,10370290.0
2019-07-24,93200,94500,92300,92900,10038,963400.0,10370290.0
2019-07-25,92500,93000,90100,90800,16921,941622.0,10370290.0
2019-07-26,90800,91200,89600,90200,12077,935400.0,10370290.0
2019-07-29,89900,90200,88000,88600,14084,918808.0,10370290.0
2019-07-30,87600,89200,87600,88400,11074,916734.0,10370290.0
2019-07-31,87700,88500,86500,87400,20296,906363.0,10370290.0
2019-08-01,87400,88400,86500,87700,14445,909474.0,10370290.0
2019-08-02,85800,87300,85800,86500,18374,897030.0,10370290.0
2019-08-05,86000,86400,81000,81500,30234,845179.0,10370290.0
2019-08-06,81000,81300,78000,79600,41273,825475.0,10370290.0
2019-08-07,78700,81400,78700,80400,31358,833771.0,10370290.0
2019-08-08,81500,81500,79200,79800,38640,827549.0,10370290.0
2019-08-09,80200,80400,79500,79600,15470,825475.0,10370290.0
2019-08-12,79500,81700,79100,81400,17325,844142.0,10370290.0
2019-08-13,80200,81000,80200,80700,13209,836882.0,10370290.0
2019-08-14,80800,81400,80300,80800,22482,837919.0,10370290.0
2019-08-16,79800,80200,78800,80000,14742,829623.0,10370290.0
2019-08-19,80600,80900,79700,80900,10626,838956.0,10370290.0
2019-08-20,80300,82500,80300,82100,19102,851401.0,10370290.0
2019-08-21,82100,83600,81500,83100,12204,861771.0,10370290.0
2019-08-22,83200,83600,82400,82800,10979,858660.0,10370290.0
2019-08-23,82300,82400,81200,81900,10261,849327.0,10370290.0
2019-08-26,80300,81900,80100,80700,11651,836882.0,10370290.0
2019-08-27,80900,81800,79600,80000,26819,829623.0,10370290.0
2019-08-28,80400,81400,79500,81200,13162,842068.0,10370290.0
2019-08-29,81000,82300,80200,81300,17686,843105.0,10370290.0
2019-08-30,82000,83300,82000,82900,14795,859697.0,10370290.0
2019-09-02,82300,84500,82000,84200,10436,873178.0,10370290.0
2019-09-03,83900,84500,83500,84000,9978,871104.0,10370290.0
2019-09-04,83300,84400,83100,84400,15748,875252.0,10370290.0
2019-09-05,83700,84200,83400,83700,17583,867993.0,10370290.0
2019-09-06,83500,84200,82900,83100,13408,861771.0,10370290.0
2019-09-09,82800,84000,82300,82500,16200,855549.0,10370290.0
2019-09-10,82600,83100,82100,83100,8205,861771.0,10370290.0
2019-09-11,83000,83900,83000,83500,23608,865919.0,10370290.0
2019-09-16,84100,84100,82400,84000,24668,871104.0,10370290.0
2019-09-17,84000,86300,83700,85700,14898,888734.0,10370290.0
2019-09-18,86500,87400,85700,86100,18245,892882.0,10370290.0
2019-09-19,85700,86200,84800,85200,10148,883549.0,10370290.0
2019-09-20,85300,86000,83900,85800,20412,889771.0,10370290.0
2019-09-23,85700,85700,84300,84400,10409,875252.0,10370290.0
2019-09-24,84300,85100,84000,84600,9226,877327.0,10370290.0
2019-09-25,85000,85700,84100,84100,11654,872141.0,10370290.0
2019-09-26,84000,84900,82800,83000,12394,860734.0,10370290.0
2019-09-27,84000,84000,82200,82300,8103,853475.0,10370290.0
2019-09-30,82600,83900,81500,83400,12311,,
2019-10-01,83900,85100,83200,84800,11688,,
2019-10-02,83800,85400,83100,83100,10745,,
2019-10-04,84200,84200,82300,82400,10809,,
2019-10-07,82200,83900,82100,83500,9675,,
