삼진제약(005500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-21,17850,17900,17500,17900,60224,248810.0,13900000.0
2014-05-22,18000,18000,17650,17900,58163,248810.0,13900000.0
2014-05-23,17900,18200,17850,18000,65091,250200.0,13900000.0
2014-05-26,18050,18250,17950,18000,70497,250200.0,13900000.0
2014-05-27,18000,18100,17800,17950,60227,249505.0,13900000.0
2014-05-28,18100,19000,18100,19000,214381,264100.0,13900000.0
2014-05-29,19150,19300,18800,18950,103927,263405.0,13900000.0
2014-05-30,19100,19600,19050,19200,162087,266880.0,13900000.0
2014-06-02,19450,19550,18950,19050,111903,264795.0,13900000.0
2014-06-03,18950,19450,18800,19100,140955,265490.0,13900000.0
2014-06-05,19200,19350,18950,19250,72125,267575.0,13900000.0
2014-06-09,19250,19700,19100,19600,144110,272440.0,13900000.0
2014-06-10,19500,19700,19400,19600,55484,272440.0,13900000.0
2014-06-11,19650,19850,19300,19600,130768,272440.0,13900000.0
2014-06-12,19600,20000,19550,19900,54413,276610.0,13900000.0
2014-06-13,19900,19950,19650,19800,53830,275220.0,13900000.0
2014-06-16,19850,19900,19350,19350,68255,268965.0,13900000.0
2014-06-17,19300,19450,19200,19450,78979,270355.0,13900000.0
2014-06-18,19400,19400,19000,19250,44834,267575.0,13900000.0
2014-06-19,19250,19350,19100,19200,43530,266880.0,13900000.0
2014-06-20,19200,19500,18900,19450,71703,270355.0,13900000.0
2014-06-23,19500,19600,19350,19450,31993,270355.0,13900000.0
2014-06-24,19400,19450,19050,19250,61645,267575.0,13900000.0
2014-06-25,19250,19250,18500,18600,110696,258540.0,13900000.0
2014-06-26,18600,18950,18400,18750,46398,260625.0,13900000.0
2014-06-27,18850,18950,18600,18750,31318,260625.0,13900000.0
2014-06-30,18800,19050,18650,18800,28154,261320.0,13900000.0
2014-07-01,18850,19450,18750,19400,59400,269660.0,13900000.0
2014-07-02,19450,19450,19050,19400,61599,269660.0,13900000.0
2014-07-03,19300,19850,19100,19850,85136,275915.0,13900000.0
2014-07-04,19900,19950,19650,19750,40008,274525.0,13900000.0
2014-07-07,19800,20250,19700,19700,99921,273830.0,13900000.0
2014-07-08,19600,19750,19400,19550,69935,271745.0,13900000.0
2014-07-09,19500,19700,19400,19550,44499,271745.0,13900000.0
2014-07-10,19500,19650,19300,19600,48766,272440.0,13900000.0
2014-07-11,19450,19700,19200,19650,88613,273135.0,13900000.0
2014-07-14,19950,20750,19900,20650,210627,287035.0,13900000.0
2014-07-15,20550,20800,20200,20300,97864,282170.0,13900000.0
2014-07-16,20300,20550,19650,20150,136789,280085.0,13900000.0
2014-07-17,20100,20150,19650,19750,84445,274525.0,13900000.0
2014-07-18,19800,21150,19800,20850,293948,289815.0,13900000.0
2014-07-21,21350,22200,20400,20400,506891,283560.0,13900000.0
2014-07-22,20400,20700,20000,20000,102832,278000.0,13900000.0
2014-07-23,20150,20150,19750,19800,102084,275220.0,13900000.0
2014-07-24,19950,20200,19700,20000,80328,278000.0,13900000.0
2014-07-25,19900,20050,19450,19850,94369,275915.0,13900000.0
2014-07-28,19850,20000,19450,19500,89246,271050.0,13900000.0
2014-07-29,19950,19950,19000,19150,87739,266185.0,13900000.0
2014-07-30,19150,19250,18400,18500,93046,257150.0,13900000.0
2014-07-31,18650,19100,18500,19000,96379,264100.0,13900000.0
2014-08-01,18800,19200,18600,19200,79992,266880.0,13900000.0
2014-08-04,19200,20400,19200,20000,249942,278000.0,13900000.0
2014-08-05,20000,20050,19200,19250,110700,267575.0,13900000.0
2014-08-06,19300,19450,18700,18900,57177,262710.0,13900000.0
2014-08-07,19050,19400,19000,19250,67104,267575.0,13900000.0
2014-08-08,19100,19500,19000,19250,37406,267575.0,13900000.0
2014-08-11,19200,19500,18900,19150,50264,266185.0,13900000.0
2014-08-12,19250,19400,19000,19200,34438,266880.0,13900000.0
2014-08-13,19300,20000,19200,19450,79350,270355.0,13900000.0
2014-08-14,19450,20050,19450,20000,55508,278000.0,13900000.0
2014-08-18,20000,20350,19800,19950,70408,277305.0,13900000.0
2014-08-19,20050,20250,19750,20200,48041,280780.0,13900000.0
2014-08-20,20250,20750,20050,20350,125453,282865.0,13900000.0
2014-08-21,20450,20650,20200,20300,52695,282170.0,13900000.0
2014-08-22,20400,20500,20100,20100,41492,279390.0,13900000.0
2014-08-25,20150,20600,19950,20500,90978,284950.0,13900000.0
2014-08-26,20800,20850,20500,20500,58107,284950.0,13900000.0
2014-08-27,20550,20700,20150,20300,59709,282170.0,13900000.0
2014-08-28,20350,20450,20100,20250,33670,281475.0,13900000.0
2014-08-29,20350,20600,20150,20400,48396,283560.0,13900000.0
2014-09-01,20400,20550,20150,20250,30348,281475.0,13900000.0
2014-09-02,20300,20700,20200,20500,116210,284950.0,13900000.0
2014-09-03,20500,20650,20300,20350,70124,282865.0,13900000.0
2014-09-04,20400,20500,19800,19900,98042,276610.0,13900000.0
2014-09-05,19900,20150,19800,20100,36559,279390.0,13900000.0
2014-09-11,20100,21050,20100,20950,224326,291205.0,13900000.0
2014-09-12,20800,21050,20650,20950,92076,291205.0,13900000.0
2014-09-15,20950,21400,20850,21300,124200,296070.0,13900000.0
2014-09-16,21300,21550,21150,21450,61701,298155.0,13900000.0
2014-09-17,21550,21550,20950,21150,96556,293985.0,13900000.0
2014-09-18,21200,21800,21200,21750,113715,302325.0,13900000.0
2014-09-19,21850,22100,21650,21900,113973,304410.0,13900000.0
2014-09-22,22050,22200,21800,21800,58111,303020.0,13900000.0
2014-09-23,21900,21900,21150,21450,81117,298155.0,13900000.0
2014-09-24,21450,22550,21450,22550,162114,313445.0,13900000.0
2014-09-25,22650,22850,22300,22500,85356,312750.0,13900000.0
2014-09-26,22550,23250,22250,23200,101602,322480.0,13900000.0
2014-09-29,23050,23800,22550,23300,150962,323870.0,13900000.0
2014-09-30,23350,24100,23150,24100,167174,334990.0,13900000.0
2014-10-01,24450,24700,24050,24400,163226,339160.0,13900000.0
2014-10-02,24250,25100,24200,25100,160301,348890.0,13900000.0
2014-10-06,25500,25800,25050,25350,146874,352365.0,13900000.0
2014-10-07,25650,25900,24800,25750,115878,357925.0,13900000.0
2014-10-08,25500,26600,25450,26300,173228,365570.0,13900000.0
2014-10-10,26500,27700,26300,26950,285361,374605.0,13900000.0
2014-10-13,27200,27450,25500,26400,284678,366960.0,13900000.0
2014-10-14,26300,26650,25550,26450,212251,367655.0,13900000.0
2014-10-15,26200,26300,24750,24800,411567,344720.0,13900000.0
2014-10-16,24550,25650,24500,25400,450465,353060.0,13900000.0
2014-10-17,25550,26500,24650,26400,269493,366960.0,13900000.0
2014-10-20,26700,26750,26100,26200,94106,364180.0,13900000.0
2014-10-21,26500,28450,26350,28000,338642,389200.0,13900000.0
2014-10-22,28300,28450,27650,28000,183391,389200.0,13900000.0
2014-10-23,27750,28750,27700,28300,125857,393370.0,13900000.0
2014-10-24,28600,28600,26900,27300,155278,379470.0,13900000.0
2014-10-27,27350,27350,26400,27250,119340,378775.0,13900000.0
2014-10-28,27350,27350,26400,26500,105654,368350.0,13900000.0
2014-10-29,26750,27300,26300,26450,133372,367655.0,13900000.0
2014-10-30,26800,26850,25150,26550,169268,369045.0,13900000.0
2014-10-31,26700,26750,25200,25350,157602,352365.0,13900000.0
2014-11-03,25250,26150,25050,25900,116519,360010.0,13900000.0
2014-11-04,25900,26150,24500,24750,186684,344025.0,13900000.0
2014-11-05,24800,24800,23600,24000,267009,333600.0,13900000.0
2014-11-06,24000,24400,23250,23550,271772,327345.0,13900000.0
2014-11-07,23550,24100,23100,23500,152232,326650.0,13900000.0
2014-11-10,23550,23900,23250,23400,106419,325260.0,13900000.0
2014-11-11,23550,24400,23500,24300,137269,337770.0,13900000.0
2014-11-12,24700,24850,24300,24600,118743,341940.0,13900000.0
2014-11-13,24600,24600,24100,24450,66651,339855.0,13900000.0
2014-11-14,24500,24500,23000,23600,153937,328040.0,13900000.0
2014-11-17,23350,23500,21950,22150,180710,307885.0,13900000.0
2014-11-18,22150,24000,22150,24000,129323,333600.0,13900000.0
2014-11-19,24050,24300,23550,23800,40694,330820.0,13900000.0
2014-11-20,23900,23950,23150,23250,50734,323175.0,13900000.0
2014-11-21,22900,24200,22550,23200,140590,322480.0,13900000.0
2014-11-24,23300,23700,21900,22400,164074,311360.0,13900000.0
2014-11-25,22350,22650,21800,22150,136006,307885.0,13900000.0
2014-11-26,22050,22500,21650,22250,126578,309275.0,13900000.0
2014-11-27,22300,22750,22200,22550,93251,313445.0,13900000.0
2014-11-28,22700,22700,21650,22100,151609,307190.0,13900000.0
2014-12-01,22150,22300,21500,21700,94811,301630.0,13900000.0
2014-12-02,21700,23350,21500,23350,161170,324565.0,13900000.0
2014-12-03,23450,23450,22650,22850,85278,317615.0,13900000.0
2014-12-04,22750,23300,22550,22950,92782,319005.0,13900000.0
2014-12-05,23000,23100,22300,22300,100869,309970.0,13900000.0
2014-12-08,22200,22400,21050,21450,229194,298155.0,13900000.0
2014-12-09,21300,21750,20300,20450,216480,284255.0,13900000.0
2014-12-10,20500,21050,20400,20700,161541,287730.0,13900000.0
2014-12-11,20500,20900,19750,19950,147419,277305.0,13900000.0
2014-12-12,20150,21100,19950,20650,169683,287035.0,13900000.0
2014-12-15,20350,20800,20250,20700,53692,287730.0,13900000.0
2014-12-16,20750,21400,20600,21200,147266,294680.0,13900000.0
2014-12-17,21250,21250,20300,20300,106767,282170.0,13900000.0
2014-12-18,20300,20650,19950,20200,111135,280780.0,13900000.0
2014-12-19,20500,21050,20500,20600,63663,286340.0,13900000.0
2014-12-22,20800,21100,20500,20750,51649,288425.0,13900000.0
2014-12-23,20750,21500,20750,21400,65889,297460.0,13900000.0
2014-12-24,21500,21550,21100,21200,66121,294680.0,13900000.0
2014-12-26,21250,21700,21250,21250,63212,295375.0,13900000.0
2014-12-29,21300,21600,21200,21200,42573,294680.0,13900000.0
2014-12-30,21400,21650,21000,21400,61037,297460.0,13900000.0
2015-01-02,21400,21600,20700,20850,88471,289815.0,13900000.0
2015-01-05,20800,21200,20250,21200,132586,294680.0,13900000.0
2015-01-06,21050,22150,20600,22150,134922,307885.0,13900000.0
2015-01-07,22100,22150,21650,21750,77790,302325.0,13900000.0
2015-01-08,21600,22950,21600,22800,115706,316920.0,13900000.0
2015-01-09,22900,23100,22500,22950,56389,319005.0,13900000.0
2015-01-12,22950,23300,22600,22900,58475,318310.0,13900000.0
2015-01-13,22900,24000,22650,23600,156842,328040.0,13900000.0
2015-01-14,24000,24050,23500,23600,69394,328040.0,13900000.0
2015-01-15,23750,23950,23500,23900,44510,332210.0,13900000.0
2015-01-16,23950,24100,23400,23900,57426,332210.0,13900000.0
2015-01-19,24200,24200,23500,24000,45323,333600.0,13900000.0
2015-01-20,23950,24100,23400,23800,56473,330820.0,13900000.0
2015-01-21,23800,24350,23350,23800,95995,330820.0,13900000.0
2015-01-22,23800,24250,23300,23650,79948,328735.0,13900000.0
2015-01-23,23500,23900,22850,22850,105245,317615.0,13900000.0
2015-01-26,23000,23800,22800,23700,49463,329430.0,13900000.0
2015-01-27,23550,24050,23550,23900,43904,332210.0,13900000.0
2015-01-28,23900,24000,23300,23700,55890,329430.0,13900000.0
2015-01-29,23400,23600,23050,23200,52620,322480.0,13900000.0
2015-01-30,23350,23600,23100,23150,37464,321785.0,13900000.0
2015-02-02,23400,23450,22600,23300,42944,323870.0,13900000.0
2015-02-03,23150,23350,22000,22450,97944,312055.0,13900000.0
2015-02-04,22450,22800,22200,22750,48834,316225.0,13900000.0
2015-02-05,22550,23050,22450,22950,28678,319005.0,13900000.0
2015-02-06,23100,23400,22700,22750,27371,316225.0,13900000.0
2015-02-09,22800,23000,21650,22000,84024,305800.0,13900000.0
2015-02-10,21800,21950,21300,21400,35706,297460.0,13900000.0
2015-02-11,21300,21500,21050,21150,60546,293985.0,13900000.0
2015-02-12,21200,23200,21200,23100,133527,321090.0,13900000.0
2015-02-13,23100,23200,22500,22650,29602,314835.0,13900000.0
2015-02-16,22600,23200,22300,22800,29905,316920.0,13900000.0
2015-02-17,22850,23600,22600,22900,48416,318310.0,13900000.0
2015-02-23,23000,23650,23000,23550,30676,327345.0,13900000.0
2015-02-24,23650,23750,23350,23400,24598,325260.0,13900000.0
2015-02-25,23150,23400,22850,22900,42390,318310.0,13900000.0
2015-02-26,23200,23300,22550,23050,59008,320395.0,13900000.0
2015-02-27,23050,23650,22850,23450,37909,325955.0,13900000.0
2015-03-02,23250,23550,23000,23100,50502,321090.0,13900000.0
2015-03-03,23100,24100,23000,24000,113362,333600.0,13900000.0
2015-03-04,24000,25150,24000,24950,142275,346805.0,13900000.0
2015-03-05,25100,25350,24550,24550,60234,341245.0,13900000.0
2015-03-06,24800,24800,24050,24550,46752,341245.0,13900000.0
2015-03-09,24550,25000,24100,24400,44255,339160.0,13900000.0
2015-03-10,24350,24750,24200,24200,46763,336380.0,13900000.0
2015-03-11,24200,24800,23900,24450,42912,339855.0,13900000.0
2015-03-12,24300,25350,24200,25100,67747,348890.0,13900000.0
2015-03-13,25300,26000,25050,25100,131650,348890.0,13900000.0
2015-03-16,25350,26350,25050,25450,169041,353755.0,13900000.0
2015-03-17,25700,25700,24950,25200,76728,350280.0,13900000.0
2015-03-18,25300,25600,24950,25000,37209,347500.0,13900000.0
2015-03-19,25250,25300,24650,24900,63562,346110.0,13900000.0
2015-03-20,25200,25950,25000,25200,101399,350280.0,13900000.0
2015-03-23,25300,25350,24700,24900,72151,346110.0,13900000.0
2015-03-24,25050,25150,24650,24800,42108,344720.0,13900000.0
2015-03-25,24750,25200,24550,25000,64116,347500.0,13900000.0
2015-03-26,24850,25050,24250,24400,71285,339160.0,13900000.0
2015-03-27,24300,24450,23550,23750,93784,330125.0,13900000.0
2015-03-30,24100,24900,24000,24800,79356,344720.0,13900000.0
2015-03-31,25200,25200,24700,25050,78109,348195.0,13900000.0
2015-04-01,25000,25300,24550,25250,76947,350975.0,13900000.0
2015-04-02,25500,25800,25200,25300,76882,351670.0,13900000.0
2015-04-03,25500,25700,25100,25350,45418,352365.0,13900000.0
2015-04-06,25350,25550,25050,25250,29963,350975.0,13900000.0
2015-04-07,25250,26200,25100,26000,87710,361400.0,13900000.0
2015-04-08,26000,26200,25500,26200,100439,364180.0,13900000.0
2015-04-09,25900,26800,25850,26350,87590,366265.0,13900000.0
2015-04-10,26350,26600,26200,26500,39252,368350.0,13900000.0
2015-04-13,26700,26700,26000,26200,42337,364180.0,13900000.0
2015-04-14,26050,26500,25700,26350,60872,366265.0,13900000.0
2015-04-15,26400,26600,25950,26300,39336,365570.0,13900000.0
2015-04-16,26500,27500,26050,26900,108498,373910.0,13900000.0
2015-04-17,26950,27350,26750,27250,101691,378775.0,13900000.0
2015-04-20,27000,28500,26800,27700,160281,385030.0,13900000.0
2015-04-21,28000,28150,27300,27350,105180,380165.0,13900000.0
2015-04-22,27350,27800,25000,26750,239747,371825.0,13900000.0
2015-04-23,26450,26600,25500,26200,144187,364180.0,13900000.0
2015-04-24,25900,26250,24800,25300,139735,351670.0,13900000.0
2015-04-27,25300,25950,25100,25650,43970,356535.0,13900000.0
2015-04-28,25500,25600,24550,24850,134422,345415.0,13900000.0
2015-04-29,24850,24900,23950,24200,132395,336380.0,13900000.0
2015-04-30,24200,24400,23700,24300,65387,337770.0,13900000.0
2015-05-04,24350,24350,23750,23950,69472,332905.0,13900000.0
2015-05-06,23700,23700,22250,22800,157615,316920.0,13900000.0
2015-05-07,22500,23200,21850,23200,139947,322480.0,13900000.0
2015-05-08,23050,23650,22400,23100,86131,321090.0,13900000.0
2015-05-11,23250,23850,23100,23750,50328,330125.0,13900000.0
2015-05-12,23650,24200,23600,23800,56202,330820.0,13900000.0
2015-05-13,23600,24700,23600,24600,84762,341940.0,13900000.0
2015-05-14,24700,25350,24350,25150,107019,349585.0,13900000.0
2015-05-15,25250,26100,25150,25950,100291,360705.0,13900000.0
2015-05-18,26050,26300,25250,25900,89631,360010.0,13900000.0
2015-05-19,26000,26050,25400,25900,61466,360010.0,13900000.0
2015-05-20,25900,27500,25850,27500,324885,382250.0,13900000.0
2015-05-21,27200,27900,26500,27000,171594,375300.0,13900000.0
2015-05-22,26950,27000,25350,26200,188371,364180.0,13900000.0
2015-05-26,26500,26500,25600,26350,141339,366265.0,13900000.0
2015-05-27,25850,26200,25000,25450,88516,353755.0,13900000.0
2015-05-28,25800,26100,24950,25600,123091,355840.0,13900000.0
2015-05-29,25650,29300,25000,26700,870639,371130.0,13900000.0
2015-06-01,27250,27850,26100,26350,282883,366265.0,13900000.0
2015-06-02,27200,27850,25600,26350,495973,366265.0,13900000.0
2015-06-03,26700,26700,25350,25450,204285,353755.0,13900000.0
2015-06-04,25200,26350,25150,26050,144863,362095.0,13900000.0
2015-06-05,26200,26550,25150,25300,115336,351670.0,13900000.0
2015-06-08,25050,26100,24950,25600,105119,355840.0,13900000.0
2015-06-09,25950,27350,25700,27200,221636,378080.0,13900000.0
2015-06-10,27050,28150,26550,26850,166822,373215.0,13900000.0
2015-06-11,27100,27500,26550,27500,176560,382250.0,13900000.0
2015-06-12,27500,27850,26250,26250,118677,364875.0,13900000.0
2015-06-15,26200,26700,25650,26150,65452,363485.0,13900000.0
2015-06-16,25950,26550,25350,26350,123831,366265.0,13900000.0
2015-06-17,26150,26900,25500,25800,108763,358620.0,13900000.0
2015-06-18,26050,26650,25750,26150,135556,363485.0,13900000.0
2015-06-19,26200,27900,26150,27150,289515,377385.0,13900000.0
2015-06-22,27300,27700,26500,27000,95265,375300.0,13900000.0
2015-06-23,27000,28150,26700,27950,186660,388505.0,13900000.0
2015-06-24,27650,29300,27550,28500,401550,396150.0,13900000.0
2015-06-25,28500,29450,28200,29300,291239,407270.0,13900000.0
2015-06-26,29350,30150,27800,28000,265551,389200.0,13900000.0
2015-06-29,27200,28700,27000,27800,146851,386420.0,13900000.0
2015-06-30,27600,29800,26850,29500,261562,410050.0,13900000.0
2015-07-01,30450,31200,29200,29200,423093,405880.0,13900000.0
2015-07-02,29300,31500,29200,31100,474533,432290.0,13900000.0
2015-07-03,31700,32450,30400,31200,308578,433680.0,13900000.0
2015-07-06,30500,33650,30500,31500,500919,437850.0,13900000.0
2015-07-07,32500,33100,28100,29300,478213,407270.0,13900000.0
2015-07-08,29300,29800,27850,29650,330494,412135.0,13900000.0
2015-07-09,29100,29650,28050,29600,165217,411440.0,13900000.0
2015-07-10,29800,31200,29050,30450,234664,423255.0,13900000.0
2015-07-13,30400,30650,29500,30650,99615,426035.0,13900000.0
2015-07-14,31100,31350,30400,30800,102160,428120.0,13900000.0
2015-07-15,31000,31000,30100,30400,92600,422560.0,13900000.0
2015-07-16,30600,30800,29600,30700,121601,426730.0,13900000.0
2015-07-17,30700,30700,29600,29750,99615,413525.0,13900000.0
2015-07-20,29800,31000,29750,30950,114821,430205.0,13900000.0
2015-07-21,31450,31650,30200,31100,86247,432290.0,13900000.0
2015-07-22,31200,31250,30450,30700,62598,426730.0,13900000.0
2015-07-23,30700,30850,30050,30050,58986,417695.0,13900000.0
2015-07-24,30400,30600,29950,30600,72464,425340.0,13900000.0
2015-07-27,30700,30800,29350,29500,86458,410050.0,13900000.0
2015-07-28,29000,29500,28000,28700,80914,398930.0,13900000.0
2015-07-29,29100,29200,27400,27800,126653,386420.0,13900000.0
2015-07-30,27800,30000,27000,28300,150467,393370.0,13900000.0
2015-07-31,29000,29950,28550,29900,85990,415610.0,13900000.0
2015-08-03,29550,29800,28300,28300,71034,393370.0,13900000.0
2015-08-04,28250,29000,27700,28850,64174,401015.0,13900000.0
2015-08-05,28600,29500,28300,28900,42591,401710.0,13900000.0
2015-08-06,28700,29750,28600,29550,62042,410745.0,13900000.0
2015-08-07,29200,29600,28750,28800,45243,400320.0,13900000.0
2015-08-10,28550,28950,28100,28100,23804,390590.0,13900000.0
2015-08-11,28200,28700,27800,28250,45830,392675.0,13900000.0
2015-08-12,27850,28050,26000,27000,106381,375300.0,13900000.0
2015-08-13,26950,28050,26650,27850,63010,387115.0,13900000.0
2015-08-17,27550,27750,26650,26750,52326,371825.0,13900000.0
2015-08-18,26800,27400,25800,26200,69845,364180.0,13900000.0
2015-08-19,25550,25950,24500,25700,98250,357230.0,13900000.0
2015-08-20,25700,27400,25350,26350,113053,366265.0,13900000.0
2015-08-21,25700,25900,23950,24200,147306,336380.0,13900000.0
2015-08-24,23800,25000,23100,23450,95897,325955.0,13900000.0
2015-08-25,23500,25000,23300,24500,114951,340550.0,13900000.0
2015-08-26,24400,26250,24400,26050,104694,362095.0,13900000.0
2015-08-27,26450,26600,25700,25900,39646,360010.0,13900000.0
2015-08-28,26450,26900,26150,26300,35303,365570.0,13900000.0
2015-08-31,26300,26500,25700,26100,37819,362790.0,13900000.0
2015-09-01,26100,27300,25650,26000,60888,361400.0,13900000.0
2015-09-02,26000,26000,25000,25400,37986,353060.0,13900000.0
2015-09-03,25850,25850,24950,25200,48980,350280.0,13900000.0
2015-09-04,25650,25650,23500,24200,79040,336380.0,13900000.0
2015-09-07,24250,24650,23600,24150,31421,335685.0,13900000.0
2015-09-08,24300,24300,22700,23000,110133,319700.0,13900000.0
2015-09-09,23500,24200,23350,23900,74022,332210.0,13900000.0
2015-09-10,23650,24250,23500,24200,54697,336380.0,13900000.0
2015-09-11,24250,24600,23800,24200,17581,336380.0,13900000.0
2015-09-14,24200,26450,24200,25700,129785,357230.0,13900000.0
2015-09-15,25300,25550,24900,24950,64424,346805.0,13900000.0
2015-09-16,25250,25500,25000,25300,57144,351670.0,13900000.0
2015-09-17,25650,25650,25000,25050,39878,348195.0,13900000.0
2015-09-18,25300,25650,24950,25500,82269,354450.0,13900000.0
2015-09-21,25250,25650,25200,25450,39106,353755.0,13900000.0
2015-09-22,25450,26750,25300,26550,137545,369045.0,13900000.0
2015-09-23,26500,26700,26100,26600,61829,369740.0,13900000.0
2015-09-24,26600,27400,26550,27250,127092,378775.0,13900000.0
2015-09-25,27000,27500,26650,26900,26227,373910.0,13900000.0
2015-09-30,26400,26400,25800,26300,43787,365570.0,13900000.0
2015-10-01,26400,26550,26100,26250,21548,364875.0,13900000.0
2015-10-02,26000,27800,26000,27650,168896,384335.0,13900000.0
2015-10-05,28000,28700,27400,27400,98893,380860.0,13900000.0
2015-10-06,27350,27900,27100,27250,47173,378775.0,13900000.0
2015-10-07,27000,27800,25400,25450,125298,353755.0,13900000.0
2015-10-08,25800,25800,24300,24750,114177,344025.0,13900000.0
2015-10-12,24750,24750,23600,23750,150195,330125.0,13900000.0
2015-10-13,23750,24000,23700,24000,86197,333600.0,13900000.0
2015-10-14,23850,24050,23600,23900,52253,332210.0,13900000.0
2015-10-15,23900,24100,23750,24000,33257,333600.0,13900000.0
2015-10-16,24250,24550,24100,24300,61342,337770.0,13900000.0
2015-10-19,24550,24800,24350,24650,55379,342635.0,13900000.0
2015-10-20,24650,25050,24400,24950,39826,346805.0,13900000.0
2015-10-21,24950,25000,24650,24800,47247,344720.0,13900000.0
2015-10-22,24600,24800,24250,24250,44921,337075.0,13900000.0
2015-10-23,24500,25200,24400,24900,41208,346110.0,13900000.0
2015-10-26,25100,25200,24800,24950,31044,346805.0,13900000.0
2015-10-27,25000,26000,24600,25800,126369,358620.0,13900000.0
2015-10-28,26250,26300,25650,25800,43423,358620.0,13900000.0
2015-10-29,26100,26150,25100,25400,44873,353060.0,13900000.0
2015-10-30,25300,25350,24450,24450,88629,339855.0,13900000.0
2015-11-02,24100,24550,23900,24400,52844,339160.0,13900000.0
2015-11-03,24600,24950,23800,23900,56457,332210.0,13900000.0
2015-11-04,23800,24500,23800,24500,52619,340550.0,13900000.0
2015-11-05,24550,24950,24250,24500,94945,340550.0,13900000.0
2015-11-06,25200,25600,24900,25100,128702,348890.0,13900000.0
2015-11-09,25000,25900,24500,25600,108926,355840.0,13900000.0
2015-11-10,25600,25600,24550,24700,80480,343330.0,13900000.0
2015-11-11,24500,24950,24400,24550,51487,341245.0,13900000.0
2015-11-12,24800,25100,24400,24650,39302,342635.0,13900000.0
2015-11-13,24300,24400,23800,24100,56379,334990.0,13900000.0
2015-11-16,23700,23850,22800,23050,79215,320395.0,13900000.0
2015-11-17,23350,24400,23250,24300,47552,337770.0,13900000.0
2015-11-18,24400,24500,24000,24200,30468,336380.0,13900000.0
2015-11-19,24450,24500,24150,24400,18938,339160.0,13900000.0
2015-11-20,24350,24550,24200,24500,17531,340550.0,13900000.0
2015-11-23,24650,24650,24050,24250,49089,337075.0,13900000.0
2015-11-24,24200,24500,23850,23900,23863,332210.0,13900000.0
2015-11-25,23900,24050,23550,23900,35682,332210.0,13900000.0
2015-11-26,24350,24350,23200,23500,89836,326650.0,13900000.0
2015-11-27,23550,23650,23150,23300,54946,323870.0,13900000.0
2015-11-30,23300,23350,22550,22700,104329,315530.0,13900000.0
2015-12-01,22750,23100,22750,23000,39074,319700.0,13900000.0
2015-12-02,23000,23050,22600,22850,44240,317615.0,13900000.0
2015-12-03,22800,23000,22400,23000,38627,319700.0,13900000.0
2015-12-04,22750,23050,22600,23000,23727,319700.0,13900000.0
2015-12-07,23050,23150,22800,23100,30131,321090.0,13900000.0
2015-12-08,22950,23500,22550,23000,69314,319700.0,13900000.0
2015-12-09,23000,23150,22500,22600,33371,314140.0,13900000.0
2015-12-10,22350,23300,22150,23300,70470,323870.0,13900000.0
2015-12-11,23050,23150,22250,22600,80060,314140.0,13900000.0
2015-12-14,22200,22500,21550,21700,68567,301630.0,13900000.0
2015-12-15,21700,22000,21150,21550,73548,299545.0,13900000.0
2015-12-16,21850,22150,21750,21900,29939,304410.0,13900000.0
2015-12-17,22350,22650,22000,22000,50722,305800.0,13900000.0
2015-12-18,22250,22900,21900,22900,48164,318310.0,13900000.0
2015-12-21,22900,23400,22600,23200,37043,322480.0,13900000.0
2015-12-22,23250,23500,23000,23300,41546,323870.0,13900000.0
2015-12-23,23350,23350,23000,23050,24905,320395.0,13900000.0
2015-12-24,23100,23600,23050,23050,41248,320395.0,13900000.0
2015-12-28,23450,23450,23000,23350,37565,324565.0,13900000.0
2015-12-29,23000,23450,22950,23250,34862,323175.0,13900000.0
2015-12-30,23300,23550,23150,23250,60235,323175.0,13900000.0
2016-01-04,23400,23450,22550,22550,37288,313445.0,13900000.0
2016-01-05,22400,24300,22400,24200,109650,336380.0,13900000.0
2016-01-06,24300,25350,23850,25300,187302,351670.0,13900000.0
2016-01-07,25250,25600,23900,24400,148323,339160.0,13900000.0
2016-01-08,23900,25850,23700,25550,145809,355145.0,13900000.0
2016-01-11,25900,27800,25800,26250,327658,364875.0,13900000.0
2016-01-12,26500,26750,25300,26200,119733,364180.0,13900000.0
2016-01-13,27400,27550,26350,26500,173940,368350.0,13900000.0
2016-01-14,26050,26450,25400,25750,139378,357925.0,13900000.0
2016-01-15,26200,26300,25300,25450,87934,353755.0,13900000.0
2016-01-18,25000,25950,24800,25450,77969,353755.0,13900000.0
2016-01-19,25600,27000,25450,26950,169557,374605.0,13900000.0
2016-01-20,26900,27650,25400,26050,212253,362095.0,13900000.0
2016-01-21,26400,26750,25450,25650,119191,356535.0,13900000.0
2016-01-22,25650,26600,25600,26350,108276,366265.0,13900000.0
2016-01-25,26950,27150,26650,26850,93212,373215.0,13900000.0
2016-01-26,26800,27500,26550,27500,127997,382250.0,13900000.0
2016-01-27,27150,27700,26600,26900,135159,373910.0,13900000.0
2016-01-28,26900,27400,26700,27050,54515,375995.0,13900000.0
2016-01-29,27100,27300,26700,26850,60090,373215.0,13900000.0
2016-02-01,26900,27500,26850,27500,98610,382250.0,13900000.0
2016-02-02,27450,28450,27050,27600,155710,383640.0,13900000.0
2016-02-03,27500,28900,27400,28300,224893,393370.0,13900000.0
