S&T중공업(003570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-27,16963,17234,15950,16220,27020,46451.0,19354573.0
2000-09-28,16558,17842,15544,16220,18440,46451.0,19354573.0
2000-09-29,15543,16895,15543,16557,30540,47419.0,19354573.0
2000-10-02,15881,15881,15476,15882,14680,45483.0,19354573.0
2000-10-04,16558,16558,13652,15409,13800,44128.0,19354573.0
2000-10-05,14801,14801,13111,13111,18880,37548.0,19354573.0
2000-10-06,12840,12840,12232,12300,40060,35225.0,19354573.0
2000-10-09,12841,13855,12841,13517,23880,38709.0,19354573.0
2000-10-10,13110,13583,12232,13178,2980,37741.0,19354573.0
2000-10-11,12232,13043,12164,12300,10180,35225.0,19354573.0
2000-10-12,11894,12299,11894,12300,1520,35225.0,19354573.0
2000-10-13,11218,11218,10475,11083,14880,31741.0,19354573.0
2000-10-16,10746,12300,10746,12165,13180,34741.0,19354573.0
2000-10-17,12840,13313,12367,12367,18020,35419.0,19354573.0
2000-10-18,13787,13787,11152,11151,16680,31935.0,19354573.0
2000-10-19,11556,12300,11287,11286,4140,32322.0,19354573.0
2000-10-20,12977,12977,12165,12165,6060,34838.0,19354573.0
2000-10-23,11488,11826,10609,11827,7840,33871.0,19354573.0
2000-10-24,11827,13517,11421,13517,35420,38709.0,19354573.0
2000-10-25,12571,12841,12165,12165,30160,34838.0,19354573.0
2000-10-26,12773,13990,12773,13990,54060,40064.0,19354573.0
2000-10-27,14395,14395,12840,12840,27260,36774.0,19354573.0
2000-10-30,10948,12840,10948,12300,21500,35129.0,19354573.0
2000-10-31,10813,11826,10813,11489,6100,32903.0,19354573.0
2000-11-01,10813,10813,9799,10069,24060,28742.0,19354573.0
2000-11-02,10069,11151,10069,10204,12960,29129.0,19354573.0
2000-11-03,11286,11353,10813,11354,14740,32516.0,19354573.0
2000-11-06,12637,12637,11353,11489,5460,32903.0,19354573.0
2000-11-07,11624,12164,11488,11489,19720,32903.0,19354573.0
2000-11-08,11083,11152,10746,11151,9820,31935.0,19354573.0
2000-11-09,10813,10813,10204,10542,18960,30193.0,19354573.0
2000-11-10,10475,10475,9799,10002,30980,28645.0,19354573.0
2000-11-13,9596,9596,9190,9191,31080,26322.0,19354573.0
2000-11-14,8853,9190,8853,9123,11420,26129.0,19354573.0
2000-11-15,9664,9935,9664,9935,27280,28451.0,19354573.0
2000-11-16,9935,9935,8854,8921,29940,25548.0,19354573.0
2000-11-17,9190,10069,8921,10002,52860,28645.0,19354573.0
2000-11-20,10002,11286,10002,10137,112120,29032.0,19354573.0
2000-11-21,10272,10272,9123,9123,103820,26129.0,19354573.0
2000-11-22,9124,9124,8854,8854,58260,25354.0,19354573.0
2000-11-23,8178,8583,8178,8583,30760,24580.0,19354573.0
2000-11-24,8449,8449,8110,8110,42680,23225.0,19354573.0
2000-11-27,8109,8379,8109,8380,36000,23903.0,19354573.0
2000-11-28,8717,8717,8109,8312,109520,23806.0,19354573.0
2000-11-29,7976,8313,7570,7569,31040,21677.0,19354573.0
2000-11-30,7298,7569,6893,6961,43860,19838.0,19354573.0
2000-12-01,6894,7097,6759,7096,20900,20226.0,19354573.0
2000-12-04,7097,7772,6624,7096,71980,20322.0,19354573.0
2000-12-05,7231,7231,6893,6961,5200,19838.0,19354573.0
2000-12-06,6961,6961,6759,6758,70880,19355.0,19354573.0
2000-12-07,6691,6691,6151,6218,68300,17806.0,19354573.0
2000-12-08,6285,6554,6217,6420,44920,18387.0,19354573.0
2000-12-11,6420,6554,6352,6353,19840,18193.0,19354573.0
2000-12-12,6487,6487,6217,6353,9880,18193.0,19354573.0
2000-12-13,6353,6691,6353,6691,53960,19161.0,19354573.0
2000-12-14,7028,7704,6825,7366,108320,21096.0,19354573.0
2000-12-15,7299,7299,6624,6691,68340,19161.0,19354573.0
2000-12-18,6690,6758,6554,6555,22980,18774.0,19354573.0
2000-12-19,6420,6420,6150,6353,42460,18097.0,19354573.0
2000-12-20,6151,6421,6015,6285,42120,18000.0,19354573.0
2000-12-21,5678,5678,5407,5407,67600,15387.0,19354573.0
2000-12-22,4933,5339,4933,5001,42940,14322.0,19354573.0
2000-12-26,5001,5407,4731,5339,44220,15290.0,19354573.0
2001-01-02,6150,6150,5677,5947,19140,16935.0,19354573.0
2001-01-03,5948,6421,5880,5880,18000,16838.0,19354573.0
2001-01-04,6014,6285,5947,5947,56620,17032.0,19354573.0
2001-01-05,6082,6082,5745,5745,39560,16451.0,19354573.0
2001-01-08,5744,5812,5474,5474,51160,15677.0,19354573.0
2001-01-09,5609,5745,5474,5677,35920,16258.0,19354573.0
2001-01-10,5609,5880,5609,5745,53260,16355.0,19354573.0
2001-01-11,5609,5813,5609,5812,35140,16548.0,19354573.0
2001-01-12,6014,6014,5744,5947,73800,17032.0,19354573.0
2001-01-15,6015,6826,6015,6758,178240,19355.0,19354573.0
2001-01-16,7096,7096,6081,6082,107980,17419.0,19354573.0
2001-01-17,6286,6286,5745,5812,73600,16548.0,19354573.0
2001-01-18,5812,5812,5541,5609,85920,15968.0,19354573.0
2001-01-19,5608,5608,5541,5541,66180,15871.0,19354573.0
2001-01-22,5542,5678,5474,5677,19580,16258.0,19354573.0
2001-01-26,5541,6014,5541,5609,18840,16064.0,19354573.0
2001-01-29,5541,5541,5474,5474,122740,15677.0,19354573.0
2001-01-30,5541,5541,5474,5474,323900,15677.0,19354573.0
2001-01-31,5609,5745,5609,5745,495800,16451.0,19354573.0
2001-02-01,5678,5678,5542,5677,98000,16161.0,19354573.0
2001-02-02,5677,5677,5541,5609,76200,15968.0,19354573.0
2001-02-05,5609,6082,5542,5880,222180,16838.0,19354573.0
2001-02-06,5879,5879,5541,5541,215500,15871.0,19354573.0
2001-02-07,5609,5678,5407,5677,227360,16258.0,19354573.0
2001-02-08,5744,5812,5474,5609,388080,15968.0,19354573.0
2001-02-09,5541,5541,5474,5541,144360,15871.0,19354573.0
2001-02-12,5744,5812,5608,5609,262800,16064.0,19354573.0
2001-02-13,5609,6015,5609,5812,185920,16548.0,19354573.0
2001-02-14,5812,5812,5541,5609,112760,16064.0,19354573.0
2001-02-15,5541,5677,5541,5609,151120,16064.0,19354573.0
2001-02-16,5677,5677,5541,5541,48500,15871.0,19354573.0
2001-02-19,5474,5677,5474,5609,74720,16064.0,19354573.0
2001-02-20,5678,5745,5609,5745,208680,16355.0,19354573.0
2001-02-21,5948,6556,5407,5407,1652360,15387.0,19354573.0
2001-02-22,5474,5745,5474,5677,927860,16161.0,19354573.0
2001-02-23,5677,5677,5608,5609,315680,16064.0,19354573.0
2001-02-26,5541,5677,5541,5609,516760,15968.0,19354573.0
2001-02-27,5609,5745,5609,5677,226640,16258.0,19354573.0
2001-02-28,5744,6554,5744,6555,1197980,18677.0,19354573.0
2001-03-02,6487,7163,6081,6353,758260,18193.0,19354573.0
2001-03-05,6420,7028,6081,7028,786880,20129.0,19354573.0
2001-03-06,7232,8111,6759,7231,674160,20709.0,19354573.0
2001-03-07,6825,7569,6825,7028,406180,20129.0,19354573.0
2001-03-08,6894,7029,6555,6623,556760,18967.0,19354573.0
2001-03-09,6624,7637,6624,7637,507560,21774.0,19354573.0
2001-03-12,7636,8717,7636,8718,715600,24967.0,19354573.0
2001-03-13,8717,9799,7433,7434,786860,21290.0,19354573.0
2001-03-14,7771,8109,7636,7772,384080,22258.0,19354573.0
2001-03-15,7502,7502,6960,7366,295960,21096.0,19354573.0
2001-03-16,7367,7434,6759,7164,316480,20516.0,19354573.0
2001-03-19,7502,7502,6758,7028,124200,20032.0,19354573.0
2001-03-20,7096,7569,7096,7299,182140,20903.0,19354573.0
2001-03-21,7299,7299,6961,7164,90200,20516.0,19354573.0
2001-03-22,8244,8244,8244,8245,156880,23516.0,19354573.0
2001-03-23,8651,9395,7570,7569,608540,21677.0,19354573.0
2001-03-26,7434,7840,7434,7569,228440,21677.0,19354573.0
2001-03-27,7433,7771,7163,7434,154060,21290.0,19354573.0
2001-03-28,7232,7232,7097,7231,150680,20709.0,19354573.0
2001-03-29,7028,7028,6758,6826,176200,19548.0,19354573.0
2001-03-30,6487,6623,6420,6420,141920,18387.0,19354573.0
2001-04-02,6082,6151,5542,5812,176100,16645.0,19354573.0
2001-04-03,5677,6690,5541,6420,171460,18387.0,19354573.0
2001-04-04,6420,6758,6150,6420,230720,18387.0,19354573.0
2001-04-06,6690,6690,6217,6488,182620,18580.0,19354573.0
2001-04-09,6421,6421,6151,6150,66860,17613.0,19354573.0
2001-04-10,6420,6420,5744,5947,77880,17032.0,19354573.0
2001-04-11,6758,6758,6014,6420,140360,18387.0,19354573.0
2001-04-12,6421,6691,6353,6623,83480,18871.0,19354573.0
2001-04-13,6623,6623,6420,6555,55960,18774.0,19354573.0
2001-04-16,6285,6487,6285,6488,73800,18580.0,19354573.0
2001-04-17,6285,6554,6285,6555,37560,18774.0,19354573.0
2001-04-18,6554,6554,6352,6555,64740,18774.0,19354573.0
2001-04-19,6217,6623,6217,6555,148680,18774.0,19354573.0
2001-04-20,6554,6554,6352,6420,102720,18290.0,19354573.0
2001-04-23,6353,6488,6286,6285,122760,18000.0,19354573.0
2001-04-24,6285,6420,6285,6420,54560,18290.0,19354573.0
2001-04-25,6082,6353,6082,6150,63500,17613.0,19354573.0
2001-04-26,6151,6218,6082,6150,101300,17516.0,19354573.0
2001-04-27,6150,6150,5947,5947,85840,17032.0,19354573.0
2001-04-30,6014,6150,6014,6015,84020,17226.0,19354573.0
2001-05-02,6015,6218,6015,6218,42800,17709.0,19354573.0
2001-05-03,6081,6420,6081,6353,38040,18097.0,19354573.0
2001-05-04,6286,6286,6015,6218,94940,17806.0,19354573.0
2001-05-07,6217,6217,6014,6015,75560,17226.0,19354573.0
2001-05-08,6081,6081,5879,6082,86440,17419.0,19354573.0
2001-05-09,6081,6081,5947,5947,41060,16935.0,19354573.0
2001-05-10,5947,6421,5813,6285,109500,17903.0,19354573.0
2001-05-11,6286,6286,6151,6285,95980,17903.0,19354573.0
2001-05-14,6286,7164,6286,7164,275220,20419.0,19354573.0
2001-05-15,7096,7096,6554,6555,160660,18677.0,19354573.0
2001-05-16,6759,7502,6488,7502,236160,21387.0,19354573.0
2001-05-17,6624,8111,6624,6758,319760,19355.0,19354573.0
2001-05-18,7096,7231,6825,6826,373400,19548.0,19354573.0
2001-05-21,7096,7366,6893,6961,397000,19838.0,19354573.0
2001-05-22,6960,7231,6825,6961,270220,19838.0,19354573.0
2001-05-23,6961,7637,6961,7164,880060,20516.0,19354573.0
2001-05-24,7163,7433,6960,6961,591140,19935.0,19354573.0
2001-05-25,7097,7164,6759,6758,379260,19355.0,19354573.0
2001-05-28,6623,6758,6487,6488,244120,18580.0,19354573.0
2001-05-29,6487,6960,6487,6826,478100,19548.0,19354573.0
2001-05-30,6825,6825,6690,6826,98220,19548.0,19354573.0
2001-05-31,6826,6961,6624,6623,194620,18967.0,19354573.0
2001-06-01,6623,6690,6420,6488,212000,18484.0,19354573.0
2001-06-04,6555,6624,6488,6623,138960,18967.0,19354573.0
2001-06-05,6487,6690,6487,6488,176940,18580.0,19354573.0
2001-06-07,7163,7433,6893,6893,1269620,19645.0,19354573.0
2001-06-08,6825,6893,6690,6893,365280,19645.0,19354573.0
2001-06-11,6894,7637,6894,7096,626820,20322.0,19354573.0
2001-06-12,7298,8177,7163,8177,538040,23322.0,19354573.0
2001-06-13,7771,8177,7569,7907,1093100,22645.0,19354573.0
2001-06-14,7636,7906,7636,7907,371000,22645.0,19354573.0
2001-06-15,8177,8312,7839,8177,732920,23322.0,19354573.0
2001-06-18,7772,8110,7367,7637,465600,21774.0,19354573.0
2001-06-19,7231,7636,7163,7299,386860,20903.0,19354573.0
2001-06-20,7433,7569,7163,7434,289640,21290.0,19354573.0
2001-06-21,7434,7976,7434,7569,276760,21580.0,19354573.0
2001-06-22,7433,7839,7433,7772,268620,22161.0,19354573.0
2001-06-25,7705,7976,7637,7704,287880,21967.0,19354573.0
2001-06-26,8043,8449,7637,7704,1293460,21967.0,19354573.0
2001-06-27,7771,7975,7771,7772,786800,22258.0,19354573.0
2001-06-28,7840,7840,7502,7502,429980,21484.0,19354573.0
2001-06-29,7569,7636,7433,7434,266840,21290.0,19354573.0
2001-07-02,7433,7569,6554,7434,293680,21290.0,19354573.0
2001-07-03,7434,7637,7434,7502,223200,21484.0,19354573.0
2001-07-04,8244,8244,7704,7772,658400,22258.0,19354573.0
2001-07-05,7636,8177,7636,7907,575200,22645.0,19354573.0
2001-07-06,7839,7839,7433,7434,309280,21290.0,19354573.0
2001-07-09,7299,7299,6555,6758,430460,19355.0,19354573.0
2001-07-10,7096,7096,6690,6826,101380,19548.0,19354573.0
2001-07-11,6555,6691,6488,6691,164820,19064.0,19354573.0
2001-07-12,6691,6826,6691,6758,217120,19355.0,19354573.0
2001-07-13,6826,6826,6488,6758,179680,19258.0,19354573.0
2001-07-16,6759,6759,6421,6623,111680,18967.0,19354573.0
2001-07-18,6554,6554,6420,6420,102440,18387.0,19354573.0
2001-07-19,6421,6421,6218,6285,110280,18000.0,19354573.0
2001-07-20,6151,6286,6151,6285,160240,18000.0,19354573.0
2001-07-23,6285,6352,6014,6015,163920,17226.0,19354573.0
2001-07-24,5406,5879,5406,5609,271240,16064.0,19354573.0
2001-07-25,5609,6082,5407,5880,163440,16838.0,19354573.0
2001-07-26,5947,6081,5879,5947,78800,17032.0,19354573.0
2001-07-27,6014,6352,6014,6353,111060,18193.0,19354573.0
2001-07-30,6151,6286,6082,6285,127760,18000.0,19354573.0
2001-07-31,6286,6286,6218,6285,91080,18000.0,19354573.0
2001-08-01,6081,6420,6081,6420,97080,18387.0,19354573.0
2001-08-02,6353,6353,6218,6218,51640,17806.0,19354573.0
2001-08-03,6218,6286,6151,6150,89400,17516.0,19354573.0
2001-08-06,6217,6352,6014,6353,92960,18193.0,19354573.0
2001-08-07,6352,6690,6352,6555,153840,18774.0,19354573.0
2001-08-08,6554,6623,6352,6353,67920,18193.0,19354573.0
2001-08-09,6623,6623,6217,6488,250140,18484.0,19354573.0
2001-08-10,6623,6690,6487,6555,236420,18774.0,19354573.0
2001-08-13,6554,6690,6487,6555,249960,18774.0,19354573.0
2001-08-14,6554,6623,6554,6555,197180,18677.0,19354573.0
2001-08-16,6624,6624,6286,6285,217900,18000.0,19354573.0
2001-08-17,6420,6420,6285,6353,171460,18193.0,19354573.0
2001-08-20,6285,6554,6285,6420,140840,18387.0,19354573.0
2001-08-21,6487,6623,6420,6420,153200,18387.0,19354573.0
2001-08-22,6218,6353,6218,6285,183440,17903.0,19354573.0
2001-08-23,6285,6623,6285,6488,131740,18580.0,19354573.0
2001-08-24,6285,6554,6285,6488,181520,18484.0,19354573.0
2001-08-27,6623,6623,6420,6420,81060,18387.0,19354573.0
2001-08-28,6286,6421,6218,6218,121280,17806.0,19354573.0
2001-08-29,6217,6217,6014,6015,141880,17226.0,19354573.0
2001-08-30,6014,6014,5812,5947,71240,17032.0,19354573.0
2001-08-31,5879,5879,5541,5541,149780,15871.0,19354573.0
2001-09-03,5542,5745,5542,5677,214140,16258.0,19354573.0
2001-09-04,5677,5744,5541,5609,191440,16064.0,19354573.0
2001-09-05,5678,5813,5609,5745,84260,16451.0,19354573.0
2001-09-06,5608,5744,5608,5609,134060,16064.0,19354573.0
2001-09-07,5608,5677,5608,5609,75880,16064.0,19354573.0
2001-09-10,5609,5813,5542,5812,199720,16548.0,19354573.0
2001-09-11,5813,5880,5609,5677,84520,16258.0,19354573.0
2001-09-12,4867,4867,4867,4866,114180,13839.0,19354573.0
2001-09-13,4867,5204,4799,4866,192740,13839.0,19354573.0
2001-09-14,5068,5068,4122,4257,193540,12097.0,19354573.0
2001-09-17,4662,4662,3649,3649,102280,10451.0,19354573.0
2001-09-18,3920,4189,3851,4190,196420,12000.0,19354573.0
2001-09-19,4190,4731,4190,4393,194220,12580.0,19354573.0
2001-09-20,4529,4529,4326,4326,84160,12387.0,19354573.0
2001-09-21,4731,4731,4258,4326,182020,12387.0,19354573.0
2001-09-24,4189,4325,4189,4257,152980,12193.0,19354573.0
2001-09-25,4325,4393,4257,4257,105360,12193.0,19354573.0
2001-09-26,4257,4393,4189,4190,299500,12000.0,19354573.0
2001-09-27,4461,4799,4461,4799,460840,13742.0,19354573.0
2001-09-28,4326,5136,4326,4799,378160,13742.0,19354573.0
2001-10-04,5068,5135,4866,5001,135800,14322.0,19354573.0
2001-10-05,4866,4866,4662,4730,165900,13451.0,19354573.0
2001-10-08,4460,4866,4460,4730,150760,13548.0,19354573.0
2001-10-09,4867,4934,4799,4934,146740,14129.0,19354573.0
2001-10-10,4867,4934,4528,4799,112260,13645.0,19354573.0
2001-10-11,4730,5001,4730,5001,249980,14226.0,19354573.0
2001-10-12,5002,5204,4934,4934,214980,14032.0,19354573.0
2001-10-15,4799,5069,4799,4799,160920,13742.0,19354573.0
2001-10-16,4799,4934,4799,4866,76800,13935.0,19354573.0
2001-10-17,4867,4934,4867,4866,90900,13935.0,19354573.0
2001-10-18,4867,4934,4867,4866,107800,13935.0,19354573.0
2001-10-19,4933,5135,4866,5068,172840,14419.0,19354573.0
2001-10-22,5001,5407,5001,5407,110420,15484.0,19354573.0
2001-10-23,5272,5407,5136,5339,275540,15290.0,19354573.0
2001-10-24,5203,5541,5203,5541,101320,15871.0,19354573.0
2001-10-25,5475,5609,5272,5272,139600,15097.0,19354573.0
2001-10-26,5406,5406,5068,5203,67980,14903.0,19354573.0
2001-10-29,5271,5271,5135,5136,47260,14709.0,19354573.0
2001-10-30,5068,5135,5001,5068,105240,14516.0,19354573.0
2001-10-31,5001,5135,5001,5068,96700,14516.0,19354573.0
2001-11-01,5068,5068,5001,5068,121720,14419.0,19354573.0
2001-11-02,5068,5068,5001,5001,114140,14226.0,19354573.0
2001-11-05,4933,5271,4933,5203,298180,14903.0,19354573.0
2001-11-06,5136,5272,5136,5272,155140,15097.0,19354573.0
2001-11-07,5339,5339,5203,5203,146460,14903.0,19354573.0
2001-11-08,5272,5475,5272,5407,177300,15484.0,19354573.0
2001-11-09,5407,5407,5136,5339,172560,15193.0,19354573.0
2001-11-12,5204,5407,5204,5407,227540,15387.0,19354573.0
2001-11-13,5407,5407,5204,5339,142580,15290.0,19354573.0
2001-11-14,5340,5340,5204,5339,219260,15193.0,19354573.0
2001-11-15,5271,5339,5203,5203,219500,14903.0,19354573.0
2001-11-16,5068,5203,5068,5203,324440,14806.0,19354573.0
2001-11-19,5203,5203,5068,5203,367760,14806.0,19354573.0
2001-11-20,5204,5475,5204,5407,526440,15387.0,19354573.0
2001-11-21,5406,5744,5406,5474,805980,15677.0,19354573.0
2001-11-22,5608,5812,5474,5541,662320,15871.0,19354573.0
2001-11-23,5608,5677,5406,5474,341780,15677.0,19354573.0
2001-11-26,5475,5475,5204,5272,360820,15097.0,19354573.0
2001-11-27,5272,5272,5136,5272,350300,15097.0,19354573.0
2001-11-28,5272,5272,4934,4934,265140,14129.0,19354573.0
2001-11-29,4934,4934,4867,4866,541380,13935.0,19354573.0
2001-11-30,4933,5001,4933,5001,227400,14226.0,19354573.0
2001-12-03,4934,5002,4867,4866,242660,13935.0,19354573.0
2001-12-04,4867,5002,4867,4934,232220,14129.0,19354573.0
2001-12-05,4934,5002,4934,4934,208160,14129.0,19354573.0
2001-12-06,4934,4934,4867,4866,147180,13935.0,19354573.0
2001-12-07,5002,5002,4799,4866,216440,13839.0,19354573.0
2001-12-10,4867,4867,4799,4799,191540,13742.0,19354573.0
2001-12-11,4798,4798,4730,4730,116180,13548.0,19354573.0
2001-12-12,4798,4866,4730,4730,207900,13548.0,19354573.0
2001-12-13,4730,4730,4595,4595,241780,13161.0,19354573.0
2001-12-14,4595,4730,4527,4663,157060,13355.0,19354573.0
2001-12-17,4596,4799,4596,4799,247560,13742.0,19354573.0
2001-12-18,4730,4866,4662,4663,174860,13355.0,19354573.0
2001-12-19,4596,4596,4326,4326,196360,12387.0,19354573.0
2001-12-20,4326,4394,4190,4326,313260,12387.0,19354573.0
2001-12-21,4325,4393,4257,4257,130240,12097.0,19354573.0
2001-12-24,4257,4257,4189,4257,96200,12097.0,19354573.0
2001-12-26,3650,4123,3650,4055,331020,11613.0,19354573.0
2001-12-27,4189,4189,4054,4190,117640,11903.0,19354573.0
2001-12-28,4190,4394,4190,4326,232300,12387.0,19354573.0
2002-01-02,4325,4595,4325,4595,156420,13161.0,19354573.0
2002-01-03,4662,4798,4460,4730,196540,13548.0,19354573.0
2002-01-04,4730,4730,4595,4595,237662,13161.0,19354573.0
2002-01-07,4527,4798,4527,4595,206700,13064.0,19354573.0
2002-01-08,4662,4730,4595,4595,247080,13161.0,19354573.0
2002-01-09,4798,4798,4662,4663,477018,13355.0,19354573.0
2002-01-10,5001,5339,5001,5203,2084442,14903.0,19354573.0
2002-01-11,5203,5203,4730,5068,570660,14516.0,19354573.0
2002-01-14,5068,5135,4933,5001,269820,14322.0,19354573.0
2002-01-15,5069,5069,4934,4934,243820,14129.0,19354573.0
2002-01-16,4866,5001,4662,4663,480200,13258.0,19354573.0
2002-01-17,4730,4730,4460,4663,191210,13355.0,19354573.0
2002-01-18,4596,4799,4596,4799,158240,13645.0,19354573.0
2002-01-21,4798,4798,4595,4663,177380,13258.0,19354573.0
2002-01-22,4798,4798,4595,4730,93984,13548.0,19354573.0
2002-01-23,4798,5474,4730,5136,786252,14709.0,19354573.0
2002-01-24,5203,5339,5001,5136,460640,14709.0,19354573.0
2002-01-25,4934,5272,4934,5272,369182,15000.0,19354573.0
2002-01-28,5406,6014,5406,6015,898268,17226.0,19354573.0
2002-01-29,6150,6893,6150,6893,1363426,19742.0,19354573.0
2002-01-30,6624,7232,6421,6623,799712,18871.0,19354573.0
2002-01-31,6488,6826,6218,6285,656700,18000.0,19354573.0
2002-02-01,5880,6218,5745,5745,579800,16451.0,19354573.0
2002-02-04,5745,6353,5745,5745,329660,16451.0,19354573.0
2002-02-05,5609,5745,5474,5745,177442,16451.0,19354573.0
2002-02-06,5609,6082,5609,5880,178642,16838.0,19354573.0
2002-02-07,5948,6082,5745,5745,249180,16355.0,19354573.0
2002-02-08,5812,5812,5541,5609,105560,16064.0,19354573.0
2002-02-14,5340,5542,5340,5339,381740,15290.0,19354573.0
2002-02-15,5135,5271,5068,5203,355936,14806.0,19354573.0
2002-02-18,5203,5339,5203,5203,130460,14903.0,19354573.0
2002-02-19,5135,5203,5068,5203,158360,14903.0,19354573.0
2002-02-20,5203,5812,5203,5541,199160,15871.0,19354573.0
2002-02-21,5406,5406,5203,5203,170380,14903.0,19354573.0
2002-02-22,5204,5407,5136,5339,159970,15290.0,19354573.0
2002-02-25,5272,6151,5204,5339,788500,15290.0,19354573.0
2002-02-26,5339,5677,5203,5541,252560,15871.0,19354573.0
2002-02-27,5475,5475,5204,5339,311740,15290.0,19354573.0
2002-02-28,5406,5406,5203,5203,273002,14903.0,19354573.0
2002-03-04,5271,5339,5203,5203,331740,14903.0,19354573.0
2002-03-05,5204,5407,5204,5272,136214,15000.0,19354573.0
2002-03-06,5272,5407,5272,5407,185074,15484.0,19354573.0
2002-03-07,5474,5541,5406,5474,171980,15580.0,19354573.0
2002-03-08,5407,5475,5340,5407,178546,15387.0,19354573.0
2002-03-11,5340,5407,5272,5272,174336,15000.0,19354573.0
2002-03-12,5203,5203,5203,5203,270760,14903.0,19354573.0
2002-03-13,5340,5407,5204,5407,271086,15484.0,19354573.0
