휴비스(079980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-12,7370,7400,7360,7360,18394,253920.0,34500000.0
2017-04-13,7420,7430,7320,7400,32041,255300.0,34500000.0
2017-04-14,7400,7460,7380,7450,29255,257025.0,34500000.0
2017-04-17,7440,7480,7430,7480,26956,258060.0,34500000.0
2017-04-18,7490,7590,7480,7570,36539,261165.0,34500000.0
2017-04-19,7570,7640,7560,7600,36827,262200.0,34500000.0
2017-04-20,7610,7670,7600,7650,27519,263925.0,34500000.0
2017-04-21,7650,7700,7640,7680,17840,264960.0,34500000.0
2017-04-24,7680,7700,7510,7570,38575,261165.0,34500000.0
2017-04-25,7590,7600,7500,7600,44805,262200.0,34500000.0
2017-04-26,7600,7610,7500,7570,61693,261165.0,34500000.0
2017-04-27,7570,7650,7540,7640,47059,263580.0,34500000.0
2017-04-28,7560,7640,7510,7570,25076,261165.0,34500000.0
2017-05-02,7580,7580,7460,7480,31296,258060.0,34500000.0
2017-05-04,7480,7520,7440,7510,15449,259095.0,34500000.0
2017-05-08,7530,7570,7480,7560,22956,260820.0,34500000.0
2017-05-10,7570,7600,7470,7500,51502,258750.0,34500000.0
2017-05-11,7490,7550,7470,7550,35120,260475.0,34500000.0
2017-05-12,7510,7550,7460,7500,27726,258750.0,34500000.0
2017-05-15,7500,7520,7440,7460,25753,257370.0,34500000.0
2017-05-16,7460,7480,7420,7480,59880,258060.0,34500000.0
2017-05-17,7490,7500,7380,7410,33890,255645.0,34500000.0
2017-05-18,7380,7380,7280,7370,54789,254265.0,34500000.0
2017-05-19,7390,7390,7310,7380,38239,254610.0,34500000.0
2017-05-22,7400,7500,7380,7440,34688,256680.0,34500000.0
2017-05-23,7480,7490,7370,7470,37183,257715.0,34500000.0
2017-05-24,7480,7490,7420,7460,19964,257370.0,34500000.0
2017-05-25,7450,7790,7420,7740,221845,267030.0,34500000.0
2017-05-26,7740,7940,7670,7940,141219,273930.0,34500000.0
2017-05-29,7940,8020,7840,7890,74435,272205.0,34500000.0
2017-05-30,7920,7970,7870,7930,73724,273585.0,34500000.0
2017-05-31,7890,7990,7830,7960,185682,274620.0,34500000.0
2017-06-01,7980,8080,7890,7990,66535,275655.0,34500000.0
2017-06-02,8020,8070,7990,8030,39284,277035.0,34500000.0
2017-06-05,8030,8040,7870,8020,55656,276690.0,34500000.0
2017-06-07,8020,8060,7910,7980,29225,275310.0,34500000.0
2017-06-08,7980,8030,7890,8030,55275,277035.0,34500000.0
2017-06-09,8040,8040,7910,7930,60725,273585.0,34500000.0
2017-06-12,7940,7950,7810,7870,55461,271515.0,34500000.0
2017-06-13,7940,7980,7870,7910,40103,272895.0,34500000.0
2017-06-14,7990,7990,7890,7930,29995,273585.0,34500000.0
2017-06-15,7900,7970,7840,7930,30952,273585.0,34500000.0
2017-06-16,7960,7970,7810,7880,26770,271860.0,34500000.0
2017-06-19,7830,7940,7830,7930,19875,273585.0,34500000.0
2017-06-20,7930,7950,7810,7920,44520,273240.0,34500000.0
2017-06-21,7920,7920,7840,7910,17679,272895.0,34500000.0
2017-06-22,7940,8020,7900,7970,57670,274965.0,34500000.0
2017-06-23,7970,8000,7880,7890,37544,272205.0,34500000.0
2017-06-26,7860,7960,7790,7850,43038,270825.0,34500000.0
2017-06-27,7790,7900,7790,7840,39044,270480.0,34500000.0
2017-06-28,7780,7880,7780,7830,19501,270135.0,34500000.0
2017-06-29,7880,7880,7710,7770,25961,268065.0,34500000.0
2017-06-30,7770,7770,7660,7700,26707,265650.0,34500000.0
2017-07-03,7670,7800,7670,7790,27215,268755.0,34500000.0
2017-07-04,7790,7810,7680,7770,16319,268065.0,34500000.0
2017-07-05,7770,7770,7650,7700,23791,265650.0,34500000.0
2017-07-06,7700,7730,7630,7660,17027,264270.0,34500000.0
2017-07-07,7660,7660,7550,7550,33542,260475.0,34500000.0
2017-07-10,7550,7600,7480,7540,20809,260130.0,34500000.0
2017-07-11,7480,7590,7410,7420,30325,255990.0,34500000.0
2017-07-12,7520,7530,7420,7520,14822,259440.0,34500000.0
2017-07-13,7480,7550,7370,7500,28308,258750.0,34500000.0
2017-07-14,7540,7540,7440,7500,9370,258750.0,34500000.0
2017-07-17,7530,7540,7410,7530,12108,259785.0,34500000.0
2017-07-18,7550,7770,7530,7750,68122,267375.0,34500000.0
2017-07-19,7740,7780,7680,7760,16890,267720.0,34500000.0
2017-07-20,7760,7800,7660,7740,29599,267030.0,34500000.0
2017-07-21,7750,7860,7720,7850,39076,270825.0,34500000.0
2017-07-24,7860,7880,7790,7840,11264,270480.0,34500000.0
2017-07-25,7860,7860,7730,7850,15262,270825.0,34500000.0
2017-07-26,7880,7940,7850,7860,29664,271170.0,34500000.0
2017-07-27,7900,7960,7860,7910,9718,272895.0,34500000.0
2017-07-28,7910,8150,7850,8110,118607,279795.0,34500000.0
2017-07-31,8100,8200,8010,8150,70059,281175.0,34500000.0
2017-08-01,8150,8240,8090,8190,75959,282555.0,34500000.0
2017-08-02,8210,8240,8130,8180,26149,282210.0,34500000.0
2017-08-03,8200,8230,8000,8050,59121,277725.0,34500000.0
2017-08-04,8050,8120,7900,8000,20774,276000.0,34500000.0
2017-08-07,8070,8110,7990,8090,28813,279105.0,34500000.0
2017-08-08,8120,8350,8010,8350,117379,288075.0,34500000.0
2017-08-09,8350,8370,8180,8240,37025,284280.0,34500000.0
2017-08-10,8310,8310,8080,8080,40234,278760.0,34500000.0
2017-08-11,8080,8220,8050,8160,61776,281520.0,34500000.0
2017-08-14,8300,8310,8170,8250,45005,284625.0,34500000.0
2017-08-16,8200,8320,8200,8300,47854,286350.0,34500000.0
2017-08-17,8330,8510,8270,8450,98727,291525.0,34500000.0
2017-08-18,8400,8590,8400,8550,76377,294975.0,34500000.0
2017-08-21,8550,8580,8500,8540,30563,294630.0,34500000.0
2017-08-22,8580,8580,8460,8470,19689,292215.0,34500000.0
2017-08-23,8490,8540,8260,8340,27677,287730.0,34500000.0
2017-08-24,8340,8360,8280,8320,9829,287040.0,34500000.0
2017-08-25,8320,8350,8270,8270,17572,285315.0,34500000.0
2017-08-28,8270,8340,8240,8240,25688,284280.0,34500000.0
2017-08-29,8240,8300,8180,8300,30981,286350.0,34500000.0
2017-08-30,8300,8430,8270,8400,22633,289800.0,34500000.0
2017-08-31,8420,8430,8380,8410,26621,290145.0,34500000.0
2017-09-01,8420,8460,8360,8440,20656,291180.0,34500000.0
2017-09-04,8340,8430,8280,8370,29885,288765.0,34500000.0
2017-09-05,8370,8450,8000,8170,49427,281865.0,34500000.0
2017-09-06,8110,8220,8110,8180,19669,282210.0,34500000.0
2017-09-07,8130,8260,8090,8130,19173,280485.0,34500000.0
2017-09-08,8140,8260,8070,8130,18285,280485.0,34500000.0
2017-09-11,8090,8210,8070,8180,15825,282210.0,34500000.0
2017-09-12,8150,8230,8150,8220,16802,283590.0,34500000.0
2017-09-13,8160,8260,8160,8250,18057,284625.0,34500000.0
2017-09-14,8250,8270,8200,8260,23123,284970.0,34500000.0
2017-09-15,8280,8300,8110,8150,29083,281175.0,34500000.0
2017-09-18,8110,8160,8060,8140,19244,280830.0,34500000.0
2017-09-19,8080,8190,8010,8090,74461,279105.0,34500000.0
2017-09-20,8060,8130,8050,8050,21100,277725.0,34500000.0
2017-09-21,8060,8100,7970,7970,20461,274965.0,34500000.0
2017-09-22,7960,8050,7920,8030,14420,277035.0,34500000.0
2017-09-25,8050,8050,7820,7820,33539,269790.0,34500000.0
2017-09-26,7750,7850,7670,7680,44046,264960.0,34500000.0
2017-09-27,7760,7910,7700,7820,17644,269790.0,34500000.0
2017-09-28,7900,7990,7830,7930,11096,273585.0,34500000.0
2017-09-29,7930,7990,7900,7990,19413,275655.0,34500000.0
2017-10-10,7910,7990,7770,7840,37210,270480.0,34500000.0
2017-10-11,7850,7980,7800,7920,14936,273240.0,34500000.0
2017-10-12,7920,7990,7880,7940,14521,273930.0,34500000.0
2017-10-13,7940,7970,7790,7820,27096,269790.0,34500000.0
2017-10-16,7810,7900,7800,7850,28433,270825.0,34500000.0
2017-10-17,7820,7960,7820,7900,11806,272550.0,34500000.0
2017-10-18,7940,7940,7870,7920,11883,273240.0,34500000.0
2017-10-19,7920,7950,7830,7890,11450,272205.0,34500000.0
2017-10-20,7890,7970,7770,7830,27619,270135.0,34500000.0
2017-10-23,7830,7910,7720,7730,21323,266685.0,34500000.0
2017-10-24,7730,7820,7650,7790,33629,268755.0,34500000.0
2017-10-25,7820,7870,7750,7870,35170,271515.0,34500000.0
2017-10-26,7870,7890,7750,7810,29675,269445.0,34500000.0
2017-10-27,7720,7810,7650,7690,64254,265305.0,34500000.0
2017-10-30,7740,7840,7690,7800,35339,269100.0,34500000.0
2017-10-31,7790,7830,7760,7800,19221,269100.0,34500000.0
2017-11-01,7820,7830,7750,7820,35464,269790.0,34500000.0
2017-11-02,7820,7830,7720,7790,31647,268755.0,34500000.0
2017-11-03,7760,7820,7660,7740,37813,267030.0,34500000.0
2017-11-06,7700,7760,7670,7720,29805,266340.0,34500000.0
2017-11-07,7670,7760,7670,7710,43808,265995.0,34500000.0
2017-11-08,7730,7750,7710,7710,22105,265995.0,34500000.0
2017-11-09,7770,7780,7710,7760,38832,267720.0,34500000.0
2017-11-10,7720,7840,7720,7830,18329,270135.0,34500000.0
2017-11-13,7830,7840,7780,7790,27864,268755.0,34500000.0
2017-11-14,8150,8430,7960,8010,470080,276345.0,34500000.0
2017-11-15,8010,8070,8000,8010,68528,276345.0,34500000.0
2017-11-16,8050,8310,8050,8260,115267,284970.0,34500000.0
2017-11-17,8260,8310,8200,8260,42743,284970.0,34500000.0
2017-11-20,8260,8380,8260,8360,56380,288420.0,34500000.0
2017-11-21,8360,8480,8320,8430,78742,290835.0,34500000.0
2017-11-22,8430,8470,8150,8200,101409,282900.0,34500000.0
2017-11-23,8240,8360,8240,8320,63449,287040.0,34500000.0
2017-11-24,8330,8380,8210,8320,50468,287040.0,34500000.0
2017-11-27,8320,8390,8190,8190,87414,282555.0,34500000.0
2017-11-28,8190,8350,8190,8300,40818,286350.0,34500000.0
2017-11-29,8280,8400,8180,8200,71517,282900.0,34500000.0
2017-11-30,8220,8390,8220,8340,111757,287730.0,34500000.0
2017-12-01,8350,8920,8350,8880,329216,306360.0,34500000.0
2017-12-04,9400,9800,9350,9720,988695,335340.0,34500000.0
2017-12-05,9720,10200,9660,9820,496959,338790.0,34500000.0
2017-12-06,9720,10100,9540,9990,315920,344655.0,34500000.0
2017-12-07,10100,10650,10050,10400,523465,358800.0,34500000.0
2017-12-08,10300,10600,9350,10200,493801,351900.0,34500000.0
2017-12-11,10200,10300,9650,10150,310300,350175.0,34500000.0
2017-12-12,10250,10250,9760,9850,282932,339825.0,34500000.0
2017-12-13,9840,10150,9710,10000,288175,345000.0,34500000.0
2017-12-14,10000,10000,9690,9690,221002,334305.0,34500000.0
2017-12-15,9690,10100,9690,10100,212120,348450.0,34500000.0
2017-12-18,10100,10150,9810,9930,205920,342585.0,34500000.0
2017-12-19,9910,10150,9830,10150,168976,350175.0,34500000.0
2017-12-20,10050,10150,9910,10000,108834,345000.0,34500000.0
2017-12-21,10000,10200,9910,10000,132288,345000.0,34500000.0
2017-12-22,10100,10150,9980,10000,102200,345000.0,34500000.0
2017-12-26,10050,10450,9990,10150,308458,350175.0,34500000.0
2017-12-27,10150,10250,9970,10150,140673,350175.0,34500000.0
2017-12-28,10150,10300,10000,10100,108398,348450.0,34500000.0
2018-01-02,10200,10550,10000,10500,191526,362250.0,34500000.0
2018-01-03,10600,11150,10450,10650,378752,367425.0,34500000.0
2018-01-04,10700,10800,10450,10700,148406,369150.0,34500000.0
2018-01-05,10750,10800,10250,10550,227891,363975.0,34500000.0
2018-01-08,10450,10650,10300,10400,190338,358800.0,34500000.0
2018-01-09,10450,10800,10200,10250,142998,353625.0,34500000.0
2018-01-10,10250,10750,10200,10650,211904,367425.0,34500000.0
2018-01-11,10650,11900,10650,11800,877747,407100.0,34500000.0
2018-01-12,11800,11850,11250,11500,445438,396750.0,34500000.0
2018-01-15,11500,11650,11250,11500,185410,396750.0,34500000.0
2018-01-16,11500,11700,11200,11200,170006,386400.0,34500000.0
2018-01-17,11450,11500,10950,11150,191702,384675.0,34500000.0
2018-01-18,11150,11750,11150,11700,238907,403650.0,34500000.0
2018-01-19,11650,11750,11300,11550,184847,398475.0,34500000.0
2018-01-22,11550,11650,11100,11200,150609,386400.0,34500000.0
2018-01-23,11300,11500,11100,11450,119780,395025.0,34500000.0
2018-01-24,11500,11850,11000,11700,432012,403650.0,34500000.0
2018-01-25,11800,12600,11750,12450,895270,429525.0,34500000.0
2018-01-26,12500,12500,11900,11900,367744,410550.0,34500000.0
2018-01-29,11950,12100,11650,11700,218993,403650.0,34500000.0
2018-01-30,11800,12050,11750,12000,224565,414000.0,34500000.0
2018-01-31,11850,12000,11700,11900,145216,410550.0,34500000.0
2018-02-01,11950,12050,11500,11550,142167,398475.0,34500000.0
2018-02-02,11600,11850,11300,11550,135004,398475.0,34500000.0
2018-02-05,11250,11400,10650,10800,222525,372600.0,34500000.0
2018-02-06,10400,11050,10300,11000,232670,379500.0,34500000.0
2018-02-07,11100,11500,10850,10850,109245,374325.0,34500000.0
2018-02-08,10900,11350,10850,11250,75772,388125.0,34500000.0
2018-02-09,10950,11200,10900,11000,57903,379500.0,34500000.0
2018-02-12,11050,11450,11000,11400,97133,393300.0,34500000.0
2018-02-13,11400,11550,10850,11000,115088,379500.0,34500000.0
2018-02-14,11000,11050,10650,11050,146970,381225.0,34500000.0
2018-02-19,11200,11850,11100,11400,177614,393300.0,34500000.0
2018-02-20,11300,11400,10800,10900,143552,376050.0,34500000.0
2018-02-21,10900,11250,10800,10950,125746,377775.0,34500000.0
2018-02-22,10950,11100,10700,10800,93291,372600.0,34500000.0
2018-02-23,10850,10950,10750,10900,107564,376050.0,34500000.0
2018-02-26,11000,11350,11000,11200,181767,386400.0,34500000.0
2018-02-27,11300,11350,11000,11250,133081,388125.0,34500000.0
2018-02-28,11200,11550,11050,11250,155472,388125.0,34500000.0
2018-03-02,11100,11650,11050,11650,305382,401925.0,34500000.0
2018-03-05,11700,11700,11250,11250,119140,388125.0,34500000.0
2018-03-06,11600,11600,11300,11350,95890,391575.0,34500000.0
2018-03-07,11450,11600,11200,11450,120349,395025.0,34500000.0
2018-03-08,11500,11550,10950,11100,129728,382950.0,34500000.0
2018-03-09,11100,11350,11000,11250,190226,388125.0,34500000.0
2018-03-12,11300,11500,11200,11300,124811,389850.0,34500000.0
2018-03-13,11350,11450,11000,11100,109939,382950.0,34500000.0
2018-03-14,11100,11200,10900,11000,146640,379500.0,34500000.0
2018-03-15,10950,11250,10850,11200,109766,386400.0,34500000.0
2018-03-16,11250,11300,10850,10950,172682,377775.0,34500000.0
2018-03-19,10950,11050,10450,10750,223551,370875.0,34500000.0
2018-03-20,10700,10950,10600,10900,145084,376050.0,34500000.0
2018-03-21,11000,11050,10800,11050,63478,381225.0,34500000.0
2018-03-22,11100,11600,11050,11500,217547,396750.0,34500000.0
2018-03-23,11300,11650,10950,10950,301628,377775.0,34500000.0
2018-03-26,10950,11050,10650,10850,134698,374325.0,34500000.0
2018-03-27,11050,11150,10800,11000,138384,379500.0,34500000.0
2018-03-28,10950,11000,10800,10950,62352,377775.0,34500000.0
2018-03-29,10950,11000,10700,10900,76184,376050.0,34500000.0
2018-03-30,11000,11350,10950,11350,126260,391575.0,34500000.0
2018-04-02,11450,11700,11350,11450,176520,395025.0,34500000.0
2018-04-03,11350,11550,11150,11300,98791,389850.0,34500000.0
2018-04-04,11300,11300,10700,10800,143859,372600.0,34500000.0
2018-04-05,10900,11000,10800,10950,38631,377775.0,34500000.0
2018-04-06,10950,10950,10800,10950,58096,377775.0,34500000.0
2018-04-09,10800,11350,10800,11300,134165,389850.0,34500000.0
2018-04-10,11350,11700,11150,11700,213368,403650.0,34500000.0
2018-04-11,11700,11700,11300,11400,157678,393300.0,34500000.0
2018-04-12,11400,11600,11200,11400,97699,393300.0,34500000.0
2018-04-13,11400,11400,11100,11200,83604,386400.0,34500000.0
2018-04-16,11200,11250,10850,10950,167188,377775.0,34500000.0
2018-04-17,11000,11450,11000,11350,139615,391575.0,34500000.0
2018-04-18,11350,11450,11200,11300,96722,389850.0,34500000.0
2018-04-19,11350,11750,11200,11500,223193,396750.0,34500000.0
2018-04-20,11400,12300,11400,12200,514382,420900.0,34500000.0
2018-04-23,12700,13350,12500,13200,1312692,455400.0,34500000.0
2018-04-24,13200,13800,12900,13550,831261,467475.0,34500000.0
2018-04-25,13400,13650,13200,13650,384683,470925.0,34500000.0
2018-04-26,13650,13700,13000,13150,427132,453675.0,34500000.0
2018-04-27,13150,13350,12750,13300,291083,458850.0,34500000.0
2018-04-30,13050,13800,13000,13500,369229,465750.0,34500000.0
2018-05-02,13450,13550,13150,13550,217966,467475.0,34500000.0
2018-05-03,13550,13550,13000,13000,219777,448500.0,34500000.0
2018-05-04,13050,13500,12750,13150,161524,453675.0,34500000.0
2018-05-08,13100,13350,12500,12500,299869,431250.0,34500000.0
2018-05-09,12600,12750,12200,12500,231291,431250.0,34500000.0
2018-05-10,12450,12650,12100,12400,180173,427800.0,34500000.0
2018-05-11,12500,13050,12400,13050,273215,450225.0,34500000.0
2018-05-14,13000,13050,10850,11100,1451598,382950.0,34500000.0
2018-05-15,11150,11150,10250,10400,1124451,358800.0,34500000.0
2018-05-16,10350,10400,10000,10200,685139,351900.0,34500000.0
2018-05-17,10300,10300,9950,9960,534784,343620.0,34500000.0
2018-05-18,9930,10300,9910,10300,468486,355350.0,34500000.0
2018-05-21,10200,10300,10000,10100,247976,348450.0,34500000.0
2018-05-23,10150,10800,9820,10250,774243,353625.0,34500000.0
2018-05-24,10250,10350,9910,10000,406355,345000.0,34500000.0
2018-05-25,9850,9970,9420,9490,681514,327405.0,34500000.0
2018-05-28,9540,9900,9520,9720,346335,335340.0,34500000.0
2018-05-29,9880,9980,9810,9820,270265,338790.0,34500000.0
2018-05-30,9840,9910,9730,9790,380458,337755.0,34500000.0
2018-05-31,9880,10000,9750,9810,244613,338445.0,34500000.0
2018-06-01,9790,9940,9560,9820,211586,338790.0,34500000.0
2018-06-04,9820,9950,9680,9740,214843,336030.0,34500000.0
2018-06-05,9780,9820,9600,9640,178540,332580.0,34500000.0
2018-06-07,9640,9680,9420,9560,245626,329820.0,34500000.0
2018-06-08,9600,9640,9420,9430,275584,325335.0,34500000.0
2018-06-11,9420,9530,9380,9430,295523,325335.0,34500000.0
2018-06-12,9460,9500,9360,9430,293997,325335.0,34500000.0
2018-06-14,9500,9500,9160,9360,315319,322920.0,34500000.0
2018-06-15,9350,9520,9300,9520,240186,328440.0,34500000.0
2018-06-18,9330,9460,9090,9140,199814,315330.0,34500000.0
2018-06-19,9150,9390,9030,9030,238397,311535.0,34500000.0
2018-06-20,8960,9250,8960,9130,214694,314985.0,34500000.0
2018-06-21,9210,9270,8740,8820,282870,304290.0,34500000.0
2018-06-22,8800,8970,8650,8890,208847,306705.0,34500000.0
2018-06-25,8930,9100,8790,9090,117416,313605.0,34500000.0
2018-06-26,9030,9030,8760,8960,177739,309120.0,34500000.0
2018-06-27,8980,9060,8800,8810,155611,303945.0,34500000.0
2018-06-28,8760,8910,8610,8780,93006,302910.0,34500000.0
2018-06-29,8790,8890,8600,8890,131006,306705.0,34500000.0
2018-07-02,8780,9010,8650,8650,170193,298425.0,34500000.0
2018-07-03,8650,8900,8620,8760,119137,302220.0,34500000.0
2018-07-04,8720,8780,8620,8690,88326,299805.0,34500000.0
2018-07-05,8660,8780,8460,8580,88097,296010.0,34500000.0
2018-07-06,8530,8910,8430,8800,136585,303600.0,34500000.0
2018-07-09,8810,9300,8810,9200,275955,317400.0,34500000.0
2018-07-10,9200,9200,8850,8980,291769,309810.0,34500000.0
2018-07-11,8970,8980,8810,8930,96696,308085.0,34500000.0
2018-07-12,8890,8910,8730,8840,104145,304980.0,34500000.0
2018-07-13,8850,9040,8800,8840,126449,304980.0,34500000.0
2018-07-16,8830,8900,8760,8870,62068,306015.0,34500000.0
2018-07-17,8870,8870,8680,8730,114657,301185.0,34500000.0
2018-07-18,8730,8800,8660,8660,63525,298770.0,34500000.0
2018-07-19,8640,8760,8550,8640,74072,298080.0,34500000.0
2018-07-20,8600,8650,8510,8580,68879,296010.0,34500000.0
2018-07-23,8620,8620,8320,8320,88103,287040.0,34500000.0
2018-07-24,8220,8550,8220,8420,101914,290490.0,34500000.0
2018-07-25,8420,8540,8270,8360,92020,288420.0,34500000.0
2018-07-26,8410,8640,8410,8580,100625,296010.0,34500000.0
2018-07-27,8520,8610,8450,8560,63930,295320.0,34500000.0
2018-07-30,8530,8770,8480,8740,114274,301530.0,34500000.0
2018-07-31,8740,8870,8660,8870,109185,306015.0,34500000.0
2018-08-01,8860,8870,8710,8770,62008,302565.0,34500000.0
2018-08-02,8760,8830,8590,8660,72149,298770.0,34500000.0
2018-08-03,8650,8850,8650,8750,68367,301875.0,34500000.0
2018-08-06,8750,8820,8650,8730,75416,301185.0,34500000.0
2018-08-07,8730,8730,8480,8520,114911,293940.0,34500000.0
2018-08-08,8540,8640,8530,8570,67315,295665.0,34500000.0
2018-08-09,8600,8720,8570,8620,87225,297390.0,34500000.0
2018-08-10,8610,8630,8530,8560,71558,295320.0,34500000.0
2018-08-13,8560,8880,8390,8830,247467,304635.0,34500000.0
2018-08-14,8900,9630,8800,9330,1151276,321885.0,34500000.0
2018-08-16,9250,9530,9090,9380,411589,323610.0,34500000.0
2018-08-17,9360,9490,9180,9220,168073,318090.0,34500000.0
2018-08-20,9220,9290,9130,9200,91943,317400.0,34500000.0
2018-08-21,9240,9240,9130,9180,120205,316710.0,34500000.0
2018-08-22,9150,9270,9150,9190,82028,317055.0,34500000.0
2018-08-23,9250,9630,9210,9560,386560,329820.0,34500000.0
2018-08-24,9590,9680,9340,9420,175081,324990.0,34500000.0
2018-08-27,9420,9590,9220,9380,157452,323610.0,34500000.0
2018-08-28,9430,9630,9360,9540,228785,329130.0,34500000.0
2018-08-29,9580,9640,9400,9540,120031,329130.0,34500000.0
2018-08-30,9620,9970,9490,9670,635154,333615.0,34500000.0
2018-08-31,9630,9710,9500,9570,145721,330165.0,34500000.0
2018-09-03,9580,9590,9350,9390,203199,323955.0,34500000.0
2018-09-04,9320,9540,9320,9460,75652,326370.0,34500000.0
2018-09-05,9470,9700,9470,9570,187473,330165.0,34500000.0
2018-09-06,9500,9650,9500,9570,68047,330165.0,34500000.0
2018-09-07,9570,9640,9390,9470,108462,326715.0,34500000.0
2018-09-10,9410,9680,9400,9450,97458,326025.0,34500000.0
2018-09-11,9450,9520,9260,9320,135107,321540.0,34500000.0
2018-09-12,9370,9390,9110,9120,158695,314640.0,34500000.0
2018-09-13,9160,9390,9150,9350,101337,322575.0,34500000.0
2018-09-14,9390,9680,9390,9450,122885,326025.0,34500000.0
2018-09-17,9480,9520,9320,9340,68505,322230.0,34500000.0
2018-09-18,9330,9410,9260,9270,51487,319815.0,34500000.0
2018-09-19,9310,9370,9130,9160,57270,316020.0,34500000.0
2018-09-20,9200,9290,9010,9080,69851,313260.0,34500000.0
2018-09-21,9080,9210,9080,9140,45116,315330.0,34500000.0
2018-09-27,9180,9180,8930,9140,118879,315330.0,34500000.0
2018-09-28,9140,9150,9020,9140,64580,315330.0,34500000.0
2018-10-01,9100,9150,8990,9020,73797,311190.0,34500000.0
2018-10-02,9020,9020,8730,8750,150542,301875.0,34500000.0
2018-10-04,8800,8800,8320,8380,208815,289110.0,34500000.0
2018-10-05,8320,8530,8280,8420,107203,290490.0,34500000.0
2018-10-08,8420,8550,8360,8490,65538,292905.0,34500000.0
2018-10-10,8530,8530,8150,8170,115532,281865.0,34500000.0
2018-10-11,7950,8070,7500,7710,225556,265995.0,34500000.0
2018-10-12,7570,8030,7560,8030,136639,277035.0,34500000.0
2018-10-15,8040,8110,7890,7890,59701,272205.0,34500000.0
2018-10-16,7900,7990,7750,7910,134779,272895.0,34500000.0
2018-10-17,8020,8070,7880,7950,69292,274275.0,34500000.0
2018-10-18,8000,8000,7760,7800,72826,269100.0,34500000.0
2018-10-19,7660,7730,7490,7670,205454,264615.0,34500000.0
2018-10-22,7560,7630,7460,7470,126124,257715.0,34500000.0
2018-10-23,7470,7470,7160,7200,201505,248400.0,34500000.0
2018-10-24,7200,7300,6980,7030,204388,242535.0,34500000.0
2018-10-25,6800,7090,6800,7000,177505,241500.0,34500000.0
2018-10-26,7100,7120,6950,7000,143562,241500.0,34500000.0
2018-10-29,6950,7080,6670,6700,155614,231150.0,34500000.0
2018-10-30,6600,7000,6600,6980,167065,240810.0,34500000.0
2018-10-31,6950,7370,6880,7370,195427,254265.0,34500000.0
2018-11-01,7320,7400,7200,7230,141223,249435.0,34500000.0
2018-11-02,7300,7450,7220,7380,141114,254610.0,34500000.0
2018-11-05,7470,7470,7250,7270,96237,250815.0,34500000.0
2018-11-06,7320,7500,7270,7340,83050,253230.0,34500000.0
2018-11-07,7370,7470,7240,7280,95300,251160.0,34500000.0
2018-11-08,7330,7480,7330,7470,102784,257715.0,34500000.0
2018-11-09,7470,7690,7410,7630,104572,263235.0,34500000.0
2018-11-12,7560,7630,7490,7550,55533,260475.0,34500000.0
2018-11-13,7480,7490,7260,7400,115771,255300.0,34500000.0
2018-11-14,7400,7470,7200,7240,156139,249780.0,34500000.0
2018-11-15,7190,7390,7190,7260,95977,250470.0,34500000.0
2018-11-16,7300,7550,7300,7520,144862,259440.0,34500000.0
2018-11-19,7530,7570,7420,7500,124066,258750.0,34500000.0
2018-11-20,7740,7990,7480,7480,474938,258060.0,34500000.0
2018-11-21,7360,7570,7260,7380,164152,254610.0,34500000.0
2018-11-22,7430,7600,7380,7440,95341,256680.0,34500000.0
2018-11-23,7480,7530,7360,7400,56180,255300.0,34500000.0
2018-11-26,7480,7600,7370,7540,87002,260130.0,34500000.0
2018-11-27,7590,7590,7490,7560,40143,260820.0,34500000.0
2018-11-28,7590,7740,7550,7700,71546,265650.0,34500000.0
2018-11-29,7810,7820,7710,7710,101084,265995.0,34500000.0
2018-11-30,7740,7840,7700,7720,79478,266340.0,34500000.0
2018-12-03,7780,7990,7780,7920,82115,273240.0,34500000.0
2018-12-04,7920,7940,7820,7880,40295,271860.0,34500000.0
2018-12-05,7780,7860,7750,7790,24751,268755.0,34500000.0
2018-12-06,7770,7870,7740,7830,80407,270135.0,34500000.0
2018-12-07,7810,7860,7700,7740,41994,267030.0,34500000.0
2018-12-10,7680,7780,7530,7540,51011,260130.0,34500000.0
2018-12-11,7560,7690,7410,7570,73600,261165.0,34500000.0
2018-12-12,7570,7670,7570,7640,31001,263580.0,34500000.0
2018-12-13,7640,7730,7640,7720,31778,266340.0,34500000.0
2018-12-14,7710,7780,7560,7720,56236,266340.0,34500000.0
2018-12-17,7600,7720,7570,7590,38745,261855.0,34500000.0
2018-12-18,7500,7580,7420,7500,69196,258750.0,34500000.0
2018-12-19,7530,7640,7410,7640,78787,263580.0,34500000.0
2018-12-20,7590,7630,7480,7530,70571,259785.0,34500000.0
2018-12-21,7500,7550,7410,7450,88498,257025.0,34500000.0
2018-12-24,7460,7590,7380,7580,59185,261510.0,34500000.0
2018-12-26,7480,7560,7360,7520,123028,259440.0,34500000.0
2018-12-27,7420,7510,7320,7420,75245,255990.0,34500000.0
2018-12-28,7410,7510,7330,7510,62357,259095.0,34500000.0
2019-01-02,7520,7530,7440,7440,32851,256680.0,34500000.0
2019-01-03,7480,7480,7290,7290,53867,251505.0,34500000.0
2019-01-04,7270,7290,7070,7190,50463,248055.0,34500000.0
2019-01-07,7340,7340,7150,7220,67981,249090.0,34500000.0
