삼정펄프(009770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-14,40700,40700,39850,39850,611,99624.0,2499971.0
2016-07-15,39850,40100,39400,39900,765,99749.0,2499971.0
2016-07-18,39900,40100,39400,39800,1030,99499.0,2499971.0
2016-07-19,39800,39800,39500,39600,393,98999.0,2499971.0
2016-07-20,39800,39800,39350,39650,723,99124.0,2499971.0
2016-07-21,40200,40200,39500,39650,448,99124.0,2499971.0
2016-07-22,39650,40000,39650,39950,386,99874.0,2499971.0
2016-07-25,39850,39950,39700,39750,561,99374.0,2499971.0
2016-07-26,39750,39900,39300,39900,813,99749.0,2499971.0
2016-07-27,39900,39900,39650,39750,721,99374.0,2499971.0
2016-07-28,39950,39950,39300,39350,946,98374.0,2499971.0
2016-07-29,39350,39600,39350,39400,545,98499.0,2499971.0
2016-08-01,39400,39700,39300,39700,332,99249.0,2499971.0
2016-08-02,39500,39900,39500,39900,421,99749.0,2499971.0
2016-08-03,40000,40100,39300,40050,971,100124.0,2499971.0
2016-08-04,40000,40000,39600,39800,392,99499.0,2499971.0
2016-08-05,39500,39900,39500,39900,157,99749.0,2499971.0
2016-08-08,39950,40400,39950,40350,312,100874.0,2499971.0
2016-08-09,40350,40350,39600,39600,2316,98999.0,2499971.0
2016-08-10,39400,39550,39400,39450,886,98624.0,2499971.0
2016-08-11,40200,40200,39350,39400,415,98499.0,2499971.0
2016-08-12,39400,39400,39000,39000,1369,97499.0,2499971.0
2016-08-16,39000,39600,38600,39600,1938,98999.0,2499971.0
2016-08-17,39000,39700,39000,39550,2559,98874.0,2499971.0
2016-08-18,39950,39950,39300,39900,2467,99749.0,2499971.0
2016-08-19,39850,39950,39650,39950,943,99874.0,2499971.0
2016-08-22,39950,39950,39050,39450,1121,98624.0,2499971.0
2016-08-23,39600,39600,39300,39500,522,98749.0,2499971.0
2016-08-24,39450,39850,39150,39850,1146,99624.0,2499971.0
2016-08-25,39850,40500,39700,40450,3783,101124.0,2499971.0
2016-08-26,40450,40550,39850,39950,853,99874.0,2499971.0
2016-08-29,39950,39950,39400,39400,1781,98499.0,2499971.0
2016-08-30,39400,41000,39400,40900,1566,102249.0,2499971.0
2016-08-31,40900,40900,40050,40300,1815,100749.0,2499971.0
2016-09-01,40900,40900,40150,40400,326,100999.0,2499971.0
2016-09-02,40450,40600,40450,40500,598,101249.0,2499971.0
2016-09-05,40500,40650,40400,40600,598,101499.0,2499971.0
2016-09-06,40650,40650,40100,40650,919,101624.0,2499971.0
2016-09-07,40650,40950,40150,40750,1360,101874.0,2499971.0
2016-09-08,41000,41000,39950,40750,1436,101874.0,2499971.0
2016-09-09,40750,40750,39700,40200,2720,100499.0,2499971.0
2016-09-12,39400,40650,39400,40200,640,100499.0,2499971.0
2016-09-13,40550,40550,40100,40400,455,100999.0,2499971.0
2016-09-19,40200,40650,40100,40650,1483,101624.0,2499971.0
2016-09-20,40650,40700,40600,40650,718,101624.0,2499971.0
2016-09-21,40700,40900,40650,40900,415,102249.0,2499971.0
2016-09-22,40800,41150,40650,41150,960,102874.0,2499971.0
2016-09-23,41250,41450,41200,41450,1316,103624.0,2499971.0
2016-09-26,41450,44500,41450,42700,2035,106749.0,2499971.0
2016-09-27,42600,44250,41700,44250,1442,110624.0,2499971.0
2016-09-28,44250,44400,43350,44150,2207,110374.0,2499971.0
2016-09-29,44450,44450,42400,43600,2523,108999.0,2499971.0
2016-09-30,43050,43050,41650,42550,3959,106374.0,2499971.0
2016-10-04,42450,42550,41500,41500,638,103749.0,2499971.0
2016-10-05,41350,42350,41350,42350,662,105874.0,2499971.0
2016-10-06,42400,43400,42000,43400,2404,108499.0,2499971.0
2016-10-07,42600,43500,42600,43500,2806,108749.0,2499971.0
2016-10-10,43600,43600,42600,43600,1449,108999.0,2499971.0
2016-10-11,43600,43600,42300,43500,894,108749.0,2499971.0
2016-10-12,43500,43500,42150,42700,1188,106749.0,2499971.0
2016-10-13,42600,42600,41500,41850,2775,104624.0,2499971.0
2016-10-14,41850,41850,41100,41700,1511,104249.0,2499971.0
2016-10-17,41700,42350,41700,42300,2173,105749.0,2499971.0
2016-10-18,42350,43450,42300,42450,2397,106124.0,2499971.0
2016-10-19,41250,43100,41250,43100,2212,107749.0,2499971.0
2016-10-20,43250,43850,42900,43850,3176,109624.0,2499971.0
2016-10-21,42850,43950,42150,42600,3034,106499.0,2499971.0
2016-10-24,42000,43250,41800,42900,4066,107249.0,2499971.0
2016-10-25,42900,43550,42600,43500,355,108749.0,2499971.0
2016-10-26,43500,43700,42800,43700,727,109249.0,2499971.0
2016-10-27,43450,44000,42750,44000,1870,109999.0,2499971.0
2016-10-28,44000,44000,42800,42800,134,106999.0,2499971.0
2016-10-31,42750,43700,40700,43050,2854,107624.0,2499971.0
2016-11-01,42250,43300,42150,43150,322,107874.0,2499971.0
2016-11-02,42250,43150,42150,42950,514,107374.0,2499971.0
2016-11-03,42850,43650,42550,43100,608,107749.0,2499971.0
2016-11-04,43100,43100,43000,43000,4,107499.0,2499971.0
2016-11-07,42250,42550,42200,42350,449,105874.0,2499971.0
2016-11-08,42350,42500,42150,42250,142,105624.0,2499971.0
2016-11-09,42600,42850,41550,42400,5366,105999.0,2499971.0
2016-11-10,42400,42900,42050,42400,1343,105999.0,2499971.0
2016-11-11,41850,42400,41550,42400,849,105999.0,2499971.0
2016-11-14,41700,42750,41700,42400,468,105999.0,2499971.0
2016-11-15,42600,43000,42500,42950,397,107374.0,2499971.0
2016-11-16,43000,43000,42750,43000,673,107499.0,2499971.0
2016-11-17,43000,43000,42350,43000,766,107499.0,2499971.0
2016-11-18,42950,42950,42150,42800,1567,106999.0,2499971.0
2016-11-21,42600,43000,42600,42800,1191,106999.0,2499971.0
2016-11-22,42800,43500,42800,43450,2066,108624.0,2499971.0
2016-11-23,43450,44100,43400,44100,1303,110249.0,2499971.0
2016-11-24,44100,44550,42600,44100,1719,110249.0,2499971.0
2016-11-25,44100,44900,43350,43950,1093,109874.0,2499971.0
2016-11-28,43950,44550,43200,43200,1861,107999.0,2499971.0
2016-11-29,43250,44500,43200,43650,893,109124.0,2499971.0
2016-11-30,43950,44500,43800,44500,1350,111249.0,2499971.0
2016-12-01,43550,45000,43550,44700,905,111749.0,2499971.0
2016-12-02,44700,44700,43750,44400,2332,110999.0,2499971.0
2016-12-05,44400,44700,44200,44200,2889,110499.0,2499971.0
2016-12-06,43900,44850,43900,44350,1748,110874.0,2499971.0
2016-12-07,44350,44600,44200,44200,1371,110499.0,2499971.0
2016-12-08,44850,44850,43800,44150,1288,110374.0,2499971.0
2016-12-09,43500,44050,43500,43700,1426,109249.0,2499971.0
2016-12-12,43300,44350,43300,43450,1838,108624.0,2499971.0
2016-12-13,43400,43700,42700,42750,941,106874.0,2499971.0
2016-12-14,42400,43400,42350,42750,2179,106874.0,2499971.0
2016-12-15,42400,43150,42400,42750,1429,106874.0,2499971.0
2016-12-16,43500,43500,42600,42900,547,107249.0,2499971.0
2016-12-19,43350,43600,42450,43300,3313,108249.0,2499971.0
2016-12-20,43250,44000,43100,43350,1098,108374.0,2499971.0
2016-12-21,44150,44150,43300,43300,781,108249.0,2499971.0
2016-12-22,44150,44950,43350,44550,4010,111374.0,2499971.0
2016-12-23,44900,45150,44200,44450,1159,111124.0,2499971.0
2016-12-26,45150,45350,44450,45050,1914,112624.0,2499971.0
2016-12-27,45250,45400,44900,45300,2041,113249.0,2499971.0
2016-12-28,45300,45300,44300,44900,1836,112249.0,2499971.0
2016-12-29,44900,44900,44650,44800,628,111999.0,2499971.0
2017-01-02,44800,44800,43500,43650,1011,109124.0,2499971.0
2017-01-03,43500,43850,42750,42950,1556,107374.0,2499971.0
2017-01-04,42700,44900,42650,43200,2039,107999.0,2499971.0
2017-01-05,43250,43250,43100,43100,422,107749.0,2499971.0
2017-01-06,43450,43500,42250,42950,1918,107374.0,2499971.0
2017-01-09,42750,43050,42350,42850,1254,107124.0,2499971.0
2017-01-10,42350,43150,42250,42850,1700,107124.0,2499971.0
2017-01-11,42400,42950,41800,42200,2348,105499.0,2499971.0
2017-01-12,42200,42600,41850,42600,1720,106499.0,2499971.0
2017-01-13,42300,43200,42200,43000,731,107499.0,2499971.0
2017-01-16,43000,44500,43000,44300,3089,110749.0,2499971.0
2017-01-17,44300,44300,43650,44100,2027,110249.0,2499971.0
2017-01-18,44450,44450,43400,44050,553,110124.0,2499971.0
2017-01-19,44050,44100,43500,43500,1969,108749.0,2499971.0
2017-01-20,43350,43600,42900,43450,1262,108624.0,2499971.0
2017-01-23,43450,43450,42900,43200,382,107999.0,2499971.0
2017-01-24,43150,43400,43000,43300,722,108249.0,2499971.0
2017-01-25,43900,43900,42600,43700,1160,109249.0,2499971.0
2017-01-26,43700,43700,42250,42250,1175,105624.0,2499971.0
2017-01-31,42250,44600,42200,44600,828,111499.0,2499971.0
2017-02-01,43350,43450,42650,43000,956,107499.0,2499971.0
2017-02-02,42900,43800,42700,43800,1408,109499.0,2499971.0
2017-02-03,43800,43800,42700,43750,1401,109374.0,2499971.0
2017-02-06,43750,43750,42850,43200,1047,107999.0,2499971.0
2017-02-07,42750,42950,42100,42100,746,105249.0,2499971.0
2017-02-08,42100,42350,41850,41850,2148,104624.0,2499971.0
2017-02-09,42150,42150,41200,42000,993,104999.0,2499971.0
2017-02-10,41700,42000,40700,40900,4311,102249.0,2499971.0
2017-02-13,40900,42000,40900,42000,1646,104999.0,2499971.0
2017-02-14,41400,42750,41400,42750,4680,106874.0,2499971.0
2017-02-15,42200,43700,42200,43700,2379,109249.0,2499971.0
2017-02-16,43100,43300,42800,43300,359,108249.0,2499971.0
2017-02-17,42900,43900,42850,43300,2277,108249.0,2499971.0
2017-02-20,43300,43550,43300,43550,1293,108874.0,2499971.0
2017-02-21,43550,44000,43400,43800,2414,109499.0,2499971.0
2017-02-22,43400,44100,43400,43900,1456,109749.0,2499971.0
2017-02-23,43850,44450,43650,44300,2471,110749.0,2499971.0
2017-02-24,44250,44400,44000,44350,2274,110874.0,2499971.0
2017-02-27,44350,44450,44100,44300,2813,110749.0,2499971.0
2017-02-28,43400,44200,43350,44200,377,110499.0,2499971.0
2017-03-02,44200,44200,43500,43500,1628,108749.0,2499971.0
2017-03-03,44100,44100,43050,43500,2129,108749.0,2499971.0
2017-03-06,43500,44050,43500,43650,770,109124.0,2499971.0
2017-03-07,42600,43350,42600,43300,2722,108249.0,2499971.0
2017-03-08,43300,43300,42500,42550,549,106374.0,2499971.0
2017-03-09,42550,43600,42200,43550,618,108874.0,2499971.0
2017-03-10,43400,43500,42850,43500,904,108749.0,2499971.0
2017-03-13,43500,43900,43050,43650,3434,109124.0,2499971.0
2017-03-14,43650,44000,42750,43200,4470,107999.0,2499971.0
2017-03-15,43000,44000,43000,44000,2425,109999.0,2499971.0
2017-03-16,44200,44200,43650,44150,800,110374.0,2499971.0
2017-03-17,44200,45000,43350,43900,1200,109749.0,2499971.0
2017-03-20,43850,45000,43000,44950,2213,112374.0,2499971.0
2017-03-21,45000,45000,43750,44500,905,111249.0,2499971.0
2017-03-22,44450,44450,43850,44150,179,110374.0,2499971.0
2017-03-23,44100,44150,43750,44150,2374,110374.0,2499971.0
2017-03-24,44150,44150,43600,43650,1196,109124.0,2499971.0
2017-03-27,43700,45700,43700,44300,2952,110749.0,2499971.0
2017-03-28,44300,45550,43950,44500,2121,111249.0,2499971.0
2017-03-29,44500,45150,43600,44200,3493,110499.0,2499971.0
2017-03-30,44200,44400,43850,44300,1316,110749.0,2499971.0
2017-03-31,44300,44700,44000,44500,2319,111249.0,2499971.0
2017-04-03,45300,45300,44300,44300,554,110749.0,2499971.0
2017-04-04,44950,44950,43750,44000,527,109999.0,2499971.0
2017-04-05,44300,44300,43850,43850,851,109624.0,2499971.0
2017-04-06,43850,44300,43850,44150,687,110374.0,2499971.0
2017-04-07,44150,44400,43850,44250,1738,110624.0,2499971.0
2017-04-10,44500,44500,43650,43800,930,109499.0,2499971.0
2017-04-11,43650,44050,43650,43750,584,109374.0,2499971.0
2017-04-12,43750,44150,43750,43950,409,109874.0,2499971.0
2017-04-13,44000,44150,43850,44150,631,110374.0,2499971.0
2017-04-14,44150,44200,43650,44050,1608,110124.0,2499971.0
2017-04-17,44050,44200,43950,44200,512,110499.0,2499971.0
2017-04-18,44200,45000,44150,45000,1835,112499.0,2499971.0
2017-04-19,45100,45500,44850,45500,1728,113749.0,2499971.0
2017-04-20,45500,45900,45050,45900,1850,114749.0,2499971.0
2017-04-21,45900,46450,45850,46350,2589,115874.0,2499971.0
2017-04-24,46500,47400,45850,46650,1637,116624.0,2499971.0
2017-04-25,47400,47400,45750,46900,1400,117249.0,2499971.0
2017-04-26,46300,48150,46300,48150,3735,120374.0,2499971.0
2017-04-27,48000,49000,47550,48900,4293,122249.0,2499971.0
2017-04-28,48850,49800,48850,49400,2289,123499.0,2499971.0
2017-05-02,49450,49850,48000,49050,2505,122624.0,2499971.0
2017-05-04,49000,49000,47500,48100,2044,120249.0,2499971.0
2017-05-08,47500,48200,46400,46700,3310,116749.0,2499971.0
2017-05-10,47000,47000,45350,46250,1985,115624.0,2499971.0
2017-05-11,46250,47000,45500,46450,2654,116124.0,2499971.0
2017-05-12,46500,46800,46000,46250,3101,115624.0,2499971.0
2017-05-15,46800,47100,45700,46800,2073,116999.0,2499971.0
2017-05-16,47150,47450,46650,47450,2125,118624.0,2499971.0
2017-05-17,47450,47600,46850,47200,633,117999.0,2499971.0
2017-05-18,47500,47550,45850,47550,3123,118874.0,2499971.0
2017-05-19,47550,47900,47150,47400,702,118499.0,2499971.0
2017-05-22,47400,47800,46850,47500,3256,118749.0,2499971.0
2017-05-23,47700,47700,47000,47350,1821,118374.0,2499971.0
2017-05-24,47350,47650,47250,47500,1142,118749.0,2499971.0
2017-05-25,47750,47750,47250,47400,643,118499.0,2499971.0
2017-05-26,47500,48250,47150,48000,2590,119999.0,2499971.0
2017-05-29,48000,48300,47250,47350,1812,118374.0,2499971.0
2017-05-30,47350,47650,46650,47100,1783,117749.0,2499971.0
2017-05-31,47700,48500,46750,48150,11931,120374.0,2499971.0
2017-06-01,48150,48300,47350,47850,2313,119624.0,2499971.0
2017-06-02,47850,48800,47600,48400,6272,120999.0,2499971.0
2017-06-05,49600,49600,48050,48550,2668,121374.0,2499971.0
2017-06-07,48550,48550,47550,48050,1565,120124.0,2499971.0
2017-06-08,48050,48100,46600,46850,3885,117124.0,2499971.0
2017-06-09,46900,47300,46600,47050,1185,117624.0,2499971.0
2017-06-12,47050,47250,46100,46700,5455,116749.0,2499971.0
2017-06-13,46650,46800,45850,46450,2843,116124.0,2499971.0
2017-06-14,46450,47300,46250,46650,2316,116624.0,2499971.0
2017-06-15,47150,47150,46350,46800,1987,116999.0,2499971.0
2017-06-16,47300,47450,46450,47050,2612,117624.0,2499971.0
2017-06-19,47350,47350,46700,46850,1101,117124.0,2499971.0
2017-06-20,47300,47300,46000,47000,7336,117499.0,2499971.0
2017-06-21,46950,46950,46100,46100,1568,115249.0,2499971.0
2017-06-22,46100,46450,45950,46150,1363,115374.0,2499971.0
2017-06-23,46500,47050,45800,46950,6163,117374.0,2499971.0
2017-06-26,47000,47000,46150,46900,1857,117249.0,2499971.0
2017-06-27,46900,47550,46450,47550,1467,118874.0,2499971.0
2017-06-28,47900,47900,46650,46650,1097,116624.0,2499971.0
2017-06-29,47100,47500,46650,47200,2185,117999.0,2499971.0
2017-06-30,47800,47800,47000,47100,432,117749.0,2499971.0
2017-07-03,47100,47100,46050,46150,1435,115374.0,2499971.0
2017-07-04,47000,47000,44750,44800,8574,111999.0,2499971.0
2017-07-05,45650,45650,43650,44200,6471,110499.0,2499971.0
2017-07-06,44200,44900,43700,44800,2180,111999.0,2499971.0
2017-07-07,44500,45100,44500,45100,800,112749.0,2499971.0
2017-07-10,45150,46200,44800,46150,1695,115374.0,2499971.0
2017-07-11,46250,46250,45700,45900,879,114749.0,2499971.0
2017-07-12,45900,45900,45150,45350,292,113374.0,2499971.0
2017-07-13,45600,46000,45150,45550,743,113874.0,2499971.0
2017-07-14,46250,46250,45050,45850,2207,114624.0,2499971.0
2017-07-17,46100,46100,45500,45950,563,114874.0,2499971.0
2017-07-18,46250,46250,45400,45800,297,114499.0,2499971.0
2017-07-19,45800,45900,45400,45500,1372,113749.0,2499971.0
2017-07-20,46100,46100,45150,45850,883,114624.0,2499971.0
2017-07-21,45850,45850,45350,45600,978,113999.0,2499971.0
2017-07-24,45600,46250,45150,46200,979,115499.0,2499971.0
2017-07-25,45500,46500,45400,46250,955,115624.0,2499971.0
2017-07-26,46500,46500,45400,45400,3642,113499.0,2499971.0
2017-07-27,45950,45950,45050,45800,1866,114499.0,2499971.0
2017-07-28,45800,46200,45500,45800,2166,114499.0,2499971.0
2017-07-31,45900,45900,45050,45150,511,112874.0,2499971.0
2017-08-01,45150,45750,45100,45750,588,114374.0,2499971.0
2017-08-02,45750,46300,45300,46300,1415,115749.0,2499971.0
2017-08-03,46100,46200,45300,46150,1244,115374.0,2499971.0
2017-08-04,46100,46100,45150,45700,826,114249.0,2499971.0
2017-08-07,46250,46250,45500,45850,833,114624.0,2499971.0
2017-08-08,46300,46300,45600,46100,1489,115249.0,2499971.0
2017-08-09,46300,46300,45450,45700,1412,114249.0,2499971.0
2017-08-10,45500,45850,44500,45700,2412,114249.0,2499971.0
2017-08-11,45700,45700,44500,44850,2061,112124.0,2499971.0
2017-08-14,44550,45150,44400,44600,1232,111499.0,2499971.0
2017-08-16,44650,45150,44650,45100,1000,112749.0,2499971.0
2017-08-17,45200,45300,44500,45150,1178,112874.0,2499971.0
2017-08-18,45150,45250,44650,45250,907,113124.0,2499971.0
2017-08-21,44700,45550,44700,45450,1146,113624.0,2499971.0
2017-08-22,45450,45800,44750,45800,766,114499.0,2499971.0
2017-08-23,45800,45800,44950,45700,875,114249.0,2499971.0
2017-08-24,45100,45450,44900,45300,1041,113249.0,2499971.0
2017-08-25,45950,45950,44900,45200,1323,112999.0,2499971.0
2017-08-28,45200,45300,44650,44950,1372,112374.0,2499971.0
2017-08-29,44900,45450,44550,45450,1157,113624.0,2499971.0
2017-08-30,45350,45800,44600,45800,815,114499.0,2499971.0
2017-08-31,45050,45750,45000,45000,860,112499.0,2499971.0
2017-09-01,45450,45450,44700,45050,1243,112624.0,2499971.0
2017-09-04,45000,45000,44500,44850,920,112124.0,2499971.0
2017-09-05,44650,44800,44100,44800,2187,111999.0,2499971.0
2017-09-06,44250,44600,43900,43900,1355,109749.0,2499971.0
2017-09-07,44300,44300,43800,43950,1921,109874.0,2499971.0
2017-09-08,43800,45150,43800,45000,1718,112499.0,2499971.0
2017-09-11,45000,45000,44200,44200,1113,110499.0,2499971.0
2017-09-12,44200,44200,43300,43450,556,108624.0,2499971.0
2017-09-13,43400,43900,43050,43900,1313,109749.0,2499971.0
2017-09-14,43950,44400,43150,44350,1657,110874.0,2499971.0
2017-09-15,44300,44500,43600,44500,2357,111249.0,2499971.0
2017-09-18,44000,44000,43400,43600,652,108999.0,2499971.0
2017-09-19,43600,43850,43400,43850,1006,109624.0,2499971.0
2017-09-20,43850,44050,43700,44050,1231,110124.0,2499971.0
2017-09-21,44050,44800,43550,44650,1659,111624.0,2499971.0
2017-09-22,44650,44650,43350,44150,1515,110374.0,2499971.0
2017-09-25,43700,43700,43200,43200,789,107999.0,2499971.0
2017-09-26,43200,44000,42700,44000,1589,109999.0,2499971.0
2017-09-27,44000,44000,43350,43800,1252,109499.0,2499971.0
2017-09-28,43800,45150,43400,45150,1200,112874.0,2499971.0
2017-09-29,44850,44850,43800,43900,616,109749.0,2499971.0
2017-10-10,43900,44250,43800,43900,1317,109749.0,2499971.0
2017-10-11,43900,43950,43600,43600,827,108999.0,2499971.0
2017-10-12,44100,44100,43400,43800,574,109499.0,2499971.0
2017-10-13,44050,44150,43550,44100,1300,110249.0,2499971.0
2017-10-16,44000,44100,43600,43650,640,109124.0,2499971.0
2017-10-17,44100,44100,43800,44000,373,109999.0,2499971.0
2017-10-18,44350,44350,43550,43900,258,109749.0,2499971.0
2017-10-19,43450,43750,43400,43450,1060,108624.0,2499971.0
2017-10-20,43450,43450,43000,43200,576,107999.0,2499971.0
2017-10-23,43200,43350,42900,42900,475,107249.0,2499971.0
2017-10-24,42800,43550,42800,43350,1021,108374.0,2499971.0
2017-10-25,43650,43650,43300,43300,240,108249.0,2499971.0
2017-10-26,43300,43300,42500,43250,2636,108124.0,2499971.0
2017-10-27,43200,43250,42800,42950,405,107374.0,2499971.0
2017-10-30,42950,43600,42600,43200,1058,107999.0,2499971.0
2017-10-31,43600,43600,43200,43350,699,108374.0,2499971.0
2017-11-01,43350,44300,43350,44300,3893,110749.0,2499971.0
2017-11-02,44300,44350,43450,43450,254,108624.0,2499971.0
2017-11-03,43450,43700,43050,43600,621,108999.0,2499971.0
2017-11-06,43600,43700,43550,43700,250,109249.0,2499971.0
2017-11-07,43700,44050,43700,43800,1385,109499.0,2499971.0
2017-11-08,43700,44350,43700,44300,1871,110749.0,2499971.0
2017-11-09,44300,44450,44050,44400,1181,110999.0,2499971.0
2017-11-10,44250,44300,43850,44300,1645,110749.0,2499971.0
2017-11-13,44200,44200,43800,43800,979,109499.0,2499971.0
2017-11-14,43700,43700,42500,43350,1623,108374.0,2499971.0
2017-11-15,43350,43350,42300,42450,1083,106124.0,2499971.0
2017-11-16,42700,42750,42300,42450,733,106124.0,2499971.0
2017-11-17,42950,43350,42500,43300,1612,108249.0,2499971.0
2017-11-20,43300,43300,42850,42900,178,107249.0,2499971.0
2017-11-21,42550,43050,42500,42750,917,106874.0,2499971.0
2017-11-22,42750,43500,42750,43500,756,108749.0,2499971.0
2017-11-23,43500,43500,42900,43450,855,108624.0,2499971.0
2017-11-24,43450,43500,42900,43100,714,107749.0,2499971.0
2017-11-27,43050,43650,42900,43500,1708,108749.0,2499971.0
2017-11-28,43250,43700,42900,43100,1100,107749.0,2499971.0
2017-11-29,43100,43350,42900,43050,442,107624.0,2499971.0
2017-11-30,43400,43400,42900,43000,1069,107499.0,2499971.0
2017-12-01,43000,43100,42900,42900,2275,107249.0,2499971.0
2017-12-04,42900,43350,42900,42900,2119,107249.0,2499971.0
2017-12-05,43100,43550,43050,43400,8121,108499.0,2499971.0
2017-12-06,43600,44700,43400,44100,501,110249.0,2499971.0
2017-12-07,43400,43850,43300,43300,625,108249.0,2499971.0
2017-12-08,43100,44050,43100,43950,1420,109874.0,2499971.0
2017-12-11,44000,44000,43000,43250,619,108124.0,2499971.0
2017-12-12,43050,43550,43050,43500,1603,108749.0,2499971.0
2017-12-13,43950,44050,43500,43700,1095,109249.0,2499971.0
2017-12-14,43400,44500,43400,44000,350,109999.0,2499971.0
2017-12-15,44000,44250,43650,43650,473,109124.0,2499971.0
2017-12-18,44450,44450,43500,43550,1160,108874.0,2499971.0
2017-12-19,43550,43550,43000,43200,1341,107999.0,2499971.0
2017-12-20,43000,43150,42900,43100,1857,107749.0,2499971.0
2017-12-21,43150,43200,42900,43150,759,107874.0,2499971.0
2017-12-22,43150,43800,42850,43800,2517,109499.0,2499971.0
2017-12-26,43500,44150,43500,44150,918,110374.0,2499971.0
2017-12-27,43800,43800,42350,42350,2469,105874.0,2499971.0
2017-12-28,42700,42700,41550,41550,1525,103874.0,2499971.0
2018-01-02,41550,41900,41250,41800,1606,104499.0,2499971.0
2018-01-03,42300,42300,41100,42100,466,105249.0,2499971.0
2018-01-04,42600,42600,41000,41550,634,103874.0,2499971.0
2018-01-05,41550,41650,39050,40600,1556,101499.0,2499971.0
2018-01-08,41100,41100,40200,40500,2966,101249.0,2499971.0
2018-01-09,40600,41100,40600,41100,1818,102749.0,2499971.0
2018-01-10,41100,41100,40750,41000,1179,102499.0,2499971.0
2018-01-11,41350,41400,40600,41400,1252,103499.0,2499971.0
2018-01-12,41600,41600,40050,40200,860,100499.0,2499971.0
2018-01-15,40100,40250,39500,40000,1928,99999.0,2499971.0
2018-01-16,40000,40850,40000,40500,863,101249.0,2499971.0
2018-01-17,40550,41200,40550,41150,830,102874.0,2499971.0
2018-01-18,41650,41700,41200,41650,774,104124.0,2499971.0
2018-01-19,41750,41800,41150,41800,1164,104499.0,2499971.0
2018-01-22,41800,41800,40800,41700,979,104249.0,2499971.0
2018-01-23,41600,41650,41300,41600,659,103999.0,2499971.0
2018-01-24,41750,41750,41000,41350,770,103374.0,2499971.0
2018-01-25,41850,41850,41000,41350,1008,103374.0,2499971.0
2018-01-26,41350,41750,41200,41750,883,104374.0,2499971.0
2018-01-29,41750,42450,41750,41850,1495,104624.0,2499971.0
2018-01-30,42000,42450,42000,42450,401,106124.0,2499971.0
2018-01-31,42550,43300,42300,42950,1510,107374.0,2499971.0
2018-02-01,43450,43450,42500,43100,605,107749.0,2499971.0
2018-02-02,43100,43300,43000,43150,903,107874.0,2499971.0
2018-02-05,42500,43200,42500,43100,589,107749.0,2499971.0
2018-02-06,42500,43000,42300,42850,3251,107124.0,2499971.0
2018-02-07,42650,42800,42450,42800,700,106999.0,2499971.0
2018-02-08,42800,42800,42450,42450,841,106124.0,2499971.0
2018-02-09,42850,42850,41700,42450,1056,106124.0,2499971.0
2018-02-12,42450,42450,41750,41900,286,104749.0,2499971.0
2018-02-13,41900,42500,41650,42500,336,106249.0,2499971.0
2018-02-14,42550,42550,41400,41400,382,103499.0,2499971.0
2018-02-19,41050,41450,41050,41450,390,103624.0,2499971.0
2018-02-20,42250,42250,41650,42000,171,104999.0,2499971.0
2018-02-21,42350,42500,42000,42500,195,106249.0,2499971.0
2018-02-22,42600,42600,41800,42000,107,104999.0,2499971.0
2018-02-23,42000,42000,40550,40600,1270,101499.0,2499971.0
2018-02-26,40400,40700,39600,39900,1011,99749.0,2499971.0
2018-02-27,40100,40600,40100,40550,268,101374.0,2499971.0
2018-02-28,40550,40650,40100,40300,331,100749.0,2499971.0
2018-03-02,39800,40300,39800,40150,1159,100374.0,2499971.0
2018-03-05,40300,40600,39600,39600,1104,98999.0,2499971.0
2018-03-06,39900,39900,38350,38400,3475,95999.0,2499971.0
2018-03-07,38700,39250,38400,38900,351,97249.0,2499971.0
2018-03-08,39000,39000,38350,38350,4805,95874.0,2499971.0
2018-03-09,38850,39600,38200,39600,1403,98999.0,2499971.0
2018-03-12,39550,39900,38950,39300,681,98249.0,2499971.0
2018-03-13,39300,39400,39100,39400,631,98499.0,2499971.0
2018-03-14,39200,39600,39100,39500,198,98749.0,2499971.0
2018-03-15,39500,39500,38950,39300,170,98249.0,2499971.0
2018-03-16,39200,39300,39150,39300,218,98249.0,2499971.0
2018-03-19,39250,39250,38950,39000,480,97499.0,2499971.0
2018-03-20,38800,39500,38700,39500,445,98749.0,2499971.0
2018-03-21,39500,39500,38650,39350,2591,98374.0,2499971.0
2018-03-22,38800,39950,38750,38750,749,96874.0,2499971.0
2018-03-23,38650,38850,37750,38100,310,95249.0,2499971.0
2018-03-26,37850,38200,37850,38000,4439,94999.0,2499971.0
2018-03-27,38000,39250,37750,37800,172,94499.0,2499971.0
2018-03-28,38350,38350,37350,37350,687,93374.0,2499971.0
2018-03-29,38800,38800,37050,37500,367,93749.0,2499971.0
2018-03-30,37150,38250,37150,38000,410,94999.0,2499971.0
2018-04-02,38100,38150,37800,37900,1077,94749.0,2499971.0
2018-04-03,38700,38700,37650,37700,1822,94249.0,2499971.0
2018-04-04,37850,38350,37600,38350,712,95874.0,2499971.0
2018-04-05,37850,38550,37850,38500,841,96249.0,2499971.0
2018-04-06,38500,38500,38150,38500,268,96249.0,2499971.0
2018-04-09,38150,38150,37600,37600,1017,93999.0,2499971.0
2018-04-10,37650,37650,36600,36600,3487,91499.0,2499971.0
2018-04-11,37100,37100,36000,36250,2286,90624.0,2499971.0
