애경유화(161000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-23,5200,5350,5150,5310,11798,170132.0,3204000.0
2016-02-24,5310,5710,5310,5470,58120,175259.0,3204000.0
2016-02-25,5440,5600,5330,5420,17145,173657.0,3204000.0
2016-02-26,5450,5530,5380,5500,7840,176220.0,3204000.0
2016-02-29,5500,5510,5340,5360,14841,171734.0,3204000.0
2016-03-02,5490,5579,5400,5550,10543,177822.0,3204000.0
2016-03-03,5550,5790,5520,5730,15583,183589.0,3204000.0
2016-03-04,5730,5840,5650,5800,7844,185832.0,3204000.0
2016-03-07,5800,5860,5590,5600,15419,179424.0,3204000.0
2016-03-08,5579,5790,5550,5670,5817,181667.0,3204000.0
2016-03-09,5700,5749,5570,5660,5719,181346.0,3204000.0
2016-03-10,5579,5690,5560,5590,8657,179104.0,3204000.0
2016-03-11,5610,5770,5600,5660,6688,181346.0,3204000.0
2016-03-14,5670,5740,5550,5610,7351,179744.0,3204000.0
2016-03-15,5610,5610,5420,5440,16430,174298.0,3204000.0
2016-03-16,5500,5520,5440,5520,5998,176861.0,3204000.0
2016-03-17,5570,5620,5520,5600,4060,179424.0,3204000.0
2016-03-18,5600,5690,5520,5600,8408,179424.0,3204000.0
2016-03-21,5620,5650,5540,5600,6534,179424.0,3204000.0
2016-03-22,5610,5650,5550,5600,5004,179424.0,3204000.0
2016-03-23,5650,5650,5550,5630,3568,180385.0,3204000.0
2016-03-24,5619,5619,5510,5570,6434,178463.0,3204000.0
2016-03-25,5570,5570,5420,5420,10558,173657.0,3204000.0
2016-03-28,5499,5540,5400,5430,10477,173977.0,3204000.0
2016-03-29,5450,5500,5440,5480,7825,175579.0,3204000.0
2016-03-30,5539,5560,5430,5450,8603,174618.0,3204000.0
2016-03-31,5470,5560,5440,5560,11766,178142.0,3204000.0
2016-04-01,5600,5680,5520,5620,13336,180065.0,3204000.0
2016-04-04,5640,5800,5640,5780,14059,185191.0,3204000.0
2016-04-05,5729,5889,5729,5860,19941,187754.0,3204000.0
2016-04-06,5860,5940,5850,5900,14034,189036.0,3204000.0
2016-04-07,5950,5980,5849,5940,9755,190318.0,3204000.0
2016-04-08,5930,5930,5819,5910,11655,189356.0,3204000.0
2016-04-11,5910,6000,5800,5990,16663,191920.0,3204000.0
2016-04-12,5989,5989,5850,5900,14352,189036.0,3204000.0
2016-04-14,5900,6010,5840,5980,14004,191599.0,3204000.0
2016-04-15,5979,6400,5979,6390,35455,204736.0,3204000.0
2016-04-18,6390,6390,6270,6330,8233,202813.0,3204000.0
2016-04-19,6259,6339,6230,6330,10881,202813.0,3204000.0
2016-04-20,6259,6450,6259,6450,13225,206658.0,3204000.0
2016-04-21,6450,6530,6380,6440,13399,206338.0,3204000.0
2016-04-22,6360,6770,6360,6670,16996,213707.0,3204000.0
2016-04-25,6670,6740,6520,6620,10557,212105.0,3204000.0
2016-04-26,6570,6590,6350,6430,12723,206017.0,3204000.0
2016-04-27,6440,6440,6240,6330,15098,202813.0,3204000.0
2016-04-28,6320,6480,6250,6390,11173,204736.0,3204000.0
2016-04-29,6360,6360,6060,6060,28863,194162.0,3204000.0
2016-05-02,5900,6080,5880,5960,18736,190958.0,3204000.0
2016-05-03,6000,6050,5950,6050,6591,193842.0,3204000.0
2016-05-04,5980,6020,5780,5820,21385,186473.0,3204000.0
2016-05-09,5770,5950,5770,5930,13949,189997.0,3204000.0
2016-05-10,5920,6080,5850,6080,10899,194803.0,3204000.0
2016-05-11,6100,6150,6010,6120,15442,196085.0,3204000.0
2016-05-12,6110,6460,6070,6400,28289,205056.0,3204000.0
2016-05-13,6410,6650,6320,6650,25183,213066.0,3204000.0
2016-05-16,6700,6710,6450,6610,24819,211784.0,3204000.0
2016-05-17,6800,7690,6800,7420,120729,237737.0,3204000.0
2016-05-18,7350,7990,7350,7750,70677,248310.0,3204000.0
2016-05-19,7760,8090,7549,7800,55907,249912.0,3204000.0
2016-05-20,7800,8050,7680,7860,31917,251834.0,3204000.0
2016-05-23,7859,7950,7740,7940,18887,254398.0,3204000.0
2016-05-24,7940,7940,7569,7790,23039,249592.0,3204000.0
2016-05-25,7920,7980,7740,7880,24474,252475.0,3204000.0
2016-05-26,7890,8180,7780,7930,29792,254077.0,3204000.0
2016-05-27,7860,8640,7700,7750,52669,248310.0,3204000.0
2016-05-30,7770,7770,7450,7700,25732,246708.0,3204000.0
2016-05-31,7619,7699,7500,7700,18784,246708.0,3204000.0
2016-06-01,7620,7860,7589,7640,18033,244786.0,3204000.0
2016-06-02,7690,8200,7630,8160,38660,261446.0,3204000.0
2016-06-03,8210,8210,7890,8120,17543,260165.0,3204000.0
2016-06-07,8010,8080,7750,7790,29830,249592.0,3204000.0
2016-06-08,7799,7860,7670,7790,17232,249592.0,3204000.0
2016-06-09,7820,7820,7560,7720,18814,247349.0,3204000.0
2016-06-10,7910,8050,7790,8000,30571,256320.0,3204000.0
2016-06-13,7989,8039,7749,7850,17296,251514.0,3204000.0
2016-06-14,7850,8300,7800,8300,35444,265932.0,3204000.0
2016-06-15,8320,8610,8280,8280,32318,265291.0,3204000.0
2016-06-16,8360,8920,8310,8820,65017,282593.0,3204000.0
2016-06-17,8840,9770,8840,9650,90367,309186.0,3204000.0
2016-06-20,9770,9780,9270,9300,35306,297972.0,3204000.0
2016-06-21,9360,9810,9270,9570,51998,306623.0,3204000.0
2016-06-22,9570,9630,9320,9420,20091,301817.0,3204000.0
2016-06-23,9490,9570,9110,9370,18063,300215.0,3204000.0
2016-06-24,9490,9600,8700,8960,47617,287078.0,3204000.0
2016-06-27,8800,9300,8760,9150,24062,293166.0,3204000.0
2016-06-28,9060,9260,9040,9150,16294,293166.0,3204000.0
2016-06-29,9170,9600,9160,9410,14680,301496.0,3204000.0
2016-06-30,9410,9560,9370,9510,12018,304700.0,3204000.0
2016-07-01,9510,9760,9400,9580,11879,306943.0,3204000.0
2016-07-04,9660,9660,9360,9360,15782,299894.0,3204000.0
2016-07-05,9360,9470,9030,9120,26810,292205.0,3204000.0
2016-07-06,9120,9250,8990,9120,11688,292205.0,3204000.0
2016-07-07,9200,9550,9190,9420,23987,301817.0,3204000.0
2016-07-08,9410,9440,9140,9430,18586,302137.0,3204000.0
2016-07-11,9900,10150,9780,10050,40228,322002.0,3204000.0
2016-07-12,10050,10500,9850,10450,31368,334818.0,3204000.0
2016-07-13,10550,10850,10350,10600,20674,339624.0,3204000.0
2016-07-14,10600,10600,10200,10400,21010,333216.0,3204000.0
2016-07-15,10500,10550,10250,10450,13518,334818.0,3204000.0
2016-07-18,10500,10550,10050,10100,14724,323604.0,3204000.0
2016-07-19,10150,10300,10050,10200,9113,326808.0,3204000.0
2016-07-20,10200,10250,9910,10000,16296,320400.0,3204000.0
2016-07-21,10000,10200,9870,9970,14829,319439.0,3204000.0
2016-07-22,9900,10200,9810,10150,11305,325206.0,3204000.0
2016-07-25,10200,10250,10000,10150,8875,325206.0,3204000.0
2016-07-26,10100,10150,9940,10100,9384,323604.0,3204000.0
2016-07-27,10100,10100,9780,9790,21754,313672.0,3204000.0
2016-07-28,9780,10300,9780,10150,16861,325206.0,3204000.0
2016-07-29,10200,10350,9990,10300,16039,330012.0,3204000.0
2016-08-01,10300,10500,10050,10450,15330,334818.0,3204000.0
2016-08-02,10400,10750,10300,10700,14761,342828.0,3204000.0
2016-08-03,10550,10700,10350,10450,14913,334818.0,3204000.0
2016-08-04,10450,10500,10000,10250,21348,328410.0,3204000.0
2016-08-05,10250,10300,9930,10100,21656,323604.0,3204000.0
2016-08-08,10100,10200,9960,10000,7023,320400.0,3204000.0
2016-08-09,10000,10500,10000,10350,24524,331614.0,3204000.0
2016-08-10,10400,10949,10400,10800,29238,346032.0,3204000.0
2016-08-11,11350,12250,10950,12250,67103,392490.0,3204000.0
2016-08-12,12250,12250,11450,11750,90469,376470.0,3204000.0
2016-08-16,0,0,0,11750,0,376470.0,3204000.0
2016-08-17,0,0,0,11750,0,,
2016-08-18,0,0,0,11750,0,,
2016-08-19,0,0,0,11750,0,,
2016-08-22,0,0,0,11750,0,,
2016-08-23,0,0,0,11750,0,,
2016-08-24,0,0,0,11750,0,,
2016-08-25,0,0,0,11750,0,,
2016-08-26,0,0,0,11750,0,,
2016-08-29,0,0,0,11750,0,,
2016-08-30,0,0,0,11750,0,,
2016-08-31,0,0,0,11750,0,,
2016-09-01,0,0,0,11750,0,,
2016-09-02,0,0,0,11750,0,,
2016-09-05,0,0,0,11750,0,,
2016-09-06,11650,11750,9840,9870,2426436,316235.0,32040000.0
2016-09-07,10100,10400,9290,9340,1602032,299254.0,32040000.0
2016-09-08,9380,9420,8910,9150,1028563,293166.0,32040000.0
2016-09-09,9080,9110,8540,8580,1043437,274903.0,32040000.0
2016-09-12,8310,8740,8310,8540,557998,273622.0,32040000.0
2016-09-13,8650,8900,8510,8810,391980,282272.0,32040000.0
2016-09-19,8830,9170,8660,9160,529750,293486.0,32040000.0
2016-09-20,9170,9170,8990,9140,251856,292846.0,32040000.0
2016-09-21,9140,9140,8960,9090,256074,291244.0,32040000.0
2016-09-22,9150,9170,8950,8980,295700,287719.0,32040000.0
2016-09-23,9000,9070,8910,9040,290428,289642.0,32040000.0
2016-09-26,8990,9170,8970,9110,180184,291884.0,32040000.0
2016-09-27,9110,9790,9080,9600,833644,307584.0,32040000.0
2016-09-28,9600,9740,9340,9630,343402,308545.0,32040000.0
2016-09-29,9620,9770,9550,9750,243031,312390.0,32040000.0
2016-09-30,9700,9760,9440,9730,244888,311749.0,32040000.0
2016-10-04,9900,10200,9740,10100,446818,323604.0,32040000.0
2016-10-05,10100,10100,9850,10000,193712,320400.0,32040000.0
2016-10-06,9990,10250,9910,10200,230715,326808.0,32040000.0
2016-10-07,10050,10200,9850,10150,237051,325206.0,32040000.0
2016-10-10,10000,10200,9940,10150,157087,325206.0,32040000.0
2016-10-11,10150,10350,9970,10200,202823,326808.0,32040000.0
2016-10-12,10100,10300,9990,10300,189412,330012.0,32040000.0
2016-10-13,10450,10700,10100,10450,279861,334818.0,32040000.0
2016-10-14,10450,10600,10200,10350,168325,331614.0,32040000.0
2016-10-17,10350,10400,10000,10400,186628,333216.0,32040000.0
2016-10-18,10350,10400,10150,10300,125219,330012.0,32040000.0
2016-10-19,10350,10350,9940,10100,291113,323604.0,32040000.0
2016-10-20,10200,10200,9830,9830,211786,314953.0,32040000.0
2016-10-21,9840,11200,9840,11000,845365,352440.0,32040000.0
2016-10-24,11300,11850,10950,11700,767969,374868.0,32040000.0
2016-10-25,11600,13150,11450,12400,1151142,397296.0,32040000.0
2016-10-26,12400,13100,12050,12700,632014,406908.0,32040000.0
2016-10-27,13000,13250,12500,12900,430146,413316.0,32040000.0
2016-10-28,12700,13050,12450,12900,275245,413316.0,32040000.0
2016-10-31,12650,12800,11900,11900,490265,381276.0,32040000.0
2016-11-01,11750,12600,11750,12350,516598,395694.0,32040000.0
2016-11-02,12200,12550,11350,11650,571076,373266.0,32040000.0
2016-11-03,11650,12200,11650,11850,344419,379674.0,32040000.0
2016-11-04,12000,12050,11200,11350,364870,363654.0,32040000.0
2016-11-07,11450,11650,11250,11650,236079,373266.0,32040000.0
2016-11-08,11850,11850,11000,11400,375724,365256.0,32040000.0
2016-11-09,11300,11450,10250,10600,631073,339624.0,32040000.0
2016-11-10,11000,11250,10800,11000,257067,352440.0,32040000.0
2016-11-11,11050,11150,10450,10700,265966,342828.0,32040000.0
2016-11-14,10600,11050,10350,11000,331060,352440.0,32040000.0
2016-11-15,11100,12150,11100,12050,874233,386082.0,32040000.0
2016-11-16,12200,13400,11950,13350,1137227,427734.0,32040000.0
2016-11-17,13300,13700,12750,12850,715440,411714.0,32040000.0
2016-11-18,12750,12850,12150,12450,692465,398898.0,32040000.0
2016-11-21,12500,12650,12200,12250,395644,392490.0,32040000.0
2016-11-22,12250,12450,11950,12000,392956,384480.0,32040000.0
2016-11-23,12200,13750,12150,13300,2082701,426132.0,32040000.0
2016-11-24,13250,13450,12300,12450,1211973,398898.0,32040000.0
2016-11-25,12350,12600,12100,12250,525001,392490.0,32040000.0
2016-11-28,12300,12650,12150,12450,499276,398898.0,32040000.0
2016-11-29,12500,12650,11950,12200,395431,390888.0,32040000.0
2016-11-30,12200,12350,11800,12300,363480,394092.0,32040000.0
2016-12-01,12300,12400,12050,12200,198912,390888.0,32040000.0
2016-12-02,12200,12250,11850,12100,196248,387684.0,32040000.0
2016-12-05,12100,12150,11750,11750,212263,376470.0,32040000.0
2016-12-06,11900,12600,11700,12450,439645,398898.0,32040000.0
2016-12-07,12300,12400,11950,12350,279722,395694.0,32040000.0
2016-12-08,12500,12700,12050,12100,305191,387684.0,32040000.0
2016-12-09,12150,12950,12050,12700,534263,406908.0,32040000.0
2016-12-12,12800,13050,12450,12650,291219,405306.0,32040000.0
2016-12-13,12600,13050,12500,12800,354504,410112.0,32040000.0
2016-12-14,12750,12900,12450,12650,241632,405306.0,32040000.0
2016-12-15,12450,13050,12400,12950,354240,414918.0,32040000.0
2016-12-16,13000,13600,12800,13450,482828,430938.0,32040000.0
2016-12-19,13550,13850,13300,13350,395437,427734.0,32040000.0
2016-12-20,13300,13450,12950,13100,235044,419724.0,32040000.0
2016-12-21,13100,13200,12900,13000,216151,416520.0,32040000.0
2016-12-22,12950,13600,12950,13150,375697,421326.0,32040000.0
2016-12-23,13250,13250,12750,12850,235225,411714.0,32040000.0
2016-12-26,12900,13050,12500,12500,197682,400500.0,32040000.0
2016-12-27,12600,13100,12550,13050,289096,418122.0,32040000.0
2016-12-28,12800,13000,12650,12750,132049,408510.0,32040000.0
2016-12-29,12850,12850,12500,12600,115539,403704.0,32040000.0
2017-01-02,12500,12900,12450,12800,109607,410112.0,32040000.0
2017-01-03,12800,12850,12350,12450,294443,398898.0,32040000.0
2017-01-04,12450,13150,12450,13000,463523,416520.0,32040000.0
2017-01-05,12950,13200,12800,12950,213725,414918.0,32040000.0
2017-01-06,12950,13050,12800,12950,134426,414918.0,32040000.0
2017-01-09,12950,13000,12650,12800,133158,410112.0,32040000.0
2017-01-10,12800,12900,12600,12750,113796,408510.0,32040000.0
2017-01-11,12700,13450,12700,13350,620753,427734.0,32040000.0
2017-01-12,13400,13400,12950,13050,292341,418122.0,32040000.0
2017-01-13,13100,13250,12800,13050,196860,418122.0,32040000.0
2017-01-16,13100,13100,12600,12700,248302,406908.0,32040000.0
2017-01-17,12700,12800,12450,12550,220603,402102.0,32040000.0
2017-01-18,12300,12650,12150,12500,212377,400500.0,32040000.0
2017-01-19,12650,12650,12000,12250,398111,392490.0,32040000.0
2017-01-20,12150,12300,11900,12200,132619,390888.0,32040000.0
2017-01-23,12150,12250,12050,12150,116590,389286.0,32040000.0
2017-01-24,12400,12400,11700,11800,342659,378072.0,32040000.0
2017-01-25,11900,12150,11750,12050,212716,386082.0,32040000.0
2017-01-26,12050,12150,11900,12050,87761,386082.0,32040000.0
2017-01-31,11650,11750,11100,11150,482013,357246.0,32040000.0
2017-02-01,11350,11650,11300,11650,221067,373266.0,32040000.0
2017-02-02,11700,11900,11500,11600,156314,371664.0,32040000.0
2017-02-03,11500,11650,11200,11500,118926,368460.0,32040000.0
2017-02-06,11450,11450,11250,11400,97424,365256.0,32040000.0
2017-02-07,11450,11450,11150,11250,121880,360450.0,32040000.0
2017-02-08,11200,11800,11200,11550,166603,370062.0,32040000.0
2017-02-09,11550,11600,11250,11300,71444,362052.0,32040000.0
2017-02-10,11400,11500,11200,11200,116593,358848.0,32040000.0
2017-02-13,11200,11550,11200,11500,118591,368460.0,32040000.0
2017-02-14,11650,11850,11550,11600,181322,371664.0,32040000.0
2017-02-15,11600,11750,11200,11350,250654,363654.0,32040000.0
2017-02-16,11300,12000,11250,11900,442245,381276.0,32040000.0
2017-02-17,11850,12000,11700,11900,191423,381276.0,32040000.0
2017-02-20,11900,11950,11700,11700,110624,374868.0,32040000.0
2017-02-21,11700,12300,11700,12150,372069,389286.0,32040000.0
2017-02-22,12150,12250,11950,12100,224909,387684.0,32040000.0
2017-02-23,12100,12250,11850,11900,121465,381276.0,32040000.0
2017-02-24,11950,12000,11600,11700,181232,374868.0,32040000.0
2017-02-27,11700,11850,11500,11700,166576,374868.0,32040000.0
2017-02-28,11700,11800,11550,11750,70168,376470.0,32040000.0
2017-03-02,11850,11850,11450,11550,108751,370062.0,32040000.0
2017-03-03,11400,11550,11050,11150,194844,357246.0,32040000.0
2017-03-06,11000,11100,10500,10800,302402,346032.0,32040000.0
2017-03-07,10800,11000,10700,10850,142876,347634.0,32040000.0
2017-03-08,10950,10950,10650,10650,131473,341226.0,32040000.0
2017-03-09,10600,10750,10450,10600,137841,339624.0,32040000.0
2017-03-10,10550,10900,10450,10800,98144,346032.0,32040000.0
2017-03-13,10750,10950,10650,10900,73999,349236.0,32040000.0
2017-03-14,10800,10900,10500,10600,135963,339624.0,32040000.0
2017-03-15,11150,11350,10950,11050,444354,354042.0,32040000.0
2017-03-16,11200,11200,10900,11150,208964,357246.0,32040000.0
2017-03-17,11150,11250,10850,11250,161442,360450.0,32040000.0
2017-03-20,11350,11850,11250,11850,436325,379674.0,32040000.0
2017-03-21,11850,11900,11550,11750,215204,376470.0,32040000.0
2017-03-22,11600,11750,11450,11600,127572,371664.0,32040000.0
2017-03-23,11600,11700,10950,11050,392193,354042.0,32040000.0
2017-03-24,11100,11350,11050,11350,120089,363654.0,32040000.0
2017-03-27,11300,11400,11050,11250,124590,360450.0,32040000.0
2017-03-28,11150,11700,11150,11650,189247,373266.0,32040000.0
2017-03-29,11650,12250,11550,12200,513876,390888.0,32040000.0
2017-03-30,12300,12650,12150,12400,560330,397296.0,32040000.0
2017-03-31,12450,12550,12350,12500,103974,400500.0,32040000.0
2017-04-03,12450,12550,12150,12300,162634,394092.0,32040000.0
2017-04-04,12350,12550,12150,12250,160321,392490.0,32040000.0
2017-04-05,12300,12500,12200,12450,83520,398898.0,32040000.0
2017-04-06,12350,12500,12250,12450,121482,398898.0,32040000.0
2017-04-07,12450,12450,12050,12100,177339,387684.0,32040000.0
2017-04-10,12100,12150,11900,12000,149373,384480.0,32040000.0
2017-04-11,11950,12100,11850,12050,128277,386082.0,32040000.0
2017-04-12,12100,12300,11950,12150,89489,389286.0,32040000.0
2017-04-13,12250,12300,11900,11950,70934,382878.0,32040000.0
2017-04-14,12000,12050,11750,11750,69634,376470.0,32040000.0
2017-04-17,11750,12050,11700,11950,76900,382878.0,32040000.0
2017-04-18,12100,12100,11750,11900,76335,381276.0,32040000.0
2017-04-19,11900,12300,11900,12100,131609,387684.0,32040000.0
2017-04-20,12000,12150,11650,11750,191904,376470.0,32040000.0
2017-04-21,11750,12450,11750,12400,333545,397296.0,32040000.0
2017-04-24,12600,13000,12500,12700,426205,406908.0,32040000.0
2017-04-25,12650,12850,12450,12750,225101,408510.0,32040000.0
2017-04-26,12750,12850,12600,12750,142777,408510.0,32040000.0
2017-04-27,12650,12800,12550,12650,94022,405306.0,32040000.0
2017-04-28,12700,12800,12500,12650,86449,405306.0,32040000.0
2017-05-02,12700,12700,12500,12500,70365,400500.0,32040000.0
2017-05-04,12600,12750,12500,12650,110494,405306.0,32040000.0
2017-05-08,12650,12700,12500,12600,122148,403704.0,32040000.0
2017-05-10,12550,12550,12100,12100,205363,387684.0,32040000.0
2017-05-11,12100,12400,12100,12150,207289,389286.0,32040000.0
2017-05-12,12200,12350,11900,12300,175130,394092.0,32040000.0
2017-05-15,12300,12300,12000,12100,113072,387684.0,32040000.0
2017-05-16,12200,12200,11900,11950,146352,382878.0,32040000.0
2017-05-17,12100,12450,12050,12400,222875,397296.0,32040000.0
2017-05-18,12250,12450,12000,12150,261453,389286.0,32040000.0
2017-05-19,12250,13300,12050,13300,797447,426132.0,32040000.0
2017-05-22,13350,13650,13100,13500,420846,432540.0,32040000.0
2017-05-23,13600,13850,13200,13400,361442,429336.0,32040000.0
2017-05-24,13400,13550,13150,13350,180210,427734.0,32040000.0
2017-05-25,13350,13800,13300,13450,218861,430938.0,32040000.0
2017-05-26,13500,13600,12900,13000,316951,416520.0,32040000.0
2017-05-29,13050,13200,12900,13100,280862,419724.0,32040000.0
2017-05-30,13100,13150,12950,13150,117631,421326.0,32040000.0
2017-05-31,13250,13250,12850,12900,178915,413316.0,32040000.0
2017-06-01,12850,13200,12800,13200,188600,422928.0,32040000.0
2017-06-02,13250,13250,12950,13000,151930,416520.0,32040000.0
2017-06-05,13100,13100,12600,12650,277501,405306.0,32040000.0
2017-06-07,12650,12700,12400,12500,215894,400500.0,32040000.0
2017-06-08,12550,12550,12300,12350,158626,395694.0,32040000.0
2017-06-09,12450,12900,12400,12900,222326,413316.0,32040000.0
2017-06-12,13000,13500,12850,13200,554933,422928.0,32040000.0
2017-06-13,13150,13900,13050,13850,644322,443754.0,32040000.0
2017-06-14,14400,16000,14250,15300,2925228,490212.0,32040000.0
2017-06-15,15150,15800,15100,15550,840182,498222.0,32040000.0
2017-06-16,15750,15900,15150,15300,421096,490212.0,32040000.0
2017-06-19,15350,15900,15300,15650,372975,501426.0,32040000.0
2017-06-20,15600,16850,15350,16400,680239,525456.0,32040000.0
2017-06-21,16400,16650,15850,16600,354414,531864.0,32040000.0
2017-06-22,16600,16650,15750,15950,330462,511038.0,32040000.0
2017-06-23,16000,16400,15950,16050,188270,514242.0,32040000.0
2017-06-26,16100,16500,15850,16050,205688,514242.0,32040000.0
2017-06-27,16250,16250,15850,16000,112397,512640.0,32040000.0
2017-06-28,15900,16300,15700,15800,156749,506232.0,32040000.0
2017-06-29,15900,16100,15650,15700,128107,503028.0,32040000.0
2017-06-30,15650,15900,15500,15700,114550,503028.0,32040000.0
2017-07-03,15800,15850,15400,15750,114352,504630.0,32040000.0
2017-07-04,15750,15800,15000,15100,236507,483804.0,32040000.0
2017-07-05,15150,16000,15100,15950,242141,511038.0,32040000.0
2017-07-06,15850,15900,15400,15500,141764,496620.0,32040000.0
2017-07-07,15400,16050,15350,15550,132303,498222.0,32040000.0
2017-07-10,15650,16000,15400,16000,142625,512640.0,32040000.0
2017-07-11,15900,16000,15150,15250,211327,488610.0,32040000.0
2017-07-12,15300,15450,15050,15100,115129,483804.0,32040000.0
2017-07-13,15200,15450,14600,14850,228983,475794.0,32040000.0
2017-07-14,14850,15400,14850,15100,171363,483804.0,32040000.0
2017-07-17,15100,15300,14850,15250,159061,488610.0,32040000.0
2017-07-18,15250,15600,15150,15350,155845,491814.0,32040000.0
2017-07-19,15450,15550,15250,15350,84617,491814.0,32040000.0
2017-07-20,15350,15550,15150,15500,101044,496620.0,32040000.0
2017-07-21,15450,15550,15050,15300,179646,490212.0,32040000.0
2017-07-24,15350,15500,15100,15150,131128,485406.0,32040000.0
2017-07-25,15100,15300,14750,14850,148894,475794.0,32040000.0
2017-07-26,14900,15000,14450,14600,192618,467784.0,32040000.0
2017-07-27,14600,16100,14600,16100,731632,515844.0,32040000.0
2017-07-28,16100,16100,14950,15250,414455,488610.0,32040000.0
2017-07-31,15250,15750,15100,15550,197900,498222.0,32040000.0
2017-08-01,15800,16250,15700,15950,264458,511038.0,32040000.0
2017-08-02,15800,16000,15450,15600,189398,499824.0,32040000.0
2017-08-03,15600,15600,14850,15100,208107,483804.0,32040000.0
2017-08-04,15000,15300,14650,15150,144076,485406.0,32040000.0
2017-08-07,15200,15400,14800,14850,151984,475794.0,32040000.0
2017-08-08,14750,15000,14650,14900,138959,477396.0,32040000.0
2017-08-09,14750,15000,14550,14600,112916,467784.0,32040000.0
2017-08-10,14550,14750,14000,14550,244761,466182.0,32040000.0
2017-08-11,14200,14500,14050,14300,115327,458172.0,32040000.0
2017-08-14,14500,14550,14050,14050,160909,450162.0,32040000.0
2017-08-16,13750,13900,13150,13300,701173,426132.0,32040000.0
2017-08-17,13300,13850,13300,13550,504517,434142.0,32040000.0
2017-08-18,13350,13650,13200,13400,122594,429336.0,32040000.0
2017-08-21,13500,13600,13250,13350,182416,427734.0,32040000.0
2017-08-22,13400,14000,13250,13950,325774,446958.0,32040000.0
2017-08-23,13850,13900,13500,13600,365976,435744.0,32040000.0
2017-08-24,13500,13850,13450,13550,227641,434142.0,32040000.0
2017-08-25,13650,13950,13450,13600,166566,435744.0,32040000.0
2017-08-28,13700,13850,13450,13500,117483,432540.0,32040000.0
2017-08-29,13450,13450,12950,13200,316919,422928.0,32040000.0
2017-08-30,13250,13700,13200,13500,240101,432540.0,32040000.0
2017-08-31,13600,13650,13450,13600,143207,435744.0,32040000.0
2017-09-01,13650,14700,13650,14600,912457,467784.0,32040000.0
2017-09-04,14150,15100,14100,14500,643846,464580.0,32040000.0
2017-09-05,14400,14650,13800,14000,369413,448560.0,32040000.0
2017-09-06,14000,14350,13650,13800,264519,442152.0,32040000.0
2017-09-07,13850,14000,13750,13900,149426,445356.0,32040000.0
2017-09-08,13950,13950,13450,13500,299586,432540.0,32040000.0
2017-09-11,13500,13800,13350,13550,180094,434142.0,32040000.0
2017-09-12,13750,14250,13650,14050,402602,450162.0,32040000.0
2017-09-13,14100,14150,13750,13900,277230,445356.0,32040000.0
2017-09-14,14000,14450,13900,14300,258034,458172.0,32040000.0
2017-09-15,14300,14750,14100,14650,497191,469386.0,32040000.0
2017-09-18,15000,15300,14750,15200,615781,487008.0,32040000.0
2017-09-19,15150,15200,14650,15050,336175,482202.0,32040000.0
2017-09-20,15200,15250,14750,14750,309013,472590.0,32040000.0
2017-09-21,14850,14900,14150,14750,310652,472590.0,32040000.0
2017-09-22,14700,14750,14100,14500,271219,464580.0,32040000.0
2017-09-25,14450,15000,14250,14950,343330,478998.0,32040000.0
2017-09-26,14800,14900,14400,14900,267326,477396.0,32040000.0
2017-09-27,15150,15250,14750,14800,187572,474192.0,32040000.0
2017-09-28,14900,15500,14550,15250,418348,488610.0,32040000.0
2017-09-29,15300,15450,15100,15200,168213,487008.0,32040000.0
2017-10-10,15400,15400,14900,15150,182713,485406.0,32040000.0
2017-10-11,15550,16100,15500,15850,608471,507834.0,32040000.0
2017-10-12,16000,16000,15600,15750,262413,504630.0,32040000.0
2017-10-13,15750,16000,15550,15900,271940,509436.0,32040000.0
2017-10-16,15950,15950,15600,15700,184552,503028.0,32040000.0
2017-10-17,15700,15800,15200,15300,248267,490212.0,32040000.0
2017-10-18,15300,15450,15000,15200,178086,487008.0,32040000.0
2017-10-19,15250,15600,15200,15250,181665,488610.0,32040000.0
2017-10-20,15350,16000,15100,16000,415514,512640.0,32040000.0
2017-10-23,16200,16200,15800,15950,264349,511038.0,32040000.0
2017-10-24,16000,17000,15850,16400,914258,525456.0,32040000.0
2017-10-25,16400,16400,15750,15850,372481,507834.0,32040000.0
2017-10-26,15850,15950,15600,15600,160760,499824.0,32040000.0
2017-10-27,15700,15800,15500,15600,184308,499824.0,32040000.0
2017-10-30,15600,15700,15100,15500,241082,496620.0,32040000.0
2017-10-31,15450,15600,15100,15500,209932,496620.0,32040000.0
2017-11-01,15500,15650,15150,15300,240865,490212.0,32040000.0
2017-11-02,15300,15400,15000,15150,179354,485406.0,32040000.0
2017-11-03,15150,15350,14900,15000,169917,480600.0,32040000.0
2017-11-06,14950,15200,14700,14800,162484,474192.0,32040000.0
2017-11-07,14800,15100,14550,15100,295185,483804.0,32040000.0
2017-11-08,15100,15100,14800,14900,203116,477396.0,32040000.0
2017-11-09,15000,15100,14800,14900,141945,477396.0,32040000.0
2017-11-10,14950,15200,14650,14850,233429,475794.0,32040000.0
2017-11-13,14750,14900,14600,14850,177227,475794.0,32040000.0
2017-11-14,15100,15200,14950,15100,183952,483804.0,32040000.0
2017-11-15,15100,15100,14150,14200,576696,454968.0,32040000.0
2017-11-16,14250,14650,14050,14500,230406,464580.0,32040000.0
2017-11-17,14700,15000,14500,14800,201024,474192.0,32040000.0
