신세계인터내셔날(031430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-26,72000,76600,71900,76200,33422,544068.0,7140000.0
2016-08-29,76200,76200,73100,73100,24698,521934.0,7140000.0
2016-08-30,73000,74300,72000,74100,21167,529074.0,7140000.0
2016-08-31,74100,75700,72200,72400,31595,516936.0,7140000.0
2016-09-01,72500,73400,71100,72700,18131,519078.0,7140000.0
2016-09-02,72700,74700,72100,74300,20493,530502.0,7140000.0
2016-09-05,74400,75700,73900,75300,16442,537642.0,7140000.0
2016-09-06,75300,76700,73100,73700,30871,526218.0,7140000.0
2016-09-07,73800,73900,72000,72000,19823,514080.0,7140000.0
2016-09-08,72000,74000,70800,72100,33223,514794.0,7140000.0
2016-09-09,72000,72100,70200,71500,24247,510510.0,7140000.0
2016-09-12,70200,73400,70100,71100,30397,507654.0,7140000.0
2016-09-13,71500,71700,69700,70000,25126,499800.0,7140000.0
2016-09-19,69900,70500,68700,70000,15832,499800.0,7140000.0
2016-09-20,69700,70800,68000,70000,23613,499800.0,7140000.0
2016-09-21,69600,70500,69100,70000,26950,499800.0,7140000.0
2016-09-22,70100,70200,69000,69700,27185,497658.0,7140000.0
2016-09-23,70100,73600,69700,73100,41698,521934.0,7140000.0
2016-09-26,72800,73500,71100,71200,21417,508368.0,7140000.0
2016-09-27,71200,73200,71200,72600,17839,518364.0,7140000.0
2016-09-28,73100,75300,72700,75000,34152,535500.0,7140000.0
2016-09-29,76000,79300,76000,78400,95169,559776.0,7140000.0
2016-09-30,78400,80900,77800,79600,68113,568344.0,7140000.0
2016-10-04,80200,80900,79600,80200,34127,572628.0,7140000.0
2016-10-05,79000,80900,79000,80800,24773,576912.0,7140000.0
2016-10-06,80600,81800,77200,79000,40720,564060.0,7140000.0
2016-10-07,78000,78900,76400,77000,27230,549780.0,7140000.0
2016-10-10,76200,77300,76100,76900,21834,549066.0,7140000.0
2016-10-11,77800,82800,77700,82800,88003,591192.0,7140000.0
2016-10-12,83500,84200,80200,80400,45905,574056.0,7140000.0
2016-10-13,80500,81900,80000,81000,22431,578340.0,7140000.0
2016-10-14,81600,82000,79700,81400,24492,581196.0,7140000.0
2016-10-17,81100,81800,79900,80700,20052,576198.0,7140000.0
2016-10-18,80700,81300,78600,81000,19664,578340.0,7140000.0
2016-10-19,81000,82300,79800,81600,16639,582624.0,7140000.0
2016-10-20,82200,82300,80600,81000,13901,578340.0,7140000.0
2016-10-21,81200,81300,78600,79000,18195,564060.0,7140000.0
2016-10-24,78300,79500,77800,79000,18109,564060.0,7140000.0
2016-10-25,79400,79400,76100,77700,16873,554778.0,7140000.0
2016-10-26,77100,77700,76000,77100,14506,550494.0,7140000.0
2016-10-27,76800,79600,76800,79400,11004,566916.0,7140000.0
2016-10-28,79200,79500,77900,78900,10749,563346.0,7140000.0
2016-10-31,78000,79500,77400,78300,16187,559062.0,7140000.0
2016-11-01,78100,79800,77400,79600,16785,568344.0,7140000.0
2016-11-02,79400,80500,77200,77900,29372,556206.0,7140000.0
2016-11-03,76600,78200,76200,76500,18548,546210.0,7140000.0
2016-11-04,76200,77400,75900,76400,13818,545496.0,7140000.0
2016-11-07,76300,76400,72800,72800,55253,519792.0,7140000.0
2016-11-08,73000,73300,72100,73100,27238,521934.0,7140000.0
2016-11-09,73500,74800,68300,70000,54279,499800.0,7140000.0
2016-11-10,71200,72800,70600,71300,25747,509082.0,7140000.0
2016-11-11,70800,72800,69900,72700,14550,519078.0,7140000.0
2016-11-14,71800,72200,70500,71100,21284,507654.0,7140000.0
2016-11-15,70300,70600,68500,69000,38694,492660.0,7140000.0
2016-11-16,68500,69500,68500,69300,44316,494802.0,7140000.0
2016-11-17,69400,69400,68000,68000,28793,485520.0,7140000.0
2016-11-18,68300,69600,67100,68200,22778,486948.0,7140000.0
2016-11-21,68000,68000,66400,66900,23036,477666.0,7140000.0
2016-11-22,66400,67600,65900,66700,26041,476238.0,7140000.0
2016-11-23,67000,67100,64300,64500,54381,460530.0,7140000.0
2016-11-24,64500,65400,63800,64300,28370,459102.0,7140000.0
2016-11-25,64200,66200,64200,64700,20999,461958.0,7140000.0
2016-11-28,65400,66400,64700,65700,18412,469098.0,7140000.0
2016-11-29,65700,65700,64400,65500,21813,467670.0,7140000.0
2016-11-30,66000,66000,63400,64700,47357,461958.0,7140000.0
2016-12-01,65700,66400,63500,63700,38051,454818.0,7140000.0
2016-12-02,63400,63900,63100,63300,20921,451962.0,7140000.0
2016-12-05,63100,63400,62000,63000,34267,449820.0,7140000.0
2016-12-06,62500,63300,62200,62500,24318,446250.0,7140000.0
2016-12-07,62600,63200,61500,62700,28565,447678.0,7140000.0
2016-12-08,62700,64100,62600,63900,18549,456246.0,7140000.0
2016-12-09,63700,65200,63000,64900,34893,463386.0,7140000.0
2016-12-12,64900,65800,64100,64700,23705,461958.0,7140000.0
2016-12-13,65600,65600,64300,65200,15551,465528.0,7140000.0
2016-12-14,65200,68400,65200,67100,40247,479094.0,7140000.0
2016-12-15,67000,68800,66200,68100,28949,486234.0,7140000.0
2016-12-16,67900,68600,66000,66700,27097,476238.0,7140000.0
2016-12-19,66900,67400,65100,65700,24361,469098.0,7140000.0
2016-12-20,66000,66400,65100,65200,16321,465528.0,7140000.0
2016-12-21,65100,65800,64200,64700,23537,461958.0,7140000.0
2016-12-22,64500,64900,64000,64000,17090,456960.0,7140000.0
2016-12-23,63700,65800,63500,65800,19260,469812.0,7140000.0
2016-12-26,66000,66200,64600,64600,9841,461244.0,7140000.0
2016-12-27,64600,65500,64000,64000,11888,456960.0,7140000.0
2016-12-28,63500,65400,63500,65400,10512,466956.0,7140000.0
2016-12-29,65300,66200,64400,66200,11957,472668.0,7140000.0
2017-01-02,66200,66400,65800,66300,10859,473382.0,7140000.0
2017-01-03,65700,66000,65100,65300,15907,466242.0,7140000.0
2017-01-04,65100,65200,64600,64700,11826,461958.0,7140000.0
2017-01-05,64500,64800,64100,64200,24389,458388.0,7140000.0
2017-01-06,64200,65000,63400,63800,24693,455532.0,7140000.0
2017-01-09,63600,64200,62000,62000,49289,442680.0,7140000.0
2017-01-10,61900,62000,60300,60800,43690,434112.0,7140000.0
2017-01-11,60600,60800,59600,60400,36068,431256.0,7140000.0
2017-01-12,60300,61000,59800,60800,16849,434112.0,7140000.0
2017-01-13,60000,62600,60000,62500,29683,446250.0,7140000.0
2017-01-16,62200,62400,60800,61700,17643,440538.0,7140000.0
2017-01-17,61200,61600,60200,60800,25765,434112.0,7140000.0
2017-01-18,60600,60600,59700,59800,34392,426972.0,7140000.0
2017-01-19,60700,61200,60100,61000,20387,435540.0,7140000.0
2017-01-20,61000,61700,60600,61300,16017,437682.0,7140000.0
2017-01-23,61400,62400,61000,61600,15347,439824.0,7140000.0
2017-01-24,61100,61500,60000,60800,25603,434112.0,7140000.0
2017-01-25,60800,61400,60500,60700,10133,433398.0,7140000.0
2017-01-26,60500,61000,60200,61000,14143,435540.0,7140000.0
2017-01-31,60800,61700,60200,61700,21531,440538.0,7140000.0
2017-02-01,61400,62200,60900,62000,13865,442680.0,7140000.0
2017-02-02,62000,62000,61200,61600,10205,439824.0,7140000.0
2017-02-03,61200,61800,60600,61500,13667,439110.0,7140000.0
2017-02-06,61200,61700,60600,61100,10428,436254.0,7140000.0
2017-02-07,61100,62200,60700,61700,21758,440538.0,7140000.0
2017-02-08,61800,61800,60900,61600,16695,439824.0,7140000.0
2017-02-09,61500,62500,61000,62400,21528,445536.0,7140000.0
2017-02-10,62500,63100,62200,62500,30367,446250.0,7140000.0
2017-02-13,62500,64600,62500,64500,49614,460530.0,7140000.0
2017-02-14,64600,64700,63500,64700,27807,461958.0,7140000.0
2017-02-15,64500,66200,64100,65700,45230,469098.0,7140000.0
2017-02-16,65700,67900,65400,67800,67869,484092.0,7140000.0
2017-02-17,67700,68500,66500,67700,32247,483378.0,7140000.0
2017-02-20,67200,67500,65900,66000,18719,471240.0,7140000.0
2017-02-21,65600,67400,65600,67400,22528,481236.0,7140000.0
2017-02-22,67700,67700,65700,65900,26155,470526.0,7140000.0
2017-02-23,66000,67100,65300,65800,18758,469812.0,7140000.0
2017-02-24,65400,67500,65200,67200,25298,479808.0,7140000.0
2017-02-27,67100,67100,65500,66000,17612,471240.0,7140000.0
2017-02-28,66100,66100,64400,65300,25282,466242.0,7140000.0
2017-03-02,65900,65900,64000,64900,29152,463386.0,7140000.0
2017-03-03,65500,66800,64500,65300,33335,466242.0,7140000.0
2017-03-06,65300,66400,64000,65800,24536,469812.0,7140000.0
2017-03-07,65800,66800,65000,65200,25755,465528.0,7140000.0
2017-03-08,65000,65800,64300,65300,25979,466242.0,7140000.0
2017-03-09,64800,66400,64500,65300,18759,466242.0,7140000.0
2017-03-10,65200,66000,64400,65600,17180,468384.0,7140000.0
2017-03-13,65600,65900,64600,65200,13317,465528.0,7140000.0
2017-03-14,65000,65100,63600,63800,32455,455532.0,7140000.0
2017-03-15,63400,63800,61600,61600,52669,439824.0,7140000.0
2017-03-16,62000,62800,61400,61700,18256,440538.0,7140000.0
2017-03-17,61900,62600,61800,62400,6759,445536.0,7140000.0
2017-03-20,62400,62400,61600,62400,9863,445536.0,7140000.0
2017-03-21,62300,63100,61700,62500,24022,446250.0,7140000.0
2017-03-22,62400,62700,61900,62500,19063,446250.0,7140000.0
2017-03-23,62700,66500,62000,66000,60840,471240.0,7140000.0
2017-03-24,66300,68500,66300,67800,69584,484092.0,7140000.0
2017-03-27,67700,69600,66900,69100,68179,493374.0,7140000.0
2017-03-28,68900,69700,67900,69400,31240,495516.0,7140000.0
2017-03-29,69500,71100,68800,70700,36774,504798.0,7140000.0
2017-03-30,71000,71400,69700,69700,23380,497658.0,7140000.0
2017-03-31,69700,72300,69700,71400,39703,509796.0,7140000.0
2017-04-03,70700,73400,70700,72100,34373,514794.0,7140000.0
2017-04-04,72200,73900,71400,73400,34278,524076.0,7140000.0
2017-04-05,73800,73800,71100,72600,36257,518364.0,7140000.0
2017-04-06,72000,73000,71700,71900,18420,513366.0,7140000.0
2017-04-07,71800,73000,71800,72700,21739,519078.0,7140000.0
2017-04-10,72000,72500,70900,71400,22016,509796.0,7140000.0
2017-04-11,71000,72600,71000,72000,28044,514080.0,7140000.0
2017-04-12,72700,72700,71400,72000,20293,514080.0,7140000.0
2017-04-13,71400,73100,71100,72200,30653,515508.0,7140000.0
2017-04-14,73000,75100,72500,74500,35958,531930.0,7140000.0
2017-04-17,75200,75300,73700,74900,24758,534786.0,7140000.0
2017-04-18,75300,75500,73700,73800,13864,526932.0,7140000.0
2017-04-19,74300,79200,74300,79000,67399,564060.0,7140000.0
2017-04-20,79500,80300,78200,78700,37302,561918.0,7140000.0
2017-04-21,79800,80000,77300,78000,37233,556920.0,7140000.0
2017-04-24,79000,79000,75000,75200,48557,536928.0,7140000.0
2017-04-25,76400,79500,74600,76000,24928,542640.0,7140000.0
2017-04-26,77300,77300,74600,75900,35332,541926.0,7140000.0
2017-04-27,75300,77200,73700,76100,43415,543354.0,7140000.0
2017-04-28,75000,76300,73100,73100,30216,521934.0,7140000.0
2017-05-02,73600,73600,71700,72700,25491,519078.0,7140000.0
2017-05-04,72700,75700,72300,75500,23537,539070.0,7140000.0
2017-05-08,75500,77600,74900,76400,24110,545496.0,7140000.0
2017-05-10,77400,77700,74300,74500,35340,531930.0,7140000.0
2017-05-11,74400,75100,72600,73000,24335,521220.0,7140000.0
2017-05-12,73400,74800,72500,73600,36588,525504.0,7140000.0
2017-05-15,73300,73700,72300,73600,22202,525504.0,7140000.0
2017-05-16,72600,73300,70400,71600,56236,511224.0,7140000.0
2017-05-17,72800,72800,69800,69800,35678,498372.0,7140000.0
2017-05-18,69300,70400,68900,70200,30790,501228.0,7140000.0
2017-05-19,69800,73100,69300,72900,30178,520506.0,7140000.0
2017-05-22,72500,73000,71500,71500,14539,510510.0,7140000.0
2017-05-23,72000,73700,71100,73200,24380,522648.0,7140000.0
2017-05-24,73900,73900,72400,72900,28111,520506.0,7140000.0
2017-05-25,72700,73400,72400,72400,21709,516936.0,7140000.0
2017-05-26,72500,73100,72200,72500,19618,517650.0,7140000.0
2017-05-29,72300,73500,72200,73300,21867,523362.0,7140000.0
2017-05-30,73200,74500,73200,73400,25287,524076.0,7140000.0
2017-05-31,74000,78700,73200,78600,62278,561204.0,7140000.0
2017-06-01,78600,78600,77100,77800,19343,555492.0,7140000.0
2017-06-02,77300,78200,75600,75700,40132,540498.0,7140000.0
2017-06-05,75700,76700,75000,75700,17572,540498.0,7140000.0
2017-06-07,75500,78100,74600,77300,33743,551922.0,7140000.0
2017-06-08,77300,80000,77200,77900,24448,556206.0,7140000.0
2017-06-09,77900,78000,75600,75600,35520,539784.0,7140000.0
2017-06-12,75700,76200,74600,76200,18262,544068.0,7140000.0
2017-06-13,75700,78800,75700,77200,23879,551208.0,7140000.0
2017-06-14,77200,77400,75700,77400,21898,552636.0,7140000.0
2017-06-15,77300,77300,75100,75100,12458,536214.0,7140000.0
2017-06-16,74800,75100,73900,73900,14588,527646.0,7140000.0
2017-06-19,74200,74700,73100,74100,17491,529074.0,7140000.0
2017-06-20,73800,74400,71200,71200,27745,508368.0,7140000.0
2017-06-21,71900,71900,70400,71200,13678,508368.0,7140000.0
2017-06-22,70700,71000,70200,70600,13921,504084.0,7140000.0
2017-06-23,70300,71600,70100,70800,16382,505512.0,7140000.0
2017-06-26,71000,71000,69300,71000,20193,506940.0,7140000.0
2017-06-27,70200,70900,69700,70000,28629,499800.0,7140000.0
2017-06-28,70000,70100,68200,68300,29275,487662.0,7140000.0
2017-06-29,68400,68800,67300,67800,29754,484092.0,7140000.0
2017-06-30,67200,69400,67200,68500,22866,489090.0,7140000.0
2017-07-03,68500,69400,68300,68600,14286,489804.0,7140000.0
2017-07-04,68200,68400,67200,67500,24642,481950.0,7140000.0
2017-07-05,67800,68000,65500,66400,47050,474096.0,7140000.0
2017-07-06,66200,67800,66200,66900,30014,477666.0,7140000.0
2017-07-07,67200,67200,66200,67200,16240,479808.0,7140000.0
2017-07-10,67200,67200,66100,66500,18143,474810.0,7140000.0
2017-07-11,66300,67200,66100,66900,16175,477666.0,7140000.0
2017-07-12,66300,67400,65800,66200,14576,472668.0,7140000.0
2017-07-13,66300,66400,65000,66300,24039,473382.0,7140000.0
2017-07-14,66400,66900,65700,66800,11382,476952.0,7140000.0
2017-07-17,67100,67100,65800,66400,10865,474096.0,7140000.0
2017-07-18,65900,67100,65900,66600,17198,475524.0,7140000.0
2017-07-19,66900,66900,66300,66600,7196,475524.0,7140000.0
2017-07-20,66500,66900,66000,66700,17775,476238.0,7140000.0
2017-07-21,66900,67000,66100,66700,17317,476238.0,7140000.0
2017-07-24,66900,66900,65700,66400,16827,474096.0,7140000.0
2017-07-25,66300,69300,66000,68600,32350,489804.0,7140000.0
2017-07-26,68800,69300,68100,69300,19011,494802.0,7140000.0
2017-07-27,69300,69400,68400,68600,10523,489804.0,7140000.0
2017-07-28,68600,69800,68200,69200,18590,494088.0,7140000.0
2017-07-31,68800,69100,66900,67700,26485,483378.0,7140000.0
2017-08-01,67400,68900,67400,68700,8281,490518.0,7140000.0
2017-08-02,69100,69300,68000,69000,11730,492660.0,7140000.0
2017-08-03,69000,69300,67500,68500,16004,489090.0,7140000.0
2017-08-04,68700,69200,68100,68800,12703,491232.0,7140000.0
2017-08-07,68800,69500,68400,69400,8690,495516.0,7140000.0
2017-08-08,69500,69700,68100,69400,13887,495516.0,7140000.0
2017-08-09,68800,69500,68800,69400,7310,495516.0,7140000.0
2017-08-10,69000,69300,68500,68500,9056,489090.0,7140000.0
2017-08-11,67500,68400,65000,65000,48379,464100.0,7140000.0
2017-08-14,65000,65300,63200,63200,27983,451248.0,7140000.0
2017-08-16,63400,66000,63200,65800,22551,469812.0,7140000.0
2017-08-17,65500,65700,64700,65600,10222,468384.0,7140000.0
2017-08-18,64800,65900,64800,65500,9598,467670.0,7140000.0
2017-08-21,65900,65900,65100,65500,5494,467670.0,7140000.0
2017-08-22,65700,66700,65700,66500,12673,474810.0,7140000.0
2017-08-23,66400,66900,66000,66600,5563,475524.0,7140000.0
2017-08-24,65500,67400,65500,66500,6965,474810.0,7140000.0
2017-08-25,67300,67300,65800,66900,9821,477666.0,7140000.0
2017-08-28,67300,67300,66000,66800,6690,476952.0,7140000.0
2017-08-29,66100,66800,66000,66700,5229,476238.0,7140000.0
2017-08-30,66900,67200,66100,66600,4816,475524.0,7140000.0
2017-08-31,66800,66900,65300,66100,18032,471954.0,7140000.0
2017-09-01,66100,66100,65300,66000,10958,471240.0,7140000.0
2017-09-04,64900,66100,64500,65100,6348,464814.0,7140000.0
2017-09-05,65600,65600,64600,65000,7565,464100.0,7140000.0
2017-09-06,65000,65400,64000,64000,11013,456960.0,7140000.0
2017-09-07,64000,64500,63900,64500,7492,460530.0,7140000.0
2017-09-08,64500,64500,62500,63000,25093,449820.0,7140000.0
2017-09-11,63100,63700,63000,63100,8755,450534.0,7140000.0
2017-09-12,63900,63900,63000,63700,9652,454818.0,7140000.0
2017-09-13,63700,63900,62300,62600,15516,446964.0,7140000.0
2017-09-14,62900,63000,61400,61800,16951,441252.0,7140000.0
2017-09-15,61800,63200,61500,62800,11559,448392.0,7140000.0
2017-09-18,62800,63900,62800,63000,6761,449820.0,7140000.0
2017-09-19,63200,63600,62700,62700,11821,447678.0,7140000.0
2017-09-20,62500,63400,62200,62400,7834,445536.0,7140000.0
2017-09-21,61900,62400,57700,58000,85372,414120.0,7140000.0
2017-09-22,58100,58600,56300,57200,28856,408408.0,7140000.0
2017-09-25,57200,57200,56200,56400,15464,402696.0,7140000.0
2017-09-26,55500,57500,55500,57100,21834,407694.0,7140000.0
2017-09-27,57100,57700,56700,57300,17323,409122.0,7140000.0
2017-09-28,57300,57800,57000,57500,10540,410550.0,7140000.0
2017-09-29,57900,58200,57400,57700,9319,411978.0,7140000.0
2017-10-10,58200,58200,55400,56100,41323,400554.0,7140000.0
2017-10-11,56100,57200,55700,57100,12303,407694.0,7140000.0
2017-10-12,57100,58100,56600,57700,10161,411978.0,7140000.0
2017-10-13,58000,59300,56900,58000,21876,414120.0,7140000.0
2017-10-16,58000,58800,57000,58800,13460,419832.0,7140000.0
2017-10-17,58800,59500,58800,59400,10488,424116.0,7140000.0
2017-10-18,59000,59200,57100,57600,24092,411264.0,7140000.0
2017-10-19,57900,58000,57100,57700,10180,411978.0,7140000.0
2017-10-20,57000,58100,56900,57300,16037,409122.0,7140000.0
2017-10-23,57800,58100,57000,57800,14544,412692.0,7140000.0
2017-10-24,58000,58200,57200,58200,12897,415548.0,7140000.0
2017-10-25,58200,58900,57300,57800,18054,412692.0,7140000.0
2017-10-26,57800,60700,57400,59600,35190,425544.0,7140000.0
2017-10-27,59700,61100,59700,60400,25203,431256.0,7140000.0
2017-10-30,60700,61200,60300,60700,8490,433398.0,7140000.0
2017-10-31,61100,62100,61000,61800,18200,441252.0,7140000.0
2017-11-01,61800,61800,59800,60000,24723,428400.0,7140000.0
2017-11-02,60400,60500,59500,60100,10549,429114.0,7140000.0
2017-11-03,60100,62700,60100,62700,24777,447678.0,7140000.0
2017-11-06,63600,63600,62500,62800,14419,448392.0,7140000.0
2017-11-07,63000,64400,63000,63600,29189,454104.0,7140000.0
2017-11-08,63600,63600,62300,63000,10070,449820.0,7140000.0
2017-11-09,63000,64000,62500,63300,10894,451962.0,7140000.0
2017-11-10,63600,63600,61400,62200,18639,444108.0,7140000.0
2017-11-13,62500,62500,60600,62100,20876,443394.0,7140000.0
2017-11-14,61500,63000,60900,62900,23486,449106.0,7140000.0
2017-11-15,63500,63500,62100,62700,16038,447678.0,7140000.0
2017-11-16,63000,63000,61300,62200,10540,444108.0,7140000.0
2017-11-17,62600,64000,61500,64000,19835,456960.0,7140000.0
2017-11-20,64300,67400,64000,66800,53663,476952.0,7140000.0
2017-11-21,67000,68100,65500,67000,39938,478380.0,7140000.0
2017-11-22,67000,67500,65900,66600,17014,475524.0,7140000.0
2017-11-23,66600,69600,66600,68800,59913,491232.0,7140000.0
2017-11-24,69400,71000,68500,71000,57787,506940.0,7140000.0
2017-11-27,71300,76800,71100,75200,148659,536928.0,7140000.0
2017-11-28,75200,76200,74900,75200,43159,536928.0,7140000.0
2017-11-29,75900,75900,73300,74900,38488,534786.0,7140000.0
2017-11-30,74500,76100,71000,72200,45520,515508.0,7140000.0
2017-12-01,73600,75100,73100,74000,36627,528360.0,7140000.0
2017-12-04,74000,76000,74000,74900,21200,534786.0,7140000.0
2017-12-05,75700,75900,73700,75400,26053,538356.0,7140000.0
2017-12-06,75400,76000,74100,74200,18336,529788.0,7140000.0
2017-12-07,74200,74900,71400,72500,33441,517650.0,7140000.0
2017-12-08,72400,74000,71400,72500,24343,517650.0,7140000.0
2017-12-11,71800,73700,71800,73400,8210,524076.0,7140000.0
2017-12-12,74700,75800,73800,74700,18285,533358.0,7140000.0
2017-12-13,75800,75800,74200,74900,10178,534786.0,7140000.0
2017-12-14,75600,75600,74400,75400,9602,538356.0,7140000.0
2017-12-15,75500,75500,74600,75500,7512,539070.0,7140000.0
2017-12-18,75500,76700,75500,76200,18785,544068.0,7140000.0
2017-12-19,76600,76600,74300,75200,16381,536928.0,7140000.0
2017-12-20,74900,75700,72700,72700,12508,519078.0,7140000.0
2017-12-21,72700,72900,69500,71400,18670,509796.0,7140000.0
2017-12-22,71500,74000,71000,73600,9075,525504.0,7140000.0
2017-12-26,73600,73900,72200,72700,7141,519078.0,7140000.0
2017-12-27,72700,74300,71700,73700,12680,526218.0,7140000.0
2017-12-28,73900,74700,72900,74100,7766,529074.0,7140000.0
2018-01-02,73700,74800,72700,73800,12761,526932.0,7140000.0
2018-01-03,73500,73900,71000,71200,28085,508368.0,7140000.0
2018-01-04,71700,72800,71300,72100,15661,514794.0,7140000.0
2018-01-05,71600,72300,70900,71200,17392,508368.0,7140000.0
2018-01-08,71400,72200,70800,71100,10434,507654.0,7140000.0
2018-01-09,71300,75000,71300,74000,40737,528360.0,7140000.0
2018-01-10,73200,74200,72400,72700,25992,519078.0,7140000.0
2018-01-11,72500,73700,71000,73300,20700,523362.0,7140000.0
2018-01-12,72900,74500,72000,73800,19537,526932.0,7140000.0
2018-01-15,73500,79100,73500,76000,68564,542640.0,7140000.0
2018-01-16,76200,78700,75000,76200,25599,544068.0,7140000.0
2018-01-17,77300,79300,76600,77600,63072,554064.0,7140000.0
2018-01-18,78600,78800,76400,77400,26915,552636.0,7140000.0
2018-01-19,77400,79800,77000,79500,31821,567630.0,7140000.0
2018-01-22,79500,86000,79500,83500,126250,596190.0,7140000.0
2018-01-23,85600,85600,80400,81000,66012,578340.0,7140000.0
2018-01-24,80700,87400,80700,84400,95267,602616.0,7140000.0
2018-01-25,84000,85200,82200,83500,26511,596190.0,7140000.0
2018-01-26,83500,87000,83400,84600,38717,604044.0,7140000.0
2018-01-29,85800,86400,81900,83700,34468,597618.0,7140000.0
2018-01-30,83700,86400,80000,84700,59227,604758.0,7140000.0
2018-01-31,83900,86000,83000,83600,34607,596904.0,7140000.0
2018-02-01,83600,88500,83500,87700,40517,626178.0,7140000.0
2018-02-02,87000,88700,86200,88600,31512,632604.0,7140000.0
2018-02-05,86400,87800,84000,84000,36450,599760.0,7140000.0
2018-02-06,80000,85800,78200,85000,59249,606900.0,7140000.0
2018-02-07,86000,86000,83000,83000,18902,592620.0,7140000.0
2018-02-08,83000,85000,81000,83000,24976,592620.0,7140000.0
2018-02-09,79700,83400,79700,82500,25734,589050.0,7140000.0
2018-02-12,82000,83800,80200,81100,23279,579054.0,7140000.0
2018-02-13,81100,82400,77200,77700,37743,554778.0,7140000.0
2018-02-14,78000,80600,77800,78500,23635,560490.0,7140000.0
2018-02-19,78600,79600,78000,79400,19075,566916.0,7140000.0
2018-02-20,79400,82200,79000,80000,17469,571200.0,7140000.0
2018-02-21,80300,82900,80200,82500,22062,589050.0,7140000.0
2018-02-22,82000,83400,81000,82600,11785,589764.0,7140000.0
2018-02-23,82600,84800,81800,82700,25241,590478.0,7140000.0
2018-02-26,82800,84600,82200,83000,19862,592620.0,7140000.0
2018-02-27,82900,83300,80100,81100,30694,579054.0,7140000.0
2018-02-28,80200,82000,80000,80000,11465,571200.0,7140000.0
2018-03-02,79100,82500,79100,82500,15641,589050.0,7140000.0
2018-03-05,81900,85200,81900,84900,23610,606186.0,7140000.0
2018-03-06,85000,86500,82900,85300,19936,609042.0,7140000.0
2018-03-07,84000,86000,83000,83000,12406,592620.0,7140000.0
2018-03-08,84800,84800,82900,83100,5488,593334.0,7140000.0
2018-03-09,83100,86300,83100,86000,16256,614040.0,7140000.0
2018-03-12,86000,90500,86000,90000,31058,642600.0,7140000.0
2018-03-13,90000,90500,85600,86000,24677,614040.0,7140000.0
2018-03-14,85900,86000,84400,85500,13095,610470.0,7140000.0
2018-03-15,85000,88300,84100,87700,20309,626178.0,7140000.0
2018-03-16,88000,89000,87000,88600,9404,632604.0,7140000.0
2018-03-19,89600,90800,86800,88600,11481,632604.0,7140000.0
2018-03-20,88300,88300,86500,87700,5553,626178.0,7140000.0
2018-03-21,87100,88300,87000,87100,9619,621894.0,7140000.0
2018-03-22,87100,88000,85200,86100,9973,614754.0,7140000.0
2018-03-23,85400,86100,82200,85000,17882,606900.0,7140000.0
2018-03-26,85900,86400,82100,84300,23048,601902.0,7140000.0
2018-03-27,86100,86100,83700,85000,16621,606900.0,7140000.0
2018-03-28,84900,89000,84000,88700,36291,633318.0,7140000.0
2018-03-29,88000,89600,87200,89000,22484,635460.0,7140000.0
2018-03-30,89700,98700,89700,96100,80098,686154.0,7140000.0
2018-04-02,98200,107000,96500,104000,101277,742560.0,7140000.0
2018-04-03,102500,116500,102500,111500,117817,796110.0,7140000.0
2018-04-04,111000,114000,106000,113000,60290,806820.0,7140000.0
2018-04-05,118500,124500,108500,113000,81285,806820.0,7140000.0
2018-04-06,112000,116500,110000,113500,23630,810390.0,7140000.0
2018-04-09,114000,116000,109000,115000,22971,821100.0,7140000.0
2018-04-10,115000,119500,112000,114500,29082,817530.0,7140000.0
2018-04-11,118000,124000,116500,123500,67855,881790.0,7140000.0
2018-04-12,125000,141000,121500,126000,153742,899640.0,7140000.0
2018-04-13,126000,129500,123500,127000,38483,906780.0,7140000.0
2018-04-16,127500,138500,127500,138500,76084,988890.0,7140000.0
2018-04-17,138500,138500,131500,134500,51634,960330.0,7140000.0
2018-04-18,136500,144000,123500,129500,93211,924630.0,7140000.0
2018-04-19,130000,132000,123000,124500,65949,888930.0,7140000.0
2018-04-20,125500,129500,124000,124500,32059,888930.0,7140000.0
2018-04-23,125000,129000,123500,127000,26904,906780.0,7140000.0
2018-04-24,129000,132500,126000,127000,33071,906780.0,7140000.0
2018-04-25,127000,139500,127000,134000,98222,956760.0,7140000.0
2018-04-26,135500,137500,128500,131000,55348,935340.0,7140000.0
2018-04-27,131000,132500,127000,129500,19760,924630.0,7140000.0
2018-04-30,128500,135000,128000,134000,27512,956760.0,7140000.0
2018-05-02,135000,141500,134000,141500,64894,1010310.0,7140000.0
2018-05-03,143000,145000,136000,137000,44215,978180.0,7140000.0
2018-05-04,141500,143000,134000,137000,43291,978180.0,7140000.0
2018-05-08,137500,140000,130000,131000,28234,935340.0,7140000.0
2018-05-09,128000,135000,128000,133500,26603,953190.0,7140000.0
2018-05-10,136500,149500,135500,149500,75813,1067430.0,7140000.0
2018-05-11,150000,161000,150000,156000,97914,1113840.0,7140000.0
2018-05-14,156500,161500,151000,152500,44290,1088850.0,7140000.0
2018-05-15,151500,162000,149500,159500,48717,1138830.0,7140000.0
2018-05-16,157000,161000,152000,155500,37356,1110270.0,7140000.0
2018-05-17,155500,157000,151500,156000,25183,1113840.0,7140000.0
