BNK금융지주(138930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-10,9050,9300,9010,9280,1083005,3024679.0,325935246.0
2016-03-11,9270,9350,9190,9280,570583,3024679.0,325935246.0
2016-03-14,9370,9520,9300,9310,1154953,3034457.0,325935246.0
2016-03-15,9380,9380,9200,9310,632528,3034457.0,325935246.0
2016-03-16,9290,9490,9230,9460,920081,3083347.0,325935246.0
2016-03-17,9500,9520,9340,9410,778085,3067051.0,325935246.0
2016-03-18,9410,9520,9380,9400,999178,3063791.0,325935246.0
2016-03-21,9420,9500,9280,9390,603755,3060532.0,325935246.0
2016-03-22,9390,9490,9350,9460,682309,3083347.0,325935246.0
2016-03-23,9460,9490,9180,9270,705749,3021420.0,325935246.0
2016-03-24,9270,9350,9120,9180,787462,2992086.0,325935246.0
2016-03-25,9150,9190,8890,8930,915794,2910602.0,325935246.0
2016-03-28,8910,9070,8880,9050,521641,2949714.0,325935246.0
2016-03-29,9100,9490,9100,9490,1443224,3093125.0,325935246.0
2016-03-30,9490,9580,9350,9470,904295,3086607.0,325935246.0
2016-03-31,9470,9700,9470,9700,2449123,3161572.0,325935246.0
2016-04-01,9650,9700,9350,9420,1272358,3070310.0,325935246.0
2016-04-04,9420,9430,9170,9180,1009240,2992086.0,325935246.0
2016-04-05,9180,9270,9110,9190,876917,2995345.0,325935246.0
2016-04-06,9140,9190,8930,8930,1482054,2910602.0,325935246.0
2016-04-07,9010,9150,8990,9150,754370,2982308.0,325935246.0
2016-04-08,9100,9100,8890,9030,1041041,2943195.0,325935246.0
2016-04-11,8980,9020,8760,8810,1052662,2871490.0,325935246.0
2016-04-12,8820,9050,8800,9050,824662,2949714.0,325935246.0
2016-04-14,9180,9660,9170,9620,2377857,3135497.0,325935246.0
2016-04-15,9540,9670,9450,9540,1193529,3109422.0,325935246.0
2016-04-18,9400,9690,9390,9660,1130293,3148534.0,325935246.0
2016-04-19,9670,9850,9630,9690,1234453,3158313.0,325935246.0
2016-04-20,9770,9890,9730,9870,846663,3216981.0,325935246.0
2016-04-21,9760,9900,9730,9900,944733,3226759.0,325935246.0
2016-04-22,9870,9950,9830,9920,710556,3233278.0,325935246.0
2016-04-25,9900,9910,9500,9600,1196096,3128978.0,325935246.0
2016-04-26,9570,9580,9360,9450,1179566,3080088.0,325935246.0
2016-04-27,9450,9630,9450,9500,809530,3096385.0,325935246.0
2016-04-28,9550,9560,9390,9390,750051,3060532.0,325935246.0
2016-04-29,9390,9450,9200,9290,849831,3027938.0,325935246.0
2016-05-02,9240,9290,9160,9180,593575,2992086.0,325935246.0
2016-05-03,9210,9230,8890,8940,1857452,2913861.0,325935246.0
2016-05-04,8900,8950,8710,8800,1753557,2868230.0,325935246.0
2016-05-09,8770,8870,8510,8620,1330044,2809562.0,325935246.0
2016-05-10,8560,8700,8490,8700,888453,2835637.0,325935246.0
2016-05-11,8750,8870,8680,8870,755953,2891046.0,325935246.0
2016-05-12,8850,8850,8670,8680,969725,2829118.0,325935246.0
2016-05-13,8680,8710,8530,8560,763674,2790006.0,325935246.0
2016-05-16,8540,8620,8530,8580,548854,2796524.0,325935246.0
2016-05-17,8590,8630,8520,8620,530414,2809562.0,325935246.0
2016-05-18,8600,8600,8450,8470,609570,2760672.0,325935246.0
2016-05-19,8450,8720,8440,8660,695872,2822599.0,325935246.0
2016-05-20,8680,8680,8500,8520,542724,2776968.0,325935246.0
2016-05-23,8540,8620,8510,8580,474084,2796524.0,325935246.0
2016-05-24,8580,8590,8450,8560,868432,2790006.0,325935246.0
2016-05-25,8600,8730,8600,8710,851644,2838896.0,325935246.0
2016-05-26,8680,8710,8570,8670,463805,2825859.0,325935246.0
2016-05-27,8680,8720,8620,8670,540451,2825859.0,325935246.0
2016-05-30,8630,8700,8530,8630,547339,2812821.0,325935246.0
2016-05-31,8590,8750,8580,8750,1626562,2851933.0,325935246.0
2016-06-01,8690,8740,8640,8690,882044,2832377.0,325935246.0
2016-06-02,8670,8730,8580,8620,695585,2809562.0,325935246.0
2016-06-03,8620,8670,8530,8640,745311,2816081.0,325935246.0
2016-06-07,8630,8680,8550,8650,960501,2819340.0,325935246.0
2016-06-08,8630,8840,8610,8840,1190959,2881268.0,325935246.0
2016-06-09,8830,9090,8760,9060,2166082,2952973.0,325935246.0
2016-06-10,9010,9220,8850,8910,1421000,2904083.0,325935246.0
2016-06-13,8830,8910,8700,8740,805644,2848674.0,325935246.0
2016-06-14,8740,8780,8620,8620,645351,2809562.0,325935246.0
2016-06-15,8610,8690,8550,8580,792746,2796524.0,325935246.0
2016-06-16,8590,8650,8400,8440,836180,2750893.0,325935246.0
2016-06-17,8470,8550,8380,8400,1432784,2737856.0,325935246.0
2016-06-20,8520,8620,8420,8610,522478,2806302.0,325935246.0
2016-06-21,8560,8610,8460,8500,470248,2770450.0,325935246.0
2016-06-22,8530,8620,8440,8510,622568,2773709.0,325935246.0
2016-06-23,8510,8600,8490,8520,336826,2776968.0,325935246.0
2016-06-24,8550,8590,8030,8130,1439117,2649854.0,325935246.0
2016-06-27,8010,8070,7890,7990,806751,2604223.0,325935246.0
2016-06-28,7890,7950,7800,7890,634024,2571629.0,325935246.0
2016-06-29,7980,8150,7940,8100,615489,2640075.0,325935246.0
2016-06-30,8130,8170,8030,8070,873594,2630297.0,325935246.0
2016-07-01,8060,8150,8050,8080,505297,2633557.0,325935246.0
2016-07-04,8080,8160,8050,8120,348045,2646594.0,325935246.0
2016-07-05,8090,8130,8030,8050,366396,2623779.0,325935246.0
2016-07-06,8060,8080,7820,7850,913551,2558592.0,325935246.0
2016-07-07,7950,8080,7900,8030,446132,2617260.0,325935246.0
2016-07-08,8000,8020,7850,7950,443058,2591185.0,325935246.0
2016-07-11,8070,8200,8010,8170,791097,2662891.0,325935246.0
2016-07-12,8200,8400,8170,8400,860783,2737856.0,325935246.0
2016-07-13,8390,8620,8380,8600,1242098,2803043.0,325935246.0
2016-07-14,8560,8620,8450,8550,736514,2786746.0,325935246.0
2016-07-15,8570,8780,8570,8710,966854,2838896.0,325935246.0
2016-07-18,8670,8680,8500,8530,705143,2780228.0,325935246.0
2016-07-19,8540,8610,8490,8600,402086,2803043.0,325935246.0
2016-07-20,8600,8600,8470,8520,455982,2776968.0,325935246.0
2016-07-21,8520,8680,8520,8620,818464,2809562.0,325935246.0
2016-07-22,8640,8740,8560,8680,634253,2829118.0,325935246.0
2016-07-25,8680,8950,8640,8930,1422719,2910602.0,325935246.0
2016-07-26,8900,9050,8840,9050,918770,2949714.0,325935246.0
2016-07-27,9090,9100,8970,9040,800740,2946455.0,325935246.0
2016-07-28,9010,9040,8820,9000,704789,2933417.0,325935246.0
2016-07-29,8880,8960,8700,8810,1036939,2871490.0,325935246.0
2016-08-01,8770,8980,8770,8980,583502,2926899.0,325935246.0
2016-08-02,8900,8910,8800,8820,485414,2874749.0,325935246.0
2016-08-03,8750,8780,8650,8680,680944,2829118.0,325935246.0
2016-08-04,8670,8730,8580,8620,505019,2809562.0,325935246.0
2016-08-05,8580,8820,8580,8740,1087050,2848674.0,325935246.0
2016-08-08,8770,8890,8750,8840,706513,2881268.0,325935246.0
2016-08-09,8830,8910,8790,8900,609121,2900824.0,325935246.0
2016-08-10,8910,8930,8830,8910,492992,2904083.0,325935246.0
2016-08-11,8830,8880,8770,8880,618755,2894305.0,325935246.0
2016-08-12,8880,9010,8870,9000,1098808,2933417.0,325935246.0
2016-08-16,9050,9090,8920,9030,994096,2943195.0,325935246.0
2016-08-17,8990,8990,8810,8880,727652,2894305.0,325935246.0
2016-08-18,8840,8870,8700,8700,667247,2835637.0,325935246.0
2016-08-19,8660,8700,8580,8610,688921,2806302.0,325935246.0
2016-08-22,8630,8680,8470,8550,589885,2786746.0,325935246.0
2016-08-23,8570,8730,8540,8720,470222,2842155.0,325935246.0
2016-08-24,8700,8750,8580,8670,437309,2825859.0,325935246.0
2016-08-25,8620,8780,8620,8740,447157,2848674.0,325935246.0
2016-08-26,8690,8740,8600,8660,567100,2822599.0,325935246.0
2016-08-29,8630,8800,8630,8650,602808,2819340.0,325935246.0
2016-08-30,8700,8870,8680,8860,1096416,2887786.0,325935246.0
2016-08-31,8880,8970,8800,8850,1431833,2884527.0,325935246.0
2016-09-01,8890,8930,8800,8880,584986,2894305.0,325935246.0
2016-09-02,8840,8880,8700,8760,573290,2855193.0,325935246.0
2016-09-05,8800,8860,8770,8820,491610,2874749.0,325935246.0
2016-09-06,8850,8850,8700,8750,632867,2851933.0,325935246.0
2016-09-07,8730,8880,8710,8880,914120,2894305.0,325935246.0
2016-09-08,8880,8930,8800,8930,960721,2910602.0,325935246.0
2016-09-09,8860,8920,8800,8910,551352,2904083.0,325935246.0
2016-09-12,8880,8990,8830,8880,776598,2894305.0,325935246.0
2016-09-13,8880,8910,8640,8670,1271703,2825859.0,325935246.0
2016-09-19,8560,8610,8420,8560,822875,2790006.0,325935246.0
2016-09-20,8500,8590,8490,8580,629523,2796524.0,325935246.0
2016-09-21,8540,8630,8470,8630,561274,2812821.0,325935246.0
2016-09-22,8700,8730,8630,8660,430465,2822599.0,325935246.0
2016-09-23,8690,8730,8630,8680,571098,2829118.0,325935246.0
2016-09-26,8700,8710,8590,8640,387867,2816081.0,325935246.0
2016-09-27,8600,8660,8500,8630,622677,2812821.0,325935246.0
2016-09-28,8640,8660,8580,8620,298534,2809562.0,325935246.0
2016-09-29,8650,8690,8600,8620,330501,2809562.0,325935246.0
2016-09-30,8600,8620,8510,8580,708466,2796524.0,325935246.0
2016-10-04,8570,8690,8570,8650,405527,2819340.0,325935246.0
2016-10-05,8650,8710,8570,8700,764668,2835637.0,325935246.0
2016-10-06,8630,8680,8600,8630,598264,2812821.0,325935246.0
2016-10-07,8600,8680,8520,8610,533791,2806302.0,325935246.0
2016-10-10,8680,8730,8620,8680,716138,2829118.0,325935246.0
2016-10-11,8740,8840,8720,8820,1075015,2874749.0,325935246.0
2016-10-12,8820,8870,8780,8830,761682,2878008.0,325935246.0
2016-10-13,8780,8840,8720,8750,570264,2851933.0,325935246.0
2016-10-14,8800,8800,8700,8740,413316,2848674.0,325935246.0
2016-10-17,8780,8880,8710,8710,512913,2838896.0,325935246.0
2016-10-18,8750,9020,8710,9000,1736445,2933417.0,325935246.0
2016-10-19,9000,9310,8980,9270,2389460,3021420.0,325935246.0
2016-10-20,9300,9590,9220,9490,2286505,3093125.0,325935246.0
2016-10-21,9470,9670,9440,9540,1836214,3109422.0,325935246.0
2016-10-24,9590,9790,9550,9720,1316254,3168091.0,325935246.0
2016-10-25,9740,9810,9600,9670,1325284,3151794.0,325935246.0
2016-10-26,9600,9620,9320,9490,1107107,3093125.0,325935246.0
2016-10-27,9540,9730,9440,9560,771331,3115941.0,325935246.0
2016-10-28,9490,9600,9370,9420,773522,3070310.0,325935246.0
2016-10-31,9330,9390,9250,9290,1277289,3027938.0,325935246.0
2016-11-01,9280,9330,9150,9200,853336,2998604.0,325935246.0
2016-11-02,9200,9200,9080,9100,843178,2966011.0,325935246.0
2016-11-03,9100,9170,9070,9100,822878,2966011.0,325935246.0
2016-11-04,9130,9130,9000,9070,546914,2956233.0,325935246.0
2016-11-07,9240,9240,9010,9080,628814,2959492.0,325935246.0
2016-11-08,9140,9150,9040,9110,570305,2969270.0,325935246.0
2016-11-09,9140,9270,8580,8930,2024838,2910602.0,325935246.0
2016-11-10,9110,9200,9080,9130,1597925,2975789.0,325935246.0
2016-11-11,9250,9580,9220,9560,2837049,3115941.0,325935246.0
2016-11-14,9540,9710,9520,9570,1481180,3119200.0,325935246.0
2016-11-15,9660,9660,9370,9530,696513,3106163.0,325935246.0
2016-11-16,9600,9600,9360,9420,864703,3070310.0,325935246.0
2016-11-17,9320,9330,9160,9260,1042073,3018160.0,325935246.0
2016-11-18,9260,9420,9180,9280,933445,3024679.0,325935246.0
2016-11-21,9300,9300,9030,9100,861579,2966011.0,325935246.0
2016-11-22,9090,9100,8990,9040,711707,2946455.0,325935246.0
2016-11-23,9020,9150,9020,9130,800644,2975789.0,325935246.0
2016-11-24,9130,9200,9120,9170,670927,2988826.0,325935246.0
2016-11-25,9190,9220,9040,9060,715962,2952973.0,325935246.0
2016-11-28,9060,9080,8920,9030,492275,2943195.0,325935246.0
2016-11-29,8980,9050,8960,9030,546972,2943195.0,325935246.0
2016-11-30,9070,9070,8890,8960,1049279,2920380.0,325935246.0
2016-12-01,8950,8990,8870,8900,565425,2900824.0,325935246.0
2016-12-02,8900,9030,8860,8930,602976,2910602.0,325935246.0
2016-12-05,8960,8970,8780,8860,523762,2887786.0,325935246.0
2016-12-06,8950,8950,8640,8850,1512595,2884527.0,325935246.0
2016-12-07,8820,8880,8710,8830,730795,2878008.0,325935246.0
2016-12-08,8860,9060,8810,9060,1535480,2952973.0,325935246.0
2016-12-09,9050,9050,8860,8910,987419,2904083.0,325935246.0
2016-12-12,8960,9240,8960,9200,1261720,2998604.0,325935246.0
2016-12-13,9200,9200,8970,9040,1324318,2946455.0,325935246.0
2016-12-14,9040,9070,8980,9040,547839,2946455.0,325935246.0
2016-12-15,8980,9050,8970,9020,530291,2939936.0,325935246.0
2016-12-16,9100,9140,9010,9020,990692,2939936.0,325935246.0
2016-12-19,9000,9040,8970,8980,486955,2926899.0,325935246.0
2016-12-20,9020,9030,8940,8970,359624,2923639.0,325935246.0
2016-12-21,8990,9020,8900,8940,553944,2913861.0,325935246.0
2016-12-22,8910,8970,8860,8930,553815,2910602.0,325935246.0
2016-12-23,8930,8960,8850,8930,576464,2910602.0,325935246.0
2016-12-26,8930,9010,8880,8910,403180,2904083.0,325935246.0
2016-12-27,8910,8950,8890,8900,624408,2900824.0,325935246.0
2016-12-28,8800,8820,8700,8770,661125,2858452.0,325935246.0
2016-12-29,8720,8770,8620,8680,764663,2829118.0,325935246.0
2017-01-02,8650,8710,8600,8670,316780,2825859.0,325935246.0
2017-01-03,8660,8700,8590,8590,803656,2799784.0,325935246.0
2017-01-04,8610,8730,8580,8670,1084748,2825859.0,325935246.0
2017-01-05,8650,8720,8630,8700,698602,2835637.0,325935246.0
2017-01-06,8700,8750,8620,8700,453969,2835637.0,325935246.0
2017-01-09,8700,8700,8610,8640,481630,2816081.0,325935246.0
2017-01-10,8600,8720,8580,8680,507262,2829118.0,325935246.0
2017-01-11,8650,8790,8600,8730,690338,2845415.0,325935246.0
2017-01-12,8770,8810,8740,8800,584734,2868230.0,325935246.0
2017-01-13,8780,8790,8690,8720,543219,2842155.0,325935246.0
2017-01-16,8730,8820,8700,8700,570795,2835637.0,325935246.0
2017-01-17,8750,8880,8700,8810,498038,2871490.0,325935246.0
2017-01-18,8780,8890,8750,8870,414314,2891046.0,325935246.0
2017-01-19,8850,8880,8770,8840,390409,2881268.0,325935246.0
2017-01-20,8840,8910,8780,8790,433496,2864971.0,325935246.0
2017-01-23,8790,8800,8700,8700,402187,2835637.0,325935246.0
2017-01-24,8750,8750,8660,8680,465535,2829118.0,325935246.0
2017-01-25,8750,8750,8610,8610,635836,2806302.0,325935246.0
2017-01-26,8630,8720,8550,8610,618856,2806302.0,325935246.0
2017-01-31,8610,8640,8530,8530,772349,2780228.0,325935246.0
2017-02-01,8580,8730,8540,8660,955514,2822599.0,325935246.0
2017-02-02,8660,8740,8570,8600,923426,2803043.0,325935246.0
2017-02-03,8600,8650,8550,8630,726106,2812821.0,325935246.0
2017-02-06,8550,8700,8550,8570,1093277,2793265.0,325935246.0
2017-02-07,8570,8580,8490,8550,1054942,2786746.0,325935246.0
2017-02-08,8530,8600,8500,8570,879011,2793265.0,325935246.0
2017-02-09,8530,8740,8510,8650,1307330,2819340.0,325935246.0
2017-02-10,8730,8950,8700,8900,2585406,2900824.0,325935246.0
2017-02-13,8900,8990,8860,8900,965499,2900824.0,325935246.0
2017-02-14,8960,8960,8840,8930,557973,2910602.0,325935246.0
2017-02-15,8950,9000,8880,8990,920424,2930158.0,325935246.0
2017-02-16,9040,9050,8930,8930,962617,2910602.0,325935246.0
2017-02-17,8910,8960,8840,8930,660822,2910602.0,325935246.0
2017-02-20,8900,8920,8780,8830,670586,2878008.0,325935246.0
2017-02-21,8810,8920,8810,8860,471126,2887786.0,325935246.0
2017-02-22,8860,8870,8780,8840,514496,2881268.0,325935246.0
2017-02-23,8890,8910,8840,8890,775406,2897564.0,325935246.0
2017-02-24,8680,8740,8520,8720,3134440,2842155.0,325935246.0
2017-02-27,8720,8740,8630,8670,638284,2825859.0,325935246.0
2017-02-28,8700,8720,8600,8680,1102740,2829118.0,325935246.0
2017-03-02,8760,8880,8700,8720,1170015,2842155.0,325935246.0
2017-03-03,8710,8750,8680,8710,496791,2838896.0,325935246.0
2017-03-06,8700,8740,8610,8670,515934,2825859.0,325935246.0
2017-03-07,8690,8790,8660,8690,554840,2832377.0,325935246.0
2017-03-08,8660,8720,8640,8700,760661,2835637.0,325935246.0
2017-03-09,8700,8810,8680,8710,1102651,2838896.0,325935246.0
2017-03-10,8750,8940,8730,8910,1049059,2904083.0,325935246.0
2017-03-13,8960,9240,8940,9180,2009110,2992086.0,325935246.0
2017-03-14,9220,9370,9210,9250,1900478,3014901.0,325935246.0
2017-03-15,9250,9320,9150,9320,1339475,3037716.0,325935246.0
2017-03-16,9360,9360,9220,9310,1364976,3034457.0,325935246.0
2017-03-17,9340,9530,9340,9450,1595758,3080088.0,325935246.0
2017-03-20,9470,9470,9320,9360,739324,3050754.0,325935246.0
2017-03-21,9440,9450,9330,9420,801602,3070310.0,325935246.0
2017-03-22,9330,9380,9220,9280,1318901,3024679.0,325935246.0
2017-03-23,9300,9440,9230,9390,918459,3060532.0,325935246.0
2017-03-24,9410,9500,9350,9400,1128857,3063791.0,325935246.0
2017-03-27,9360,9360,9160,9210,1061921,3001864.0,325935246.0
2017-03-28,9220,9340,9160,9310,866856,3034457.0,325935246.0
2017-03-29,9350,9350,9190,9220,581393,3005123.0,325935246.0
2017-03-30,9230,9270,9170,9200,776012,2998604.0,325935246.0
2017-03-31,9210,9270,9170,9180,648681,2992086.0,325935246.0
2017-04-03,9180,9260,9120,9260,565903,3018160.0,325935246.0
2017-04-04,9220,9290,9180,9210,520774,3001864.0,325935246.0
2017-04-05,9230,9310,9180,9300,942142,3031198.0,325935246.0
2017-04-06,9220,9290,9160,9270,971682,3021420.0,325935246.0
2017-04-07,9280,9300,9180,9220,696128,3005123.0,325935246.0
2017-04-10,9180,9210,9050,9110,741809,2969270.0,325935246.0
2017-04-11,9110,9210,9060,9110,689803,2969270.0,325935246.0
2017-04-12,9090,9130,9020,9030,853700,2943195.0,325935246.0
2017-04-13,9030,9150,9030,9130,650970,2975789.0,325935246.0
2017-04-14,9050,9120,9050,9080,496041,2959492.0,325935246.0
2017-04-17,9040,9230,9040,9140,495926,2979048.0,325935246.0
2017-04-18,9200,9200,9090,9170,381665,2988826.0,325935246.0
2017-04-19,9110,9110,9000,9050,1272172,2949714.0,325935246.0
2017-04-20,9020,9200,9000,9150,855377,2982308.0,325935246.0
2017-04-21,9150,9230,9130,9200,504378,2998604.0,325935246.0
2017-04-24,9210,9450,9200,9400,1626434,3063791.0,325935246.0
2017-04-25,9370,9600,9360,9570,1329508,3119200.0,325935246.0
2017-04-26,9520,9600,9510,9560,771836,3115941.0,325935246.0
2017-04-27,9550,9740,9550,9590,833310,3125719.0,325935246.0
2017-04-28,9410,9600,9410,9560,823773,3115941.0,325935246.0
2017-05-02,9500,9610,9500,9570,638126,3119200.0,325935246.0
2017-05-04,9520,9630,9520,9620,710587,3135497.0,325935246.0
2017-05-08,9620,9740,9550,9730,961890,3171350.0,325935246.0
2017-05-10,9800,10050,9560,9620,2083792,3135497.0,325935246.0
2017-05-11,9700,9930,9660,9920,1534248,3233278.0,325935246.0
2017-05-12,9850,9880,9750,9840,864299,3207203.0,325935246.0
2017-05-15,9840,9850,9740,9790,523059,3190906.0,325935246.0
2017-05-16,9840,9900,9750,9880,1280208,3220240.0,325935246.0
2017-05-17,9850,9880,9750,9840,775986,3207203.0,325935246.0
2017-05-18,9750,9870,9690,9820,799911,3200684.0,325935246.0
2017-05-19,9810,9870,9770,9840,573170,3207203.0,325935246.0
2017-05-22,9900,9900,9830,9890,864231,3223500.0,325935246.0
2017-05-23,9870,9960,9860,9870,821410,3216981.0,325935246.0
2017-05-24,9940,9950,9860,9930,500256,3236537.0,325935246.0
2017-05-25,9940,9950,9810,9910,1286115,3230018.0,325935246.0
2017-05-26,9900,9970,9870,9920,875388,3233278.0,325935246.0
2017-05-29,9960,9990,9800,9890,768896,3223500.0,325935246.0
2017-05-30,9920,10150,9900,10000,1679541,3259352.0,325935246.0
2017-05-31,9950,10000,9900,10000,1190250,3259352.0,325935246.0
2017-06-01,9990,10000,9920,9990,762380,3256093.0,325935246.0
2017-06-02,9960,10100,9960,10050,1148890,3275649.0,325935246.0
2017-06-05,10100,10200,9980,10050,938063,3275649.0,325935246.0
2017-06-07,10000,10250,10000,10200,1402105,3324540.0,325935246.0
2017-06-08,10250,10500,10200,10350,2180091,3373430.0,325935246.0
2017-06-09,10350,10600,10300,10600,1461783,3454914.0,325935246.0
2017-06-12,10700,10850,10550,10650,1059695,3471210.0,325935246.0
2017-06-13,10700,10750,10500,10600,847623,3454914.0,325935246.0
2017-06-14,10600,10900,10600,10850,1153011,3536397.0,325935246.0
2017-06-15,10850,11000,10600,10700,1106552,3487507.0,325935246.0
2017-06-16,10600,10900,10550,10850,1077025,3536397.0,325935246.0
2017-06-19,10900,10950,10750,10800,972978,3520101.0,325935246.0
2017-06-20,10750,10850,10600,10800,833317,3520101.0,325935246.0
2017-06-21,10650,10700,10300,10400,1411423,3389727.0,325935246.0
2017-06-22,10400,10750,10400,10750,1205602,3503804.0,325935246.0
2017-06-23,10750,10850,10700,10850,924044,3536397.0,325935246.0
2017-06-26,10700,10750,10450,10600,650687,3454914.0,325935246.0
2017-06-27,10500,10600,10500,10600,605468,3454914.0,325935246.0
2017-06-28,10600,10850,10500,10700,745676,3487507.0,325935246.0
2017-06-29,10750,11050,10750,10950,1522698,3568991.0,325935246.0
2017-06-30,10850,11050,10850,10950,966124,3568991.0,325935246.0
2017-07-03,10900,11050,10600,10750,846131,3503804.0,325935246.0
2017-07-04,10800,11000,10650,10800,1033327,3520101.0,325935246.0
2017-07-05,10750,10850,10550,10800,902193,3520101.0,325935246.0
2017-07-06,10750,10850,10700,10800,872884,3520101.0,325935246.0
2017-07-07,10700,10900,10650,10850,794627,3536397.0,325935246.0
2017-07-10,10800,11000,10750,10800,1178546,3520101.0,325935246.0
2017-07-11,10850,11050,10800,11000,1628248,3585288.0,325935246.0
2017-07-12,11000,11150,10900,10950,1188337,3568991.0,325935246.0
2017-07-13,10950,11050,10700,10700,1421162,3487507.0,325935246.0
2017-07-14,10700,10850,10600,10850,1090521,3536397.0,325935246.0
2017-07-17,10750,10850,10600,10700,1212277,3487507.0,325935246.0
2017-07-18,10700,10850,10600,10800,793216,3520101.0,325935246.0
2017-07-19,10800,10850,10600,10700,1167650,3487507.0,325935246.0
2017-07-20,10700,10950,10700,10850,969414,3536397.0,325935246.0
2017-07-21,10900,11200,10850,11050,1979502,3601584.0,325935246.0
2017-07-24,11150,11250,11050,11250,955420,3666772.0,325935246.0
2017-07-25,11350,11450,11100,11200,1282076,3650475.0,325935246.0
2017-07-26,11250,11300,11050,11100,813120,3617881.0,325935246.0
2017-07-27,11100,11150,11000,11050,854758,3601584.0,325935246.0
2017-07-28,11000,11150,10800,10850,1173511,3536397.0,325935246.0
2017-07-31,10950,11300,10950,11300,1281791,3683068.0,325935246.0
2017-08-01,11300,11600,11200,11550,1068215,3764552.0,325935246.0
2017-08-02,11600,11600,11200,11300,1198000,3683068.0,325935246.0
2017-08-03,11200,11250,10900,11050,1270294,3601584.0,325935246.0
2017-08-04,10950,11250,10950,11200,688758,3650475.0,325935246.0
2017-08-07,11250,11300,11000,11050,1019388,3601584.0,325935246.0
2017-08-08,11050,11150,10900,10950,900842,3568991.0,325935246.0
2017-08-09,10850,11000,10700,10800,1168142,3520101.0,325935246.0
2017-08-10,10750,10950,10550,10850,1312611,3536397.0,325935246.0
2017-08-11,10800,10850,10600,10700,1131933,3487507.0,325935246.0
2017-08-14,10800,10950,10650,10900,546099,3552694.0,325935246.0
2017-08-16,10900,11050,10750,10950,1052485,3568991.0,325935246.0
2017-08-17,10850,10950,10700,10750,946267,3503804.0,325935246.0
2017-08-18,10650,10750,10600,10650,499185,3471210.0,325935246.0
2017-08-21,10650,10650,10300,10350,1586473,3373430.0,325935246.0
2017-08-22,10350,10550,10250,10350,1010432,3373430.0,325935246.0
2017-08-23,10350,10400,10250,10250,791348,3340836.0,325935246.0
2017-08-24,10200,10300,9890,9990,2629328,3256093.0,325935246.0
2017-08-25,10000,10150,9990,10100,1766164,3291946.0,325935246.0
2017-08-28,10100,10200,10000,10150,1167875,3308243.0,325935246.0
2017-08-29,10100,10150,10000,10100,952105,3291946.0,325935246.0
2017-08-30,10150,10200,10000,10050,728828,3275649.0,325935246.0
2017-08-31,10050,10050,9820,9860,1289157,3213722.0,325935246.0
2017-09-01,9940,10150,9900,10150,1522552,3308243.0,325935246.0
2017-09-04,10000,10050,9960,9960,666714,3246315.0,325935246.0
2017-09-05,10000,10000,9640,9660,1197636,3148534.0,325935246.0
2017-09-06,9600,9610,9370,9510,1367236,3099644.0,325935246.0
2017-09-07,9600,9740,9500,9680,849782,3155053.0,325935246.0
2017-09-08,9670,9680,9520,9590,792633,3125719.0,325935246.0
2017-09-11,9650,9830,9600,9650,551138,3145275.0,325935246.0
2017-09-12,9700,9890,9650,9840,954895,3207203.0,325935246.0
2017-09-13,9880,9880,9700,9780,846740,3187647.0,325935246.0
2017-09-14,9790,9960,9780,9960,996602,3246315.0,325935246.0
2017-09-15,9930,9970,9820,9970,920497,3249574.0,325935246.0
2017-09-18,9970,10200,9920,10200,811215,3324540.0,325935246.0
2017-09-19,10200,10300,10100,10150,1295054,3308243.0,325935246.0
2017-09-20,10200,10200,10000,10100,740620,3291946.0,325935246.0
2017-09-21,10100,10300,9980,10300,1063036,3357133.0,325935246.0
2017-09-22,10300,10350,10100,10250,1026589,3340836.0,325935246.0
2017-09-25,10250,10250,9990,10050,687018,3275649.0,325935246.0
2017-09-26,10050,10100,9820,10050,983226,3275649.0,325935246.0
2017-09-27,10000,10050,9780,9840,777093,3207203.0,325935246.0
2017-09-28,9800,10150,9720,10100,918060,3291946.0,325935246.0
2017-09-29,10050,10150,9940,10000,918145,3259352.0,325935246.0
2017-10-10,10100,10150,10000,10100,831638,3291946.0,325935246.0
2017-10-11,10100,10150,10050,10150,631348,3308243.0,325935246.0
2017-10-12,10100,10300,10050,10300,1158383,3357133.0,325935246.0
2017-10-13,10300,10400,10200,10300,602668,3357133.0,325935246.0
2017-10-16,10350,10350,10200,10250,586834,3340836.0,325935246.0
2017-10-17,10250,10300,10050,10100,686485,3291946.0,325935246.0
2017-10-18,10050,10100,9820,9870,817095,3216981.0,325935246.0
2017-10-19,9870,10100,9850,9990,799905,3256093.0,325935246.0
2017-10-20,10000,10050,9910,9980,638319,3252834.0,325935246.0
2017-10-23,9980,9980,9830,9880,776643,3220240.0,325935246.0
2017-10-24,9820,9940,9780,9900,714253,3226759.0,325935246.0
2017-10-25,9880,9990,9840,9940,790504,3239796.0,325935246.0
2017-10-26,9930,10050,9920,9980,575969,3252834.0,325935246.0
2017-10-27,9960,10050,9890,9950,419243,3243056.0,325935246.0
2017-10-30,10000,10050,9850,9950,865551,3243056.0,325935246.0
2017-10-31,9950,9970,9820,9940,905225,3239796.0,325935246.0
2017-11-01,9840,9940,9840,9900,675877,3226759.0,325935246.0
2017-11-02,9840,9840,9320,9390,3689676,3060532.0,325935246.0
