가온전선(000500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-10,23550,23700,22750,23050,7729,95896.0,4160347.0
2015-08-11,23050,23050,22400,22550,3171,93816.0,4160347.0
2015-08-12,22550,22750,21650,22100,8296,91944.0,4160347.0
2015-08-13,22100,22150,21800,22150,3748,92152.0,4160347.0
2015-08-17,22150,22200,21600,21650,4285,90072.0,4160347.0
2015-08-18,21650,21750,20400,20600,9231,85703.0,4160347.0
2015-08-19,20150,20600,19600,20400,11930,84871.0,4160347.0
2015-08-20,20400,20850,19500,20250,12829,84247.0,4160347.0
2015-08-21,20200,20300,18150,19800,8590,82375.0,4160347.0
2015-08-24,19800,19850,18250,19100,21609,79463.0,4160347.0
2015-08-25,19150,19500,18400,19500,10689,81127.0,4160347.0
2015-08-26,19500,20000,18700,19750,9439,82167.0,4160347.0
2015-08-27,19950,20400,19600,20000,7122,83207.0,4160347.0
2015-08-28,19750,21350,19750,21300,4751,88615.0,4160347.0
2015-08-31,21300,21300,20550,20700,3136,86119.0,4160347.0
2015-09-01,20700,21700,20700,20800,1008,86535.0,4160347.0
2015-09-02,20800,21250,19950,20900,2339,86951.0,4160347.0
2015-09-03,21350,21350,20550,20950,2116,87159.0,4160347.0
2015-09-04,20950,20950,20000,20100,7797,83623.0,4160347.0
2015-09-07,20150,20450,20150,20350,180,84663.0,4160347.0
2015-09-08,20650,20700,19800,20350,2538,84663.0,4160347.0
2015-09-09,20500,20850,20200,20800,798,86535.0,4160347.0
2015-09-10,20500,20850,20200,20500,1967,85287.0,4160347.0
2015-09-11,20500,21450,20450,20600,7789,85703.0,4160347.0
2015-09-14,20950,20950,20400,20650,343,85911.0,4160347.0
2015-09-15,20900,21300,20750,21200,4621,88199.0,4160347.0
2015-09-16,21200,21650,20600,21500,3977,89447.0,4160347.0
2015-09-17,21500,21500,21000,21500,4183,89447.0,4160347.0
2015-09-18,21500,21700,20950,21400,4237,89031.0,4160347.0
2015-09-21,21300,21300,20650,20950,2117,87159.0,4160347.0
2015-09-22,20850,21350,20600,20900,7580,86951.0,4160347.0
2015-09-23,20800,20900,19800,20100,8160,83623.0,4160347.0
2015-09-24,21000,21000,19950,20800,2603,86535.0,4160347.0
2015-09-25,20800,20800,20000,20600,5681,85703.0,4160347.0
2015-09-30,20600,20900,20150,20700,2178,86119.0,4160347.0
2015-10-01,20700,20950,20400,20700,2092,86119.0,4160347.0
2015-10-02,21000,21000,20450,20550,3136,85495.0,4160347.0
2015-10-05,20950,21000,20250,20550,11183,85495.0,4160347.0
2015-10-06,20550,20550,20300,20500,5181,85287.0,4160347.0
2015-10-07,20450,20850,20100,20700,3688,86119.0,4160347.0
2015-10-08,20500,20700,20200,20650,2915,85911.0,4160347.0
2015-10-12,20650,21000,20450,20850,6642,86743.0,4160347.0
2015-10-13,20850,21050,20700,20900,8624,86951.0,4160347.0
2015-10-14,21000,21000,20500,21000,2855,87367.0,4160347.0
2015-10-15,21000,21500,20700,21450,3864,89239.0,4160347.0
2015-10-16,21550,21850,21250,21800,10412,90696.0,4160347.0
2015-10-19,21900,21900,21350,21500,3934,89447.0,4160347.0
2015-10-20,21650,21750,21050,21450,4593,89239.0,4160347.0
2015-10-21,21400,21450,20750,21000,11996,87367.0,4160347.0
2015-10-22,21000,21350,20450,20650,7186,85911.0,4160347.0
2015-10-23,21050,21050,20450,20450,2813,85079.0,4160347.0
2015-10-26,20650,20950,20550,20950,2586,87159.0,4160347.0
2015-10-27,21050,21200,20500,20650,1377,85911.0,4160347.0
2015-10-28,20500,21000,20500,21000,2397,87367.0,4160347.0
2015-10-29,21200,21200,20800,21200,2558,88199.0,4160347.0
2015-10-30,21300,21300,20600,20950,1490,87159.0,4160347.0
2015-11-02,21250,21250,19950,20300,10195,84455.0,4160347.0
2015-11-03,20050,20500,19950,20150,7173,83831.0,4160347.0
2015-11-04,20200,20850,19950,20600,4367,85703.0,4160347.0
2015-11-05,20600,20600,19900,19900,7308,82791.0,4160347.0
2015-11-06,19850,20000,19350,19600,10516,81543.0,4160347.0
2015-11-09,19600,19600,18400,18700,19183,77798.0,4160347.0
2015-11-10,18700,19350,18650,19100,13132,79463.0,4160347.0
2015-11-11,19100,19350,18700,19350,4045,80503.0,4160347.0
2015-11-12,19300,19400,18950,19300,1949,80295.0,4160347.0
2015-11-13,19300,19550,18800,19050,8801,79255.0,4160347.0
2015-11-16,19050,19300,17950,18100,11533,75302.0,4160347.0
2015-11-17,18300,19150,18250,19000,8272,79047.0,4160347.0
2015-11-18,18700,19050,18700,18900,7376,78631.0,4160347.0
2015-11-19,19000,19700,19000,19650,10641,81751.0,4160347.0
2015-11-20,19850,20000,19650,19950,4872,82999.0,4160347.0
2015-11-23,20000,20400,20000,20300,5686,84455.0,4160347.0
2015-11-24,20300,20400,20000,20200,3846,84039.0,4160347.0
2015-11-25,20200,20600,20000,20550,5220,85495.0,4160347.0
2015-11-26,20550,20850,20500,20750,6947,86327.0,4160347.0
2015-11-27,20750,20950,20500,20700,5013,86119.0,4160347.0
2015-11-30,20700,20700,20400,20700,2746,86119.0,4160347.0
2015-12-01,20500,20750,20350,20750,4306,86327.0,4160347.0
2015-12-02,20750,21000,20350,20700,6228,86119.0,4160347.0
2015-12-03,20400,20700,20350,20600,2561,85703.0,4160347.0
2015-12-04,20300,20600,20200,20550,2525,85495.0,4160347.0
2015-12-07,20550,20700,20400,20650,2519,85911.0,4160347.0
2015-12-08,20650,21250,20500,21150,8046,87991.0,4160347.0
2015-12-09,21150,21150,20500,20750,4978,86327.0,4160347.0
2015-12-10,20750,20750,20500,20650,1646,85911.0,4160347.0
2015-12-11,20750,21000,20500,20800,833,86535.0,4160347.0
2015-12-14,20800,20800,19600,19800,9938,82375.0,4160347.0
2015-12-15,19800,20200,19650,19750,4991,82167.0,4160347.0
2015-12-16,19750,20350,19750,20200,4488,84039.0,4160347.0
2015-12-17,20200,20700,20000,20550,3414,85495.0,4160347.0
2015-12-18,20400,20800,20300,20700,2035,86119.0,4160347.0
2015-12-21,20550,20850,20500,20800,7774,86535.0,4160347.0
2015-12-22,20800,20800,20500,20750,1951,86327.0,4160347.0
2015-12-23,20650,21000,20500,20900,6015,86951.0,4160347.0
2015-12-24,21250,21250,20800,21050,2017,87575.0,4160347.0
2015-12-28,21050,21200,20900,21000,4558,87367.0,4160347.0
2015-12-29,20900,20900,20450,20800,1977,86535.0,4160347.0
2015-12-30,20650,20900,20650,20800,457,86535.0,4160347.0
2016-01-04,20800,20800,20250,20300,3653,84455.0,4160347.0
2016-01-05,20300,20300,19800,19900,4387,82791.0,4160347.0
2016-01-06,19900,20100,19250,19700,5322,81959.0,4160347.0
2016-01-07,19700,20400,18900,18900,6958,78631.0,4160347.0
2016-01-08,18950,18950,18300,18650,11621,77590.0,4160347.0
2016-01-11,18600,19000,18250,18700,3295,77798.0,4160347.0
2016-01-12,18700,18700,18200,18500,9988,76966.0,4160347.0
2016-01-13,18500,18900,18350,18700,5890,77798.0,4160347.0
2016-01-14,18350,18600,18250,18500,2297,76966.0,4160347.0
2016-01-15,18800,18800,17900,18350,8746,76342.0,4160347.0
2016-01-18,17900,18550,17900,18450,5234,76758.0,4160347.0
2016-01-19,18450,18450,18050,18050,2573,75094.0,4160347.0
2016-01-20,18050,18350,17800,18000,4272,74886.0,4160347.0
2016-01-21,18000,18000,17250,17550,4423,73014.0,4160347.0
2016-01-22,17550,18500,17400,17550,1911,73014.0,4160347.0
2016-01-25,17600,18100,17600,17800,880,74054.0,4160347.0
2016-01-26,17800,18450,17650,18200,5239,75718.0,4160347.0
2016-01-27,18050,18450,17900,18250,1184,75926.0,4160347.0
2016-01-28,18000,18500,17950,18400,1402,76550.0,4160347.0
2016-01-29,18250,18500,18000,18500,3008,76966.0,4160347.0
2016-02-01,18400,18950,18400,18700,4994,77798.0,4160347.0
2016-02-02,18550,18700,18350,18550,1183,77174.0,4160347.0
2016-02-03,18250,18700,18050,18250,3525,75926.0,4160347.0
2016-02-04,18200,18700,18100,18650,3288,77590.0,4160347.0
2016-02-05,18500,18950,18500,18950,6065,78839.0,4160347.0
2016-02-11,18900,18900,18000,18200,7634,75718.0,4160347.0
2016-02-12,18200,18950,17400,17800,10201,74054.0,4160347.0
2016-02-15,17800,18300,17750,17950,2892,74678.0,4160347.0
2016-02-16,17950,18200,17750,18100,2782,75302.0,4160347.0
2016-02-17,18100,18500,18000,18250,3554,75926.0,4160347.0
2016-02-18,18150,18800,18150,18550,3555,77174.0,4160347.0
2016-02-19,18550,18950,18400,18600,4824,77382.0,4160347.0
2016-02-22,18650,18950,18500,18950,2456,78839.0,4160347.0
2016-02-23,18700,19150,18700,19150,2858,79671.0,4160347.0
2016-02-24,19100,19450,19000,19350,4772,80503.0,4160347.0
2016-02-25,19450,19650,19250,19350,848,80503.0,4160347.0
2016-02-26,19400,19450,19200,19300,1845,80295.0,4160347.0
2016-02-29,19300,19300,18900,19150,6382,79671.0,4160347.0
2016-03-02,19200,19550,19100,19350,1237,80503.0,4160347.0
2016-03-03,19450,19450,19100,19350,2199,80503.0,4160347.0
2016-03-04,19350,19350,19050,19250,2766,80087.0,4160347.0
2016-03-07,19550,19600,19150,19350,2727,80503.0,4160347.0
2016-03-08,19350,19450,19000,19450,5283,80919.0,4160347.0
2016-03-09,19300,19650,19200,19400,8005,80711.0,4160347.0
2016-03-10,19400,19700,19150,19300,5999,80295.0,4160347.0
2016-03-11,19300,19400,19000,19200,8496,79879.0,4160347.0
2016-03-14,19200,19300,19000,19300,6447,80295.0,4160347.0
2016-03-15,19300,19600,18950,19050,5497,79255.0,4160347.0
2016-03-16,19100,19300,18950,19100,4711,79463.0,4160347.0
2016-03-17,19100,19300,18950,19300,13451,80295.0,4160347.0
2016-03-18,19300,19500,19000,19450,6502,80919.0,4160347.0
2016-03-21,19450,19900,19400,19850,7094,82583.0,4160347.0
2016-03-22,20100,20100,19700,19950,6139,82999.0,4160347.0
2016-03-23,19950,20500,19800,20400,6934,84871.0,4160347.0
2016-03-24,20500,20700,20050,20250,4396,84247.0,4160347.0
2016-03-25,20250,20400,20000,20300,3648,84455.0,4160347.0
2016-03-28,20050,20400,20050,20350,2300,84663.0,4160347.0
2016-03-29,20350,20500,20250,20400,4358,84871.0,4160347.0
2016-03-30,20400,20550,20150,20450,3197,85079.0,4160347.0
2016-03-31,20450,20700,20100,20600,5306,85703.0,4160347.0
2016-04-01,20600,20800,20450,20650,4993,85911.0,4160347.0
2016-04-04,20700,20800,20450,20600,4554,85703.0,4160347.0
2016-04-05,20600,21400,20600,21400,11548,89031.0,4160347.0
2016-04-06,21400,21550,21150,21400,4450,89031.0,4160347.0
2016-04-07,21400,22000,21400,22000,7538,91528.0,4160347.0
2016-04-08,22000,22050,21600,22000,4982,91528.0,4160347.0
2016-04-11,22000,22250,21700,22150,5991,92152.0,4160347.0
2016-04-12,22150,22350,22050,22200,3425,92360.0,4160347.0
2016-04-14,22200,22400,22200,22350,3861,92984.0,4160347.0
2016-04-15,22350,22650,22100,22350,2234,92984.0,4160347.0
2016-04-18,22350,22350,21750,21900,4012,91112.0,4160347.0
2016-04-19,21900,21900,21500,21500,4347,89447.0,4160347.0
2016-04-20,21450,21850,21250,21850,6696,90904.0,4160347.0
2016-04-21,21850,21950,21450,21600,7789,89863.0,4160347.0
2016-04-22,21900,21900,21400,21700,3612,90280.0,4160347.0
2016-04-25,21500,22450,21300,21650,5397,90072.0,4160347.0
2016-04-26,21650,21850,21100,21750,6140,90488.0,4160347.0
2016-04-27,21750,21850,21350,21800,5816,90696.0,4160347.0
2016-04-28,21800,21800,21500,21600,3178,89863.0,4160347.0
2016-04-29,21600,21850,21350,21600,5420,89863.0,4160347.0
2016-05-02,21600,21650,21250,21400,5647,89031.0,4160347.0
2016-05-03,21400,21800,21300,21700,2666,90280.0,4160347.0
2016-05-04,21700,21750,21050,21350,4018,88823.0,4160347.0
2016-05-09,21350,21700,21150,21600,4556,89863.0,4160347.0
2016-05-10,21600,21650,21300,21650,1696,90072.0,4160347.0
2016-05-11,21650,21900,21400,21900,4730,91112.0,4160347.0
2016-05-12,21850,22500,21850,22150,5650,92152.0,4160347.0
2016-05-13,22400,22650,22050,22350,5762,92984.0,4160347.0
2016-05-16,22350,22400,22050,22300,3329,92776.0,4160347.0
2016-05-17,23150,23950,22600,23350,30049,97144.0,4160347.0
2016-05-18,23350,23500,23000,23250,4155,96728.0,4160347.0
2016-05-19,23250,23450,23000,23200,9485,96520.0,4160347.0
2016-05-20,23200,23550,23100,23250,7303,96728.0,4160347.0
2016-05-23,23250,23500,23250,23300,5318,96936.0,4160347.0
2016-05-24,23300,23300,22800,23000,6893,95688.0,4160347.0
2016-05-25,23000,23450,22950,23350,6558,97144.0,4160347.0
2016-05-26,23350,23500,23200,23350,5573,97144.0,4160347.0
2016-05-27,23350,23700,23050,23300,6874,96936.0,4160347.0
2016-05-30,23300,23450,23100,23250,1267,96728.0,4160347.0
2016-05-31,23250,23250,23000,23200,2166,96520.0,4160347.0
2016-06-01,23200,23200,22550,22750,6814,94648.0,4160347.0
2016-06-02,22600,22700,22450,22700,2662,94440.0,4160347.0
2016-06-03,22700,22950,22300,22750,3315,94648.0,4160347.0
2016-06-07,22600,23200,22400,22400,3872,93192.0,4160347.0
2016-06-08,22400,22750,22200,22550,2295,93816.0,4160347.0
2016-06-09,22550,22750,22000,22500,2965,93608.0,4160347.0
2016-06-10,22700,22700,22000,22150,7122,92152.0,4160347.0
2016-06-13,22200,22200,21800,22000,4466,91528.0,4160347.0
2016-06-14,22500,22500,21850,22050,1574,91736.0,4160347.0
2016-06-15,22400,22400,21800,22050,212,91736.0,4160347.0
2016-06-16,22500,22500,21600,21750,986,90488.0,4160347.0
2016-06-17,21750,22250,21450,21950,750,91320.0,4160347.0
2016-06-20,21950,22450,21850,22300,843,92776.0,4160347.0
2016-06-21,22550,22550,22050,22300,1177,92776.0,4160347.0
2016-06-22,22300,22450,22200,22400,1510,93192.0,4160347.0
2016-06-23,22400,22400,22100,22100,2799,91944.0,4160347.0
2016-06-24,22500,22500,20350,21850,6879,90904.0,4160347.0
2016-06-27,21250,21600,21000,21200,4023,88199.0,4160347.0
2016-06-28,20850,22000,20850,21750,2535,90488.0,4160347.0
2016-06-29,22000,22400,21700,22400,3121,93192.0,4160347.0
2016-06-30,22200,22500,22150,22300,428,92776.0,4160347.0
2016-07-01,22250,22500,22100,22400,1148,93192.0,4160347.0
2016-07-04,22100,22500,22100,22500,1215,93608.0,4160347.0
2016-07-05,22500,23800,22400,23800,16088,99016.0,4160347.0
2016-07-06,23700,23700,23150,23500,8378,97768.0,4160347.0
2016-07-07,23150,23800,23150,23750,5500,98808.0,4160347.0
2016-07-08,23700,23700,23400,23650,4499,98392.0,4160347.0
2016-07-11,23650,23750,23400,23750,6239,98808.0,4160347.0
2016-07-12,23600,23650,23150,23600,4636,98184.0,4160347.0
2016-07-13,23800,23800,23350,23550,2627,97976.0,4160347.0
2016-07-14,23600,23700,23200,23700,1227,98600.0,4160347.0
2016-07-15,23650,23850,23450,23700,2566,98600.0,4160347.0
2016-07-18,23700,24250,23450,24200,9381,100680.0,4160347.0
2016-07-19,23900,24150,23700,23950,8539,99640.0,4160347.0
2016-07-20,24200,24200,23300,23900,3085,99432.0,4160347.0
2016-07-21,23900,23900,23300,23550,2912,97976.0,4160347.0
2016-07-22,23500,23500,23050,23400,1726,97352.0,4160347.0
2016-07-25,23450,23450,23150,23200,1575,96520.0,4160347.0
2016-07-26,23150,23150,22600,23050,5072,95896.0,4160347.0
2016-07-27,22900,22950,22600,22700,1996,94440.0,4160347.0
2016-07-28,22700,22950,22200,22750,5011,94648.0,4160347.0
2016-07-29,22950,24200,22600,24000,10383,99848.0,4160347.0
2016-08-01,24000,24000,23500,23700,4717,98600.0,4160347.0
2016-08-02,23800,23950,23150,23300,3434,96936.0,4160347.0
2016-08-03,23050,23400,23050,23350,3149,97144.0,4160347.0
2016-08-04,23750,23750,22600,23150,7010,96312.0,4160347.0
2016-08-05,23600,23600,22750,23000,1931,95688.0,4160347.0
2016-08-08,23000,23000,22200,22200,4377,92360.0,4160347.0
2016-08-09,22200,22500,22200,22300,1160,92776.0,4160347.0
2016-08-10,22700,22700,21150,21800,16220,90696.0,4160347.0
2016-08-11,21800,21800,21550,21750,2301,90488.0,4160347.0
2016-08-12,21750,22150,21200,21650,5291,90072.0,4160347.0
2016-08-16,21100,21200,20600,21000,19601,87367.0,4160347.0
2016-08-17,21000,21000,20650,20900,5824,86951.0,4160347.0
2016-08-18,20950,21450,20850,21150,8113,87991.0,4160347.0
2016-08-19,21100,21400,21050,21250,4617,88407.0,4160347.0
2016-08-22,20950,21200,20750,20850,3730,86743.0,4160347.0
2016-08-23,21050,21350,20350,21250,4560,88407.0,4160347.0
2016-08-24,21300,21300,20850,20900,2123,86951.0,4160347.0
2016-08-25,20600,21200,20600,20900,1952,86951.0,4160347.0
2016-08-26,20900,20900,20700,20900,2470,86951.0,4160347.0
2016-08-29,20850,20900,20650,20700,2535,86119.0,4160347.0
2016-08-30,20700,20700,20350,20550,2685,85495.0,4160347.0
2016-08-31,20900,20900,20600,20800,2867,86535.0,4160347.0
2016-09-01,20800,20800,19850,20100,7226,83623.0,4160347.0
2016-09-02,20100,20550,19850,20050,5130,83415.0,4160347.0
2016-09-05,20100,20300,19900,20200,6174,84039.0,4160347.0
2016-09-06,20050,20650,20050,20500,9627,85287.0,4160347.0
2016-09-07,20500,21300,20500,21000,5194,87367.0,4160347.0
2016-09-08,21050,21200,20950,21150,7173,87991.0,4160347.0
2016-09-09,21150,21350,20700,21150,2130,87991.0,4160347.0
2016-09-12,21150,21350,20800,21200,4110,88199.0,4160347.0
2016-09-13,21400,21450,21000,21200,1924,88199.0,4160347.0
2016-09-19,20750,21150,20700,20900,2289,86951.0,4160347.0
2016-09-20,20700,21000,20600,20800,1990,86535.0,4160347.0
2016-09-21,20900,21800,20900,21600,13649,89863.0,4160347.0
2016-09-22,21600,21850,21100,21650,4360,90072.0,4160347.0
2016-09-23,21750,21900,21450,21750,6341,90488.0,4160347.0
2016-09-26,21900,21900,21450,21500,3217,89447.0,4160347.0
2016-09-27,21200,21500,21000,21450,2544,89239.0,4160347.0
2016-09-28,21450,21450,21000,21250,7634,88407.0,4160347.0
2016-09-29,21600,21600,21150,21350,3824,88823.0,4160347.0
2016-09-30,21350,21900,21300,21700,8323,90280.0,4160347.0
2016-10-04,21500,21750,21500,21700,6034,90280.0,4160347.0
2016-10-05,21700,22300,21650,22300,16504,92776.0,4160347.0
2016-10-06,22300,22900,22300,22650,6864,94232.0,4160347.0
2016-10-07,22500,23050,22300,22400,5849,93192.0,4160347.0
2016-10-10,22550,22800,22300,22500,4596,93608.0,4160347.0
2016-10-11,22150,22650,22150,22650,8064,94232.0,4160347.0
2016-10-12,22650,22650,22400,22550,4062,93816.0,4160347.0
2016-10-13,22550,22850,22300,22700,8276,94440.0,4160347.0
2016-10-14,22850,23250,22700,23000,10510,95688.0,4160347.0
2016-10-17,23300,23300,22700,22900,1692,95272.0,4160347.0
2016-10-18,23100,23100,22600,22950,1496,95480.0,4160347.0
2016-10-19,23150,23150,22500,22550,2844,93816.0,4160347.0
2016-10-20,22950,22950,22350,22650,4032,94232.0,4160347.0
2016-10-21,22650,22700,22200,22450,2507,93400.0,4160347.0
2016-10-24,22050,22400,21750,22300,4044,92776.0,4160347.0
2016-10-25,22800,22800,21400,21800,1075,90696.0,4160347.0
2016-10-26,21800,21900,21300,21350,3246,88823.0,4160347.0
2016-10-27,21350,21600,20950,21000,1677,87367.0,4160347.0
2016-10-28,21000,21350,20750,21000,6310,87367.0,4160347.0
2016-10-31,21000,21600,20000,20200,5712,84039.0,4160347.0
2016-11-01,20250,20300,20100,20150,7492,83831.0,4160347.0
2016-11-02,20050,20450,19400,19600,11893,81543.0,4160347.0
2016-11-03,19350,20050,19350,20050,5543,83415.0,4160347.0
2016-11-04,20550,20600,20100,20350,2916,84663.0,4160347.0
2016-11-07,20450,20450,20050,20300,1324,84455.0,4160347.0
2016-11-08,20250,20500,20250,20250,1004,84247.0,4160347.0
2016-11-09,20250,20750,19450,20000,3715,83207.0,4160347.0
2016-11-10,20500,20550,20250,20500,4086,85287.0,4160347.0
2016-11-11,20450,21100,20400,21050,2323,87575.0,4160347.0
2016-11-14,21350,21400,20800,21300,2639,88615.0,4160347.0
2016-11-15,21300,22150,21300,21900,7567,91112.0,4160347.0
2016-11-16,22200,22200,21750,21950,2614,91320.0,4160347.0
2016-11-17,21950,22150,21750,21950,3029,91320.0,4160347.0
2016-11-18,21950,22150,21700,22000,6998,91528.0,4160347.0
2016-11-21,22000,22050,21700,21900,1966,91112.0,4160347.0
2016-11-22,22100,22150,21800,22150,5687,92152.0,4160347.0
2016-11-23,22150,22200,21950,22150,3285,92152.0,4160347.0
2016-11-24,22150,22150,21000,21950,4401,91320.0,4160347.0
2016-11-25,21800,21950,21400,21800,1628,90696.0,4160347.0
2016-11-28,21800,21800,21400,21600,2432,89863.0,4160347.0
2016-11-29,21650,21950,21650,21900,3946,91112.0,4160347.0
2016-11-30,21900,21950,21750,21950,1221,91320.0,4160347.0
2016-12-01,21700,22200,21700,22150,2843,92152.0,4160347.0
2016-12-02,22250,22450,22050,22250,6928,92568.0,4160347.0
2016-12-05,22150,22300,22000,22150,2906,92152.0,4160347.0
2016-12-06,22150,22450,22150,22450,3629,93400.0,4160347.0
2016-12-07,22450,22450,22050,22250,2317,92568.0,4160347.0
2016-12-08,22250,22700,22200,22700,7349,94440.0,4160347.0
2016-12-09,22500,22750,22400,22650,2850,94232.0,4160347.0
2016-12-12,22150,22650,22150,22650,2798,94232.0,4160347.0
2016-12-13,22700,22800,22550,22800,2448,94856.0,4160347.0
2016-12-14,22800,23050,22550,22700,6033,94440.0,4160347.0
2016-12-15,22900,22900,22350,22700,2763,94440.0,4160347.0
2016-12-16,22750,22750,22350,22650,3825,94232.0,4160347.0
2016-12-19,22350,22800,22350,22600,1885,94024.0,4160347.0
2016-12-20,22850,22850,22550,22700,1268,94440.0,4160347.0
2016-12-21,22700,22900,22400,22600,2955,94024.0,4160347.0
2016-12-22,22850,22850,22500,22650,2545,94232.0,4160347.0
2016-12-23,22900,22900,22300,22650,1597,94232.0,4160347.0
2016-12-26,22800,22800,22500,22650,3482,94232.0,4160347.0
2016-12-27,22950,22950,22600,22650,2756,94232.0,4160347.0
2016-12-28,22550,22550,22000,22200,2766,92360.0,4160347.0
2016-12-29,22250,22300,22000,22200,864,92360.0,4160347.0
2017-01-02,22200,22250,21800,22150,1301,92152.0,4160347.0
2017-01-03,22650,22650,21500,22250,1686,92568.0,4160347.0
2017-01-04,22000,22250,21450,22100,4127,91944.0,4160347.0
2017-01-05,22300,22300,21400,21500,12663,89447.0,4160347.0
2017-01-06,21500,21700,21400,21650,1054,90072.0,4160347.0
2017-01-09,21650,22500,21650,22400,3395,93192.0,4160347.0
2017-01-10,22550,22550,22300,22450,5357,93400.0,4160347.0
2017-01-11,22400,22600,22400,22500,1505,93608.0,4160347.0
2017-01-12,22600,22600,22100,22450,8117,93400.0,4160347.0
2017-01-13,22400,22700,22250,22550,2921,93816.0,4160347.0
2017-01-16,22550,22900,22300,22500,1133,93608.0,4160347.0
2017-01-17,22900,22900,22450,22650,2663,94232.0,4160347.0
2017-01-18,22550,23000,22550,22850,10113,95064.0,4160347.0
2017-01-19,22950,23250,22950,23050,6225,95896.0,4160347.0
2017-01-20,23050,23300,22800,23150,5453,96312.0,4160347.0
2017-01-23,23300,23300,22800,22950,1624,95480.0,4160347.0
2017-01-24,22950,23050,22250,22950,3084,95480.0,4160347.0
2017-01-25,22950,23000,22400,22900,2108,95272.0,4160347.0
2017-01-26,22900,23050,22600,22900,1977,95272.0,4160347.0
2017-01-31,22900,22900,22300,22750,2172,94648.0,4160347.0
2017-02-01,22750,22950,22500,22950,2936,95480.0,4160347.0
2017-02-02,22950,22950,22650,22900,2893,95272.0,4160347.0
2017-02-03,22900,23200,22850,23000,7842,95688.0,4160347.0
2017-02-06,23100,23100,22700,22900,3167,95272.0,4160347.0
2017-02-07,22950,22950,22500,22600,6166,94024.0,4160347.0
2017-02-08,22650,22650,22300,22650,2429,94232.0,4160347.0
2017-02-09,22650,22750,22350,22400,2127,93192.0,4160347.0
2017-02-10,22100,22500,22050,22150,6786,92152.0,4160347.0
2017-02-13,22150,22600,22150,22550,6109,93816.0,4160347.0
2017-02-14,22300,22650,22150,22600,1870,94024.0,4160347.0
2017-02-15,22850,22850,22350,22650,7610,94232.0,4160347.0
2017-02-16,22950,22950,22300,22550,1396,93816.0,4160347.0
2017-02-17,22550,22700,22100,22350,5114,92984.0,4160347.0
2017-02-20,22350,22650,22350,22600,2026,94024.0,4160347.0
2017-02-21,22600,22800,22450,22550,4436,93816.0,4160347.0
2017-02-22,22550,22700,22500,22700,7545,94440.0,4160347.0
2017-02-23,22700,22700,22450,22600,1075,94024.0,4160347.0
2017-02-24,22600,22900,22500,22900,5933,95272.0,4160347.0
2017-02-27,22900,23150,22900,23050,8137,95896.0,4160347.0
2017-02-28,23050,23050,22850,22900,1409,95272.0,4160347.0
2017-03-02,22800,23000,22650,23000,2241,95688.0,4160347.0
2017-03-03,23000,23000,22650,22850,2464,95064.0,4160347.0
2017-03-06,23050,23050,22650,22800,1239,94856.0,4160347.0
2017-03-07,22800,22800,22500,22750,3381,94648.0,4160347.0
2017-03-08,22500,22700,22450,22500,1283,93608.0,4160347.0
2017-03-09,22650,22650,22400,22550,4608,93816.0,4160347.0
2017-03-10,22650,22650,22150,22500,3141,93608.0,4160347.0
2017-03-13,22550,22700,22200,22550,2416,93816.0,4160347.0
2017-03-14,22650,22650,22200,22550,1811,93816.0,4160347.0
2017-03-15,22550,22700,22550,22700,5999,94440.0,4160347.0
2017-03-16,22750,22750,22450,22700,5567,94440.0,4160347.0
2017-03-17,22800,22800,22450,22700,783,94440.0,4160347.0
2017-03-20,22900,22900,22500,22550,2290,93816.0,4160347.0
2017-03-21,22550,22600,22200,22250,2599,92568.0,4160347.0
2017-03-22,22250,23550,22000,22350,6450,92984.0,4160347.0
2017-03-23,22600,22850,22350,22550,8140,93816.0,4160347.0
2017-03-24,22650,22650,22400,22600,5173,94024.0,4160347.0
2017-03-27,22600,23000,22300,22400,5732,93192.0,4160347.0
2017-03-28,22500,22600,22300,22350,3155,92984.0,4160347.0
2017-03-29,22450,23300,22200,23000,18051,95688.0,4160347.0
2017-03-30,22650,23050,22650,22700,6007,94440.0,4160347.0
2017-03-31,22950,23300,22700,23000,6741,95688.0,4160347.0
2017-04-03,23000,23350,22850,23250,6770,96728.0,4160347.0
2017-04-04,23300,24400,23000,24400,15269,101512.0,4160347.0
2017-04-05,24100,24450,23750,24000,9698,99848.0,4160347.0
2017-04-06,24250,24250,23850,24000,9438,99848.0,4160347.0
2017-04-07,24050,24100,23600,23900,8970,99432.0,4160347.0
2017-04-10,23900,23900,23600,23850,2731,99224.0,4160347.0
2017-04-11,23900,24050,23400,23900,4236,99432.0,4160347.0
2017-04-12,23900,24000,23300,23550,4909,97976.0,4160347.0
2017-04-13,23550,24750,23050,23200,13229,96520.0,4160347.0
2017-04-14,23300,23700,23200,23550,2979,97976.0,4160347.0
2017-04-17,23550,23900,23300,23600,2617,98184.0,4160347.0
2017-04-18,23650,23950,23550,23600,1023,98184.0,4160347.0
2017-04-19,23800,23800,23300,23350,7064,97144.0,4160347.0
2017-04-20,23900,23900,23150,23500,5215,97768.0,4160347.0
2017-04-21,23550,23700,23300,23600,10170,98184.0,4160347.0
2017-04-24,23750,23750,23450,23550,2877,97976.0,4160347.0
2017-04-25,23500,23750,23250,23500,3169,97768.0,4160347.0
