코오롱글로벌(003070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-08,15450,15700,15100,15200,19303,251865.0,16570088.0
2016-06-09,15400,15400,14750,14800,26995,245237.0,16570088.0
2016-06-10,14950,15200,14650,15000,15249,248551.0,16570088.0
2016-06-13,15250,15250,14600,15050,12401,249380.0,16570088.0
2016-06-14,15150,15150,14600,14650,18451,242752.0,16570088.0
2016-06-15,14650,14700,14400,14500,13293,240266.0,16570088.0
2016-06-16,14450,15050,14400,14850,28396,246066.0,16570088.0
2016-06-17,15250,15300,14500,14600,23190,241923.0,16570088.0
2016-06-20,14800,15050,14200,14950,8942,247723.0,16570088.0
2016-06-21,15150,15150,14700,14850,6903,246066.0,16570088.0
2016-06-22,14700,15100,14700,14900,8854,246894.0,16570088.0
2016-06-23,15050,15050,14700,14850,7230,246066.0,16570088.0
2016-06-24,15300,15300,13350,13450,55999,222868.0,16570088.0
2016-06-27,12900,13950,12900,13550,57267,224525.0,16570088.0
2016-06-28,13200,14050,13200,13950,8226,231153.0,16570088.0
2016-06-29,14300,14400,14100,14250,4224,236124.0,16570088.0
2016-06-30,14300,14400,13800,13800,14282,228667.0,16570088.0
2016-07-01,14100,14800,13900,14700,21980,243580.0,16570088.0
2016-07-04,14450,15000,14400,14500,19944,240266.0,16570088.0
2016-07-05,14900,14900,14300,14450,6465,239438.0,16570088.0
2016-07-06,14450,14650,14250,14350,16176,237781.0,16570088.0
2016-07-07,14600,14700,14250,14500,9278,240266.0,16570088.0
2016-07-08,14500,14600,14100,14600,4752,241923.0,16570088.0
2016-07-11,14550,14850,14450,14650,7489,242752.0,16570088.0
2016-07-12,15000,15000,14550,14800,21154,245237.0,16570088.0
2016-07-13,15000,15250,14750,14850,12616,246066.0,16570088.0
2016-07-14,14750,15150,14600,14750,6774,244409.0,16570088.0
2016-07-15,14950,15000,14550,14650,7507,242752.0,16570088.0
2016-07-18,14600,15050,14350,14600,9777,241923.0,16570088.0
2016-07-19,14550,14700,14250,14650,19500,242752.0,16570088.0
2016-07-20,14500,14850,14300,14800,22607,245237.0,16570088.0
2016-07-21,14800,15000,14300,14600,21248,241923.0,16570088.0
2016-07-22,14600,14950,14200,14950,35488,247723.0,16570088.0
2016-07-25,14750,15300,14750,15000,15254,248551.0,16570088.0
2016-07-26,15100,15750,14700,15700,31093,260150.0,16570088.0
2016-07-27,15800,15800,15400,15600,15769,258493.0,16570088.0
2016-07-28,15550,15600,15250,15400,11755,255179.0,16570088.0
2016-07-29,15650,15800,15100,15400,31933,255179.0,16570088.0
2016-08-01,15400,15550,14850,15450,55537,256008.0,16570088.0
2016-08-02,15150,16800,15150,16800,108475,278377.0,16570088.0
2016-08-03,16800,16950,16300,16500,42477,273406.0,16570088.0
2016-08-04,16200,16700,16200,16500,28649,273406.0,16570088.0
2016-08-05,16400,16700,15650,15900,47245,263464.0,16570088.0
2016-08-08,16200,16450,15900,16200,19070,268435.0,16570088.0
2016-08-09,16400,16650,15800,16000,18761,265121.0,16570088.0
2016-08-10,16050,16500,15950,16450,17970,272578.0,16570088.0
2016-08-11,16950,16950,16000,16200,15819,268435.0,16570088.0
2016-08-12,16200,16300,15700,15750,30883,260979.0,16570088.0
2016-08-16,15650,16150,15650,15800,9711,261807.0,16570088.0
2016-08-17,15800,16300,15800,16200,18780,268435.0,16570088.0
2016-08-18,16100,16600,16100,16350,16994,270921.0,16570088.0
2016-08-19,16600,16850,16300,16800,31450,278377.0,16570088.0
2016-08-22,16800,16850,16100,16350,27716,270921.0,16570088.0
2016-08-23,16100,16600,16000,16150,32947,267607.0,16570088.0
2016-08-24,16350,16550,15450,15600,40949,258493.0,16570088.0
2016-08-25,15650,15650,14950,15000,33423,248551.0,16570088.0
2016-08-26,14950,15250,14500,15100,17398,250208.0,16570088.0
2016-08-29,15100,15250,14600,15100,16728,250208.0,16570088.0
2016-08-30,15000,15200,14750,14750,13683,244409.0,16570088.0
2016-08-31,14600,14950,14350,14900,30542,246894.0,16570088.0
2016-09-01,15000,15000,14500,14750,4627,244409.0,16570088.0
2016-09-02,14700,14700,14450,14550,7132,241095.0,16570088.0
2016-09-05,14500,14850,14450,14650,7298,242752.0,16570088.0
2016-09-06,14650,14950,14550,14850,9689,246066.0,16570088.0
2016-09-07,14750,14950,14550,14900,6906,246894.0,16570088.0
2016-09-08,14650,15150,14300,15000,32771,248551.0,16570088.0
2016-09-09,14950,15000,14350,14600,50485,241923.0,16570088.0
2016-09-12,14600,14950,14250,14400,10001,238609.0,16570088.0
2016-09-13,14650,14650,14000,14050,14466,232810.0,16570088.0
2016-09-19,13950,14250,13800,14000,15232,231981.0,16570088.0
2016-09-20,14100,14400,14000,14200,3665,235295.0,16570088.0
2016-09-21,14100,14300,14000,14200,9512,235295.0,16570088.0
2016-09-22,14100,14550,14100,14400,10017,238609.0,16570088.0
2016-09-23,14400,14450,13700,14400,33232,238609.0,16570088.0
2016-09-26,14300,14500,14100,14400,11515,238609.0,16570088.0
2016-09-27,14600,14600,14250,14500,3188,240266.0,16570088.0
2016-09-28,14700,14700,14200,14300,2097,236952.0,16570088.0
2016-09-29,14500,14550,14200,14400,3485,238609.0,16570088.0
2016-09-30,14150,14300,14050,14050,76629,232810.0,16570088.0
2016-10-04,14050,14400,13800,13900,11586,230324.0,16570088.0
2016-10-05,13800,13950,13700,13800,13140,228667.0,16570088.0
2016-10-06,13800,14150,13800,14100,5342,233638.0,16570088.0
2016-10-07,14000,14150,13600,14100,22416,233638.0,16570088.0
2016-10-10,13950,14200,13700,14150,11386,234467.0,16570088.0
2016-10-11,14200,14200,13850,14200,19580,235295.0,16570088.0
2016-10-12,14200,14450,14100,14250,6079,236124.0,16570088.0
2016-10-13,14100,14250,13900,14150,7645,234467.0,16570088.0
2016-10-14,13900,14300,13900,14150,20691,234467.0,16570088.0
2016-10-17,14350,14350,14000,14200,4273,235295.0,16570088.0
2016-10-18,14050,14300,13950,14050,6086,232810.0,16570088.0
2016-10-19,13800,14100,13800,13900,5749,230324.0,16570088.0
2016-10-20,13900,14000,13550,13550,12887,224525.0,16570088.0
2016-10-21,13800,13800,13300,13500,8638,223696.0,16570088.0
2016-10-24,13650,13850,13500,13650,7764,226182.0,16570088.0
2016-10-25,13950,13950,13450,13600,8290,225353.0,16570088.0
2016-10-26,13550,13750,13300,13650,12866,226182.0,16570088.0
2016-10-27,13600,13900,13300,13700,5205,227010.0,16570088.0
2016-10-28,13650,13650,13250,13300,12470,220382.0,16570088.0
2016-10-31,13200,13600,12400,13350,47631,221211.0,16570088.0
2016-11-01,13300,13300,12950,13000,5444,215411.0,16570088.0
2016-11-02,13250,13250,12500,12500,9379,207126.0,16570088.0
2016-11-03,12500,12800,12150,12450,13939,206298.0,16570088.0
2016-11-04,12650,12650,11950,11950,23111,198013.0,16570088.0
2016-11-07,11950,12300,11950,12150,10078,201327.0,16570088.0
2016-11-08,12400,12450,12100,12350,8718,204641.0,16570088.0
2016-11-09,12350,12500,11350,11550,21464,191385.0,16570088.0
2016-11-10,11650,12400,11650,12000,9054,198841.0,16570088.0
2016-11-11,12000,12300,12000,12200,1829,202155.0,16570088.0
2016-11-14,12150,12500,12100,12400,2193,205469.0,16570088.0
2016-11-15,12250,12500,12150,12450,7259,206298.0,16570088.0
2016-11-16,12300,12500,12250,12400,5395,205469.0,16570088.0
2016-11-17,12400,12500,12050,12100,6466,200498.0,16570088.0
2016-11-18,12000,12150,11750,11750,7863,194699.0,16570088.0
2016-11-21,12050,12050,11300,11400,8608,188899.0,16570088.0
2016-11-22,11550,11600,11200,11300,6149,187242.0,16570088.0
2016-11-23,11300,11500,11200,11250,8396,186413.0,16570088.0
2016-11-24,11350,11550,11150,11350,4377,188070.0,16570088.0
2016-11-25,11300,11500,11200,11400,2920,188899.0,16570088.0
2016-11-28,11400,11400,11000,11000,3736,182271.0,16570088.0
2016-11-29,11350,11350,10950,11050,5849,183099.0,16570088.0
2016-11-30,11050,11350,10850,11000,3507,182271.0,16570088.0
2016-12-01,11000,11100,10800,11100,6782,183928.0,16570088.0
2016-12-02,11200,11200,11000,11100,2966,183928.0,16570088.0
2016-12-05,10900,11050,10850,11050,4593,183099.0,16570088.0
2016-12-06,11050,11400,10900,11300,3187,187242.0,16570088.0
2016-12-07,11300,11300,11000,11100,2601,183928.0,16570088.0
2016-12-08,11100,11250,10800,10850,9609,179785.0,16570088.0
2016-12-09,11000,11200,10800,11200,10124,185585.0,16570088.0
2016-12-12,11200,11500,11200,11350,4325,188070.0,16570088.0
2016-12-13,11400,11900,11400,11850,12611,196356.0,16570088.0
2016-12-14,12000,12000,11600,11650,2764,193042.0,16570088.0
2016-12-15,11650,11650,11150,11300,23165,187242.0,16570088.0
2016-12-16,11400,11400,11100,11250,5124,186413.0,16570088.0
2016-12-19,11200,11500,11150,11250,5977,186413.0,16570088.0
2016-12-20,11250,11400,11250,11350,5463,188070.0,16570088.0
2016-12-21,11450,11550,11350,11500,8038,190556.0,16570088.0
2016-12-22,11400,11600,11250,11400,5878,188899.0,16570088.0
2016-12-23,11400,11400,11200,11300,4274,187242.0,16570088.0
2016-12-26,11300,11300,10400,10750,55411,178128.0,16570088.0
2016-12-27,10850,10900,10650,10900,14232,180614.0,16570088.0
2016-12-28,10900,11000,10800,11000,3787,182271.0,16570088.0
2016-12-29,11000,11250,10950,11200,7356,185585.0,16570088.0
2017-01-02,11350,11400,11150,11200,5210,185585.0,16570088.0
2017-01-03,11200,11350,11000,11250,7599,186413.0,16570088.0
2017-01-04,11350,11350,11100,11350,7164,188070.0,16570088.0
2017-01-05,11500,11500,11300,11400,3780,188899.0,16570088.0
2017-01-06,11500,11500,11300,11500,2086,190556.0,16570088.0
2017-01-09,11400,11550,11400,11550,2974,191385.0,16570088.0
2017-01-10,11500,11550,11250,11350,6588,188070.0,16570088.0
2017-01-11,11300,11300,10850,11150,20420,184756.0,16570088.0
2017-01-12,11150,11150,10800,11150,10877,184756.0,16570088.0
2017-01-13,11150,11350,11000,11050,14142,183099.0,16570088.0
2017-01-16,11000,11200,10850,11000,8789,182271.0,16570088.0
2017-01-17,11050,11600,11000,11250,13905,186413.0,16570088.0
2017-01-18,11350,11500,11150,11500,8150,190556.0,16570088.0
2017-01-19,11500,11550,11400,11400,7267,188899.0,16570088.0
2017-01-20,11400,11600,11400,11450,7788,189728.0,16570088.0
2017-01-23,11600,13150,11600,12850,92216,212926.0,16570088.0
2017-01-24,12850,12900,12200,12250,31956,202984.0,16570088.0
2017-01-25,12150,12750,11800,12700,49584,210440.0,16570088.0
2017-01-26,12800,13600,12500,13150,51043,217897.0,16570088.0
2017-01-31,13200,13500,13000,13200,14295,218725.0,16570088.0
2017-02-01,13050,13100,12500,12550,32192,207955.0,16570088.0
2017-02-02,12550,12900,12250,12500,33299,207126.0,16570088.0
2017-02-03,12300,12650,11950,12500,47243,207126.0,16570088.0
2017-02-06,12550,12800,12250,12500,19224,207126.0,16570088.0
2017-02-07,12350,12500,12100,12300,22233,203812.0,16570088.0
2017-02-08,12200,12400,11950,12050,19352,199670.0,16570088.0
2017-02-09,11950,12200,11750,12050,26920,199670.0,16570088.0
2017-02-10,12050,12450,11850,12200,11820,202155.0,16570088.0
2017-02-13,12200,12600,12050,12250,12212,202984.0,16570088.0
2017-02-14,12350,12400,11950,12150,23078,201327.0,16570088.0
2017-02-15,12150,12250,12000,12000,10605,198841.0,16570088.0
2017-02-16,12000,12250,11950,12150,7300,201327.0,16570088.0
2017-02-17,12050,12150,11850,12150,13293,201327.0,16570088.0
2017-02-20,12450,13400,12300,13400,95089,222039.0,16570088.0
2017-02-21,13550,14500,13400,13950,164623,231153.0,16570088.0
2017-02-22,14050,14550,13700,13700,49717,227010.0,16570088.0
2017-02-23,13700,14000,13450,13600,30914,225353.0,16570088.0
2017-02-24,13750,14400,13750,14250,43163,236124.0,16570088.0
2017-02-27,13900,14950,13800,14850,55380,246066.0,16570088.0
2017-02-28,14850,15400,14700,14850,42834,246066.0,16570088.0
2017-03-02,14700,15350,14700,15000,35826,248551.0,16570088.0
2017-03-03,15000,15100,14350,14700,34935,243580.0,16570088.0
2017-03-06,14700,14900,14400,14700,18444,243580.0,16570088.0
2017-03-07,14700,15000,14500,14900,28190,246894.0,16570088.0
2017-03-08,15000,15050,14650,14650,8357,242752.0,16570088.0
2017-03-09,14750,14850,14500,14650,12814,242752.0,16570088.0
2017-03-10,14450,15050,14150,15050,26394,249380.0,16570088.0
2017-03-13,15200,15400,14850,15050,33196,249380.0,16570088.0
2017-03-14,15300,15600,15100,15400,32781,255179.0,16570088.0
2017-03-15,15600,15600,14800,14850,32052,246066.0,16570088.0
2017-03-16,14800,15150,14650,14800,18131,245237.0,16570088.0
2017-03-17,14900,15200,14400,14950,13403,247723.0,16570088.0
2017-03-20,14750,15200,14600,14800,12381,245237.0,16570088.0
2017-03-21,14700,14750,14300,14650,22420,242752.0,16570088.0
2017-03-22,14400,14600,14200,14250,18026,236124.0,16570088.0
2017-03-23,14250,14350,14050,14200,23260,235295.0,16570088.0
2017-03-24,14300,14300,13950,14050,16143,232810.0,16570088.0
2017-03-27,13850,14250,13750,13900,12635,230324.0,16570088.0
2017-03-28,13900,14500,13750,14500,6370,240266.0,16570088.0
2017-03-29,14450,14600,14300,14450,11511,239438.0,16570088.0
2017-03-30,14450,14600,14000,14250,10323,236124.0,16570088.0
2017-03-31,14050,14400,14050,14400,6264,238609.0,16570088.0
2017-04-03,14450,14450,13950,14100,13815,233638.0,16570088.0
2017-04-04,14350,14350,13900,14100,18382,233638.0,16570088.0
2017-04-05,14150,14300,13950,14200,10614,235295.0,16570088.0
2017-04-06,14200,14250,13900,14000,11541,231981.0,16570088.0
2017-04-07,14000,14150,13600,13600,20143,225353.0,16570088.0
2017-04-10,13950,13950,13450,13850,16435,229496.0,16570088.0
2017-04-11,13950,14100,13500,14000,14697,231981.0,16570088.0
2017-04-12,14050,14050,13550,13700,16493,227010.0,16570088.0
2017-04-13,13600,14150,13600,13900,11960,230324.0,16570088.0
2017-04-14,13850,14100,13500,13750,11531,227839.0,16570088.0
2017-04-17,13650,13900,13650,13800,9157,228667.0,16570088.0
2017-04-18,13750,14150,13750,13900,5182,230324.0,16570088.0
2017-04-19,13900,14200,13600,14000,15212,231981.0,16570088.0
2017-04-20,14200,14250,13900,14000,5770,231981.0,16570088.0
2017-04-21,14100,14100,13850,13950,3554,231153.0,16570088.0
2017-04-24,14000,14000,13650,13750,24265,227839.0,16570088.0
2017-04-25,13850,13850,13500,13600,27199,225353.0,16570088.0
2017-04-26,13600,13950,13550,13700,25982,227010.0,16570088.0
2017-04-27,13900,14050,13550,13600,13123,225353.0,16570088.0
2017-04-28,13600,13700,13400,13450,11678,222868.0,16570088.0
2017-05-02,13150,13450,13150,13400,11665,222039.0,16570088.0
2017-05-04,13350,13650,13300,13500,15918,223696.0,16570088.0
2017-05-08,13500,14100,13400,14000,45027,231981.0,16570088.0
2017-05-10,14000,14350,13950,14250,22965,236124.0,16570088.0
2017-05-11,14100,14300,13850,14100,16709,233638.0,16570088.0
2017-05-12,14100,14200,13550,13700,41461,227010.0,16570088.0
2017-05-15,13650,13700,13200,13400,45177,222039.0,16570088.0
2017-05-16,13450,13800,13200,13250,44762,219554.0,16570088.0
2017-05-17,13400,13450,13000,13450,35325,222868.0,16570088.0
2017-05-18,13400,13400,12900,13050,31075,216240.0,16570088.0
2017-05-19,13200,13350,12950,13350,19475,221211.0,16570088.0
2017-05-22,13300,13500,13200,13450,14324,222868.0,16570088.0
2017-05-23,13550,13900,13250,13850,26617,229496.0,16570088.0
2017-05-24,13900,13950,13700,13900,15171,230324.0,16570088.0
2017-05-25,14000,14300,13550,14200,60264,235295.0,16570088.0
2017-05-26,14200,14300,14000,14150,36616,234467.0,16570088.0
2017-05-29,14300,14500,14150,14400,47060,238609.0,16570088.0
2017-05-30,14350,14500,13950,14400,22247,238609.0,16570088.0
2017-05-31,14300,14550,14150,14400,26923,238609.0,16570088.0
2017-06-01,14800,16200,14550,15150,443804,251037.0,16570088.0
2017-06-02,15200,15650,15050,15050,88844,249380.0,16570088.0
2017-06-05,15250,15300,14800,15000,58324,248551.0,16570088.0
2017-06-07,15100,15100,14500,14650,37120,242752.0,16570088.0
2017-06-08,14600,14900,14250,14650,60972,242752.0,16570088.0
2017-06-09,14700,14700,14350,14550,19593,241095.0,16570088.0
2017-06-12,14700,14700,14300,14550,29141,241095.0,16570088.0
2017-06-13,14600,14600,14300,14350,25544,237781.0,16570088.0
2017-06-14,14300,15000,14200,14800,41789,245237.0,16570088.0
2017-06-15,14800,15050,14450,14500,15264,240266.0,16570088.0
2017-06-16,14650,14650,14000,14050,50136,232810.0,16570088.0
2017-06-19,14050,14050,13700,14050,35308,232810.0,16570088.0
2017-06-20,14050,14050,13600,13600,31245,225353.0,16570088.0
2017-06-21,13800,13850,13250,13450,27009,222868.0,16570088.0
2017-06-22,13500,13600,13150,13400,25282,222039.0,16570088.0
2017-06-23,13400,13600,13250,13500,10656,223696.0,16570088.0
2017-06-26,13500,13500,13300,13450,7751,222868.0,16570088.0
2017-06-27,13500,13600,13200,13350,21371,221211.0,16570088.0
2017-06-28,13200,13450,13150,13250,10631,219554.0,16570088.0
2017-06-29,13250,13500,13150,13500,9166,223696.0,16570088.0
2017-06-30,13500,13500,13150,13150,20683,217897.0,16570088.0
2017-07-03,13150,13200,12800,13000,19748,215411.0,16570088.0
2017-07-04,12900,13150,12750,12850,9895,212926.0,16570088.0
2017-07-05,12850,13100,12850,13000,13761,215411.0,16570088.0
2017-07-06,12950,13200,12800,13100,8226,217068.0,16570088.0
2017-07-07,13050,13100,12800,13000,15213,215411.0,16570088.0
2017-07-10,12900,12900,12650,12850,10704,212926.0,16570088.0
2017-07-11,12900,13300,12850,13300,34798,220382.0,16570088.0
2017-07-12,13250,13250,12900,13200,13195,218725.0,16570088.0
2017-07-13,13200,13200,12950,12950,9152,214583.0,16570088.0
2017-07-14,13000,13050,12750,12800,9235,212097.0,16570088.0
2017-07-17,12800,13100,12650,12800,14263,212097.0,16570088.0
2017-07-18,12800,13000,12450,12600,17084,208783.0,16570088.0
2017-07-19,12600,12800,12550,12750,4359,211269.0,16570088.0
2017-07-20,12700,12850,12500,12650,16775,209612.0,16570088.0
2017-07-21,12600,13100,12450,13000,18515,215411.0,16570088.0
2017-07-24,13050,13100,12750,12900,19499,213754.0,16570088.0
2017-07-25,12900,12950,12550,12750,24474,211269.0,16570088.0
2017-07-26,12850,13000,12600,12750,25885,211269.0,16570088.0
2017-07-27,12850,12850,12700,12800,9867,212097.0,16570088.0
2017-07-28,12750,12850,12450,12750,13270,211269.0,16570088.0
2017-07-31,12750,12750,12500,12700,7385,210440.0,16570088.0
2017-08-01,12700,13000,12600,12700,33604,320173.0,25210438.0
2017-08-02,12800,12800,12450,12450,31657,313870.0,25210438.0
2017-08-03,12400,12500,11600,11750,72820,296223.0,25210438.0
2017-08-04,11600,11850,11600,11650,22765,293702.0,25210438.0
2017-08-07,11650,11750,11500,11650,15172,293702.0,25210438.0
2017-08-08,11550,11750,11500,11600,10402,292441.0,25210438.0
2017-08-09,11600,11800,11300,11300,28946,284878.0,25210438.0
2017-08-10,11300,11400,10800,11000,65821,277315.0,25210438.0
2017-08-11,10900,11100,10600,10800,43391,272273.0,25210438.0
2017-08-14,10900,10950,10500,10500,43575,264710.0,25210438.0
2017-08-16,10600,10800,10400,10450,46780,263449.0,25210438.0
2017-08-17,10600,10800,10400,10550,50000,265970.0,25210438.0
2017-08-18,10550,10800,10450,10750,21582,271012.0,25210438.0
2017-08-21,10750,10950,10650,10900,13832,274794.0,25210438.0
2017-08-22,10850,11000,10500,10800,25080,272273.0,25210438.0
2017-08-23,10800,10800,10350,10650,35186,268491.0,25210438.0
2017-08-24,10550,10650,10450,10600,8023,267231.0,25210438.0
2017-08-25,10600,10700,10500,10600,12786,267231.0,25210438.0
2017-08-28,10700,10750,10450,10700,13491,269752.0,25210438.0
2017-08-29,10700,10750,10550,10600,15042,267231.0,25210438.0
2017-08-30,10700,10750,10450,10600,22095,267231.0,25210438.0
2017-08-31,10450,10550,10200,10300,80749,259668.0,25210438.0
2017-09-01,10300,10450,10200,10450,22161,263449.0,25210438.0
2017-09-04,10350,10450,10250,10300,20896,259668.0,25210438.0
2017-09-05,10350,10350,10050,10300,21557,259668.0,25210438.0
2017-09-06,10300,10350,10150,10250,7871,258407.0,25210438.0
2017-09-07,10200,10350,9950,10100,58580,254625.0,25210438.0
2017-09-08,10100,10150,9930,9970,26326,251348.0,25210438.0
2017-09-11,9900,10200,9800,9970,57963,251348.0,25210438.0
2017-09-12,9910,9950,9670,9840,47048,248071.0,25210438.0
2017-09-13,9730,9850,9700,9830,26372,247819.0,25210438.0
2017-09-14,9830,9910,9520,9600,52031,242020.0,25210438.0
2017-09-15,9490,9640,9480,9590,21363,241768.0,25210438.0
2017-09-18,9590,9640,9490,9610,13895,242272.0,25210438.0
2017-09-19,9630,10200,9580,10100,30286,254625.0,25210438.0
2017-09-20,10100,10100,9900,10000,12154,252104.0,25210438.0
2017-09-21,10000,10000,9510,9750,22144,245802.0,25210438.0
2017-09-22,9800,9800,9370,9370,29476,236222.0,25210438.0
2017-09-25,9500,9500,9090,9310,13841,234709.0,25210438.0
2017-09-26,9260,9390,9060,9100,40262,229415.0,25210438.0
2017-09-27,9180,9370,9110,9360,12855,235970.0,25210438.0
2017-09-28,9510,9510,9220,9440,11610,237987.0,25210438.0
2017-09-29,9300,9850,9300,9700,27511,244541.0,25210438.0
2017-10-10,9750,9800,9670,9690,14784,244289.0,25210438.0
2017-10-11,9720,9800,9570,9650,39433,243281.0,25210438.0
2017-10-12,9700,9750,9600,9680,11012,244037.0,25210438.0
2017-10-13,9700,9700,9630,9670,3089,243785.0,25210438.0
2017-10-16,9670,9750,9580,9650,11030,243281.0,25210438.0
2017-10-17,9600,9760,9590,9610,12813,242272.0,25210438.0
2017-10-18,9660,9740,9500,9500,7985,239499.0,25210438.0
2017-10-19,9500,10000,9450,9750,62801,245802.0,25210438.0
2017-10-20,9850,12100,9680,10300,1173197,259668.0,25210438.0
2017-10-23,10400,11150,9990,10000,1060883,252104.0,25210438.0
2017-10-24,10050,10400,9750,9850,285562,248323.0,25210438.0
2017-10-25,9810,9910,9570,9570,156602,241264.0,25210438.0
2017-10-26,9600,9670,9400,9440,112736,237987.0,25210438.0
2017-10-27,9570,9920,9430,9770,134480,246306.0,25210438.0
2017-10-30,9850,9940,9670,9680,103911,244037.0,25210438.0
2017-10-31,9620,9800,9570,9800,38061,247062.0,25210438.0
2017-11-01,9830,9910,9680,9710,156093,244793.0,25210438.0
2017-11-02,9820,12600,9740,12600,4088778,317652.0,25210438.0
2017-11-03,12100,12150,11050,11200,2679062,282357.0,25210438.0
2017-11-06,11850,11900,10200,10350,1023419,260928.0,25210438.0
2017-11-07,10450,10650,10150,10450,964547,263449.0,25210438.0
2017-11-08,10350,10450,10000,10150,538268,255886.0,25210438.0
2017-11-09,10100,10250,9930,10000,295006,252104.0,25210438.0
2017-11-10,9900,10100,9900,9910,208008,249835.0,25210438.0
2017-11-13,10000,10350,10000,10250,218562,258407.0,25210438.0
2017-11-14,10250,10500,10200,10350,314512,260928.0,25210438.0
2017-11-15,10400,10400,9950,9950,279891,250844.0,25210438.0
2017-11-16,10050,10250,9980,10250,145192,258407.0,25210438.0
2017-11-17,10400,10450,10150,10200,206886,257146.0,25210438.0
2017-11-20,10100,10200,9990,10000,162345,252104.0,25210438.0
2017-11-21,10050,10400,10000,10100,197774,254625.0,25210438.0
2017-11-22,10150,10350,10100,10350,185831,260928.0,25210438.0
2017-11-23,10400,10600,10300,10400,150631,262189.0,25210438.0
2017-11-24,10400,10550,10150,10500,183672,264710.0,25210438.0
2017-11-27,10650,10700,10350,10500,150024,264710.0,25210438.0
2017-11-28,10600,10950,10500,10850,320915,273533.0,25210438.0
2017-11-29,10850,11100,10650,10900,201194,274794.0,25210438.0
2017-11-30,11000,11050,10650,10900,232278,274794.0,25210438.0
2017-12-01,10900,11000,10500,10500,158851,264710.0,25210438.0
2017-12-04,10500,10950,10400,10900,141127,274794.0,25210438.0
2017-12-05,10900,10900,10600,10600,125176,267231.0,25210438.0
2017-12-06,10750,11300,10750,10800,353337,272273.0,25210438.0
2017-12-07,10900,10900,10250,10400,150076,262189.0,25210438.0
2017-12-08,10300,10450,10050,10100,106834,254625.0,25210438.0
2017-12-11,10100,10300,10050,10200,61901,257146.0,25210438.0
2017-12-12,10200,10350,10150,10250,46292,258407.0,25210438.0
2017-12-13,10250,10550,10250,10500,67768,264710.0,25210438.0
2017-12-14,10500,10650,10400,10400,69301,262189.0,25210438.0
2017-12-15,10450,10500,10200,10400,49074,262189.0,25210438.0
2017-12-18,10300,10450,10150,10200,53321,257146.0,25210438.0
2017-12-19,10200,10300,10050,10100,76205,254625.0,25210438.0
2017-12-20,9970,9970,9640,9640,142361,243029.0,25210438.0
2017-12-21,9750,9900,9600,9630,74188,242777.0,25210438.0
2017-12-22,9650,9810,9620,9740,23929,245550.0,25210438.0
2017-12-26,9810,9920,9780,9830,46862,247819.0,25210438.0
2017-12-27,9840,9930,9700,9880,49344,249079.0,25210438.0
2017-12-28,9880,9970,9710,9780,50297,246558.0,25210438.0
2018-01-02,9700,9810,9610,9800,66922,247062.0,25210438.0
2018-01-03,9810,9880,9710,9830,43473,247819.0,25210438.0
2018-01-04,9810,10850,9810,10000,297115,252104.0,25210438.0
2018-01-05,10100,10400,10050,10200,60932,257146.0,25210438.0
2018-01-08,10200,10550,10000,10150,136423,255886.0,25210438.0
2018-01-09,10150,10200,10000,10100,58999,254625.0,25210438.0
2018-01-10,10150,10500,10100,10500,93536,264710.0,25210438.0
2018-01-11,10500,10700,10300,10550,87273,265970.0,25210438.0
2018-01-12,10600,10600,10300,10400,58994,262189.0,25210438.0
2018-01-15,10450,10500,10300,10400,35879,262189.0,25210438.0
2018-01-16,10500,10550,10200,10400,63658,262189.0,25210438.0
2018-01-17,10500,10500,10200,10350,36625,260928.0,25210438.0
2018-01-18,10350,10350,10200,10300,27958,259668.0,25210438.0
2018-01-19,10400,10500,10250,10350,92532,260928.0,25210438.0
2018-01-22,10500,10750,10400,10700,131197,269752.0,25210438.0
2018-01-23,10800,10850,10600,10650,86318,268491.0,25210438.0
2018-01-24,10650,10700,10550,10700,57071,269752.0,25210438.0
2018-01-25,10700,11100,10600,11050,189078,278575.0,25210438.0
2018-01-26,11150,11150,10750,11000,101713,277315.0,25210438.0
2018-01-29,11000,11000,10850,10900,105071,274794.0,25210438.0
2018-01-30,10900,11000,10550,10650,106810,268491.0,25210438.0
2018-01-31,10550,10750,10500,10600,51582,267231.0,25210438.0
2018-02-01,10700,11050,10600,11000,122807,277315.0,25210438.0
2018-02-02,11050,11100,10750,10800,64255,272273.0,25210438.0
2018-02-05,10600,10650,10300,10450,70136,263449.0,25210438.0
2018-02-06,10100,10350,9900,10250,91768,258407.0,25210438.0
2018-02-07,10400,10450,9990,9990,63646,251852.0,25210438.0
2018-02-08,10000,10250,9990,10050,56840,253365.0,25210438.0
2018-02-09,9910,9950,9780,9820,74357,247567.0,25210438.0
2018-02-12,9850,9910,9760,9800,46888,247062.0,25210438.0
2018-02-13,9880,9920,9750,9830,38706,247819.0,25210438.0
2018-02-14,9750,9870,9680,9790,40792,246810.0,25210438.0
2018-02-19,9840,9940,9810,9910,24384,249835.0,25210438.0
2018-02-20,9950,10300,9950,10250,49288,258407.0,25210438.0
2018-02-21,10250,10250,10050,10200,38244,257146.0,25210438.0
2018-02-22,10250,10250,10000,10200,34463,257146.0,25210438.0
2018-02-23,10150,10350,10150,10250,39476,258407.0,25210438.0
