동아에스티(170900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-18,103000,104000,101500,102500,18408,865496.0,8443868.0
2018-05-21,102500,103500,101500,103000,19191,869718.0,8443868.0
2018-05-23,101500,101500,99200,99600,48659,841009.0,8443868.0
2018-05-24,99500,101000,98200,101000,37709,852831.0,8443868.0
2018-05-25,100000,103000,99700,102500,32091,865496.0,8443868.0
2018-05-28,100500,101000,99500,100000,34691,844387.0,8443868.0
2018-05-29,99300,101000,99300,99500,19050,840165.0,8443868.0
2018-05-30,99500,99900,95500,96600,43037,815678.0,8443868.0
2018-05-31,96600,97500,95800,97000,13482,819055.0,8443868.0
2018-06-01,97500,98700,96700,98200,16835,829188.0,8443868.0
2018-06-04,98600,99500,97700,98000,13255,827499.0,8443868.0
2018-06-05,97600,98100,96100,96400,24583,813989.0,8443868.0
2018-06-07,95900,97000,95700,96600,19373,815678.0,8443868.0
2018-06-08,96600,97400,94700,94900,19280,801323.0,8443868.0
2018-06-11,94700,95800,93900,95000,28751,802167.0,8443868.0
2018-06-12,95000,98600,95000,96600,31434,815678.0,8443868.0
2018-06-14,96000,96200,93400,93400,43364,788657.0,8443868.0
2018-06-15,93500,94500,93300,94200,18188,795412.0,8443868.0
2018-06-18,94900,95400,91100,91800,22900,775147.0,8443868.0
2018-06-19,90900,91600,88600,88600,35006,748127.0,8443868.0
2018-06-20,87900,91600,87900,90000,19195,759948.0,8443868.0
2018-06-21,90000,90100,88000,88300,21111,745594.0,8443868.0
2018-06-22,87100,89400,86800,88500,31967,747282.0,8443868.0
2018-06-25,87600,89600,87600,89300,26296,754037.0,8443868.0
2018-06-26,89300,90200,87800,90000,19432,759948.0,8443868.0
2018-06-27,88700,90200,87800,87800,22956,741372.0,8443868.0
2018-06-28,87500,88800,87200,87800,9996,741372.0,8443868.0
2018-06-29,87900,88100,86900,87600,12627,739683.0,8443868.0
2018-07-02,87000,87900,85000,85300,41843,720262.0,8443868.0
2018-07-03,86200,87600,85100,86000,15514,726173.0,8443868.0
2018-07-04,85100,88300,85100,88000,17080,743060.0,8443868.0
2018-07-05,87100,88600,87100,88500,14111,747282.0,8443868.0
2018-07-06,88000,90500,87800,90200,20068,761637.0,8443868.0
2018-07-09,90200,90900,88700,90400,13067,763326.0,8443868.0
2018-07-10,90400,93700,90000,91600,26770,773458.0,8443868.0
2018-07-11,90800,91300,89500,90700,21302,765859.0,8443868.0
2018-07-12,91500,91900,89600,91000,19296,768392.0,8443868.0
2018-07-13,90700,92400,90000,91300,12184,770925.0,8443868.0
2018-07-16,90600,92000,89800,90900,19203,767548.0,8443868.0
2018-07-17,90300,91100,89800,90300,7949,762481.0,8443868.0
2018-07-18,90000,90900,88600,88600,12507,748127.0,8443868.0
2018-07-19,88600,89900,86900,87300,26106,737150.0,8443868.0
2018-07-20,89000,90200,87900,88800,19869,749815.0,8443868.0
2018-07-23,89700,89700,87300,88800,21025,749815.0,8443868.0
2018-07-24,87800,89500,87600,88800,19647,749815.0,8443868.0
2018-07-25,88600,89500,86900,88000,22723,743060.0,8443868.0
2018-07-26,89500,91000,88000,89400,24723,754882.0,8443868.0
2018-07-27,89700,93200,87500,92600,57966,781902.0,8443868.0
2018-07-30,91600,91600,88300,88900,43932,750660.0,8443868.0
2018-07-31,89700,95900,89600,95700,79314,808078.0,8443868.0
2018-08-01,95100,96400,93200,93700,32866,791190.0,8443868.0
2018-08-02,94000,95900,93200,95300,35186,804701.0,8443868.0
2018-08-03,95700,96800,94500,96200,20922,812300.0,8443868.0
2018-08-06,96700,102000,96600,101000,74281,852831.0,8443868.0
2018-08-07,100000,102000,97900,101500,42707,857053.0,8443868.0
2018-08-08,99900,102500,99900,99900,21075,843542.0,8443868.0
2018-08-09,101000,102500,99400,100000,36073,844387.0,8443868.0
2018-08-10,100500,101500,99900,100000,18139,844387.0,8443868.0
2018-08-13,101000,101000,98000,99300,21007,838476.0,8443868.0
2018-08-14,99400,101000,97200,100500,30667,848609.0,8443868.0
2018-08-16,98600,99400,95900,96600,31233,815678.0,8443868.0
2018-08-17,96700,100500,95700,99800,22464,842698.0,8443868.0
2018-08-20,100500,101500,97600,99000,31311,835943.0,8443868.0
2018-08-21,99500,102000,98400,101000,32770,852831.0,8443868.0
2018-08-22,101000,101500,97900,98200,33455,829188.0,8443868.0
2018-08-23,98600,99500,97100,97700,29257,824966.0,8443868.0
2018-08-24,97800,99700,97800,99500,30928,840165.0,8443868.0
2018-08-27,100000,100500,98600,99200,18725,837632.0,8443868.0
2018-08-28,99800,101500,99300,101000,30791,852831.0,8443868.0
2018-08-29,101000,103000,99700,101500,36058,857053.0,8443868.0
2018-08-30,102500,104000,100000,101500,40253,857053.0,8443868.0
2018-08-31,101500,103500,100500,103000,48624,869718.0,8443868.0
2018-09-03,102500,103000,100500,102500,17832,865496.0,8443868.0
2018-09-04,102500,103500,100500,102000,17947,861275.0,8443868.0
2018-09-05,102500,104000,101000,102500,16500,865496.0,8443868.0
2018-09-06,102500,103500,100500,102000,18643,861275.0,8443868.0
2018-09-07,102500,104000,101000,103500,30357,873940.0,8443868.0
2018-09-10,103500,104000,102500,103500,17544,873940.0,8443868.0
2018-09-11,102500,105500,102500,105000,31747,886606.0,8443868.0
2018-09-12,105500,105500,103500,105000,22569,886606.0,8443868.0
2018-09-13,105500,105500,103500,104500,29553,882384.0,8443868.0
2018-09-14,104500,106000,104000,105500,29954,890828.0,8443868.0
2018-09-17,105000,105000,102500,103500,28853,873940.0,8443868.0
2018-09-18,102500,104000,101500,103500,12362,873940.0,8443868.0
2018-09-19,104000,107000,102500,105500,44272,890828.0,8443868.0
2018-09-20,104500,107500,104500,106000,27050,895050.0,8443868.0
2018-09-21,107000,108500,106000,107500,28093,907716.0,8443868.0
2018-09-27,107500,108000,106000,107000,22285,903494.0,8443868.0
2018-09-28,107000,108000,106000,107500,22536,907716.0,8443868.0
2018-10-01,107500,108000,101000,102000,41302,861275.0,8443868.0
2018-10-02,102000,102000,98500,98500,37433,831721.0,8443868.0
2018-10-04,100000,103500,99700,103500,38362,873940.0,8443868.0
2018-10-05,104000,104500,99500,99700,37913,841854.0,8443868.0
2018-10-08,99400,102000,99200,99900,21900,843542.0,8443868.0
2018-10-10,99900,101000,96400,98000,21305,827499.0,8443868.0
2018-10-11,94600,98000,94400,95100,43910,803012.0,8443868.0
2018-10-12,95100,95900,93100,95800,25874,808923.0,8443868.0
2018-10-15,95300,95400,92500,93800,15095,792035.0,8443868.0
2018-10-16,93800,96400,93200,96100,17734,811456.0,8443868.0
2018-10-17,96500,97900,95000,96300,13192,813144.0,8443868.0
2018-10-18,96300,96300,94300,94900,13754,801323.0,8443868.0
2018-10-19,94100,97300,93500,97300,18923,821588.0,8443868.0
2018-10-22,96700,98100,94900,98000,15253,827499.0,8443868.0
2018-10-23,97600,97600,92000,92900,35372,784435.0,8443868.0
2018-10-24,93900,96400,93600,95200,84275,803856.0,8443868.0
2018-10-25,94600,96000,90600,94200,28956,795412.0,8443868.0
2018-10-26,93700,94100,88200,90600,32398,765014.0,8443868.0
2018-10-29,90000,91700,87500,88300,23511,745594.0,8443868.0
2018-10-30,86300,90700,86300,89800,26657,758259.0,8443868.0
2018-10-31,88900,89200,82700,83400,84025,704219.0,8443868.0
2018-11-01,83000,84900,83000,83500,22010,705063.0,8443868.0
2018-11-02,83500,87100,83500,86500,19340,730395.0,8443868.0
2018-11-05,86700,89100,85500,88000,27832,743060.0,8443868.0
2018-11-06,89500,96400,89100,94100,73508,794568.0,8443868.0
2018-11-07,94100,96500,92200,92600,39930,781902.0,8443868.0
2018-11-08,93600,95100,92600,94000,31918,793724.0,8443868.0
2018-11-09,92900,94900,92100,93600,27985,790346.0,8443868.0
2018-11-12,93600,95500,92100,94000,17597,793724.0,8443868.0
2018-11-13,94000,95500,92600,94600,19129,798790.0,8443868.0
2018-11-14,93300,98200,92900,97400,20320,822433.0,8443868.0
2018-11-15,97100,98000,94500,97500,17662,823277.0,8443868.0
2018-11-16,97000,101000,96500,98200,19363,829188.0,8443868.0
2018-11-19,99000,101000,98300,100500,18166,848609.0,8443868.0
2018-11-20,99800,101500,99200,100500,11272,848609.0,8443868.0
2018-11-21,100000,103500,98600,102500,30725,865496.0,8443868.0
2018-11-22,103500,103500,100000,101000,15524,852831.0,8443868.0
2018-11-23,101500,102000,99300,100000,13911,844387.0,8443868.0
2018-11-26,100500,104000,100500,102500,26512,865496.0,8443868.0
2018-11-27,102500,102500,99500,100000,17376,844387.0,8443868.0
2018-11-28,101000,102500,100000,100500,11473,848609.0,8443868.0
2018-11-29,101000,102500,99900,100500,19725,848609.0,8443868.0
2018-11-30,101000,103000,100000,103000,21483,869718.0,8443868.0
2018-12-03,104000,104500,101500,103000,21212,869718.0,8443868.0
2018-12-04,103500,103500,102000,102500,11263,865496.0,8443868.0
2018-12-05,101500,106500,101500,106000,42013,895050.0,8443868.0
2018-12-06,105000,106000,103500,104500,17277,882384.0,8443868.0
2018-12-07,104000,105500,101000,101500,29359,857053.0,8443868.0
2018-12-10,101000,106000,100500,105500,30147,890828.0,8443868.0
2018-12-11,104000,106000,103500,103500,14020,873940.0,8443868.0
2018-12-12,104500,105500,102000,105000,15692,886606.0,8443868.0
2018-12-13,106000,106000,104000,105500,33352,890828.0,8443868.0
2018-12-14,105500,107000,104500,105500,20914,890828.0,8443868.0
2018-12-17,106500,107000,103500,105500,15997,890828.0,8443868.0
2018-12-18,104000,106000,101000,102500,16910,865496.0,8443868.0
2018-12-19,102500,105500,102500,104500,16295,882384.0,8443868.0
2018-12-20,105000,106000,101500,105000,28016,886606.0,8443868.0
2018-12-21,105500,106500,103000,105500,19573,890828.0,8443868.0
2018-12-24,105500,108000,103000,106500,25996,899272.0,8443868.0
2018-12-26,103500,107500,101500,107000,27291,903494.0,8443868.0
2018-12-27,106000,107000,104000,104000,22394,878162.0,8443868.0
2018-12-28,104000,106000,103500,104500,9272,882384.0,8443868.0
2019-01-02,104500,106500,102500,104500,20601,882384.0,8443868.0
2019-01-03,105000,105500,101500,101500,17797,857053.0,8443868.0
2019-01-04,102000,107500,102000,106000,27461,895050.0,8443868.0
2019-01-07,108500,110500,107000,108500,25810,916160.0,8443868.0
2019-01-08,108500,112500,107000,110500,28656,933047.0,8443868.0
2019-01-09,109500,112500,109500,110000,23630,928825.0,8443868.0
2019-01-10,109500,111500,108500,110500,17636,933047.0,8443868.0
2019-01-11,109000,110500,108000,108000,14410,911938.0,8443868.0
2019-01-14,107500,109000,106500,106500,23276,899272.0,8443868.0
2019-01-15,106000,107500,103500,103500,41211,873940.0,8443868.0
2019-01-16,103000,104500,102500,103000,18965,869718.0,8443868.0
2019-01-17,103000,104500,101500,102000,25518,861275.0,8443868.0
2019-01-18,103000,108000,101500,107000,36255,903494.0,8443868.0
2019-01-21,107000,108000,103000,103500,23021,873940.0,8443868.0
2019-01-22,103000,104000,101500,102000,24762,861275.0,8443868.0
2019-01-23,101500,103000,101000,101500,14169,857053.0,8443868.0
2019-01-24,101500,102000,99700,99800,31627,842698.0,8443868.0
2019-01-25,99700,101000,99300,100000,16182,844387.0,8443868.0
2019-01-28,100500,100500,99100,99700,19298,841854.0,8443868.0
2019-01-29,99900,99900,98100,98500,23535,831721.0,8443868.0
2019-01-30,99600,100500,98400,100000,18772,844387.0,8443868.0
2019-01-31,101000,101000,99700,101000,25883,852831.0,8443868.0
2019-02-01,101000,102000,99000,100500,22616,848609.0,8443868.0
2019-02-07,101500,101500,99300,100500,13691,848609.0,8443868.0
2019-02-08,100000,101500,99800,101000,13207,852831.0,8443868.0
2019-02-11,101000,107000,100500,105500,45293,890828.0,8443868.0
2019-02-12,104500,106500,101500,102500,28957,865496.0,8443868.0
2019-02-13,102500,105500,102500,103500,15699,873940.0,8443868.0
2019-02-14,103000,104000,101500,103000,26776,869718.0,8443868.0
2019-02-15,102000,103500,101000,102000,8836,861275.0,8443868.0
2019-02-18,102000,103500,101500,103000,15696,869718.0,8443868.0
2019-02-19,103500,106000,102500,105500,23364,890828.0,8443868.0
2019-02-20,106000,106000,103500,104000,13288,878162.0,8443868.0
2019-02-21,104500,104500,102000,102000,17893,861275.0,8443868.0
2019-02-22,102000,105000,102000,103000,23719,869718.0,8443868.0
2019-02-25,103500,104000,101500,102000,16939,861275.0,8443868.0
2019-02-26,102000,103500,101000,101500,15106,857053.0,8443868.0
2019-02-27,102000,104500,101000,104000,17681,878162.0,8443868.0
2019-02-28,104000,106500,103000,103000,40143,869718.0,8443868.0
2019-03-04,104000,108000,104000,107000,36097,903494.0,8443868.0
2019-03-05,107500,108500,105500,107000,26938,903494.0,8443868.0
2019-03-06,108000,108000,105500,106000,15449,895050.0,8443868.0
2019-03-07,107000,111000,105000,106500,38808,899272.0,8443868.0
2019-03-08,105500,106500,104000,104000,19966,878162.0,8443868.0
2019-03-11,104000,106000,103500,106000,12679,895050.0,8443868.0
2019-03-12,107500,107500,103500,105000,25545,886606.0,8443868.0
2019-03-13,105000,107500,104500,106500,14867,899272.0,8443868.0
2019-03-14,107500,108000,104000,105500,32117,890828.0,8443868.0
2019-03-15,105500,107000,102000,103000,47411,869718.0,8443868.0
2019-03-18,103000,105500,103000,105500,15986,890828.0,8443868.0
2019-03-19,106500,106500,101500,102000,37834,861275.0,8443868.0
2019-03-20,102000,103000,99700,102000,21802,861275.0,8443868.0
2019-03-21,101500,102000,99100,99400,36797,839320.0,8443868.0
2019-03-22,98200,99300,95600,95800,44681,808923.0,8443868.0
2019-03-25,95000,96600,94300,95400,13423,805545.0,8443868.0
2019-03-26,94500,97000,94500,95700,15963,808078.0,8443868.0
2019-03-27,95700,96400,95000,95000,19355,802167.0,8443868.0
2019-03-28,93900,95600,93800,93900,16634,792879.0,8443868.0
2019-03-29,95900,97100,94100,96400,25395,813989.0,8443868.0
2019-04-01,95400,96800,95000,95800,15405,808923.0,8443868.0
2019-04-02,95100,96500,94400,96200,14642,812300.0,8443868.0
2019-04-03,95900,96800,94900,96400,14729,813989.0,8443868.0
2019-04-04,97500,97500,95100,96000,11554,810611.0,8443868.0
2019-04-05,97300,97800,96500,97600,15568,824122.0,8443868.0
2019-04-08,97700,97700,96500,96800,14611,817366.0,8443868.0
2019-04-09,95700,98800,95700,98100,19890,828343.0,8443868.0
2019-04-10,98200,99200,96200,99100,21765,836787.0,8443868.0
2019-04-11,99100,101500,98500,101000,21336,852831.0,8443868.0
2019-04-12,100500,103500,100000,102000,29703,861275.0,8443868.0
2019-04-15,101500,103000,100500,100500,20243,848609.0,8443868.0
2019-04-16,100000,102500,99900,101500,12189,857053.0,8443868.0
2019-04-17,101000,103000,100500,102000,12370,861275.0,8443868.0
2019-04-18,101500,104000,100500,103000,23554,869718.0,8443868.0
2019-04-19,103000,103500,101000,102000,14546,861275.0,8443868.0
2019-04-22,102000,104500,101500,103000,13543,869718.0,8443868.0
2019-04-23,103000,103000,101000,101500,7117,857053.0,8443868.0
2019-04-24,102000,102000,99900,100500,9542,848609.0,8443868.0
2019-04-25,101500,102000,99800,101500,8529,857053.0,8443868.0
2019-04-26,100500,101500,99600,100000,8408,844387.0,8443868.0
2019-04-29,100000,103000,99800,102500,12278,865496.0,8443868.0
2019-04-30,103000,103000,101000,102000,5497,861275.0,8443868.0
2019-05-02,100500,101000,99300,100000,14203,844387.0,8443868.0
2019-05-03,99800,106000,99800,106000,37375,895050.0,8443868.0
2019-05-07,103500,104000,101000,102000,46245,861275.0,8443868.0
2019-05-08,100500,102000,99600,99800,33778,842698.0,8443868.0
2019-05-09,99800,100500,96600,96600,36189,815678.0,8443868.0
2019-05-10,97700,98900,97000,98000,16000,827499.0,8443868.0
2019-05-13,96500,97100,93200,93600,26110,790346.0,8443868.0
2019-05-14,93600,96800,93500,96500,20934,814833.0,8443868.0
2019-05-15,95200,99900,94400,99700,22320,841854.0,8443868.0
2019-05-16,98000,101500,97900,99200,21044,837632.0,8443868.0
2019-05-17,100500,100500,95900,96700,17712,816522.0,8443868.0
2019-05-20,97600,98200,96100,96700,9624,816522.0,8443868.0
2019-05-21,95700,97800,95700,96800,9633,817366.0,8443868.0
2019-05-22,98000,98000,96200,97000,6016,819055.0,8443868.0
2019-05-23,97400,100000,95900,98600,16191,832565.0,8443868.0
2019-05-24,97700,100500,97700,100000,15204,844387.0,8443868.0
2019-05-27,100000,100500,99000,100000,13836,844387.0,8443868.0
2019-05-28,100000,101000,98500,98500,20466,831721.0,8443868.0
2019-05-29,99900,100500,95900,97700,21909,824966.0,8443868.0
2019-05-30,99000,99300,96500,98600,14618,832565.0,8443868.0
2019-05-31,97000,99000,96500,98400,15968,830877.0,8443868.0
2019-06-03,97000,99400,97000,98700,20013,833410.0,8443868.0
2019-06-04,99500,99500,97400,99200,20194,837632.0,8443868.0
2019-06-05,98600,99600,98500,98900,11124,835099.0,8443868.0
2019-06-07,99500,101000,98300,99500,11137,840165.0,8443868.0
2019-06-10,99100,100500,98600,100000,12323,844387.0,8443868.0
2019-06-11,99200,101500,99000,101000,16239,852831.0,8443868.0
2019-06-12,101500,103000,100500,102000,17597,861275.0,8443868.0
2019-06-13,102000,105500,101500,105500,32397,890828.0,8443868.0
2019-06-14,105500,106500,103500,104500,18191,882384.0,8443868.0
2019-06-17,105000,106000,104000,104500,7777,882384.0,8443868.0
2019-06-18,103500,105500,103000,104000,12594,878162.0,8443868.0
2019-06-19,104500,105000,102500,103000,7465,869718.0,8443868.0
2019-06-20,103500,104500,103000,104000,7005,878162.0,8443868.0
2019-06-21,104000,104500,102500,103000,8936,869718.0,8443868.0
2019-06-24,104000,105000,102500,103500,7415,873940.0,8443868.0
2019-06-25,104500,104500,101500,102000,9911,861275.0,8443868.0
2019-06-26,102000,104000,101500,102000,9599,861275.0,8443868.0
2019-06-27,102000,103000,101000,101500,10661,857053.0,8443868.0
2019-06-28,101000,102500,100000,101500,13581,857053.0,8443868.0
2019-07-01,103000,104000,102500,102500,7935,865496.0,8443868.0
2019-07-02,102000,102500,100500,101000,9588,852831.0,8443868.0
2019-07-03,102000,102500,100000,100500,10077,848609.0,8443868.0
2019-07-04,101500,102500,99700,102500,14484,865496.0,8443868.0
2019-07-05,103000,103500,101000,102500,7155,865496.0,8443868.0
2019-07-08,102000,102000,98700,99200,11771,837632.0,8443868.0
2019-07-09,99200,99800,97000,97000,12962,819055.0,8443868.0
2019-07-10,97500,98000,96000,96600,9239,815678.0,8443868.0
2019-07-11,96000,97900,96000,96700,8363,816522.0,8443868.0
2019-07-12,96700,97600,94800,96600,19963,815678.0,8443868.0
2019-07-15,96700,99300,95300,99300,14595,838476.0,8443868.0
2019-07-16,99300,99400,97700,99300,11492,838476.0,8443868.0
2019-07-17,99500,99500,97500,98000,8593,827499.0,8443868.0
2019-07-18,96700,98500,96600,97200,10807,820744.0,8443868.0
2019-07-19,97300,102500,96100,101000,16439,852831.0,8443868.0
2019-07-22,100000,100500,99100,99500,9383,840165.0,8443868.0
2019-07-23,99400,99500,97700,98000,16463,827499.0,8443868.0
2019-07-24,97700,98900,97600,98200,6258,829188.0,8443868.0
2019-07-25,97500,98500,95700,96400,14351,813989.0,8443868.0
2019-07-26,96000,97500,94000,94000,12787,793724.0,8443868.0
2019-07-29,95300,95300,90400,91000,12474,768392.0,8443868.0
2019-07-30,91500,93200,91100,91800,8357,775147.0,8443868.0
2019-07-31,93500,93500,90000,92000,13656,776836.0,8443868.0
2019-08-01,90300,92200,90000,91100,12722,769236.0,8443868.0
2019-08-02,89100,91300,88600,88700,15231,748971.0,8443868.0
2019-08-05,87800,89700,79500,81000,32079,683953.0,8443868.0
2019-08-06,79000,84400,77500,82200,27278,694086.0,8443868.0
2019-08-07,80800,82500,79000,82200,23665,694086.0,8443868.0
2019-08-08,82200,83400,81400,82900,20678,699997.0,8443868.0
2019-08-09,82900,85600,82500,83100,13178,701685.0,8443868.0
2019-08-12,82500,83400,81800,83100,6918,701685.0,8443868.0
2019-08-13,82300,83400,81700,82800,8986,699152.0,8443868.0
2019-08-14,83600,83600,81700,82700,12068,698308.0,8443868.0
2019-08-16,80900,82000,80700,81500,7992,688175.0,8443868.0
2019-08-19,81300,82800,81100,82600,10172,697463.0,8443868.0
2019-08-20,82000,83400,81700,83100,10885,701685.0,8443868.0
2019-08-21,83100,83900,82800,83600,14258,705907.0,8443868.0
2019-08-22,83200,84300,81700,84300,18627,711818.0,8443868.0
2019-08-23,83100,84400,82500,83300,9736,703374.0,8443868.0
2019-08-26,81900,82600,80300,82000,16500,692397.0,8443868.0
2019-08-27,82000,83100,81000,81900,16763,691553.0,8443868.0
2019-08-28,81500,83900,80900,83000,17315,700841.0,8443868.0
2019-08-29,84300,84300,82400,84200,15448,710974.0,8443868.0
2019-08-30,84400,85700,84200,85200,10318,719418.0,8443868.0
2019-09-02,84500,86100,84500,85700,8326,723639.0,8443868.0
2019-09-03,85000,86300,84300,84900,11596,716884.0,8443868.0
2019-09-04,84900,86000,84000,86000,17718,726173.0,8443868.0
2019-09-05,85400,86000,84600,84800,13962,716040.0,8443868.0
2019-09-06,84400,85400,84400,84800,5785,716040.0,8443868.0
2019-09-09,84500,85400,84300,84300,8935,711818.0,8443868.0
2019-09-10,84100,84500,83000,83700,9470,706752.0,8443868.0
2019-09-11,84200,84400,83000,83600,25199,705907.0,8443868.0
2019-09-16,84200,85100,83700,84700,10449,715196.0,8443868.0
2019-09-17,83900,85800,83900,85000,21405,717729.0,8443868.0
2019-09-18,84300,85300,84300,84600,8667,714351.0,8443868.0
2019-09-19,84200,85000,84100,84300,10102,711818.0,8443868.0
2019-09-20,84000,84800,83900,84100,7548,710129.0,8443868.0
2019-09-23,84000,84400,83500,83700,8824,706752.0,8443868.0
2019-09-24,83700,84000,83200,84000,13545,709285.0,8443868.0
2019-09-25,84200,84800,82500,82500,16538,696619.0,8443868.0
2019-09-26,82500,84400,82100,83000,13669,700841.0,8443868.0
2019-09-27,84500,85300,83100,84300,20141,711818.0,8443868.0
2019-09-30,85000,85200,83800,84100,14537,710129.0,8443868.0
2019-10-01,84100,87000,84000,87000,17606,734617.0,8443868.0
2019-10-02,85700,86200,83300,83300,17480,703374.0,8443868.0
2019-10-04,84100,84100,82100,82200,12947,694086.0,8443868.0
2019-10-07,83800,84500,82400,84100,13710,710129.0,8443868.0
