삼화전자공업(011230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-01-22,8893,8971,8544,8581,111000,21609.0,5808900.0
2009-01-23,8507,8530,7976,8016,142771,20186.0,5808900.0
2009-01-28,8707,9215,8533,9216,794149,23207.0,5808900.0
2009-01-29,9572,9583,8811,8996,619584,22655.0,5808900.0
2009-01-30,8673,9179,8659,8996,166827,22655.0,5808900.0
2009-02-02,8874,9082,8818,8858,148909,22306.0,5808900.0
2009-02-03,8856,8937,8799,8893,146997,22393.0,5808900.0
2009-02-04,8968,9072,8875,8881,176047,22364.0,5808900.0
2009-02-05,8759,9290,8759,8858,399947,22306.0,5808900.0
2009-02-06,9004,9234,8852,8858,213150,22306.0,5808900.0
2009-02-09,8944,8992,8725,8731,154999,21987.0,5808900.0
2009-02-10,8763,8844,8603,8673,69909,21841.0,5808900.0
2009-02-11,8418,8730,8326,8708,104670,21929.0,5808900.0
2009-02-12,8864,8864,8530,8558,95391,21551.0,5808900.0
2009-02-13,8551,8576,8450,8524,88760,21464.0,5808900.0
2009-02-16,8533,8904,8533,8697,257592,21900.0,5808900.0
2009-02-17,8789,8789,7957,8039,222484,20244.0,5808900.0
2009-02-18,7668,8235,7381,7935,110487,19983.0,5808900.0
2009-02-19,7842,8073,7449,7612,177382,19169.0,5808900.0
2009-02-20,7434,7757,6707,6932,133013,17456.0,5808900.0
2009-02-23,6573,7267,6573,7197,82160,18124.0,5808900.0
2009-02-24,6732,7147,6628,6920,70465,17427.0,5808900.0
2009-02-25,7493,7493,6869,7036,76131,17717.0,5808900.0
2009-02-26,7054,7296,6683,6793,89906,17107.0,5808900.0
2009-02-27,6699,7000,6699,6863,25090,17281.0,5808900.0
2009-03-02,6857,6857,6234,6251,56250,15742.0,5808900.0
2009-03-03,5785,5970,5647,5836,114952,14697.0,5808900.0
2009-03-04,5867,6695,5867,6701,208270,16875.0,5808900.0
2009-03-05,7065,7700,6984,7013,579651,17659.0,5808900.0
2009-03-06,6799,7007,6591,6920,154626,17427.0,5808900.0
2009-03-09,7307,7307,6847,7128,83742,17950.0,5808900.0
2009-03-10,7173,7808,7125,7266,220929,18298.0,5808900.0
2009-03-11,7445,7560,7192,7359,123361,18530.0,5808900.0
2009-03-12,7356,7541,7196,7382,94365,18588.0,5808900.0
2009-03-13,7608,7768,7285,7359,111250,18530.0,5808900.0
2009-03-16,7519,7519,7196,7405,82635,18647.0,5808900.0
2009-03-17,7445,7838,7400,7670,207875,19315.0,5808900.0
2009-03-18,7772,7820,7519,7624,99710,19198.0,5808900.0
2009-03-19,7586,7653,7353,7359,78796,18530.0,5808900.0
2009-03-20,7496,7564,7345,7382,77940,18588.0,5808900.0
2009-03-23,7393,7508,7393,7509,98129,18908.0,5808900.0
2009-03-24,7668,7704,7426,7497,77490,18879.0,5808900.0
2009-03-25,7471,8407,7404,8039,511437,20244.0,5808900.0
2009-03-26,8072,8072,7738,8028,161880,20215.0,5808900.0
2009-03-27,8165,8199,7749,7820,158816,19692.0,5808900.0
2009-03-30,7952,7997,7422,7428,123420,18705.0,5808900.0
2009-03-31,7607,8172,7456,7970,308569,20070.0,5808900.0
2009-04-01,8187,8614,7957,8143,643967,20505.0,5808900.0
2009-04-02,8218,8277,7920,8120,252072,20447.0,5808900.0
2009-04-03,8235,8418,7842,7935,147947,19983.0,5808900.0
2009-04-06,8062,8165,7842,8166,222798,20564.0,5808900.0
2009-04-07,8205,8205,7860,8074,111240,20331.0,5808900.0
2009-04-08,7976,8462,7953,8212,301911,20680.0,5808900.0
2009-04-09,8381,8462,8232,8339,289398,20999.0,5808900.0
2009-04-10,8528,8644,8231,8408,353124,21173.0,5808900.0
2009-04-13,8878,9665,8856,9665,947741,24339.0,5808900.0
2009-04-14,11021,11102,10144,10392,2691749,26169.0,5808900.0
2009-04-15,9936,10686,9590,10150,667458,25559.0,5808900.0
2009-04-16,10675,11667,10271,10496,1807466,26430.0,5808900.0
2009-04-17,10726,11139,10032,10842,499939,27302.0,5808900.0
2009-04-20,10980,11994,10727,11303,1576756,28464.0,5808900.0
2009-04-21,10722,11758,10641,11765,538366,29625.0,5808900.0
2009-04-22,11874,13512,11414,13518,2135226,34040.0,5808900.0
2009-04-23,13559,13581,12612,12733,1049961,32065.0,5808900.0
2009-04-24,12981,14205,12750,12756,1321783,32123.0,5808900.0
2009-04-27,13166,13374,12130,12226,537984,30787.0,5808900.0
2009-04-28,11900,12917,10726,10727,592199,27011.0,5808900.0
2009-04-29,11183,12312,10722,12318,763750,31020.0,5808900.0
2009-04-30,12450,12635,11737,12111,580512,30497.0,5808900.0
2009-05-04,12219,12612,12037,12203,222255,30729.0,5808900.0
2009-05-06,12037,12335,11736,11995,205532,30206.0,5808900.0
2009-05-07,12339,13333,12223,12364,883124,31136.0,5808900.0
2009-05-08,12409,12454,11785,12157,197424,30613.0,5808900.0
2009-05-11,12244,12360,11896,12203,221481,30729.0,5808900.0
2009-05-12,12037,12705,11458,12203,399270,30729.0,5808900.0
2009-05-13,12431,12524,12156,12364,374556,31136.0,5808900.0
2009-05-14,12197,13189,11874,13195,504480,33227.0,5808900.0
2009-05-15,13724,13746,12825,13472,822980,33924.0,5808900.0
2009-05-18,13887,13932,13241,13379,448992,33692.0,5808900.0
2009-05-19,13608,13771,13170,13656,533777,34389.0,5808900.0
2009-05-20,13652,15680,13559,14164,2096936,35667.0,5808900.0
2009-05-21,14302,14763,13771,14325,512171,36073.0,5808900.0
2009-05-22,14206,14551,13489,13633,334321,34331.0,5808900.0
2009-05-25,13585,14046,11602,13218,349446,33285.0,5808900.0
2009-05-26,13794,13794,12224,12595,222830,31717.0,5808900.0
2009-05-27,12913,13006,11874,11880,157700,29916.0,5808900.0
2009-05-28,11759,11874,10757,11580,217270,29161.0,5808900.0
2009-05-29,11811,12595,11763,12064,193870,30381.0,5808900.0
2009-06-01,12109,12432,11693,12272,147793,30903.0,5808900.0
2009-06-02,12568,12658,12105,12226,110603,30787.0,5808900.0
2009-06-03,12249,12687,12109,12387,153649,31194.0,5808900.0
2009-06-04,12294,12732,12016,12387,239845,31194.0,5808900.0
2009-06-05,12687,12895,12016,12157,139899,30613.0,5808900.0
2009-06-08,12156,12777,12041,12272,263430,30903.0,5808900.0
2009-06-09,12197,13073,11829,13079,243785,32936.0,5808900.0
2009-06-10,15016,15039,13148,13379,1361732,33692.0,5808900.0
2009-06-11,13329,13329,12543,12872,281202,32414.0,5808900.0
2009-06-12,13125,13125,12479,12687,173908,31949.0,5808900.0
2009-06-15,12798,12913,12520,12641,112920,31833.0,5808900.0
2009-06-16,12454,12547,12317,12387,80813,31194.0,5808900.0
2009-06-17,12272,12454,12016,12387,95616,31194.0,5808900.0
2009-06-18,12387,12777,12224,12387,126856,31194.0,5808900.0
2009-06-19,12568,12568,11714,11995,99543,30206.0,5808900.0
2009-06-22,11763,12339,11763,12157,82888,30613.0,5808900.0
2009-06-23,11785,12201,11555,11603,67741,29219.0,5808900.0
2009-06-24,11644,11807,11091,11153,83970,28086.0,5808900.0
2009-06-25,11187,11555,11150,11488,43753,28928.0,5808900.0
2009-06-26,11598,11736,11298,11442,59131,28812.0,5808900.0
2009-06-29,11511,11949,11303,11303,59600,28464.0,5808900.0
2009-06-30,11577,11855,11164,11280,54662,28406.0,5808900.0
2009-07-01,11348,11463,11188,11303,50581,28464.0,5808900.0
2009-07-02,11280,11395,11072,11303,51403,28464.0,5808900.0
2009-07-03,11057,11343,10916,11349,45875,28580.0,5808900.0
2009-07-06,11806,12244,11413,11765,219570,29625.0,5808900.0
2009-07-07,11758,11829,11413,11442,107364,28812.0,5808900.0
2009-07-08,11325,11533,11210,11315,65845,28493.0,5808900.0
2009-07-09,11309,11390,10837,11107,65780,27970.0,5808900.0
2009-07-10,11102,11298,10838,10911,74970,27476.0,5808900.0
2009-07-13,10905,10905,10029,10150,86707,25559.0,5808900.0
2009-07-14,10373,10455,9924,10023,45180,25240.0,5808900.0
2009-07-15,10229,10356,10033,10196,34139,25675.0,5808900.0
2009-07-16,10196,10448,10148,10311,42642,25966.0,5808900.0
2009-07-17,10559,10559,10144,10473,47084,26372.0,5808900.0
2009-07-20,10483,10668,10379,10657,46752,26837.0,5808900.0
2009-07-21,10678,11013,10678,10842,50474,27302.0,5808900.0
2009-07-22,10794,11001,10678,10842,30950,27302.0,5808900.0
2009-07-23,10932,10932,10404,10657,34599,26837.0,5808900.0
2009-07-24,10727,10842,10564,10646,42473,26808.0,5808900.0
2009-07-27,10608,10945,10608,10623,48057,26750.0,5808900.0
2009-07-28,10656,10679,10356,10415,65670,26227.0,5808900.0
2009-07-29,10415,10586,10207,10207,43460,25704.0,5808900.0
2009-07-30,10218,10563,10218,10300,112967,25937.0,5808900.0
2009-07-31,10307,10399,10110,10150,69600,25559.0,5808900.0
2009-08-03,10144,10144,9683,10034,70749,25269.0,5808900.0
2009-08-04,9984,10144,9913,9931,70041,25007.0,5808900.0
2009-08-05,9914,10594,9822,9965,232860,25094.0,5808900.0
2009-08-06,9847,10184,9825,9977,79191,25123.0,5808900.0
2009-08-07,9913,9994,9832,9919,41120,24978.0,5808900.0
2009-08-10,9959,10007,9821,9850,67193,24804.0,5808900.0
2009-08-11,9798,9913,9753,9919,67340,24978.0,5808900.0
2009-08-12,9858,10675,9844,10381,399440,26140.0,5808900.0
2009-08-13,10564,10564,10196,10311,79640,25966.0,5808900.0
2009-08-14,10494,11856,10185,11857,727723,29858.0,5808900.0
2009-08-17,11856,11856,10991,11188,474068,28173.0,5808900.0
2009-08-18,10864,11187,10426,10842,205835,27302.0,5808900.0
2009-08-19,10953,10953,10374,10381,115176,26140.0,5808900.0
2009-08-20,10500,10629,10098,10565,152731,26605.0,5808900.0
2009-08-21,10604,10663,9958,10150,102390,25559.0,5808900.0
2009-08-24,10306,10306,9902,9919,100713,24978.0,5808900.0
2009-08-25,9754,10088,9754,9942,94974,25036.0,5808900.0
2009-08-26,9977,10092,9848,9885,64089,24891.0,5808900.0
2009-08-27,10040,10040,9776,9827,63810,24746.0,5808900.0
2009-08-28,9913,9947,9706,9827,59682,24746.0,5808900.0
2009-08-31,9929,10727,9803,10011,286393,25211.0,5808900.0
2009-09-01,9825,9977,9732,9769,106270,24601.0,5808900.0
2009-09-02,9706,9706,9476,9527,75921,23991.0,5808900.0
2009-09-03,9457,10333,9457,9539,82230,24020.0,5808900.0
2009-09-04,9595,9687,9479,9550,40992,24049.0,5808900.0
2009-09-07,9688,9688,9446,9688,53270,24397.0,5808900.0
2009-09-08,9872,10010,9583,9642,64283,24281.0,5808900.0
2009-09-09,9683,9683,9349,9389,48520,23642.0,5808900.0
2009-09-10,9383,9568,9383,9412,32102,23700.0,5808900.0
2009-09-11,9405,9453,9338,9400,55070,23671.0,5808900.0
2009-09-14,9480,9525,9342,9354,40110,23555.0,5808900.0
2009-09-15,9513,9513,9294,9319,51850,23468.0,5808900.0
2009-09-16,9257,9406,9198,9204,73049,23178.0,5808900.0
2009-09-17,9227,9272,8763,8904,104688,22422.0,5808900.0
2009-09-18,9075,9086,8811,8904,42204,22422.0,5808900.0
2009-09-21,8927,9042,8719,8927,45640,22480.0,5808900.0
2009-09-22,9097,9097,8841,8881,40653,22364.0,5808900.0
2009-09-23,8879,8997,8719,8720,47200,21958.0,5808900.0
2009-09-24,8545,8764,8188,8385,52624,21115.0,5808900.0
2009-09-25,8429,8429,8002,8154,65702,20534.0,5808900.0
2009-09-28,8073,8073,7772,7958,44381,20041.0,5808900.0
2009-09-29,7953,8023,7790,7878,29647,19837.0,5808900.0
2009-09-30,7876,8002,7553,7612,31125,19169.0,5808900.0
2009-10-01,7619,7619,7170,7347,53333,18501.0,5808900.0
2009-10-05,7345,7345,7092,7289,30533,18356.0,5808900.0
2009-10-06,7486,7612,7345,7405,33030,18647.0,5808900.0
2009-10-07,7449,7612,7322,7497,18670,18879.0,5808900.0
2009-10-08,7608,8611,7493,8443,244729,21261.0,5808900.0
2009-10-09,8669,8669,8113,8304,133045,20912.0,5808900.0
2009-10-12,8321,8473,8080,8327,56853,20970.0,5808900.0
2009-10-13,8369,8369,7676,8016,38622,20186.0,5808900.0
2009-10-14,8013,8142,7912,7924,26641,19954.0,5808900.0
2009-10-15,7920,8161,7723,7785,22600,19605.0,5808900.0
2009-10-16,8154,8154,7471,7612,23500,19169.0,5808900.0
2009-10-19,7467,8644,7467,8627,320741,21725.0,5808900.0
2009-10-20,8544,8718,8117,8235,132120,20738.0,5808900.0
2009-10-21,8069,8206,7816,7901,50891,19895.0,5808900.0
2009-10-22,8009,8807,7894,8212,363903,20680.0,5808900.0
2009-10-23,8275,8413,8023,8074,86284,20331.0,5808900.0
2009-10-26,7979,8072,7808,7912,42651,19925.0,5808900.0
2009-10-27,7771,8187,7589,7912,55574,19925.0,5808900.0
2009-10-28,7912,7946,7519,7612,52210,19169.0,5808900.0
2009-10-29,7378,7445,7192,7359,39190,18530.0,5808900.0
2009-10-30,7400,7548,7400,7439,30255,18734.0,5808900.0
2009-11-02,7378,7378,7111,7255,20670,18269.0,5808900.0
2009-11-03,7132,7399,7132,7209,19123,18153.0,5808900.0
2009-11-04,7207,7612,7207,7289,13770,18356.0,5808900.0
2009-11-05,7422,7422,7285,7347,14520,18501.0,5808900.0
2009-11-06,7612,7612,7370,7382,17800,18588.0,5808900.0
2009-11-09,7381,7842,7381,7589,55710,19111.0,5808900.0
2009-11-10,7704,7704,7426,7485,20190,18850.0,5808900.0
2009-11-11,7412,7838,7400,7578,23705,19082.0,5808900.0
2009-11-12,7571,7585,7400,7451,13521,18763.0,5808900.0
2009-11-13,7444,7444,7121,7324,17780,18443.0,5808900.0
2009-11-16,7099,7377,7054,7116,19604,17920.0,5808900.0
2009-11-17,7029,7088,6731,6805,48247,17136.0,5808900.0
2009-11-18,6810,6914,6731,6793,30342,17107.0,5808900.0
2009-11-19,6673,6870,6558,6713,66491,16904.0,5808900.0
2009-11-20,6665,6828,6643,6736,38399,16962.0,5808900.0
2009-11-23,6731,6731,6524,6586,33770,16584.0,5808900.0
2009-11-24,6687,6687,6457,6505,28215,16381.0,5808900.0
2009-11-25,6454,6454,6119,6274,47915,15800.0,5808900.0
2009-11-26,6272,6595,6272,6413,37768,16149.0,5808900.0
2009-11-27,6412,6412,5926,6078,33390,15306.0,5808900.0
2009-11-30,6111,6375,6100,6182,16050,15568.0,5808900.0
2009-12-01,6123,6342,6123,6182,17305,15568.0,5808900.0
2009-12-02,6190,6673,6190,6378,49365,16062.0,5808900.0
2009-12-03,6376,6435,6227,6424,15051,16178.0,5808900.0
2009-12-04,6360,6523,6315,6459,17380,16265.0,5808900.0
2009-12-07,6616,6616,6408,6459,26706,16265.0,5808900.0
2009-12-08,6458,6665,6458,6644,46571,16730.0,5808900.0
2009-12-09,6643,6851,6457,6747,50244,16991.0,5808900.0
2009-12-10,6758,6780,6539,6736,18961,16962.0,5808900.0
2009-12-11,6824,6914,6524,6909,26511,17398.0,5808900.0
2009-12-14,6799,6847,6684,6701,40305,16875.0,5808900.0
2009-12-15,6688,6966,6632,6851,39912,17252.0,5808900.0
2009-12-16,6735,6918,6735,6851,10362,17252.0,5808900.0
2009-12-17,6896,6896,6747,6747,15443,16991.0,5808900.0
2009-12-18,6684,6732,6591,6701,10442,16875.0,5808900.0
2009-12-21,6628,6880,6628,6805,23170,17136.0,5808900.0
2009-12-22,6799,6835,6743,6805,24750,17136.0,5808900.0
2009-12-23,6829,6896,6688,6770,20031,17049.0,5808900.0
2009-12-24,6788,6788,6591,6713,21591,16904.0,5808900.0
2009-12-28,6605,6706,6465,6482,25638,16323.0,5808900.0
2009-12-29,6458,6458,6354,6436,14041,16207.0,5808900.0
2009-12-30,6342,6446,6342,6413,12741,16149.0,5808900.0
2010-01-04,6408,6568,6360,6447,28004,16236.0,5808900.0
2010-01-05,6591,6591,6360,6471,53500,16294.0,5808900.0
2010-01-06,6468,6505,6387,6505,39041,16381.0,5808900.0
2010-01-07,6620,6688,6457,6528,47901,16439.0,5808900.0
2010-01-08,6465,6524,6409,6482,20191,16323.0,5808900.0
2010-01-11,6523,6776,6523,6782,89410,17078.0,5808900.0
2010-01-12,6847,7791,6836,7797,194766,19634.0,5808900.0
2010-01-13,8346,8956,8299,8962,1282187,22568.0,5808900.0
2010-01-14,9223,9431,8577,9089,1014798,22887.0,5808900.0
2010-01-15,8879,9457,8800,9458,615141,23816.0,5808900.0
2010-01-18,9223,9569,9004,9527,418469,23991.0,5808900.0
2010-01-19,9301,9442,8759,9296,365291,23410.0,5808900.0
2010-01-20,9342,10414,8892,9435,698036,23758.0,5808900.0
2010-01-21,9112,9387,8418,9146,192814,23032.0,5808900.0
2010-01-22,8874,9129,8368,8616,171554,21696.0,5808900.0
2010-01-25,8276,9130,8080,8650,212579,21783.0,5808900.0
2010-01-26,8656,8945,8161,8327,116146,20970.0,5808900.0
2010-01-27,8702,8702,7975,8189,97506,20622.0,5808900.0
2010-01-28,8277,8277,7468,8120,82360,20447.0,5808900.0
2010-01-29,7964,7964,7170,7347,90472,18501.0,5808900.0
2010-02-01,7147,7652,7054,7543,61593,18995.0,5808900.0
2010-02-02,7675,7975,7433,7543,50670,18995.0,5808900.0
2010-02-03,7560,7838,7560,7682,36280,19344.0,5808900.0
2010-02-04,7560,7779,7330,7555,53624,19024.0,5808900.0
2010-02-05,7196,7344,6698,7266,60299,18298.0,5808900.0
2010-02-08,7266,7266,6918,6943,42870,17485.0,5808900.0
2010-02-09,6914,6914,6684,6805,35250,17136.0,5808900.0
2010-02-10,6962,7007,6847,6920,24970,17427.0,5808900.0
2010-02-11,6869,7054,6869,7013,17710,17659.0,5808900.0
2010-02-12,6988,7114,6862,7059,16110,17775.0,5808900.0
2010-02-16,7054,7132,6939,7105,15280,17891.0,5808900.0
2010-02-17,7262,7330,7077,7232,36372,18211.0,5808900.0
2010-02-18,7285,7482,7237,7359,30060,18530.0,5808900.0
2010-02-19,7330,7468,7077,7139,32892,17979.0,5808900.0
2010-02-22,7121,7711,7121,7543,69740,18995.0,5808900.0
2010-02-23,7790,7790,7399,7543,34988,18995.0,5808900.0
2010-02-24,7399,7596,7329,7543,26490,18995.0,5808900.0
2010-02-25,7503,7559,7295,7324,27110,18443.0,5808900.0
2010-02-26,7322,7381,7151,7370,37750,18559.0,5808900.0
2010-03-02,7370,7508,7266,7509,36900,18908.0,5808900.0
2010-03-03,7449,7590,7449,7520,29150,18937.0,5808900.0
2010-03-04,7381,7496,7277,7382,23872,18588.0,5808900.0
2010-03-05,7334,7887,7218,7716,161100,19431.0,5808900.0
2010-03-08,7767,8009,7526,7532,139544,18966.0,5808900.0
2010-03-09,7450,7531,7267,7312,61499,18414.0,5808900.0
2010-03-10,7427,7472,7197,7312,69044,18414.0,5808900.0
2010-03-11,7427,7427,7208,7301,33063,18385.0,5808900.0
2010-03-12,7285,7378,7192,7243,28840,18240.0,5808900.0
2010-03-15,7341,7341,7007,7255,45230,18269.0,5808900.0
2010-03-16,7273,7273,6962,7013,82160,17659.0,5808900.0
2010-03-17,7055,7089,6973,7036,52976,17717.0,5808900.0
2010-03-18,7133,7133,7030,7036,28794,17717.0,5808900.0
2010-03-19,7006,7077,6984,7013,33431,17659.0,5808900.0
2010-03-22,7011,7011,6803,6874,52342,17311.0,5808900.0
2010-03-23,6868,6972,6835,6886,30320,17340.0,5808900.0
2010-03-24,6803,6989,6758,6759,35639,17020.0,5808900.0
2010-03-25,6754,6754,6524,6586,30330,16584.0,5808900.0
2010-03-26,6591,6720,6535,6690,28260,16846.0,5808900.0
2010-03-29,6687,6687,6468,6505,30660,16381.0,5808900.0
2010-03-30,6550,6884,6550,6736,30387,16962.0,5808900.0
2010-03-31,6688,6873,6632,6644,39542,16730.0,5808900.0
2010-04-01,6569,6754,6476,6597,27592,16613.0,5808900.0
2010-04-02,6687,6687,6491,6505,29636,16381.0,5808900.0
2010-04-05,6454,6454,6108,6274,43631,15800.0,5808900.0
2010-04-06,6412,6412,6089,6194,29450,15597.0,5808900.0
2010-04-07,6205,6480,6205,6436,51640,16207.0,5808900.0
2010-04-08,6457,6528,6342,6528,13020,16439.0,5808900.0
2010-04-09,6453,6500,6267,6344,31890,15974.0,5808900.0
2010-04-12,6412,6528,6353,6413,28640,16149.0,5808900.0
2010-04-13,6453,6453,6281,6447,8670,16236.0,5808900.0
2010-04-14,6476,6476,6338,6471,13048,16294.0,5808900.0
2010-04-15,6523,6523,6338,6344,17662,15974.0,5808900.0
2010-04-16,6343,6480,6343,6436,18930,16207.0,5808900.0
2010-04-19,6413,6413,6182,6321,24173,15916.0,5808900.0
2010-04-20,6297,6423,6227,6298,15840,15858.0,5808900.0
2010-04-21,6223,6442,6223,6355,20630,16004.0,5808900.0
2010-04-22,6665,6665,6364,6517,41088,16410.0,5808900.0
2010-04-23,6487,6627,6327,6355,15230,16004.0,5808900.0
2010-04-26,6412,6423,6285,6286,15865,15829.0,5808900.0
2010-04-27,6250,6435,6250,6436,22190,16207.0,5808900.0
2010-04-28,6387,6412,6182,6182,36510,15568.0,5808900.0
2010-04-29,6182,6342,6182,6194,19090,15597.0,5808900.0
2010-04-30,6228,6377,6183,6332,11220,15945.0,5808900.0
2010-05-03,6331,6423,6260,6298,11010,15858.0,5808900.0
2010-05-04,6431,6431,6153,6274,15061,15800.0,5808900.0
2010-05-06,5911,6096,5877,6032,30020,15190.0,5808900.0
2010-05-07,5812,5871,5719,5790,58281,14580.0,5808900.0
2010-05-10,5767,5997,5767,5998,13580,15103.0,5808900.0
2010-05-11,6112,6539,5997,5998,19333,15103.0,5808900.0
2010-05-12,6027,6119,5841,5940,23790,14958.0,5808900.0
2010-05-13,6146,6146,5949,5998,12501,15103.0,5808900.0
2010-05-14,5970,6178,5855,6044,27280,15219.0,5808900.0
2010-05-17,6053,6053,5766,5767,19781,14522.0,5808900.0
2010-05-18,5766,5962,5696,5744,13631,14464.0,5808900.0
2010-05-19,5674,5811,5603,5652,16131,14232.0,5808900.0
2010-05-20,5648,5993,4839,5190,24711,13070.0,5808900.0
2010-05-24,5254,5254,5024,5179,16549,13041.0,5808900.0
2010-05-25,4897,5161,4678,4948,26621,12460.0,5808900.0
2010-05-26,4931,5035,4838,4960,6510,12489.0,5808900.0
2010-05-27,5001,5057,4886,5063,7601,12751.0,5808900.0
2010-05-28,5057,5439,5057,5363,6351,13506.0,5808900.0
2010-05-31,5236,5537,5236,5352,9450,13477.0,5808900.0
2010-06-01,5346,5506,5298,5479,6930,13796.0,5808900.0
2010-06-03,5478,5626,5329,5456,5810,13738.0,5808900.0
2010-06-04,5489,5500,5329,5456,2840,13738.0,5808900.0
2010-06-07,5232,5429,5128,5306,6941,13360.0,5808900.0
2010-06-08,5127,5346,5116,5259,14721,13244.0,5808900.0
2010-06-09,5298,5298,5138,5156,11051,12983.0,5808900.0
2010-06-10,5209,5922,5209,5928,56338,14929.0,5808900.0
2010-06-11,6815,6815,5997,6228,653670,15684.0,5808900.0
2010-06-14,6339,6398,5785,6171,109220,15539.0,5808900.0
2010-06-15,6164,6164,5922,6044,52741,15219.0,5808900.0
2010-06-16,6108,6223,5971,6171,42600,15539.0,5808900.0
2010-06-17,6108,6939,6038,6482,365362,16323.0,5808900.0
2010-06-18,6476,6616,6223,6482,76310,16323.0,5808900.0
2010-06-21,6480,6480,6135,6217,39370,15655.0,5808900.0
2010-06-22,6131,6339,6038,6274,61840,15800.0,5808900.0
2010-06-23,6153,6327,6049,6055,31551,15248.0,5808900.0
2010-06-24,6049,6546,5993,6274,111040,15800.0,5808900.0
2010-06-25,6304,6304,6037,6251,51780,15742.0,5808900.0
2010-06-28,6222,6383,6062,6240,27540,15713.0,5808900.0
2010-06-29,6364,6376,5974,5975,18362,15045.0,5808900.0
2010-06-30,5997,5997,5651,5975,22150,15045.0,5808900.0
2010-07-01,5800,5997,5328,5340,188968,13448.0,5808900.0
2010-07-02,5242,5461,5231,5259,54640,13244.0,5808900.0
2010-07-05,5173,5299,4954,5190,44118,13070.0,5808900.0
2010-07-06,5188,5188,5050,5121,24220,12896.0,5808900.0
2010-07-07,5416,5439,5172,5259,20920,13244.0,5808900.0
2010-07-08,5165,5291,5165,5213,19760,13128.0,5808900.0
2010-07-09,5209,5369,5150,5179,26260,13041.0,5808900.0
2010-07-12,5173,5403,5139,5306,44020,13360.0,5808900.0
2010-07-13,5303,6101,5236,6101,150353,15365.0,5808900.0
2010-07-14,6108,6409,5692,5836,158622,14697.0,5808900.0
2010-07-15,5834,6699,5719,6090,806065,15335.0,5808900.0
2010-07-16,6179,6201,5659,5848,144705,14726.0,5808900.0
2010-07-19,5789,5893,5536,5767,69920,14522.0,5808900.0
2010-07-20,5959,5959,5740,5836,59820,14697.0,5808900.0
2010-07-21,5777,6066,5743,6067,126970,15277.0,5808900.0
2010-07-22,6712,6965,6628,6966,60993,14406.0,5808900.0
2010-07-23,7302,7358,6726,7022,298325,14522.0,5808900.0
2010-07-26,7021,7162,6572,6881,70692,14232.0,5808900.0
2010-07-27,6909,6923,6586,6671,36971,13796.0,5808900.0
2010-07-28,6670,6740,6431,6446,35291,13331.0,5808900.0
2010-07-29,6516,6923,6516,6643,44955,13738.0,5808900.0
2010-07-30,6642,6684,6460,6600,42404,13651.0,5808900.0
2010-08-02,6698,7555,6670,7218,382853,14929.0,5808900.0
2010-08-03,7302,7302,6544,6643,176107,13738.0,5808900.0
2010-08-04,6656,6839,6460,6685,66729,13825.0,5808900.0
2010-08-05,6684,6797,6488,6516,41194,13477.0,5808900.0
2010-08-06,6333,6446,6165,6320,80714,13070.0,5808900.0
2010-08-09,6179,6277,5926,6277,69746,12983.0,5808900.0
2010-08-10,6305,7134,6305,6488,255140,13419.0,5808900.0
2010-08-11,6937,6937,6179,6221,60670,12867.0,5808900.0
2010-08-12,6221,6249,5968,6165,38853,12751.0,5808900.0
2010-08-13,6080,6277,6080,6179,45580,12780.0,5808900.0
2010-08-16,6249,6249,5898,6053,98286,12518.0,5808900.0
2010-08-17,5912,6094,5729,5758,138469,11908.0,5808900.0
2010-08-18,5757,5856,5757,5786,58816,11966.0,5808900.0
2010-08-19,5926,6151,5771,5814,70650,12024.0,5808900.0
2010-08-20,5814,5898,5701,5898,49935,12199.0,5808900.0
2010-08-23,5940,5968,5729,5842,34760,12083.0,5808900.0
2010-08-24,5771,5842,5701,5786,34710,11966.0,5808900.0
2010-08-25,5785,6123,5785,5870,76241,12141.0,5808900.0
2010-08-26,5785,6010,5617,5617,52540,11618.0,5808900.0
2010-08-27,5701,5842,5645,5702,16380,11792.0,5808900.0
2010-08-30,5912,5912,5659,5842,32285,12083.0,5808900.0
2010-08-31,5842,5968,5785,5912,46740,12228.0,5808900.0
2010-09-01,6010,6010,5828,5954,23290,12315.0,5808900.0
2010-09-02,6094,6094,5912,6011,33270,12431.0,5808900.0
2010-09-03,5561,5645,5224,5407,1023160,11182.0,5808900.0
2010-09-06,5406,5729,5392,5463,673106,11298.0,5808900.0
2010-09-07,5462,5476,5308,5337,274062,22074.0,11617800.0
2010-09-08,5322,5322,5055,5140,192242,21261.0,11617800.0
2010-09-09,5139,5308,5139,5196,125425,21493.0,11617800.0
2010-09-10,5196,5280,5125,5238,85772,21667.0,11617800.0
2010-09-13,5238,5238,4971,5028,142370,20796.0,11617800.0
2010-09-14,4999,5027,4648,4859,169728,20099.0,11617800.0
2010-09-15,4816,4915,4760,4887,102496,20215.0,11617800.0
2010-09-16,4887,4887,4774,4845,63228,20041.0,11617800.0
2010-09-17,4901,4901,4802,4817,36707,19925.0,11617800.0
2010-09-20,4816,4901,4816,4901,36873,20273.0,11617800.0
2010-09-24,4887,4929,4830,4873,41660,20157.0,11617800.0
2010-09-27,4929,4929,4830,4845,46811,20041.0,11617800.0
