한화에어로스페이스(012450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-02,63920,64348,62531,64134,644404,4620000.0,77000000.0
2008-05-06,64026,65950,63385,65417,616499,4712400.0,77000000.0
2008-05-07,65416,65950,63278,64776,597372,4666200.0,77000000.0
2008-05-08,63064,65202,63064,64669,604987,4658500.0,77000000.0
2008-05-09,64669,64776,62745,63065,465965,4543000.0,77000000.0
2008-05-13,63064,63919,62102,63600,452836,4581500.0,77000000.0
2008-05-14,63065,64348,63065,63279,303350,4558400.0,77000000.0
2008-05-15,64133,68943,64026,68410,1504094,4928000.0,77000000.0
2008-05-16,68836,68836,67019,68410,557846,4928000.0,77000000.0
2008-05-19,67981,68836,66164,68624,589352,4943400.0,77000000.0
2008-05-20,68195,68302,64026,64455,1508422,4643100.0,77000000.0
2008-05-21,62957,67019,62744,65738,1275595,4735500.0,77000000.0
2008-05-22,66057,67019,60392,64669,2487918,4658500.0,77000000.0
2008-05-23,65630,65630,63385,63707,509005,4589200.0,77000000.0
2008-05-26,61995,63599,60071,63600,838787,4581500.0,77000000.0
2008-05-27,63599,65737,62637,64669,694774,4658500.0,77000000.0
2008-05-28,64883,65417,63493,63920,419664,4604600.0,77000000.0
2008-05-29,64669,65845,64134,65310,653330,4704700.0,77000000.0
2008-05-30,64989,65738,62638,65096,1027880,4689300.0,77000000.0
2008-06-02,65950,65950,64240,64883,411113,4673900.0,77000000.0
2008-06-03,64134,65524,62317,64027,580296,4612300.0,77000000.0
2008-06-04,64133,64454,62851,63600,414123,4581500.0,77000000.0
2008-06-05,63600,64241,62638,64241,330758,4627700.0,77000000.0
2008-06-09,62316,64026,62316,63707,484732,4589200.0,77000000.0
2008-06-10,63707,64241,61141,61462,565433,4427500.0,77000000.0
2008-06-11,61783,62745,61569,62103,573319,4473700.0,77000000.0
2008-06-12,61355,61996,59966,60500,573343,4358200.0,77000000.0
2008-06-13,60927,61889,59965,61676,491744,4442900.0,77000000.0
2008-06-16,62424,63920,62103,63386,542333,4566100.0,77000000.0
2008-06-17,64026,64561,63278,63493,476958,4573800.0,77000000.0
2008-06-18,62530,63492,59323,60821,2378138,4381300.0,77000000.0
2008-06-19,59323,60071,56865,57828,1739820,4165700.0,77000000.0
2008-06-20,58789,59430,57079,57828,667830,4165700.0,77000000.0
2008-06-23,55796,58254,55689,58042,470031,4181100.0,77000000.0
2008-06-24,58041,58575,56758,56759,459900,4088700.0,77000000.0
2008-06-25,56866,57614,56331,57186,326847,4119500.0,77000000.0
2008-06-26,56116,56330,53124,53125,1752293,3826900.0,77000000.0
2008-06-27,51201,52697,50613,51628,1136993,3719100.0,77000000.0
2008-06-30,52001,52696,48581,49544,1093867,3568950.0,77000000.0
2008-07-01,49169,49757,47619,49544,1245720,3568950.0,77000000.0
2008-07-02,49543,49863,45695,47620,996401,3430350.0,77000000.0
2008-07-03,46390,48902,45642,48742,1016037,3511200.0,77000000.0
2008-07-04,48688,49169,44893,44894,1245347,3234000.0,77000000.0
2008-07-07,43824,45641,42916,45482,1283412,3276350.0,77000000.0
2008-07-08,45108,45428,43077,43825,743887,3157000.0,77000000.0
2008-07-09,45001,45108,41367,42061,996319,3029950.0,77000000.0
2008-07-10,40457,41472,39602,40779,1899317,2937550.0,77000000.0
2008-07-11,42007,43771,41526,43772,1962506,3153150.0,77000000.0
2008-07-14,43397,44572,42916,42970,964891,3095400.0,77000000.0
2008-07-15,42756,42756,39336,39870,1901457,2872100.0,77000000.0
2008-07-16,40618,42542,38641,41901,1630481,3018400.0,77000000.0
2008-07-17,43717,44252,43076,44039,1252217,3172400.0,77000000.0
2008-07-18,44893,44893,43076,43291,740677,3118500.0,77000000.0
2008-07-21,44039,45909,43985,45909,822320,3307150.0,77000000.0
2008-07-22,45427,45748,44733,45108,483340,3249400.0,77000000.0
2008-07-23,46070,46123,43718,45161,1492064,3253250.0,77000000.0
2008-07-24,45214,46122,44091,45963,1110948,3311000.0,77000000.0
2008-07-25,44894,45322,44413,44947,717974,3237850.0,77000000.0
2008-07-28,44946,45053,41526,41527,2527534,2991450.0,77000000.0
2008-07-29,40458,40939,39175,40939,1472431,2949100.0,77000000.0
2008-07-30,41686,41954,38854,38962,1675642,2806650.0,77000000.0
2008-07-31,38481,39924,37946,38908,1061018,2802800.0,77000000.0
2008-08-01,38374,40137,38267,39389,884784,2837450.0,77000000.0
2008-08-04,39175,40672,38641,40244,844438,2899050.0,77000000.0
2008-08-05,40243,41045,39762,40779,798058,2937550.0,77000000.0
2008-08-06,41634,41794,40939,41580,754366,2995300.0,77000000.0
2008-08-07,41793,41847,39655,40191,966740,2895200.0,77000000.0
2008-08-08,39443,40298,39389,39763,616760,2864400.0,77000000.0
2008-08-11,40510,41472,40297,41367,733053,2979900.0,77000000.0
2008-08-12,41472,43931,41419,43077,1651866,3103100.0,77000000.0
2008-08-13,43023,43504,41741,41901,822587,3018400.0,77000000.0
2008-08-14,42274,42488,41098,42008,709993,3026100.0,77000000.0
2008-08-18,40832,41099,38534,38534,1879596,2775850.0,77000000.0
2008-08-19,38267,38908,38053,38587,622248,2779700.0,77000000.0
2008-08-20,38481,38587,36396,36984,1396439,2664200.0,77000000.0
2008-08-21,36824,37198,34739,34739,1246638,2502500.0,77000000.0
2008-08-22,34633,35541,34526,34953,744458,2517900.0,77000000.0
2008-08-25,35059,35807,35059,35488,531733,2556400.0,77000000.0
2008-08-26,34312,35488,34258,34953,465779,2517900.0,77000000.0
2008-08-27,34738,34738,32707,33083,849349,2383150.0,77000000.0
2008-08-28,33616,33830,32440,32495,484796,2340800.0,77000000.0
2008-08-29,33349,33563,32601,33564,552064,2417800.0,77000000.0
2008-09-01,33082,33082,30035,30090,724900,2167550.0,77000000.0
2008-09-02,30090,30998,27952,28112,913545,2025100.0,77000000.0
2008-09-03,27791,29501,27256,29288,1096697,2109800.0,77000000.0
2008-09-04,28859,29715,28165,28326,1470744,2040500.0,77000000.0
2008-09-05,27311,28754,26990,27738,926364,1998150.0,77000000.0
2008-09-08,28646,30409,28485,30357,1283217,2186800.0,77000000.0
2008-09-09,30409,31104,29447,30464,1068955,2194500.0,77000000.0
2008-09-10,29502,30998,29395,30998,901490,2233000.0,77000000.0
2008-09-11,30998,31319,30090,30143,886719,2171400.0,77000000.0
2008-09-12,30997,31051,29715,30090,1157994,2167550.0,77000000.0
2008-09-16,27043,28059,26936,27150,951443,1955800.0,77000000.0
2008-09-17,28166,29021,27845,28379,1226286,2044350.0,77000000.0
2008-09-18,27845,28005,26348,27150,1317651,1955800.0,77000000.0
2008-09-19,28540,30250,28433,29929,2198381,2156000.0,77000000.0
2008-09-22,30464,31319,28754,28860,2119609,2079000.0,77000000.0
2008-09-23,28966,32013,28966,32014,2389465,2306150.0,77000000.0
2008-09-24,31746,32815,31319,32708,2494022,2356200.0,77000000.0
2008-09-25,31105,31426,30143,30143,3451011,2171400.0,77000000.0
2008-09-26,30035,30089,28646,28754,2031283,2071300.0,77000000.0
2008-09-29,28966,29127,26882,26883,2396365,1936550.0,77000000.0
2008-09-30,24744,27684,24477,27685,1712465,1994300.0,77000000.0
2008-10-01,28112,29716,27845,28112,1924269,2025100.0,77000000.0
2008-10-02,28539,28966,27416,27685,1086326,1994300.0,77000000.0
2008-10-06,26883,26883,26028,26188,753098,1886500.0,77000000.0
2008-10-07,25653,26775,24851,26723,1093468,1925000.0,77000000.0
2008-10-08,25867,26455,24531,24531,1201692,1767150.0,77000000.0
2008-10-09,24531,25333,23569,23676,1300538,1705550.0,77000000.0
2008-10-10,22073,22233,20363,21538,1299359,1551550.0,77000000.0
2008-10-13,22554,24585,22500,23943,1376600,1724800.0,77000000.0
2008-10-14,25547,27524,25226,27524,1921660,1982750.0,77000000.0
2008-10-15,26935,27203,26187,26509,867678,1909600.0,77000000.0
2008-10-16,24157,25440,23783,24050,1268580,1732500.0,77000000.0
2008-10-17,25440,26188,23997,24371,1040138,1755600.0,77000000.0
2008-10-20,25065,26668,24637,26509,1439996,1909600.0,77000000.0
2008-10-21,27364,27471,25547,26188,1259075,1886500.0,77000000.0
2008-10-22,25974,27685,24638,26188,1638525,1886500.0,77000000.0
2008-10-23,24798,26401,24798,25547,1217398,1840300.0,77000000.0
2008-10-24,25814,26348,21752,21752,1210440,1566950.0,77000000.0
2008-10-27,21752,23409,20844,21378,1262061,1540000.0,77000000.0
2008-10-28,20523,24585,20416,24371,1690950,1755600.0,77000000.0
2008-10-29,25866,27203,21270,23035,2063423,1659350.0,77000000.0
2008-10-30,25226,26455,24050,26455,1401160,1905750.0,77000000.0
2008-10-31,26722,29180,26347,28647,2202906,2063600.0,77000000.0
2008-11-03,28860,32441,28540,32067,3023262,2310000.0,77000000.0
2008-11-04,32387,33990,30677,33350,2484349,2402400.0,77000000.0
2008-11-05,34952,35006,31639,33457,2254987,2410100.0,77000000.0
2008-11-06,31425,33028,28485,32495,2196748,2340800.0,77000000.0
2008-11-07,31426,34205,30143,33777,2184840,2433200.0,77000000.0
2008-11-10,34204,35113,33028,33083,1294696,2383150.0,77000000.0
2008-11-11,32066,32494,31264,31426,1014693,2263800.0,77000000.0
2008-11-12,30570,33563,30035,33564,1307576,2417800.0,77000000.0
2008-11-13,32388,34258,32067,34098,1898588,2456300.0,77000000.0
2008-11-14,36076,36129,34365,34365,1883500,2475550.0,77000000.0
2008-11-17,33991,34205,32334,32548,1187005,2344650.0,77000000.0
2008-11-18,31746,33884,31426,32922,1046611,2371600.0,77000000.0
2008-11-19,33723,34364,32921,33083,1442197,2383150.0,77000000.0
2008-11-20,31853,32281,30998,30998,1032032,2233000.0,77000000.0
2008-11-21,30464,32281,30303,32067,1724370,2310000.0,77000000.0
2008-11-24,31853,32388,30624,30891,819694,2225300.0,77000000.0
2008-11-25,32227,33083,30571,30891,1005092,2225300.0,77000000.0
2008-11-26,31319,32495,30891,31746,1276773,2286900.0,77000000.0
2008-11-27,32922,32922,31533,31586,954875,2275350.0,77000000.0
2008-11-28,31800,32174,30624,31693,871669,2283050.0,77000000.0
2008-12-01,31479,31853,30517,30517,688152,2198350.0,77000000.0
2008-12-02,28753,31318,28699,30945,690980,2229150.0,77000000.0
2008-12-03,31426,31426,29929,29929,634994,2156000.0,77000000.0
2008-12-04,30250,30838,28112,28112,758935,2025100.0,77000000.0
2008-12-05,28860,29341,27845,28219,553667,2032800.0,77000000.0
2008-12-08,28647,29929,28326,29929,1017544,2156000.0,77000000.0
2008-12-09,29929,30090,28433,28486,1515317,2052050.0,77000000.0
2008-12-10,28913,29340,28378,29235,1198330,2105950.0,77000000.0
2008-12-11,29608,32066,29501,31426,2430131,2263800.0,77000000.0
2008-12-12,31158,32066,29340,29395,1594300,2117500.0,77000000.0
2008-12-15,30517,32281,30464,32067,1308518,2310000.0,77000000.0
2008-12-16,31745,32601,31104,32014,1355722,2306150.0,77000000.0
2008-12-17,32975,33028,30837,32014,1301160,2306150.0,77000000.0
2008-12-18,32387,32547,30089,30571,1229320,2202200.0,77000000.0
2008-12-19,30249,31318,30196,30571,922997,2202200.0,77000000.0
2008-12-22,31211,31211,29982,30464,734984,2194500.0,77000000.0
2008-12-23,29982,30249,28699,28914,1085705,2082850.0,77000000.0
2008-12-24,28860,29341,28326,29181,759027,2102100.0,77000000.0
2008-12-26,29501,30089,28539,29716,617930,2140600.0,77000000.0
2008-12-29,29288,30410,28647,30250,452571,2179100.0,77000000.0
2008-12-30,30356,30517,29715,30464,587520,2194500.0,77000000.0
2009-01-02,30730,33135,30089,33083,1696120,2383150.0,77000000.0
2009-01-05,33991,34739,33136,33136,1530640,2387000.0,77000000.0
2009-01-06,33243,34633,33189,33884,1307125,2440900.0,77000000.0
2009-01-07,34311,35487,33937,35488,1131671,2556400.0,77000000.0
2009-01-08,34952,35166,34151,34526,786167,2487100.0,77000000.0
2009-01-09,34953,35808,33670,33670,1119257,2425500.0,77000000.0
2009-01-12,33296,34312,32762,33029,620146,2379300.0,77000000.0
2009-01-13,33028,34632,32387,34633,626393,2494800.0,77000000.0
2009-01-14,34311,35487,33776,35488,652558,2556400.0,77000000.0
2009-01-15,34204,34952,32547,33083,768135,2383150.0,77000000.0
2009-01-16,33616,36075,33402,36076,982529,2598750.0,77000000.0
2009-01-19,36450,37732,34205,34365,2942023,2475550.0,77000000.0
2009-01-20,33884,33938,31746,32067,2542808,2310000.0,77000000.0
2009-01-21,30143,32067,30036,31960,952952,2302300.0,77000000.0
2009-01-22,32815,32922,31640,31693,831445,2283050.0,77000000.0
2009-01-23,30838,31479,30303,30784,833792,2217600.0,77000000.0
2009-01-28,31372,31907,29983,30250,4389119,2179100.0,77000000.0
2009-01-29,30250,30250,30250,30250,0,2179100.0,77000000.0
2009-01-30,30250,30250,30250,30250,0,,
2009-02-02,30250,30250,30250,30250,0,,
2009-02-03,30250,30250,30250,30250,0,,
2009-02-04,30250,30250,30250,30250,0,,
2009-02-05,30250,30250,30250,30250,0,,
2009-02-06,30250,30250,30250,30250,0,,
2009-02-09,30250,30250,30250,30250,0,,
2009-02-10,30250,30250,30250,30250,0,,
2009-02-11,30250,30250,30250,30250,0,,
2009-02-12,30250,30250,30250,30250,0,,
2009-02-13,30250,30250,30250,30250,0,,
2009-02-16,30250,30250,30250,30250,0,,
2009-02-17,30250,30250,30250,30250,0,,
2009-02-18,30250,30250,30250,30250,0,,
2009-02-19,30250,30250,30250,30250,0,,
2009-02-20,30250,34700,30000,34000,3899227,1806420.0,53130000.0
2009-02-23,33400,33500,31800,32300,1485338,1716099.0,53130000.0
2009-02-24,30700,32300,30100,30250,970381,1607182.0,53130000.0
2009-02-25,31300,32950,31200,31950,881308,1697504.0,53130000.0
2009-02-26,31700,32750,30400,30400,595989,1615152.0,53130000.0
2009-02-27,30300,31400,30150,30450,741682,1617808.0,53130000.0
2009-03-02,30650,33000,30000,32600,1106465,1732038.0,53130000.0
2009-03-03,32500,33600,31450,32700,1242407,1737351.0,53130000.0
2009-03-04,32700,35550,32100,34800,1132344,1848924.0,53130000.0
2009-03-05,35000,37350,34800,35000,1096281,1859550.0,53130000.0
2009-03-06,34900,40250,34650,38850,1904851,2064100.0,53130000.0
2009-03-09,39850,40800,39200,40650,1367884,2159734.0,53130000.0
2009-03-10,40500,42550,38600,40150,1333229,2133170.0,53130000.0
2009-03-11,40750,41700,39350,40050,814989,2127856.0,53130000.0
2009-03-12,40200,41200,39550,40750,778226,2165048.0,53130000.0
2009-03-13,40750,41500,40250,40950,445300,2175674.0,53130000.0
2009-03-16,41000,43900,40550,40900,999141,2173017.0,53130000.0
2009-03-17,42100,43350,41600,42050,693947,2234116.0,53130000.0
2009-03-18,43000,43050,41350,42950,469930,2281934.0,53130000.0
2009-03-19,43000,44000,42350,43400,373634,2305842.0,53130000.0
2009-03-20,44000,44600,43150,44100,444579,2343033.0,53130000.0
2009-03-23,44350,44750,43650,44100,308485,2343033.0,53130000.0
2009-03-24,44750,44750,42750,43200,495356,2295216.0,53130000.0
2009-03-25,43500,43900,42300,42650,388100,2265994.0,53130000.0
2009-03-26,43000,43300,41900,43300,483835,2300529.0,53130000.0
2009-03-27,43400,44250,41850,42000,367601,2231460.0,53130000.0
2009-03-30,42300,43750,41200,43500,615289,2311155.0,53130000.0
2009-03-31,43600,45850,43100,45200,830279,2401476.0,53130000.0
2009-04-01,45000,47200,44850,46750,658188,2483828.0,53130000.0
2009-04-02,47800,48000,45850,47500,619836,2523675.0,53130000.0
2009-04-03,47500,47500,45550,46350,653166,2462576.0,53130000.0
2009-04-06,46450,46600,45200,45200,555958,2401476.0,53130000.0
2009-04-07,45200,46000,44400,45300,543857,2406789.0,53130000.0
2009-04-08,44900,45100,43950,44300,371969,2353659.0,53130000.0
2009-04-09,44600,47700,44300,47700,1011285,2534301.0,53130000.0
2009-04-10,48200,52000,46900,51000,1100783,2709630.0,53130000.0
2009-04-13,51000,53400,49800,53200,717124,2826516.0,53130000.0
2009-04-14,53000,55700,51200,55000,696898,2922150.0,53130000.0
2009-04-15,55000,57500,54100,54900,685616,2916837.0,53130000.0
2009-04-16,55600,56700,52300,54000,392418,2869020.0,53130000.0
2009-04-17,53400,55400,52500,54700,521461,2906211.0,53130000.0
2009-04-20,56000,56600,52900,53400,510299,2837142.0,53130000.0
2009-04-21,52300,57000,52200,56600,602990,3007158.0,53130000.0
2009-04-22,56700,59500,56400,58700,513834,3118731.0,53130000.0
2009-04-23,59400,59400,56700,59300,431603,3150609.0,53130000.0
2009-04-24,58300,58800,56700,56700,280368,3012471.0,53130000.0
2009-04-27,57300,58500,55500,56500,308802,3001845.0,53130000.0
2009-04-28,56600,58200,55400,56500,311441,3001845.0,53130000.0
2009-04-29,56200,58900,55700,58800,410305,3124044.0,53130000.0
2009-04-30,59100,59600,57400,59500,495579,3161235.0,53130000.0
2009-05-04,59600,60500,58300,60500,311021,3214365.0,53130000.0
2009-05-06,60500,61000,58900,58900,288341,3129357.0,53130000.0
2009-05-07,59000,59500,56600,56800,280673,3017784.0,53130000.0
2009-05-08,57000,59700,57000,59200,498990,3145296.0,53130000.0
2009-05-11,59200,60000,58200,59200,229924,3145296.0,53130000.0
2009-05-12,59000,61900,58300,61700,375657,3278121.0,53130000.0
2009-05-13,61400,63000,61300,62400,599709,3315312.0,53130000.0
2009-05-14,61000,62600,60000,60800,334277,3230304.0,53130000.0
2009-05-15,61500,63300,60500,62400,284544,3315312.0,53130000.0
2009-05-18,62000,63100,61500,63000,203612,3347190.0,53130000.0
2009-05-19,64100,66300,62900,66100,512785,3511893.0,53130000.0
2009-05-20,67500,75000,67000,69600,1263841,3697848.0,53130000.0
2009-05-21,70400,72700,68800,72700,784700,3862551.0,53130000.0
2009-05-22,72700,81700,72700,77300,1244604,4106949.0,53130000.0
2009-05-25,78300,84500,73500,80700,1658503,4287591.0,53130000.0
2009-05-26,81200,82500,74700,77500,978822,4117575.0,53130000.0
2009-05-27,78100,79700,73500,73500,858646,3905055.0,53130000.0
2009-05-28,72100,75700,67600,75700,796910,4021941.0,53130000.0
2009-05-29,75700,77500,73900,76300,648833,4053819.0,53130000.0
2009-06-01,75700,77500,75000,75500,322638,4011315.0,53130000.0
2009-06-02,76300,79900,75300,75500,831322,4011315.0,53130000.0
2009-06-03,76700,78500,74000,74100,469825,3936933.0,53130000.0
2009-06-04,74300,74800,69300,70000,718584,3719100.0,53130000.0
2009-06-05,70100,72500,66000,70700,995700,3756291.0,53130000.0
2009-06-08,70000,70800,68200,69800,429446,3708474.0,53130000.0
2009-06-09,70600,70600,66900,67500,410851,3586275.0,53130000.0
2009-06-10,68000,69500,66800,68700,427418,3650031.0,53130000.0
2009-06-11,68600,71300,67800,69000,556016,3665970.0,53130000.0
2009-06-12,69500,70400,68200,69500,318345,3692535.0,53130000.0
2009-06-15,69100,69800,66700,68200,502955,3623466.0,53130000.0
2009-06-16,66900,69600,66900,68100,325554,3618153.0,53130000.0
2009-06-17,68200,69200,67500,67600,228982,3591588.0,53130000.0
2009-06-18,68000,69900,67000,68300,345602,3628779.0,53130000.0
2009-06-19,69300,74700,69200,72600,1461839,3857238.0,53130000.0
2009-06-22,73500,74400,71600,72900,623940,3873177.0,53130000.0
2009-06-23,71700,71800,68500,69000,544455,3665970.0,53130000.0
2009-06-24,69200,69600,64500,66200,949217,3517206.0,53130000.0
2009-06-25,66200,70300,65800,69100,495170,3671283.0,53130000.0
2009-06-26,70500,72100,69700,71400,432323,3793482.0,53130000.0
2009-06-29,72500,72600,70600,71100,276813,3777543.0,53130000.0
2009-06-30,72500,72600,69600,72000,417388,3825360.0,53130000.0
2009-07-01,71700,71800,67100,68000,881295,3612840.0,53130000.0
2009-07-02,67900,70000,66600,67500,456706,3586275.0,53130000.0
2009-07-03,67000,68500,66400,68000,347216,3612840.0,53130000.0
2009-07-06,67800,69200,67500,68800,316277,3655344.0,53130000.0
2009-07-07,68800,71000,68800,70800,395300,3761604.0,53130000.0
2009-07-08,70200,70800,68500,70000,375846,3719100.0,53130000.0
2009-07-09,70500,72000,70200,70600,281544,3750978.0,53130000.0
2009-07-10,71500,72000,69800,71500,369080,3798795.0,53130000.0
2009-07-13,72000,72100,68000,68000,321329,3612840.0,53130000.0
2009-07-14,69100,70000,66200,66200,379212,3517206.0,53130000.0
2009-07-15,67900,70000,66300,69000,393102,3665970.0,53130000.0
2009-07-16,70700,73000,70000,72100,790165,3830673.0,53130000.0
2009-07-17,72200,74500,71100,74300,639668,3947559.0,53130000.0
2009-07-20,74500,75600,73700,74800,455981,3974124.0,53130000.0
2009-07-21,75100,75200,70300,71500,983195,3798795.0,53130000.0
2009-07-22,71400,71400,68900,70200,938867,3729726.0,53130000.0
2009-07-23,70000,72400,69200,71500,677610,3798795.0,53130000.0
2009-07-24,71900,73000,70800,72000,487441,3825360.0,53130000.0
2009-07-27,72400,72500,70800,70800,601515,3761604.0,53130000.0
2009-07-28,71100,71800,69400,70000,554436,3719100.0,53130000.0
2009-07-29,69900,70800,69100,70600,453957,3750978.0,53130000.0
2009-07-30,70600,72500,70300,71400,585466,3793482.0,53130000.0
2009-07-31,71500,72000,70200,70400,445170,3740352.0,53130000.0
2009-08-03,70600,71000,68900,69100,797599,3671283.0,53130000.0
2009-08-04,69400,70300,66600,68200,1174182,3623466.0,53130000.0
2009-08-05,67700,68700,67100,67100,461421,3565023.0,53130000.0
2009-08-06,67200,69500,66900,69300,568034,3681909.0,53130000.0
2009-08-07,69300,69900,68900,69100,255081,3671283.0,53130000.0
2009-08-10,69400,69800,68000,68000,357221,3612840.0,53130000.0
2009-08-11,68000,69600,68000,69000,359889,3665970.0,53130000.0
2009-08-12,69500,74100,68900,73800,1284678,3920994.0,53130000.0
2009-08-13,74500,77300,73800,76100,1352987,4043193.0,53130000.0
2009-08-14,77100,77800,74900,76000,668268,4037880.0,53130000.0
2009-08-17,75300,76300,71900,72000,661468,3825360.0,53130000.0
2009-08-18,71500,73400,70000,72900,595342,3873177.0,53130000.0
2009-08-19,74000,74700,71600,71600,559622,3804108.0,53130000.0
2009-08-20,72000,73400,70600,72800,386834,3867864.0,53130000.0
2009-08-21,73200,77000,73100,77000,1156174,4091010.0,53130000.0
2009-08-24,78000,81700,76400,81700,1274052,4340721.0,53130000.0
2009-08-25,81500,83000,79300,80800,885813,4292904.0,53130000.0
2009-08-26,82100,83600,79700,80400,555017,4271652.0,53130000.0
2009-08-27,79600,79900,77000,77200,586186,4101636.0,53130000.0
2009-08-28,78000,79600,76600,79200,631756,4207896.0,53130000.0
2009-08-31,79000,79000,76200,77800,407470,4133514.0,53130000.0
2009-09-01,77500,80700,75900,80300,635223,4266339.0,53130000.0
2009-09-02,78000,81500,77800,78300,976922,4160079.0,53130000.0
2009-09-03,78900,80200,77000,79100,660342,4202583.0,53130000.0
2009-09-04,79800,81500,78000,78700,751451,4181331.0,53130000.0
2009-09-07,78800,80100,78300,80100,392508,4255713.0,53130000.0
2009-09-08,81200,87200,81100,85000,1899330,4516050.0,53130000.0
2009-09-09,85400,87200,82900,86000,1017254,4569180.0,53130000.0
2009-09-10,87400,88600,85200,86500,903813,4595745.0,53130000.0
2009-09-11,87000,91900,86500,90300,1106975,4797639.0,53130000.0
2009-09-14,89700,90900,87600,88000,521428,4675440.0,53130000.0
2009-09-15,89200,91300,86800,88200,595048,4686066.0,53130000.0
2009-09-16,89000,93100,88700,90000,614821,4781700.0,53130000.0
2009-09-17,91800,93800,90400,90900,690914,4829517.0,53130000.0
2009-09-18,91500,92000,88800,91200,571062,4845456.0,53130000.0
2009-09-21,91800,94000,90500,92700,369209,4925151.0,53130000.0
2009-09-22,92300,95600,92100,95300,540597,5063289.0,53130000.0
2009-09-23,96000,106500,95600,101000,1565217,5366130.0,53130000.0
2009-09-24,100500,102000,97200,101000,791999,5366130.0,53130000.0
2009-09-25,99000,105500,97300,104500,885083,5552085.0,53130000.0
2009-09-28,104000,107500,101500,102000,534177,5419260.0,53130000.0
2009-09-29,102000,102500,96000,98100,1413802,5212053.0,53130000.0
2009-09-30,96300,97900,93400,93400,716231,4962342.0,53130000.0
2009-10-01,94800,96500,91300,93200,662613,4951716.0,53130000.0
2009-10-05,91100,93200,88500,90800,480980,4824204.0,53130000.0
2009-10-06,93600,95900,92200,93700,666582,4978281.0,53130000.0
2009-10-07,95800,96600,87000,88000,864421,4675440.0,53130000.0
2009-10-08,88500,90800,86200,90400,1091848,4802952.0,53130000.0
2009-10-09,89200,91300,88300,90200,533087,4792326.0,53130000.0
2009-10-12,91400,96000,91400,95800,804113,5089854.0,53130000.0
2009-10-13,95700,98000,94000,96600,620389,5132358.0,53130000.0
2009-10-14,97400,97900,95600,96800,423861,5142984.0,53130000.0
2009-10-15,97400,98000,93100,94400,673843,5015472.0,53130000.0
2009-10-16,93800,94400,89400,91600,640423,4866708.0,53130000.0
2009-10-19,91000,92800,89000,92800,378632,4930464.0,53130000.0
2009-10-20,93300,93500,91000,91500,383034,4861395.0,53130000.0
2009-10-21,91000,92000,89200,90600,411047,4813578.0,53130000.0
2009-10-22,89800,91500,89600,90900,230790,4829517.0,53130000.0
2009-10-23,91500,95700,90900,95700,766584,5084541.0,53130000.0
2009-10-26,95000,97100,94200,96200,498375,5111106.0,53130000.0
2009-10-27,95300,98300,93700,98200,762612,5217366.0,53130000.0
2009-10-28,98100,98100,93700,94500,737889,5020785.0,53130000.0
2009-10-29,93200,95000,92500,94200,636957,5004846.0,53130000.0
2009-10-30,95300,96600,91900,91900,951867,4882647.0,53130000.0
2009-11-02,89800,92300,89500,91900,494351,4882647.0,53130000.0
2009-11-03,92600,93500,91200,91200,387583,4845456.0,53130000.0
2009-11-04,92200,92600,88800,92000,648377,4887960.0,53130000.0
2009-11-05,91000,91300,89000,89700,412076,4765761.0,53130000.0
2009-11-06,92000,92100,90600,91000,335877,4834830.0,53130000.0
2009-11-09,91100,94800,91100,93900,737977,4988907.0,53130000.0
2009-11-10,95300,95900,93100,93400,621985,4962342.0,53130000.0
2009-11-11,94000,95900,92700,95800,397927,5089854.0,53130000.0
2009-11-12,96500,96700,95000,95000,443461,5047350.0,53130000.0
2009-11-13,95200,96500,93600,94000,385056,4994220.0,53130000.0
2009-11-16,94300,94500,91400,93300,420321,4957029.0,53130000.0
2009-11-17,93700,94200,91500,92800,355359,4930464.0,53130000.0
2009-11-18,92600,94800,91000,94200,651895,5004846.0,53130000.0
2009-11-19,94900,98300,94600,97900,983363,5201427.0,53130000.0
2009-11-20,97800,98700,96800,98300,597282,5222679.0,53130000.0
2009-11-23,99000,99100,97000,98900,364301,5254557.0,53130000.0
2009-11-24,98700,99200,94800,94900,658753,5042037.0,53130000.0
2009-11-25,94500,95000,93000,93900,568331,4988907.0,53130000.0
2009-11-26,94100,95700,93600,93900,306639,4988907.0,53130000.0
2009-11-27,92000,94000,91400,91400,459796,4856082.0,53130000.0
2009-11-30,92900,94300,92100,94300,349724,5010159.0,53130000.0
2009-12-01,93300,94700,92200,94600,402934,5026098.0,53130000.0
2009-12-02,94900,97200,94800,96700,596689,5137671.0,53130000.0
2009-12-03,97400,97600,96000,97500,387271,5180175.0,53130000.0
2009-12-04,96900,99400,96800,98800,616598,5249244.0,53130000.0
2009-12-07,99600,99700,97500,98300,356595,5222679.0,53130000.0
2009-12-08,98000,98700,94700,95700,968015,5084541.0,53130000.0
2009-12-09,94500,95000,93100,95000,1184799,5047350.0,53130000.0
2009-12-10,95300,96500,94300,96200,834411,5111106.0,53130000.0
2009-12-11,95800,97200,95400,96200,566622,5111106.0,53130000.0
2009-12-14,97000,97100,93400,94000,1132019,4994220.0,53130000.0
2009-12-15,93600,93800,89700,89800,3169046,4771074.0,53130000.0
2009-12-16,89900,90800,87600,90500,1454468,4808265.0,53130000.0
2009-12-17,89400,89900,87100,87900,1233946,4670127.0,53130000.0
