대신증권(003540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-06,9600,9600,9470,9480,89000,481332.0,50773400.0
2015-01-07,9550,9550,9390,9410,63642,477778.0,50773400.0
2015-01-08,9440,9640,9440,9610,72946,487932.0,50773400.0
2015-01-09,9670,9750,9650,9700,100818,492502.0,50773400.0
2015-01-12,9640,9700,9590,9610,52576,487932.0,50773400.0
2015-01-13,9630,9780,9620,9740,126565,494533.0,50773400.0
2015-01-14,9760,9890,9660,9880,135348,501641.0,50773400.0
2015-01-15,9880,9880,9680,9860,119462,500626.0,50773400.0
2015-01-16,9800,9800,9580,9690,126811,491994.0,50773400.0
2015-01-19,9710,9790,9510,9510,160224,482855.0,50773400.0
2015-01-20,9520,9550,9350,9380,206888,476254.0,50773400.0
2015-01-21,9350,9420,8810,8870,379989,450360.0,50773400.0
2015-01-22,8940,8980,8750,8750,232271,444267.0,50773400.0
2015-01-23,8810,9050,8810,9010,361273,457468.0,50773400.0
2015-01-26,9030,9250,9020,9100,192427,462038.0,50773400.0
2015-01-27,9190,9190,9030,9110,146151,462546.0,50773400.0
2015-01-28,9030,9140,9030,9120,164296,463053.0,50773400.0
2015-01-29,9100,9190,9020,9130,137028,463561.0,50773400.0
2015-01-30,9200,9440,9170,9200,397814,467115.0,50773400.0
2015-02-02,9200,9450,9200,9440,304103,479301.0,50773400.0
2015-02-03,9460,9560,9400,9540,190153,484378.0,50773400.0
2015-02-04,9560,9670,9540,9610,177198,487932.0,50773400.0
2015-02-05,9530,9760,9510,9750,227902,495041.0,50773400.0
2015-02-06,9780,9830,9670,9730,222490,494025.0,50773400.0
2015-02-09,9700,9920,9670,9890,196974,502149.0,50773400.0
2015-02-10,9820,9930,9720,9860,206205,500626.0,50773400.0
2015-02-11,9860,10150,9860,10100,289053,512811.0,50773400.0
2015-02-12,10050,10200,9950,9950,307779,505195.0,50773400.0
2015-02-13,9970,10100,9970,10100,243962,512811.0,50773400.0
2015-02-16,10100,10300,10050,10200,219639,517889.0,50773400.0
2015-02-17,10200,10350,10100,10250,149215,520427.0,50773400.0
2015-02-23,10250,10350,10200,10300,160501,522966.0,50773400.0
2015-02-24,10350,10500,10250,10450,295817,530582.0,50773400.0
2015-02-25,10500,10750,10350,10600,288393,538198.0,50773400.0
2015-02-26,10600,10800,10500,10800,168822,548353.0,50773400.0
2015-02-27,10800,11000,10750,11000,230321,558507.0,50773400.0
2015-03-02,11050,11150,10950,11100,193572,563585.0,50773400.0
2015-03-03,11050,11100,10850,11000,165763,558507.0,50773400.0
2015-03-04,10950,11000,10650,10750,239151,545814.0,50773400.0
2015-03-05,10800,11000,10750,10900,135008,553430.0,50773400.0
2015-03-06,10900,11350,10850,11350,314431,576278.0,50773400.0
2015-03-09,11250,11300,10900,10950,173512,555969.0,50773400.0
2015-03-10,11100,11100,10500,10750,349901,545814.0,50773400.0
2015-03-11,10600,10850,10550,10600,165710,538198.0,50773400.0
2015-03-12,10650,10950,10650,10700,178051,543275.0,50773400.0
2015-03-13,10900,11100,10550,10550,270245,535659.0,50773400.0
2015-03-16,10550,10600,10150,10150,422206,515350.0,50773400.0
2015-03-17,10300,10950,10250,10900,397176,553430.0,50773400.0
2015-03-18,10850,11150,10800,10950,240962,555969.0,50773400.0
2015-03-19,11250,11250,10900,11050,247627,561046.0,50773400.0
2015-03-20,10950,11050,10750,11000,174054,558507.0,50773400.0
2015-03-23,11150,11800,11000,11700,406938,594049.0,50773400.0
2015-03-24,11700,11850,11550,11750,182627,596587.0,50773400.0
2015-03-25,11650,11950,11600,11750,220630,596587.0,50773400.0
2015-03-26,11600,11750,11450,11450,188704,581355.0,50773400.0
2015-03-27,11500,11650,11350,11500,162793,583894.0,50773400.0
2015-03-30,11550,11900,11500,11900,176578,604203.0,50773400.0
2015-03-31,12000,12400,11850,11900,429204,604203.0,50773400.0
2015-04-01,12000,12100,11800,12100,183147,614358.0,50773400.0
2015-04-02,12200,12500,12050,12250,305854,621974.0,50773400.0
2015-04-03,12450,13050,12350,13050,708213,662593.0,50773400.0
2015-04-06,13200,13400,13000,13250,435144,672748.0,50773400.0
2015-04-07,13450,13500,12900,13300,341016,675286.0,50773400.0
2015-04-08,13250,13950,13100,13500,720217,685441.0,50773400.0
2015-04-09,13650,13900,13400,13850,429277,703212.0,50773400.0
2015-04-10,13950,15400,13900,15050,1277801,764140.0,50773400.0
2015-04-13,15350,16150,14950,15550,1097722,789526.0,50773400.0
2015-04-14,15500,15550,14600,15050,709445,764140.0,50773400.0
2015-04-15,15300,15400,14850,15150,732378,769217.0,50773400.0
2015-04-16,15250,15250,14600,15200,426561,771756.0,50773400.0
2015-04-17,15000,15200,14550,14900,431385,756524.0,50773400.0
2015-04-20,14500,15150,14450,15000,336447,761601.0,50773400.0
2015-04-21,15400,15700,14800,14800,334143,751446.0,50773400.0
2015-04-22,14800,15650,14400,15150,841847,769217.0,50773400.0
2015-04-23,15450,15550,14800,15150,399546,769217.0,50773400.0
2015-04-24,15100,15250,14450,14550,497326,738753.0,50773400.0
2015-04-27,14600,15050,14500,14900,309162,756524.0,50773400.0
2015-04-28,15050,15200,14700,14900,349288,756524.0,50773400.0
2015-04-29,15000,15000,14400,14700,207645,746369.0,50773400.0
2015-04-30,14600,14800,14000,14150,595393,718444.0,50773400.0
2015-05-04,14300,14300,13450,13450,557300,682902.0,50773400.0
2015-05-06,13300,13350,12300,12750,918396,647361.0,50773400.0
2015-05-07,12700,13300,12450,13300,692046,675286.0,50773400.0
2015-05-08,13300,13450,13050,13050,352088,662593.0,50773400.0
2015-05-11,13400,13750,13350,13400,431151,680364.0,50773400.0
2015-05-12,13300,13450,13000,13100,209826,665132.0,50773400.0
2015-05-13,13100,13550,12950,13300,200387,675286.0,50773400.0
2015-05-14,13300,13450,13200,13400,172456,680364.0,50773400.0
2015-05-15,13650,13700,13150,13200,196281,670209.0,50773400.0
2015-05-18,13100,13150,12850,13000,294808,660054.0,50773400.0
2015-05-19,13000,13150,12700,13000,281477,660054.0,50773400.0
2015-05-20,13050,13550,13000,13450,485413,682902.0,50773400.0
2015-05-21,13400,13450,12850,12900,385041,654977.0,50773400.0
2015-05-22,13050,13200,12950,13050,203952,662593.0,50773400.0
2015-05-26,13000,13000,12350,12550,360862,637206.0,50773400.0
2015-05-27,12400,12500,11950,12100,261857,614358.0,50773400.0
2015-05-28,12350,12450,11900,11900,248765,604203.0,50773400.0
2015-05-29,11850,12250,11750,11800,145811,599126.0,50773400.0
2015-06-01,11800,12100,11600,12100,222499,614358.0,50773400.0
2015-06-02,12150,12350,11700,11750,258036,596587.0,50773400.0
2015-06-03,11800,12050,11650,11800,214103,599126.0,50773400.0
2015-06-04,11950,12000,11600,11650,192489,591510.0,50773400.0
2015-06-05,11450,11700,11350,11600,185838,588971.0,50773400.0
2015-06-08,11500,12250,11400,12150,389855,616897.0,50773400.0
2015-06-09,12100,12250,11950,12150,204368,616897.0,50773400.0
2015-06-10,12300,12350,11850,11950,196650,606742.0,50773400.0
2015-06-11,12150,12250,11550,11600,370547,588971.0,50773400.0
2015-06-12,11750,12050,11500,11800,261019,599126.0,50773400.0
2015-06-15,11800,11850,11200,11250,268432,571201.0,50773400.0
2015-06-16,11200,11300,10700,11150,367165,566123.0,50773400.0
2015-06-17,11200,11350,11000,11350,137798,576278.0,50773400.0
2015-06-18,11400,11550,11200,11350,103197,576278.0,50773400.0
2015-06-19,11600,12000,11500,11550,472369,586433.0,50773400.0
2015-06-22,11550,11650,11400,11450,193888,581355.0,50773400.0
2015-06-23,11800,12150,11700,12150,411410,616897.0,50773400.0
2015-06-24,12150,12200,11900,12150,200114,616897.0,50773400.0
2015-06-25,12000,12500,11900,12350,199579,627051.0,50773400.0
2015-06-26,12200,12400,12100,12200,195192,619435.0,50773400.0
2015-06-29,11750,11900,11300,11350,213991,576278.0,50773400.0
2015-06-30,11250,11650,11150,11650,126696,591510.0,50773400.0
2015-07-01,11600,12100,11550,12100,139908,614358.0,50773400.0
2015-07-02,12250,12250,12000,12050,116880,611819.0,50773400.0
2015-07-03,12100,12350,11900,12300,212361,624513.0,50773400.0
2015-07-06,12050,12100,11650,11750,179406,596587.0,50773400.0
2015-07-07,11900,11950,11550,11850,241638,601665.0,50773400.0
2015-07-08,11900,11900,11300,11350,214168,576278.0,50773400.0
2015-07-09,11200,11600,10950,11500,279473,583894.0,50773400.0
2015-07-10,11550,11600,11300,11400,144432,578817.0,50773400.0
2015-07-13,11400,11800,11350,11700,280982,594049.0,50773400.0
2015-07-14,11900,11900,11550,11600,167119,588971.0,50773400.0
2015-07-15,11700,12050,11650,11800,392355,599126.0,50773400.0
2015-07-16,11950,11950,11650,11900,264968,604203.0,50773400.0
2015-07-17,12050,12100,11750,11800,273464,599126.0,50773400.0
2015-07-20,11800,11850,11550,11550,262136,586433.0,50773400.0
2015-07-21,11500,11700,11400,11500,191505,583894.0,50773400.0
2015-07-22,11450,11500,11250,11300,178314,573739.0,50773400.0
2015-07-23,11350,11400,11100,11200,147530,568662.0,50773400.0
2015-07-24,11100,11200,10700,10850,193654,550891.0,50773400.0
2015-07-27,10600,10750,10300,10750,240097,545814.0,50773400.0
2015-07-28,10450,11150,10450,11050,228306,561046.0,50773400.0
2015-07-29,11050,11150,10750,10850,143956,550891.0,50773400.0
2015-07-30,10850,11000,10550,10650,303015,540737.0,50773400.0
2015-07-31,10550,10750,10500,10700,148466,543275.0,50773400.0
2015-08-03,10650,10850,10500,10600,150122,538198.0,50773400.0
2015-08-04,10550,10750,10550,10750,115989,545814.0,50773400.0
2015-08-05,10650,10800,10600,10750,109629,545814.0,50773400.0
2015-08-06,10850,11200,10750,11000,250881,558507.0,50773400.0
2015-08-07,10900,10900,10700,10850,140270,550891.0,50773400.0
2015-08-10,10750,10850,10600,10650,123655,540737.0,50773400.0
2015-08-11,10800,10850,10400,10400,153550,528043.0,50773400.0
2015-08-12,10300,10400,10100,10250,176419,520427.0,50773400.0
2015-08-13,10200,10550,10200,10500,101335,533121.0,50773400.0
2015-08-17,10800,11050,10600,10750,296586,545814.0,50773400.0
2015-08-18,10800,10800,10300,10400,204305,528043.0,50773400.0
2015-08-19,10300,10350,9950,10250,241616,520427.0,50773400.0
2015-08-20,10200,10400,10050,10200,163756,517889.0,50773400.0
2015-08-21,9870,9990,9780,9960,232894,505703.0,50773400.0
2015-08-24,9840,10200,9450,9700,330686,492502.0,50773400.0
2015-08-25,9760,10200,9650,10100,216241,512811.0,50773400.0
2015-08-26,9990,10500,9960,10400,200784,528043.0,50773400.0
2015-08-27,10600,10600,10000,10200,150203,517889.0,50773400.0
2015-08-28,10350,10500,10300,10350,257063,525505.0,50773400.0
2015-08-31,10250,10250,10050,10250,143873,520427.0,50773400.0
2015-09-01,10150,10250,10000,10150,138983,515350.0,50773400.0
2015-09-02,9980,10200,9920,10100,126743,512811.0,50773400.0
2015-09-03,10200,10250,9840,9890,180212,502149.0,50773400.0
2015-09-04,9900,9970,9750,9840,166398,499610.0,50773400.0
2015-09-07,9830,9870,9710,9800,98805,497579.0,50773400.0
2015-09-08,9800,9840,9400,9540,170102,484378.0,50773400.0
2015-09-09,9700,10150,9660,10100,278178,512811.0,50773400.0
2015-09-10,9950,10100,9900,10050,157215,510273.0,50773400.0
2015-09-11,9980,10250,9960,10150,183750,515350.0,50773400.0
2015-09-14,10250,10300,9980,10050,78012,510273.0,50773400.0
2015-09-15,10000,10350,9990,10350,166103,525505.0,50773400.0
2015-09-16,10450,10800,10400,10650,263526,540737.0,50773400.0
2015-09-17,10800,10850,10550,10650,135308,540737.0,50773400.0
2015-09-18,10800,10800,10450,10550,120855,535659.0,50773400.0
2015-09-21,10450,10800,10400,10750,274047,545814.0,50773400.0
2015-09-22,10700,11150,10700,11150,170406,566123.0,50773400.0
2015-09-23,10900,11100,10750,10750,140547,545814.0,50773400.0
2015-09-24,10800,11050,10800,10900,128298,553430.0,50773400.0
2015-09-25,10800,11100,10800,11100,81120,563585.0,50773400.0
2015-09-30,10900,11200,10800,11200,95640,568662.0,50773400.0
2015-10-01,11200,11350,11000,11200,135014,568662.0,50773400.0
2015-10-02,11200,11300,11050,11050,86759,561046.0,50773400.0
2015-10-05,11150,11300,10850,10900,101824,553430.0,50773400.0
2015-10-06,11100,11150,10900,11000,72918,558507.0,50773400.0
2015-10-07,11000,11100,10800,10850,68037,550891.0,50773400.0
2015-10-08,10900,11050,10800,10950,108761,555969.0,50773400.0
2015-10-12,11000,11400,11000,11350,167897,576278.0,50773400.0
2015-10-13,11350,11400,11050,11200,111324,568662.0,50773400.0
2015-10-14,11200,11350,11000,11250,79257,571201.0,50773400.0
2015-10-15,11200,11450,11200,11400,80434,578817.0,50773400.0
2015-10-16,11500,11500,11050,11050,213676,561046.0,50773400.0
2015-10-19,11050,11400,10950,11250,124904,571201.0,50773400.0
2015-10-20,11250,11300,11050,11250,77578,571201.0,50773400.0
2015-10-21,11150,11350,11100,11250,79521,571201.0,50773400.0
2015-10-22,11200,11300,10950,10950,167746,555969.0,50773400.0
2015-10-23,11100,11300,11000,11000,107596,558507.0,50773400.0
2015-10-26,11100,11200,11050,11150,74723,566123.0,50773400.0
2015-10-27,11100,11150,10950,10950,47610,555969.0,50773400.0
2015-10-28,11000,11050,10850,11000,70218,558507.0,50773400.0
2015-10-29,11100,11150,10700,10800,154912,548353.0,50773400.0
2015-10-30,10700,10850,10400,10500,137715,533121.0,50773400.0
2015-11-02,10500,10500,10250,10350,133088,525505.0,50773400.0
2015-11-03,10450,10650,10450,10500,85950,533121.0,50773400.0
2015-11-04,10550,10550,10300,10500,69567,533121.0,50773400.0
2015-11-05,10400,10500,10250,10400,53743,528043.0,50773400.0
2015-11-06,10350,10600,10300,10450,83408,530582.0,50773400.0
2015-11-09,10550,10550,10200,10250,88114,520427.0,50773400.0
2015-11-10,10200,10200,9950,9990,143512,507226.0,50773400.0
2015-11-11,10000,10100,9920,10050,71545,510273.0,50773400.0
2015-11-12,10050,10100,9940,10100,43197,512811.0,50773400.0
2015-11-13,10400,10650,10200,10650,296069,540737.0,50773400.0
2015-11-16,10300,10650,10150,10300,244095,522966.0,50773400.0
2015-11-17,10500,10950,10400,10950,217680,555969.0,50773400.0
2015-11-18,11000,11100,10600,10700,127085,543275.0,50773400.0
2015-11-19,10950,10950,10750,10800,75820,548353.0,50773400.0
2015-11-20,10750,10850,10650,10750,95170,545814.0,50773400.0
2015-11-23,10800,10950,10700,10700,75276,543275.0,50773400.0
2015-11-24,10700,11150,10650,10950,142500,555969.0,50773400.0
2015-11-25,10950,11200,10900,11200,195999,568662.0,50773400.0
2015-11-26,11200,11300,11100,11200,127771,568662.0,50773400.0
2015-11-27,11300,11500,11200,11250,166391,571201.0,50773400.0
2015-11-30,11200,11250,10950,11000,138179,558507.0,50773400.0
2015-12-01,11250,11550,11200,11400,211258,578817.0,50773400.0
2015-12-02,11450,11500,11250,11350,156145,576278.0,50773400.0
2015-12-03,11450,11700,11250,11500,203438,583894.0,50773400.0
2015-12-04,11300,11550,11300,11400,92323,578817.0,50773400.0
2015-12-07,11500,11600,11350,11450,132956,581355.0,50773400.0
2015-12-08,11450,11650,11250,11400,208454,578817.0,50773400.0
2015-12-09,11400,11450,11000,11100,152185,563585.0,50773400.0
2015-12-10,11150,11300,11000,11250,106433,571201.0,50773400.0
2015-12-11,11300,11450,11300,11400,130466,578817.0,50773400.0
2015-12-14,11300,11400,11150,11200,118183,568662.0,50773400.0
2015-12-15,11350,11400,11200,11350,95672,576278.0,50773400.0
2015-12-16,11450,11600,11400,11500,222017,583894.0,50773400.0
2015-12-17,11650,11700,11500,11650,162355,591510.0,50773400.0
2015-12-18,11600,12100,11550,12050,236436,611819.0,50773400.0
2015-12-21,12050,12600,11900,12600,266684,639745.0,50773400.0
2015-12-22,12650,12700,12200,12400,258610,629590.0,50773400.0
2015-12-23,12450,12600,12300,12400,204855,629590.0,50773400.0
2015-12-24,12450,12800,12350,12800,328709,649900.0,50773400.0
2015-12-28,12750,12750,12400,12500,243211,634668.0,50773400.0
2015-12-29,12200,12200,11800,11900,352968,604203.0,50773400.0
2015-12-30,11900,11950,11800,11850,130536,601665.0,50773400.0
2016-01-04,11850,11900,11300,11300,202079,573739.0,50773400.0
2016-01-05,11050,12000,11050,11850,273040,601665.0,50773400.0
2016-01-06,11950,12250,11700,11950,299552,606742.0,50773400.0
2016-01-07,11800,12000,11750,11950,190920,606742.0,50773400.0
2016-01-08,11800,11800,11400,11550,110483,586433.0,50773400.0
2016-01-11,11450,11850,11300,11650,147375,591510.0,50773400.0
2016-01-12,11600,11700,11300,11600,119169,588971.0,50773400.0
2016-01-13,11650,11650,11150,11250,234638,571201.0,50773400.0
2016-01-14,11050,11250,10800,11250,204918,571201.0,50773400.0
2016-01-15,11350,11450,10750,11000,169102,558507.0,50773400.0
2016-01-18,10800,11050,10700,11050,90647,561046.0,50773400.0
2016-01-19,10900,10950,10300,10550,273311,535659.0,50773400.0
2016-01-20,10450,10650,9970,10100,230799,512811.0,50773400.0
2016-01-21,10100,10650,10050,10300,183429,522966.0,50773400.0
2016-01-22,10500,11000,10450,11000,205913,558507.0,50773400.0
2016-01-25,11100,11250,11000,11200,124890,568662.0,50773400.0
2016-01-26,11100,11300,10900,11150,84981,566123.0,50773400.0
2016-01-27,11150,11600,11150,11550,222800,586433.0,50773400.0
2016-01-28,11450,11800,11450,11650,154374,591510.0,50773400.0
2016-01-29,11700,12000,11550,12000,122272,609281.0,50773400.0
2016-02-01,12050,12100,11550,11600,165012,588971.0,50773400.0
2016-02-02,11550,11650,11300,11450,138080,581355.0,50773400.0
2016-02-03,11250,11550,11200,11400,143048,578817.0,50773400.0
2016-02-04,11500,11550,11300,11450,181248,581355.0,50773400.0
2016-02-05,11600,11600,11400,11400,186409,578817.0,50773400.0
2016-02-11,10700,11000,10650,10650,220371,540737.0,50773400.0
2016-02-12,10500,10600,10150,10400,204980,528043.0,50773400.0
2016-02-15,10600,10900,10500,10850,208745,550891.0,50773400.0
2016-02-16,10950,11200,10850,11150,133359,566123.0,50773400.0
2016-02-17,11150,11300,10800,10800,189480,548353.0,50773400.0
2016-02-18,11050,11200,10950,11050,83611,561046.0,50773400.0
2016-02-19,10950,11100,10800,11050,76105,561046.0,50773400.0
2016-02-22,10950,11050,10850,10950,138387,555969.0,50773400.0
2016-02-23,11000,11150,10900,11050,113131,561046.0,50773400.0
2016-02-24,11100,11100,10950,11100,77201,563585.0,50773400.0
2016-02-25,11200,11200,10900,11000,161214,558507.0,50773400.0
2016-02-26,11100,11800,11050,11600,385241,588971.0,50773400.0
2016-02-29,11650,12100,11600,11900,226326,604203.0,50773400.0
2016-03-02,12150,12200,11800,11900,167764,604203.0,50773400.0
2016-03-03,11800,12100,11750,12050,123911,611819.0,50773400.0
2016-03-04,12000,12100,11800,11900,112727,604203.0,50773400.0
2016-03-07,11950,12150,11950,12000,115008,609281.0,50773400.0
2016-03-08,12050,12050,11650,11800,69220,599126.0,50773400.0
2016-03-09,11750,11950,11600,11850,131596,601665.0,50773400.0
2016-03-10,11850,12000,11750,11950,100646,606742.0,50773400.0
2016-03-11,11950,12000,11750,11850,62274,601665.0,50773400.0
2016-03-14,12000,12050,11650,11650,103941,591510.0,50773400.0
2016-03-15,11650,11700,11400,11600,173003,588971.0,50773400.0
2016-03-16,11600,12000,11450,11850,195708,601665.0,50773400.0
2016-03-17,11900,12250,11850,12150,219279,616897.0,50773400.0
2016-03-18,12250,12350,11950,12000,184284,609281.0,50773400.0
2016-03-21,12100,12100,11950,12100,132531,614358.0,50773400.0
2016-03-22,12150,12150,11650,11850,272389,601665.0,50773400.0
2016-03-23,11800,12100,11800,12100,91871,614358.0,50773400.0
2016-03-24,12000,12000,11700,11850,165359,601665.0,50773400.0
2016-03-25,11850,11900,11550,11650,81991,591510.0,50773400.0
2016-03-28,11650,11750,11550,11600,69529,588971.0,50773400.0
2016-03-29,11650,12000,11600,12000,147124,609281.0,50773400.0
2016-03-30,12000,12300,12000,12300,150370,624513.0,50773400.0
2016-03-31,12250,12250,11900,12000,137111,609281.0,50773400.0
2016-04-01,12050,12150,11850,11950,159011,606742.0,50773400.0
2016-04-04,11900,12050,11800,11950,82730,606742.0,50773400.0
2016-04-05,11950,11950,11800,11900,54840,604203.0,50773400.0
2016-04-06,11800,12250,11700,12200,125379,619435.0,50773400.0
2016-04-07,12250,12250,12050,12200,127475,619435.0,50773400.0
2016-04-08,12050,12250,11950,12250,82311,621974.0,50773400.0
2016-04-11,12250,12450,12150,12300,90132,624513.0,50773400.0
2016-04-12,12200,12500,12100,12250,103051,621974.0,50773400.0
2016-04-14,12400,12650,12350,12650,166728,642284.0,50773400.0
2016-04-15,12650,12700,12100,12150,197098,616897.0,50773400.0
2016-04-18,12100,12200,11950,12000,101825,609281.0,50773400.0
2016-04-19,12050,12200,12000,12050,107017,611819.0,50773400.0
2016-04-20,12000,12450,12000,12100,166106,614358.0,50773400.0
2016-04-21,12250,12350,12100,12250,168627,621974.0,50773400.0
2016-04-22,12200,12350,12150,12250,120451,621974.0,50773400.0
2016-04-25,12250,12300,11900,12000,97071,609281.0,50773400.0
2016-04-26,12100,12100,11700,11750,148553,596587.0,50773400.0
2016-04-27,11800,11800,11550,11600,98228,588971.0,50773400.0
2016-04-28,11700,12050,11600,11600,144951,588971.0,50773400.0
2016-04-29,11600,12000,11600,11900,108135,604203.0,50773400.0
2016-05-02,11900,11950,11550,11600,95964,588971.0,50773400.0
2016-05-03,11700,11800,11650,11800,103482,599126.0,50773400.0
2016-05-04,11700,11750,11450,11450,138294,581355.0,50773400.0
2016-05-09,11500,11550,11400,11450,65102,581355.0,50773400.0
2016-05-10,11450,11600,11400,11450,106098,581355.0,50773400.0
2016-05-11,11600,11650,11450,11600,61412,588971.0,50773400.0
2016-05-12,11550,11550,11250,11250,108060,571201.0,50773400.0
2016-05-13,11250,11300,11000,11100,92453,563585.0,50773400.0
2016-05-16,10950,11400,10850,11150,168949,566123.0,50773400.0
2016-05-17,11200,11300,11100,11250,68803,571201.0,50773400.0
2016-05-18,11200,11250,11000,11000,84005,558507.0,50773400.0
2016-05-19,11000,11150,10900,10950,64801,555969.0,50773400.0
2016-05-20,11000,11050,10800,10850,56928,550891.0,50773400.0
2016-05-23,10850,10950,10800,10850,34052,550891.0,50773400.0
2016-05-24,10850,10900,10600,10700,76618,543275.0,50773400.0
2016-05-25,11000,11100,10800,10850,85122,550891.0,50773400.0
2016-05-26,10900,10900,10650,10700,66365,543275.0,50773400.0
2016-05-27,10800,10900,10650,10850,70661,550891.0,50773400.0
2016-05-30,10900,11000,10700,10700,50155,543275.0,50773400.0
2016-05-31,10700,10700,10450,10550,214264,535659.0,50773400.0
2016-06-01,10550,10550,10350,10350,126669,525505.0,50773400.0
2016-06-02,10400,10750,10250,10500,195191,533121.0,50773400.0
2016-06-03,10500,10550,10300,10350,219101,525505.0,50773400.0
2016-06-07,10350,10650,10300,10550,306707,535659.0,50773400.0
2016-06-08,10600,10750,10450,10750,180536,545814.0,50773400.0
2016-06-09,10700,10950,10600,10600,307946,538198.0,50773400.0
2016-06-10,10600,10800,10550,10600,105803,538198.0,50773400.0
2016-06-13,10500,10600,10350,10350,141764,525505.0,50773400.0
2016-06-14,10350,10450,10250,10300,133123,522966.0,50773400.0
2016-06-15,10250,10450,10250,10350,112313,525505.0,50773400.0
2016-06-16,10350,10500,10200,10200,163671,517889.0,50773400.0
2016-06-17,10250,10550,10200,10550,152260,535659.0,50773400.0
2016-06-20,10500,10650,10400,10450,124814,530582.0,50773400.0
2016-06-21,10450,10550,10350,10350,114806,525505.0,50773400.0
2016-06-22,10400,10550,10350,10400,99456,528043.0,50773400.0
2016-06-23,10350,10500,10350,10450,111489,530582.0,50773400.0
2016-06-24,10550,10600,9900,10050,358636,510273.0,50773400.0
2016-06-27,9660,10100,9660,10100,169972,512811.0,50773400.0
2016-06-28,9920,10000,9790,10000,176997,507734.0,50773400.0
2016-06-29,10100,10150,9990,10050,124667,510273.0,50773400.0
2016-06-30,10150,10150,9960,10000,121477,507734.0,50773400.0
2016-07-01,10100,10200,10000,10100,134122,512811.0,50773400.0
2016-07-04,10100,10200,10050,10150,119840,515350.0,50773400.0
2016-07-05,10150,10200,10050,10100,100681,512811.0,50773400.0
2016-07-06,10050,10100,9970,9990,138270,507226.0,50773400.0
2016-07-07,10050,10100,9990,10000,90631,507734.0,50773400.0
2016-07-08,10000,10050,9840,9850,195623,500118.0,50773400.0
2016-07-11,9900,9990,9870,9950,184944,505195.0,50773400.0
2016-07-12,9980,10000,9920,9960,163966,505703.0,50773400.0
2016-07-13,10050,10150,10000,10100,225381,512811.0,50773400.0
2016-07-14,10050,10150,10050,10150,138571,515350.0,50773400.0
2016-07-15,10250,10450,10200,10400,257740,528043.0,50773400.0
2016-07-18,10450,10450,10200,10300,178112,522966.0,50773400.0
2016-07-19,10350,10350,10150,10250,116905,520427.0,50773400.0
2016-07-20,10250,10400,10200,10400,139019,528043.0,50773400.0
2016-07-21,10450,10600,10350,10350,217647,525505.0,50773400.0
2016-07-22,10350,10500,10250,10450,200629,530582.0,50773400.0
2016-07-25,10600,10800,10550,10650,248031,540737.0,50773400.0
2016-07-26,10700,10700,10500,10650,185175,540737.0,50773400.0
2016-07-27,10600,10750,10500,10600,173495,538198.0,50773400.0
2016-07-28,10600,10650,10400,10450,127715,530582.0,50773400.0
2016-07-29,10450,10700,10400,10550,125671,535659.0,50773400.0
2016-08-01,10650,10700,10500,10650,152810,540737.0,50773400.0
2016-08-02,10550,10600,10350,10350,183811,525505.0,50773400.0
2016-08-03,10300,10400,10200,10300,177854,522966.0,50773400.0
2016-08-04,10350,10600,10350,10550,143471,535659.0,50773400.0
2016-08-05,10600,10700,10550,10700,168040,543275.0,50773400.0
2016-08-08,10800,10850,10550,10600,138737,538198.0,50773400.0
2016-08-09,10600,10650,10450,10600,161562,538198.0,50773400.0
2016-08-10,10650,10650,10500,10550,99349,535659.0,50773400.0
2016-08-11,10550,10600,10400,10550,131813,535659.0,50773400.0
2016-08-12,10550,10750,10550,10600,126671,538198.0,50773400.0
2016-08-16,10650,10800,10600,10600,151564,538198.0,50773400.0
2016-08-17,10600,10650,10400,10450,104893,530582.0,50773400.0
2016-08-18,10450,10700,10350,10700,140840,543275.0,50773400.0
2016-08-19,10700,10700,10400,10400,143462,528043.0,50773400.0
2016-08-22,10400,10400,10250,10250,141338,520427.0,50773400.0
2016-08-23,10250,10400,10200,10350,110713,525505.0,50773400.0
2016-08-24,10400,10400,10200,10350,99456,525505.0,50773400.0
2016-08-25,10250,10400,10250,10350,69706,525505.0,50773400.0
2016-08-26,10350,10350,10150,10250,114606,520427.0,50773400.0
2016-08-29,10150,10250,10100,10200,117245,517889.0,50773400.0
2016-08-30,10250,10350,10150,10250,103815,520427.0,50773400.0
2016-08-31,10250,10300,10150,10250,65733,520427.0,50773400.0
2016-09-01,10300,10350,10200,10350,47029,525505.0,50773400.0
2016-09-02,10300,10400,10250,10350,76370,525505.0,50773400.0
2016-09-05,10400,10550,10400,10500,125218,533121.0,50773400.0
2016-09-06,10450,10550,10400,10500,56713,533121.0,50773400.0
2016-09-07,10500,10600,10500,10550,138826,535659.0,50773400.0
2016-09-08,10550,10650,10500,10500,124324,533121.0,50773400.0
2016-09-09,10550,10600,10450,10550,102451,535659.0,50773400.0
2016-09-12,10400,10500,10350,10400,84703,528043.0,50773400.0
2016-09-13,10500,10550,10250,10350,140007,525505.0,50773400.0
2016-09-19,10350,10450,10250,10350,41926,525505.0,50773400.0
2016-09-20,10400,10450,10300,10350,226112,525505.0,50773400.0
2016-09-21,10400,10750,10350,10750,321665,545814.0,50773400.0
