디와이(013570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-26,5190,5600,5160,5600,69688,115492.0,20623600.0
2015-08-27,5700,6080,5600,5850,126876,120648.0,20623600.0
2015-08-28,5810,5970,5700,5700,64611,117555.0,20623600.0
2015-08-31,5630,5800,5590,5670,37567,116936.0,20623600.0
2015-09-01,5660,5950,5650,5850,58067,120648.0,20623600.0
2015-09-02,5730,5870,5680,5790,32953,119411.0,20623600.0
2015-09-03,5810,5900,5650,5700,82831,117555.0,20623600.0
2015-09-04,5680,5720,5530,5560,35790,114667.0,20623600.0
2015-09-07,5690,5710,5500,5590,20024,115286.0,20623600.0
2015-09-08,5560,5570,5400,5510,31690,113636.0,20623600.0
2015-09-09,5580,5740,5560,5690,69553,117348.0,20623600.0
2015-09-10,5600,5750,5550,5650,56647,116523.0,20623600.0
2015-09-11,5660,5800,5620,5770,40948,118998.0,20623600.0
2015-09-14,5820,5900,5590,5740,66993,118379.0,20623600.0
2015-09-15,5740,5760,5560,5630,72522,116111.0,20623600.0
2015-09-16,5700,5720,5550,5650,108906,116523.0,20623600.0
2015-09-17,5670,5980,5600,5750,172047,118586.0,20623600.0
2015-09-18,5760,5770,5660,5700,58286,117555.0,20623600.0
2015-09-21,5700,5700,5550,5640,43859,116317.0,20623600.0
2015-09-22,5610,5800,5610,5690,41599,117348.0,20623600.0
2015-09-23,5640,5730,5580,5700,84670,117555.0,20623600.0
2015-09-24,5710,5750,5660,5730,57655,118173.0,20623600.0
2015-09-25,5790,5950,5700,5850,176544,120648.0,20623600.0
2015-09-30,5860,5860,5730,5820,147953,120029.0,20623600.0
2015-10-01,5830,5930,5770,5910,144927,121885.0,20623600.0
2015-10-02,5920,5990,5790,5900,194221,121679.0,20623600.0
2015-10-05,5920,6050,5880,5960,156027,122917.0,20623600.0
2015-10-06,5970,6020,5940,6000,84819,123742.0,20623600.0
2015-10-07,6000,6100,6000,6050,149995,124773.0,20623600.0
2015-10-08,6060,6100,5830,5940,96378,122504.0,20623600.0
2015-10-12,5940,6030,5930,6000,107995,123742.0,20623600.0
2015-10-13,5960,6080,5960,6020,167158,124154.0,20623600.0
2015-10-14,6010,6110,6010,6050,90063,124773.0,20623600.0
2015-10-15,6010,6080,5960,6040,209058,124567.0,20623600.0
2015-10-16,6050,6180,6010,6050,153222,124773.0,20623600.0
2015-10-19,6010,6130,5990,6080,104037,125391.0,20623600.0
2015-10-20,6110,6150,5990,6070,134367,125185.0,20623600.0
2015-10-21,6070,6080,5990,6010,153237,123948.0,20623600.0
2015-10-22,5930,6040,5920,6000,121932,123742.0,20623600.0
2015-10-23,6000,6580,6000,6180,310568,162655.0,26319633.0
2015-10-26,6180,6430,6140,6410,194079,168709.0,26319633.0
2015-10-27,6470,6570,6370,6540,233582,172130.0,26319633.0
2015-10-28,6610,6670,6500,6540,212753,172130.0,26319633.0
2015-10-29,6610,6960,6560,6830,320183,179763.0,26319633.0
2015-10-30,6890,7000,6830,6930,242696,182395.0,26319633.0
2015-11-02,6900,7180,6800,7110,254145,187133.0,26319633.0
2015-11-03,7110,7430,7040,7430,388500,195555.0,26319633.0
2015-11-04,7450,7550,7250,7320,273786,192660.0,26319633.0
2015-11-05,7320,7760,7260,7740,297852,203714.0,26319633.0
2015-11-06,7740,7770,7510,7550,193076,198713.0,26319633.0
2015-11-09,7550,7590,6950,6980,297927,183711.0,26319633.0
2015-11-10,6920,7330,6920,7200,255911,189501.0,26319633.0
2015-11-11,7200,7400,7090,7220,108263,190028.0,26319633.0
2015-11-12,7230,7500,7200,7450,209187,196081.0,26319633.0
2015-11-13,7390,7450,7100,7160,135843,188449.0,26319633.0
2015-11-16,6700,7230,6700,7160,292739,188449.0,26319633.0
2015-11-17,7200,7660,7150,7600,280322,200029.0,26319633.0
2015-11-18,7610,7650,7380,7540,144940,198450.0,26319633.0
2015-11-19,7550,7700,7540,7550,102705,198713.0,26319633.0
2015-11-20,7530,7600,7400,7600,100131,200029.0,26319633.0
2015-11-23,7510,7600,7400,7540,63989,198450.0,26319633.0
2015-11-24,7450,7590,7260,7360,88483,193712.0,26319633.0
2015-11-25,7230,7420,7230,7380,91341,194239.0,26319633.0
2015-11-26,7390,7410,7180,7200,119981,189501.0,26319633.0
2015-11-27,7290,7300,6850,7100,273459,186869.0,26319633.0
2015-11-30,7020,7300,6960,7150,230637,188185.0,26319633.0
2015-12-01,7170,7360,7170,7230,190057,190291.0,26319633.0
2015-12-02,7230,7350,6880,6970,106839,183448.0,26319633.0
2015-12-03,6900,7040,6840,6950,59414,182921.0,26319633.0
2015-12-04,6900,7030,6770,6780,98456,178447.0,26319633.0
2015-12-07,6790,6920,6560,6620,149294,174236.0,26319633.0
2015-12-08,6620,6740,6260,6260,198323,164761.0,26319633.0
2015-12-09,6260,6650,6260,6320,151794,166340.0,26319633.0
2015-12-10,6330,6420,6020,6370,182196,167656.0,26319633.0
2015-12-11,6280,6450,6120,6330,102603,166603.0,26319633.0
2015-12-14,6240,6310,6060,6230,106064,163971.0,26319633.0
2015-12-15,6250,6450,6180,6450,63609,169762.0,26319633.0
2015-12-16,6460,6540,6250,6480,70441,170551.0,26319633.0
2015-12-17,6500,6580,6360,6510,85983,171341.0,26319633.0
2015-12-18,6470,6800,6470,6700,84470,176342.0,26319633.0
2015-12-21,6800,6830,6630,6750,73451,177658.0,26319633.0
2015-12-22,6750,6860,6530,6800,86238,178974.0,26319633.0
2015-12-23,6800,6920,6710,6800,49252,178974.0,26319633.0
2015-12-24,6750,6900,6700,6750,62685,177658.0,26319633.0
2015-12-28,6750,6810,6670,6700,44853,176342.0,26319633.0
2015-12-29,6640,6850,6550,6810,59504,179237.0,26319633.0
2015-12-30,6810,7030,6690,7000,91602,184237.0,26319633.0
2016-01-04,6990,7000,6750,6780,75603,178447.0,26319633.0
2016-01-05,6670,7000,6670,6970,48602,183448.0,26319633.0
2016-01-06,6920,6930,6630,6650,79801,175026.0,26319633.0
2016-01-07,6620,6630,6360,6380,64333,167919.0,26319633.0
2016-01-08,6210,6380,6210,6380,40838,167919.0,26319633.0
2016-01-11,6230,6430,6140,6300,49710,165814.0,26319633.0
2016-01-12,6300,6430,6270,6290,17116,165550.0,26319633.0
2016-01-13,6300,6380,6240,6310,30568,166077.0,26319633.0
2016-01-14,6240,6240,6070,6110,81876,160813.0,26319633.0
2016-01-15,6130,6170,5990,6020,45557,158444.0,26319633.0
2016-01-18,5910,6040,5900,5960,28851,156865.0,26319633.0
2016-01-19,5960,6030,5810,5970,50601,157128.0,26319633.0
2016-01-20,5970,5980,5740,5790,54496,152391.0,26319633.0
2016-01-21,5690,5800,5600,5600,75870,147390.0,26319633.0
2016-01-22,5630,5680,5470,5520,89729,145284.0,26319633.0
2016-01-25,5570,5650,5420,5520,78295,145284.0,26319633.0
2016-01-26,5430,5630,5360,5550,65370,146074.0,26319633.0
2016-01-27,5580,5640,5470,5620,48245,147916.0,26319633.0
2016-01-28,5540,5730,5530,5660,54181,148969.0,26319633.0
2016-01-29,5660,5740,5600,5700,52290,150022.0,26319633.0
2016-02-01,5750,5760,5630,5630,34005,148180.0,26319633.0
2016-02-02,5620,5710,5570,5650,47587,148706.0,26319633.0
2016-02-03,5620,5790,5560,5760,48606,151601.0,26319633.0
2016-02-04,6000,7430,6000,6150,905230,161866.0,26319633.0
2016-02-05,6210,6350,6100,6230,97317,163971.0,26319633.0
2016-02-11,6080,6130,5890,5910,84772,155549.0,26319633.0
2016-02-12,5750,5870,5450,5810,139938,152917.0,26319633.0
2016-02-15,5810,5850,5730,5810,87202,152917.0,26319633.0
2016-02-16,5900,5900,5730,5750,67168,151338.0,26319633.0
2016-02-17,5750,5790,5660,5790,76599,152391.0,26319633.0
2016-02-18,5790,5870,5760,5820,34928,153180.0,26319633.0
2016-02-19,5780,5930,5690,5740,82390,151075.0,26319633.0
2016-02-22,5740,5850,5730,5760,38350,151601.0,26319633.0
2016-02-23,5760,5840,5690,5690,53105,149759.0,26319633.0
2016-02-24,5700,5740,5670,5700,43926,150022.0,26319633.0
2016-02-25,5710,5800,5650,5730,87203,150811.0,26319633.0
2016-02-26,5750,5880,5640,5750,39134,151338.0,26319633.0
2016-02-29,5850,5850,5690,5750,35703,151338.0,26319633.0
2016-03-02,5760,5860,5740,5800,70473,152654.0,26319633.0
2016-03-03,5820,5940,5810,5940,55187,156339.0,26319633.0
2016-03-04,5970,6090,5920,5940,61036,156339.0,26319633.0
2016-03-07,5990,6310,5970,6300,124305,165814.0,26319633.0
2016-03-08,6300,6320,6050,6210,127329,163445.0,26319633.0
2016-03-09,6150,6220,6130,6150,38731,161866.0,26319633.0
2016-03-10,6180,6330,6150,6160,61852,162129.0,26319633.0
2016-03-11,6130,6170,6070,6100,66420,160550.0,26319633.0
2016-03-14,6100,6180,6090,6120,50484,161076.0,26319633.0
2016-03-15,6160,6170,6080,6090,39758,160287.0,26319633.0
2016-03-16,6080,6190,6040,6180,49781,162655.0,26319633.0
2016-03-17,6190,6200,6130,6140,69327,161603.0,26319633.0
2016-03-18,6140,6250,6140,6250,55676,164498.0,26319633.0
2016-03-21,6250,6300,6210,6280,47145,165287.0,26319633.0
2016-03-22,6340,6360,6240,6320,84076,166340.0,26319633.0
2016-03-23,6300,6530,6290,6470,127147,170288.0,26319633.0
2016-03-24,6400,6560,6350,6540,88379,172130.0,26319633.0
2016-03-25,6450,6700,6450,6630,87156,174499.0,26319633.0
2016-03-28,6650,6680,6290,6360,189768,167393.0,26319633.0
2016-03-29,6400,6430,6220,6300,117179,165814.0,26319633.0
2016-03-30,6380,6850,6330,6800,304331,178974.0,26319633.0
2016-03-31,6770,6810,6630,6650,94607,175026.0,26319633.0
2016-04-01,6650,6740,6400,6430,154816,169235.0,26319633.0
2016-04-04,6430,6540,6340,6530,81232,171867.0,26319633.0
2016-04-05,6480,6560,6400,6530,71775,171867.0,26319633.0
2016-04-06,6470,6570,6290,6350,141817,167130.0,26319633.0
2016-04-07,6360,6800,6360,6580,219323,173183.0,26319633.0
2016-04-08,6580,6660,6500,6530,100243,171867.0,26319633.0
2016-04-11,6510,7440,6510,7130,930248,187659.0,26319633.0
2016-04-12,7160,7270,7000,7160,342763,188449.0,26319633.0
2016-04-14,7240,7250,7020,7130,178398,187659.0,26319633.0
2016-04-15,7150,7150,7000,7040,132979,185290.0,26319633.0
2016-04-18,7000,7080,6800,6850,152631,180289.0,26319633.0
2016-04-19,6880,7030,6860,6880,141505,181079.0,26319633.0
2016-04-20,6950,6980,6750,6910,149381,181869.0,26319633.0
2016-04-21,6950,6980,6850,6880,97866,181079.0,26319633.0
2016-04-22,6950,6990,6830,6980,50331,183711.0,26319633.0
2016-04-25,6940,7050,6720,6900,129809,181605.0,26319633.0
2016-04-26,6960,6960,6780,6850,93805,180289.0,26319633.0
2016-04-27,6850,6970,6570,6660,273244,175289.0,26319633.0
2016-04-28,6670,6710,6470,6660,186625,175289.0,26319633.0
2016-04-29,6700,6700,6430,6560,154918,172657.0,26319633.0
2016-05-02,6560,6560,6370,6400,120447,168446.0,26319633.0
2016-05-03,6470,6470,6210,6410,177588,168709.0,26319633.0
2016-05-04,6400,6460,6290,6410,56916,168709.0,26319633.0
2016-05-09,6350,6410,6000,6000,260527,157918.0,26319633.0
2016-05-10,6040,6310,6000,6270,141420,165024.0,26319633.0
2016-05-11,6310,6320,6150,6320,67750,166340.0,26319633.0
2016-05-12,6250,6320,6220,6260,63329,164761.0,26319633.0
2016-05-13,6200,6260,6150,6170,85807,162392.0,26319633.0
2016-05-16,6550,6780,6400,6500,480072,171078.0,26319633.0
2016-05-17,6450,6500,6270,6470,229698,170288.0,26319633.0
2016-05-18,6390,6460,6100,6130,348171,161339.0,26319633.0
2016-05-19,6050,6220,5870,6060,220823,159497.0,26319633.0
2016-05-20,5990,6160,5990,6080,64637,160023.0,26319633.0
2016-05-23,6140,6140,5950,6070,158814,159760.0,26319633.0
2016-05-24,6080,6110,5930,5940,97511,156339.0,26319633.0
2016-05-25,5930,6020,5840,5950,155513,156602.0,26319633.0
2016-05-26,5980,6020,5870,5920,83467,155812.0,26319633.0
2016-05-27,5850,6000,5850,5950,73458,156602.0,26319633.0
2016-05-30,5950,5960,5870,5900,69744,155286.0,26319633.0
2016-05-31,5950,6100,5920,6040,118165,158971.0,26319633.0
2016-06-01,6040,6290,6010,6210,122529,163445.0,26319633.0
2016-06-02,6240,6320,6150,6270,114238,165024.0,26319633.0
2016-06-03,6330,6370,6250,6270,100370,165024.0,26319633.0
2016-06-07,6270,6540,6220,6520,152381,171604.0,26319633.0
2016-06-08,6500,6600,6420,6520,171190,171604.0,26319633.0
2016-06-09,6490,6520,6320,6470,141251,170288.0,26319633.0
2016-06-10,6350,6480,6350,6390,94132,168182.0,26319633.0
2016-06-13,6330,6470,6280,6450,54680,169762.0,26319633.0
2016-06-14,6410,6460,6280,6350,69153,167130.0,26319633.0
2016-06-15,6290,6340,6220,6220,53597,163708.0,26319633.0
2016-06-16,6200,6220,6020,6200,80737,163182.0,26319633.0
2016-06-17,6160,6300,6070,6140,69607,161603.0,26319633.0
2016-06-20,6160,6300,6150,6270,31944,165024.0,26319633.0
2016-06-21,6240,6310,6210,6210,14877,163445.0,26319633.0
2016-06-22,6170,6330,6130,6260,54895,164761.0,26319633.0
2016-06-23,6210,6270,6050,6080,73987,160023.0,26319633.0
2016-06-24,6140,6210,5710,5720,186171,150548.0,26319633.0
2016-06-27,5520,5800,5520,5800,55839,152654.0,26319633.0
2016-06-28,5780,5940,5740,5880,66699,154759.0,26319633.0
2016-06-29,5990,6040,5920,5940,37450,156339.0,26319633.0
2016-06-30,5950,6100,5900,5920,59742,155812.0,26319633.0
2016-07-01,5920,5990,5850,5880,107070,154759.0,26319633.0
2016-07-04,5900,6100,5850,6010,72603,158181.0,26319633.0
2016-07-05,6020,6090,5930,5980,44294,157391.0,26319633.0
2016-07-06,5930,6030,5840,5960,70260,156865.0,26319633.0
2016-07-07,5970,6090,5960,5990,54293,157655.0,26319633.0
2016-07-08,6010,6040,5870,5920,61371,155812.0,26319633.0
2016-07-11,5950,6000,5920,5930,68163,156075.0,26319633.0
2016-07-12,5950,6100,5950,6080,66704,160023.0,26319633.0
2016-07-13,6100,6150,6020,6060,73298,159497.0,26319633.0
2016-07-14,6040,6160,6020,6090,57314,160287.0,26319633.0
2016-07-15,6100,6150,6070,6090,77105,160287.0,26319633.0
2016-07-18,6060,6180,6060,6150,42033,161866.0,26319633.0
2016-07-19,6190,6240,6130,6150,64727,161866.0,26319633.0
2016-07-20,6150,6280,6140,6260,48029,164761.0,26319633.0
2016-07-21,6260,6300,6180,6180,57001,162655.0,26319633.0
2016-07-22,6160,6250,6130,6140,50887,161603.0,26319633.0
2016-07-25,6150,6230,6060,6190,53320,162919.0,26319633.0
2016-07-26,6180,6220,6110,6110,36128,160813.0,26319633.0
2016-07-27,6100,6250,6100,6160,46967,162129.0,26319633.0
2016-07-28,6140,6280,6130,6240,43608,164235.0,26319633.0
2016-07-29,6210,6350,6210,6310,62721,166077.0,26319633.0
2016-08-01,6310,6380,6170,6170,77920,162392.0,26319633.0
2016-08-02,6190,6250,6190,6210,19981,163445.0,26319633.0
2016-08-03,6200,6280,6100,6150,27926,161866.0,26319633.0
2016-08-04,6150,6330,6150,6260,39688,164761.0,26319633.0
2016-08-05,6240,6290,6160,6200,82441,163182.0,26319633.0
2016-08-08,6170,6300,6170,6200,43114,163182.0,26319633.0
2016-08-09,6200,6250,6160,6180,34225,162655.0,26319633.0
2016-08-10,6170,6320,6170,6240,88055,164235.0,26319633.0
2016-08-11,6250,6320,6200,6300,71700,165814.0,26319633.0
2016-08-12,6310,6440,6260,6440,124458,169498.0,26319633.0
2016-08-16,6500,7300,6490,6610,1298216,173973.0,26319633.0
2016-08-17,6600,6800,6560,6710,278609,176605.0,26319633.0
2016-08-18,6730,6810,6590,6710,162500,176605.0,26319633.0
2016-08-19,6710,6940,6660,6750,157342,177658.0,26319633.0
2016-08-22,6800,6810,6500,6530,177512,171867.0,26319633.0
2016-08-23,6500,6660,6470,6600,110333,173710.0,26319633.0
2016-08-24,6610,6670,6500,6530,66831,171867.0,26319633.0
2016-08-25,6530,6580,6340,6460,124093,170025.0,26319633.0
2016-08-26,6410,6710,6400,6680,134673,175815.0,26319633.0
2016-08-29,6670,6670,6460,6590,103739,173446.0,26319633.0
2016-08-30,6600,6660,6530,6550,103955,172394.0,26319633.0
2016-08-31,6590,6590,6370,6430,59079,169235.0,26319633.0
2016-09-01,6430,6480,6280,6380,95499,167919.0,26319633.0
2016-09-02,6400,6610,6380,6570,89465,172920.0,26319633.0
2016-09-05,6600,6690,6480,6520,137153,171604.0,26319633.0
2016-09-06,6550,6590,6370,6400,88483,168446.0,26319633.0
2016-09-07,6400,6520,6310,6390,80455,168182.0,26319633.0
2016-09-08,6390,6420,6240,6240,105374,164235.0,26319633.0
2016-09-09,6230,6260,6070,6130,103449,161339.0,26319633.0
2016-09-12,5980,6090,5930,6090,104717,160287.0,26319633.0
2016-09-13,6150,6190,6040,6120,73595,161076.0,26319633.0
2016-09-19,6140,6220,6090,6200,47379,163182.0,26319633.0
2016-09-20,6190,6240,6060,6190,37061,162919.0,26319633.0
2016-09-21,6270,6330,6190,6270,55213,165024.0,26319633.0
2016-09-22,6300,6320,6230,6300,47996,165814.0,26319633.0
2016-09-23,6320,6370,6260,6350,71394,167130.0,26319633.0
2016-09-26,6450,6520,6370,6470,97462,170288.0,26319633.0
2016-09-27,6450,6490,6400,6460,53796,170025.0,26319633.0
2016-09-28,6480,6580,6400,6520,94415,171604.0,26319633.0
2016-09-29,6520,6590,6470,6550,35893,172394.0,26319633.0
2016-09-30,6520,6590,6400,6400,82736,168446.0,26319633.0
2016-10-04,6400,6470,6390,6430,38145,169235.0,26319633.0
2016-10-05,6410,6450,6320,6370,100173,167656.0,26319633.0
2016-10-06,6370,6440,6360,6400,53334,168446.0,26319633.0
2016-10-07,6430,6470,6340,6370,64200,167656.0,26319633.0
2016-10-10,6330,6470,6310,6380,60404,167919.0,26319633.0
2016-10-11,6390,6520,6390,6440,83039,169498.0,26319633.0
2016-10-12,6420,6560,6340,6560,99430,172657.0,26319633.0
2016-10-13,6560,6660,6460,6490,100437,170814.0,26319633.0
2016-10-14,6520,6520,6400,6420,87392,168972.0,26319633.0
2016-10-17,6520,6560,6330,6420,80257,168972.0,26319633.0
2016-10-18,6460,6500,6360,6500,78112,171078.0,26319633.0
2016-10-19,6520,6650,6430,6630,139386,174499.0,26319633.0
2016-10-20,6660,6930,6640,6810,412462,179237.0,26319633.0
2016-10-21,6800,6890,6520,6520,161924,171604.0,26319633.0
2016-10-24,6520,6540,6360,6370,113371,167656.0,26319633.0
2016-10-25,6410,6460,6290,6420,118111,168972.0,26319633.0
2016-10-26,6420,6420,6150,6200,97202,163182.0,26319633.0
2016-10-27,6260,6320,6150,6320,60610,166340.0,26319633.0
2016-10-28,6310,6350,6220,6330,56573,166603.0,26319633.0
2016-10-31,6320,6320,6210,6270,63540,165024.0,26319633.0
2016-11-01,6180,6310,6170,6220,43766,163708.0,26319633.0
2016-11-02,6220,6220,5960,5970,117751,157128.0,26319633.0
2016-11-03,6000,6330,5930,6270,128877,165024.0,26319633.0
2016-11-04,6320,6530,6220,6410,87242,168709.0,26319633.0
2016-11-07,6410,6570,6380,6460,78002,170025.0,26319633.0
2016-11-08,6480,6520,6370,6450,56885,169762.0,26319633.0
2016-11-09,6410,6560,6000,6270,251235,165024.0,26319633.0
2016-11-10,6380,6800,6360,6720,381301,176868.0,26319633.0
2016-11-11,6720,7010,6610,6880,350225,181079.0,26319633.0
2016-11-14,7020,7230,6750,6820,418640,179500.0,26319633.0
2016-11-15,6780,7060,6670,6890,271271,181342.0,26319633.0
2016-11-16,7030,7030,6840,6850,130960,180289.0,26319633.0
2016-11-17,6850,6920,6770,6830,61979,179763.0,26319633.0
2016-11-18,6800,6860,6560,6710,191534,176605.0,26319633.0
2016-11-21,6710,6830,6660,6820,93432,179500.0,26319633.0
2016-11-22,6800,7010,6800,7010,125536,184501.0,26319633.0
2016-11-23,7000,7070,6870,6870,118371,180816.0,26319633.0
2016-11-24,6880,6990,6650,6710,114965,176605.0,26319633.0
2016-11-25,6710,6960,6620,6950,118221,182921.0,26319633.0
2016-11-28,7020,7080,6830,6830,132560,179763.0,26319633.0
2016-11-29,6940,6940,6720,6790,86893,178710.0,26319633.0
2016-11-30,6810,7150,6810,7150,247519,188185.0,26319633.0
2016-12-01,7100,7250,7050,7190,172182,189238.0,26319633.0
2016-12-02,7100,7180,6910,7020,188318,184764.0,26319633.0
2016-12-05,6930,7160,6910,7080,234819,186343.0,26319633.0
2016-12-06,7140,7390,7120,7390,312654,194502.0,26319633.0
2016-12-07,7410,7410,7130,7220,223716,190028.0,26319633.0
2016-12-08,7220,7380,7130,7170,181515,188712.0,26319633.0
2016-12-09,7170,7440,7160,7410,198689,195028.0,26319633.0
2016-12-12,7330,7720,7330,7640,284861,201082.0,26319633.0
2016-12-13,7640,7700,7540,7630,95764,200819.0,26319633.0
2016-12-14,7630,7670,7500,7640,74743,201082.0,26319633.0
2016-12-15,7660,7770,7550,7730,95889,203451.0,26319633.0
2016-12-16,7700,7760,7600,7660,100567,201608.0,26319633.0
2016-12-19,7690,7690,7490,7650,81344,201345.0,26319633.0
2016-12-20,7690,7740,7550,7580,78418,199503.0,26319633.0
2016-12-21,7560,7760,7470,7490,128533,197134.0,26319633.0
2016-12-22,7470,7540,7330,7380,127966,194239.0,26319633.0
2016-12-23,7430,7490,7360,7440,67775,195818.0,26319633.0
2016-12-26,7400,7500,7100,7110,189420,187133.0,26319633.0
2016-12-27,7170,7240,7060,7080,91739,186343.0,26319633.0
2016-12-28,7160,7230,7040,7120,139586,187396.0,26319633.0
2016-12-29,7120,7160,7060,7090,91073,186606.0,26319633.0
2017-01-02,7120,7260,7080,7140,77386,187922.0,26319633.0
2017-01-03,7180,7190,7080,7130,64895,187659.0,26319633.0
2017-01-04,7190,7440,7190,7400,185479,194765.0,26319633.0
2017-01-05,7400,7540,7370,7500,127681,197397.0,26319633.0
2017-01-06,7540,7560,7410,7520,87929,197924.0,26319633.0
2017-01-09,7540,7840,7530,7750,288080,203977.0,26319633.0
2017-01-10,7800,8060,7690,7980,332998,210031.0,26319633.0
2017-01-11,8010,8030,7550,7550,393009,198713.0,26319633.0
2017-01-12,7500,7730,7500,7630,158119,200819.0,26319633.0
2017-01-13,7560,7710,7530,7660,66203,201608.0,26319633.0
2017-01-16,7750,7910,7730,7860,199223,206872.0,26319633.0
2017-01-17,7860,7920,7630,7670,145540,201872.0,26319633.0
2017-01-18,7630,7720,7470,7530,108140,198187.0,26319633.0
2017-01-19,7600,7650,7490,7540,89157,198450.0,26319633.0
2017-01-20,7550,7590,7390,7470,112314,196608.0,26319633.0
2017-01-23,7390,7580,7350,7530,81368,198187.0,26319633.0
2017-01-24,7460,7530,7170,7180,193542,188975.0,26319633.0
2017-01-25,7210,7260,7080,7120,75028,187396.0,26319633.0
2017-01-26,7120,7570,7120,7570,185237,199240.0,26319633.0
2017-01-31,7610,7610,7310,7330,83066,192923.0,26319633.0
2017-02-01,7330,7410,7200,7370,86477,193976.0,26319633.0
2017-02-02,7400,7420,7230,7260,95657,191081.0,26319633.0
2017-02-03,7310,7480,7270,7340,119331,193186.0,26319633.0
2017-02-06,7440,7790,7430,7710,285573,202924.0,26319633.0
2017-02-07,7760,7770,7400,7430,162297,195555.0,26319633.0
2017-02-08,7430,7450,7280,7390,103520,194502.0,26319633.0
2017-02-09,7330,7380,7170,7350,143837,193449.0,26319633.0
2017-02-10,7330,7400,7270,7320,52278,192660.0,26319633.0
2017-02-13,7330,7600,7220,7540,103527,198450.0,26319633.0
2017-02-14,7540,7630,7400,7510,82966,197660.0,26319633.0
