조흥(002600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-13,128000,129000,124000,125000,241,75000.0,600000.0
2015-03-16,124000,129000,117000,129000,1915,77400.0,600000.0
2015-03-17,129500,138000,129000,129000,809,77400.0,600000.0
2015-03-18,129000,135500,128000,133500,991,80100.0,600000.0
2015-03-19,135000,145000,132500,135000,1922,81000.0,600000.0
2015-03-20,134500,140000,134500,138000,460,82800.0,600000.0
2015-03-23,140000,148000,139500,146000,1445,87600.0,600000.0
2015-03-24,146500,150000,142000,148500,469,89100.0,600000.0
2015-03-25,152000,154500,146500,146500,1406,87900.0,600000.0
2015-03-26,148000,148500,143000,144000,740,86400.0,600000.0
2015-03-27,143500,152500,143500,150500,744,90300.0,600000.0
2015-03-30,147000,157000,147000,153500,895,92100.0,600000.0
2015-03-31,158000,158000,151500,153000,444,91800.0,600000.0
2015-04-01,155500,155500,147000,147000,411,88200.0,600000.0
2015-04-02,146500,147500,137000,138000,2156,82800.0,600000.0
2015-04-03,139000,142000,138000,138000,960,82800.0,600000.0
2015-04-06,138000,139000,130000,131500,1370,78900.0,600000.0
2015-04-07,133000,136000,132000,132500,405,79500.0,600000.0
2015-04-08,134000,137000,129500,130500,573,78300.0,600000.0
2015-04-09,130500,133500,128500,129000,1956,77400.0,600000.0
2015-04-10,130500,135500,129500,134000,869,80400.0,600000.0
2015-04-13,134500,135500,132000,135000,1568,81000.0,600000.0
2015-04-14,135500,135500,129000,132000,772,79200.0,600000.0
2015-04-15,133500,135500,132000,132500,406,79500.0,600000.0
2015-04-16,136500,136500,132500,135000,165,81000.0,600000.0
2015-04-17,135500,144000,133000,143000,697,85800.0,600000.0
2015-04-20,144500,146000,139500,141000,325,84600.0,600000.0
2015-04-21,146000,146000,140000,142500,265,85500.0,600000.0
2015-04-22,139000,145000,138000,140000,349,84000.0,600000.0
2015-04-23,140500,141500,136000,140000,551,84000.0,600000.0
2015-04-24,137000,139500,133500,136500,652,81900.0,600000.0
2015-04-27,135500,138500,135000,137000,72,82200.0,600000.0
2015-04-28,140500,140500,134000,134500,198,80700.0,600000.0
2015-04-29,135000,135000,132500,133500,376,80100.0,600000.0
2015-04-30,135000,135500,127500,129000,1246,77400.0,600000.0
2015-05-04,129000,132500,124000,127500,710,76500.0,600000.0
2015-05-06,124000,125000,117000,121500,2855,72900.0,600000.0
2015-05-07,121000,122500,118500,121500,335,72900.0,600000.0
2015-05-08,123500,126500,123000,126500,245,75900.0,600000.0
2015-05-11,128500,133500,127000,132500,455,79500.0,600000.0
2015-05-12,134500,134500,130500,132500,134,79500.0,600000.0
2015-05-13,133000,137000,133000,136000,224,81600.0,600000.0
2015-05-14,137000,141500,137000,139500,649,83700.0,600000.0
2015-05-15,142000,143000,136000,143000,387,85800.0,600000.0
2015-05-18,141000,143000,138500,141000,388,84600.0,600000.0
2015-05-19,137500,144500,137500,142500,698,85500.0,600000.0
2015-05-20,142500,142500,138000,141000,141,84600.0,600000.0
2015-05-21,135000,139500,132000,139500,369,83700.0,600000.0
2015-05-22,139500,142500,136500,141000,483,84600.0,600000.0
2015-05-26,146000,146000,140000,142000,213,85200.0,600000.0
2015-05-27,142000,142000,137500,138500,182,83100.0,600000.0
2015-05-28,141500,141500,136000,139000,326,83400.0,600000.0
2015-05-29,139000,139000,135000,138500,163,83100.0,600000.0
2015-06-01,135500,138500,132500,133500,329,80100.0,600000.0
2015-06-02,133500,138000,127000,138000,290,82800.0,600000.0
2015-06-03,133000,137500,133000,136500,134,81900.0,600000.0
2015-06-04,139500,139500,135500,137500,34,82500.0,600000.0
2015-06-05,137500,137500,133000,137500,130,82500.0,600000.0
2015-06-08,140000,140000,139500,140000,125,84000.0,600000.0
2015-06-09,140000,141500,135000,138500,108,83100.0,600000.0
2015-06-10,138500,139000,137000,137000,262,82200.0,600000.0
2015-06-11,137000,139000,135000,137500,119,82500.0,600000.0
2015-06-12,138000,138000,134000,137000,175,82200.0,600000.0
2015-06-15,137000,145000,136500,137500,110,82500.0,600000.0
2015-06-16,142000,142000,130500,133000,319,79800.0,600000.0
2015-06-17,133000,134500,131000,133000,199,79800.0,600000.0
2015-06-18,136500,136500,133000,133500,54,80100.0,600000.0
2015-06-19,139000,139000,133500,135000,195,81000.0,600000.0
2015-06-22,135000,135500,131500,132000,138,79200.0,600000.0
2015-06-23,133000,134500,132500,132500,60,79500.0,600000.0
2015-06-24,138500,138500,133000,133500,60,80100.0,600000.0
2015-06-25,133500,136500,133500,134500,24,80700.0,600000.0
2015-06-26,134500,137000,134500,137000,159,82200.0,600000.0
2015-06-29,137000,139500,137000,138500,444,83100.0,600000.0
2015-06-30,138000,138500,132000,138500,191,83100.0,600000.0
2015-07-01,139000,139000,136000,138000,126,82800.0,600000.0
2015-07-02,134500,139500,132000,137000,260,82200.0,600000.0
2015-07-03,136000,140500,135500,138000,844,82800.0,600000.0
2015-07-06,135500,136000,134500,135000,188,81000.0,600000.0
2015-07-07,135000,138000,134500,138000,121,82800.0,600000.0
2015-07-08,138000,140000,135500,137000,612,82200.0,600000.0
2015-07-09,131500,137000,131500,137000,307,82200.0,600000.0
2015-07-10,135500,137000,132000,137000,118,82200.0,600000.0
2015-07-13,138000,142500,138000,140000,493,84000.0,600000.0
2015-07-14,140000,145000,139500,143500,378,86100.0,600000.0
2015-07-15,147500,147500,139500,143000,387,85800.0,600000.0
2015-07-16,142000,149000,142000,147000,89,88200.0,600000.0
2015-07-17,147000,149000,144000,148000,637,88800.0,600000.0
2015-07-20,149500,153500,146500,151500,231,90900.0,600000.0
2015-07-21,147500,154000,147500,148500,137,89100.0,600000.0
2015-07-22,151000,152000,148000,148000,395,88800.0,600000.0
2015-07-23,151000,190500,150000,190500,7386,114300.0,600000.0
2015-07-24,195000,209500,181000,195500,5708,117300.0,600000.0
2015-07-27,195500,198500,183000,189500,755,113700.0,600000.0
2015-07-28,192000,192000,175000,177000,1470,106200.0,600000.0
2015-07-29,177000,184500,176000,177500,517,106500.0,600000.0
2015-07-30,177500,184000,162000,171000,1377,102600.0,600000.0
2015-07-31,163000,179500,163000,178000,940,106800.0,600000.0
2015-08-03,180000,199000,180000,192000,1062,115200.0,600000.0
2015-08-04,192500,198000,188000,191500,1784,114900.0,600000.0
2015-08-05,192000,207000,182500,200500,3121,120300.0,600000.0
2015-08-06,200000,209000,193500,205000,1859,123000.0,600000.0
2015-08-07,201000,207500,197500,200000,790,120000.0,600000.0
2015-08-10,206500,260000,204500,260000,14772,156000.0,600000.0
2015-08-11,299500,326000,265500,276000,47416,165600.0,600000.0
2015-08-12,270000,274500,219500,233500,19493,140100.0,600000.0
2015-08-13,233000,237000,215000,224000,8639,134400.0,600000.0
2015-08-17,221000,225500,201500,208000,9633,124800.0,600000.0
2015-08-18,204000,210500,180000,189000,7181,113400.0,600000.0
2015-08-19,182000,185500,165500,175000,4054,105000.0,600000.0
2015-08-20,170500,178000,157500,160000,4062,96000.0,600000.0
2015-08-21,146000,156500,142000,156500,3614,93900.0,600000.0
2015-08-24,147500,166500,147500,158500,3129,95100.0,600000.0
2015-08-25,159000,169000,156000,169000,2627,101400.0,600000.0
2015-08-26,167500,174000,164500,173500,2952,104100.0,600000.0
2015-08-27,174500,182500,170500,180000,6212,108000.0,600000.0
2015-08-28,180500,183000,176000,176000,2327,105600.0,600000.0
2015-08-31,175500,175500,166500,166500,1451,99900.0,600000.0
2015-09-01,166000,166000,157000,157500,2879,94500.0,600000.0
2015-09-02,157500,166000,155000,165500,1156,99300.0,600000.0
2015-09-03,169000,173000,164500,166000,1021,99600.0,600000.0
2015-09-04,172000,174000,156000,156000,885,93600.0,600000.0
2015-09-07,156000,158000,151500,155000,601,93000.0,600000.0
2015-09-08,158000,158000,146500,147500,966,88500.0,600000.0
2015-09-09,151000,157000,151000,155500,280,93300.0,600000.0
2015-09-10,155000,159500,150000,158500,352,95100.0,600000.0
2015-09-11,158500,159000,151500,155500,504,93300.0,600000.0
2015-09-14,153000,156500,153000,155000,466,93000.0,600000.0
2015-09-15,154500,154500,151000,153000,398,91800.0,600000.0
2015-09-16,152500,164000,152000,162000,812,97200.0,600000.0
2015-09-17,164000,168500,158000,159500,1077,95700.0,600000.0
2015-09-18,159500,165500,157500,164500,878,98700.0,600000.0
2015-09-21,162500,162500,155000,160000,472,96000.0,600000.0
2015-09-22,157500,161000,155000,161000,5531,96600.0,600000.0
2015-09-23,161000,161000,155000,157500,488,94500.0,600000.0
2015-09-24,156000,163000,156000,161000,615,96600.0,600000.0
2015-09-25,159500,162000,157000,161000,147,96600.0,600000.0
2015-09-30,160500,161000,153000,161000,723,96600.0,600000.0
2015-10-01,162000,166000,162000,166000,540,99600.0,600000.0
2015-10-02,170000,173500,167000,169000,967,101400.0,600000.0
2015-10-05,169000,174500,167000,173000,370,103800.0,600000.0
2015-10-06,174000,175000,171500,171500,552,102900.0,600000.0
2015-10-07,173000,173000,165000,167000,408,100200.0,600000.0
2015-10-08,167000,169500,166000,167000,122,100200.0,600000.0
2015-10-12,171500,171500,166500,167500,153,100500.0,600000.0
2015-10-13,167500,169000,164000,168500,698,101100.0,600000.0
2015-10-14,165500,167000,162000,167000,139,100200.0,600000.0
2015-10-15,164000,167500,164000,167500,527,100500.0,600000.0
2015-10-16,167500,170000,167000,170000,118,102000.0,600000.0
2015-10-19,170000,170500,167500,168000,360,100800.0,600000.0
2015-10-20,168000,168000,165500,168000,218,100800.0,600000.0
2015-10-21,167500,169000,165500,166000,318,99600.0,600000.0
2015-10-22,162000,164000,157500,157500,1468,94500.0,600000.0
2015-10-23,157500,159000,156000,157500,371,94500.0,600000.0
2015-10-26,158000,159000,156000,157500,237,94500.0,600000.0
2015-10-27,157000,159500,155000,159000,159,95400.0,600000.0
2015-10-28,158500,160000,155000,158500,58,95100.0,600000.0
2015-10-29,157000,158000,154000,155000,566,93000.0,600000.0
2015-10-30,155000,156500,154000,154000,180,92400.0,600000.0
2015-11-02,156000,160000,155000,159000,434,95400.0,600000.0
2015-11-03,157000,162000,157000,160000,351,96000.0,600000.0
2015-11-04,160500,161000,154500,159000,465,95400.0,600000.0
2015-11-05,157000,161000,157000,161000,68,96600.0,600000.0
2015-11-06,161000,161500,157500,160500,202,96300.0,600000.0
2015-11-09,160500,160500,156000,158000,370,94800.0,600000.0
2015-11-10,157500,160000,154000,157500,748,94500.0,600000.0
2015-11-11,157500,166000,154000,155500,200,93300.0,600000.0
2015-11-12,155500,157000,155500,156000,61,93600.0,600000.0
2015-11-13,156000,156000,150000,151000,1259,90600.0,600000.0
2015-11-16,151000,151000,141500,146500,408,87900.0,600000.0
2015-11-17,146000,146500,142000,145500,442,87300.0,600000.0
2015-11-18,145500,149500,140500,142000,801,85200.0,600000.0
2015-11-19,142000,157000,141000,144000,562,86400.0,600000.0
2015-11-20,144000,148000,141500,148000,104,88800.0,600000.0
2015-11-23,148000,148000,143500,148000,76,88800.0,600000.0
2015-11-24,148000,148000,146000,147500,31,88500.0,600000.0
2015-11-25,146000,147500,145000,147500,53,88500.0,600000.0
2015-11-26,147500,156500,147500,156500,172,93900.0,600000.0
2015-11-27,157000,157000,151000,156500,182,93900.0,600000.0
2015-11-30,153500,155500,150000,150000,420,90000.0,600000.0
2015-12-01,153500,153500,150000,153500,109,92100.0,600000.0
2015-12-02,151000,154000,151000,151500,71,90900.0,600000.0
2015-12-03,151000,152500,150000,151000,98,90600.0,600000.0
2015-12-04,150000,150000,143000,147500,246,88500.0,600000.0
2015-12-07,147500,149000,146000,146000,72,87600.0,600000.0
2015-12-08,146000,147500,142000,142000,273,85200.0,600000.0
2015-12-09,141000,143500,140000,142000,160,85200.0,600000.0
2015-12-10,143000,143500,141000,142500,120,85500.0,600000.0
2015-12-11,143000,144000,138500,143000,173,85800.0,600000.0
2015-12-14,143000,143500,140000,143000,132,85800.0,600000.0
2015-12-15,143000,143000,140500,143000,19,85800.0,600000.0
2015-12-16,143000,145000,143000,143000,75,85800.0,600000.0
2015-12-17,143500,148500,143000,148500,95,89100.0,600000.0
2015-12-18,145000,149500,145000,149500,34,89700.0,600000.0
2015-12-21,149000,152500,147500,149000,103,89400.0,600000.0
2015-12-22,151000,152000,149500,150500,46,90300.0,600000.0
2015-12-23,150000,151000,148000,148000,113,88800.0,600000.0
2015-12-24,151000,152500,149000,152000,137,91200.0,600000.0
2015-12-28,152000,188500,152000,162000,1202,97200.0,600000.0
2015-12-29,162000,167500,161500,164000,220,98400.0,600000.0
2015-12-30,164000,165000,161500,164000,92,98400.0,600000.0
2016-01-04,163000,170000,156500,160000,325,96000.0,600000.0
2016-01-05,160000,160000,154000,160000,362,96000.0,600000.0
2016-01-06,160000,160000,154500,158000,70,94800.0,600000.0
2016-01-07,158000,160500,156500,158000,74,94800.0,600000.0
2016-01-08,156000,158000,152000,158000,205,94800.0,600000.0
2016-01-11,154500,156000,153500,156000,299,93600.0,600000.0
2016-01-12,155000,158000,155000,155000,137,93000.0,600000.0
2016-01-13,154500,156000,152500,156000,94,93600.0,600000.0
2016-01-14,155500,155500,151000,152000,109,91200.0,600000.0
2016-01-15,155500,156000,151500,155500,57,93300.0,600000.0
2016-01-18,154500,157000,152500,155500,38,93300.0,600000.0
2016-01-19,153500,155500,152000,155500,37,93300.0,600000.0
2016-01-20,155000,155000,147000,148000,123,88800.0,600000.0
2016-01-21,146000,152000,144000,145000,134,87000.0,600000.0
2016-01-22,145500,158000,145500,155500,180,93300.0,600000.0
2016-01-25,157500,157500,153500,155500,63,93300.0,600000.0
2016-01-26,156000,156500,153000,156000,72,93600.0,600000.0
2016-01-27,158000,158000,153500,155500,129,93300.0,600000.0
2016-01-28,158000,161500,154500,161000,743,96600.0,600000.0
2016-01-29,161500,166000,160000,162000,85,97200.0,600000.0
2016-02-01,162500,164500,159500,162000,34,97200.0,600000.0
2016-02-02,162000,162000,158000,159500,55,95700.0,600000.0
2016-02-03,163500,163500,161000,161000,169,96600.0,600000.0
2016-02-04,161500,162000,157500,157500,62,94500.0,600000.0
2016-02-05,157500,157500,153000,154500,105,92700.0,600000.0
2016-02-11,154000,154000,147500,149500,49,89700.0,600000.0
2016-02-12,147000,147000,140000,142500,356,85500.0,600000.0
2016-02-15,143000,146500,143000,144500,109,86700.0,600000.0
2016-02-16,147500,151000,141500,148500,272,89100.0,600000.0
2016-02-17,148000,148000,144000,145500,32,87300.0,600000.0
2016-02-18,142000,149000,142000,146500,88,87900.0,600000.0
2016-02-19,147000,147000,144000,145500,38,87300.0,600000.0
2016-02-22,153500,153500,144000,147500,33,88500.0,600000.0
2016-02-23,153500,153500,145000,147500,35,88500.0,600000.0
2016-02-24,144000,145000,143000,145000,106,87000.0,600000.0
2016-02-25,144000,150000,144000,147000,195,88200.0,600000.0
2016-02-26,147000,147000,145000,146500,62,87900.0,600000.0
2016-02-29,147000,147500,145000,145000,18,87000.0,600000.0
2016-03-02,145500,147500,145500,147500,10,88500.0,600000.0
2016-03-03,147000,147500,144500,147500,45,88500.0,600000.0
2016-03-04,147500,154500,144500,144500,96,86700.0,600000.0
2016-03-07,145000,145000,144500,144500,12,86700.0,600000.0
2016-03-08,142500,148500,142000,148500,50,89100.0,600000.0
2016-03-09,145000,148000,144500,147000,90,88200.0,600000.0
2016-03-10,146000,146000,144500,146000,55,87600.0,600000.0
2016-03-11,146000,146500,144500,146500,20,87900.0,600000.0
2016-03-14,147000,147000,144000,145500,101,87300.0,600000.0
2016-03-15,147000,147000,145500,146000,65,87600.0,600000.0
2016-03-16,145500,148000,145000,147500,199,88500.0,600000.0
2016-03-17,146000,148000,145500,147000,58,88200.0,600000.0
2016-03-18,149000,151500,146500,146500,83,87900.0,600000.0
2016-03-21,147500,150500,146500,148500,91,89100.0,600000.0
2016-03-22,148500,151500,148000,150500,81,90300.0,600000.0
2016-03-23,150500,161000,149000,154500,360,92700.0,600000.0
2016-03-24,159000,159500,152000,153500,236,92100.0,600000.0
2016-03-25,153500,157500,152000,157500,343,94500.0,600000.0
2016-03-28,153000,157000,152500,154500,135,92700.0,600000.0
2016-03-29,151500,159000,151500,157500,75,94500.0,600000.0
2016-03-30,154500,160000,154500,157000,110,94200.0,600000.0
2016-03-31,157000,159500,154500,156500,49,93900.0,600000.0
2016-04-01,159500,160000,156000,156500,84,93900.0,600000.0
2016-04-04,156500,157000,151000,157000,5157,94200.0,600000.0
2016-04-05,157000,164500,157000,159500,305,95700.0,600000.0
2016-04-06,159500,164000,158500,159000,222,95400.0,600000.0
2016-04-07,159000,161000,157000,157500,186,94500.0,600000.0
2016-04-08,159000,162500,155500,162000,205,97200.0,600000.0
2016-04-11,164000,164000,160000,160000,360,96000.0,600000.0
2016-04-12,160500,162000,158500,162000,218,97200.0,600000.0
2016-04-14,162000,162000,158500,161500,156,96900.0,600000.0
2016-04-15,162000,164500,159500,159500,89,95700.0,600000.0
2016-04-18,161000,161500,159000,159000,145,95400.0,600000.0
2016-04-19,156500,163000,156500,160000,190,96000.0,600000.0
2016-04-20,160000,161500,158500,161000,23,96600.0,600000.0
2016-04-21,161000,161500,159500,161500,146,96900.0,600000.0
2016-04-22,161000,161000,160000,160500,15,96300.0,600000.0
2016-04-25,154500,161000,154500,160500,113,96300.0,600000.0
2016-04-26,160500,160500,157500,158000,143,94800.0,600000.0
2016-04-27,159000,159500,155000,155500,166,93300.0,600000.0
2016-04-28,158000,158000,153000,157500,481,94500.0,600000.0
2016-04-29,157500,158000,152500,152500,248,91500.0,600000.0
2016-05-02,152500,155500,152000,155000,70,93000.0,600000.0
2016-05-03,153000,154000,152000,154000,147,92400.0,600000.0
2016-05-04,154000,154000,151000,154000,71,92400.0,600000.0
2016-05-09,154000,161000,153000,153000,169,91800.0,600000.0
2016-05-10,153000,155500,152500,155000,662,93000.0,600000.0
2016-05-11,154000,156000,154000,155500,40,93300.0,600000.0
2016-05-12,156000,157000,156000,156500,71,93900.0,600000.0
2016-05-13,157500,159000,156500,158000,340,94800.0,600000.0
2016-05-16,165000,180500,163000,169000,2486,101400.0,600000.0
2016-05-17,172000,201000,166000,183500,5876,110100.0,600000.0
2016-05-18,186000,189500,171500,172000,773,103200.0,600000.0
2016-05-19,180000,180000,170500,175000,338,105000.0,600000.0
2016-05-20,175000,181000,169000,179000,1174,107400.0,600000.0
2016-05-23,179000,212000,168000,205000,4382,123000.0,600000.0
2016-05-24,206000,220000,187500,187500,2004,112500.0,600000.0
2016-05-25,194500,194500,185500,185500,582,111300.0,600000.0
2016-05-26,187000,187500,173000,180500,1027,108300.0,600000.0
2016-05-27,183000,185000,180000,181000,340,108600.0,600000.0
2016-05-30,181000,181000,176000,178000,83,106800.0,600000.0
2016-05-31,179500,179500,175000,179000,101,107400.0,600000.0
2016-06-01,178000,181000,175500,181000,135,108600.0,600000.0
2016-06-02,182000,183000,177500,181000,54,108600.0,600000.0
2016-06-03,181000,182000,176500,182000,87,109200.0,600000.0
2016-06-07,183000,190000,182000,182000,350,109200.0,600000.0
2016-06-08,185000,185000,179000,179500,209,107700.0,600000.0
2016-06-09,188500,188500,177500,178500,252,107100.0,600000.0
2016-06-10,177000,180500,174000,175000,199,105000.0,600000.0
2016-06-13,178000,178000,166500,170500,671,102300.0,600000.0
2016-06-14,171000,172500,168500,171000,143,102600.0,600000.0
2016-06-15,171000,175000,171000,173000,45,103800.0,600000.0
2016-06-16,171000,181000,171000,174500,220,104700.0,600000.0
2016-06-17,174500,178500,166500,169000,250,101400.0,600000.0
2016-06-20,170000,170000,170000,170000,2,102000.0,600000.0
2016-06-21,173500,174000,170000,170000,17,102000.0,600000.0
2016-06-22,170500,180000,170500,173500,128,104100.0,600000.0
2016-06-23,170500,170500,170500,170500,21,102300.0,600000.0
2016-06-24,171000,175000,162000,163000,365,97800.0,600000.0
2016-06-27,152000,164500,152000,164500,344,98700.0,600000.0
2016-06-28,159500,166000,159500,166000,137,99600.0,600000.0
2016-06-29,166000,172500,163000,166500,86,99900.0,600000.0
2016-06-30,183000,183000,166500,166500,29,99900.0,600000.0
2016-07-01,167000,169000,164500,168000,221,100800.0,600000.0
2016-07-04,169500,169500,163500,168000,360,100800.0,600000.0
2016-07-05,168000,169000,166000,168000,49,100800.0,600000.0
2016-07-06,168000,168000,165000,167000,89,100200.0,600000.0
2016-07-07,171000,171000,166000,166000,146,99600.0,600000.0
2016-07-08,169500,169500,166500,169000,165,101400.0,600000.0
2016-07-11,172500,178000,171000,176500,906,105900.0,600000.0
2016-07-12,177500,180000,176000,176000,433,105600.0,600000.0
2016-07-13,176000,179000,173000,173500,198,104100.0,600000.0
2016-07-14,172000,174000,171500,174000,280,104400.0,600000.0
2016-07-15,180000,180000,172500,174000,155,104400.0,600000.0
2016-07-18,172000,178000,170000,173000,293,103800.0,600000.0
2016-07-19,173000,179000,173000,176500,45,105900.0,600000.0
2016-07-20,176000,178500,171000,174000,323,104400.0,600000.0
2016-07-21,174000,177500,170000,171500,499,102900.0,600000.0
2016-07-22,172000,175000,171000,175000,43,105000.0,600000.0
2016-07-25,177000,178000,174000,176500,70,105900.0,600000.0
2016-07-26,176500,177500,175000,177500,50,106500.0,600000.0
2016-07-27,177000,179000,176000,176000,73,105600.0,600000.0
2016-07-28,178500,179500,177000,179500,189,107700.0,600000.0
2016-07-29,180000,197000,179500,191000,1218,114600.0,600000.0
2016-08-01,193000,198500,191000,191500,639,114900.0,600000.0
2016-08-02,190000,193500,188000,193500,149,116100.0,600000.0
2016-08-03,197500,200500,189500,194000,370,116400.0,600000.0
2016-08-04,194000,203000,193500,195000,575,117000.0,600000.0
2016-08-05,196000,196000,190000,190000,117,114000.0,600000.0
2016-08-08,190000,190000,183500,184000,243,110400.0,600000.0
2016-08-09,184000,187000,179000,185000,166,111000.0,600000.0
2016-08-10,188000,188000,182500,183500,89,110100.0,600000.0
2016-08-11,185000,185000,181000,181000,104,108600.0,600000.0
2016-08-12,179000,184000,176500,176500,912,105900.0,600000.0
2016-08-16,176500,178000,176000,178000,91,106800.0,600000.0
2016-08-17,178000,184500,177000,177000,243,106200.0,600000.0
2016-08-18,177000,185000,177000,183500,325,110100.0,600000.0
2016-08-19,184000,184500,177000,181000,207,108600.0,600000.0
2016-08-22,178500,181500,177500,177500,40,106500.0,600000.0
2016-08-23,176500,178000,176500,177000,14,106200.0,600000.0
2016-08-24,177000,177000,169000,169500,699,101700.0,600000.0
2016-08-25,170000,172000,158500,159000,2554,95400.0,600000.0
2016-08-26,162000,162000,146000,150500,4352,90300.0,600000.0
2016-08-29,152000,155000,150000,152500,672,91500.0,600000.0
2016-08-30,155500,155500,153000,155000,254,93000.0,600000.0
2016-08-31,155500,155500,150000,155000,357,93000.0,600000.0
2016-09-01,155500,156500,154000,156000,325,93600.0,600000.0
2016-09-02,156000,156000,154000,154500,37,92700.0,600000.0
2016-09-05,154500,157000,154500,156500,139,93900.0,600000.0
2016-09-06,156500,157000,155500,157000,127,94200.0,600000.0
2016-09-07,157000,159500,154000,157500,194,94500.0,600000.0
2016-09-08,158000,158000,153500,158000,407,94800.0,600000.0
2016-09-09,158000,158000,154000,157500,493,94500.0,600000.0
2016-09-12,153500,159000,153500,157500,270,94500.0,600000.0
2016-09-13,157500,169500,156500,165500,447,99300.0,600000.0
2016-09-19,167000,168000,163500,165500,267,99300.0,600000.0
2016-09-20,165500,166500,164000,166000,225,99600.0,600000.0
2016-09-21,166500,168000,164000,166000,188,99600.0,600000.0
2016-09-22,167000,172000,167000,169000,252,101400.0,600000.0
2016-09-23,167000,169500,167000,169500,20,101700.0,600000.0
2016-09-26,165500,169000,163000,169000,279,101400.0,600000.0
2016-09-27,170000,170000,166000,167000,154,100200.0,600000.0
2016-09-28,167000,169000,163500,168000,96,100800.0,600000.0
2016-09-29,168000,173500,168000,170000,541,102000.0,600000.0
2016-09-30,173000,173000,170000,171000,206,102600.0,600000.0
2016-10-04,170000,170000,165000,167000,175,100200.0,600000.0
2016-10-05,167000,169500,164000,167500,129,100500.0,600000.0
2016-10-06,165500,167000,162000,163500,197,98100.0,600000.0
2016-10-07,162500,163500,160000,161000,273,96600.0,600000.0
2016-10-10,160000,160500,159000,160000,146,96000.0,600000.0
2016-10-11,160000,163000,158000,159500,270,95700.0,600000.0
2016-10-12,158000,160000,158000,160000,258,96000.0,600000.0
2016-10-13,160000,161000,158000,161000,287,96600.0,600000.0
2016-10-14,159500,161000,159500,161000,94,96600.0,600000.0
2016-10-17,162000,162000,158500,161500,146,96900.0,600000.0
2016-10-18,159500,161500,157500,161500,199,96900.0,600000.0
2016-10-19,158500,161500,158500,161000,258,96600.0,600000.0
2016-10-20,158000,158500,154000,155500,1605,93300.0,600000.0
2016-10-21,156000,157000,153500,156000,76,93600.0,600000.0
2016-10-24,156000,156500,154000,155500,155,93300.0,600000.0
2016-10-25,155500,155500,150000,153500,275,92100.0,600000.0
2016-10-26,153000,153000,148000,151500,364,90900.0,600000.0
2016-10-27,152500,158500,150500,157500,68,94500.0,600000.0
2016-10-28,157500,159000,154000,157000,20,94200.0,600000.0
2016-10-31,155000,160500,154000,155500,15,93300.0,600000.0
2016-11-01,155500,157500,154500,157000,23,94200.0,600000.0
2016-11-02,154500,155500,153500,155500,70,93300.0,600000.0
2016-11-03,154000,158000,154000,155500,159,93300.0,600000.0
2016-11-04,155500,157000,155500,156000,27,93600.0,600000.0
2016-11-07,152000,158000,152000,158000,39,94800.0,600000.0
2016-11-08,154500,158000,154500,157000,31,94200.0,600000.0
2016-11-09,155000,156000,148000,154500,519,92700.0,600000.0
2016-11-10,154500,154500,150000,154000,218,92400.0,600000.0
2016-11-11,153500,154000,150000,153500,98,92100.0,600000.0
2016-11-14,153500,164500,153000,164000,1013,98400.0,600000.0
2016-11-15,164000,165000,162000,165000,630,99000.0,600000.0
2016-11-16,165000,167000,165000,167000,412,100200.0,600000.0
2016-11-17,167000,172000,166000,171000,413,102600.0,600000.0
2016-11-18,173000,173000,167000,168500,312,101100.0,600000.0
2016-11-21,168500,168500,163500,163500,178,98100.0,600000.0
2016-11-22,164000,164500,156500,164000,455,98400.0,600000.0
2016-11-23,164000,164000,155500,162500,400,97500.0,600000.0
2016-11-24,160000,161500,155000,157000,566,94200.0,600000.0
2016-11-25,157000,163500,154000,163500,178,98100.0,600000.0
2016-11-28,164500,165000,160000,165000,155,99000.0,600000.0
2016-11-29,166500,166500,164000,165000,25,99000.0,600000.0
2016-11-30,165000,165500,162500,165000,29,99000.0,600000.0
2016-12-01,162500,165000,159000,162000,278,97200.0,600000.0
2016-12-02,165000,165000,160000,162500,100,97500.0,600000.0
2016-12-05,162500,162500,161500,162500,53,97500.0,600000.0
2016-12-06,166000,166000,160500,165500,22,99300.0,600000.0
2016-12-07,165500,166500,159000,165000,200,99000.0,600000.0
2016-12-08,162000,164500,162000,164500,22,98700.0,600000.0
2016-12-09,161000,165500,161000,165500,82,99300.0,600000.0
2016-12-12,165000,165000,164000,164000,40,98400.0,600000.0
2016-12-13,164000,168000,164000,165000,141,99000.0,600000.0
2016-12-14,168000,168000,164000,164500,179,98700.0,600000.0
2016-12-15,168000,168000,165500,166000,27,99600.0,600000.0
2016-12-16,166000,169500,165000,166500,243,99900.0,600000.0
2016-12-19,166500,168000,166000,167500,29,100500.0,600000.0
2016-12-20,167500,168000,166000,167000,183,100200.0,600000.0
2016-12-21,167500,169500,167000,169000,216,101400.0,600000.0
2016-12-22,167500,200000,167500,175000,2529,105000.0,600000.0
2016-12-23,171000,178000,171000,177000,175,106200.0,600000.0
2016-12-26,172000,184000,172000,180500,604,108300.0,600000.0
2016-12-27,179500,180500,175000,180000,199,108000.0,600000.0
2016-12-28,177500,180000,176000,180000,287,108000.0,600000.0
2016-12-29,180500,183000,180500,183000,108,109800.0,600000.0
2017-01-02,183000,184000,180000,183000,197,109800.0,600000.0
