경보제약(214390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-04,10450,10550,10350,10500,25143,251022.0,23906860.0
2018-12-05,10300,10400,10200,10300,33353,246241.0,23906860.0
2018-12-06,10400,11300,10350,10750,268713,256999.0,23906860.0
2018-12-07,10800,10850,10500,10750,61935,256999.0,23906860.0
2018-12-10,10650,10700,10350,10350,64727,247436.0,23906860.0
2018-12-11,10400,10450,10150,10250,50967,245045.0,23906860.0
2018-12-12,10200,10500,10150,10500,41265,251022.0,23906860.0
2018-12-13,10450,10700,10350,10600,55269,253413.0,23906860.0
2018-12-14,10550,10700,10350,10550,25842,252217.0,23906860.0
2018-12-17,10550,10550,10100,10300,56715,246241.0,23906860.0
2018-12-18,10200,10300,10100,10200,38126,243850.0,23906860.0
2018-12-19,10200,10300,10100,10200,39776,243850.0,23906860.0
2018-12-20,10100,10350,10000,10150,35070,242655.0,23906860.0
2018-12-21,10100,10300,10100,10250,28898,245045.0,23906860.0
2018-12-24,10250,10250,10050,10150,49352,242655.0,23906860.0
2018-12-26,10000,10200,9870,10000,77417,239069.0,23906860.0
2018-12-27,10000,10150,9960,10100,30880,241459.0,23906860.0
2018-12-28,10100,10350,10000,10250,38114,245045.0,23906860.0
2019-01-02,10300,10300,9960,10000,26717,239069.0,23906860.0
2019-01-03,10000,10050,9710,9900,54308,236678.0,23906860.0
2019-01-04,9800,9950,9800,9900,14584,236678.0,23906860.0
2019-01-07,9960,10100,9910,9940,31196,237634.0,23906860.0
2019-01-08,9910,10050,9890,9980,13085,238590.0,23906860.0
2019-01-09,9970,10100,9970,10050,19235,240264.0,23906860.0
2019-01-10,10100,10150,9990,10050,17382,240264.0,23906860.0
2019-01-11,10100,10200,10000,10100,25449,241459.0,23906860.0
2019-01-14,10100,10100,9990,10000,22751,239069.0,23906860.0
2019-01-15,10150,10150,10000,10050,47839,240264.0,23906860.0
2019-01-16,10050,10250,10050,10150,45467,242655.0,23906860.0
2019-01-17,10150,10400,10150,10300,39206,246241.0,23906860.0
2019-01-18,10300,10650,10300,10450,52592,249827.0,23906860.0
2019-01-21,10450,10600,10350,10400,48856,248631.0,23906860.0
2019-01-22,10450,10500,10350,10400,24562,248631.0,23906860.0
2019-01-23,10350,10450,10250,10300,32394,246241.0,23906860.0
2019-01-24,10400,10400,10300,10400,43596,248631.0,23906860.0
2019-01-25,10500,10550,10300,10450,38373,249827.0,23906860.0
2019-01-28,10450,10800,10450,10500,81579,251022.0,23906860.0
2019-01-29,10550,10600,10350,10550,39570,252217.0,23906860.0
2019-01-30,10600,10650,10400,10450,41435,249827.0,23906860.0
2019-01-31,10450,10550,10300,10500,58623,251022.0,23906860.0
2019-02-01,10550,10650,10350,10400,43439,248631.0,23906860.0
2019-02-07,10450,10550,10300,10500,33157,251022.0,23906860.0
2019-02-08,10400,10550,10400,10450,20906,249827.0,23906860.0
2019-02-11,10400,10700,10350,10550,41589,252217.0,23906860.0
2019-02-12,10550,10650,10450,10600,28632,253413.0,23906860.0
2019-02-13,10650,10700,10500,10650,37487,254608.0,23906860.0
2019-02-14,10700,10700,10500,10700,21921,255803.0,23906860.0
2019-02-15,10650,10700,10400,10500,40290,251022.0,23906860.0
2019-02-18,10600,11100,10600,10950,164478,261780.0,23906860.0
2019-02-19,10950,11200,10750,11000,104376,262975.0,23906860.0
2019-02-20,11000,11350,10850,11300,101805,270148.0,23906860.0
2019-02-21,11350,11400,11150,11250,67121,268952.0,23906860.0
2019-02-22,11100,11200,11000,11150,52859,266561.0,23906860.0
2019-02-25,11100,11250,10900,10950,52249,261780.0,23906860.0
2019-02-26,10950,11100,10800,10900,36956,260585.0,23906860.0
2019-02-27,10850,11200,10800,11100,50252,265366.0,23906860.0
2019-02-28,11000,11300,10700,10750,68187,256999.0,23906860.0
2019-03-04,10850,11150,10850,11150,73176,266561.0,23906860.0
2019-03-05,11150,11550,11100,11350,89071,271343.0,23906860.0
2019-03-06,11550,11550,11200,11200,47881,267757.0,23906860.0
2019-03-07,11200,11450,10850,10900,77202,260585.0,23906860.0
2019-03-08,10850,10900,10600,10850,69564,259389.0,23906860.0
2019-03-11,10900,10900,10650,10850,34406,259389.0,23906860.0
2019-03-12,10900,11050,10800,10900,26266,260585.0,23906860.0
2019-03-13,10950,11300,10800,11150,87209,266561.0,23906860.0
2019-03-14,11300,11300,11050,11300,66001,270148.0,23906860.0
2019-03-15,11300,11350,11000,11150,58936,266561.0,23906860.0
2019-03-18,11250,11300,11050,11150,67365,266561.0,23906860.0
2019-03-19,11250,11350,11000,11050,59192,264171.0,23906860.0
2019-03-20,11050,11100,10750,10800,77311,258194.0,23906860.0
2019-03-21,10850,10950,10700,10800,51938,258194.0,23906860.0
2019-03-22,10900,10900,10650,10750,57672,256999.0,23906860.0
2019-03-25,10500,10750,10400,10500,51667,251022.0,23906860.0
2019-03-26,10500,10750,10500,10600,39905,253413.0,23906860.0
2019-03-27,10550,10650,10450,10550,38163,252217.0,23906860.0
2019-03-28,10500,10550,10200,10200,51199,243850.0,23906860.0
2019-03-29,10200,10350,10100,10300,51338,246241.0,23906860.0
2019-04-01,10300,10450,10250,10450,16581,249827.0,23906860.0
2019-04-02,10450,10450,10300,10350,24216,247436.0,23906860.0
2019-04-03,10350,10600,10300,10450,34288,249827.0,23906860.0
2019-04-04,10500,10550,10350,10500,22437,251022.0,23906860.0
2019-04-05,10500,10550,10350,10550,36369,252217.0,23906860.0
2019-04-08,10650,10700,10550,10650,46193,254608.0,23906860.0
2019-04-09,10650,10700,10550,10600,27431,253413.0,23906860.0
2019-04-10,10600,10650,10450,10600,24619,253413.0,23906860.0
2019-04-11,10600,10750,10600,10750,36323,256999.0,23906860.0
2019-04-12,10750,10850,10600,10700,39567,255803.0,23906860.0
2019-04-15,10700,10800,10550,10550,33562,252217.0,23906860.0
2019-04-16,10550,10600,10400,10500,53774,251022.0,23906860.0
2019-04-17,10500,10500,10400,10500,32701,251022.0,23906860.0
2019-04-18,10500,10650,10400,10500,54763,251022.0,23906860.0
2019-04-19,10500,10600,10400,10450,26101,249827.0,23906860.0
2019-04-22,10450,10550,10450,10500,26740,251022.0,23906860.0
2019-04-23,10500,10550,10400,10450,32427,249827.0,23906860.0
2019-04-24,10450,10500,10400,10400,30744,248631.0,23906860.0
2019-04-25,10400,10400,10250,10250,52085,245045.0,23906860.0
2019-04-26,10300,10400,10200,10400,23702,248631.0,23906860.0
2019-04-29,10350,10350,10200,10300,33323,246241.0,23906860.0
2019-04-30,10300,10300,10100,10250,34995,245045.0,23906860.0
2019-05-02,10250,10300,10150,10250,22470,245045.0,23906860.0
2019-05-03,10250,10450,10150,10300,51623,246241.0,23906860.0
2019-05-07,10250,10250,10050,10150,46536,242655.0,23906860.0
2019-05-08,10100,10200,10000,10100,28133,241459.0,23906860.0
2019-05-09,10100,10150,9940,9970,62441,238351.0,23906860.0
2019-05-10,9920,10100,9840,10100,86301,241459.0,23906860.0
2019-05-13,10100,10150,9880,9940,66758,237634.0,23906860.0
2019-05-14,9890,10050,9750,9980,24596,238590.0,23906860.0
2019-05-15,10100,10150,9990,10150,31272,242655.0,23906860.0
2019-05-16,10050,10200,9990,10050,24346,240264.0,23906860.0
2019-05-17,9980,10100,9930,9930,33797,237395.0,23906860.0
2019-05-20,10000,10000,9850,9850,26745,235483.0,23906860.0
2019-05-21,9700,9780,9700,9740,43253,232853.0,23906860.0
2019-05-22,9750,9810,9640,9650,30358,230701.0,23906860.0
2019-05-23,9640,9680,9450,9560,57978,228550.0,23906860.0
2019-05-24,9510,9600,9440,9580,36657,229028.0,23906860.0
2019-05-27,9600,9930,9540,9650,27147,230701.0,23906860.0
2019-05-28,9740,9740,9510,9740,27331,232853.0,23906860.0
2019-05-29,9780,9780,9470,9480,19845,226637.0,23906860.0
2019-05-30,9480,9560,9380,9510,35258,227354.0,23906860.0
2019-05-31,10350,10900,9850,9850,835806,235483.0,23906860.0
2019-06-03,9740,9880,9660,9770,85043,233570.0,23906860.0
2019-06-04,9770,9770,9600,9620,61016,229984.0,23906860.0
2019-06-05,9700,9710,9570,9600,49036,229506.0,23906860.0
2019-06-07,9600,9680,9590,9600,32768,229506.0,23906860.0
2019-06-10,9630,9770,9630,9720,45762,232375.0,23906860.0
2019-06-11,9770,10100,9690,10000,90793,239069.0,23906860.0
2019-06-12,10050,10150,9970,10000,39692,239069.0,23906860.0
2019-06-13,10000,10200,10000,10200,28770,243850.0,23906860.0
2019-06-14,10150,10250,9990,10000,43055,239069.0,23906860.0
2019-06-17,10050,10050,9920,9920,24488,237156.0,23906860.0
2019-06-18,9920,9970,9900,9920,23544,237156.0,23906860.0
2019-06-19,9930,10100,9930,9970,20240,238351.0,23906860.0
2019-06-20,10000,10050,9920,10050,24738,240264.0,23906860.0
2019-06-21,10100,10100,9940,10000,18263,239069.0,23906860.0
2019-06-24,9960,10050,9900,9930,37042,237395.0,23906860.0
2019-06-25,9980,10050,9920,10000,55486,239069.0,23906860.0
2019-06-26,9950,10150,9950,9990,44147,238830.0,23906860.0
2019-06-27,10000,10150,9820,9850,44722,235483.0,23906860.0
2019-06-28,9860,9940,9710,9790,37402,234048.0,23906860.0
2019-07-01,9720,9860,9720,9830,21737,235004.0,23906860.0
2019-07-02,9870,9870,9780,9800,10031,234287.0,23906860.0
2019-07-03,9860,9860,9730,9800,18665,234287.0,23906860.0
2019-07-04,9770,9830,9620,9660,25333,230940.0,23906860.0
2019-07-05,9600,9730,9600,9700,19944,231897.0,23906860.0
2019-07-08,9600,9780,9470,9480,41699,226637.0,23906860.0
2019-07-09,9460,9630,9370,9400,32322,224724.0,23906860.0
2019-07-10,9400,9490,9300,9430,48940,225442.0,23906860.0
2019-07-11,9390,9600,9390,9570,20883,228789.0,23906860.0
2019-07-12,9450,9540,9430,9480,39707,226637.0,23906860.0
2019-07-15,9480,9490,9370,9450,24191,225920.0,23906860.0
2019-07-16,9500,9570,9430,9490,11540,226876.0,23906860.0
2019-07-17,9470,9500,9300,9420,17160,225203.0,23906860.0
2019-07-18,9420,9460,9350,9420,10074,225203.0,23906860.0
2019-07-19,9350,9470,9350,9400,8738,224724.0,23906860.0
2019-07-22,9400,9430,9350,9390,11024,224485.0,23906860.0
2019-07-23,9350,9420,9320,9360,12542,223768.0,23906860.0
2019-07-24,9360,9550,9310,9500,40275,227115.0,23906860.0
2019-07-25,9400,9480,9230,9300,34924,222334.0,23906860.0
2019-07-26,9280,9280,8950,8950,45400,213966.0,23906860.0
2019-07-29,8980,9050,8560,8580,58857,205121.0,23906860.0
2019-07-30,8390,8680,8390,8560,82304,204643.0,23906860.0
2019-07-31,8470,8650,8460,8600,25366,205599.0,23906860.0
2019-08-01,8550,8680,8500,8500,18422,203208.0,23906860.0
2019-08-02,8500,8550,8280,8500,30405,203208.0,23906860.0
2019-08-05,8500,8500,7700,7770,109631,185756.0,23906860.0
2019-08-06,7400,7830,7340,7650,76610,182887.0,23906860.0
2019-08-07,7600,7820,7600,7690,33652,183844.0,23906860.0
2019-08-08,7850,8030,7840,7890,31591,188625.0,23906860.0
2019-08-09,8030,8040,7910,7950,18776,190060.0,23906860.0
2019-08-12,7870,8080,7870,8040,12243,192211.0,23906860.0
2019-08-13,8040,8160,7900,8020,18008,191733.0,23906860.0
2019-08-14,8050,8100,7990,8010,17414,191494.0,23906860.0
2019-08-16,8090,8090,7800,7820,24093,186952.0,23906860.0
2019-08-19,7830,8070,7830,8070,15786,192928.0,23906860.0
2019-08-20,7980,8360,7980,8250,18741,197232.0,23906860.0
2019-08-21,8390,8520,8120,8500,33199,203208.0,23906860.0
2019-08-22,8420,8730,8420,8440,27283,201774.0,23906860.0
2019-08-23,8440,8650,8430,8470,31856,202491.0,23906860.0
2019-08-26,8370,8370,8190,8230,33411,196753.0,23906860.0
2019-08-27,8340,8530,8270,8280,15951,197949.0,23906860.0
2019-08-28,8470,8470,8160,8290,11597,198188.0,23906860.0
2019-08-29,8260,8360,8260,8270,9896,197710.0,23906860.0
2019-08-30,8300,8490,8210,8380,14076,200339.0,23906860.0
2019-09-02,8380,8540,8350,8510,25936,203447.0,23906860.0
2019-09-03,8430,8700,8430,8490,17085,202969.0,23906860.0
2019-09-04,8570,8570,8450,8510,15176,203447.0,23906860.0
2019-09-05,8510,8710,8410,8510,17986,203447.0,23906860.0
2019-09-06,8500,8670,8370,8550,17608,204404.0,23906860.0
2019-09-09,8590,8590,8370,8370,19107,200100.0,23906860.0
2019-09-10,8390,8460,8300,8370,11642,200100.0,23906860.0
2019-09-11,8330,8460,8330,8460,12733,202252.0,23906860.0
2019-09-16,8530,8530,8380,8440,20904,201774.0,23906860.0
2019-09-17,8430,8600,8430,8580,32668,205121.0,23906860.0
2019-09-18,8580,8670,8580,8650,33041,206794.0,23906860.0
2019-09-19,8650,8690,8590,8590,15674,205360.0,23906860.0
2019-09-20,8650,8650,8490,8570,9193,204882.0,23906860.0
2019-09-23,8520,8600,8450,8470,19887,202491.0,23906860.0
2019-09-24,8550,8550,8420,8490,17743,202969.0,23906860.0
2019-09-25,8600,8600,8330,8420,18876,201296.0,23906860.0
2019-09-26,8420,8480,8230,8450,30509,202013.0,23906860.0
2019-09-27,8470,8470,8280,8280,17187,197949.0,23906860.0
2019-09-30,8200,8350,8190,8330,12859,199144.0,23906860.0
2019-10-01,8440,8560,8290,8320,22540,198905.0,23906860.0
2019-10-02,8370,8370,8220,8300,17683,198427.0,23906860.0
2019-10-04,8210,8350,8180,8250,13944,197232.0,23906860.0
2019-10-07,8300,8580,8190,8290,23253,198188.0,23906860.0
