우진(105840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-26,5580,5700,5340,5660,66992,98258.0,17360000.0
2017-05-29,5690,6130,5600,5700,198701,98952.0,17360000.0
2017-05-30,5750,5950,5700,5760,52805,99994.0,17360000.0
2017-05-31,5880,5880,5670,5700,32823,98952.0,17360000.0
2017-06-01,5760,5990,5670,5770,189266,100167.0,17360000.0
2017-06-02,5730,5810,5730,5780,19763,100341.0,17360000.0
2017-06-05,5790,5870,5750,5760,28394,99994.0,17360000.0
2017-06-07,5790,5830,5690,5730,33830,99473.0,17360000.0
2017-06-08,5760,5800,5660,5690,32040,98778.0,17360000.0
2017-06-09,5720,5740,5600,5650,42175,98084.0,17360000.0
2017-06-12,5650,5700,5600,5610,24642,97390.0,17360000.0
2017-06-13,5610,5750,5610,5630,17346,97737.0,17360000.0
2017-06-14,5640,5660,5590,5640,20213,97910.0,17360000.0
2017-06-15,5620,5680,5560,5580,25026,96869.0,17360000.0
2017-06-16,5600,5600,5530,5550,14279,96348.0,17360000.0
2017-06-19,5520,6800,5440,5650,1846432,98084.0,17360000.0
2017-06-20,5710,6170,5640,5790,601232,100514.0,17360000.0
2017-06-21,5820,6130,5750,5760,254349,99994.0,17360000.0
2017-06-22,5920,5930,5650,5650,100051,98084.0,17360000.0
2017-06-23,5630,5790,5630,5720,46073,99299.0,17360000.0
2017-06-26,5720,5820,5720,5770,52681,100167.0,17360000.0
2017-06-27,5770,5840,5740,5830,46269,101209.0,17360000.0
2017-06-28,5830,5890,5770,5770,73920,100167.0,17360000.0
2017-06-29,5750,5860,5750,5770,17185,100167.0,17360000.0
2017-06-30,5790,5860,5680,5790,36042,100514.0,17360000.0
2017-07-03,5790,5840,5700,5750,34863,99820.0,17360000.0
2017-07-04,5750,5790,5560,5590,49783,97042.0,17360000.0
2017-07-05,5570,5640,5560,5590,20085,97042.0,17360000.0
2017-07-06,5590,5740,5590,5730,40018,99473.0,17360000.0
2017-07-07,5700,6600,5680,5880,1957436,102077.0,17360000.0
2017-07-10,5950,6120,5850,5960,300639,103466.0,17360000.0
2017-07-11,6000,6000,5770,5890,213342,102250.0,17360000.0
2017-07-12,6020,6820,5860,6100,4522831,105896.0,17360000.0
2017-07-13,6210,6280,6050,6130,415693,106417.0,17360000.0
2017-07-14,6130,6630,5930,5930,1426961,102945.0,17360000.0
2017-07-17,5910,5970,5800,5950,193258,103292.0,17360000.0
2017-07-18,5950,6000,5850,5910,119827,102598.0,17360000.0
2017-07-19,5910,5910,5790,5840,158353,101382.0,17360000.0
2017-07-20,5820,5890,5810,5830,63126,101209.0,17360000.0
2017-07-21,5840,5970,5790,5930,96215,102945.0,17360000.0
2017-07-24,5930,5970,5810,5810,64480,100862.0,17360000.0
2017-07-25,5800,5890,5730,5760,79504,99994.0,17360000.0
2017-07-26,5770,6180,5740,5920,281094,102771.0,17360000.0
2017-07-27,5900,5960,5850,5910,77088,102598.0,17360000.0
2017-07-28,5960,5960,5800,5880,77860,102077.0,17360000.0
2017-07-31,5800,6170,5790,5960,198988,103466.0,17360000.0
2017-08-01,6060,6120,5960,6070,184858,105375.0,17360000.0
2017-08-02,6070,6270,6040,6110,251957,106070.0,17360000.0
2017-08-03,6080,6590,5980,6010,1064531,104334.0,17360000.0
2017-08-04,6020,6200,5930,6190,185204,107458.0,17360000.0
2017-08-07,6150,6400,6110,6300,364038,109368.0,17360000.0
2017-08-08,6320,6690,6270,6410,943777,111278.0,17360000.0
2017-08-09,6400,6580,6190,6400,407916,111104.0,17360000.0
2017-08-10,6410,6490,6260,6320,180467,109715.0,17360000.0
2017-08-11,6260,6340,6000,6080,176507,105549.0,17360000.0
2017-08-14,6080,6230,6040,6050,58612,105028.0,17360000.0
2017-08-16,6020,6070,5840,5870,201869,101903.0,17360000.0
2017-08-17,5930,6020,5870,5950,60572,103292.0,17360000.0
2017-08-18,5940,6050,5900,6010,73845,104334.0,17360000.0
2017-08-21,6010,6020,5860,5890,79093,102250.0,17360000.0
2017-08-22,5900,6050,5870,5960,60333,103466.0,17360000.0
2017-08-23,6000,6320,6000,6070,480667,105375.0,17360000.0
2017-08-24,6060,6120,6010,6080,80289,105549.0,17360000.0
2017-08-25,6140,6290,6110,6150,151729,106764.0,17360000.0
2017-08-28,6140,7100,6140,6760,4778238,117354.0,17360000.0
2017-08-29,6840,6910,6620,6800,2213313,118048.0,17360000.0
2017-08-30,6960,7600,6800,6900,2444512,119784.0,17360000.0
2017-08-31,6870,6870,6500,6680,903143,115965.0,17360000.0
2017-09-01,6680,6680,6410,6490,416840,112666.0,17360000.0
2017-09-04,6490,6990,6280,6330,1340713,109889.0,17360000.0
2017-09-05,6350,6550,6310,6430,561530,111625.0,17360000.0
2017-09-06,6530,6550,6180,6210,377509,107806.0,17360000.0
2017-09-07,6210,6350,6160,6300,140536,109368.0,17360000.0
2017-09-08,6300,6340,6140,6220,153240,107979.0,17360000.0
2017-09-11,6240,6580,6180,6370,560804,110583.0,17360000.0
2017-09-12,6340,6470,6250,6470,228347,112319.0,17360000.0
2017-09-13,6430,6530,6330,6330,216958,109889.0,17360000.0
2017-09-14,6320,6430,6200,6280,120150,109021.0,17360000.0
2017-09-15,6280,6340,6160,6290,130513,109194.0,17360000.0
2017-09-18,6330,6410,6220,6260,93260,108674.0,17360000.0
2017-09-19,6230,6350,6090,6170,181862,107111.0,17360000.0
2017-09-20,6620,6650,6190,6200,880141,107632.0,17360000.0
2017-09-21,6520,6900,6340,6400,2044706,111104.0,17360000.0
2017-09-22,6450,6770,6220,6650,809949,115444.0,17360000.0
2017-09-25,6760,6890,6480,6490,544562,112666.0,17360000.0
2017-09-26,6360,6470,6260,6260,267226,108674.0,17360000.0
2017-09-27,6210,6340,6190,6190,132752,107458.0,17360000.0
2017-09-28,6170,6250,5990,6070,212048,105375.0,17360000.0
2017-09-29,6040,6210,6040,6070,71803,105375.0,17360000.0
2017-10-10,6130,6250,6070,6070,88940,105375.0,17360000.0
2017-10-11,6140,6190,6060,6160,64627,106938.0,17360000.0
2017-10-12,6160,6180,6050,6110,78280,106070.0,17360000.0
2017-10-13,6130,6130,6000,6060,129599,105202.0,17360000.0
2017-10-16,6080,6110,5900,5940,137734,103118.0,17360000.0
2017-10-17,5900,6000,5800,5870,137812,101903.0,17360000.0
2017-10-18,5840,5990,5800,5830,145986,101209.0,17360000.0
2017-10-19,5810,6010,5800,5940,91690,103118.0,17360000.0
2017-10-20,5960,7000,5920,6130,3212163,106417.0,17360000.0
2017-10-23,6210,6230,5950,5980,355450,103813.0,17360000.0
2017-10-24,6000,6020,5850,5850,154461,101556.0,17360000.0
2017-10-25,5870,5900,5660,5720,196217,99299.0,17360000.0
2017-10-26,5720,5860,5670,5680,94888,98605.0,17360000.0
2017-10-27,5720,5790,5650,5670,91998,98431.0,17360000.0
2017-10-30,5710,6070,5710,5890,395236,102250.0,17360000.0
2017-10-31,5910,5950,5820,5870,56314,101903.0,17360000.0
2017-11-01,6000,6010,5790,5820,98632,101035.0,17360000.0
2017-11-02,5800,5860,5710,5800,93583,100688.0,17360000.0
2017-11-03,5780,5810,5680,5700,113682,98952.0,17360000.0
2017-11-06,5770,5770,5650,5690,60997,98778.0,17360000.0
2017-11-07,5750,6040,5710,6040,391293,104854.0,17360000.0
2017-11-08,6430,6600,5800,5810,834625,100862.0,17360000.0
2017-11-09,5850,5960,5770,5900,138651,102424.0,17360000.0
2017-11-10,5900,5900,5780,5790,99703,100514.0,17360000.0
2017-11-13,5830,5880,5740,5800,121429,100688.0,17360000.0
2017-11-14,5800,5830,5710,5750,85815,99820.0,17360000.0
2017-11-15,5750,5830,5710,5740,119401,99646.0,17360000.0
2017-11-16,5740,5760,5600,5740,144451,99646.0,17360000.0
2017-11-17,5780,5780,5630,5700,62321,98952.0,17360000.0
2017-11-20,5750,5750,5660,5710,73190,99126.0,17360000.0
2017-11-21,5730,5730,5640,5670,76328,98431.0,17360000.0
2017-11-22,5660,5710,5520,5580,189704,96869.0,17360000.0
2017-11-23,5600,5600,5450,5450,116195,94612.0,17360000.0
2017-11-24,5460,5620,5440,5490,87949,95306.0,17360000.0
2017-11-27,5590,5660,5470,5490,53672,95306.0,17360000.0
2017-11-28,5500,5520,5350,5390,87468,93570.0,17360000.0
2017-11-29,5350,5420,5310,5360,56368,93050.0,17360000.0
2017-11-30,5330,5370,5270,5300,73868,92008.0,17360000.0
2017-12-01,5310,5350,5240,5250,59508,91140.0,17360000.0
2017-12-04,5270,5310,5180,5250,59428,91140.0,17360000.0
2017-12-05,5210,5300,5120,5260,201021,91314.0,17360000.0
2017-12-06,5300,5440,5240,5310,101731,92182.0,17360000.0
2017-12-07,5640,5860,5290,5290,774019,91834.0,17360000.0
2017-12-08,5350,5350,5180,5290,113934,91834.0,17360000.0
2017-12-11,5330,5330,5180,5220,78632,90619.0,17360000.0
2017-12-12,5180,5230,5130,5140,79226,89230.0,17360000.0
2017-12-13,5140,5240,5130,5200,54618,90272.0,17360000.0
2017-12-14,5230,5250,5170,5210,30068,90446.0,17360000.0
2017-12-15,5210,5220,5090,5120,76109,88883.0,17360000.0
2017-12-18,5120,5170,5040,5090,70602,88362.0,17360000.0
2017-12-19,5090,5100,4940,5000,90973,86800.0,17360000.0
2017-12-20,5000,5000,4900,4950,58355,85932.0,17360000.0
2017-12-21,4915,4995,4865,4865,50152,84456.0,17360000.0
2017-12-22,4845,4900,4845,4865,35577,84456.0,17360000.0
2017-12-26,4865,4900,4800,4855,36277,84283.0,17360000.0
2017-12-27,4775,4845,4655,4665,85376,80984.0,17360000.0
2017-12-28,4695,4880,4665,4810,47998,83502.0,17360000.0
2018-01-02,4755,4880,4750,4835,57207,83936.0,17360000.0
2018-01-03,4835,4880,4780,4780,37166,82981.0,17360000.0
2018-01-04,4790,4815,4730,4775,51099,82894.0,17360000.0
2018-01-05,4825,4830,4730,4775,31397,82894.0,17360000.0
2018-01-08,4775,4880,4700,4800,51316,83328.0,17360000.0
2018-01-09,4780,4875,4760,4860,40164,84370.0,17360000.0
2018-01-10,4885,5250,4870,5010,135508,86974.0,17360000.0
2018-01-11,4960,5000,4910,4975,25377,86366.0,17360000.0
2018-01-12,4980,5050,4975,5000,66864,86800.0,17360000.0
2018-01-15,5020,5040,4990,5000,38282,86800.0,17360000.0
2018-01-16,5000,5010,4935,4975,22560,86366.0,17360000.0
2018-01-17,4930,4980,4895,4935,37301,85672.0,17360000.0
2018-01-18,4990,5000,4920,4960,18755,86106.0,17360000.0
2018-01-19,4960,5000,4900,4925,26274,85498.0,17360000.0
2018-01-22,4955,4955,4860,4900,20483,85064.0,17360000.0
2018-01-23,4875,4955,4870,4900,26634,85064.0,17360000.0
2018-01-24,4900,5100,4900,5050,90671,87668.0,17360000.0
2018-01-25,5030,5440,5030,5170,546867,89751.0,17360000.0
2018-01-26,5220,5220,5060,5110,131493,88710.0,17360000.0
2018-01-29,5170,5240,5080,5170,102505,89751.0,17360000.0
2018-01-30,5170,5300,5130,5170,41222,89751.0,17360000.0
2018-01-31,5130,5160,5060,5100,51365,88536.0,17360000.0
2018-02-01,5150,5460,5090,5210,188184,90446.0,17360000.0
2018-02-02,5150,5240,5120,5170,48151,89751.0,17360000.0
2018-02-05,5140,5150,5070,5090,34383,88362.0,17360000.0
2018-02-06,4905,4995,4800,4950,75507,85932.0,17360000.0
2018-02-07,4900,4965,4880,4910,53188,85238.0,17360000.0
2018-02-08,4850,4975,4850,4970,25769,86279.0,17360000.0
2018-02-09,4810,5140,4810,5010,89657,86974.0,17360000.0
2018-02-12,5000,5010,4870,4870,47096,84543.0,17360000.0
2018-02-13,4875,4925,4740,4855,55367,84283.0,17360000.0
2018-02-14,4790,4855,4720,4810,31904,83502.0,17360000.0
2018-02-19,4815,4865,4760,4845,17373,84109.0,17360000.0
2018-02-20,4815,4945,4815,4930,25102,85585.0,17360000.0
2018-02-21,4930,5340,4930,5150,325687,89404.0,17360000.0
2018-02-22,5110,5190,5040,5130,60541,89057.0,17360000.0
2018-02-23,5150,5220,5100,5150,41359,89404.0,17360000.0
2018-02-26,5130,5210,5120,5200,56993,90272.0,17360000.0
2018-02-27,5230,5540,5140,5140,471776,89230.0,17360000.0
2018-02-28,5100,5190,5000,5140,66071,89230.0,17360000.0
2018-03-02,5160,5160,5080,5160,18709,89578.0,17360000.0
2018-03-05,5130,5200,5060,5150,35953,89404.0,17360000.0
2018-03-06,5240,5240,5050,5150,41683,89404.0,17360000.0
2018-03-07,5150,5160,5000,5090,29669,88362.0,17360000.0
2018-03-08,5060,5100,5030,5100,23257,88536.0,17360000.0
2018-03-09,5050,5200,4990,5200,86144,90272.0,17360000.0
2018-03-12,5250,5360,5190,5260,219285,91314.0,17360000.0
2018-03-13,5330,5360,5200,5350,181974,92876.0,17360000.0
2018-03-14,5400,5430,5310,5360,108644,93050.0,17360000.0
2018-03-15,5350,5570,5300,5570,273183,96695.0,17360000.0
2018-03-16,5500,5800,5460,5490,489666,95306.0,17360000.0
2018-03-19,5550,5600,5420,5450,110599,94612.0,17360000.0
2018-03-20,5440,5450,5340,5450,70641,94612.0,17360000.0
2018-03-21,5490,5500,5380,5430,60339,94265.0,17360000.0
2018-03-22,5400,5430,5330,5360,51104,93050.0,17360000.0
2018-03-23,5300,5500,5230,5380,80317,93397.0,17360000.0
2018-03-26,5290,5410,5210,5300,64189,92008.0,17360000.0
2018-03-27,5460,5460,5310,5350,74102,92876.0,17360000.0
2018-03-28,5420,5630,5270,5400,141099,93744.0,17360000.0
2018-03-29,5360,5710,5320,5340,335919,92702.0,17360000.0
2018-03-30,5450,5470,5350,5450,53887,94612.0,17360000.0
2018-04-02,5490,5500,5360,5410,41137,93918.0,17360000.0
2018-04-03,5400,5400,5230,5330,38876,92529.0,17360000.0
2018-04-04,5300,5390,5210,5210,46388,90446.0,17360000.0
2018-04-05,5220,5430,5210,5410,65210,93918.0,17360000.0
2018-04-06,5410,5530,5370,5480,108897,95133.0,17360000.0
2018-04-09,5500,6000,5350,5370,1149831,93223.0,17360000.0
2018-04-10,5400,5400,5280,5370,106732,93223.0,17360000.0
2018-04-11,5400,5560,5340,5530,190819,96001.0,17360000.0
2018-04-12,5470,5550,5400,5530,94562,96001.0,17360000.0
2018-04-13,5600,5600,5460,5550,72318,96348.0,17360000.0
2018-04-16,5570,5950,5500,5830,799202,101209.0,17360000.0
2018-04-17,5870,5920,5730,5840,255055,101382.0,17360000.0
2018-04-18,5900,5900,5690,5740,147894,99646.0,17360000.0
2018-04-19,5780,6350,5610,5940,1558459,103118.0,17360000.0
2018-04-20,6090,6470,5950,6250,1743755,108500.0,17360000.0
2018-04-23,7060,7230,6200,6300,1755432,109368.0,17360000.0
2018-04-24,6400,6410,6030,6190,427984,107458.0,17360000.0
2018-04-25,6190,6200,5810,5900,348516,102424.0,17360000.0
2018-04-26,5780,6100,5780,6100,261265,105896.0,17360000.0
2018-04-27,6580,6660,6080,6140,1143983,106590.0,17360000.0
2018-04-30,6280,7010,6040,6420,1828948,111451.0,17360000.0
2018-05-02,6890,7040,6310,6540,1382593,113534.0,17360000.0
2018-05-03,6540,6540,6190,6320,381181,109715.0,17360000.0
2018-05-04,6350,6410,6200,6410,245998,111278.0,17360000.0
2018-05-08,6370,6380,6140,6140,260709,106590.0,17360000.0
2018-05-09,6210,6380,5860,6380,251607,110757.0,17360000.0
2018-05-10,6330,6440,6000,6220,167163,107979.0,17360000.0
2018-05-11,6220,6450,6050,6400,331434,111104.0,17360000.0
2018-05-14,6870,6880,6620,6730,1015196,116833.0,17360000.0
2018-05-15,6740,7150,6740,6860,1002510,119090.0,17360000.0
2018-05-16,6750,6800,6490,6650,566535,115444.0,17360000.0
2018-05-17,6650,6740,6460,6570,336604,114055.0,17360000.0
2018-05-18,6570,6820,6480,6730,571507,116833.0,17360000.0
2018-05-21,6750,6920,6600,6870,290256,119263.0,17360000.0
2018-05-23,6710,7910,6620,7710,3832040,133846.0,17360000.0
2018-05-24,8410,10000,8410,10000,9330588,173600.0,17360000.0
2018-05-25,9480,9680,8270,8900,4406317,154504.0,17360000.0
2018-05-28,10400,10750,9400,9820,5282915,170475.0,17360000.0
2018-05-29,9460,9680,8290,8290,2410184,143914.0,17360000.0
2018-05-30,8200,8920,7730,7730,3652065,134193.0,17360000.0
2018-05-31,7830,7970,7310,7420,2087948,128811.0,17360000.0
2018-06-01,7480,7580,7190,7410,1718687,128638.0,17360000.0
2018-06-04,7420,7520,6900,6970,1258101,120999.0,17360000.0
2018-06-05,6930,7140,6740,6860,722355,119090.0,17360000.0
2018-06-07,6870,7050,6800,6870,517759,119263.0,17360000.0
2018-06-08,6860,6910,6520,6620,771638,114923.0,17360000.0
2018-06-11,6640,6900,6630,6900,520167,119784.0,17360000.0
2018-06-12,6990,7510,6660,6840,3219948,118742.0,17360000.0
2018-06-14,6560,6600,6000,6040,838790,104854.0,17360000.0
2018-06-15,5940,6280,5940,6020,471557,104507.0,17360000.0
2018-06-18,5970,6130,5840,5860,327907,101730.0,17360000.0
2018-06-19,5820,6020,5790,5800,293769,100688.0,17360000.0
2018-06-20,5780,6060,5780,6020,231641,104507.0,17360000.0
2018-06-21,6020,6090,5860,5860,182067,101730.0,17360000.0
2018-06-22,6000,6150,5800,5960,393562,103466.0,17360000.0
2018-06-25,6080,6090,5900,5970,166806,103639.0,17360000.0
2018-06-26,5910,6300,5800,6110,268141,106070.0,17360000.0
2018-06-27,6110,6220,6000,6040,209384,104854.0,17360000.0
2018-06-28,5970,6090,5840,5840,193419,101382.0,17360000.0
2018-06-29,5880,6000,5520,5610,254653,97390.0,17360000.0
2018-07-02,5710,5760,5190,5210,308024,90446.0,17360000.0
2018-07-03,5210,5360,5170,5360,203059,93050.0,17360000.0
2018-07-04,5340,5470,5310,5350,96931,92876.0,17360000.0
2018-07-05,5350,5400,5160,5240,107587,90966.0,17360000.0
2018-07-06,5230,5410,5120,5390,151416,93570.0,17360000.0
2018-07-09,5190,5300,4865,4970,371681,86279.0,17360000.0
2018-07-10,4970,5130,4970,5120,137392,88883.0,17360000.0
2018-07-11,5030,5240,5020,5210,114968,90446.0,17360000.0
2018-07-12,5200,5230,5070,5180,106982,89925.0,17360000.0
2018-07-13,5190,5300,5120,5300,94431,92008.0,17360000.0
2018-07-16,5280,5440,5220,5260,100324,91314.0,17360000.0
2018-07-17,5240,5330,5210,5300,61786,92008.0,17360000.0
2018-07-18,5220,5310,5070,5240,94358,90966.0,17360000.0
2018-07-19,5240,5240,5050,5120,147662,88883.0,17360000.0
2018-07-20,5100,5220,5060,5060,77816,87842.0,17360000.0
2018-07-23,5010,5070,4895,4960,139891,86106.0,17360000.0
2018-07-24,4940,5170,4940,5110,138002,88710.0,17360000.0
2018-07-25,5100,5130,4890,4950,200565,85932.0,17360000.0
2018-07-26,4935,5150,4935,5050,118495,87668.0,17360000.0
2018-07-27,5140,5500,5110,5210,974751,90446.0,17360000.0
2018-07-30,5150,5220,5100,5130,153377,89057.0,17360000.0
2018-07-31,5110,5150,5020,5100,129757,88536.0,17360000.0
2018-08-01,5080,5210,5040,5210,98286,90446.0,17360000.0
2018-08-02,5210,5260,5080,5170,137473,89751.0,17360000.0
2018-08-03,5190,5200,5070,5150,100518,89404.0,17360000.0
2018-08-06,5150,5300,5110,5110,137586,88710.0,17360000.0
2018-08-07,5110,5180,5050,5090,92384,88362.0,17360000.0
2018-08-08,5100,5260,5100,5190,134934,90098.0,17360000.0
2018-08-09,5170,5250,5120,5230,78170,90793.0,17360000.0
2018-08-10,5300,5300,5140,5190,99931,90098.0,17360000.0
2018-08-13,5170,5200,4985,5040,140541,87494.0,17360000.0
2018-08-14,5000,5070,4930,5000,147458,86800.0,17360000.0
2018-08-16,4995,5240,4970,5210,241395,90446.0,17360000.0
2018-08-17,5350,5400,5180,5180,424754,89925.0,17360000.0
2018-08-20,5230,5420,5170,5400,285481,93744.0,17360000.0
2018-08-21,5410,5470,5300,5390,201847,93570.0,17360000.0
2018-08-22,5350,5360,5280,5280,124330,91661.0,17360000.0
2018-08-23,5280,5390,5270,5340,98364,92702.0,17360000.0
2018-08-24,5300,5340,5200,5230,127187,90793.0,17360000.0
2018-08-27,5030,5120,4995,5050,226934,87668.0,17360000.0
2018-08-28,5050,5140,4995,5050,105214,87668.0,17360000.0
2018-08-29,5050,5090,5000,5030,94053,87321.0,17360000.0
2018-08-30,5060,5130,5040,5050,110756,87668.0,17360000.0
2018-08-31,5050,5090,5000,5050,57254,87668.0,17360000.0
2018-09-03,5130,5130,5000,5060,80095,87842.0,17360000.0
2018-09-04,5090,5120,5040,5100,48093,88536.0,17360000.0
2018-09-05,5050,5100,5050,5070,84025,88015.0,17360000.0
2018-09-06,5070,5330,4995,5030,545528,87321.0,17360000.0
2018-09-07,5090,5150,4995,5110,102340,88710.0,17360000.0
2018-09-10,5170,5290,5110,5290,203229,91834.0,17360000.0
2018-09-11,5380,5410,5280,5360,251435,93050.0,17360000.0
2018-09-12,5400,5870,5360,5550,1472663,96348.0,17360000.0
2018-09-13,5530,5690,5410,5620,272261,97563.0,17360000.0
2018-09-14,5620,5690,5530,5550,224703,96348.0,17360000.0
2018-09-17,5560,5860,5320,5700,714899,98952.0,17360000.0
2018-09-18,5760,5820,5560,5560,416185,96522.0,17360000.0
2018-09-19,5560,6650,5450,5520,4842139,95827.0,17360000.0
2018-09-20,5520,5580,5250,5260,532694,91314.0,17360000.0
2018-09-21,5270,5420,5270,5340,166382,92702.0,17360000.0
2018-09-27,5340,5430,5290,5340,136498,92702.0,17360000.0
2018-09-28,5360,5470,5310,5360,121150,93050.0,17360000.0
2018-10-01,5340,5430,5290,5360,110009,93050.0,17360000.0
2018-10-02,5300,5400,5270,5310,122891,92182.0,17360000.0
2018-10-04,5780,5850,5360,5410,544369,93918.0,17360000.0
2018-10-05,5350,5800,5350,5700,613381,98952.0,17360000.0
2018-10-08,5770,5830,5570,5770,366964,100167.0,17360000.0
2018-10-10,5920,6420,5850,5910,3111330,102598.0,17360000.0
2018-10-11,5610,5910,5340,5400,828298,93744.0,17360000.0
2018-10-12,5250,5590,5250,5520,420058,95827.0,17360000.0
2018-10-15,5600,6370,5530,6350,2107189,110236.0,17360000.0
2018-10-16,6290,6460,6070,6280,943161,109021.0,17360000.0
2018-10-17,6280,6400,6150,6310,643587,109542.0,17360000.0
2018-10-18,6290,6370,5880,5960,691778,103698.0,17398963.0
2018-10-19,5900,6050,5680,6040,334239,105090.0,17398963.0
2018-10-22,5970,6080,5880,5880,184594,102306.0,17398963.0
2018-10-23,5810,5980,5660,5770,252780,100392.0,17398963.0
2018-10-24,5850,5870,5430,5600,225600,97434.0,17398963.0
2018-10-25,5450,5600,5340,5470,217933,95172.0,17398963.0
2018-10-26,5500,5610,4845,4845,397539,84298.0,17398963.0
2018-10-29,4840,4890,4390,4390,453204,76381.0,17398963.0
2018-10-30,3810,4455,3810,4355,378068,75772.0,17398963.0
2018-10-31,4375,4485,4280,4365,192769,75946.0,17398963.0
2018-11-01,4465,4805,4465,4550,399849,79165.0,17398963.0
2018-11-02,4525,4850,4525,4795,231523,84119.0,17543127.0
2018-11-05,4800,4815,4710,4785,91722,83944.0,17543127.0
2018-11-06,4850,4930,4770,4870,118436,85435.0,17543127.0
2018-11-07,4875,5010,4700,4735,151537,83067.0,17543127.0
2018-11-08,4845,4980,4750,4930,91063,86488.0,17543127.0
2018-11-09,4925,4970,4780,4920,80560,86312.0,17543127.0
2018-11-12,4880,5030,4850,4900,69855,85961.0,17543127.0
2018-11-13,4790,4925,4760,4925,77904,86400.0,17543127.0
2018-11-14,4860,4990,4860,4965,72186,87102.0,17543127.0
2018-11-15,4900,5090,4900,4975,119150,87277.0,17543127.0
2018-11-16,4960,5030,4925,4995,53152,87628.0,17543127.0
2018-11-19,5160,5160,4970,4990,97739,87540.0,17543127.0
2018-11-20,4950,5150,4930,5140,135781,90172.0,17543127.0
2018-11-21,5110,5200,5010,5160,87225,90523.0,17543127.0
2018-11-22,5200,5200,4980,5140,65501,90172.0,17543127.0
2018-11-23,5110,5140,4850,4880,119375,85610.0,17543127.0
2018-11-26,4805,5080,4750,4945,156037,86751.0,17543127.0
2018-11-27,4880,4990,4865,4980,81701,87365.0,17543127.0
2018-11-28,5180,5200,4850,4850,243616,85084.0,17543127.0
2018-11-29,4860,5090,4850,5050,123443,88593.0,17543127.0
2018-11-30,5060,5060,4920,4985,88228,87452.0,17543127.0
2018-12-03,5130,5130,4900,4995,85150,87628.0,17543127.0
2018-12-04,4935,5040,4935,5010,59956,87891.0,17543127.0
2018-12-05,5010,5020,4800,4985,53850,87452.0,17543127.0
2018-12-06,4960,5000,4840,4890,94123,85786.0,17543127.0
2018-12-07,4895,4990,4895,4930,58269,86488.0,17543127.0
2018-12-10,4900,4970,4810,4945,35579,86751.0,17543127.0
2018-12-11,4900,4990,4865,4910,16953,86137.0,17543127.0
2018-12-12,4825,4920,4820,4890,37755,85786.0,17543127.0
2018-12-13,4845,4970,4845,4945,45442,86751.0,17543127.0
2018-12-14,4895,4940,4755,4915,68032,86224.0,17543127.0
2018-12-17,4930,4940,4770,4865,81693,85347.0,17543127.0
2018-12-18,4800,4880,4750,4760,72851,83505.0,17543127.0
2018-12-19,4710,4830,4710,4760,89243,83505.0,17543127.0
2018-12-20,4670,4750,4600,4680,103645,82102.0,17543127.0
2018-12-21,4705,4705,4540,4560,84504,79997.0,17543127.0
2018-12-24,4560,4635,4535,4585,33220,80435.0,17543127.0
2018-12-26,4535,4620,4415,4545,56544,79734.0,17543127.0
2018-12-27,4550,4650,4495,4640,33412,81400.0,17543127.0
2018-12-28,4690,4805,4615,4780,58068,83856.0,17543127.0
2019-01-02,4800,4880,4650,4795,39383,84119.0,17543127.0
2019-01-03,4690,4785,4660,4750,52059,83330.0,17543127.0
2019-01-04,4745,4750,4635,4705,56536,82540.0,17543127.0
2019-01-07,4770,4820,4635,4760,138743,83505.0,17543127.0
2019-01-08,4760,4950,4710,4890,250135,85786.0,17543127.0
2019-01-09,4890,4940,4835,4875,81013,85523.0,17543127.0
2019-01-10,4875,4970,4870,4920,95253,86312.0,17543127.0
2019-01-11,4870,5040,4870,5040,120167,88417.0,17543127.0
2019-01-14,5240,5260,5000,5080,187477,89119.0,17543127.0
2019-01-15,5000,5130,4985,5070,95171,88944.0,17543127.0
2019-01-16,5120,5180,4950,5180,281749,90873.0,17543127.0
2019-01-17,5180,5250,5030,5180,220924,90873.0,17543127.0
2019-01-18,5200,5800,5160,5800,966144,101750.0,17543127.0
2019-01-21,5770,5810,5430,5480,507207,96136.0,17543127.0
2019-01-22,5480,5630,5440,5500,265252,96487.0,17543127.0
2019-01-23,5520,5680,5450,5550,271311,97364.0,17543127.0
2019-01-24,5590,5720,5500,5610,187312,98417.0,17543127.0
2019-01-25,5640,5690,5490,5570,175718,97715.0,17543127.0
2019-01-28,5560,5580,5480,5540,119962,97189.0,17543127.0
2019-01-29,5520,5520,5320,5420,111466,95084.0,17543127.0
2019-01-30,5430,5540,5410,5480,87699,96136.0,17543127.0
2019-01-31,5480,5590,5350,5450,74458,95610.0,17543127.0
2019-02-01,5360,5990,5300,5800,1243464,101750.0,17543127.0
2019-02-07,6050,7540,5950,7530,9910133,132100.0,17543127.0
2019-02-08,7250,7330,6860,7020,3166935,123294.0,17563183.0
2019-02-11,7040,7130,6730,6970,2240633,122415.0,17563183.0
2019-02-12,6900,7030,6740,6800,1542461,119430.0,17563183.0
2019-02-13,6730,6800,6540,6540,1050806,114863.0,17563183.0
2019-02-14,6620,7010,6260,6450,2941386,113283.0,17563183.0
2019-02-15,6530,6620,6400,6620,911754,116268.0,17563183.0
2019-02-18,6830,6900,6610,6810,1569922,119605.0,17563183.0
