엔씨소프트(036570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-29,208000,212500,207000,210500,63597,4616059.0,21929022.0
2015-12-30,211000,214500,211000,213000,51355,4670882.0,21929022.0
2016-01-04,213000,213500,203500,204000,115726,4473520.0,21929022.0
2016-01-05,202500,218000,202500,214000,200196,4692811.0,21929022.0
2016-01-06,215500,219000,212500,213000,152521,4670882.0,21929022.0
2016-01-07,215500,225000,215500,219500,215966,4813420.0,21929022.0
2016-01-08,217000,221000,216000,218500,107497,4791491.0,21929022.0
2016-01-11,217000,224000,216500,220000,140836,4824385.0,21929022.0
2016-01-12,222000,222000,218000,219000,95630,4802456.0,21929022.0
2016-01-13,221000,221500,219000,220500,71899,4835349.0,21929022.0
2016-01-14,216000,218000,211500,214500,123468,4703775.0,21929022.0
2016-01-15,216500,223500,216500,220000,175863,4824385.0,21929022.0
2016-01-18,219000,231500,218000,229500,224078,5032711.0,21929022.0
2016-01-19,230000,231500,226500,230000,125942,5043675.0,21929022.0
2016-01-20,227500,233500,223000,229000,144187,5021746.0,21929022.0
2016-01-21,229000,230000,222000,223000,115464,4890172.0,21929022.0
2016-01-22,225000,231500,225000,227500,136550,4988853.0,21929022.0
2016-01-25,226500,231000,225500,229500,99980,5032711.0,21929022.0
2016-01-26,230000,239000,228500,239000,194873,5241036.0,21929022.0
2016-01-27,240500,241500,236500,240500,163631,5273930.0,21929022.0
2016-01-28,239500,241000,234500,237000,141483,5197178.0,21929022.0
2016-01-29,236000,236500,230500,234500,146061,5142356.0,21929022.0
2016-02-01,234000,239000,231000,234000,110765,5131391.0,21929022.0
2016-02-02,235000,239500,231500,235000,114209,5153320.0,21929022.0
2016-02-03,234000,235000,229500,232000,96881,5087533.0,21929022.0
2016-02-04,233500,240500,231000,239500,199487,5252001.0,21929022.0
2016-02-05,239000,240500,233500,240000,133513,5262965.0,21929022.0
2016-02-11,235000,242500,232500,240000,213777,5262965.0,21929022.0
2016-02-12,240000,242000,226000,237000,224239,5197178.0,21929022.0
2016-02-15,235500,238500,231000,233000,148855,5109462.0,21929022.0
2016-02-16,235000,243000,232500,242500,182004,5317788.0,21929022.0
2016-02-17,239500,243000,235500,238000,125879,5219107.0,21929022.0
2016-02-18,239500,239500,234000,236000,150396,5175249.0,21929022.0
2016-02-19,237500,241500,237000,240000,122043,5262965.0,21929022.0
2016-02-22,240000,242500,236000,240000,83856,5262965.0,21929022.0
2016-02-23,238500,240000,233500,234500,121311,5142356.0,21929022.0
2016-02-24,235000,238000,231000,233000,125147,5109462.0,21929022.0
2016-02-25,233500,236000,227500,228000,147745,4999817.0,21929022.0
2016-02-26,231000,237500,229500,237000,102524,5197178.0,21929022.0
2016-02-29,238000,242000,234000,240000,109487,5262965.0,21929022.0
2016-03-02,242500,242500,235000,237000,112515,5197178.0,21929022.0
2016-03-03,239500,243500,237000,242500,130082,5317788.0,21929022.0
2016-03-04,247000,251000,244500,247000,202270,5416468.0,21929022.0
2016-03-07,249500,251000,231500,233500,291374,5120427.0,21929022.0
2016-03-08,233500,239000,231500,233000,141003,5109462.0,21929022.0
2016-03-09,237500,243000,236500,239500,179593,5252001.0,21929022.0
2016-03-10,254000,264500,251500,263500,640145,5778297.0,21929022.0
2016-03-11,275000,277000,260000,263000,501855,5767333.0,21929022.0
2016-03-14,260000,260000,248500,253000,586634,5548043.0,21929022.0
2016-03-15,253000,256000,250500,253000,240959,5548043.0,21929022.0
2016-03-16,250500,251500,244000,249500,280282,5471291.0,21929022.0
2016-03-17,249500,252500,247500,248000,169810,5438397.0,21929022.0
2016-03-18,250000,256000,248500,255000,232841,5591901.0,21929022.0
2016-03-21,256000,256000,250000,251500,143053,5515149.0,21929022.0
2016-03-22,252000,252500,246000,250000,163675,5482256.0,21929022.0
2016-03-23,248500,255500,248500,252500,125571,5537078.0,21929022.0
2016-03-24,248000,249500,240500,242000,173685,5306823.0,21929022.0
2016-03-25,241000,245500,237500,244500,136660,5361646.0,21929022.0
2016-03-28,243000,246000,242500,242500,50344,5317788.0,21929022.0
2016-03-29,241000,243000,239000,240500,88711,5273930.0,21929022.0
2016-03-30,243000,251000,242000,251000,128656,5504185.0,21929022.0
2016-03-31,252000,254000,248500,253500,138325,5559007.0,21929022.0
2016-04-01,253500,256000,251000,256000,155898,5613830.0,21929022.0
2016-04-04,255000,258500,252000,256000,120602,5613830.0,21929022.0
2016-04-05,254000,255000,246500,249500,93601,5471291.0,21929022.0
2016-04-06,250500,251000,244000,248500,113758,5449362.0,21929022.0
2016-04-07,249500,254500,247000,253000,100807,5548043.0,21929022.0
2016-04-08,251000,253000,247000,249500,57930,5471291.0,21929022.0
2016-04-11,249500,250500,243500,244000,92302,5350681.0,21929022.0
2016-04-12,245000,246500,241500,246000,74812,5394539.0,21929022.0
2016-04-14,249000,249000,243000,243000,128458,5328752.0,21929022.0
2016-04-15,244000,246500,242000,243500,68040,5339717.0,21929022.0
2016-04-18,241000,243000,236000,237000,112224,5197178.0,21929022.0
2016-04-19,239000,243000,236000,236500,94078,5186214.0,21929022.0
2016-04-20,238000,242000,236500,239000,94532,5241036.0,21929022.0
2016-04-21,242500,242500,236000,240500,109303,5273930.0,21929022.0
2016-04-22,237500,240000,236000,238000,108088,5219107.0,21929022.0
2016-04-25,238000,244000,236500,243000,88222,5328752.0,21929022.0
2016-04-26,242500,242500,232000,234000,106768,5131391.0,21929022.0
2016-04-27,233000,235500,225500,227000,159560,4977888.0,21929022.0
2016-04-28,228500,232000,224000,224500,147136,4923065.0,21929022.0
2016-04-29,224500,229500,224500,229000,74458,5021746.0,21929022.0
2016-05-02,229500,229500,222500,222500,63212,4879207.0,21929022.0
2016-05-03,223000,233500,223000,232500,120079,5098498.0,21929022.0
2016-05-04,230000,235000,230000,234000,99261,5131391.0,21929022.0
2016-05-09,230000,237000,228000,233000,111219,5109462.0,21929022.0
2016-05-10,231000,241000,231000,241000,115049,5284894.0,21929022.0
2016-05-11,241000,242000,237000,238000,100150,5219107.0,21929022.0
2016-05-12,237500,240000,235000,235000,129682,5153320.0,21929022.0
2016-05-13,238500,248000,234000,238500,353148,5230072.0,21929022.0
2016-05-16,237000,241500,233500,240500,104771,5273930.0,21929022.0
2016-05-17,240500,241000,232500,234500,89897,5142356.0,21929022.0
2016-05-18,235000,239000,232000,239000,123970,5241036.0,21929022.0
2016-05-19,237500,238000,229500,232000,131779,5087533.0,21929022.0
2016-05-20,232500,233500,227000,229500,120596,5032711.0,21929022.0
2016-05-23,229500,230000,224500,228000,101479,4999817.0,21929022.0
2016-05-24,226500,232500,226500,229000,81929,5021746.0,21929022.0
2016-05-25,232000,236500,229000,236000,132636,5175249.0,21929022.0
2016-05-26,236000,240000,233500,234500,97049,5142356.0,21929022.0
2016-05-27,237000,237500,233500,234000,68418,5131391.0,21929022.0
2016-05-30,235000,240500,234000,239000,91018,5241036.0,21929022.0
2016-05-31,238500,241000,237000,240500,138389,5273930.0,21929022.0
2016-06-01,239000,240000,233000,233500,86258,5120427.0,21929022.0
2016-06-02,234000,235500,230500,230500,93927,5054640.0,21929022.0
2016-06-03,230000,234000,228500,231500,104431,5076569.0,21929022.0
2016-06-07,233500,237000,232000,235500,104509,5164285.0,21929022.0
2016-06-08,234500,236000,231000,235500,75255,5164285.0,21929022.0
2016-06-09,235000,236000,231500,231500,122747,5076569.0,21929022.0
2016-06-10,231500,235000,230500,234000,80335,5131391.0,21929022.0
2016-06-13,234500,235500,230000,232500,93548,5098498.0,21929022.0
2016-06-14,233000,233500,228000,230000,90970,5043675.0,21929022.0
2016-06-15,231000,232500,224500,225500,106364,4944994.0,21929022.0
2016-06-16,225500,228500,220500,220500,95692,4835349.0,21929022.0
2016-06-17,222500,224500,213000,218500,222369,4791491.0,21929022.0
2016-06-20,220500,226500,218500,224500,128448,4923065.0,21929022.0
2016-06-21,224500,229500,223500,225000,76560,4934030.0,21929022.0
2016-06-22,226000,228500,225000,227500,59708,4988853.0,21929022.0
2016-06-23,227500,233000,227500,229500,99584,5032711.0,21929022.0
2016-06-24,231500,232500,216000,223500,195666,4901136.0,21929022.0
2016-06-27,220500,228500,219500,226500,89961,4966923.0,21929022.0
2016-06-28,223000,228500,223000,224000,65741,4912101.0,21929022.0
2016-06-29,225500,228000,224000,226000,65618,4955959.0,21929022.0
2016-06-30,227500,237500,226500,236000,156820,5175249.0,21929022.0
2016-07-01,238500,243000,236000,241000,155071,5284894.0,21929022.0
2016-07-04,241000,247500,241000,245500,160441,5383575.0,21929022.0
2016-07-05,244000,247500,243500,246500,83563,5405504.0,21929022.0
2016-07-06,246500,249500,243000,246500,164178,5405504.0,21929022.0
2016-07-07,248000,251500,247500,251000,108892,5504185.0,21929022.0
2016-07-08,250500,252500,250000,251000,93271,5504185.0,21929022.0
2016-07-11,254000,259000,253000,254500,110035,5580936.0,21929022.0
2016-07-12,254500,257000,252500,257000,91140,5635759.0,21929022.0
2016-07-13,257000,259000,254500,255500,203620,5602865.0,21929022.0
2016-07-14,255500,256500,253500,254000,103384,5569972.0,21929022.0
2016-07-15,254000,259000,252500,255500,101990,5602865.0,21929022.0
2016-07-18,254000,256000,253000,256000,70344,5613830.0,21929022.0
2016-07-19,255500,256500,252000,256000,80747,5613830.0,21929022.0
2016-07-20,256000,257000,254000,256000,64030,5613830.0,21929022.0
2016-07-21,258500,258500,250500,251500,201706,5515149.0,21929022.0
2016-07-22,251500,256000,249500,252000,95896,5526114.0,21929022.0
2016-07-25,255000,256500,253000,254000,78775,5569972.0,21929022.0
2016-07-26,254500,256000,253500,255500,53741,5602865.0,21929022.0
2016-07-27,257000,266500,255500,264000,226738,5789262.0,21929022.0
2016-07-28,264000,272000,262000,269000,163239,5898907.0,21929022.0
2016-07-29,268500,268500,251000,251000,315640,5504185.0,21929022.0
2016-08-01,258500,260500,247500,250500,213386,5493220.0,21929022.0
2016-08-02,251500,259000,250500,256500,110591,5624794.0,21929022.0
2016-08-03,256500,258000,252000,253500,64619,5559007.0,21929022.0
2016-08-04,254000,254000,241500,243500,252476,5339717.0,21929022.0
2016-08-05,244000,246500,237000,242500,202077,5317788.0,21929022.0
2016-08-08,242500,255500,241000,246000,151755,5394539.0,21929022.0
2016-08-09,247000,255500,244500,254500,110425,5580936.0,21929022.0
2016-08-10,254500,264500,254000,260500,132136,5712510.0,21929022.0
2016-08-11,268000,272000,247000,252500,292185,5537078.0,21929022.0
2016-08-12,255000,262000,252000,257000,151343,5635759.0,21929022.0
2016-08-16,259000,263000,258500,261500,129629,5734439.0,21929022.0
2016-08-17,262500,264000,261000,263500,96652,5778297.0,21929022.0
2016-08-18,267000,267000,262000,263500,88929,5778297.0,21929022.0
2016-08-19,262500,264500,261000,263500,76287,5778297.0,21929022.0
2016-08-22,263000,265000,262000,264500,73485,5800226.0,21929022.0
2016-08-23,261000,266000,261000,264000,79583,5789262.0,21929022.0
2016-08-24,266500,274500,265500,273500,243579,5997588.0,21929022.0
2016-08-25,273000,274500,265500,269000,130231,5898907.0,21929022.0
2016-08-26,270000,273000,266000,267000,51626,5855049.0,21929022.0
2016-08-29,267000,270000,259000,262000,93703,5745404.0,21929022.0
2016-08-30,262500,266500,260500,265500,54616,5822155.0,21929022.0
2016-08-31,266500,270000,265500,270000,94909,5920836.0,21929022.0
2016-09-01,271500,274500,267000,274500,82726,6019517.0,21929022.0
2016-09-02,274000,274000,267500,269000,68894,5898907.0,21929022.0
2016-09-05,273500,280000,273000,277500,110833,6085304.0,21929022.0
2016-09-06,280000,281500,277000,279000,62109,6118197.0,21929022.0
2016-09-07,279500,285000,278000,280500,110670,6151091.0,21929022.0
2016-09-08,282500,284000,276500,279500,92445,6129162.0,21929022.0
2016-09-09,277000,279000,269500,274000,99764,6008552.0,21929022.0
2016-09-12,272000,276000,270000,271000,60913,5942765.0,21929022.0
2016-09-13,275000,277500,270500,272500,116321,5975658.0,21929022.0
2016-09-19,271000,280500,271000,278000,117225,6096268.0,21929022.0
2016-09-20,280000,280500,277000,280500,86735,6151091.0,21929022.0
2016-09-21,280000,280000,276000,277500,82966,6085304.0,21929022.0
2016-09-22,282500,282500,278000,280000,77248,6140126.0,21929022.0
2016-09-23,282000,284000,280000,283500,118567,6216878.0,21929022.0
2016-09-26,286000,286000,283500,284000,82182,6227842.0,21929022.0
2016-09-27,282000,287500,281500,286000,95995,6271700.0,21929022.0
2016-09-28,287500,290000,286000,290000,74250,6359416.0,21929022.0
2016-09-29,290500,294000,288500,294000,72700,6447132.0,21929022.0
2016-09-30,292000,296000,291000,295500,106773,6480026.0,21929022.0
2016-10-04,299000,299500,294500,298500,133987,6545813.0,21929022.0
2016-10-05,299500,306000,299000,303500,170698,6655458.0,21929022.0
2016-10-06,303000,307000,299500,305000,172820,6688352.0,21929022.0
2016-10-07,306000,307000,295500,297000,211553,6512920.0,21929022.0
2016-10-10,299500,299500,289000,291500,169974,6392310.0,21929022.0
2016-10-11,293500,294000,285000,288500,161723,6326523.0,21929022.0
2016-10-12,285000,287500,274500,282500,291038,6194949.0,21929022.0
2016-10-13,283500,285000,282000,282000,125130,6183984.0,21929022.0
2016-10-14,281000,286500,281000,284500,68817,6238807.0,21929022.0
2016-10-17,284000,285500,280000,283500,83563,6216878.0,21929022.0
2016-10-18,283500,288500,283500,286500,73530,6282665.0,21929022.0
2016-10-19,288500,288500,276000,280500,128279,6151091.0,21929022.0
2016-10-20,280000,281000,276000,280500,56261,6151091.0,21929022.0
2016-10-21,281000,284500,277500,278000,54419,6096268.0,21929022.0
2016-10-24,280000,281000,276500,279500,36473,6129162.0,21929022.0
2016-10-25,280000,280500,269000,273500,87204,5997588.0,21929022.0
2016-10-26,272000,277000,268000,275000,66347,6030481.0,21929022.0
2016-10-27,275500,279000,266500,267500,116276,5866013.0,21929022.0
2016-10-28,266000,271000,261500,266500,122394,5844084.0,21929022.0
2016-10-31,265500,271000,264500,264500,74749,5800226.0,21929022.0
2016-11-01,262500,276500,262000,268000,86945,5876978.0,21929022.0
2016-11-02,268500,270500,259000,262500,86029,5756368.0,21929022.0
2016-11-03,264000,269000,259000,267000,111920,5855049.0,21929022.0
2016-11-04,268000,268000,261500,263000,66781,5767333.0,21929022.0
2016-11-07,266500,275500,264000,273500,107982,5997588.0,21929022.0
2016-11-08,275000,276500,270500,272500,48435,5975658.0,21929022.0
2016-11-09,273000,276000,261000,267000,103576,5855049.0,21929022.0
2016-11-10,272000,277500,262500,273000,158661,5986623.0,21929022.0
2016-11-11,273000,273500,255500,256500,219777,5624794.0,21929022.0
2016-11-14,256000,256500,246000,247000,201089,5416468.0,21929022.0
2016-11-15,247000,249500,240500,245000,184610,5372610.0,21929022.0
2016-11-16,247000,255000,245500,253500,127075,5559007.0,21929022.0
2016-11-17,253000,259000,250500,255500,104788,5602865.0,21929022.0
2016-11-18,255500,257500,253000,254000,79706,5569972.0,21929022.0
2016-11-21,256000,257500,252500,254500,75109,5580936.0,21929022.0
2016-11-22,254000,259500,251000,259500,81479,5690581.0,21929022.0
2016-11-23,259500,262000,257000,260000,76888,5701546.0,21929022.0
2016-11-24,260000,262000,251000,251500,96765,5515149.0,21929022.0
2016-11-25,252500,269000,251500,264000,145749,5789262.0,21929022.0
2016-11-28,266000,266000,256500,261000,117132,5723475.0,21929022.0
2016-11-29,261000,270500,259500,268500,107348,5887942.0,21929022.0
2016-11-30,268500,273000,267000,272000,162654,5964694.0,21929022.0
2016-12-01,267000,267000,240500,245000,443257,5372610.0,21929022.0
2016-12-02,248500,251000,236000,241500,208702,5295859.0,21929022.0
2016-12-05,241500,244500,231500,237500,192249,5208143.0,21929022.0
2016-12-06,242000,247000,240000,240500,107273,5273930.0,21929022.0
2016-12-07,239500,244000,237500,241500,60499,5295859.0,21929022.0
2016-12-08,245500,245500,218000,218000,421158,4780527.0,21929022.0
2016-12-09,233000,245000,229500,242000,503100,5306823.0,21929022.0
2016-12-12,249000,253500,237500,244000,250199,5350681.0,21929022.0
2016-12-13,247500,255500,245500,249500,203050,5471291.0,21929022.0
2016-12-14,256500,265000,252500,258500,248282,5668652.0,21929022.0
2016-12-15,259500,269000,257000,264000,217390,5789262.0,21929022.0
2016-12-16,265000,269000,262500,264000,140013,5789262.0,21929022.0
2016-12-19,268000,268500,261500,265500,81315,5822155.0,21929022.0
2016-12-20,265500,268000,257500,258000,110972,5657688.0,21929022.0
2016-12-21,256000,263000,253000,257500,122204,5646723.0,21929022.0
2016-12-22,262000,267500,260000,262000,109252,5745404.0,21929022.0
2016-12-23,260000,260500,249500,249500,205021,5471291.0,21929022.0
2016-12-26,250500,254000,247000,250000,87598,5482256.0,21929022.0
2016-12-27,251000,252000,246000,250000,84794,5482256.0,21929022.0
2016-12-28,247000,250000,245500,245500,60617,5383575.0,21929022.0
2016-12-29,245000,249500,244000,247500,85611,5427433.0,21929022.0
2017-01-02,246000,248500,241000,248000,84051,5438397.0,21929022.0
2017-01-03,249000,260500,249000,259000,160386,5679617.0,21929022.0
2017-01-04,258000,263000,256500,260000,105440,5701546.0,21929022.0
2017-01-05,260000,263000,259000,261000,67168,5723475.0,21929022.0
2017-01-06,259000,261500,254500,260500,79682,5712510.0,21929022.0
2017-01-09,260000,271000,259000,262000,155502,5745404.0,21929022.0
2017-01-10,262000,265000,258500,263500,73158,5778297.0,21929022.0
2017-01-11,264000,269000,263500,267500,107964,5866013.0,21929022.0
2017-01-12,269000,277000,267500,277000,202480,6074339.0,21929022.0
2017-01-13,277000,286000,276500,279500,169924,6129162.0,21929022.0
2017-01-16,281500,287500,280000,287000,133136,6293629.0,21929022.0
2017-01-17,289500,289500,280000,281000,174277,6162055.0,21929022.0
2017-01-18,283000,286500,279000,286500,155163,6282665.0,21929022.0
2017-01-19,300000,309000,296000,300000,550008,6578707.0,21929022.0
2017-01-20,300000,315000,299500,314000,271677,6885713.0,21929022.0
2017-01-23,314000,316500,309500,313000,148060,6863784.0,21929022.0
2017-01-24,309000,311500,302500,304500,238339,6677387.0,21929022.0
2017-01-25,306500,308000,302500,305500,195677,6699316.0,21929022.0
2017-01-26,307000,317000,304500,308500,132980,6765103.0,21929022.0
2017-01-31,305000,307500,302000,304000,107498,6666423.0,21929022.0
2017-02-01,305000,310500,302000,307000,108724,6732210.0,21929022.0
2017-02-02,304000,313000,304000,306500,132966,6721245.0,21929022.0
2017-02-03,307500,316000,304500,316000,155263,6929571.0,21929022.0
2017-02-06,318500,319500,312500,316000,136934,6929571.0,21929022.0
2017-02-07,321500,326000,297000,301000,510053,6600636.0,21929022.0
2017-02-08,301000,307500,297000,302000,176126,6622565.0,21929022.0
2017-02-09,302000,302500,289000,293500,239732,6436168.0,21929022.0
2017-02-10,293000,298500,291500,292500,162629,6414239.0,21929022.0
2017-02-13,292500,297000,291500,294000,98995,6447132.0,21929022.0
2017-02-14,294500,295000,283000,286000,177240,6271700.0,21929022.0
2017-02-15,285000,289500,283500,288000,88972,6315558.0,21929022.0
2017-02-16,287500,291000,287000,289500,63776,6348452.0,21929022.0
2017-02-17,288000,290000,281000,283000,146940,6205913.0,21929022.0
2017-02-20,285500,293500,283500,290500,121866,6370381.0,21929022.0
2017-02-21,293500,299500,293000,297000,127415,6512920.0,21929022.0
2017-02-22,298000,309500,297500,303500,164343,6655458.0,21929022.0
2017-02-23,306000,308500,301000,305000,82303,6688352.0,21929022.0
2017-02-24,304500,305000,296000,300000,128559,6578707.0,21929022.0
2017-02-27,298000,305000,279000,280000,331502,6140126.0,21929022.0
2017-02-28,283000,286000,273000,274000,427826,6008552.0,21929022.0
2017-03-02,275000,278000,262000,263500,752617,5778297.0,21929022.0
2017-03-03,265500,273000,261000,271500,565452,5953729.0,21929022.0
2017-03-06,270000,281500,270000,276500,364685,6063375.0,21929022.0
2017-03-07,270000,276000,262500,273500,271178,5997588.0,21929022.0
2017-03-08,276000,283500,274500,283000,212754,6205913.0,21929022.0
2017-03-09,283000,287000,281500,281500,183620,6173020.0,21929022.0
2017-03-10,284000,292500,277000,290000,246851,6359416.0,21929022.0
2017-03-13,293000,298000,290500,296500,188407,6501955.0,21929022.0
2017-03-14,297500,299000,293500,295500,148524,6480026.0,21929022.0
2017-03-15,295000,298500,291000,297500,111252,6523884.0,21929022.0
2017-03-16,298500,300500,294000,296500,105307,6501955.0,21929022.0
2017-03-17,296500,297500,289000,292000,109573,6403274.0,21929022.0
2017-03-20,289000,296000,288500,292000,102195,6403274.0,21929022.0
2017-03-21,292500,301500,291000,295000,210201,6469061.0,21929022.0
2017-03-22,296000,299000,291500,297500,126975,6523884.0,21929022.0
2017-03-23,298500,301500,293500,294500,128121,6458097.0,21929022.0
2017-03-24,295500,296500,286500,290000,103729,6359416.0,21929022.0
2017-03-27,285000,287500,279000,284500,233923,6238807.0,21929022.0
2017-03-28,287000,289500,282500,289500,143427,6348452.0,21929022.0
2017-03-29,294000,308000,284000,304500,362242,6677387.0,21929022.0
2017-03-30,306500,311000,300000,302000,183304,6622565.0,21929022.0
2017-03-31,304500,312500,302500,305000,195125,6688352.0,21929022.0
2017-04-03,307500,312000,306000,309000,105293,6776068.0,21929022.0
2017-04-04,310500,321500,307500,315000,185510,6907642.0,21929022.0
2017-04-05,317000,321500,309500,319500,198091,7006323.0,21929022.0
2017-04-06,320000,326000,314500,318500,145824,6984394.0,21929022.0
2017-04-07,318000,322000,314500,319500,112471,7006323.0,21929022.0
2017-04-10,321500,328000,316500,322500,178968,7072110.0,21929022.0
2017-04-11,324000,324500,318500,319500,104679,7006323.0,21929022.0
2017-04-12,321500,340000,321000,337500,349162,7401045.0,21929022.0
2017-04-13,341500,358500,341000,358500,616917,7861554.0,21929022.0
2017-04-14,356000,361500,350000,357500,247336,7839625.0,21929022.0
2017-04-17,363500,371500,354000,359500,287191,7883483.0,21929022.0
2017-04-18,361000,362000,350000,358500,209978,7861554.0,21929022.0
2017-04-19,355500,364500,354500,359000,135228,7872519.0,21929022.0
2017-04-20,361000,369500,358000,366500,147532,8036987.0,21929022.0
2017-04-21,365000,366500,352500,355500,258129,7795767.0,21929022.0
2017-04-24,354500,361000,347000,352000,204716,7719016.0,21929022.0
2017-04-25,354500,364000,348500,364000,199431,7982164.0,21929022.0
2017-04-26,363000,369000,357000,360000,199837,7894448.0,21929022.0
2017-04-27,360500,361000,353000,355500,130026,7795767.0,21929022.0
2017-04-28,362500,369000,357000,360000,251934,7894448.0,21929022.0
2017-05-02,363500,374000,363000,371000,246398,8135667.0,21929022.0
2017-05-04,380000,381000,374500,378500,192796,8300135.0,21929022.0
2017-05-08,377000,377500,359500,366000,406515,8026022.0,21929022.0
2017-05-10,362000,370500,360500,362500,338289,7949270.0,21929022.0
2017-05-11,345000,373500,341500,368000,769014,8069880.0,21929022.0
2017-05-12,367000,369000,348500,351000,454470,7697087.0,21929022.0
2017-05-15,351000,360000,342000,359000,320966,7872519.0,21929022.0
2017-05-16,359500,362500,355000,358500,326369,7861554.0,21929022.0
2017-05-17,363000,376000,362000,374500,381194,8212419.0,21929022.0
2017-05-18,370500,380000,370500,374000,281899,8201454.0,21929022.0
2017-05-19,374000,383000,373500,379500,244631,8322064.0,21929022.0
2017-05-22,382500,390000,379000,380000,234915,8333028.0,21929022.0
2017-05-23,380500,381500,374500,376500,201756,8256277.0,21929022.0
2017-05-24,373000,376500,363500,365500,398623,8015058.0,21929022.0
2017-05-25,365500,370500,360500,365000,279153,8004093.0,21929022.0
2017-05-26,368000,377000,365500,376500,262536,8256277.0,21929022.0
2017-05-29,375000,386000,373500,379000,244166,8311099.0,21929022.0
2017-05-30,380000,385500,379500,382500,136075,8387851.0,21929022.0
2017-05-31,382500,382500,377000,378500,181784,8300135.0,21929022.0
2017-06-01,378000,380500,373500,377500,108621,8278206.0,21929022.0
2017-06-02,378500,382500,375000,382500,152299,8387851.0,21929022.0
2017-06-05,384000,396500,383000,392500,294502,8607141.0,21929022.0
2017-06-07,396500,398500,389000,391500,209531,8585212.0,21929022.0
2017-06-08,392000,395000,386500,392000,352627,8596177.0,21929022.0
2017-06-09,395000,407000,391000,406000,312692,8903183.0,21929022.0
2017-06-12,413000,421000,407500,416000,381708,9122473.0,21929022.0
2017-06-13,420000,426500,404000,408000,419834,8947041.0,21929022.0
2017-06-14,407500,417000,403000,415000,258154,9100544.0,21929022.0
2017-06-15,419500,421500,411500,415500,237230,9111509.0,21929022.0
2017-06-16,413500,414000,401500,407500,248402,8936076.0,21929022.0
2017-06-19,406000,418500,403500,407500,361697,8936076.0,21929022.0
2017-06-20,409000,413500,351000,361000,1104285,7916377.0,21929022.0
2017-06-21,347000,375500,335500,365000,2411292,8004093.0,21929022.0
2017-06-22,371000,372500,339500,348000,1853507,7631300.0,21929022.0
2017-06-23,358000,389500,355000,389000,1569094,8530390.0,21929022.0
2017-06-26,408000,408000,382000,387500,984804,8497496.0,21929022.0
2017-06-27,386000,395500,381000,386000,433731,8464602.0,21929022.0
2017-06-28,386000,389500,354500,361500,864760,7927341.0,21929022.0
2017-06-29,367500,381000,362500,378500,622353,8300135.0,21929022.0
2017-06-30,380500,389000,371000,379500,546349,8322064.0,21929022.0
2017-07-03,388500,390000,365000,369000,588918,8091809.0,21929022.0
2017-07-04,372000,378500,366000,375000,455165,8223383.0,21929022.0
2017-07-05,378000,392000,373000,388500,666318,8519425.0,21929022.0
2017-07-06,395000,406000,390000,405000,749146,8881254.0,21929022.0
2017-07-07,400000,403000,389000,395500,587627,8672928.0,21929022.0
2017-07-10,400500,401000,378000,378500,504924,8300135.0,21929022.0
2017-07-11,379000,382000,373500,377000,256912,8267241.0,21929022.0
2017-07-12,379500,383000,362000,363000,451643,7963865.0,21939022.0
2017-07-13,367500,375500,366000,367500,320885,8062591.0,21939022.0
2017-07-14,369000,369500,353500,364500,332900,7996774.0,21939022.0
2017-07-17,364500,371500,356000,359000,275830,7876109.0,21939022.0
2017-07-18,358000,361500,351000,359000,277583,7876109.0,21939022.0
2017-07-19,360500,370000,357500,360500,310300,7909017.0,21939022.0
2017-07-20,365000,387000,362500,386500,494831,8479432.0,21939022.0
2017-07-21,384000,386500,376500,377500,328289,8281981.0,21939022.0
2017-07-24,380500,381000,364000,366000,341839,8029682.0,21939022.0
2017-07-25,367500,378500,366000,372500,285270,8172286.0,21939022.0
2017-07-26,374000,377500,359500,360000,313859,7898048.0,21939022.0
2017-07-27,360500,364000,352000,362500,222813,7952895.0,21939022.0
2017-07-28,361000,362000,351000,351500,224837,7711566.0,21939022.0
2017-07-31,350000,361500,349500,361000,155231,7919987.0,21939022.0
2017-08-01,362000,369000,354500,366500,224578,8040652.0,21939022.0
2017-08-02,368000,377000,365000,374500,259489,8216164.0,21939022.0
2017-08-03,376000,379500,367000,375500,265414,8238103.0,21939022.0
2017-08-04,376500,380500,369000,372500,214489,8172286.0,21939022.0
2017-08-07,366000,385500,363000,384000,586112,8424584.0,21939022.0
2017-08-08,389500,396000,386000,391000,319488,8578158.0,21939022.0
2017-08-09,386500,394000,386500,389500,177736,8545249.0,21939022.0
2017-08-10,393500,396500,385500,394000,333593,8643975.0,21939022.0
2017-08-11,389000,392500,383000,386500,164739,8479432.0,21939022.0
2017-08-14,389000,394000,384500,388000,193927,8512341.0,21939022.0
2017-08-16,387500,391500,382500,384000,204087,8424584.0,21939022.0
2017-08-17,384000,387000,380500,381500,124096,8369737.0,21939022.0
2017-08-18,379000,383000,377500,381000,117774,8358767.0,21939022.0
2017-08-21,383000,384000,376500,377500,122327,8281981.0,21939022.0
2017-08-22,379000,382000,374000,375500,121554,8238103.0,21939022.0
2017-08-23,377000,378500,368000,370000,154708,8117438.0,21939022.0
2017-08-24,372000,382500,370500,382000,255495,8380706.0,21939022.0
2017-08-25,382500,389500,379500,386500,233062,8479432.0,21939022.0
2017-08-28,389000,389000,379000,382500,161923,8391676.0,21939022.0
