현대제철(004020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-27,81900,83800,81500,83800,271444,7149353.0,85314475.0
2013-11-28,84200,84500,82800,83200,259832,7098164.0,85314475.0
2013-11-29,83500,83800,82200,82600,250954,7046976.0,85314475.0
2013-12-02,82800,83900,82300,82500,195553,7038444.0,85314475.0
2013-12-03,82000,82800,81100,81400,253482,6944598.0,85314475.0
2013-12-04,81100,83300,81100,82400,318895,7029913.0,85314475.0
2013-12-05,82400,83100,82300,82700,247222,7055507.0,85314475.0
2013-12-06,82700,83100,82000,82400,177048,7029913.0,85314475.0
2013-12-09,83100,83500,82800,83400,178030,7115227.0,85314475.0
2013-12-10,83900,84200,82300,82600,121251,7046976.0,85314475.0
2013-12-11,82000,82900,81300,81600,185422,6961661.0,85314475.0
2013-12-12,81500,82000,80900,81800,152422,6978724.0,85314475.0
2013-12-13,81800,82000,81000,81500,190561,6953130.0,85314475.0
2013-12-16,81600,82800,81400,82000,204654,6995787.0,85314475.0
2013-12-17,83000,84500,82800,83700,361488,7140822.0,85314475.0
2013-12-18,83900,84300,83300,83300,288606,7106696.0,85314475.0
2013-12-19,84400,85300,83100,83700,366545,7140822.0,85314475.0
2013-12-20,84300,85000,82800,84100,298330,7174947.0,85314475.0
2013-12-23,84300,84800,83400,83700,207348,7140822.0,85314475.0
2013-12-24,83200,84500,83200,83800,199462,7149353.0,85314475.0
2013-12-26,83900,84800,83600,84300,314327,7192010.0,85314475.0
2013-12-27,84400,86700,83800,86400,317157,7371171.0,85314475.0
2013-12-30,86700,86900,85500,86300,176195,7362639.0,85314475.0
2014-01-02,86800,87300,83400,83700,340663,7140822.0,85314475.0
2014-01-03,83700,85100,83200,84000,334463,7166416.0,85314475.0
2014-01-06,84000,84400,82000,82100,261608,7004318.0,85314475.0
2014-01-07,81800,83100,81700,82200,253949,7012850.0,85314475.0
2014-01-08,83000,83300,80200,80600,434337,6876347.0,85314475.0
2014-01-09,81000,81400,77500,77500,842466,6611872.0,85314475.0
2014-01-10,77900,79600,77600,78700,451281,6714249.0,85314475.0
2014-01-13,78100,79600,77700,79400,239066,6773969.0,85314475.0
2014-01-14,78600,79200,77800,77800,240480,6637466.0,85314475.0
2014-01-15,78100,79200,77300,79200,225769,6756906.0,85314475.0
2014-01-16,79400,79900,79000,79300,176561,6765438.0,85314475.0
2014-01-17,79700,80900,79400,79800,290311,6808095.0,85314475.0
2014-01-20,79500,79700,78300,79000,162880,6739844.0,85314475.0
2014-01-21,79100,79600,78500,79400,219393,6773969.0,85314475.0
2014-01-22,79500,79700,78500,79700,191488,6799564.0,85314475.0
2014-01-23,79700,80300,78700,80300,375108,6850752.0,85314475.0
2014-01-24,79300,79700,77700,79300,831003,9242398.0,116549784.0
2014-01-27,77800,77800,75500,75700,716066,8822819.0,116549784.0
2014-01-28,75200,76100,73700,75500,423181,8799509.0,116549784.0
2014-01-29,75500,77800,75500,76400,383712,8904403.0,116549784.0
2014-02-03,75800,76700,74300,75000,330111,8741234.0,116549784.0
2014-02-04,73400,73400,71700,72600,667246,8461514.0,116549784.0
2014-02-05,72700,73200,72000,72300,258965,8426549.0,116549784.0
2014-02-06,72500,75200,72500,74900,319458,8729579.0,116549784.0
2014-02-07,75100,75400,73100,75100,357258,8752889.0,116549784.0
2014-02-10,75400,76700,75200,76200,356611,8881094.0,116549784.0
2014-02-11,75600,77300,75500,77000,276782,8974333.0,116549784.0
2014-02-12,78000,80300,77100,80100,648920,9335638.0,116549784.0
2014-02-13,79800,80200,78100,78500,333815,9149158.0,116549784.0
2014-02-14,78600,79800,78300,78300,274184,9125848.0,116549784.0
2014-02-17,78700,80100,78500,79600,253182,9277363.0,116549784.0
2014-02-18,80000,81200,79000,79800,228996,9300673.0,116549784.0
2014-02-19,79700,80300,79000,79600,234174,9277363.0,116549784.0
2014-02-20,78900,79500,77900,78000,195625,9090883.0,116549784.0
2014-02-21,78800,79400,78500,79200,156986,9230743.0,116549784.0
2014-02-24,79600,79800,77200,77600,285639,9044263.0,116549784.0
2014-02-25,78200,78700,72700,73100,2203699,8519789.0,116549784.0
2014-02-26,72600,72700,69400,70000,2261544,8158485.0,116549784.0
2014-02-27,70000,71500,69900,70100,1283647,8170140.0,116549784.0
2014-02-28,70600,70800,68000,68000,1363716,7925385.0,116549784.0
2014-03-03,67300,68700,67100,67700,632228,7890420.0,116549784.0
2014-03-04,68000,68900,68000,68100,477964,7937040.0,116549784.0
2014-03-05,68800,70500,68700,69600,749952,8111865.0,116549784.0
2014-03-06,70000,70000,68700,69300,373633,8076900.0,116549784.0
2014-03-07,69600,69900,68700,69100,284894,8053590.0,116549784.0
2014-03-10,68800,69000,67900,68300,318816,7960350.0,116549784.0
2014-03-11,68500,68700,67400,68000,409599,7925385.0,116549784.0
2014-03-12,67500,67800,65300,65600,805417,7645666.0,116549784.0
2014-03-13,65700,66600,65500,65600,453994,7645666.0,116549784.0
2014-03-14,64700,65500,64200,64700,637518,7540771.0,116549784.0
2014-03-17,64700,67300,64600,67200,448810,7832145.0,116549784.0
2014-03-18,67700,68200,66700,67300,324433,7843800.0,116549784.0
2014-03-19,67800,67900,66500,66900,270653,7797181.0,116549784.0
2014-03-20,66800,66900,65100,65300,458235,7610701.0,116549784.0
2014-03-21,65900,66300,65600,65900,208131,7680631.0,116549784.0
2014-03-24,66300,68800,66300,68400,609182,7972005.0,116549784.0
2014-03-25,68400,69600,68100,69300,530229,8076900.0,116549784.0
2014-03-26,69800,69800,68300,68500,419501,7983660.0,116549784.0
2014-03-27,68100,69000,67900,69000,274578,8041935.0,116549784.0
2014-03-28,69000,69000,67800,68300,324060,7960350.0,116549784.0
2014-03-31,68300,68900,67900,68800,444193,8018625.0,116549784.0
2014-04-01,68500,69000,67900,68900,371472,8030280.0,116549784.0
2014-04-02,69200,69300,68000,68000,481374,7925385.0,116549784.0
2014-04-03,67600,68400,67200,67300,352683,7843800.0,116549784.0
2014-04-04,67300,68300,67300,67400,321580,7855455.0,116549784.0
2014-04-07,67300,69100,67300,69100,385022,8053590.0,116549784.0
2014-04-08,68900,70200,68600,69900,546634,8146830.0,116549784.0
2014-04-09,70500,73400,70100,73300,1527817,8543099.0,116549784.0
2014-04-10,73800,74600,71800,73300,807295,8543099.0,116549784.0
2014-04-11,72300,72800,71900,72400,368571,8438204.0,116549784.0
2014-04-14,71900,72200,71000,71500,344681,8333310.0,116549784.0
2014-04-15,72100,72200,70700,70800,279924,8251725.0,116549784.0
2014-04-16,70600,70800,69300,69500,593710,8100210.0,116549784.0
2014-04-17,69900,70200,69400,69900,333476,8146830.0,116549784.0
2014-04-18,70400,71000,70200,70400,280276,8205105.0,116549784.0
2014-04-21,70600,70600,68800,69200,375459,8065245.0,116549784.0
2014-04-22,69000,69100,68100,68400,393967,7972005.0,116549784.0
2014-04-23,68500,68600,67600,67600,354404,7878765.0,116549784.0
2014-04-24,67400,68100,67400,67700,223723,7890420.0,116549784.0
2014-04-25,67500,67800,66500,66500,404789,7750561.0,116549784.0
2014-04-28,67400,68300,67400,68000,366720,7925385.0,116549784.0
2014-04-29,68000,68500,67500,67500,317157,7867110.0,116549784.0
2014-04-30,68000,68100,67500,67500,230393,7867110.0,116549784.0
2014-05-02,68000,68000,66600,67000,248325,7808836.0,116549784.0
2014-05-07,67400,68100,65900,65900,392415,7680631.0,116549784.0
2014-05-08,65900,66600,65600,66000,342780,7692286.0,116549784.0
2014-05-09,66100,66700,65800,65800,202453,7668976.0,116549784.0
2014-05-12,65800,65900,64600,65300,368747,7610701.0,116549784.0
2014-05-13,65900,68200,65800,67400,500185,7855455.0,116549784.0
2014-05-14,67800,68100,67200,67700,225097,7890420.0,116549784.0
2014-05-15,67700,69200,67700,68700,373544,8006970.0,116549784.0
2014-05-16,68500,68900,68000,68900,333475,8030280.0,116549784.0
2014-05-19,69000,69100,67700,69000,404421,8041935.0,116549784.0
2014-05-20,68500,68600,67400,67600,249452,7878765.0,116549784.0
2014-05-21,66800,67800,66800,67100,269234,7820491.0,116549784.0
2014-05-22,67600,69700,67400,69300,558681,8076900.0,116549784.0
2014-05-23,69800,70300,69300,69400,364249,8088555.0,116549784.0
2014-05-26,69400,70000,68700,69600,249051,8111865.0,116549784.0
2014-05-27,69800,69800,68000,68400,266970,7972005.0,116549784.0
2014-05-28,68300,69000,67900,68400,236872,7972005.0,116549784.0
2014-05-29,68500,69500,68300,69200,368337,8065245.0,116549784.0
2014-05-30,69800,70000,68700,68800,411556,8018625.0,116549784.0
2014-06-02,68800,69600,67100,68400,332911,7972005.0,116549784.0
2014-06-03,67800,67900,66700,67400,433112,7855455.0,116549784.0
2014-06-05,66900,67400,66400,66800,254702,7785526.0,116549784.0
2014-06-09,67000,69800,66900,69500,596912,8100210.0,116549784.0
2014-06-10,69500,71400,69100,71000,734432,8275035.0,116549784.0
2014-06-11,71000,72900,70500,72300,1033694,8426549.0,116549784.0
2014-06-12,72700,72700,71600,71900,603395,8379929.0,116549784.0
2014-06-13,71500,72200,70700,71900,438361,8379929.0,116549784.0
2014-06-16,71800,73600,71400,73000,498016,8508134.0,116549784.0
2014-06-17,73200,73400,72400,73200,260610,8531444.0,116549784.0
2014-06-18,73700,73700,72200,72800,237414,8484824.0,116549784.0
2014-06-19,73000,74100,72700,73700,440209,8589719.0,116549784.0
2014-06-20,73600,73700,71500,72000,374360,8391584.0,116549784.0
2014-06-23,72300,73900,72100,73600,327724,8578064.0,116549784.0
2014-06-24,73600,74500,73300,73300,265852,8543099.0,116549784.0
2014-06-25,73500,73700,72700,73100,216722,8519789.0,116549784.0
2014-06-26,73100,73800,72200,73600,278873,8578064.0,116549784.0
2014-06-27,73700,74000,73200,73800,192582,8601374.0,116549784.0
2014-06-30,74100,74900,74000,74400,254052,8671304.0,116549784.0
2014-07-01,74300,74400,72600,73300,292618,8543099.0,116549784.0
2014-07-02,73500,74000,72700,73900,302696,8613029.0,116549784.0
2014-07-03,74300,75500,74200,75100,497480,8752889.0,116549784.0
2014-07-04,75700,76000,74700,74900,285620,8729579.0,116549784.0
2014-07-07,75700,75700,74000,74800,162770,8717924.0,116549784.0
2014-07-08,74900,75000,73600,74200,245007,8647994.0,116549784.0
2014-07-09,73200,73200,69500,69800,1303982,8135175.0,116549784.0
2014-07-10,70400,71400,68800,70600,584915,8228415.0,116549784.0
2014-07-11,71300,71400,70300,70400,297797,8205105.0,116549784.0
2014-07-14,70300,70800,68500,68900,518767,8030280.0,116549784.0
2014-07-15,69200,70800,68900,70600,325714,8228415.0,116549784.0
2014-07-16,70700,71400,69600,71000,302139,8275035.0,116549784.0
2014-07-17,71300,72900,71100,72300,424822,8426549.0,116549784.0
2014-07-18,71500,72700,71400,72500,238215,8449859.0,116549784.0
2014-07-21,72800,73700,71500,72000,216725,8391584.0,116549784.0
2014-07-22,71800,71900,70800,71700,214904,8356620.0,116549784.0
2014-07-23,72100,73000,71800,72100,274044,8403239.0,116549784.0
2014-07-24,72300,74100,72100,73300,557008,8543099.0,116549784.0
2014-07-25,73700,75300,73700,75000,728445,8741234.0,116549784.0
2014-07-28,76200,79500,76100,79000,1444256,9207433.0,116549784.0
2014-07-29,79600,79700,77700,79200,663031,9230743.0,116549784.0
2014-07-30,79500,80500,78000,78500,593402,9149158.0,116549784.0
2014-07-31,79400,80400,78400,79200,629500,9230743.0,116549784.0
2014-08-01,78600,79600,78100,79400,387582,9254053.0,116549784.0
2014-08-04,79800,80500,77100,78000,502955,9090883.0,116549784.0
2014-08-05,78500,78600,76500,77400,374485,9020953.0,116549784.0
2014-08-06,77300,79000,77200,78900,345010,9195778.0,116549784.0
2014-08-07,78900,79000,76800,77400,285797,9020953.0,116549784.0
2014-08-08,77100,77100,75500,76000,318773,8857784.0,116549784.0
2014-08-11,77200,77700,76500,77300,220767,9009298.0,116549784.0
2014-08-12,77300,77400,76000,76900,244775,8962678.0,116549784.0
2014-08-13,77200,78200,76800,77700,250358,9055918.0,116549784.0
2014-08-14,77700,78200,77400,78000,213896,9090883.0,116549784.0
2014-08-18,77900,78000,76800,77500,239868,9032608.0,116549784.0
2014-08-19,77600,78500,77100,78500,384273,9149158.0,116549784.0
2014-08-20,79200,79200,77000,78300,314737,9125848.0,116549784.0
2014-08-21,78400,78400,75700,76200,502206,8881094.0,116549784.0
2014-08-22,76200,77300,76100,77000,227699,8974333.0,116549784.0
2014-08-25,76300,76900,75000,75600,342797,8811164.0,116549784.0
2014-08-26,75600,77000,75300,76900,295619,8962678.0,116549784.0
2014-08-27,76600,78100,76600,77000,357550,8974333.0,116549784.0
2014-08-28,76600,77700,76400,77100,204093,8985988.0,116549784.0
2014-08-29,76700,76800,75300,75700,424236,8822819.0,116549784.0
2014-09-01,75400,75900,74600,75500,216731,8799509.0,116549784.0
2014-09-02,75600,75600,73500,73900,403647,8613029.0,116549784.0
2014-09-03,73000,73900,72400,73700,328374,8589719.0,116549784.0
2014-09-04,73900,74600,73600,74000,232490,8624684.0,116549784.0
2014-09-05,73700,76500,73700,76100,365788,8869439.0,116549784.0
2014-09-11,75600,77000,75100,75700,379820,8822819.0,116549784.0
2014-09-12,76100,78800,76100,78500,585556,9149158.0,116549784.0
2014-09-15,78500,78700,76900,78300,309472,9125848.0,116549784.0
2014-09-16,78600,79500,77700,78800,415116,9184123.0,116549784.0
2014-09-17,78900,79700,78500,78900,254439,9195778.0,116549784.0
2014-09-18,79000,79400,76000,76700,449432,8939368.0,116549784.0
2014-09-19,77500,79000,77500,78800,410138,9184123.0,116549784.0
2014-09-22,79200,79200,77200,77700,218712,9055918.0,116549784.0
2014-09-23,76700,77800,75300,76100,365262,8869439.0,116549784.0
2014-09-24,76100,77500,74900,77100,288979,8985988.0,116549784.0
2014-09-25,77800,77800,76100,76500,233910,8916058.0,116549784.0
2014-09-26,75100,76500,75100,76200,139773,8881094.0,116549784.0
2014-09-29,75600,75800,72900,73700,473776,8589719.0,116549784.0
2014-09-30,73600,74700,73200,74200,287678,8647994.0,116549784.0
2014-10-01,73500,74000,70400,71000,519685,8275035.0,116549784.0
2014-10-02,69400,70600,69400,70300,321411,8193450.0,116549784.0
2014-10-06,70400,70900,68800,69300,278611,8076900.0,116549784.0
2014-10-07,68700,70400,68700,69500,152301,8100210.0,116549784.0
2014-10-08,69400,69800,68600,69400,161680,8088555.0,116549784.0
2014-10-10,69400,69400,67100,67700,332154,7890420.0,116549784.0
2014-10-13,67000,67700,66300,67700,216264,7890420.0,116549784.0
2014-10-14,68800,70300,68000,68800,308268,8018625.0,116549784.0
2014-10-15,69100,69700,67700,68200,255774,7948695.0,116549784.0
2014-10-16,67300,67900,66000,67000,464035,7808836.0,116549784.0
2014-10-17,67400,68400,67200,67900,215160,7913730.0,116549784.0
2014-10-20,68600,70000,68600,68800,237092,8018625.0,116549784.0
2014-10-21,68300,69100,67500,68000,136103,7925385.0,116549784.0
2014-10-22,69000,69600,68200,68900,180201,8030280.0,116549784.0
2014-10-23,68200,69100,67500,68000,186090,7925385.0,116549784.0
2014-10-24,68600,68900,65700,66800,401917,7785526.0,116549784.0
2014-10-27,67200,68900,67000,67900,218824,7913730.0,116549784.0
2014-10-28,68400,68400,66600,67800,172001,7902075.0,116549784.0
2014-10-29,68000,71000,67700,70300,433962,8193450.0,116549784.0
2014-10-30,70800,70800,68600,69200,205207,8065245.0,116549784.0
2014-10-31,69700,69700,67000,68100,400247,7937040.0,116549784.0
2014-11-03,68000,68000,65500,66300,432155,7727251.0,116549784.0
2014-11-04,66200,66500,61300,62300,1073263,7261052.0,116549784.0
2014-11-05,61100,64100,61100,62700,605534,7307671.0,116549784.0
2014-11-06,63700,66200,63500,65600,565644,7645666.0,116549784.0
2014-11-07,65700,66500,64500,64900,313436,7564081.0,116549784.0
2014-11-10,65700,67000,65600,66200,323776,7715596.0,116549784.0
2014-11-11,66300,66500,65000,65800,228275,7668976.0,116549784.0
2014-11-12,65500,65800,64500,65300,372973,7610701.0,116549784.0
2014-11-13,65000,66000,65000,65200,187084,7599046.0,116549784.0
2014-11-14,65000,65300,64400,64900,173844,7564081.0,116549784.0
2014-11-17,64900,66600,64700,66200,272539,7715596.0,116549784.0
2014-11-18,66500,67200,65200,65700,222344,7657321.0,116549784.0
2014-11-19,65700,65700,63800,64300,393772,7494151.0,116549784.0
2014-11-20,64600,65000,64100,64600,189921,7529116.0,116549784.0
2014-11-21,64700,65400,64400,64900,234451,7564081.0,116549784.0
2014-11-24,67300,68500,66500,68000,776679,7925385.0,116549784.0
2014-11-25,68100,68400,66500,67200,399558,7832145.0,116549784.0
2014-11-26,67300,67300,65700,66400,227114,7738906.0,116549784.0
2014-11-27,66300,66400,64000,64800,592951,7552426.0,116549784.0
2014-11-28,64200,64800,63500,64000,382968,7459186.0,116549784.0
2014-12-01,63900,64200,61800,62400,538718,7272707.0,116549784.0
2014-12-02,62400,64400,62400,64200,313109,7482496.0,116549784.0
2014-12-03,64600,64700,63500,63600,208338,7412566.0,116549784.0
2014-12-04,64000,65000,64000,64700,199226,7540771.0,116549784.0
2014-12-05,64800,64900,64100,64800,164990,7552426.0,116549784.0
2014-12-08,64700,65300,64400,64700,144609,7540771.0,116549784.0
2014-12-09,64800,65000,64200,64500,160258,7517461.0,116549784.0
2014-12-10,64500,64700,63500,64100,314780,7470841.0,116549784.0
2014-12-11,63300,64400,63100,63400,382834,7389256.0,116549784.0
2014-12-12,63500,64100,62800,63600,305734,7412566.0,116549784.0
2014-12-15,63000,64200,62700,64000,146010,7459186.0,116549784.0
2014-12-16,63600,64600,63100,63600,189941,7412566.0,116549784.0
2014-12-17,64000,65400,63800,64600,364680,7529116.0,116549784.0
2014-12-18,65600,65700,64300,64800,171412,7552426.0,116549784.0
2014-12-19,65600,65700,65000,65500,248110,7634011.0,116549784.0
2014-12-22,65600,66100,65100,65600,214930,7645666.0,116549784.0
2014-12-23,66100,66200,65600,65900,202926,7680631.0,116549784.0
2014-12-24,65900,66000,65200,65600,165519,7645666.0,116549784.0
2014-12-26,65600,65800,65000,65400,166091,7622356.0,116549784.0
2014-12-29,65300,65300,63800,64400,203022,7505806.0,116549784.0
2014-12-30,64300,64700,63300,63500,166788,7400911.0,116549784.0
2015-01-02,63700,65000,63600,64500,276336,7517461.0,116549784.0
2015-01-05,64800,65800,62900,65200,310192,7599046.0,116549784.0
2015-01-06,64400,65100,63100,63400,272456,7389256.0,116549784.0
2015-01-07,63300,63900,63000,63400,293495,7389256.0,116549784.0
2015-01-08,64100,65500,63800,65100,422177,7587391.0,116549784.0
2015-01-09,66300,68700,66100,67700,707733,7890420.0,116549784.0
2015-01-12,67100,68200,67100,67800,206545,7902075.0,116549784.0
2015-01-13,69800,69800,67900,68800,513808,8018625.0,116549784.0
2015-01-14,68700,68900,67300,67600,208038,7878765.0,116549784.0
2015-01-15,66900,67000,65700,66600,292772,7762216.0,116549784.0
2015-01-16,66600,66800,65600,66500,200034,7750561.0,116549784.0
2015-01-19,67100,68000,67000,67200,227541,7832145.0,116549784.0
2015-01-20,67200,68000,67000,67000,176791,7808836.0,116549784.0
2015-01-21,67100,67600,65800,66200,196498,7715596.0,116549784.0
2015-01-22,66700,67500,65800,66400,254630,7738906.0,116549784.0
2015-01-23,67800,68400,66000,66500,230026,7750561.0,116549784.0
2015-01-26,66100,66100,63500,64100,551556,7470841.0,116549784.0
2015-01-27,64600,64800,63500,64300,360008,7494151.0,116549784.0
2015-01-28,64100,65600,64000,65300,305204,7610701.0,116549784.0
2015-01-29,65300,66000,64500,65300,236519,7610701.0,116549784.0
2015-01-30,67800,68000,65800,65900,808021,7680631.0,116549784.0
2015-02-02,66300,67400,66300,67100,345765,7820491.0,116549784.0
2015-02-03,67900,68000,66500,67000,287417,7808836.0,116549784.0
2015-02-04,67700,68500,67500,67900,347863,7913730.0,116549784.0
2015-02-05,68000,68000,66400,66600,230595,7762216.0,116549784.0
2015-02-06,67300,67400,66000,67000,234766,7808836.0,116549784.0
2015-02-09,66700,67000,64600,65000,426665,7575736.0,116549784.0
2015-02-10,65100,65800,64700,65000,229165,7575736.0,116549784.0
2015-02-11,65300,66700,64900,66400,299318,7738906.0,116549784.0
2015-02-12,66800,67300,65700,67200,311483,7832145.0,116549784.0
2015-02-13,67000,67300,65900,66500,151249,7750561.0,116549784.0
2015-02-16,66600,66900,65900,66400,168521,7738906.0,116549784.0
2015-02-17,66400,66400,65500,66100,184624,7703941.0,116549784.0
2015-02-23,66100,66500,65300,65700,268934,7657321.0,116549784.0
2015-02-24,65400,66200,65300,66000,212232,7692286.0,116549784.0
2015-02-25,66500,67900,66400,67400,396398,7855455.0,116549784.0
2015-02-26,67400,69100,66900,68900,521924,8030280.0,116549784.0
2015-02-27,68900,69000,67000,67000,416399,7808836.0,116549784.0
2015-03-02,67900,70400,67700,70000,772952,8158485.0,116549784.0
2015-03-03,71200,72700,70000,72000,892499,8391584.0,116549784.0
2015-03-04,71600,72000,70200,70300,455434,8193450.0,116549784.0
2015-03-05,70800,72100,70400,71000,257227,8275035.0,116549784.0
2015-03-06,71200,71500,70300,70800,243186,8251725.0,116549784.0
2015-03-09,70500,70800,68800,69300,481313,8076900.0,116549784.0
2015-03-10,69600,70500,68200,69800,455081,8135175.0,116549784.0
2015-03-11,70300,71600,70000,71100,660600,8286690.0,116549784.0
2015-03-12,70900,71000,68600,68700,661722,8006970.0,116549784.0
2015-03-13,69500,69900,68200,68500,374410,7983660.0,116549784.0
2015-03-16,68600,68600,67100,67600,512519,7878765.0,116549784.0
2015-03-17,67900,69900,67700,69900,447251,8146830.0,116549784.0
2015-03-18,70100,70300,69000,69500,257561,8100210.0,116549784.0
2015-03-19,70900,71000,69900,70400,322538,8205105.0,116549784.0
2015-03-20,70500,70700,68200,69200,375210,8065245.0,116549784.0
2015-03-23,69400,71000,69200,70500,413182,8216760.0,116549784.0
2015-03-24,70600,72000,70200,71800,648266,8368274.0,116549784.0
2015-03-25,72200,73000,72000,72400,576517,8438204.0,116549784.0
2015-03-26,72400,73700,71900,72900,563280,8496479.0,116549784.0
2015-03-27,74900,76800,73700,75600,1159256,8811164.0,116549784.0
2015-03-30,76400,76400,73900,75300,522922,8776199.0,116549784.0
2015-03-31,74900,75200,71700,73000,746008,8508134.0,116549784.0
2015-04-01,72200,74300,71700,73700,466440,8589719.0,116549784.0
2015-04-02,73300,74500,73200,74500,304382,8682959.0,116549784.0
2015-04-03,74900,74900,73900,74400,200610,8671304.0,116549784.0
2015-04-06,74900,74900,72500,73200,457845,8531444.0,116549784.0
2015-04-07,74200,74900,73300,74200,295169,8647994.0,116549784.0
2015-04-08,74900,79100,74300,78700,1310441,9172468.0,116549784.0
2015-04-09,80300,81400,76500,77500,1212951,9032608.0,116549784.0
2015-04-10,77700,79000,77000,78500,492924,9149158.0,116549784.0
2015-04-13,79400,79800,76700,77000,482287,8974333.0,116549784.0
2015-04-14,77700,78900,76200,78500,568642,9149158.0,116549784.0
2015-04-15,78400,78500,75900,76500,673489,8916058.0,116549784.0
2015-04-16,76200,77700,75700,77200,504704,8997643.0,116549784.0
2015-04-17,77000,77200,75600,76300,446749,8892749.0,116549784.0
2015-04-20,75500,76800,75400,76200,272574,8881094.0,116549784.0
2015-04-21,76800,77000,75700,75700,291145,8822819.0,116549784.0
2015-04-22,75300,76500,75000,75200,433333,8764544.0,116549784.0
2015-04-23,75100,77500,75100,77300,440300,9009298.0,116549784.0
2015-04-24,77500,79300,77300,77500,546930,9032608.0,116549784.0
2015-04-27,78000,78100,76100,76600,366258,8927713.0,116549784.0
2015-04-28,77100,79100,76800,79100,946700,9219088.0,116549784.0
2015-04-29,79300,79800,78300,79200,461736,9230743.0,116549784.0
2015-04-30,78700,79300,78200,78700,356465,9172468.0,116549784.0
2015-05-04,78900,79800,77900,79500,271570,9265708.0,116549784.0
2015-05-06,79800,80000,79000,79500,393177,9265708.0,116549784.0
2015-05-07,79000,79300,76600,77500,376578,9032608.0,116549784.0
2015-05-08,77800,77900,76300,77600,267251,9044263.0,116549784.0
2015-05-11,77900,78000,76900,76900,209710,8962678.0,116549784.0
2015-05-12,76500,78200,76400,77800,261906,9067573.0,116549784.0
2015-05-13,77500,78100,76600,76700,262957,8939368.0,116549784.0
2015-05-14,76800,77600,76600,77000,195093,8974333.0,116549784.0
2015-05-15,77100,77400,74700,74900,349738,8729579.0,116549784.0
2015-05-18,74900,76400,74800,75800,259213,8834474.0,116549784.0
2015-05-19,75700,75900,74900,75500,198744,8799509.0,116549784.0
2015-05-20,75500,75600,74700,75000,245290,8741234.0,116549784.0
2015-05-21,74700,74800,72800,72800,327165,8484824.0,116549784.0
2015-05-22,73700,76300,73300,76000,506551,8857784.0,116549784.0
2015-05-26,75400,77000,75200,75800,190588,8834474.0,116549784.0
2015-05-27,75500,76500,73700,74400,316384,8671304.0,116549784.0
2015-05-28,74500,74800,72400,73200,314981,8531444.0,116549784.0
2015-05-29,73200,75300,73200,74600,295171,8694614.0,116549784.0
2015-06-01,74000,74300,71500,72000,337293,8391584.0,116549784.0
2015-06-02,72000,73300,71700,71900,293777,8379929.0,116549784.0
2015-06-03,72000,72900,70500,70700,332399,8240070.0,116549784.0
2015-06-04,70700,71300,69200,70100,396911,8170140.0,116549784.0
2015-06-05,69500,69800,68500,69300,420381,8076900.0,116549784.0
2015-06-08,69300,69500,67400,68500,375386,7983660.0,116549784.0
2015-06-09,68500,70200,68500,69900,302602,8146830.0,116549784.0
2015-06-10,70600,70800,69400,70300,308660,8193450.0,116549784.0
2015-06-11,71000,71100,69700,70100,515401,8170140.0,116549784.0
2015-06-12,70800,71500,69100,69600,412406,8111865.0,116549784.0
2015-06-15,69400,70200,68100,69700,443865,8123520.0,116549784.0
2015-06-16,70400,71600,68700,69500,742751,8100210.0,116549784.0
2015-06-17,70100,70600,68600,69300,438758,8076900.0,116549784.0
2015-06-18,69400,69600,67400,67900,456347,7913730.0,116549784.0
2015-06-19,67900,68600,67100,67300,317745,7843800.0,116549784.0
2015-06-22,67200,69900,67200,69500,285179,8100210.0,116549784.0
2015-06-23,70200,70400,68900,69300,341558,8076900.0,116549784.0
2015-06-24,69400,69800,67700,68000,389723,7925385.0,116549784.0
2015-06-25,68200,69400,67600,69400,389692,8088555.0,116549784.0
2015-06-26,69900,69900,68100,68100,815987,7937040.0,116549784.0
2015-06-29,67400,68300,65600,66500,369661,7750561.0,116549784.0
2015-06-30,65600,67700,65600,67700,318882,7890420.0,116549784.0
2015-07-01,68000,68200,66900,68000,218920,7925385.0,116549784.0
2015-07-02,68700,68700,66500,66900,323752,7797181.0,116549784.0
2015-07-03,67200,67200,65900,65900,213672,7680631.0,116549784.0
2015-07-06,65000,65100,62900,63000,536820,7342636.0,116549784.0
2015-07-07,63900,65400,63400,65300,346287,7610701.0,116549784.0
2015-07-08,65300,65300,63200,63600,411326,7412566.0,116549784.0
2015-07-09,63000,63700,62300,63600,337761,7412566.0,116549784.0
2015-07-10,64100,64100,62700,62800,343095,7319326.0,116549784.0
2015-07-13,62800,64500,62600,64500,276082,7517461.0,116549784.0
2015-07-14,65200,66800,64500,66800,563211,7785526.0,116549784.0
2015-07-15,67000,67900,64800,65200,579909,8700665.0,133445785.0
2015-07-16,65200,65900,63600,64200,442804,8567219.0,133445785.0
2015-07-17,64400,64400,61400,61700,612609,8233605.0,133445785.0
2015-07-20,62100,62200,60100,60200,648732,8033436.0,133445785.0
2015-07-21,60200,62800,60200,62500,505705,8340362.0,133445785.0
2015-07-22,62600,63200,60500,61500,440525,8206916.0,133445785.0
2015-07-23,61300,61400,60200,60500,329116,8073470.0,133445785.0
2015-07-24,60200,60300,58800,59000,427138,7873301.0,133445785.0
2015-07-27,58100,60400,57600,59500,540821,7940024.0,133445785.0
2015-07-28,58500,59500,57800,57900,597850,7726511.0,133445785.0
