AK홀딩스(006840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-05-07,12020,12271,12020,12240,2620,117300.0,6000000.0
2001-05-08,12208,12208,11989,12178,2850,116700.0,6000000.0
2001-05-09,12271,12271,12083,12240,2000,117300.0,6000000.0
2001-05-10,12145,12270,12145,12272,1500,117600.0,6000000.0
2001-05-11,11958,12208,11895,12209,5060,117000.0,6000000.0
2001-05-14,12271,12396,12052,12115,4780,116100.0,6000000.0
2001-05-15,12145,12239,11895,12084,2340,115800.0,6000000.0
2001-05-16,12083,12208,11989,12209,2210,117000.0,6000000.0
2001-05-17,12020,12302,12020,12303,3100,117900.0,6000000.0
2001-05-18,12052,12490,12052,12459,1960,119400.0,6000000.0
2001-05-21,12521,12772,12521,12742,3610,122100.0,6000000.0
2001-05-22,12709,12834,12490,12836,2820,123000.0,6000000.0
2001-05-23,13022,13148,12741,13118,2680,125700.0,6000000.0
2001-05-24,12772,13116,12772,13055,1540,125100.0,6000000.0
2001-05-25,12959,13209,12521,12993,4800,124500.0,6000000.0
2001-05-28,12740,12865,12740,12867,1060,123300.0,6000000.0
2001-05-29,12897,13178,12897,13118,2070,125700.0,6000000.0
2001-05-30,13335,13335,12709,12961,1240,124200.0,6000000.0
2001-05-31,12865,12928,12521,12805,2230,122700.0,6000000.0
2001-06-01,12772,12772,12615,12710,1920,121800.0,6000000.0
2001-06-04,12521,13054,12521,13024,2220,124800.0,6000000.0
2001-06-05,12865,12865,12646,12836,1740,123000.0,6000000.0
2001-06-07,13022,13209,12834,13212,4090,126600.0,6000000.0
2001-06-08,13210,13523,13148,13462,3750,129000.0,6000000.0
2001-06-11,13648,13711,12897,13712,1380,131400.0,6000000.0
2001-06-12,13209,13648,13209,13337,1830,127800.0,6000000.0
2001-06-13,13272,14086,13272,13900,4170,133200.0,6000000.0
2001-06-14,13836,14399,13836,14276,2240,136800.0,6000000.0
2001-06-15,14399,14399,13898,14151,2650,135600.0,6000000.0
2001-06-18,14149,14712,14086,14526,5920,139200.0,6000000.0
2001-06-19,14117,14524,14023,14338,1080,137400.0,6000000.0
2001-06-20,13992,14242,13836,14245,1270,136500.0,6000000.0
2001-06-21,14337,14587,14243,14464,1040,138600.0,6000000.0
2001-06-22,14994,14994,14274,14589,1580,139800.0,6000000.0
2001-06-25,14399,14587,14399,14589,1180,139800.0,6000000.0
2001-06-26,14399,14399,13898,14338,1090,137400.0,6000000.0
2001-06-27,14024,14400,13898,14401,1040,138000.0,6000000.0
2001-06-28,14336,14587,14336,14589,1030,139800.0,6000000.0
2001-06-29,14713,14744,14650,14745,1090,141300.0,6000000.0
2001-07-02,14336,14336,14149,14307,1100,137100.0,6000000.0
2001-07-03,14149,14806,14149,14651,1040,140400.0,6000000.0
2001-07-04,14274,14400,14211,14401,1540,138000.0,6000000.0
2001-07-05,14586,14775,14462,14714,1160,141000.0,6000000.0
2001-07-06,14712,14712,14086,14307,1220,137100.0,6000000.0
2001-07-09,14149,14211,13898,14182,970,135900.0,6000000.0
2001-07-10,14337,14400,14274,14401,1070,138000.0,6000000.0
2001-07-11,13961,14087,13523,14088,1430,135000.0,6000000.0
2001-07-12,14337,14337,13930,14213,1020,136200.0,6000000.0
2001-07-13,14211,14462,14211,14370,1550,137700.0,6000000.0
2001-07-16,13898,14055,13554,14025,1230,134400.0,6000000.0
2001-07-18,14087,14087,12584,13775,1640,132000.0,6000000.0
2001-07-19,13272,13961,13272,13963,1080,133800.0,6000000.0
2001-07-20,14086,14086,13210,13462,950,129000.0,6000000.0
2001-07-23,13774,13774,13272,13775,1050,132000.0,6000000.0
2001-07-24,13210,13774,13178,13775,990,132000.0,6000000.0
2001-07-25,13461,13461,13148,13462,1080,129000.0,6000000.0
2001-07-26,13554,13774,13523,13712,1130,131400.0,6000000.0
2001-07-27,13335,13679,13335,13650,1060,130800.0,6000000.0
2001-07-30,13648,13774,13272,13462,1380,129000.0,6000000.0
2001-07-31,13304,13774,13304,13775,700,132000.0,6000000.0
2001-08-01,13961,13961,13961,13963,800,133800.0,6000000.0
2001-08-02,14086,14399,14086,14338,1020,137400.0,6000000.0
2001-08-03,14399,14399,14336,14338,1090,137400.0,6000000.0
2001-08-06,14087,14087,13805,14088,1200,135000.0,6000000.0
2001-08-07,14118,14337,13836,14088,1050,135000.0,6000000.0
2001-08-08,14087,14400,14087,14088,1070,135000.0,6000000.0
2001-08-09,13836,13836,13648,13775,1040,132000.0,6000000.0
2001-08-10,13648,14337,13617,13806,1220,132300.0,6000000.0
2001-08-13,13805,14149,13648,13838,1050,132600.0,6000000.0
2001-08-14,13492,14149,13492,14151,1170,135600.0,6000000.0
2001-08-16,14118,14211,13774,14088,1230,135000.0,6000000.0
2001-08-17,14149,14211,14086,14213,1020,136200.0,6000000.0
2001-08-20,13774,14149,13648,13775,1200,132000.0,6000000.0
2001-08-21,14023,14086,13773,14025,1040,134400.0,6000000.0
2001-08-22,13774,14024,13680,13712,1090,131400.0,6000000.0
2001-08-23,13773,14086,13773,13994,1000,134100.0,6000000.0
2001-08-24,13836,14087,13617,13775,1030,132000.0,6000000.0
2001-08-27,14024,14087,13993,14057,1060,134700.0,6000000.0
2001-08-28,13805,14055,13492,13775,1130,132000.0,6000000.0
2001-08-29,13585,13585,13178,13212,1280,126600.0,6000000.0
2001-08-30,12741,13742,12741,13744,1080,131700.0,6000000.0
2001-08-31,13680,13711,13680,13712,1080,131400.0,6000000.0
2001-09-03,13304,13461,13148,13462,1080,129000.0,6000000.0
2001-09-04,13461,13774,13461,13712,1120,131400.0,6000000.0
2001-09-05,13272,13460,13085,13306,1080,127500.0,6000000.0
2001-09-06,13147,13710,13147,13619,1140,130500.0,6000000.0
2001-09-07,13585,13774,13585,13775,1030,132000.0,6000000.0
2001-09-10,13398,13429,13148,13180,1200,126300.0,6000000.0
2001-09-11,13461,13523,13148,13493,1050,129300.0,6000000.0
2001-09-12,11488,11895,11488,11489,2450,110100.0,6000000.0
2001-09-13,11895,12083,11582,12084,1290,115800.0,6000000.0
2001-09-14,12083,12083,11895,11896,150,114000.0,6000000.0
2001-09-17,11395,11395,11082,11395,170,109200.0,6000000.0
2001-09-18,11426,11895,11426,11896,1090,114000.0,6000000.0
2001-09-19,11895,12021,11457,11802,1140,113100.0,6000000.0
2001-09-20,11645,11801,11301,11740,1030,112500.0,6000000.0
2001-09-21,11395,11708,11395,11708,110,112200.0,6000000.0
2001-09-24,11895,12145,11895,12084,1080,115800.0,6000000.0
2001-09-25,12208,12208,11488,11896,1030,114000.0,6000000.0
2001-09-26,11895,12177,11895,12084,1000,115800.0,6000000.0
2001-09-27,11582,11895,11582,11896,620,114000.0,6000000.0
2001-09-28,11895,11895,11863,11896,1010,114000.0,6000000.0
2001-10-04,12177,12177,11895,12178,1020,116700.0,6000000.0
2001-10-05,12208,12459,12208,12334,1340,118200.0,6000000.0
2001-10-08,11895,12115,11801,12115,1060,116100.0,6000000.0
2001-10-09,11832,12521,11832,12522,920,120000.0,6000000.0
2001-10-10,12270,12270,11958,12272,1110,117600.0,6000000.0
2001-10-11,12490,12521,12145,12459,1240,119400.0,6000000.0
2001-10-12,12772,12772,12208,12397,1040,118800.0,6000000.0
2001-10-15,12114,12364,12020,12303,1060,117900.0,6000000.0
2001-10-16,12396,12646,12396,12616,1010,120900.0,6000000.0
2001-10-17,13148,13148,12208,12491,1170,119700.0,6000000.0
2001-10-18,12459,12584,12239,12553,1050,120300.0,6000000.0
2001-10-19,12583,12615,12145,12585,1510,120600.0,6000000.0
2001-10-22,12239,12834,12239,12836,1000,123000.0,6000000.0
2001-10-23,12834,13022,12834,12961,580,124200.0,6000000.0
2001-10-24,13116,13116,12584,12805,1260,122700.0,6000000.0
2001-10-25,13085,13148,13085,13086,1070,125400.0,6000000.0
2001-10-26,13085,13085,12709,13024,1020,124800.0,6000000.0
2001-10-29,12677,13022,12677,12961,1270,124200.0,6000000.0
2001-10-30,12552,12897,12490,12836,1120,123000.0,6000000.0
2001-10-31,12521,12834,12521,12836,1260,123000.0,6000000.0
2001-11-01,12521,12928,12427,12522,1950,120000.0,6000000.0
2001-11-02,12772,12803,12334,12773,2190,122400.0,6000000.0
2001-11-05,12521,12834,12521,12805,1110,122700.0,6000000.0
2001-11-06,12521,12521,11895,12240,3670,117300.0,6000000.0
2001-11-07,12459,12459,12239,12272,1050,117600.0,6000000.0
2001-11-08,12271,12459,12177,12366,1030,118500.0,6000000.0
2001-11-09,11895,12396,11895,12272,1030,117600.0,6000000.0
2001-11-12,12271,12397,12052,12334,340,118200.0,6000000.0
2001-11-13,12083,12396,12083,12209,970,117000.0,6000000.0
2001-11-14,12208,12490,12115,12491,1520,119700.0,6000000.0
2001-11-15,12459,12521,12459,12522,1170,120000.0,6000000.0
2001-11-16,12521,12521,12396,12397,70,118800.0,6000000.0
2001-11-19,12521,12521,12176,12303,960,117900.0,6000000.0
2001-11-20,12459,12459,12208,12240,1270,117300.0,6000000.0
2001-11-21,12396,12396,11895,11896,4430,114000.0,6000000.0
2001-11-22,11895,11895,11707,11865,3890,113700.0,6000000.0
2001-11-23,11895,11926,11708,11833,1070,113400.0,6000000.0
2001-11-26,11832,11958,11770,11833,3470,113400.0,6000000.0
2001-11-27,11864,11895,11708,11708,3620,112200.0,6000000.0
2001-11-28,11895,11895,11582,11646,5860,111600.0,6000000.0
2001-11-29,11707,11707,11394,11583,3420,111000.0,6000000.0
2001-11-30,11457,11708,11457,11708,1400,112200.0,6000000.0
2001-12-03,11708,11739,11582,11740,5440,112500.0,6000000.0
2001-12-04,11801,11801,11582,11740,8120,112500.0,6000000.0
2001-12-05,11771,12021,11771,12021,12090,115200.0,6000000.0
2001-12-06,12021,12145,11864,12146,15670,116400.0,6000000.0
2001-12-07,12208,12208,11895,11896,5660,114000.0,6000000.0
2001-12-10,11832,12270,11707,12272,6640,117600.0,6000000.0
2001-12-11,12271,12583,12020,12585,21220,120600.0,6000000.0
2001-12-12,12646,12646,12302,12459,24360,119400.0,6000000.0
2001-12-13,12334,12365,11927,12366,7560,118500.0,6000000.0
2001-12-14,12145,12427,12083,12272,33130,117600.0,6000000.0
2001-12-17,12365,12427,12083,12209,34200,117000.0,6000000.0
2001-12-18,12083,12302,12083,12303,17040,117900.0,6000000.0
2001-12-19,12239,12271,11832,11896,52740,114000.0,6000000.0
2001-12-20,11895,11958,11707,11896,6510,114000.0,6000000.0
2001-12-21,11770,11895,11676,11865,29240,113700.0,6000000.0
2001-12-24,10174,12021,10111,12021,41040,115200.0,6000000.0
2001-12-26,11989,12083,11739,12084,66580,115800.0,6000000.0
2001-12-27,11895,12021,11708,11740,99520,112500.0,6000000.0
2001-12-28,11708,12145,11645,12053,19100,115500.0,6000000.0
2002-01-02,11957,12646,11957,12647,45970,121200.0,6000000.0
2002-01-03,12584,12772,12208,12209,12870,117000.0,6000000.0
2002-01-04,12208,12521,12083,12240,30820,117300.0,6000000.0
2002-01-07,12083,12396,12083,12397,27700,118800.0,6000000.0
2002-01-08,12239,12365,12083,12084,19260,115800.0,6000000.0
2002-01-09,12239,12333,12083,12178,30190,116700.0,6000000.0
2002-01-10,12177,12271,11958,12021,14960,115200.0,6000000.0
2002-01-11,11926,12396,11895,12146,43680,116400.0,6000000.0
2002-01-14,11989,12271,11958,12178,16110,116700.0,6000000.0
2002-01-15,11958,12271,11864,11990,36060,114900.0,6000000.0
2002-01-16,11832,12208,11801,12178,32230,116700.0,6000000.0
2002-01-17,12115,12334,11958,12334,25530,118200.0,6000000.0
2002-01-18,12302,12428,12115,12334,24440,118200.0,6000000.0
2002-01-21,12365,12521,12114,12272,23940,117600.0,6000000.0
2002-01-22,12208,12397,11958,11990,32350,114900.0,6000000.0
2002-01-23,11989,12177,11926,12146,17550,116400.0,6000000.0
2002-01-24,12145,12396,11989,12053,28610,115500.0,6000000.0
2002-01-25,11989,12459,11926,12459,32450,119400.0,6000000.0
2002-01-28,12459,12584,12083,12178,33730,116700.0,6000000.0
2002-01-29,12239,12271,12052,12084,34220,115800.0,6000000.0
2002-01-30,12083,12333,11926,12240,38290,117300.0,6000000.0
2002-01-31,12270,14055,12270,14025,146500,134400.0,6000000.0
2002-02-01,13460,13585,12646,12836,67340,123000.0,6000000.0
2002-02-04,12584,12991,12333,12836,34010,123000.0,6000000.0
2002-02-05,12615,13116,12521,12742,40300,122100.0,6000000.0
2002-02-06,12803,12959,12459,12491,23710,119700.0,6000000.0
2002-02-07,12302,12803,12302,12522,53400,120000.0,6000000.0
2002-02-08,12584,12646,12365,12491,20240,119700.0,6000000.0
2002-02-14,12552,12991,12459,12522,66520,120000.0,6000000.0
2002-02-15,12521,12772,12427,12522,19250,120000.0,6000000.0
2002-02-18,12553,12803,12490,12710,39190,121800.0,6000000.0
2002-02-19,12709,13147,12709,12899,37140,123600.0,6000000.0
2002-02-20,12646,13085,12646,12867,37810,123300.0,6000000.0
2002-02-21,12865,13335,12834,13337,45840,127800.0,6000000.0
2002-02-22,13366,13742,13085,13180,37064,126300.0,6000000.0
2002-02-25,13272,13554,12959,13274,61010,127200.0,6000000.0
2002-02-26,13586,13617,13273,13368,46930,128100.0,6000000.0
2002-02-27,13398,13648,13178,13493,51370,129300.0,6000000.0
2002-02-28,13523,13680,13210,13399,29150,128400.0,6000000.0
2002-03-04,13429,13616,13209,13243,40040,126900.0,6000000.0
2002-03-05,13085,13992,13022,13775,49000,132000.0,6000000.0
2002-03-06,13836,14242,13554,13619,47620,130500.0,6000000.0
2002-03-07,13398,13773,13366,13556,44980,129900.0,6000000.0
2002-03-08,13554,13867,13554,13838,47960,132600.0,6000000.0
2002-03-11,13836,14180,13836,13963,43910,133800.0,6000000.0
2002-03-12,13961,14086,13554,13619,46290,130500.0,6000000.0
2002-03-13,13648,14087,13429,14088,51570,135000.0,6000000.0
2002-03-14,13961,14368,13617,13712,45890,131400.0,6000000.0
2002-03-15,13710,13866,13429,13650,55590,130800.0,6000000.0
2002-03-18,13773,14524,13585,14025,78920,134400.0,6000000.0
2002-03-19,14086,14336,13898,13994,44620,134100.0,6000000.0
2002-03-20,14087,14431,13992,14119,50640,135300.0,6000000.0
2002-03-21,14149,14462,14055,14370,64520,137700.0,6000000.0
2002-03-22,14462,14807,14337,14432,102910,138300.0,6000000.0
2002-03-25,14524,14649,13961,14025,49293,134400.0,6000000.0
2002-03-26,13836,14180,13679,13900,41020,133200.0,6000000.0
2002-03-27,13929,14305,13805,13869,48780,132900.0,6000000.0
2002-03-28,13773,13961,13522,13650,25927,130800.0,6000000.0
2002-03-29,13648,14211,13429,13900,61197,133200.0,6000000.0
2002-04-01,13805,14118,13742,13869,22050,132900.0,6000000.0
2002-04-02,13867,14743,13867,14276,92352,136800.0,6000000.0
2002-04-03,14274,14399,13836,14245,44451,136500.0,6000000.0
2002-04-04,14305,14743,14086,14245,44348,136500.0,6000000.0
2002-04-08,14180,14650,13836,14526,85160,139200.0,6000000.0
2002-04-09,14274,14305,13836,14276,58390,136800.0,6000000.0
2002-04-10,14087,14087,13398,13399,27970,128400.0,6000000.0
2002-04-11,13398,13492,13241,13431,17810,128700.0,6000000.0
2002-04-12,13304,13554,13273,13399,18431,128400.0,6000000.0
2002-04-15,13335,13585,13272,13337,13912,127800.0,6000000.0
2002-04-16,13460,13460,13209,13306,25250,127500.0,6000000.0
2002-04-17,13335,13492,13303,13306,19340,127500.0,6000000.0
2002-04-18,13335,13398,12991,13118,41938,125700.0,6000000.0
2002-04-19,13054,13429,12960,13086,50990,125400.0,6000000.0
2002-04-22,13084,13335,12834,12993,18770,124500.0,6000000.0
2002-04-23,12865,12897,12459,12710,51680,121800.0,6000000.0
2002-04-24,12552,12709,11832,11833,37280,113400.0,6000000.0
2002-04-25,11895,12146,11332,11333,10540,108600.0,6000000.0
2002-04-26,11269,11645,11269,11395,6550,109200.0,6000000.0
2002-04-29,11051,11332,10894,11301,16200,108300.0,6000000.0
2002-04-30,11051,11364,11051,11301,3092,108300.0,6000000.0
2002-05-02,11363,11519,11363,11520,1780,110400.0,6000000.0
2002-05-03,11488,11645,11363,11583,2520,111000.0,6000000.0
2002-05-06,11582,11582,11144,11458,3200,109800.0,6000000.0
2002-05-07,11551,11551,11144,11301,6040,108300.0,6000000.0
2002-05-08,11207,11488,11144,11395,2180,109200.0,6000000.0
2002-05-09,11488,11801,11457,11520,6870,110400.0,6000000.0
2002-05-10,11301,11551,11175,11395,3218,109200.0,6000000.0
2002-05-13,11395,11426,11238,11427,810,109500.0,6000000.0
2002-05-14,11207,11927,11207,11677,12030,111900.0,6000000.0
2002-05-15,11551,11770,11456,11552,5450,110700.0,6000000.0
2002-05-16,11582,11582,11269,11364,3210,108900.0,6000000.0
2002-05-17,11488,11488,11206,11458,5710,109800.0,6000000.0
2002-05-20,11269,11677,11269,11646,11630,111600.0,6000000.0
2002-05-21,11645,11645,11395,11395,7040,109200.0,6000000.0
2002-05-22,11519,11582,11456,11583,3812,111000.0,6000000.0
2002-05-23,11708,11708,11488,11489,2242,110100.0,6000000.0
2002-05-24,11707,11707,11456,11583,1290,111000.0,6000000.0
2002-05-27,11520,11520,11270,11270,1860,108000.0,6000000.0
2002-05-28,11113,11332,11113,11333,4230,108600.0,6000000.0
2002-05-29,11426,11426,11144,11270,2650,108000.0,6000000.0
2002-05-30,11144,11270,10957,11270,2920,108000.0,6000000.0
2002-05-31,11301,11457,11175,11270,1010,108000.0,6000000.0
2002-06-03,11270,11332,11082,11301,1390,108300.0,6000000.0
2002-06-04,10988,11269,10988,11145,3180,106800.0,6000000.0
2002-06-05,11520,11833,11457,11646,11700,111600.0,6000000.0
2002-06-07,11457,11645,11395,11646,950,111600.0,6000000.0
2002-06-10,11457,11770,11426,11520,6640,110400.0,6000000.0
2002-06-11,11707,12020,11456,11896,7210,114000.0,6000000.0
2002-06-12,11958,13648,11863,13650,26950,130800.0,6000000.0
2002-06-14,12865,13147,12208,12209,13230,117000.0,6000000.0
2002-06-17,12240,12678,12240,12397,4352,118800.0,6000000.0
2002-06-18,12271,12646,12177,12178,2910,116700.0,6000000.0
2002-06-19,11801,12365,11645,11740,6930,112500.0,6000000.0
2002-06-20,11550,11895,11550,11583,2130,111000.0,6000000.0
2002-06-21,11582,11863,11394,11583,1720,111000.0,6000000.0
2002-06-24,11833,12365,11332,11990,9690,114900.0,6000000.0
2002-06-25,12208,12302,11989,12084,6980,115800.0,6000000.0
2002-06-26,11895,11989,11488,11740,4360,112500.0,6000000.0
2002-06-27,11551,11895,11301,11301,2220,108300.0,6000000.0
2002-06-28,11332,11676,11269,11427,5440,109500.0,6000000.0
2002-07-02,11081,11269,10925,11239,8780,107700.0,6000000.0
2002-07-03,11144,11144,10737,11082,7800,106200.0,6000000.0
2002-07-04,11081,11175,10862,10894,6030,104400.0,6000000.0
2002-07-05,10893,11457,10862,11145,22440,106800.0,6000000.0
2002-07-08,11269,11364,10925,10988,20250,105300.0,6000000.0
2002-07-09,10988,11207,10800,10957,86480,105000.0,6000000.0
2002-07-10,11082,11144,10957,10988,28960,105300.0,6000000.0
2002-07-11,10987,11551,10799,11176,79500,107100.0,6000000.0
2002-07-12,11175,11332,11050,11207,29730,107400.0,6000000.0
2002-07-15,11144,11144,10894,11082,22550,106200.0,6000000.0
2002-07-16,10956,11801,10956,11583,165918,111000.0,6000000.0
2002-07-18,11582,11676,11269,11458,39375,109800.0,6000000.0
2002-07-19,11395,11395,10831,11082,57330,106200.0,6000000.0
2002-07-22,10706,10956,10017,10550,110370,101100.0,6000000.0
2002-07-23,10549,10738,10331,10644,41820,102000.0,6000000.0
2002-07-24,10362,10706,10237,10268,18280,98400.0,6000000.0
2002-07-25,10393,10643,10362,10456,18440,100200.0,6000000.0
2002-07-26,10205,10550,10080,10268,12110,98400.0,6000000.0
2002-07-29,10362,10487,10080,10237,8570,98100.0,6000000.0
2002-07-30,10393,10643,10330,10456,24750,100200.0,6000000.0
2002-07-31,10612,10612,10205,10394,16750,99600.0,6000000.0
2002-08-01,10424,10424,10237,10268,12032,98400.0,6000000.0
2002-08-02,10205,10331,10111,10331,4470,99000.0,6000000.0
2002-08-05,10079,10268,10079,10143,7430,97200.0,6000000.0
2002-08-06,10142,10549,10017,10394,14510,99600.0,6000000.0
2002-08-07,10268,10518,10236,10394,5940,99600.0,6000000.0
2002-08-08,10330,10486,10079,10143,19660,97200.0,6000000.0
2002-08-09,10487,10487,10174,10331,16970,99000.0,6000000.0
2002-08-12,10612,11081,10612,10863,38510,104100.0,6000000.0
2002-08-13,10894,11332,10738,11020,78330,105600.0,6000000.0
2002-08-14,10768,11082,10768,10957,16012,105000.0,6000000.0
2002-08-16,11144,11395,11082,11395,26740,109200.0,6000000.0
2002-08-19,11551,11551,11270,11270,24840,108000.0,6000000.0
2002-08-20,11456,11645,11456,11583,23450,111000.0,6000000.0
2002-08-21,11395,11645,11395,11489,7400,110100.0,6000000.0
2002-08-22,11739,11739,11395,11395,16310,109200.0,6000000.0
2002-08-23,11395,11614,11332,11333,13820,108600.0,6000000.0
2002-08-26,11269,11457,11207,11395,6020,109200.0,6000000.0
2002-08-27,11395,11395,11082,11270,4870,108000.0,6000000.0
2002-08-28,11144,11457,11082,11333,11590,108600.0,6000000.0
2002-08-29,11175,11582,11113,11364,9300,108900.0,6000000.0
2002-08-30,11364,11645,11207,11646,12370,111600.0,6000000.0
2002-09-02,11582,11770,11519,11583,12430,111000.0,6000000.0
2002-09-03,11582,11739,11363,11520,5190,110400.0,6000000.0
2002-09-04,11269,11394,10987,11207,7130,107400.0,6000000.0
2002-09-05,11082,11395,11082,11395,7160,109200.0,6000000.0
2002-09-06,11175,11457,11050,11051,5450,105900.0,6000000.0
2002-09-09,11019,11238,10737,10863,10680,104100.0,6000000.0
2002-09-10,11050,11206,10643,11114,307270,106500.0,6000000.0
2002-09-11,10894,11144,10831,10926,34280,104700.0,6000000.0
2002-09-12,10956,11051,10862,11020,15870,105600.0,6000000.0
